
[00:00:00.000 --> 00:00:11.840]  歡迎各位來到聖地網上行第八集
[00:03:14.320 --> 00:03:16.320]  所以這個登山變將
[00:03:16.320 --> 00:03:20.320]  一方面來回應門徒的懷疑
[00:03:20.320 --> 00:03:22.320]  也繼續回答一個問題
[00:03:22.320 --> 00:03:24.320]  就是耶穌是誰
[00:03:24.320 --> 00:03:26.320]  他說初嘗天國的榮耀
[00:03:26.320 --> 00:03:28.320]  就好像你看一本小說
[00:03:28.320 --> 00:03:30.320]  或者看一部長篇劇
[00:03:30.320 --> 00:03:36.320]  中間的情節是很幽暗的
[00:03:36.320 --> 00:03:38.320]  你就忍不住
[00:03:38.320 --> 00:03:40.320]  去看一本小說
[00:03:40.320 --> 00:03:42.320]  看完結局
[00:03:42.320 --> 00:03:44.320]  原來主角是不會死的
[00:03:44.320 --> 00:03:46.320]  並且會有好的收場
[00:03:46.320 --> 00:03:48.320]  然後你又回到中間
[00:03:48.320 --> 00:03:50.320]  繼續看下去
[00:03:50.320 --> 00:03:52.320]  你就有力去完成那個小說
[00:03:52.320 --> 00:03:54.320]  完成那個情節
[00:03:54.320 --> 00:03:56.320]  其實這個登山變將
[00:03:56.320 --> 00:03:58.320]  也有一點像這樣的
[00:03:58.320 --> 00:04:00.320]  可能我們人生裡面
[00:04:00.320 --> 00:04:02.320]  經歷不同的苦痛
[00:04:02.320 --> 00:04:04.320]  或者經歷一些不好的際遇
[00:04:04.320 --> 00:04:06.320]  或者很多的不幸
[00:04:06.320 --> 00:04:08.320]  或者很多的不幸
[00:04:08.320 --> 00:04:10.320]  或者很多的不幸
[00:04:10.320 --> 00:04:12.320]  或者像門徒一樣
[00:04:12.320 --> 00:04:14.320]  他們在經歷一些
[00:04:14.320 --> 00:04:16.320]  震盪他們的事情
[00:04:16.320 --> 00:04:18.320]  這個登山變將
[00:04:18.320 --> 00:04:20.320]  就是將榮耀的結局
[00:04:20.320 --> 00:04:22.320]  給他們一個觀察
[00:04:22.320 --> 00:04:24.320]  讓他們看一看
[00:04:24.320 --> 00:04:26.320]  以致門徒能夠繼續跟著
[00:04:26.320 --> 00:04:28.320]  繼續下去
[00:04:28.320 --> 00:04:32.320]  登山變將
[00:04:32.320 --> 00:04:36.320]  登山變將
[00:04:36.320 --> 00:04:40.320]  登山變將
[00:04:40.320 --> 00:04:44.320]  登山變將
[00:04:44.320 --> 00:04:46.320]  登山變將這個故事
[00:04:46.320 --> 00:04:48.320]  第一節就講到
[00:04:48.320 --> 00:04:50.320]  在高山上發生
[00:04:50.320 --> 00:04:52.320]  當然自古以來
[00:04:52.320 --> 00:04:54.320]  有不同的建議到底這座山在那一處
[00:04:54.320 --> 00:04:56.320]  有一個建議
[00:04:56.320 --> 00:04:58.320]  就是在他柏山
[00:04:58.320 --> 00:05:00.320]  他柏山是一個
[00:05:00.320 --> 00:05:02.320]  很孤立的山峰
[00:05:02.320 --> 00:05:04.320]  在夏加利尼的一個平原的地方
[00:05:04.320 --> 00:05:06.320]  在一個很特別的山
[00:05:06.320 --> 00:05:08.320]  景色是非常漂亮的
[00:05:08.320 --> 00:05:10.320]  575米高
[00:05:10.320 --> 00:05:12.320]  1900呎高
[00:05:12.320 --> 00:05:14.320]  自四世紀開始
[00:05:14.320 --> 00:05:16.320]  有些古教堂
[00:05:16.320 --> 00:05:18.320]  建築在這個地方
[00:05:18.320 --> 00:05:20.320]  紀念耶穌登山變將
[00:05:20.320 --> 00:05:22.320]  但是一些文獻
[00:05:22.320 --> 00:05:24.320]  告訴我們一世紀
[00:05:24.320 --> 00:05:26.320]  在這處
[00:05:26.320 --> 00:05:28.320]  有羅馬軍隊在山上駐兵
[00:05:28.320 --> 00:05:30.320]  所以這個可能
[00:05:30.320 --> 00:05:32.320]  未必是那麼大
[00:05:32.320 --> 00:05:34.320]  另一個建議
[00:05:34.320 --> 00:05:36.320]  就是在麥倫山
[00:05:36.320 --> 00:05:38.320]  上到來
[00:05:38.320 --> 00:05:40.320]  上加利尼
[00:05:40.320 --> 00:05:42.320]  這些大山區的地方
[00:05:42.320 --> 00:05:44.320]  這裡有一個山峰
[00:05:44.320 --> 00:05:46.320]  叫做麥倫山
[00:05:46.320 --> 00:05:48.320]  1200米高
[00:05:48.320 --> 00:05:50.320]  4000呎高
[00:05:50.320 --> 00:05:52.320]  這是另一個建議
[00:05:52.320 --> 00:05:54.320]  當然第三個建議
[00:05:54.320 --> 00:05:56.320]  就是在
[00:05:56.320 --> 00:05:58.320]  Seserea Philippi
[00:05:58.320 --> 00:06:00.320]  在凱撒尼亞菲勒比
[00:06:00.320 --> 00:06:02.320]  上面的高山
[00:06:02.320 --> 00:06:04.320]  就是黑門山
[00:06:04.320 --> 00:06:06.320]  2800米高
[00:06:06.320 --> 00:06:08.320]  9200呎高的山
[00:06:08.320 --> 00:06:10.320]  有什麼地理線索
[00:06:10.320 --> 00:06:12.320]  可以告訴我們
[00:06:12.320 --> 00:06:14.320]  仍然是在凱撒尼亞
[00:06:14.320 --> 00:06:16.320]  菲勒比附近的高山
[00:06:16.320 --> 00:06:18.320]  發生的呢
[00:06:18.320 --> 00:06:20.320]  因為在故事的情節上
[00:06:20.320 --> 00:06:22.320]  其他方案書都是一樣
[00:06:22.320 --> 00:06:24.320]  沒有什麼位置上的移動
[00:06:24.320 --> 00:06:26.320]  在凱撒尼亞菲勒比附近
[00:06:26.320 --> 00:06:28.320]  就是有高山
[00:06:28.320 --> 00:06:30.320]  並且是以色列地
[00:06:30.320 --> 00:06:32.320]  裡面最大最高的山峰
[00:06:32.320 --> 00:06:34.320]  在耶穌的變相
[00:06:34.320 --> 00:06:36.320]  他將祂榮耀彰顯的時候
[00:06:36.320 --> 00:06:38.320]  就有摩西和伊利亞出現
[00:06:38.320 --> 00:06:42.320]  猶太的文學認為
[00:06:42.320 --> 00:06:44.320]  這兩個人很特別
[00:06:44.320 --> 00:06:46.320]  他們兩個都沒有死
[00:06:46.320 --> 00:06:48.320]  伊利亞當然很特別
[00:06:48.320 --> 00:06:50.320]  因為他們離世的情節
[00:06:50.320 --> 00:06:52.320]  記載在
[00:06:52.320 --> 00:06:54.320]  列王記下第二章
[00:06:54.320 --> 00:06:56.320]  這裡說到
[00:06:56.320 --> 00:06:58.320]  他們在約旦河東
[00:06:58.320 --> 00:07:00.320]  有一些戰車
[00:07:00.320 --> 00:07:02.320]  火馬車
[00:07:02.320 --> 00:07:04.320]  接伊利亞升天
[00:07:04.320 --> 00:07:06.320]  接伊利亞升天
[00:07:06.320 --> 00:07:08.320]  大家記得這個地方
[00:07:08.320 --> 00:07:10.320]  靠近上一次我們提及過
[00:07:10.320 --> 00:07:12.320]  就是耶穌受洗的地方
[00:07:12.320 --> 00:07:14.320]  伊利亞當然沒有死
[00:07:14.320 --> 00:07:16.320]  直接被提上天
[00:07:16.320 --> 00:07:18.320]  所以末後的時候
[00:07:18.320 --> 00:07:20.320]  他又會再降臨
[00:07:20.320 --> 00:07:22.320]  那摩西又如何呢
[00:07:22.320 --> 00:07:24.320]  大家記得摩西在
[00:07:24.320 --> 00:07:26.320]  新明紀最後一章
[00:07:26.320 --> 00:07:28.320]  明明是說他死了
[00:07:28.320 --> 00:07:30.320]  並且埋葬在尼泊爾山
[00:07:30.320 --> 00:07:32.320]  尼泊爾山在約旦河東的平原
[00:07:32.320 --> 00:07:34.320]  其中一個山峰
[00:07:34.320 --> 00:07:36.320]  但是
[00:07:36.320 --> 00:07:38.320]  大家知道摩西是一些
[00:07:38.320 --> 00:07:40.320]  很重要的人物
[00:07:40.320 --> 00:07:42.320]  所以兩約中間的文學
[00:07:42.320 --> 00:07:44.320]  不斷去猜想
[00:07:44.320 --> 00:07:46.320]  摩西是怎樣的
[00:07:46.320 --> 00:07:48.320]  摩西其實沒有死
[00:07:48.320 --> 00:07:50.320]  有些文學說摩西其實又是像伊利亞一樣
[00:07:50.320 --> 00:07:52.320]  被接上天
[00:07:52.320 --> 00:07:54.320]  所以當時猶太人的心裡面
[00:07:54.320 --> 00:07:56.320]  這兩個人不單是
[00:07:56.320 --> 00:07:58.320]  代表律法和先知
[00:07:58.320 --> 00:08:00.320]  代表整個的教育
[00:08:00.320 --> 00:08:02.320]  這兩個人也是很奇特的人
[00:08:02.320 --> 00:08:04.320]  也是末世裡面很重要的角色
[00:08:04.320 --> 00:08:06.320]  並且你留意
[00:08:06.320 --> 00:08:08.320]  地理上這兩個人
[00:08:08.320 --> 00:08:10.320]  都是在聖地以外在約旦河東的人
[00:08:12.320 --> 00:08:16.320]  摩西從來沒有踏足過應許之地
[00:08:16.320 --> 00:08:20.320]  他只是在約旦河東的尼泊爾山
[00:08:20.320 --> 00:08:26.320]  來遠望應許之地
[00:08:26.320 --> 00:08:28.320]  然後就離開世界
[00:08:28.320 --> 00:08:30.320]  伊利亞當然是
[00:08:30.320 --> 00:08:32.320]  北國以色列
[00:08:32.320 --> 00:08:34.320]  阿哈耶西別時候做先知的
[00:08:34.320 --> 00:08:36.320]  但是伊利亞本身是一個什麼人呢
[00:08:36.320 --> 00:08:38.320]  他是約旦河東的人
[00:08:38.320 --> 00:08:40.320]  他的鄉下
[00:08:40.320 --> 00:08:42.320]  就是基列
[00:08:42.320 --> 00:08:44.320]  聶王記上十七章第一節
[00:08:44.320 --> 00:08:48.320]  就是說基列寄居的提斯比人
[00:08:48.320 --> 00:08:50.320]  伊利亞
[00:08:50.320 --> 00:08:52.320]  所以伊利亞的鄉下
[00:08:52.320 --> 00:08:54.320]  就是基列地
[00:08:54.320 --> 00:08:56.320]  Gilet
[00:08:56.320 --> 00:08:58.320]  Gilet在約旦河東的山區
[00:08:58.320 --> 00:09:00.320]  或者基列這個地方
[00:09:00.320 --> 00:09:02.320]  是泛指約旦河東
[00:09:02.320 --> 00:09:04.320]  聖地以外東邊
[00:09:04.320 --> 00:09:06.320]  這個地區
[00:09:06.320 --> 00:09:08.320]  Gilet這個字
[00:09:08.320 --> 00:09:10.320]  大家是很熟悉的
[00:09:10.320 --> 00:09:14.320]  因為最近新冠病毒疫情的緣故
[00:09:14.320 --> 00:09:16.320]  我們聽到美國有一間公司
[00:09:16.320 --> 00:09:20.320]  叫做Gilet Sciences
[00:09:20.320 --> 00:09:22.320]  Gilet的科學公司
[00:09:22.320 --> 00:09:24.320]  這個是製藥的公司
[00:09:24.320 --> 00:09:26.320]  他們有一種特效藥
[00:09:26.320 --> 00:09:28.320]  叫做Rendezivir
[00:09:28.320 --> 00:09:30.320]  你問為什麼
[00:09:30.320 --> 00:09:32.320]  這間藥廠
[00:09:32.320 --> 00:09:34.320]  這間藥公司會叫做Gilet
[00:09:34.320 --> 00:09:36.320]  用了聖經這個字
[00:09:36.320 --> 00:09:38.320]  Gilet
[00:09:38.320 --> 00:09:40.320]  因為聖經裡面曾經提過
[00:09:40.320 --> 00:09:42.320]  Gilet這個地方
[00:09:42.320 --> 00:09:44.320]  因為約旦河東比較高的地方
[00:09:44.320 --> 00:09:46.320]  林木比較茂盛
[00:09:46.320 --> 00:09:48.320]  雨水比較多
[00:09:48.320 --> 00:09:50.320]  連聖經的時代
[00:09:50.320 --> 00:09:52.320]  Gilet都盛產了一種乳香
[00:09:52.320 --> 00:09:54.320]  一種膏藥
[00:09:54.320 --> 00:09:56.320]  Balm of Gilet
[00:09:56.320 --> 00:09:58.320]  耶利米斯第八章曾經提過
[00:09:58.320 --> 00:10:00.320]  他說Gilet那裡是有乳香的
[00:10:00.320 --> 00:10:02.320]  有些能夠治病
[00:10:02.320 --> 00:10:06.320]  治傷口的膏藥
[00:10:06.320 --> 00:10:08.320]  為什麼你不去那裡
[00:10:08.320 --> 00:10:10.320]  才罵那些意識的人
[00:10:10.320 --> 00:10:12.320]  為什麼你去拜別神
[00:10:12.320 --> 00:10:14.320]  去其他外國的地方
[00:10:14.320 --> 00:10:16.320]  去找治你的藥物
[00:10:16.320 --> 00:10:18.320]  無論如何
[00:10:18.320 --> 00:10:20.320]  摩西、以利亞是約旦河東的人
[00:10:20.320 --> 00:10:24.320]  他們是聖地以外的人
[00:10:24.320 --> 00:10:28.320]  和耶穌在這個故事裡面一起出現
[00:10:28.320 --> 00:10:30.320]  這個登山變象
[00:10:30.320 --> 00:10:32.320]  耶穌將它榮耀顯出的地方
[00:10:32.320 --> 00:10:34.320]  也是在約旦河東的地方
[00:10:34.320 --> 00:10:36.320]  (音樂)
[00:10:36.320 --> 00:10:38.320]  (音樂)
[00:10:38.320 --> 00:10:40.320]  (音樂)
[00:10:40.320 --> 00:10:44.880]  碰到柱水角
[00:10:44.880 --> 00:10:48.180]  都像一道糖蒸蛋一樣
[00:10:48.180 --> 00:10:51.760]  一門張紗布
[00:10:51.760 --> 00:10:56.480]  左手按住勾子
[00:10:56.480 --> 00:11:00.460]  左手往前拉
[00:11:00.460 --> 00:11:05.060]  左右拉一下
[00:11:05.060 --> 00:11:09.440]  雙手合二
[00:11:09.440 --> 00:11:27.320]  看完這些山景色都很美
[00:11:27.320 --> 00:11:29.440]  但我們想進一步問一個問題
[00:11:29.440 --> 00:11:33.640]  如果馬爾羅曼山是黑門山
[00:11:33.640 --> 00:11:37.200]  約旦河東的高山又如何呢
[00:11:37.200 --> 00:11:42.120]  可能重點不是山在哪裡
[00:11:42.120 --> 00:11:45.800]  而是山上發生什麼事才是重點
[00:11:45.800 --> 00:11:54.360]  古人的概念是高山是天與地的聯繫
[00:11:54.360 --> 00:11:56.040]  天與地中間
[00:11:56.040 --> 00:11:58.880]  就是神在這裡降臨
[00:11:58.880 --> 00:12:01.400]  神在這裡對人說話
[00:12:01.400 --> 00:12:03.400]  尤其是在馬太福音
[00:12:03.400 --> 00:12:05.200]  以前都曾經提過
[00:12:05.200 --> 00:12:09.000]  馬太福音提過七座山
[00:12:09.000 --> 00:12:10.600]  比如八福山
[00:12:10.600 --> 00:12:12.720]  八福山就是耶穌上山的時候
[00:12:12.720 --> 00:12:13.640]  祂坐下
[00:12:13.640 --> 00:12:15.280]  然後門徒來到祂的根前
[00:12:15.280 --> 00:12:17.640]  祂就開口教訓他們
[00:12:17.640 --> 00:12:20.760]  就像耶穌摩西上山一樣
[00:12:20.760 --> 00:12:24.000]  將律法來到此下
[00:12:24.000 --> 00:12:25.560]  然後馬太福音最後
[00:12:25.560 --> 00:12:26.480]  二十八章第十六節
[00:12:26.480 --> 00:12:28.880]  所謂大聖名山
[00:12:28.880 --> 00:12:30.800]  就在加尼尼的山頭上
[00:12:30.800 --> 00:12:31.760]  耶穌約定他們
[00:12:31.760 --> 00:12:33.680]  然後將大聖名賜給他們
[00:12:33.680 --> 00:12:35.520]  所以馬太福音第十七章第一節
[00:12:35.520 --> 00:12:39.760]  也提到登山變場在高山上
[00:12:39.760 --> 00:12:40.680]  情節是什麼呢
[00:12:40.680 --> 00:12:41.680]  十七章第一節
[00:12:41.680 --> 00:12:42.560]  過了六日
[00:12:42.560 --> 00:12:47.040]  耶穌帶著彼得、雅各和雅各的兄弟約翰
[00:12:47.040 --> 00:12:49.600]  暗暗地上了高山
[00:12:49.600 --> 00:12:52.600]  就在他們面前變了形象
[00:12:52.600 --> 00:12:54.840]  臉面明亮如白日頭
[00:12:54.840 --> 00:12:57.000]  衣裳潔白如光
[00:12:57.000 --> 00:13:00.440]  忽然有摩西、以利亞向他們顯現
[00:13:00.440 --> 00:13:02.320]  與耶穌說話
[00:13:02.320 --> 00:13:03.880]  彼得對耶穌說:主啊
[00:13:03.880 --> 00:13:05.600]  我們在這裡爭好
[00:13:05.600 --> 00:13:06.520]  禰若願意
[00:13:06.520 --> 00:13:09.200]  我就在這裡搭三座棚
[00:13:09.200 --> 00:13:10.200]  一座為禰
[00:13:10.200 --> 00:13:11.560]  一座為摩西
[00:13:11.560 --> 00:13:13.360]  一座為以利亞
[00:13:13.360 --> 00:13:14.360]  說話之間
[00:13:14.360 --> 00:13:16.960]  忽然有一朵光明的雲彩
[00:13:16.960 --> 00:13:18.640]  遮蓋他們
[00:13:18.640 --> 00:13:21.560]  且有聲音從雲彩里出來說
[00:13:21.560 --> 00:13:23.000]  這是我的愛子
[00:13:23.000 --> 00:13:24.800]  我所喜悅的
[00:13:24.800 --> 00:13:26.440]  你們要聽他
[00:13:26.440 --> 00:13:28.120]  門徒聽見就俯伏在地
[00:13:28.120 --> 00:13:30.080]  極其害怕
[00:13:30.080 --> 00:13:31.680]  耶穌進前來摸他們說
[00:13:31.680 --> 00:13:32.960]  起來不要害怕
[00:13:32.960 --> 00:13:34.400]  他們舉目不見一人
[00:13:34.400 --> 00:13:36.000]  只見耶穌在那裡
[00:13:36.000 --> 00:13:37.040]  下山的時候
[00:13:37.040 --> 00:13:38.280]  耶穌吩咐他們說
[00:13:38.280 --> 00:13:40.120]  人子還沒有從死裡復活
[00:13:40.120 --> 00:13:42.880]  你們不要將所看見的告訴人
[00:13:42.880 --> 00:13:47.120]  這個記載發現摩西代表律法說
[00:13:47.120 --> 00:13:50.040]  以利亞代表末世的先知
[00:13:50.040 --> 00:13:52.920]  即是復興摩西律法的先知
[00:13:52.920 --> 00:13:56.400]  所以兩個人代表整個舊約
[00:13:56.400 --> 00:13:57.520]  來到耶穌面前
[00:13:57.520 --> 00:14:02.200]  即是耶穌是整本舊約所指向的那位承傳者
[00:14:02.200 --> 00:14:06.200]  摩西以利亞兩個人在山上
[00:14:06.200 --> 00:14:08.200]  和耶穌在榮耀裡面顯現
[00:14:08.200 --> 00:14:10.040]  提出一個很重要的重點
[00:14:10.040 --> 00:14:13.200]  就是這兩個人另外的特徵
[00:14:13.200 --> 00:14:15.240]  就是兩個人都曾經在山上
[00:14:15.240 --> 00:14:18.840]  在舊約和榮耀的神相遇
[00:14:18.840 --> 00:14:20.520]  並且是同一座山
[00:14:20.520 --> 00:14:22.400]  這座山叫西乃山
[00:14:22.400 --> 00:14:23.600]  或者叫赫烈山
[00:14:23.600 --> 00:14:26.400]  Mount Sinai或者Mount Horus
[00:14:26.400 --> 00:14:31.240]  這座西乃山在現在的西乃半島南面
[00:14:31.240 --> 00:14:32.600]  叫Jabut Musa
[00:14:32.600 --> 00:14:34.400]  即是Mount of Moses
[00:14:34.400 --> 00:14:36.840]  記得舊約裡面的情節
[00:14:36.840 --> 00:14:39.320]  就是說以色列人出埃及之後
[00:14:39.320 --> 00:14:42.080]  他們經過西乃的曠野
[00:14:42.080 --> 00:14:44.880]  然後來到西乃山或者赫烈山
[00:14:44.880 --> 00:14:47.840]  神就在山上和他們顯現
[00:14:47.840 --> 00:14:50.560]  摩西也上山在榮耀當中
[00:14:50.560 --> 00:14:54.000]  和神說話對話
[00:14:54.000 --> 00:14:56.240]  出埃及紀二十四章十二節
[00:14:56.240 --> 00:14:57.680]  耶和華對摩西說
[00:14:57.680 --> 00:14:59.200]  你上到我這裡來
[00:14:59.200 --> 00:15:00.800]  上山來到這裡
[00:15:00.800 --> 00:15:02.200]  我要將石板
[00:15:02.200 --> 00:15:05.400]  並且我所寫的律法和誡明詞給你
[00:15:05.400 --> 00:15:07.240]  你就可以教訓百姓
[00:15:07.240 --> 00:15:09.720]  雲彩遮蓋山六日
[00:15:09.720 --> 00:15:12.880]  第七日神就在雲中
[00:15:12.880 --> 00:15:15.440]  去召摩西和他說話
[00:15:15.440 --> 00:15:17.800]  耶和華的榮耀停在山頂上
[00:15:17.800 --> 00:15:19.760]  在以色列人的眼前
[00:15:19.760 --> 00:15:21.520]  形狀如烈火
[00:15:21.520 --> 00:15:23.040]  在這裡發生什麼事呢
[00:15:23.040 --> 00:15:26.960]  就像耶穌登山變像的故事
[00:15:26.960 --> 00:15:29.000]  你看到有山 高山
[00:15:29.000 --> 00:15:29.880]  過了六日
[00:15:29.880 --> 00:15:32.880]  這裡也有說到雲彩停在山上
[00:15:32.880 --> 00:15:34.240]  遮蓋山六日
[00:15:34.240 --> 00:15:35.680]  第七日就說話
[00:15:35.680 --> 00:15:38.640]  就像馬太科一樣的十七章情節
[00:15:38.640 --> 00:15:43.560]  在這裡很長的幾章情節裡面
[00:15:43.560 --> 00:15:45.760]  說到摩西在山上發生什麼事
[00:15:45.760 --> 00:15:47.680]  他不僅見到榮耀的神
[00:15:47.680 --> 00:15:49.640]  不僅見到上帝的榮光
[00:15:49.640 --> 00:15:52.560]  並且他自己的面也發光
[00:15:52.560 --> 00:15:53.720]  這些情節
[00:15:53.720 --> 00:15:56.920]  就說到摩西變像
[00:15:56.920 --> 00:16:01.200]  到耶穌變像的時候
[00:16:01.200 --> 00:16:02.320]  其實都是一樣
[00:16:02.320 --> 00:16:05.480]  其實說到耶穌登山變像
[00:16:05.480 --> 00:16:09.080]  就好像帶著以色列民
[00:16:09.080 --> 00:16:13.360]  門徒來到西乃山再經歷一次
[00:16:13.360 --> 00:16:15.280]  說完摩西就說到以利亞
[00:16:15.280 --> 00:16:17.360]  以利亞有一段經歷
[00:16:17.360 --> 00:16:19.400]  也很像摩西
[00:16:19.400 --> 00:16:23.160]  就是在聶王紀上帝十九章
[00:16:23.160 --> 00:16:26.120]  那裡說到以利亞逃亡
[00:16:26.120 --> 00:16:29.760]  因為阿哈和耶細別要追殺他
[00:16:29.760 --> 00:16:36.960]  他從以色列走到南面的西乃山
[00:16:36.960 --> 00:16:39.400]  他起來到神的山
[00:16:39.400 --> 00:16:42.000]  上帝的山就是赫烈山
[00:16:42.000 --> 00:16:43.760]  他在那裡進了一個洞
[00:16:43.760 --> 00:16:45.240]  就住在洞中
[00:16:45.240 --> 00:16:47.040]  然後阿基華就想到他
[00:16:47.040 --> 00:16:48.280]  他說以利亞你在做什麼
[00:16:48.280 --> 00:16:49.080]  以利亞就回答他
[00:16:49.080 --> 00:16:50.600]  我為耶和華大發熱心
[00:16:50.600 --> 00:16:51.800]  以色列人背棄你的約
[00:16:51.800 --> 00:16:52.720]  毀壞你的祭壇
[00:16:52.720 --> 00:16:53.920]  用刀殺你的先知
[00:16:53.920 --> 00:16:54.840]  現在只剩下我一個
[00:16:54.840 --> 00:16:56.920]  我的命也可能沒有了
[00:16:56.920 --> 00:16:57.840]  耶和華就對他說
[00:16:57.840 --> 00:17:00.240]  你出來站在山上
[00:17:00.240 --> 00:17:01.800]  在我面前
[00:17:01.800 --> 00:17:03.560]  那時耶和華從那裡經過
[00:17:03.560 --> 00:17:05.360]  在他面前有裂封大作
[00:17:05.360 --> 00:17:06.480]  崩山碎石
[00:17:06.480 --> 00:17:08.320]  耶和華卻不在風中
[00:17:08.320 --> 00:17:09.440]  風後有地震
[00:17:09.440 --> 00:17:10.720]  耶和華卻不在其中
[00:17:10.720 --> 00:17:12.520]  地震之後有火
[00:17:12.520 --> 00:17:14.400]  耶和華也不在火中
[00:17:14.400 --> 00:17:17.680]  火後就有微小的聲音
[00:17:17.680 --> 00:17:20.280]  以利亞聽到這個聲音
[00:17:20.280 --> 00:17:22.800]  就用愛依蒙傳念
[00:17:22.800 --> 00:17:24.880]  出來動口
[00:17:24.880 --> 00:17:26.600]  有聲音對他說
[00:17:26.600 --> 00:17:27.640]  以利亞你在做什麼
