
[00:00:00.000 --> 00:00:04.000]  今日我們有很多新的朋友在我們當中
[00:05:26.000 --> 00:05:28.000]  就是「智峯號」
[00:05:28.000 --> 00:05:29.000]  不知道大家有沒有聽過
[00:05:29.000 --> 00:05:31.000]  當時是經過五天的時間
[00:05:31.000 --> 00:05:33.000]  由香港經過南中國海
[00:05:33.000 --> 00:05:39.000]  去到菲律賓北面的Hundred Islands
[00:05:39.000 --> 00:05:44.000]  我記得那時候曾經風浪大作
[00:05:44.000 --> 00:05:47.000]  我覺得那艘船
[00:05:47.000 --> 00:05:49.000]  我們那艘船有130多艘
[00:05:49.000 --> 00:05:50.000]  但在海上真的很渺小
[00:05:50.000 --> 00:05:51.000]  不要說人
[00:05:51.000 --> 00:05:52.000]  那艘船也很渺小
[00:05:52.000 --> 00:05:54.000]  當大浪打過來的時候
[00:05:54.000 --> 00:05:59.000]  只是那艘船的主桿在水上面
[00:05:59.000 --> 00:06:01.000]  四十多呎浪
[00:06:01.000 --> 00:06:04.000]  即是四五層樓的浪打過來
[00:06:04.000 --> 00:06:07.000]  那時候覺得海是非常之可怕
[00:06:07.000 --> 00:06:11.000]  有什麼令到這些越南的難民
[00:06:11.000 --> 00:06:13.000]  要離開他的家園
[00:06:13.000 --> 00:06:15.000]  去投奔陸海呢
[00:06:15.000 --> 00:06:19.000]  他們是願意將他的生命壓上島上
[00:06:19.000 --> 00:06:22.000]  即是說他們一定是受到很大的逼迫
[00:06:22.000 --> 00:06:24.000]  才會這樣做
[00:06:24.000 --> 00:06:29.000]  第二次我比較親身的
[00:06:29.000 --> 00:06:30.000]  接觸到所謂難民
[00:06:30.000 --> 00:06:33.000]  就是八九六四的時候
[00:06:33.000 --> 00:06:35.000]  剛剛六四那晚
[00:06:35.000 --> 00:06:39.000]  我是由美國回香港探親
[00:06:39.000 --> 00:06:40.000]  所以六四那晚
[00:06:40.000 --> 00:06:43.000]  整晚我都在香港看著電視機
[00:06:43.000 --> 00:06:44.000]  我想那時候如果你在香港
[00:06:44.000 --> 00:06:45.000]  你都會知道
[00:06:45.000 --> 00:06:47.000]  香港很多人很心急
[00:06:47.000 --> 00:06:51.000]  本來看著一個很好的
[00:06:51.000 --> 00:06:55.000]  一個學生爭取民主
[00:06:55.000 --> 00:06:59.000]  反對官倒的一個運動
[00:06:59.000 --> 00:07:02.000]  突然之間被鎮壓下來
[00:07:02.000 --> 00:07:06.000]  在畫面上聽見有槍聲
[00:07:06.000 --> 00:07:07.000]  聽見有火光
[00:07:07.000 --> 00:07:09.000]  聽見有坦克
[00:07:09.000 --> 00:07:10.000]  接著沒多久
[00:07:10.000 --> 00:07:13.000]  第二天第三天發覺
[00:07:13.000 --> 00:07:16.000]  一個白色恐怖在大追捕
[00:07:16.000 --> 00:07:18.000]  接著聽見有一些
[00:07:18.000 --> 00:07:23.000]  當時的學生領袖要逃離大陸
[00:07:23.000 --> 00:07:26.000]  後來我也在美國
[00:07:26.000 --> 00:07:28.000]  親身遇到一些學生領袖
[00:07:28.000 --> 00:07:30.000]  亦跟他交了朋友
[00:07:30.000 --> 00:07:33.000]  因為我們在洛杉磯有些教會
[00:07:33.000 --> 00:07:37.000]  招呼了一些學生
[00:07:37.000 --> 00:07:39.000]  這些人順眼之間
[00:07:39.000 --> 00:07:41.000]  本來是一個在大陸裏面
[00:07:41.000 --> 00:07:43.000]  他們是一些尖子
[00:07:43.000 --> 00:07:47.000]  在北京讀高等學府的學生
[00:07:47.000 --> 00:07:50.000]  轉眼之間變成一些政治難民
[00:07:50.000 --> 00:07:51.000]  要逃離中國
[00:07:51.000 --> 00:07:54.000]  他們要逃命
[00:07:54.000 --> 00:07:56.000]  到底甚麼叫做難民呢
[00:07:56.000 --> 00:07:57.000]  難民的定義
[00:07:57.000 --> 00:08:01.000]  他是說一個人身處在自己
[00:08:01.000 --> 00:08:06.000]  難民是指一個人身處在自己國家以外
[00:08:06.000 --> 00:08:07.000]  在國家以外
[00:08:07.000 --> 00:08:09.000]  但他為何會身處在國家以外
[00:08:09.000 --> 00:08:12.000]  就是因為宗教或者政治
[00:08:12.000 --> 00:08:14.000]  或者一些武裝衝突的緣故
[00:08:14.000 --> 00:08:20.000]  而害怕他自己受到生命
[00:08:20.000 --> 00:08:23.000]  或者身體或者自由方面
[00:08:23.000 --> 00:08:25.000]  受到傷害受到逼迫
[00:08:25.000 --> 00:08:28.000]  而需要要求國際提供保護
[00:08:28.000 --> 00:08:32.000]  即是說這些人不是因為經濟原因
[00:08:32.000 --> 00:08:35.000]  因為經濟原因而走去其他國家
[00:08:35.000 --> 00:08:37.000]  那些不是難民
[00:08:37.000 --> 00:08:40.000]  現在說的是他們受到逼迫
[00:08:40.000 --> 00:08:43.000]  而這個逼迫令到他們的生命身體和自由
[00:08:43.000 --> 00:08:45.000]  是會受到傷害的
[00:08:45.000 --> 00:08:49.000]  而他沒有辦法留在他國家受到保護
[00:08:49.000 --> 00:08:51.000]  所以他要離開這個國家
[00:08:51.000 --> 00:08:53.000]  尋求國際的保護
[00:08:53.000 --> 00:08:55.000]  這些就叫做難民
[00:08:55.000 --> 00:08:58.000]  還有另一個名詞叫做IDP
[00:08:58.000 --> 00:09:00.000]  Internally Displaced People
[00:09:00.000 --> 00:09:02.000]  中文翻譯為國內流離失所
[00:09:02.000 --> 00:09:06.000]  其實這些國內流離失所者IDP
[00:09:06.000 --> 00:09:08.000]  情況和這些難民一樣
[00:09:08.000 --> 00:09:11.000]  但他還未能逃離這個國家
[00:09:11.000 --> 00:09:13.000]  他可能在這個國家裏面
[00:09:13.000 --> 00:09:17.000]  由一個地方逃到去第二個地方避難
[00:09:17.000 --> 00:09:19.000]  當他們離開國家的時候
[00:09:19.000 --> 00:09:23.000]  定義就將由IDP變成難民
[00:09:23.000 --> 00:09:27.000]  很多時候IDP的情況比難民更加危險
[00:09:27.000 --> 00:09:32.000]  因為他們所受的逼迫還可能在附近
[00:09:32.000 --> 00:09:38.000]  聖經裏面其實原來有很多很多難民的故事
[00:09:38.000 --> 00:09:44.000]  我想和大家回去思想一下
[00:09:44.000 --> 00:09:46.000]  第一個的聖誕
[00:09:46.000 --> 00:09:49.000]  當我們提到聖誕節的時候
[00:09:49.000 --> 00:09:53.000]  通常我們會覺得是一個普天同慶的節日
[00:09:53.000 --> 00:09:54.000]  一個歡樂的節日
[00:09:54.000 --> 00:09:56.000]  因為我們的救世主降生
[00:09:56.000 --> 00:09:58.000]  是一個歡樂的場景
[00:09:58.000 --> 00:10:02.000]  但如果你回想第一個的聖誕節
[00:10:02.000 --> 00:10:05.000]  第一個聖誕不是這樣的情景
[00:10:05.000 --> 00:10:09.000]  第一個聖誕其實是一個危機四伏
[00:10:09.000 --> 00:10:13.000]  刀光劍影是一個很危險的情景
[00:10:13.000 --> 00:10:15.000]  我們看看聖經說什麼
[00:10:15.000 --> 00:10:19.000]  在這個馬太福音裏面有這樣的說話
[00:10:19.000 --> 00:10:23.000]  有主的使者向若瑟夢中顯現
[00:10:23.000 --> 00:10:24.000]  他說
[00:10:24.000 --> 00:10:27.000]  起來帶著小孩子和他的母親
[00:10:27.000 --> 00:10:31.000]  逃往埃及住在那裏
[00:10:31.000 --> 00:10:32.000]  等我吩咐你
[00:10:32.000 --> 00:10:35.000]  因為希律必尋找小孩子
[00:10:35.000 --> 00:10:37.000]  要除滅他
[00:10:37.000 --> 00:10:38.000]  若瑟就起來
[00:10:38.000 --> 00:10:42.000]  夜間帶著小孩子和他母親往埃及去
[00:10:42.000 --> 00:10:43.000]  住在那裏
[00:10:43.000 --> 00:10:46.000]  直到希律死了
[00:10:46.000 --> 00:10:50.000]  這是要應驗主席先知所說的話
[00:10:50.000 --> 00:10:53.000]  我從埃及召出我的兒子來
[00:10:53.000 --> 00:10:54.000]  你想一想
[00:10:54.000 --> 00:10:56.000]  當時晚上
[00:10:56.000 --> 00:10:59.000]  若瑟得到一個夢
[00:10:59.000 --> 00:11:01.000]  得到天使的報夢
[00:11:01.000 --> 00:11:07.000]  天使要他逃離他們現在所住的地方
[00:11:07.000 --> 00:11:08.000]  即是伯利咸
[00:11:08.000 --> 00:11:10.000]  要去埃及
[00:11:10.000 --> 00:11:17.000]  因為當時的王要追殺他的兒子耶穌
[00:11:17.000 --> 00:11:18.000]  他要考慮
[00:11:18.000 --> 00:11:22.000]  那時若瑟半夜三更
[00:11:22.000 --> 00:11:25.000]  馬利亞馬上叫醒
[00:11:25.000 --> 00:11:29.000]  馬利亞抱著小孩子耶穌
[00:11:29.000 --> 00:11:30.000]  可能他們有一隻雷
[00:11:30.000 --> 00:11:31.000]  可能坐著一隻雷
[00:11:31.000 --> 00:11:37.000]  然後就連夜帶著一些細軟離開
[00:11:37.000 --> 00:11:38.000]  要去埃及
[00:11:38.000 --> 00:11:42.000]  你想想當時是很倉促的
[00:11:42.000 --> 00:11:46.000]  他們在夜間走路
[00:11:46.000 --> 00:11:48.000]  當時相信不會有甚麼街燈
[00:11:48.000 --> 00:11:50.000]  可能是很黑的
[00:11:50.000 --> 00:11:53.000]  他們就靠著月光
[00:11:53.000 --> 00:12:00.000]  一些星的照明來看路
[00:12:00.000 --> 00:12:01.000]  來走路
[00:12:01.000 --> 00:12:04.000]  趕著離開埃及
[00:12:04.000 --> 00:12:09.000]  你想想當時的情境其實是很危險的
[00:12:09.000 --> 00:12:14.000]  因為當時的王要殺耶穌
[00:12:14.000 --> 00:12:17.000]  當我再看這個故事的時候
[00:12:17.000 --> 00:12:19.000]  我即時有一個反應
[00:12:19.000 --> 00:12:21.000]  就想起這幅相
[00:12:21.000 --> 00:12:25.000]  這幅相是在2014年的時候
[00:12:25.000 --> 00:12:29.000]  一些主流媒體刊登出來的
[00:12:29.000 --> 00:12:32.000]  可能是BBC或者CNN那類
[00:12:32.000 --> 00:12:34.000]  這兩個背景是甚麼呢
[00:12:34.000 --> 00:12:37.000]  就是一些阿茲迪的難民
[00:12:37.000 --> 00:12:40.000]  倉促地逃離他們的家園
[00:12:40.000 --> 00:12:42.000]  當時原來發生甚麼事呢
[00:12:42.000 --> 00:12:45.000]  就是這些所謂阿茲迪的難民
[00:12:45.000 --> 00:12:47.000]  就是住在伊拉克的北部
[00:12:47.000 --> 00:12:51.000]  他們住的家鄉叫做Sindia
[00:12:51.000 --> 00:12:54.000]  就很近敘利亞那邊
[00:12:54.000 --> 00:12:59.000]  而敘利亞當時興起了一個伊斯蘭國
[00:12:59.000 --> 00:13:05.000]  這些伊斯蘭國的人很憎惡這些非回教徒
[00:13:05.000 --> 00:13:09.000]  原來這些阿茲迪的人
[00:13:09.000 --> 00:13:12.000]  他們的信仰不是回教徒
[00:13:12.000 --> 00:13:14.000]  他們有自己的宗教
[00:13:14.000 --> 00:13:17.000]  是一個很古老的宗教
[00:13:17.000 --> 00:13:19.000]  甚至他們說是在阿伯拉罕之前的
[00:13:19.000 --> 00:13:21.000]  他們的宗教是說甚麼呢
[00:13:21.000 --> 00:13:24.000]  是說神創造了天地之後
[00:13:24.000 --> 00:13:27.000]  將它交給七個天使去管理
[00:13:27.000 --> 00:13:30.000]  這個天使長叫做Peacock Angel
[00:13:30.000 --> 00:13:33.000]  曾經犯罪被打落地獄
[00:13:33.000 --> 00:13:35.000]  後來亦都得到伏職
[00:13:35.000 --> 00:13:38.000]  可以從地獄釋放出來
[00:13:38.000 --> 00:13:42.000]  這個故事當被這些回教徒聽了之後
[00:13:42.000 --> 00:13:45.000]  他們就會覺得這個所謂Peacock Angel
[00:13:45.000 --> 00:13:47.000]  其實就是Lucifer
[00:13:47.000 --> 00:13:50.000]  就是這個魔鬼
[00:13:50.000 --> 00:13:52.000]  所以他們叫這些阿茲迪
[00:13:52.000 --> 00:13:56.000]  Yasidi這些人叫做Devil Worshipper
[00:13:56.000 --> 00:13:58.000]  他們很憎恨這些人
[00:13:58.000 --> 00:14:00.000]  在歷史上
[00:14:00.000 --> 00:14:02.000]  這些阿茲迪的人
[00:14:02.000 --> 00:14:06.000]  曾經有73次被種族清洗
[00:14:06.000 --> 00:14:09.000]  他們現在的人口比以前少
[00:14:09.000 --> 00:14:11.000]  當時2014年的時候
[00:14:11.000 --> 00:14:17.000]  ISIS就是由Syria打過來伊拉克
[00:14:17.000 --> 00:14:20.000]  他們在晚上圍住他們的城
[00:14:20.000 --> 00:14:22.000]  要攻進去要打他們
[00:14:22.000 --> 00:14:26.000]  我還記得當時的一些人
[00:14:26.000 --> 00:14:29.000]  因為我們去伊拉克服侍
[00:14:29.000 --> 00:14:31.000]  聽到一些人親身跟我說
[00:14:31.000 --> 00:14:32.000]  他們逃難經過
[00:14:32.000 --> 00:14:35.000]  他們說晚上突然聽到有槍聲
[00:14:35.000 --> 00:14:36.000]  有很多嘈吵的聲音
[00:14:36.000 --> 00:14:38.000]  原來發覺他們的鄉村
[00:14:38.000 --> 00:14:41.000]  已經被ISIS圍住
[00:14:41.000 --> 00:14:42.000]  要攻進來
[00:14:42.000 --> 00:14:45.000]  他們匆忙地逃跑
[00:14:45.000 --> 00:14:48.000]  他們跟我講這個故事的人
[00:14:48.000 --> 00:14:50.000]  他們剛好家裏有輛車
[00:14:50.000 --> 00:14:54.000]  上了車開車往山上走
[00:14:54.000 --> 00:14:58.000]  在沿途見到很多人已經受了傷
[00:14:58.000 --> 00:14:59.000]  他們都沒有辦法去幫他們
[00:14:59.000 --> 00:15:00.000]  而他們知道的
[00:15:00.000 --> 00:15:03.000]  他們的親鄰舍和親友
[00:15:03.000 --> 00:15:05.000]  如果沒有辦法有車
[00:15:05.000 --> 00:15:06.000]  有交通工具走
[00:15:06.000 --> 00:15:09.000]  很多都走不及就會被殺
[00:15:09.000 --> 00:15:15.000]  我們再看聖經裏面
[00:15:15.000 --> 00:15:18.000]  難民的一個故事
[00:15:18.000 --> 00:15:23.000]  看回Holy Family的情況
[00:15:23.000 --> 00:15:25.000]  當時的環境
[00:15:25.000 --> 00:15:27.000]  當時的王希律
[00:15:27.000 --> 00:15:31.000]  因為他找不到耶穌基督
[00:15:31.000 --> 00:15:37.000]  所以他下令將兩歲以內的男童殺盡
[00:15:37.000 --> 00:15:39.000]  他們耶穌一家
[00:15:39.000 --> 00:15:41.000]  在耶穌出世沒多久
[00:15:41.000 --> 00:15:42.000]  他就已經變成難民
[00:15:42.000 --> 00:15:43.000]  要離開他的本國
[00:15:43.000 --> 00:15:45.000]  去埃及避難
[00:15:45.000 --> 00:15:47.000]  但這個故事
[00:15:47.000 --> 00:15:50.000]  在埃及和北非的一些基督徒
[00:15:50.000 --> 00:15:53.000]  他們認為他們的祖國
[00:15:53.000 --> 00:15:54.000]  即是埃及
[00:15:54.000 --> 00:15:59.000]  曾經為耶穌一家提供庇護
[00:15:59.000 --> 00:16:01.000]  是津津樂道的
[00:16:01.000 --> 00:16:04.000]  他們甚至有一些歌曲是說這件事
[00:16:04.000 --> 00:16:06.000]  他們是引以為榮
[00:16:06.000 --> 00:16:11.000]  因為他們能夠在耶穌受難的時候
[00:16:11.000 --> 00:16:15.000]  能夠為他一家提供庇護
[00:16:15.000 --> 00:16:19.000]  這首歌是北非一些基督徒的歌曲
[00:16:19.000 --> 00:16:21.000]  我們將它翻譯成英文
[00:16:21.000 --> 00:16:28.000]  基本上是能夠為嬰兒的耶穌一家提供保護
[00:16:28.000 --> 00:16:30.000]  是感到光榮
[00:16:30.000 --> 00:16:33.000]  聖經裏面說過
[00:16:33.000 --> 00:16:37.000]  我們要用愛心去接待一些客女
[00:16:37.000 --> 00:16:39.000]  希伯來書這樣說
[00:16:39.000 --> 00:16:41.000]  不可忘記用愛心接待客女
[00:16:41.000 --> 00:16:43.000]  因為曾經有接待客女的
[00:16:43.000 --> 00:16:46.000]  不知不覺就接待了天使
[00:16:46.000 --> 00:16:51.000]  當時在埃及的人
[00:16:51.000 --> 00:16:57.000]  他不知不覺原來他已經接待了救世主
[00:16:57.000 --> 00:17:02.000]  其實我們回想在教會裏面
[00:17:02.000 --> 00:17:06.000]  是有很多被逼迫的歷史
[00:17:06.000 --> 00:17:08.000]  亦因為這些被迫
[00:17:08.000 --> 00:17:12.000]  很多基督徒瞬間變為難民
[00:17:12.000 --> 00:17:15.000]  要逃離他們的本國
[00:17:15.000 --> 00:17:18.000]  在司徒行傳裏提到
[00:17:18.000 --> 00:17:20.000]  在初期的教會
[00:17:20.000 --> 00:17:22.000]  在斯提反被殺之後
[00:17:22.000 --> 00:17:25.000]  耶路撒冷的教會大遭迫迫
[00:17:25.000 --> 00:17:27.000]  除了司徒以外
[00:17:27.000 --> 00:17:34.000]  門徒部分都分散在猶太和撒瑪利亞的各處
[00:17:34.000 --> 00:17:37.000]  即是在斯提反被殺之後
[00:17:37.000 --> 00:17:41.000]  教會裏面很多人都感到很危險
[00:17:41.000 --> 00:17:46.000]  他們要離開本國本地去避難
[00:17:46.000 --> 00:17:53.000]  那些因斯提反事遭患難四散的門徒
[00:17:53.000 --> 00:17:58.000]  直走到菲利基和居比路並安提哥
[00:17:58.000 --> 00:18:00.000]  主與他們同在
[00:18:00.000 --> 00:18:02.000]  信而歸主的人就很多了
[00:18:02.000 --> 00:18:04.000]  這裏發生一件事
[00:18:04.000 --> 00:18:13.000]  當這些基督徒要離開本國逃難的時候
[00:18:13.000 --> 00:18:15.000]  他們去到其他地方
[00:18:15.000 --> 00:18:20.000]  他們同一時間亦將福音帶了過去
[00:18:20.000 --> 00:18:23.000]  神有他的心意
[00:18:23.000 --> 00:18:29.000]  他們容許這些離散的事情發生
[00:18:29.000 --> 00:18:35.000]  可能他們的心意就是要這些基督徒利用這個機會
[00:18:35.000 --> 00:18:37.000]  將福音講傳
[00:18:37.000 --> 00:18:40.000]  我們看看當時的信徒
[00:18:40.000 --> 00:18:44.000]  由耶路撒冷走到地中海的一帶
[00:18:44.000 --> 00:18:48.000]  然後去到歐洲
[00:18:48.000 --> 00:18:55.000]  而歐洲後來亦將基督教成為國教
[00:18:55.000 --> 00:18:58.000]  天主教和基督教都會成為國教
[00:18:58.000 --> 00:19:06.000]  而這些歐洲國家後來都抗衝他們的地盤
[00:19:06.000 --> 00:19:09.000]  發展很多殖民地
[00:19:09.000 --> 00:19:12.000]  這些殖民地就去到亞洲和非洲
[00:19:12.000 --> 00:19:18.000]  而福音亦因為這個緣故傳到亞洲和非洲
[00:19:18.000 --> 00:19:30.000]  戴德生因為當時英國有很多人來中國競商
[00:19:30.000 --> 00:19:34.000]  而他亦拿到這個機會來中國傳福音
[00:19:34.000 --> 00:19:40.000]  通常這些福音首先傳到一個海外的地方
[00:19:40.000 --> 00:19:44.000]  無論是非洲、印度或中國
[00:19:44.000 --> 00:19:47.000]  都是一般在海外的地方
[00:19:47.000 --> 00:19:51.000]  戴德生特別的意象就是他要做內地會
[00:19:51.000 --> 00:19:54.000]  就是由海外海邊的城市
[00:19:54.000 --> 00:19:56.000]  例如上海這些發展的城市
[00:19:56.000 --> 00:19:57.000]  廣州這些發展的城市
[00:19:57.000 --> 00:20:01.000]  將福音帶到當時中國的內地
[00:20:01.000 --> 00:20:11.000]  英國成為基督教國教
[00:20:11.000 --> 00:20:16.000]  但後來亦有一些基督徒在英國受到很大的逼迫
[00:20:16.000 --> 00:20:18.000]  一些清教徒
[00:20:18.000 --> 00:20:20.000]  而亦因為這些逼迫
[00:20:20.000 --> 00:20:24.000]  他們要離開他們的本國
[00:20:24.000 --> 00:20:27.000]  後來他們來到北美洲
[00:20:27.000 --> 00:20:32.000]  亦同一時間將福音帶到北美洲
[00:20:32.000 --> 00:20:38.000]  現在在全世界派出最多宣教士的國家就是美國
[00:20:38.000 --> 00:20:40.000]  第二就是南韓
[00:20:40.000 --> 00:20:42.000]  為何美國有這麼多宣教士呢
[00:20:42.000 --> 00:20:49.000]  亦因為美國起初時是一個很基督化的國家
[00:20:49.000 --> 00:20:52.000]  當然現在有很多不同的情形發生
[00:20:52.000 --> 00:20:54.000]  但這個福音的廣傳
[00:20:54.000 --> 00:20:56.000]  就是通過很多基督徒
[00:20:56.000 --> 00:20:58.000]  因為他們受到逼迫
[00:20:58.000 --> 00:21:02.000]  而要離開本地、本國
[00:21:02.000 --> 00:21:04.000]  去到新的地方
[00:21:04.000 --> 00:21:08.000]  同時亦帶福音去到這個地方
[00:21:08.000 --> 00:21:12.000]  在中國的基督徒
[00:21:12.000 --> 00:21:15.000]  初期都是集中在沿岸的地方
[00:21:15.000 --> 00:21:16.000]  就算內地會
[00:21:16.000 --> 00:21:18.000]  他們的大本營都是在河南
[00:21:18.000 --> 00:21:19.000]  如果你看中國的地圖
[00:21:19.000 --> 00:21:24.000]  河南其實在中國整個地圖都是偏東面
[00:21:24.000 --> 00:21:28.000]  但在第二次世界大戰和中日戰爭的時候
[00:21:28.000 --> 00:21:30.000]  很多基督徒因為戰亂的關係
[00:21:30.000 --> 00:21:34.000]  他們要逃難
[00:21:34.000 --> 00:21:37.000]  變成我們所說的IDP
[00:21:37.000 --> 00:21:40.000]  他們一般向西遷移
[00:21:40.000 --> 00:21:45.000]  同一時間將這個福音帶到中國的西部
[00:21:45.000 --> 00:21:47.000]  我不知道大家有沒有留意到
[00:21:47.000 --> 00:21:50.000]  我們現在就是今天
[00:21:50.000 --> 00:21:53.000]  我們正面對第二次世界大戰以後
[00:21:53.000 --> 00:21:56.000]  最大的人道危機
[00:21:56.000 --> 00:22:00.000]  這個危機就是因為在非洲
[00:22:00.000 --> 00:22:06.000]  在中東和烏克蘭所發生的戰亂
