
[00:00:00.000 --> 00:00:04.500]  各位誠惠的弟兄姊妹和朋友,早安
[00:07:16.000 --> 00:07:18.000]  看吶!這是我們的神
[00:07:18.000 --> 00:07:20.000]  我們向來等候他
[00:07:20.000 --> 00:07:22.000]  他必拯救我們
[00:07:22.000 --> 00:07:23.000]  這是耶和華
[00:07:23.000 --> 00:07:25.000]  我們向來等候他
[00:07:25.000 --> 00:07:27.000]  我們必因他的救恩
[00:07:27.000 --> 00:07:28.000]  歡喜快樂
[00:07:28.000 --> 00:07:29.000]  神來到了
[00:07:29.000 --> 00:07:30.000]  神的國到了
[00:07:30.000 --> 00:07:33.000]  所以我們要來擺設筵席
[00:07:33.000 --> 00:07:36.000]  然後在另外一些聖經裏面
[00:07:36.000 --> 00:07:38.000]  我們也見到有這個例子
[00:07:38.000 --> 00:07:39.000]  大家很熟悉的
[00:07:39.000 --> 00:07:40.000]  耶穌另外一個比喻
[00:07:40.000 --> 00:07:42.000]  《馬太福音》22章
[00:07:42.000 --> 00:07:44.000]  天國告庇一個王
[00:07:44.000 --> 00:07:47.000]  為他的兒子擺設娶親的筵席
[00:07:47.000 --> 00:07:49.000]  然後提示祿
[00:07:49.000 --> 00:07:50.000]  我們要歡喜快樂
[00:07:50.000 --> 00:07:52.000]  將榮耀歸給他
[00:07:52.000 --> 00:07:55.000]  因為羔羊的婚期到了
[00:07:55.000 --> 00:07:57.000]  他的新娘也預備好了
[00:07:57.000 --> 00:07:58.000]  天使對我說
[00:07:58.000 --> 00:07:59.000]  你要寫下來
[00:07:59.000 --> 00:08:03.000]  凡被請赴羔羊婚宴的人
[00:08:03.000 --> 00:08:04.000]  有福了
[00:08:04.000 --> 00:08:07.000]  所以作者約翰
[00:08:07.000 --> 00:08:11.000]  用了婚宴來做七個神蹟的開始
[00:08:11.000 --> 00:08:13.000]  不是隨便
[00:08:13.000 --> 00:08:14.000]  隨便
[00:08:14.000 --> 00:08:17.000]  想到甚麼就寫下去
[00:08:17.000 --> 00:08:18.000]  不是
[00:08:18.000 --> 00:08:19.000]  是刻意的
[00:08:19.000 --> 00:08:21.000]  是有目的的
[00:08:21.000 --> 00:08:23.000]  就是想告訴我們
[00:08:23.000 --> 00:08:24.000]  九曰裏面
[00:08:24.000 --> 00:08:27.000]  一直在應許神的國
[00:08:27.000 --> 00:08:28.000]  來了
[00:08:28.000 --> 00:08:29.000]  真正的新郎
[00:08:29.000 --> 00:08:30.000]  到了
[00:08:30.000 --> 00:08:32.000]  一直想的時候
[00:08:32.000 --> 00:08:33.000]  我都在想
[00:08:33.000 --> 00:08:34.000]  有點像甚麼呢?
[00:08:34.000 --> 00:08:38.000]  我想大家都看過奧運會
[00:08:38.000 --> 00:08:41.000]  每一場的比賽
[00:08:41.000 --> 00:08:42.000]  都是很精彩的
[00:08:42.000 --> 00:08:43.000]  不知道你們喜歡看甚麼比賽
[00:08:43.000 --> 00:08:46.000]  有人喜歡看游泳
[00:08:46.000 --> 00:08:48.000]  有人喜歡看跑步
[00:08:48.000 --> 00:08:49.000]  我也很喜歡看跑步
[00:08:49.000 --> 00:08:52.000]  我弟弟喜歡看健身
[00:08:52.000 --> 00:08:53.000]  我不知道大家喜歡看甚麼
[00:08:53.000 --> 00:08:55.000]  但無論甚麼比賽
[00:08:55.000 --> 00:08:57.000]  哪一場比賽
[00:08:57.000 --> 00:08:59.000]  總是有一樣東西
[00:08:59.000 --> 00:09:01.000]  在奧運會裏面
[00:09:01.000 --> 00:09:03.000]  是最吸引人的
[00:09:03.000 --> 00:09:04.000]  最多人看的
[00:09:04.000 --> 00:09:06.000]  大家都是拭目以待的
[00:09:06.000 --> 00:09:07.000]  那是甚麼呢?
[00:09:07.000 --> 00:09:09.000]  那就是開幕禮
[00:09:09.000 --> 00:09:11.000]  那就是開幕禮
[00:09:11.000 --> 00:09:14.000]  開幕禮將所有人的注意
[00:09:14.000 --> 00:09:15.000]  每個人都期待著
[00:09:15.000 --> 00:09:17.000]  每個人都想看
[00:09:17.000 --> 00:09:20.000]  當然很多開幕禮都很精彩
[00:09:20.000 --> 00:09:22.000]  但我不知道大家還記不記得
[00:09:22.000 --> 00:09:24.000]  當年這個開幕禮
[00:09:24.000 --> 00:09:25.000]  真是厲害
[00:09:25.000 --> 00:09:27.000]  2008年8月8日
[00:09:27.000 --> 00:09:31.000]  北京舉辦的奧運會
[00:09:31.000 --> 00:09:33.000]  一流在鳥巢舉行
[00:09:33.000 --> 00:09:36.000]  很久以前去過北京旅行
[00:09:36.000 --> 00:09:40.000]  我們都要特地來參觀鳥巢
[00:09:40.000 --> 00:09:43.000]  那天的奧運會
[00:09:43.000 --> 00:09:45.000]  中國的民防四寶功夫
[00:09:45.000 --> 00:09:48.000]  真是很漂亮、很精彩
[00:09:48.000 --> 00:09:53.000]  當時其他國家的總理
[00:09:53.000 --> 00:09:56.000]  總統、傳媒等等
[00:09:56.000 --> 00:10:00.000]  每個人都讚那場奧運會的開幕禮
[00:10:00.000 --> 00:10:02.000]  只是開幕而已
[00:10:02.000 --> 00:10:04.000]  但很重要、很精彩
[00:10:04.000 --> 00:10:06.000]  所以在《楊康》裏面
[00:10:06.000 --> 00:10:08.000]  七個神蹟裏面的第一個
[00:10:08.000 --> 00:10:10.000]  用婚宴來表達
[00:10:10.000 --> 00:10:12.000]  就是一個開幕禮
[00:10:12.000 --> 00:10:14.000]  告訴我們、告訴神的子民
[00:10:14.000 --> 00:10:16.000]  我們要歡喜快樂
[00:10:16.000 --> 00:10:18.000]  因為神的國來了
[00:10:18.000 --> 00:10:20.000]  神的時代、新的時代開始了
[00:10:20.000 --> 00:10:22.000]  尼塞亞已經來臨了
[00:10:22.000 --> 00:10:25.000]  經文接著一路來講
[00:10:25.000 --> 00:10:27.000]  這個神蹟
[00:10:27.000 --> 00:10:29.000]  在五節的第八節
[00:10:29.000 --> 00:10:31.000]  「他母親對傭人說
[00:10:31.000 --> 00:10:33.000]  他告訴你們什麼
[00:10:33.000 --> 00:10:35.000]  你們就做吧
[00:10:35.000 --> 00:10:37.000]  之後他人潔淨禮的規矩
[00:10:37.000 --> 00:10:39.000]  有六口石缸擺在那裏
[00:10:39.000 --> 00:10:42.000]  每口可以乘兩三桶水
[00:10:42.000 --> 00:10:44.000]  耶穌對傭人說
[00:10:44.000 --> 00:10:46.000]  把缸倒滿水
[00:10:46.000 --> 00:10:48.000]  他們就倒滿了
[00:10:48.000 --> 00:10:50.000]  直至缸口
[00:10:50.000 --> 00:10:52.000]  耶穌又說
[00:10:52.000 --> 00:10:54.000]  願再逃出來
[00:10:54.000 --> 00:10:56.000]  送給燕迴總管
[00:10:56.000 --> 00:10:58.000]  他們就送了去」
[00:10:58.000 --> 00:11:00.000]  當他們來到發現沒有酒之後
[00:11:00.000 --> 00:11:04.000]  故事裏面就講到有六口的石缸
[00:11:04.000 --> 00:11:08.000]  我找到一些最接近當時石缸的相片
[00:11:08.000 --> 00:11:11.000]  相信都是當時有可能用到的石缸
[00:11:11.000 --> 00:11:14.000]  我知道Mark Sir五月帶隊去以色列
[00:11:14.000 --> 00:11:16.000]  看看Mark Sir有沒有機會
[00:11:16.000 --> 00:11:19.000]  給大家看到這些當時的石缸
[00:11:19.000 --> 00:11:21.000]  當時猶太人的家裏
[00:11:21.000 --> 00:11:23.000]  都是有石缸去做潔淨禮儀
[00:11:23.000 --> 00:11:26.000]  主要是潔淨一些食具和洗手
[00:11:26.000 --> 00:11:28.000]  今時今日你去猶太人的餐館
[00:11:28.000 --> 00:11:30.000]  當然你不會見到石缸
[00:11:30.000 --> 00:11:32.000]  但你會見到一個洗手盤
[00:11:32.000 --> 00:11:37.000]  就是專門用來給猶太人做潔淨禮
[00:11:37.000 --> 00:11:41.000]  經文繼續仔細講那個神蹟
[00:11:41.000 --> 00:11:44.000]  不是只是說耶穌祈禱
[00:11:44.000 --> 00:11:46.000]  然後他們就有很多酒
[00:11:46.000 --> 00:11:47.000]  不是這樣的
[00:11:47.000 --> 00:11:48.000]  經文很仔細
[00:11:48.000 --> 00:11:51.000]  耶穌吩咐一班婚宴的工人
[00:11:51.000 --> 00:11:54.000]  將那六口的石缸裝滿了水
[00:11:54.000 --> 00:11:56.000]  照猶太人潔淨禮的規矩
[00:11:56.000 --> 00:11:58.000]  有六口石缸擺在那裏
[00:11:58.000 --> 00:12:01.000]  每口可以盛兩三桶水
[00:12:01.000 --> 00:12:02.000]  裝滿了之後
[00:12:02.000 --> 00:12:04.000]  然後又說倒
[00:12:04.000 --> 00:12:05.000]  裝到很滿
[00:12:05.000 --> 00:12:07.000]  甚至去到缸口
[00:12:07.000 --> 00:12:09.000]  然後經文繼續講
[00:12:09.000 --> 00:12:12.000]  當工人出去給賓客的時候
[00:12:12.000 --> 00:12:16.000]  拿些水、酒給賓客的時候
[00:12:16.000 --> 00:12:19.000]  燕梅的總管就跟新郎說
[00:12:19.000 --> 00:12:22.000]  人家都是先擺上好酒
[00:12:22.000 --> 00:12:24.000]  但你竟然留到現在
[00:12:24.000 --> 00:12:27.000]  竟然現在才拿些好酒出來
[00:12:27.000 --> 00:12:30.000]  我們今天講這個豐富
[00:12:30.000 --> 00:12:32.000]  聖經裏面的豐富
[00:12:32.000 --> 00:12:35.000]  我說如果作者約翰要表達神的豐富
[00:12:35.000 --> 00:12:37.000]  他會怎樣來表達呢?
[00:12:37.000 --> 00:12:41.000]  約翰用了婚宴來形容神的豐富
[00:12:41.000 --> 00:12:44.000]  就是神的國來到了
[00:12:44.000 --> 00:12:47.000]  所以神的子民要開心、要慶祝
[00:12:47.000 --> 00:12:49.000]  神來到我們的生命裏面
[00:12:49.000 --> 00:12:52.000]  帶給我們真正生命的豐富
[00:12:52.000 --> 00:12:54.000]  然後約翰藉著神蹟
[00:12:54.000 --> 00:12:58.000]  來講到神自己的豐富是很多的
[00:12:58.000 --> 00:12:59.000]  是滿舍的
[00:12:59.000 --> 00:13:01.000]  是比以前好
[00:13:01.000 --> 00:13:04.000]  神蹟裏面講到那六個石缸
[00:13:04.000 --> 00:13:05.000]  可以裝很多水
[00:13:05.000 --> 00:13:06.000]  水是滿的
[00:13:06.000 --> 00:13:08.000]  甚至是滿舍的
[00:13:08.000 --> 00:13:09.000]  去到缸口
[00:13:09.000 --> 00:13:11.000]  就是其實表達豐富
[00:13:11.000 --> 00:13:13.000]  負責燕梅的人說
[00:13:13.000 --> 00:13:15.000]  你把好酒留到現在
[00:13:15.000 --> 00:13:18.000]  新的酒取代了舊有的酒
[00:13:18.000 --> 00:13:21.000]  而新的酒是更加好的
[00:13:21.000 --> 00:13:22.000]  負責燕梅的人說
[00:13:22.000 --> 00:13:26.000]  你把好酒留到現在
[00:13:26.000 --> 00:13:28.000]  所以約翰講的
[00:13:28.000 --> 00:13:30.000]  這些就是神的豐富
[00:13:30.000 --> 00:13:31.000]  一路看的時候
[00:13:31.000 --> 00:13:35.000]  你會發現豐富不是只是多
[00:13:35.000 --> 00:13:36.000]  Quantity
[00:13:36.000 --> 00:13:39.000]  我們會說很多很多酒
[00:13:39.000 --> 00:13:40.000]  就是豐富了
[00:13:40.000 --> 00:13:42.000]  飲不完的酒就是豐富了
[00:13:42.000 --> 00:13:43.000]  可能對我們來說
[00:13:43.000 --> 00:13:45.000]  我想起伊利亞仙姿
[00:13:45.000 --> 00:13:46.000]  大家記不記得
[00:13:46.000 --> 00:13:47.000]  去幫一個窮寡婦
[00:13:47.000 --> 00:13:49.000]  有一個桶油
[00:13:49.000 --> 00:13:51.000]  那桶油很少
[00:13:51.000 --> 00:13:52.000]  但可以不停用
[00:13:52.000 --> 00:13:54.000]  不停用不停都有的
[00:13:54.000 --> 00:13:55.000]  但這個用完
[00:13:55.000 --> 00:13:57.000]  用乾淨可能就沒有了
[00:13:57.000 --> 00:13:59.000]  所以約翰的故事不是這樣
[00:13:59.000 --> 00:14:01.000]  豐富不是只是多
[00:14:01.000 --> 00:14:03.000]  在約翰的眼中
[00:14:03.000 --> 00:14:05.000]  豐富是根深
[00:14:05.000 --> 00:14:06.000]  是全新
[00:14:06.000 --> 00:14:07.000]  是改變
[00:14:07.000 --> 00:14:08.000]  Quality
[00:14:08.000 --> 00:14:09.000]  不是Quantity
[00:14:09.000 --> 00:14:10.000]  是Quality
[00:14:10.000 --> 00:14:12.000]  因為大家留意
[00:14:12.000 --> 00:14:15.000]  耶穌不是以不好的酒
[00:14:15.000 --> 00:14:17.000]  甚至過期的酒
[00:14:17.000 --> 00:14:19.000]  變成好的酒
[00:14:19.000 --> 00:14:20.000]  我再說一次
[00:14:20.000 --> 00:14:22.000]  耶穌不是以不好的酒
[00:14:22.000 --> 00:14:23.000]  壞的酒
[00:14:23.000 --> 00:14:24.000]  變成好的酒
[00:14:24.000 --> 00:14:27.000]  耶穌是以水變酒
[00:14:27.000 --> 00:14:28.000]  是根深了
[00:14:28.000 --> 00:14:29.000]  是改變
[00:14:29.000 --> 00:14:31.000]  是全新的
[00:14:31.000 --> 00:14:35.000]  這個就是神給我們的豐富
[00:14:36.000 --> 00:14:37.000]  新的一年
[00:14:37.000 --> 00:14:41.000]  我們有很多很多的希望和願望
[00:14:41.000 --> 00:14:43.000]  有人希望減肥
[00:14:43.000 --> 00:14:45.000]  有人希望儲錢
[00:14:45.000 --> 00:14:47.000]  有人希望生孩子
[00:14:47.000 --> 00:14:49.000]  不知道你的希望
[00:14:49.000 --> 00:14:52.000]  是不是時時圍繞著Quality
[00:14:52.000 --> 00:14:53.000]  多一點
[00:14:53.000 --> 00:14:54.000]  我想要多一點多一點
[00:14:54.000 --> 00:14:55.000]  多一點錢
[00:14:55.000 --> 00:14:56.000]  多一點樓
[00:14:56.000 --> 00:14:57.000]  多一點衣服
[00:14:57.000 --> 00:14:58.000]  多一點新衣服
[00:14:58.000 --> 00:15:00.000]  多一點娛樂
[00:15:00.000 --> 00:15:01.000]  但作為基督徒
[00:15:01.000 --> 00:15:04.000]  我們不應該只是要多一點多一點
[00:15:04.000 --> 00:15:06.000]  我們要新
[00:15:06.000 --> 00:15:07.000]  我們要全新
[00:15:07.000 --> 00:15:09.000]  我們要根深
[00:15:09.000 --> 00:15:13.000]  這個新是指到我們生命內的根深
[00:15:13.000 --> 00:15:20.000]  而這個新比起世上追求數量上的多
[00:15:20.000 --> 00:15:22.000]  是更加好的
[00:15:22.000 --> 00:15:23.000]  因為這個全新
[00:15:23.000 --> 00:15:24.000]  這個根深
[00:15:24.000 --> 00:15:26.000]  是一個生命的素質
[00:15:26.000 --> 00:15:28.000]  是沒有其他人可以奪去的
[00:15:28.000 --> 00:15:30.000]  是聖靈的果子
[00:15:30.000 --> 00:15:32.000]  彼得候書第一章說
[00:15:32.000 --> 00:15:34.000]  有了信心又要加上得恆
[00:15:34.000 --> 00:15:36.000]  有了得恆又要加上知識
[00:15:36.000 --> 00:15:39.000]  有了知識又要加上什麼什麼等等
[00:15:39.000 --> 00:15:44.000]  不知道大家有沒有機會看過一本書
[00:15:44.000 --> 00:15:45.000]  這本書非常好
[00:15:45.000 --> 00:15:48.000]  其實是一本很舊的書
[00:15:48.000 --> 00:15:50.000]  這個新的版本
[00:15:50.000 --> 00:15:52.000]  書名叫做跟隨他的腳踏中行
[00:15:52.000 --> 00:15:53.000]  英文很出名
[00:15:53.000 --> 00:15:54.000]  In His Steps
[00:15:54.000 --> 00:15:56.000]  很精彩的一本小說
[00:15:56.000 --> 00:15:58.000]  如果你沒有看過
[00:15:58.000 --> 00:16:00.000]  希望你可以去看一下今年
[00:16:00.000 --> 00:16:03.000]  其實故事也很熟悉
[00:16:03.000 --> 00:16:05.000]  故事裏面說到
