
[00:00:00.000 --> 00:00:01.800]  會處理一下女人
[00:02:05.400 --> 00:02:07.960]  大家看完《世界盃》看得這麼精彩
[00:02:07.960 --> 00:02:10.880]  應該腦筋轉速很快的
[00:02:10.880 --> 00:02:12.040]  是嗎?
[00:02:12.040 --> 00:02:12.480]  OK
[00:02:12.480 --> 00:02:12.760]  好
[00:02:12.760 --> 00:02:13.960]  那我們來吧
[00:02:13.960 --> 00:02:18.200]  我選了這段經文是哥林多前書第十一章
[00:02:18.200 --> 00:02:22.600]  第十一章第二節到十六節
[00:02:22.600 --> 00:02:24.000]  比較長一點
[00:02:24.000 --> 00:02:25.560]  這麼多字
[00:02:25.560 --> 00:02:26.160]  不過不要緊
[00:02:26.160 --> 00:02:27.560]  我帶大家一起看
[00:02:27.560 --> 00:02:28.440]  十一章第二節
[00:02:28.440 --> 00:02:29.720]  這裡哥林多前書
[00:02:29.720 --> 00:02:32.120]  就是寶羅寫給哥林多的教會
[00:02:32.120 --> 00:02:33.960]  或者哥林多的宗教會
[00:02:33.960 --> 00:02:36.120]  當時的一些家庭教會
[00:02:36.120 --> 00:02:38.200]  他在這封書信裡面
[00:02:38.200 --> 00:02:40.760]  講了很多其他東西
[00:02:40.760 --> 00:02:41.720]  但是到十一章的時候
[00:02:41.720 --> 00:02:44.400]  他就討論到蒙頭的問題
[00:02:44.400 --> 00:02:45.720]  女人要蒙頭
[00:02:45.720 --> 00:02:50.440]  就是有veil over her head的問題
[00:02:50.440 --> 00:02:52.240]  十一章第二節
[00:02:52.240 --> 00:02:53.280]  我稱讚你們
[00:02:53.280 --> 00:02:55.280]  因為你們事事紀念我
[00:02:55.280 --> 00:02:59.320]  又堅守我傳給你們的傳統
[00:02:59.320 --> 00:03:01.040]  但我希望你們知道
[00:03:01.040 --> 00:03:03.440]  基督是每個男人的頭
[00:03:03.440 --> 00:03:05.280]  男人是女人的頭
[00:03:05.280 --> 00:03:07.160]  神是基督的頭
[00:03:07.160 --> 00:03:10.200]  每個男人禱告或宣講神的訊息
[00:03:10.200 --> 00:03:11.240]  如果蒙著頭
[00:03:11.240 --> 00:03:14.720]  就是羞辱自己的頭
[00:03:14.720 --> 00:03:17.600]  每個女人禱告或者宣講神的訊息
[00:03:17.600 --> 00:03:18.920]  如果不蒙頭的話
[00:03:18.920 --> 00:03:20.800]  就是羞辱自己的頭
[00:03:20.800 --> 00:03:23.520]  因為這如同剃了頭一樣
[00:03:23.520 --> 00:03:25.680]  女人如果不蒙著頭
[00:03:25.680 --> 00:03:28.920]  就應該把頭髮剪掉
[00:03:28.920 --> 00:03:31.960]  女人如果以剪髮剃頭為可恥的
[00:03:31.960 --> 00:03:34.560]  就應該蒙著頭
[00:03:34.560 --> 00:03:36.160]  男人不應該蒙著頭
[00:03:36.160 --> 00:03:39.200]  因為他是神的形象和榮耀
[00:03:39.200 --> 00:03:41.240]  女人卻是男人的榮耀
[00:03:41.240 --> 00:03:43.640]  因為男人不是從女人而出
[00:03:43.640 --> 00:03:46.200]  女人卻是從男人而出
[00:03:46.200 --> 00:03:49.200]  並且男人不是為女人而做
[00:03:49.200 --> 00:03:51.480]  女人卻是為男人而做
[00:03:51.480 --> 00:03:53.680]  因此為天使的緣故
[00:03:53.680 --> 00:03:56.480]  女人頭上應該有權柄的記號
[00:03:56.480 --> 00:03:58.240]  但是在主裡面
[00:03:58.240 --> 00:04:00.600]  女人不可沒有男人
[00:04:00.600 --> 00:04:03.520]  男人也不可沒有女人
[00:04:03.520 --> 00:04:04.920]  這個我贊成
[00:04:04.920 --> 00:04:08.920]  因為正如女人是從男人而出
[00:04:08.920 --> 00:04:12.440]  照樣男人也是藉著女人生出來的
[00:04:12.440 --> 00:04:14.480]  但萬有都是出於神
[00:04:14.480 --> 00:04:16.520]  你們自己判斷
[00:04:16.520 --> 00:04:18.440]  女人向神禱告
[00:04:18.440 --> 00:04:20.560]  不蒙著頭恰當嗎
[00:04:20.560 --> 00:04:22.920]  難道你們的本性沒有教導你們
[00:04:22.920 --> 00:04:27.160]  男人若留長髮是他的羞辱
[00:04:27.160 --> 00:04:31.120]  女人若留長髮卻是他的榮耀嗎
[00:04:31.120 --> 00:04:33.080]  因為刺激他的頭髮
[00:04:33.080 --> 00:04:38.240]  就跟蒙頭的外衣寬領一樣
[00:04:38.240 --> 00:04:39.880]  如果有人想爭辯
[00:04:39.880 --> 00:04:43.280]  我們可沒有這種習俗
[00:04:43.280 --> 00:04:47.120]  神的宗教會也都沒有
[00:04:47.120 --> 00:04:49.160]  好聽嗎?這段經文
[00:04:49.160 --> 00:04:50.600]  好聽吧?
[00:04:50.600 --> 00:04:52.280]  你不知道他在說什麼
[00:04:52.280 --> 00:04:54.080]  但你先不要被他嚇怕
[00:04:54.080 --> 00:04:55.720]  因為我們不知道他在說什麼
[00:04:55.720 --> 00:04:57.840]  不代表他沒有意思
[00:04:57.840 --> 00:04:58.760]  我們不知道他在說什麼
[00:04:58.760 --> 00:05:00.120]  或者爭辯的時候
[00:05:00.120 --> 00:05:05.240]  原因可能是我們跟他的文化差距不同
[00:05:05.240 --> 00:05:07.520]  或者我們不知道他們當時的處境
[00:05:07.520 --> 00:05:09.560]  有時候看聖經
[00:05:09.560 --> 00:05:11.600]  特別是看新約的一些書信
[00:05:11.600 --> 00:05:15.760]  就好像聽人說話
[00:05:15.760 --> 00:05:17.040]  你只聽到一邊
[00:05:17.040 --> 00:05:18.920]  聽不到另外一邊
[00:05:18.920 --> 00:05:20.720]  你只聽到另一邊
[00:05:20.720 --> 00:05:21.720]  他就是這樣
[00:05:21.720 --> 00:05:23.560]  是的
[00:05:23.560 --> 00:05:25.320]  你說得對
[00:05:25.320 --> 00:05:27.240]  那邊到底在說什麼
[00:05:27.240 --> 00:05:29.000]  你就不太清楚
[00:05:29.000 --> 00:05:31.560]  所以我們先不需要被他嚇怕
[00:05:31.560 --> 00:05:33.480]  我們首先想想
[00:05:33.480 --> 00:05:34.680]  到底當時他的背景
[00:05:34.680 --> 00:05:37.080]  或者那邊的電話在說什麼
[00:05:37.080 --> 00:05:38.880]  以致他這邊有這樣的回應
[00:05:38.880 --> 00:05:40.920]  而我們聽到他的回應
[00:05:40.920 --> 00:05:42.840]  保羅正在回應
[00:05:42.840 --> 00:05:47.040]  哥倫多教會裡面的一些問題
[00:05:47.040 --> 00:05:50.720]  哥倫多教會裡面當然有很多的問題
[00:05:50.720 --> 00:05:52.840]  在哥倫多的書信裡面
[00:05:52.840 --> 00:05:56.640]  你也知道這個教會是問題多多的教會
[00:05:56.640 --> 00:05:58.720]  所以叫哥倫多
[00:05:58.720 --> 00:06:02.640]  所以我們理解一下他的前文後理的時候
[00:06:02.640 --> 00:06:05.720]  我們就可能會理解多一點
[00:06:05.720 --> 00:06:07.560]  剛才我們說那段經文
[00:06:07.560 --> 00:06:08.800]  我讀出來的時候
[00:06:08.800 --> 00:06:10.080]  大概你明白的意思
[00:06:10.080 --> 00:06:12.760]  女人需不需要蒙頭
[00:06:12.760 --> 00:06:15.480]  大概明白的意思是這樣的
[00:06:15.480 --> 00:06:16.600]  正因為這樣的緣故
[00:06:16.600 --> 00:06:20.120]  所以有部分教會
[00:06:20.120 --> 00:06:22.720]  起碼我聽過的一些小部分教會
[00:06:22.720 --> 00:06:23.800]  他們真的會這樣做的
[00:06:23.800 --> 00:06:28.200]  他們會說女人講道
[00:06:28.200 --> 00:06:29.800]  女人上台講道
[00:06:29.800 --> 00:06:34.400]  或者去做一些神的話語的教導的時候
[00:06:34.400 --> 00:06:37.880]  她需要頭上有一條頭巾
[00:06:37.880 --> 00:06:39.960]  要包一條頭巾上去
[00:06:39.960 --> 00:06:47.080]  其實是表面的意思去應用經文的意思
[00:06:47.080 --> 00:06:49.200]  就是這麼簡單
[00:06:49.200 --> 00:06:54.680]  所以我們表面上就覺得應該是這樣處理的
[00:06:54.680 --> 00:06:58.960]  所以有些教會就會照辦主管
[00:06:58.960 --> 00:07:03.400]  經文說什麼我們就照樣去應用
[00:07:03.400 --> 00:07:04.880]  照樣這樣說
[00:07:04.880 --> 00:07:10.360]  所以這段經文我們一般的理解是這樣的
[00:07:10.360 --> 00:07:12.000]  一般理解
[00:07:12.000 --> 00:07:14.320]  一般理解就是為什麼他們要蒙頭
[00:07:14.320 --> 00:07:17.200]  就是因為應該是女人的問題
[00:07:17.200 --> 00:07:19.040]  女人有什麼問題呢
[00:07:19.040 --> 00:07:20.880]  女人的問題可能就是
[00:07:20.880 --> 00:07:24.120]  你可以想像一下當時的背景
[00:07:24.120 --> 00:07:27.960]  當時以男為上的文化
[00:07:27.960 --> 00:07:29.560]  以父權的社會
[00:07:29.560 --> 00:07:36.080]  就不像我們今天比較男女平等的一種文化
[00:07:36.080 --> 00:07:37.120]  你可以理解
[00:07:37.120 --> 00:07:40.640]  當時有些哥倫多的女性
[00:07:40.640 --> 00:07:42.440]  她們信了主
[00:07:42.440 --> 00:07:46.280]  然後她們從那些父權的文化裡面
[00:07:46.280 --> 00:07:47.520]  以男為上的文化裡面
[00:07:47.520 --> 00:07:48.640]  她們聽到這個福音
[00:07:48.640 --> 00:07:51.280]  然後她發現了保羅所講的福音
[00:07:51.280 --> 00:07:52.160]  耶穌基督的福音
[00:07:52.160 --> 00:07:54.160]  原來給我們一個新的身份
[00:07:54.160 --> 00:07:57.040]  在基督裡面我們大家都是同一的
[00:07:57.040 --> 00:08:00.040]  在基督裡面我們大家男女是平等的
[00:08:00.040 --> 00:08:03.320]  所以當時女人可能就是公開場合的時候
[00:08:03.320 --> 00:08:04.960]  她們就需要蒙頭
[00:08:04.960 --> 00:08:06.600]  然後她們去到教會的時候
[00:08:06.600 --> 00:08:07.160]  她們就覺得
[00:08:07.160 --> 00:08:09.520]  因為我們有一個這樣的身份
[00:08:09.520 --> 00:08:12.160]  在基督裡面我們就有一個新的身份
[00:08:12.160 --> 00:08:16.200]  所以我們乾脆就除了我們的頭巾
[00:08:16.200 --> 00:08:19.240]  然後就披頭散髮
[00:08:19.240 --> 00:08:20.720]  因為我們已經有了新的身份
[00:08:20.720 --> 00:08:22.080]  新的身份
[00:08:22.080 --> 00:08:24.560]  所以可能有這樣的問題
[00:08:24.560 --> 00:08:27.320]  所以保羅就說不如你們蒙頭
[00:08:27.320 --> 00:08:31.160]  就不要破壞大家公開的見證
[00:08:31.160 --> 00:08:35.520]  因為敬拜、聚會是一些公開的事情
[00:08:35.520 --> 00:08:37.360]  所以如果有些人進來的時候
[00:08:37.360 --> 00:08:38.960]  在社會裡面進來的時候
[00:08:38.960 --> 00:08:41.200]  他看到那些女人是這樣的時候
[00:08:41.200 --> 00:08:42.440]  那就很忌諱的
[00:08:42.440 --> 00:08:44.440]  那就很麻煩的
[00:08:44.440 --> 00:08:45.280]  正因為這樣的緣故
[00:08:45.280 --> 00:08:47.760]  所以通常我們的解說就是說
[00:08:47.760 --> 00:08:49.680]  一定是女人的問題
[00:08:49.680 --> 00:08:50.320]  是女人有問題
[00:08:50.320 --> 00:08:54.640]  所以就需要要求她去到蒙頭
[00:08:54.640 --> 00:08:55.840]  如果你這樣想的時候
[00:08:55.840 --> 00:08:58.000]  其實也不是這麼麻煩的
[00:08:58.000 --> 00:08:58.560]  我覺得
[00:08:58.560 --> 00:09:00.040]  不是這麼難明白的
[00:09:00.040 --> 00:09:02.440]  你可以想像一下
[00:09:02.440 --> 00:09:07.040]  如果你是一些重男輕女的環境裡面出生的話
[00:09:07.040 --> 00:09:09.560]  女人經常被歧視的
[00:09:09.560 --> 00:09:11.480]  男人經常看低女人的
[00:09:11.480 --> 00:09:13.280]  其實我們華人的文化裡面
[00:09:13.280 --> 00:09:17.160]  我們傳統都有這樣的思維
[00:09:17.160 --> 00:09:19.720]  女人無才便是德
[00:09:19.720 --> 00:09:20.560]  對不對
[00:09:20.560 --> 00:09:21.840]  如果你拿了幾個PhD
[00:09:21.840 --> 00:09:22.520]  你是女人的
[00:09:22.520 --> 00:09:24.840]  為什麼要拿這麼多的PhD
[00:09:24.840 --> 00:09:25.400]  是不是
[00:09:25.400 --> 00:09:26.960]  男人就很自然的
[00:09:26.960 --> 00:09:30.080]  我們學識上面是高一點等等
[00:09:30.080 --> 00:09:31.720]  女人就應該怎樣
[00:09:31.720 --> 00:09:33.600]  無才便是德
[00:09:33.600 --> 00:09:35.120]  你少認識一些東西
[00:09:35.120 --> 00:09:37.560]  或者你只是躲在廚房裡面就好了
[00:09:37.560 --> 00:09:38.480]  等等等等
[00:09:38.480 --> 00:09:40.200]  或者女人一定要跟尾的
[00:09:40.200 --> 00:09:41.520]  如果你經常聽這些東西
[00:09:41.520 --> 00:09:43.480]  或者在這種環境裡面出生的時候
[00:09:43.480 --> 00:09:45.400]  其實也挺大壓力的
[00:09:45.400 --> 00:09:46.960]  有沒有同感
[00:09:46.960 --> 00:09:47.720]  有吧
[00:09:47.720 --> 00:09:50.120]  如果你是女生從小到大
[00:09:50.120 --> 00:09:51.320]  你要做某一件事
[00:09:51.320 --> 00:09:53.080]  或者你在一個盒子裡面
[00:09:53.080 --> 00:09:54.080]  一個框架裡面
[00:09:54.080 --> 00:09:56.160]  你才會受人接納
[00:09:56.160 --> 00:09:57.960]  或者受人尊重的
[00:09:57.960 --> 00:09:59.600]  你一聽到這個福音的時候
[00:09:59.600 --> 00:10:01.920]  你就會覺得一個所謂解放
[00:10:01.920 --> 00:10:02.800]  是不是
[00:10:02.800 --> 00:10:04.520]  一個Liberation
[00:10:04.520 --> 00:10:07.080]  原來不需要這樣的框架
[00:10:07.080 --> 00:10:10.400]  因為這些框架不一定是代表真理的
[00:10:10.400 --> 00:10:12.360]  耶穌基督的福音告訴我們
[00:10:12.360 --> 00:10:13.560]  男女平等
[00:10:13.560 --> 00:10:14.880]  教會是一個新的社會
[00:10:14.880 --> 00:10:16.880]  一個基督裡面新的人類
[00:10:16.880 --> 00:10:18.400]  無分貴賤的
[00:10:18.400 --> 00:10:19.400]  無分男女的
[00:10:19.400 --> 00:10:21.400]  這樣是很吸引的
[00:10:21.400 --> 00:10:22.320]  對不對
[00:10:22.320 --> 00:10:24.560]  你知道早年的時候
[00:10:24.560 --> 00:10:26.560]  大概200年前左右
[00:10:26.560 --> 00:10:30.160]  西方的宣教士去到東方的時候
[00:10:30.160 --> 00:10:32.320]  譬如進入中國的時候
[00:10:32.320 --> 00:10:36.640]  他們其中一件事想廢除的是什麼
[00:10:36.640 --> 00:10:38.760]  就是女人紮腳
[00:10:38.760 --> 00:10:39.240]  是不是
[00:10:39.240 --> 00:10:41.880]  因為西教士覺得這些太殘忍了
[00:10:41.880 --> 00:10:42.960]  太殘忍了
[00:10:42.960 --> 00:10:46.360]  而且這樣是控制女性的
[00:10:46.360 --> 00:10:47.440]  所以他們第一件事
[00:10:47.440 --> 00:10:50.520]  他們希望能夠廢除這些東西
[00:10:50.520 --> 00:10:52.880]  以及建立一些女子中學
[00:10:52.880 --> 00:10:54.880]  女子的小學、中學等等
[00:10:54.880 --> 00:10:57.400]  因為女孩子是不能讀書的
[00:10:57.400 --> 00:10:58.080]  是不是
[00:10:58.080 --> 00:11:00.640]  所以很多西教士去到東方的時候
[00:11:00.640 --> 00:11:02.680]  或者去到這些國家的時候
[00:11:02.680 --> 00:11:05.840]  他們就想改變社會的制度
[00:11:05.840 --> 00:11:07.160]  是什麼緣故呢
[00:11:07.160 --> 00:11:09.160]  是因為福音的緣故
[00:11:09.160 --> 00:11:11.240]  是因為福音給他們的精神
[00:11:11.240 --> 00:11:14.080]  所以他們覺得男女是要平等的
[00:11:14.080 --> 00:11:15.520]  所以我們看這段經文的時候
[00:11:15.520 --> 00:11:16.760]  我們可能會想
[00:11:16.760 --> 00:11:19.960]  一般的解說就是女人有問題
[00:11:19.960 --> 00:11:22.080]  女人應該要蒙頭
[00:11:22.080 --> 00:11:24.200]  因為當時的髮色是這樣的
[00:11:24.200 --> 00:11:28.800]  這些我們西化了的社會
[00:11:28.800 --> 00:11:30.200]  我們不是很明白的
[00:11:30.200 --> 00:11:34.720]  因為我們通常衣著、衣服、頭髮、長短
[00:11:34.720 --> 00:11:36.080]  這些我們不太理會的
[00:11:36.080 --> 00:11:38.000]  或者我們比較開放一點
[00:11:38.000 --> 00:11:42.160]  但是比較保守的一些地區
[00:11:42.160 --> 00:11:46.200]  或者東方的社會會比較緊張一點
[00:11:46.200 --> 00:11:48.440]  譬如去中東
[00:11:48.440 --> 00:11:49.320]  去中東
[00:11:49.320 --> 00:11:51.360]  你進去一些特別的聖堂的地方
[00:11:51.360 --> 00:11:53.160]  你不可以露這麼多肉
[00:11:53.160 --> 00:11:53.760]  是不是
[00:11:53.760 --> 00:11:55.440]  皮膚不可以露這麼多
[00:11:55.440 --> 00:11:58.520]  上一次我們去土耳其的時候
[00:11:58.520 --> 00:12:01.280]  我就經常吩咐一些弟兄姐妹
[00:12:01.280 --> 00:12:04.200]  我說我們今天會去聖堂
[00:12:04.200 --> 00:12:06.320]  特別吩咐一些姐妹
[00:12:06.320 --> 00:12:10.280]  就會說你們穿衣服要保守一點
[00:12:10.280 --> 00:12:15.000]  雖然土耳其是一個很現代化的地方
[00:12:15.000 --> 00:12:16.560]  但是你去一些聖堂
[00:12:16.560 --> 00:12:17.880]  譬如清真寺
[00:12:17.880 --> 00:12:22.280]  你就需要保守一點
[00:12:22.280 --> 00:12:24.720]  因為那裡有它的規矩
[00:12:24.720 --> 00:12:27.480]  當然你要尊重別人
[00:12:27.480 --> 00:12:28.520]  尊重別人的時候
[00:12:28.520 --> 00:12:31.000]  你才可以進去
[00:12:31.000 --> 00:12:34.040]  誰知道我自己忘記了
[00:12:34.040 --> 00:12:36.640]  我就穿了一條短褲
[00:12:36.640 --> 00:12:37.640]  我就穿了一條短褲
[00:12:37.640 --> 00:12:38.680]  我就忘記了
[00:12:38.680 --> 00:12:41.240]  我一不給別人吩咐就因為熱
[00:12:41.240 --> 00:12:43.360]  我就很自然就穿了一條短褲
[00:12:43.360 --> 00:12:44.640]  去到門口的時候
[00:12:44.640 --> 00:12:50.920]  入口的看監就拿了一塊布給我
[00:12:50.920 --> 00:12:52.520]  你圍著它
[00:12:52.520 --> 00:12:54.520]  這次我有一點點差池
[00:12:54.520 --> 00:12:55.600]  因為我通常都記得
[00:12:55.600 --> 00:12:57.720]  這麼多年我都記得
[00:12:57.720 --> 00:13:02.360]  結果我就要圍一條布
[00:13:02.360 --> 00:13:07.320]  我就發現很多人跟我拍照
[00:13:07.320 --> 00:13:09.160]  你看到很多人跟我一起拍照
[00:13:09.160 --> 00:13:10.720]  我很開心
[00:13:10.720 --> 00:13:14.920]  不是因為他們覺得我上鏡
[00:13:14.920 --> 00:13:17.200]  而是因為我穿了他們的裙子之後
[00:13:17.200 --> 00:13:19.960]  我就覺得特別上鏡
[00:13:19.960 --> 00:13:22.320]  所以東方的社會
[00:13:22.320 --> 00:13:23.920]  有時候會比較保守一點
[00:13:23.920 --> 00:13:24.680]  好不好看?
[00:13:24.680 --> 00:13:27.120]  挺好看吧?
[00:13:27.120 --> 00:13:28.040]  好看
[00:13:28.040 --> 00:13:29.760]  穿多一次吧
[00:13:29.760 --> 00:13:32.080]  我應該上台的時候穿這條
[00:13:32.080 --> 00:13:33.720]  尊重一下大家
[00:13:33.720 --> 00:13:36.040]  因為白手
[00:13:36.040 --> 00:13:39.520]  所以我想明白
[00:13:39.520 --> 00:13:47.080]  衣著或者外表在社會裡面確實比較緊張一點
[00:13:47.080 --> 00:13:48.400]  所以你可以明白
[00:13:48.400 --> 00:13:50.480]  一般的理解這段經文的時候
[00:13:50.480 --> 00:13:51.920]  就是女人有問題
[00:13:51.920 --> 00:13:53.400]  她們索性非投散法
[00:13:53.400 --> 00:13:55.000]  或者在聚會裡面
[00:13:55.000 --> 00:13:57.000]  保羅就覺得你過了火
[00:13:57.000 --> 00:14:00.880]  你會有損教會在社會裡面的聲譽
[00:14:00.880 --> 00:14:02.960]  所以保羅最緊張的是什麼?
[00:14:02.960 --> 00:14:04.560]  保羅最緊張的是
[00:14:04.560 --> 00:14:06.760]  基督徒的敬拜、我們的敬拜
[00:14:06.760 --> 00:14:08.720]  是一個公開的場合
[00:14:08.720 --> 00:14:12.360]  我們就應當要有一個公開的、好的見證
[00:14:12.360 --> 00:14:14.960]  不要被人誤會福音
[00:14:14.960 --> 00:14:19.880]  所以他就要求女人是蒙頭的
[00:14:19.880 --> 00:14:22.520]  這個是一般的解說
[00:14:22.520 --> 00:14:24.000]  但是如果你想清楚
[00:14:24.000 --> 00:14:26.480]  裡面有一點這段經文
[00:14:26.480 --> 00:14:29.280]  裡面有一些前言不對後語
[00:14:29.280 --> 00:14:33.040]  就是保羅到底是要蒙頭還是不要蒙頭呢?
[00:14:33.040 --> 00:14:35.160]  我們其中一個方法就可以找一下
[00:14:35.160 --> 00:14:36.760]  當時的社會裡面
[00:14:36.760 --> 00:14:39.840]  到底女人是不是真的個個都是蒙頭呢?
[00:14:39.840 --> 00:14:44.920]  今天你可以去博物館看看羅馬的雕像
[00:14:44.920 --> 00:14:46.280]  頭部的雕像
[00:14:46.280 --> 00:14:47.560]  有男有女的
[00:14:47.560 --> 00:14:50.720]  是不是每個女人都是蒙頭呢?
[00:14:50.720 --> 00:14:52.600]  那又不是
[00:14:52.600 --> 00:14:54.920]  那是不是男人個個都不蒙頭呢?
[00:14:54.920 --> 00:14:55.520]  又不是
[00:14:55.520 --> 00:14:57.240]  有時候男人有蒙頭
[00:14:57.240 --> 00:15:00.240]  所以就有一點混淆的證據
[00:15:00.240 --> 00:15:04.040]  當時的習俗到底是怎樣的呢?
[00:15:04.040 --> 00:15:09.040]  就比較難去找到一個一致的背景的看法
[00:15:09.040 --> 00:15:13.640]  或者可能我們看聖經的時候看得不通透
[00:15:13.640 --> 00:15:17.800]  會不會其實不應該這樣看呢?
[00:15:17.800 --> 00:15:21.000]  我自己一直以前這麼多年
[00:15:21.000 --> 00:15:21.960]  我看這段經文
[00:15:21.960 --> 00:15:23.840]  我都覺得應該是那個解說
[00:15:23.840 --> 00:15:26.000]  就是那麼多的女性是有問題的
[00:15:26.000 --> 00:15:27.600]  就是她們覺得被解放
[00:15:27.600 --> 00:15:29.760]  然後她們就很自由、很開放
[00:15:29.760 --> 00:15:35.040]  保羅就在那個情況裡面去做一些改正
[00:15:35.040 --> 00:15:37.000]  但是呢
[00:15:37.000 --> 00:15:40.120]  會不會有另外一個提問我們可以發出呢?
[00:15:40.120 --> 00:15:44.160]  就是保羅這裡會不會其實不是說女人有問題
[00:15:44.160 --> 00:15:46.400]  其實可能是男人有問題呢?
[00:15:46.400 --> 00:15:48.320]  會不會是這段經文裡面
[00:15:48.320 --> 00:15:52.160]  保羅是在引用哥倫多的一些說法
[00:15:52.160 --> 00:15:54.360]  或者哥倫多男人的一些說法
[00:15:54.360 --> 00:15:55.440]  然後他引用的當中
[00:15:55.440 --> 00:16:01.240]  他就去到加插他自己的反駁在那裡
[00:16:01.240 --> 00:16:03.240]  這個早年的時候
[00:16:03.240 --> 00:16:04.280]  我就看了一本書
[00:16:04.280 --> 00:16:06.160]  就拜讀這個女色經家
[00:16:06.160 --> 00:16:07.400]  是英國人來的
[00:16:07.400 --> 00:16:09.120]  Lucy Papiat
[00:16:09.120 --> 00:16:14.680]  她就認為不應該這樣看這段經文的
[00:16:14.680 --> 00:16:18.960]  為什麼要看一個女色經家寫的書呢?
[00:16:18.960 --> 00:16:20.760]  就很簡單
[00:16:20.760 --> 00:16:22.760]  因為連色經界裡面
[00:16:22.760 --> 00:16:27.640]  都很多時候是男人寫書多的
[00:16:27.640 --> 00:16:29.520]  可能你的印象也是
[00:16:29.520 --> 00:16:33.040]  但是近年裡面已經越來越多好的
[00:16:33.040 --> 00:16:36.960]  非常頂尖的女色經家出來了
[00:16:36.960 --> 00:16:39.720]  女色經家問的問題就跟我們男人問的問題
[00:16:39.720 --> 00:16:42.720]  很多時候自然就不同的
[00:16:42.720 --> 00:16:45.040]  因為如果我看哥倫多詞書11章
[00:16:45.040 --> 00:16:46.320]  我們覺得女人有問題的
[00:16:46.320 --> 00:16:47.560]  我作為一個男人
[00:16:47.560 --> 00:16:49.640]  我當然覺得很舒服的
