
[00:00:00.000 --> 00:00:04.000]  好 多謝傑少
[00:03:36.000 --> 00:03:38.000]  使他們遠地上到耶路撒冷的時候
[00:03:38.000 --> 00:03:41.000]  有一種的觸動
[00:03:41.000 --> 00:03:45.000]  上到去耶和華所揀選的地方
[00:03:45.000 --> 00:03:46.000]  去到敬拜的時候
[00:03:46.000 --> 00:03:50.000]  他們就有一種培養的心靈
[00:03:50.000 --> 00:03:51.000]  來去敬拜主
[00:03:51.000 --> 00:03:53.000]  所以就叫做上行之詩
[00:03:53.000 --> 00:03:55.000]  Song of Ascending
[00:03:55.000 --> 00:03:58.000]  Ascending是什麼意思呢
[00:03:58.000 --> 00:04:00.000]  這個我們住在芝加哥的人
[00:04:00.000 --> 00:04:01.000]  不是很明白的
[00:04:01.000 --> 00:04:04.000]  有誰在這裡開手波車的
[00:04:04.000 --> 00:04:05.000]  OK
[00:04:05.000 --> 00:04:09.000]  這裡開手波車不是很過癮的
[00:04:09.000 --> 00:04:11.000]  因為沒有斜路
[00:04:11.000 --> 00:04:13.000]  如果前面的車在那裡
[00:04:13.000 --> 00:04:14.000]  在那裡搖晃的時候
[00:04:14.000 --> 00:04:16.000]  他們應該是在開手波車
[00:04:16.000 --> 00:04:18.000]  因為他們用一波在搖晃
[00:04:18.000 --> 00:04:20.000]  因為你的車在斜路的時候
[00:04:20.000 --> 00:04:22.000]  你的車就會向後
[00:04:22.000 --> 00:04:24.000]  然後你就用一個鑽頭
[00:04:24.000 --> 00:04:26.000]  大概撞著
[00:04:26.000 --> 00:04:28.000]  明白我的意思嗎
[00:04:28.000 --> 00:04:30.000]  不明白的話
[00:04:30.000 --> 00:04:32.000]  你下次跟我一起去
[00:04:32.000 --> 00:04:35.000]  因為有山的緣故
[00:04:35.000 --> 00:04:37.000]  所以你就有那個所謂的斜坡
[00:04:37.000 --> 00:04:39.000]  在芝加哥是沒有的
[00:04:39.000 --> 00:04:43.000]  我記得有一次教我兒子開棍波車
[00:04:43.000 --> 00:04:45.000]  要找一條斜路給他
[00:04:45.000 --> 00:04:47.000]  很難找啊在芝加哥
[00:04:47.000 --> 00:04:48.000]  我找到了
[00:04:48.000 --> 00:04:49.000]  你找到了
[00:04:49.000 --> 00:04:51.000]  OK 等一下告訴我
[00:04:51.000 --> 00:04:52.000]  找到斜路
[00:04:52.000 --> 00:04:54.000]  我找了幾個圈都找不到
[00:04:54.000 --> 00:04:56.000]  我在哪裡找一個斜路
[00:04:56.000 --> 00:04:58.000]  幫他學一下怎樣一波起步呢
[00:04:58.000 --> 00:04:59.000]  是很難找的
[00:04:59.000 --> 00:05:01.000]  因為芝加哥Midwest
[00:05:01.000 --> 00:05:04.000]  是一個Great Plain
[00:05:04.000 --> 00:05:06.000]  是一個大的平原
[00:05:06.000 --> 00:05:09.000]  但是以前我在加州住
[00:05:09.000 --> 00:05:11.000]  就不是這樣的
[00:05:11.000 --> 00:05:12.000]  經常有斜坡
[00:05:12.000 --> 00:05:14.000]  無論你加州西北
[00:05:14.000 --> 00:05:16.000]  或者以前在Sacramento住
[00:05:16.000 --> 00:05:17.000]  甚至三環市
[00:05:17.000 --> 00:05:20.000]  你去過舊金山三環市
[00:05:20.000 --> 00:05:22.000]  斜坡就像過山車一樣
[00:05:22.000 --> 00:05:25.000]  但是耶路撒冷
[00:05:25.000 --> 00:05:26.000]  以色列巴勒斯坦地
[00:05:26.000 --> 00:05:28.000]  就是山多平地少
[00:05:28.000 --> 00:05:30.000]  所以有很多山脈
[00:05:30.000 --> 00:05:31.000]  有很多群山
[00:05:31.000 --> 00:05:33.000]  無論你去哪一個方向
[00:05:33.000 --> 00:05:34.000]  去耶路撒冷
[00:05:34.000 --> 00:05:35.000]  都是要上山
[00:05:35.000 --> 00:05:38.000]  就算你比耶路撒冷更遠的地方
[00:05:38.000 --> 00:05:39.000]  你更高山的話
[00:05:39.000 --> 00:05:40.000]  你就近耶路撒冷的時候
[00:05:40.000 --> 00:05:41.000]  就快去到的時候
[00:05:41.000 --> 00:05:43.000]  你都需要上山的
[00:05:43.000 --> 00:05:45.000]  因為耶路撒冷就在山上
[00:05:45.000 --> 00:05:47.000]  雖然是一個小的山上
[00:05:47.000 --> 00:05:50.000]  所以Song of Ascent的意思
[00:05:50.000 --> 00:05:53.000]  就是上山的意思
[00:05:53.000 --> 00:05:56.000]  上耶路撒冷就等於上山
[00:05:56.000 --> 00:05:58.000]  去石安山就等於要上去
[00:05:58.000 --> 00:06:01.000]  所以就是Song of Ascent
[00:06:01.000 --> 00:06:04.000]  甚至今天那些現代的猶太人
[00:06:04.000 --> 00:06:05.000]  今天的現代以色列的猶太人
[00:06:05.000 --> 00:06:07.000]  他們說所謂移民
[00:06:07.000 --> 00:06:08.000]  就是說他們散居的地方
[00:06:08.000 --> 00:06:11.000]  他們移民回去以色列地
[00:06:11.000 --> 00:06:12.000]  做以色列的公民
[00:06:12.000 --> 00:06:13.000]  Israelis的時候
[00:06:13.000 --> 00:06:16.000]  他們那個我們叫
[00:06:16.000 --> 00:06:18.000]  美國叫Naturalization
[00:06:18.000 --> 00:06:20.000]  那個移民的過程
[00:06:20.000 --> 00:06:22.000]  他們都是上去的意思
[00:06:22.000 --> 00:06:24.000]  那個字叫做Aliyah
[00:06:24.000 --> 00:06:26.000]  因為上行就是Allah
[00:06:26.000 --> 00:06:29.000]  所以他們用回現代的希伯來語
[00:06:29.000 --> 00:06:30.000]  就是講Aliyah
[00:06:30.000 --> 00:06:32.000]  就是你做了Aliyah沒有
[00:06:32.000 --> 00:06:33.000]  你上行了沒有
[00:06:33.000 --> 00:06:34.000]  因為什麼呢
[00:06:34.000 --> 00:06:36.000]  因為你回到你的國土的話
[00:06:36.000 --> 00:06:38.000]  就好像上行一樣
[00:06:38.000 --> 00:06:39.000]  回到耶路撒冷一樣
[00:06:39.000 --> 00:06:42.000]  這個上行之師就是一個這樣的背景
[00:06:42.000 --> 00:06:44.000]  在《生命記》裏面
[00:06:44.000 --> 00:06:46.000]  律法書提過幾次
[00:06:46.000 --> 00:06:48.000]  叫以色列民
[00:06:48.000 --> 00:06:50.000]  當然用南來代表
[00:06:50.000 --> 00:06:52.000]  當時的文化背景是這樣
[00:06:52.000 --> 00:06:53.000]  他就說所有的南丁
[00:06:53.000 --> 00:06:55.000]  要在三個節期裏面
[00:06:55.000 --> 00:06:57.000]  每年上耶路撒冷
[00:06:57.000 --> 00:06:59.000]  Go up to Jerusalem
[00:06:59.000 --> 00:07:01.000]  那個就是上帝所揀選
[00:07:01.000 --> 00:07:02.000]  要去朝見他
[00:07:02.000 --> 00:07:03.000]  要去朝聖的地方
[00:07:03.000 --> 00:07:04.000]  並且你上去的時候
[00:07:04.000 --> 00:07:06.000]  你不要空手去
[00:07:06.000 --> 00:07:08.000]  你個人要帶著自己
[00:07:08.000 --> 00:07:11.000]  手中的能力所能夠奉獻的
[00:07:11.000 --> 00:07:14.000]  去照著耶路撒冷所賜給你的福
[00:07:14.000 --> 00:07:16.000]  你都要奉獻上去
[00:07:16.000 --> 00:07:18.000]  一年三次是什麼節期呢
[00:07:18.000 --> 00:07:19.000]  除考節
[00:07:19.000 --> 00:07:20.000]  就是說Passover
[00:07:20.000 --> 00:07:22.000]  就是預節
[00:07:22.000 --> 00:07:23.000]  七七節就是五旬節
[00:07:23.000 --> 00:07:24.000]  七七四十九
[00:07:24.000 --> 00:07:26.000]  第五十日就是五旬節
[00:07:26.000 --> 00:07:27.000]  Pentecost
[00:07:27.000 --> 00:07:28.000]  是另一個修國節
[00:07:28.000 --> 00:07:30.000]  然後就是駐彭節
[00:07:30.000 --> 00:07:32.000]  這個Tabernacle
[00:07:32.000 --> 00:07:34.000]  Sukkot的時候
[00:07:34.000 --> 00:07:36.000]  一年三次的時候
[00:07:36.000 --> 00:07:40.000]  你就需要帶著你的全家人
[00:07:40.000 --> 00:07:42.000]  上去耶路撒冷
[00:07:42.000 --> 00:07:43.000]  你都要去敬拜的
[00:07:43.000 --> 00:07:47.000]  這個就應該是上行之師的背景
[00:07:47.000 --> 00:07:49.000]  這個很有趣
[00:07:49.000 --> 00:07:51.000]  上行去一個地方
[00:07:51.000 --> 00:07:52.000]  就不是按照你的身份
[00:07:52.000 --> 00:07:54.000]  不是按照你的支派
[00:07:54.000 --> 00:07:56.000]  因為以色列人特別是在舊約裏面
[00:07:56.000 --> 00:07:57.000]  他們引以為傲的
[00:07:57.000 --> 00:07:59.000]  很多時候的一個身份
[00:07:59.000 --> 00:08:01.000]  就是我屬於哪個支派
[00:08:01.000 --> 00:08:02.000]  對嗎
[00:08:02.000 --> 00:08:04.000]  等於我們華人都是這樣的
[00:08:04.000 --> 00:08:06.000]  你姓什麼的
[00:08:06.000 --> 00:08:08.000]  我們有時候會覺得
[00:08:08.000 --> 00:08:11.000]  我們的姓是特別厲害的
[00:08:11.000 --> 00:08:13.000]  我姓陳
[00:08:13.000 --> 00:08:14.000]  從小到大
[00:08:14.000 --> 00:08:16.000]  我爸都跟我說姓陳厲害
[00:08:16.000 --> 00:08:18.000]  很多人姓陳
[00:08:18.000 --> 00:08:20.000]  人山人海
[00:08:20.000 --> 00:08:21.000]  OK
[00:08:21.000 --> 00:08:22.000]  不過這裡就不是
[00:08:22.000 --> 00:08:24.000]  這裡姓梅
[00:08:24.000 --> 00:08:26.000]  這裡每個人都吐口水
[00:08:26.000 --> 00:08:27.000]  都死了
[00:08:27.000 --> 00:08:29.000]  姓梅的有很多
[00:08:29.000 --> 00:08:32.000]  有一種引以為傲的身份
[00:08:32.000 --> 00:08:34.000]  以前舊約的子民都是一樣
[00:08:34.000 --> 00:08:36.000]  你屬哪個支派
[00:08:36.000 --> 00:08:37.000]  猶大支派
[00:08:37.000 --> 00:08:38.000]  變雅敏支派等等
[00:08:38.000 --> 00:08:41.000]  這些是你的身份的象徵
[00:08:41.000 --> 00:08:43.000]  但是上行的時候
[00:08:43.000 --> 00:08:45.000]  就不再說你自己
[00:08:45.000 --> 00:08:47.000]  引以為傲的身份的表徵
[00:08:47.000 --> 00:08:50.000]  因為這個是耶和華所揀選的地方
[00:08:50.000 --> 00:08:52.000]  不是你所揀選的地方
[00:08:52.000 --> 00:08:55.000]  不是你的鄉下特別輕鄉一點
[00:08:55.000 --> 00:08:56.000]  而是耶和華
[00:08:56.000 --> 00:08:58.000]  特意用他的恩典來揀選的
[00:08:58.000 --> 00:09:01.000]  你就要去那裡一年三次的特別的上行
[00:09:01.000 --> 00:09:03.000]  因為那裡是耶和華所揀選
[00:09:03.000 --> 00:09:05.000]  就是耶路撒冷石安山
[00:09:05.000 --> 00:09:08.000]  所以上行之詩有十五首
[00:09:08.000 --> 00:09:11.000]  就應該是他們上去朝聖耶路撒冷
[00:09:11.000 --> 00:09:14.000]  上去石安山的時候敬拜
[00:09:14.000 --> 00:09:16.000]  所留下來的一些詩歌
[00:09:16.000 --> 00:09:17.000]  有十五首
[00:09:17.000 --> 00:09:19.000]  有時候可能路上休息
[00:09:19.000 --> 00:09:20.000]  或者趕路
[00:09:20.000 --> 00:09:22.000]  他們就會唱這些詩歌
[00:09:22.000 --> 00:09:24.000]  這個其中一首
[00:09:24.000 --> 00:09:26.000]  詩篇第133篇
[00:09:26.000 --> 00:09:29.000]  你就可以用這樣的意境
[00:09:29.000 --> 00:09:31.000]  這樣的背景來看上行之詩
[00:09:31.000 --> 00:09:33.000]  133首這裡說到什麼呢
[00:09:33.000 --> 00:09:34.000]  他說漢啊弟兄姊妹
[00:09:34.000 --> 00:09:36.000]  和睦同住
[00:09:36.000 --> 00:09:37.000]  是何等的善
[00:09:37.000 --> 00:09:39.000]  何等的美
[00:09:39.000 --> 00:09:43.000]  你看到這裡一開始有幾個讚嘆的詞彙
[00:09:43.000 --> 00:09:44.000]  你找到嗎
[00:09:44.000 --> 00:09:45.000]  讚嘆的詞彙
[00:09:45.000 --> 00:09:50.000]  如果你用現代的語言來翻譯的話
[00:09:50.000 --> 00:09:52.000]  你就是可以用
[00:09:52.000 --> 00:09:54.000]  How
[00:09:54.000 --> 00:09:56.000]  WOW
[00:09:56.000 --> 00:09:58.000]  How beautiful
[00:09:58.000 --> 00:10:00.000]  How nice
[00:10:00.000 --> 00:10:02.000]  何等
[00:10:02.000 --> 00:10:04.000]  和漢啊三個字
[00:10:04.000 --> 00:10:05.000]  特別是何等
[00:10:05.000 --> 00:10:07.000]  何等怎樣
[00:10:07.000 --> 00:10:08.000]  何等美
[00:10:08.000 --> 00:10:10.000]  何等善
[00:10:10.000 --> 00:10:12.000]  這樣雙倍出現
[00:10:12.000 --> 00:10:13.000]  一起出現
[00:10:13.000 --> 00:10:15.000]  在聖經裡面是比較少的
[00:10:15.000 --> 00:10:19.000]  其中一段我找到的就是雅歌
[00:10:19.000 --> 00:10:23.000]  雅歌有一段那裡說什麼呢
[00:10:23.000 --> 00:10:24.000]  這裡沒有打出來
[00:10:24.000 --> 00:10:25.000]  雅歌第七章
[00:10:25.000 --> 00:10:27.000]  那裡的情侶
[00:10:27.000 --> 00:10:29.000]  大家給一支讚大家的時候
[00:10:29.000 --> 00:10:31.000]  那個情侶說什麼呢
[00:10:31.000 --> 00:10:35.000]  他說我親愛的喜樂的女子
[00:10:35.000 --> 00:10:37.000]  你何等美麗
[00:10:37.000 --> 00:10:39.000]  何等令人喜悅
[00:10:39.000 --> 00:10:42.000]  你聽到兩個何等嗎
[00:10:42.000 --> 00:10:44.000]  何等靚
[00:10:44.000 --> 00:10:47.000]  和何等pleasing
[00:10:47.000 --> 00:10:49.000]  Right
[00:10:49.000 --> 00:10:52.000]  這些是讚你的詩歌
[00:10:52.000 --> 00:10:54.000]  讚你的詩詞
[00:10:54.000 --> 00:10:57.000]  有沒有被人讚過最近
[00:10:57.000 --> 00:10:59.000]  你嘗試讚一下你旁邊那個
[00:10:59.000 --> 00:11:01.000]  說你很正
[00:11:01.000 --> 00:11:03.000]  你真的超正
[00:11:03.000 --> 00:11:05.000]  OK
[00:11:05.000 --> 00:11:07.000]  你現在不需要說
[00:11:07.000 --> 00:11:08.000]  但你心裡面想一下也好
[00:11:08.000 --> 00:11:10.000]  無論他說假話
[00:11:10.000 --> 00:11:11.000]  或者說真的
[00:11:11.000 --> 00:11:13.000]  你心裡面都覺得feel good
[00:11:13.000 --> 00:11:14.000]  對嗎
[00:11:14.000 --> 00:11:18.000]  你讚他說你真的超正
[00:11:18.000 --> 00:11:21.000]  這些用在談情說愛裡面
[00:11:21.000 --> 00:11:22.000]  雅歌
[00:11:22.000 --> 00:11:24.000]  但這裡就用在弟兄姊妹
[00:11:24.000 --> 00:11:26.000]  神的子民一起的時候
[00:11:26.000 --> 00:11:27.000]  大家敬拜的時候
[00:11:27.000 --> 00:11:30.000]  是很正和超正的東西
[00:11:30.000 --> 00:11:33.000]  特別是在上帝眼中超正的東西
[00:11:33.000 --> 00:11:36.000]  那個和睦同住
[00:11:36.000 --> 00:11:39.000]  舊的翻譯是和睦同居
[00:11:39.000 --> 00:11:40.000]  同居就不是很好
[00:11:40.000 --> 00:11:42.000]  和睦同住
[00:11:42.000 --> 00:11:44.000]  可以用那個意境
[00:11:44.000 --> 00:11:45.000]  大家上路的時候
[00:11:45.000 --> 00:11:46.000]  可能在一些休息站
[00:11:46.000 --> 00:11:48.000]  或者一些地方
[00:11:48.000 --> 00:11:50.000]  他們可能book個airbnb
[00:11:50.000 --> 00:11:51.000]  大家在這裡睡一晚
[00:11:51.000 --> 00:11:52.000]  然後我們繼續上路
[00:11:52.000 --> 00:11:54.000]  或者甚至去到終點
[00:11:54.000 --> 00:11:56.000]  耶路撒冷目的地的時候
[00:11:56.000 --> 00:11:58.000]  因為很多人在不同的地方
[00:11:58.000 --> 00:12:00.000]  聚集在耶路撒冷
[00:12:00.000 --> 00:12:02.000]  所以就迫爆了城市
[00:12:02.000 --> 00:12:04.000]  然後在城市以外
[00:12:04.000 --> 00:12:06.000]  他們紮營等等
[00:12:06.000 --> 00:12:08.000]  大家彼此的同住
[00:12:08.000 --> 00:12:10.000]  有沒有試過去紮營
[00:12:10.000 --> 00:12:12.000]  有誰喜歡露營
[00:12:12.000 --> 00:12:14.000]  這裡我們很少
[00:12:14.000 --> 00:12:16.000]  都是紮男紮女
[00:12:16.000 --> 00:12:18.000]  你去紮營的時候
[00:12:18.000 --> 00:12:20.000]  旁邊那個人又紮營
[00:12:20.000 --> 00:12:23.000]  然後你聽到他鼻鼾聲
[00:12:23.000 --> 00:12:25.000]  或者你聽到他說什麼等等
[00:12:25.000 --> 00:12:27.000]  就是這樣的意境
[00:12:27.000 --> 00:12:29.000]  和睦同住
[00:12:29.000 --> 00:12:31.000]  那個同字是一行
[00:12:31.000 --> 00:12:32.000]  這個字
[00:12:32.000 --> 00:12:33.000]  一行
[00:12:33.000 --> 00:12:35.000]  希伯文是一行
[00:12:35.000 --> 00:12:39.000]  如果你留意到一些聖經歷史的背景
[00:12:39.000 --> 00:12:41.000]  在良若之間
[00:12:41.000 --> 00:12:42.000]  有一群群體
[00:12:42.000 --> 00:12:43.000]  猶太人
[00:12:43.000 --> 00:12:44.000]  他們離開了耶路撒冷
[00:12:44.000 --> 00:12:45.000]  因為耶路撒冷大壞
[00:12:45.000 --> 00:12:48.000]  他們去了一個地方叫昆蘭
[00:12:48.000 --> 00:12:49.000]  在一個曠野的地方
[00:12:49.000 --> 00:12:51.000]  他們有一行
[00:12:51.000 --> 00:12:53.000]  他們說他們自己是一行
[00:12:53.000 --> 00:12:56.000]  說我們是一個合一的
[00:12:56.000 --> 00:12:58.000]  一起作戰
[00:12:58.000 --> 00:13:02.000]  或者一起向著某一個目標同攻的那群人
[00:13:02.000 --> 00:13:05.000]  那個叫昆蘭社團
[00:13:05.000 --> 00:13:07.000]  如果你聽過死海古卷
[00:13:07.000 --> 00:13:08.000]  就是那群人寫出來的
[00:13:08.000 --> 00:13:10.000]  就是在那個曠野的地方寫出來的
[00:13:10.000 --> 00:13:11.000]  一個社團
[00:13:11.000 --> 00:13:12.000]  一個一行
[00:13:12.000 --> 00:13:14.000]  形容他們自己是一個共同的目標
[00:13:14.000 --> 00:13:16.000]  和大家同一個的
[00:13:16.000 --> 00:13:19.000]  共同的集體的一個身份
[00:13:19.000 --> 00:13:21.000]  他說好
[00:13:21.000 --> 00:13:23.000]  這個是何等的美
[00:13:23.000 --> 00:13:24.000]  何等的善
[00:13:24.000 --> 00:13:25.000]  是一個good字
[00:13:25.000 --> 00:13:27.000]  你有沒有想過舊約聖經
[00:13:27.000 --> 00:13:30.000]  整本聖經裏面第一次出good字
[00:13:30.000 --> 00:13:31.000]  是什麼時候
[00:13:31.000 --> 00:13:33.000]  創世紀
[00:13:33.000 --> 00:13:34.000]  沒錯第一章
[00:13:34.000 --> 00:13:35.000]  創世紀
[00:13:35.000 --> 00:13:38.000]  連續好幾次
[00:13:38.000 --> 00:13:41.000]  上帝所創立的秩序
[00:13:41.000 --> 00:13:43.000]  井井有條的
[00:13:43.000 --> 00:13:45.000]  慎看著事
[00:13:45.000 --> 00:13:46.000]  good
[00:13:46.000 --> 00:13:47.000]  慎看著事
[00:13:47.000 --> 00:13:49.000]  好的
[00:13:49.000 --> 00:13:50.000]  創世紀第一章
[00:13:50.000 --> 00:13:53.000]  然後第一次上帝說不好的
[00:13:53.000 --> 00:13:54.000]  在哪裏
[00:13:54.000 --> 00:13:58.000]  創世紀第二章
[00:13:58.000 --> 00:14:00.000]  第一章說到好呀好呀
[00:14:00.000 --> 00:14:01.000]  令人都很甚好
[00:14:01.000 --> 00:14:03.000]  very good
[00:14:03.000 --> 00:14:04.000]  但到第二章的時候
[00:14:04.000 --> 00:14:05.000]  他就說了
[00:14:05.000 --> 00:14:06.000]  not good
[00:14:06.000 --> 00:14:08.000]  有什麼是not good
[00:14:08.000 --> 00:14:09.000]  人獨居不好
[00:14:09.000 --> 00:14:12.000]  人類獨居不好的意思
[00:14:12.000 --> 00:14:14.000]  人類獨居不好
[00:14:14.000 --> 00:14:18.000]  可以為他設立社群
[00:14:18.000 --> 00:14:19.000]  讓他們走在一起
[00:14:19.000 --> 00:14:21.000]  有community
[00:14:21.000 --> 00:14:23.000]  這個創世紀第二章裏面所說
[00:14:23.000 --> 00:14:26.000]  所以上帝所設立的東西是good的
[00:14:26.000 --> 00:14:30.000]  特別是community是good的
[00:14:30.000 --> 00:14:31.000]  我記得我初信的時候
[00:14:31.000 --> 00:14:33.000]  以前很小的時候
[00:14:33.000 --> 00:14:35.000]  十幾歲的時候
[00:14:35.000 --> 00:14:38.000]  有一個牧師說了一個比喻
[00:14:38.000 --> 00:14:40.000]  我到今天都記得
[00:14:40.000 --> 00:14:44.000]  他說基督徒為什麼要在教會裏面成為一份子
[00:14:44.000 --> 00:14:46.000]  還有要參與投入教會
[00:14:46.000 --> 00:14:48.000]  他說就好像一個火堆
[00:14:48.000 --> 00:14:50.000]  有很多木柴
[00:14:50.000 --> 00:14:53.000]  你要把木柴放在一起的時候
[00:14:53.000 --> 00:14:55.000]  它才會燒得紅
[00:14:55.000 --> 00:14:57.000]  如果你把木柴扔開一邊的話
[00:14:57.000 --> 00:14:58.000]  你就變成什麼
[00:14:58.000 --> 00:14:59.000]  你就很快熄滅
[00:14:59.000 --> 00:15:01.000]  你就等於廢柴
[00:15:01.000 --> 00:15:03.000]  這個比喻不知為何
[00:15:03.000 --> 00:15:05.000]  我一向都想到
[00:15:05.000 --> 00:15:07.000]  一向都印象深刻
[00:15:07.000 --> 00:15:09.000]  所以在教會
[00:15:09.000 --> 00:15:12.000]  我一向都覺得自己是一份子
