
[00:00:00.000 --> 00:00:04.000]  下星期已經是聖誕的主日
[00:01:18.000 --> 00:01:21.000]  耶穌的母親瑪利亞許配了約瑟
[00:01:21.000 --> 00:01:22.000]  他們還沒有成親
[00:01:22.000 --> 00:01:25.000]  瑪利亞就從聖靈懷了恩
[00:01:25.000 --> 00:01:28.000]  她丈夫約瑟視過異人
[00:01:28.000 --> 00:01:30.000]  不願以張揚視他羞辱
[00:01:30.000 --> 00:01:34.000]  就打算暗中與他解除婚約
[00:01:34.000 --> 00:01:40.000]  當時猶太人的婚姻有兩個階段
[00:01:40.000 --> 00:01:42.000]  第一個階段就是訂婚
[00:01:42.000 --> 00:01:43.000]  所謂engagement
[00:01:43.000 --> 00:01:48.000]  第二個階段就是成婚
[00:01:48.000 --> 00:01:50.000]  就是婚禮的時間
[00:01:50.000 --> 00:01:52.000]  中間大概一年多時間
[00:01:52.000 --> 00:01:56.000]  首先雙方家長會談婚論嫁
[00:01:56.000 --> 00:02:00.000]  談完之後就會去到訂婚的階段
[00:02:00.000 --> 00:02:01.000]  當時的社會
[00:02:01.000 --> 00:02:03.000]  那些人是非常早婚的
[00:02:03.000 --> 00:02:05.000]  十四十五歲
[00:02:05.000 --> 00:02:07.000]  我們今天teenager的時候
[00:02:07.000 --> 00:02:09.000]  他們就會談婚論嫁
[00:02:09.000 --> 00:02:11.000]  就會建立他們的家室
[00:02:11.000 --> 00:02:12.000]  因為當時的人
[00:02:12.000 --> 00:02:13.000]  大概他們的壽數
[00:02:13.000 --> 00:02:15.000]  只不過都是四十歲左右
[00:02:15.000 --> 00:02:18.000]  所以十幾歲的時候
[00:02:18.000 --> 00:02:20.000]  就會談婚論嫁
[00:02:20.000 --> 00:02:25.000]  所以這裡說到瑪麗亞和約瑟的故事
[00:02:25.000 --> 00:02:27.000]  大概我們可以想像
[00:02:27.000 --> 00:02:29.000]  起碼瑪麗亞
[00:02:29.000 --> 00:02:30.000]  雖然後期有些傳統說
[00:02:30.000 --> 00:02:32.000]  約瑟是比較老的
[00:02:32.000 --> 00:02:34.000]  但起碼瑪麗亞是當時
[00:02:34.000 --> 00:02:38.000]  一個年輕的少女
[00:02:38.000 --> 00:02:40.000]  十四五歲
[00:02:40.000 --> 00:02:42.000]  開始要談婚論嫁的時候
[00:02:42.000 --> 00:02:45.000]  進入一個訂婚的階段
[00:02:45.000 --> 00:02:46.000]  當時的訂婚就不同
[00:02:46.000 --> 00:02:47.000]  我們今天的訂婚
[00:02:47.000 --> 00:02:49.000]  今天我們的訂婚可能說一下
[00:02:49.000 --> 00:02:51.000]  不一定要承諾
[00:02:51.000 --> 00:02:52.000]  當時已經不是
[00:02:52.000 --> 00:02:55.000]  已經在法律上是合法的
[00:02:55.000 --> 00:02:58.000]  所以要解除一個訂婚的話
[00:02:58.000 --> 00:03:00.000]  就等於離婚
[00:03:00.000 --> 00:03:02.000]  等於divorce
[00:03:02.000 --> 00:03:04.000]  所以在這個情況裡面
[00:03:04.000 --> 00:03:05.000]  你就可以想像
[00:03:05.000 --> 00:03:08.000]  瑪麗亞突然間發現自己有新人
[00:03:08.000 --> 00:03:10.000]  路加芳告訴我們
[00:03:10.000 --> 00:03:13.000]  天使米加勒向他報喜
[00:03:13.000 --> 00:03:15.000]  就是同貞女會懷孕生子
[00:03:15.000 --> 00:03:17.000]  這個是瑪麗亞那方面
[00:03:17.000 --> 00:03:19.000]  但約瑟那方面是怎樣呢
[00:03:19.000 --> 00:03:20.000]  對於約瑟來說
[00:03:20.000 --> 00:03:21.000]  就在兩難之間
[00:03:21.000 --> 00:03:23.000]  因為他未知情的時候
[00:03:23.000 --> 00:03:26.000]  他只能夠有兩個選擇
[00:03:26.000 --> 00:03:29.000]  兩個選擇都是離婚
[00:03:29.000 --> 00:03:32.000]  但選擇可以是公開的離婚
[00:03:32.000 --> 00:03:33.000]  這是第一個選擇
[00:03:33.000 --> 00:03:35.000]  公開的離婚
[00:03:35.000 --> 00:03:38.000]  就是說會給瑪麗亞帶來很多羞辱
[00:03:38.000 --> 00:03:40.000]  甚至當時一些很傳統的社會
[00:03:40.000 --> 00:03:42.000]  一些角落
[00:03:42.000 --> 00:03:46.000]  會將他處罰
[00:03:46.000 --> 00:03:48.000]  因為這樣瑪麗亞
[00:03:48.000 --> 00:03:53.000]  起碼會懷疑他有通姦
[00:03:53.000 --> 00:03:55.000]  然後被石頭打死
[00:03:55.000 --> 00:03:59.000]  所以這個時間是一個很大張力的時候
[00:03:59.000 --> 00:04:01.000]  第二個選擇是什麼
[00:04:01.000 --> 00:04:02.000]  都是離婚
[00:04:02.000 --> 00:04:05.000]  只不過是可以私下的離婚
[00:04:05.000 --> 00:04:06.000]  私下的意思就是說
[00:04:06.000 --> 00:04:08.000]  可能找兩三個見證人
[00:04:08.000 --> 00:04:10.000]  按照摩西律法
[00:04:10.000 --> 00:04:12.000]  去解除這個婚約
[00:04:12.000 --> 00:04:15.000]  就不會在城門口公開的離婚
[00:04:15.000 --> 00:04:20.000]  我相信約瑟仍然對瑪麗亞有多少信任
[00:04:20.000 --> 00:04:22.000]  多少熱情
[00:04:22.000 --> 00:04:29.000]  希望能夠不會令到他太過難受
[00:04:29.000 --> 00:04:32.000]  所以對於約瑟來說
[00:04:32.000 --> 00:04:33.000]  都是一個很大的張力
[00:04:33.000 --> 00:04:38.000]  因為約瑟未知道另外一半的故事
[00:04:38.000 --> 00:04:41.000]  天使只是先向瑪麗亞報喜
[00:04:41.000 --> 00:04:44.000]  瑪麗亞還用信心答上
[00:04:44.000 --> 00:04:47.000]  約瑟未知道的時候
[00:04:47.000 --> 00:04:51.000]  對人來說是很難接受的一個現實
[00:04:51.000 --> 00:04:55.000]  當一些人生裏面有的計劃
[00:04:55.000 --> 00:04:58.000]  訂婚 有婚嫁
[00:04:58.000 --> 00:05:01.000]  你已經計劃了一些東西
[00:05:01.000 --> 00:05:03.000]  突然間發生這樣的事
[00:05:03.000 --> 00:05:07.000]  是很難去接受一個這樣的情況
[00:05:07.000 --> 00:05:10.000]  所以為什麼在一章二十節的時候
[00:05:10.000 --> 00:05:16.000]  天使就向約瑟報告
[00:05:16.000 --> 00:05:18.000]  他一直在煩惱這件事的時候
[00:05:18.000 --> 00:05:20.000]  想著這些事
[00:05:20.000 --> 00:05:21.000]  講到約瑟
[00:05:21.000 --> 00:05:24.000]  主的使者就在夢中向他顯現
[00:05:24.000 --> 00:05:27.000]  大衛的子孫約瑟只管放膽將你的妻子
[00:05:27.000 --> 00:05:31.000]  記住已經是立法上的丈夫和妻子的關係
[00:05:31.000 --> 00:05:34.000]  將你的妻子瑪麗亞迎娶過來
[00:05:34.000 --> 00:05:36.000]  因為他懷的人是從聖靈而來的
[00:05:36.000 --> 00:05:38.000]  他必生一個兒子叫他喜明
[00:05:38.000 --> 00:05:41.000]  做耶穌 因為他會拯救自己的子民
[00:05:41.000 --> 00:05:43.000]  從罪惡裏面出來
[00:05:43.000 --> 00:05:46.000]  約瑟在這個艱難的時刻
[00:05:46.000 --> 00:05:50.000]  接到一個更加艱難的命令
[00:05:50.000 --> 00:05:51.000]  就是上帝跟他說
[00:05:51.000 --> 00:05:55.000]  你只管放膽迎娶瑪麗亞過來
[00:05:55.000 --> 00:05:58.000]  她的新人原來是童貞女
[00:05:58.000 --> 00:06:03.000]  聖靈一個神跡來去化身
[00:06:03.000 --> 00:06:06.000]  所以你將她迎娶過來的時候
[00:06:06.000 --> 00:06:08.000]  本質上就是說
[00:06:08.000 --> 00:06:13.000]  將這個嬰孩 耶穌
[00:06:13.000 --> 00:06:14.000]  將他修養過來
[00:06:14.000 --> 00:06:17.000]  legally將他adopt
[00:06:17.000 --> 00:06:23.000]  當他為你法律上合法的一個兒子
[00:06:23.000 --> 00:06:27.000]  所以看見約瑟之前掙扎的
[00:06:27.000 --> 00:06:29.000]  就是想暗中解除婚約
[00:06:29.000 --> 00:06:32.000]  有情 也有理
[00:06:32.000 --> 00:06:35.000]  他也踏上這一步
[00:06:35.000 --> 00:06:39.000]  將瑪麗亞迎娶過來
[00:06:39.000 --> 00:06:42.000]  於是乎 如果你這樣計算的話
[00:06:42.000 --> 00:06:48.000]  約瑟因為他是大衛家族裏面的後人
[00:06:48.000 --> 00:06:51.000]  耶穌被領養過來的時候
[00:06:51.000 --> 00:06:55.000]  耶穌就成為大衛之子
[00:06:55.000 --> 00:06:57.000]  為什麼這樣發生呢
[00:06:57.000 --> 00:06:59.000]  馬太就告訴我們
[00:06:59.000 --> 00:07:02.000]  原因就是整件事的發生
[00:07:02.000 --> 00:07:06.000]  上帝在背後策劃去錄orchestra
[00:07:06.000 --> 00:07:09.000]  就是應嚴主席先知
[00:07:09.000 --> 00:07:11.000]  這裡說到以塞亞所說的
[00:07:11.000 --> 00:07:14.000]  必有童女懷孕生子
[00:07:14.000 --> 00:07:17.000]  並且他的名叫以瑪麗亞
[00:07:17.000 --> 00:07:21.000]  以瑪麗亞翻譯過來就是神與我們同在
[00:07:21.000 --> 00:07:23.000]  上個星期我們已經解釋了
[00:07:23.000 --> 00:07:28.000]  當時以塞亞書第七章
[00:07:28.000 --> 00:07:30.000]  這個背景是什麼呢
[00:07:30.000 --> 00:07:33.000]  大概在主前730年左右的時候
[00:07:33.000 --> 00:07:39.000]  當時猶大國受到兩個另外一個大國的威脅
[00:07:39.000 --> 00:07:46.000]  於是以塞亞就將這個預言帶給當時的阿哈斯王
[00:07:46.000 --> 00:07:48.000]  一個壞人的王
[00:07:48.000 --> 00:07:50.000]  七章第十三節
[00:07:50.000 --> 00:07:52.000]  以塞亞書說什麼呢
[00:07:52.000 --> 00:07:54.000]  他說大衛的家因為他們不信
[00:07:54.000 --> 00:07:58.000]  所以令到上帝很煩擾
[00:07:58.000 --> 00:08:02.000]  但是上帝依然給你一個笑頭
[00:08:02.000 --> 00:08:05.000]  就是必有所謂童女懷孕生子
[00:08:05.000 --> 00:08:07.000]  他的名叫以瑪麗亞
[00:08:07.000 --> 00:08:13.000]  在這個孩子還未懂得去選擇善與惡之前
[00:08:13.000 --> 00:08:16.000]  所畏懼的兩個王兩個國家
[00:08:16.000 --> 00:08:18.000]  以色列和阿蘭國
[00:08:18.000 --> 00:08:21.000]  來影響著威脅著猶大國的時候
[00:08:21.000 --> 00:08:25.000]  早就被棄絕
[00:08:25.000 --> 00:08:28.000]  所以這裡說到一個嬰孩會出生
[00:08:28.000 --> 00:08:30.000]  叫做以瑪萊尼
[00:08:30.000 --> 00:08:32.000]  在一個很短的時間
[00:08:32.000 --> 00:08:37.000]  就是這個孩子未能夠選擇棄惡選善
[00:08:37.000 --> 00:08:40.000]  就是一個小孩由他出生到他長大
[00:08:40.000 --> 00:08:43.000]  大概多少歲他能夠分辨到
[00:08:43.000 --> 00:08:45.000]  到底什麼叫做好什麼叫做惡
[00:08:45.000 --> 00:08:47.000]  什麼叫做對和錯
[00:08:47.000 --> 00:08:49.000]  不是很久
[00:08:49.000 --> 00:08:51.000]  什麼叫做對和錯
[00:08:51.000 --> 00:08:53.000]  所以在一段很短的時間
[00:08:53.000 --> 00:08:55.000]  那段預言的意思就是說
[00:08:55.000 --> 00:08:58.000]  一段很短的時間這兩個的威脅
[00:08:58.000 --> 00:09:00.000]  就會被棄絕
[00:09:00.000 --> 00:09:02.000]  這兩個國家都不會再有
[00:09:02.000 --> 00:09:03.000]  歷史確是這樣發生
[00:09:03.000 --> 00:09:05.000]  在七八年BC的時候
[00:09:05.000 --> 00:09:10.000]  當時亞述帝國就去到侵佔以色列國和阿蘭國
[00:09:10.000 --> 00:09:12.000]  剩下的就是猶大國
[00:09:12.000 --> 00:09:13.000]  所以就是說
[00:09:13.000 --> 00:09:16.000]  上帝說可不可以信一信我
[00:09:16.000 --> 00:09:20.000]  讓我在困境裏面為你去解決
[00:09:20.000 --> 00:09:23.000]  然後他就給了你一個兆頭
[00:09:23.000 --> 00:09:27.000]  這個兆頭就是這個童女會懷孕生子
[00:09:27.000 --> 00:09:29.000]  所以這個是頭一半
[00:09:29.000 --> 00:09:32.000]  這個二創亞書第七章的背景
[00:09:32.000 --> 00:09:35.000]  到了馬達科那講到耶穌出生的時候
[00:09:35.000 --> 00:09:38.000]  就是快速地七八年
[00:09:38.000 --> 00:09:41.000]  然後又有另一步的所謂的實現
[00:09:41.000 --> 00:09:45.000]  又是一個年輕女孩懷孕生子
[00:09:45.000 --> 00:09:47.000]  那你就問
[00:09:47.000 --> 00:09:51.000]  那不就是有兩個童貞女懷孕生子嗎
[00:09:51.000 --> 00:09:53.000]  又不是
[00:09:53.000 --> 00:09:54.000]  為什麼呢
[00:09:54.000 --> 00:09:57.000]  因為希伯來文在二創亞書第七章
[00:09:57.000 --> 00:09:59.000]  他用了一個字
[00:09:59.000 --> 00:10:01.000]  其實是比較含糊一點的
[00:10:01.000 --> 00:10:07.000]  童女這個字其實不應該翻譯成童貞女
[00:10:07.000 --> 00:10:09.000]  因為那個字媽媽
[00:10:09.000 --> 00:10:11.000]  其實是年輕女孩的意思
[00:10:11.000 --> 00:10:14.000]  適婚年齡的年輕女孩
[00:10:14.000 --> 00:10:16.000]  在希伯來文裏面有一個字
[00:10:16.000 --> 00:10:18.000]  是真的講到童貞女的
[00:10:18.000 --> 00:10:20.000]  是Betula
[00:10:20.000 --> 00:10:22.000]  但是二創亞書卻沒有這樣用
[00:10:22.000 --> 00:10:24.000]  所以在阿哈斯的時候
[00:10:24.000 --> 00:10:25.000]  主前七八年的時候
[00:10:25.000 --> 00:10:27.000]  講出這個語言的時候
[00:10:27.000 --> 00:10:29.000]  可能是一個普通的女孩
[00:10:29.000 --> 00:10:33.000]  在宮後去生一個兒子
[00:10:33.000 --> 00:10:35.000]  有不同的解釋
[00:10:35.000 --> 00:10:38.000]  有些人就認為可能是二創亞另外一個兒子
[00:10:38.000 --> 00:10:39.000]  就快出生了
[00:10:39.000 --> 00:10:42.000]  這個就作為一個意馬利的兆頭
[00:10:42.000 --> 00:10:44.000]  有人會認為是另外一個王
[00:10:44.000 --> 00:10:46.000]  可能是希西加
[00:10:46.000 --> 00:10:48.000]  也蠻合理的
[00:10:48.000 --> 00:10:50.000]  可能是另外一個兒子出生的時候
[00:10:50.000 --> 00:10:57.000]  這兩個北面威脅他們的國家就會淪陷
[00:10:57.000 --> 00:11:00.000]  可能是Sakai
[00:11:00.000 --> 00:11:05.000]  但無論如何那個原文其實不是說一定是童貞女
[00:11:05.000 --> 00:11:09.000]  所以最初的時候這個意馬利的兆頭
[00:11:09.000 --> 00:11:10.000]  這個語言
[00:11:10.000 --> 00:11:13.000]  就在阿哈斯的時候已經Initially Fulfilled
[00:11:13.000 --> 00:11:16.000]  就是說初步已經應驗了
[00:11:16.000 --> 00:11:18.000]  上帝告訴阿哈斯
[00:11:18.000 --> 00:11:20.000]  你看看這個小孩很快就出生了
[00:11:20.000 --> 00:11:22.000]  已經懷孕了
[00:11:22.000 --> 00:11:23.000]  當他出生的時候
[00:11:23.000 --> 00:11:26.000]  還不懂得去選擇Good and Evil的時候
[00:11:26.000 --> 00:11:29.000]  這兩個威脅你的國家就會玩完
[00:11:29.000 --> 00:11:30.000]  困難的時候
[00:11:30.000 --> 00:11:32.000]  你要全心來信我
[00:11:32.000 --> 00:11:34.000]  阿哈斯當然在信心上
[00:11:34.000 --> 00:11:36.000]  信心的考驗上
[00:11:36.000 --> 00:11:39.000]  他就失敗了
[00:11:39.000 --> 00:11:41.000]  往往我們就是這樣
[00:11:41.000 --> 00:11:45.000]  但上帝仍然是憐憫大衛家
[00:11:45.000 --> 00:11:50.000]  仍然憐憫當時大衛的皇朝有大國
[00:11:50.000 --> 00:11:52.000]  仍然去拯救
[00:11:52.000 --> 00:11:56.000]  仍然去維持著大衛家
[00:11:56.000 --> 00:11:59.000]  其實舊約裡面有不少的應許
[00:11:59.000 --> 00:12:01.000]  都是有Multiple Fulfillment
[00:12:01.000 --> 00:12:03.000]  舉個很簡單的例子
[00:12:03.000 --> 00:12:08.000]  上帝預言說會有第一個聖殿會興建
[00:12:08.000 --> 00:12:10.000]  是誰做的呢
[00:12:10.000 --> 00:12:13.000]  就是大衛之子索羅門
[00:12:13.000 --> 00:12:14.000]  所以有First Temple
[00:12:14.000 --> 00:12:17.000]  然後First Temple到586BC的時候
[00:12:17.000 --> 00:12:18.000]  又被拆毀了
[00:12:18.000 --> 00:12:19.000]  巴比倫帝國來到
[00:12:19.000 --> 00:12:21.000]  去殲滅耶路撒冷的時候
[00:12:21.000 --> 00:12:24.000]  然後他們又被迴歸回來的時候
[00:12:24.000 --> 00:12:27.000]  猶太人又去重建那個聖殿
[00:12:27.000 --> 00:12:29.000]  又另外一次的Fulfillment
[00:12:29.000 --> 00:12:31.000]  到耶穌來的時候
[00:12:31.000 --> 00:12:33.000]  你記得約翰福音第二章說什麼
[00:12:33.000 --> 00:12:37.000]  他說你們拆毀這個石造的殿
[00:12:37.000 --> 00:12:38.000]  70年你們才能建起來
[00:12:38.000 --> 00:12:39.000]  我第三天之後
[00:12:39.000 --> 00:12:41.000]  我就會將它重建
[00:12:41.000 --> 00:12:43.000]  其實他指著自己的身體
[00:12:43.000 --> 00:12:46.000]  所以一個Ultimate Fulfillment
[00:12:46.000 --> 00:12:47.000]  就是在耶穌的身體上
[00:12:47.000 --> 00:12:49.000]  就是他死而復活之後所誕生的
[00:12:49.000 --> 00:12:50.000]  他的國度
[00:12:50.000 --> 00:12:52.000]  他自己的子民
[00:12:52.000 --> 00:12:53.000]  他會再重建起來
[00:12:53.000 --> 00:12:55.000]  所以只是聖殿這個應許
[00:12:55.000 --> 00:12:57.000]  都有Multiple Fulfillment
[00:12:57.000 --> 00:12:59.000]  所以這個以馬來的兆頭
[00:12:59.000 --> 00:13:00.000]  有Multiple Fulfillment
[00:13:00.000 --> 00:13:03.000]  絕對不是一些很罕有的事
[00:13:03.000 --> 00:13:06.000]  其實每一個大衛的皇駕崩
[00:13:06.000 --> 00:13:09.000]  然後有另外一個大衛的子孫
[00:13:09.000 --> 00:13:11.000]  再上去登基的時候
[00:13:11.000 --> 00:13:12.000]  都是另外一個Fulfillment
[00:13:12.000 --> 00:13:14.000]  所以每一次大衛的皇朝
[00:13:14.000 --> 00:13:16.000]  繼續有後繼
[00:13:16.000 --> 00:13:18.000]  來登基的時候
[00:13:18.000 --> 00:13:20.000]  其實都是另外一個Fulfillment
[00:13:20.000 --> 00:13:22.000]  直到最後一個Ultimate Fulfillment
[00:13:22.000 --> 00:13:23.000]  就是我們的主耶穌基督
[00:13:23.000 --> 00:13:26.000]  他是一個永遠大衛的君王
[00:13:26.000 --> 00:13:27.000]  所以看這些預言的時候
[00:13:27.000 --> 00:13:29.000]  我們明白這些原則的時候
[00:13:29.000 --> 00:13:31.000]  你就明白馬太在做什麼
[00:13:31.000 --> 00:13:32.000]  馬太福音
[00:13:32.000 --> 00:13:35.000]  為什麼會有馬太福音寫成
[00:13:35.000 --> 00:13:37.000]  你記得馬太福音寫成的時候
[00:13:37.000 --> 00:13:40.000]  就是主後一世紀大概六十年代的時候
[00:13:40.000 --> 00:13:42.000]  就是AD六十幾年的時候
[00:13:42.000 --> 00:13:44.000]  當時發生什麼事呢
[00:13:44.000 --> 00:13:46.000]  就是當時的背景
[00:13:46.000 --> 00:13:49.000]  就是當時初代的教會
[00:13:49.000 --> 00:13:53.000]  受到很多的迫害
[00:13:53.000 --> 00:13:55.000]  有很多的引誘
[00:13:55.000 --> 00:13:57.000]  就是一個初生的教會
[00:13:57.000 --> 00:14:00.000]  岌岌可危的時候
[00:14:00.000 --> 00:14:02.000]  馬太就是其中一個福音書的作者
[00:14:02.000 --> 00:14:04.000]  就要整理一下我們的信念
[00:14:04.000 --> 00:14:06.000]  我們要堅定我們
[00:14:06.000 --> 00:14:09.000]  鞏固我們到底信的是什麼
[00:14:09.000 --> 00:14:12.000]  所以馬太就將當時
[00:14:12.000 --> 00:14:14.000]  每一個耶穌的故事
[00:14:14.000 --> 00:14:16.000]  來到去搜集起來
[00:14:16.000 --> 00:14:18.000]  當然他自己也有很多
[00:14:18.000 --> 00:14:20.000]  因為他跟過耶穌有幾年時間
[00:14:20.000 --> 00:14:21.000]  當他搜集起來的時候
[00:14:21.000 --> 00:14:23.000]  就將這些故事
[00:14:23.000 --> 00:14:26.000]  來到去編排妥當
[00:14:26.000 --> 00:14:28.000]  以致當時的教會
[00:14:28.000 --> 00:14:29.000]  看了馬太福音的時候
[00:14:29.000 --> 00:14:33.000]  他就能夠去重整他們的信念
[00:14:33.000 --> 00:14:35.000]  到底信耶穌是一回什麼事
[00:14:35.000 --> 00:14:38.000]  耶穌對於我們來說是一回什麼事
[00:14:38.000 --> 00:14:41.000]  所以馬太去整頓耶穌生平的時候
[00:14:41.000 --> 00:14:45.000]  就發現不是亂七八糟的
[00:14:45.000 --> 00:14:46.000]  就是耶穌的故事
[00:14:46.000 --> 00:14:48.000]  可能這個知道一點點
[00:14:48.000 --> 00:14:49.000]  那個知道一點點
[00:14:49.000 --> 00:14:50.000]  那個知道一點點
[00:14:50.000 --> 00:14:51.000]  當他搜集起來的時候
[00:14:51.000 --> 00:14:53.000]  他發現原來不是亂七八糟
[00:14:53.000 --> 00:14:56.000]  而是有一個的模式在那裏
[00:14:56.000 --> 00:14:58.000]  有什麼模式呢
[00:14:58.000 --> 00:15:01.000]  首先第一樣
[00:15:01.000 --> 00:15:05.000]  約瑟 耶穌地上的
[00:15:05.000 --> 00:15:07.000]  合法的父親
[00:15:07.000 --> 00:15:08.000]  adopt他那個
[00:15:08.000 --> 00:15:10.000]  就是大衛的子孫
[00:15:10.000 --> 00:15:12.000]  約瑟是大衛的子孫
[00:15:12.000 --> 00:15:15.000]  所以耶穌絕對是大衛的子孫
[00:15:15.000 --> 00:15:16.000]  所以大家留意
[00:15:16.000 --> 00:15:19.000]  馬太福音開始的時候說什麼
[00:15:19.000 --> 00:15:21.000]  加普
[00:15:21.000 --> 00:15:23.000]  我們平時不會看的一些經文
[00:15:23.000 --> 00:15:25.000]  或者我們覺得很悶的經文
[00:15:25.000 --> 00:15:27.000]  但是說到加普 為什麼呢
[00:15:27.000 --> 00:15:29.000]  他就從阿不拉罕
[00:15:29.000 --> 00:15:30.000]  以撒瓦國
[00:15:30.000 --> 00:15:32.000]  一直數算下去
[00:15:32.000 --> 00:15:33.000]  跟著那些加普
[00:15:33.000 --> 00:15:34.000]  跟著那些故事
[00:15:34.000 --> 00:15:36.000]  那些加普的記載
[00:15:36.000 --> 00:15:39.000]  然後就傳到大衛
[00:15:39.000 --> 00:15:42.000]  由大衛一直跟著大衛的子孫
[00:15:42.000 --> 00:15:43.000]  所羅門
[00:15:43.000 --> 00:15:45.000]  然後繼續數列王
[00:15:45.000 --> 00:15:47.000]  阿哈斯 希西加等等
[00:15:47.000 --> 00:15:49.000]  到最後586BC
[00:15:49.000 --> 00:15:51.000]  就是秘魯巴比倫
[00:15:51.000 --> 00:15:53.000]  被遷到巴比倫的時候
[00:15:53.000 --> 00:15:54.000]  王國的時候
[00:15:54.000 --> 00:15:56.000]  好像一切都玩完了
[00:15:56.000 --> 00:15:58.000]  一切都沒有了
[00:15:58.000 --> 00:16:01.000]  上帝的認許都不會兌現的時候
[00:16:01.000 --> 00:16:04.000]  但是好像死國翻山一樣
[00:16:04.000 --> 00:16:05.000]  在灰燼裡面
[00:16:05.000 --> 00:16:08.000]  大衛的國度又要繼續
[00:16:08.000 --> 00:16:10.000]  神又帶秘魯的猶太人
[00:16:10.000 --> 00:16:12.000]  回到耶路撒冷
[00:16:12.000 --> 00:16:14.000]  這條線就沒有斷過
[00:16:14.000 --> 00:16:16.000]  幾乎斷 但沒有斷過
[00:16:16.000 --> 00:16:17.000]  繼續傳下去
[00:16:17.000 --> 00:16:18.000]  有所羅巴巴
[00:16:18.000 --> 00:16:21.000]  然後他們再重建耶路撒冷的聖殿
[00:16:21.000 --> 00:16:22.000]  Second Temple
[00:16:22.000 --> 00:16:23.000]  最後一直傳下去
[00:16:23.000 --> 00:16:24.000]  每一代的時候
[00:16:24.000 --> 00:16:26.000]  就去到約瑟
[00:16:26.000 --> 00:16:29.000]  就是耶穌地上的父親
[00:16:29.000 --> 00:16:31.000]  所以第17節
[00:16:31.000 --> 00:16:34.000]  馬太福音的家譜最後那一節
[00:16:34.000 --> 00:16:36.000]  他說這樣從阿巴罕到大衛
[00:16:36.000 --> 00:16:38.000]  有14代
[00:16:38.000 --> 00:16:40.000]  大衛到秘魯巴比倫
[00:16:40.000 --> 00:16:41.000]  王國的時候14代
[00:16:41.000 --> 00:16:43.000]  王國的時候已經玩完了
[00:16:43.000 --> 00:16:45.000]  但誰知秘魯巴比倫的時候
[00:16:45.000 --> 00:16:47.000]  一直到基督
[00:16:47.000 --> 00:16:50.000]  都是有14代
[00:16:50.000 --> 00:16:52.000]  中間不是真的有14代
[00:16:52.000 --> 00:16:54.000]  其實是跳了幾代
[00:16:54.000 --> 00:16:56.000]  但為什麼要選14代呢
[00:16:56.000 --> 00:16:58.000]  大家知道
[00:16:58.000 --> 00:17:01.000]  為什麼他將舊約整個歷史
[00:17:01.000 --> 00:17:03.000]  整本舊約39卷書
[00:17:03.000 --> 00:17:04.000]  你不用看完
[00:17:04.000 --> 00:17:06.000]  這裡一節已經幫你看完
[00:17:06.000 --> 00:17:08.000]  就是三個階段馬太福音
[00:17:08.000 --> 00:17:11.000]  14代由阿巴罕到大衛
[00:17:11.000 --> 00:17:12.000]  大衛到秘魯巴比倫
[00:17:12.000 --> 00:17:13.000]  秘魯巴比倫到基督
[00:17:13.000 --> 00:17:14.000]  全部都是有14代
[00:17:14.000 --> 00:17:16.000]  三個的14代
[00:17:16.000 --> 00:17:19.000]  為什麼會有三個的14代
[00:17:19.000 --> 00:17:22.000]  因為當時沒有阿拉伯的數字
