
[00:00:00.000 --> 00:00:02.000]  我們繼續看下去
[00:05:55.000 --> 00:05:59.000]  都會有偏差、有相距的
[00:05:59.000 --> 00:06:01.000]  比較北一點的地方
[00:06:01.000 --> 00:06:03.000]  就自然雨水比較多
[00:06:03.000 --> 00:06:05.000]  譬如嘉里尼湖附近
[00:06:05.000 --> 00:06:07.000]  黑門山等等
[00:06:07.000 --> 00:06:10.000]  這裡你記得一隻角就是哪裡
[00:06:10.000 --> 00:06:13.000]  就是加密山、海發市這個地方
[00:06:13.000 --> 00:06:15.000]  北邊的雨水是比較多的
[00:06:15.000 --> 00:06:18.000]  並且西邊的雨水也比較多
[00:06:18.000 --> 00:06:22.000]  為什麼呢?因為雨雲是由地中海吹過來的
[00:06:22.000 --> 00:06:29.000]  還有比較高的地方都會有比較多的雨水
[00:06:29.000 --> 00:06:31.000]  因為你越高的話
[00:06:31.000 --> 00:06:33.000]  就像耶魯山一樣
[00:06:33.000 --> 00:06:35.000]  水氣就會比較多
[00:06:35.000 --> 00:06:38.000]  乾旱的地方就自然是南邊
[00:06:38.000 --> 00:06:40.000]  南邊的沙發附近
[00:06:40.000 --> 00:06:44.000]  你看到這條黑色的線
[00:06:44.000 --> 00:06:47.000]  其實就是說剛剛足夠有雨水
[00:06:47.000 --> 00:06:50.000]  你可以在這裡做耕種
[00:06:50.000 --> 00:06:55.000]  這些黑色的地方都是剛剛足夠有雨水
[00:06:55.000 --> 00:06:59.000]  每年12吋的雨量
[00:06:59.000 --> 00:07:03.000]  東邊就自然是越來越少雨水
[00:07:03.000 --> 00:07:05.000]  比較乾一點
[00:07:05.000 --> 00:07:07.000]  低地的地方
[00:07:07.000 --> 00:07:09.000]  譬如這些死海峽谷
[00:07:09.000 --> 00:07:11.000]  約旦河流經的地方
[00:07:11.000 --> 00:07:13.000]  都不是很適合耕種
[00:07:13.000 --> 00:07:15.000]  因為太低了
[00:07:15.000 --> 00:07:17.000]  雖然是有河流經過
[00:07:17.000 --> 00:07:19.000]  所以你看到
[00:07:19.000 --> 00:07:22.000]  在十二支派的分佈裡面
[00:07:22.000 --> 00:07:26.000]  都有各自的不同的
[00:07:26.000 --> 00:07:29.000]  在北邊的支派
[00:07:29.000 --> 00:07:30.000]  拿忽塔利
[00:07:30.000 --> 00:07:33.000]  或者馬來西亞
[00:07:33.000 --> 00:07:35.000]  以法連
[00:07:35.000 --> 00:07:39.000]  這些都是比較好的地方
[00:07:39.000 --> 00:07:41.000]  北國以色列
[00:07:41.000 --> 00:07:42.000]  分了南北國的時候
[00:07:42.000 --> 00:07:44.000]  北國是強勝過南國的
[00:07:44.000 --> 00:07:45.000]  原因很簡單
[00:07:45.000 --> 00:07:47.000]  因為其實雨水都比較多
[00:07:47.000 --> 00:07:50.000]  還有它能夠拿到這些國際路線
[00:07:50.000 --> 00:07:51.000]  都是比較多一點
[00:07:51.000 --> 00:07:53.000]  南國 猶大國
[00:07:53.000 --> 00:07:55.000]  是比較弱一點的
[00:07:55.000 --> 00:07:59.000]  但上帝卻揀選南國 猶大國
[00:07:59.000 --> 00:08:03.000]  揀選這個小的國度
[00:08:03.000 --> 00:08:09.000]  揀選耶路撒冷為他命所居住的地方
[00:08:09.000 --> 00:08:12.000]  所以這裡地理
[00:08:12.000 --> 00:08:15.000]  不單單說到地景
[00:08:15.000 --> 00:08:17.000]  從地理我們看到
[00:08:17.000 --> 00:08:19.000]  有神河
[00:08:19.000 --> 00:08:21.000]  就是選舉
[00:08:21.000 --> 00:08:26.000]  神的恩典揀選的神河
[00:08:26.000 --> 00:08:29.000]  《生命記》第十一章
[00:08:29.000 --> 00:08:33.000]  因為你們要進入的那地
[00:08:33.000 --> 00:08:36.000]  並不像埃及地
[00:08:36.000 --> 00:08:38.000]  在埃及你們殺了種
[00:08:38.000 --> 00:08:42.000]  要用腳來灌溉
[00:08:42.000 --> 00:08:44.000]  像菜園一樣
[00:08:44.000 --> 00:08:47.000]  所以他們說你們進去的地方
[00:08:47.000 --> 00:08:48.000]  摩西話
[00:08:48.000 --> 00:08:49.000]  就是迦南地
[00:08:49.000 --> 00:08:53.000]  那個地方絕對不像埃及地
[00:08:53.000 --> 00:08:55.000]  埃及地你殺了種
[00:08:55.000 --> 00:08:57.000]  用腳去灌溉
[00:08:57.000 --> 00:08:59.000]  好像菜園一樣
[00:08:59.000 --> 00:09:00.000]  什麼意思
[00:09:00.000 --> 00:09:02.000]  你看看埃及地
[00:09:02.000 --> 00:09:03.000]  利羅河就在這裡
[00:09:03.000 --> 00:09:08.000]  利羅河附近兩邊有很多平地
[00:09:08.000 --> 00:09:11.000]  這些地方都是一些大的菜園
[00:09:11.000 --> 00:09:15.000]  農田等等
[00:09:15.000 --> 00:09:17.000]  你看到那些河道
[00:09:17.000 --> 00:09:19.000]  人工河道
[00:09:19.000 --> 00:09:21.000]  人工河道
[00:09:21.000 --> 00:09:23.000]  河道再進去的時候
[00:09:23.000 --> 00:09:25.000]  你幾乎用腳去刮一刮
[00:09:25.000 --> 00:09:28.000]  水就會進去農田
[00:09:28.000 --> 00:09:30.000]  你看到多綠
[00:09:30.000 --> 00:09:32.000]  迦南地不是這樣的
[00:09:32.000 --> 00:09:34.000]  迦南地是什麼地
[00:09:34.000 --> 00:09:37.000]  他說是一個有山有谷之地
[00:09:37.000 --> 00:09:40.000]  不同埃及是一個平原
[00:09:40.000 --> 00:09:43.000]  有天上雨水滋潤之地
[00:09:43.000 --> 00:09:46.000]  就是耶和華利神去到眷顧之地
[00:09:46.000 --> 00:09:49.000]  從歲守直到年終
[00:09:49.000 --> 00:09:53.000]  耶和華利神的眼目常常去到眷顧之地
[00:09:53.000 --> 00:09:56.000]  如果你留心聽我的誡明
[00:09:56.000 --> 00:09:58.000]  愛耶和華利神一心一意
[00:09:58.000 --> 00:09:59.000]  侍奉他
[00:09:59.000 --> 00:10:00.000]  不敬拜別神
[00:10:00.000 --> 00:10:02.000]  他做什麼
[00:10:02.000 --> 00:10:07.000]  必定會按時降雨在地上
[00:10:07.000 --> 00:10:09.000]  就是降秋雨
[00:10:09.000 --> 00:10:10.000]  Early Rain
[00:10:10.000 --> 00:10:11.000]  初雨
[00:10:11.000 --> 00:10:13.000]  和春雨
[00:10:13.000 --> 00:10:16.000]  使你們可以豐收五穀
[00:10:16.000 --> 00:10:18.000]  新酒新油
[00:10:18.000 --> 00:10:20.000]  也使你們田野長出青草
[00:10:20.000 --> 00:10:25.000]  你牧羊羊群畜牲就有草食
[00:10:25.000 --> 00:10:28.000]  你見到流奶與蜜之地嗎
[00:10:28.000 --> 00:10:30.000]  蜜就是蜜棗
[00:10:30.000 --> 00:10:33.000]  新命紀八章第八節
[00:10:33.000 --> 00:10:37.000]  七種本地的蔬果
[00:10:37.000 --> 00:10:40.000]  最後最甜的就是蜜棗
[00:10:40.000 --> 00:10:42.000]  流奶與蜜
[00:10:42.000 --> 00:10:43.000]  奶在哪裡
[00:10:43.000 --> 00:10:45.000]  田野有雨水
[00:10:45.000 --> 00:10:49.000]  為你們的畜牲長出青草來
[00:10:49.000 --> 00:10:51.000]  他們得吃飽足
[00:10:51.000 --> 00:10:57.000]  流奶與蜜講到兩種生存經濟的動力
[00:10:57.000 --> 00:11:01.000]  畜牧和農業
[00:11:01.000 --> 00:11:03.000]  最主要是有山有谷
[00:11:03.000 --> 00:11:08.000]  他們靠天上的雨水生存
[00:11:08.000 --> 00:11:13.000]  因為在迦南地不會有大河
[00:11:13.000 --> 00:11:15.000]  再講多一次
[00:11:15.000 --> 00:11:18.000]  埃及就有大河
[00:11:18.000 --> 00:11:22.000]  平地一塊在埃及三角洲
[00:11:22.000 --> 00:11:24.000]  你就在那裡用腳耕種就行
[00:11:24.000 --> 00:11:26.000]  這邊也是一樣
[00:11:26.000 --> 00:11:28.000]  米索不達米亞
[00:11:28.000 --> 00:11:30.000]  兩條大河
[00:11:30.000 --> 00:11:31.000]  迦南地是怎樣
[00:11:31.000 --> 00:11:33.000]  沒有河流
[00:11:33.000 --> 00:11:37.000]  沒有自然天然的上游清水的河流
[00:11:37.000 --> 00:11:40.000]  唯有靠雨水
[00:11:40.000 --> 00:11:43.000]  這個就是Mediterranean Climate
[00:11:43.000 --> 00:11:48.000]  雨雲由地中海捲過來
[00:11:48.000 --> 00:11:51.000]  先著陸的地方就是加密山
[00:11:51.000 --> 00:11:54.000]  所以以利亞和巴力的先知鬥法
[00:11:54.000 --> 00:11:56.000]  就是這個地方
[00:11:56.000 --> 00:11:59.000]  這個也是中間之地的中間之地
[00:11:59.000 --> 00:12:01.000]  遲些有機會再講
[00:12:01.000 --> 00:12:06.000]  所以這裡是靠Rain from Heaven
[00:12:06.000 --> 00:12:09.000]  天上降下來的雨水
[00:12:09.000 --> 00:12:13.000]  你才可以有耕種
[00:12:13.000 --> 00:12:15.000]  能夠有飽種
[00:12:15.000 --> 00:12:20.000]  但是是一個試煉的地方
[00:12:20.000 --> 00:12:23.000]  試煉他們是否一心一意跟隨耶和華
[00:12:23.000 --> 00:12:26.000]  如果一心一意跟隨
[00:12:26.000 --> 00:12:29.000]  耶和華必定會眷顧稅收到年終
[00:12:29.000 --> 00:12:33.000]  眼目上去到眷顧這個地方
[00:12:33.000 --> 00:12:35.000]  有山有谷的地方是怎樣
[00:12:35.000 --> 00:12:39.000]  我們給大家一些樣板
[00:12:39.000 --> 00:12:42.000]  這裡就是沿海平原
[00:12:42.000 --> 00:12:44.000]  地中海
[00:12:44.000 --> 00:12:46.000]  廣闊的地中海
[00:12:46.000 --> 00:12:49.000]  然後陸路都是比較平坦
[00:12:49.000 --> 00:12:52.000]  沒有什麼大的山谷
[00:12:52.000 --> 00:12:55.000]  我們在海邊走過
[00:12:55.000 --> 00:12:58.000]  向南走向北走
[00:12:58.000 --> 00:13:01.000]  行商行軍很容易
[00:13:01.000 --> 00:13:03.000]  這個就是沿海平原
[00:13:03.000 --> 00:13:07.000]  但這只是加密山的其中一部分
[00:13:07.000 --> 00:13:10.000]  我們看的這個地方是沿海平原
[00:13:10.000 --> 00:13:13.000]  有白港加密山附近的地方
[00:13:13.000 --> 00:13:16.000]  但過了這個地方就去哪
[00:13:16.000 --> 00:13:18.000]  第二個地帶
[00:13:18.000 --> 00:13:19.000]  由左邊去右邊
[00:13:19.000 --> 00:13:21.000]  西邊去東邊
[00:13:21.000 --> 00:13:23.000]  低山地
[00:13:23.000 --> 00:13:25.000]  低山地和沿海平原不同
[00:13:25.000 --> 00:13:27.000]  這裡就是以拉谷
[00:13:27.000 --> 00:13:29.000]  剛才我展示給大家看
[00:13:29.000 --> 00:13:33.000]  這個山後面這個地方就是以拉谷
[00:13:33.000 --> 00:13:40.000]  我們在阿西加土丘上拍照
[00:13:40.000 --> 00:13:46.000]  後面再往東看就是中央山脈
[00:13:46.000 --> 00:13:49.000]  中央山脈後面就是死海
[00:13:49.000 --> 00:13:56.000]  在中央山脈的以色列人和這邊的菲律賓人
[00:13:56.000 --> 00:13:59.000]  在沿海平原中間的地方就是一個爭執
[00:13:59.000 --> 00:14:01.000]  一個門口
[00:14:01.000 --> 00:14:04.000]  經常在門口這裡有衝突
[00:14:04.000 --> 00:14:07.000]  大衛和哥利亞就在以拉谷這個地方
[00:14:07.000 --> 00:14:09.000]  一邊和另一邊
[00:14:09.000 --> 00:14:11.000]  大家在罵陣
[00:14:11.000 --> 00:14:13.000]  然後兩個人去決鬥
[00:14:13.000 --> 00:14:15.000]  再看看以拉谷在哪
[00:14:15.000 --> 00:14:17.000]  以拉谷就在這裡
[00:14:17.000 --> 00:14:25.000]  我們在阿西加這個地方
[00:14:25.000 --> 00:14:27.000]  往過去
[00:14:27.000 --> 00:14:29.000]  有一個山
[00:14:29.000 --> 00:14:31.000]  兩個山中間這個地方
[00:14:31.000 --> 00:14:33.000]  如果你今天選擇路線
[00:14:33.000 --> 00:14:35.000]  展示路線的時候
[00:14:35.000 --> 00:14:37.000]  路線都是這樣走
[00:14:37.000 --> 00:14:39.000]  這條是38號公路
[00:14:39.000 --> 00:14:41.000]  轉左375
[00:14:41.000 --> 00:14:43.000]  一直這樣上
[00:14:43.000 --> 00:14:45.000]  就會上到去
[00:14:45.000 --> 00:14:47.000]  就會上到去
[00:14:47.000 --> 00:14:49.000]  375
[00:14:49.000 --> 00:14:51.000]  就會上到去耶路撒冷
[00:14:51.000 --> 00:14:53.000]  耶路撒冷就在這裡
[00:14:53.000 --> 00:14:55.000]  他都是跟著這些山脊
[00:14:55.000 --> 00:14:57.000]  這些山谷
[00:14:57.000 --> 00:14:59.000]  來建造今天的公路
[00:14:59.000 --> 00:15:01.000]  雖然有現代的公路
[00:15:01.000 --> 00:15:03.000]  有科技
[00:15:03.000 --> 00:15:05.000]  都是一樣跟著這個地景
[00:15:05.000 --> 00:15:07.000]  以拉谷
[00:15:07.000 --> 00:15:09.000]  大衛和哥利亞的關口
[00:15:09.000 --> 00:15:11.000]  低山地
[00:15:11.000 --> 00:15:13.000]  然後再上去
[00:15:13.000 --> 00:15:17.000]  就是到中央山地附近的地方
[00:15:17.000 --> 00:15:19.000]  你看到
[00:15:19.000 --> 00:15:21.000]  今天的公路
[00:15:21.000 --> 00:15:23.000]  都是非常狹窄
[00:15:23.000 --> 00:15:25.000]  只有兩條線
[00:15:25.000 --> 00:15:27.000]  還要掘水道
[00:15:27.000 --> 00:15:29.000]  所以這裡就是中央山地
[00:15:29.000 --> 00:15:31.000]  近百里行的地方
[00:15:31.000 --> 00:15:33.000]  連這些
[00:15:33.000 --> 00:15:35.000]  現代的公路
[00:15:35.000 --> 00:15:37.000]  我們都看到是幾崎嶇
[00:15:37.000 --> 00:15:39.000]  有山有谷的地方
[00:15:39.000 --> 00:15:41.000]  正如聖經裡面所說
[00:15:41.000 --> 00:15:43.000]  今天以色列的公路都是這樣
[00:15:43.000 --> 00:15:45.000]  這裡就是梳列谷
[00:15:45.000 --> 00:15:47.000]  聖經裡面都有提過
[00:15:47.000 --> 00:15:49.000]  就是中央山地裡面
[00:15:49.000 --> 00:15:51.000]  耶路撒冷附近的一個
[00:15:51.000 --> 00:15:53.000]  就是
[00:15:53.000 --> 00:15:55.000]  山谷
[00:15:55.000 --> 00:15:57.000]  叫梳列谷
[00:15:57.000 --> 00:15:59.000]  你看到這裡沒有什麼平地
[00:15:59.000 --> 00:16:01.000]  去種一些大的麥田
[00:16:01.000 --> 00:16:03.000]  小麥大麥
[00:16:03.000 --> 00:16:05.000]  通常都是種果樹
[00:16:05.000 --> 00:16:07.000]  種果樹的方法
[00:16:07.000 --> 00:16:09.000]  用梯田的方法
[00:16:09.000 --> 00:16:11.000]  我們住在
[00:16:11.000 --> 00:16:13.000]  起碼我的背景都知道
[00:16:13.000 --> 00:16:15.000]  我在香港長大
[00:16:15.000 --> 00:16:17.000]  廣東省南面的地方
[00:16:17.000 --> 00:16:19.000]  很多山
[00:16:19.000 --> 00:16:21.000]  經過山旁邊就會有梯田
[00:16:21.000 --> 00:16:23.000]  農夫就在這裡
[00:16:23.000 --> 00:16:25.000]  一級篤了山
[00:16:25.000 --> 00:16:27.000]  將石頭搬到下面
[00:16:27.000 --> 00:16:29.000]  然後攔住它
[00:16:29.000 --> 00:16:31.000]  然後土壤沖下來的時候
[00:16:31.000 --> 00:16:33.000]  就能夠留下來
[00:16:33.000 --> 00:16:35.000]  然後他們就在那裡種東西
[00:16:35.000 --> 00:16:39.000]  這個中央山地的地景都是一樣
[00:16:39.000 --> 00:16:41.000]  你看到一級一級
[00:16:41.000 --> 00:16:43.000]  有不同的小的農田
[00:16:43.000 --> 00:16:45.000]  還有很多的果樹
[00:16:45.000 --> 00:16:47.000]  這些橄欖樹等等
[00:16:47.000 --> 00:16:51.000]  只能夠藉著這些方法
[00:16:51.000 --> 00:16:55.000]  來繼續生存下去
[00:16:55.000 --> 00:16:59.000]  所以就靠這些梯田
[00:16:59.000 --> 00:17:01.000]  這個是中央山地
[00:17:01.000 --> 00:17:03.000]  再去中央山地
[00:17:03.000 --> 00:17:05.000]  過了耶路撒冷
[00:17:05.000 --> 00:17:07.000]  過了橄欖山
[00:17:07.000 --> 00:17:09.000]  之後就是什麼地方呢?
[00:17:09.000 --> 00:17:11.000]  耶路撒冷在這裡
[00:17:11.000 --> 00:17:17.000]  今天白色的就是這個OCP
[00:17:17.000 --> 00:17:21.000]  過了耶路撒冷
[00:17:21.000 --> 00:17:23.000]  過了這個
[00:17:23.000 --> 00:17:25.000]  這裡就是橄欖山
[00:17:25.000 --> 00:17:27.000]  一過橄欖山就是伯特利
[00:17:27.000 --> 00:17:29.000]  窮人就住在這些地方
[00:17:29.000 --> 00:17:31.000]  因為他背著
[00:17:31.000 --> 00:17:33.000]  伯特利之後一直下去
[00:17:33.000 --> 00:17:35.000]  今天的衛星圖片都是橙色的
[00:17:35.000 --> 00:17:37.000]  沒有綠色的
[00:17:37.000 --> 00:17:39.000]  就是猶太曠野的地方
[00:17:39.000 --> 00:17:41.000]  所以就去到猶太曠野
[00:17:41.000 --> 00:17:43.000]  我們在這裡看猶太曠野的地景
[00:17:43.000 --> 00:17:45.000]  猶太曠野背後
[00:17:45.000 --> 00:17:47.000]  就是耶路撒冷
[00:17:47.000 --> 00:17:49.000]  橄欖山等等的地方
[00:17:49.000 --> 00:17:51.000]  是綠的地方
[00:17:51.000 --> 00:17:53.000]  一過了那個地方
[00:17:53.000 --> 00:17:55.000]  就去到這個猶太曠野
[00:17:55.000 --> 00:17:57.000]  所以是一個存在不生的地方
[00:17:57.000 --> 00:17:59.000]  有山有谷
[00:17:59.000 --> 00:18:01.000]  要靠天上的雨水
[00:18:01.000 --> 00:18:03.000]  Rain from heaven 滋潤的土地
[00:18:03.000 --> 00:18:05.000]  所謂嘉南美地是什麼意思呢?
[00:18:05.000 --> 00:18:07.000]  Good land 有多good
[00:18:07.000 --> 00:18:09.000]  都沒有埃及那麼好
[00:18:09.000 --> 00:18:11.000]  沒得比
[00:18:11.000 --> 00:18:13.000]  但good是什麼?
[00:18:13.000 --> 00:18:15.000]  就是有上帝的看顧
[00:18:15.000 --> 00:18:17.000]  上帝的恩典
[00:18:17.000 --> 00:18:19.000]  上帝的同在
[00:18:19.000 --> 00:18:21.000]  這個才是good land
[00:18:21.000 --> 00:18:23.000]  有上帝的prayer
[00:18:23.000 --> 00:18:25.000]  有上帝的祈禱
[00:18:25.000 --> 00:18:27.000]  有上帝的good land
[00:18:27.000 --> 00:18:29.000]  有上帝的presence
[00:18:29.000 --> 00:18:31.000]  但這個有條件
[00:18:31.000 --> 00:18:33.000]  以色列人甚至是知民
[00:18:33.000 --> 00:18:35.000]  就是要見到上帝公認
[00:18:35.000 --> 00:18:37.000]  你就要一心一意去侍奉他
[00:18:37.000 --> 00:18:39.000]  不要離棄他
[00:18:39.000 --> 00:18:41.000]  不要敬拜別神
[00:18:41.000 --> 00:18:43.000]  不要敬拜巴黎
[00:18:43.000 --> 00:18:45.000]  只有耶和華才是歲守到年終
[00:18:45.000 --> 00:18:47.000]  眼目相照看顧這個地方

