
[00:00:00.000 --> 00:00:03.160]  歡迎各位又再回來我們智慧廚房
[00:03:25.100 --> 00:03:26.300]  就需要冰糖
[00:03:26.300 --> 00:03:28.000]  20克冰糖
[00:03:28.000 --> 00:03:29.100]  薑呢
[00:03:29.100 --> 00:03:30.940]  就需要4塊的
[00:03:30.940 --> 00:03:32.640]  我們切了4塊薑
[00:03:32.640 --> 00:03:34.240]  然後煮這個滷水的時候
[00:03:34.240 --> 00:03:37.580]  我們需要的水是125毫升
[00:03:37.580 --> 00:03:39.720]  最後我們煮滷水的時候
[00:03:39.720 --> 00:03:42.020]  後面要加紹酒
[00:03:42.020 --> 00:03:43.620]  2個湯匙
[00:03:43.620 --> 00:03:46.060]  聽說不只是煮滷水鴨舌
[00:03:46.060 --> 00:03:49.120]  滷水的食料呢
[00:03:49.120 --> 00:03:52.660]  就是一定要好的醬油
[00:03:52.660 --> 00:03:55.600]  還有醬油要到位的
[00:03:55.600 --> 00:03:56.160]  什麼意思呢?
[00:03:56.160 --> 00:03:57.360]  就是說不可以太多
[00:03:57.360 --> 00:03:59.060]  太多就會浪費嘛
[00:03:59.060 --> 00:04:01.100]  太少可能又不夠
[00:04:01.100 --> 00:04:02.500]  吸收不夠味道
[00:04:02.500 --> 00:04:07.280]  所以那個的份量就要調得對的
[00:04:07.280 --> 00:04:11.140]  好,那麼我們準備了這些材料的時候
[00:04:11.140 --> 00:04:12.580]  我們就可以開工了
[00:04:12.580 --> 00:04:13.780]  不過話說回來
[00:04:13.780 --> 00:04:16.220]  我覺得這個鴨舌真的挺貴的
[00:04:16.220 --> 00:04:18.320]  說到鴨舌這麼貴
[00:04:18.320 --> 00:04:20.660]  我就想起智慧文學裡面
[00:04:20.660 --> 00:04:23.660]  經常提到智慧的言語
[00:04:23.660 --> 00:04:28.460]  《雅各書》當然是其中有智慧文學色彩的書信
[00:04:28.460 --> 00:04:30.600]  智慧文學經常提到智慧言語
[00:04:30.600 --> 00:04:31.660]  我想起一句話
[00:04:31.660 --> 00:04:33.160]  《針研二十章十五節》
[00:04:33.160 --> 00:04:37.340]  他說:雖有金紙許多紅寶石和寶器
[00:04:37.340 --> 00:04:40.540]  但充滿知識的嘴唇
[00:04:40.540 --> 00:04:43.440]  比這一切更加寶貴
[00:04:43.440 --> 00:04:46.420]  講到智慧的言語不是這麼簡單的
[00:04:46.420 --> 00:04:48.920]  原來物以罕為貴
[00:04:48.920 --> 00:04:53.560]  其實這個時代智慧的言語真的是物以罕為貴的
[00:04:53.560 --> 00:04:56.460]  你想一下今時今日很多人
[00:04:56.460 --> 00:04:59.360]  說一些話都是不負責任的
[00:04:59.360 --> 00:05:01.360]  或者是全無智慧的
[00:05:01.360 --> 00:05:04.500]  或者是完全顛倒是非的
[00:05:04.500 --> 00:05:06.400]  最近我聽到好像說
[00:05:06.400 --> 00:05:11.000]  香港有一個法官判了一個斬傷人的人
[00:05:11.000 --> 00:05:15.940]  判詞的時候居然說這個人蓄意傷人的時候
[00:05:15.940 --> 00:05:17.940]  他是高尚情操
[00:05:17.940 --> 00:05:19.280]  真的沒想到
[00:05:19.280 --> 00:05:22.080]  言語可以這樣顛倒是非的
[00:05:22.080 --> 00:05:24.420]  或者那些一國之君
[00:05:24.420 --> 00:05:25.780]  現在那些國家領袖
[00:05:25.780 --> 00:05:27.920]  特別是在疫情裡面說很多話
[00:05:27.920 --> 00:05:29.920]  完全都不負責任的
[00:05:29.920 --> 00:05:31.920]  我在搜查資料的時候
[00:05:31.920 --> 00:05:35.260]  原來鴨舌曾經是宮廷的食物
[00:05:35.260 --> 00:05:36.460]  原來在清朝的時候
[00:05:36.460 --> 00:05:39.260]  慈禧太后最喜歡吃的一碟菜
[00:05:39.260 --> 00:05:41.260]  就是鴨舌
[00:05:41.260 --> 00:05:43.760]  是清燉鴨舌
[00:05:43.760 --> 00:05:45.760]  就是用鴨湯來燉鴨舌
[00:05:45.760 --> 00:05:48.260]  我不知道你有沒有摸過鴨舌呢?
[00:05:48.260 --> 00:05:49.760]  其實鴨舌很小的
[00:05:49.760 --> 00:05:51.760]  因為鴨嘴裡面
[00:05:51.760 --> 00:05:54.260]  我們看到的鴨舌其實只有這麼多
[00:05:54.260 --> 00:05:56.260]  裡面的軟骨
[00:05:56.260 --> 00:05:59.260]  包括在買到的鴨舌裡面
[00:05:59.260 --> 00:06:01.260]  所以真的很小的
[00:06:01.260 --> 00:06:02.760]  《雅各書》也是說這個
[00:06:02.760 --> 00:06:04.260]  我們繼續說
[00:06:04.260 --> 00:06:06.260]  三章第三節開始
[00:06:06.260 --> 00:06:11.260]  他說我們將雀環加入馬嘴
[00:06:11.260 --> 00:06:13.260]  使馬順服
[00:06:13.260 --> 00:06:16.760]  就能夠駕馭整個馬的全身
[00:06:16.760 --> 00:06:18.260]  他說再想想
[00:06:18.260 --> 00:06:20.760]  雖然船隻是很大隻的
[00:06:20.760 --> 00:06:23.260]  又被狂風來催逼
[00:06:23.260 --> 00:06:26.260]  不過舵手只是用小小的舵
[00:06:26.260 --> 00:06:28.260]  就可以隨意來操作
[00:06:28.260 --> 00:06:30.760]  照樣他說人的舌頭
[00:06:30.760 --> 00:06:33.260]  雖然只是一個很小的肢體
[00:06:33.260 --> 00:06:35.760]  卻會說誇大的話
[00:06:35.760 --> 00:06:36.760]  他說想想
[00:06:36.760 --> 00:06:38.760]  星星之火可以燎原
[00:06:38.760 --> 00:06:40.260]  舌頭就是火
[00:06:40.260 --> 00:06:42.260]  在我們八體當中
[00:06:42.260 --> 00:06:43.760]  這麼多部位裡面
[00:06:43.760 --> 00:06:44.760]  是不二的世界
[00:06:44.760 --> 00:06:46.760]  能夠污穢全身
[00:06:46.760 --> 00:06:48.760]  將整個生命
[00:06:48.760 --> 00:06:50.760]  在運轉當中焚燒起來
[00:06:50.760 --> 00:06:53.760]  而且是被地獄之火去點燃的
[00:06:53.760 --> 00:06:55.260]  真的很厲害
[00:06:55.260 --> 00:06:58.260]  他說到各樣的飛禽、走獸
[00:06:58.260 --> 00:07:00.260]  自然界裡面的昆蟲
[00:07:00.260 --> 00:07:01.760]  水族裡面的東西
[00:07:01.760 --> 00:07:03.760]  都可以被人馴服
[00:07:03.760 --> 00:07:08.260]  不過人總是無法制服舌頭
[00:07:08.260 --> 00:07:09.760]  這裡翻譯得挺好的
[00:07:09.760 --> 00:07:11.760]  他說舌頭是什麼呢?
[00:07:11.760 --> 00:07:14.760]  舌頭是諜不休的惡物
[00:07:14.760 --> 00:07:17.260]  是充滿致命的毒素
[00:07:17.260 --> 00:07:18.760]  真的很厲害
[00:07:18.760 --> 00:07:20.260]  不過你想想
[00:07:20.260 --> 00:07:21.260]  在人生當中
[00:07:21.260 --> 00:07:24.260]  不僅智慧的言語是少見的
[00:07:24.260 --> 00:07:26.260]  甚至我們人生的經歷裡面
[00:07:26.260 --> 00:07:29.760]  我們也被很多沒有智慧的言語
[00:07:29.760 --> 00:07:30.760]  傷害過
[00:07:30.760 --> 00:07:33.260]  這裡講了三個例子
[00:07:33.260 --> 00:07:35.760]  他說馬的爪環
[00:07:35.760 --> 00:07:38.760]  就是扣在馬的嘴巴上
[00:07:38.760 --> 00:07:41.760]  騎馬師可以將馬
[00:07:41.760 --> 00:07:42.760]  他要說他去就去
[00:07:42.760 --> 00:07:43.760]  停一停
[00:07:43.760 --> 00:07:46.760]  另外一個比喻就是
[00:07:46.760 --> 00:07:47.760]  船的舵
[00:07:47.760 --> 00:07:49.760]  一個很小很小的後面的舵
[00:07:49.760 --> 00:07:53.760]  可以將整個船操縱
[00:07:53.760 --> 00:07:57.760]  第三個比喻就是火
[00:07:57.760 --> 00:08:00.760]  那種山火
[00:08:00.760 --> 00:08:01.760]  你想想那些山火
[00:08:01.760 --> 00:08:03.760]  多麼一發不可收拾
[00:08:03.760 --> 00:08:05.760]  你想想美國加州的山火
[00:08:05.760 --> 00:08:08.760]  不同地方的森林的大火
[00:08:08.760 --> 00:08:09.760]  亞馬遜的大火
[00:08:09.760 --> 00:08:13.760]  是多麼破壞力多大
[00:08:13.760 --> 00:08:17.760]  但是只不過是小小小小的火種開始
[00:08:17.760 --> 00:08:19.760]  所以智慧文學經常警告我們
[00:08:19.760 --> 00:08:21.760]  你講話要想清楚
[00:08:21.760 --> 00:08:23.760]  你打電話給別人
[00:08:23.760 --> 00:08:25.760]  去講那些話
[00:08:25.760 --> 00:08:27.760]  無論是閒言閒語等等
[00:08:27.760 --> 00:08:29.760]  都要想清楚
[00:08:29.760 --> 00:08:31.760]  因為那種破壞力是多大
[00:08:31.760 --> 00:08:32.760]  不單止破壞別人
[00:08:32.760 --> 00:08:35.760]  可能自己的生命也會隨即破壞
[00:08:35.760 --> 00:08:43.760]  按照我們的食譜
[00:08:43.760 --> 00:08:47.760]  首先我們要將鴨舌
[00:08:47.760 --> 00:08:50.760]  先洗乾淨
[00:08:50.760 --> 00:08:51.760]  洗乾淨之後
[00:08:51.760 --> 00:08:54.760]  我們將鴨舌放在熱水裡
[00:08:54.760 --> 00:08:57.760]  大概煮兩分鐘左右
[00:08:57.760 --> 00:08:59.760]  不可以煮太久
[00:08:59.760 --> 00:09:01.760]  因為聽說煮太久
[00:09:01.760 --> 00:09:04.760]  鴨舌就會縮得太厲害
[00:09:04.760 --> 00:09:06.760]  那些不喜歡內臟的朋友
[00:09:06.760 --> 00:09:09.760]  覺得這一集非常難受
[00:09:09.760 --> 00:09:11.760]  不過請你繼續下去
[00:09:11.760 --> 00:09:13.760]  因為亞國也覺得很難受
[00:09:13.760 --> 00:09:15.760]  亞國說到舌頭的時候
[00:09:15.760 --> 00:09:16.760]  他覺得
[00:09:16.760 --> 00:09:19.760]  為什麼我們永遠都明白不到
[00:09:19.760 --> 00:09:21.760]  我們需要有智慧的言語
[00:09:21.760 --> 00:09:23.760]  剛才比較大一點
[00:09:23.760 --> 00:09:25.760]  現在開始慢慢收起來
[00:09:25.760 --> 00:09:30.760]  好,鴨舌可以拿上來
[00:09:30.760 --> 00:09:32.760]  然後放在筲箕裡
[00:09:32.760 --> 00:09:40.760]  我們要將它過冷河
[00:09:40.760 --> 00:09:44.760]  然後等它乾一乾
[00:09:44.760 --> 00:09:49.760]  現在我們來做豉油黃汁
[00:09:49.760 --> 00:09:51.760]  鴨舌已經準備好了
[00:09:51.760 --> 00:09:52.760]  瀝乾水份
[00:09:52.760 --> 00:09:57.760]  我們將水放進鍋裡
[00:09:57.760 --> 00:10:01.760]  然後老抽三湯匙
[00:10:01.760 --> 00:10:03.760]  放在一起
[00:10:03.760 --> 00:10:05.760]  然後薑
[00:10:05.760 --> 00:10:07.760]  冰糖等等
[00:10:07.760 --> 00:10:09.760]  我這裡做了一隻八
[00:10:09.760 --> 00:10:11.760]  加了一顆八角
[00:10:11.760 --> 00:10:13.760]  希望香一點
[00:10:13.760 --> 00:10:14.760]  少許酒先不要放
[00:10:14.760 --> 00:10:16.760]  煮到冰糖融化的時候
[00:10:16.760 --> 00:10:19.760]  我們就可以準備將鴨舌放進去
[00:10:19.760 --> 00:10:22.760]  煮的時候我們再看看亞國書
[00:10:22.760 --> 00:10:24.760]  第九節
[00:10:24.760 --> 00:10:28.760]  他說我們用舌頭來稱頌我們的主和天父
[00:10:28.760 --> 00:10:30.760]  又用舌頭來奏助
[00:10:30.760 --> 00:10:33.760]  照著神的形象被造的人
[00:10:33.760 --> 00:10:35.760]  然後第十節
[00:10:35.760 --> 00:10:37.760]  同一張嘴和舌頭
[00:10:37.760 --> 00:10:40.760]  竟然又稱頌主又去奏助人
[00:10:40.760 --> 00:10:43.760]  我的弟兄們,這是不應該的
[00:10:43.760 --> 00:10:44.760]  同一個泉源
[00:10:44.760 --> 00:10:46.760]  怎麼會湧出甜水和苦水呢?
[00:10:46.760 --> 00:10:47.760]  又是另一個比喻
[00:10:47.760 --> 00:10:48.760]  他說我的弟兄們
[00:10:48.760 --> 00:10:51.760]  無花果樹怎麼會結橄欖呢?
[00:10:51.760 --> 00:10:54.760]  葡萄樹又怎麼會結到無花果呢?
[00:10:54.760 --> 00:10:57.760]  鹹水也不會有甜水出來
[00:10:57.760 --> 00:10:58.760]  第十三節
[00:10:58.760 --> 00:11:01.760]  他說你們中間誰是有智慧的有見識的
[00:11:01.760 --> 00:11:03.760]  就應該有美好的生活
[00:11:03.760 --> 00:11:07.760]  明智的溫柔將自己的行為表現出來
[00:11:07.760 --> 00:11:09.760]  又說到作為一個人
[00:11:09.760 --> 00:11:12.760]  我們需要在行為生活上
[00:11:12.760 --> 00:11:14.760]  表現到那種智慧
[00:11:14.760 --> 00:11:15.760]  不要只有講智慧
[00:11:15.760 --> 00:11:18.760]  你記得他開頭第一節說
[00:11:18.760 --> 00:11:22.760]  你千萬不要亂爭著做教師
[00:11:22.760 --> 00:11:24.760]  不要想著帶頭
[00:11:24.760 --> 00:11:26.760]  因為很多時候我們說的話
[00:11:26.760 --> 00:11:30.760]  神就會有更大的審判
[00:11:30.760 --> 00:11:33.760]  我們需要知道有一個智慧的生命
[00:11:33.760 --> 00:11:35.760]  是必須由我們的言語開始
[00:11:35.760 --> 00:11:37.760]  我們煮冰糖蓉
[00:11:37.760 --> 00:11:41.760]  那些薑的味道都出來了
[00:11:41.760 --> 00:11:44.760]  我們就可以將鴨舌加入去
[00:11:44.760 --> 00:11:49.760]  你看到那些豉汁
[00:11:49.760 --> 00:11:51.760]  不是很多
[00:11:51.760 --> 00:11:52.760]  不用這樣
[00:11:52.760 --> 00:11:53.760]  不斷地浸著
[00:11:53.760 --> 00:11:56.760]  說到智慧的言語
[00:11:56.760 --> 00:11:58.760]  我們可能自然會想
[00:11:58.760 --> 00:12:00.760]  聖經裡面一定是叫我們
[00:12:00.760 --> 00:12:02.760]  說話要有禮貌
[00:12:02.760 --> 00:12:04.760]  溫溫柔柔
[00:12:04.760 --> 00:12:06.760]  不要那麼容易得罪人
[00:12:06.760 --> 00:12:08.760]  如果得罪人
[00:12:08.760 --> 00:12:10.760]  我們的舌頭就不會那麼有智慧
[00:12:10.760 --> 00:12:12.760]  是不是這麼簡單呢?
[00:12:12.760 --> 00:12:14.760]  其實你想深一層
[00:12:14.760 --> 00:12:16.760]  其實也不是這麼簡單
[00:12:16.760 --> 00:12:18.760]  你只看雅各書就知道
[00:12:18.760 --> 00:12:20.760]  雅各書很多時候說的話都很有挑戰性
[00:12:20.760 --> 00:12:24.760]  絕對不是今天說的那些政治正確
[00:12:24.760 --> 00:12:25.760]  其實你想想
[00:12:25.760 --> 00:12:26.760]  整本的聖經
[00:12:26.760 --> 00:12:28.760]  由舊約到新約
[00:12:28.760 --> 00:12:30.760]  都有很多人說真理
[00:12:30.760 --> 00:12:32.760]  說出一些公義的話
[00:12:32.760 --> 00:12:34.760]  他們說的話
[00:12:34.760 --> 00:12:36.760]  很多時候都會得罪人
[00:12:36.760 --> 00:12:39.760]  特別是為真理為公義發聲的時候
[00:12:39.760 --> 00:12:41.760]  由舊約到新約
[00:12:41.760 --> 00:12:43.760]  很多先知一直排隊
[00:12:43.760 --> 00:12:46.760]  他們每個人都說出智慧的言語
[00:12:46.760 --> 00:12:49.760]  並且說出的話都是土上帝的喜悅
[00:12:49.760 --> 00:12:51.760]  但很多時候都忠言逆耳
[00:12:51.760 --> 00:12:53.760]  事實上有些人說雅各
[00:12:53.760 --> 00:12:55.760]  是 James the Just
[00:12:55.760 --> 00:12:57.760]  你記得我們第一集的時候說過
[00:12:57.760 --> 00:12:59.760]  為什麼叫 James the Just
[00:12:59.760 --> 00:13:00.760]  就是義者雅各
[00:13:00.760 --> 00:13:02.760]  因為他說的話都是充滿公義
[00:13:02.760 --> 00:13:04.760]  為公義發聲
[00:13:04.760 --> 00:13:05.760]  為真理發聲
[00:13:05.760 --> 00:13:09.760]  有人甚至說雅各是新約裡面的亞摩斯
[00:13:09.760 --> 00:13:11.760]  如果熟悉舊約聖經的話
[00:13:11.760 --> 00:13:16.760]  就知道亞摩斯是所謂小先知書裡面的其中一本書
[00:13:16.760 --> 00:13:22.760]  亞摩斯說很多話都是針對當時古代以色列人的權柄和君王
[00:13:22.760 --> 00:13:24.760]  雅各就好像亞摩斯一樣
[00:13:24.760 --> 00:13:26.760]  不過他是新約時代的
[00:13:26.760 --> 00:13:28.760]  其實想想耶穌也是這樣
[00:13:28.760 --> 00:13:30.760]  耶穌也說很多話
[00:13:30.760 --> 00:13:34.760]  是針對當時的宗教政治權柄的人
[00:13:34.760 --> 00:13:36.760]  法利賽人
[00:13:36.760 --> 00:13:38.760]  大祭司等等
[00:13:38.760 --> 00:13:42.760]  就想想為什麼雅各說這麼多智慧的言語呢
[00:13:42.760 --> 00:13:44.760]  這個我們就需要看聖經的時候
[00:13:44.760 --> 00:13:47.760]  要想想上下文
[00:13:47.760 --> 00:13:55.760]  如果你看第十四節看下去你就知道了
[00:13:55.760 --> 00:14:01.760]  他說如果你們中間心存黑白的質度和自私
[00:14:01.760 --> 00:14:02.760]  就不要誇口了
[00:14:02.760 --> 00:14:07.760]  也不要說謊來抵擋真理
[00:14:07.760 --> 00:14:09.760]  這種的智慧不是從天上來的
[00:14:09.760 --> 00:14:13.760]  是屬地的、屬血氣的、屬鬼魔的
[00:14:13.760 --> 00:14:15.760]  因為凡有質度和自私的地方
[00:14:15.760 --> 00:14:17.760]  就是他們當時的教會
[00:14:17.760 --> 00:14:21.760]  就必有擾亂和各樣的壞事
[00:14:21.760 --> 00:14:23.760]  他說這些是屬地的、屬鬼魔的事
[00:14:23.760 --> 00:14:25.760]  天上來的智慧
[00:14:25.760 --> 00:14:27.760]  首先就是純潔的、聖潔的
[00:14:27.760 --> 00:14:30.760]  其次就是和平、溫柔、謙遜
[00:14:30.760 --> 00:14:33.760]  並且是沒有恩慈和善果
[00:14:33.760 --> 00:14:36.760]  沒有偏袒、沒有虛偽
[00:14:36.760 --> 00:14:38.760]  這些就是締造和平的人
[00:14:38.760 --> 00:14:41.760]  用和平所栽培出來的異果
[00:14:41.760 --> 00:14:44.760]  你看到亞國的子女行間
[00:14:44.760 --> 00:14:46.760]  你就知道當時教會發生了什麼事
[00:14:46.760 --> 00:14:49.760]  有時候人們去到彼此的質度
[00:14:49.760 --> 00:14:53.760]  彼此用言語來攻擊
[00:14:53.760 --> 00:14:55.760]  甚至去陷害其他人
[00:14:55.760 --> 00:14:58.760]  或者去毀壞其他人的名聲
[00:14:58.760 --> 00:15:01.760]  亞國下一章甚至說他們殺人
[00:15:01.760 --> 00:15:04.760]  你猜他們是不是真的用刀去殺人呢?
[00:15:04.760 --> 00:15:05.760]  當然不是
[00:15:05.760 --> 00:15:07.760]  只不過他們是 commit murder
[00:15:07.760 --> 00:15:10.760]  用言語來打敗別人
[00:15:10.760 --> 00:15:12.760]  抬高自己然後踩低別人
[00:15:12.760 --> 00:15:14.760]  不過在亞國書的時候
[00:15:14.760 --> 00:15:17.760]  我又看看兩者之間有什麼文學
[00:15:17.760 --> 00:15:19.760]  是很像亞國書裡面所說的東西
[00:15:19.760 --> 00:15:21.760]  其中一本就是叫做
[00:15:21.760 --> 00:15:23.760]  Testament of the Twelve Patriots
[00:15:23.760 --> 00:15:26.760]  中文翻譯出來可以叫做
[00:15:26.760 --> 00:15:29.760]  十二族長的遺訓
[00:15:29.760 --> 00:15:31.760]  十二族長的遺言
[00:15:31.760 --> 00:15:33.760]  這個是兩者之間
[00:15:33.760 --> 00:15:35.760]  猶太人的創作文學
[00:15:35.760 --> 00:15:36.760]  Creative literature
[00:15:36.760 --> 00:15:38.760]  這個著作是講什麼呢?
[00:15:38.760 --> 00:15:40.760]  就是講亞國的十二個兒子
[00:15:40.760 --> 00:15:41.760]  他們是一家人
[00:15:41.760 --> 00:15:44.760]  這十二個兒子老了的時候
[00:15:44.760 --> 00:15:46.760]  他們有些遺言
[00:15:46.760 --> 00:15:48.760]  臨死前說了些什麼呢?
[00:15:48.760 --> 00:15:50.760]  回憶自己一生裡面
[00:15:50.760 --> 00:15:53.760]  其實就是兄弟之間有很多的嫉妒
[00:15:53.760 --> 00:15:54.760]  很多的爭鬥
[00:15:54.760 --> 00:15:56.760]  不喜歡這個不喜歡那個
[00:15:56.760 --> 00:15:58.760]  特別他們不喜歡的那個就是
[00:15:58.760 --> 00:15:59.760]  虐殺
[00:15:59.760 --> 00:16:01.760]  想害死虐殺
[00:16:01.760 --> 00:16:02.760]  想殺死虐殺
[00:16:02.760 --> 00:16:04.760]  當然上帝保護了他
[00:16:04.760 --> 00:16:05.760]  然後最後創世紀
[00:16:05.760 --> 00:16:06.760]  你知道結局
[00:16:06.760 --> 00:16:08.760]  大團圓結局
[00:16:08.760 --> 00:16:10.760]  那個十二族長的遺訓
[00:16:10.760 --> 00:16:12.760]  就去教導下一代
[00:16:12.760 --> 00:16:14.760]  教導那些以色列人
[00:16:14.760 --> 00:16:16.760]  我們一家人
[00:16:16.760 --> 00:16:18.760]  我們不可以彼此去爭鬥
[00:16:18.760 --> 00:16:20.760]  不可以彼此去嫉妒
[00:16:20.760 --> 00:16:22.760]  這個就好像亞國書裡面所說的
[00:16:22.760 --> 00:16:24.760]  就是告訴教會
