
[00:00:00.000 --> 00:00:07.000]  上星期Mark Sir帶大家去耶路撒冷大衛城的希西加隧道
[00:04:29.000 --> 00:04:32.000]  保羅的教導勸勉
[00:04:32.000 --> 00:04:34.000]  教會裡面屬靈恩賜
[00:04:34.000 --> 00:04:36.000]  配搭之前
[00:04:36.000 --> 00:04:38.000]  要先提到
[00:04:38.000 --> 00:04:43.000]  人要藉著自己所得著的恩典
[00:04:43.000 --> 00:04:46.000]  然後才講之後那幾節經文
[00:04:46.000 --> 00:04:48.000]  先打好底
[00:04:48.000 --> 00:04:52.000]  起樓打好樁
[00:04:52.000 --> 00:04:56.000]  然後才一層一層地砌上去
[00:04:56.000 --> 00:04:58.000]  記得《羅馬書》十二章一開始
[00:04:58.000 --> 00:05:02.000]  第一節提到保羅是以神的慈悲
[00:05:02.000 --> 00:05:06.000]  而這裡是講藉著神的恩典
[00:05:06.000 --> 00:05:09.000]  作出勸勉教導
[00:05:09.000 --> 00:05:12.000]  根據神學家John Piper的解釋
[00:05:12.000 --> 00:05:20.000]  恩典是在講神對罪人的良善
[00:05:20.000 --> 00:05:23.000]  而恩賜 憐憫
[00:05:23.000 --> 00:05:26.000]  是在講神對受苦的人
[00:05:26.000 --> 00:05:29.000]  受苦的人的良善
[00:05:29.000 --> 00:05:31.000]  憑著我所賜的恩
[00:05:31.000 --> 00:05:35.000]  保羅根據《使徒行傳九章》記載
[00:05:35.000 --> 00:05:39.000]  他是一個迫害基督徒的法利賽人
[00:05:39.000 --> 00:05:41.000]  在大馬色路上遇見耶穌
[00:05:41.000 --> 00:05:44.000]  得蒙恩典
[00:05:44.000 --> 00:05:48.000]  神既往不咎呼召他跟隨
[00:05:48.000 --> 00:05:51.000]  神既往不咎叫保羅這個罪人
[00:05:51.000 --> 00:05:54.000]  時時存著感恩的心
[00:05:54.000 --> 00:05:58.000]  轉化成一個活著不再是我
[00:05:58.000 --> 00:06:03.000]  乃是基督在我裡面活著的門徒
[00:06:03.000 --> 00:06:07.000]  在羅馬書12章3至8節的第三節一開節
[00:06:07.000 --> 00:06:11.000]  提到他所承受的恩典
[00:06:11.000 --> 00:06:14.000]  就是要提醒信徒要像他一樣
[00:06:14.000 --> 00:06:18.000]  先要記得你今時今日所有的事
[00:06:18.000 --> 00:06:21.000]  包括你的恩賜
[00:06:21.000 --> 00:06:23.000]  都是神所賜的
[00:06:23.000 --> 00:06:25.000]  這個認知驅使人
[00:06:25.000 --> 00:06:30.000]  將自己放在一個正確的位置
[00:06:30.000 --> 00:06:35.000]  最近我們教會有一個茶經
[00:06:35.000 --> 00:06:37.000]  婦女茶經叫做
[00:06:37.000 --> 00:06:40.000]  正正經經茶茶經
[00:06:40.000 --> 00:06:44.000]  打屁股我竟然說不出來
[00:06:44.000 --> 00:06:47.000]  我們每一次茶考的時候
[00:06:47.000 --> 00:06:50.000]  我們都會至少讀三個不同的版本
[00:06:50.000 --> 00:06:54.000]  今天我也很想和你們讀兩個不同的版本
[00:06:54.000 --> 00:06:58.000]  《新漢語聖經》羅馬書12章3節
[00:06:58.000 --> 00:07:01.000]  我藉著神賜我的恩典
[00:07:01.000 --> 00:07:03.000]  對你們各人說
[00:07:03.000 --> 00:07:06.000]  不要對自己評價過高
[00:07:06.000 --> 00:07:08.000]  超過所應有的評價
[00:07:08.000 --> 00:07:12.000]  都要按著神量給各人的信心
[00:07:12.000 --> 00:07:16.000]  忠肯地評價自己
[00:07:16.000 --> 00:07:18.000]  不如問問我們的同學
[00:07:18.000 --> 00:07:25.000]  這裡有哪一個生字是重複出現的
[00:07:25.000 --> 00:07:27.000]  評價
[00:07:27.000 --> 00:07:30.000]  不要對自己評價過高
[00:07:30.000 --> 00:07:33.000]  超過所應有的評價
[00:07:33.000 --> 00:07:36.000]  忠肯地評價自己
[00:07:36.000 --> 00:07:39.000]  再看多一個版本
[00:07:39.000 --> 00:07:40.000]  英文的
[00:07:40.000 --> 00:07:44.000]  《新美國標準》
[00:07:44.000 --> 00:07:47.000]  我藉著神賜的恩典
[00:07:47.000 --> 00:07:50.000]  對你們各人說
[00:07:50.000 --> 00:07:53.000]  不要對自己評價過高
[00:07:53.000 --> 00:07:56.000]  超過所應有的評價
[00:07:56.000 --> 00:07:59.000]  不如問問我們的同學
[00:07:59.000 --> 00:08:01.000]  在這篇文章中
[00:08:01.000 --> 00:08:03.000]  我們有幾個不同的版本
[00:08:03.000 --> 00:08:06.000]  我們會用三個不同的版本
[00:08:06.000 --> 00:08:08.000]  來評價自己
[00:08:08.000 --> 00:08:10.000]  我們會用三個不同的版本
[00:08:10.000 --> 00:08:12.000]  來評價自己
[00:08:12.000 --> 00:08:14.000]  我們會用三個不同的版本
[00:08:14.000 --> 00:08:16.000]  來評價自己
[00:08:16.000 --> 00:08:18.000]  我們會用三個不同的版本
[00:08:18.000 --> 00:08:20.000]  來評價自己
[00:08:20.000 --> 00:08:22.000]  我們會用三個不同的版本
[00:08:22.000 --> 00:08:24.000]  來評價自己
[00:08:24.000 --> 00:08:26.000]  十二章四至五節
[00:08:26.000 --> 00:08:28.000]  正如我們一個身子
[00:08:28.000 --> 00:08:30.000]  尚有好些肢體
[00:08:30.000 --> 00:08:33.000]  肢體也不都有一樣的用處
[00:08:33.000 --> 00:08:35.000]  且讓我們許多人
[00:08:35.000 --> 00:08:38.000]  在基督裡是一個身體
[00:08:38.000 --> 00:08:40.000]  互相聯絡
[00:08:40.000 --> 00:08:42.000]  作肢體
[00:08:42.000 --> 00:08:44.000]  我想這段經文
[00:08:44.000 --> 00:08:46.000]  大家都很熟悉
[00:08:46.000 --> 00:08:48.000]  甚至沒有這個概念
[00:08:48.000 --> 00:08:50.000]  在教會裡
[00:08:50.000 --> 00:08:52.000]  教會是一個整體
[00:08:52.000 --> 00:08:54.000]  一個身體
[00:08:54.000 --> 00:08:56.000]  我們每個人的不同部分
[00:08:56.000 --> 00:08:58.000]  是肢體
[00:08:58.000 --> 00:09:01.000]  要知道這段經文的背景
[00:09:01.000 --> 00:09:04.000]  當時的信徒有很大很大的分歧
[00:09:04.000 --> 00:09:07.000]  例如可不可以吃祭物
[00:09:07.000 --> 00:09:09.000]  守節旗
[00:09:09.000 --> 00:09:11.000]  而在這個群體裡
[00:09:11.000 --> 00:09:13.000]  亦有很多是外邦人
[00:09:13.000 --> 00:09:15.000]  是大多數
[00:09:15.000 --> 00:09:17.000]  我們可以利用當時在羅馬
[00:09:17.000 --> 00:09:19.000]  很流行的言詞
[00:09:19.000 --> 00:09:22.000]  去比喻教會肢體和身體
[00:09:22.000 --> 00:09:25.000]  身體是應該互相配搭
[00:09:25.000 --> 00:09:28.000]  不是互相攻擊
[00:09:28.000 --> 00:09:30.000]  我們再看另一段經文
[00:09:30.000 --> 00:09:35.000]  哥林多前書十二章十二節至二十七節
[00:09:35.000 --> 00:09:37.000]  就如身體是一個
[00:09:37.000 --> 00:09:38.000]  卻有許多肢體
[00:09:38.000 --> 00:09:40.000]  身體的肢體雖多
[00:09:40.000 --> 00:09:41.000]  仍是一個身體
[00:09:41.000 --> 00:09:43.000]  基督也是這樣
[00:09:43.000 --> 00:09:45.000]  無論是猶太人是希臘人
[00:09:45.000 --> 00:09:47.000]  是遺老的是自主的
[00:09:47.000 --> 00:09:50.000]  都從一位聖靈受洗成了一個身體
[00:09:50.000 --> 00:09:52.000]  並且共享這位聖靈
[00:09:52.000 --> 00:09:54.000]  身體原不只是一個肢體
[00:09:54.000 --> 00:09:56.000]  而是許多肢體
[00:09:56.000 --> 00:09:58.000]  例如腳說我不是手
[00:09:58.000 --> 00:09:59.000]  所以不屬於身體
[00:09:59.000 --> 00:10:02.000]  他不能因此就不屬於身體
[00:10:02.000 --> 00:10:04.000]  例如耳朵說我不是眼睛
[00:10:04.000 --> 00:10:06.000]  所以不屬於身體
[00:10:06.000 --> 00:10:09.000]  他也不能因此就不屬於身體
[00:10:09.000 --> 00:10:11.000]  假如全身是眼睛
[00:10:11.000 --> 00:10:13.000]  慶覺在哪裡呢
[00:10:13.000 --> 00:10:15.000]  假如全身是耳朵
[00:10:15.000 --> 00:10:16.000]  嗅覺在哪裡呢
[00:10:16.000 --> 00:10:18.000]  但現在神隨著自己的意思
[00:10:18.000 --> 00:10:21.000]  把肢體一一安置在身體上了
[00:10:21.000 --> 00:10:23.000]  假如全都是一個肢體
[00:10:23.000 --> 00:10:24.000]  身體在哪裡呢
[00:10:24.000 --> 00:10:26.000]  但現在肢體雖多
[00:10:26.000 --> 00:10:27.000]  身體還是一個
[00:10:27.000 --> 00:10:30.000]  眼睛不能對手說我用不著你
[00:10:30.000 --> 00:10:32.000]  頭也不能對腳說我用不著你
[00:10:32.000 --> 00:10:33.000]  不但如此
[00:10:33.000 --> 00:10:36.000]  身上的肢體人以為軟弱的
[00:10:36.000 --> 00:10:38.000]  更是不可缺少的
[00:10:38.000 --> 00:10:39.000]  身上的肢體
[00:10:39.000 --> 00:10:41.000]  我們認為不體面的
[00:10:41.000 --> 00:10:44.000]  越發給他加上體面
[00:10:44.000 --> 00:10:45.000]  我們不雅觀的
[00:10:45.000 --> 00:10:48.000]  越發裝飾得雅觀
[00:10:48.000 --> 00:10:51.000]  我們雅觀的肢體自然用不著裝飾
[00:10:51.000 --> 00:10:53.000]  但神配搭這身子
[00:10:53.000 --> 00:10:57.000]  把加倍的體面給那有缺陷的肢體
[00:10:57.000 --> 00:10:59.000]  免得身體不協調
[00:10:59.000 --> 00:11:01.000]  總要肢體彼此相顧
[00:11:01.000 --> 00:11:03.000]  假如一個肢體受苦
[00:11:03.000 --> 00:11:05.000]  所有的肢體就一同受苦
[00:11:05.000 --> 00:11:07.000]  假如一個肢體得榮光
[00:11:07.000 --> 00:11:09.000]  所有的肢體都一同快樂
[00:11:09.000 --> 00:11:11.000]  你們是基督的身體
[00:11:11.000 --> 00:11:16.000]  並且各自都是肢體
[00:11:16.000 --> 00:11:18.000]  都從一位聖靈受洗
[00:11:18.000 --> 00:11:21.000]  成了一個身體
[00:11:21.000 --> 00:11:24.000]  並且共享這位聖靈
[00:11:24.000 --> 00:11:28.000]  身體原不只是一個肢體
[00:11:28.000 --> 00:11:31.000]  而是許多肢體
[00:11:31.000 --> 00:11:34.000]  並且各自都是肢體
[00:11:34.000 --> 00:11:37.000]  保羅用這個比喻去強調
[00:11:37.000 --> 00:11:40.000]  一群信徒為了共同利益
[00:11:40.000 --> 00:11:44.000]  需要共同努力的必要性
[00:11:44.000 --> 00:11:51.000]  攀石專家Tommy Cogwell和Kevin Georgeson
[00:11:51.000 --> 00:11:55.000]  在2015年用了19天
[00:11:55.000 --> 00:12:00.000]  成功徒手攀爬全世界最困難的優山美地
[00:12:00.000 --> 00:12:03.000]  Yosemite National Park裏面
[00:12:03.000 --> 00:12:05.000]  有一個Captain
[00:12:05.000 --> 00:12:07.000]  裏面的Don War
[00:12:07.000 --> 00:12:09.000]  如果你們有機會去過加州
[00:12:09.000 --> 00:12:10.000]  去過這個地方
[00:12:10.000 --> 00:12:13.000]  我想你們知道我在說哪裏
[00:12:13.000 --> 00:12:16.000]  我看了他們的紀錄片
[00:12:16.000 --> 00:12:19.000]  其中一幕令我印象很深刻
[00:12:19.000 --> 00:12:21.000]  就是Kevin用了6天
[00:12:21.000 --> 00:12:23.000]  這個就是Kevin
[00:12:23.000 --> 00:12:26.000]  多次嘗試都過不了
[00:12:26.000 --> 00:12:32.000]  難度5.14D grade的Pitch 15
[00:12:32.000 --> 00:12:34.000]  還有32個Pitch
[00:12:34.000 --> 00:12:37.000]  我想我形容的Pitch好像是32個點
[00:12:37.000 --> 00:12:38.000]  如果你玩攀石
[00:12:38.000 --> 00:12:41.000]  或者你會知道我說甚麼
[00:12:41.000 --> 00:12:43.000]  相對他的拍檔Tommy
[00:12:43.000 --> 00:12:46.000]  不單止過了Pitch 15
[00:12:46.000 --> 00:12:49.000]  他還要16、17、18
[00:12:49.000 --> 00:12:54.000]  這樣一天一天向山頂進發
[00:12:54.000 --> 00:12:56.000]  多次又多次的失敗
[00:12:56.000 --> 00:12:58.000]  令Kevin很沮喪
[00:12:58.000 --> 00:13:01.000]  甚至懷疑他自己的能力
[00:13:01.000 --> 00:13:05.000]  他知道自己可能在拖累Tommy
[00:13:05.000 --> 00:13:09.000]  另一邊Tommy雖然一個Pitch一個Pitch
[00:13:09.000 --> 00:13:11.000]  可以繼續上去
[00:13:11.000 --> 00:13:14.000]  但當他知道原來Kevin還在15那裏
[00:13:14.000 --> 00:13:15.000]  不斷掙扎的時候
[00:13:15.000 --> 00:13:18.000]  他都很不好受
[00:13:18.000 --> 00:13:19.000]  在這6天裏面
[00:13:19.000 --> 00:13:23.000]  很多人都勸Tommy
[00:13:23.000 --> 00:13:25.000]  他說很明顯你的技術
[00:13:25.000 --> 00:13:27.000]  比起Kevin好很多
[00:13:27.000 --> 00:13:30.000]  他說不如你自己繼續上去
[00:13:30.000 --> 00:13:33.000]  去完成這個壯舉
[00:13:33.000 --> 00:13:36.000]  不要再等他了
[00:13:36.000 --> 00:13:38.000]  長話短說
[00:13:38.000 --> 00:13:43.000]  最後Tommy沒有因為他的技術比較強
[00:13:43.000 --> 00:13:45.000]  旁邊的人告訴他
[00:13:45.000 --> 00:13:50.000]  他比起Kevin更有能力去攻頂
[00:13:50.000 --> 00:13:55.000]  冒著他可能不能成為這個壯舉的結果
[00:13:55.000 --> 00:13:58.000]  回到Kevin身邊為他打氣
[00:13:58.000 --> 00:14:01.000]  結果前後6天
[00:14:01.000 --> 00:14:06.000]  你試想想,困在這塊石的這個位置6天
[00:14:06.000 --> 00:14:10.000]  才成功過了這個Pitch 15
[00:14:10.000 --> 00:14:13.000]  最後他們能夠一起完成
[00:14:13.000 --> 00:14:19.000]  徒手攀爬這個L-Captain Don Wall的壯舉
[00:14:19.000 --> 00:14:22.000]  一直看這個紀錄片的時候
[00:14:22.000 --> 00:14:25.000]  我一直在想
[00:14:25.000 --> 00:14:28.000]  若果教會裏面的弟兄姊妹
[00:14:28.000 --> 00:14:34.000]  都有Tommy和Kevin的團隊精神
[00:14:34.000 --> 00:14:38.000]  我們一起去為神的國去努力
[00:14:38.000 --> 00:14:41.000]  我們互相扶持前進
[00:14:41.000 --> 00:14:45.000]  當我們其中一個遇上低潮的時候
[00:14:45.000 --> 00:14:50.000]  強一些過一個願意放下自己的利益
[00:14:50.000 --> 00:14:54.000]  陪伴、鼓勵弱一些的那方
[00:14:54.000 --> 00:14:58.000]  不離不棄和他們一起同行
[00:14:58.000 --> 00:15:03.000]  教會又怎會不是一個很吸引的地方
[00:15:03.000 --> 00:15:07.000]  能夠成為一個彰顯神的地方
[00:15:07.000 --> 00:15:10.000]  基督女士一個身體
[00:15:10.000 --> 00:15:14.000]  互相聯絡、作肢體
[00:15:14.000 --> 00:15:17.000]  弟兄姊妹的相處
[00:15:17.000 --> 00:15:20.000]  特別很多時候我們一起侍奉
[00:15:20.000 --> 00:15:23.000]  因為我們不同的性格
[00:15:23.000 --> 00:15:25.000]  處事的態度
[00:15:25.000 --> 00:15:29.000]  甚至是說話的態度
[00:15:29.000 --> 00:15:31.000]  競爭
[00:15:31.000 --> 00:15:37.000]  我們普遍都不願意承認自己的驕傲
[00:15:37.000 --> 00:15:43.000]  完全掩蓋了保羅在第三節所提到的
[00:15:43.000 --> 00:15:46.000]  我們每一個人都是一樣
[00:15:46.000 --> 00:15:52.000]  我們都是蒙受了神恩典的罪人
[00:15:52.000 --> 00:15:54.000]  侍奉的時候
[00:15:54.000 --> 00:15:58.000]  其實重點並不是你喜不喜歡對方
[00:15:58.000 --> 00:16:03.000]  而是你看不看到神要藉著我們的不同
[00:16:03.000 --> 00:16:05.000]  因為他的關係
[00:16:05.000 --> 00:16:07.000]  我們有同一個目標
[00:16:07.000 --> 00:16:11.000]  所以我們可以一起同工
[00:16:11.000 --> 00:16:13.000]  彰顯救恩的大能
[00:16:13.000 --> 00:16:17.000]  成就神的旨意
[00:16:17.000 --> 00:16:19.000]  就像我剛才所說
[00:16:19.000 --> 00:16:23.000]  我們大家都很熟悉教會是一個整體
[00:16:23.000 --> 00:16:26.000]  一個身體的概念
[00:16:26.000 --> 00:16:30.000]  很清楚我們身體裡的不同部分
[00:16:30.000 --> 00:16:33.000]  肢體
[00:16:33.000 --> 00:16:36.000]  但很多時候聖經的道理
[00:16:36.000 --> 00:16:38.000]  我們真的只有一個肢
[00:16:38.000 --> 00:16:41.000]  我們都不願意對付自己
[00:16:41.000 --> 00:16:43.000]  因為實際上
[00:16:43.000 --> 00:16:47.000]  今天活著的仍然是我
[00:16:47.000 --> 00:16:52.000]  仍然是我在我裡面活著
[00:16:52.000 --> 00:17:00.000]  其實我們會不會和當日保羅所怨恨的那群信徒分別不大呢
[00:17:00.000 --> 00:17:03.000]  十二章六至八節
[00:17:03.000 --> 00:17:05.000]  按著所得的恩典
[00:17:05.000 --> 00:17:09.000]  我們各有不同的恩慈或說預言
[00:17:09.000 --> 00:17:12.000]  要按著信心的程度說預言
[00:17:12.000 --> 00:17:14.000]  或服事的要專一服事
[00:17:14.000 --> 00:17:16.000]  或教導的要專一教導
[00:17:16.000 --> 00:17:19.000]  或勸勉的要專一勸勉
[00:17:19.000 --> 00:17:21.000]  施捨的要誠實
[00:17:21.000 --> 00:17:23.000]  自理的要殷勤
[00:17:23.000 --> 00:17:25.000]  憐憫人的要樂意
[00:17:25.000 --> 00:17:27.000]  來到十二章六至八節
[00:17:27.000 --> 00:17:32.000]  保羅就更加提到七個恩慈如何運用
[00:17:32.000 --> 00:17:36.000]  或說預言是傳遞信息的恩慈
[00:17:36.000 --> 00:17:39.000]  能夠鼓勵、造就、安慰教會
[00:17:39.000 --> 00:17:43.000]  並且能夠對不認識神的人介紹認識神
[00:17:43.000 --> 00:17:46.000]  遵而敬拜神
[00:17:46.000 --> 00:17:48.000]  先知說預言這個恩慈
[00:17:48.000 --> 00:17:52.000]  很容易令人想起微卜先知
[00:17:52.000 --> 00:17:56.000]  但其實真正的意思是說一個傳遞信息的人
[00:17:56.000 --> 00:17:58.000]  一個messenger
[00:17:58.000 --> 00:18:02.000]  傳遞的信息裡面可能涉及將來的事情
[00:18:02.000 --> 00:18:05.000]  讓神的群體可以根據這些知識
[00:18:05.000 --> 00:18:07.000]  指導教會的使命
[00:18:07.000 --> 00:18:09.000]  或服事的
[00:18:09.000 --> 00:18:14.000]  服事基本上是指充當為人執行任務的中間人或傳遞人
[00:18:14.000 --> 00:18:17.000]  在四福音和使徒行傳當中
[00:18:17.000 --> 00:18:25.000]  事工服事經常是指為他人準備或提供膳食的人
[00:18:25.000 --> 00:18:27.000]  我想一說的時候
[00:18:27.000 --> 00:18:30.000]  大家馬上想起我們教會有一隊軍隊
[00:18:30.000 --> 00:18:33.000]  時時提供我們很多美食
[00:18:33.000 --> 00:18:37.000]  教導的在某種意義上
[00:18:37.000 --> 00:18:42.000]  其實所有信徒我們都應該互相教導
[00:18:42.000 --> 00:18:44.000]  但另一個角度來說
[00:18:44.000 --> 00:18:47.000]  並非所有人都是老師
[00:18:47.000 --> 00:18:50.000]  而保羅這裡更加是說一個專業的角色
[00:18:50.000 --> 00:18:54.000]  當保羅說上帝賦予他們傳道的能力的時候
[00:18:54.000 --> 00:18:56.000]  有教導恩慈的人
[00:18:56.000 --> 00:18:59.000]  就應該在傳講神的服事裡面
[00:18:59.000 --> 00:19:01.000]  使用這種能力
[00:19:01.000 --> 00:19:03.000]  賦予神給他們的恩慈
[00:19:03.000 --> 00:19:06.000]  說「勸勉的勸勉」是說
[00:19:06.000 --> 00:19:09.000]  擔任鼓勵、安慰、勸勉弟兄姊妹
[00:19:09.000 --> 00:19:11.000]  在某種情況下如何表現
[00:19:11.000 --> 00:19:14.000]  在生活中或甚至獨習
[00:19:14.000 --> 00:19:16.000]  施捨的
[00:19:16.000 --> 00:19:17.000]  施予、分享
[00:19:17.000 --> 00:19:21.000]  這個動詞不單是意味著要幫忙
[00:19:21.000 --> 00:19:25.000]  更加是分享訊息、智慧、贈送禮物
[00:19:25.000 --> 00:19:27.000]  或分享物資和金錢
[00:19:27.000 --> 00:19:30.000]  也可以是分享福音
[00:19:30.000 --> 00:19:34.000]  當中有慷慨、真誠的意思
[00:19:34.000 --> 00:19:39.000]  「自理的」
[00:19:39.000 --> 00:19:45.000]  「自理領導」是要謹慎地從事教導和祝福的活動
[00:19:45.000 --> 00:19:47.000]  要關心他人的利益
[00:19:47.000 --> 00:19:51.000]  最後一個「憐憫人的」回到前面的論點
[00:19:51.000 --> 00:19:54.000]  所有信徒都是上帝憐憫的對象
[00:19:54.000 --> 00:20:00.000]  這意味著我們要學習和敵人和好
[00:20:00.000 --> 00:20:05.000]  鑒於保祿在前面論證所提到憐憫的概念
[00:20:05.000 --> 00:20:09.000]  很難避免我們思想憐憫這個恩賜時
[00:20:09.000 --> 00:20:13.000]  是上帝給我們每一個信徒的禮物
[00:20:13.000 --> 00:20:20.000]  因此我們也要同樣去實踐憐憫別人的恩賜
[00:20:20.000 --> 00:20:25.000]  保祿在這六節經文中解釋了七個不同的恩賜
[00:20:25.000 --> 00:20:30.000]  當中「服侍、教導、勸勉」都在說要專一
[00:20:30.000 --> 00:20:35.000]  要專一服侍、專一教導、專一勸勉
[00:20:35.000 --> 00:20:39.000]  意思是在這些服侍中我們要專注
[00:20:39.000 --> 00:20:43.000]  實事求是,不要加鹽加醋
[00:20:43.000 --> 00:20:45.000]  「施捨」要誠實
[00:20:45.000 --> 00:20:48.000]  是在說贈送、分享的時候
[00:20:48.000 --> 00:20:53.000]  我們不僅要慷慨,也要真誠
