
[00:00:00.000 --> 00:00:01.300]  所以我們看聖經
[00:01:15.360 --> 00:01:16.760]  說我們
[00:01:16.760 --> 00:01:19.580]  我們跟另一個國家開戰才算
[00:01:19.580 --> 00:01:21.680]  他說為什麼我們呢?
[00:01:21.680 --> 00:01:23.520]  明明白宮只有他一個人說話
[00:01:24.160 --> 00:01:26.280]  原因就是他代表他的內閣
[00:01:26.280 --> 00:01:27.000]  是不是?
[00:01:27.000 --> 00:01:28.720]  正如上帝
[00:01:28.720 --> 00:01:30.280]  是君王的話
[00:01:30.280 --> 00:01:32.040]  就有所謂他的天庭
[00:01:32.040 --> 00:01:33.920]  就是有他的內閣
[00:01:33.920 --> 00:01:35.600]  就是他的天使
[00:01:35.600 --> 00:01:36.840]  他的使者等等
[00:01:36.840 --> 00:01:38.480]  他就說我們
[00:01:38.480 --> 00:01:42.160]  所以這種是尊貴的宗數
[00:01:42.160 --> 00:01:43.520]  始終都是一位神
[00:01:43.520 --> 00:01:44.040]  是不是?
[00:01:44.040 --> 00:01:45.040]  因為
[00:01:45.040 --> 00:01:46.720]  二十六節開始的時候說什麼呢?
[00:01:46.720 --> 00:01:47.600]  神說
[00:01:47.600 --> 00:01:51.760]  說字的動詞是單一的動詞
[00:01:51.760 --> 00:01:53.120]  不是宗數的動詞
[00:01:53.720 --> 00:01:54.560]  第二
[00:01:54.560 --> 00:01:55.760]  更加需要處理的
[00:01:55.760 --> 00:01:56.960]  就是人這個字
[00:01:56.960 --> 00:01:58.880]  人這個字
[00:01:58.880 --> 00:02:00.720]  其實這個字
[00:02:00.720 --> 00:02:03.280]  本身是有貫詞的
[00:02:03.280 --> 00:02:05.440]  中文翻譯是翻譯不出來的
[00:02:05.440 --> 00:02:08.440]  英文可能也翻譯得到
[00:02:08.440 --> 00:02:10.840]  就是The Man
[00:02:10.840 --> 00:02:13.400]  加上The的時候
[00:02:13.400 --> 00:02:15.800]  就代表是一群人
[00:02:15.800 --> 00:02:17.560]  人類
[00:02:17.560 --> 00:02:19.360]  不是一個人
[00:02:19.360 --> 00:02:22.000]  也不只是男女兩個人
[00:02:22.560 --> 00:02:24.560]  而是做人類出來的
[00:02:24.560 --> 00:02:25.640]  是不是?
[00:02:25.640 --> 00:02:27.120]  一個人口
[00:02:27.120 --> 00:02:29.320]  一個宗數
[00:02:29.320 --> 00:02:32.640]  有一個The Humanity
[00:02:32.640 --> 00:02:34.240]  人類出來的
[00:02:34.240 --> 00:02:36.240]  如果你查一下
[00:02:36.240 --> 00:02:38.200]  聖經特別頭幾章
[00:02:38.200 --> 00:02:40.400]  用到人這個字的時候
[00:02:40.400 --> 00:02:42.280]  你就知道
[00:02:42.280 --> 00:02:43.840]  這個人字
[00:02:43.840 --> 00:02:44.760]  我們很多時候
[00:02:44.760 --> 00:02:47.400]  有時候會翻譯成阿當
[00:02:47.400 --> 00:02:50.240]  阿當其實是希伯來文
[00:02:50.240 --> 00:02:51.880]  所以大家知道
[00:02:51.880 --> 00:02:53.600]  我們其實是懂一點點希伯來文的
[00:02:53.600 --> 00:02:56.160]  阿當這個字本身就是
[00:02:56.160 --> 00:02:56.920]  希伯來文
[00:02:56.920 --> 00:02:57.560]  Adam
[00:02:57.560 --> 00:02:59.560]  意思就是人
[00:02:59.560 --> 00:03:00.360]  的意思
[00:03:00.360 --> 00:03:07.240]  這裡有一個希伯來聖經的作者
[00:03:07.240 --> 00:03:10.360]  做了一些同音字
[00:03:10.360 --> 00:03:12.360]  似音的字
[00:03:12.360 --> 00:03:14.200]  發音相似的
[00:03:14.200 --> 00:03:15.680]  就將它們放在一起
[00:03:15.680 --> 00:03:17.040]  人這個字
[00:03:17.040 --> 00:03:17.720]  Adam
[00:03:17.720 --> 00:03:19.480]  其實像什麼呢?
[00:03:19.480 --> 00:03:20.720]  大地
[00:03:20.720 --> 00:03:21.360]  土地
[00:03:21.520 --> 00:03:22.360]  Adam
[00:03:22.360 --> 00:03:24.360]  是從那裡出來的
[00:03:24.360 --> 00:03:26.160]  所以人和地
[00:03:26.160 --> 00:03:27.480]  他有暗示
[00:03:27.480 --> 00:03:30.760]  表述了人和地之間的關係
[00:03:30.760 --> 00:03:32.760]  人和地很有關係
[00:03:32.760 --> 00:03:34.360]  塵土歸於塵土等等
[00:03:34.360 --> 00:03:38.000]  如果你看完整個特別頭三章
[00:03:38.000 --> 00:03:41.120]  提到阿當這個字
[00:03:41.120 --> 00:03:42.400]  Adam這個字的時候
[00:03:42.400 --> 00:03:44.360]  很多時候
[00:03:44.360 --> 00:03:46.000]  不是提到一個人
[00:03:46.000 --> 00:03:48.920]  而是提到整個人類
[00:03:48.920 --> 00:03:51.200]  所以阿當這個字
[00:03:51.200 --> 00:03:52.920]  有好幾個意思
[00:03:52.920 --> 00:03:54.160]  首先
[00:03:54.160 --> 00:03:55.640]  地名可以是阿當
[00:03:55.640 --> 00:03:58.640]  你記得約書亞進入迦南的時候
[00:03:58.640 --> 00:04:02.360]  他們拿著一個藥櫃
[00:04:02.360 --> 00:04:06.280]  然後祭司的腳踏進入約旦河的時候
[00:04:06.280 --> 00:04:09.440]  水就在遠處北邊停下來
[00:04:09.440 --> 00:04:11.520]  因為在阿當城那裡
[00:04:11.520 --> 00:04:14.800]  約旦河的水就阻截了
[00:04:14.800 --> 00:04:16.640]  那個就叫做阿當
[00:04:16.640 --> 00:04:18.720]  地名而已
[00:04:18.720 --> 00:04:20.680]  第二個就是人名
[00:04:20.680 --> 00:04:22.200]  到第四章尾的時候
[00:04:22.200 --> 00:04:24.240]  才有一個人名
[00:04:24.240 --> 00:04:25.520]  叫做阿當
[00:04:25.520 --> 00:04:28.480]  但是很多時候是加一個貫詞的
[00:04:28.480 --> 00:04:30.120]  加一個貫詞的時候
[00:04:30.120 --> 00:04:32.560]  就不是指一個人和一個人名了
[00:04:32.560 --> 00:04:33.560]  是不是?
[00:04:33.560 --> 00:04:37.200]  譬如你說我的英文名是 Mark
[00:04:37.200 --> 00:04:39.520]  你不會說 The Mark
[00:04:39.520 --> 00:04:42.000]  你不會加一個 The 給我
[00:04:42.000 --> 00:04:44.480]  因為你在說一個人名的時候
[00:04:44.480 --> 00:04:46.440]  你就不需要加貫詞
[00:04:46.440 --> 00:04:47.720]  但是
[00:04:47.720 --> 00:04:50.320]  在聖經的用詞裡面
[00:04:50.600 --> 00:04:52.720]  往往用到 Adam 這個字
[00:04:52.720 --> 00:04:55.000]  就是會加上一個貫詞
[00:04:55.000 --> 00:04:57.560]  換句話說是說一群人
[00:04:57.560 --> 00:04:59.760]  或者一個代表
[00:04:59.760 --> 00:05:02.040]  而這個代表不只是一個人這麼簡單
[00:05:02.040 --> 00:05:03.760]  它是代表了很多的人
[00:05:03.760 --> 00:05:07.760]  所以我們中文翻譯得好一點的話
[00:05:07.760 --> 00:05:09.800]  其實應該翻譯做人類的
[00:05:09.800 --> 00:05:11.320]  人類
[00:05:11.320 --> 00:05:13.200]  就是上帝創造人類
[00:05:13.200 --> 00:05:14.560]  按照他的形象
[00:05:14.560 --> 00:05:16.080]  做人類
[00:05:16.080 --> 00:05:18.160]  有做男做女
[00:05:18.560 --> 00:05:21.160]  人類裡面有男也有女
[00:05:21.160 --> 00:05:24.280]  所以大部分好幾次出現的時候
[00:05:24.280 --> 00:05:26.920]  都是有那個貫詞
[00:05:26.920 --> 00:05:28.320]  那個貫詞就是 Ha
[00:05:28.320 --> 00:05:29.200]  H-A
[00:05:29.200 --> 00:05:33.720]  有其他兩次是沒有貫詞的
[00:05:33.720 --> 00:05:35.840]  但是上文下你告訴我們
[00:05:35.840 --> 00:05:38.080]  其實它的意思是有貫詞的
[00:05:38.080 --> 00:05:39.720]  譬如說二十六節
[00:05:39.720 --> 00:05:40.880]  和二十七節
[00:05:40.880 --> 00:05:42.400]  等等
[00:05:42.400 --> 00:05:43.760]  我們試一試看看
[00:05:43.760 --> 00:05:48.080]  我知道不是每個人都讀過希伯來文
[00:05:48.600 --> 00:05:50.360]  但是其實不是這麼難的
[00:05:50.360 --> 00:05:51.560]  我們試一試
[00:05:51.560 --> 00:05:52.520]  我們試一試
[00:05:52.520 --> 00:05:55.440]  這裡我們試一試跟
[00:05:55.440 --> 00:05:58.600]  特別是二十六節和二十七節
[00:05:58.600 --> 00:05:59.800]  頭一節
[00:05:59.800 --> 00:06:02.080]  不是整段的二十六節
[00:06:02.080 --> 00:06:03.520]  也不是整段的二十七節
[00:06:03.520 --> 00:06:06.800]  二十六節的開頭和二十七節的開頭
[00:06:06.800 --> 00:06:08.600]  那麼這裡怎麼看呢?
[00:06:08.600 --> 00:06:11.080]  希伯來文是從右至左來看的
[00:06:11.080 --> 00:06:12.880]  所以頭這一行
[00:06:12.880 --> 00:06:13.840]  二十六節
[00:06:13.840 --> 00:06:16.680]  第一行就是希伯來文
[00:06:16.680 --> 00:06:18.600]  第一行就是希伯來文
[00:06:18.600 --> 00:06:20.480]  第二行就是英文
[00:06:20.480 --> 00:06:23.600]  用英文來將它發音拼出來
[00:06:23.600 --> 00:06:27.400]  第三行就是逐字逐字的
[00:06:27.400 --> 00:06:28.600]  平衡的
[00:06:28.600 --> 00:06:30.880]  用中文來翻譯出來
[00:06:30.880 --> 00:06:32.360]  OK?
[00:06:32.360 --> 00:06:34.040]  所以不是這麼難明白的
[00:06:34.040 --> 00:06:36.480]  每一節我們這裡列出
[00:06:36.480 --> 00:06:37.480]  就是有三行
[00:06:37.480 --> 00:06:38.320]  第一行是什麼呢?
[00:06:38.320 --> 00:06:39.440]  希伯來文
[00:06:39.440 --> 00:06:41.880]  第二行是英文的譯音
[00:06:41.880 --> 00:06:44.840]  第三行就是中文的
[00:06:44.840 --> 00:06:46.280]  就是逐字的翻譯
[00:06:46.680 --> 00:06:47.320]  OK?
[00:06:47.320 --> 00:06:56.720]  (英文)
[00:06:56.720 --> 00:06:59.320]  (英文)
[00:06:59.320 --> 00:07:01.320]  (英文)是什麼意思呢?
[00:07:01.320 --> 00:07:03.440]  就是他說的意思
[00:07:03.440 --> 00:07:04.840]  誰說的呢?
[00:07:04.840 --> 00:07:06.360]  希伯來文
[00:07:06.360 --> 00:07:08.120]  很多時候是動詞先的
[00:07:08.120 --> 00:07:10.720]  然後主格才出來
[00:07:10.720 --> 00:07:12.240]  第二個字
[00:07:12.240 --> 00:07:14.120]  就告訴你誰說的
[00:07:14.120 --> 00:07:16.040]  這個就是什麼呢?
[00:07:16.040 --> 00:07:16.880]  Elohim
[00:07:16.880 --> 00:07:20.000]  我們英文也叫God
[00:07:20.000 --> 00:07:21.840]  中文也叫神
[00:07:21.840 --> 00:07:23.080]  或者上帝
[00:07:23.080 --> 00:07:25.240]  OK?
[00:07:25.240 --> 00:07:26.520]  所以Fireman Elohim
[00:07:26.520 --> 00:07:28.400]  神說什麼呢?
[00:07:28.400 --> 00:07:31.040]  (英文)
[00:07:31.040 --> 00:07:33.880]  讓我們做
[00:07:33.880 --> 00:07:37.320]  讓我們創立創造
[00:07:37.320 --> 00:07:38.880]  (英文)
[00:07:38.880 --> 00:07:40.080]  創造什麼呢?
[00:07:40.080 --> 00:07:41.560]  Adam
[00:07:41.560 --> 00:07:42.920]  人類
[00:07:42.920 --> 00:07:45.520]  (英文)
[00:07:46.520 --> 00:07:47.760]  (英文)
[00:07:47.760 --> 00:07:49.560]  意思就是說
[00:07:49.560 --> 00:07:51.680]  照著我們的形象
[00:07:51.680 --> 00:07:53.480]  最後一個
[00:07:53.480 --> 00:07:55.480]  (英文)
[00:07:55.480 --> 00:07:56.520]  就是我們的
[00:07:56.520 --> 00:07:57.120]  就是這個意思
[00:07:57.120 --> 00:07:58.560]  照著形象
[00:07:58.560 --> 00:07:59.520]  我們的形象
[00:07:59.520 --> 00:08:01.080]  然後呢
[00:08:01.080 --> 00:08:02.000]  (英文)
[00:08:02.000 --> 00:08:04.480]  照著我們的樣式
[00:08:04.480 --> 00:08:05.560]  你也可以做什麼呢?
[00:08:05.560 --> 00:08:06.040]  人
[00:08:06.040 --> 00:08:06.840]  Right?
[00:08:06.840 --> 00:08:07.880]  OK?
[00:08:07.880 --> 00:08:09.560]  所以26節我們知道了
[00:08:09.560 --> 00:08:10.600]  原文就是這樣
[00:08:10.600 --> 00:08:12.120]  27節了
[00:08:12.120 --> 00:08:14.760]  就是那個作者
[00:08:14.760 --> 00:08:16.480]  那個敘述者
[00:08:16.480 --> 00:08:18.560]  就說回到底發生什麼事情
[00:08:18.560 --> 00:08:19.880]  上面說什麼呢?
[00:08:19.880 --> 00:08:21.000]  Fireman Elohim
[00:08:21.000 --> 00:08:22.040]  Nasir Adam
[00:08:22.040 --> 00:08:23.400]  就是說
[00:08:23.400 --> 00:08:27.760]  神引述創造主說了什麼
[00:08:27.760 --> 00:08:30.080]  讓我們做人類
[00:08:30.080 --> 00:08:31.800]  然後到27節
[00:08:31.800 --> 00:08:35.400]  他就去到報告
[00:08:35.400 --> 00:08:36.240]  告訴我們
[00:08:36.240 --> 00:08:37.920]  神做了什麼
[00:08:37.920 --> 00:08:41.480]  然後這裡第一個字就是動詞
[00:08:41.480 --> 00:08:44.000]  好像26節開始的時候也是動詞
[00:08:44.000 --> 00:08:46.600]  希伯來文很多時候都是動詞開始
[00:08:46.600 --> 00:08:48.360]  Fireman
[00:08:48.360 --> 00:08:52.200]  就是說他做了
[00:08:52.200 --> 00:08:54.080]  他創造
[00:08:54.080 --> 00:08:56.360]  主格什麼時候出來呢?
[00:08:56.360 --> 00:08:58.280]  通常第二個字就是主格
[00:08:58.280 --> 00:09:00.560]  就是Elohim
[00:09:00.560 --> 00:09:02.000]  就是神
[00:09:02.000 --> 00:09:03.760]  上面你看到有Elohim
[00:09:03.760 --> 00:09:05.160]  這裡也是Elohim
[00:09:05.160 --> 00:09:08.520]  然後就有一個這樣的符號
[00:09:08.520 --> 00:09:10.480]  英文
[00:09:10.480 --> 00:09:12.840]  翻譯出來的讀法就是at
[00:09:13.680 --> 00:09:15.600]  其實是翻譯不出來的
[00:09:15.600 --> 00:09:18.200]  是一個客體的標記
[00:09:18.200 --> 00:09:19.600]  就是說
[00:09:19.600 --> 00:09:21.400]  神做了什麼
[00:09:21.400 --> 00:09:23.720]  就給了一個客體標記給你
[00:09:23.720 --> 00:09:26.160]  然後告訴你做了什麼
[00:09:26.160 --> 00:09:28.360]  客體做了什麼
[00:09:28.360 --> 00:09:30.680]  就是Hadam
[00:09:30.680 --> 00:09:32.800]  這裡就是我所說的
[00:09:32.800 --> 00:09:33.960]  有貫詞
[00:09:33.960 --> 00:09:35.240]  Ha
[00:09:35.240 --> 00:09:40.480]  這就是希伯來文的原文文法
[00:09:40.480 --> 00:09:42.480]  裡面有一個叫The
[00:09:43.080 --> 00:09:43.680]  Ha
[00:09:43.680 --> 00:09:46.360]  所以你真的直譯的話
[00:09:46.360 --> 00:09:48.800]  就是The Man
[00:09:48.800 --> 00:09:51.320]  但不是說一個人
[00:09:51.320 --> 00:09:53.240]  是說一群人
[00:09:53.240 --> 00:09:54.840]  人類
[00:09:54.840 --> 00:09:59.280]  Fire ground Elohim at Hadam
[00:09:59.280 --> 00:10:02.160]  上帝做人類出來
[00:10:02.160 --> 00:10:05.320]  是照著他的形象和樣式
[00:10:05.320 --> 00:10:05.880]  是不是?
[00:10:05.880 --> 00:10:07.480]  好像上面那樣
[00:10:07.480 --> 00:10:10.440]  所以兩節
[00:10:10.440 --> 00:10:12.400]  頭一半
[00:10:12.440 --> 00:10:13.440]  26節頭一半
[00:10:13.440 --> 00:10:14.520]  27節頭一半
[00:10:14.520 --> 00:10:15.920]  想說什麼呢?
[00:10:15.920 --> 00:10:17.520]  就是上帝做人類
[00:10:17.520 --> 00:10:19.800]  我們經常以為
[00:10:19.800 --> 00:10:22.960]  或者小童兒童的聖經
[00:10:22.960 --> 00:10:24.440]  告訴我們
[00:10:24.440 --> 00:10:25.920]  創世紀開始的時候
[00:10:25.920 --> 00:10:26.880]  只有一個男人和一個女人
[00:10:26.880 --> 00:10:27.400]  不穿衣服
[00:10:27.400 --> 00:10:29.160]  然後躲在樹林裡
[00:10:29.160 --> 00:10:31.280]  這是沒錯的
[00:10:31.280 --> 00:10:33.280]  但是
[00:10:33.280 --> 00:10:35.600]  聖經你看回原文的時候
[00:10:35.600 --> 00:10:37.040]  其實是做了一群人出來
[00:10:37.040 --> 00:10:39.600]  第一章26-27節
[00:10:39.600 --> 00:10:41.760]  上帝做了什麼?
[00:10:41.760 --> 00:10:42.880]  Hadam
[00:10:42.880 --> 00:10:45.320]  The humanity
[00:10:45.320 --> 00:10:46.360]  人類
[00:10:46.360 --> 00:10:48.960]  上帝創立了人類出來
[00:10:48.960 --> 00:10:52.400]  所以我們看回亞當的時候
[00:10:52.400 --> 00:10:53.880]  我們就要了解了
[00:10:53.880 --> 00:10:55.600]  聖經說亞當的時候
[00:10:55.600 --> 00:10:57.200]  不是說一個人
[00:10:57.200 --> 00:10:58.840]  一個角色
[00:10:58.840 --> 00:11:00.240]  他的故事
[00:11:00.240 --> 00:11:01.960]  不是在描述一個人
[00:11:01.960 --> 00:11:05.600]  當然歷史上有亞當這個人
[00:11:05.600 --> 00:11:07.960]  但是其實亞當的故事是在說什麼呢?
[00:11:07.960 --> 00:11:09.960]  是在說人的代表
[00:11:10.360 --> 00:11:12.400]  整個人類的代表
[00:11:12.400 --> 00:11:13.640]  到了第二章的時候
[00:11:13.640 --> 00:11:14.960]  我們看到那人
[00:11:14.960 --> 00:11:16.640]  和合本譯做那人
[00:11:16.640 --> 00:11:18.160]  也算是算對的
[00:11:18.160 --> 00:11:19.640]  因為那人是什麼意思呢?
[00:11:19.640 --> 00:11:20.480]  Hadam
[00:11:20.480 --> 00:11:22.720]  就是The man
[00:11:22.720 --> 00:11:24.840]  而這個人是代表
[00:11:24.840 --> 00:11:26.320]  是一個典型
[00:11:26.320 --> 00:11:29.240]  代表了整個人類
[00:11:29.240 --> 00:11:33.160]  就是說在亞當身上就看到每一個人
[00:11:33.160 --> 00:11:36.280]  在夏娃身上看到每一個人
[00:11:36.280 --> 00:11:39.000]  所以亞當夏娃這個故事
[00:11:39.240 --> 00:11:41.560]  不只是他們獨一的故事
[00:11:41.560 --> 00:11:43.720]  聖經想說
[00:11:43.720 --> 00:11:45.120]  主子要說什麼呢?
[00:11:45.120 --> 00:11:45.920]  亞當夏娃
[00:11:45.920 --> 00:11:48.040]  說的是每個人的故事
[00:11:48.040 --> 00:11:51.640]  英文叫做Archetype
[00:11:51.640 --> 00:11:54.400]  就是一個典型
[00:11:54.400 --> 00:11:55.960]  一個representative
[00:11:55.960 --> 00:11:57.400]  一個代表
[00:11:57.400 --> 00:11:59.360]  所以我們想起亞當的時候
[00:11:59.360 --> 00:12:01.440]  不是想起一個人這麼簡單
[00:12:01.440 --> 00:12:03.600]  我們想起一個人
[00:12:03.600 --> 00:12:05.080]  他有一個典型
[00:12:05.080 --> 00:12:07.360]  是代表很多人
[00:12:08.080 --> 00:12:09.520]  代表整個人類
[00:12:09.520 --> 00:12:13.720]  這些東西在文學上經常出現的
[00:12:13.720 --> 00:12:15.720]  這種手法
[00:12:15.720 --> 00:12:18.680]  就是用典型來代表
[00:12:18.680 --> 00:12:20.280]  來描述一些事情
[00:12:20.280 --> 00:12:21.800]  而他描述的時候
[00:12:21.800 --> 00:12:23.960]  雖然他只是說一個人
[00:12:23.960 --> 00:12:26.960]  但是其實他代表很多其他人
[00:12:26.960 --> 00:12:29.040]  舉個很簡單的例子
[00:12:29.040 --> 00:12:30.840]  母親
[00:12:30.840 --> 00:12:33.640]  你去問問小朋友
[00:12:33.640 --> 00:12:35.760]  或者你在班房裡面問問小朋友
[00:12:35.760 --> 00:12:37.360]  怎麼形容母親呢?
[00:12:37.760 --> 00:12:38.760]  他們會怎麼形容?
[00:12:38.760 --> 00:12:42.160]  或者很多其他人會怎麼形容母親呢?
[00:12:42.160 --> 00:12:44.760]  說她雙手是龜裂的
[00:12:44.760 --> 00:12:48.160]  說她能進廚房又能出廳堂
[00:12:48.160 --> 00:12:50.800]  小朋友可能覺得母親是白雪公主
[00:12:50.800 --> 00:12:57.360]  甚至有些人會形容母親是風箏的扇
[00:12:57.360 --> 00:12:59.400]  是不是?
[00:12:59.400 --> 00:13:00.560]  扯著她
[00:13:00.560 --> 00:13:02.040]  讓她不會飛掉
[00:13:02.040 --> 00:13:05.000]  或者形容母親是囉囉嗦嗦
[00:13:05.000 --> 00:13:06.360]  說個不停的
[00:13:07.160 --> 00:13:09.480]  他所描述的母親
[00:13:09.480 --> 00:13:11.600]  不是一個獨特的母親
[00:13:11.600 --> 00:13:15.000]  他所描述的是一個典型的母親
[00:13:15.000 --> 00:13:18.440]  全世界世上只有媽媽好
[00:13:18.440 --> 00:13:19.680]  媽媽是怎麼樣的?
[00:13:19.680 --> 00:13:20.920]  母親
[00:13:20.920 --> 00:13:22.840]  就是雙手龜裂
[00:13:22.840 --> 00:13:24.400]  因為工作很辛苦
[00:13:24.400 --> 00:13:27.560]  洗碗、燙衣服、煮飯
[00:13:27.560 --> 00:13:28.680]  手會裂
[00:13:28.680 --> 00:13:30.520]  能進廚房、能出廳堂
[00:13:30.520 --> 00:13:31.120]  是不是?
[00:13:31.120 --> 00:13:32.280]  很可愛的
[00:13:32.280 --> 00:13:33.920]  囉囉嗦嗦的
[00:13:34.240 --> 00:13:37.560]  就是在說一個母親的所謂 Archetype
[00:13:37.560 --> 00:13:38.440]  代表
[00:13:38.440 --> 00:13:40.320]  或者
[00:13:40.320 --> 00:13:41.920]  我跟你說一個故事
[00:13:41.920 --> 00:13:44.000]  我說從前有一個人
[00:13:44.000 --> 00:13:47.680]  他的品行沒有什麼修養
[00:13:47.680 --> 00:13:49.720]  說話的時候很大聲
[00:13:49.720 --> 00:13:50.680]  沒有禮貌
[00:13:50.680 --> 00:13:52.560]  沒什麼風度
[00:13:52.560 --> 00:13:54.760]  有時候會擺架子
[00:13:54.760 --> 00:13:56.600]  你說那個人叫什麼名字?
[00:13:56.600 --> 00:13:58.120]  那個人的名字叫做中國人
[00:13:58.120 --> 00:14:02.920]  你就知道我說的不是一個人
[00:14:03.400 --> 00:14:05.640]  我是在說一群人
[00:14:05.640 --> 00:14:07.440]  一個典型
[00:14:07.440 --> 00:14:08.120]  是不是?
[00:14:08.120 --> 00:14:10.280]  所以你看亞當的故事也是一樣的
[00:14:10.280 --> 00:14:11.920]  沒錯有歷史的亞當
[00:14:11.920 --> 00:14:13.760]  但是經文的主旨想說什麼呢?
[00:14:13.760 --> 00:14:16.200]  就是人類的代表
[00:14:16.200 --> 00:14:18.120]  人類的代表
[00:14:18.120 --> 00:14:21.280]  所以我們看亞當的描述的時候
[00:14:21.280 --> 00:14:22.760]  《創世紀二三章》
[00:14:22.760 --> 00:14:25.320]  其實是在看我們自己
[00:14:25.320 --> 00:14:26.720]  每一個人
[00:14:26.720 --> 00:14:29.320]  都有一個這樣的描述
[00:14:29.320 --> 00:14:32.480]  就是人的墮落
[00:14:32.720 --> 00:14:35.920]  不只是亞當做了一些事情
[00:14:35.920 --> 00:14:38.120]  搞到整個人類都砸了
[00:14:38.120 --> 00:14:43.200]  讓整個人類全部都墮落了
[00:14:43.200 --> 00:14:45.080]  不只是他
[00:14:45.080 --> 00:14:46.800]  每個人都是這樣
[00:14:46.800 --> 00:14:48.840]  所以你想想
[00:14:48.840 --> 00:14:50.080]  《創世紀》第一章
[00:14:50.080 --> 00:14:51.600]  第二章
[00:14:51.600 --> 00:14:54.920]  說的是哈阿達
[00:14:54.920 --> 00:14:57.880]  The man
[00:14:57.880 --> 00:14:59.400]  人類
[00:14:59.400 --> 00:15:01.240]  一個代表
[00:15:02.280 --> 00:15:04.520]  《創世紀》第一章開始已經有一群人了
[00:15:04.520 --> 00:15:10.080]  但是第二章鏡頭就放大了
[00:15:10.080 --> 00:15:12.440]  焦點就放在一個人身上了
[00:15:12.440 --> 00:15:14.360]  那個我們叫他亞當
[00:15:14.360 --> 00:15:15.240]  那人
[00:15:15.240 --> 00:15:18.240]  其實就是全人類的代表
[00:15:18.240 --> 00:15:20.440]  你這樣的話
[00:15:20.440 --> 00:15:24.080]  你解決了不少我們以往
[00:15:24.080 --> 00:15:26.800]  自勉識經
[00:15:26.800 --> 00:15:30.960]  引申出來的一些問題
[00:15:31.960 --> 00:15:34.720]  《創世紀》第四章十四和十七節
[00:15:34.720 --> 00:15:36.280]  這裡說什麼呢?
[00:15:36.280 --> 00:15:37.560]  該人
[00:15:37.560 --> 00:15:38.240]  你記得嗎?
[00:15:38.240 --> 00:15:38.880]  該人
[00:15:38.880 --> 00:15:41.040]  他的祭物上帝
[00:15:41.040 --> 00:15:43.200]  不去接納
[00:15:43.200 --> 00:15:45.440]  然後他就發怒
[00:15:45.440 --> 00:15:47.760]  殺了他的弟弟和父親
[00:15:47.760 --> 00:15:49.640]  十四節
[00:15:49.640 --> 00:15:50.960]  他要離開耶和華
[00:15:50.960 --> 00:15:53.680]  他就投訴什麼呢?
[00:15:53.680 --> 00:15:56.000]  他說如果有人看到我的時候
[00:15:56.000 --> 00:15:57.200]  就會殺我
[00:15:57.200 --> 00:15:58.600]  我會害怕的
[00:15:59.840 --> 00:16:03.400]  我們平日的自勉識經
[00:16:03.400 --> 00:16:05.120]  我們就說哪裡會害怕呢?
[00:16:05.120 --> 00:16:06.080]  有什麼人在呢?
[00:16:06.080 --> 00:16:07.160]  因為
[00:16:07.160 --> 00:16:08.760]  內裡只有三個人而已
[00:16:08.760 --> 00:16:10.200]  有一個人已經死了
[00:16:10.200 --> 00:16:11.280]  第四個人已經死了
[00:16:11.280 --> 00:16:12.760]  阿伯死了
[00:16:12.760 --> 00:16:16.000]  只有亞當、夏娃和該人
[00:16:16.000 --> 00:16:17.920]  何來會害怕呢?
