
[00:00:00.000 --> 00:00:03.080]  好,今天我們繼續看這個主題
[00:01:19.400 --> 00:01:20.960]  今天最後一堂
[00:01:20.960 --> 00:01:24.520]  我們去到看敬拜裡面其中一個項目
[00:01:24.520 --> 00:01:26.400]  就是詩歌的項目
[00:01:26.400 --> 00:01:29.760]  特別是我們去設計我們的崇拜
[00:01:29.760 --> 00:01:31.600]  或者我們來到一個崇拜的時候
[00:01:31.600 --> 00:01:33.600]  我們想起唱這些詩歌的時候
[00:01:33.600 --> 00:01:36.880]  我們如何能夠使我們成為一個更好的敬拜者
[00:01:36.880 --> 00:01:39.440]  我們回答一個問題
[00:01:39.440 --> 00:01:41.880]  就是現代的敬拜詩歌
[00:01:41.880 --> 00:01:45.960]  是不是一個適合的詩歌
[00:01:45.960 --> 00:01:47.480]  還是過度簡化
[00:01:47.480 --> 00:01:48.760]  dumb down
[00:01:48.760 --> 00:01:50.840]  dumb down我們的敬拜
[00:01:50.840 --> 00:01:52.080]  剛才我們唱的那些詩歌
[00:01:52.080 --> 00:01:54.840]  都算是現代的詩歌
[00:01:54.840 --> 00:01:58.280]  我們比較老一點的信徒
[00:01:58.280 --> 00:02:00.080]  我經常形容自己
[00:02:00.080 --> 00:02:02.400]  我就是那些老差骨
[00:02:02.400 --> 00:02:03.400]  進到教會
[00:02:03.400 --> 00:02:07.080]  我知道你們那些前後左右
[00:02:07.080 --> 00:02:08.720]  裡面外面所有的東西
[00:02:08.720 --> 00:02:10.240]  我知道怎麼運作的
[00:02:10.240 --> 00:02:12.440]  就是我們這些老差骨
[00:02:12.440 --> 00:02:14.520]  問這個問題
[00:02:14.520 --> 00:02:19.800]  到底現代的詩歌是不是會dumb down worship
[00:02:19.800 --> 00:02:24.000]  我有一件事覺得很奇特的
[00:02:24.000 --> 00:02:26.160]  就是我今天去到教會的時候
[00:02:26.160 --> 00:02:29.520]  或者聽到不同教會的一些對話
[00:02:29.520 --> 00:02:34.600]  都仍然在掙扎著舊的詩歌和新的詩歌的張力
[00:02:34.600 --> 00:02:38.640]  有些人認為舊的詩歌才是有價值的
[00:02:38.640 --> 00:02:41.040]  新的詩歌或者現代的詩歌
[00:02:41.040 --> 00:02:43.360]  可能有些是好一點的
[00:02:43.360 --> 00:02:47.320]  但是大致上質素上都是比較差一點
[00:02:47.320 --> 00:02:49.840]  一代不如一代
[00:02:49.840 --> 00:02:52.040]  新的一代是不是會這樣呢
[00:02:52.040 --> 00:02:54.360]  如果老差骨的話
[00:02:54.360 --> 00:02:55.760]  你好像我一樣
[00:02:55.760 --> 00:02:56.720]  老差骨
[00:02:56.720 --> 00:03:00.760]  你記得1980年代
[00:03:00.760 --> 00:03:01.920]  80年代
[00:03:01.920 --> 00:03:02.760]  老差骨了
[00:03:02.760 --> 00:03:05.280]  我們中間有很多80年代的
[00:03:05.280 --> 00:03:07.520]  可能不在這裡
[00:03:07.520 --> 00:03:08.920]  80年代的時候
[00:03:08.920 --> 00:03:10.560]  年輕的時候我們去教會
[00:03:10.560 --> 00:03:13.840]  是不是有很大的debate
[00:03:13.840 --> 00:03:17.600]  就是講到舊的詩歌和新的詩歌的張力
[00:03:17.600 --> 00:03:18.880]  有些詩歌可以用
[00:03:18.880 --> 00:03:20.600]  有些詩歌不可以用
[00:03:20.600 --> 00:03:20.960]  為什麼呢
[00:03:20.960 --> 00:03:23.120]  因為80年代的時候
[00:03:23.120 --> 00:03:25.160]  先講講歷史
[00:03:25.160 --> 00:03:25.720]  死火了
[00:03:25.720 --> 00:03:27.720]  講歷史40年前
[00:03:27.720 --> 00:03:28.360]  是不是
[00:03:28.360 --> 00:03:29.960]  真是要命
[00:03:29.960 --> 00:03:34.200]  不過我們需要知道近代的歷史
[00:03:34.200 --> 00:03:35.840]  知道近代發生了什麼事
[00:03:35.840 --> 00:03:37.800]  我們才知道來龍去脈
[00:03:37.800 --> 00:03:39.520]  然後我們懂得怎麼去分析
[00:03:39.520 --> 00:03:41.800]  然後我們看看聖經裡面怎麼講
[00:03:41.800 --> 00:03:50.720]  80年代開始有一些敬拜詩歌的士工是湧現的
[00:03:50.720 --> 00:03:52.040]  大家記得
[00:03:52.040 --> 00:03:52.880]  有個英文
[00:03:52.880 --> 00:03:54.200]  就是從英文這裡開始
[00:03:54.200 --> 00:03:55.800]  從美國開始的
[00:03:55.800 --> 00:03:57.400]  大致上從美國開始
[00:03:57.400 --> 00:04:01.440]  有個叫Melanova的音樂的組織
[00:04:01.440 --> 00:04:02.360]  記得嗎
[00:04:02.360 --> 00:04:03.920]  Melanova
[00:04:03.920 --> 00:04:05.520]  你沒有人點頭的
[00:04:05.520 --> 00:04:07.400]  你不要裝小時候的
[00:04:07.400 --> 00:04:10.520]  我知道那些應該是知道的
[00:04:10.520 --> 00:04:13.200]  Melanova就有一些新的詩歌出現了
[00:04:13.200 --> 00:04:15.880]  那些叫Praise and Worship Songs
[00:04:15.880 --> 00:04:16.720]  Praise and Worship Songs
[00:04:16.720 --> 00:04:19.000]  我記得那時候我們團契或者教會的時候
[00:04:19.000 --> 00:04:20.600]  拿著一本很薄的
[00:04:20.600 --> 00:04:22.240]  叫做Praise
[00:04:22.240 --> 00:04:24.160]  就是北美教會
[00:04:24.160 --> 00:04:26.120]  就打開這樣去唱
[00:04:26.120 --> 00:04:29.800]  裡面就有一些現代寫的詩歌
[00:04:29.800 --> 00:04:31.760]  你記得這首歌的詩歌
[00:04:31.760 --> 00:04:34.640]  叫做As the Deer
[00:04:34.640 --> 00:04:35.560]  記得嗎
[00:04:35.560 --> 00:04:38.280]  1984年的時候寫的
[00:04:38.280 --> 00:04:40.280]  1984年的時候
[00:04:40.280 --> 00:04:41.440]  1984年的時候
[00:04:41.440 --> 00:04:42.840]  Melanova所寫的
[00:04:42.840 --> 00:04:43.920]  這首詩歌
[00:04:43.920 --> 00:04:46.000]  As the Deer Pants for Water
[00:04:46.000 --> 00:04:47.000]  Right
[00:04:47.000 --> 00:04:50.000]  So my soul longs after thee
[00:04:50.000 --> 00:04:50.600]  Right
[00:04:50.600 --> 00:04:51.840]  就是還在用一些
[00:04:51.840 --> 00:04:53.960]  Old King James的英文
[00:04:53.960 --> 00:04:56.680]  You alone are my heart's desire
[00:04:56.680 --> 00:04:57.040]  等等
[00:04:57.040 --> 00:04:59.200]  I long to worship thee
[00:04:59.200 --> 00:05:02.200]  還翻譯成中文
[00:05:02.200 --> 00:05:03.520]  有廣東話
[00:05:03.520 --> 00:05:04.200]  有國語
[00:05:04.200 --> 00:05:05.720]  國語我這裡給你
[00:05:05.720 --> 00:05:06.320]  是嗎
[00:05:06.320 --> 00:05:08.160]  這首詩歌在哪裡來的
[00:05:08.160 --> 00:05:09.160]  材料在哪裡來的
[00:05:09.160 --> 00:05:10.960]  歌詞
[00:05:10.960 --> 00:05:11.960]  詩哪一邊
[00:05:11.960 --> 00:05:14.280]  詩哪一邊
[00:05:14.280 --> 00:05:15.880]  42
[00:05:15.880 --> 00:05:18.640]  42
[00:05:18.640 --> 00:05:20.120]  就是如鹿鶴無雞髓
[00:05:20.120 --> 00:05:22.920]  那裡就是在說詩人去鶴舞上帝
[00:05:22.920 --> 00:05:24.360]  這首是很簡單的詩歌
[00:05:24.360 --> 00:05:26.080]  有多少節
[00:05:26.080 --> 00:05:28.680]  嗯
[00:05:28.680 --> 00:05:29.720]  算是兩節
[00:05:29.720 --> 00:05:31.000]  其實也只是一節
[00:05:31.040 --> 00:05:33.120]  有副歌
[00:05:33.120 --> 00:05:34.600]  Right
[00:05:34.600 --> 00:05:36.720]  這些新的詩歌
[00:05:36.720 --> 00:05:38.320]  當時湧現的時候
[00:05:38.320 --> 00:05:39.800]  有很多人覺得
[00:05:39.800 --> 00:05:43.600]  這些好像過分簡化了
[00:05:43.600 --> 00:05:46.680]  就是敬拜
[00:05:46.680 --> 00:05:50.480]  因為這首詩歌說了多少東西
[00:05:50.480 --> 00:05:52.880]  你只看字也不可以說太多
[00:05:52.880 --> 00:05:55.680]  因為字已經這麼少字
[00:05:55.680 --> 00:05:58.720]  這麼少節數
[00:05:58.720 --> 00:06:00.200]  有這些新的詩歌出現的時候
[00:06:00.200 --> 00:06:02.600]  很多時候有那種張力
[00:06:02.600 --> 00:06:05.640]  就是新的詩歌到底是不是丟了
[00:06:05.640 --> 00:06:09.040]  還是我們應該要保存舊的詩歌
[00:06:09.040 --> 00:06:09.840]  這首詩歌
[00:06:09.840 --> 00:06:10.560]  大家知道
[00:06:10.560 --> 00:06:12.040]  李兆王
[00:06:12.040 --> 00:06:13.000]  大概什麼時候
[00:06:13.000 --> 00:06:14.720]  90年代2000年
[00:06:14.720 --> 00:06:15.400]  差不多
[00:06:15.400 --> 00:06:17.360]  我不太記得
[00:06:17.360 --> 00:06:19.200]  問問Ivan
[00:06:19.200 --> 00:06:21.480]  就是那時候出這首詩歌
[00:06:21.480 --> 00:06:23.520]  或者出這類的詩歌
[00:06:23.520 --> 00:06:25.280]  是
[00:06:25.280 --> 00:06:27.120]  也有那種張力
[00:06:27.160 --> 00:06:30.600]  就是那些老差骨
[00:06:30.600 --> 00:06:33.560]  就會覺得傳統的詩歌怎麼辦
[00:06:33.560 --> 00:06:36.680]  傳統的詩歌豐富很多
[00:06:36.680 --> 00:06:38.560]  李兆王
[00:06:38.560 --> 00:06:40.280]  這裡有多少字
[00:06:40.280 --> 00:06:41.920]  很少字
[00:06:41.920 --> 00:06:45.040]  所以現代詩歌給人的感覺是比較簡單
[00:06:45.040 --> 00:06:45.880]  短
[00:06:45.880 --> 00:06:47.440]  還有是重複的
[00:06:47.440 --> 00:06:49.120]  Right
[00:06:49.120 --> 00:06:50.400]  懂國語的
[00:06:50.400 --> 00:06:51.680]  知道這首了
[00:06:51.680 --> 00:06:52.520]  是吧
[00:06:52.520 --> 00:06:53.760]  讚美之詮
[00:06:53.760 --> 00:06:55.520]  現在出到
[00:06:55.520 --> 00:06:58.080]  多少唱的CD
[00:06:58.080 --> 00:06:59.680]  那些詩集
[00:06:59.680 --> 00:07:00.320]  出到多少
[00:07:00.320 --> 00:07:01.640]  好像十幾了
[00:07:01.640 --> 00:07:02.400]  十幾
[00:07:02.400 --> 00:07:04.680]  我記得每年他出的時候
[00:07:04.680 --> 00:07:06.440]  我太太也買一隻
[00:07:06.440 --> 00:07:07.480]  也買一隻
[00:07:07.480 --> 00:07:09.200]  當時要買現在不用了
[00:07:09.200 --> 00:07:10.560]  現在Spotify
[00:07:10.560 --> 00:07:11.360]  是吧
[00:07:11.360 --> 00:07:12.640]  她收藏了買了CD
[00:07:12.640 --> 00:07:14.720]  其實我想丟掉它
[00:07:14.720 --> 00:07:16.240]  因為家裡沒有位置
[00:07:16.240 --> 00:07:17.120]  而且她聽到
[00:07:17.120 --> 00:07:19.760]  你去哪裡找一台CD機給她聽
[00:07:19.760 --> 00:07:21.240]  是吧
[00:07:21.240 --> 00:07:22.840]  那代位已經完了
[00:07:22.840 --> 00:07:25.240]  我們已經轉身了
[00:07:25.240 --> 00:07:27.240]  但這是第一首
[00:07:27.240 --> 00:07:29.200]  讚美之詮的詩歌
[00:07:29.200 --> 00:07:30.640]  這首詩歌叫什麼名字
[00:07:30.640 --> 00:07:32.880]  就是叫讚美之詮
[00:07:32.880 --> 00:07:34.600]  所以那個時宮也是叫讚美之詮
[00:07:34.600 --> 00:07:36.840]  到現在仍然是一個很好的時宮
[00:07:36.840 --> 00:07:37.200]  是吧
[00:07:37.200 --> 00:07:38.880]  一個台灣人為主
[00:07:38.880 --> 00:07:40.840]  或者國語為主的詩歌
[00:07:40.840 --> 00:07:41.760]  沒錯
[00:07:41.760 --> 00:07:43.480]  這些詩歌我們看下去的時候
[00:07:43.480 --> 00:07:44.800]  是短
[00:07:44.800 --> 00:07:45.880]  簡單
[00:07:45.880 --> 00:07:47.680]  還有是重複的
[00:07:47.680 --> 00:07:49.160]  如果你看它有沒有
[00:07:49.160 --> 00:07:52.320]  聖經或者神學的內容的話
[00:07:52.320 --> 00:07:54.080]  是
[00:07:54.080 --> 00:07:56.320]  比較少的
[00:07:56.320 --> 00:07:57.320]  是吧
[00:07:57.320 --> 00:08:00.200]  我給大家一個比較
[00:08:00.200 --> 00:08:01.920]  這個首本名曲
[00:08:01.920 --> 00:08:03.280]  奇異恩典
[00:08:03.280 --> 00:08:04.800]  有多少節
[00:08:04.800 --> 00:08:06.080]  有四節
[00:08:06.080 --> 00:08:07.400]  有四節
[00:08:07.400 --> 00:08:08.840]  其實有六節
[00:08:08.840 --> 00:08:11.160]  通常我們有四節
[00:08:11.160 --> 00:08:12.760]  六節
[00:08:12.760 --> 00:08:14.160]  每一節
[00:08:14.160 --> 00:08:17.520]  都是說出一些神學的概念
[00:08:17.520 --> 00:08:19.560]  或者神學的教義
[00:08:19.560 --> 00:08:20.920]  以致我們唱詩歌的時候
[00:08:20.920 --> 00:08:23.280]  我們能夠得到一些內容
[00:08:23.280 --> 00:08:23.640]  是吧
[00:08:23.640 --> 00:08:24.760]  神學上是豐富的
[00:08:24.760 --> 00:08:25.360]  第一節
[00:08:25.360 --> 00:08:27.280]  奇異恩典何等甘甜
[00:08:27.280 --> 00:08:27.960]  說的是什麼
[00:08:27.960 --> 00:08:29.440]  Forgiveness
[00:08:29.440 --> 00:08:32.040]  說的是罪得赦免
[00:08:32.040 --> 00:08:33.360]  第二節
[00:08:33.360 --> 00:08:34.960]  浩大恩典我敬畏
[00:08:34.960 --> 00:08:36.520]  然後初選之時蒙恩
[00:08:36.520 --> 00:08:37.640]  為了這個寶貴恩典
[00:08:37.640 --> 00:08:39.120]  要說救恩
[00:08:39.120 --> 00:08:40.720]  Salvation
[00:08:40.720 --> 00:08:41.320]  Forgiveness
[00:08:41.320 --> 00:08:42.640]  Salvation
[00:08:42.640 --> 00:08:43.640]  然後第三
[00:08:43.640 --> 00:08:47.400]  危險往來我飽受人間苦楚
[00:08:47.400 --> 00:08:48.400]  是吧
[00:08:48.400 --> 00:08:49.960]  平安渡過
[00:08:49.960 --> 00:08:53.560]  然後將會回到天家
[00:08:53.560 --> 00:08:55.800]  說的是上帝的大靈
[00:08:55.800 --> 00:08:56.800]  Providence
[00:08:56.800 --> 00:08:58.520]  是吧
[00:08:58.520 --> 00:08:59.960]  第四節
[00:08:59.960 --> 00:09:02.200]  說的是盼望終末的事
[00:09:02.200 --> 00:09:06.240]  將來在天安居萬年
[00:09:06.240 --> 00:09:07.720]  讚美永不減少
[00:09:07.720 --> 00:09:08.560]  是吧
[00:09:08.560 --> 00:09:10.640]  說的是天上的敬拜
[00:09:10.640 --> 00:09:11.440]  是吧
[00:09:11.440 --> 00:09:13.320]  所以你唱完一首詩歌
[00:09:13.320 --> 00:09:13.920]  你會發現
[00:09:13.920 --> 00:09:14.280]  嘩
[00:09:14.280 --> 00:09:14.960]  很豐富
[00:09:14.960 --> 00:09:16.000]  是吧
[00:09:16.000 --> 00:09:17.320]  四節
[00:09:17.320 --> 00:09:21.360]  說出了四個神學的概念
[00:09:21.360 --> 00:09:23.880]  是不是神學上很豐富
[00:09:23.880 --> 00:09:25.280]  是吧
[00:09:25.280 --> 00:09:27.880]  不像讚美之傳
[00:09:27.880 --> 00:09:30.200]  只是我們舉起手唱歌
[00:09:30.200 --> 00:09:31.160]  讚美上帝
[00:09:31.160 --> 00:09:33.080]  是這樣的
[00:09:33.080 --> 00:09:36.960]  但這些是有內涵的
[00:09:36.960 --> 00:09:38.280]  正因為這個緣故
[00:09:38.280 --> 00:09:39.960]  所以有很多人認為
[00:09:39.960 --> 00:09:41.640]  這些舊有的詩歌
[00:09:41.640 --> 00:09:42.880]  或者傳統的詩歌
[00:09:42.880 --> 00:09:45.000]  才是適合於敬拜
[00:09:45.000 --> 00:09:47.040]  有很多現代的詩歌
[00:09:47.040 --> 00:09:48.840]  不是
[00:09:48.840 --> 00:09:49.520]  可以用
[00:09:49.520 --> 00:09:52.640]  但不是很到位
[00:09:52.640 --> 00:09:53.400]  是吧
[00:09:53.400 --> 00:09:56.360]  特別對我們這些老差骨來說
[00:09:56.360 --> 00:09:56.640]  是吧
[00:09:56.640 --> 00:09:58.040]  因為太重複了
[00:09:58.040 --> 00:09:59.280]  現代的詩歌
[00:09:59.280 --> 00:10:00.280]  舊的詩歌不是
[00:10:00.280 --> 00:10:02.040]  有很多內容出來
[00:10:02.040 --> 00:10:03.040]  是吧
[00:10:03.040 --> 00:10:07.800]  是否可以這樣去
[00:10:07.800 --> 00:10:09.240]  是否可以這樣理解
[00:10:09.240 --> 00:10:11.880]  和這樣去分析
[00:10:11.880 --> 00:10:14.280]  你覺得呢
[00:10:14.280 --> 00:10:15.080]  傳統詩歌
[00:10:15.080 --> 00:10:18.040]  沒錯是將一首詩歌
[00:10:18.040 --> 00:10:19.960]  然後把所有的
[00:10:19.960 --> 00:10:21.600]  或者很多的神學的內容
[00:10:21.600 --> 00:10:23.200]  是加進去的
[00:10:23.200 --> 00:10:24.520]  是吧
[00:10:24.520 --> 00:10:26.280]  好像這首詩歌
[00:10:26.280 --> 00:10:26.720]  如果你想一下
[00:10:26.720 --> 00:10:28.640]  我自己生命裏面
[00:10:28.640 --> 00:10:29.840]  成長的裏面
[00:10:29.840 --> 00:10:30.920]  在教會裏面學的
[00:10:30.920 --> 00:10:32.880]  那些傳統的聖詩
[00:10:32.880 --> 00:10:34.680]  隨便想一下
[00:10:34.680 --> 00:10:37.480]  Mighty Fortress
[00:10:37.480 --> 00:10:39.600]  堅固保障
[00:10:39.600 --> 00:10:42.760]  Church is one foundation
[00:10:42.760 --> 00:10:44.640]  教會唯一的根基
[00:10:44.640 --> 00:10:46.480]  有六七節的
[00:10:46.480 --> 00:10:49.600]  每一節都是說出不同的
[00:10:49.600 --> 00:10:51.600]  神學和信仰的內容
[00:10:51.600 --> 00:10:52.680]  是吧
[00:10:52.680 --> 00:10:54.040]  是豐富很多的
[00:10:54.040 --> 00:10:54.520]  是吧
[00:10:54.520 --> 00:10:55.640]  這個是說真的
[00:10:55.640 --> 00:10:56.160]  是吧
[00:10:56.160 --> 00:10:57.280]  真是這樣
[00:10:57.280 --> 00:10:58.680]  但是
[00:10:58.680 --> 00:10:59.880]  如果你說要一首詩歌
[00:10:59.880 --> 00:11:02.600]  把所有的東西加進去的話
[00:11:02.600 --> 00:11:04.000]  那我有時候就會想
[00:11:04.000 --> 00:11:05.280]  會不會
[00:11:05.280 --> 00:11:05.720]  你想一下
[00:11:05.720 --> 00:11:07.240]  六節詩歌
[00:11:07.240 --> 00:11:09.480]  每一節都說一個
[00:11:09.480 --> 00:11:11.680]  或者某一方面
[00:11:11.680 --> 00:11:13.560]  神學的教義
[00:11:13.560 --> 00:11:14.600]  就是什麼都說
[00:11:14.600 --> 00:11:16.200]  是吧
[00:11:16.200 --> 00:11:18.520]  那會不會水過鴨背呢
[00:11:18.520 --> 00:11:20.440]  是吧
[00:11:20.440 --> 00:11:24.000]  就好像那些讀神學院的同學
[00:11:24.000 --> 00:11:25.640]  我們交功課的時候
[00:11:25.640 --> 00:11:28.520]  你是不是什麼都放進去的
[00:11:28.520 --> 00:11:29.320]  教授告訴你
[00:11:29.320 --> 00:11:31.640]  你要有論文
[00:11:31.640 --> 00:11:33.440]  你要有主題才行
[00:11:33.440 --> 00:11:33.720]  是吧
[00:11:33.720 --> 00:11:35.160]  你不可以什麼都放進去
[00:11:35.160 --> 00:11:36.600]  不然你什麼都說
[00:11:36.600 --> 00:11:38.640]  就變成什麼
[00:11:38.640 --> 00:11:39.280]  什麼都不說
[00:11:39.280 --> 00:11:40.080]  是吧
[00:11:40.080 --> 00:11:41.040]  是吧
[00:11:41.040 --> 00:11:42.160]  你明白我的意思嗎
[00:11:42.160 --> 00:11:44.480]  就是如果你要預計
[00:11:44.480 --> 00:11:45.600]  一首詩歌
[00:11:45.600 --> 00:11:48.400]  要他交代所有的東西
[00:11:48.400 --> 00:11:51.040]  由你信主到你去天家
[00:11:51.040 --> 00:11:52.240]  每次唱一首詩歌
[00:11:52.240 --> 00:11:55.160]  都是由你出生到你去天家的
[00:11:55.160 --> 00:11:56.080]  是吧
[00:11:56.080 --> 00:12:00.200]  那是不是其實
[00:12:00.200 --> 00:12:01.840]  就是你預期太多了
[00:12:01.840 --> 00:12:02.560]  是吧
[00:12:02.560 --> 00:12:03.680]  只是短短一首詩歌
[00:12:03.680 --> 00:12:04.720]  三至五分鐘
[00:12:04.720 --> 00:12:06.400]  最多七分鐘
[00:12:06.400 --> 00:12:07.800]  什麼都說
[00:12:07.800 --> 00:12:09.080]  你有沒有看過那些
[00:12:09.080 --> 00:12:11.280]  我知道大家已經不看書了
[00:12:11.280 --> 00:12:14.720]  那些系統神學的書
[00:12:14.720 --> 00:12:17.400]  多少頁的
[00:12:17.400 --> 00:12:18.960]  五百多頁
[00:12:18.960 --> 00:12:21.200]  那些只能看到它
[00:12:21.200 --> 00:12:21.880]  你還沒打開
[00:12:21.880 --> 00:12:24.120]  你的臉都變青了
[00:12:24.120 --> 00:12:26.200]  五百頁的系統神學書
[00:12:26.200 --> 00:12:29.560]  我家裡有好幾本
[00:12:29.560 --> 00:12:33.680]  是囊括了整個聖經裡面
[00:12:33.680 --> 00:12:37.160]  所教導的主要的教義
[00:12:37.160 --> 00:12:39.600]  但是你可不可以將那五百頁的書
[00:12:39.600 --> 00:12:42.760]  壓在五分鐘裡面
[00:12:42.760 --> 00:12:46.160]  這樣的預期是不實際的
[00:12:46.160 --> 00:12:49.520]  還有詩歌本身的題材
[00:12:49.520 --> 00:12:51.960]  不是真的要講內容的
[00:12:51.960 --> 00:12:53.920]  對嗎
[00:12:53.920 --> 00:12:54.960]  不是講內容的
[00:12:54.960 --> 00:12:57.560]  你喜歡聽什麼歌
[00:12:57.560 --> 00:12:58.720]  你喜歡聽什麼歌
[00:12:58.720 --> 00:12:59.600]  舊的歌也好
[00:12:59.600 --> 00:13:00.280]  新的歌也好
[00:13:00.280 --> 00:13:03.360]  現代歌也好
[00:13:03.360 --> 00:13:06.760]  大概都是三至五分鐘
[00:13:06.760 --> 00:13:07.720]  是吧
[00:13:07.720 --> 00:13:11.160]  是不是你聽歌去學內容的
[00:13:11.160 --> 00:13:12.240]  不是的
[00:13:12.240 --> 00:13:12.960]  是吧
[00:13:12.960 --> 00:13:14.200]  聽歌很多時候
[00:13:14.200 --> 00:13:15.720]  歌曲是做什麼的
[00:13:15.720 --> 00:13:18.800]  是表達情緒的
[00:13:18.800 --> 00:13:21.520]  表達情感的
[00:13:21.520 --> 00:13:26.440]  這是歌曲應該有的題材
[00:13:26.440 --> 00:13:28.160]  如果你說要一首詩歌裡面
[00:13:28.160 --> 00:13:30.200]  加上所有東西
[00:13:30.200 --> 00:13:32.240]  這樣才是一首好的詩歌
[00:13:32.240 --> 00:13:35.960]  我覺得好像沒什麼道理
[00:13:35.960 --> 00:13:36.960]  是吧
[00:13:36.960 --> 00:13:39.080]  你看看聖經怎麼說
[00:13:39.080 --> 00:13:40.960]  說到天上的敬拜的時候
[00:13:40.960 --> 00:13:44.480]  在史書第四章第八節
[00:13:44.480 --> 00:13:44.960]  說什麼
[00:13:44.960 --> 00:13:48.960]  他說他們晝夜不住地說
[00:13:48.960 --> 00:13:51.400]  他們就是四活物或者天使
[00:13:51.400 --> 00:13:53.880]  這裡說的是約翰被提到天上的時候
[00:13:53.880 --> 00:13:57.400]  他發現天上有一個敬拜
[00:13:57.400 --> 00:14:02.000]  敬拜那位在上掌權的主宰
[00:14:02.000 --> 00:14:05.520]  他說天使晝夜不住地說
[00:14:05.520 --> 00:14:07.760]  盛哉盛哉盛哉
[00:14:07.760 --> 00:14:09.920]  主全能的上帝
[00:14:09.920 --> 00:14:15.120]  昔在今在以後永在
[00:14:15.120 --> 00:14:17.240]  他們唱什麼詩歌
[00:14:17.240 --> 00:14:18.840]  就是那兩行嗎
[00:14:18.840 --> 00:14:20.120]  是吧
[00:14:20.120 --> 00:14:22.920]  唱多少次
[00:14:22.920 --> 00:14:24.880]  很多次
[00:14:24.880 --> 00:14:26.360]  晝夜不住
[00:14:26.360 --> 00:14:27.000]  是吧
[00:14:27.000 --> 00:14:28.600]  我們大哥那些又來
[00:14:28.600 --> 00:14:31.680]  又來
[00:14:31.680 --> 00:14:34.120]  夠了
[00:14:34.120 --> 00:14:35.960]  晝夜不住
[00:14:35.960 --> 00:14:37.560]  來到我們的場位
[00:14:37.560 --> 00:14:39.200]  很短的首詩歌
[00:14:39.200 --> 00:14:41.520]  但是內容和focus很清楚
[00:14:41.520 --> 00:14:44.400]  因為上主仍然掌權
[00:14:44.400 --> 00:14:48.880]  不是羅馬帝國裡面的該殺掌權
[00:14:48.880 --> 00:14:50.000]  再看下一章
[00:14:50.000 --> 00:14:53.760]  天上的敬拜怎麼形容
[00:14:53.760 --> 00:14:55.360]  第五章
[00:14:55.360 --> 00:14:56.960]  說到被殺的羔羊
[00:14:56.960 --> 00:14:59.360]  他看到這位得勝者
[00:14:59.360 --> 00:15:02.080]  原來是一位曾經被殺的羔羊
[00:15:02.080 --> 00:15:04.000]  第九至十節
[00:15:04.000 --> 00:15:06.600]  你是配拿書卷的
[00:15:06.600 --> 00:15:08.600]  配揭開七人
[00:15:08.600 --> 00:15:09.880]  因為你曾被殺
[00:15:09.880 --> 00:15:11.160]  用自己的血
[00:15:11.160 --> 00:15:13.280]  從各支派
[00:15:13.280 --> 00:15:14.400]  各語言
[00:15:14.400 --> 00:15:15.360]  各民族
[00:15:15.360 --> 00:15:16.640]  各邦國
[00:15:16.640 --> 00:15:17.760]  買了人來
[00:15:17.760 --> 00:15:19.120]  救贖了人來
[00:15:19.120 --> 00:15:20.280]  使他們歸於上帝
