
[00:00:00.000 --> 00:00:02.000]  我們回到上帝的說話
[00:01:42.000 --> 00:01:45.000]  沒有一人說他的任何東西是自己的
[00:01:45.000 --> 00:01:47.000]  大家公容
[00:01:47.000 --> 00:01:50.000]  試圖以大能見證主耶穌復活
[00:01:50.000 --> 00:01:53.000]  眾人也都蒙了大恩
[00:01:53.000 --> 00:01:57.000]  他們當中會有一個缺乏的
[00:01:57.000 --> 00:02:01.000]  因為凡有田產房屋的都敗了
[00:02:01.000 --> 00:02:03.000]  把所賣的錢拿來
[00:02:03.000 --> 00:02:05.000]  放在使徒的面前
[00:02:05.000 --> 00:02:08.000]  招每個人所需要的分級國人
[00:02:08.000 --> 00:02:10.000]  這裡第一點就是
[00:02:10.000 --> 00:02:12.000]  講到這個社群
[00:02:12.000 --> 00:02:15.000]  講到他們是彼此能夠去分享的
[00:02:15.000 --> 00:02:17.000]  你有沒有留意在《少林寺傳》裡面
[00:02:17.000 --> 00:02:19.000]  或者甚至整本《聖經》裡面
[00:02:19.000 --> 00:02:21.000]  上帝不是救一個人的
[00:02:21.000 --> 00:02:23.000]  不是救你一個個體
[00:02:23.000 --> 00:02:25.000]  另外救一個個體
[00:02:25.000 --> 00:02:26.000]  然後大家分開
[00:02:26.000 --> 00:02:29.000]  永遠都是組成一個新的子民
[00:02:29.000 --> 00:02:30.000]  一班新的人
[00:02:30.000 --> 00:02:32.000]  一個新的家庭
[00:02:32.000 --> 00:02:34.000]  一個新的社群
[00:02:34.000 --> 00:02:35.000]  一個新的community
[00:02:35.000 --> 00:02:37.000]  一個新的community
[00:02:37.000 --> 00:02:39.000]  這個社群能夠成長
[00:02:39.000 --> 00:02:42.000]  能夠跨出他們自己的界限
[00:02:42.000 --> 00:02:45.000]  去到侍奉其他的種族
[00:02:45.000 --> 00:02:47.000]  侍奉其他的語言方言的人
[00:02:47.000 --> 00:02:50.000]  都不是一個人講到的事
[00:02:50.000 --> 00:02:53.000]  因為這裡第四章做一個總結的時候
[00:02:53.000 --> 00:02:55.000]  他說初期的教會是從撒亞開始
[00:02:55.000 --> 00:02:59.000]  並非一個人講到很厲害
[00:02:59.000 --> 00:03:02.000]  大家知道彼得講到第二章五重説的時候
[00:03:02.000 --> 00:03:04.000]  吸引了很多人來信主
[00:03:04.000 --> 00:03:06.000]  但是他總結的時候
[00:03:06.000 --> 00:03:07.000]  隻字不提
[00:03:07.000 --> 00:03:10.000]  沒有提到因為有一個講到的很厲害
[00:03:10.000 --> 00:03:11.000]  也沒有講到說
[00:03:11.000 --> 00:03:14.000]  有一班人有一班領袖他們很厲害
[00:03:14.000 --> 00:03:17.000]  而是整個群體一心一意的
[00:03:17.000 --> 00:03:18.000]  每個人
[00:03:18.000 --> 00:03:21.000]  來貢獻在這個群體裏面
[00:03:21.000 --> 00:03:24.000]  這個就是聖經信仰的特別地方
[00:03:24.000 --> 00:03:27.000]  聖經的信仰和其他宗教是很不同的
[00:03:27.000 --> 00:03:30.000]  其他宗教是一個人你自己搞定
[00:03:30.000 --> 00:03:32.000]  你figure out那個philosophy
[00:03:32.000 --> 00:03:34.000]  那個idea
[00:03:34.000 --> 00:03:35.000]  那就足夠了
[00:03:35.000 --> 00:03:36.000]  但聖經的信仰
[00:03:36.000 --> 00:03:38.000]  由始至終耶穌基督的信仰
[00:03:38.000 --> 00:03:39.000]  都不是一個人的事
[00:03:39.000 --> 00:03:42.000]  因為上帝是要組成一家人
[00:03:42.000 --> 00:03:44.000]  沒有人可以孤軍作戰
[00:03:44.000 --> 00:03:46.000]  沒有一個基督徒
[00:03:46.000 --> 00:03:48.000]  可以靠自己
[00:03:48.000 --> 00:03:51.000]  我們是需要其他人
[00:03:51.000 --> 00:03:52.000]  其他大英哲門
[00:03:52.000 --> 00:03:55.000]  你想像一下有一個營火
[00:03:55.000 --> 00:03:57.000]  燒得很紅
[00:03:57.000 --> 00:04:00.000]  裏面當然有很多柴
[00:04:00.000 --> 00:04:02.000]  裏面有很多木
[00:04:02.000 --> 00:04:03.000]  很多燃料
[00:04:03.000 --> 00:04:06.000]  如果將其中一條柴扔開
[00:04:06.000 --> 00:04:07.000]  放在一邊
[00:04:07.000 --> 00:04:09.000]  它還會不會燒
[00:04:09.000 --> 00:04:11.000]  還可以燒的
[00:04:11.000 --> 00:04:13.000]  但燒了多久
[00:04:13.000 --> 00:04:14.000]  燒了不久
[00:04:14.000 --> 00:04:16.000]  那個叫廢柴
[00:04:16.000 --> 00:04:19.000]  基督徒離開群體的時候
[00:04:19.000 --> 00:04:21.000]  就會變成這樣
[00:04:21.000 --> 00:04:22.000]  你對上帝的熱心
[00:04:22.000 --> 00:04:23.000]  你對上帝的信心
[00:04:23.000 --> 00:04:25.000]  慢慢就會消磨
[00:04:25.000 --> 00:04:26.000]  這是很自然的事
[00:04:26.000 --> 00:04:27.000]  為什麼
[00:04:27.000 --> 00:04:29.000]  因為聖經的信仰並非如此
[00:04:29.000 --> 00:04:31.000]  第四章描述什麼
[00:04:31.000 --> 00:04:32.000]  多了一件事
[00:04:32.000 --> 00:04:41.000]  他說他們當中沒有一個缺乏的
[00:04:41.000 --> 00:04:43.000]  這句話四章三十四節
[00:04:43.000 --> 00:04:45.000]  你找遍整本聖經
[00:04:45.000 --> 00:04:47.000]  只出現在一個地方
[00:04:47.000 --> 00:04:49.000]  就是《生命記》第十五章
[00:04:49.000 --> 00:04:51.000]  《生命記》第十五章說什麼
[00:04:51.000 --> 00:04:54.000]  上帝吩咐他的子民做什麼
[00:04:54.000 --> 00:04:57.000]  他說你們中間是會有窮人的
[00:04:57.000 --> 00:04:59.000]  你們中間是會有需要的人的
[00:04:59.000 --> 00:05:02.000]  在你們中間必沒有窮人
[00:05:02.000 --> 00:05:03.000]  為什麼
[00:05:03.000 --> 00:05:05.000]  因為你們需要
[00:05:05.000 --> 00:05:07.000]  在你們當中去貢獻
[00:05:07.000 --> 00:05:08.000]  你這樣貢獻的時候
[00:05:08.000 --> 00:05:10.000]  因為耶和華給你這個產業
[00:05:10.000 --> 00:05:13.000]  耶和華就會大大賜福給你
[00:05:13.000 --> 00:05:15.000]  所以他說你們弟兄中間
[00:05:15.000 --> 00:05:17.000]  若有一個貧窮的
[00:05:17.000 --> 00:05:19.000]  你不要硬心
[00:05:19.000 --> 00:05:22.000]  你不要伸手不幫你貧窮的弟兄
[00:05:22.000 --> 00:05:25.000]  你要慷慨的解囊
[00:05:25.000 --> 00:05:27.000]  給他們的時候不要心痛
[00:05:27.000 --> 00:05:30.000]  這裡說得很真實
[00:05:30.000 --> 00:05:32.000]  貢獻給別人
[00:05:32.000 --> 00:05:33.000]  去到給錢出來
[00:05:33.000 --> 00:05:35.000]  當然心痛
[00:05:35.000 --> 00:05:37.000]  他說你不要這樣
[00:05:37.000 --> 00:05:41.000]  因為耶和華你的上帝在這事上
[00:05:41.000 --> 00:05:43.000]  在你一切所有工作
[00:05:43.000 --> 00:05:46.000]  在你所做的一定會賜福給你
[00:05:46.000 --> 00:05:48.000]  一定會賜福給你
[00:05:48.000 --> 00:05:49.000]  上下文就在說
[00:05:49.000 --> 00:05:52.000]  以色文他們有一個律法
[00:05:52.000 --> 00:05:54.000]  這個律法就叫做安息年的律法
[00:05:54.000 --> 00:05:56.000]  叫做Sybarakal Year
[00:05:56.000 --> 00:05:59.000]  大家明白Sybarakal Year是什麼時候
[00:05:59.000 --> 00:06:01.000]  Sybarakal Year就是每逢第七年的時候
[00:06:01.000 --> 00:06:03.000]  就是一年是不同的
[00:06:03.000 --> 00:06:04.000]  那一年做什麼呢
[00:06:04.000 --> 00:06:06.000]  就是大家所謂安息
[00:06:06.000 --> 00:06:07.000]  然後去休耕
[00:06:07.000 --> 00:06:08.000]  然後有一樣東西很重要的
[00:06:08.000 --> 00:06:10.000]  就是《新明紀》十五章這裡所說的
[00:06:10.000 --> 00:06:13.000]  就是你要豁免其他人的債項
[00:06:13.000 --> 00:06:15.000]  讓整個社會
[00:06:15.000 --> 00:06:16.000]  整個社群
[00:06:16.000 --> 00:06:17.000]  能夠所謂reset
[00:06:17.000 --> 00:06:18.000]  好像你用完一部電腦
[00:06:18.000 --> 00:06:20.000]  用了很久的時候
[00:06:20.000 --> 00:06:21.000]  你按個reset
[00:06:21.000 --> 00:06:23.000]  然後叫它shutdown再restart
[00:06:23.000 --> 00:06:24.000]  一樣
[00:06:24.000 --> 00:06:25.000]  上帝就說
[00:06:25.000 --> 00:06:26.000]  如果我的子民
[00:06:26.000 --> 00:06:28.000]  你們願意去守這個誡命的話
[00:06:28.000 --> 00:06:30.000]  上帝就會賜福給你們
[00:06:30.000 --> 00:06:32.000]  國中必定沒有窮人
[00:06:32.000 --> 00:06:35.000]  《白史行傳》就是去到描述
[00:06:35.000 --> 00:06:37.000]  耶路撒冷這個小的社群
[00:06:37.000 --> 00:06:39.000]  就用這樣的字眼
[00:06:39.000 --> 00:06:40.000]  為什麼呢
[00:06:40.000 --> 00:06:43.000]  為什麼在新約的時候
[00:06:43.000 --> 00:06:44.000]  耶路撒冷的教會
[00:06:44.000 --> 00:06:46.000]  會用一個舊約的
[00:06:46.000 --> 00:06:47.000]  《新明紀》的方法
[00:06:47.000 --> 00:06:49.000]  來形容他們呢
[00:06:49.000 --> 00:06:51.000]  原因就很簡單
[00:06:51.000 --> 00:06:53.000]  就是identity的問題
[00:06:53.000 --> 00:06:55.000]  身份的問題
[00:06:55.000 --> 00:06:57.000]  就是新約的教會
[00:06:57.000 --> 00:06:59.000]  耶穌基督死而復活升天之後
[00:06:59.000 --> 00:07:01.000]  他們所組成的社群
[00:07:01.000 --> 00:07:02.000]  他們認為
[00:07:02.000 --> 00:07:04.000]  他們自己就是誰
[00:07:04.000 --> 00:07:06.000]  就是上帝的子民
[00:07:06.000 --> 00:07:08.000]  和舊約上帝的子民
[00:07:08.000 --> 00:07:10.000]  是連結在一起的
[00:07:10.000 --> 00:07:11.000]  同樣成為
[00:07:11.000 --> 00:07:13.000]  The chosen people of God
[00:07:13.000 --> 00:07:16.000]  是上帝的選民的一部分
[00:07:16.000 --> 00:07:18.000]  他這樣形容舊約
[00:07:18.000 --> 00:07:20.000]  也是這樣形容新約
[00:07:20.000 --> 00:07:22.000]  所以他們的名份
[00:07:22.000 --> 00:07:25.000]  他們的身份絕對是上帝的選民
[00:07:25.000 --> 00:07:28.000]  很多時候我們搞錯了
[00:07:28.000 --> 00:07:30.000]  我們看今天新聞的時候
[00:07:30.000 --> 00:07:33.000]  我們覺得誰是上帝的chosen people
[00:07:33.000 --> 00:07:35.000]  是猶太人血統的人
[00:07:35.000 --> 00:07:36.000]  對嗎
[00:07:36.000 --> 00:07:38.000]  猶太人血統
[00:07:38.000 --> 00:07:41.000]  在他們的生命裡流著猶太人的血
[00:07:41.000 --> 00:07:43.000]  那些人就是chosen people
[00:07:43.000 --> 00:07:44.000]  我們呢
[00:07:44.000 --> 00:07:48.000]  我們可能不是這麼chosen
[00:07:48.000 --> 00:07:51.000]  或者我們不是這麼像選民
[00:07:51.000 --> 00:07:53.000]  是他們比較像
[00:07:53.000 --> 00:07:56.000]  聖經從頭到尾舊約至新約
[00:07:56.000 --> 00:07:59.000]  就是告訴我們在基督裡面的
[00:07:59.000 --> 00:08:02.000]  那些就是神的選民
[00:08:02.000 --> 00:08:04.000]  我們就是神的選民
[00:08:04.000 --> 00:08:06.000]  你在基督的名下
[00:08:06.000 --> 00:08:08.000]  你信了耶穌基督的
[00:08:08.000 --> 00:08:10.000]  你就是屬於上帝所揀選的
[00:08:10.000 --> 00:08:12.000]  所鍾愛的那幫群體
[00:08:12.000 --> 00:08:15.000]  這就是史文傳為什麼描述當時的教會的時候
[00:08:15.000 --> 00:08:17.000]  他就說有猶太人
[00:08:17.000 --> 00:08:19.000]  並且將來會有其他種族的
[00:08:19.000 --> 00:08:21.000]  所謂外邦人加入去的
[00:08:21.000 --> 00:08:25.000]  這些都是絕絕對對神的選民
[00:08:25.000 --> 00:08:28.000]  所以你信耶穌的
[00:08:28.000 --> 00:08:31.000]  等下你回去照鏡
[00:08:31.000 --> 00:08:33.000]  你說什麼
[00:08:33.000 --> 00:08:35.000]  我是上帝的選民
[00:08:35.000 --> 00:08:39.000]  因為耶穌基督的緣故
[00:08:39.000 --> 00:08:41.000]  你有沒有去過
[00:08:41.000 --> 00:08:42.000]  你可以這樣想像
[00:08:42.000 --> 00:08:44.000]  你有沒有去過婚禮的現席
[00:08:44.000 --> 00:08:46.000]  人家擺酒
[00:08:46.000 --> 00:08:48.000]  你不是家屬
[00:08:48.000 --> 00:08:50.000]  你坐在那裡
[00:08:50.000 --> 00:08:52.000]  25號桌
[00:08:52.000 --> 00:08:54.000]  30號桌
[00:08:54.000 --> 00:08:55.000]  50號桌
[00:08:55.000 --> 00:08:56.000]  看那個婚宴多大
[00:08:56.000 --> 00:08:58.000]  你不會這麼傻的走進去
[00:08:58.000 --> 00:09:00.000]  然後坐在主家席
[00:09:00.000 --> 00:09:02.000]  現親認戚嗎
[00:09:02.000 --> 00:09:04.000]  但你可以想像
[00:09:04.000 --> 00:09:05.000]  你去到一個婚宴
[00:09:05.000 --> 00:09:07.000]  你坐在26號桌
[00:09:07.000 --> 00:09:09.000]  編碼就編到26號桌
[00:09:09.000 --> 00:09:11.000]  然後跟一些人不認識的一起坐
[00:09:11.000 --> 00:09:13.000]  很沒趣
[00:09:13.000 --> 00:09:14.000]  突然間開席的時候
[00:09:14.000 --> 00:09:16.000]  主人家走來跟你說
[00:09:16.000 --> 00:09:18.000]  他說你坐在主人家
[00:09:18.000 --> 00:09:20.000]  你坐在那裡幹嘛
[00:09:20.000 --> 00:09:22.000]  你是屬於我們主人家的
[00:09:22.000 --> 00:09:24.000]  你會有什麼反應
[00:09:24.000 --> 00:09:29.000]  當你自己人
[00:09:29.000 --> 00:09:31.000]  你會不會這麼面懵
[00:09:31.000 --> 00:09:33.000]  會上去
[00:09:33.000 --> 00:09:35.000]  但他真的當你是主人家
[00:09:35.000 --> 00:09:37.000]  禮金也給你
[00:09:37.000 --> 00:09:39.000]  有份婚
[00:09:39.000 --> 00:09:41.000]  去不去
[00:09:41.000 --> 00:09:43.000]  去吧
[00:09:43.000 --> 00:09:45.000]  這就是聖經裡面所說的
[00:09:45.000 --> 00:09:47.000]  新約的教會在末世裡面
[00:09:47.000 --> 00:09:49.000]  所有相信耶穌基督的人
[00:09:49.000 --> 00:09:51.000]  是跟誰的主家席
[00:09:51.000 --> 00:09:53.000]  阿布拉罕
[00:09:53.000 --> 00:09:57.000]  約瑟 瓦國 摩西 大衛 所羅門
[00:09:57.000 --> 00:10:01.000]  等等等等 舊約裡面的列祖
[00:10:01.000 --> 00:10:04.000]  所有我們覺得他們的生命很吸引
[00:10:04.000 --> 00:10:06.000]  上帝揀選他們在地上
[00:10:06.000 --> 00:10:10.000]  有真正身份 有神的子民的身份
[00:10:10.000 --> 00:10:11.000]  新約的教會
[00:10:11.000 --> 00:10:13.000]  就是因為耶穌基督所做的
[00:10:13.000 --> 00:10:17.000]  我們就成為了天國裡面地上的那幫人
[00:10:17.000 --> 00:10:20.000]  所以在我們中間沒有窮人
[00:10:20.000 --> 00:10:22.000]  你看到他們的刻畫
[00:10:22.000 --> 00:10:24.000]  描述當時的教會
[00:10:24.000 --> 00:10:27.000]  We are the people of God
[00:10:27.000 --> 00:10:29.000]  No one else
[00:10:29.000 --> 00:10:31.000]  我們屬於基督的
[00:10:31.000 --> 00:10:34.000]  我們就能夠經歷上帝的恩典
[00:10:34.000 --> 00:10:37.000]  我們就能夠彼此的去分享
[00:10:37.000 --> 00:10:39.000]  就因為我們一幫選民
[00:10:39.000 --> 00:10:42.000]  我們能夠有上帝那麼多的祝福的時候
[00:10:42.000 --> 00:10:44.000]  我們就能夠彼此的去分享
[00:10:44.000 --> 00:10:48.000]  這就是第一世紀教會的所謂Selfie
[00:10:48.000 --> 00:10:49.000]  他們拍照的時候
[00:10:49.000 --> 00:10:51.000]  他們看到他們自己
[00:10:51.000 --> 00:10:53.000]  就是一幫上帝的子民
[00:10:53.000 --> 00:10:55.000]  所以他們中間會有窮人
[00:10:55.000 --> 00:10:57.000]  大概就是他們的生命裡面
[00:10:57.000 --> 00:10:58.000]  他們彼此分享裡面
[00:10:58.000 --> 00:11:02.000]  他們經歷到就是以前舊約裡面那種的美景
[00:11:02.000 --> 00:11:04.000]  他們現在作為選民
[00:11:04.000 --> 00:11:06.000]  他們同樣經歷到
[00:11:06.000 --> 00:11:10.000]  這就是為什麼我們需要建立我們的教會
[00:11:10.000 --> 00:11:12.000]  我們需要去做這件事
[00:11:12.000 --> 00:11:14.000]  就是奉獻
[00:11:14.000 --> 00:11:16.000]  昨天我們Call Team Retreat
[00:11:16.000 --> 00:11:19.000]  我們的核心小組
[00:11:19.000 --> 00:11:20.000]  我們那幫執事
[00:11:20.000 --> 00:11:22.000]  我們有一個退休會
[00:11:22.000 --> 00:11:24.000]  我們就在這裡
[00:11:24.000 --> 00:11:25.000]  我們靈修
[00:11:25.000 --> 00:11:27.000]  我們大家禱告
[00:11:27.000 --> 00:11:29.000]  我們為了教會禱告
[00:11:29.000 --> 00:11:31.000]  特別到我們年終的時候
[00:11:31.000 --> 00:11:35.000]  我們有一個教會的財務的更新
[00:11:35.000 --> 00:11:37.000]  之前我們都講過
[00:11:37.000 --> 00:11:40.000]  我們的預算裡面
[00:11:40.000 --> 00:11:42.000]  我們每年的預算
[00:11:42.000 --> 00:11:43.000]  我們每個月
[00:11:43.000 --> 00:11:47.000]  我們需要的起碼是三萬八千美金
[00:11:47.000 --> 00:11:49.000]  不是日子
[00:11:49.000 --> 00:11:51.000]  到六月的時候
[00:11:51.000 --> 00:11:53.000]  我們的奉獻支出
[00:11:53.000 --> 00:11:54.000]  我們算一算
[00:11:54.000 --> 00:11:56.000]  那個基準表
[00:11:56.000 --> 00:11:59.000]  就是我們欠了一萬九千美金
[00:11:59.000 --> 00:12:01.000]  我們欠一萬九千美金
[00:12:01.000 --> 00:12:02.000]  聽到這個數字的時候
[00:12:02.000 --> 00:12:04.000]  你覺得怎麼樣
[00:12:04.000 --> 00:12:06.000]  你覺得還可以
[00:12:06.000 --> 00:12:08.000]  還沒死嘛
[00:12:08.000 --> 00:12:12.000]  我們Call Team討論過有什麼策略
[00:12:12.000 --> 00:12:14.000]  我明白
[00:12:14.000 --> 00:12:16.000]  經濟好不好
[00:12:16.000 --> 00:12:20.000]  我明白經濟的物價是上漲的
[00:12:20.000 --> 00:12:22.000]  如果你是恆常奉獻的話
[00:12:22.000 --> 00:12:24.000]  我為你感恩
[00:12:24.000 --> 00:12:28.000]  十一奉獻是我們有的福分
[00:12:28.000 --> 00:12:30.000]  我知道物價高漲
[00:12:30.000 --> 00:12:32.000]  所以我們都希望
[00:12:32.000 --> 00:12:33.000]  其中一個策略就是
[00:12:33.000 --> 00:12:35.000]  我們希望我們的奉獻
[00:12:35.000 --> 00:12:37.000]  我們需要去再調整一下
[00:12:37.000 --> 00:12:38.000]  譬如我自己
[00:12:38.000 --> 00:12:41.000]  我會回去我自己銀行的奉獻
[00:12:41.000 --> 00:12:44.000]  我需要調高起碼20%
[00:12:44.000 --> 00:12:47.000]  我才可以追得上所謂的inflation
[00:12:47.000 --> 00:12:51.000]  大家今時今日出街
[00:12:51.000 --> 00:12:53.000]  你都感覺到的
[00:12:53.000 --> 00:12:55.000]  吃這些東西要付這麼多錢
[00:12:55.000 --> 00:12:56.000]  是不是
[00:12:56.000 --> 00:12:58.000]  坐下來給提示
[00:12:58.000 --> 00:13:00.000]  40元50元
[00:13:00.000 --> 00:13:02.000]  你們去Taku
[00:13:02.000 --> 00:13:03.000]  是不是也是付這麼多
[00:13:03.000 --> 00:13:05.000]  大概都是這樣
[00:13:05.000 --> 00:13:07.000]  看你叫什麼
[00:13:07.000 --> 00:13:10.000]  我們物價上漲是現實
[00:13:10.000 --> 00:13:12.000]  同樣上帝指明了很多教會
[00:13:12.000 --> 00:13:14.000]  我們就需要去回應
[00:13:14.000 --> 00:13:17.000]  如果你還沒有開始有奉獻的操練
[00:13:17.000 --> 00:13:19.000]  開始有奉獻的習慣的話
[00:13:19.000 --> 00:13:20.000]  我為你祈禱
[00:13:20.000 --> 00:13:22.000]  我們在主裡面需要學習
[00:13:22.000 --> 00:13:24.000]  因為耶穌說什麼
[00:13:24.000 --> 00:13:26.000]  耶穌說一個人不能夠侍奉兩個主
[00:13:26.000 --> 00:13:28.000]  要麼你侍奉主
[00:13:28.000 --> 00:13:31.000]  要麼你侍奉馬門金錢
[00:13:31.000 --> 00:13:34.000]  沒有兩個主可以選擇
[00:13:34.000 --> 00:13:36.000]  這是其中一個策略
[00:13:36.000 --> 00:13:39.000]  我們弟兄姊妹需要去活出
[00:13:39.000 --> 00:13:42.000]  我們上帝指明的身份
[00:13:42.000 --> 00:13:45.000]  另一個策略我們說過的
[00:13:45.000 --> 00:13:48.000]  討論了不少時間
[00:13:48.000 --> 00:13:50.000]  就是我們同工需要減薪
[00:13:50.000 --> 00:13:53.000]  當然我不希望做到這一步
[00:13:53.000 --> 00:13:54.000]  是不是
[00:13:54.000 --> 00:13:56.000]  但我想告訴你
[00:13:56.000 --> 00:13:59.000]  通常大家做事知道
[00:13:59.000 --> 00:14:01.000]  你公司如果要減薪的話
[00:14:01.000 --> 00:14:02.000]  就是減誰
[00:14:02.000 --> 00:14:04.000]  就是減那些小的
[00:14:04.000 --> 00:14:06.000]  將那些小的割下
[00:14:06.000 --> 00:14:08.000]  將他們裁員
[00:14:08.000 --> 00:14:11.000]  當然我們不希望做到這一步
[00:14:11.000 --> 00:14:14.000]  但我想告訴你
[00:14:14.000 --> 00:14:17.000]  我是走著說的
[00:14:17.000 --> 00:14:19.000]  如果我們真的去到這一步的話
[00:14:19.000 --> 00:14:20.000]  我們沒有辦法的話
[00:14:20.000 --> 00:14:22.000]  如果要減薪的話
[00:14:22.000 --> 00:14:23.000]  我想告訴你
[00:14:23.000 --> 00:14:26.000]  一定會先減我
[00:14:26.000 --> 00:14:28.000]  我就不會說那些小的
[00:14:28.000 --> 00:14:30.000]  我們將他們裁掉
[00:14:30.000 --> 00:14:32.000]  然後我們保住大的
[00:14:32.000 --> 00:14:36.000]  因為這是一個不同的身份
[00:14:36.000 --> 00:14:38.000]  這是上帝的指明
[00:14:38.000 --> 00:14:40.000]  耶穌說
[00:14:40.000 --> 00:14:43.000]  走前面的要走後面
[00:14:43.000 --> 00:14:46.000]  做大的要先做小的
[00:14:46.000 --> 00:14:49.000]  我們希望是走前面
[00:14:49.000 --> 00:14:50.000]  順帶一提
[00:14:50.000 --> 00:14:52.000]  我想去感謝那些
[00:14:52.000 --> 00:14:55.000]  芝加哥以外的成會的朋友
[00:14:55.000 --> 00:14:58.000]  他們久不久會有些奉獻
[00:14:58.000 --> 00:15:01.000]  這裡我真的非常感激
[00:15:01.000 --> 00:15:03.000]  但是這裡我想說
[00:15:03.000 --> 00:15:05.000]  我們教會
[00:15:05.000 --> 00:15:07.000]  自己教會應該自己撐
[00:15:07.000 --> 00:15:09.000]  對嗎
[00:15:09.000 --> 00:15:11.000]  網上的朋友
[00:15:11.000 --> 00:15:13.000]  我們非常感謝你
[00:15:13.000 --> 00:15:15.000]  但這只不過對我們來說
[00:15:15.000 --> 00:15:17.000]  是一個bonus
[00:15:17.000 --> 00:15:20.000]  但我們作為一個神的子民的身份
[00:15:20.000 --> 00:15:22.000]  應該要怎樣去做
[00:15:22.000 --> 00:15:24.000]  自己教會
[00:15:24.000 --> 00:15:27.000]  自己撐
[00:15:27.000 --> 00:15:30.000]  我自己也是這樣
[00:15:30.000 --> 00:15:34.000]  我會調節一下自己的生活風格
[00:15:34.000 --> 00:15:36.000]  我會省錢一點
[00:15:36.000 --> 00:15:38.000]  吃少一點
[00:15:38.000 --> 00:15:40.000]  無所謂
[00:15:40.000 --> 00:15:42.000]  以致有什麼目的
[00:15:42.000 --> 00:15:44.000]  以致我猶如
[00:15:44.000 --> 00:15:46.000]  我能夠祝福其他同工
[00:15:46.000 --> 00:15:48.000]  其他人
[00:15:48.000 --> 00:15:51.000]  在一個這樣的經濟狀況裡面
[00:15:51.000 --> 00:15:53.000]  我們需要做一些調節
[00:15:53.000 --> 00:15:56.000]  這是現實
[00:15:56.000 --> 00:15:58.000]  這不是一生鮮的東西
[00:15:58.000 --> 00:16:00.000]  舊約節新約所有神的子民
[00:16:00.000 --> 00:16:02.000]  都會經歷很多起起伏伏
[00:16:02.000 --> 00:16:03.000]  不同的帝國
[00:16:03.000 --> 00:16:04.000]  不同的時間
[00:16:04.000 --> 00:16:05.000]  不同的艱難的時間
[00:16:05.000 --> 00:16:07.000]  但生命記在這裡說什麼
[00:16:07.000 --> 00:16:08.000]  史行傳說什麼
[00:16:08.000 --> 00:16:10.000]  我們的身份就是我們可以慷慨
[00:16:10.000 --> 00:16:11.000]  因為我們體會到
[00:16:11.000 --> 00:16:14.000]  上帝對我們祝福和供應
[00:16:14.000 --> 00:16:16.000]  這個群體
[00:16:16.000 --> 00:16:18.000]  屬於耶穌的屬靈群體
