
[00:00:00.000 --> 00:00:03.000]  我們今天來到《舊日網上》第十二集
[00:04:52.000 --> 00:04:54.000]  主人家服侍周到
[00:04:54.000 --> 00:04:56.000]  是近東文化的榮譽
[00:04:56.000 --> 00:04:58.000]  代表那個人
[00:04:58.000 --> 00:05:00.000]  有那個信特
[00:05:00.000 --> 00:05:02.000]  在聖經當中
[00:05:02.000 --> 00:05:04.000]  經常用
[00:05:04.000 --> 00:05:06.000]  hospitality(醫療)
[00:05:06.000 --> 00:05:08.000]  去表達一個人的品格
[00:05:08.000 --> 00:05:10.000]  一個人忠誠於神
[00:05:10.000 --> 00:05:12.000]  這種生命
[00:05:12.000 --> 00:05:14.000]  譬如約伯記三十一章
[00:05:14.000 --> 00:05:16.000]  約伯
[00:05:16.000 --> 00:05:18.000]  堅持自己無辜
[00:05:18.000 --> 00:05:20.000]  他說旅客沒有在街上過夜
[00:05:20.000 --> 00:05:22.000]  我的門
[00:05:22.000 --> 00:05:24.000]  向過路的人是敞開的
[00:05:24.000 --> 00:05:26.000]  他堅持
[00:05:26.000 --> 00:05:28.000]  款客的文化
[00:05:28.000 --> 00:05:30.000]  hospitality code(醫療標誌)
[00:05:30.000 --> 00:05:32.000]  如果我們這樣的背景
[00:05:32.000 --> 00:05:34.000]  我們就明白很多
[00:05:34.000 --> 00:05:36.000]  聖經的經文
[00:05:36.000 --> 00:05:38.000]  列出了幾段我們不會說
[00:05:38.000 --> 00:05:40.000]  但你用背景的時候
[00:05:40.000 --> 00:05:42.000]  你就會知道當中的情節
[00:05:42.000 --> 00:05:44.000]  為什麼會這樣發生
[00:05:44.000 --> 00:05:46.000]  例如創世紀第24章
[00:05:46.000 --> 00:05:48.000]  以撒尋妻記
[00:05:48.000 --> 00:05:50.000]  有很多hospitality(醫療標誌)的情節
[00:05:50.000 --> 00:05:52.000]  事司紀第四章
[00:05:52.000 --> 00:05:54.000]  講到一個女人叫雅逸
[00:05:54.000 --> 00:05:56.000]  她暗殺了一個嘉南將軍
[00:05:56.000 --> 00:05:58.000]  叫西西拉
[00:05:58.000 --> 00:06:00.000]  一個敵人
[00:06:00.000 --> 00:06:02.000]  在她的家裡面做的舉動
[00:06:02.000 --> 00:06:04.000]  另外第十九章
[00:06:04.000 --> 00:06:08.000]  就是基比亞的暴民事件
[00:06:08.000 --> 00:06:10.000]  有一個很恐怖的情節
[00:06:10.000 --> 00:06:12.000]  說到那些人
[00:06:12.000 --> 00:06:16.000]  不願意去行款待的文化
[00:06:16.000 --> 00:06:18.000]  甚至詩篇23篇
[00:06:18.000 --> 00:06:20.000]  敵人為我擺設筵席
[00:06:20.000 --> 00:06:22.000]  用油膏撩我的頭
[00:06:22.000 --> 00:06:24.000]  醫治我這個目者
[00:06:24.000 --> 00:06:26.000]  款待我的目者
[00:06:26.000 --> 00:06:28.000]  甚至到新約老家方第七章
[00:06:28.000 --> 00:06:30.000]  講到花里塞人
[00:06:30.000 --> 00:06:32.000]  來請耶穌吃飯的時候
[00:06:32.000 --> 00:06:34.000]  和他洗腳等等
[00:06:34.000 --> 00:06:36.000]  當然我們不能夠說聖經應用的時候
[00:06:36.000 --> 00:06:38.000]  我們就照字搬字
[00:06:38.000 --> 00:06:40.000]  古代的文化
[00:06:40.000 --> 00:06:42.000]  甚至今天中東有款客的文化
[00:06:42.000 --> 00:06:44.000]  所以我們就要照抄
[00:06:44.000 --> 00:06:46.000]  陌生人來敲門的時候
[00:06:46.000 --> 00:06:48.000]  我們一定要開門給他
[00:06:48.000 --> 00:06:50.000]  他要錢我們一定要給他
[00:06:50.000 --> 00:06:52.000]  當然不是這樣
[00:06:52.000 --> 00:06:54.000]  我們需要明白背景背後
[00:06:54.000 --> 00:06:56.000]  想表達一些真正的意思
[00:06:56.000 --> 00:06:58.000]  意思就是說
[00:06:58.000 --> 00:07:00.000]  一些被我們軟弱被我們脆弱的人
[00:07:00.000 --> 00:07:02.000]  我們要照顧他
[00:07:02.000 --> 00:07:04.000]  開放我們的生命
[00:07:04.000 --> 00:07:06.000]  以至能夠有神的祝福
[00:07:06.000 --> 00:07:08.000]  臨到我們
[00:07:08.000 --> 00:07:10.000]  今天我們看創世紀十八章
[00:07:10.000 --> 00:07:12.000]  這裡就是款客的故事
[00:07:12.000 --> 00:07:14.000]  十八章第一節
[00:07:14.000 --> 00:07:16.000]  在萬里象樹那裡向阿布拉罕獻言
[00:07:16.000 --> 00:07:18.000]  那時是一天最熱的時候
[00:07:18.000 --> 00:07:20.000]  阿布拉罕正坐在帳篷的門口
[00:07:20.000 --> 00:07:22.000]  他舉目觀看
[00:07:22.000 --> 00:07:24.000]  忽然看見三個人在他面前站著
[00:07:24.000 --> 00:07:26.000]  聖經首次
[00:07:26.000 --> 00:07:28.000]  詳細地描述
[00:07:28.000 --> 00:07:30.000]  一個款客
[00:07:30.000 --> 00:07:32.000]  阿布拉罕款待三個客人
[00:07:32.000 --> 00:07:34.000]  這個地點在哪裡呢?
[00:07:34.000 --> 00:07:36.000]  就是萬里象樹
[00:07:36.000 --> 00:07:38.000]  之前創世紀有提過
[00:07:38.000 --> 00:07:40.000]  這是加南山地南部
[00:07:40.000 --> 00:07:42.000]  希伯倫境內的其中一個地方
[00:07:42.000 --> 00:07:44.000]  希伯倫比較北一點
[00:07:44.000 --> 00:07:46.000]  Maui
[00:07:46.000 --> 00:07:48.000]  可能當時
[00:07:48.000 --> 00:07:50.000]  一直在加南的宗教裡面
[00:07:50.000 --> 00:07:52.000]  在一棵很大的象樹那裡
[00:07:52.000 --> 00:07:54.000]  去敬拜一些神靈
[00:07:54.000 --> 00:07:56.000]  直到阿布拉罕來到
[00:07:56.000 --> 00:07:58.000]  希伯倫這個地方
[00:07:58.000 --> 00:08:00.000]  那裡發生什麼事呢?
[00:08:00.000 --> 00:08:02.000]  十三章第十八節
[00:08:02.000 --> 00:08:04.000]  他去到希伯倫萬里的象樹附近
[00:08:04.000 --> 00:08:06.000]  在那裡居住
[00:08:06.000 --> 00:08:08.000]  在那裡做什麼呢?
[00:08:08.000 --> 00:08:10.000]  為耶和華建造了一座祭壇
[00:08:10.000 --> 00:08:12.000]  將那地方稱為
[00:08:12.000 --> 00:08:14.000]  屬於耶和華顯現的地方
[00:08:14.000 --> 00:08:16.000]  說話的地方
[00:08:16.000 --> 00:08:18.000]  這是一個伏筆
[00:08:18.000 --> 00:08:20.000]  因為這個地方萬里希伯倫
[00:08:20.000 --> 00:08:22.000]  之後我們會發現
[00:08:22.000 --> 00:08:24.000]  上帝就是來審判索多瑪俄摩拉
[00:08:24.000 --> 00:08:26.000]  索多瑪俄摩拉
[00:08:26.000 --> 00:08:28.000]  正在這個地方的東邊
[00:08:28.000 --> 00:08:30.000]  走出一點點山地的時候
[00:08:30.000 --> 00:08:32.000]  就會看到四海平原一帶
[00:08:32.000 --> 00:08:34.000]  這個萬里象樹的地方
[00:08:34.000 --> 00:08:36.000]  到今時今日很多人都認為
[00:08:36.000 --> 00:08:38.000]  是一個希伯倫
[00:08:38.000 --> 00:08:40.000]  北邊一點點的一個地方
[00:08:40.000 --> 00:08:42.000]  叫做Marat al-Khali
[00:08:42.000 --> 00:08:44.000]  Khali就是阿拉伯文
[00:08:44.000 --> 00:08:46.000]  Friendship的意思
[00:08:46.000 --> 00:08:48.000]  Friendship Hill
[00:08:48.000 --> 00:08:50.000]  Friendship Heights的意思
[00:08:50.000 --> 00:08:52.000]  到今時今日
[00:08:52.000 --> 00:08:54.000]  很多猶太人很渴望
[00:08:54.000 --> 00:08:56.000]  久不久就去這個地方朝聖
[00:08:56.000 --> 00:08:58.000]  在這裡我們先處理一下
[00:08:58.000 --> 00:09:00.000]  一些神學的問題
[00:09:00.000 --> 00:09:02.000]  有三行客
[00:09:02.000 --> 00:09:04.000]  三個神的使者
[00:09:04.000 --> 00:09:06.000]  過去在猶太教和基督教的歷史
[00:09:06.000 --> 00:09:08.000]  很多時候都去猜想
[00:09:08.000 --> 00:09:10.000]  這三個天使是什麼身份
[00:09:10.000 --> 00:09:12.000]  拉比文學
[00:09:12.000 --> 00:09:14.000]  甚至給了名字
[00:09:14.000 --> 00:09:16.000]  一個是加伯列
[00:09:16.000 --> 00:09:18.000]  一個是米加勒
[00:09:18.000 --> 00:09:20.000]  一個是拉斐爾
[00:09:20.000 --> 00:09:22.000]  這個是聖經沒有提到的
[00:09:22.000 --> 00:09:24.000]  使者在兩者中間都被轉提過
[00:09:24.000 --> 00:09:26.000]  猶太教這樣揣測
[00:09:26.000 --> 00:09:28.000]  基督教的文獻
[00:09:28.000 --> 00:09:30.000]  也有這樣去猜想
[00:09:30.000 --> 00:09:32.000]  覺得這三個自然就是
[00:09:32.000 --> 00:09:34.000]  Trinity
[00:09:34.000 --> 00:09:36.000]  但是我相信
[00:09:36.000 --> 00:09:38.000]  我們不可以這樣看
[00:09:38.000 --> 00:09:40.000]  當時的人是不會這樣去理解
[00:09:40.000 --> 00:09:42.000]  因為當時
[00:09:42.000 --> 00:09:44.000]  交通不方便
[00:09:44.000 --> 00:09:46.000]  一國與另外一國
[00:09:46.000 --> 00:09:48.000]  來傳信的時候
[00:09:48.000 --> 00:09:50.000]  就一定要派出使者
[00:09:50.000 --> 00:09:52.000]  所謂的ambassador
[00:09:52.000 --> 00:09:54.000]  先知
[00:09:54.000 --> 00:09:56.000]  使者帶信息的messenger
[00:09:56.000 --> 00:09:58.000]  去到另外一個地方
[00:09:58.000 --> 00:10:00.000]  帶著君王的權柄
[00:10:00.000 --> 00:10:02.000]  說話的時候
[00:10:02.000 --> 00:10:04.000]  代表著他的君王
[00:10:04.000 --> 00:10:06.000]  所以很多時候
[00:10:06.000 --> 00:10:08.000]  說話不單用第三身
[00:10:08.000 --> 00:10:10.000]  也會用第一身
[00:10:10.000 --> 00:10:12.000]  所以我相信我們不必要
[00:10:12.000 --> 00:10:14.000]  將之後的教義
[00:10:14.000 --> 00:10:16.000]  譬如Trinity三位一體
[00:10:16.000 --> 00:10:18.000]  回到這一段經文
[00:10:18.000 --> 00:10:44.000]  十八章第二節
[00:10:44.000 --> 00:10:46.000]  阿伯拉罕看見三行客的時候
[00:10:46.000 --> 00:10:48.000]  就從帳篷的門口跑去迎接他們
[00:10:48.000 --> 00:10:50.000]  俯伏在地
[00:10:50.000 --> 00:10:52.000]  在阿伯拉罕整個故事裡面
[00:10:52.000 --> 00:10:54.000]  神親自向他顯現
[00:10:54.000 --> 00:10:56.000]  有好幾次
[00:10:56.000 --> 00:10:58.000]  這次是最後一次
[00:10:58.000 --> 00:11:00.000]  經文裡面怎樣提到阿伯拉罕
[00:11:00.000 --> 00:11:02.000]  在中東 在近東
[00:11:02.000 --> 00:11:06.000]  長老是穿著長袍的
[00:11:06.000 --> 00:11:08.000]  他們是不會跑的
[00:11:08.000 --> 00:11:10.000]  因為跑是有損尊嚴
[00:11:10.000 --> 00:11:12.000]  一定會慢慢走
[00:11:12.000 --> 00:11:14.000]  所以在這裡描述阿伯拉罕
[00:11:14.000 --> 00:11:16.000]  跑去俯伏在地迎接他們
[00:11:16.000 --> 00:11:20.000]  其實是一個很謙卑的態度
[00:11:20.000 --> 00:11:22.000]  第三節 阿伯拉罕說什麼
[00:11:22.000 --> 00:11:24.000]  他說 我主要約在你眼前
[00:11:24.000 --> 00:11:26.000]  蒙恩求你不要離開你的僕人
[00:11:26.000 --> 00:11:28.000]  讓我拿些水來為你洗洗腳
[00:11:28.000 --> 00:11:30.000]  在樹下掀一掀
[00:11:30.000 --> 00:11:32.000]  讓我拿些餅來給你吃
[00:11:32.000 --> 00:11:34.000]  可以恢復你的精力然後再走
[00:11:34.000 --> 00:11:36.000]  因為既然來到僕人的這處
[00:11:36.000 --> 00:11:38.000]  就應該是這樣
[00:11:38.000 --> 00:11:40.000]  這個就是款待客類
[00:11:40.000 --> 00:11:42.000]  拿水 洗腳 拿點餅
[00:11:42.000 --> 00:11:44.000]  發出邀請
[00:11:44.000 --> 00:11:46.000]  對方肯不肯呢
[00:11:46.000 --> 00:11:48.000]  這段聖經就繼續交代
[00:11:48.000 --> 00:11:50.000]  這三個人說
[00:11:50.000 --> 00:11:52.000]  他們說 就照著你所說的去做
[00:11:52.000 --> 00:11:54.000]  然後第六節
[00:11:54.000 --> 00:11:56.000]  阿伯拉罕就趕快的
[00:11:56.000 --> 00:12:00.000]  擺出一個大牌現職
[00:12:00.000 --> 00:12:02.000]  趕快進入帳篷
[00:12:02.000 --> 00:12:04.000]  跟撒拉說
[00:12:04.000 --> 00:12:08.000]  你快點拿三豆 細麵條和作奢餅
[00:12:08.000 --> 00:12:10.000]  然後就去牛群那裡
[00:12:10.000 --> 00:12:12.000]  把又嫩又好的牛仔
[00:12:12.000 --> 00:12:14.000]  交給他的僕人
[00:12:14.000 --> 00:12:16.000]  就趕快去預備盛宴
[00:12:16.000 --> 00:12:18.000]  然後就拿乳酪 奶
[00:12:18.000 --> 00:12:20.000]  預備好牛肉
[00:12:20.000 --> 00:12:22.000]  擺在客類的面前
[00:12:22.000 --> 00:12:24.000]  他們吃的時候
[00:12:24.000 --> 00:12:26.000]  阿伯拉罕在樹下
[00:12:26.000 --> 00:12:28.000]  侍候他們
[00:12:28.000 --> 00:12:30.000]  阿伯拉罕原先說什麼呢
[00:12:30.000 --> 00:12:32.000]  他說 拿點餅
[00:12:32.000 --> 00:12:34.000]  現在細節說什麼呢
[00:12:34.000 --> 00:12:36.000]  就拿細麵出來
[00:12:36.000 --> 00:12:40.000]  最好的麵粉
[00:12:40.000 --> 00:12:42.000]  然後就拿牛肉
[00:12:42.000 --> 00:12:44.000]  又嫩又好的
[00:12:44.000 --> 00:12:46.000]  乳酪 奶等等
[00:12:46.000 --> 00:12:48.000]  都是近冬的一些很好吃的東西
[00:12:48.000 --> 00:12:52.000]  然後就去做一個很豐富的一餐
[00:12:52.000 --> 00:12:54.000]  還做了侍應
[00:12:54.000 --> 00:12:56.000]  阿伯拉罕就成為一個
[00:12:56.000 --> 00:12:58.000]  款待客類的表表者
[00:12:58.000 --> 00:13:00.000]  這裡也是放下了一個伏筆
[00:13:00.000 --> 00:13:02.000]  因為下一次我們說到
[00:13:02.000 --> 00:13:04.000]  索多瑪和摩拉的時候
[00:13:04.000 --> 00:13:06.000]  會看到一個款待客類
[00:13:06.000 --> 00:13:08.000]  相反的故事
[00:13:08.000 --> 00:13:12.000]  現在我們這段經文的細節
[00:13:12.000 --> 00:13:15.000]  就表明阿伯拉罕是一個義人
[00:13:15.000 --> 00:13:17.000]  一個Righteous Man
[00:13:17.000 --> 00:13:20.000]  他的款待代表他的 Virtue
[00:13:20.000 --> 00:13:22.000]  歡迎客類
[00:13:22.000 --> 00:13:24.000]  打開他的生命
[00:13:24.000 --> 00:13:26.000]  誰知就迎接了上帝的工作
[00:13:26.000 --> 00:13:28.000]  上帝的祝福
[00:13:28.000 --> 00:13:31.000]  這個款待的習俗是怎麼樣的呢
[00:13:31.000 --> 00:13:33.000]  第九節繼續說
[00:13:33.000 --> 00:13:35.000]  他們問阿伯拉罕
[00:13:35.000 --> 00:13:37.000]  你的妻子撒拉在哪裡
[00:13:37.000 --> 00:13:39.000]  他回答
[00:13:39.000 --> 00:13:41.000]  在帳篷裡
[00:13:41.000 --> 00:13:42.000]  其中一位說
[00:13:42.000 --> 00:13:43.000]  到明年這個時候
[00:13:43.000 --> 00:13:45.000]  我必回到你這裡來
[00:13:45.000 --> 00:13:47.000]  那時你的妻子撒拉
[00:13:47.000 --> 00:13:49.000]  必生一個兒子
[00:13:49.000 --> 00:13:53.000]  這裡就說到客人的回饋
[00:13:53.000 --> 00:13:55.000]  說一些祝福的話
[00:13:55.000 --> 00:13:57.000]  這次真的帶來喜訊
[00:13:57.000 --> 00:13:59.000]  因為故事的發展
[00:13:59.000 --> 00:14:01.000]  阿伯拉罕慢慢慢慢就知道
[00:14:01.000 --> 00:14:03.000]  這三個旅客
[00:14:03.000 --> 00:14:05.000]  原來是神的使者
[00:14:05.000 --> 00:14:07.000]  甚至是耶穌說自己
[00:14:07.000 --> 00:14:09.000]  上一章第十七章
[00:14:09.000 --> 00:14:11.000]  神和阿伯拉罕納約
[00:14:11.000 --> 00:14:13.000]  用割禮為記號
[00:14:13.000 --> 00:14:16.000]  就已經預言了以撒會出生
[00:14:16.000 --> 00:14:20.000]  這次三行客來到阿伯拉罕的家
[00:14:20.000 --> 00:14:22.000]  特別的用意就是
[00:14:22.000 --> 00:14:24.000]  向撒拉作啟示
[00:14:24.000 --> 00:14:26.000]  向他報喜
[00:14:26.000 --> 00:14:28.000]  撒拉的反應是怎麼樣的
[00:14:28.000 --> 00:14:30.000]  十八章第十節
[00:14:30.000 --> 00:14:34.000]  撒拉在那人後面的帳篷門口
[00:14:34.000 --> 00:14:37.000]  也偷聽到聽見這句說話
[00:14:37.000 --> 00:14:38.000]  報喜的說話
[00:14:38.000 --> 00:14:39.000]  十一節
[00:14:39.000 --> 00:14:42.000]  當時阿伯拉罕和撒拉都老了
[00:14:42.000 --> 00:14:43.000]  上了年紀
[00:14:43.000 --> 00:14:46.000]  撒拉的月經也停止了
[00:14:46.000 --> 00:14:48.000]  撒拉心裡暗笑說
[00:14:48.000 --> 00:14:50.000]  我既已衰敗
[00:14:50.000 --> 00:14:51.000]  我主也老邁
[00:14:51.000 --> 00:14:54.000]  豈能有這喜事呢?
[00:14:54.000 --> 00:14:57.000]  中文翻譯也很暗笑
[00:14:57.000 --> 00:14:58.000]  沒有笑出聲
[00:14:58.000 --> 00:15:00.000]  在裡面笑
[00:15:00.000 --> 00:15:02.000]  這裡強調什麼呢?
[00:15:02.000 --> 00:15:05.000]  上文下理用了好幾次
[00:15:05.000 --> 00:15:07.000]  說他年老
[00:15:07.000 --> 00:15:09.000]  兩者都老邁
[00:15:09.000 --> 00:15:13.000]  甚至撒拉的月經已經停止了
[00:15:13.000 --> 00:15:16.000]  經文強調的是
[00:15:16.000 --> 00:15:18.000]  人已經走投無路
[00:15:18.000 --> 00:15:20.000]  人的無能
[00:15:20.000 --> 00:15:22.000]  特別是說到撒拉的時候
[00:15:22.000 --> 00:15:26.000]  根本是不可能再有生育的機會
[00:15:26.000 --> 00:15:29.000]  由阿伯拉罕的故事開始到現在
[00:15:29.000 --> 00:15:31.000]  就越來越強調這一點
[00:15:31.000 --> 00:15:32.000]  年紀老了
[00:15:32.000 --> 00:15:34.000]  這次甚至說得很清楚
[00:15:34.000 --> 00:15:38.000]  是她的經期都已經過了
[00:15:38.000 --> 00:15:39.000]  十八章十一節
[00:15:39.000 --> 00:15:41.000]  其實可以直譯成什麼呢?
[00:15:41.000 --> 00:15:45.000]  The way of women has ceased for Sarah
[00:15:45.000 --> 00:15:47.000]  可以這樣翻譯出來
[00:15:47.000 --> 00:15:49.000]  作為一個女人
[00:15:49.000 --> 00:15:53.000]  她生存之道都已經完蛋了
[00:15:53.000 --> 00:15:56.000]  不再能夠成為一個女人
[00:15:56.000 --> 00:15:58.000]  不能夠再生育
[00:15:58.000 --> 00:16:02.000]  誰知道上帝就帶來報喜
[00:16:02.000 --> 00:16:04.000]  神就看透人心
[00:16:04.000 --> 00:16:06.000]  十三節說什麼呢?
[00:16:06.000 --> 00:16:08.000]  對阿伯拉罕說
[00:16:08.000 --> 00:16:10.000]  撒拉為什麼會暗笑
[00:16:10.000 --> 00:16:12.000]  說我已經老了
[00:16:12.000 --> 00:16:14.000]  真的還能生育嗎?
[00:16:14.000 --> 00:16:17.000]  也說豈有難成的事嗎?
[00:16:17.000 --> 00:16:19.000]  到明年這個時候
