
[00:00:00.000 --> 00:00:01.560]   Good morning, UV.
[00:03:11.020 --> 00:03:13.580]   for our current modern mission movement as well.
[00:03:13.580 --> 00:03:18.740]   So if you were at my previous sermon here,
[00:03:18.740 --> 00:03:22.340]   you might remember this question that I asked all of us.
[00:03:22.340 --> 00:03:24.620]   How is your relationship with the Lord
[00:03:24.620 --> 00:03:26.580]   when it comes to your prayer life?
[00:03:26.580 --> 00:03:29.520]   Of course, I know the history
[00:03:29.520 --> 00:03:32.940]   of the Moravian prayer movement is a unique case,
[00:03:32.940 --> 00:03:35.700]   and we have never seen anything like that since then
[00:03:35.700 --> 00:03:37.200]   in our church history.
[00:03:37.200 --> 00:03:41.420]   However, like the prayers of the Moravians,
[00:03:41.420 --> 00:03:45.140]   which turned this community initially marked by conflict
[00:03:45.140 --> 00:03:48.300]   and division into a place of revival
[00:03:48.300 --> 00:03:50.740]   and a place for global missions,
[00:03:50.740 --> 00:03:54.780]   our prayer is also the field behind everything that we do
[00:03:54.780 --> 00:03:57.060]   in our personal walk with Jesus,
[00:03:57.060 --> 00:03:59.900]   as well as the things that we do for God's kingdom
[00:03:59.900 --> 00:04:01.440]   as followers of God.
[00:04:01.440 --> 00:04:05.380]   So personally, I am grateful to the people
[00:04:05.380 --> 00:04:08.580]   who have taught me and show me how to pray.
[00:04:08.580 --> 00:04:10.700]   Of course, there's my parents
[00:04:10.700 --> 00:04:13.020]   who taught me how to pray as a kid,
[00:04:13.020 --> 00:04:15.860]   and also my mom who continuously to show me
[00:04:15.860 --> 00:04:18.640]   what a faithful prayer life looks like right now.
[00:04:18.640 --> 00:04:22.460]   And there's also one of my pastor, Pastor Rafe,
[00:04:22.460 --> 00:04:23.900]   who modeled for me what it means
[00:04:23.900 --> 00:04:26.780]   to sit before the Lord in silence.
[00:04:26.780 --> 00:04:29.880]   We used to meet early in the morning in his office,
[00:04:29.880 --> 00:04:33.200]   and I'm usually the first thing in his work calendar.
[00:04:33.200 --> 00:04:35.200]   So before we talk about anything,
[00:04:35.200 --> 00:04:38.220]   he would just kneel down on the floor in his office
[00:04:38.220 --> 00:04:42.060]   and spend about five to 10 minutes just to listen,
[00:04:42.060 --> 00:04:45.500]   listen before the Lord, sitting still before the Lord.
[00:04:45.500 --> 00:04:48.300]   And every time he would invite me to join him as well
[00:04:48.300 --> 00:04:49.700]   in his silent prayers.
[00:04:49.700 --> 00:04:53.140]   I'm also thankful for my friend, Hailey,
[00:04:53.140 --> 00:04:56.260]   who always reminds me to turn to God first things first.
[00:04:56.260 --> 00:04:59.660]   A couple years ago, I was in the seasons of waiting
[00:04:59.660 --> 00:05:01.820]   and just a lot of uncertainties.
[00:05:01.820 --> 00:05:04.880]   And one time as I was catching up with her over a run
[00:05:04.880 --> 00:05:08.660]   and share about some of these things that I'm worried about,
[00:05:08.660 --> 00:05:09.780]   she just turned to me and say,
[00:05:09.780 --> 00:05:12.540]   "Hey, why don't we just pray right now?"
[00:05:12.540 --> 00:05:13.940]   So she ended up praying over me
[00:05:13.940 --> 00:05:16.020]   while we were running around in the park.
[00:05:16.020 --> 00:05:20.020]   And I'm also thankful for all the different community,
[00:05:20.020 --> 00:05:21.660]   the groups, my small groups,
[00:05:21.660 --> 00:05:23.740]   that I got to be a part of in the past.
[00:05:23.740 --> 00:05:28.560]   These people have shown me what it looks like
[00:05:28.560 --> 00:05:31.120]   to labor in prayers for one another,
[00:05:31.120 --> 00:05:36.060]   to celebrate together when our prayers are being answered,
[00:05:36.060 --> 00:05:38.180]   and to wrestle with the Lord
[00:05:38.180 --> 00:05:40.180]   when our prayers are not being answered.
[00:05:40.180 --> 00:05:43.540]   And sometimes to just sit in the unknown
[00:05:43.540 --> 00:05:47.420]   while waiting for God to respond to our prayer requests.
[00:05:47.420 --> 00:05:50.420]   So personally, I'm in debt to these people
[00:05:50.420 --> 00:05:51.800]   who have modeled for me
[00:05:51.800 --> 00:05:54.460]   what a vibrant prayer life looks like.
[00:05:54.460 --> 00:05:57.420]   But today we have the opportunity to learn
[00:05:57.420 --> 00:06:02.340]   how to pray from the master himself, Jesus.
[00:06:02.340 --> 00:06:03.740]   In some ways, our passage today
[00:06:03.740 --> 00:06:06.380]   is a glimpse into Jesus's own prayer life.
[00:06:06.380 --> 00:06:08.820]   All throughout Jesus's ministry,
[00:06:08.820 --> 00:06:12.140]   we always see that he would retreat to some quiet places
[00:06:12.140 --> 00:06:15.300]   to pray alone, but we don't have much information
[00:06:15.300 --> 00:06:18.000]   about the actual content of his prayer.
[00:06:18.000 --> 00:06:19.940]   So our passage today is sort of like
[00:06:19.940 --> 00:06:21.760]   a going behind the scenes
[00:06:21.760 --> 00:06:25.200]   and taking a peek into Jesus's own prayer life
[00:06:25.200 --> 00:06:27.920]   and how he communes with God the Father.
[00:06:27.920 --> 00:06:31.260]   So to better situate our passage today
[00:06:31.260 --> 00:06:34.860]   within the larger context of the Sermon on the Mount,
[00:06:34.860 --> 00:06:37.140]   this model prayer that Jesus taught his disciple
[00:06:37.140 --> 00:06:40.820]   comes right after he tells them how not to pray.
[00:06:41.820 --> 00:06:46.340]   So first, Jesus tells them not to pray like the hypocrites
[00:06:46.340 --> 00:06:48.700]   who love praying standing in the synagogues
[00:06:48.700 --> 00:06:50.860]   or on the street corner
[00:06:50.860 --> 00:06:53.780]   in order to be seen by other people.
[00:06:53.780 --> 00:06:57.540]   So Jesus warns again this kind of self-gratifying prayer,
[00:06:57.540 --> 00:06:59.500]   first and foremost.
[00:06:59.500 --> 00:07:03.900]   And second, Jesus teaches them not to pray like the pagan
[00:07:03.900 --> 00:07:05.660]   who just keep on babbling with words
[00:07:05.660 --> 00:07:09.260]   with the hope that one of the small letter,
[00:07:09.260 --> 00:07:12.540]   quote unquote, "gods" will share their prayer.
[00:07:12.540 --> 00:07:16.240]   So Jesus also warns again this kind of superstitious prayer.
[00:07:16.240 --> 00:07:20.300]   And coming right after these two negative examples
[00:07:20.300 --> 00:07:23.220]   of how not to pray in a self-gratifying
[00:07:23.220 --> 00:07:25.560]   and also in a superstitious way,
[00:07:25.560 --> 00:07:29.220]   Jesus continues in Matthew 6, verse 9.
[00:07:29.220 --> 00:07:33.020]   "This then is how you should pray."
[00:07:33.020 --> 00:07:36.700]   So let's look at this model prayer from Jesus together.
[00:07:36.700 --> 00:07:40.300]   And I'm sure a lot of you have probably memorized this
[00:07:40.300 --> 00:07:41.440]   before as a kid.
[00:07:41.440 --> 00:07:44.460]   So I want all of us to read this together
[00:07:44.460 --> 00:07:46.020]   as a church this morning.
[00:07:46.020 --> 00:07:47.480]   Can we do that?
[00:07:47.480 --> 00:07:48.900]   I have it on the screen as well.
[00:07:48.900 --> 00:07:51.060]   So let's begin.
[00:07:51.060 --> 00:07:54.020]   "This then is how you should pray.
[00:07:54.020 --> 00:07:56.000]   "Our Father in heaven,
[00:07:56.000 --> 00:07:57.920]   "hallowed be your name.
[00:07:57.920 --> 00:07:59.320]   "Your kingdom come,
[00:07:59.320 --> 00:08:03.920]   "your will be done on earth as it is in heaven.
[00:08:03.920 --> 00:08:06.480]   "Give us today our daily bread
[00:08:06.480 --> 00:08:08.620]   "and forgive us our debts
[00:08:08.620 --> 00:08:12.340]   "as we also have forgiven our debtors.
[00:08:12.340 --> 00:08:15.320]   "And lead us not into temptation,
[00:08:15.320 --> 00:08:18.040]   "but deliver us from the evil."
[00:08:18.040 --> 00:08:23.960]   Okay, so notice how Jesus begins his prayer.
[00:08:23.960 --> 00:08:25.460]   "Our Father."
[00:08:25.460 --> 00:08:28.300]   He begins with these two words.
[00:08:28.300 --> 00:08:31.760]   So in contrast to the self-gratifying prayer
[00:08:31.760 --> 00:08:34.640]   of the hypocrites, which begins and ends
[00:08:34.640 --> 00:08:36.440]   with themself in mind,
[00:08:36.440 --> 00:08:39.520]   these prayers actually begins with God.
[00:08:39.520 --> 00:08:41.920]   And there's so much more theology
[00:08:41.920 --> 00:08:44.220]   that is just associated with these two words.
[00:08:44.220 --> 00:08:46.500]   "Our Father."
[00:08:46.500 --> 00:08:49.800]   However, I want to take some time
[00:08:49.800 --> 00:08:52.080]   just to highlight a few for us today.
[00:08:52.080 --> 00:08:56.520]   So Father is obviously a familial language, right?
[00:08:56.520 --> 00:08:58.120]   So what Jesus is teaching here
[00:08:58.120 --> 00:09:00.920]   is that the God of the universe,
[00:09:00.920 --> 00:09:02.960]   the creator of all things,
[00:09:02.960 --> 00:09:04.960]   the author of life,
[00:09:04.960 --> 00:09:07.660]   he is not just a father,
[00:09:07.660 --> 00:09:10.220]   but he is our father.
[00:09:10.220 --> 00:09:15.860]   This means that when we come before God in our prayer,
[00:09:15.860 --> 00:09:20.080]   this relationship is not just between a God and his people,
[00:09:20.080 --> 00:09:23.200]   but this relationship is between a father
[00:09:23.200 --> 00:09:24.960]   and his beloved children.
[00:09:24.960 --> 00:09:28.560]   Of course, I want to acknowledge
[00:09:28.560 --> 00:09:30.560]   that when it comes to our relationship
[00:09:30.560 --> 00:09:32.960]   with our earthly father,
[00:09:32.960 --> 00:09:35.320]   we all have different kind of experience, right?
[00:09:35.320 --> 00:09:38.160]   Some are good, some are bad,
[00:09:38.160 --> 00:09:40.160]   some might just be indifferent.
[00:09:40.160 --> 00:09:42.480]   And a lot of time,
[00:09:42.480 --> 00:09:45.120]   our experience with our earthly fathers
[00:09:45.120 --> 00:09:49.040]   will inevitably affect how we view our heavenly father.
[00:09:49.040 --> 00:09:52.880]   However, the good news that we know from the Bible
[00:09:52.880 --> 00:09:56.520]   is that if we read the Bible from cover to cover,
[00:09:56.520 --> 00:09:58.840]   we consistently see the loving
[00:09:58.840 --> 00:10:01.680]   and compassionate character of our father
[00:10:01.680 --> 00:10:04.520]   on full display throughout these pages,
[00:10:04.520 --> 00:10:06.200]   with the ultimate examples
[00:10:06.200 --> 00:10:09.500]   being God sending his own son into the world
[00:10:09.500 --> 00:10:12.460]   to die for a group of people who don't really deserve it.
[00:10:12.460 --> 00:10:17.360]   So regardless of how your relationship
[00:10:17.360 --> 00:10:20.840]   with your earthly father is or was,
[00:10:20.840 --> 00:10:22.600]   don't let that become a deterrent for you
[00:10:22.600 --> 00:10:25.380]   to come before your heavenly father in prayer.
[00:10:26.560 --> 00:10:29.360]   And when we begin our prayer with these words,
[00:10:29.360 --> 00:10:31.920]   our father in heaven,
[00:10:31.920 --> 00:10:35.960]   we pray knowing who God is, our father,
[00:10:35.960 --> 00:10:39.080]   and who we are in relationship to him,
[00:10:39.080 --> 00:10:40.560]   his beloved children.
[00:10:40.560 --> 00:10:42.920]   To put it another way,
[00:10:42.920 --> 00:10:45.480]   when we knock on heaven's door with our prayer,
[00:10:45.480 --> 00:10:50.480]   we hold our ID as co-heirs with Jesus himself.
[00:10:50.480 --> 00:10:54.200]   And every heavenly inheritance that is available to Jesus,
[00:10:54.200 --> 00:10:56.920]   we get to have a part of it as well.
[00:10:56.920 --> 00:10:59.860]   So our father in heaven.
[00:10:59.860 --> 00:11:03.200]   So after knowing who God is
[00:11:03.200 --> 00:11:05.800]   and who we are in relationship to him,
[00:11:05.800 --> 00:11:09.840]   we can bring our request and our petition before the Lord.
[00:11:09.840 --> 00:11:13.040]   So the next line, "Hallowed be your name."
[00:11:13.040 --> 00:11:15.880]   Hallowed, obviously, is an old English word, right?
[00:11:15.880 --> 00:11:18.880]   I don't think any one of us would use this word
[00:11:18.880 --> 00:11:20.440]   in our day to day anymore.
[00:11:20.440 --> 00:11:23.680]   But what it means is simply just to make holy
[00:11:23.680 --> 00:11:25.840]   or to set apart.
[00:11:25.840 --> 00:11:28.800]   So this is the first petition in the Lord's prayer,
[00:11:28.800 --> 00:11:33.640]   and it begins with worship and adoration towards God.
[00:11:33.640 --> 00:11:36.280]   May your name be kept holy.
[00:11:36.280 --> 00:11:39.020]   In other words, it is a God-oriented petition.
[00:11:39.020 --> 00:11:43.160]   How often in our prayer do we jump straight
[00:11:43.160 --> 00:11:46.680]   into lifting not the name of God,
[00:11:46.680 --> 00:11:49.080]   but other names and idols,
[00:11:49.080 --> 00:11:54.080]   such as success, wealth, comfort, security, or approval?
[00:11:54.080 --> 00:11:59.160]   However, right here,
[00:11:59.160 --> 00:12:02.060]   Jesus shows us a very different way to pray,
[00:12:02.060 --> 00:12:04.280]   one that begins with worship.
[00:12:04.280 --> 00:12:07.600]   Hallowed be your name, or may your name be kept holy.
[00:12:07.600 --> 00:12:11.080]   There are two implied subjects in this petition,
[00:12:11.080 --> 00:12:13.000]   the first one being us.
[00:12:13.000 --> 00:12:18.000]   May your name be kept holy and sacred by us as his people.
[00:12:18.320 --> 00:12:21.040]   So holiness is at the core of who God is,
[00:12:21.040 --> 00:12:23.960]   and as Jesus' disciple,
[00:12:23.960 --> 00:12:26.760]   his holiness should also be visible
[00:12:26.760 --> 00:12:28.720]   and evident in our day to day life.
[00:12:28.720 --> 00:12:32.860]   And the second implied subject here is God himself,
[00:12:32.860 --> 00:12:35.160]   that God himself will make the holiness
[00:12:35.160 --> 00:12:37.240]   that comes along with his name
[00:12:37.240 --> 00:12:40.060]   to be manifested throughout the entire world.
[00:12:40.060 --> 00:12:42.840]   And so when we pray,
[00:12:42.840 --> 00:12:45.460]   remember that hallowed be your name
[00:12:45.460 --> 00:12:49.060]   is an invitation for us to reorient the affections
[00:12:49.060 --> 00:12:51.900]   of our hearts towards God.
[00:12:51.900 --> 00:12:56.900]   And everything that comes in the Lord's prayer after this
[00:12:56.900 --> 00:13:00.100]   is an overflow of this kind of heart posture
[00:13:00.100 --> 00:13:04.960]   before the Lord, one of worship, one of adoration.
[00:13:04.960 --> 00:13:06.100]   So let's continue.
[00:13:06.100 --> 00:13:08.780]   May your kingdom come.
[00:13:08.780 --> 00:13:12.580]   So after we lift up our adoration towards God,
[00:13:12.580 --> 00:13:16.220]   we find this second God-oriented petition.
[00:13:16.220 --> 00:13:17.740]   May your kingdom come.
[00:13:17.740 --> 00:13:21.180]   This second petition calls for the fullness
[00:13:21.180 --> 00:13:22.940]   of God's kingdom to come,
[00:13:22.940 --> 00:13:25.000]   and it highlights the already,
[00:13:25.000 --> 00:13:27.200]   but not yet aspects of God's kingdom.
[00:13:27.200 --> 00:13:31.260]   Put it another way, this kingdom of heaven
[00:13:31.260 --> 00:13:34.620]   has already begun in the first coming of Jesus,
[00:13:34.620 --> 00:13:36.460]   hence the already part.
[00:13:36.460 --> 00:13:38.440]   But we can only experience the fullness
[00:13:38.440 --> 00:13:40.060]   of this heavenly kingdom
[00:13:40.060 --> 00:13:42.860]   when Jesus comes again in the future,
[00:13:42.860 --> 00:13:44.540]   hence the not yet part of it.
[00:13:44.540 --> 00:13:47.300]   And then Jesus continues.
[00:13:47.300 --> 00:13:49.820]   Your kingdom come, your will be done
[00:13:49.820 --> 00:13:52.480]   on earth as it is in heaven.
[00:13:52.480 --> 00:13:56.200]   So what is God's will?
[00:13:56.200 --> 00:14:02.500]   God's will is his divine purpose for each of his people
[00:14:02.500 --> 00:14:04.940]   and also for the rest of the world.
[00:14:04.940 --> 00:14:07.980]   And so this third petition, your will be done,
[00:14:07.980 --> 00:14:09.940]   calls for the fullness of God's will
[00:14:09.940 --> 00:14:13.460]   that is currently only present in the heaven
[00:14:13.460 --> 00:14:16.160]   to be fully manifested on earth as well.
[00:14:16.160 --> 00:14:18.220]   So a couple of years ago,
[00:14:18.220 --> 00:14:21.820]   I was in the seasons of waiting and uncertainties, right?
[00:14:21.820 --> 00:14:25.440]   And the Lord Prayers became one of my go-to prayer.
[00:14:25.440 --> 00:14:27.380]   But every time I came to this line,
[00:14:27.380 --> 00:14:30.580]   specifically, your will be done,
[00:14:30.580 --> 00:14:32.900]   my entire body would just tense up
[00:14:32.900 --> 00:14:34.480]   because I understand what it means
[00:14:34.480 --> 00:14:36.340]   to truly pray these words.
[00:14:37.500 --> 00:14:40.700]   If I pray for God's will to be done,
[00:14:40.700 --> 00:14:43.320]   what that means is that I would have to give up
[00:14:43.320 --> 00:14:47.980]   my own preference, my own plan, and also my own kingdom.
[00:14:47.980 --> 00:14:54.260]   However, if we truly want to see heaven meets earth,
[00:14:54.260 --> 00:14:56.820]   a posture of surrender is required
[00:14:56.820 --> 00:15:00.480]   in order for God's will to be done in our life,
[00:15:00.480 --> 00:15:05.260]   in our community, in our city, in our church,
[00:15:05.260 --> 00:15:07.100]   and also in the rest of the world.
[00:15:08.100 --> 00:15:12.580]   So prayer is the place where the heavenly realities
[00:15:12.580 --> 00:15:14.760]   began to invade on our earth.
[00:15:14.760 --> 00:15:20.300]   In prayer, we call upon the peace and justice of God
[00:15:20.300 --> 00:15:23.000]   to push back against the darkness of our world.
[00:15:23.000 --> 00:15:29.200]   In prayer, we reach for the heavenly resource
[00:15:29.200 --> 00:15:31.940]   and distribute them to places in our world
[00:15:31.940 --> 00:15:35.000]   that is being destroyed by sin and brokenness.
[00:15:36.000 --> 00:15:41.000]   So, on earth as it is in heaven is an intercessory prayer.
[00:15:41.000 --> 00:15:45.920]   When we pray for his kingdom to come
[00:15:45.920 --> 00:15:50.880]   and for his will to be done on earth as it is in heaven,
[00:15:50.880 --> 00:15:53.720]   we are asking God himself to intercede
[00:15:53.720 --> 00:15:55.920]   in the realities of our broken world
[00:15:55.920 --> 00:15:57.600]   with his kingdom realities.
[00:15:57.600 --> 00:16:01.400]   So I love how this author put it.
[00:16:01.400 --> 00:16:03.840]   When we engage in intercessory prayer,
[00:16:03.840 --> 00:16:08.840]   we are loving others on the basis of heaven's resource.
[00:16:08.840 --> 00:16:12.300]   So, when we pray for the sick,
[00:16:12.300 --> 00:16:15.180]   we are reaching for God's divine power to heal.
[00:16:15.180 --> 00:16:19.260]   When we pray for wars and conflicts
[00:16:19.260 --> 00:16:21.760]   throughout our world right now,
[00:16:21.760 --> 00:16:24.540]   we are reaching for God's heavenly peace.
[00:16:24.540 --> 00:16:29.020]   And when we pray for the non-believers in our lives,
[00:16:29.020 --> 00:16:32.940]   we are reaching for the power of gospel to transform life.
[00:16:33.780 --> 00:16:37.660]   So, prayer is where heavens meets earth.
[00:16:37.660 --> 00:16:40.580]   And in the Lord's prayer, this line on earth
[00:16:40.580 --> 00:16:43.940]   as it is in prayer also functions as a link
[00:16:43.940 --> 00:16:45.540]   between the reality of God
[00:16:45.540 --> 00:16:47.540]   and also the reality of our world.
[00:16:47.540 --> 00:16:52.340]   If you pay attention, these first three petitions
[00:16:52.340 --> 00:16:55.500]   is all about God, right?
[00:16:55.500 --> 00:16:59.260]   Your name, your kingdom, and your will.
[00:17:00.540 --> 00:17:05.540]   And so remember, first, prayer begins with God and not us.
[00:17:05.540 --> 00:17:09.300]   It is only when we are able to give God the honor
[00:17:09.300 --> 00:17:11.660]   and the glory that is due to his name
[00:17:11.660 --> 00:17:16.380]   and also align our priorities in accordance to his will
[00:17:16.380 --> 00:17:18.980]   that we are able to know the right thing to ask for
[00:17:18.980 --> 00:17:20.700]   in our prayer.
[00:17:20.700 --> 00:17:22.900]   So heaven is the source of all power
[00:17:22.900 --> 00:17:25.100]   and earth is the place where this power
[00:17:25.100 --> 00:17:26.420]   is being made visible.
[00:17:27.800 --> 00:17:31.920]   So the following three petitions will finally be about us.
[00:17:31.920 --> 00:17:35.920]   Give us today our daily bread.
[00:17:35.920 --> 00:17:39.800]   So this is the first we or us-oriented petition
[00:17:39.800 --> 00:17:42.560]   and it is a prayer of dependence on God
[00:17:42.560 --> 00:17:44.500]   for our daily sustenance.
[00:17:44.500 --> 00:17:47.920]   For most of us, this daily bread prayer
[00:17:47.920 --> 00:17:50.040]   is probably something that we don't quite pray
[00:17:50.040 --> 00:17:51.600]   as often nowadays, right?
[00:17:51.600 --> 00:17:56.280]   When you go to the grocery store or Costco,
[00:17:56.280 --> 00:17:59.480]   you don't just buy enough grocery to last you for a day,
[00:17:59.480 --> 00:18:01.760]   but I'm sure most of us will usually get enough
[00:18:01.760 --> 00:18:04.680]   to get through us for at least a week, right?
[00:18:04.680 --> 00:18:07.940]   But for most of Jesus' audience,
[00:18:07.940 --> 00:18:10.080]   they don't experience the same kind of abundance
[00:18:10.080 --> 00:18:12.700]   and wealth as we do today.
[00:18:12.700 --> 00:18:15.720]   Daily bread for them is not always guaranteed.
[00:18:15.720 --> 00:18:20.120]   However, because of our abundance,
[00:18:20.120 --> 00:18:22.800]   we slowly lose our dependence on God
[00:18:22.800 --> 00:18:25.860]   and become more and more reluctant to ask God
[00:18:25.860 --> 00:18:29.000]   for our basic day-to-day small requests.
[00:18:29.000 --> 00:18:31.960]   And because of our abundance,
[00:18:31.960 --> 00:18:34.640]   we slowly lose our sense of gratitude
[00:18:34.640 --> 00:18:36.540]   and begin to take things for granted.
[00:18:36.540 --> 00:18:41.440]   The food on our table, the air that we breathe,
[00:18:41.440 --> 00:18:44.200]   or the roof that is over our head,
[00:18:44.200 --> 00:18:45.800]   and the list goes on and on.
[00:18:45.800 --> 00:18:48.880]   So back to the seasons of waiting
[00:18:48.880 --> 00:18:51.120]   that I was in a couple years ago.
[00:18:51.120 --> 00:18:53.260]   One of the things that the Lord really revealed to me
[00:18:53.260 --> 00:18:55.700]   in that season was that I became so used
[00:18:55.700 --> 00:18:57.960]   to praying safe prayers.
[00:18:57.960 --> 00:18:59.320]   And what do I mean by that?
[00:18:59.320 --> 00:19:03.160]   There were things that I was not willing
[00:19:03.160 --> 00:19:06.560]   to bring before the Lord because I decided for myself
[00:19:06.560 --> 00:19:09.800]   that God probably would not meet those needs.
[00:19:09.800 --> 00:19:14.120]   And so I would rather not pray about those things at all
[00:19:14.120 --> 00:19:16.120]   than to bring them before the Lord
[00:19:16.120 --> 00:19:18.480]   and then have a chance to get disappointed by God
[00:19:18.480 --> 00:19:19.760]   when he didn't answer it.
[00:19:19.760 --> 00:19:23.520]   Or there would be other needs that I felt like
[00:19:23.520 --> 00:19:25.740]   they were just too insignificant to even bring
[00:19:25.740 --> 00:19:28.100]   before the God of the universe.
[00:19:28.100 --> 00:19:31.580]   So I would just resort to some vague or general prayers.
[00:19:31.580 --> 00:19:37.200]   But after that, I made an effort to pray more vulnerably
[00:19:37.200 --> 00:19:40.200]   and ask God for more specific things,
[00:19:40.200 --> 00:19:42.940]   allowing myself to either get surprised by God
[00:19:42.940 --> 00:19:45.120]   or get disappointed by God.
[00:19:45.120 --> 00:19:47.120]   I stopped filtering my own prayer
[00:19:47.120 --> 00:19:50.140]   and began to pray more freely and more boldly.
[00:19:52.360 --> 00:19:53.900]   And of course, I'm not going to pretend
[00:19:53.900 --> 00:19:56.780]   that everything went on smoothly after that.
[00:19:56.780 --> 00:19:58.000]   There were things in that season
[00:19:58.000 --> 00:20:00.860]   that I was really hoping for God to come true,
[00:20:00.860 --> 00:20:02.260]   but they never happened.
[00:20:02.260 --> 00:20:06.960]   But at the same time, when God show up
[00:20:06.960 --> 00:20:09.400]   in the exact way that I prayed for,
[00:20:09.400 --> 00:20:12.440]   I know for sure that it was God himself.
[00:20:12.440 --> 00:20:15.460]   And because of this, my relationship with God
[00:20:15.460 --> 00:20:17.780]   actually becomes so much more intimate now.
[00:20:19.560 --> 00:20:23.920]   So church, daily bread prayer is an exercise of trust,
[00:20:23.920 --> 00:20:26.120]   trusting that the all-knowing,
[00:20:26.120 --> 00:20:28.880]   all-powerful God is in control
[00:20:28.880 --> 00:20:32.480]   and we can fully entrust our lives into his hand,
[00:20:32.480 --> 00:20:36.720]   down to the minute and trivial details of our lives.
[00:20:36.720 --> 00:20:38.980]   So don't be afraid to bring your ordinary,
[00:20:38.980 --> 00:20:40.880]   everyday requests before God,
[00:20:40.880 --> 00:20:43.380]   even if you feel like they're not important enough
[00:20:43.380 --> 00:20:44.600]   to even pray about.
[00:20:46.960 --> 00:20:49.600]   And from prayer for our daily bread,
