
[00:00:00.000 --> 00:00:03.500]  好,這次我們就講地理
[00:05:10.100 --> 00:05:14.100]  這些不是法術
[00:05:14.100 --> 00:05:18.100]  我們去讀希伯來文 希臘文的時候
[00:05:18.100 --> 00:05:24.100]  其實都是讀一些完全100%是人的語言
[00:05:24.100 --> 00:05:28.100]  但上帝就是遷就他自己
[00:05:28.100 --> 00:05:32.100]  用一個適合我們聽的程度
[00:05:32.100 --> 00:05:34.100]  向我們溝通
[00:05:34.100 --> 00:05:37.100]  等於我們跟一個小朋友去講話
[00:05:37.100 --> 00:05:39.100]  我們就不可以講得這麼複雜
[00:05:39.100 --> 00:05:42.100]  我們要遷就我們的概念
[00:05:42.100 --> 00:05:44.100]  或者用語言
[00:05:44.100 --> 00:05:46.100]  以至小朋友能夠明白
[00:05:46.100 --> 00:05:48.100]  上帝是無限的上帝
[00:05:48.100 --> 00:05:49.100]  跟我們溝通的時候
[00:05:49.100 --> 00:05:51.100]  他也是一個降臂
[00:05:51.100 --> 00:05:53.100]  所以這個啟示的教義
[00:05:53.100 --> 00:05:57.100]  是看到上帝降臂自己
[00:05:57.100 --> 00:05:59.100]  遷就他自己
[00:05:59.100 --> 00:06:02.100]  以至我們能夠認識神自己
[00:06:02.100 --> 00:06:04.100]  這個我們曾經講過
[00:06:04.100 --> 00:06:06.100]  每一段經文背後
[00:06:06.100 --> 00:06:14.100]  都有本身經文裏面的上下文
[00:06:14.100 --> 00:06:18.100]  由段落至一卷書
[00:06:18.100 --> 00:06:20.100]  甚至整個舊約聖經
[00:06:20.100 --> 00:06:22.100]  或者新約聖經
[00:06:22.100 --> 00:06:24.100]  或者整個正典
[00:06:24.100 --> 00:06:29.100]  也有經背後的世界
[00:06:29.100 --> 00:06:30.100]  聖經背後的
[00:06:30.100 --> 00:06:33.100]  有經外文獻 歷史文化 地理 考古等等
[00:06:33.100 --> 00:06:36.100]  所以為什麼我們需要對聖經地理
[00:06:36.100 --> 00:06:39.100]  或者聖經裏面印的地圖
[00:06:39.100 --> 00:06:40.100]  有多少認識
[00:06:40.100 --> 00:06:45.100]  能夠幫助我們認知聖經裏面的信息
[00:06:45.100 --> 00:06:50.100]  我們回到這個簡圖
[00:06:50.100 --> 00:06:52.100]  也告訴我們
[00:06:52.100 --> 00:06:54.100]  有世界背後的聖經
[00:06:54.100 --> 00:06:56.100]  聖經背後的世界
[00:06:56.100 --> 00:06:59.100]  有近東的背景
[00:06:59.100 --> 00:07:01.100]  有考古的背景
[00:07:01.100 --> 00:07:02.100]  地理等等
[00:07:02.100 --> 00:07:05.100]  聖經裏面的世界
[00:07:05.100 --> 00:07:08.100]  所謂的上下文
[00:07:08.100 --> 00:07:10.100]  我們看經文一定要看上下文
[00:07:10.100 --> 00:07:12.100]  文理結構 修辭技巧等等
[00:07:12.100 --> 00:07:14.100]  聖經前面的世界就是我們
[00:07:14.100 --> 00:07:16.100]  我們看聖經的時候
[00:07:16.100 --> 00:07:17.100]  我們都要知道
[00:07:17.100 --> 00:07:20.100]  我們都接受了某些包袱
[00:07:20.100 --> 00:07:22.100]  或者我們有一些背景
[00:07:22.100 --> 00:07:23.100]  有一些傳統
[00:07:23.100 --> 00:07:26.100]  這些傳統會左右我們解釋聖經
[00:07:26.100 --> 00:07:28.100]  或者對聖經的認知
[00:07:28.100 --> 00:07:31.100]  甚至我們現代人的文化價值
[00:07:31.100 --> 00:07:38.100]  都會左右使我們不能掌握聖經的意思
[00:07:38.100 --> 00:07:40.100]  所以在這三個角度裏面
[00:07:40.100 --> 00:07:46.100]  我們需要嘗試去用不同的工具
[00:07:46.100 --> 00:07:50.100]  讓我們能夠自我批判
[00:07:50.100 --> 00:07:52.100]  以致我們看聖經的時候
[00:07:52.100 --> 00:07:56.100]  可以用不同的角度去看
[00:07:56.100 --> 00:07:59.100]  大家可能玩一個桌面遊戲
[00:07:59.100 --> 00:08:04.100]  我很喜歡用這個比喻來講聖經地理
[00:08:04.100 --> 00:08:08.100]  桌面遊戲 例如大富翁等等
[00:08:08.100 --> 00:08:13.100]  有些桌面遊戲我們不懂得玩
[00:08:13.100 --> 00:08:16.100]  或者有些人玩一些撲克牌的遊戲
[00:08:16.100 --> 00:08:19.100]  我們不懂得玩 為什麼呢
[00:08:19.100 --> 00:08:20.100]  他們玩得那麼開心
[00:08:20.100 --> 00:08:22.100]  為什麼我們不懂得玩呢
[00:08:22.100 --> 00:08:24.100]  或者不明白他們在做什麼
[00:08:24.100 --> 00:08:27.100]  原因就是他們知道遊戲規則
[00:08:27.100 --> 00:08:31.100]  知道桌面到底在做什麼
[00:08:31.100 --> 00:08:37.100]  規則 遊戲的規定等等
[00:08:37.100 --> 00:08:43.100]  我們懂得這些規則之後
[00:08:43.100 --> 00:08:46.100]  或者桌面應該怎樣運作的時候
[00:08:46.100 --> 00:08:48.100]  我們才能夠玩遊戲
[00:08:48.100 --> 00:08:51.100]  其實看聖經有一點像這樣
[00:08:51.100 --> 00:08:53.100]  認識地理 聖經的地理
[00:08:53.100 --> 00:08:55.100]  其實就是有這樣的好處
[00:08:55.100 --> 00:09:00.100]  知道地理 政治上 文化上
[00:09:00.100 --> 00:09:05.100]  物質上 物理上 怎樣運作的時候
[00:09:05.100 --> 00:09:10.100]  讓我們知道聖經背後所假設的地理動態
[00:09:10.100 --> 00:09:13.100]  我們就能夠更加清楚聖經裡面所講的東西
[00:09:13.100 --> 00:09:16.100]  三一神學院在我們芝加哥附近
[00:09:16.100 --> 00:09:20.100]  一間很出名的科文派神學院
[00:09:20.100 --> 00:09:25.100]  有一個學者 一個舊約的老師
[00:09:25.100 --> 00:09:28.100]  叫做John Monson
[00:09:28.100 --> 00:09:32.100]  John Monson是做了考古地理很多年
[00:09:32.100 --> 00:09:40.100]  是北美甚至世界對聖經地理最有研究的
[00:09:40.100 --> 00:09:42.100]  其中一個最出名的人
[00:09:42.100 --> 00:09:44.100]  一個地理學家 聖經地理學家
[00:09:44.100 --> 00:09:46.100]  他經常說
[00:09:46.100 --> 00:09:51.100]  我們建立自己的門徒生命的時候
[00:09:51.100 --> 00:09:56.100]  我們是用上而下的方法去講述
[00:09:56.100 --> 00:09:58.100]  一個人信了主
[00:09:58.100 --> 00:10:00.100]  我們第一件事就是跟他栽培
[00:10:00.100 --> 00:10:02.100]  去建立他的生命的時候
[00:10:02.100 --> 00:10:04.100]  我們通常都是上之下
[00:10:04.100 --> 00:10:06.100]  告訴他你應該怎樣看聖經
[00:10:06.100 --> 00:10:08.100]  然後怎樣祈禱
[00:10:08.100 --> 00:10:10.100]  教會的生活是怎樣
[00:10:10.100 --> 00:10:12.100]  或者對聖經的認識是怎樣
[00:10:12.100 --> 00:10:14.100]  我們是上之下
[00:10:14.100 --> 00:10:17.100]  無他的 很多時候都是這樣
[00:10:17.100 --> 00:10:20.100]  我們一個人信了主
[00:10:20.100 --> 00:10:22.100]  教會開始的時候
[00:10:22.100 --> 00:10:26.100]  我們就認識怎樣做一個好的基督徒
[00:10:26.100 --> 00:10:28.100]  怎樣去做一個神的子民
[00:10:28.100 --> 00:10:30.100]  然後我們才開始講
[00:10:30.100 --> 00:10:32.100]  下面不同的科目
[00:10:32.100 --> 00:10:35.100]  當然這些就是神學院用的用詞
[00:10:35.100 --> 00:10:37.100]  但是我們教會
[00:10:37.100 --> 00:10:39.100]  我們去跟大家查經
[00:10:39.100 --> 00:10:42.100]  去教導聖經的時候
[00:10:42.100 --> 00:10:46.100]  其實我們都是涉獵這些不同的科目
[00:10:46.100 --> 00:10:48.100]  譬如解經學 怎樣看聖經
[00:10:48.100 --> 00:10:50.100]  大家怎樣看耶穌的比喻
[00:10:50.100 --> 00:10:53.100]  大家怎樣看保羅的書信
[00:10:53.100 --> 00:10:55.100]  這些都是解經學的東西
[00:10:55.100 --> 00:10:58.100]  怎樣查經 怎樣去看聖經
[00:10:58.100 --> 00:11:00.100]  這些就是做了門徒之後
[00:11:00.100 --> 00:11:02.100]  我們才慢慢地找一些原則
[00:11:02.100 --> 00:11:04.100]  來教給他
[00:11:04.100 --> 00:11:06.100]  以致他能夠成熟一點
[00:11:06.100 --> 00:11:08.100]  聖經神學就是譬如
[00:11:08.100 --> 00:11:10.100]  什麼叫聖經神學
[00:11:10.100 --> 00:11:16.100]  就是聖經由創世紀到啟示錄
[00:11:16.100 --> 00:11:18.100]  有很多的主題
[00:11:18.100 --> 00:11:24.100]  這些主題就是不斷地在歷史的進程裏面
[00:11:24.100 --> 00:11:26.100]  在救恩歷史裏面
[00:11:26.100 --> 00:11:28.100]  不斷地去演變出來
[00:11:28.100 --> 00:11:32.100]  不斷地有改變
[00:11:32.100 --> 00:11:36.100]  即是說神對人的救贖計劃
[00:11:36.100 --> 00:11:38.100]  都是按著不同的時候
[00:11:38.100 --> 00:11:41.100]  他有不同的啟示
[00:11:41.100 --> 00:11:45.100]  或者更加多的描述等等
[00:11:45.100 --> 00:11:48.100]  譬如約 聖約這件事
[00:11:48.100 --> 00:11:53.100]  上帝呼召了阿伯拉罕
[00:11:53.100 --> 00:11:56.100]  說要跟他納約
[00:11:56.100 --> 00:11:59.100]  然後在他身上出以色列國
[00:11:59.100 --> 00:12:02.100]  這個約就是阿伯拉罕之約開始
[00:12:02.100 --> 00:12:05.100]  接著就去到摩西的時代
[00:12:05.100 --> 00:12:07.100]  就是摩西的西乃之約
[00:12:07.100 --> 00:12:10.100]  上帝因點拯救了他的子民
[00:12:10.100 --> 00:12:11.100]  然後就出了埃及
[00:12:11.100 --> 00:12:14.100]  去到西乃的時候就頒布了法給他們
[00:12:14.100 --> 00:12:16.100]  他們怎樣做一個納約的子民等等
[00:12:16.100 --> 00:12:18.100]  然後繼續發展下去大衛的約
[00:12:18.100 --> 00:12:20.100]  到最後就是新約
[00:12:20.100 --> 00:12:23.100]  就是耶穌所承傳的
[00:12:23.100 --> 00:12:24.100]  所應驗的
[00:12:24.100 --> 00:12:28.100]  整個以前的所有重約的應許
[00:12:28.100 --> 00:12:31.100]  所以就兩樣東西都集中在新約
[00:12:31.100 --> 00:12:33.100]  即是基督
[00:12:33.100 --> 00:12:35.100]  所以這個就是聖經神學
[00:12:35.100 --> 00:12:38.100]  這個主題在聖經由頭到尾怎樣去發展
[00:12:38.100 --> 00:12:41.100]  這個都是我們做了門徒之後
[00:12:41.100 --> 00:12:45.100]  慢慢慢慢從教導和學習裡面才認識
[00:12:45.100 --> 00:12:47.100]  系統神學就有些不同
[00:12:47.100 --> 00:12:50.100]  系統神學就是整本聖經對某主題的教導是什麼
[00:12:50.100 --> 00:12:55.100]  譬如整本聖經對天堂的教導
[00:12:55.100 --> 00:12:57.100]  對新天新地的教導
[00:12:57.100 --> 00:13:00.100]  這個就不是說某一個主題
[00:13:00.100 --> 00:13:03.100]  由創世紀開始怎樣去發展出來
[00:13:03.100 --> 00:13:06.100]  然後基督成為一個最高峰等等
[00:13:06.100 --> 00:13:09.100]  整體的就是總結
[00:13:09.100 --> 00:13:13.100]  整本聖經對某一些主題怎樣去教導
[00:13:13.100 --> 00:13:19.100]  譬如罪 人倫 神倫 基督倫等等
[00:13:19.100 --> 00:13:21.100]  這些都是系統神學裡面的東西
[00:13:21.100 --> 00:13:23.100]  所以一個人做了門徒
[00:13:23.100 --> 00:13:25.100]  首先開始認識了一些東西
[00:13:25.100 --> 00:13:27.100]  然後慢慢慢慢才去接觸
[00:13:27.100 --> 00:13:29.100]  什麼叫基督
[00:13:29.100 --> 00:13:31.100]  基督神人異性是什麼意思
[00:13:31.100 --> 00:13:32.100]  為什麼這麼重要
[00:13:32.100 --> 00:13:34.100]  然後有實踐神學
[00:13:34.100 --> 00:13:35.100]  或者有宣教神學
[00:13:35.100 --> 00:13:37.100]  這些都是比較實踐性
[00:13:37.100 --> 00:13:45.100]  怎樣去做講道 講道法 教導 基督教教育
[00:13:45.100 --> 00:13:48.100]  宣教學 怎樣傳福音 宣教等等
[00:13:48.100 --> 00:13:52.100]  這些都是由開始上面建立下來的
[00:13:52.100 --> 00:13:55.100]  然後到最後的時候我們才會想一下
[00:13:55.100 --> 00:13:57.100]  原文到底講什麼
[00:13:57.100 --> 00:13:59.100]  背後有沒有歷史背景呢
[00:13:59.100 --> 00:14:02.100]  我們才開始發現多一點
[00:14:02.100 --> 00:14:04.100]  然後有考古的背景
[00:14:04.100 --> 00:14:06.100]  當時的人的生活是怎樣等等
[00:14:06.100 --> 00:14:12.100]  地理 原來在以色列這個地方是怎樣的
[00:14:12.100 --> 00:14:15.100]  所以為什麼經文會寫這些東西
[00:14:15.100 --> 00:14:17.100]  有什麼地理獨特的背景
[00:14:17.100 --> 00:14:20.100]  然後文化 他們近東的價值
[00:14:20.100 --> 00:14:25.100]  他們的榮辱是怎樣定義
[00:14:25.100 --> 00:14:27.100]  什麼叫榮耀 什麼叫羞辱
[00:14:27.100 --> 00:14:34.100]  他們怎樣去定義一個人
[00:14:34.100 --> 00:14:36.100]  他們不是用個人的方法去定義
[00:14:36.100 --> 00:14:40.100]  他們用一個群組 家族 宗族去定義
[00:14:40.100 --> 00:14:43.100]  所以家譜這麼重要等等
[00:14:43.100 --> 00:14:45.100]  下面黃色這些 橙色這些
[00:14:45.100 --> 00:14:51.100]  都是我們很多時候最後才會去接觸的
[00:14:51.100 --> 00:14:55.100]  John Monson 就是說
[00:14:55.100 --> 00:14:57.100]  其實應該是相反的
[00:14:57.100 --> 00:15:01.100]  首先我們要認識語言
[00:15:01.100 --> 00:15:04.100]  起碼一些基本的語言原則
[00:15:04.100 --> 00:15:06.100]  希伯來文 希臘文
[00:15:06.100 --> 00:15:09.100]  歷史的背景 聖經有它的歷史背景
[00:15:09.100 --> 00:15:11.100]  好像一個桌面遊戲
[00:15:11.100 --> 00:15:16.100]  有它背後的桌面規律
[00:15:16.100 --> 00:15:18.100]  哪個歷史發生什麼事
[00:15:18.100 --> 00:15:20.100]  亞述帝國的時候發生什麼事
[00:15:20.100 --> 00:15:22.100]  巴比倫帝國的時候發生什麼事
[00:15:22.100 --> 00:15:25.100]  然後才有上帝在中間去救贖
[00:15:25.100 --> 00:15:27.100]  和對他的子民講話
[00:15:27.100 --> 00:15:31.100]  考古一些生活上的
[00:15:31.100 --> 00:15:34.100]  那些人到底他們的物件是用什麼
[00:15:34.100 --> 00:15:41.100]  以致那些聖經會描述他們當地文化的
[00:15:41.100 --> 00:15:44.100]  社會的一些背景
[00:15:44.100 --> 00:15:48.100]  地理就是我們這次的重點
[00:15:48.100 --> 00:15:53.100]  那些地圖到底有什麼動態
[00:15:53.100 --> 00:15:58.100]  所謂的Geopolitics 地理的政治
[00:15:58.100 --> 00:15:59.100]  當時的地理政治
[00:15:59.100 --> 00:16:01.100]  埃及等等
[00:16:01.100 --> 00:16:06.100]  和以色列 巴勒斯坦之間的地理互動是怎麼樣的呢
[00:16:06.100 --> 00:16:09.100]  這些就是最基本的東西
[00:16:09.100 --> 00:16:11.100]  文化背景當然是
[00:16:11.100 --> 00:16:12.100]  John Monson 就是說
[00:16:12.100 --> 00:16:15.100]  應該要由下至上 不是由上至下
[00:16:15.100 --> 00:16:18.100]  就是說我們做了門徒之後
[00:16:18.100 --> 00:16:19.100]  信了耶穌之後
[00:16:19.100 --> 00:16:22.100]  應該起碼對這些東西越來越掌握
[00:16:22.100 --> 00:16:25.100]  以致我們才能夠建立對聖經的認識
[00:16:25.100 --> 00:16:28.100]  解經 系統神學等等的東西
[00:16:28.100 --> 00:16:31.100]  然後才能夠讓我們門徒的生命
[00:16:31.100 --> 00:16:34.100]  能夠更加站得穩
[00:16:34.100 --> 00:16:38.100]  這件事他叫做地理正典神學
[00:16:38.100 --> 00:16:40.100]  Canonical Theology
[00:16:40.100 --> 00:16:42.100]  就是都是在做神學
[00:16:42.100 --> 00:16:44.100]  因為每個人都有神學
[00:16:44.100 --> 00:16:46.100]  你的神學可能是在主要學校
[00:16:46.100 --> 00:16:48.100]  在港台那裡接觸回來的
[00:16:48.100 --> 00:16:50.100]  有些是在仁仇院接觸回來的
[00:16:50.100 --> 00:16:54.100]  但是這些神學應該是怎麼樣做的呢
[00:16:54.100 --> 00:16:57.100]  John Monson 就認為是Geo-canonical
[00:16:57.100 --> 00:16:59.100]  為什麼他加了個Geo 地理進去呢
[00:16:59.100 --> 00:17:01.100]  因為這些是最基本的東西
[00:17:01.100 --> 00:17:04.100]  所以我們的神學應該是由下面做上去
[00:17:04.100 --> 00:17:07.100]  不是由上面才做下來
[00:17:07.100 --> 00:17:09.100]  所以才打好這樣的基礎
[00:17:09.100 --> 00:17:13.100]  今天講地理就是想講這件事
[00:17:13.100 --> 00:17:16.100]  所以在我們現在講地理的時候
[00:17:16.100 --> 00:17:18.100]  我們大致上就會接觸到
[00:17:18.100 --> 00:17:22.100]  這些最基本最根本的背景

