
[00:00:00.000 --> 00:00:06.160]  我們講到迦南地的地理和聖經地的地理
[00:02:33.280 --> 00:02:35.280]  這裡有另外一個地圖
[00:02:35.280 --> 00:02:39.280]  由打直地分到迦南地
[00:02:39.280 --> 00:02:41.280]  由左至右
[00:02:41.280 --> 00:02:43.280]  有不同的區域
[00:02:43.280 --> 00:02:47.280]  或者自然地理的部分
[00:02:47.280 --> 00:02:49.280]  自然地理的區域
[00:02:49.280 --> 00:02:51.280]  剛剛說了地中海
[00:02:51.280 --> 00:02:53.280]  就是Rainy Sea
[00:02:53.280 --> 00:02:55.280]  上岸之後
[00:02:55.280 --> 00:02:57.280]  這裡有綠色的一段
[00:02:57.280 --> 00:02:59.280]  就是平原
[00:02:59.280 --> 00:03:01.280]  Coastal Plain
[00:03:01.280 --> 00:03:03.280]  就是沿海平原
[00:03:03.280 --> 00:03:05.280]  上面的一隻角
[00:03:05.280 --> 00:03:09.280]  就是今天的以色列第三大城市
[00:03:09.280 --> 00:03:11.280]  叫做海法市
[00:03:11.280 --> 00:03:13.280]  上面就是加密山的地方
[00:03:13.280 --> 00:03:17.280]  所以這個沿海平原綠色的地方
[00:03:17.280 --> 00:03:19.280]  由北至南
[00:03:19.280 --> 00:03:21.280]  就是一個平原的地帶
[00:03:21.280 --> 00:03:23.280]  所以比較廣闊一點
[00:03:23.280 --> 00:03:29.280]  行軍行商路線會比較方便一點
[00:03:29.280 --> 00:03:31.280]  然後我們慢慢向東邊
[00:03:31.280 --> 00:03:33.280]  就是向這邊
[00:03:33.280 --> 00:03:35.280]  由左至右
[00:03:35.280 --> 00:03:37.280]  由西邊至東邊
[00:03:37.280 --> 00:03:39.280]  過了這個沿海平原
[00:03:39.280 --> 00:03:41.280]  這個地方很重要
[00:03:41.280 --> 00:03:43.280]  在聖經裡面經常提及
[00:03:43.280 --> 00:03:45.280]  叫做低山地
[00:03:45.280 --> 00:03:47.280]  低山地意思就是說
[00:03:47.280 --> 00:03:49.280]  它不是平原
[00:03:49.280 --> 00:03:51.280]  那麼廣闊
[00:03:51.280 --> 00:03:55.280]  但也不像山地那麼多山和谷
[00:03:55.280 --> 00:03:57.280]  那些山比較矮小一點
[00:03:57.280 --> 00:04:01.280]  還有山谷會比較寬闊一點
[00:04:01.280 --> 00:04:05.280]  這個地方叫做低山地
[00:04:05.280 --> 00:04:13.280]  低山地就是夾在沿海平原和山地中間
[00:04:13.280 --> 00:04:15.280]  山地就是由上面
[00:04:15.280 --> 00:04:17.280]  這個是加密山的地方
[00:04:17.280 --> 00:04:23.280]  加密山上面有一片綠色的地方
[00:04:23.280 --> 00:04:25.280]  就是以色列的平原
[00:04:25.280 --> 00:04:27.280]  或者以色列谷
[00:04:27.280 --> 00:04:29.280]  這裡一直下來叫做hill country
[00:04:29.280 --> 00:04:31.280]  或者central hill country
[00:04:31.280 --> 00:04:33.280]  或者中央山地
[00:04:33.280 --> 00:04:43.280]  這個地方最高大概有海拔二千多呎
[00:04:43.280 --> 00:04:45.280]  耶路撒冷就在這裡附近
[00:04:45.280 --> 00:04:49.280]  然後過了這個山脈
[00:04:49.280 --> 00:04:51.280]  中央山脈
[00:04:51.280 --> 00:04:55.280]  然後下去就會是一個礦野的地方
[00:04:55.280 --> 00:04:57.280]  因為這裡就是分水嶺
[00:04:57.280 --> 00:04:59.280]  在中央山脈
[00:04:59.280 --> 00:05:01.280]  然後過了中央山脈的分水嶺之後
[00:05:01.280 --> 00:05:03.280]  就不會有雨水
[00:05:03.280 --> 00:05:05.280]  所以天然來說
[00:05:05.280 --> 00:05:07.280]  就一定會有礦野
[00:05:07.280 --> 00:05:09.280]  這裡就是
[00:05:09.280 --> 00:05:11.280]  《史篇63篇》所說的
[00:05:11.280 --> 00:05:13.280]  乾旱疲乏無水之地
[00:05:13.280 --> 00:05:15.280]  猶大的礦野就在這裡
[00:05:15.280 --> 00:05:21.280]  然後水平線一直下降
[00:05:21.280 --> 00:05:23.280]  就去到死海的平原
[00:05:23.280 --> 00:05:27.280]  或者叫做阿拉巴列谷
[00:05:27.280 --> 00:05:29.280]  這個列谷是很多年前
[00:05:29.280 --> 00:05:33.280]  地質學的時間
[00:05:33.280 --> 00:05:35.280]  有百萬年前
[00:05:35.280 --> 00:05:41.280]  兩塊大的板塊撞在一起的時候
[00:05:41.280 --> 00:05:43.280]  大家有些張力
[00:05:43.280 --> 00:05:45.280]  然後就撞起來
[00:05:45.280 --> 00:05:47.280]  就造成了這個列谷
[00:05:47.280 --> 00:05:51.280]  這個就是所謂的約旦河谷
[00:05:51.280 --> 00:05:53.280]  由上面這個黑門山
[00:05:53.280 --> 00:05:55.280]  溶雪下來
[00:05:55.280 --> 00:05:57.280]  是水源的地方
[00:05:57.280 --> 00:05:59.280]  然後經過這些河流
[00:05:59.280 --> 00:06:01.280]  下到加里尼湖
[00:06:01.280 --> 00:06:03.280]  加里尼海
[00:06:03.280 --> 00:06:05.280]  然後加里尼海的南面
[00:06:05.280 --> 00:06:07.280]  就會出來
[00:06:07.280 --> 00:06:09.280]  就是經過這個河
[00:06:09.280 --> 00:06:11.280]  叫做約旦河
[00:06:11.280 --> 00:06:13.280]  就下到下面的死海
[00:06:13.280 --> 00:06:15.280]  死海很明顯的原因
[00:06:15.280 --> 00:06:17.280]  就是因為進去之後
[00:06:17.280 --> 00:06:19.280]  就死到一條了
[00:06:19.280 --> 00:06:21.280]  因為水下去之後
[00:06:21.280 --> 00:06:23.280]  就不會再分到其他地方
[00:06:23.280 --> 00:06:25.280]  只會蒸發
[00:06:25.280 --> 00:06:27.280]  然後過了這個列谷
[00:06:27.280 --> 00:06:29.280]  或者死海的列谷
[00:06:29.280 --> 00:06:31.280]  約旦河列谷
[00:06:31.280 --> 00:06:35.280]  上來就好像對面的山地那麼高
[00:06:35.280 --> 00:06:37.280]  有二千多呎
[00:06:37.280 --> 00:06:39.280]  這個我們叫做Transjordanian Plateau
[00:06:39.280 --> 00:06:43.280]  或者是約旦河東的高原
[00:06:43.280 --> 00:06:47.280]  所以兩邊都差不多高
[00:06:47.280 --> 00:06:49.280]  中間就有一個死海的列谷
[00:06:49.280 --> 00:06:51.280]  約旦河谷分開
[00:06:51.280 --> 00:06:55.280]  這個主要是由左至右的區域
[00:06:55.280 --> 00:07:01.280]  這些是天然造成的地理地帶
[00:07:01.280 --> 00:07:03.280]  有不同的山
[00:07:03.280 --> 00:07:05.280]  有不同的谷
[00:07:05.280 --> 00:07:11.280]  這麼多年都是聖經地理的桌面遊戲
[00:07:11.280 --> 00:07:13.280]  好像大富翁
[00:07:13.280 --> 00:07:15.280]  大家玩過大富翁四遍
[00:07:15.280 --> 00:07:17.280]  最開頭那邊一定是最便宜的
[00:07:17.280 --> 00:07:19.280]  最後那邊是最貴的
[00:07:19.280 --> 00:07:21.280]  所以就有一個桌面
[00:07:21.280 --> 00:07:25.280]  定了裡面所發生的歷史
[00:07:25.280 --> 00:07:27.280]  裡面有的神所做的事蹟等等
[00:07:27.280 --> 00:07:29.280]  上下
[00:07:29.280 --> 00:07:31.280]  北邊和南邊就有一些
[00:07:31.280 --> 00:07:33.280]  小一點的區域
[00:07:33.280 --> 00:07:35.280]  北邊就是加利利的區域
[00:07:35.280 --> 00:07:37.280]  有下加利利
[00:07:37.280 --> 00:07:39.280]  比較低一點
[00:07:39.280 --> 00:07:41.280]  還有上加利利的地方
[00:07:41.280 --> 00:07:43.280]  高山多一點的地方
[00:07:43.280 --> 00:07:47.280]  中間這裡就是加利利湖
[00:07:47.280 --> 00:07:51.280]  也是全地球最低的淡水湖
[00:07:51.280 --> 00:07:57.280]  全地球海拔最低的淡水湖
[00:07:57.280 --> 00:08:01.280]  再去右邊就是約旦河高原的伸展上去
[00:08:01.280 --> 00:08:03.280]  北邊
[00:08:03.280 --> 00:08:05.280]  我們今天叫高山高原
[00:08:05.280 --> 00:08:07.280]  以前聖經就叫做巴山地
[00:08:07.280 --> 00:08:09.280]  巴山牛等等
[00:08:09.280 --> 00:08:11.280]  詩篇有時候會提過
[00:08:11.280 --> 00:08:13.280]  舊約裡面有提過
[00:08:13.280 --> 00:08:15.280]  南邊下來
[00:08:15.280 --> 00:08:17.280]  雨水就越少
[00:08:17.280 --> 00:08:19.280]  所以一直下來就是去到
[00:08:19.280 --> 00:08:21.280]  這個地方
[00:08:21.280 --> 00:08:23.280]  這個地方
[00:08:23.280 --> 00:08:27.280]  這個就是主要的一些
[00:08:27.280 --> 00:08:31.280]  就是地理上的一些分區
[00:08:31.280 --> 00:08:33.280]  有了這個桌面遊戲
[00:08:33.280 --> 00:08:35.280]  我們就知道
[00:08:35.280 --> 00:08:37.280]  怎樣去處理
[00:08:37.280 --> 00:08:39.280]  裡面的一些經文
[00:08:39.280 --> 00:08:41.280]  或者裡面的動態
[00:08:41.280 --> 00:08:43.280]  我們先再講一下交通的問題
[00:08:43.280 --> 00:08:45.280]  我們上一次講過
[00:08:45.280 --> 00:08:47.280]  加南地以色列巴山地
[00:08:47.280 --> 00:08:49.280]  是整個近東的世界
[00:08:49.280 --> 00:08:51.280]  古代的世界的中心
[00:08:51.280 --> 00:08:53.280]  那個地橋
[00:08:53.280 --> 00:08:55.280]  Land between
[00:08:55.280 --> 00:08:59.280]  歐亞非的中間之地
[00:08:59.280 --> 00:09:01.280]  這個地方既然是中間之地
[00:09:01.280 --> 00:09:03.280]  所以有很多的路會經過
[00:09:03.280 --> 00:09:05.280]  很多的路經過
[00:09:05.280 --> 00:09:07.280]  有藍色這裡一條路
[00:09:07.280 --> 00:09:09.280]  上面北邊
[00:09:09.280 --> 00:09:11.280]  我沒有翻譯到
[00:09:11.280 --> 00:09:13.280]  但是從這個
[00:09:13.280 --> 00:09:15.280]  很遠的米索不達
[00:09:15.280 --> 00:09:17.280]  再來到這裡
[00:09:17.280 --> 00:09:19.280]  就是大馬士革
[00:09:19.280 --> 00:09:21.280]  或者大馬式
[00:09:21.280 --> 00:09:23.280]  然後接著藍色這條線
[00:09:23.280 --> 00:09:25.280]  就是跟著一些自然
[00:09:25.280 --> 00:09:27.280]  通常這些路線都是跟著一些
[00:09:27.280 --> 00:09:29.280]  自然的山嶺
[00:09:29.280 --> 00:09:31.280]  山脊這樣走
[00:09:31.280 --> 00:09:33.280]  所以從南邊下來經過這個下所
[00:09:33.280 --> 00:09:35.280]  再下來
[00:09:35.280 --> 00:09:37.280]  加里尼湖的
[00:09:37.280 --> 00:09:39.280]  左上角
[00:09:39.280 --> 00:09:41.280]  岸邊
[00:09:41.280 --> 00:09:43.280]  加里尼湖的西南的
[00:09:43.280 --> 00:09:45.280]  湖岸
[00:09:45.280 --> 00:09:47.280]  這裡就有一些
[00:09:47.280 --> 00:09:49.280]  重要的市鎮
[00:09:49.280 --> 00:09:51.280]  其中一個
[00:09:51.280 --> 00:09:53.280]  就是加巴隆
[00:09:53.280 --> 00:09:55.280]  就是耶穌
[00:09:55.280 --> 00:09:57.280]  傳道的開始
[00:09:57.280 --> 00:09:59.280]  基地的地方
[00:09:59.280 --> 00:10:01.280]  在加里尼湖的左上角
[00:10:01.280 --> 00:10:03.280]  西南角的岸邊
[00:10:03.280 --> 00:10:05.280]  是一個碼頭
[00:10:05.280 --> 00:10:07.280]  一個漁民的碼頭
[00:10:07.280 --> 00:10:09.280]  然後繼續下來
[00:10:09.280 --> 00:10:11.280]  經過這個耶斯列平原
[00:10:11.280 --> 00:10:13.280]  就去到這個米吉多
[00:10:13.280 --> 00:10:15.280]  就是米吉多
[00:10:15.280 --> 00:10:17.280]  大家可能聽過
[00:10:17.280 --> 00:10:19.280]  在啟示錄裡面
[00:10:19.280 --> 00:10:21.280]  亞米吉多頓
[00:10:21.280 --> 00:10:23.280]  有一個傳奇
[00:10:23.280 --> 00:10:25.280]  有一個傳奇
[00:10:25.280 --> 00:10:27.280]  就是從那裡出來的
[00:10:27.280 --> 00:10:29.280]  因為那裡經常打仗
[00:10:29.280 --> 00:10:31.280]  因為這是一個很重要的關口
[00:10:31.280 --> 00:10:33.280]  米吉多
[00:10:33.280 --> 00:10:35.280]  過了這個加密山
[00:10:35.280 --> 00:10:37.280]  就是Aphrodite
[00:10:37.280 --> 00:10:39.280]  中文叫阿弗
[00:10:39.280 --> 00:10:41.280]  在經文裡面
[00:10:41.280 --> 00:10:43.280]  也有不同的經文出現過
[00:10:43.280 --> 00:10:45.280]  然後下來
[00:10:45.280 --> 00:10:47.280]  下面有一個小的海港
[00:10:47.280 --> 00:10:49.280]  叫做約帕港
[00:10:49.280 --> 00:10:51.280]  在舊約裡面
[00:10:51.280 --> 00:10:53.280]  和新約
[00:10:53.280 --> 00:10:55.280]  比特
[00:10:55.280 --> 00:10:57.280]  看到有一塊布
[00:10:57.280 --> 00:10:59.280]  掉下來
[00:10:59.280 --> 00:11:01.280]  有一些不潔淨的食物
[00:11:01.280 --> 00:11:03.280]  神的使者叫他吃
[00:11:03.280 --> 00:11:05.280]  在約帕港這裡發生
[00:11:05.280 --> 00:11:07.280]  然後下去下面
[00:11:07.280 --> 00:11:09.280]  有加薩
[00:11:09.280 --> 00:11:11.280]  再下去就是經過
[00:11:11.280 --> 00:11:13.280]  這個沙漠的地方
[00:11:13.280 --> 00:11:15.280]  然後就去到
[00:11:15.280 --> 00:11:17.280]  利羅河的沙漠洲
[00:11:17.280 --> 00:11:19.280]  就是埃及
[00:11:19.280 --> 00:11:21.280]  有一個很重要的
[00:11:21.280 --> 00:11:23.280]  一個研究
[00:11:23.280 --> 00:11:25.280]  是講到這個迦南地的
[00:11:25.280 --> 00:11:27.280]  交通
[00:11:27.280 --> 00:11:29.280]  我在這裡就將
[00:11:29.280 --> 00:11:31.280]  那個研究的
[00:11:31.280 --> 00:11:33.280]  結論在這裡和你分享
[00:11:33.280 --> 00:11:35.280]  首先我們知道
[00:11:35.280 --> 00:11:37.280]  這些路線
[00:11:37.280 --> 00:11:39.280]  等等
[00:11:39.280 --> 00:11:41.280]  講到古代的路線
[00:11:41.280 --> 00:11:43.280]  古代路線
[00:11:43.280 --> 00:11:45.280]  我們想一下當時的人
[00:11:45.280 --> 00:11:47.280]  他們的步行速度是怎樣
[00:11:47.280 --> 00:11:49.280]  就不像我們今天
[00:11:49.280 --> 00:11:51.280]  有很大的公路等等
[00:11:51.280 --> 00:11:53.280]  一天一個人步行
[00:11:53.280 --> 00:11:55.280]  大概如果你真的
[00:11:55.280 --> 00:11:57.280]  這樣八小時十小時這樣步行
[00:11:57.280 --> 00:11:59.280]  大概你可以cover到
[00:11:59.280 --> 00:12:01.280]  二十英里
[00:12:01.280 --> 00:12:03.280]  二十英里
[00:12:03.280 --> 00:12:05.280]  當然要視乎地形
[00:12:05.280 --> 00:12:07.280]  地勢
[00:12:07.280 --> 00:12:09.280]  如果太崎嶇就會慢一點
[00:12:09.280 --> 00:12:11.280]  如果是沿海平原
[00:12:11.280 --> 00:12:13.280]  當然是一條直路這樣去
[00:12:13.280 --> 00:12:15.280]  就會走快很多
[00:12:15.280 --> 00:12:17.280]  在波斯時期我們不同的文獻
[00:12:17.280 --> 00:12:19.280]  我們會見到一個普通的旅客
[00:12:19.280 --> 00:12:21.280]  平均他每天
[00:12:21.280 --> 00:12:23.280]  步行大概十八英里
[00:12:23.280 --> 00:12:25.280]  在不同的文獻
[00:12:25.280 --> 00:12:27.280]  特別是希臘的歷史學家
[00:12:27.280 --> 00:12:29.280]  講到波斯帝國的一些細節的時候
[00:12:29.280 --> 00:12:31.280]  從一個京都
[00:12:31.280 --> 00:12:33.280]  叫波斯波里斯
[00:12:33.280 --> 00:12:35.280]  穿越整個波斯帝國
[00:12:35.280 --> 00:12:37.280]  去到西面的外禽海
[00:12:37.280 --> 00:12:39.280]  大概需要
[00:12:39.280 --> 00:12:41.280]  只是走路
[00:12:41.280 --> 00:12:43.280]  需要三個月的時間
[00:12:43.280 --> 00:12:45.280]  大概九十天的時間
[00:12:45.280 --> 00:12:47.280]  我所指的地方在哪裡呢
[00:12:47.280 --> 00:12:49.280]  在波斯波里斯
[00:12:49.280 --> 00:12:51.280]  即是今天的伊朗的地方
[00:12:51.280 --> 00:12:53.280]  大概在波斯灣
[00:12:53.280 --> 00:12:55.280]  這裡上面
[00:12:55.280 --> 00:12:57.280]  就是波斯波里斯
[00:12:57.280 --> 00:12:59.280]  經過米索不達米亞
[00:12:59.280 --> 00:13:01.280]  再去到今天的土耳其
[00:13:01.280 --> 00:13:03.280]  最西面的地方
[00:13:03.280 --> 00:13:05.280]  就是外禽海和希臘半島的世界
[00:13:05.280 --> 00:13:07.280]  由剛才波斯波里斯
[00:13:07.280 --> 00:13:11.280]  即是波斯帝國的中心的地方
[00:13:11.280 --> 00:13:13.280]  去到西面
[00:13:13.280 --> 00:13:15.280]  今天的土耳其
[00:13:15.280 --> 00:13:17.280]  西面這個地方
[00:13:17.280 --> 00:13:19.280]  大概需要三個月的時間
[00:13:19.280 --> 00:13:21.280]  就這樣步行
[00:13:21.280 --> 00:13:23.280]  九十天
[00:13:23.280 --> 00:13:25.280]  九十天
[00:13:25.280 --> 00:13:27.280]  但是騎馬當然是很快
[00:13:27.280 --> 00:13:29.280]  在一些波斯帝國的文獻
[00:13:29.280 --> 00:13:35.280]  或者有關他們一些交通的信件等等
[00:13:35.280 --> 00:13:37.280]  我們知道九天或十天
[00:13:37.280 --> 00:13:39.280]  不同的馬去接力的時候
[00:13:39.280 --> 00:13:41.280]  好像我們華人
[00:13:41.280 --> 00:13:45.280]  中國以前一些古代的方法
[00:13:45.280 --> 00:13:47.280]  有驛站
[00:13:47.280 --> 00:13:49.280]  不同的驛站去接力
[00:13:49.280 --> 00:13:51.280]  然後送錶
[00:13:51.280 --> 00:13:53.280]  送信件
[00:13:53.280 --> 00:13:55.280]  就會很快去到另外一個地方
[00:13:55.280 --> 00:13:57.280]  大概九至十天
[00:13:57.280 --> 00:13:59.280]  走路就三個月
[00:13:59.280 --> 00:14:01.280]  然後第一世紀
[00:14:01.280 --> 00:14:03.280]  有一個歷史學家是猶太人
[00:14:03.280 --> 00:14:05.280]  叫做約瑟夫
[00:14:05.280 --> 00:14:07.280]  他說由加里
[00:14:07.280 --> 00:14:09.280]  南部去到耶路撒冷
[00:14:09.280 --> 00:14:11.280]  看到在哪裡嗎
[00:14:11.280 --> 00:14:13.280]  加里南部
[00:14:13.280 --> 00:14:15.280]  去到下面耶路撒冷
[00:14:15.280 --> 00:14:17.280]  還需要多少
[00:14:17.280 --> 00:14:19.280]  需要三天
[00:14:19.280 --> 00:14:21.280]  騎馬或騎小驢
[00:14:21.280 --> 00:14:23.280]  可能要兩天
[00:14:23.280 --> 00:14:25.280]  所以想起約瑟瑪利亞
[00:14:25.280 --> 00:14:27.280]  聖誕的故事
[00:14:27.280 --> 00:14:29.280]  他們在那撒勒
[00:14:29.280 --> 00:14:31.280]  去到哪裡
[00:14:31.280 --> 00:14:33.280]  巴拉里海
[00:14:33.280 --> 00:14:35.280]  那撒勒本身
[00:14:35.280 --> 00:14:37.280]  約瑟在那裡打工
[00:14:37.280 --> 00:14:39.280]  應該在那裡打工
[00:14:39.280 --> 00:14:41.280]  我們知道那些背景
[00:14:41.280 --> 00:14:43.280]  所以他們趕去那裡
[00:14:43.280 --> 00:14:45.280]  因為天下要報名上賊
[00:14:45.280 --> 00:14:47.280]  羅馬帝國的時候
[00:14:47.280 --> 00:14:49.280]  他們經過山地
[00:14:49.280 --> 00:14:53.280]  或者經過約旦河谷
[00:14:53.280 --> 00:14:55.280]  然後上去耶路撒冷附近
[00:14:55.280 --> 00:14:57.280]  再下去巴拉里海
[00:14:57.280 --> 00:14:59.280]  巴拉里海這個地方
[00:14:59.280 --> 00:15:01.280]  所以你看到
[00:15:01.280 --> 00:15:03.280]  很艱辛
[00:15:03.280 --> 00:15:05.280]  大概要三天的時間
[00:15:05.280 --> 00:15:07.280]  他們應該沒有小驢坐
[00:15:07.280 --> 00:15:09.280]  因為比較窮
[00:15:09.280 --> 00:15:13.280]  一天可以騎在馬或驢背上
[00:15:13.280 --> 00:15:15.280]  大概25英里
[00:15:15.280 --> 00:15:17.280]  如果沒有什麼困難
[00:15:17.280 --> 00:15:19.280]  駱駝的話
[00:15:19.280 --> 00:15:23.280]  每天可以走25英里
[00:15:23.280 --> 00:15:25.280]  並且可以承載很多東西
[00:15:25.280 --> 00:15:29.280]  所以人類明白
[00:15:29.280 --> 00:15:31.280]  如何去信仰駱駝的時候
[00:15:31.280 --> 00:15:33.280]  這個時候大概是
[00:15:33.280 --> 00:15:35.280]  主前一千年的時候
[00:15:35.280 --> 00:15:39.280]  開始已經可以很準確的
[00:15:39.280 --> 00:15:41.280]  或者很掌握到
[00:15:41.280 --> 00:15:45.280]  如何去信仰駱駝
[00:15:45.280 --> 00:15:49.280]  開始可以用駱駝了
[00:15:49.280 --> 00:15:55.280]  減少旅客要經過的
[00:15:55.280 --> 00:15:59.280]  旅行的時間
[00:15:59.280 --> 00:16:01.280]  這個研究
[00:16:01.280 --> 00:16:03.280]  就是一位學者
[00:16:03.280 --> 00:16:05.280]  在90年代初的時候
[00:16:05.280 --> 00:16:07.280]  叫做David Dorsey
[00:16:07.280 --> 00:16:09.280]  他做的
[00:16:09.280 --> 00:16:13.280]  專門研究古代以色列
[00:16:13.280 --> 00:16:15.280]  迦林地這個地方的路線
[00:16:15.280 --> 00:16:17.280]  有什麼公路
[00:16:17.280 --> 00:16:19.280]  或者支流路線
[00:16:19.280 --> 00:16:21.280]  大小路線等等
[00:16:21.280 --> 00:16:23.280]  他就
[00:16:23.280 --> 00:16:25.280]  開著電單車
[00:16:25.280 --> 00:16:27.280]  周遊列國
[00:16:27.280 --> 00:16:29.280]  在以色列這個地方
[00:16:29.280 --> 00:16:31.280]  80年代90年代的時候
[00:16:31.280 --> 00:16:33.280]  就周山跑
[00:16:33.280 --> 00:16:35.280]  然後就做了他的博士論文
[00:16:35.280 --> 00:16:37.280]  就是講
[00:16:37.280 --> 00:16:39.280]  The Highways of Ancient Israel
[00:16:39.280 --> 00:16:41.280]  他就用這些地勢地形
[00:16:41.280 --> 00:16:43.280]  去重構
[00:16:43.280 --> 00:16:45.280]  以往在鐵器時代或者舊約時代
[00:16:45.280 --> 00:16:49.280]  一些主要的幹線和支線
[00:16:49.280 --> 00:16:53.280]  他就重構了245條
[00:16:53.280 --> 00:16:57.280]  鐵器時代的主要支流路線
[00:16:57.280 --> 00:16:59.280]  最多交通的地方
[00:16:59.280 --> 00:17:01.280]  就自然
[00:17:01.280 --> 00:17:03.280]  剛才我們所講的
[00:17:03.280 --> 00:17:05.280]  就是沿海平原的地方
[00:17:05.280 --> 00:17:07.280]  沿海的路線
[00:17:07.280 --> 00:17:09.280]  沿海的平原
[00:17:09.280 --> 00:17:11.280]  他總共找到62條
[00:17:11.280 --> 00:17:13.280]  是中向的
[00:17:13.280 --> 00:17:15.280]  由北至南
[00:17:15.280 --> 00:17:17.280]  南至北
[00:17:17.280 --> 00:17:19.280]  包括國際路線
[00:17:19.280 --> 00:17:21.280]  和其他分支的道路
[00:17:21.280 --> 00:17:23.280]  但是道路網絡
[00:17:23.280 --> 00:17:25.280]  是伸延到整個迦林地
[00:17:25.280 --> 00:17:27.280]  不同的地方
[00:17:27.280 --> 00:17:29.280]  有9條路線
[00:17:29.280 --> 00:17:31.280]  就是從沙龍
[00:17:31.280 --> 00:17:33.280]  這個地方
[00:17:33.280 --> 00:17:35.280]  通往到北面的
[00:17:35.280 --> 00:17:37.280]  Becca Valley
[00:17:37.280 --> 00:17:39.280]  這個地方在哪裏呢?
[00:17:39.280 --> 00:17:41.280]  Sharon
[00:17:41.280 --> 00:17:43.280]  沙崙玫瑰
[00:17:43.280 --> 00:17:45.280]  沙崙玫瑰
[00:17:45.280 --> 00:17:47.280]  沙崙玫瑰就是
[00:17:47.280 --> 00:17:49.280]  沿海平原
[00:17:49.280 --> 00:17:51.280]  就快到米吉多
[00:17:51.280 --> 00:17:53.280]  就快到
[00:17:53.280 --> 00:17:55.280]  加密山這個地方
[00:17:55.280 --> 00:17:57.280]  這個北面的沿海平原
[00:17:57.280 --> 00:17:59.280]  叫沙崙平原
[00:17:59.280 --> 00:18:01.280]  再上到黎巴嫩附近的
[00:18:01.280 --> 00:18:03.280]  Becca Valley
[00:18:03.280 --> 00:18:05.280]  他找到9條
[00:18:05.280 --> 00:18:07.280]  不同的路線上去
[00:18:07.280 --> 00:18:09.280]  左邊中間右邊
[00:18:09.280 --> 00:18:11.280]  等等
[00:18:11.280 --> 00:18:13.280]  他也找到33條國際路線
[00:18:13.280 --> 00:18:15.280]  International Route
[00:18:15.280 --> 00:18:17.280]  這些就是
[00:18:17.280 --> 00:18:21.280]  連接沿海的路線
[00:18:21.280 --> 00:18:25.280]  和約旦山地的北部
[00:18:25.280 --> 00:18:27.280]  所以在這些地方
