
[00:00:00.000 --> 00:00:02.240]  Again 中秋節
[00:07:53.480 --> 00:07:55.480]  第一個字母就是Alpha
[00:07:55.480 --> 00:07:58.480]  最後一個字母
[00:07:58.480 --> 00:07:59.880]  就是Omega
[00:07:59.880 --> 00:08:01.560]  等於英文
[00:08:01.560 --> 00:08:02.920]  第一個字母是什麼
[00:08:02.920 --> 00:08:04.280]  是A
[00:08:04.280 --> 00:08:06.200]  最後一個字母是Z
[00:08:06.200 --> 00:08:10.040]  他說他從頭到尾都是主
[00:08:10.040 --> 00:08:12.720]  這一句的稱呼
[00:08:12.720 --> 00:08:14.000]  或者這一種的稱呼
[00:08:14.000 --> 00:08:16.320]  其實不只是新約聖經才有的
[00:08:16.320 --> 00:08:17.320]  舊約聖經也有的
[00:08:17.320 --> 00:08:21.080]  舊約聖經耶和華曾經自稱自己是什麼
[00:08:21.080 --> 00:08:22.960]  就是首先和末後
[00:08:22.960 --> 00:08:24.440]  特別是依據《挫亞書》
[00:08:24.440 --> 00:08:28.760]  他說到上帝是歷史的主宰
[00:08:28.760 --> 00:08:31.000]  是你每個人人生的主宰的時候
[00:08:31.000 --> 00:08:33.080]  他就說我就是first and the last
[00:08:33.080 --> 00:08:34.880]  現在這裡哪裡自稱
[00:08:34.880 --> 00:08:36.960]  耶穌自己自稱
[00:08:36.960 --> 00:08:41.640]  所以耶穌自稱說我就是神
[00:08:43.440 --> 00:08:45.680]  first and last是耶和華的自稱
[00:08:45.680 --> 00:08:47.600]  耶穌說我就是那位
[00:08:47.600 --> 00:08:52.840]  第二個的介紹就是我死過之後又活來的
[00:08:52.840 --> 00:08:56.120]  史美娜就是一個這樣的城市
[00:08:56.120 --> 00:08:58.120]  就是一個這樣的地方
[00:08:58.120 --> 00:09:03.360]  但是耶穌說我才是那位死而復活的主宰
[00:09:03.360 --> 00:09:05.800]  因為看整封書信裡面
[00:09:05.800 --> 00:09:07.800]  主題都是和生與死有關
[00:09:07.800 --> 00:09:10.760]  掌管著生與死
[00:09:12.120 --> 00:09:13.680]  掌管著生與死的是誰
[00:09:13.680 --> 00:09:15.920]  是耶穌自己
[00:09:15.920 --> 00:09:19.200]  第九節
[00:09:19.200 --> 00:09:22.640]  這裡說到教會有什麼情況
[00:09:22.640 --> 00:09:27.720]  耶穌說我知道你的患難和貧窮
[00:09:27.720 --> 00:09:30.000]  其實你卻是富足的
[00:09:30.000 --> 00:09:36.360]  也知道那自稱是猶太人所說的偽旁的話
[00:09:36.360 --> 00:09:38.400]  其實他們不是猶太人
[00:09:38.400 --> 00:09:40.240]  是撒旦會堂的人
[00:09:41.280 --> 00:09:47.240]  這句話就是耶穌對那個教會的評價
[00:09:47.240 --> 00:09:49.560]  你覺得那個教會是一個怎樣的教會
[00:09:49.560 --> 00:09:52.120]  是不是Mega Church
[00:09:52.120 --> 00:09:54.040]  不是Mega Church
[00:09:54.040 --> 00:09:56.560]  是一個窮的教會
[00:09:56.560 --> 00:10:00.920]  還有經歷很多困難的教會
[00:10:00.920 --> 00:10:03.000]  經歷什麼困難
[00:10:03.000 --> 00:10:03.680]  他繼續說
[00:10:03.680 --> 00:10:09.160]  就是一些猶太人來攻擊他們
[00:10:09.160 --> 00:10:10.760]  攻擊他們
[00:10:11.760 --> 00:10:13.480]  拜徒威爾這封信
[00:10:13.480 --> 00:10:15.400]  我們說有七封信
[00:10:15.400 --> 00:10:17.840]  由已忽所到露底家
[00:10:17.840 --> 00:10:20.240]  每封信都有彈有讚
[00:10:20.240 --> 00:10:21.640]  除了兩封
[00:10:21.640 --> 00:10:24.080]  是沒有彈只是讚
[00:10:24.080 --> 00:10:26.200]  這封其中一封
[00:10:26.200 --> 00:10:27.760]  就是史姆萊
[00:10:27.760 --> 00:10:31.600]  另外一封是沒有彈只是讚
[00:10:31.600 --> 00:10:34.760]  除了史姆萊之外就是菲拉鐵菲
[00:10:34.760 --> 00:10:37.920]  這間是怎樣的教會
[00:10:37.920 --> 00:10:40.000]  當然是一個很貧窮的教會
[00:10:40.280 --> 00:10:42.440]  但在上帝眼中是富足的
[00:10:42.440 --> 00:10:43.760]  大家有沒有想過
[00:10:43.760 --> 00:10:47.000]  到底誰的眼光才是最重要
[00:10:47.000 --> 00:10:49.800]  耶穌的眼光才是最重要
[00:10:49.800 --> 00:10:52.000]  耶穌怎樣看待我們教會
[00:10:52.000 --> 00:10:53.440]  這個才是最重要
[00:10:53.440 --> 00:10:56.120]  不是我們自己看待這個教會
[00:10:56.120 --> 00:10:57.440]  或者別人怎樣看待我們教會
[00:10:57.440 --> 00:10:59.400]  我們自己怎樣看待
[00:10:59.400 --> 00:11:00.880]  是不打緊的
[00:11:00.880 --> 00:11:03.880]  最重要是耶穌怎樣看待那個教會
[00:11:03.880 --> 00:11:06.360]  在這裡解釋一下到底他們發生了什麼事
[00:11:06.360 --> 00:11:09.480]  他說猶太人去攻擊他們
[00:11:09.920 --> 00:11:10.760]  毀謗他們
[00:11:10.760 --> 00:11:15.720]  又說猶太人好像在撒旦的會堂一樣
[00:11:15.720 --> 00:11:17.120]  就是猶太人他們敬拜的時候
[00:11:17.120 --> 00:11:19.720]  就是在不同城市的會堂
[00:11:19.720 --> 00:11:23.600]  他說他們的會堂不是真的會堂
[00:11:23.600 --> 00:11:25.800]  他說他們是撒旦的會堂
[00:11:25.800 --> 00:11:28.200]  這裡就要解釋清楚
[00:11:28.200 --> 00:11:30.320]  因為特別是今時這個世代
[00:11:30.320 --> 00:11:31.960]  我們很多時候
[00:11:31.960 --> 00:11:33.640]  有時候人們會誤解聖經
[00:11:33.640 --> 00:11:34.920]  或者亂用聖經
[00:11:34.920 --> 00:11:36.480]  就會說聖經就是反猶
[00:11:36.480 --> 00:11:38.720]  Anti-Semitic
[00:11:39.120 --> 00:11:40.240]  Anti-Semitism
[00:11:40.240 --> 00:11:43.760]  我們要知道到底什麼叫猶太人
[00:11:43.760 --> 00:11:46.520]  他說猶太人所說的毀謗的話
[00:11:46.520 --> 00:11:48.600]  其實他們不是猶太人
[00:11:48.600 --> 00:11:50.840]  是撒旦會堂的人
[00:11:50.840 --> 00:11:53.560]  是不是說猶太人就是撒旦呢
[00:11:53.560 --> 00:11:54.040]  不是的
[00:11:54.040 --> 00:11:56.720]  因為在新約裡面的書信
[00:11:56.720 --> 00:11:58.920]  特別是約翰的書信
[00:11:58.920 --> 00:12:00.520]  約翰的社族
[00:12:00.520 --> 00:12:02.520]  譬如啟示錄
[00:12:02.520 --> 00:12:04.720]  和約翰福音
[00:12:04.720 --> 00:12:07.280]  裡面說的是猶太人的時候
[00:12:07.280 --> 00:12:09.400]  他們不是說全部的猶太人
[00:12:09.400 --> 00:12:11.320]  他說The Jews
[00:12:11.320 --> 00:12:14.040]  猶太人其實是主要說
[00:12:14.040 --> 00:12:16.200]  是起初第一世紀的時候
[00:12:16.200 --> 00:12:20.440]  那些反對基督教的猶太人領袖
[00:12:20.440 --> 00:12:23.560]  反對基督教的猶太人領袖
[00:12:23.560 --> 00:12:24.560]  這些叫做猶太人
[00:12:24.560 --> 00:12:27.320]  其實你想一想都知道
[00:12:27.320 --> 00:12:29.560]  初期的教會什麼人多
[00:12:29.560 --> 00:12:31.680]  猶太人多
[00:12:31.680 --> 00:12:33.360]  猶太人多
[00:12:33.360 --> 00:12:35.200]  他們怎麼會是反猶呢
[00:12:35.960 --> 00:12:38.960]  因為初代教會其實就是猶太教的一部分
[00:12:38.960 --> 00:12:41.040]  我們講回歷史
[00:12:41.040 --> 00:12:42.440]  當時第一世紀的時候
[00:12:42.440 --> 00:12:45.440]  耶穌死而復活升天離開了
[00:12:45.440 --> 00:12:48.240]  然後初期的教會開始到擴展的時候
[00:12:48.240 --> 00:12:50.360]  初期的教會在當時來說
[00:12:50.360 --> 00:12:52.880]  大部分都是猶太人的基督徒開始的
[00:12:52.880 --> 00:12:55.080]  他們當時是屬於猶太教的一部分
[00:12:55.080 --> 00:12:57.680]  在當時羅馬帝國他們處理猶太教的時候
[00:12:57.680 --> 00:12:58.680]  他們就會覺得
[00:12:58.680 --> 00:13:00.520]  猶太人可以有一個
[00:13:00.520 --> 00:13:04.240]  我們用一個容忍的政策來看待猶太人
[00:13:04.400 --> 00:13:06.400]  猶太人你們自己喜歡的東西都可以
[00:13:06.400 --> 00:13:07.960]  敬拜我們不逼你
[00:13:07.960 --> 00:13:10.000]  只要你納粹就行了
[00:13:10.000 --> 00:13:15.200]  所以猶太教在羅馬帝國裡面是有一些保障的
[00:13:15.200 --> 00:13:18.360]  這個就是第一世紀中的時候
[00:13:18.360 --> 00:13:20.280]  但是時間久了之後
[00:13:20.280 --> 00:13:24.800]  教會雖然當時開始的時候就是猶太教的一部分
[00:13:24.800 --> 00:13:27.840]  但是慢慢的人多了
[00:13:27.840 --> 00:13:29.480]  特別是外邦人多了
[00:13:29.480 --> 00:13:32.080]  就開始大家分道揚鑣
[00:13:32.080 --> 00:13:34.280]  所以到第一世紀末開始
[00:13:35.000 --> 00:13:38.680]  基督教就不再受猶太教那把傘裡面
[00:13:38.680 --> 00:13:41.760]  猶太教的那種保障
[00:13:41.760 --> 00:13:44.160]  特別是第一世紀末的時候
[00:13:44.160 --> 00:13:45.760]  寫啟示錄的時候
[00:13:45.760 --> 00:13:49.480]  就是第一世紀末主後大概九十年代的時候
[00:13:49.480 --> 00:13:50.960]  寫啟示錄的時候
[00:13:50.960 --> 00:13:53.640]  教會就遇見很多這些壓力
[00:13:53.640 --> 00:13:55.480]  因為沒有保障
[00:13:55.480 --> 00:13:58.880]  又有很多人來攻擊他
[00:13:58.880 --> 00:14:01.440]  這些就是所謂猶太教的領袖
[00:14:03.720 --> 00:14:05.360]  所以約翰說到猶太人的時候
[00:14:05.360 --> 00:14:09.120]  他就知道親羅馬的猶太人
[00:14:09.120 --> 00:14:10.360]  那些領袖
[00:14:10.360 --> 00:14:12.320]  是反對耶穌是基督的
[00:14:12.320 --> 00:14:13.280]  為什麼呢?
[00:14:13.280 --> 00:14:16.640]  因為耶穌怎麼可以做我們的救世主呢?
[00:14:16.640 --> 00:14:18.400]  他在十字架上寫的
[00:14:18.400 --> 00:14:19.840]  一個羞辱的記號
[00:14:19.840 --> 00:14:22.480]  我們怎麼能夠接受耶穌是彌撞
[00:14:22.480 --> 00:14:24.440]  救世主救我們呢?
[00:14:24.440 --> 00:14:27.680]  所以他們不能夠去接受的時候
[00:14:27.680 --> 00:14:28.440]  他們就反對
[00:14:28.440 --> 00:14:30.880]  所以他們就認為教會的人
[00:14:30.880 --> 00:14:32.800]  是可以去打壓的
[00:14:33.640 --> 00:14:36.920]  所以當時也有一些猶太人的領袖
[00:14:36.920 --> 00:14:39.400]  他就會控告基督徒或者去誹謗他
[00:14:39.400 --> 00:14:40.600]  然後抓他上去
[00:14:40.600 --> 00:14:45.360]  羅馬的法庭
[00:14:45.360 --> 00:14:47.040]  然後將他們受審
[00:14:47.040 --> 00:14:51.160]  所以這裡講清楚了猶太人是什麼意思
[00:14:51.160 --> 00:14:54.400]  他針對的是那些猶太的領袖
[00:14:54.400 --> 00:14:55.440]  或者會堂的領袖
[00:14:55.440 --> 00:14:57.800]  所以就說他們是撒旦的會堂
[00:14:57.800 --> 00:14:58.520]  因為他們背後
[00:14:58.520 --> 00:15:00.960]  是撒旦來攻擊教會的
[00:15:02.880 --> 00:15:04.440]  我們明白聖經的背景的時候
[00:15:04.440 --> 00:15:07.880]  我們就不會這麼容易亂去給標籤
[00:15:07.880 --> 00:15:08.920]  對嗎?
[00:15:08.920 --> 00:15:11.360]  所以為什麼要花這麼多時間去解釋呢?
[00:15:11.360 --> 00:15:13.760]  特別是我們今時今代
[00:15:13.760 --> 00:15:18.320]  我們對某一些族群的形容和標籤
[00:15:18.320 --> 00:15:20.520]  是不可以亂來的
[00:15:20.520 --> 00:15:23.160]  特別是美國
[00:15:23.160 --> 00:15:25.160]  我們對某一些族群
[00:15:25.160 --> 00:15:27.520]  不可以亂去說他們標籤他們
[00:15:27.520 --> 00:15:29.200]  說他們是壞人等等
[00:15:29.200 --> 00:15:32.000]  不要亂用聖經
[00:15:33.000 --> 00:15:34.240]  這裡也是一樣
[00:15:34.240 --> 00:15:36.560]  這裡講到猶太人
[00:15:36.560 --> 00:15:39.120]  去到猶太的領袖
[00:15:39.120 --> 00:15:40.520]  當時會堂的領袖
[00:15:40.520 --> 00:15:42.320]  來攻擊教會
[00:15:42.320 --> 00:15:44.440]  這個史姆拿教會就是首當其衝
[00:15:44.440 --> 00:15:45.720]  二章第十節
[00:15:45.720 --> 00:15:47.720]  他說
[00:15:47.720 --> 00:15:49.920]  你將要受苦
[00:15:49.920 --> 00:15:51.400]  但你不用怕
[00:15:51.400 --> 00:15:55.880]  漢、阿摩、鬼要把你們中間幾個人下在牢裡
[00:15:55.880 --> 00:15:58.560]  使你們受考驗
[00:15:59.280 --> 00:16:02.320]  你們要遭受苦難十天
[00:16:02.320 --> 00:16:04.800]  你不要致死忠心
[00:16:04.800 --> 00:16:07.200]  我就賜給你那生命的冠冕
[00:16:07.200 --> 00:16:09.280]  這個教會會經歷什麼?
[00:16:09.280 --> 00:16:11.880]  會經歷一些困難的時候
[00:16:11.880 --> 00:16:13.920]  一些很困難的時候
[00:16:13.920 --> 00:16:18.440]  你有沒有想過耶穌和我們之間的關口
[00:16:18.440 --> 00:16:19.440]  我們信了耶穌之後
[00:16:19.440 --> 00:16:22.200]  不一定是無災無難的
[00:16:22.200 --> 00:16:23.240]  是嗎?
[00:16:23.240 --> 00:16:26.400]  當然我們祈禱當然希望大家無災無難
[00:16:27.040 --> 00:16:29.640]  我沒理由為了你進醫院祈禱
[00:16:29.640 --> 00:16:31.720]  上帝你讓他進醫院吧
[00:16:31.720 --> 00:16:32.320]  不會的
