
[00:00:00.000 --> 00:00:03.640]  多謝主恩給我們的報告
[00:01:53.920 --> 00:01:57.920]  就是告訴我們這個劇集裡面最主要的主角是誰
[00:01:57.920 --> 00:01:59.920]  是上帝自己
[00:01:59.920 --> 00:02:04.920]  上帝在人間在人類在自己的子民裡面做了很多事情
[00:02:04.920 --> 00:02:07.920]  然後他藉著這些故事這些事蹟
[00:02:07.920 --> 00:02:09.920]  來告訴我們啟示
[00:02:09.920 --> 00:02:12.920]  介紹這位上帝是一個怎樣的上帝
[00:02:12.920 --> 00:02:15.920]  縱使這個世界是他所創造的
[00:02:15.920 --> 00:02:19.920]  是他安排得井井有條的
[00:02:19.920 --> 00:02:21.920]  但是因為人我們叛逆
[00:02:21.920 --> 00:02:23.920]  以至搞亂了這個世界
[00:02:23.920 --> 00:02:25.920]  但是上帝從來沒有放棄過這個世界
[00:02:25.920 --> 00:02:29.920]  一直到推進他自己救贖的工作
[00:02:29.920 --> 00:02:31.920]  我們知道在創世紀裡面
[00:02:31.920 --> 00:02:34.920]  他就揀選了阿巴拉罕等等的族長
[00:02:34.920 --> 00:02:36.920]  由他們生出一個大國
[00:02:36.920 --> 00:02:38.920]  這個大國叫做舊約的以色列
[00:02:38.920 --> 00:02:41.920]  這個大國就領受了上帝的律法
[00:02:41.920 --> 00:02:42.920]  出了埃及
[00:02:42.920 --> 00:02:44.920]  然後成為一個新的子民
[00:02:44.920 --> 00:02:47.920]  然後他們能夠成為上帝的工具
[00:02:47.920 --> 00:02:53.920]  以至上帝能夠去祝福、傳遞所有裡面的人
[00:02:53.920 --> 00:02:57.920]  今天這段經文就是摩西五經的第三本書
[00:02:57.920 --> 00:02:59.920]  叫做《利未記》
[00:02:59.920 --> 00:03:01.920]  《利未記》那裡說了一些
[00:03:01.920 --> 00:03:04.920]  我們經常覺得是一種規條
[00:03:04.920 --> 00:03:06.920]  就是跟我們現代人沒什麼相關的
[00:03:06.920 --> 00:03:10.920]  因為裡面說到會幕裡面辦理的祭祀
[00:03:10.920 --> 00:03:13.920]  或者那些儀式、規矩等等
[00:03:13.920 --> 00:03:15.920]  祭物要怎樣處理等等
[00:03:15.920 --> 00:03:18.920]  然後又說了一大堆的規條
[00:03:18.920 --> 00:03:20.920]  是說到時間怎麼使用的
[00:03:20.920 --> 00:03:22.920]  譬如節日
[00:03:22.920 --> 00:03:24.920]  什麼時候會有不同的節日等等
[00:03:24.920 --> 00:03:27.920]  這些都是《利未記》我們的感覺
[00:03:27.920 --> 00:03:30.920]  但是《利未記》其實是寫給每一個神的子民的
[00:03:30.920 --> 00:03:32.920]  因為《利未記》第一章第一節說到
[00:03:32.920 --> 00:03:35.920]  上帝要曉如告訴摩西
[00:03:35.920 --> 00:03:37.920]  你要對以色列人說
[00:03:37.920 --> 00:03:39.920]  不只是以色列國裡面
[00:03:39.920 --> 00:03:41.920]  以色列人民裡面的祭司
[00:03:41.920 --> 00:03:42.920]  那些所謂神職人員
[00:03:42.920 --> 00:03:45.920]  去到說這些所謂祭祀裡面的手冊
[00:03:45.920 --> 00:03:46.920]  或者規條等等
[00:03:46.920 --> 00:03:48.920]  原來每一個以色列人
[00:03:48.920 --> 00:03:50.920]  都需要明白這些東西
[00:03:50.920 --> 00:03:52.920]  就是說如果你拿著這個《利未記》
[00:03:52.920 --> 00:03:54.920]  你看這一集的時候
[00:03:54.920 --> 00:03:55.920]  看一集的時候
[00:03:55.920 --> 00:03:56.920]  這個劇集
[00:03:56.920 --> 00:03:58.920]  或者這個書卷的時候
[00:03:58.920 --> 00:03:59.920]  你就會覺得
[00:03:59.920 --> 00:04:00.920]  我都好像大祭司一樣
[00:04:00.920 --> 00:04:02.920]  我要怎麼處理我自己
[00:04:02.920 --> 00:04:03.920]  怎麼去確保我自己
[00:04:03.920 --> 00:04:05.920]  能夠去到上帝的面前
[00:04:05.920 --> 00:04:07.920]  能夠讓上帝住在我們中間
[00:04:07.920 --> 00:04:10.920]  所以在這裡說了一些規條
[00:04:10.920 --> 00:04:12.920]  其中今天的經文就說到
[00:04:12.920 --> 00:04:13.920]  一些守節的規條
[00:04:13.920 --> 00:04:15.920]  當然有大大小小的節日
[00:04:15.920 --> 00:04:17.920]  如果你認識一些猶太人的朋友
[00:04:17.920 --> 00:04:18.920]  或者同事的話
[00:04:18.920 --> 00:04:20.920]  他們經常放假
[00:04:20.920 --> 00:04:22.920]  久不久就會放假
[00:04:22.920 --> 00:04:24.920]  他們每個月都有假放
[00:04:24.920 --> 00:04:25.920]  不像我們美國人
[00:04:25.920 --> 00:04:27.920]  我們美國人最少假放
[00:04:27.920 --> 00:04:29.920]  他們經常放假
[00:04:29.920 --> 00:04:30.920]  每個月都有假放
[00:04:30.920 --> 00:04:31.920]  這裡其中說到一個月
[00:04:31.920 --> 00:04:33.920]  就是他們的農曆
[00:04:33.920 --> 00:04:34.920]  7月左右的時候
[00:04:34.920 --> 00:04:35.920]  7月15號
[00:04:35.920 --> 00:04:36.920]  就是今天我們的西曆
[00:04:36.920 --> 00:04:38.920]  大概9月尾10月的時候
[00:04:38.920 --> 00:04:40.920]  就說到一些節期
[00:04:40.920 --> 00:04:42.920]  在摩西五經裡面
[00:04:42.920 --> 00:04:44.920]  告訴以色列人聽神的子民
[00:04:44.920 --> 00:04:48.920]  他們時間是由上帝的原則來定的
[00:04:48.920 --> 00:04:50.920]  不是說你喜歡怎樣就怎樣
[00:04:50.920 --> 00:04:52.920]  時間是有一種規律的
[00:04:52.920 --> 00:04:54.920]  而且那種規律是屬靈的
[00:04:54.920 --> 00:04:55.920]  Spiritual的規律
[00:04:55.920 --> 00:04:57.920]  就是上帝告訴大家
[00:04:57.920 --> 00:05:00.920]  你每逢七天裡面
[00:05:00.920 --> 00:05:02.920]  有一天是需要安息去敬拜我的
[00:05:02.920 --> 00:05:04.920]  你不能夠七天都做事
[00:05:04.920 --> 00:05:06.920]  六天你要努力去做事
[00:05:06.920 --> 00:05:08.920]  但是你第七天的時候
[00:05:08.920 --> 00:05:09.920]  就是安息日
[00:05:09.920 --> 00:05:11.920]  就是所謂今天新約裡面
[00:05:11.920 --> 00:05:13.920]  基督已經承傳所有的東西
[00:05:13.920 --> 00:05:14.920]  所以很多時候
[00:05:14.920 --> 00:05:16.920]  是第七天的第一天
[00:05:16.920 --> 00:05:17.920]  我們去敬拜
[00:05:17.920 --> 00:05:19.920]  所以我們信了主的時候
[00:05:19.920 --> 00:05:21.920]  我們的時間就會改變
[00:05:21.920 --> 00:05:22.920]  我們時間的習慣
[00:05:22.920 --> 00:05:24.920]  我們時間的運作
[00:05:24.920 --> 00:05:26.920]  我們都會有所改變
[00:05:26.920 --> 00:05:27.920]  你有沒有想過
[00:05:27.920 --> 00:05:29.920]  我們的信仰和我們的schedule是有關的
[00:05:29.920 --> 00:05:32.920]  和我們的calendar是有關的
[00:05:32.920 --> 00:05:34.920]  是有關的
[00:05:34.920 --> 00:05:35.920]  在舊約裡面
[00:05:35.920 --> 00:05:38.920]  神的子民領受這些律法的時候
[00:05:38.920 --> 00:05:39.920]  就告訴我們
[00:05:39.920 --> 00:05:40.920]  大大小小的節日裡面
[00:05:40.920 --> 00:05:42.920]  有三個最大的
[00:05:42.920 --> 00:05:44.920]  第一個就是預節
[00:05:44.920 --> 00:05:46.920]  就是西曆大概四月初
[00:05:46.920 --> 00:05:48.920]  我們復節的時候
[00:05:48.920 --> 00:05:50.920]  第二個就是七七四十九日之後
[00:05:50.920 --> 00:05:51.920]  第五十日
[00:05:51.920 --> 00:05:52.920]  五旬節
[00:05:52.920 --> 00:05:53.920]  Pentecost
[00:05:53.920 --> 00:05:56.920]  就他們收了他們的大麥小麥
[00:05:56.920 --> 00:05:57.920]  有收過節的時候
[00:05:57.920 --> 00:05:59.920]  那個大概是西曆的五月
[00:05:59.920 --> 00:06:00.920]  然後駐彭節
[00:06:00.920 --> 00:06:03.920]  就是今天我們所說的那段經文
[00:06:03.920 --> 00:06:07.920]  到他們大概今時今日的西曆
[00:06:07.920 --> 00:06:08.920]  九月尾
[00:06:08.920 --> 00:06:10.920]  十月的時候
[00:06:10.920 --> 00:06:12.920]  他們就需要去做駐彭
[00:06:12.920 --> 00:06:14.920]  來到所謂的慶節
[00:06:14.920 --> 00:06:15.920]  首節
[00:06:15.920 --> 00:06:16.920]  說到這些節日
[00:06:16.920 --> 00:06:19.920]  我們每一個人都會想起的
[00:06:19.920 --> 00:06:21.920]  每逢我們有節日的時候
[00:06:21.920 --> 00:06:23.920]  我們就會想起那些典故
[00:06:23.920 --> 00:06:25.920]  或者那些由來
[00:06:25.920 --> 00:06:27.920]  最近是什麼節日
[00:06:27.920 --> 00:06:28.920]  最後端午
[00:06:28.920 --> 00:06:30.920]  是不是端午
[00:06:30.920 --> 00:06:31.920]  端午我沒有搞錯
[00:06:31.920 --> 00:06:34.920]  因為我收了很多愛心的粽
[00:06:34.920 --> 00:06:37.920]  解決了很多餐
[00:06:37.920 --> 00:06:41.920]  我們會想起那些源頭
[00:06:41.920 --> 00:06:43.920]  為什麼有這樣的故事等等
[00:06:43.920 --> 00:06:46.920]  我們基督教最重要的節日是哪幾個
[00:06:46.920 --> 00:06:50.920]  復活節和聖誕節
[00:06:50.920 --> 00:06:51.920]  可以這麼說
[00:06:51.920 --> 00:06:53.920]  比較西方的西化的基督教
[00:06:53.920 --> 00:06:55.920]  就是有這些重要節日
[00:06:55.920 --> 00:06:57.920]  在九月裡面就是這三個最重要的節日
[00:06:57.920 --> 00:07:00.920]  今天這段經文就說到駐彭節的吩咐
[00:07:00.920 --> 00:07:02.920]  有幾件事值得留意
[00:07:02.920 --> 00:07:03.920]  第一件事
[00:07:03.920 --> 00:07:05.920]  就是這些駐彭節
[00:07:05.920 --> 00:07:06.920]  或者這些節日
[00:07:06.920 --> 00:07:09.920]  都是叫我們停下來
[00:07:09.920 --> 00:07:11.920]  來紀念一下
[00:07:11.920 --> 00:07:14.920]  想清楚上帝在我們心靈裡面有的恩典
[00:07:14.920 --> 00:07:16.920]  這裡很搞笑
[00:07:16.920 --> 00:07:19.920]  他說7月15日就開始首節
[00:07:19.920 --> 00:07:20.920]  什麼時候
[00:07:20.920 --> 00:07:22.920]  首七天
[00:07:22.920 --> 00:07:24.920]  他說第一天你要怎麼樣
[00:07:24.920 --> 00:07:26.920]  然後第八天你要怎麼樣
[00:07:26.920 --> 00:07:27.920]  但有趣的地方就是
[00:07:27.920 --> 00:07:32.920]  他說你要在出產之後
[00:07:32.920 --> 00:07:34.920]  你收藏了出產
[00:07:34.920 --> 00:07:36.920]  到7月15日起
[00:07:36.920 --> 00:07:38.920]  就要首節了
[00:07:38.920 --> 00:07:40.920]  什麼意思
[00:07:40.920 --> 00:07:42.920]  就是你出了糧之後
[00:07:42.920 --> 00:07:44.920]  出了糧
[00:07:44.920 --> 00:07:46.920]  你收藏了你的土產
[00:07:46.920 --> 00:07:47.920]  這個是秋季的時候
[00:07:47.920 --> 00:07:50.920]  你有秋收
[00:07:50.920 --> 00:07:54.920]  然後你就要停下來
[00:07:54.920 --> 00:07:56.920]  去到首節
[00:07:56.920 --> 00:07:57.920]  這個很過癮
[00:07:57.920 --> 00:07:59.920]  因為農作物入倉
[00:07:59.920 --> 00:08:01.920]  你收到這些大麥小麥
[00:08:01.920 --> 00:08:03.920]  或者這些農作物的時候
[00:08:03.920 --> 00:08:05.920]  最安逸的時候就到了
[00:08:05.920 --> 00:08:06.920]  我問你
[00:08:06.920 --> 00:08:08.920]  你出糧那天你去哪
[00:08:08.920 --> 00:08:10.920]  出糧那天你去哪
[00:08:10.920 --> 00:08:12.920]  我還記得那時候
[00:08:12.920 --> 00:08:16.920]  我在香港中學畢業
[00:08:16.920 --> 00:08:18.920]  然後我找了一份工
[00:08:18.920 --> 00:08:20.920]  那份工當時是OK的
[00:08:20.920 --> 00:08:21.920]  那個工資
[00:08:21.920 --> 00:08:22.920]  就是你肯做就行
[00:08:22.920 --> 00:08:24.920]  在銀行做的
[00:08:24.920 --> 00:08:29.920]  我記得我第一張支票
[00:08:29.920 --> 00:08:30.920]  出糧的支票
[00:08:30.920 --> 00:08:31.920]  出了的時候
[00:08:31.920 --> 00:08:32.920]  我去了哪裡
[00:08:32.920 --> 00:08:33.920]  很有趣
[00:08:33.920 --> 00:08:35.920]  那時候銀行是出現現金的
[00:08:35.920 --> 00:08:36.920]  那時候我是拿一倍
[00:08:36.920 --> 00:08:37.920]  拿一袋
[00:08:37.920 --> 00:08:38.920]  出現現金
[00:08:38.920 --> 00:08:40.920]  整疊現金在手上
[00:08:40.920 --> 00:08:41.920]  我去了哪裡
[00:08:41.920 --> 00:08:43.920]  我去了酒吧
[00:08:43.920 --> 00:08:45.920]  我和朋友一起去酒吧
[00:08:45.920 --> 00:08:47.920]  我請大家吃一餐
[00:08:47.920 --> 00:08:49.920]  就是你出了糧
[00:08:49.920 --> 00:08:51.920]  當然要去開心
[00:08:51.920 --> 00:08:52.920]  去安逸的時候
[00:08:52.920 --> 00:08:53.920]  最開心的時候
[00:08:53.920 --> 00:08:54.920]  去慶典的時候
[00:08:54.920 --> 00:08:55.920]  吃大餐的時候
[00:08:55.920 --> 00:08:56.920]  應該是這樣
[00:08:56.920 --> 00:08:57.920]  但這裡很奇怪
[00:08:57.920 --> 00:08:59.920]  他說你豐收之後
[00:08:59.920 --> 00:09:00.920]  你就要做什麼
[00:09:00.920 --> 00:09:01.920]  要搭棚
[00:09:01.920 --> 00:09:04.920]  然後在那裡住七天
[00:09:04.920 --> 00:09:08.920]  這個不只是以色列人的問題
[00:09:08.920 --> 00:09:11.920]  其實是說我們人性的問題
[00:09:11.920 --> 00:09:13.920]  我們最好景的時候
[00:09:13.920 --> 00:09:16.920]  我們最容易忘記上帝
[00:09:16.920 --> 00:09:21.920]  我們的心很容易傾向於物質的東西
[00:09:21.920 --> 00:09:25.920]  朱鵬哲偏偏安排在豐收之後
[00:09:25.920 --> 00:09:27.920]  神好像告訴我們
[00:09:27.920 --> 00:09:30.920]  你最危險的時候是什麼時候
[00:09:30.920 --> 00:09:31.920]  你和上帝之間的關係
[00:09:31.920 --> 00:09:34.920]  如果你說你相信耶穌的話
[00:09:34.920 --> 00:09:36.920]  你一個基督徒的生命的時候
[00:09:36.920 --> 00:09:37.920]  你最危險的那一刻
[00:09:37.920 --> 00:09:40.920]  不是你缺的時候
[00:09:40.920 --> 00:09:42.920]  是你有的時候
[00:09:42.920 --> 00:09:44.920]  是你豐收的時候
[00:09:44.920 --> 00:09:45.920]  就是當你拿到上帝的祝福
[00:09:45.920 --> 00:09:48.920]  手裡面有金有銀的時候
[00:09:48.920 --> 00:09:51.920]  那時候才是最大的危機
[00:09:51.920 --> 00:09:54.920]  《新命記》第八章提到
[00:09:54.920 --> 00:09:56.920]  以色列人進入迦南的時候
[00:09:56.920 --> 00:09:59.920]  進入豐收之地
[00:09:59.920 --> 00:10:01.920]  進入安逸之地的時候
[00:10:01.920 --> 00:10:02.920]  他們有一個警告
[00:10:02.920 --> 00:10:04.920]  這個警告是什麼
[00:10:04.920 --> 00:10:06.920]  以色列人走過礦野四十年
[00:10:06.920 --> 00:10:08.920]  《新命記》五經第五本
[00:10:08.920 --> 00:10:09.920]  告訴他們
[00:10:09.920 --> 00:10:13.920]  你進入迦南地有豐收有安逸的時候
[00:10:13.920 --> 00:10:14.920]  要記得什麼
[00:10:14.920 --> 00:10:16.920]  你要謹守耶和華律法
[00:10:16.920 --> 00:10:19.920]  以致你不會忘記耶和華
[00:10:19.920 --> 00:10:20.920]  因為什麼
[00:10:20.920 --> 00:10:22.920]  因為在說人性的一件事
[00:10:22.920 --> 00:10:24.920]  就是你建造美好的房屋的時候
[00:10:24.920 --> 00:10:25.920]  有牛有羊的時候
[00:10:25.920 --> 00:10:27.920]  金銀增添的時候
[00:10:27.920 --> 00:10:30.920]  你心裡面就會驕傲
[00:10:30.920 --> 00:10:35.920]  驕傲不一定是被人欺負
[00:10:35.920 --> 00:10:38.920]  或者很威風的態度
[00:10:38.920 --> 00:10:40.920]  驕傲可以藏在心裡面
[00:10:40.920 --> 00:10:42.920]  驕傲就是我們有一種自足
[00:10:42.920 --> 00:10:44.920]  當我們有自足有自滿的時候
[00:10:44.920 --> 00:10:47.920]  我們就容易忘記耶和華
[00:10:47.920 --> 00:10:49.920]  忘記我們的神
[00:10:49.920 --> 00:10:55.920]  所以有人說得很對
[00:10:55.920 --> 00:10:58.920]  他說錢可以跟我們說很多東西
[00:10:58.920 --> 00:11:01.920]  並且每句話幾乎是上帝可以跟我們說
[00:11:01.920 --> 00:11:03.920]  因為如果有錢的話
[00:11:03.920 --> 00:11:05.920]  我們很富足的時候
[00:11:05.920 --> 00:11:07.920]  錢就好像上帝一樣可以跟我們說
[00:11:07.920 --> 00:11:09.920]  你很安全
[00:11:09.920 --> 00:11:10.920]  是不是
[00:11:10.920 --> 00:11:12.920]  當你查一下你的銀行帳戶
[00:11:12.920 --> 00:11:14.920]  或者你的錢包的時候
[00:11:14.920 --> 00:11:16.920]  錢好像在跟你說話
[00:11:16.920 --> 00:11:17.920]  不用怕
[00:11:17.920 --> 00:11:19.920]  你有保障
[00:11:19.920 --> 00:11:21.920]  你有和平
[00:11:21.920 --> 00:11:22.920]  你有安全
[00:11:22.920 --> 00:11:24.920]  你有平安
[00:11:24.920 --> 00:11:25.920]  等等等等
[00:11:25.920 --> 00:11:28.920]  這些不一定是很錯的事
[00:11:28.920 --> 00:11:30.920]  錢可以跟我們說很多東西
[00:11:30.920 --> 00:11:32.920]  是上帝可以跟我們說的
[00:11:32.920 --> 00:11:33.920]  對不對
[00:11:33.920 --> 00:11:36.920]  是取代上帝所說的話
[00:11:36.920 --> 00:11:38.920]  你未來一定是無憂的等等
[00:11:38.920 --> 00:11:41.920]  但聖經裡面反反覆覆告訴我們
[00:11:41.920 --> 00:11:44.920]  只有上帝才會賜給我們真正的平安
[00:11:44.920 --> 00:11:47.920]  所以律法書裡面有一個智慧
[00:11:47.920 --> 00:11:50.920]  他將這個鑄盤子陷入一個時間
[00:11:50.920 --> 00:11:52.920]  就是你最豐收的時候
[00:11:52.920 --> 00:11:54.920]  拿走所有東西的時候
[00:11:54.920 --> 00:11:55.920]  人最富足的時候
[00:11:55.920 --> 00:11:57.920]  你就需要停下來
[00:11:57.920 --> 00:11:58.920]  你要想一下
[00:11:58.920 --> 00:12:02.920]  上帝怎樣恩待過你
[00:12:02.920 --> 00:12:04.920]  如果你忘記的話
[00:12:04.920 --> 00:12:07.920]  在忙碌裡面
[00:12:07.920 --> 00:12:09.920]  或者你在善忘的當中
[00:12:09.920 --> 00:12:15.920]  你很快上帝就會淡忘了
[00:12:15.920 --> 00:12:17.920]  我們教會去到第十年
[00:12:17.920 --> 00:12:20.920]  每逢教會去到唐慶
[00:12:20.920 --> 00:12:21.920]  或者新的一年的時候
[00:12:21.920 --> 00:12:23.920]  或者新的發展的時候
[00:12:23.920 --> 00:12:25.920]  很多時候我們就會很自然
[00:12:25.920 --> 00:12:29.920]  我們會數一數我們的成績等等
[00:12:29.920 --> 00:12:30.920]  我們做過多少事
[00:12:30.920 --> 00:12:32.920]  當然是有需要的
[00:12:32.920 --> 00:12:33.920]  有需要
[00:12:33.920 --> 00:12:36.920]  我最近在反反覆覆想
[00:12:36.920 --> 00:12:38.920]  我們教會從開始的時候
[00:12:38.920 --> 00:12:40.920]  我們是從零開始的
[00:12:40.920 --> 00:12:42.920]  從零開始
[00:12:42.920 --> 00:12:45.920]  我們一開始是沒有糧出的
[00:12:45.920 --> 00:12:48.920]  很緊的
[00:12:48.920 --> 00:12:51.920]  如果不是上帝的恩典
[00:12:51.920 --> 00:12:54.920]  真的不會成為一個教會
[00:12:54.920 --> 00:12:56.920]  如果不是因為大英姐妹
[00:12:56.920 --> 00:12:58.920]  如果不是因為大家在禱告
[00:12:58.920 --> 00:12:59.920]  在信心裡面擺上
[00:12:59.920 --> 00:13:02.920]  是根本不會走到今天的
[00:13:02.920 --> 00:13:04.920]  因為大部分
[00:13:04.920 --> 00:13:06.920]  我說北美
[00:13:06.920 --> 00:13:09.920]  大部分新開的教會
[00:13:09.920 --> 00:13:11.920]  是不過三年的
[00:13:11.920 --> 00:13:13.920]  三年就死了
[00:13:13.920 --> 00:13:16.920]  要不就是童工內部的領袖
[00:13:16.920 --> 00:13:18.920]  他們有瓦解
[00:13:18.920 --> 00:13:20.920]  或者談不攏
[00:13:20.920 --> 00:13:22.920]  或者有不同的外在
[00:13:22.920 --> 00:13:24.920]  或者內在的因素等等
[00:13:24.920 --> 00:13:29.920]  在這裡很感謝開教會的時候的童工
[00:13:29.920 --> 00:13:31.920]  大部分都還在
[00:13:31.920 --> 00:13:33.920]  大部分還在
[00:13:33.920 --> 00:13:35.920]  普中心留在這裡
[00:13:35.920 --> 00:13:37.920]  那些是中流砥柱
[00:13:37.920 --> 00:13:39.920]  但我想說一件事
[00:13:39.920 --> 00:13:40.920]  我們在堂詠的時候
[00:13:40.920 --> 00:13:42.920]  我們可以數一下業績
[00:13:42.920 --> 00:13:44.920]  可以數一下成功的地方
[00:13:44.920 --> 00:13:46.920]  但一件事千萬不要忘記
[00:13:46.920 --> 00:13:48.920]  想起零開始的時候
[00:13:48.920 --> 00:13:50.920]  原來是上帝的恩典
[00:13:50.920 --> 00:13:52.920]  這是鑄棒節的智慧
[00:13:52.920 --> 00:13:54.920]  豐收之後
[00:13:54.920 --> 00:13:56.920]  你就需要停下來
[00:13:56.920 --> 00:13:58.920]  因為我們要學習一下
[00:13:58.920 --> 00:14:00.920]  去紀念一下上帝的恩典
[00:14:00.920 --> 00:14:03.920]  上帝在生命裡面有沒有祝福
[00:14:03.920 --> 00:14:04.920]  有沒有恩典
[00:14:04.920 --> 00:14:06.920]  你當然會說有
[00:14:06.920 --> 00:14:08.920]  你當然會說有
[00:14:08.920 --> 00:14:09.920]  但重點就是
[00:14:09.920 --> 00:14:11.920]  你有沒有停下來去數一數
[00:14:11.920 --> 00:14:13.920]  停下來去紀念一下
[00:14:13.920 --> 00:14:14.920]  寫下也好
[00:14:14.920 --> 00:14:17.920]  自己去銘記也好
[00:14:17.920 --> 00:14:19.920]  以致你和上帝的關係
[00:14:19.920 --> 00:14:23.920]  不會因為忙碌、豐收而忘記了
[00:14:23.920 --> 00:14:24.920]  第二方面
[00:14:24.920 --> 00:14:25.920]  鑄棒節的智慧是什麼
[00:14:25.920 --> 00:14:30.920]  我要面對人生的軟弱和脆弱
[00:14:30.920 --> 00:14:32.920]  這裡說竹棒
[00:14:32.920 --> 00:14:34.920]  第四十節 他說第一天
[00:14:34.920 --> 00:14:37.920]  你要拿樹上的果子、樹枝等等
[00:14:37.920 --> 00:14:39.920]  在耶和華神的面前
[00:14:39.920 --> 00:14:40.920]  你要歡喜快樂七天
[00:14:40.920 --> 00:14:42.920]  你要住在棚裡面四十二節
[00:14:42.920 --> 00:14:44.920]  多少天?
[00:14:44.920 --> 00:14:46.920]  七天 有一個星期
[00:14:46.920 --> 00:14:48.920]  棚子
[00:14:48.920 --> 00:14:50.920]  希伯來文就是Sukkah
[00:14:50.920 --> 00:14:52.920]  或者縱數是Sukkot
[00:14:52.920 --> 00:14:54.920]  如果你認識猶太人的朋友
[00:14:54.920 --> 00:14:55.920]  他們首節的時候
[00:14:55.920 --> 00:14:58.920]  或者看一下猶太人的閱歷
[00:14:58.920 --> 00:15:00.920]  你要知道有Sukkot
[00:15:00.920 --> 00:15:02.920]  Sukkot就是鑄棒節的時候
[00:15:02.920 --> 00:15:04.920]  就是今天西曆大概九月尾的時候
[00:15:04.920 --> 00:15:06.920]  棚子算是什麼?
[00:15:06.920 --> 00:15:07.920]  這裡很有趣
[00:15:07.920 --> 00:15:14.920]  後期的拉比去解釋這些律法的時候
[00:15:14.920 --> 00:15:16.920]  他們認為做一個Sukkah
[00:15:16.920 --> 00:15:18.920]  應該怎麼做呢?
[00:15:18.920 --> 00:15:21.920]  拉比文學裡面有一堆東西叫做
[00:15:21.920 --> 00:15:25.920]  Halaqaq
[00:15:25.920 --> 00:15:26.920]  Halaqaq是什麼意思呢?
[00:15:26.920 --> 00:15:28.920]  Halaqaq就是Halaq這個字
[00:15:28.920 --> 00:15:29.920]  Halaq就是走出來的意思
[00:15:29.920 --> 00:15:31.920]  就是實踐出來的意思
[00:15:31.920 --> 00:15:35.920]  所以有一大批的律法的解釋條文
[00:15:35.920 --> 00:15:39.920]  歸納了成為所謂的Halaq
[00:15:39.920 --> 00:15:41.920]  Halaqa
[00:15:41.920 --> 00:15:46.920]  裡面解釋一個棚子應該怎麼做
[00:15:46.920 --> 00:15:48.920]  聽著有幾樣東西值得留意
