
[00:00:00.000 --> 00:00:02.000]  (第五節)
[00:02:40.440 --> 00:02:44.840]  「我不希望我人生中再遇上這樣的人」
[00:02:44.840 --> 00:02:49.120]  聖經在這個課題上回答了我們
[00:02:49.120 --> 00:02:50.760]  給了我們答案
[00:02:50.840 --> 00:02:52.320]  我們一起來看看
[00:02:52.320 --> 00:02:55.320]  聽完這篇講道,我們會知道三件事
[00:02:55.320 --> 00:02:58.680]  第一,我們會知道盧家福音
[00:02:58.680 --> 00:03:02.000]  「量神蹟,趕鬼入豬群」
[00:03:02.000 --> 00:03:03.560]  和「平靜風和浪」
[00:03:03.560 --> 00:03:05.920]  這兩個故事究竟代表甚麼
[00:03:05.920 --> 00:03:09.480]  第二,我們會用甚麼心態
[00:03:09.480 --> 00:03:10.920]  對付我們的敵人
[00:03:10.920 --> 00:03:15.960]  第三,我們的敵人包括我們自己嗎
[00:03:15.960 --> 00:03:18.240]  如果大家準備好了
[00:03:18.240 --> 00:03:19.840]  我們就讀讀聖經吧
[00:03:20.560 --> 00:03:21.640]  首先我們回顧
[00:03:21.640 --> 00:03:24.160]  盧家福音八章裡的兩個故事
[00:03:24.160 --> 00:03:26.840]  因為它們是連續的故事
[00:03:26.840 --> 00:03:29.080]  還要互相呼應
[00:03:29.080 --> 00:03:32.560]  耶穌和門徒來到格拉森的地區
[00:03:32.560 --> 00:03:35.600]  遇到一個被鬼附身的人
[00:03:35.600 --> 00:03:38.680]  這個人住在洞穴裡,很恐怖
[00:03:38.680 --> 00:03:40.880]  沒有人可以制止他
[00:03:40.880 --> 00:03:43.120]  這個被鬼附身的人兄
[00:03:43.120 --> 00:03:47.480]  一眼就認出耶穌是至高神的兒子
[00:03:47.560 --> 00:03:52.160]  他說「我與你何干,你不要騷擾我」
[00:03:52.160 --> 00:03:54.320]  「我不想受苦」
[00:03:54.320 --> 00:03:57.840]  然後這個人兄被鬼趕到曠野
[00:03:57.840 --> 00:04:02.480]  留意,曠野是一個很值得留意的字眼
[00:04:02.480 --> 00:04:03.600]  我稍後會解釋
[00:04:03.600 --> 00:04:08.320]  然後耶穌就問鬼叫甚麼名字
[00:04:08.320 --> 00:04:11.040]  鬼就說「我是叫群」
[00:04:11.040 --> 00:04:13.840]  原文是Legion
[00:04:13.840 --> 00:04:16.800]  我稍後會解釋這個字
[00:04:16.880 --> 00:04:19.680]  因為他附身的鬼很多
[00:04:19.680 --> 00:04:22.200]  所以鬼求耶穌
[00:04:22.200 --> 00:04:24.480]  不要趕他們進去無底洞
[00:04:24.480 --> 00:04:27.520]  然後就跳進去
[00:04:27.520 --> 00:04:29.360]  希望可以進入豬群裡
[00:04:29.360 --> 00:04:32.960]  耶穌大名後,鬼就上了豬的身
[00:04:32.960 --> 00:04:36.640]  豬立刻衝進山崖裡
[00:04:36.640 --> 00:04:38.280]  在湖裡淹死
[00:04:38.280 --> 00:04:41.440]  這個「湖」也是一個很特別的字眼
[00:04:41.440 --> 00:04:45.560]  當地人看完後
[00:04:45.640 --> 00:04:47.760]  心裡明白了,他們就害怕
[00:04:47.760 --> 00:04:51.480]  我看到這裡就問
[00:04:51.480 --> 00:04:53.360]  「究竟害怕甚麼」
[00:04:53.360 --> 00:04:55.720]  之後我會說說他們明白了甚麼
[00:04:55.720 --> 00:04:57.880]  又說說他們害怕了甚麼
[00:04:57.880 --> 00:05:02.080]  然後他們就叫耶穌離開了他們的地方
[00:05:02.080 --> 00:05:07.080]  在被鬼上身的人兄之後
[00:05:07.080 --> 00:05:09.760]  他康復了,坐在耶穌的腳前
[00:05:09.760 --> 00:05:13.360]  然後他就去傳揚
[00:05:13.440 --> 00:05:16.160]  上帝耶穌為他做的大事
[00:05:16.160 --> 00:05:22.640]  我們要問的問題是為甚麼
[00:05:22.640 --> 00:05:25.160]  當地人明白了之後
[00:05:25.160 --> 00:05:27.200]  他們會害怕,對吧
[00:05:27.200 --> 00:05:28.520]  他們害怕甚麼
[00:05:28.520 --> 00:05:31.040]  跟湖有甚麼關係
[00:05:31.040 --> 00:05:33.800]  跟群有甚麼關係
[00:05:33.800 --> 00:05:39.720]  還有跟曠野有甚麼關係
[00:05:39.720 --> 00:05:41.600]  我們要回答這個問題
[00:05:41.680 --> 00:05:46.240]  我們要了解一下這個段落的上文
[00:05:46.240 --> 00:05:47.200]  就是…
[00:05:47.200 --> 00:05:50.600]  《老鬼方案》八章上文說了一個事蹟
[00:05:50.600 --> 00:05:53.800]  就是在一個講鬼故事之前
[00:05:53.800 --> 00:05:55.040]  有一個很經典的神蹟
[00:05:55.040 --> 00:05:57.880]  就是耶穌跟門徒上船
[00:05:57.880 --> 00:06:01.040]  要去到湖的另一邊
[00:06:01.040 --> 00:06:03.840]  途中就起了大浪
[00:06:03.840 --> 00:06:06.160]  整艘船進水,門徒就很害怕
[00:06:06.160 --> 00:06:07.840]  就叫醒在睡覺的耶穌
[00:06:07.840 --> 00:06:09.200]  「耶穌,起來…」
[00:06:09.280 --> 00:06:12.480]  耶穌就說,就馬上風和浪
[00:06:12.480 --> 00:06:14.720]  風浪就馬上平靜了
[00:06:14.720 --> 00:06:16.880]  那些門徒是怎樣?很害怕
[00:06:16.880 --> 00:06:20.280]  問究竟這個是誰
[00:06:20.280 --> 00:06:23.640]  連風和水都聽他說話
[00:06:23.640 --> 00:06:24.520]  有否留意
[00:06:24.520 --> 00:06:25.800]  門徒跟當地人的反應
[00:06:25.800 --> 00:06:27.440]  其實是有點類似的
[00:06:27.440 --> 00:06:30.240]  都是很害怕、驚訝、驚奇
[00:06:30.240 --> 00:06:32.720]  這兩個故事在敘事上
[00:06:32.720 --> 00:06:34.840]  是一個很緊密的連結
[00:06:34.920 --> 00:06:37.680]  平靜風浪是發生在
[00:06:37.680 --> 00:06:41.280]  耶穌帶門徒渡過湖的過程
[00:06:41.280 --> 00:06:42.800]  在湖上,對吧
[00:06:42.800 --> 00:06:46.440]  而講鬼故事是發生在哪裡
[00:06:46.440 --> 00:06:49.160]  就是剛剛渡過湖之後
[00:06:49.160 --> 00:06:51.040]  剛剛下船
[00:06:51.040 --> 00:06:54.120]  所以這種敘事、暗事
[00:06:54.120 --> 00:06:55.560]  其實是說兩個故事
[00:06:55.560 --> 00:06:57.680]  是一個有關連的事件
[00:06:57.680 --> 00:07:00.240]  它不是兩個分別的神蹟
[00:07:00.240 --> 00:07:01.640]  是同一件事
[00:07:03.240 --> 00:07:07.480]  我又要說說剛才說「群」的字
[00:07:07.480 --> 00:07:11.320]  在故事中,鬼說「我們是群」
[00:07:11.320 --> 00:07:14.880]  這個名字其實不是亂取的
[00:07:14.880 --> 00:07:17.760]  不是因為它們多,所以叫「群」
[00:07:17.760 --> 00:07:19.800]  是因為這個故事
[00:07:19.800 --> 00:07:22.960]  有一個很獨特的歷史和文化象徵
[00:07:22.960 --> 00:07:26.840]  無論是希羅時代的猶太哲學家
[00:07:26.840 --> 00:07:27.800]  約瑟夫
[00:07:27.800 --> 00:07:30.440]  還是希臘哲學家、歷史家
[00:07:31.280 --> 00:07:33.480]  玻利比烏斯
[00:07:33.480 --> 00:07:35.480]  都是用這個字,Legion
[00:07:35.480 --> 00:07:37.320]  去代表軍團
[00:07:37.320 --> 00:07:38.200]  除了軍團之外
[00:07:38.200 --> 00:07:41.520]  就是一群很多…
[00:07:41.520 --> 00:07:42.440]  剛才說的那些人
[00:07:42.440 --> 00:07:44.760]  就是一群軍人的表達
[00:07:44.760 --> 00:07:49.920]  所以如果在羅馬軍團的統稱中
[00:07:49.920 --> 00:07:51.000]  它在表達甚麼
[00:07:51.000 --> 00:07:53.080]  大概有5000至6000個士兵
[00:07:53.080 --> 00:07:56.240]  在羅馬的世界中
[00:07:56.240 --> 00:07:59.280]  它代表著一個很強大的軍事力量
[00:07:59.920 --> 00:08:03.400]  當時猶太人,包括耶穌所在的
[00:08:03.400 --> 00:08:04.760]  加利利地區
[00:08:04.760 --> 00:08:07.040]  都是被羅馬佔領著
[00:08:07.040 --> 00:08:08.760]  所以對猶太人來說
[00:08:08.760 --> 00:08:13.200]  羅馬軍團是壓迫和暴力的象徵
[00:08:13.200 --> 00:08:17.200]  所以「鬼叫群」這個字
[00:08:17.200 --> 00:08:22.600]  不只是說它有很多很多的意思
[00:08:22.600 --> 00:08:26.280]  它代表著它像羅馬軍團般強大
[00:08:26.280 --> 00:08:28.280]  如此組織、如此壓迫
[00:08:29.280 --> 00:08:31.600]  它們就傷了人
[00:08:31.600 --> 00:08:35.200]  令人很痛苦和混亂
[00:08:35.200 --> 00:08:39.760]  而耶穌說「鬼」,很有趣
[00:08:39.760 --> 00:08:41.240]  祂不是跟人類軍隊打
[00:08:41.240 --> 00:08:46.080]  而是直接跟這些靈界軍團對抗
[00:08:46.080 --> 00:08:48.440]  不知道大家有否看過《聊齋》
[00:08:48.440 --> 00:08:52.000]  有看過TVB版本的《聊齋》
[00:08:52.000 --> 00:08:53.480]  看看可否舉手
[00:08:53.480 --> 00:08:56.520]  如果大家看過這個版本
[00:08:56.600 --> 00:08:58.440]  可能大家也有一點社會經驗
[00:08:58.440 --> 00:09:02.880]  1996年首播,我看重播
[00:09:02.880 --> 00:09:10.800]  裡面有很多妖怪、神怪的東西
[00:09:10.800 --> 00:09:12.480]  很天馬行空
[00:09:12.480 --> 00:09:14.960]  很多人都會覺得很驚訝
[00:09:14.960 --> 00:09:17.720]  為何事情會這樣發生
[00:09:17.720 --> 00:09:22.200]  另一齣…這是我的年代
[00:09:22.200 --> 00:09:25.000]  天馬行空的電影是西遊記
[00:09:25.000 --> 00:09:26.000]  也是TVB的,對吧
[00:09:26.080 --> 00:09:28.520]  無論是張惠健版本
[00:09:28.520 --> 00:09:30.520]  或陳虹文版本,我都很喜歡
[00:09:30.520 --> 00:09:34.480]  大家都知道《聊齋》和西遊記
[00:09:34.480 --> 00:09:36.040]  其實是神話小說
[00:09:36.040 --> 00:09:39.040]  沒有人會當它是真的,對吧
[00:09:39.040 --> 00:09:40.840]  是神話吧
[00:09:40.840 --> 00:09:46.920]  它是…除了TVB用來做劇集外
[00:09:46.920 --> 00:09:50.280]  其實它是一個明清時代的神話小說
[00:09:50.280 --> 00:09:53.600]  但它又不是那麼單純
[00:09:53.680 --> 00:09:55.040]  它不是單純地說
[00:09:55.040 --> 00:09:57.520]  創作一些東西讓大家笑一下
[00:09:57.520 --> 00:10:01.120]  它是在表達當時對於政權的不滿
[00:10:01.120 --> 00:10:04.320]  但它又不能直接地跟別人說
[00:10:04.320 --> 00:10:06.320]  「我真的對這個政權很不滿」
[00:10:06.320 --> 00:10:09.040]  它就要用很神化的東西
[00:10:09.040 --> 00:10:11.640]  去表達給別人聽
[00:10:11.640 --> 00:10:13.640]  「我們真的對這個政府很不滿」
[00:10:13.640 --> 00:10:15.680]  所以那些妖怪
[00:10:15.680 --> 00:10:18.280]  其實是在代表社會、政權
[00:10:18.280 --> 00:10:20.320]  對於人的不公
[00:10:20.320 --> 00:10:22.880]  所以他們要打擊那些妖怪
[00:10:22.960 --> 00:10:24.600]  要趕走他們
[00:10:24.600 --> 00:10:26.280]  就是因為這個原因
[00:10:26.280 --> 00:10:31.600]  而盧家福音這裡的神蹟是真的
[00:10:31.600 --> 00:10:34.800]  但他仍然用了這個技巧
[00:10:34.800 --> 00:10:35.480]  這個影視技巧
[00:10:35.480 --> 00:10:37.080]  就是當時的猶太人覺得
[00:10:37.080 --> 00:10:42.280]  這個羅馬政權那麼暴力、那麼殘忍
[00:10:42.280 --> 00:10:44.480]  經常殺他們的同胞
[00:10:44.480 --> 00:10:47.160]  令他們苦不堪言
[00:10:47.160 --> 00:10:49.160]  他們才是真正的敵人
[00:10:49.160 --> 00:10:51.560]  所以Legion這個字
[00:10:51.640 --> 00:10:53.680]  羅馬軍團就像冤鬼一樣
[00:10:53.680 --> 00:10:56.600]  控制著羅馬人、控制著猶太人
[00:10:56.600 --> 00:11:02.280]  就像當年埃及人處處刁難、壓迫猶太人
[00:11:02.280 --> 00:11:05.960]  令猶太人的生活苦不堪言
[00:11:05.960 --> 00:11:09.240]  是有這個意味
[00:11:09.240 --> 00:11:10.680]  但耶穌很有趣
[00:11:10.680 --> 00:11:11.680]  耶穌很巧妙地
[00:11:11.680 --> 00:11:15.080]  回憶猶太人很熟悉的舊恩歷史
[00:11:15.080 --> 00:11:17.560]  扭轉當時猶太人的想法
[00:11:17.640 --> 00:11:19.520]  就是真正的敵人
[00:11:19.520 --> 00:11:23.720]  不是眼見、看到的敵人,羅馬人
[00:11:23.720 --> 00:11:28.600]  而是躲在背後的邪惡勢力、魔鬼
[00:11:28.600 --> 00:11:32.800]  如果我們把平靜風和浪
[00:11:32.800 --> 00:11:35.680]  以及當日諸群的這兩個神蹟
[00:11:35.680 --> 00:11:39.400]  跟舊約《出一甲記》14章做比較
[00:11:39.400 --> 00:11:43.480]  我們會更加知道作者的用意
[00:11:43.560 --> 00:11:47.560]  大家如果有讀過《出一甲記》
[00:11:47.560 --> 00:11:49.080]  通常我們未必能出到埃及
[00:11:49.080 --> 00:11:51.000]  你知道很長,對吧
[00:11:51.000 --> 00:11:53.440]  讀到14章已經算不錯
[00:11:53.440 --> 00:11:56.160]  這也是一個很經典的神蹟
[00:11:56.160 --> 00:12:03.160]  是上帝帶領摩西、帶領以色列人出埃及
[00:12:03.160 --> 00:12:06.200]  逃避了法老的追趕
[00:12:06.200 --> 00:12:09.560]  而這在猶太傳統經典中
[00:12:09.560 --> 00:12:12.440]  是一個解放的故事
[00:12:12.520 --> 00:12:14.040]  而路加福音很有趣
[00:12:14.040 --> 00:12:18.080]  他故意重述舊約的事件
[00:12:18.080 --> 00:12:19.720]  大家看看有甚麼詞
[00:12:19.720 --> 00:12:21.520]  首先是渡過水域
[00:12:21.520 --> 00:12:24.880]  在《出一甲記》14章中
[00:12:24.880 --> 00:12:26.200]  以色列人過紅海
[00:12:26.200 --> 00:12:29.080]  摩西用手杖分開海水
[00:12:29.080 --> 00:12:32.480]  然後等以色列人過了紅海後
[00:12:32.480 --> 00:12:34.320]  水就合在一起,對吧
[00:12:34.320 --> 00:12:35.960]  如果大家記得那個故事
[00:12:35.960 --> 00:12:39.280]  然後怎樣?有甚麼死了
[00:12:40.400 --> 00:12:43.480]  是,是淹沒了軍隊
[00:12:43.480 --> 00:12:45.920]  淹沒了軍隊
[00:12:45.920 --> 00:12:49.520]  然後在路加福音中
[00:12:49.520 --> 00:12:52.920]  耶穌如何?平靜風和浪,對吧
[00:12:52.920 --> 00:12:55.280]  然後就像摩西一樣
[00:12:55.280 --> 00:12:57.520]  命令風和水都聽從他
[00:12:57.520 --> 00:13:03.040]  然後耶穌如何?帶門徒過了加里尼湖
[00:13:03.040 --> 00:13:06.120]  剛才提到湖很值得留意
[00:13:06.120 --> 00:13:08.840]  湖的原文可以翻譯為「海」
[00:13:09.880 --> 00:13:11.560]  如果你去過加里尼也知道
[00:13:11.560 --> 00:13:12.520]  其實是一個很大的湖
[00:13:12.520 --> 00:13:14.440]  它不是海,是淡水
[00:13:14.440 --> 00:13:17.400]  就像密西根一樣,是淡水
[00:13:17.400 --> 00:13:21.760]  但這個湖周不時也很大風大浪
[00:13:21.760 --> 00:13:24.520]  就像海一樣
[00:13:24.520 --> 00:13:27.840]  所以如果有些知識的人
[00:13:27.840 --> 00:13:29.440]  或有些知識的翻譯者
[00:13:29.440 --> 00:13:32.720]  也不會把這個湖翻譯為「海」
[00:13:32.720 --> 00:13:36.360]  但作者很有趣
[00:13:36.440 --> 00:13:40.480]  作者特意在原文中選了一個字
[00:13:40.480 --> 00:13:43.840]  這個字可以翻譯為「海」
[00:13:43.840 --> 00:13:45.240]  也可以翻譯為「湖」
[00:13:45.240 --> 00:13:47.400]  其實他有另一個字,他不選
[00:13:47.400 --> 00:13:49.280]  另一個字只能翻譯為「海」
[00:13:49.280 --> 00:13:50.760]  他特意不選這個字
[00:13:50.760 --> 00:13:52.800]  是甚麼意思
[00:13:52.800 --> 00:13:53.800]  即是說…
[00:13:53.800 --> 00:13:56.800]  作者特意選了一個字
[00:13:56.800 --> 00:14:00.400]  用雙重的意思去映射當年
[00:14:00.400 --> 00:14:02.560]  上帝帶領以色列人
[00:14:03.480 --> 00:14:08.320]  藉著摩西的手帶領以色列人解放
[00:14:08.320 --> 00:14:09.640]  解放他們
[00:14:09.640 --> 00:14:12.920]  所以耶穌就像一個新的摩西一樣
[00:14:12.920 --> 00:14:17.800]  帶領門徒過了海
[00:14:17.800 --> 00:14:19.320]  第二…
[00:14:19.320 --> 00:14:23.920]  對了,第二就是風的角色
[00:14:23.920 --> 00:14:27.040]  如果留意在《春夏合記》14章中
[00:14:27.040 --> 00:14:30.920]  神是用強勁的東風令紅海分開
[00:14:30.920 --> 00:14:33.000]  而在《平靜風和浪》的故事中
[00:14:33.080 --> 00:14:36.240]  耶穌斥責風和浪,令他們平靜
[00:14:36.240 --> 00:14:37.920]  就是在回應裡面的風
[00:14:37.920 --> 00:14:40.440]  耶穌是直接命令自然的力量
[00:14:40.440 --> 00:14:46.080]  這樣做是特意勾起以色列人、猶太人
[00:14:46.080 --> 00:14:49.920]  他們對於救恩的故事的回憶
[00:14:49.920 --> 00:14:55.000]  就是當日上帝解放猶太人
[00:14:55.000 --> 00:14:58.040]  令他們離開暴力的政權
[00:14:58.040 --> 00:15:01.480]  所以為何路加要強調
[00:15:01.560 --> 00:15:06.200]  鬼趕了被人上身的人兄去哪裡
[00:15:06.200 --> 00:15:07.640]  曠野
[00:15:07.640 --> 00:15:14.120]  因為曠野在記憶歷史中是救恩的開始
[00:15:14.120 --> 00:15:16.440]  是猶太人救恩的開始
[00:15:16.440 --> 00:15:20.840]  所以如果大家再看下去
[00:15:20.840 --> 00:15:23.640]  就會發現,全部人的陰霾不同
[00:15:23.640 --> 00:15:24.440]  而全部人的陰霾是一樣的
[00:15:24.440 --> 00:15:26.000]  只是有些不同
[00:15:26.000 --> 00:15:31.360]  共同主題就是敵人在海或湖泡死
[00:15:31.440 --> 00:15:34.480]  但最大的不同是在《出埃及記》中
[00:15:34.480 --> 00:15:39.280]  埃及軍隊全部泡死在紅海裡
[00:15:39.280 --> 00:15:40.600]  對吧
[00:15:40.600 --> 00:15:43.600]  這裡的敵人是人類的軍隊
[00:15:43.600 --> 00:15:47.000]  代表著壓迫以色列的埃及政權
[00:15:47.000 --> 00:15:48.840]  而在「趕鬼故事」
[00:15:48.840 --> 00:15:50.320]  即在路加福音裡
[00:15:50.320 --> 00:15:55.400]  鬼軍團進入了豬群後
[00:15:55.400 --> 00:15:56.920]  衝入湖泡死
[00:15:56.920 --> 00:15:59.360]  他們也像埃及軍隊般泡死
[00:15:59.360 --> 00:16:00.840]  但這裡死的是誰
[00:16:01.840 --> 00:16:04.640]  死的是豬,對吧
[00:16:04.640 --> 00:16:07.040]  不是人,是豬
[00:16:07.040 --> 00:16:14.880]  豬群的代表豬本身替代了軍團的覆沒
[00:16:14.880 --> 00:16:18.200]  再看一次,這裡有點複雜
[00:16:18.200 --> 00:16:21.200]  《出埃及記》泡死的是軍隊,對吧
[00:16:21.200 --> 00:16:23.880]  而路加福音、平靜風浪浪
[00:16:23.880 --> 00:16:28.120]  和「趕鬼故事」死的是豬,沒錯
[00:16:28.120 --> 00:16:29.960]  豬是鬼的載體
[00:16:30.040 --> 00:16:31.520]  路加花了這麼大的氣力
[00:16:31.520 --> 00:16:34.440]  去說服讀者
[00:16:34.440 --> 00:16:36.240]  他只說了一件事
[00:16:36.240 --> 00:16:41.000]  就是魔鬼才是人的真正敵人
[00:16:41.000 --> 00:16:44.720]  他們就像軍團般組織化、強大
[00:16:44.720 --> 00:16:46.280]  躲在別人背後
[00:16:46.280 --> 00:16:51.440]  利用人的表面表徵去做邪惡的事情
[00:16:51.440 --> 00:16:56.760]  所以耶穌沒有泡死人
[00:16:56.840 --> 00:17:01.400]  而是直接針對魔鬼帶來解放
[00:17:01.400 --> 00:17:04.320]  祂可以直接把人泡死
[00:17:04.320 --> 00:17:05.480]  但祂沒有這樣做
[00:17:05.480 --> 00:17:09.200]  這個訊息是要提醒我們
[00:17:09.200 --> 00:17:12.920]  我們要改變我們看人際衝突的角度
[00:17:12.920 --> 00:17:14.720]  由人彼此之間的衝突
[00:17:14.720 --> 00:17:16.760]  轉向屬靈的真戰
[00:17:16.760 --> 00:17:19.520]  我們多走一步去理解和解開誤會
[00:17:19.520 --> 00:17:20.880]  而不是加深仇恨
[00:17:20.880 --> 00:17:24.000]  這個放在自己的袋子上
[00:17:25.000 --> 00:17:28.200]  大家看到這張相片
[00:17:28.200 --> 00:17:33.960]  是2015年大約香港的10月、11月
[00:17:33.960 --> 00:17:35.840]  有很多芒草的時候拍攝的
[00:17:35.840 --> 00:17:41.640]  我曾經把某些人當成敵人
[00:17:41.640 --> 00:17:44.400]  大家看到這張相片都很憤怒
[00:17:44.400 --> 00:17:48.120]  頭髮都垂起,額頭都腫了
[00:17:48.120 --> 00:17:51.200]  其中一點是
[00:17:51.280 --> 00:17:54.760]  其實我以前有一段很長的時間
[00:17:54.760 --> 00:17:55.800]  我不會…
[00:17:55.800 --> 00:17:59.640]  我認識朋友,第一個條件是立場
[00:17:59.640 --> 00:18:04.680]  我不會跟不同立場的人做朋友
[00:18:04.680 --> 00:18:09.280]  因為很憤怒
[00:18:09.280 --> 00:18:12.640]  我覺得這個世界有很多不公平
[00:18:12.640 --> 00:18:13.520]  有很多不公義
[00:18:13.520 --> 00:18:16.320]  其中一些跟我立場不同的人
[00:18:16.320 --> 00:18:19.760]  就是這個世界不公義的其中一個原因
[00:18:19.840 --> 00:18:21.240]  我是這樣看的,當時是這樣看的
[00:18:21.240 --> 00:18:22.960]  這個想法很偏激
[00:18:22.960 --> 00:18:25.840]  甚麼都是立場先行
[00:18:25.840 --> 00:18:30.040]  甚麼都是覺得這個世界是黑和白
[00:18:30.040 --> 00:18:30.960]  沒有中間
[00:18:30.960 --> 00:18:34.960]  所有事情,幾乎所有事情
[00:18:34.960 --> 00:18:36.080]  都是二言對立
[00:18:36.080 --> 00:18:38.360]  如果不是跟我同一個立場
[00:18:38.360 --> 00:18:39.760]  即不是朋友
[00:18:39.760 --> 00:18:41.640]  不是朋友即是甚麼?敵人
[00:18:41.640 --> 00:18:47.240]  我會覺得跟我同一個立場的人
[00:18:47.240 --> 00:18:48.480]  就是好人
[00:18:48.560 --> 00:18:52.640]  這些想法令我抽離了很多不同群體
[00:18:52.640 --> 00:18:53.440]  令我離開了一些
[00:18:53.440 --> 00:18:56.520]  我本身很珍惜的朋友圈子
[00:18:56.520 --> 00:18:59.920]  疏遠了一些很關心我的長輩
[00:18:59.920 --> 00:19:00.920]  就因為這樣
[00:19:00.920 --> 00:19:05.000]  我發現我跟他們有很多不同
[00:19:05.000 --> 00:19:08.120]  當時的我,我覺得立場很重要
[00:19:08.120 --> 00:19:10.640]  看法很重要
[00:19:10.640 --> 00:19:12.360]  我的觀點很重要
[00:19:12.360 --> 00:19:14.840]  一些比起人與人之間的關係更重要
[00:19:16.080 --> 00:19:17.200]  這些就是…
[00:19:17.200 --> 00:19:19.640]  這麼多年後,10年了
[00:19:19.640 --> 00:19:22.880]  我後來回看
[00:19:22.880 --> 00:19:27.320]  魔鬼會令我們以為對方是敵人
[00:19:27.320 --> 00:19:29.240]  會影響我們跟人的關係
[00:19:29.240 --> 00:19:33.920]  我們以為疏遠了一些我們憎恨的人
[00:19:33.920 --> 00:19:35.680]  我們就會相安無事
[00:19:35.680 --> 00:19:39.400]  但原來我們疏遠它的時候
[00:19:39.400 --> 00:19:41.000]  也會影響到我們自身
[00:19:41.000 --> 00:19:44.720]  最近我看了一本書
[00:19:44.720 --> 00:19:45.920]  是Bella送給我的
[00:19:46.920 --> 00:19:50.720]  叫「自卑與超越」
[00:19:50.720 --> 00:19:56.320]  她是接近100年前的精神科醫生
[00:19:56.320 --> 00:19:58.920]  是佛洛伊德的好朋友
[00:19:58.920 --> 00:20:01.680]  叫Alfred Adler
[00:20:01.680 --> 00:20:06.280]  他很早期跟佛洛伊德研究人怎樣成長
[00:20:06.280 --> 00:20:08.840]  有甚麼需求
[00:20:08.840 --> 00:20:11.880]  他在書中提醒人
[00:20:11.880 --> 00:20:15.480]  普遍人的一生會完成三個主要任務
[00:20:15.560 --> 00:20:17.600]  如果沒辦法完成或處理
