
[00:00:00.000 --> 00:00:04.400]  各位,我們這次繼續思考智慧文學
[00:01:39.100 --> 00:01:40.500]  我們的關係等等
[00:01:40.500 --> 00:01:42.500]  你知道這件事情也很重要
[00:01:42.500 --> 00:01:43.100]  EQ
[00:01:43.100 --> 00:01:44.900]  特別是在職場上
[00:01:44.900 --> 00:01:45.600]  大家知道
[00:01:45.600 --> 00:01:48.000]  不是IQ高就夠了
[00:01:48.000 --> 00:01:51.100]  最重要是有EQ嘛
[00:01:51.100 --> 00:01:53.900]  所以《針研》有一點點像這件事情
[00:01:54.100 --> 00:01:59.400]  所以我們首先將《針研》裡面的一些話
[00:01:59.400 --> 00:02:01.100]  拿出來思想一下
[00:02:01.100 --> 00:02:03.600]  並且看看整本《針研》
[00:02:03.600 --> 00:02:05.000]  怎麼去理解
[00:02:05.000 --> 00:02:08.600]  以至我們能夠聽到《針研》對我們的挑戰
[00:02:08.600 --> 00:02:13.900]  第一段我想跟大家去思考的就是二十六章十三至十六節
[00:02:13.900 --> 00:02:14.800]  這裡說什麼呢?
[00:02:14.800 --> 00:02:16.100]  他說冷惰人說
[00:02:16.100 --> 00:02:18.200]  路上有獅子
[00:02:18.200 --> 00:02:19.000]  不是老虎
[00:02:19.000 --> 00:02:21.100]  廣場上也有獅子
[00:02:21.900 --> 00:02:24.300]  冷惰人在床上翻動
[00:02:24.300 --> 00:02:27.400]  就像繞著門鈎轉動一樣
[00:02:27.400 --> 00:02:29.700]  冷惰人將手放在盤子裡面
[00:02:29.700 --> 00:02:33.600]  連拿食物回口邊也覺得勞累
[00:02:33.600 --> 00:02:38.800]  冷惰人看自己比七個善於應對的人更加有智慧
[00:02:38.800 --> 00:02:40.100]  這裡說什麼呢?
[00:02:40.100 --> 00:02:42.600]  這裡就說到一個愚昧的人
[00:02:42.600 --> 00:02:44.500]  冷惰的人
[00:02:44.500 --> 00:02:45.600]  那麼
[00:02:45.600 --> 00:02:47.200]  中間那兩句
[00:02:47.200 --> 00:02:50.100]  就去描述他一些行動
[00:02:50.500 --> 00:02:52.500]  懶散
[00:02:52.500 --> 00:02:53.400]  躺在床上
[00:02:53.400 --> 00:02:55.000]  就像門鈎一樣自轉
[00:02:55.000 --> 00:02:57.000]  轉來轉去也去不了哪裡
[00:02:57.000 --> 00:02:59.000]  他也是維持在原狀
[00:02:59.000 --> 00:03:02.000]  冷惰的人不想出力
[00:03:02.000 --> 00:03:05.400]  甚至前面有食物也不想拿
[00:03:05.400 --> 00:03:06.900]  可能要等人餵他
[00:03:06.900 --> 00:03:09.500]  這些都是嘲諷的手法
[00:03:09.500 --> 00:03:12.400]  頭尾這裡說到冷惰的人
[00:03:12.400 --> 00:03:14.900]  內心的想法
[00:03:14.900 --> 00:03:17.000]  他說外面有獅子
[00:03:17.000 --> 00:03:18.800]  外面有猛獸
[00:03:18.800 --> 00:03:20.400]  所以我就不想出去了
[00:03:20.400 --> 00:03:21.500]  意思就是說
[00:03:21.500 --> 00:03:23.200]  不僅是不想出門這麼簡單
[00:03:23.200 --> 00:03:25.400]  就是說我不想出去工作
[00:03:25.400 --> 00:03:28.100]  因為在浸燃這個世界裡面
[00:03:28.100 --> 00:03:29.800]  義者
[00:03:29.800 --> 00:03:30.700]  義人
[00:03:30.700 --> 00:03:31.500]  Righteous
[00:03:31.500 --> 00:03:34.300]  就是願意去工作並且是公認人的
[00:03:34.300 --> 00:03:36.600]  那些不是為了自己賺錢
[00:03:36.600 --> 00:03:39.300]  而是為了其他人去祝福群體的
[00:03:39.300 --> 00:03:40.500]  那些叫做義人
[00:03:40.500 --> 00:03:41.800]  反過來
[00:03:41.800 --> 00:03:42.900]  那些愚昧的人
[00:03:42.900 --> 00:03:44.600]  或者冷惰的人
[00:03:44.600 --> 00:03:46.500]  只是為了自己
[00:03:46.500 --> 00:03:49.300]  從自己的角度去想而已
[00:03:49.500 --> 00:03:53.800]  這些就是浸燃這一處去諷刺的
[00:03:53.800 --> 00:03:55.900]  並且最後那一句
[00:03:55.900 --> 00:03:57.500]  他還以為自己很聰明
[00:03:57.500 --> 00:04:00.100]  比七個智者更加聰明
[00:04:00.100 --> 00:04:02.400]  他覺得自己不用生活
[00:04:02.400 --> 00:04:04.300]  貪小便宜
[00:04:04.300 --> 00:04:05.600]  有人餵他
[00:04:05.600 --> 00:04:08.800]  自己不需要去勞力工作
[00:04:08.800 --> 00:04:11.300]  不用去生產等等
[00:04:11.300 --> 00:04:12.700]  你看我多聰明
[00:04:12.700 --> 00:04:14.400]  其實就是這樣諷刺他
[00:04:14.400 --> 00:04:17.400]  因為等於我們中文的格言就是
[00:04:18.200 --> 00:04:20.200]  濫牛屎尿多
[00:04:20.200 --> 00:04:22.600]  濫人明天多
[00:04:22.600 --> 00:04:24.400]  經常都想著明天
[00:04:24.400 --> 00:04:27.800]  這些就是很典型的一些浸燃
[00:04:27.800 --> 00:04:31.000]  想當頭棒的也可以提醒我們
[00:04:31.000 --> 00:04:33.300]  二十四章了
[00:04:33.300 --> 00:04:35.700]  這一段我就是很喜歡的
[00:04:35.700 --> 00:04:37.400]  因為這裡可以告訴我們
[00:04:37.400 --> 00:04:39.500]  到底浸燃裡面的智者
[00:04:39.500 --> 00:04:42.100]  跟其他人才知道等等
[00:04:42.100 --> 00:04:43.100]  有什麼不同
[00:04:43.100 --> 00:04:45.900]  以及他不同的地方在哪裡
[00:04:45.900 --> 00:04:47.700]  什麼叫做有智慧呢?
[00:04:47.700 --> 00:04:48.600]  我們看看
[00:04:48.600 --> 00:04:49.800]  二十四章三十節
[00:04:49.800 --> 00:04:51.500]  智者說什麼呢?
[00:04:51.500 --> 00:04:53.700]  他說我經過濫暴人的田地
[00:04:53.700 --> 00:04:55.100]  無知人的葡萄園
[00:04:55.100 --> 00:04:57.300]  只見到到處長滿窒礙
[00:04:57.300 --> 00:04:59.300]  地面長滿刺草
[00:04:59.300 --> 00:05:00.400]  很多野草在這裡
[00:05:00.400 --> 00:05:02.000]  石牆也倒塌了
[00:05:02.000 --> 00:05:03.700]  智者說我看見
[00:05:03.700 --> 00:05:05.300]  我就用心思想
[00:05:05.300 --> 00:05:06.800]  我看見的時候
[00:05:06.800 --> 00:05:08.700]  就領受了教訓
[00:05:08.700 --> 00:05:10.100]  教訓是什麼呢?
[00:05:10.100 --> 00:05:11.500]  在睡片時打頓片時
[00:05:11.500 --> 00:05:13.900]  抱手躺臥在片時
[00:05:13.900 --> 00:05:16.300]  你的貧窮就如強盜來
[00:05:16.300 --> 00:05:20.500]  你的缺乏就如拿兵器的人來一樣
[00:05:20.500 --> 00:05:23.000]  這裡有什麼特別的地方
[00:05:23.000 --> 00:05:26.300]  大家記得先知是怎麼領受上帝的話嗎?
[00:05:26.300 --> 00:05:28.200]  先知很多時候被聖靈感動
[00:05:28.200 --> 00:05:29.900]  然後帶他到天上
[00:05:29.900 --> 00:05:31.900]  他看到天上的景象
[00:05:31.900 --> 00:05:33.700]  上帝給他異象和訊息
[00:05:33.700 --> 00:05:35.100]  然後他下來
[00:05:35.100 --> 00:05:37.500]  直接跟神的子民說話
[00:05:37.500 --> 00:05:38.900]  耶和華如此說
[00:05:38.900 --> 00:05:41.500]  這就是先知
[00:05:41.500 --> 00:05:43.100]  智者呢
[00:05:43.100 --> 00:05:44.400]  The wise
[00:05:44.400 --> 00:05:46.100]  有些不同
[00:05:46.400 --> 00:05:48.000]  他沒有什麼看異象的
[00:05:48.000 --> 00:05:50.000]  但是他觀察世界
[00:05:50.000 --> 00:05:51.700]  他說他看見
[00:05:51.700 --> 00:05:54.300]  看見懶惰人的田地
[00:05:54.300 --> 00:05:57.000]  他觀察到一些東西
[00:05:57.000 --> 00:05:59.600]  就是看見人生百態
[00:05:59.600 --> 00:06:02.700]  他就領略到一些生命裡面的教導
[00:06:02.700 --> 00:06:04.600]  所以智者在這裡
[00:06:04.600 --> 00:06:06.500]  他觀察到什麼呢?
[00:06:06.500 --> 00:06:09.100]  他觀察到自然界有一個定律
[00:06:09.100 --> 00:06:14.000]  就是石頭永遠都是向地下
[00:06:14.000 --> 00:06:14.900]  向下跌
[00:06:15.200 --> 00:06:16.800]  就像水往低流一樣
[00:06:16.800 --> 00:06:18.000]  是不會反過來的
[00:06:18.000 --> 00:06:20.000]  石頭不會從地上無緣無故地上來的
[00:06:20.000 --> 00:06:20.600]  是不是?
[00:06:20.600 --> 00:06:22.600]  他看見這些田地
[00:06:22.600 --> 00:06:24.800]  這些城牆、石牆
[00:06:24.800 --> 00:06:26.200]  是日久失修
[00:06:26.200 --> 00:06:30.400]  看見只會向著一個方向破壞
[00:06:30.400 --> 00:06:33.300]  就是說他領略到、觀察到
[00:06:33.300 --> 00:06:35.500]  這個世界裡面有一股力量
[00:06:35.500 --> 00:06:37.100]  一些邪惡的力量
[00:06:37.100 --> 00:06:40.100]  是將我們生命裡面的秩序
[00:06:40.100 --> 00:06:41.600]  變成混亂的
[00:06:41.600 --> 00:06:43.400]  永遠你的 order(命令)
[00:06:43.700 --> 00:06:46.000]  都是會自動變成 chaos(混亂)的
[00:06:46.000 --> 00:06:48.100]  是永遠不會回頭
[00:06:48.100 --> 00:06:49.800]  不會說由 chaos(混亂)
[00:06:49.800 --> 00:06:50.500]  混亂
[00:06:50.500 --> 00:06:52.200]  變成有秩序的
[00:06:52.200 --> 00:06:54.000]  所以你看看你家就知道了
[00:06:54.000 --> 00:06:54.700]  是不是?
[00:06:54.700 --> 00:06:55.600]  你看看你家
[00:06:55.600 --> 00:06:56.700]  你沒有收拾多久
[00:06:56.700 --> 00:06:57.800]  你沒有收拾東西
[00:06:57.800 --> 00:06:58.800]  你懶散的時候
[00:06:58.800 --> 00:07:00.000]  就自然
[00:07:00.000 --> 00:07:02.300]  不需要你做什麼
[00:07:02.300 --> 00:07:04.100]  秩序就會變成混亂
[00:07:04.100 --> 00:07:06.500]  智者就領略到這個教訓
[00:07:06.500 --> 00:07:09.100]  從他觀察裡面的自然律
[00:07:09.100 --> 00:07:12.900]  他就看出一些更深層的東西
[00:07:13.100 --> 00:07:16.900]  所以這個智者不是一個 natural scientist(自然科學家)這麼簡單
[00:07:16.900 --> 00:07:20.700]  就是我們今天叫做 observation(觀察)
[00:07:20.700 --> 00:07:24.000]  觀察到世界裡面的一些定律
[00:07:24.000 --> 00:07:25.300]  不是停在那裡
[00:07:25.300 --> 00:07:26.500]  他想出教訓
[00:07:26.500 --> 00:07:29.500]  他就領受了一些教導
[00:07:29.500 --> 00:07:31.900]  智者是一個屬靈的教士
[00:07:31.900 --> 00:07:33.100]  一個生命的教士
[00:07:33.100 --> 00:07:35.600]  就是他觀察了之後
[00:07:35.600 --> 00:07:37.900]  他領略到生命都是一樣
[00:07:37.900 --> 00:07:40.000]  領略到就是我們生命
[00:07:40.000 --> 00:07:42.300]  他在說我們的屬靈生命
[00:07:42.800 --> 00:07:47.000]  是永遠從秩序走向敗壞的
[00:07:47.000 --> 00:07:49.300]  從 order(命令)走向 chaos(混亂)
[00:07:49.300 --> 00:07:51.200]  你不需要做任何事情
[00:07:51.200 --> 00:07:52.900]  孜孜然就會是這樣的
[00:07:52.900 --> 00:07:54.600]  你想想我們的屬靈生命
[00:07:54.600 --> 00:07:55.500]  豈不是這樣
[00:07:55.500 --> 00:07:57.800]  貧窮會自然來
[00:07:57.800 --> 00:07:59.800]  並且搶著來
[00:07:59.800 --> 00:08:02.200]  混亂會自然來
[00:08:02.200 --> 00:08:05.200]  死亡自動會來
[00:08:05.200 --> 00:08:06.800]  但是
[00:08:06.800 --> 00:08:08.600]  除非你相反
[00:08:08.600 --> 00:08:11.100]  相反你去到下功夫
[00:08:11.100 --> 00:08:12.100]  你去到修理
[00:08:12.100 --> 00:08:13.800]  不像這個懶惰人一樣
[00:08:13.800 --> 00:08:15.900]  你去到發展他
[00:08:15.900 --> 00:08:18.000]  你去到成長他
[00:08:18.000 --> 00:08:19.900]  你去到栽培他
[00:08:19.900 --> 00:08:24.500]  那你就會阻止這個邪惡的勢力
[00:08:24.500 --> 00:08:26.400]  來敗壞你
[00:08:26.400 --> 00:08:28.500]  我們要下功夫
[00:08:28.500 --> 00:08:31.500]  才能夠維持秩序
[00:08:31.500 --> 00:08:33.800]  如果打頓騙事的話
[00:08:33.800 --> 00:08:34.900]  我們不要理他了
[00:08:34.900 --> 00:08:37.000]  我們屬靈生命先放在一邊
[00:08:37.000 --> 00:08:38.100]  沒事的
[00:08:38.100 --> 00:08:39.200]  沒問題的
[00:08:39.200 --> 00:08:41.500]  我們就一定會走向敗壞
[00:08:41.900 --> 00:08:44.100]  你只能夠加能量下去
[00:08:44.100 --> 00:08:46.800]  有下苦功
[00:08:46.800 --> 00:08:49.300]  然後我們才能夠生命裡面有平安
[00:08:49.300 --> 00:08:51.600]  想想我們的個人
[00:08:51.600 --> 00:08:52.700]  我們的工作
[00:08:52.700 --> 00:08:53.200]  我們的家庭
[00:08:53.200 --> 00:08:54.300]  我們的侍奉
[00:08:54.300 --> 00:08:55.500]  神和我們的關係
[00:08:55.500 --> 00:08:56.800]  其實都是一樣
[00:08:56.800 --> 00:08:59.600]  一定要加上我們的功夫
[00:08:59.600 --> 00:09:02.300]  我們要肯勤於鍛鍊
[00:09:02.300 --> 00:09:05.000]  我們才能夠有規律
[00:09:05.000 --> 00:09:09.400]  能夠領受基督裡面有的祝福
[00:09:09.400 --> 00:09:09.900]  是不是?
[00:09:10.700 --> 00:09:12.900]  所以智者就有這個分別
[00:09:12.900 --> 00:09:14.100]  觀察完之後
[00:09:14.100 --> 00:09:16.500]  他看到世上的百態
[00:09:16.500 --> 00:09:19.900]  我們應用在我們自己的生命裡面
[00:09:19.900 --> 00:09:21.600]  所以有時候
[00:09:21.600 --> 00:09:23.300]  有很多人看《針研》的時候
[00:09:23.300 --> 00:09:24.900]  就會覺得很 secular(宗教)
[00:09:24.900 --> 00:09:26.500]  很世俗
[00:09:26.500 --> 00:09:28.100]  聖經裡面有一本這樣的書
[00:09:28.100 --> 00:09:30.000]  我以為聖經裡面是很神聖的
[00:09:30.000 --> 00:09:32.200]  其實好像我們中文說
[00:09:32.200 --> 00:09:34.000]  勤有功棄無益
[00:09:34.000 --> 00:09:37.400]  有這種感覺是很自然的
[00:09:37.400 --> 00:09:37.900]  為什麼呢?
[00:09:37.900 --> 00:09:39.000]  因為在《針研》裡面
[00:09:39.000 --> 00:09:44.300]  確實沒有很明顯提到以色列的歷史裡面
[00:09:44.300 --> 00:09:46.100]  一些重要的事件
[00:09:46.100 --> 00:09:47.500]  或者重要的體制
[00:09:47.500 --> 00:09:49.100]  比如說出埃及
[00:09:49.100 --> 00:09:51.200]  聖殿耶路撒冷敬拜
[00:09:51.200 --> 00:09:52.100]  節旗
[00:09:52.100 --> 00:09:53.800]  聖約的律法等等
[00:09:53.800 --> 00:09:55.200]  這些很多時候都不提
[00:09:55.200 --> 00:09:57.800]  所以給我們的感覺是有點 secular(宗教)
[00:09:57.800 --> 00:09:59.200]  有些世俗
[00:09:59.200 --> 00:10:03.500]  就是跟我們這些華人文化的格言有什麼分別呢?
[00:10:03.500 --> 00:10:04.500]  叫我們做好人
[00:10:04.500 --> 00:10:05.900]  但是要留意
[00:10:06.200 --> 00:10:10.000]  有很多地方是有提耶和華的名字
[00:10:10.000 --> 00:10:13.500]  耶和華這個名字就是一個聖約的名字
[00:10:13.500 --> 00:10:16.200]  就是神自己的 personal name(個人名字)
[00:10:16.200 --> 00:10:17.200]  就是說
[00:10:17.200 --> 00:10:20.500]  智者去看世界的 order(命令)的時候
[00:10:20.500 --> 00:10:26.000]  他不僅僅是一個唯物的觀念去看世界
[00:10:26.000 --> 00:10:27.600]  有這樣的規律等等
[00:10:27.600 --> 00:10:30.000]  是在耶和華的約底下
[00:10:30.000 --> 00:10:32.900]  去看見生命裡面有的規律
[00:10:32.900 --> 00:10:35.600]  所以有很多地方會提到耶和華的
[00:10:35.800 --> 00:10:37.500]  譬如頭九章
[00:10:37.500 --> 00:10:40.600]  頭九章是一個序言
[00:10:40.600 --> 00:10:42.400]  第一章第七節
[00:10:42.400 --> 00:10:44.800]  這裡就是我們很多時候會記
[00:10:44.800 --> 00:10:46.300]  或者會背的一段經文
[00:10:46.300 --> 00:10:48.800]  經威爺會說就是智慧的開端
[00:10:48.800 --> 00:10:49.800]  知識的開端
[00:10:49.800 --> 00:10:55.400]  慾望人就是藐視神給他的智慧和教訓
[00:10:55.400 --> 00:10:57.000]  鑒然
[00:10:57.000 --> 00:10:58.200]  有一個 setting(設定)
[00:10:58.200 --> 00:11:00.200]  有一個處境
[00:11:00.200 --> 00:11:02.400]  就好像一個父親教兒女一樣
[00:11:02.400 --> 00:11:05.600]  所以就用一些智慧的說話
[00:11:05.700 --> 00:11:07.300]  去告訴他
[00:11:07.300 --> 00:11:09.500]  搞清楚你跟神的關係
[00:11:09.500 --> 00:11:11.900]  在你成長的當中
[00:11:11.900 --> 00:11:14.300]  特別是你成為聖人的時候
[00:11:14.300 --> 00:11:17.200]  你需要首要的第一件事
[00:11:17.200 --> 00:11:18.600]  你需要擺第一的
[00:11:18.600 --> 00:11:21.400]  就是你跟耶和華的關係
[00:11:21.400 --> 00:11:22.800]  為什麼呢?
[00:11:22.800 --> 00:11:24.800]  因為父親教他的兒子的時候
[00:11:24.800 --> 00:11:27.200]  兒子快要成家立室了
[00:11:27.200 --> 00:11:28.800]  以前十幾歲的時候
[00:11:28.800 --> 00:11:29.900]  就會成家立室了
[00:11:29.900 --> 00:11:31.600]  就會成為聖人了
[00:11:31.600 --> 00:11:34.800]  生命裡面需要做很多的選擇
[00:11:35.500 --> 00:11:37.400]  最重要的選擇是做什麼呢?
[00:11:37.400 --> 00:11:40.600]  所以就智者的父親
[00:11:40.600 --> 00:11:42.800]  在第一章到第九章
[00:11:42.800 --> 00:11:46.800]  就盡力地勸兒女
[00:11:46.800 --> 00:11:49.100]  去聽智慧的說話
[00:11:49.100 --> 00:11:50.800]  九章
[00:11:50.800 --> 00:11:53.100]  一個所謂的序言
[00:11:53.100 --> 00:11:55.500]  我們看看第九章說什麼
[00:11:55.500 --> 00:11:57.700]  到最後第九章
[00:11:57.700 --> 00:11:59.500]  就是序言的結束的時候
[00:11:59.500 --> 00:12:01.000]  第九章第一節
[00:12:01.400 --> 00:12:03.100]  智慧建造自己的房屋
[00:12:03.100 --> 00:12:05.000]  作成七根柱子
[00:12:05.000 --> 00:12:07.300]  他宰殺牲口
[00:12:07.300 --> 00:12:08.600]  調和美酒
[00:12:08.600 --> 00:12:09.900]  然後擺設筵席
[00:12:09.900 --> 00:12:11.400]  他差不多派幾個侍女出去
[00:12:11.400 --> 00:12:13.800]  自己又在城裡面高處呼喊
[00:12:13.800 --> 00:12:16.400]  叫山下的人做什麼呢?
[00:12:16.400 --> 00:12:18.000]  瑞士愚昧的人
[00:12:18.000 --> 00:12:19.300]  就是年輕的人
[00:12:19.300 --> 00:12:21.900]  或者屬靈生命不夠穩定的人
[00:12:21.900 --> 00:12:23.700]  可以到我這裡來
[00:12:23.700 --> 00:12:26.100]  請你接受這個邀請
[00:12:26.100 --> 00:12:27.000]  然後到第十節
[00:12:27.000 --> 00:12:28.900]  他說驚威耶和華是智慧的開端
[00:12:28.900 --> 00:12:30.700]  認識智慧者便是聰明
[00:12:30.700 --> 00:12:32.600]  你藉著我的智慧
[00:12:32.600 --> 00:12:33.800]  你就有生命了
[00:12:33.800 --> 00:12:36.200]  日子必定會增多
[00:12:36.200 --> 00:12:38.600]  並且你的年歲會加添
[00:12:38.600 --> 00:12:40.800]  這些都是舊約裡面經常有的
[00:12:40.800 --> 00:12:42.300]  就是 lengthen your day
[00:12:42.300 --> 00:12:43.400]  有生命了
[00:12:43.400 --> 00:12:45.400]  就是你要去聽智慧
[00:12:45.400 --> 00:12:48.500]  就是跟智慧去建立關係
[00:12:48.500 --> 00:12:51.500]  這裡就是第九章
[00:12:51.500 --> 00:12:54.200]  這個序言
[00:12:54.200 --> 00:12:57.500]  那裡講到介紹智慧
[00:12:57.500 --> 00:13:01.000]  有一個以人法的方法去介紹
[00:13:01.000 --> 00:13:02.400]  智慧這個字
[00:13:02.400 --> 00:13:03.500]  在希伯來文
[00:13:03.500 --> 00:13:04.200]  hochma
[00:13:04.200 --> 00:13:07.300]  其實是一個音性的名詞
[00:13:07.300 --> 00:13:08.700]  大家知道
[00:13:08.700 --> 00:13:09.800]  希伯來文 Hebrew
[00:13:09.800 --> 00:13:11.500]  是跟很多其他歐洲的語言
[00:13:11.500 --> 00:13:12.400]  譬如法文
[00:13:12.400 --> 00:13:14.500]  他們的 noun 名詞
[00:13:14.500 --> 00:13:16.300]  是有分陽和陰的
[00:13:16.300 --> 00:13:17.600]  男和女的
[00:13:17.600 --> 00:13:19.300]  智慧這個字的剛巧
[00:13:19.300 --> 00:13:20.700]  就是音性
[00:13:20.700 --> 00:13:22.000]  就是 she
[00:13:22.000 --> 00:13:23.800]  就是女士
[00:13:23.800 --> 00:13:24.700]  女性的她
[00:13:24.700 --> 00:13:26.900]  所以這裡
[00:13:27.300 --> 00:13:28.300]  我們的譯法
[00:13:28.300 --> 00:13:31.100]  就是把女性的她放在這裡
[00:13:31.100 --> 00:13:34.600]  我不太明白為什麼《和學本》沒有譯
[00:13:34.600 --> 00:13:37.900]  或者《新人本》譯成了
[00:13:37.900 --> 00:13:39.600]  她是一個死物的她
[00:13:39.600 --> 00:13:41.800]  但是原文是 she
[00:13:41.800 --> 00:13:43.300]  就是說這個智慧
[00:13:43.300 --> 00:13:44.800]  就像一個女士
[00:13:44.800 --> 00:13:46.900]  她就預備現席
[00:13:46.900 --> 00:13:48.300]  在房屋那裡
[00:13:48.300 --> 00:13:49.900]  邀請人進來
[00:13:49.900 --> 00:13:50.900]  然後
[00:13:50.900 --> 00:13:52.800]  她在城術裡面
[00:13:52.800 --> 00:13:56.000]  高處的地方去喊叫
[00:13:56.800 --> 00:13:59.000]  所以聖經在《針研》
[00:13:59.000 --> 00:14:01.400]  智慧形容成為一個女士
[00:14:01.400 --> 00:14:05.000]  英文我們叫她 woman wisdom 或者 lady wisdom
[00:14:05.000 --> 00:14:08.500]  因為希伯來的原文 chokma
[00:14:08.500 --> 00:14:09.500]  是音性
[00:14:09.500 --> 00:14:11.400]  所以這裡的手法
[00:14:11.400 --> 00:14:14.400]  就是說這個女子
[00:14:14.400 --> 00:14:15.900]  擺好現席
[00:14:15.900 --> 00:14:17.400]  要請這些年輕人
[00:14:17.400 --> 00:14:18.400]  沒有智慧的人
[00:14:18.400 --> 00:14:19.600]  有一個 hospitality
[00:14:19.600 --> 00:14:21.300]  這是文學的手法
[00:14:21.300 --> 00:14:24.000]  為什麼會說成這樣呢?
[00:14:24.000 --> 00:14:24.900]  用智慧
[00:14:24.900 --> 00:14:26.000]  說到智慧
[00:14:26.000 --> 00:14:28.100]  形容成為一個女子
[00:14:28.100 --> 00:14:29.200]  這個很自然
[00:14:29.200 --> 00:14:30.100]  剛剛我所說
[00:14:30.100 --> 00:14:31.600]  一個父親教育一個兒子
[00:14:31.600 --> 00:14:32.600]  因為他要成家立室
[00:14:32.600 --> 00:14:33.800]  他就是想什麼呢?
[00:14:33.800 --> 00:14:35.700]  要娶老婆
[00:14:35.700 --> 00:14:37.700]  他想他的配偶
[00:14:37.700 --> 00:14:39.800]  所以兒子想起要配偶的時候
[00:14:39.800 --> 00:14:40.900]  就想起女子
[00:14:40.900 --> 00:14:43.500]  這裡就用了一個文學手法
[00:14:43.500 --> 00:14:46.600]  就是勸沒有智慧的人
[00:14:46.600 --> 00:14:50.000]  你要娶智慧
[00:14:50.000 --> 00:14:52.000]  就是說你要跟智慧
[00:14:52.000 --> 00:14:55.600]  有一個緊密的關係
[00:14:55.600 --> 00:14:57.400]  這樣你才會有生命
[00:14:57.400 --> 00:15:00.400]  所以你這麼看的時候就明白了
[00:15:00.400 --> 00:15:02.200]  為什麼在最後的針研
[00:15:02.200 --> 00:15:04.100]  又說回一個女子叫做
[00:15:04.100 --> 00:15:05.400]  蔡德的夫人
[00:15:05.400 --> 00:15:07.200]  或者賢德的婦女
[00:15:07.200 --> 00:15:09.500]  其實就是一個首尾呼應
[00:15:09.500 --> 00:15:12.600]  說的不是真的說男和女的問題
[00:15:12.600 --> 00:15:14.500]  說的是生命裡面
[00:15:14.500 --> 00:15:17.400]  我們要做一個很重要的 decision(決定)
[00:15:17.400 --> 00:15:18.600]  一個決擇
[00:15:18.600 --> 00:15:21.400]  我們要選取智慧
[00:15:21.400 --> 00:15:23.900]  要棄絕愚昧
[00:15:24.400 --> 00:15:28.400]  第九節這裡介紹這位智慧的女子
[00:15:28.400 --> 00:15:29.400]  Lady Wisdom
[00:15:29.400 --> 00:15:30.700]  你再看下去的時候
[00:15:30.700 --> 00:15:34.200]  又有另外一個女子出現了
[00:15:34.200 --> 00:15:35.800]  九章第十三節
[00:15:35.800 --> 00:15:37.900]  愚昧的婦人
[00:15:37.900 --> 00:15:39.900]  另一個了
[00:15:39.900 --> 00:15:41.300]  不是Lady Wisdom
[00:15:41.300 --> 00:15:43.300]  我們可以叫她Lady Folly
[00:15:43.300 --> 00:15:46.400]  愚昧的化身
