
[00:00:00.000 --> 00:00:01.560]  麥教授,時間交給他
[00:05:31.680 --> 00:05:33.600]  我們怎樣向前一點
[00:05:33.600 --> 00:05:36.080]  向前一點不是說我們再強一點
[00:05:36.080 --> 00:05:38.000]  而是我們更加看到上帝
[00:05:38.000 --> 00:05:41.200]  是一位值得信靠的上帝
[00:05:41.200 --> 00:05:44.480]  所以在這次整年裡
[00:05:44.560 --> 00:05:47.280]  我們都會討論「Next」這個主題
[00:05:47.280 --> 00:05:49.400]  我自己會,其他學生不會
[00:05:49.400 --> 00:05:50.600]  但我自己會
[00:05:50.600 --> 00:05:52.120]  我選了兩段經文
[00:05:52.120 --> 00:05:54.760]  就是《創世紀》12章和22章
[00:05:54.760 --> 00:05:58.560]  這次開始討論這個系列
[00:05:58.560 --> 00:05:59.920]  甚麼是「Next」
[00:05:59.920 --> 00:06:01.440]  「Next」的意思
[00:06:01.440 --> 00:06:03.400]  就是我們需要了解
[00:06:03.400 --> 00:06:04.600]  到底這位上帝
[00:06:04.600 --> 00:06:06.560]  我們所稱崇的上帝
[00:06:06.560 --> 00:06:07.720]  我們所讚美的上帝
[00:06:07.720 --> 00:06:09.120]  我們所認識的這位上帝
[00:06:09.120 --> 00:06:10.560]  到底是一個怎樣的上帝
[00:06:10.560 --> 00:06:12.680]  我覺得最好的方法開始
[00:06:12.680 --> 00:06:14.400]  就是回到第一本書
[00:06:14.480 --> 00:06:15.480]  就是《創世紀》
[00:06:15.480 --> 00:06:16.720]  你看到這個簡圖
[00:06:16.720 --> 00:06:19.520]  就給你《創世紀》最重要的故事
[00:06:19.520 --> 00:06:21.000]  就是阿巴拉罕的故事
[00:06:21.000 --> 00:06:22.640]  那個所謂的結構
[00:06:22.640 --> 00:06:24.520]  所以我選了12章一段經文
[00:06:24.520 --> 00:06:26.760]  和22章一段經文
[00:06:26.760 --> 00:06:30.000]  說到阿巴拉罕的時候
[00:06:30.000 --> 00:06:32.040]  可能你對聖經不太熟悉
[00:06:32.040 --> 00:06:36.560]  或者第一次接觸聖經也好
[00:06:36.560 --> 00:06:38.120]  阿巴拉罕是我們每個人
[00:06:38.120 --> 00:06:39.800]  現代人都需要認識的
[00:06:39.800 --> 00:06:43.520]  因為你知道在世界裡
[00:06:43.600 --> 00:06:46.160]  三大獨臣的宗教
[00:06:46.160 --> 00:06:47.640]  三大獨臣的信仰
[00:06:47.640 --> 00:06:50.160]  只是承認一位神
[00:06:50.160 --> 00:06:51.600]  One God Only
[00:06:51.600 --> 00:06:52.760]  三個大的信仰
[00:06:52.760 --> 00:06:55.680]  猶太教、基督教和伊斯蘭教
[00:06:55.680 --> 00:07:00.080]  都是以阿巴拉罕
[00:07:00.080 --> 00:07:06.960]  作為他們最尊崇的其中一個人
[00:07:06.960 --> 00:07:09.760]  三個大的宗教
[00:07:09.760 --> 00:07:12.120]  都是以阿巴拉罕作為他們的基礎
[00:07:12.200 --> 00:07:14.240]  包括基督教
[00:07:14.240 --> 00:07:16.960]  所以算起來
[00:07:16.960 --> 00:07:19.840]  所有認識阿巴拉罕
[00:07:19.840 --> 00:07:22.960]  以及以阿巴拉罕為他們的副
[00:07:22.960 --> 00:07:26.920]  這個人數可以有40億
[00:07:26.920 --> 00:07:30.280]  包括三個一神宗教所有的信徒
[00:07:30.280 --> 00:07:33.360]  所以你說你今天在這個世界裡生活
[00:07:33.360 --> 00:07:35.040]  如果你不認識阿巴拉罕
[00:07:35.040 --> 00:07:36.560]  沒有聽過阿巴拉罕的話
[00:07:36.560 --> 00:07:39.800]  就有點追不上
[00:07:39.880 --> 00:07:42.720]  所以我們要知道阿巴拉罕是誰
[00:07:42.720 --> 00:07:44.280]  這裡第一點
[00:07:44.280 --> 00:07:47.120]  我想看到阿巴拉罕的故事的時候
[00:07:47.120 --> 00:07:47.800]  第一件事
[00:07:47.800 --> 00:07:50.080]  他的故事告訴我們甚麼
[00:07:50.080 --> 00:07:53.400]  就是認識這位宣教中的上帝
[00:07:53.400 --> 00:07:55.640]  God on a mission
[00:07:55.640 --> 00:07:58.080]  原來這個上帝藉著阿巴拉罕的故事
[00:07:58.080 --> 00:08:00.080]  去呈現出這位上帝
[00:08:00.080 --> 00:08:05.040]  是一個不斷在做宣教工作的
[00:08:05.040 --> 00:08:06.920]  我們很多時候想到宣教工作的時候
[00:08:07.000 --> 00:08:09.960]  就會想起我們有沒有傳道部
[00:08:09.960 --> 00:08:11.640]  我們有沒有去傳福音
[00:08:11.640 --> 00:08:14.640]  或者某一個項目等等
[00:08:14.640 --> 00:08:16.840]  聖經從頭到尾都介紹這位上帝
[00:08:16.840 --> 00:08:18.480]  是一個怎樣的上帝
[00:08:18.480 --> 00:08:21.560]  就是一個God on a mission
[00:08:21.560 --> 00:08:24.360]  是一個向普世去宣教
[00:08:24.360 --> 00:08:27.000]  正在做工作的一位神
[00:08:27.000 --> 00:08:29.480]  如果你從創世紀開始的話
[00:08:29.480 --> 00:08:31.680]  我們很簡單地說
[00:08:31.680 --> 00:08:33.600]  由開始創造這個世界的時候
[00:08:33.600 --> 00:08:35.920]  上帝的心意就是
[00:08:36.000 --> 00:08:39.240]  這個世界是一個美好的世界
[00:08:39.240 --> 00:08:45.880]  還有是一個願意賜福給全人類的狀態
[00:08:45.880 --> 00:08:47.560]  這是創世紀第一章
[00:08:47.560 --> 00:08:50.120]  到第三章發生甚麼事
[00:08:50.120 --> 00:08:51.120]  罪闖入世界
[00:08:51.120 --> 00:08:52.920]  然後有邪惡、有暴力
[00:08:52.920 --> 00:08:54.360]  有很多驕傲的事發生
[00:08:54.360 --> 00:08:56.280]  三至十一章就告訴我們
[00:08:56.280 --> 00:08:57.960]  如果有罪闖入這個世界
[00:08:57.960 --> 00:08:59.440]  搗亂了這個世界的時候
[00:08:59.440 --> 00:09:02.160]  這個世界會是一個怎樣的地方
[00:09:02.160 --> 00:09:03.880]  到巴別塔第十一章
[00:09:03.960 --> 00:09:08.280]  就說列國分散,然後人類試圖離開
[00:09:08.280 --> 00:09:10.480]  或者控制上帝
[00:09:10.480 --> 00:09:13.600]  自己建立自己的命
[00:09:13.600 --> 00:09:15.440]  所以一至十一章告訴我們
[00:09:15.440 --> 00:09:18.440]  罪搞亂這個世界怎麼辦
[00:09:18.440 --> 00:09:20.600]  上帝是否像我們平時一樣
[00:09:20.600 --> 00:09:24.040]  電腦不行動了,我們就按reset
[00:09:24.040 --> 00:09:25.200]  或者我們有些東西不行動了
[00:09:25.200 --> 00:09:30.560]  我們就刪除它,重新再來
[00:09:30.560 --> 00:09:33.240]  不是我介紹這位上帝
[00:09:33.320 --> 00:09:38.840]  看到上帝的世界被罪人所搗亂之後
[00:09:38.840 --> 00:09:40.720]  他是沒有放棄的
[00:09:40.720 --> 00:09:41.840]  他是進入這個世界
[00:09:41.840 --> 00:09:48.880]  並且展開他要萬國得福的救恩計劃
[00:09:48.880 --> 00:09:51.080]  這就是神的回應一步
[00:09:51.080 --> 00:09:53.600]  就是創世紀第十二章
[00:09:53.600 --> 00:09:56.720]  上帝在這個搗亂的世界
[00:09:56.720 --> 00:09:59.720]  你今天看看我們的世界是否搗亂了
[00:09:59.720 --> 00:10:03.040]  搗亂得不可以再搗亂
[00:10:03.120 --> 00:10:06.240]  但是上帝沒有放棄,沒有放棄
[00:10:06.240 --> 00:10:08.480]  他呼召阿巴漢出來
[00:10:08.480 --> 00:10:11.760]  他去展開一個新的計劃
[00:10:11.760 --> 00:10:14.640]  所以這個就是介紹這位上帝
[00:10:14.640 --> 00:10:15.720]  描述這位上帝
[00:10:15.720 --> 00:10:18.680]  就是一個不斷在破碎的世界裡
[00:10:18.680 --> 00:10:19.960]  去展開他的工作
[00:10:19.960 --> 00:10:22.440]  並且去拯救萬國
[00:10:22.440 --> 00:10:24.240]  十二章這裡發生甚麼事
[00:10:24.240 --> 00:10:25.040]  由一至十一章
[00:10:25.040 --> 00:10:27.840]  我們知道只有死亡
[00:10:27.840 --> 00:10:30.600]  每件事都幾乎是game over
[00:10:30.680 --> 00:10:33.840]  十二章上帝就突然間說話
[00:10:33.840 --> 00:10:35.680]  好像他開始的時候
[00:10:35.680 --> 00:10:37.080]  從無到有
[00:10:37.080 --> 00:10:41.280]  他說話、神說要有甚麼就有甚麼
[00:10:41.280 --> 00:10:42.560]  上帝又再一次說話
[00:10:42.560 --> 00:10:44.320]  第十二章這裡
[00:10:44.320 --> 00:10:46.000]  跟阿巴漢說甚麼
[00:10:46.000 --> 00:10:49.360]  他說你要離開你本地、本族、本家
[00:10:49.360 --> 00:10:51.160]  往我所指示你的地方
[00:10:51.160 --> 00:10:52.920]  我使你能夠成為大國
[00:10:52.920 --> 00:10:54.200]  也賜福給你
[00:10:54.200 --> 00:10:55.560]  使你的名為大
[00:10:55.560 --> 00:10:58.680]  要使你成為別人的祝福
[00:10:58.760 --> 00:11:01.040]  為你所祝福的,我就賜福他
[00:11:01.040 --> 00:11:03.160]  救助你的,我必救助他
[00:11:03.160 --> 00:11:05.240]  就是一個保護你的
[00:11:05.240 --> 00:11:06.400]  上帝保守他
[00:11:06.400 --> 00:11:09.240]  地上的萬族都要因你阿巴漢
[00:11:09.240 --> 00:11:11.920]  以及你的子孫、你的國度
[00:11:11.920 --> 00:11:14.560]  你所有的後代來得福
[00:11:14.560 --> 00:11:20.400]  這就是上帝在黑暗裡說話的第二次
[00:11:20.400 --> 00:11:22.280]  第一次是創造的時候
[00:11:22.280 --> 00:11:23.480]  第二次就是十二章這裡
[00:11:23.560 --> 00:11:29.120]  上帝說話,然後進入混亂
[00:11:29.120 --> 00:11:31.360]  在我們生命裡最混亂的時候
[00:11:31.360 --> 00:11:32.520]  世界裡最混亂的時候
[00:11:32.520 --> 00:11:36.600]  上帝原來說我不按「重置」
[00:11:36.600 --> 00:11:39.440]  我要按「新計劃」
[00:11:39.440 --> 00:11:41.080]  新的工作要展開
[00:11:41.080 --> 00:11:43.600]  就藉著阿巴漢來展開
[00:11:43.600 --> 00:11:45.280]  上星期有一個最大的新聞
[00:11:45.280 --> 00:11:48.480]  當然就是美國射了一艘飛船上去
[00:11:48.480 --> 00:11:50.080]  「阿特曼斯2」
[00:11:50.160 --> 00:11:54.240]  繞過月球一周就回來了
[00:11:54.240 --> 00:11:56.040]  安全回來了,對吧
[00:11:56.040 --> 00:11:59.800]  繞過一周就發現沒有嫦娥
[00:11:59.800 --> 00:12:04.960]  看到月亮的一些從來沒見過的
[00:12:04.960 --> 00:12:07.760]  人類沒見過的照片
[00:12:07.760 --> 00:12:09.360]  就好像這張
[00:12:09.360 --> 00:12:12.240]  其中一個太空人說了甚麼
[00:12:12.240 --> 00:12:13.880]  他說看到一個地球
[00:12:13.880 --> 00:12:16.440]  一個地球這麼獨特
[00:12:16.440 --> 00:12:18.080]  在一個真空的狀態
[00:12:18.080 --> 00:12:19.720]  沒有任何東西的狀態裡
[00:12:19.800 --> 00:12:22.160]  居然有一個藍色的地點
[00:12:22.160 --> 00:12:24.880]  藍色的一個地球
[00:12:24.880 --> 00:12:28.160]  他說「我們永遠會選擇地球」
[00:12:28.160 --> 00:12:29.800]  上星期三,我們祈禱會的時候
[00:12:29.800 --> 00:12:33.040]  勵仙也有分享這句話
[00:12:33.040 --> 00:12:33.800]  但我想告訴你
[00:12:33.800 --> 00:12:36.800]  這個角度看回這個地球
[00:12:36.800 --> 00:12:38.520]  看回這個世人的時候
[00:12:38.520 --> 00:12:41.680]  「我們永遠會選擇地球」
[00:12:41.680 --> 00:12:47.080]  其實這句話是上帝對阿巴漢說的
[00:12:47.160 --> 00:12:51.080]  「我們永遠會選擇地球」
[00:12:51.080 --> 00:12:53.320]  我要拯救世人
[00:12:53.320 --> 00:12:55.960]  於是我要去呼召你
[00:12:55.960 --> 00:12:58.400]  要使你能夠成為祝福
[00:12:58.400 --> 00:13:00.840]  並且祝福不是一個死水
[00:13:00.840 --> 00:13:02.640]  不只是取得上帝的祝福
[00:13:02.640 --> 00:13:04.920]  你是一個頻道
[00:13:04.920 --> 00:13:08.360]  能夠藉著你去使萬國能夠得福
[00:13:08.360 --> 00:13:11.440]  很多時候我們看阿巴漢的故事
[00:13:11.440 --> 00:13:13.680]  第12章至22章
[00:13:13.680 --> 00:13:16.720]  我們的焦點都放在那個人身上
[00:13:16.800 --> 00:13:18.800]  即是阿巴漢有多好
[00:13:18.800 --> 00:13:20.720]  我們說阿巴漢是甚麼
[00:13:20.720 --> 00:13:23.640]  後期的文獻說他是信心之父
[00:13:23.640 --> 00:13:26.600]  信心之父
[00:13:26.600 --> 00:13:28.360]  或者以色列的國父
[00:13:28.360 --> 00:13:32.160]  我們看這些所謂創始父的故事
[00:13:32.160 --> 00:13:33.760]  創始父的故事的時候
[00:13:33.760 --> 00:13:38.400]  我們都有一種很仰慕的感覺
[00:13:38.400 --> 00:13:40.400]  即是誰開創甚麼
[00:13:40.400 --> 00:13:42.640]  他是多麼厲害等等
[00:13:42.640 --> 00:13:44.920]  誰開始了某些工作
[00:13:45.000 --> 00:13:46.960]  我們現在承載他
[00:13:46.960 --> 00:13:50.800]  承傳他的好處或者他的基礎
[00:13:50.800 --> 00:13:53.440]  我們覺得那個人特別好
[00:13:53.440 --> 00:13:54.760]  對嗎
[00:13:54.760 --> 00:13:56.280]  教會也是很多時候
[00:13:56.280 --> 00:13:57.640]  一個很不好的文化
[00:13:57.640 --> 00:13:59.640]  就是覺得教會的創始父
[00:13:59.640 --> 00:14:02.440]  一定是比較厲害
[00:14:02.440 --> 00:14:03.960]  其實沒有這回事
[00:14:03.960 --> 00:14:06.960]  其實沒有這回事
[00:14:06.960 --> 00:14:09.760]  其實我們看阿巴漢都有這種錯覺
[00:14:09.840 --> 00:14:16.160]  在某程度上、某些迷思上
[00:14:16.160 --> 00:14:17.920]  我們覺得他特別厲害
[00:14:17.920 --> 00:14:20.360]  但你看看12章至22章
[00:14:20.360 --> 00:14:23.200]  整個阿巴漢的故事
[00:14:23.200 --> 00:14:24.400]  其實是描述一個阿巴漢
[00:14:24.400 --> 00:14:26.720]  是一個很真實、很脆弱的人
[00:14:26.720 --> 00:14:29.240]  有饑荒,他就逃跑
[00:14:29.240 --> 00:14:31.720]  然後他想撿回性命的時候
[00:14:31.720 --> 00:14:33.480]  他就說謊
[00:14:33.480 --> 00:14:36.720]  或者他覺得來不及了
[00:14:36.800 --> 00:14:41.800]  他就放棄人性的軟弱
[00:14:41.800 --> 00:14:43.400]  自己找自己的方法等等
[00:14:43.400 --> 00:14:45.480]  有戰爭、有很多延遲
[00:14:45.480 --> 00:14:47.480]  有很多考驗等等
[00:14:47.480 --> 00:14:49.520]  其實很多時候他都是失敗的
[00:14:49.520 --> 00:14:51.000]  你不要看錯他
[00:14:51.000 --> 00:14:55.360]  他是一個不堪一擊的人
[00:14:55.360 --> 00:14:59.040]  我想如果阿巴漢在生的時候
[00:14:59.040 --> 00:15:00.680]  可能他很老
[00:15:00.680 --> 00:15:02.040]  如果你跟他做過訪問的時候
[00:15:02.040 --> 00:15:03.440]  我們的幻想就是
[00:15:03.440 --> 00:15:06.520]  這個阿巴漢是一個強人
[00:15:06.600 --> 00:15:07.280]  對吧?
[00:15:07.280 --> 00:15:11.040]  他說的話或他做的事情多厲害
[00:15:11.040 --> 00:15:12.960]  其實很可能
[00:15:12.960 --> 00:15:14.400]  如果你去訪問他的時候
[00:15:14.400 --> 00:15:18.200]  他都是一個充滿病態
[00:15:18.200 --> 00:15:20.720]  不堪一擊、很脆弱的一個人
[00:15:20.720 --> 00:15:23.160]  但他口中告訴你
[00:15:23.160 --> 00:15:25.240]  其實不是我可以
[00:15:25.240 --> 00:15:27.800]  是上帝可以
[00:15:27.800 --> 00:15:29.640]  所以整個阿巴漢的故事
[00:15:29.640 --> 00:15:31.920]  他敘述的時候就是說
[00:15:31.920 --> 00:15:33.760]  雖然人有很多軟弱、很多脆弱
[00:15:33.760 --> 00:15:36.360]  很多懼怕、跌倒等等
[00:15:36.720 --> 00:15:37.880]  但背後的上帝
[00:15:37.880 --> 00:15:40.160]  他不斷地推展他的計劃
[00:15:40.160 --> 00:15:43.080]  會否有挫敗、有威脅的時候
[00:15:43.080 --> 00:15:45.080]  上帝的應許沒有變
[00:15:45.080 --> 00:15:47.920]  上帝可以圍繞它
[00:15:47.920 --> 00:15:50.640]  上帝可以克服所有的困難
[00:15:50.640 --> 00:15:51.720]  所有的難阻
[00:15:51.720 --> 00:15:54.920]  無論那些難阻是世界給的難阻
[00:15:54.920 --> 00:15:57.760]  或者人的破碎造成的難阻
[00:15:57.760 --> 00:15:58.880]  但到最後的時候
[00:15:58.880 --> 00:16:01.560]  上帝可以做到
[00:16:01.560 --> 00:16:04.680]  是上帝可以實現他的計劃
[00:16:05.600 --> 00:16:06.880]  所以我們看阿巴漢的故事
[00:16:06.880 --> 00:16:09.440]  我們不要說這個人是多麼英雄
[00:16:09.440 --> 00:16:11.400]  父親是多麼值得我們仰慕
[00:16:11.400 --> 00:16:14.600]  不,值得我們仰慕的是上帝
[00:16:14.600 --> 00:16:16.320]  是阿巴漢背後的上帝
[00:16:16.320 --> 00:16:19.200]  如果你比較一下
[00:16:19.200 --> 00:16:21.720]  你知道舊約和新約之間
[00:16:21.720 --> 00:16:23.400]  所謂的兩約之間
[00:16:23.400 --> 00:16:28.120]  那些經外的文獻
[00:16:28.120 --> 00:16:31.280]  也有很多說阿巴漢以殺亞國
[00:16:31.280 --> 00:16:33.680]  甚至說他們的老婆
[00:16:33.680 --> 00:16:35.160]  他們有幾個老婆等等
[00:16:35.680 --> 00:16:38.680]  稱讚得他們讚口不絕
[00:16:38.680 --> 00:16:43.000]  連說阿巴漢的元配
[00:16:43.000 --> 00:16:44.560]  是多麼漂亮
[00:16:44.560 --> 00:16:48.040]  稱讚她 從頭稱讚到尾
[00:16:48.040 --> 00:16:49.800]  有這樣的女人
[00:16:49.800 --> 00:16:51.440]  可以沒有瑕疵
[00:16:51.440 --> 00:16:57.520]  這就是後期對那些創造人的幻想
[00:16:57.520 --> 00:16:58.920]  但在聖經中 你看清楚一點
[00:16:58.920 --> 00:16:59.960]  原來不是這樣
[00:16:59.960 --> 00:17:04.560]  是上帝可以克服所有人的軟弱和脆弱
[00:17:05.480 --> 00:17:07.000]  祂可以克服所有的困難
[00:17:07.000 --> 00:17:09.560]  以至祂能夠成就祂的計劃
[00:17:09.560 --> 00:17:10.440]  推進祂的計劃
[00:17:10.440 --> 00:17:11.840]  使萬國能夠得福
[00:17:11.840 --> 00:17:13.000]  這是第一點
[00:17:13.000 --> 00:17:16.000]  我們要知道這位上帝是怎樣的上帝
[00:17:16.000 --> 00:17:17.960]  祂可以克服我們所有的脆弱
[00:17:17.960 --> 00:17:19.920]  克服我們教會所有的不足
[00:17:19.920 --> 00:17:20.880]  克服我們生命中
[00:17:20.880 --> 00:17:24.600]  可能會再次跌倒
[00:17:24.600 --> 00:17:26.200]  但我們所信靠的上帝
[00:17:26.200 --> 00:17:28.600]  就是一個可以繼續推進祂的計劃
[00:17:28.600 --> 00:17:31.720]  祂說過的不會出爾反爾
[00:17:31.720 --> 00:17:34.480]  祂應許過的要萬國得福
[00:17:34.560 --> 00:17:36.360]  祂就會做得到
[00:17:36.360 --> 00:17:37.440]  這就是阿巴罕的故事
[00:17:37.440 --> 00:17:39.560]  第一,介紹這位上帝
[00:17:39.560 --> 00:17:41.640]  第二,既然這位上帝是這樣
[00:17:41.640 --> 00:17:43.680]  我們的身分是甚麼
[00:17:43.680 --> 00:17:46.800]  就是我們被邀請
[00:17:46.800 --> 00:17:51.040]  有這樣的恩典可以被邀請做祂的子民
