
[00:00:00.000 --> 00:00:22.000]  香港最近幾個星期的局勢有很大的挑戰,
[00:05:06.000 --> 00:05:15.000]  他向施暴真先下馬威,在情緒高漲,殺氣騰騰地跟施暴真說話。
[00:05:15.000 --> 00:05:21.000]  施暴真卻是很安靜,溫柔的,細聲地回應這位姐妹。
[00:05:21.000 --> 00:05:27.000]  他說目前教會還沒有任何決定會行教會紀律。
[00:05:27.000 --> 00:05:33.000]  施暴真仔細地聆聽這位姐妹的感受和想法,
[00:05:33.000 --> 00:05:43.000]  為了她的敏感和誤會,施暴真竟然可以向這位姐妹反而表達一個歉意。
[00:05:43.000 --> 00:05:52.000]  請施暴真以耳主的愛去包容,甚至有些不足的地方請施暴真原諒。
[00:05:52.000 --> 00:06:02.000]  原來施暴真用一個溫柔、忍耐和疏導的方法令這位姐妹安靜下來,令她反省。
[00:06:02.000 --> 00:06:14.000]  很多年前我曾經附和一位姐妹,她後來因一些誤會而大聲地指著我來說話。
[00:06:14.000 --> 00:06:22.000]  罵完之後她很爽,我當然不爽,但她仍然不忿。
[00:06:22.000 --> 00:06:29.000]  隔了一段日子,不知道,一人做事一人當,她連師母都生氣,不理睬我們。
[00:06:29.000 --> 00:06:37.000]  我們跟她打招呼,想跟她聊天,她當我們透明,不聽不看,不理不睬。
[00:06:37.000 --> 00:06:42.000]  幾次都令我們難受很難堪。
[00:06:42.000 --> 00:06:49.000]  但我的領受是,越對這些人,我們更要加倍有愛心和忍耐。
[00:06:49.000 --> 00:06:55.000]  結果在大半年時間,我學習了一些寶貴的功夫。
[00:06:55.000 --> 00:07:00.000]  仍然用愛和溫柔和忍耐去挽回。
[00:07:00.000 --> 00:07:05.000]  「姐妹,你是否一個溫柔的人?」
[00:07:05.000 --> 00:07:15.000]  溫柔在這個原文的意思是,不用一些語言很暴戾、殺氣騰騰的態度,
[00:07:15.000 --> 00:07:27.000]  或者盛氣凌人的對待,而是很柔和謙卑的語氣和和平的態度去表達。
[00:07:27.000 --> 00:07:41.000]  經文裏面說的過範,其實是有跌倒、偏離,甚至是走歪了聖靈所帶領的路線的意思。
[00:07:41.000 --> 00:07:52.000]  而這裡挽回,就像是駁骨折骨,更引伸有裝備、承傳、保忘的意思。
[00:07:52.000 --> 00:07:59.000]  挽回過範的意思是指使一個跌倒、軟弱、走歪了的人,
[00:07:59.000 --> 00:08:07.000]  回到正途,保回走應有的路,走回原有的地位和路線。
[00:08:07.000 --> 00:08:13.000]  好比哥林多前書十二章二十三節所提醒的,
[00:08:13.000 --> 00:08:24.000]  身上肢體我們看為不體面的,就越發體面,不盡美的,越發得著盡美。
[00:08:24.000 --> 00:08:33.000]  甚至二十五節所提醒,免得肢體分門別類,總要肢體彼此相顧。
[00:08:33.000 --> 00:08:36.000]  肢體彼此相顧是一個很重要的道理。
[00:08:36.000 --> 00:08:41.000]  我深信在座的弟兄姊妹,你們一定可以明白,以及靠主做得到。
[00:08:41.000 --> 00:08:54.000]  這個表現正是用溫柔的心,沒有因為持愛、忍耐,而不是激憤、不滿、怨恨,甚至對立的態度。
[00:08:54.000 --> 00:09:02.000]  對一些真的有軟弱、得失理的人、有過範的人,求主幫助我們應該怎樣做,
[00:09:02.000 --> 00:09:05.000]  這樣才可以做到一個不離地的屬靈人。
[00:09:05.000 --> 00:09:16.000]  第二,能警醒,自己小心,恐怕也被引誘。
[00:09:16.000 --> 00:09:28.000]  有本著識書就是這樣提醒、強調,因為我們都有犯罪的傾向,可能有一天也需要別人來憐憫的。
[00:09:28.000 --> 00:09:41.000]  有一項調查顯示今時今日,甚至多年來,美國的福音信仰和信徒比例,
[00:09:41.000 --> 00:10:03.000]  是從1900年總人口42.2%降到2005年14.7%,是逐年下降的。近年也有下降的趨勢。
[00:10:03.000 --> 00:10:12.000]  美國社會正處於信仰的危機,不單止是這樣,美國的一些宗派,或者因為教會的問題,
[00:10:12.000 --> 00:10:24.000]  或者分裂,甚至有些教睦以及領袖的醜聞,社會上也有非議,大大影響了社會形象和時空。
[00:10:24.000 --> 00:10:28.000]  這是值得我們每一個基督徒去守望和代禱的事。
[00:10:28.000 --> 00:10:36.000]  美國教會的牧者,其實很多人都以為牧者個個很堅強很淑齡,
[00:10:36.000 --> 00:10:46.000]  其實正如經文提醒,真的要警醒,要小心,恐怕也會被引誘,誘軟弱。
[00:10:46.000 --> 00:10:56.000]  其實有些令人很擔憂的現象和統計資料,令人不得不為牧者禱告和守望。
[00:10:56.000 --> 00:11:08.000]  我舉幾項其中的資料,第一,美國全國每個月有1500位牧師,
[00:11:08.000 --> 00:11:19.000]  因為道德問題,或者因為工作過勞,分裂,或者教會內部的不和,而離開他們的崗位。
[00:11:19.000 --> 00:11:31.000]  第二,美國全國每年雖然增加4000間教會,但同時有7000間教會關門。
[00:11:31.000 --> 00:11:42.000]  第三,80%的牧師和84%的師母對侍奉感到乏力失望。
[00:11:42.000 --> 00:11:51.000]  第四,70%的牧師經常和抑鬱交戰。
[00:11:51.000 --> 00:11:59.000]  不過以上的資料數字是好幾年前的,有待繼續研究。
[00:11:59.000 --> 00:12:04.000]  主要是指美國一般的西人教會,
[00:12:04.000 --> 00:12:15.000]  但美國的華人教會或少數族裔教會,未有正式的統計資料調查。
[00:12:15.000 --> 00:12:17.000]  你找到的就告訴我們。
[00:12:17.000 --> 00:12:25.000]  不過如果看這些數字,這些情況,當然會喚起我們每一個人要好好為教會為教牧祈禱。
[00:12:25.000 --> 00:12:33.000]  有幾個令人發人深省的問題,可以幫助我們思考,值得留意。
[00:12:33.000 --> 00:12:38.000]  當我們為生活奔波時,生命在哪裏失落呢?
[00:12:38.000 --> 00:12:42.000]  當我們追尋知識時,智慧在哪裏失落呢?
[00:12:42.000 --> 00:12:48.000]  當我們尋找資訊時,知識在哪裏失落呢?
[00:12:48.000 --> 00:12:58.000]  人在人生路或信仰路途上,不時很容易失落,迷失。
[00:12:58.000 --> 00:13:01.000]  經歷一些事件更令人迷失。
[00:13:01.000 --> 00:13:08.000]  這就是Bonnie真誠的一些剖白,大家都可以感受到。
[00:13:08.000 --> 00:13:18.000]  但更重要的是,這個世界上有很多邪情、私慾和世界的惡者,有惑、迷惑,很多的人。
[00:13:18.000 --> 00:13:23.000]  如何防止自己被引誘,如何可以小心警醒呢?
[00:13:23.000 --> 00:13:30.000]  我相信唯有你和我時時刻刻同神有一個保持緊密的關係,有警醒的心。
[00:13:30.000 --> 00:13:33.000]  這樣你就可以做得到。
[00:13:33.000 --> 00:13:37.000]  曾經有一個家庭主婦,她說:
[00:13:37.000 --> 00:13:50.000]  我在洗碗時,我的心對神說,願我的心不會被這些油脂所蒙蔽,能夠清潔乾淨。
[00:13:50.000 --> 00:14:06.000]  當我在洗衣機洗衣服時,她又感覺和神對話,祈禱說:願我的心內的污穢被主潔淨。
[00:14:06.000 --> 00:14:19.000]  當她拿著掃帚掃地時,她在心裏對主說:願我的心沒有污穢,讓我除去不義和我在神眼中看為垃圾的事。
[00:14:19.000 --> 00:14:24.000]  你說這個姐妹傻不傻呢?
[00:14:24.000 --> 00:14:32.000]  其實她赤誠警醒靠著的心,我相信主必定願立。
[00:14:32.000 --> 00:14:42.000]  另一位姐妹面對一些排山倒海的工作,因為除了要管家務外,她在外面也要工作。
[00:14:42.000 --> 00:14:48.000]  還有一些子女的教養問題,但她仍然這樣說:
[00:14:48.000 --> 00:14:53.000]  無論我做什麼,都要好像是為神而做。
[00:14:53.000 --> 00:15:04.000]  神啊,求祢幫助我做世上的事,雖然人體是世俗的事,也要我做得非常神聖。
[00:15:04.000 --> 00:15:07.000]  不知道你有沒有這樣的態度。
[00:15:07.000 --> 00:15:13.000]  求主幫助我們對罪有敏感的心,在聖潔上多做功夫。
[00:15:13.000 --> 00:15:19.000]  我不知道你個人的靈修生活,以及你聽道的時候的心態是怎樣。
[00:15:19.000 --> 00:15:27.000]  是否竭力去學習呢?這樣你才有能量做一個不離地的熟人。
[00:15:27.000 --> 00:15:40.000]  第三樣,我們看,能夠互相擔當重擔。
[00:15:40.000 --> 00:15:54.000]  在這裡的時候,我們聽過一個英文字,Family,F-A-M-I-L-Y。
[00:15:54.000 --> 00:16:00.000]  一個快樂的家庭是一個能夠互相擔當重擔的家庭。
[00:16:00.000 --> 00:16:04.000]  教會是一個大家庭,也是這樣。
[00:16:04.000 --> 00:16:21.000]  有些人說Family,F是代表Father,A是代表Anne,M是代表Mother,媽媽,I是代表我,L是代表Love,Y是代表You。
[00:16:21.000 --> 00:16:30.000]  所以家庭就是Family,F是代表Father,M是代表Mother,I是代表Love,Y是代表You。
[00:16:30.000 --> 00:16:33.000]  即是爸爸媽媽我愛你。
[00:16:33.000 --> 00:16:44.000]  家庭其實是強調愛和關係,教會也是,強調愛和關係。
[00:16:44.000 --> 00:17:03.000]  有人將Love再細分,L是Listen,Obligate,Value,E是Excuse,
[00:17:03.000 --> 00:17:17.000]  在彼此分擔重擔,在教會這個淑齡家庭裡面,我們要學習去聆聽,去感恩,去彼此尊重,去學習饒恕。
[00:17:17.000 --> 00:17:20.000]  是不是?不容易。
[00:17:20.000 --> 00:17:26.000]  為什麼在教會或者家庭裡面經常有問題發生呢?
[00:17:26.000 --> 00:17:35.000]  就是因為分擔不到,彼此不能夠相愛,當大家不和的時候會吵架。
[00:17:35.000 --> 00:17:42.000]  而吵架為什麼通常很大聲呢?你有沒有聽過人吵架很小聲,陰聲細氣?
[00:17:42.000 --> 00:17:50.000]  因為當兩個人不和的時候,互相的憤怒怨恨,他們之間的心距離越來越遠。
[00:17:50.000 --> 00:18:02.000]  為了填補這個距離關係,他們必須呼喊,有這麼大聲,罵這麼大聲,這樣才可以令對方聽到。
[00:18:02.000 --> 00:18:14.000]  這樣他們的憤恨怨恨心與心之間,卻是造成越來越遠。
[00:18:14.000 --> 00:18:21.000]  夫妻關係如是,那些階層變成懸嬰通常也有這樣的過程。
[00:18:21.000 --> 00:18:27.000]  是不能夠好好彼此分擔,互相關懷,相愛。
[00:18:27.000 --> 00:18:35.000]  就算同床都是異夢,甚至分床而睡,甚至同一屋簷下,冷戰。
[00:18:35.000 --> 00:18:39.000]  請問你能不能夠為主而活呢?
[00:18:39.000 --> 00:18:49.000]  活就是Live,如果不能夠好好為主而活,相反或者倒轉,Live是什麼?
[00:18:49.000 --> 00:18:59.000]  就是Evil,活在罪惡當中,不討神的喜悅。
[00:18:59.000 --> 00:19:14.000]  今日,弟兄姊妹,基督的律法總綱就是愛,能夠互相擔當重擔,愛就得以完全。
[00:19:14.000 --> 00:19:21.000]  重擔在原文的意思就是為罪憂傷難過的重擔。
[00:19:21.000 --> 00:19:27.000]  但其實我們都知道,你有你的重擔,我有我的重擔。
[00:19:27.000 --> 00:19:32.000]  你有你的壓力,我有我的壓力,很多人都這樣說。
[00:19:32.000 --> 00:19:38.000]  但是我們不要單顧自己的事,也不要顧及別人的事。
[00:19:38.000 --> 00:19:48.000]  人生路上難免有困難和迷惑,當你學到不是自我中心,能夠去關顧別人,分擔別人的時候,
[00:19:48.000 --> 00:19:58.000]  你會有一些感受輕散,有人幫你分擔一些東西。
[00:19:58.000 --> 00:20:11.000]  好的說話,好的行動,實在是扶人一把,讓別人的生命能夠奮起飛揚,那又何樂而不為呢?
[00:20:11.000 --> 00:20:18.000]  我們經常都要依靠主才能做到,靠自己沒有可能。
[00:20:18.000 --> 00:20:33.000]  所以希望我們弟兄姊妹多說使人歡喜的話和行動,多說鼓勵的話和行動,多說肯定的話和行動,
[00:20:33.000 --> 00:20:48.000]  甚至多讚嘆的話和行動,而不是挑剔這樣那樣,多依靠主說好話行好事,少說壞話是非和消極破壞的行為。
[00:20:48.000 --> 00:20:57.000]  其實一句關懷人的話和行動,能夠使那些沮喪的人有生命活下去的勇氣,
[00:20:57.000 --> 00:21:08.000]  是建立生命的工程,是生活化,是不離地的表現,所以我們都求主繼續幫助我們。
[00:21:08.000 --> 00:21:20.000]  我還記得一件事發生在十八年前,我印象很深刻,那時候我們一家移民來美國,
[00:21:20.000 --> 00:21:30.000]  芝加哥的Aurora是我姐姐申請我和接待我,但她住在埠仔,Aurora你知道有多遠,
[00:21:30.000 --> 00:21:37.000]  很多時候她都愛莫能助,幸好我認識一個在香港認識的牧師,
[00:21:37.000 --> 00:21:44.000]  他比我早一年來到芝加哥,後來我找回他,他都有很好的照顧,那時候沒有車,
[00:21:44.000 --> 00:21:51.000]  他載我去消基市場,給我和師母一個小時去買東西,載我們回去,諸如此類,
[00:21:51.000 --> 00:21:58.000]  很多的照應,我們都很感激,但他住在很遠的地方,特意來,我很感動。
[00:21:58.000 --> 00:22:07.000]  後來有一段時間我等候工場,這段時間可以說是沒有收入,只好支出,
[00:22:07.000 --> 00:22:19.000]  你知道,好像倒水一樣,有時候你經歷過這一點。後來我在紐約有工場的呼聲,
[00:22:19.000 --> 00:22:32.000]  我答應了,於是我又由芝加哥搬去紐約,臨走前我約這位牧師大家見面喝茶,
[00:22:32.000 --> 00:22:42.000]  臨走前這位牧師塞了信封給我,知道你要去紐約牧會,要搬運一切物品前去,
[00:22:42.000 --> 00:22:52.000]  我有一點心意,作為支持你的搬運費,你收了它吧。其實這位牧師和我不算是深交,
[00:22:52.000 --> 00:23:03.000]  他所有牧羊的教會,我都知道是一間小的教會,人數不多,他的收入都是有限的,
[00:23:03.000 --> 00:23:11.000]  所以他遞給我,我知道是什麼回事,我不收,但他硬塞在我手裡說,
[00:23:11.000 --> 00:23:19.000]  是我和太太經過禱告,覺得你有這樣的需要,是神提醒我,感動我而來的,
[00:23:19.000 --> 00:23:27.000]  你這些小小心意你收了吧,堅持了一段時間,再見,拿了信封回家拆開,
[00:23:27.000 --> 00:23:37.000]  發現裡面有一疊美金,其實數目不少,這位牧師擔當我那時候的一些需要和預約,
[00:23:37.000 --> 00:23:50.000]  我沒有跟他說,但他付出很多,十幾年之後,我現在還印象猶新,
[00:23:50.000 --> 00:23:57.000]  肢體之愛是很窩心,是令人鼓舞感動感激的。
[00:23:57.000 --> 00:24:12.000]  頂姐妹,你又怎樣可以做到擔當人的重擔呢?有沒有關心周邊的人的需要呢?
[00:24:12.000 --> 00:24:24.000]  求主幫助我們,這不是只有口說,總要在行為和誠實上,不是在舌頭上,
[00:24:24.000 --> 00:24:33.000]  求主讓我們怎樣做一個這樣的人。第四樣,能夠誠實無偽。
[00:24:33.000 --> 00:24:42.000]  有個電腦動畫,埃及王子的影片,有些人看過,
[00:24:42.000 --> 00:24:51.000]  有一幕是摩西從水中被拉出之後,他和法魯的兒子拉美西斯在王宮一同長大,
[00:24:51.000 --> 00:25:00.000]  一天這兩位埃及王子拉著車比賽,以極快的速度,追追續續,
[00:25:00.000 --> 00:25:08.000]  不理會其他人的安全,推翻了周邊的一些檔攤,建築工程的支架,
[00:25:08.000 --> 00:25:13.000]  沿途留下很多很多混亂和殘破不堪的局面。
[00:25:13.000 --> 00:25:20.000]  後來法魯王發現他們的魯莽行徑的時候,就嚴厲責備拉美西斯,
[00:25:20.000 --> 00:25:23.000]  擔心埃及王朝岌岌可危。
[00:25:23.000 --> 00:25:27.000]  但這位小王子卻是無知的回答,
[00:25:27.000 --> 00:25:38.000]  埃及王朝已經立國好幾百年了,一個表面無雙大雅的小事件應該不會影響的。
[00:25:38.000 --> 00:25:45.000]  但法魯很有智慧的回答說,只要一個脆弱的環節,
[00:25:45.000 --> 00:25:58.000]  就足以瓦解整個帝國,國家如是,教會如是,家庭如是,個人如是。
[00:25:58.000 --> 00:26:05.000]  小小的問題,小小的軟弱,小小的詭詐不誠實,小小的罪過,
[00:26:05.000 --> 00:26:10.000]  足以蠶食,甚至摧毀整個的生命。
[00:26:10.000 --> 00:26:22.000]  誠實無偽,就是不會自欺,不會以無辯為友,而自以為友。
[00:26:22.000 --> 00:26:29.000]  第三節說,神其實是參透我們裡面的心思意念的,
[00:26:29.000 --> 00:26:37.000]  你的內心世界是怎樣,你的口說得好聽,其實神是知道,騙不到。
[00:26:37.000 --> 00:26:44.000]  進一步說,今天的世界的風氣其實是入侵教會,
[00:26:44.000 --> 00:26:50.000]  使教會逐漸失去獨特的聖潔和單純,
[00:26:50.000 --> 00:26:54.000]  以及誠實無偽的特質。
[00:26:54.000 --> 00:26:58.000]  你回教會多,聽教會的東西多,你就知道。
[00:26:58.000 --> 00:27:06.000]  有位神學家分析,當代的教會潛在一些危機,影響基督徒的,包括什麼呢?
[00:27:06.000 --> 00:27:13.000]  第一,教會中,瀰漫著普遍的反權並的氛圍,
[00:27:13.000 --> 00:27:18.000]  人與人之間有彼此不信任的傾向,
[00:27:18.000 --> 00:27:22.000]  以及一些從屬關係,他不喜歡的,
[00:27:22.000 --> 00:27:27.000]  更加會恨惡任何人告訴我應該怎樣做,
[00:27:27.000 --> 00:27:30.000]  有些團體教你怎樣做,他不喜歡聽。
[00:27:30.000 --> 00:27:35.000]  第二,以人的感覺超越思想,
[00:27:35.000 --> 00:27:41.000]  今天人所關心的,不是到底人應該怎樣思考,
[00:27:41.000 --> 00:27:43.000]  而是人的感覺如何,
[00:27:43.000 --> 00:27:48.000]  最重要是合適感覺,最重要是我喜歡,
[00:27:48.000 --> 00:27:54.000]  導致變相抬舉個人的經驗和感受,
[00:27:54.000 --> 00:27:57.000]  過於神的道和聖經的真理。
[00:27:57.000 --> 00:28:01.000]  第三,宗教商品化,
[00:28:01.000 --> 00:28:08.000]  舉凡一切都以數字、尺寸或預算收入和出席人數作為衡量標準,
[00:28:08.000 --> 00:28:16.000]  很多時候,外面工商界的模式成為衡量成功與否的準繩。
[00:28:16.000 --> 00:28:20.000]  第四,活動取代了聖潔,
[00:28:20.000 --> 00:28:27.000]  教會時舉辦不少活動或會議等同教會的活靈,
[00:28:27.000 --> 00:28:34.000]  以忙碌多事工遮蓋了靈修、退修、安靜、
[00:28:34.000 --> 00:28:38.000]  醒察、軟弱和罪過等方面。
[00:28:38.000 --> 00:28:43.000]  第五,教會在性關係議題上妥協,
[00:28:43.000 --> 00:28:51.000]  教會中的男女問題、家庭貞潔、離婚、婚外情、
[00:28:51.000 --> 00:28:55.000]  色情圖片和性戀等事項,
[00:28:55.000 --> 00:28:59.000]  教會在這方面有堅定的立場和教導,
[00:28:59.000 --> 00:29:06.000]  以致上述這一切,令教會屬靈的見證慢慢下降。
[00:29:06.000 --> 00:29:13.000]  丁子妹,讓我們按照聖經要求神的心意,
[00:29:13.000 --> 00:29:19.000]  我們不會自欺欺控自己,
[00:29:19.000 --> 00:29:26.000]  我們要以人的言行真誠無遺,誠實不詭詐。
[00:29:26.000 --> 00:29:32.000]  幾年前在紐約,我牧羊教會時,
[00:29:32.000 --> 00:29:36.000]  曾經為一個施洗弟兄通電話聯絡,
[00:29:36.000 --> 00:29:38.000]  看看他的近況如何,
[00:29:38.000 --> 00:29:44.000]  那次在電話中,他跟我說,牧師,我對不起,
[00:29:44.000 --> 00:29:55.000]  我撒謊騙你,我說我來教會已經一個月,
[00:29:55.000 --> 00:30:01.000]  其實不是,我是差不多來了超過大半年,
[00:30:01.000 --> 00:30:07.000]  我騙你是因為我想搞身份而撒謊,
[00:30:07.000 --> 00:30:12.000]  這位弟兄很好,最後都能夠誠實面對一些事。
[00:30:12.000 --> 00:30:19.000]  今日,我們為著弟兄姊妹能夠真誠無遺,
[00:30:19.000 --> 00:30:25.000]  對神的誠實、正直感恩,
[00:30:25.000 --> 00:30:29.000]  讓你們這份美德繼續發揚光大下去,
[00:30:29.000 --> 00:30:36.000]  正如提摩太被保羅所勸導的一樣,
[00:30:36.000 --> 00:30:46.000]  就是應該怎樣在清潔的心,無愧的良心,
[00:30:46.000 --> 00:30:51.000]  無遺的信心這三方面表現出特質。
[00:30:51.000 --> 00:30:54.000]  當我們誠實無遺面對人生時,
[00:30:54.000 --> 00:30:56.000]  我們會有很多學習,
[00:30:56.000 --> 00:30:59.000]  你聽過有些很精準的提醒,
[00:30:59.000 --> 00:31:03.000]  你要感謝傷害過你的人,
[00:31:03.000 --> 00:31:06.000]  因為他磨練了你的心智,
[00:31:06.000 --> 00:31:09.000]  我們要感謝叛倒你的人,
[00:31:09.000 --> 00:31:11.000]  因為他強化了你的雙腿,
[00:31:11.000 --> 00:31:14.000]  我們要感謝欺騙你的人,
[00:31:14.000 --> 00:31:16.000]  因為他增加了你的智慧,
[00:31:16.000 --> 00:31:19.000]  我們要感謝藐視你的人,
[00:31:19.000 --> 00:31:22.000]  因為他覺醒了你的自尊,
[00:31:22.000 --> 00:31:25.000]  我們要感謝遺棄你的人,
[00:31:25.000 --> 00:31:27.000]  因為他教會你獨立,
[00:31:27.000 --> 00:31:30.000]  求主幫助我們誠實無遺,
[00:31:30.000 --> 00:31:35.000]  正面積極面對自己,
[00:31:35.000 --> 00:31:38.000]  以致成為一個不離地的淑女。
[00:31:38.000 --> 00:31:41.000]  我們看第五樣,
[00:31:41.000 --> 00:31:47.000]  能夠審查自己的行為,
[00:31:47.000 --> 00:31:51.000]  審查,測驗就是審查,
[00:31:51.000 --> 00:31:55.000]  我們每天都要測驗自己的行為,
[00:31:55.000 --> 00:31:58.000]  有位老師教小朋友,
[00:31:58.000 --> 00:32:02.000]  上課時問,為何今天這麼黑,
[00:32:02.000 --> 00:32:06.000]  為何這學生的臉這麼黑,
[00:32:06.000 --> 00:32:09.000]  為何你們的衣服都很深色,
[00:32:09.000 --> 00:32:11.000]  那些學生不如問,
[00:32:11.000 --> 00:32:13.000]  老師,你戴了深色的太陽眼鏡,
[00:32:13.000 --> 00:32:17.000]  為何還未脫下來,
[00:32:17.000 --> 00:32:19.000]  今天我們會否戴著有色的眼鏡,
[00:32:19.000 --> 00:32:22.000]  去看人,看事,
[00:32:22.000 --> 00:32:24.000]  以致失真呢?
[00:32:24.000 --> 00:32:26.000]  先脫掉自己有色眼鏡,
[00:32:26.000 --> 00:32:28.000]  先脫掉自己眼中的良目,
[00:32:28.000 --> 00:32:35.000]  才可以看得清,自我反省。
[00:32:35.000 --> 00:32:38.000]  要檢視自己的內心世界,
[00:32:38.000 --> 00:32:41.000]  裡面的深層思想是怎樣,
[00:32:41.000 --> 00:32:46.000]  前新加坡神學院院長陳世協博士,
[00:32:46.000 --> 00:32:48.000]  提出一個秘訣,
[00:32:48.000 --> 00:32:51.000]  就是先跟自己的眼睛納入藥,
[00:32:51.000 --> 00:32:55.000]  因為我眼養我心。
[00:32:55.000 --> 00:32:57.000]  今天你所看的東西,
[00:32:57.000 --> 00:33:01.000]  無論是影碟,互聯網,
[00:33:01.000 --> 00:33:05.000]  手機,報紙,刊文,
[00:33:05.000 --> 00:33:08.000]  你要校正一下,
[00:33:08.000 --> 00:33:11.000]  這是眼睛跟你納入藥,
[00:33:11.000 --> 00:33:14.000]  是一個好的開始。
[00:33:14.000 --> 00:33:16.000]  怎樣說,
[00:33:16.000 --> 00:33:19.000]  他所誇的就專在自己,
[00:33:19.000 --> 00:33:20.000]  不在別人呢?
[00:33:20.000 --> 00:33:21.000]  意思就是說,
[00:33:21.000 --> 00:33:23.000]  他不在乎跟別人比較,
[00:33:23.000 --> 00:33:25.000]  他在於自己所做的,
[00:33:25.000 --> 00:33:30.000]  是有價值的工作而自誇。
[00:33:30.000 --> 00:33:33.000]  求主幫助我們所做的事,
[00:33:33.000 --> 00:33:34.000]  雖然有些人說,
[00:33:34.000 --> 00:33:36.000]  我做普通家庭主婦,
[00:33:36.000 --> 00:33:37.000]  我是退休人士,
[00:33:37.000 --> 00:33:39.000]  我家務買菜煮飯,
[00:33:39.000 --> 00:33:41.000]  或者照顧子女兒孫,
[00:33:41.000 --> 00:33:43.000]  這麼苦悶單調乏味的,
[00:33:43.000 --> 00:33:47.000]  但是都好像沒什麼價值,
[00:33:47.000 --> 00:33:48.000]  但是對準神,
[00:33:48.000 --> 00:33:51.000]  就一定一定是金銀寶石,
[00:33:51.000 --> 00:33:54.000]  是很有價值的工作。
[00:33:54.000 --> 00:33:57.000]  有一個人笑著對太太說,
[00:33:57.000 --> 00:34:00.000]  成功的男士背後有兩個女人,
[00:34:00.000 --> 00:34:02.000]  哇,他太太聽到立時反應,
[00:34:02.000 --> 00:34:04.000]  哇,她說,
[00:34:04.000 --> 00:34:06.000]  一個是我母親,
[00:34:06.000 --> 00:34:08.000]  一個是太太來囉,
[00:34:08.000 --> 00:34:11.000]  這樣才發出會心微笑。
[00:34:11.000 --> 00:34:13.000]  作為一個好的母親,
[00:34:13.000 --> 00:34:14.000]  好的太太,
[00:34:14.000 --> 00:34:15.000]  真的不簡單。
[00:34:15.000 --> 00:34:22.000]  求主幫助我們眾姐妹,
[00:34:22.000 --> 00:34:25.000]  我們多測驗自己的行為,
[00:34:25.000 --> 00:34:27.000]  能夠榮神益人與否。
[00:34:27.000 --> 00:34:31.000]  最後快快說完第六樣,
[00:34:31.000 --> 00:34:35.000]  能擔當自己的擔子,
