
[00:00:00.000 --> 00:00:01.400]  大家祝福平安
[00:05:16.380 --> 00:05:18.940]  或者他關心的
[00:05:18.940 --> 00:05:23.240]  是他在那裏的時間
[00:05:23.240 --> 00:05:26.980]  已經38年
[00:05:26.980 --> 00:05:31.680]  到底為什麼會講時間和地點
[00:05:31.680 --> 00:05:34.460]  和這個人有什麼關係
[00:05:34.460 --> 00:05:36.660]  有什麼特別
[00:05:36.660 --> 00:05:39.760]  我們很想知道
[00:05:39.760 --> 00:05:42.060]  但未答之先
[00:05:42.060 --> 00:05:44.460]  這一刻耶穌就出現
[00:05:44.460 --> 00:05:45.840]  很特別
[00:05:45.840 --> 00:05:47.340]  病人無數
[00:05:47.340 --> 00:05:50.480]  重病的也不少
[00:05:50.480 --> 00:05:55.280]  但是耶穌偏偏只聚焦
[00:05:55.280 --> 00:05:59.120]  專注在這個人的身上
[00:05:59.120 --> 00:06:03.280]  莫非這個人好像其他神職的主角一樣
[00:06:03.280 --> 00:06:05.060]  在大叫
[00:06:05.060 --> 00:06:07.800]  耶穌救我 耶穌救我
[00:06:07.800 --> 00:06:09.900]  我猜你也看到
[00:06:09.900 --> 00:06:11.100]  不是這樣的
[00:06:11.100 --> 00:06:13.260]  情況完全不是這樣
[00:06:13.260 --> 00:06:20.100]  這一次是耶穌很主動提出要幫助他
[00:06:20.100 --> 00:06:24.040]  他很簡單做了三個動作
[00:06:24.040 --> 00:06:28.820]  針對同樣是他的時、地、人
[00:06:28.820 --> 00:06:31.020]  他先做什麼呢?
[00:06:31.020 --> 00:06:35.220]  他看見他躺臥的地方
[00:06:35.220 --> 00:06:41.860]  之後他知道他病了很長的時間
[00:06:41.860 --> 00:06:44.660]  於是他就問這個人
[00:06:44.660 --> 00:06:47.900]  你要得全愈嗎?
[00:06:47.900 --> 00:06:52.400]  這個問題其實是明知故問的問題
[00:06:52.400 --> 00:06:56.340]  但耶穌為什麼要問這個問題
[00:06:56.340 --> 00:07:00.140]  要對這個人問這個問題
[00:07:00.140 --> 00:07:04.480]  不如我們聽聽這個人如何回答
[00:07:04.480 --> 00:07:06.320]  第七節說
[00:07:06.320 --> 00:07:12.420]  先生 水凍的時候會有人把我放在池子裡
[00:07:12.420 --> 00:07:19.260]  我靜去的時候就有別人讓我先下去
[00:07:19.260 --> 00:07:24.400]  經文除了很客氣地稱呼耶穌之外
[00:07:24.400 --> 00:07:28.440]  這個人再一次提到時間
[00:07:28.440 --> 00:07:32.480]  而且有兩個提到時間
[00:07:32.480 --> 00:07:36.540]  他說水凍的時間和我靜去的時間
[00:07:36.540 --> 00:07:43.380]  應該在說自己一直錯失了一些時機
[00:07:43.380 --> 00:07:48.320]  帶來一些無奈、無望
[00:07:48.320 --> 00:07:53.200]  因為相傳在這個靈魂之屋裡面
[00:07:53.200 --> 00:07:58.860]  會有天使在按時攪動池水
[00:07:58.860 --> 00:08:01.200]  當水凍之後
[00:08:01.200 --> 00:08:03.580]  只有一個人能夠早點進去
[00:08:03.580 --> 00:08:08.380]  無論是什麼病都能夠得到全愈
[00:08:08.380 --> 00:08:10.540]  他錯失了這個時間
[00:08:10.540 --> 00:08:13.880]  所以很無奈、無望
[00:08:13.880 --> 00:08:16.520]  他也提到第二點
[00:08:16.520 --> 00:08:18.560]  就是地點
[00:08:18.560 --> 00:08:21.560]  他說在這個池子裡
[00:08:21.560 --> 00:08:25.360]  這個池子可能代表他容身的地方
[00:08:25.360 --> 00:08:30.160]  也可能代表他依賴的方法
[00:08:30.160 --> 00:08:32.040]  一直是靠這個池子
[00:08:32.040 --> 00:08:34.700]  他才能夠得救
[00:08:34.700 --> 00:08:37.440]  或者甚至可能
[00:08:37.440 --> 00:08:41.140]  同樣代表他容身的地方
[00:08:41.140 --> 00:08:44.320]  和依賴的方法
[00:08:44.320 --> 00:08:47.420]  除此之外 他也提到人
[00:08:47.420 --> 00:08:51.820]  但他指出沒有人能夠幫助他
[00:08:51.820 --> 00:08:55.060]  反映著他沒有人關心
[00:08:55.060 --> 00:08:57.660]  極度無助
[00:08:57.660 --> 00:09:00.300]  提到人另一個很特別的地方
[00:09:00.300 --> 00:09:03.300]  你剛才聽我讀的時候也聽到了
[00:09:03.300 --> 00:09:05.860]  在短短一節的經文裡面
[00:09:05.860 --> 00:09:09.340]  他重複了三次說「我」
[00:09:09.340 --> 00:09:12.640]  不斷聚焦在自己的世界
[00:09:12.640 --> 00:09:15.220]  自我的中心裡面
[00:09:15.220 --> 00:09:18.640]  在當中拼命一切
[00:09:18.640 --> 00:09:21.720]  但是也沒有用
[00:09:21.720 --> 00:09:23.880]  我們可以想像一下
[00:09:23.880 --> 00:09:26.360]  去那個時空
[00:09:26.360 --> 00:09:28.020]  一個人在等
[00:09:28.020 --> 00:09:29.760]  一個人的希望
[00:09:29.760 --> 00:09:33.560]  開始時滿懷幻想
[00:09:33.560 --> 00:09:37.440]  正所謂人生沒有一個的夢想
[00:09:37.440 --> 00:09:40.600]  和鹹魚沒有什麼分別
[00:09:40.600 --> 00:09:44.140]  但是經歷無數次的失敗
[00:09:44.140 --> 00:09:46.740]  一等就三十八年
[00:09:46.740 --> 00:09:50.140]  等到自己真的變成一條鹹魚
[00:09:50.140 --> 00:09:54.320]  沒有無奈、沒有望、沒有助
[00:09:54.320 --> 00:09:58.220]  只有這個錢給他容身
[00:09:58.220 --> 00:10:03.660]  是唯一可以依靠的方法
[00:10:03.660 --> 00:10:06.160]  不過在心裡想
[00:10:06.160 --> 00:10:14.040]  況且做到一個已經習慣了做乞丐
[00:10:14.040 --> 00:10:16.140]  懶做工
[00:10:16.140 --> 00:10:20.400]  你說他正在逃避現實的世界也好
[00:10:20.400 --> 00:10:25.680]  或者很害怕面對一個新的生活也好
[00:10:25.680 --> 00:10:28.820]  他也不會再有力
[00:10:28.820 --> 00:10:32.780]  去面對其他的生活模式
[00:10:32.780 --> 00:10:35.260]  當你聽到這樣的形容
[00:10:35.260 --> 00:10:38.120]  我不知道你有沒有
[00:10:38.120 --> 00:10:41.760]  腦海當中有沒有想到一些人
[00:10:41.760 --> 00:10:43.360]  或者一個人
[00:10:43.360 --> 00:10:47.100]  其實也很普遍
[00:10:47.100 --> 00:10:52.140]  美國有一個心理學家叫做Martin Solomon
[00:10:52.140 --> 00:10:58.080]  他在1967年做了一個很經典的實驗
[00:10:58.080 --> 00:11:02.020]  他分別有兩批狗
[00:11:02.020 --> 00:11:06.820]  放在不同兩個籠子裡面
[00:11:06.820 --> 00:11:09.820]  當中籠子裡面有一個按鈕
[00:11:09.820 --> 00:11:11.360]  這個按鈕有什麼用呢?
[00:11:11.360 --> 00:11:13.360]  就是會有警報
[00:11:13.360 --> 00:11:14.960]  警報聲之後
[00:11:14.960 --> 00:11:19.460]  就會有些電擊給這些狗
[00:11:19.460 --> 00:11:22.600]  而第一批狗當他按到這個按鈕的時候
[00:11:22.600 --> 00:11:25.640]  就能夠停止這個電擊
[00:11:25.640 --> 00:11:27.340]  但是第二批狗
[00:11:27.340 --> 00:11:29.400]  即使有這個按鈕
[00:11:29.400 --> 00:11:34.380]  但是不能夠阻止這個電擊發生
[00:11:34.380 --> 00:11:37.380]  這個實驗做了很多次
[00:11:37.380 --> 00:11:39.620]  發現有一樣東西很有趣的
[00:11:39.620 --> 00:11:42.020]  重複了這麼多次之後
[00:11:42.020 --> 00:11:43.460]  第二批狗
[00:11:43.460 --> 00:11:45.720]  即使開了那個閘
[00:11:45.720 --> 00:11:47.800]  那個籠的閘
[00:11:47.800 --> 00:11:50.000]  但是第二批狗
[00:11:50.000 --> 00:11:54.940]  它不再想任何的逃走方法
[00:11:54.940 --> 00:12:00.680]  它只會在那個籠子裡面坐以待斃
[00:12:00.680 --> 00:12:05.140]  甚至它其實有機會走
[00:12:05.140 --> 00:12:06.280]  它也不走
[00:12:06.280 --> 00:12:09.320]  不知道為什麼會這樣
[00:12:09.320 --> 00:12:14.860]  會在當中很痛苦地去滲入
[00:12:14.860 --> 00:12:16.420]  Martin Sullivan
[00:12:16.420 --> 00:12:19.920]  人類也有同樣的觀察
[00:12:19.920 --> 00:12:23.160]  他說如果有一個人在一件事
[00:12:23.160 --> 00:12:25.960]  或者在當事件裡面
[00:12:25.960 --> 00:12:30.200]  去重複、持續去受到一些打擊
[00:12:30.200 --> 00:12:32.000]  痛苦的話
[00:12:32.000 --> 00:12:38.840]  是會很無奈、無望、無助、無力
[00:12:38.840 --> 00:12:41.980]  即使可以改變
[00:12:41.980 --> 00:12:43.280]  有改變的機會
[00:12:43.280 --> 00:12:46.580]  它也不會掙扎、選擇
[00:12:46.580 --> 00:12:51.920]  不會有任何想去改變這件事
[00:12:51.920 --> 00:12:54.260]  只會在這裡等
[00:12:54.260 --> 00:12:56.020]  在這裡等死
[00:12:56.020 --> 00:13:00.400]  所以他給了這個現場一個名字
[00:13:00.400 --> 00:13:03.640]  叫做Learn Heaviness
[00:13:03.640 --> 00:13:07.680]  學習得來的絕望
[00:13:07.680 --> 00:13:10.340]  我在《木戀》裡面
[00:13:10.340 --> 00:13:13.320]  其實也見過不少的人
[00:13:13.320 --> 00:13:20.180]  有些人因為失業、失戀、長期病患
[00:13:20.180 --> 00:13:24.760]  情緒病、隱蔽青年
[00:13:24.760 --> 00:13:30.200]  坐牢、吸毒、賭徒、走鬼
[00:13:30.200 --> 00:13:33.700]  或者因為社會的狀況的轉變
[00:13:33.700 --> 00:13:40.200]  都陷入了這個學習得來的絕望當中
[00:13:40.200 --> 00:13:46.800]  有什麼可以讓我們在絕望裡面有出路呢?
[00:13:46.800 --> 00:13:49.780]  我猜還是要回到聖經
[00:13:49.780 --> 00:13:55.740]  我們看看耶穌怎樣幫助這個人在絕望
[00:13:55.740 --> 00:13:58.480]  第八節耶穌就跟他說
[00:13:58.480 --> 00:14:03.420]  「起來!拿你的玉子走吧!」
[00:14:03.420 --> 00:14:05.020]  「起來!」
[00:14:05.020 --> 00:14:09.960]  你聽到耶穌在用一個命令的語氣
[00:14:09.960 --> 00:14:14.840]  三個動作都是一個命令的語氣
[00:14:14.840 --> 00:14:20.680]  顯明出祂是有神的兒子這個權柄
[00:14:20.680 --> 00:14:22.640]  「起來!」
[00:14:22.640 --> 00:14:26.340]  不僅是提醒我們祂是神的兒子
[00:14:26.340 --> 00:14:28.120]  更加好像提醒我們
[00:14:28.120 --> 00:14:31.880]  「不!現在就是那個時機!」
[00:14:31.880 --> 00:14:33.160]  「起來!」
[00:14:33.160 --> 00:14:40.620]  你可以有起身的希望、選擇
[00:14:40.620 --> 00:14:45.400]  耶穌似乎在幫助這個人
[00:14:45.400 --> 00:14:48.200]  針對這個人
[00:14:48.200 --> 00:14:52.480]  去對時間的迷信
[00:14:52.480 --> 00:14:56.780]  祂說「你要拿起你的玉子」
[00:14:56.780 --> 00:14:59.040]  其實耶穌在這裡
[00:14:59.040 --> 00:15:02.980]  大可以只會說「拿起玉子來」
[00:15:02.980 --> 00:15:04.780]  但是你明顯看到
[00:15:04.780 --> 00:15:08.620]  祂刻意加了「你」這個字
[00:15:08.620 --> 00:15:10.560]  似乎是在回應那個人
[00:15:10.560 --> 00:15:13.560]  不斷提醒「我」
[00:15:13.560 --> 00:15:16.660]  在幫助這個人
[00:15:16.660 --> 00:15:20.360]  讓他感受到一件事
[00:15:20.360 --> 00:15:24.400]  去耶穌這個人
[00:15:24.400 --> 00:15:28.840]  是在乎「去」
[00:15:28.840 --> 00:15:30.740]  祂自己有價值
[00:15:30.740 --> 00:15:34.780]  祂會否得到憐憫
[00:15:34.780 --> 00:15:39.980]  不需要再一次只困在自己的世界
[00:15:39.980 --> 00:15:42.420]  你可以「滴起心肝地」
[00:15:42.420 --> 00:15:45.060]  帶來改變
[00:15:45.060 --> 00:15:51.000]  耶穌再一次針對那個地方
[00:15:51.000 --> 00:15:52.800]  祂說「起來!」
[00:15:52.800 --> 00:15:56.500]  是要離開這個磁鐵
[00:15:56.500 --> 00:16:01.140]  不用再貼著那張床
[00:16:01.140 --> 00:16:07.140]  就是一直去那個容身之處
[00:16:07.140 --> 00:16:09.340]  那個依賴
[00:16:09.340 --> 00:16:13.680]  能夠幫助他得救的方法
[00:16:13.680 --> 00:16:16.880]  耶穌在這裡讓他知道
[00:16:16.880 --> 00:16:21.200]  其實方法不只是一種
[00:16:21.200 --> 00:16:23.100]  應該這麼說
[00:16:23.100 --> 00:16:29.040]  方法就在耶穌裡面
[00:16:29.040 --> 00:16:32.680]  其實馬丁·塞勒曼
[00:16:32.680 --> 00:16:35.680]  也有同樣的觀察
[00:16:35.680 --> 00:16:38.580]  說絕望的人
[00:16:38.580 --> 00:16:43.380]  通常都差不多有相同的思維
[00:16:43.380 --> 00:16:45.460]  在時間方面
[00:16:45.460 --> 00:16:51.900]  往往會想到一些很短暫的事情
[00:16:51.900 --> 00:16:56.700]  會變成一個很永恆化的
[00:16:56.700 --> 00:16:58.460]  他會常常想
[00:16:58.460 --> 00:17:02.100]  我永遠都不會得到出路
[00:17:02.100 --> 00:17:07.680]  我永遠都會是這樣的狀況
[00:17:07.680 --> 00:17:10.080]  面對地
[00:17:10.080 --> 00:17:13.580]  他的處境同樣是這樣的
[00:17:13.580 --> 00:17:16.820]  他會將很局部的處境
[00:17:16.820 --> 00:17:20.120]  變成一個很全面的處境
[00:17:20.120 --> 00:17:22.420]  他會不斷去看
[00:17:22.420 --> 00:17:25.220]  即使我有方法
[00:17:25.220 --> 00:17:27.100]  但也沒有什麼用
[00:17:27.100 --> 00:17:29.460]  是幫不了我的
[00:17:29.460 --> 00:17:31.000]  或者他說
[00:17:31.000 --> 00:17:33.260]  既然沒什麼用
[00:17:33.260 --> 00:17:35.540]  那我為什麼要去治療呢?
[00:17:35.540 --> 00:17:37.240]  在這裡等死就算了
[00:17:37.240 --> 00:17:39.900]  或者我死了也好過了
[00:17:39.900 --> 00:17:44.240]  往往會局限了自己得救的方法
[00:17:44.240 --> 00:17:48.140]  只能看到眼前那個方法
[00:17:48.140 --> 00:17:50.720]  或者自己的處境
[00:17:50.720 --> 00:17:55.020]  也在另一方面
[00:17:55.020 --> 00:17:56.220]  說到人
[00:17:56.220 --> 00:17:58.160]  這是最重要的
[00:17:58.160 --> 00:18:00.060]  當絕望的人
[00:18:00.060 --> 00:18:03.020]  往往他會對人的信念
[00:18:03.020 --> 00:18:07.300]  很有自己的看法
[00:18:07.300 --> 00:18:09.460]  往往會很自責
[00:18:09.460 --> 00:18:10.660]  自我中心
[00:18:10.660 --> 00:18:13.900]  他認為沒有人會再關心我了
[00:18:13.900 --> 00:18:16.680]  所有問題都是我自己扭來的
[00:18:16.680 --> 00:18:18.640]  不關其他人的事
[00:18:18.640 --> 00:18:23.320]  但是我現在很大問題
[00:18:23.320 --> 00:18:24.620]  甚至這樣說
[00:18:24.620 --> 00:18:26.680]  覺得自己毫無價值
[00:18:26.680 --> 00:18:30.060]  我死了也好過了
[00:18:30.060 --> 00:18:31.520]  簡單而言
[00:18:31.520 --> 00:18:34.260]  你會看到
[00:18:34.260 --> 00:18:36.100]  通常絕望的人
[00:18:36.100 --> 00:18:39.860]  都會在時、地、日裡面
[00:18:39.860 --> 00:18:44.300]  不斷轉後角線
[00:18:44.300 --> 00:18:46.440]  他指出
[00:18:46.440 --> 00:18:48.440]  Solomon 指出一樣東西
[00:18:48.440 --> 00:18:55.180]  只要我們在形字上扭轉這些思維
[00:18:55.180 --> 00:18:57.420]  其實是可以得救的
[00:18:57.420 --> 00:19:01.120]  我們不需要再在糾纏
[00:19:01.120 --> 00:19:04.420]  在時、地、日的方面
[00:19:04.420 --> 00:19:08.120]  我們是可以得救的
[00:19:08.120 --> 00:19:11.400]  但你再看聖經
[00:19:11.400 --> 00:19:12.840]  很特別
[00:19:12.840 --> 00:19:15.640]  耶穌很厲害
[00:19:15.640 --> 00:19:20.100]  祂比Solomon早一千多年之前
[00:19:20.100 --> 00:19:22.780]  就已經理解到
[00:19:22.780 --> 00:19:28.940]  並且幫助這個在絕望裡面的人
[00:19:28.940 --> 00:19:32.720]  讓他有不同的信念
[00:19:32.720 --> 00:19:35.660]  我剛才也有提到
[00:19:35.660 --> 00:19:41.660]  我陪伴了不少陷在絕望當中的人
[00:19:41.660 --> 00:19:43.660]  沒養那麼多年
[00:19:43.660 --> 00:19:47.300]  就常常都見到這些人
[00:19:47.300 --> 00:19:51.660]  其實陪他們一起面對絕望
[00:19:51.660 --> 00:19:53.660]  我也沒有什麼方法
[00:19:53.660 --> 00:19:55.200]  甚至這樣說
[00:19:55.200 --> 00:19:59.300]  越陪就越絕望
[00:19:59.300 --> 00:20:02.080]  當我真是一個人
[00:20:02.080 --> 00:20:06.140]  在默想這段經文
[00:20:06.140 --> 00:20:09.720]  我投入自己
[00:20:09.720 --> 00:20:13.860]  是像一個人一樣的時候
[00:20:13.860 --> 00:20:19.160]  其實我心裡面的那份絕望
[00:20:19.160 --> 00:20:23.400]  突然間都覺得很被激勵
[00:20:23.400 --> 00:20:25.100]  很感動
[00:20:25.100 --> 00:20:28.400]  我真的哭了出來
[00:20:28.400 --> 00:20:30.200]  我看到的是
[00:20:30.200 --> 00:20:33.240]  普天下 病人無數
[00:20:33.240 --> 00:20:39.280]  但主在際邊 陪我寂寞
[00:20:39.280 --> 00:20:42.820]  那份耶穌的主動
[00:20:42.820 --> 00:20:45.680]  很感動我
[00:20:45.680 --> 00:20:48.560]  我以為我沒得可以幫
[00:20:48.560 --> 00:20:51.160]  或者我都幫不到人
[00:20:51.160 --> 00:20:53.160]  很無奈
[00:20:53.160 --> 00:20:58.360]  但原來耶穌很主動地走過來
[00:20:58.360 --> 00:20:59.960]  很想幫我
[00:20:59.960 --> 00:21:05.040]  很想幫更多絕望的人
[00:21:05.040 --> 00:21:07.740]  舉個很簡單的說話
[00:21:07.740 --> 00:21:12.780]  其實我底下不太明白
[00:21:12.780 --> 00:21:15.680]  我聽不明白他說什麼
[00:21:15.680 --> 00:21:17.980]  為什麼這麼簡單
[00:21:17.980 --> 00:21:20.920]  但不知道為什麼有一份動力
[00:21:20.920 --> 00:21:24.260]  很想試一下起來
[00:21:24.260 --> 00:21:26.200]  試一下再來
[00:21:26.200 --> 00:21:28.700]  試一下用多一點力
[00:21:28.700 --> 00:21:32.660]  去幫一些絕望的人
[00:21:32.660 --> 00:21:35.200]  但很奇怪
[00:21:35.200 --> 00:21:39.040]  你再看看那些猶太人
[00:21:39.040 --> 00:21:43.940]  他們只是掛著一些規矩
[00:21:43.940 --> 00:21:47.680]  但是我知道
[00:21:47.680 --> 00:21:49.180]  讀了這麼多年神學
[00:21:49.180 --> 00:21:52.380]  很知道這個安息日
[00:21:52.380 --> 00:21:54.460]  那個意義
[00:21:54.460 --> 00:21:58.360]  就是在乎完美
[00:21:58.360 --> 00:22:00.700]  在神創造天地的時候
[00:22:00.700 --> 00:22:02.600]  很想完美
[00:22:02.600 --> 00:22:05.600]  他看到自己完美就可以休息
[00:22:05.600 --> 00:22:08.940]  他也很想那些人完美
[00:22:08.940 --> 00:22:12.840]  而耶穌在這裡很在乎我
[00:22:12.840 --> 00:22:15.480]  很在乎這個人
[00:22:15.480 --> 00:22:17.220]  他要這個人
[00:22:17.220 --> 00:22:18.720]  要我
[00:22:18.720 --> 00:22:23.480]  都能夠得著完美
[00:22:23.480 --> 00:22:27.060]  他很在乎我健不健康
[00:22:27.060 --> 00:22:28.820]  不單只是心態
[00:22:28.820 --> 00:22:33.020]  是我的心靈健不健康
[00:22:33.020 --> 00:22:39.720]  但是當我還不知道可以怎麼做的時候
[00:22:39.720 --> 00:22:42.900]  他再走過來跟我說
[00:22:42.900 --> 00:22:46.460]  你已經得了痊癒
[00:22:46.460 --> 00:22:48.900]  不用再犯罪
[00:22:48.900 --> 00:22:54.680]  恐怕你做完更加厲害
[00:22:54.680 --> 00:22:59.380]  這個說話好像帶來一份關心
[00:22:59.380 --> 00:23:01.920]  其實我也不知道自己在做什麼
[00:23:01.920 --> 00:23:04.660]  我還有什麼可以幫助其他人
[00:23:04.660 --> 00:23:07.020]  或者幫助自己
[00:23:07.020 --> 00:23:11.960]  但是好像這個說話再一次提醒我
[00:23:11.960 --> 00:23:13.460]  不是的
[00:23:13.460 --> 00:23:18.140]  不要再問自己行不行
[00:23:18.140 --> 00:23:21.000]  自己的世界裡面是怎樣
[00:23:21.000 --> 00:23:24.980]  不要在這裡自憐自卑
[00:23:24.980 --> 00:23:27.440]  可以的
[00:23:27.440 --> 00:23:32.220]  走出來就可以了
[00:23:32.220 --> 00:23:35.060]  我相信這一刻
[00:23:35.060 --> 00:23:40.620]  你未必會有我的感受
[00:23:40.620 --> 00:23:43.000]  我其實真的很相信
[00:23:43.000 --> 00:23:47.100]  Me Time是可以幫助我們每一個人
[00:23:47.100 --> 00:23:51.500]  所以我也很想這一刻
[00:23:51.500 --> 00:23:53.940]  我特意說一段
[00:23:53.940 --> 00:23:55.780]  是很想這一刻
[00:23:55.780 --> 00:24:00.420]  試一下你有Me Time的時間
[00:24:00.420 --> 00:24:04.320]  你試一下可以有一人之境
[00:24:04.320 --> 00:24:06.480]  你試一下安靜
[00:24:06.480 --> 00:24:10.060]  默想一下這段經歷
[00:24:10.060 --> 00:24:12.420]  你試一下去想像
[00:24:12.420 --> 00:24:18.660]  自己身處在那個現場
[00:24:18.660 --> 00:24:23.460]  耶穌很主動跟你說
[00:24:23.460 --> 00:24:26.640]  跟你聊天
[00:24:26.640 --> 00:24:29.340]  你有什麼感受
[00:24:29.340 --> 00:24:33.640]  你有什麼回應
[00:24:33.640 --> 00:24:37.140]  我們安靜一下
[00:24:37.140 --> 00:24:39.880]  我相信這一刻
[00:24:39.880 --> 00:24:43.380]  你會有我的感受
[00:24:43.380 --> 00:24:45.880]  我其實真的很相信
