
[00:00:00.000 --> 00:00:02.000]  大家好 大家午安
[00:02:11.340 --> 00:02:15.740]  或者會不會因為拿達葉是當地人
[00:02:15.740 --> 00:02:20.540]  所以請了那些門徒呢?
[00:02:20.540 --> 00:02:22.540]  這些我們都不知道
[00:02:22.540 --> 00:02:24.540]  不過我只知道一件事
[00:02:24.540 --> 00:02:27.540]  「沒有酒了!先這樣吧!」
[00:02:27.540 --> 00:02:30.540]  在現代的婚宴裏面
[00:02:30.540 --> 00:02:33.540]  沒有酒這個情況是不可能發生的
[00:02:33.540 --> 00:02:36.540]  更加是當時更加不可能的
[00:02:36.540 --> 00:02:39.540]  因為婚宴是擺放了七天
[00:02:40.340 --> 00:02:47.340]  必須要預備足夠的酒去宴客
[00:02:47.340 --> 00:02:48.340]  沒有酒
[00:02:48.340 --> 00:02:51.340]  不單止令親友掃興
[00:02:51.340 --> 00:02:57.340]  更加令主人家非常非常沒有勉氣
[00:02:57.340 --> 00:03:01.340]  會將一個本來是祝福的場面
[00:03:01.340 --> 00:03:03.340]  變成一個怨聲四起
[00:03:03.340 --> 00:03:05.340]  每個人都會跟你說
[00:03:05.340 --> 00:03:09.340]  「先走!先這樣吧!下次不知道還會不會來」
[00:03:09.340 --> 00:03:12.340]  不過希望不用再有婚宴
[00:03:12.340 --> 00:03:21.340]  可能瑪利亞在當中都不能忍心
[00:03:21.340 --> 00:03:24.340]  看到主人家沒有面子
[00:03:24.340 --> 00:03:26.340]  所以就跟耶穌說
[00:03:26.340 --> 00:03:29.340]  他們傾談了一點
[00:03:29.340 --> 00:03:36.340]  就吩咐傭人將水倒入石缸裏面
[00:03:36.340 --> 00:03:41.340]  水就變成酒
[00:03:41.340 --> 00:03:45.340]  這個神蹟的過程很簡單
[00:03:45.340 --> 00:03:52.340]  但你要知道約翰福音並不多這個神蹟
[00:03:52.340 --> 00:03:56.340]  約翰精挑細選了七個
[00:03:56.340 --> 00:04:00.340]  而水變酒卻是第一個
[00:04:00.340 --> 00:04:05.340]  你見到很有心思、很有義氣
[00:04:05.340 --> 00:04:09.340]  而11節指出的目的、意義
[00:04:09.340 --> 00:04:14.340]  是要顯出耶穌的榮耀
[00:04:14.340 --> 00:04:16.340]  而另一方面
[00:04:16.340 --> 00:04:18.340]  你見到約翰在結構裏面
[00:04:18.340 --> 00:04:22.340]  都有一個精心的佈局
[00:04:22.340 --> 00:04:26.340]  原來這裏是一個扇形結構
[00:04:26.340 --> 00:04:33.340]  顯現出酒裏面藏著不同的層次和韻味
[00:04:33.340 --> 00:04:36.340]  不如讓我們慢慢探索一下
[00:04:36.340 --> 00:04:40.340]  第一個層次我進入到最深入的層次
[00:04:40.340 --> 00:04:42.340]  第六節
[00:04:42.340 --> 00:04:43.340]  聖經說
[00:04:43.340 --> 00:04:46.340]  「照猶太人潔淨的規矩
[00:04:46.340 --> 00:04:50.340]  有六口的石缸擺在那裏
[00:04:50.340 --> 00:04:54.340]  每口可以乘兩至三桶水」
[00:04:54.340 --> 00:04:58.340]  這個扇形結構的中心
[00:04:58.340 --> 00:05:05.340]  通常很多人都會覺得是一個重點
[00:05:05.340 --> 00:05:06.340]  而這裏
[00:05:06.340 --> 00:05:10.340]  你見到很細緻的描寫
[00:05:10.340 --> 00:05:11.340]  那個缸
[00:05:11.340 --> 00:05:13.340]  但為何那麼重要?
[00:05:13.340 --> 00:05:15.340]  重要在哪裏?
[00:05:15.340 --> 00:05:20.340]  如果作為一個品酒的人
[00:05:20.340 --> 00:05:22.340]  懂一點釀酒
[00:05:22.340 --> 00:05:24.340]  我會說
[00:05:24.340 --> 00:05:30.340]  其實這裏是在交代釀酒的材料和過程
[00:05:30.340 --> 00:05:38.340]  不少人喜歡在網上學習浸煤酒
[00:05:38.340 --> 00:05:40.340]  你都會經歷過一件事
[00:05:40.340 --> 00:05:41.340]  看就容易
[00:05:41.340 --> 00:05:44.340]  做就很難
[00:05:44.340 --> 00:05:46.340]  我學品酒
[00:05:46.340 --> 00:05:49.340]  都試過自己去釀酒
[00:05:49.340 --> 00:05:52.340]  真的比想像中更難
[00:05:52.340 --> 00:05:54.340]  釀酒
[00:05:54.340 --> 00:05:56.340]  最基本
[00:05:56.340 --> 00:06:01.340]  你需要一些含糖分的原材料
[00:06:01.340 --> 00:06:03.340]  經過壓榨
[00:06:03.340 --> 00:06:05.340]  或者一些蒸煮
[00:06:05.340 --> 00:06:09.340]  然後加入一些酵母
[00:06:09.340 --> 00:06:10.340]  釀去發酵
[00:06:10.340 --> 00:06:14.340]  而發酵需要一個時間
[00:06:14.340 --> 00:06:17.340]  不是一個很短的時間
[00:06:17.340 --> 00:06:18.340]  需要一些長的時間
[00:06:18.340 --> 00:06:24.340]  更加需要很適合的環境去儲存
[00:06:24.340 --> 00:06:27.340]  慢慢去醞釀出來
[00:06:27.340 --> 00:06:31.340]  才可以釀出一瓶酒
[00:06:31.340 --> 00:06:33.340]  但耶穌在這裏
[00:06:33.340 --> 00:06:35.340]  你見到只有水
[00:06:35.340 --> 00:06:40.340]  即使缸裏面沒有天然酵母
[00:06:40.340 --> 00:06:47.340]  但他一點都沒有含糖分的原材料
[00:06:47.340 --> 00:06:50.340]  所以這次釀酒就好像
[00:06:50.340 --> 00:06:55.340]  創世時在水面之上
[00:06:55.340 --> 00:06:59.340]  無中生有的創造一樣
[00:06:59.340 --> 00:07:01.340]  再看
[00:07:01.340 --> 00:07:03.340]  如果從釀酒的角度
[00:07:03.340 --> 00:07:07.340]  適當的溫度、濕度、沒有菌的環境
[00:07:07.340 --> 00:07:13.340]  是一個不能或缺的地方
[00:07:13.340 --> 00:07:20.340]  即使猶太人認為石頭是潔淨的
[00:07:20.340 --> 00:07:23.340]  所以用石頭來造的缸
[00:07:23.340 --> 00:07:28.340]  是可以承載潔淨禮儀的水
[00:07:28.340 --> 00:07:30.340]  但大家都知道
[00:07:30.340 --> 00:07:32.340]  心中有數
[00:07:32.340 --> 00:07:36.340]  這六個水缸簡直是空虛雲動
[00:07:36.340 --> 00:07:38.340]  淤棉黑暗
[00:07:38.340 --> 00:07:40.340]  但耶穌在當中是怎樣?
[00:07:40.340 --> 00:07:45.340]  掌握著這個空間、這個環境
[00:07:45.340 --> 00:07:47.340]  還有
[00:07:47.340 --> 00:07:50.340]  發酵需要時間
[00:07:50.340 --> 00:07:52.340]  而且是長的時間
[00:07:52.340 --> 00:07:54.340]  但耶穌在這裏是怎樣?
[00:07:54.340 --> 00:07:57.340]  是傾刻之間完成了的
[00:07:57.340 --> 00:07:59.340]  根本沒有可能的
[00:07:59.340 --> 00:08:01.340]  但在耶穌的手中
[00:08:01.340 --> 00:08:04.340]  就是這樣發生的
[00:08:04.340 --> 00:08:06.340]  無中生有
[00:08:06.340 --> 00:08:09.340]  突破空間、時間
[00:08:09.340 --> 00:08:13.340]  你能否開始感受到
[00:08:13.340 --> 00:08:17.340]  這瓶酒有多好、有多榮耀?
[00:08:17.340 --> 00:08:21.340]  穩藏著的是耶穌那份神聖
[00:08:21.340 --> 00:08:27.340]  祂就是無中生有的全能、創造主
[00:08:27.340 --> 00:08:31.340]  我們再感受多一層的層次
[00:08:31.340 --> 00:08:35.340]  二章四至五節
[00:08:35.340 --> 00:08:38.340]  我們會發現第四節
[00:08:38.340 --> 00:08:46.340]  耶穌回應母親的說話都頗刻薄
[00:08:46.340 --> 00:08:48.340]  但大家要知道
[00:08:48.340 --> 00:08:49.340]  在原文裏面
[00:08:49.340 --> 00:08:54.340]  婦人其實是對女性的一份尊重
[00:08:54.340 --> 00:08:56.340]  一份尊稱
[00:08:56.340 --> 00:08:57.340]  就好像我們現在
[00:08:57.340 --> 00:08:59.340]  Dear Lady
[00:08:59.340 --> 00:09:01.340]  是一份尊稱
[00:09:01.340 --> 00:09:02.340]  耶穌在十字架之上
[00:09:02.340 --> 00:09:04.340]  都是這樣稱呼的
[00:09:04.340 --> 00:09:06.340]  所以我們知道
[00:09:06.340 --> 00:09:07.340]  不單是尊稱
[00:09:07.340 --> 00:09:10.340]  更加是用了神子的身份
[00:09:10.340 --> 00:09:12.340]  去說出來
[00:09:12.340 --> 00:09:16.340]  「我與你有什麼相干呢?」
[00:09:16.340 --> 00:09:20.340]  好像想扔下母親
[00:09:20.340 --> 00:09:22.340]  但這裏不是割蓆
[00:09:22.340 --> 00:09:24.340]  在原文直譯
[00:09:24.340 --> 00:09:26.340]  比較好的說法是
[00:09:26.340 --> 00:09:31.340]  「這事跟我和你有什麼關係呢?」
[00:09:31.340 --> 00:09:32.340]  耶穌在這裏
[00:09:32.340 --> 00:09:34.340]  不是對事對人
[00:09:34.340 --> 00:09:37.340]  只是在提醒母親
[00:09:37.340 --> 00:09:40.340]  焦點不在酒裏面
[00:09:40.340 --> 00:09:42.340]  而是在時間
[00:09:42.340 --> 00:09:45.340]  或更貼近原文
[00:09:45.340 --> 00:09:47.340]  在時辰
[00:09:47.340 --> 00:09:49.340]  在時辰尾道
[00:09:49.340 --> 00:09:51.340]  《張瀚呼音》裏面
[00:09:51.340 --> 00:09:54.340]  時辰尾道出現了九次
[00:09:54.340 --> 00:09:57.340]  指向十字架之上
[00:09:57.340 --> 00:10:00.340]  耶穌得榮耀的時間
[00:10:00.340 --> 00:10:02.340]  所以耶穌在這裏指出
[00:10:02.340 --> 00:10:04.340]  祂自己有權柄
[00:10:04.340 --> 00:10:06.340]  去請祂的母親
[00:10:06.340 --> 00:10:09.340]  要馴服祂的權柄
[00:10:09.340 --> 00:10:13.340]  跟祂的方法、時間
[00:10:13.340 --> 00:10:14.340]  第五節
[00:10:14.340 --> 00:10:18.340]  祂的母親不單不覺得冒犯
[00:10:18.340 --> 00:10:20.340]  更加好醒
[00:10:20.340 --> 00:10:21.340]  她聽得明白了
[00:10:21.340 --> 00:10:25.340]  所以她就馴服耶穌的權柄
[00:10:25.340 --> 00:10:27.340]  並且叫她的用人
[00:10:27.340 --> 00:10:31.340]  跟著耶穌的方法走
[00:10:31.340 --> 00:10:34.340]  第七至八節
[00:10:34.340 --> 00:10:38.340]  耶穌讓走師的方法技巧
[00:10:38.340 --> 00:10:40.340]  是多麼厲害
[00:10:40.340 --> 00:10:41.340]  完全意想不到
[00:10:41.340 --> 00:10:43.340]  很有榮耀在當中
[00:10:43.340 --> 00:10:47.340]  正如創世時一樣
[00:10:47.340 --> 00:10:48.340]  只是出口
[00:10:48.340 --> 00:10:50.340]  說有就有
[00:10:50.340 --> 00:10:53.340]  滿有權柄在當中
[00:10:53.340 --> 00:10:55.340]  你能否品到
[00:10:55.340 --> 00:10:58.340]  祂走的底蘊
[00:10:58.340 --> 00:11:02.340]  正正就是耶穌的神聖
[00:11:02.340 --> 00:11:04.340]  滿有權柄
[00:11:04.340 --> 00:11:09.340]  祂是滿有權柄的造物主
[00:11:09.340 --> 00:11:13.340]  我們再品多一層
[00:11:13.340 --> 00:11:14.340]  愛一層
[00:11:14.340 --> 00:11:17.340]  二章一至三節
[00:11:17.340 --> 00:11:18.340]  這裏說的
[00:11:18.340 --> 00:11:23.340]  在交代讓走的目的和心意
[00:11:23.340 --> 00:11:24.340]  我們知道
[00:11:24.340 --> 00:11:28.340]  耶穌不是基於母親的請求
[00:11:28.340 --> 00:11:31.340]  但祂為甚麼要讓呢?
[00:11:31.340 --> 00:11:32.340]  是一朝二節
[00:11:32.340 --> 00:11:36.340]  這裏重複了「筵席」這個字
[00:11:36.340 --> 00:11:38.340]  眾所皆知
[00:11:38.340 --> 00:11:40.340]  親臨的筵席
[00:11:40.340 --> 00:11:42.340]  送走給人
[00:11:42.340 --> 00:11:44.340]  就是想祝賀
[00:11:44.340 --> 00:11:46.340]  耶穌讓走
[00:11:46.340 --> 00:11:49.340]  送給人
[00:11:49.340 --> 00:11:52.340]  當中極具心意
[00:11:52.340 --> 00:11:55.340]  帶著滿有祝福
[00:11:55.340 --> 00:11:56.340]  事實上
[00:11:56.340 --> 00:11:59.340]  在舊約要說走
[00:11:59.340 --> 00:12:01.340]  正正是代表
[00:12:01.340 --> 00:12:06.340]  神親自臨到賜福人
[00:12:06.340 --> 00:12:09.340]  在《若爾書》三章十八節
[00:12:09.340 --> 00:12:11.340]  都會這樣說
[00:12:11.340 --> 00:12:12.340]  「到那日
[00:12:12.340 --> 00:12:14.340]  大山要流出甜酒
[00:12:14.340 --> 00:12:17.340]  小山要流出奶子
[00:12:17.340 --> 00:12:22.340]  猶大的溪河都有水流」
[00:12:22.340 --> 00:12:25.340]  是一份祝福的圖畫
[00:12:25.340 --> 00:12:29.340]  而你再看看那些酒缸
[00:12:29.340 --> 00:12:30.340]  在第六節
[00:12:30.340 --> 00:12:33.340]  你會看到有兩至三桶水
[00:12:33.340 --> 00:12:36.340]  在《聖經》裏面指出
[00:12:36.340 --> 00:12:39.340]  其實是二十至三十加侖的水
[00:12:39.340 --> 00:12:46.340]  如果一瓶紅酒有750ml
[00:12:46.340 --> 00:12:48.340]  我沒有計錯的話
[00:12:48.340 --> 00:12:55.340]  應該有606至909支酒
[00:12:55.340 --> 00:12:57.340]  多厲害
[00:12:57.340 --> 00:12:58.340]  你見到多厲害嗎?
[00:12:58.340 --> 00:13:00.340]  耶穌這份人情
[00:13:00.340 --> 00:13:02.340]  簡直是極大的豐富
[00:13:02.340 --> 00:13:07.340]  這樣去送給大家
[00:13:07.340 --> 00:13:08.340]  你感受到嗎?
[00:13:08.340 --> 00:13:10.340]  當你看到這麼豐富的時候
[00:13:10.340 --> 00:13:12.340]  你感受到嗎?
[00:13:12.340 --> 00:13:17.340]  你有沒有一種置身於花園
[00:13:17.340 --> 00:13:22.340]  在伊甸園創世時的感覺?
[00:13:22.340 --> 00:13:28.340]  正在經歷創造主不斷的賜福萬物
[00:13:28.340 --> 00:13:33.340]  更豐富的賜福比一
[00:13:33.340 --> 00:13:34.340]  看著形象
[00:13:34.340 --> 00:13:37.340]  新養眾多
[00:13:37.340 --> 00:13:39.340]  比你自養大地
[00:13:39.340 --> 00:13:41.340]  管理萬物
[00:13:41.340 --> 00:13:46.340]  賜予我們更多的食物
[00:13:46.340 --> 00:13:48.340]  你感受到嗎?
[00:13:48.340 --> 00:13:52.340]  在這杯酒裏
[00:13:52.340 --> 00:13:54.340]  那份味道
[00:13:54.340 --> 00:13:59.340]  正正充滿著耶穌
[00:13:59.340 --> 00:14:02.340]  賜福
[00:14:02.340 --> 00:14:05.340]  豐富賜福的創造主人
[00:14:05.340 --> 00:14:09.340]  耶穌所養的酒樓
[00:14:09.340 --> 00:14:11.340]  那份層次豐富
[00:14:11.340 --> 00:14:13.340]  韻味十足
[00:14:13.340 --> 00:14:18.340]  令人聯想創世的時候
[00:14:18.340 --> 00:14:22.340]  並且耶穌就是創造主
[00:14:22.340 --> 00:14:24.340]  無中生有
[00:14:24.340 --> 00:14:26.340]  沒有權柄
[00:14:26.340 --> 00:14:33.340]  為了要豐足的賜福給我們
[00:14:33.340 --> 00:14:35.340]  我們在美酒當前
[00:14:35.340 --> 00:14:38.340]  我們應該有什麼回應呢?
[00:14:38.340 --> 00:14:40.340]  我猜大家第一個反應
[00:14:40.340 --> 00:14:42.340]  就是很讚嘆
[00:14:42.340 --> 00:14:45.340]  但是你看看第十一節
[00:14:45.340 --> 00:14:47.340]  約翰指出
[00:14:47.340 --> 00:14:49.340]  門徒即時的反應
[00:14:49.340 --> 00:14:51.340]  就是相信
[00:14:51.340 --> 00:14:57.340]  相信耶穌就是創造主
[00:14:57.340 --> 00:15:03.340]  而相信往往都會和馴服放在一起
[00:15:03.340 --> 00:15:05.340]  應該這樣說
[00:15:05.340 --> 00:15:06.340]  相信很多時候
[00:15:06.340 --> 00:15:07.340]  在心裏面
[00:15:07.340 --> 00:15:09.340]  或者只是嘴上說
[00:15:09.340 --> 00:15:10.340]  我相信你
[00:15:10.340 --> 00:15:12.340]  但是如果馴服
[00:15:12.340 --> 00:15:14.340]  就是一個很誠實
[00:15:14.340 --> 00:15:19.340]  去反映真偽的行動
[00:15:19.340 --> 00:15:23.340]  而你看到七、八節
[00:15:23.340 --> 00:15:27.340]  這班傭人就完全去馴服
[00:15:27.340 --> 00:15:30.340]  他的行動很誠實地告訴你
[00:15:30.340 --> 00:15:32.340]  去馴服他
[00:15:32.340 --> 00:15:33.340]  我猜這件事情
[00:15:33.340 --> 00:15:36.340]  你想一想清楚都覺得奇怪
[00:15:36.340 --> 00:15:38.340]  不是很合常理
[00:15:38.340 --> 00:15:41.340]  耶穌這樣的做法
[00:15:41.340 --> 00:15:46.340]  這個方法是很不合理的
[00:15:46.340 --> 00:15:47.340]  如果我作比較
[00:15:47.340 --> 00:15:48.340]  我會質疑
[00:15:48.340 --> 00:15:50.340]  或者那些傭人
[00:15:50.340 --> 00:15:53.340]  也會在當中質疑
[00:15:53.340 --> 00:15:57.340]  不過在這裡
[00:15:57.340 --> 00:15:59.340]  約翰告訴我們
[00:15:59.340 --> 00:16:01.340]  無論怎樣
[00:16:01.340 --> 00:16:04.340]  他中間有沒有和耶穌討論
[00:16:04.340 --> 00:16:08.340]  最後他們選擇了馴服
[00:16:08.340 --> 00:16:12.340]  當他馴服的時候
[00:16:12.340 --> 00:16:14.340]  你就會看到
[00:16:14.340 --> 00:16:18.340]  耶穌就是滿有權柄的創造主
[00:16:18.340 --> 00:16:23.340]  而這個神蹟就是這樣發生的
[00:16:23.340 --> 00:16:27.340]  相信馴服之外
[00:16:27.340 --> 00:16:31.340]  相信有另一個同義詞
[00:16:31.340 --> 00:16:34.340]  就是「接受」
[00:16:34.340 --> 00:16:35.340]  你記得的
[00:16:35.340 --> 00:16:37.340]  《約翰福音》一章十二節說
[00:16:37.340 --> 00:16:41.340]  凡接待或新譯本的譯法就是「接受」
[00:16:41.340 --> 00:16:44.340]  就是信他明的人
[00:16:44.340 --> 00:16:46.340]  9-11節
[00:16:46.340 --> 00:16:49.340]  這裡的本言直
[00:16:49.340 --> 00:16:52.340]  虛顯出來
[00:16:52.340 --> 00:16:54.340]  就是甚麼都不知道
[00:16:54.340 --> 00:16:58.340]  所以說那些傭人為甚麼這麼慈善
[00:16:58.340 --> 00:17:01.340]  為甚麼新郎會這樣
[00:17:01.340 --> 00:17:04.340]  而這個新郎更特別
[00:17:04.340 --> 00:17:07.340]  現值的主角應該是新郎
[00:17:07.340 --> 00:17:12.340]  但這裡卻是無言以對
[00:17:12.340 --> 00:17:14.340]  好像傻傻的
[00:17:14.340 --> 00:17:18.340]  其實他們也在表達一件事
[00:17:18.340 --> 00:17:21.340]  其實那些酒是百百得來的
[00:17:21.340 --> 00:17:23.340]  他們沒有預計過
[00:17:23.340 --> 00:17:25.340]  沒有預算過
[00:17:25.340 --> 00:17:29.340]  是出乎意料的一份禮物
[00:17:29.340 --> 00:17:34.340]  所以我估計不用再多說下去
[00:17:34.340 --> 00:17:36.340]  你也知道的
[00:17:36.340 --> 00:17:40.340]  那個主人家一定會立即去接受
[00:17:40.340 --> 00:17:46.340]  讓所有人去享受這份豐富的祠福
[00:17:46.340 --> 00:17:53.340]  美酒就擺在面前
[00:17:53.340 --> 00:17:57.340]  我估計誰人見到這樣的情況
[00:17:57.340 --> 00:17:59.340]  這麼虛幻
[00:17:59.340 --> 00:18:02.340]  起碼六百多瓶的酒
[00:18:02.340 --> 00:18:03.340]  擺在你面前
[00:18:03.340 --> 00:18:05.340]  而且是好的酒
[00:18:05.340 --> 00:18:06.340]  你一定會相信的
[00:18:06.340 --> 00:18:08.340]  你一定會馴服的
[00:18:08.340 --> 00:18:12.340]  你一定會在當中去享受的
[00:18:12.340 --> 00:18:15.340]  不過這幾年
[00:18:15.340 --> 00:18:17.340]  在很多人的面前
[00:18:17.340 --> 00:18:19.340]  是甚麼都沒有的
[00:18:19.340 --> 00:18:22.340]  是黑暗
[00:18:22.340 --> 00:18:25.340]  是空虛混沌
[00:18:25.340 --> 00:18:27.340]  淤棉、黑暗
[00:18:27.340 --> 00:18:30.340]  你叫我怎樣相信?
[00:18:30.340 --> 00:18:34.340]  又為甚麼要用這樣的方法?
[00:18:34.340 --> 00:18:36.340]  你的時辰未到
[00:18:36.340 --> 00:18:38.340]  那何時到?
[00:18:38.340 --> 00:18:40.340]  你叫我怎樣唇氣?
[00:18:40.340 --> 00:18:42.340]  怎樣馴服?
[00:18:42.340 --> 00:18:45.340]  更加整體整個環境
[00:18:45.340 --> 00:18:49.340]  你只會見到有奏坐在當中
[00:18:49.340 --> 00:18:52.340]  我不知道哪裡有祝福
[00:18:52.340 --> 00:18:56.340]  你叫我怎樣去享受?
[00:18:56.340 --> 00:19:02.340]  其實面對大家的質疑
[00:19:02.340 --> 00:19:04.340]  我很坦白地說
[00:19:04.340 --> 00:19:07.340]  我不懂得
[00:19:07.340 --> 00:19:09.340]  我頂多只可以
[00:19:09.340 --> 00:19:12.340]  好像門徒一樣
[00:19:12.340 --> 00:19:17.340]  在旁邊慢慢觀察、脈觀
[00:19:17.340 --> 00:19:21.340]  正所謂作品、回說話
[00:19:21.340 --> 00:19:25.340]  我會脈觀一些作品
[00:19:25.340 --> 00:19:29.340]  看看嘉南分院的畫
[00:19:29.340 --> 00:19:32.340]  也會聽聽廣東歌
[00:19:32.340 --> 00:19:36.340]  最近有一位廣東歌
[00:19:36.340 --> 00:19:40.340]  福音詩歌的重要人物離世
[00:19:40.340 --> 00:19:42.340]  他是翁惟雲
[00:19:42.340 --> 00:19:44.340]  他有一首歌
[00:19:44.340 --> 00:19:47.340]  令我悼念他的時候
[00:19:47.340 --> 00:19:49.340]  拿出來聽
[00:19:49.340 --> 00:19:52.340]  他的作品是這樣說的
[00:19:52.340 --> 00:19:56.340]  他說:在這裡天天享繁榮
[00:19:56.340 --> 00:20:00.340]  時民從前誰會預測
[00:20:00.340 --> 00:20:03.340]  靜悄悄三兩破雨雪
[00:20:03.340 --> 00:20:06.340]  勤勞做工不計雨或晴
[00:20:06.340 --> 00:20:10.340]  經過夏秋冬風季眾無情
[00:20:10.340 --> 00:20:14.340]  轉眼叢林猶言猶新
[00:20:14.340 --> 00:20:16.340]  在這裡感嘆天錯外
[00:20:16.340 --> 00:20:20.340]  原來根已種植土裡
[00:20:20.340 --> 00:20:24.340]  以前的香港
[00:20:24.340 --> 00:20:26.340]  起初的創造
[00:20:26.340 --> 00:20:30.340]  還是嘉南分院裡的石缸
[00:20:30.340 --> 00:20:32.340]  其實我們都看到一樣東西
[00:20:32.340 --> 00:20:34.340]  都是一樣的
[00:20:34.340 --> 00:20:36.340]  什麼都沒有的
[00:20:36.340 --> 00:20:38.340]  在那個時間
[00:20:38.340 --> 00:20:41.340]  是不知道發生了什麼事
[00:20:41.340 --> 00:20:44.340]  有什麼變化在當中
[00:20:44.340 --> 00:20:46.340]  但是轉眼間
[00:20:46.340 --> 00:20:50.340]  就變成風俗的似乎
[00:20:50.340 --> 00:20:52.340]  聽姐妹
[00:20:52.340 --> 00:20:56.340]  當你這樣看的時候
[00:20:56.340 --> 00:21:00.340]  我自己看下去
[00:21:00.340 --> 00:21:02.340]  我真的心裡覺得
[00:21:02.340 --> 00:21:05.340]  我仍然要相信
[00:21:05.340 --> 00:21:08.340]  我相信這個創造主
[00:21:08.340 --> 00:21:11.340]  以前能夠做得到
[00:21:11.340 --> 00:21:15.340]  今天或將來都能夠做得到
[00:21:15.340 --> 00:21:17.340]  他那份祝福
[00:21:17.340 --> 00:21:20.340]  沒有離開過我們
[00:21:20.340 --> 00:21:24.340]  不過這首歌
[00:21:24.340 --> 00:21:27.340]  是九七之前的作品
[00:21:27.340 --> 00:21:30.340]  應該是八十年代的作品
[00:21:30.340 --> 00:21:35.340]  我想很難令我們有共鳴
[00:21:35.340 --> 00:21:40.340]  不如我們說一下酒吧
[00:21:40.340 --> 00:21:45.340]  如果一個超凡的釀酒師
[00:21:45.340 --> 00:21:48.340]  你都知道什麼叫超凡
[00:21:48.340 --> 00:21:50.340]  就是釀酒的方法
[00:21:50.340 --> 00:21:53.340]  或者那些技巧
[00:21:53.340 --> 00:21:54.340]  時間的掌握
[00:21:54.340 --> 00:21:56.340]  空間的掌握
[00:21:56.340 --> 00:21:59.340]  往往都令你覺得很荒謬
[00:21:59.340 --> 00:22:01.340]  是你猜不到的
[00:22:01.340 --> 00:22:04.340]  我比較熟悉的是清酒
[00:22:04.340 --> 00:22:06.340]  大家都會聽過二角三
[00:22:06.340 --> 00:22:11.340]  或者稱為23%的精米步合
[00:22:11.340 --> 00:22:14.340]  這些酒
[00:22:14.340 --> 00:22:17.340]  這樣的標榜一定是好東西
[00:22:17.340 --> 00:22:19.340]  因為在表達
[00:22:19.340 --> 00:22:23.340]  其實在清酒裡面
[00:22:23.340 --> 00:22:26.340]  米用白米來釀製
[00:22:26.340 --> 00:22:28.340]  做原材料
[00:22:28.340 --> 00:22:33.340]  白米表面有蛋白質和雜質
[00:22:33.340 --> 00:22:37.340]  需要用一些打磨
[00:22:37.340 --> 00:22:40.340]  或者稱為精米
[00:22:40.340 --> 00:22:43.340]  精米越少留下
[00:22:43.340 --> 00:22:47.340]  代表酒越來越香
[00:22:47.340 --> 00:22:49.340]  有點像威士忌
[00:22:49.340 --> 00:22:52.340]  放得久就越好
[00:22:52.340 --> 00:22:55.340]  不過我試試
[00:22:55.340 --> 00:22:57.340]  你看看這瓶酒
[00:22:57.340 --> 00:23:00.340]  這瓶酒的標榜
[00:23:00.340 --> 00:23:02.340]  就是十角
[00:23:02.340 --> 00:23:05.340]  100%精米步合
