
[00:00:00.000 --> 00:00:14.000]  我們每個月講一個專題叫做十二步
[00:01:49.000 --> 00:01:50.000]  這麼簡單
[00:01:50.000 --> 00:01:51.000]  是spiritual direction
[00:01:51.000 --> 00:01:55.000]  我們每一個基督徒都不可以做一個孤島
[00:01:55.000 --> 00:01:58.000]  因為神在我們生命裡面的工作
[00:01:58.000 --> 00:02:01.000]  是靠著其他人來工作的
[00:02:01.000 --> 00:02:05.000]  有其他人來做一些人道
[00:02:05.000 --> 00:02:06.000]  其實你想一下
[00:02:06.000 --> 00:02:09.000]  一個門訓的關係或者一個人際關係裡面
[00:02:09.000 --> 00:02:12.000]  有人來影響我或者帶領我的時候
[00:02:12.000 --> 00:02:17.000]  幾乎我們人生裡面接觸任何一方面都是這樣的
[00:02:17.000 --> 00:02:19.000]  我們的學業
[00:02:19.000 --> 00:02:20.000]  有counselor
[00:02:20.000 --> 00:02:23.000]  在我們身邊給我們指引
[00:02:23.000 --> 00:02:28.000]  或者他給我們一些經驗的分享
[00:02:28.000 --> 00:02:29.000]  我們的事業
[00:02:29.000 --> 00:02:32.000]  無論你是做哪一行都好
[00:02:32.000 --> 00:02:35.000]  我們都有些所謂的師父
[00:02:35.000 --> 00:02:39.000]  每樣東西都需要別人來幫助指導
[00:02:39.000 --> 00:02:40.000]  而且在那個關係裡面
[00:02:40.000 --> 00:02:44.000]  不單止別人去幫我獲益
[00:02:44.000 --> 00:02:46.000]  我自己有經驗之後
[00:02:46.000 --> 00:02:48.000]  我也幫到其他人
[00:02:48.000 --> 00:02:50.000]  我女兒現在17歲
[00:02:50.000 --> 00:02:54.000]  她已經升高中第四年
[00:02:54.000 --> 00:02:57.000]  你知道升高中第四年就很嚴重
[00:02:57.000 --> 00:02:59.000]  她要找大學
[00:02:59.000 --> 00:03:06.000]  你知道年輕人想的東西很不實際
[00:03:06.000 --> 00:03:07.000]  很不實際
[00:03:07.000 --> 00:03:08.000]  你想讀哪一行
[00:03:08.000 --> 00:03:09.000]  她沒有想過
[00:03:09.000 --> 00:03:10.000]  很短視的
[00:03:10.000 --> 00:03:12.000]  只想我喜歡做什麼
[00:03:12.000 --> 00:03:14.000]  你知道你喜歡做什麼
[00:03:14.000 --> 00:03:17.000]  不一定能吃飯
[00:03:17.000 --> 00:03:20.000]  這個世界很實際
[00:03:20.000 --> 00:03:22.000]  你寧願吃飯
[00:03:22.000 --> 00:03:24.000]  然後你吃飽飯
[00:03:24.000 --> 00:03:27.000]  你可以找一些你喜歡做的事情去做
[00:03:27.000 --> 00:03:30.000]  比你找一些你喜歡做的事情
[00:03:30.000 --> 00:03:32.000]  但又吃不到飯好
[00:03:32.000 --> 00:03:34.000]  很實際的
[00:03:34.000 --> 00:03:38.000]  你不要覺得基督徒說的話很離地
[00:03:38.000 --> 00:03:39.000]  他們說的很理想
[00:03:39.000 --> 00:03:40.000]  不一定
[00:03:40.000 --> 00:03:41.000]  不是這樣的
[00:03:41.000 --> 00:03:44.000]  你知道
[00:03:44.000 --> 00:03:45.000]  爸爸媽媽說的話
[00:03:45.000 --> 00:03:47.000]  他們不會聽
[00:03:47.000 --> 00:03:49.000]  這個夏季
[00:03:49.000 --> 00:03:51.000]  因為放夏季
[00:03:51.000 --> 00:03:54.000]  他去某個地方做義工
[00:03:54.000 --> 00:03:57.000]  是一個基督徒的後輩學習程
[00:03:57.000 --> 00:03:59.000]  他很喜歡做那件事
[00:03:59.000 --> 00:04:01.000]  他一向對小朋友都很好
[00:04:01.000 --> 00:04:04.000]  他很有智慧
[00:04:04.000 --> 00:04:06.000]  很懂得怎樣處理小朋友
[00:04:06.000 --> 00:04:07.000]  管理他們
[00:04:07.000 --> 00:04:09.000]  他那個後輩學習程
[00:04:09.000 --> 00:04:12.000]  有一個所謂導師
[00:04:12.000 --> 00:04:13.000]  就是他的老闆
[00:04:13.000 --> 00:04:15.000]  也是一個很好的基督徒
[00:04:15.000 --> 00:04:17.000]  回到教會
[00:04:17.000 --> 00:04:19.000]  他跟他聊天
[00:04:19.000 --> 00:04:20.000]  給他一些提示
[00:04:20.000 --> 00:04:22.000]  開導他
[00:04:22.000 --> 00:04:23.000]  他開始明白
[00:04:23.000 --> 00:04:25.000]  應該怎樣選科
[00:04:25.000 --> 00:04:27.000]  將來怎樣選擇
[00:04:27.000 --> 00:04:31.000]  這個就是別人對我們的影響
[00:04:31.000 --> 00:04:33.000]  有一個所謂門訓的關係
[00:04:33.000 --> 00:04:34.000]  有一點像
[00:04:34.000 --> 00:04:36.000]  一個指導
[00:04:36.000 --> 00:04:38.000]  無論是一些職業的指導
[00:04:38.000 --> 00:04:40.000]  或者一些人生裏
[00:04:40.000 --> 00:04:42.000]  我們下一步需要有的指導
[00:04:42.000 --> 00:04:44.000]  無論是事業也好
[00:04:44.000 --> 00:04:45.000]  學業也好
[00:04:45.000 --> 00:04:48.000]  我們都需要其他人來幫助我們
[00:04:48.000 --> 00:04:49.000]  告訴他們
[00:04:49.000 --> 00:04:51.000]  去打理教會
[00:04:51.000 --> 00:04:54.000]  這個就是提摩太前後書
[00:04:54.000 --> 00:04:56.000]  有一本叫提多書
[00:04:56.000 --> 00:04:58.000]  寫給他另外一個徒弟叫Titus
[00:04:58.000 --> 00:04:59.000]  告訴他
[00:04:59.000 --> 00:05:01.000]  他在他當地的教會
[00:05:01.000 --> 00:05:03.000]  應該怎樣處理的問題
[00:05:03.000 --> 00:05:05.000]  中間一定是有來往書信
[00:05:05.000 --> 00:05:07.000]  只不過你現在有的
[00:05:07.000 --> 00:05:08.000]  所謂提摩太前後書
[00:05:08.000 --> 00:05:11.000]  就是他寫的回答
[00:05:11.000 --> 00:05:13.000]  你叫保羅做師父
[00:05:13.000 --> 00:05:16.000]  你叫做提摩太做徒弟
[00:05:16.000 --> 00:05:19.000]  巴拿巴是甚麼呢
[00:05:19.000 --> 00:05:21.000]  師父的師父是誰
[00:05:21.000 --> 00:05:23.000]  士工
[00:05:23.000 --> 00:05:25.000]  他可以叫中師
[00:05:25.000 --> 00:05:27.000]  一代中師
[00:05:27.000 --> 00:05:28.000]  葉問就是這樣
[00:05:28.000 --> 00:05:30.000]  葉問都有徒弟
[00:05:30.000 --> 00:05:32.000]  他看葉問的電影
[00:05:32.000 --> 00:05:33.000]  最後都是說
[00:05:33.000 --> 00:05:36.000]  詠春怎樣發揚光大
[00:05:36.000 --> 00:05:38.000]  這是重點
[00:05:38.000 --> 00:05:40.000]  你不理他電影
[00:05:40.000 --> 00:05:43.000]  這個內容是否真是事實
[00:05:43.000 --> 00:05:45.000]  但他最重要做的事
[00:05:45.000 --> 00:05:47.000]  就是有這麼多人學詠春
[00:05:47.000 --> 00:05:50.000]  最後那一幕都是一班阿公
[00:05:50.000 --> 00:05:51.000]  Uncle
[00:05:51.000 --> 00:05:52.000]  年輕人
[00:05:52.000 --> 00:05:53.000]  年輕女孩
[00:05:53.000 --> 00:05:56.000]  一起打詠春
[00:05:56.000 --> 00:05:57.000]  所以你看到巴拿巴
[00:05:57.000 --> 00:05:59.000]  一代中師
[00:05:59.000 --> 00:06:06.000]  三代在新約的文件中展現出來
[00:06:06.000 --> 00:06:08.000]  所以今天想說的
[00:06:08.000 --> 00:06:11.000]  是巴拿巴的
[00:06:11.000 --> 00:06:14.000]  新約聖經記載這個人
[00:06:14.000 --> 00:06:16.000]  他做了甚麼
[00:06:16.000 --> 00:06:18.000]  以至告訴我們
[00:06:18.000 --> 00:06:20.000]  我們應該怎樣去走
[00:06:20.000 --> 00:06:24.000]  我們基督徒的旅程
[00:06:24.000 --> 00:06:26.000]  巴拿巴我們知道
[00:06:26.000 --> 00:06:28.000]  他不是十二使徒之一
[00:06:28.000 --> 00:06:31.000]  但他在《少林寺行傳》出現了好幾次
[00:06:31.000 --> 00:06:34.000]  都是在一些很關鍵的情況出現
[00:06:34.000 --> 00:06:36.000]  關鍵的時間出現
[00:06:36.000 --> 00:06:40.000]  剛剛初期教會在耶路撒冷被建立的時候
[00:06:40.000 --> 00:06:42.000]  他就出現了
[00:06:42.000 --> 00:06:44.000]  在這裡怎樣說呢
[00:06:44.000 --> 00:06:46.000]  Acts 4
[00:06:46.000 --> 00:06:49.000]  《二使堂傳》第四章
[00:06:49.000 --> 00:06:52.000]  他說當時耶路撒冷的教會剛剛開始
[00:06:52.000 --> 00:06:54.000]  真是第一代的直黨運動
[00:06:54.000 --> 00:06:57.000]  第一代plan的church
[00:06:57.000 --> 00:06:59.000]  他說許多人都是一心一意的
[00:06:59.000 --> 00:07:02.000]  沒有人說他的東西
[00:07:02.000 --> 00:07:04.000]  有一樣是自己的
[00:07:04.000 --> 00:07:06.000]  到時大家共用
[00:07:06.000 --> 00:07:09.000]  十二使徒大有能力
[00:07:09.000 --> 00:07:11.000]  見證主耶穌復活
[00:07:11.000 --> 00:07:14.000]  眾人也蒙大恩
[00:07:14.000 --> 00:07:17.000]  內宗也沒有一個缺乏的
[00:07:17.000 --> 00:07:20.000]  因為人人都將他的田產和房屋都賣了
[00:07:20.000 --> 00:07:25.000]  把所賣的家銀拿來
[00:07:25.000 --> 00:07:27.000]  放在使徒的腳前
[00:07:27.000 --> 00:07:30.000]  照各人所需要的分給各人
[00:07:30.000 --> 00:07:33.000]  這裡有一句話是很特別的
[00:07:33.000 --> 00:07:36.000]  內宗沒有一個缺乏
[00:07:36.000 --> 00:07:39.000]  你翻覽舊約聖經
[00:07:39.000 --> 00:07:43.000]  差不多只有一處地方看到內宗沒有缺乏
[00:07:43.000 --> 00:07:46.000]  就是神的子民裡面沒有窮人
[00:07:46.000 --> 00:07:48.000]  沒有一個needy person
[00:07:48.000 --> 00:07:49.000]  在哪裡出現呢
[00:07:49.000 --> 00:07:51.000]  在《生命記》其中一章
[00:07:51.000 --> 00:07:54.000]  前後大概說到
[00:07:54.000 --> 00:07:57.000]  耶和華神對他的子民說
[00:07:57.000 --> 00:08:00.000]  你們進入以色列應許之地的時候
[00:08:00.000 --> 00:08:02.000]  生活一個社群的時候
[00:08:02.000 --> 00:08:09.000]  你們需要大家不要欠債等等
[00:08:09.000 --> 00:08:13.000]  以至你們中間沒有窮人
[00:08:13.000 --> 00:08:16.000]  沒有一個needy
[00:08:16.000 --> 00:08:19.000]  整本舊約聖經只有那處地方說到
[00:08:19.000 --> 00:08:21.000]  就是上帝對他的子民說
[00:08:21.000 --> 00:08:25.000]  如果你真的愛我盡心來侍奉我
[00:08:25.000 --> 00:08:30.000]  你們應該內宗沒有缺乏
[00:08:30.000 --> 00:08:32.000]  史唐人傳似乎告訴我們
[00:08:32.000 --> 00:08:35.000]  初期教會聖靈降臨的時候
[00:08:35.000 --> 00:08:37.000]  那群信耶穌的人
[00:08:37.000 --> 00:08:39.000]  他們就taste到
[00:08:39.000 --> 00:08:44.000]  到底什麼叫做上帝子民的生活
[00:08:44.000 --> 00:08:47.000]  就是內宗沒有缺乏
[00:08:47.000 --> 00:08:51.000]  以色列好像在初期教會taste到
[00:08:51.000 --> 00:08:52.000]  實現到
[00:08:52.000 --> 00:08:56.000]  有猶太人有第二代講希臘語的猶太人
[00:08:56.000 --> 00:08:59.000]  也開始有外邦人進來
[00:08:59.000 --> 00:09:01.000]  沒有一個缺乏的
[00:09:01.000 --> 00:09:04.000]  就是教會神的子民
[00:09:04.000 --> 00:09:07.000]  他們有一種分享的精神
[00:09:07.000 --> 00:09:09.000]  即是每個人不只是靠自己
[00:09:09.000 --> 00:09:11.000]  看著自己
[00:09:11.000 --> 00:09:15.000]  原來每一個人都是artist center
[00:09:15.000 --> 00:09:18.000]  去到照顧其他人需要
[00:09:18.000 --> 00:09:20.000]  照顧大家的需要
[00:09:20.000 --> 00:09:22.000]  就在這個時候巴拿巴就出現了
[00:09:22.000 --> 00:09:23.000]  四章三十六節
[00:09:23.000 --> 00:09:26.000]  剛剛剛才說完分享之後
[00:09:26.000 --> 00:09:28.000]  路加在史唐人傳說
[00:09:28.000 --> 00:09:29.000]  有一個利美人
[00:09:29.000 --> 00:09:32.000]  他生在塞浦路斯的塞浦路斯
[00:09:32.000 --> 00:09:36.000]  他的希伯來名字就是約瑟.喬治
[00:09:36.000 --> 00:09:40.000]  試圖給他一個綽號叫做巴拿巴
[00:09:40.000 --> 00:09:42.000]  巴拿巴這個綽號翻出來的意思
[00:09:42.000 --> 00:09:44.000]  大概是encouragement的意思
[00:09:44.000 --> 00:09:47.000]  即是他很懂得去鼓勵
[00:09:47.000 --> 00:09:50.000]  為人打氣來鼓勵教會
[00:09:50.000 --> 00:09:51.000]  他做了什麼呢
[00:09:51.000 --> 00:09:54.000]  他有田地也買了
[00:09:54.000 --> 00:09:59.000]  把稼銀拿來放在使徒的腳前
[00:09:59.000 --> 00:10:02.000]  這裡給了很多資料
[00:10:02.000 --> 00:10:05.000]  一些所謂的sociological information
[00:10:05.000 --> 00:10:07.000]  告訴我們這個人是怎樣的
[00:10:07.000 --> 00:10:12.000]  很多單面的人物是不會介紹這些detail
[00:10:12.000 --> 00:10:13.000]  巴拿巴就不是
[00:10:13.000 --> 00:10:14.000]  他說他一個利美人
[00:10:14.000 --> 00:10:16.000]  即是一個以色列人
[00:10:16.000 --> 00:10:19.000]  他就在外邦的地方
[00:10:19.000 --> 00:10:21.000]  異鄉的地方長大
[00:10:21.000 --> 00:10:22.000]  生在塞浦路斯
[00:10:22.000 --> 00:10:26.000]  塞浦路斯是東地中海的一個很大的島
[00:10:26.000 --> 00:10:30.000]  在所謂以色列的以外的地方
[00:10:30.000 --> 00:10:32.000]  所以他算是第二代
[00:10:32.000 --> 00:10:35.000]  或者散居周圍的猶太人
[00:10:35.000 --> 00:10:37.000]  到第一世紀的時候
[00:10:37.000 --> 00:10:39.000]  他們大概有很多猶太人
[00:10:39.000 --> 00:10:43.000]  他們就在異地搬回耶路撒冷
[00:10:43.000 --> 00:10:47.000]  去等候上帝的應許臨到
[00:10:47.000 --> 00:10:48.000]  上帝的國
[00:10:48.000 --> 00:10:50.000]  以塞亞那裡說的上帝的國臨到
[00:10:50.000 --> 00:10:52.000]  到底會怎樣呢
[00:10:52.000 --> 00:10:57.000]  很多人就在外地回到自己的故鄉
[00:10:57.000 --> 00:11:00.000]  然後他們有田地
[00:11:00.000 --> 00:11:02.000]  他自己有田有地
[00:11:02.000 --> 00:11:04.000]  在耶路撒冷那裡有田有地
[00:11:04.000 --> 00:11:05.000]  他就賣了
[00:11:05.000 --> 00:11:06.000]  他信了主
[00:11:06.000 --> 00:11:07.000]  信了耶穌
[00:11:07.000 --> 00:11:13.000]  然後他就將這些價錢放在使徒的面前
[00:11:13.000 --> 00:11:19.000]  得到初期教會很大的鼓勵
[00:11:19.000 --> 00:11:20.000]  大家知道
[00:11:20.000 --> 00:11:22.000]  看《真聖經》有上下文
[00:11:22.000 --> 00:11:23.000]  下文我們不說
[00:11:23.000 --> 00:11:26.000]  但下文他也說了另外一個奉獻的故事
[00:11:26.000 --> 00:11:29.000]  巴拿巴他鼓勵初期教會
[00:11:29.000 --> 00:11:34.000]  以至沒有人是有需要的
[00:11:34.000 --> 00:11:36.000]  沒有一個窮人在中間
[00:11:36.000 --> 00:11:37.000]  他賣了他的田地
[00:11:37.000 --> 00:11:41.000]  然後放在使徒的面前
[00:11:41.000 --> 00:11:42.000]  下文說了什麼呢
[00:11:42.000 --> 00:11:43.000]  就是另一對夫婦
[00:11:43.000 --> 00:11:47.000]  叫做阿拿里亞和薩菲拉
[00:11:47.000 --> 00:11:50.000]  如果你們有機會回去看《使徒行之第五章》
[00:11:50.000 --> 00:11:52.000]  是另一個奉獻的故事
[00:11:52.000 --> 00:11:53.000]  他們做了什麼呢
[00:11:53.000 --> 00:11:54.000]  他們都是有田地
[00:11:54.000 --> 00:11:55.000]  賣了田地
[00:11:55.000 --> 00:11:58.000]  也有價錢拿了
[00:11:58.000 --> 00:12:01.000]  他們放在使徒奉獻之前
[00:12:01.000 --> 00:12:04.000]  他們就收起自己一點
[00:12:04.000 --> 00:12:10.000]  然後才交給使徒奉獻給教會
[00:12:10.000 --> 00:12:12.000]  大家知道收藏是怎樣
[00:12:12.000 --> 00:12:13.000]  因為他們是棄用聖靈
[00:12:13.000 --> 00:12:14.000]  所以死了
[00:12:14.000 --> 00:12:15.000]  很簡單
[00:12:15.000 --> 00:12:18.000]  所以兩個奉獻的故事
[00:12:18.000 --> 00:12:21.000]  做一個對照
[00:12:21.000 --> 00:12:23.000]  巴拿巴巴納布斯
[00:12:23.000 --> 00:12:30.000]  就是一個願意不會有回報
[00:12:30.000 --> 00:12:33.000]  自己有沒有一點點好處也好
[00:12:33.000 --> 00:12:36.000]  他也願意奉獻出來
[00:12:36.000 --> 00:12:38.000]  跟下面那對夫婦
[00:12:38.000 --> 00:12:41.000]  就是阿拿里亞那對夫婦就不同了
[00:12:41.000 --> 00:12:42.000]  想奉獻
[00:12:42.000 --> 00:12:45.000]  但又想自己有一點點好處
[00:12:45.000 --> 00:12:48.000]  有一個很大的對比
[00:12:48.000 --> 00:12:50.000]  巴拿巴巴納布斯
[00:12:50.000 --> 00:12:51.000]  有田有地
[00:12:51.000 --> 00:12:54.000]  按道理說家境應該挺富裕的
[00:12:54.000 --> 00:12:56.000]  如果耶路撒冷有地的話
[00:12:56.000 --> 00:12:59.000]  特別今天也是一樣
[00:12:59.000 --> 00:13:01.000]  如果耶路撒冷有塊地
[00:13:01.000 --> 00:13:03.000]  是很大的一件事
[00:13:03.000 --> 00:13:05.000]  可能你的地比他那塊地大
[00:13:05.000 --> 00:13:07.000]  但你耶路撒冷沒有地
[00:13:07.000 --> 00:13:10.000]  那你就差一點
[00:13:10.000 --> 00:13:14.000]  很多猶太人他們在異鄉回到耶路撒冷的時候
[00:13:14.000 --> 00:13:15.000]  有地為甚麼
[00:13:15.000 --> 00:13:17.000]  因為有墳地
[00:13:17.000 --> 00:13:20.000]  他們想重新在耶路撒冷
[00:13:20.000 --> 00:13:21.000]  重新在耶路撒冷
[00:13:21.000 --> 00:13:22.000]  到神的國來到的時候
[00:13:22.000 --> 00:13:24.000]  他們的盼望就是復活
[00:13:24.000 --> 00:13:26.000]  就是在耶路撒冷復活
[00:13:26.000 --> 00:13:28.000]  首先復活
[00:13:28.000 --> 00:13:30.000]  這個是他們的希望
[00:13:30.000 --> 00:13:32.000]  巴拿巴納布斯的地
[00:13:32.000 --> 00:13:34.000]  可能包括他的墳地
[00:13:34.000 --> 00:13:35.000]  就賣出來了
[00:13:35.000 --> 00:13:38.000]  即是我們今天叫做4-1-K
[00:13:38.000 --> 00:13:41.000]  即是他人生裏面的安全
[00:13:41.000 --> 00:13:43.000]  他願意放出來
[00:13:43.000 --> 00:13:45.000]  還有一樣東西要明白
[00:13:45.000 --> 00:13:47.000]  當時羅馬的社會
[00:13:47.000 --> 00:13:50.000]  每次說到奉獻捐獻的人
[00:13:50.000 --> 00:13:52.000]  都有一種這樣的文化
[00:13:52.000 --> 00:13:55.000]  我們中國人叫做禮尚往來
[00:13:55.000 --> 00:13:58.000]  以前的羅馬社會都是這樣的
[00:13:58.000 --> 00:14:00.000]  我們叫做benefactor
[00:14:00.000 --> 00:14:02.000]  即是說我是比較有錢一點
[00:14:02.000 --> 00:14:05.000]  我就捐錢出來給窮人
[00:14:05.000 --> 00:14:06.000]  幫他們建路也好
[00:14:06.000 --> 00:14:09.000]  幫他們建劇院也好
[00:14:09.000 --> 00:14:11.000]  是為了大家的
[00:14:11.000 --> 00:14:12.000]  是公共建築
[00:14:12.000 --> 00:14:15.000]  但我建了之後就禮尚往來
[00:14:15.000 --> 00:14:16.000]  即是我有錢
[00:14:16.000 --> 00:14:17.000]  我建一些東西給你
[00:14:17.000 --> 00:14:18.000]  一班窮人的時候
[00:14:18.000 --> 00:14:20.000]  你這班窮人要為我做甚麼
[00:14:20.000 --> 00:14:22.000]  就是要你回報我
[00:14:22.000 --> 00:14:25.000]  是雙方的
[00:14:25.000 --> 00:14:27.000]  你要為我立個石碑也好
[00:14:27.000 --> 00:14:29.000]  你要給我建廟也好
[00:14:29.000 --> 00:14:32.000]  或者你要建一些東西來紀念我也好
[00:14:32.000 --> 00:14:33.000]  即是我要有名堂
[00:14:33.000 --> 00:14:35.000]  我要有威望
[00:14:35.000 --> 00:14:39.000]  這種reciprocal relationship
[00:14:39.000 --> 00:14:43.000]  即是雙方禮尚往來的文化
[00:14:43.000 --> 00:14:45.000]  在羅馬的社會裏面特別深
[00:14:45.000 --> 00:14:48.000]  因為捐獻者和受惠者
[00:14:48.000 --> 00:14:51.000]  就有一種依附
[00:14:51.000 --> 00:14:53.000]  我是有錢的
[00:14:53.000 --> 00:14:54.000]  我捐給你
[00:14:54.000 --> 00:14:56.000]  你又回報給我
[00:14:56.000 --> 00:14:58.000]  你又不會造反
[00:14:58.000 --> 00:15:02.000]  社會就會安定
[00:15:02.000 --> 00:15:07.000]  你不會亂出來遊行去抗爭
[00:15:07.000 --> 00:15:08.000]  因為我對你好
[00:15:08.000 --> 00:15:10.000]  你又對我好
[00:15:10.000 --> 00:15:16.000]  這個故事在文化情況就完全不同
[00:15:16.000 --> 00:15:18.000]  因為它不是reciprocal
[00:15:18.000 --> 00:15:22.000]  它放在使徒的腳前
[00:15:22.000 --> 00:15:28.000]  即是全盤交給使徒去看管
[00:15:28.000 --> 00:15:29.000]  不是他自己拿著數
[00:15:29.000 --> 00:15:34.000]  不是他自己所謂的string attached
[00:15:34.000 --> 00:15:35.000]  我奉獻了一大筆
[00:15:35.000 --> 00:15:37.000]  不過我有些條件
[00:15:37.000 --> 00:15:40.000]  你要給我做執事
[00:15:40.000 --> 00:15:42.000]  你要給我做上位
[00:15:42.000 --> 00:15:44.000]  類似這些東西
[00:15:44.000 --> 00:15:46.000]  其實這些文化經常都有
[00:15:46.000 --> 00:15:50.000]  當時羅馬的文化更加厲害
[00:15:50.000 --> 00:15:52.000]  有一種無條件的思慾
[00:15:52.000 --> 00:15:53.000]  為什麼呢
[00:15:53.000 --> 00:15:55.000]  因為他有願見
[00:15:55.000 --> 00:15:57.000]  巴拿巴是看見將來
[00:15:57.000 --> 00:15:59.000]  教會的將來
[00:15:59.000 --> 00:16:00.000]  他看見這個初生的教會
[00:16:00.000 --> 00:16:01.000]  他沒有問
[00:16:01.000 --> 00:16:03.000]  他五年後、十年後、二十年後
[00:16:03.000 --> 00:16:05.000]  是不是值得我投資呢
[00:16:05.000 --> 00:16:09.000]  他看見上帝在他們工作
[00:16:09.000 --> 00:16:12.000]  他就願意奉獻出來
[00:16:12.000 --> 00:16:17.000]  這就是他為什麼有個綽號叫encouragement
[00:16:17.000 --> 00:16:21.000]  這不是因為巴拿巴捐獻的特別大份
[00:16:21.000 --> 00:16:24.000]  所以使徒行傳或路加夫特別提醒他
[00:16:24.000 --> 00:16:26.000]  路加夫和使徒行傳都是同一個人寫的
[00:16:26.000 --> 00:16:28.000]  一二集
[00:16:28.000 --> 00:16:32.000]  裡面講了很多捐獻的故事
[00:16:32.000 --> 00:16:35.000]  寡婦捐獻等等
[00:16:35.000 --> 00:16:37.000]  不是講那個amount
[00:16:37.000 --> 00:16:39.000]  而是講他的心態
[00:16:39.000 --> 00:16:42.000]  他的那種體液的角度
[00:16:42.000 --> 00:16:43.000]  那種價值觀
[00:16:43.000 --> 00:16:45.000]  是和他不同的
[00:16:45.000 --> 00:16:48.000]  是被耶穌改變了
[00:16:48.000 --> 00:16:49.000]  是因為他的心態
[00:16:49.000 --> 00:16:52.000]  所以特別提到巴拿巴這個人
[00:16:52.000 --> 00:16:55.000]  我們UV開了兩年
[00:16:55.000 --> 00:16:58.000]  有一個卡
[00:16:58.000 --> 00:17:00.000]  或者一個奉獻我收到
[00:17:00.000 --> 00:17:02.000]  是很感動我的
[00:17:02.000 --> 00:17:04.000]  兩年以來
[00:17:04.000 --> 00:17:07.000]  久不久他會寄一張卡給我
[00:17:07.000 --> 00:17:09.000]  那是一個寡婦寄來的
[00:17:09.000 --> 00:17:10.000]  她認識我
[00:17:10.000 --> 00:17:13.000]  在郊區很遠的地方
[00:17:13.000 --> 00:17:16.000]  我記得她去年寫了一張卡給我
[00:17:16.000 --> 00:17:20.000]  她說牧師我是一個寡婦
[00:17:20.000 --> 00:17:23.000]  我給的不可以很多
[00:17:23.000 --> 00:17:25.000]  不過我盡量給
[00:17:25.000 --> 00:17:28.000]  她以為很少數目
[00:17:28.000 --> 00:17:30.000]  但其實我覺得對她來說
[00:17:30.000 --> 00:17:32.000]  數目很大
[00:17:32.000 --> 00:17:34.000]  不少錢
[00:17:34.000 --> 00:17:37.000]  但她說我只是一個窮寡婦
[00:17:37.000 --> 00:17:40.000]  所以我只能夠奉獻這麼多給你
[00:17:40.000 --> 00:17:42.000]  去支持你新的教會
[00:17:42.000 --> 00:17:44.000]  新的工作
[00:17:44.000 --> 00:17:45.000]  她看到的是什麼呢
[00:17:45.000 --> 00:17:48.000]  就好像巴拿巴所看到的
[00:17:48.000 --> 00:17:50.000]  就是建立上帝的工作
[00:17:50.000 --> 00:17:51.000]  有新的發展
[00:17:51.000 --> 00:17:53.000]  有神的工作在當中
