
[00:00:00.000 --> 00:00:02.920]  好 今次我們就看到第六章了
[00:02:11.840 --> 00:02:15.760]  這是他的壽命還是指到什麼時期
[00:02:15.760 --> 00:02:19.600]  第四節就是在那些日子和以後的日子
[00:02:19.600 --> 00:02:21.600]  換句話說
[00:02:21.600 --> 00:02:23.600]  你看文理上下文
[00:02:23.600 --> 00:02:27.440]  洪水的日子和洪水以後的日子
[00:02:27.440 --> 00:02:29.440]  有什麼呢?
[00:02:29.440 --> 00:02:31.440]  有巨人在地上
[00:02:31.440 --> 00:02:34.240]  然後神的兒子和人的女子結合
[00:02:34.240 --> 00:02:37.440]  生出上古英武有名的
[00:02:37.440 --> 00:02:39.440]  這個巨人是什麼身份呢?
[00:02:39.440 --> 00:02:41.440]  是什麼人呢?
[00:02:41.440 --> 00:02:43.440]  第六節
[00:02:43.440 --> 00:02:45.440]  就是翻譯的問題
[00:02:45.440 --> 00:02:47.440]  後悔做人在地上
[00:02:47.440 --> 00:02:51.440]  到底這個翻譯是不是需要更改呢?
[00:02:51.440 --> 00:02:54.400]  原文應該是說什麼呢?
[00:02:54.400 --> 00:02:56.400]  所以這裡有很多很多東西
[00:02:56.400 --> 00:02:58.400]  我們要去討論
[00:02:58.400 --> 00:03:02.400]  還有很多東西引起不同的爭議
[00:03:02.400 --> 00:03:06.400]  我們希望能夠去解答一下
[00:03:06.400 --> 00:03:10.400]  首先就要解答神的種子的問題
[00:03:10.400 --> 00:03:12.400]  到底他們是誰呢?
[00:03:12.400 --> 00:03:16.400]  我們就試試看原文
[00:03:16.400 --> 00:03:20.400]  我們只選一兩節來看
[00:03:20.400 --> 00:03:22.400]  神的種子
[00:03:22.400 --> 00:03:24.400]  第二節
[00:03:24.400 --> 00:03:26.400]  這裡說快逆轟
[00:03:26.400 --> 00:03:28.400]  他們看見
[00:03:28.400 --> 00:03:32.400]  你記得希伯來文是動詞開始
[00:03:32.400 --> 00:03:34.400]  然後就是主題
[00:03:34.400 --> 00:03:36.400]  Bene Elohim
[00:03:36.400 --> 00:03:42.400]  Bene就是二子們
[00:03:42.400 --> 00:03:44.400]  然後呢?
[00:03:44.400 --> 00:03:46.400]  你記得在創世的第一章
[00:03:46.400 --> 00:03:48.400]  我們已經預見了
[00:03:48.400 --> 00:03:52.400]  就是神的意思
[00:03:52.400 --> 00:03:54.400]  Bene Elohim
[00:03:54.400 --> 00:03:56.400]  Ebono Adam
[00:03:56.400 --> 00:03:58.400]  就是說他們看見
[00:03:58.400 --> 00:04:00.400]  神的二子
[00:04:00.400 --> 00:04:02.400]  門見到
[00:04:02.400 --> 00:04:04.400]  女子
[00:04:04.400 --> 00:04:08.400]  人類的女子
[00:04:08.400 --> 00:04:10.400]  那麼
[00:04:10.400 --> 00:04:12.400]  就看見他們什麼呢?
[00:04:12.400 --> 00:04:14.400]  Ketuvo Hina
[00:04:14.400 --> 00:04:17.400]  就是說他們是很好
[00:04:17.400 --> 00:04:19.400]  他們非常好
[00:04:19.400 --> 00:04:21.400]  那麼
[00:04:21.400 --> 00:04:23.400]  這個就是神的二子
[00:04:23.400 --> 00:04:25.400]  這個名詞
[00:04:25.400 --> 00:04:27.400]  那麼到底是
[00:04:27.400 --> 00:04:31.400]  什麼的身份呢?
[00:04:31.400 --> 00:04:33.400]  那麼在解經的歷史裡面
[00:04:33.400 --> 00:04:37.400]  你記得我們說到解經的事業
[00:04:37.400 --> 00:04:40.400]  有經文背後的世界
[00:04:40.400 --> 00:04:42.400]  我們說過是近東的世界
[00:04:42.400 --> 00:04:44.400]  經文上下文
[00:04:44.400 --> 00:04:46.400]  就是經文裡面
[00:04:46.400 --> 00:04:48.400]  聖經裡面的世界
[00:04:48.400 --> 00:04:50.400]  不是聖經前面的世界
[00:04:50.400 --> 00:04:51.400]  就是我們
[00:04:51.400 --> 00:04:53.400]  我們去看聖經解經的時候
[00:04:53.400 --> 00:04:55.400]  就不是一個個體那麼簡單
[00:04:55.400 --> 00:04:59.400]  我們是和整個基督教的教會的歷史
[00:04:59.400 --> 00:05:02.400]  教會一起來去閱讀聖經
[00:05:02.400 --> 00:05:04.400]  去詮釋聖經
[00:05:04.400 --> 00:05:06.400]  所以以往的解經歷史
[00:05:06.400 --> 00:05:08.400]  都留下不同的見解
[00:05:08.400 --> 00:05:10.400]  不同的解經家等等
[00:05:10.400 --> 00:05:12.400]  那麼誰是神的二子呢?
[00:05:12.400 --> 00:05:14.400]  神的眾子呢?
[00:05:14.400 --> 00:05:15.400]  那麼就是
[00:05:15.400 --> 00:05:16.400]  第一個解釋
[00:05:16.400 --> 00:05:18.400]  就是失特的後代
[00:05:18.400 --> 00:05:20.400]  你記得第四章尾開始
[00:05:20.400 --> 00:05:23.400]  說到他們去呼求耶和華的名
[00:05:23.400 --> 00:05:25.400]  所以這個早期教會
[00:05:25.400 --> 00:05:26.400]  是有這樣看的
[00:05:26.400 --> 00:05:28.400]  就是他們是神的眾子
[00:05:28.400 --> 00:05:30.400]  就是失特的後代
[00:05:30.400 --> 00:05:32.400]  然後敗壞了
[00:05:32.400 --> 00:05:34.400]  變成這裡所說的
[00:05:34.400 --> 00:05:36.400]  神的二子
[00:05:36.400 --> 00:05:38.400]  那麼所以這些人
[00:05:38.400 --> 00:05:41.400]  就是這些敗壞的一代
[00:05:41.400 --> 00:05:45.400]  然後他們就和人的女子
[00:05:45.400 --> 00:05:47.400]  這個就可能
[00:05:47.400 --> 00:05:51.400]  在這個詮釋的方法裡面
[00:05:51.400 --> 00:05:53.400]  就認為這個人的女子
[00:05:53.400 --> 00:05:55.400]  就是什麼呢?
[00:05:55.400 --> 00:05:57.400]  就是戈癮的後代
[00:05:57.400 --> 00:06:01.400]  所以有一個這樣的看法
[00:06:01.400 --> 00:06:05.400]  當然這個看法不是最流行
[00:06:05.400 --> 00:06:09.400]  現在比較流行的就不會這樣說
[00:06:09.400 --> 00:06:10.400]  其實你這樣想
[00:06:10.400 --> 00:06:13.400]  如果是失特的後代
[00:06:13.400 --> 00:06:16.400]  那麼為什麼他在第六章的時候
[00:06:16.400 --> 00:06:17.400]  突然間又變成了
[00:06:17.400 --> 00:06:19.400]  Bnei Elohim呢?
[00:06:19.400 --> 00:06:20.400]  何解呢?
[00:06:20.400 --> 00:06:24.400]  所以很多時候都未必會這樣解釋的
[00:06:24.400 --> 00:06:26.400]  加普沒有這樣連接下去
[00:06:26.400 --> 00:06:28.400]  所以很多時候
[00:06:28.400 --> 00:06:30.400]  這個是非常初期教會的時候
[00:06:30.400 --> 00:06:32.400]  是會這樣解釋的
[00:06:32.400 --> 00:06:33.400]  然後呢
[00:06:33.400 --> 00:06:34.400]  另一個解法呢
[00:06:34.400 --> 00:06:36.400]  就是非常流行的
[00:06:36.400 --> 00:06:38.400]  也是初期教會到現在
[00:06:38.400 --> 00:06:43.400]  都是非常受不同的解經家
[00:06:43.400 --> 00:06:48.400]  來得到他們的支持的
[00:06:48.400 --> 00:06:50.400]  那麼就是說到這些神的兒子
[00:06:50.400 --> 00:06:51.400]  其實是天使
[00:06:51.400 --> 00:06:53.400]  天上的使者
[00:06:53.400 --> 00:06:54.400]  那麼就是說
[00:06:54.400 --> 00:06:55.400]  這些的使者
[00:06:55.400 --> 00:06:57.400]  是敗壞的使者
[00:06:57.400 --> 00:07:01.400]  他們見到地上的人的女子
[00:07:01.400 --> 00:07:02.400]  美麗
[00:07:02.400 --> 00:07:04.400]  那麼他們就下來挑選
[00:07:04.400 --> 00:07:07.400]  拿了她來做妻子
[00:07:07.400 --> 00:07:09.400]  隨意挑選
[00:07:09.400 --> 00:07:11.400]  取作妻子
[00:07:11.400 --> 00:07:13.400]  那麼這個解法呢
[00:07:13.400 --> 00:07:14.400]  天使呢
[00:07:14.400 --> 00:07:16.400]  理據在哪裡呢?
[00:07:16.400 --> 00:07:19.400]  就是Bnei Elohim這個字
[00:07:19.400 --> 00:07:20.400]  這一句話
[00:07:20.400 --> 00:07:23.400]  或者這個名銜
[00:07:23.400 --> 00:07:25.400]  Sons of God
[00:07:25.400 --> 00:07:27.400]  那麼在哪裡出現過呢?
[00:07:27.400 --> 00:07:28.400]  在聖經
[00:07:28.400 --> 00:07:30.400]  舊約聖經幾處的地方出現過
[00:07:30.400 --> 00:07:32.400]  那麼這些出現的地方呢
[00:07:32.400 --> 00:07:33.400]  上下文呢
[00:07:33.400 --> 00:07:34.400]  很肯定
[00:07:34.400 --> 00:07:38.400]  都是說到天使
[00:07:38.400 --> 00:07:41.400]  就是神的宗旨
[00:07:41.400 --> 00:07:45.400]  譬如約伯記有幾節的聖經提過
[00:07:45.400 --> 00:07:47.400]  舊約其他聖經有提過
[00:07:47.400 --> 00:07:49.400]  Bnei Elohim
[00:07:49.400 --> 00:07:50.400]  Sons of God
[00:07:50.400 --> 00:07:53.400]  那麼通常都是說到天使
[00:07:53.400 --> 00:07:58.400]  那麼譬如這個約伯記一章第六節
[00:07:58.400 --> 00:08:01.400]  那麼你記得這裡是在天庭
[00:08:01.400 --> 00:08:04.400]  在上帝的Court
[00:08:04.400 --> 00:08:06.400]  上帝的宮廷裏面
[00:08:06.400 --> 00:08:10.400]  然後有神的眾子來到耶和華面前
[00:08:10.400 --> 00:08:13.400]  其中一個叫做Hazatan
[00:08:13.400 --> 00:08:16.400]  就是挑戰者
[00:08:16.400 --> 00:08:18.400]  其實不是撒旦
[00:08:18.400 --> 00:08:20.400]  中文英文都譯作撒旦
[00:08:20.400 --> 00:08:22.400]  其實是Hazatan
[00:08:22.400 --> 00:08:24.400]  就是The Adversary
[00:08:24.400 --> 00:08:27.400]  那個opposite那個人
[00:08:27.400 --> 00:08:29.400]  Challenger
[00:08:29.400 --> 00:08:32.400]  那麼他就問約伯
[00:08:32.400 --> 00:08:33.400]  為什麼會敬畏神
[00:08:33.400 --> 00:08:36.400]  起是無緣無故的嗎
[00:08:36.400 --> 00:08:40.400]  所以第一章就有一個這樣的故事
[00:08:40.400 --> 00:08:43.400]  那麼就帶出整本約伯記
[00:08:43.400 --> 00:08:45.400]  那麼在第一章第六節說什麼呢
[00:08:45.400 --> 00:08:46.400]  有一天
[00:08:46.400 --> 00:08:50.400]  神的眾子都來
[00:08:50.400 --> 00:08:53.400]  是立在耶和華的面前
[00:08:53.400 --> 00:08:55.400]  撒旦Hazatan
[00:08:55.400 --> 00:08:58.400]  這個其實更加好的譯法
[00:08:58.400 --> 00:09:00.400]  不應該譯作撒旦
[00:09:00.400 --> 00:09:02.400]  因為Hazatan
[00:09:02.400 --> 00:09:04.400]  The Satan
[00:09:04.400 --> 00:09:07.400]  如果真是一個正確的名字
[00:09:07.400 --> 00:09:09.400]  一個個人的名字
[00:09:09.400 --> 00:09:10.400]  是Satan的話
[00:09:10.400 --> 00:09:12.400]  就不應該加一個The
[00:09:12.400 --> 00:09:14.400]  不應該加叫做Hazatan
[00:09:14.400 --> 00:09:15.400]  怎樣也好
[00:09:15.400 --> 00:09:17.400]  他來到他們中間
[00:09:17.400 --> 00:09:19.400]  就問Hazatan
[00:09:19.400 --> 00:09:21.400]  你從哪裡來
[00:09:21.400 --> 00:09:23.400]  所以這裡上面
[00:09:23.400 --> 00:09:25.400]  我們這次所關注的
[00:09:25.400 --> 00:09:26.400]  就是神的眾子
[00:09:26.400 --> 00:09:28.400]  Bnei Haelachim
[00:09:28.400 --> 00:09:30.400]  你看到兩個字是一模一樣
[00:09:30.400 --> 00:09:33.400]  所以一章六節等等的經文
[00:09:33.400 --> 00:09:34.400]  都讓我們看到
[00:09:34.400 --> 00:09:37.400]  這個Bnei Haelachim
[00:09:37.400 --> 00:09:40.400]  似乎是指向天使
[00:09:40.400 --> 00:09:43.400]  也有很多的解經家是這樣看
[00:09:43.400 --> 00:09:46.400]  這是第二個的傳息方法
[00:09:46.400 --> 00:09:48.400]  所以這個傳息方法
[00:09:48.400 --> 00:09:53.400]  用的理據就是Bnei Haelachim
[00:09:53.400 --> 00:09:55.400]  你搜查一下希伯來聖經裡面
[00:09:55.400 --> 00:09:57.400]  Bnei Haelachim
[00:09:57.400 --> 00:09:58.400]  有沒有出現過
[00:09:58.400 --> 00:09:59.400]  哪裡出現過
[00:09:59.400 --> 00:10:00.400]  裡面指的是什麼
[00:10:00.400 --> 00:10:01.400]  天使
[00:10:01.400 --> 00:10:02.400]  既然其他地方指天使的話
[00:10:02.400 --> 00:10:05.400]  這裡照理都是指天使
[00:10:05.400 --> 00:10:07.400]  第三個的看法就是
[00:10:07.400 --> 00:10:09.400]  說一些的君王
[00:10:09.400 --> 00:10:13.400]  一些的獨裁者
[00:10:13.400 --> 00:10:15.400]  當時叫做Tyrants
[00:10:15.400 --> 00:10:17.400]  或者一些很霸道的
[00:10:17.400 --> 00:10:20.400]  一些專政的貴族
[00:10:20.400 --> 00:10:22.400]  一些君王的人
[00:10:22.400 --> 00:10:24.400]  Royal Beings
[00:10:24.400 --> 00:10:26.400]  Royal People
[00:10:26.400 --> 00:10:28.400]  王族
[00:10:28.400 --> 00:10:29.400]  你記得我們第一章
[00:10:29.400 --> 00:10:31.400]  說到神的形象的時候
[00:10:31.400 --> 00:10:33.400]  在當時的亞述文獻
[00:10:33.400 --> 00:10:34.400]  近東的文獻
[00:10:34.400 --> 00:10:36.400]  都有提到這些君王
[00:10:36.400 --> 00:10:38.400]  是神的形象
[00:10:38.400 --> 00:10:40.400]  Image of God
[00:10:40.400 --> 00:10:43.400]  既然他們是Image of God
[00:10:43.400 --> 00:10:45.400]  是神的形象的時候
[00:10:45.400 --> 00:10:47.400]  只有這些君王才是神的形象
[00:10:47.400 --> 00:10:50.400]  換句話說他們是肉身的
[00:10:50.400 --> 00:10:53.400]  所以在近東的意識形態
[00:10:53.400 --> 00:10:56.400]  那種近東外邦的神學
[00:10:56.400 --> 00:10:59.400]  他們就認為既然王是神的形象
[00:10:59.400 --> 00:11:00.400]  所以王的肉身
[00:11:00.400 --> 00:11:03.400]  就必定是神靈居住的地方
[00:11:03.400 --> 00:11:04.400]  在地上
[00:11:04.400 --> 00:11:08.400]  所以這些的君王
[00:11:08.400 --> 00:11:13.400]  很多時候起碼在他們的文獻
[00:11:13.400 --> 00:11:16.400]  亞述帝王留下來的文獻
[00:11:16.400 --> 00:11:19.400]  巴比倫帝王留下來的文獻
[00:11:19.400 --> 00:11:22.400]  近東的王會說自己是神的形象
[00:11:22.400 --> 00:11:26.400]  並且他的肉身是有神性的
[00:11:26.400 --> 00:11:29.400]  所以這個理據
[00:11:29.400 --> 00:11:32.400]  不只是說Bernie Hall
[00:11:32.400 --> 00:11:34.400]  在舊約聖經
[00:11:34.400 --> 00:11:35.400]  如何用
[00:11:35.400 --> 00:11:37.400]  就擴大範圍
[00:11:37.400 --> 00:11:40.400]  看看經文背後的背景
[00:11:40.400 --> 00:11:44.400]  理據就是這些字句
[00:11:44.400 --> 00:11:46.400]  希伯來聖經裏面的字句
[00:11:46.400 --> 00:11:48.400]  譬如這個禮案
[00:11:48.400 --> 00:11:50.400]  就是Bernie Hall
[00:11:50.400 --> 00:11:54.400]  不可以單單翻譯文化背景
[00:11:54.400 --> 00:11:57.400]  大家知道無論是講現代的語文
[00:11:57.400 --> 00:11:58.400]  我們翻譯的時候
[00:11:58.400 --> 00:12:00.400]  很多時候翻譯到字
[00:12:00.400 --> 00:12:03.400]  所謂的linguistic science
[00:12:03.400 --> 00:12:06.400]  我們翻譯到英文轉中文等等
[00:12:06.400 --> 00:12:09.400]  但很多時候文化的背景
[00:12:09.400 --> 00:12:12.400]  背後的意識形態
[00:12:12.400 --> 00:12:15.400]  是很難去翻譯出來的
[00:12:15.400 --> 00:12:17.400]  所以這個理據
[00:12:17.400 --> 00:12:21.400]  就是Bernie Hall
[00:12:21.400 --> 00:12:23.400]  看看背景
[00:12:23.400 --> 00:12:26.400]  會不會有些東西幫到我們呢
[00:12:26.400 --> 00:12:31.400]  在這裏我們可以看看一些史詩
[00:12:31.400 --> 00:12:34.400]  譬如這個Gilgamesh Epic
[00:12:34.400 --> 00:12:36.400]  基加美修史詩
[00:12:36.400 --> 00:12:39.400]  我抽了好幾段
[00:12:39.400 --> 00:12:43.400]  就是指到這些王
[00:12:43.400 --> 00:12:46.400]  是有神性的
[00:12:46.400 --> 00:12:48.400]  或者半神半人
[00:12:48.400 --> 00:12:50.400]  在這裏可以看到
[00:12:50.400 --> 00:12:55.400]  Gilgamesh是近東一個很有名的王
[00:12:55.400 --> 00:12:58.400]  他的名字真的有奇人
[00:12:58.400 --> 00:13:01.400]  歷史上真的有一個叫Gilgamesh
[00:13:01.400 --> 00:13:03.400]  並且留下了一些文獻
[00:13:03.400 --> 00:13:06.400]  是講到有關Gilgamesh
[00:13:06.400 --> 00:13:08.400]  基加美修君王
[00:13:08.400 --> 00:13:10.400]  怎樣形容他呢
[00:13:10.400 --> 00:13:12.400]  他說
[00:13:12.400 --> 00:13:15.400]  Who is there can rival his king standing
[00:13:15.400 --> 00:13:17.400]  講英文
[00:13:17.400 --> 00:13:19.400]  翻譯出來的英文
[00:13:19.400 --> 00:13:21.400]  And say like Gilgamesh
[00:13:21.400 --> 00:13:23.400]  It is I am the king
[00:13:23.400 --> 00:13:25.400]  Gilgamesh was his name
[00:13:25.400 --> 00:13:27.400]  for the day he was born
[00:13:27.400 --> 00:13:30.400]  Two third of him god
[00:13:30.400 --> 00:13:33.400]  and one third human
[00:13:33.400 --> 00:13:35.400]  這個在第一塊的禮版
[00:13:35.400 --> 00:13:38.400]  45行裏面這樣講
[00:13:38.400 --> 00:13:43.400]  他說誰能比美Gilgamesh
[00:13:43.400 --> 00:13:45.400]  王者的地位
[00:13:45.400 --> 00:13:47.400]  像基加美修說
[00:13:47.400 --> 00:13:49.400]  我就是王
[00:13:49.400 --> 00:13:51.400]  基加美修
[00:13:51.400 --> 00:13:54.400]  就是他出生的名字
[00:13:54.400 --> 00:13:58.400]  他的三分之二是神
[00:13:58.400 --> 00:14:00.400]  三分之一是人
[00:14:00.400 --> 00:14:03.400]  所以他是Two third god
[00:14:03.400 --> 00:14:05.400]  然後One third is man
[00:14:05.400 --> 00:14:08.400]  所以講到Gilgamesh的時候
[00:14:08.400 --> 00:14:11.400]  就講到他是有神性的
[00:14:11.400 --> 00:14:13.400]  很厲害的
[00:14:13.400 --> 00:14:16.400]  並且在其他地方
[00:14:16.400 --> 00:14:20.400]  講到他是一個很巨大的人
[00:14:20.400 --> 00:14:22.400]  他不單有神性
[00:14:22.400 --> 00:14:24.400]  他自己的身量也很大
[00:14:24.400 --> 00:14:27.400]  他的腳長三爪
[00:14:27.400 --> 00:14:29.400]  每爪是尺半
[00:14:29.400 --> 00:14:35.400]  他的腿是半個標桿之長
[00:14:35.400 --> 00:14:37.400]  他的步幅
[00:14:37.400 --> 00:14:39.400]  一步有多闊呢
[00:14:39.400 --> 00:14:41.400]  就是六爪
[00:14:41.400 --> 00:14:43.400]  大概九尺
[00:14:43.400 --> 00:14:45.400]  他前半部分
[00:14:45.400 --> 00:14:46.400]  那裏掉了
[00:14:46.400 --> 00:14:48.400]  不知道前半部分是什麼
[00:14:48.400 --> 00:14:50.400]  有多少爪
[00:14:50.400 --> 00:14:51.400]  你可以想像
[00:14:51.400 --> 00:14:55.400]  他是一個很巨大的人
[00:14:55.400 --> 00:14:57.400]  Triple cubit
[00:14:57.400 --> 00:14:59.400]  What is foot
[00:14:59.400 --> 00:15:01.400]  How far is leg
[00:15:01.400 --> 00:15:03.400]  Six cubit
[00:15:03.400 --> 00:15:04.400]  就是他的steps
[00:15:04.400 --> 00:15:07.400]  或者他的步幅等等
[00:15:07.400 --> 00:15:11.400]  所以就形容到他是一個君王
[00:15:11.400 --> 00:15:12.400]  有神性
[00:15:12.400 --> 00:15:14.400]  並且是一個偉人
[00:15:14.400 --> 00:15:16.400]  很大的人
[00:15:16.400 --> 00:15:18.400]  你見到這個法國羅浮宮
[00:15:18.400 --> 00:15:20.400]  在巴黎
[00:15:20.400 --> 00:15:23.400]  這個浮雕
[00:15:23.400 --> 00:15:30.400]  相信是Gilgamesh的石雕
[00:15:30.400 --> 00:15:32.400]  拿著一隻獅子
[00:15:32.400 --> 00:15:34.400]  這隻獅子是Lifesize
[00:15:34.400 --> 00:15:38.400]  真的是一隻獅子的大小
[00:15:38.400 --> 00:15:40.400]  你可以看到他
[00:15:40.400 --> 00:15:42.400]  按照這些神話來說
[00:15:42.400 --> 00:15:44.400]  他是多大個
[00:15:44.400 --> 00:15:46.400]  是一個巨人
[00:15:46.400 --> 00:15:47.400]  另外呢
[00:15:47.400 --> 00:15:49.400]  這裏提到
[00:15:49.400 --> 00:15:51.400]  又說到Gilgamesh
[00:15:51.400 --> 00:15:55.400]  Gilgamesh的肉體
[00:15:55.400 --> 00:15:56.400]  他的肉身
[00:15:56.400 --> 00:15:59.400]  是眾神的肉體
[00:15:59.400 --> 00:16:01.400]  又說回這句
[00:16:01.400 --> 00:16:02.400]  整首史詩
[00:16:02.400 --> 00:16:03.400]  經常出現的
[00:16:03.400 --> 00:16:04.400]  基加美修王
[00:16:04.400 --> 00:16:07.400]  就是三分之二神
[00:16:07.400 --> 00:16:09.400]  三分之一是人
[00:16:09.400 --> 00:16:10.400]  基加美修王
[00:16:10.400 --> 00:16:13.400]  就是Flesh of the Gods
[00:16:13.400 --> 00:16:14.400]  然後在另外一些version
[00:16:14.400 --> 00:16:18.400]  譬如Gilgamesh Epic
[00:16:18.400 --> 00:16:20.400]  不斷被文字抄寫
[00:16:20.400 --> 00:16:21.400]  去到不同的地方
[00:16:21.400 --> 00:16:22.400]  又很流行
[00:16:22.400 --> 00:16:23.400]  說到他的史詩
[00:16:23.400 --> 00:16:25.400]  他的威水史等等
[00:16:25.400 --> 00:16:27.400]  其中一塊的例版
[00:16:27.400 --> 00:16:29.400]  就是Hittite的version
[00:16:29.400 --> 00:16:30.400]  即是客人
[00:16:30.400 --> 00:16:32.400]  去到現在的土耳其
[00:16:32.400 --> 00:16:34.400]  說他有多高呢
[00:16:34.400 --> 00:16:35.400]  有十一爪高
[00:16:35.400 --> 00:16:37.400]  所以是一個很巨型的
[00:16:37.400 --> 00:16:39.400]  很大的一個人
[00:16:39.400 --> 00:16:41.400]  並且說到
[00:16:41.400 --> 00:16:43.400]  基加美修
[00:16:43.400 --> 00:16:45.400]  他作王的時候
[00:16:45.400 --> 00:16:47.400]  他是King of Uruk
[00:16:47.400 --> 00:16:49.400]  就是烏魯克古城的
[00:16:49.400 --> 00:16:52.400]  一個城邦的王
[00:16:52.400 --> 00:16:57.400]  他當時是一個獨裁者
[00:16:57.400 --> 00:16:59.400]  一個Tyrant
[00:16:59.400 --> 00:17:01.400]  他怎樣獨裁呢
[00:17:01.400 --> 00:17:04.400]  在其中一個例版
[00:17:04.400 --> 00:17:07.400]  屬於Old Babylonian Period
[00:17:07.400 --> 00:17:10.400]  即是舊巴比倫帝國的時期
[00:17:10.400 --> 00:17:13.400]  大概是早前1800至2000年
[00:17:13.400 --> 00:17:14.400]  這段時間
[00:17:14.400 --> 00:17:16.400]  當時是阿拉罕的時間
[00:17:16.400 --> 00:17:17.400]  有一塊的例版
[00:17:17.400 --> 00:17:19.400]  我們叫它Pennsylvania
[00:17:19.400 --> 00:17:22.400]  即是說因為現在在
[00:17:22.400 --> 00:17:24.400]  賓夕法尼亞州的大學裏面
[00:17:24.400 --> 00:17:26.400]  那個例版
[00:17:26.400 --> 00:17:27.400]  在第160項
[00:17:27.400 --> 00:17:31.400]  就說到他是一位獨裁者
[00:17:31.400 --> 00:17:35.400]  去到殘害殘暴的人民
[00:17:35.400 --> 00:17:42.400]  並且去到將那些準的妻子
[00:17:42.400 --> 00:17:44.400]  和他們去交合
[00:17:44.400 --> 00:17:46.400]  即是是他先
[00:17:46.400 --> 00:17:48.400]  然後才給這個新郎
[00:17:48.400 --> 00:17:51.400]  所以說到他是一些很暴君
[00:17:51.400 --> 00:17:54.400]  說到這個Gilgamesh
[00:17:54.400 --> 00:17:57.400]  所以如果你這樣去比較之下
[00:17:57.400 --> 00:18:00.400]  似乎這個方法
[00:18:00.400 --> 00:18:04.400]  又是一個近東比對的方法
[00:18:04.400 --> 00:18:06.400]  讓我們可以比較一下
[00:18:06.400 --> 00:18:10.400]  創世紀第六章所描述的
[00:18:10.400 --> 00:18:12.400]  和Gilgamesh Epic
[00:18:12.400 --> 00:18:15.400]  有沒有一些平衡相似的地方
[00:18:15.400 --> 00:18:17.400]  中間有什麼不同呢
[00:18:17.400 --> 00:18:19.400]  你記得我們在說比對研究
[00:18:19.400 --> 00:18:21.400]  Comparative Studies的時候
[00:18:21.400 --> 00:18:23.400]  我們就一定要看一下
[00:18:23.400 --> 00:18:25.400]  Similarities和Differences
[00:18:25.400 --> 00:18:27.400]  有什麼是相似的地方呢
[00:18:27.400 --> 00:18:29.400]  就是神的兒子
[00:18:29.400 --> 00:18:31.400]  Sons of God
