
[00:00:00.000 --> 00:00:02.000]  等子妹平安
[00:04:15.000 --> 00:04:19.000]  我們希望可以掌握一些技巧
[00:04:19.000 --> 00:04:21.000]  聖經裏面的家譜
[00:04:21.000 --> 00:04:23.000]  是絕對不少的
[00:04:23.000 --> 00:04:26.000]  我們以後讀到這些家譜的時候
[00:04:26.000 --> 00:04:29.000]  原來其實我們有些東西可以留意的
[00:04:29.000 --> 00:04:33.000]  有些東西我們可以嘗試去理解
[00:04:33.000 --> 00:04:36.000]  到底經文的意義在哪裡
[00:04:36.000 --> 00:04:39.000]  而不是快快讀過就算了
[00:04:39.000 --> 00:04:43.000]  所以第一我們要留意的是家譜的格式
[00:04:43.000 --> 00:04:46.000]  如果看這段經文你會留意
[00:04:46.000 --> 00:04:51.000]  家譜的格式正如我們普通日常生活裏
[00:04:51.000 --> 00:04:54.000]  或者現實生活裏的家譜一樣
[00:04:54.000 --> 00:04:56.000]  是非常regular的
[00:04:56.000 --> 00:04:59.000]  是很follow一個formula
[00:04:59.000 --> 00:05:03.000]  很formulative的記載
[00:05:03.000 --> 00:05:07.000]  在《創世紀》第五章的formula是甚麼呢?
[00:05:07.000 --> 00:05:09.000]  某某人活到多少歲?
[00:05:09.000 --> 00:05:11.000]  生了A
[00:05:11.000 --> 00:05:15.000]  某某人生了A之後又活了多少年?
[00:05:15.000 --> 00:05:17.000]  並且生兒養女
[00:05:17.000 --> 00:05:19.000]  某某人共活了多少年?
[00:05:19.000 --> 00:05:21.000]  就死了
[00:05:21.000 --> 00:05:23.000]  要留意得到這個pattern
[00:05:23.000 --> 00:05:27.000]  差不多每一個entry都是重覆這個pattern
[00:05:27.000 --> 00:05:29.000]  我們去想想
[00:05:29.000 --> 00:05:32.000]  用這個pattern去表達甚麼呢?
[00:05:32.000 --> 00:05:34.000]  人生最重要
[00:05:34.000 --> 00:05:38.000]  透過這個家譜讓我們看到的竟然是甚麼呢?
[00:05:38.000 --> 00:05:40.000]  是傳宗接代
[00:05:40.000 --> 00:05:42.000]  他沒有其他highlight
[00:05:42.000 --> 00:05:44.000]  他人生的highlight是甚麼呢?
[00:05:44.000 --> 00:05:46.000]  就是生了兒子
[00:05:46.000 --> 00:05:52.000]  用兒子的出生成為那個人的defining moment
[00:05:52.000 --> 00:05:53.000]  很有趣
[00:05:53.000 --> 00:05:54.000]  傳宗接代
[00:05:54.000 --> 00:05:57.000]  原來猶太人都很像中國人
[00:05:57.000 --> 00:05:59.000]  很著重傳宗接代
[00:05:59.000 --> 00:06:01.000]  我們一會兒去解釋一下
[00:06:01.000 --> 00:06:03.000]  為何這件事這麼重要
[00:06:03.000 --> 00:06:05.000]  第二件事要留意的
[00:06:05.000 --> 00:06:08.000]  就是他無論壽命有多長
[00:06:08.000 --> 00:06:09.000]  我們剛才一直讀下去
[00:06:09.000 --> 00:06:10.000]  你都留意得到
[00:06:10.000 --> 00:06:13.000]  多少百、多少百歲等等
[00:06:13.000 --> 00:06:15.000]  無論壽命有多長
[00:06:15.000 --> 00:06:18.000]  每一個entry、每一個人
[00:06:18.000 --> 00:06:21.000]  他最後都有三個字
[00:06:21.000 --> 00:06:24.000]  就是「就死了」
[00:06:24.000 --> 00:06:27.000]  無論他有多長的壽命
[00:06:27.000 --> 00:06:30.000]  當然這是有特定的歷史因素
[00:06:30.000 --> 00:06:33.000]  所以這班人是這麼長壽命
[00:06:33.000 --> 00:06:35.000]  但他們無論多長壽命
[00:06:35.000 --> 00:06:37.000]  都難逃一個事實
[00:06:37.000 --> 00:06:38.000]  是甚麼事實呢?
[00:06:38.000 --> 00:06:41.000]  死亡的事實
[00:06:41.000 --> 00:06:43.000]  死亡從何而來呢?
[00:06:43.000 --> 00:06:45.000]  我們在看《創世紀》第五章
[00:06:45.000 --> 00:06:49.000]  其實不是很久之前
[00:06:49.000 --> 00:06:51.000]  就在《創世紀》第三章
[00:06:51.000 --> 00:06:54.000]  或者第二章開始提到
[00:06:54.000 --> 00:06:59.000]  當時神吩咐人不要吃禁果
[00:06:59.000 --> 00:07:03.000]  結果吃禁果帶來的後果是甚麼呢?
[00:07:03.000 --> 00:07:04.000]  在《創世紀》第二章
[00:07:04.000 --> 00:07:06.000]  神親自這樣說
[00:07:06.000 --> 00:07:09.000]  說會必定死
[00:07:09.000 --> 00:07:11.000]  但當然第三章我們看到的是甚麼呢?
[00:07:11.000 --> 00:07:13.000]  早晚吃了禁果
[00:07:13.000 --> 00:07:15.000]  但好像沒事發生似的
[00:07:15.000 --> 00:07:17.000]  但在第五章
[00:07:17.000 --> 00:07:21.000]  就將死亡的事實記錄下來
[00:07:21.000 --> 00:07:23.000]  死亡的結果
[00:07:23.000 --> 00:07:25.000]  沒有避開
[00:07:25.000 --> 00:07:27.000]  結果一樣臨到
[00:07:27.000 --> 00:07:31.000]  人始終要為犯罪付上代價
[00:07:31.000 --> 00:07:34.000]  所以家譜沒有將這件事
[00:07:34.000 --> 00:07:37.000]  記錄下來
[00:07:37.000 --> 00:07:39.000]  甚至告訴我們
[00:07:39.000 --> 00:07:41.000]  其實在死亡面前人人平等
[00:07:41.000 --> 00:07:44.000]  不在於他活了多長
[00:07:44.000 --> 00:07:48.000]  他們每一個人的人生總有長短
[00:07:48.000 --> 00:07:50.000]  雖然他的短比我們的長很多
[00:07:50.000 --> 00:07:55.000]  但最後還是要面對死亡
[00:07:55.000 --> 00:07:57.000]  所以重點是甚麼呢?
[00:07:57.000 --> 00:07:58.000]  就是如何活
[00:07:58.000 --> 00:08:01.000]  如何活一個與別不同
[00:08:01.000 --> 00:08:04.000]  又精彩的人生呢?
[00:08:04.000 --> 00:08:08.000]  我們就要看在家譜固定的格式
[00:08:08.000 --> 00:08:10.000]  很普通的裡面
[00:08:10.000 --> 00:08:12.000]  有一些不普通的地方
[00:08:12.000 --> 00:08:14.000]  有些人與別不同
[00:08:14.000 --> 00:08:16.000]  有些人是破格的
[00:08:16.000 --> 00:08:18.000]  在這樣的家譜裡面
[00:08:18.000 --> 00:08:20.000]  特別是《創世紀》第五章
[00:08:20.000 --> 00:08:22.000]  我們看到有些人
[00:08:22.000 --> 00:08:25.000]  就是在這個格式裡面
[00:08:25.000 --> 00:08:27.000]  跳了出來
[00:08:27.000 --> 00:08:29.000]  我們看兩個人
[00:08:29.000 --> 00:08:31.000]  第一是爾諾
[00:08:31.000 --> 00:08:33.000]  21至24節
[00:08:33.000 --> 00:08:35.000]  第一個 爾諾
[00:08:35.000 --> 00:08:37.000]  21至24節
[00:08:37.000 --> 00:08:39.000]  爾諾活到65歲
[00:08:39.000 --> 00:08:40.000]  生了瑪圖撒拉
[00:08:40.000 --> 00:08:42.000]  爾諾生了瑪圖撒拉之後
[00:08:42.000 --> 00:08:43.000]  與神同行300年
[00:08:43.000 --> 00:08:45.000]  並且生兒養女
[00:08:45.000 --> 00:08:47.000]  爾諾共活了365歲
[00:08:47.000 --> 00:08:48.000]  與神同行
[00:08:48.000 --> 00:08:50.000]  神將他取去
[00:08:50.000 --> 00:08:52.000]  他就不再逝
[00:08:52.000 --> 00:08:57.000]  所以在這個很普通的中間
[00:08:57.000 --> 00:08:59.000]  他有一些很普通的地方
[00:08:59.000 --> 00:09:03.000]  到底他有甚麼普通的地方呢?
[00:09:03.000 --> 00:09:08.000]  第一 兩次提到他與神同行
[00:09:08.000 --> 00:09:10.000]  即是與神有一個很親密
[00:09:10.000 --> 00:09:12.000]  很相交的關係
[00:09:12.000 --> 00:09:16.000]  如果你從希伯來文的文法裡看到
[00:09:16.000 --> 00:09:18.000]  你會留意到他那種與神同行
[00:09:18.000 --> 00:09:20.000]  不是一時興起
[00:09:20.000 --> 00:09:22.000]  「我今天是主日」
[00:09:22.000 --> 00:09:24.000]  「我上完教會心裡很火熱」
[00:09:24.000 --> 00:09:26.000]  「我今天要與神同行」
[00:09:26.000 --> 00:09:27.000]  並不是這樣的
[00:09:27.000 --> 00:09:29.000]  他那種表達
[00:09:29.000 --> 00:09:31.000]  爾諾是一種很慣常
[00:09:31.000 --> 00:09:32.000]  很恆常
[00:09:32.000 --> 00:09:36.000]  一個習慣地去發生的一件事
[00:09:36.000 --> 00:09:39.000]  他與神來對同行
[00:09:39.000 --> 00:09:41.000]  但你必須要留意
[00:09:41.000 --> 00:09:43.000]  他與神同行不代表
[00:09:43.000 --> 00:09:47.000]  他是在深山裡居住
[00:09:47.000 --> 00:09:49.000]  他甚麼事都不做
[00:09:49.000 --> 00:09:51.000]  只是做屬靈的事
[00:09:51.000 --> 00:09:52.000]  是否這樣呢?
[00:09:52.000 --> 00:09:54.000]  有首詩歌
[00:09:54.000 --> 00:09:56.000]  不知道大家有沒有印象
[00:09:56.000 --> 00:10:00.000]  我們年輕時經常唱的青年聖詩裡
[00:10:00.000 --> 00:10:02.000]  有一首歌叫「與神同行」
[00:10:02.000 --> 00:10:05.000]  「與神同行我就遠離世界」
[00:10:05.000 --> 00:10:07.000]  是否這樣呢?
[00:10:07.000 --> 00:10:09.000]  當然那首歌有它的意思
[00:10:09.000 --> 00:10:11.000]  我們就不去討論了
[00:10:11.000 --> 00:10:15.000]  但他與神同行的同時
[00:10:15.000 --> 00:10:16.000]  要留意的是甚麼呢?
[00:10:16.000 --> 00:10:19.000]  他保持著那些正常的事
[00:10:19.000 --> 00:10:21.000]  他一樣生兒養女
[00:10:21.000 --> 00:10:26.000]  他仍然是生了他的兒子馬托薩拉
[00:10:26.000 --> 00:10:29.000]  成為他的定點時刻
[00:10:29.000 --> 00:10:33.000]  所以與神同行並不代表離地
[00:10:33.000 --> 00:10:36.000]  不代表只是做屬靈的事
[00:10:36.000 --> 00:10:39.000]  他仍然很踏實地過他的生活
[00:10:39.000 --> 00:10:41.000]  這是第一
[00:10:41.000 --> 00:10:44.000]  第二,他最後的三個字
[00:10:44.000 --> 00:10:46.000]  不是「就死了」
[00:10:46.000 --> 00:10:48.000]  他最後的三個字是甚麼呢?
[00:10:48.000 --> 00:10:51.000]  「他就不再逝了」
[00:10:51.000 --> 00:10:53.000]  或者是「他就不再了」
[00:10:53.000 --> 00:10:57.000]  他沒有跟隨那個格式裡
[00:10:57.000 --> 00:11:00.000]  那個結局裡的特定三個字
[00:11:00.000 --> 00:11:02.000]  我們不知道為甚麼
[00:11:02.000 --> 00:11:05.000]  神最後將他接去
[00:11:05.000 --> 00:11:07.000]  或者從其他經文我們看到
[00:11:07.000 --> 00:11:10.000]  的確神將他接去
[00:11:10.000 --> 00:11:14.000]  因為他討神的歡喜等等
[00:11:14.000 --> 00:11:16.000]  我們不確定為甚麼會這樣
[00:11:16.000 --> 00:11:18.000]  但無論如何
[00:11:18.000 --> 00:11:20.000]  我們看到的是
[00:11:20.000 --> 00:11:23.000]  以諾過了一個很不一樣
[00:11:23.000 --> 00:11:26.000]  很破格的人生
[00:11:26.000 --> 00:11:27.000]  這是第一個
[00:11:27.000 --> 00:11:29.000]  破格的人
[00:11:29.000 --> 00:11:34.000]  第二,一個破格的人生是誰呢?
[00:11:34.000 --> 00:11:38.000]  是羅亞28至32節
[00:11:38.000 --> 00:11:41.000]  我們看28至32節
[00:11:41.000 --> 00:11:43.000]  「拉麥活到一百八十二歲
[00:11:43.000 --> 00:11:45.000]  生了一個兒子
[00:11:45.000 --> 00:11:47.000]  給他起名叫羅亞
[00:11:47.000 --> 00:11:49.000]  說這個兒子必為我們的操作
[00:11:49.000 --> 00:11:51.000]  和手中的奴婦安慰我們
[00:11:51.000 --> 00:11:54.000]  這操作奴婦是因為瑤華咒助地
[00:11:54.000 --> 00:11:57.000]  拉麥生羅亞之後又活了五百九十五年
[00:11:57.000 --> 00:11:59.000]  並且生兒養女
[00:11:59.000 --> 00:12:02.000]  拉麥共活了777歲就死了
[00:12:02.000 --> 00:12:05.000]  羅亞五百歲生了閃含亞忽」
[00:12:05.000 --> 00:12:07.000]  又是了
[00:12:07.000 --> 00:12:09.000]  他是有很不同的地方
[00:12:09.000 --> 00:12:11.000]  但我們要看
[00:12:11.000 --> 00:12:13.000]  他不是沒有了那些普通的元素
[00:12:13.000 --> 00:12:15.000]  他全部都在這裡
[00:12:15.000 --> 00:12:17.000]  即是甚麼時候活到多少歲
[00:12:17.000 --> 00:12:19.000]  生了誰
[00:12:19.000 --> 00:12:21.000]  而且還要加生兒養女
[00:12:21.000 --> 00:12:23.000]  然後活到多少歲等等
[00:12:23.000 --> 00:12:25.000]  但是
[00:12:25.000 --> 00:12:27.000]  羅亞有特別的地方是甚麼呢?
[00:12:27.000 --> 00:12:30.000]  第一,他的命名很特別
[00:12:30.000 --> 00:12:32.000]  在家譜裏面
[00:12:32.000 --> 00:12:36.000]  沒有其他人像他一樣解釋他的名字為甚麼
[00:12:36.000 --> 00:12:39.000]  羅亞的意思是甚麼呢?
[00:12:39.000 --> 00:12:41.000]  正如他爸爸在29節這樣說
[00:12:41.000 --> 00:12:46.000]  「這兒子必為我們的操作和手中的奴婦安慰我們」
[00:12:46.000 --> 00:12:49.000]  即是帶來安慰
[00:12:49.000 --> 00:12:52.000]  羅亞的意思是帶來安慰的意思
[00:12:52.000 --> 00:12:55.000]  但是從哪裡帶來安慰呢?
[00:12:55.000 --> 00:12:57.000]  為甚麼需要安慰呢?
[00:12:57.000 --> 00:12:59.000]  29節下半節這樣說
[00:12:59.000 --> 00:13:03.000]  「這操作奴婦是因為瑤華咒助地」
[00:13:03.000 --> 00:13:07.000]  原來是從咒助中帶來安慰
[00:13:07.000 --> 00:13:10.000]  又將我們帶回伊甸園
[00:13:10.000 --> 00:13:14.000]  人類的犯罪現場那裏
[00:13:14.000 --> 00:13:16.000]  無論是死亡
[00:13:16.000 --> 00:13:18.000]  或者這些操作的奴婦
[00:13:18.000 --> 00:13:21.000]  其實都是人類犯罪的惡果
[00:13:21.000 --> 00:13:22.000]  但是要留意
[00:13:22.000 --> 00:13:26.000]  這裡提到的是神咒助地
[00:13:26.000 --> 00:13:29.000]  在《創世紀》前面第三章亦是這樣說
[00:13:29.000 --> 00:13:30.000]  神不是咒助人
[00:13:30.000 --> 00:13:31.000]  是咒助地
[00:13:31.000 --> 00:13:34.000]  以致要人汗流滿面
[00:13:34.000 --> 00:13:36.000]  才能糊口
[00:13:36.000 --> 00:13:39.000]  即是工作的奴婦
[00:13:39.000 --> 00:13:42.000]  所以加普將這兩樣東西
[00:13:42.000 --> 00:13:43.000]  在我們面前
[00:13:43.000 --> 00:13:45.000]  一個是死亡的威脅
[00:13:45.000 --> 00:13:47.000]  一個是工作的奴婦
[00:13:47.000 --> 00:13:51.000]  但原來有些人是可以跳脫出來的
[00:13:51.000 --> 00:13:55.000]  我們看到以洛其中一個
[00:13:55.000 --> 00:14:00.000]  羅亞原來亦都可以帶來安慰
[00:14:00.000 --> 00:14:04.000]  從工作的奴婦中帶來安慰
[00:14:04.000 --> 00:14:06.000]  其實我不需要再講下去
[00:14:06.000 --> 00:14:09.000]  因為我相信我們都認同這個事實
[00:14:09.000 --> 00:14:11.000]  無論《創世紀》第五章
[00:14:11.000 --> 00:14:12.000]  或者我們今時今日
[00:14:12.000 --> 00:14:14.000]  我們面對我們的人生
[00:14:14.000 --> 00:14:16.000]  一樣其實我們都面對著這些威脅
[00:14:16.000 --> 00:14:18.000]  死亡的威脅
[00:14:18.000 --> 00:14:19.000]  以致例如疾病
[00:14:19.000 --> 00:14:21.000]  為甚麼這個疫症
[00:14:21.000 --> 00:14:23.000]  我們要做一個大事
[00:14:23.000 --> 00:14:24.000]  為甚麼我們要這樣去面對
[00:14:24.000 --> 00:14:26.000]  因為會死
[00:14:26.000 --> 00:14:32.000]  因為死亡率的確是有存在
[00:14:32.000 --> 00:14:33.000]  另一方面
[00:14:33.000 --> 00:14:36.000]  我們都面對非常日常
[00:14:36.000 --> 00:14:39.000]  就是我們面對工作的奴婦
[00:14:39.000 --> 00:14:43.000]  其中一個我經常很喜歡引用的例子
[00:14:43.000 --> 00:14:46.000]  因為我覺得這個是非常諷刺的
[00:14:46.000 --> 00:14:49.000]  就是在很多全球的排名
[00:14:49.000 --> 00:14:50.000]  或者調查裏面
[00:14:50.000 --> 00:14:53.000]  香港往往是名列前茅的
[00:14:53.000 --> 00:14:55.000]  但香港到底有甚麼這麼厲害
[00:14:55.000 --> 00:14:57.000]  是拿世界第一的呢
[00:14:57.000 --> 00:15:00.000]  第一是工時最長
[00:15:00.000 --> 00:15:05.000]  全球裏面香港人的工時是最長的
[00:15:05.000 --> 00:15:08.000]  平均每個星期花50個小時
[00:15:08.000 --> 00:15:12.000]  同時香港亦是房價最貴的地方
[00:15:12.000 --> 00:15:14.000]  即是你工作這麼多
[00:15:14.000 --> 00:15:17.000]  然後你用你大半生所勞苦的結果
[00:15:17.000 --> 00:15:19.000]  就是為了一層樓
[00:15:19.000 --> 00:15:21.000]  生活費亦都是很貴
[00:15:21.000 --> 00:15:23.000]  但最諷刺的是甚麼呢
[00:15:23.000 --> 00:15:27.000]  原來香港人是全球最長命的
[00:15:27.000 --> 00:15:30.000]  其中一個群體
[00:15:30.000 --> 00:15:32.000]  所以非常諷刺
[00:15:32.000 --> 00:15:36.000]  你這麼長命原來就是為了工作很長
[00:15:36.000 --> 00:15:38.000]  以至去供你那層樓
[00:15:38.000 --> 00:15:41.000]  難獨難怪
[00:15:41.000 --> 00:15:46.000]  香港人亦是最不快樂的其中一個群體
[00:15:46.000 --> 00:15:48.000]  但聖經裏面可以告訴我們
[00:15:48.000 --> 00:15:51.000]  原來可以不一樣
[00:15:51.000 --> 00:15:54.000]  羅亞有甚麼不同的地方
[00:15:54.000 --> 00:15:57.000]  除了它的名字是不同之外
[00:15:57.000 --> 00:16:00.000]  它最後到32節
[00:16:00.000 --> 00:16:02.000]  「羅亞五百歲生吊閃含阿忽」
[00:16:02.000 --> 00:16:04.000]  這是第五章的最後一節
[00:16:04.000 --> 00:16:07.000]  是否代表羅亞不用死呢
[00:16:07.000 --> 00:16:11.000]  是否就是「The End of Story」呢
[00:16:11.000 --> 00:16:14.000]  但如果大家熟悉聖經的話就知道
[00:16:14.000 --> 00:16:17.000]  當然不是「The End of Story」
[00:16:17.000 --> 00:16:21.000]  羅亞是否沒有「就死了」這三個字呢
[00:16:21.000 --> 00:16:25.000]  原來羅亞的故事從來不是停在第五章
[00:16:25.000 --> 00:16:30.000]  第五章只是提到他三個兒子就停在那裏
[00:16:30.000 --> 00:16:32.000]  而且羅亞也很特別
[00:16:32.000 --> 00:16:34.000]  他提了三個兒子的名字
[00:16:34.000 --> 00:16:36.000]  為甚麼這個重要性有機會再講
[00:16:36.000 --> 00:16:39.000]  但去到第六章提到甚麼呢
[00:16:39.000 --> 00:16:41.000]  第六章第九到第十節
[00:16:41.000 --> 00:16:44.000]  《創世紀》六章九到十節這樣說
[00:16:44.000 --> 00:16:47.000]  羅亞的後代記在下面
[00:16:47.000 --> 00:16:48.000]  羅亞是個二人
[00:16:48.000 --> 00:16:51.000]  在當時的世代是個完全人
[00:16:51.000 --> 00:16:53.000]  羅亞與神同行
[00:16:53.000 --> 00:16:55.000]  羅亞生了三個兒子
[00:16:55.000 --> 00:16:57.000]  就是「閃含阿忽」
[00:16:57.000 --> 00:17:00.000]  你又看到羅亞的後代記在下面
[00:17:00.000 --> 00:17:02.000]  但又是更加深奧
[00:17:02.000 --> 00:17:04.000]  不單提到他的兒子
[00:17:04.000 --> 00:17:08.000]  還提到羅亞與神同行
[00:17:08.000 --> 00:17:09.000]  他是一個二人
[00:17:09.000 --> 00:17:12.000]  在當時的世代是一個完全人
[00:17:12.000 --> 00:17:16.000]  有更多的細節提到他的人生
[00:17:16.000 --> 00:17:18.000]  那他是不是不用死呢?
[00:17:18.000 --> 00:17:19.000]  不是的
[00:17:19.000 --> 00:17:21.000]  第六章提到他與神同行
[00:17:21.000 --> 00:17:22.000]  後面繼續下去
[00:17:22.000 --> 00:17:27.000]  要去到第幾章才記載他故事的結束呢?
[00:17:27.000 --> 00:17:29.000]  就是第九章
[00:17:29.000 --> 00:17:33.000]  《創世紀》第九章二十八、二十九節
[00:17:33.000 --> 00:17:35.000]  洪水而後
[00:17:35.000 --> 00:17:37.000]  羅亞又活了三百五十年
[00:17:37.000 --> 00:17:40.000]  羅亞共活了九百五十歲
[00:17:40.000 --> 00:17:43.000]  就死了
[00:17:43.000 --> 00:17:44.000]  有否留意
[00:17:44.000 --> 00:17:47.000]  又回到家譜的格式
[00:17:47.000 --> 00:17:50.000]  但中間發生什麼事呢?
[00:17:50.000 --> 00:17:54.000]  第五章的結束只提到羅亞生了三個兒子
[00:17:54.000 --> 00:17:58.000]  第六、七、八到第九章
[00:17:58.000 --> 00:18:02.000]  才提到羅亞故事的結束
[00:18:02.000 --> 00:18:03.000]  換句話來說
[00:18:03.000 --> 00:18:08.000]  羅亞的進入比其他人到場更多
[00:18:08.000 --> 00:18:10.000]  他在家譜裡
[00:18:10.000 --> 00:18:13.000]  他不只是兩句或三句的說話
