
[00:00:00.000 --> 00:00:02.680]  上一集我們跟隨阿布拉罕的足跡
[00:03:42.600 --> 00:03:46.400]  我們說有饑荒、有旱災在加南地出現
[00:03:46.400 --> 00:03:48.600]  於是阿巴拉罕發生什麼事呢?
[00:03:48.600 --> 00:03:50.600]  12漲第11節就交代了
[00:03:50.600 --> 00:03:52.800]  快要到達埃及的時候
[00:03:52.800 --> 00:03:55.400]  阿巴蘭對他的妻子撒萊說
[00:03:55.400 --> 00:03:58.600]  看啊,我知道你是個美貌的女人
[00:03:58.600 --> 00:04:01.400]  埃及人看見你的時候必會說
[00:04:01.400 --> 00:04:03.400]  這是他的妻子
[00:04:03.400 --> 00:04:05.000]  他們就會殺我
[00:04:05.000 --> 00:04:06.200]  卻叫你活著
[00:04:06.200 --> 00:04:08.000]  請你說你是我的妹妹
[00:04:08.000 --> 00:04:12.000]  使我因你的緣故可以平安無事
[00:04:12.000 --> 00:04:15.600]  我的性命也可以因你的緣故得以保存
[00:04:15.600 --> 00:04:18.600]  果然,阿巴蘭進入埃及的時候
[00:04:18.600 --> 00:04:20.600]  埃及人就注視那女人
[00:04:20.600 --> 00:04:22.400]  因為她十分美麗
[00:04:22.400 --> 00:04:25.800]  法老的一些大臣看見撒萊
[00:04:25.800 --> 00:04:28.000]  就在法老面前稱讚她
[00:04:28.000 --> 00:04:31.800]  於是那女人被帶進法老的宮內去
[00:04:31.800 --> 00:04:35.000]  阿巴蘭因這女人的緣故就被休待
[00:04:35.000 --> 00:04:39.400]  得了許多牛羊、公牢、母牢、瀑皮和駱駝
[00:04:39.400 --> 00:04:43.200]  又說因為阿巴蘭妻子撒萊的緣故
[00:04:43.200 --> 00:04:48.400]  就用嚴重的災病打擊法老和他的全家
[00:04:48.400 --> 00:04:51.400]  於是法老把阿巴蘭照料下來對她說
[00:04:51.400 --> 00:04:53.400]  你向我作了什麼?
[00:04:53.400 --> 00:04:57.000]  你為什麼不告訴我她是你的妻子?
[00:04:57.000 --> 00:05:00.200]  你為什麼說她是你的妹妹
[00:05:00.200 --> 00:05:02.600]  以至我娶了她作妻子?
[00:05:02.600 --> 00:05:04.200]  現在你的妻子在這裡
[00:05:04.200 --> 00:05:06.000]  帶她走吧
[00:05:06.000 --> 00:05:09.600]  法老為了阿巴蘭的事,吩咐神父
[00:05:09.600 --> 00:05:12.400]  他們就把阿巴蘭和他的妻子
[00:05:12.400 --> 00:05:15.200]  以及他所有的一切都送走了
[00:05:15.200 --> 00:05:17.800]  是一段很有趣的故事
[00:05:17.800 --> 00:05:20.400]  這裡是交代阿巴蘭一家
[00:05:20.400 --> 00:05:23.200]  到了埃及所謂大難不死
[00:05:23.200 --> 00:05:26.000]  從埃及回到迦南
[00:05:26.000 --> 00:05:29.800]  並且繼續走的時候就到了南地
[00:05:29.800 --> 00:05:32.600]  十三章第三節又說到他的行程
[00:05:32.600 --> 00:05:36.800]  他從南地一站一站往前走
[00:05:36.800 --> 00:05:39.400]  到北面的伯特利
[00:05:39.400 --> 00:05:41.200]  到了伯特利和艾中間
[00:05:41.200 --> 00:05:44.400]  就是他先前去支立帳棚的地方
[00:05:44.400 --> 00:05:47.400]  也是他竹頭一座祭壇的地方
[00:05:47.400 --> 00:05:51.200]  阿巴蘭在那裡求告耶和華的名
[00:05:51.200 --> 00:05:52.600]  行程就說完了
[00:05:52.600 --> 00:05:55.800]  這個故事說到迦南地有旱災
[00:05:55.800 --> 00:05:57.200]  阿巴蘭要逃難
[00:05:57.200 --> 00:05:58.800]  就到了埃及
[00:05:58.800 --> 00:06:01.400]  埃及的氣候地理當然是非常不同
[00:06:01.400 --> 00:06:04.200]  因為有利羅河不是靠雨水
[00:06:04.200 --> 00:06:06.800]  所以很多時候在迦南地有旱災的時候
[00:06:06.800 --> 00:06:09.000]  很多人都會去埃及
[00:06:09.000 --> 00:06:11.000]  阿巴蘭也不例外
[00:06:11.000 --> 00:06:13.600]  他到了埃及的時候就發生了一件事
[00:06:13.600 --> 00:06:15.600]  他心裡面有一個策略
[00:06:15.600 --> 00:06:19.400]  就是不如說他太太其實是妹妹
[00:06:19.400 --> 00:06:21.000]  讀這段經文的時候
[00:06:21.000 --> 00:06:23.600]  無論如何讀都覺得很費解
[00:06:23.600 --> 00:06:26.400]  因為我們自然的反應就是這樣也可以
[00:06:26.400 --> 00:06:29.200]  想保平安當然很明白
[00:06:29.200 --> 00:06:31.200]  但是要保自己的命
[00:06:31.200 --> 00:06:32.800]  可以有很多方法
[00:06:32.800 --> 00:06:35.200]  可以首先不去埃及
[00:06:35.200 --> 00:06:37.600]  或者留在迦南地
[00:06:37.600 --> 00:06:39.200]  應該也死不去
[00:06:39.200 --> 00:06:41.200]  又或者就算去埃及也好
[00:06:41.200 --> 00:06:42.800]  可不可以花點錢
[00:06:42.800 --> 00:06:44.600]  多給人一些禮物
[00:06:44.600 --> 00:06:47.600]  這樣別人就不會搞你的家
[00:06:47.600 --> 00:06:49.000]  最令人費解就是
[00:06:49.000 --> 00:06:51.600]  為什麼可以叫自己太太做妹妹
[00:06:51.600 --> 00:06:53.600]  這樣就可以過關呢
[00:06:53.600 --> 00:06:55.200]  太太當成妹妹
[00:06:55.200 --> 00:06:59.200]  其實類似的情節在創世紀出現了三次
[00:06:59.200 --> 00:07:02.000]  這些情節很清楚表明
[00:07:02.000 --> 00:07:04.000]  聖經不是直接寫給我們的
[00:07:04.000 --> 00:07:07.600]  因為我們不知道當時的背景和文化
[00:07:07.600 --> 00:07:10.200]  經文首先去到交代
[00:07:10.200 --> 00:07:14.800]  就是說撒萊就是美貌的女人
[00:07:14.800 --> 00:07:19.600]  美貌也不一定是我們現代人心中所想的女神
[00:07:19.600 --> 00:07:22.600]  也可以是雍容華貴的意思
[00:07:22.600 --> 00:07:26.200]  撒萊當時應該有六十五歲
[00:07:26.200 --> 00:07:28.200]  所以就算看美貌
[00:07:28.200 --> 00:07:31.200]  我們也不一定用現代人去看美貌
[00:07:31.200 --> 00:07:32.200]  我們繼續問
[00:07:32.200 --> 00:07:35.600]  有什麼背景可以幫助我們理解一下
[00:07:35.600 --> 00:07:39.200]  阿巴拉罕的行徑和策略
[00:07:39.200 --> 00:07:41.800]  我覺得起碼有兩方面可以提出來
[00:07:41.800 --> 00:07:44.200]  第一就是一些古代的文件
[00:07:44.200 --> 00:07:47.600]  第二就是一些現代人類學的研究
[00:07:47.600 --> 00:07:48.600]  第一方面
[00:07:48.600 --> 00:07:50.200]  一些古代的文件
[00:07:50.200 --> 00:07:55.000]  告訴我們當時的城邦或者軍王
[00:07:55.000 --> 00:07:57.000]  互相有邦交
[00:07:57.000 --> 00:07:59.600]  而邦交往來
[00:07:59.600 --> 00:08:04.200]  很多時候是靠外交婚姻的習俗
[00:08:04.200 --> 00:08:07.000]  很多時候邦交結盟的方法
[00:08:07.000 --> 00:08:10.600]  就是一個國與另一個國去結親
[00:08:10.600 --> 00:08:15.200]  一個王或一個族長派一個女兒或公主
[00:08:15.200 --> 00:08:18.200]  和另一個邦國去結親
[00:08:18.200 --> 00:08:23.600]  結婚當中一定會有嫁妝禮金等等
[00:08:23.600 --> 00:08:26.800]  於是兩個王就聯盟
[00:08:26.800 --> 00:08:28.000]  舉一個例子
[00:08:28.000 --> 00:08:31.000]  大約在公元前1500年的時候
[00:08:31.000 --> 00:08:37.200]  巴比倫王與埃及王之間有一些外交的書信
[00:08:37.200 --> 00:08:41.000]  這些書信是一些埃及宮廷外交的書信
[00:08:41.000 --> 00:08:44.800]  在埃及一個首都叫做阿瑪那找到的
[00:08:44.800 --> 00:08:51.000]  有很多這些泥板都是交代當時一些外交的關係
[00:08:51.000 --> 00:08:53.800]  其中一封書信就是阿瑪那泥板
[00:08:53.800 --> 00:08:56.800]  我們簡稱EA
[00:08:56.800 --> 00:08:59.400]  發言的地方就是阿瑪那這個地方
[00:08:59.400 --> 00:09:00.400]  第四封
[00:09:00.400 --> 00:09:01.600]  怎麼說呢?
[00:09:01.600 --> 00:09:04.400]  這封書信就是巴比倫王
[00:09:04.400 --> 00:09:06.400]  就是中東的另一邊
[00:09:06.400 --> 00:09:10.400]  軍王投訴埃及王
[00:09:10.400 --> 00:09:14.600]  說埃及王不願意將公主派去給巴比倫
[00:09:14.600 --> 00:09:17.400]  巴比倫已經送了公主去結親
[00:09:17.400 --> 00:09:21.400]  但是埃及王不禮尚往來
[00:09:21.400 --> 00:09:24.400]  所以影響了兩國的交情
[00:09:24.400 --> 00:09:25.800]  這封書信說什麼呢?
[00:09:25.800 --> 00:09:27.000]  巴比倫王說
[00:09:27.000 --> 00:09:32.400]  我的兄弟還沒有埃及的公主被送過來
[00:09:32.400 --> 00:09:36.600]  總之你給我一個美女
[00:09:36.600 --> 00:09:39.400]  就將她當成你的女兒也好
[00:09:39.400 --> 00:09:43.400]  為什麼我的兄弟遲遲都不送上一個女人
[00:09:43.400 --> 00:09:44.400]  就是一個公主呢?
[00:09:44.400 --> 00:09:46.600]  我是不是應該像你一樣
[00:09:46.600 --> 00:09:48.800]  強留公主不給你呢?
[00:09:48.800 --> 00:09:50.000]  我當然不會
[00:09:50.000 --> 00:09:52.000]  我的女兒就在我這裡
[00:09:52.000 --> 00:09:55.200]  我不會留下一個不給你的
[00:09:55.200 --> 00:10:00.000]  這裡你會看到一個很有趣的外交文件
[00:10:00.000 --> 00:10:02.800]  巴比倫王投訴埃及王
[00:10:02.800 --> 00:10:07.400]  說他不遵守國際的條例
[00:10:07.400 --> 00:10:09.200]  一些國際法
[00:10:09.200 --> 00:10:11.000]  他有他的做法
[00:10:11.000 --> 00:10:13.600]  就是不派公主來
[00:10:13.600 --> 00:10:17.200]  我們知道這個信件之後的結果是什麼呢?
[00:10:17.200 --> 00:10:19.800]  就是埃及王始終都沒有派公主去
[00:10:19.800 --> 00:10:22.400]  只不過是給他一些禮物
[00:10:22.400 --> 00:10:25.400]  你可以看到當時的邦交
[00:10:25.400 --> 00:10:30.000]  很多時候都是靠外交的訓人
[00:10:30.000 --> 00:10:31.400]  派一個公主去
[00:10:31.400 --> 00:10:32.600]  或者派一個女兒
[00:10:32.600 --> 00:10:34.400]  或者派一個妹妹去
[00:10:34.400 --> 00:10:35.600]  你就明白了
[00:10:35.600 --> 00:10:38.200]  阿伯蘭為什麼會將他太太
[00:10:38.200 --> 00:10:40.200]  說成是他妹妹呢?
[00:10:40.200 --> 00:10:42.600]  因為太太當然不能夠結親
[00:10:42.600 --> 00:10:44.800]  只有妹妹才能夠結親
[00:10:44.800 --> 00:10:46.000]  這是第一方面
[00:10:46.000 --> 00:10:50.400]  是一些古代的文件能夠給我們一些背景
[00:10:50.400 --> 00:10:53.200]  第二方面是如何看到當時古代的習俗呢?
[00:10:53.200 --> 00:10:56.000]  就是一些人類學的研究
[00:10:56.000 --> 00:10:57.800]  有一個人類學研究
[00:10:57.800 --> 00:11:02.200]  就是訪問一些中東的民族
[00:11:02.200 --> 00:11:05.400]  中東的傳統的一些習俗
[00:11:05.400 --> 00:11:07.600]  其中一個故事就是說
[00:11:07.600 --> 00:11:11.200]  去到百里行南邊一個小村叫做阿特斯
[00:11:11.200 --> 00:11:13.600]  訪問了一個女人
[00:11:13.600 --> 00:11:17.600]  那個女人嫁給了一個阿拉伯人
[00:11:17.600 --> 00:11:21.400]  當時是第一次世界大戰爆發的時候
[00:11:21.400 --> 00:11:23.000]  在中東這一帶
[00:11:23.000 --> 00:11:25.000]  政局非常不穩
[00:11:25.000 --> 00:11:29.000]  這個家庭就舉家離開自己的村莊
[00:11:29.000 --> 00:11:32.200]  搬到約旦河東一帶
[00:11:32.200 --> 00:11:34.800]  住在一些遊牧民族中間
[00:11:34.800 --> 00:11:38.200]  那個丈夫就叫這位太太
[00:11:38.200 --> 00:11:40.600]  不如妳是我的妹妹
[00:11:40.600 --> 00:11:43.000]  我們以兄妹相稱
[00:11:43.000 --> 00:11:45.200]  因為不同的原因
[00:11:45.200 --> 00:11:47.800]  這個丈夫在遊牧民族中間生活的時候
[00:11:47.800 --> 00:11:49.800]  得罪了當地人
[00:11:49.800 --> 00:11:52.600]  當地人對這個女人這樣說
[00:11:52.600 --> 00:11:54.000]  他就警告她
[00:11:54.000 --> 00:11:57.200]  他說如果這個男人是妳的丈夫的話
[00:11:57.200 --> 00:11:59.200]  我們早就將他殺死
[00:11:59.200 --> 00:12:01.800]  因為他是不懂世情
[00:12:01.800 --> 00:12:06.400]  這個女人也聽到當地的族長彼此商量的時候
[00:12:06.400 --> 00:12:10.200]  就說因為這個男人是她的哥哥
[00:12:10.200 --> 00:12:11.800]  所以我們就放過他
[00:12:11.800 --> 00:12:14.400]  如果他是她的丈夫的話
[00:12:14.400 --> 00:12:16.600]  我們早就將他殺死
[00:12:16.600 --> 00:12:18.600]  但人類學者想明白
[00:12:18.600 --> 00:12:20.600]  這些古代的習俗
[00:12:20.600 --> 00:12:23.600]  原來在阿拉伯的社會中
[00:12:23.600 --> 00:12:25.600]  在傳統的文化中
[00:12:25.600 --> 00:12:27.600]  一個女人的兄弟
[00:12:27.600 --> 00:12:30.600]  比她的丈夫更加重要
[00:12:30.600 --> 00:12:32.600]  你會問為什麼
[00:12:32.600 --> 00:12:36.400]  因為在這些傳統的遊牧民族的文化中
[00:12:36.400 --> 00:12:37.800]  丈夫死了
[00:12:37.800 --> 00:12:40.200]  女人可以找到另一個
[00:12:40.200 --> 00:12:42.600]  但是親生的兄弟
[00:12:42.600 --> 00:12:44.800]  是天賜的恩典
[00:12:44.800 --> 00:12:46.600]  是不能夠取締的
[00:12:46.600 --> 00:12:49.200]  就是brother是irreplaceable的
[00:12:49.200 --> 00:12:51.000]  死了就不會再有
[00:12:51.000 --> 00:12:52.800]  因為這種觀念
[00:12:52.800 --> 00:12:54.800]  世世代代在遊牧民族
[00:12:54.800 --> 00:12:57.400]  或者傳統的中東文化
[00:12:57.400 --> 00:13:00.000]  都會保存著
[00:13:00.000 --> 00:13:03.000]  或者保護著一個人的兄弟
[00:13:03.000 --> 00:13:04.800]  如果有這些背景的時候
[00:13:04.800 --> 00:13:06.400]  我們就可以了解
[00:13:06.400 --> 00:13:08.400]  阿巴罕為什麼到了埃及的時候
[00:13:08.400 --> 00:13:09.600]  他怕死
[00:13:09.600 --> 00:13:12.600]  他立刻想到這個策略
[00:13:12.600 --> 00:13:14.000]  無論如何
[00:13:14.000 --> 00:13:16.200]  這個故事的交代就是
[00:13:16.200 --> 00:13:17.800]  魏蘭到了
[00:13:17.800 --> 00:13:20.600]  饑荒有打擊來到的時候
[00:13:20.600 --> 00:13:23.400]  到底如何去自處呢?
[00:13:23.400 --> 00:13:26.400]  看到阿巴罕如何去應對
[00:13:26.400 --> 00:13:29.200]  留意阿巴罕自己在言談之間
[00:13:29.200 --> 00:13:33.000]  他顯露出自己心中的動機是什麼
[00:13:33.000 --> 00:13:34.400]  十二章第十一節
[00:13:34.400 --> 00:13:36.000]  快要到埃及的時候
[00:13:36.000 --> 00:13:39.000]  阿巴蘭對他的妻子撒內雪
[00:13:39.000 --> 00:13:39.800]  看啊
[00:13:39.800 --> 00:13:41.800]  我知道你是美貌的女人
[00:13:41.800 --> 00:13:44.400]  埃及人看見你的時候必定會說
[00:13:44.400 --> 00:13:46.400]  這是他的妻子
[00:13:46.400 --> 00:13:49.000]  他們就會殺我
[00:13:49.000 --> 00:13:51.600]  並叫你活著
[00:13:51.600 --> 00:13:54.400]  請你說你是我的妹妹
[00:13:54.400 --> 00:13:58.000]  使我因為你的緣故可以平安無事
[00:13:58.000 --> 00:14:02.000]  我的性命也可以因你的緣故得以保存
[00:14:02.000 --> 00:14:04.600]  聖經的敘事手法我們要留意
[00:14:04.600 --> 00:14:06.200]  就是很多時候會說到
[00:14:06.200 --> 00:14:08.800]  人物有直接的對話
[00:14:08.800 --> 00:14:12.200]  留意一下這裡的記載
[00:14:12.200 --> 00:14:17.800]  就是聖經第一次記載阿巴罕直接說話
[00:14:17.800 --> 00:14:19.800]  好像一套電影的主角
[00:14:19.800 --> 00:14:23.000]  第一次開聲有對白的時候
[00:14:23.000 --> 00:14:26.200]  希伯來的故事很多時候是靠著對白
[00:14:26.200 --> 00:14:31.200]  去透露出人物的動機和心態
[00:14:31.200 --> 00:14:35.200]  你看到這裡所強調的就是他自己
[00:14:35.200 --> 00:14:38.200]  一種自私一種自我的想法
[00:14:38.200 --> 00:14:41.600]  無論如何是一種軟弱脆弱的時候
[00:14:41.600 --> 00:14:43.400]  再看法路回答
[00:14:43.400 --> 00:14:45.800]  十二章第十八至十九節
[00:14:45.800 --> 00:14:48.400]  於是法路就叫阿巴罕來
[00:14:48.400 --> 00:14:51.000]  對他說你對我做了什麼
[00:14:51.000 --> 00:14:53.800]  為什麼不早早告訴我他是你的妻子
[00:14:53.800 --> 00:14:56.800]  為什麼你說他是你的妹妹
[00:14:56.800 --> 00:14:59.000]  以至我娶了他做妻子
[00:14:59.000 --> 00:15:01.200]  現在就有難臨頭了
[00:15:01.200 --> 00:15:03.000]  現在你的妻子在這裡
[00:15:03.000 --> 00:15:05.000]  帶她走
[00:15:05.000 --> 00:15:07.000]  阿巴罕有什麼回應
[00:15:07.000 --> 00:15:09.000]  這裡就是沉默無言
[00:15:09.000 --> 00:15:11.000]  所以無論如何
[00:15:11.000 --> 00:15:13.000]  都是阿巴罕軟弱
[00:15:13.000 --> 00:15:16.000]  阿巴罕錯在先
[00:15:16.000 --> 00:15:18.000]  創世紀十二至五十章
[00:15:18.000 --> 00:15:21.000]  在族長的故事裡面
[00:15:21.000 --> 00:15:23.000]  最獨特的地方就是
[00:15:23.000 --> 00:15:28.000]  當記載以前以色列民族
[00:15:28.000 --> 00:15:30.000]  以色列國的長老
[00:15:30.000 --> 00:15:33.000]  他的始祖原老歷史的時候
[00:15:33.000 --> 00:15:35.000]  你會發現
[00:15:35.000 --> 00:15:38.000]  不只是說他光輝的地方
[00:15:38.000 --> 00:15:41.000]  而是切切實實地說出他的缺點
[00:15:41.000 --> 00:15:43.000]  他所做錯的事
[00:15:43.000 --> 00:15:47.000]  這一段太太當為妹妹的故事
[00:15:47.000 --> 00:15:50.000]  在創世紀的族長故事裡面
[00:15:50.000 --> 00:15:52.000]  出現了三次
[00:15:52.000 --> 00:15:54.000]  第一次這個情節發生
[00:15:54.000 --> 00:15:56.000]  就是十二章第十至二十節
[00:15:56.000 --> 00:15:59.000]  就是阿巴罕來到埃及的時候
[00:15:59.000 --> 00:16:02.000]  然後第二次記載一個這樣的情節
[00:16:02.000 --> 00:16:04.000]  就是二十章
[00:16:04.000 --> 00:16:06.000]  就是阿巴罕沒有到埃及
[00:16:06.000 --> 00:16:08.000]  這次好像好一點
[00:16:08.000 --> 00:16:09.000]  去了基拉爾
[00:16:09.000 --> 00:16:12.000]  就是加拿大南地的其中一個城邦
[00:16:12.000 --> 00:16:15.000]  第三次就是講到以色列
[00:16:15.000 --> 00:16:18.000]  同樣發生的地方也是在基拉爾
[00:16:18.000 --> 00:16:20.000]  這次可能更加好
[00:16:20.000 --> 00:16:23.000]  因為他是順命留在加拿大
[00:16:23.000 --> 00:16:25.000]  二十六章一至三節
[00:16:25.000 --> 00:16:27.000]  有一個這樣的交代
[00:16:27.000 --> 00:16:30.000]  就是從前阿巴罕曾經有過一次饑荒
[00:16:30.000 --> 00:16:32.000]  阿弟又有饑荒
[00:16:32.000 --> 00:16:35.000]  以撒到了基拉爾的那裡
[00:16:35.000 --> 00:16:38.000]  到了菲利士人阿比米納王的那裡
[00:16:38.000 --> 00:16:41.000]  耶和華向以撒顯現
[00:16:41.000 --> 00:16:43.000]  他說你不要下到埃及了
[00:16:43.000 --> 00:16:45.000]  要住在我所指示你的地方
[00:16:45.000 --> 00:16:46.000]  你所居住的地方
[00:16:46.000 --> 00:16:49.000]  我必定與你同在等等的說話
[00:16:49.000 --> 00:16:51.000]  我們看到三個故事
[00:16:51.000 --> 00:16:54.000]  都是記載著以色列國的國父
[00:16:54.000 --> 00:16:56.000]  阿巴罕 以撒
[00:16:56.000 --> 00:16:58.000]  這些應該是最威風的人
[00:16:58.000 --> 00:17:01.000]  誰知說出他們有血有肉
[00:17:01.000 --> 00:17:03.000]  會有脆弱的時候
[00:17:03.000 --> 00:17:07.000]  這就是聖經最獨特的地方
[00:17:07.000 --> 00:17:10.000]  你試試看一些國家
[00:17:10.000 --> 00:17:12.000]  無論是古代還是現代
[00:17:12.000 --> 00:17:14.000]  這些國家官方的歷史
[00:17:14.000 --> 00:17:16.000]  一定是有讚無嘆的
[00:17:16.000 --> 00:17:18.000]  以免傷害國情
[00:17:18.000 --> 00:17:20.000]  不單止是這樣
[00:17:20.000 --> 00:17:22.000]  這些開國功臣
[00:17:22.000 --> 00:17:25.000]  很多時候在歷史著作和記載裡面
[00:17:25.000 --> 00:17:27.000]  都是一些非凡的人物
[00:17:27.000 --> 00:17:29.000]  未必一定會去到神級
[00:17:29.000 --> 00:17:32.000]  但都是與我們平常人不同
[00:17:32.000 --> 00:17:34.000]  是一種英雄的人物
[00:17:34.000 --> 00:17:37.000]  並且很多時候將他們偶像化
[00:17:37.000 --> 00:17:42.000]  國家的元首 總統 社會的領袖 元老
[00:17:42.000 --> 00:17:44.000]  甚至很多時候我們目者
[00:17:44.000 --> 00:17:46.000]  我們很容易將他們偶像化
[00:17:46.000 --> 00:17:49.000]  放在一個非凡的層面上
[00:17:49.000 --> 00:17:52.000]  結果這些領袖倒下的時候
[00:17:52.000 --> 00:17:54.000]  我們就不知道該怎麼辦
[00:17:54.000 --> 00:17:58.000]  可能我們對神的信仰也會受挫
[00:17:58.000 --> 00:18:02.000]  或者我們追求的方向也會搞錯
[00:18:02.000 --> 00:18:04.000]  甚至我們可能會怪責上帝
[00:18:04.000 --> 00:18:07.000]  聖經有這個獨特的地方
[00:18:07.000 --> 00:18:10.000]  記載這些國父
[00:18:10.000 --> 00:18:14.000]  所謂以色列的神子民的族長
[00:18:14.000 --> 00:18:17.000]  是很真真實實地去記錄
[00:18:17.000 --> 00:18:20.000]  不是說元老有多厲害
[00:18:20.000 --> 00:18:24.000]  不是說這些創始人有多厲害
[00:18:24.000 --> 00:18:26.000]  他們只不過是和我們一樣
[00:18:49.000 --> 00:18:53.000]  《篤刀創世記》記載了太太和妹妹的故事
[00:18:53.000 --> 00:18:55.000]  三個故事來看
[00:18:55.000 --> 00:18:57.000]  十二章 二十章 二十六章
[00:18:57.000 --> 00:18:59.000]  其中一個最特別的地方就是
[00:18:59.000 --> 00:19:01.000]  這些外邦的王發現了真相之後
[00:19:01.000 --> 00:19:03.000]  就理應將這個族長殺死
[00:19:03.000 --> 00:19:05.000]  但是他們沒有
[00:19:05.000 --> 00:19:09.000]  比如十二章 法老放阿布蘭走
[00:19:09.000 --> 00:19:12.000]  二十章十六節 另一個故事
[00:19:12.000 --> 00:19:18.000]  亞比米勒王甚至給了一些遮羞的錢
[00:19:18.000 --> 00:19:21.000]  給他一些禮金
[00:19:21.000 --> 00:19:22.000]  就放他走
