
[00:00:00.000 --> 00:00:02.600]  各位大英姐妹 大家好
[00:02:59.640 --> 00:03:01.920]  你才能夠跟祂接觸到
[00:03:01.920 --> 00:03:03.880]  祂是不會下來的
[00:03:03.880 --> 00:03:08.680]  這個不僅古代的人對宗教的信念是這樣
[00:03:08.680 --> 00:03:10.240]  其實現代人也是這樣的
[00:03:10.240 --> 00:03:13.720]  如果你是有一點點宗教的背景
[00:03:13.720 --> 00:03:16.400]  就是你未相信基督之前
[00:03:16.400 --> 00:03:17.880]  未認識耶穌之前
[00:03:17.880 --> 00:03:19.800]  你有任何的宗教的背景
[00:03:19.800 --> 00:03:22.960]  或者任何少許的概念也好
[00:03:22.960 --> 00:03:25.640]  神明總是遙遙不及的
[00:03:25.640 --> 00:03:27.160]  你是在上天的
[00:03:27.160 --> 00:03:29.720]  然後可能古代的人也好
[00:03:29.720 --> 00:03:30.440]  現代的人也好
[00:03:30.440 --> 00:03:31.720]  就要做一些大的寺廟
[00:03:31.720 --> 00:03:34.480]  或者在山上做一些建築物
[00:03:34.480 --> 00:03:36.640]  然後你希望跟祂不一樣
[00:03:36.640 --> 00:03:37.720]  跟祂接觸到
[00:03:37.720 --> 00:03:39.480]  能夠攀山你上去
[00:03:39.480 --> 00:03:43.160]  跟祂有一些接近
[00:03:43.160 --> 00:03:44.040]  無論是民間信仰
[00:03:44.040 --> 00:03:45.600]  或者以前的都是一樣
[00:03:45.600 --> 00:03:46.760]  這樣的概念
[00:03:46.760 --> 00:03:48.840]  這種神明就是很功利的
[00:03:48.840 --> 00:03:50.640]  因為是一個交換
[00:03:50.640 --> 00:03:52.400]  因為跟祂是一個交換
[00:03:52.400 --> 00:03:55.560]  就是神是遠遠超越我們的
[00:03:55.560 --> 00:03:57.200]  然後我們需要用我們的方法
[00:03:57.200 --> 00:03:59.560]  來走去祂那裡
[00:03:59.560 --> 00:04:00.960]  無論是藉著一些禮儀
[00:04:00.960 --> 00:04:03.840]  或者藉著一些不同的祭祀
[00:04:03.840 --> 00:04:06.600]  或者不同的方法
[00:04:06.600 --> 00:04:08.800]  我們是希望去到神那裡
[00:04:08.800 --> 00:04:11.120]  但是出埃及記那裡介紹的神
[00:04:11.120 --> 00:04:13.200]  往往是相反的
[00:04:13.200 --> 00:04:14.880]  因為你記得以色列人
[00:04:14.880 --> 00:04:17.440]  從埃及出來之後
[00:04:17.440 --> 00:04:19.520]  上帝用一手拯救了他們
[00:04:19.520 --> 00:04:20.880]  他們就去了一個地方
[00:04:20.880 --> 00:04:23.120]  叫做西乃山
[00:04:23.120 --> 00:04:23.960]  西乃山
[00:04:23.960 --> 00:04:27.080]  然後他們接納了上帝給他們的律法
[00:04:27.080 --> 00:04:29.240]  成為納約的子民
[00:04:29.240 --> 00:04:31.240]  然後到第25章開始
[00:04:31.240 --> 00:04:32.040]  一直說
[00:04:32.040 --> 00:04:32.880]  其實是說一些
[00:04:32.880 --> 00:04:35.320]  我們平時沒什麼興趣聽的東西
[00:04:35.320 --> 00:04:37.680]  就是弄一件東西出來
[00:04:37.680 --> 00:04:39.240]  弄一個所謂會幕
[00:04:39.240 --> 00:04:40.160]  中文譯做會幕
[00:04:40.160 --> 00:04:41.680]  其實就是帳幕
[00:04:41.680 --> 00:04:42.960]  就是Tent
[00:04:42.960 --> 00:04:44.280]  Tabernacle
[00:04:44.280 --> 00:04:45.800]  第25章第8節說什麼呢
[00:04:45.800 --> 00:04:47.760]  他說他們要為
[00:04:47.760 --> 00:04:49.040]  就是上帝的子民
[00:04:49.040 --> 00:04:50.800]  要為我做一個聖所
[00:04:50.800 --> 00:04:54.800]  使我住在他們中間
[00:04:54.800 --> 00:04:59.000]  我將我的家住在你們裡頭
[00:04:59.000 --> 00:05:00.640]  建造我的家在你們裡頭
[00:05:00.640 --> 00:05:03.160]  住在他們中間
[00:05:03.160 --> 00:05:06.000]  你們要按照我的指示
[00:05:06.000 --> 00:05:09.040]  帳幕和一切器具樣式
[00:05:09.040 --> 00:05:10.520]  照樣去做
[00:05:10.520 --> 00:05:13.680]  上帝就在第25章開始
[00:05:13.680 --> 00:05:16.560]  就很細節的去說
[00:05:16.560 --> 00:05:18.840]  會幕是怎麼建造的
[00:05:18.840 --> 00:05:22.720]  所以對我們來說沒什麼興趣
[00:05:22.720 --> 00:05:23.880]  我記得有一次
[00:05:23.880 --> 00:05:27.640]  那時候在神樂園的時候
[00:05:27.640 --> 00:05:28.960]  有一次我忘記去哪裡
[00:05:28.960 --> 00:05:30.360]  我們有一個retreat
[00:05:30.360 --> 00:05:32.520]  就是跟其他神樂生一起
[00:05:32.520 --> 00:05:35.480]  你知道神樂生很熟齡的
[00:05:35.480 --> 00:05:35.920]  是不是
[00:05:35.920 --> 00:05:38.040]  我們早上當然有組會
[00:05:38.040 --> 00:05:40.400]  我們就在Airbnb大屋裡
[00:05:40.400 --> 00:05:43.160]  我們有小組的靈咒
[00:05:43.160 --> 00:05:46.720]  不知道哪個人就選了這一段來讀
[00:05:46.720 --> 00:05:48.000]  就是25章
[00:05:48.000 --> 00:05:50.960]  就一讀就讀了4、5章
[00:05:50.960 --> 00:05:52.720]  如果你想知道細節的話
[00:05:52.720 --> 00:05:53.240]  你回去看一下
[00:05:53.240 --> 00:05:54.880]  我不會讀
[00:05:54.880 --> 00:05:56.520]  他一邊讀一邊讀
[00:05:56.520 --> 00:05:59.520]  就是讀會幕那些
[00:05:59.520 --> 00:06:01.880]  萬紙的那些curtain
[00:06:01.880 --> 00:06:03.560]  那些尺寸
[00:06:03.560 --> 00:06:05.120]  多少爪 多少爪 多少爪
[00:06:05.120 --> 00:06:07.240]  然後就做這個金燈台
[00:06:07.240 --> 00:06:09.360]  然後怎麼做 要多大 要多小
[00:06:09.360 --> 00:06:10.920]  全部都是尺寸的東西
[00:06:10.920 --> 00:06:13.520]  全部都是home depot的東西
[00:06:13.520 --> 00:06:15.080]  就是home depot就要量度
[00:06:15.080 --> 00:06:17.280]  多少尺 多少寸
[00:06:17.280 --> 00:06:19.040]  讀得很好 你很悶
[00:06:19.040 --> 00:06:19.560]  很悶
[00:06:19.560 --> 00:06:22.720]  那我心想 什麼時候讀完
[00:06:22.720 --> 00:06:24.480]  這些就是我們沒有興趣的東西
[00:06:24.480 --> 00:06:25.480]  是不是
[00:06:25.480 --> 00:06:29.000]  但讀完之後有一個弟兄就說得很對
[00:06:29.000 --> 00:06:30.760]  他說不如我們祈禱
[00:06:30.760 --> 00:06:31.960]  我說祈禱
[00:06:31.960 --> 00:06:34.920]  去完home depot怎麼會祈禱
[00:06:34.920 --> 00:06:36.760]  去完home depot看完那些間隔
[00:06:36.760 --> 00:06:37.920]  就好像看房子一樣
[00:06:37.920 --> 00:06:39.000]  量度一下房子
[00:06:39.000 --> 00:06:41.960]  kitchen counter有多大 有多長 有多寬
[00:06:41.960 --> 00:06:43.680]  然後我們不如祈禱
[00:06:43.680 --> 00:06:44.800]  他說有什麼好祈禱的
[00:06:44.800 --> 00:06:46.400]  他真的祈禱
[00:06:46.400 --> 00:06:48.440]  那個弟兄就祈禱
[00:06:48.440 --> 00:06:50.000]  他說多謝主
[00:06:50.000 --> 00:06:53.680]  因為我們看到你的居所
[00:06:53.680 --> 00:06:57.280]  你是多麼細節地安排
[00:06:57.280 --> 00:06:58.960]  他這樣祈禱的時候
[00:06:58.960 --> 00:07:01.560]  我覺得挺有道理的
[00:07:01.560 --> 00:07:02.800]  挺有道理的
[00:07:02.800 --> 00:07:05.440]  雖然對我們印度人的耳朵來說
[00:07:05.440 --> 00:07:07.880]  我們沒什麼興趣去看這些東西
[00:07:07.880 --> 00:07:11.200]  但是上帝是建造他的居所
[00:07:11.200 --> 00:07:12.600]  在他的子民中間
[00:07:12.600 --> 00:07:14.160]  住在他們中間的時候
[00:07:14.160 --> 00:07:16.440]  他是很細微的 很細節的
[00:07:16.440 --> 00:07:19.680]  去說出他是一個怎樣的神
[00:07:19.680 --> 00:07:24.000]  所以那些家具和間隔 匯木的設計
[00:07:24.000 --> 00:07:28.280]  其實是一些建築的神學
[00:07:28.280 --> 00:07:32.200]  architectural theology
[00:07:32.200 --> 00:07:34.560]  就是用一些architect
[00:07:34.560 --> 00:07:37.200]  或者建築的藍圖的方法
[00:07:37.200 --> 00:07:40.920]  來表達他是一個怎樣的上帝
[00:07:40.920 --> 00:07:44.680]  我記得最近有一個朋友聊天
[00:07:44.680 --> 00:07:47.480]  他說他來了芝加哥很久
[00:07:47.480 --> 00:07:50.200]  我問他你有沒有去過architectural tour
[00:07:50.200 --> 00:07:53.440]  你知道我們navy pier那裡
[00:07:53.440 --> 00:07:54.240]  你可以上船
[00:07:54.240 --> 00:07:56.280]  然後在Chicago river上去
[00:07:56.280 --> 00:07:58.160]  然後去介紹不同的建築物
[00:07:58.160 --> 00:07:59.000]  有誰去過
[00:07:59.000 --> 00:08:01.240]  有誰沒有去過
[00:08:01.240 --> 00:08:02.840]  然後我想沒有理由沒有去過
[00:08:02.840 --> 00:08:04.720]  不是吧
[00:08:04.720 --> 00:08:08.400]  我說這個是芝加哥的
[00:08:08.400 --> 00:08:11.240]  one of the best
[00:08:11.240 --> 00:08:12.240]  是不是
[00:08:12.240 --> 00:08:13.880]  你看那個tour
[00:08:13.880 --> 00:08:14.720]  或者那個tour guide
[00:08:14.720 --> 00:08:16.080]  他記載所有的建築物
[00:08:16.080 --> 00:08:17.160]  然後告訴你
[00:08:17.160 --> 00:08:19.640]  芝加哥是一個怎樣的城市
[00:08:19.640 --> 00:08:21.280]  就是用這些architect
[00:08:21.280 --> 00:08:23.280]  去tell the story
[00:08:23.280 --> 00:08:25.080]  it's amazing
[00:08:25.080 --> 00:08:26.560]  你看回望這個故事的時候
[00:08:26.560 --> 00:08:27.840]  都是一樣的
[00:08:27.840 --> 00:08:31.320]  去看看上帝怎樣去設計他的居所
[00:08:31.320 --> 00:08:33.320]  在我們中間
[00:08:33.320 --> 00:08:35.120]  以色列南部有一個地方
[00:08:35.120 --> 00:08:36.800]  你開車去開幾個小時
[00:08:36.800 --> 00:08:38.640]  就是為了看這個東西
[00:08:38.640 --> 00:08:40.120]  就是一個一比一的
[00:08:40.120 --> 00:08:43.080]  匯膜的模型
[00:08:43.080 --> 00:08:44.800]  你看到一個匯膜
[00:08:44.800 --> 00:08:45.840]  其實就是純粹
[00:08:45.840 --> 00:08:48.120]  好像你平時露營
[00:08:48.120 --> 00:08:49.400]  出去露營的時候
[00:08:49.400 --> 00:08:51.080]  你開的營是一樣的
[00:08:51.080 --> 00:08:52.600]  就開一個tent
[00:08:52.600 --> 00:08:56.320]  在他的神的指紋中間
[00:08:56.320 --> 00:08:58.800]  對於我們
[00:08:58.800 --> 00:09:00.440]  對聖經不是很熟悉的
[00:09:00.440 --> 00:09:01.560]  我們就會很奇怪
[00:09:01.560 --> 00:09:04.440]  為什麼上帝會這樣做呢
[00:09:04.440 --> 00:09:09.920]  原來在這些architecture裡面
[00:09:09.920 --> 00:09:12.520]  他想去表達一樣東西
[00:09:12.520 --> 00:09:14.400]  就是神學
[00:09:14.400 --> 00:09:16.960]  上帝是一個怎樣的上帝
[00:09:16.960 --> 00:09:19.000]  你看到這個匯膜的平面圖
[00:09:19.000 --> 00:09:20.920]  由右至左我們進去的時候
[00:09:20.920 --> 00:09:22.640]  右邊就是入口
[00:09:22.640 --> 00:09:24.520]  進去的時候就有一個外院
[00:09:24.520 --> 00:09:26.680]  外院就是長方形的
[00:09:26.680 --> 00:09:29.000]  然後你慢慢一路進展
[00:09:29.000 --> 00:09:31.680]  一路進去最中心的地方的時候
[00:09:31.680 --> 00:09:33.880]  就變成一個perfect square
[00:09:33.880 --> 00:09:36.840]  一個完美的方形
[00:09:36.840 --> 00:09:40.720]  在古代的近東的畫藍圖
[00:09:40.720 --> 00:09:42.480]  就是你找一個近東的結設計師
[00:09:42.480 --> 00:09:44.000]  去畫藍圖的時候
[00:09:44.000 --> 00:09:47.360]  他畫一個perfect square的時候
[00:09:47.360 --> 00:09:49.760]  就代表這個地方是最聖潔
[00:09:49.760 --> 00:09:51.080]  和最神聖的地方
[00:09:51.080 --> 00:09:52.680]  因為是perfect square
[00:09:52.680 --> 00:09:55.000]  長與闊都是一模一樣
[00:09:55.000 --> 00:09:56.120]  但是你走出來的時候
[00:09:56.120 --> 00:09:57.760]  就是一個長方形
[00:09:57.760 --> 00:10:00.000]  或者兩個正方形
[00:10:00.000 --> 00:10:03.200]  你在外院裡面看到什麼設備呢
[00:10:03.200 --> 00:10:07.320]  第一個設備你看到的就是祭壇
[00:10:07.320 --> 00:10:09.160]  還有那個銅盤
[00:10:09.160 --> 00:10:11.440]  這裡是在說祭祀的東西
[00:10:11.440 --> 00:10:13.160]  就是說你approach這個上帝
[00:10:13.160 --> 00:10:16.200]  進入去見這個上帝的時候
[00:10:16.200 --> 00:10:19.560]  你就要知道原來是有代價的
[00:10:19.560 --> 00:10:23.000]  那個代價就是上帝所提供的祭祀
[00:10:23.000 --> 00:10:25.400]  所以以色列神的子民
[00:10:25.400 --> 00:10:27.240]  要進去上帝這條路
[00:10:27.240 --> 00:10:28.440]  他就需要去獻祭
[00:10:28.440 --> 00:10:31.080]  你不可以空手隨隨便便來到
[00:10:31.080 --> 00:10:33.320]  你要帶著梵祭
[00:10:33.320 --> 00:10:35.040]  其他的祭物等等
[00:10:35.040 --> 00:10:37.920]  在摩西五經裡面有提及的
[00:10:37.920 --> 00:10:39.440]  就是上帝去給一條路
[00:10:39.440 --> 00:10:43.880]  給人進入去祂自己的同在裡面
[00:10:43.880 --> 00:10:46.320]  你經過這個外院
[00:10:46.320 --> 00:10:48.120]  洗了手 潔淨了
[00:10:48.120 --> 00:10:50.440]  銅盤就是水盤
[00:10:50.440 --> 00:10:53.800]  祭壇其實就是燒烤的grill
[00:10:53.800 --> 00:10:55.840]  煮了之後 燒了之後
[00:10:55.840 --> 00:10:58.920]  你就知道有代價
[00:10:58.920 --> 00:11:00.600]  to approach
[00:11:00.600 --> 00:11:02.400]  然後你就去到另一個空間
[00:11:02.400 --> 00:11:04.280]  就是一個小的長方形空間
[00:11:04.280 --> 00:11:06.240]  那個就叫做holy place
[00:11:06.240 --> 00:11:07.960]  或者聖所
[00:11:07.960 --> 00:11:09.880]  裡面有多少件傢俬
[00:11:09.880 --> 00:11:11.160]  有三件 是不是
[00:11:11.160 --> 00:11:12.240]  有三件傢俬
[00:11:12.240 --> 00:11:15.240]  第一件就是叫做陳設餅桌
[00:11:15.240 --> 00:11:16.760]  陳設餅的桌
[00:11:16.760 --> 00:11:18.400]  table of showbread
[00:11:18.400 --> 00:11:21.680]  其實那裡就有十二塊的麵包在那裡
[00:11:21.680 --> 00:11:23.160]  十二塊的餅在那裡
[00:11:23.160 --> 00:11:26.080]  就每天都要去做出來的
[00:11:26.080 --> 00:11:28.880]  就等於你今天去bakery買東西
[00:11:28.880 --> 00:11:34.760]  每天早上廚師就會做新鮮的麵包出來
[00:11:34.760 --> 00:11:38.080]  每一天在曠野裡面行走的時候
[00:11:38.080 --> 00:11:41.960]  以色列人會在他們中間
[00:11:41.960 --> 00:11:43.800]  神的會在他們中間
[00:11:43.800 --> 00:11:45.680]  祭司 利美人等等
[00:11:45.680 --> 00:11:47.480]  他們就是預備這些東西
[00:11:47.480 --> 00:11:49.000]  然後十二塊的麵包
[00:11:49.000 --> 00:11:50.960]  為什麼是十二塊
[00:11:50.960 --> 00:11:54.040]  因為十二字牌是整個神的子民
[00:11:54.040 --> 00:11:55.800]  每天就會放在那裡
[00:11:55.800 --> 00:12:00.480]  就是那些陳設餅
[00:12:00.480 --> 00:12:03.280]  就是去提醒我們
[00:12:03.280 --> 00:12:07.360]  原來上帝是住在整個神的子民的中間
[00:12:07.360 --> 00:12:10.080]  去供應我們一切的需要
[00:12:10.080 --> 00:12:14.280]  然後第二件傢俬就是燈台
[00:12:14.280 --> 00:12:18.680]  燈台每天都會添一些橄欖油
[00:12:18.680 --> 00:12:22.720]  然後你就要長年的去燃亮它
[00:12:22.720 --> 00:12:24.960]  就代表上帝是光
[00:12:24.960 --> 00:12:27.560]  然後我就見到一個香壇
[00:12:27.560 --> 00:12:29.640]  Incense Altar
[00:12:29.640 --> 00:12:31.560]  那裡就是點一些香
[00:12:31.560 --> 00:12:35.480]  或者那些以前有的spice等等
[00:12:35.480 --> 00:12:36.760]  他們會點了它
[00:12:36.760 --> 00:12:39.480]  然後那些香上升的時候
[00:12:39.480 --> 00:12:43.880]  就代表祈禱在上帝的面前
[00:12:43.880 --> 00:12:45.800]  上帝在聆聽我們禱告
[00:12:45.800 --> 00:12:47.880]  如果你這樣看這些傢俬的設計的時候
[00:12:47.880 --> 00:12:50.000]  其實都是很practical的東西
[00:12:50.000 --> 00:12:52.560]  其實那些香是隨湊的
[00:12:52.560 --> 00:12:53.960]  因為你有燒烤
[00:12:53.960 --> 00:12:55.040]  你有祭祀
[00:12:55.040 --> 00:12:56.480]  所以那個地方要衛生的話
[00:12:56.480 --> 00:12:57.760]  有很多東西就需要
[00:12:57.760 --> 00:12:59.360]  有銅盆、有水
[00:12:59.360 --> 00:13:02.160]  然後有香
[00:13:02.160 --> 00:13:03.960]  但是那個神學的意味
[00:13:03.960 --> 00:13:06.320]  就是說你進到這個聖所的時候
[00:13:06.320 --> 00:13:07.960]  你面對這個上帝
[00:13:07.960 --> 00:13:09.120]  祂是光
[00:13:09.120 --> 00:13:11.560]  但是祂願意去聽我們的禱告
[00:13:11.560 --> 00:13:13.560]  然後過了這個聖所
[00:13:13.560 --> 00:13:18.160]  就有一塊的簾、一塊的布
[00:13:18.160 --> 00:13:19.160]  你要揭開這塊布
[00:13:19.160 --> 00:13:20.760]  然後走到裡面
[00:13:20.760 --> 00:13:24.160]  你就會見到一件東西
[00:13:24.160 --> 00:13:25.160]  一個箱子
[00:13:25.160 --> 00:13:26.680]  就叫做約櫃
[00:13:26.680 --> 00:13:28.960]  Ark of the Covenant
[00:13:28.960 --> 00:13:31.560]  這個箱子裡面裝什麼呢?
[00:13:31.560 --> 00:13:33.760]  其中一樣就是那個法板
[00:13:33.760 --> 00:13:35.080]  上一次我們講到律法的時候
[00:13:35.080 --> 00:13:36.560]  就說有兩塊的法板
[00:13:36.560 --> 00:13:39.160]  一塊代表上帝這個國王
[00:13:39.160 --> 00:13:42.160]  還有另一塊代表以色列國
[00:13:42.160 --> 00:13:48.160]  他們大家是建立了這個聖約的關係
[00:13:48.160 --> 00:13:49.160]  在這個盒子上面
[00:13:49.160 --> 00:13:50.560]  就有兩隻的天使
[00:13:50.560 --> 00:13:51.960]  叫做基魯柏
[00:13:51.960 --> 00:13:55.760]  其實就是上帝的座駕
[00:13:55.760 --> 00:14:01.560]  這些全部的建築的方法、藍圖
[00:14:01.560 --> 00:14:03.360]  這些都是以前古埃及
[00:14:03.360 --> 00:14:05.360]  法老王去出征
[00:14:05.360 --> 00:14:06.560]  周圍出征的時候
[00:14:06.560 --> 00:14:08.560]  帶著軍隊、帶著他的子民
[00:14:08.560 --> 00:14:11.560]  他的帳目都在他們中間
[00:14:11.560 --> 00:14:14.160]  其實用這個背景來跟他們說
[00:14:14.160 --> 00:14:17.560]  現在上帝不再是法老王
[00:14:17.560 --> 00:14:19.760]  耶和華是你的上帝
[00:14:19.760 --> 00:14:22.560]  現在你不再屬於以前埃及
[00:14:22.560 --> 00:14:25.360]  那個欺壓你的君王
[00:14:25.360 --> 00:14:26.560]  現在是屬於一個
[00:14:26.560 --> 00:14:29.360]  跟你恩典裡面立約的上帝
[00:14:29.360 --> 00:14:31.160]  是一個愛的statement來的
[00:14:31.160 --> 00:14:33.960]  It's a statement of love
[00:14:33.960 --> 00:14:35.560]  It's a statement of love
[00:14:35.560 --> 00:14:37.560]  然後每一次、每年
[00:14:37.560 --> 00:14:39.760]  只有一天叫做Yom Kippur
[00:14:39.760 --> 00:14:41.560]  Yom Kippur大概九月、十月的時候
[00:14:41.560 --> 00:14:43.160]  贖罪日的時候
[00:14:43.160 --> 00:14:46.560]  只有大祭司才能進去至聖所
[00:14:46.560 --> 00:14:50.160]  他就由外院然後結證了之後
[00:14:50.160 --> 00:14:52.960]  來到至聖所裡面
[00:14:52.960 --> 00:14:56.960]  然後代表上帝的子民去獻祭
[00:14:56.960 --> 00:14:59.560]  整個的每一個器具
[00:14:59.560 --> 00:15:00.960]  其實都是講到上帝
[00:15:00.960 --> 00:15:02.760]  去赦免我們的罪
[00:15:02.760 --> 00:15:04.760]  去供應我們一切需要
[00:15:04.760 --> 00:15:05.560]  去聆聽我們
[00:15:05.560 --> 00:15:07.960]  還有在曠野裡面去引導我們
[00:15:07.960 --> 00:15:09.160]  是跟我們同在的
[00:15:09.160 --> 00:15:13.760]  這個上帝不是一個高攀不能的上帝
[00:15:13.760 --> 00:15:16.360]  並且他是下來我們中間
[00:15:16.360 --> 00:15:17.960]  住在我們中間
[00:15:17.960 --> 00:15:22.360]  將他的家放在我們中間的一個上帝
[00:15:22.360 --> 00:15:24.160]  所以二十九章這裡講什麼呢?
[00:15:24.160 --> 00:15:27.760]  他說我耶和華要住在以色列人中間
[00:15:27.760 --> 00:15:28.960]  作他們的上帝
[00:15:28.960 --> 00:15:31.760]  他們便知道我是耶和華
[00:15:31.760 --> 00:15:33.960]  我他們的上帝
[00:15:33.960 --> 00:15:37.160]  是將他們從埃及領出來的
[00:15:37.160 --> 00:15:39.160]  說要住在他們中間
[00:15:39.160 --> 00:15:41.160]  你有沒有留意這裡講什麼?
[00:15:41.160 --> 00:15:44.560]  經常講到住
[00:15:44.560 --> 00:15:46.760]  我的家在你中間
[00:15:46.760 --> 00:15:48.960]  所以出埃及的時候
[00:15:48.960 --> 00:15:49.960]  以色列人所經歷的
[00:15:49.960 --> 00:15:52.360]  不是純粹說我們得到自由了
[00:15:52.360 --> 00:15:54.360]  離開苦難
[00:15:54.360 --> 00:15:58.760]  而是一個進入關係的過程
[00:15:58.760 --> 00:16:00.760]  在西太山的山腳
[00:16:00.760 --> 00:16:01.960]  他們見到一個回眸
[00:16:01.960 --> 00:16:03.160]  去到建立的時候
[00:16:03.160 --> 00:16:04.760]  一個藍圖的時候
[00:16:04.760 --> 00:16:06.760]  你可以想像摩西在西太山
[00:16:06.760 --> 00:16:07.760]  拿到這個藍圖
[00:16:07.760 --> 00:16:08.960]  好像現在那些建築師
[00:16:08.960 --> 00:16:12.560]  拿到一些很大張的印出來的紙
[00:16:12.560 --> 00:16:14.560]  一看這個平面圖
[00:16:14.560 --> 00:16:16.160]  一看裡面所有的設計
[00:16:16.160 --> 00:16:17.360]  所有的尺寸
[00:16:17.360 --> 00:16:18.960]  所有的細節的時候
[00:16:18.960 --> 00:16:21.160]  他們知道原來這位上帝
[00:16:21.160 --> 00:16:23.760]  在恩典裡面來愛我們
