
[00:00:00.000 --> 00:00:02.000]  各位聖誕平安
[00:03:51.000 --> 00:03:53.000]  上面有什麼城鎮呢?
[00:03:53.000 --> 00:03:55.000]  就是耶路撒冷和白利恆
[00:03:55.000 --> 00:04:00.000]  白利恆就在中央山脊的分水嶺之上
[00:04:00.000 --> 00:04:02.000]  為什麼叫分水嶺呢?
[00:04:02.000 --> 00:04:04.000]  因為每逢雨季來到的時候
[00:04:04.000 --> 00:04:10.000]  冬天雨水就會落在分水嶺以西的土地上
[00:04:10.000 --> 00:04:12.000]  但當我們過了分水嶺
[00:04:12.000 --> 00:04:15.000]  地勢就會一直下降
[00:04:15.000 --> 00:04:21.000]  會落到油帶礦業和死海低谷的地面
[00:04:21.000 --> 00:04:24.000]  所以礦業和死海峽谷
[00:04:24.000 --> 00:04:28.000]  即使是冬天和雨季都會比較亂和乾旱
[00:04:28.000 --> 00:04:32.000]  今時今日巴勒斯坦地的牧羊人
[00:04:32.000 --> 00:04:35.000]  都會在冬天的時候出外牧羊
[00:04:35.000 --> 00:04:38.000]  你查一查天氣報告就知道了
[00:04:38.000 --> 00:04:40.000]  在聖誕的星期
[00:04:40.000 --> 00:04:42.000]  氣溫是怎樣的呢?
[00:04:42.000 --> 00:04:46.000]  白利恆最低氣溫是攝氏5至7度
[00:04:46.000 --> 00:04:48.000]  或是40至45度
[00:04:48.000 --> 00:04:51.000]  最高氣溫是攝氏14至17度
[00:04:51.000 --> 00:04:53.000]  或是57至63度
[00:04:53.000 --> 00:04:55.000]  但當你過了分水嶺
[00:04:55.000 --> 00:04:57.000]  你下去死海峽谷
[00:04:57.000 --> 00:04:59.000]  這裡的氣溫
[00:04:59.000 --> 00:05:03.000]  這個星期最低氣溫是攝氏13至15度
[00:05:03.000 --> 00:05:05.000]  或是53至57度
[00:05:05.000 --> 00:05:09.000]  但最高氣溫是攝氏21至23度
[00:05:09.000 --> 00:05:11.000]  或是68至72度
[00:05:11.000 --> 00:05:14.000]  在整個星期都是天晴
[00:05:14.000 --> 00:05:18.000]  只是星期三至四會有少許的驟雨
[00:05:18.000 --> 00:05:20.000]  如果你這樣看
[00:05:20.000 --> 00:05:24.000]  其實溫度和氣候都是非常溫暖
[00:05:24.000 --> 00:05:26.000]  對牧羊人甚至羊仔
[00:05:26.000 --> 00:05:28.000]  應該不會有很大問題
[00:05:28.000 --> 00:05:37.000]  (音樂)
[00:05:37.000 --> 00:05:39.000]  所以我們不能單單說
[00:05:39.000 --> 00:05:41.000]  牧羊人在野地看守羊群
[00:05:41.000 --> 00:05:43.000]  就不可能在冬天
[00:05:43.000 --> 00:05:45.000]  但想清楚這句話
[00:05:45.000 --> 00:05:47.000]  是跟當地的地理
[00:05:47.000 --> 00:05:51.000]  農耕的運作很有關係
[00:05:51.000 --> 00:05:54.000]  因為巴勒斯坦地大麥小麥收割的時候
[00:05:54.000 --> 00:05:57.000]  大概是六月的時候結束
[00:05:57.000 --> 00:05:59.000]  收割結束之後
[00:05:59.000 --> 00:06:03.000]  當地的農民很多時候會跟牧羊人有一個合同
[00:06:03.000 --> 00:06:08.000]  允許牧羊人帶羊群進入自己的農田
[00:06:08.000 --> 00:06:10.000]  因為收割之後
[00:06:10.000 --> 00:06:12.000]  剩餘的穀物
[00:06:12.000 --> 00:06:15.000]  牛羊羊群就可以吃掉
[00:06:15.000 --> 00:06:20.000]  同時牛羊也可以在農田留下肥田鳥
[00:06:20.000 --> 00:06:22.000]  因為這樣的合作
[00:06:22.000 --> 00:06:26.000]  我們了解原來這段經文背後有熟悉背景的人
[00:06:26.000 --> 00:06:28.000]  一聽就知道
[00:06:28.000 --> 00:06:31.000]  野地有牧羊人
[00:06:31.000 --> 00:06:36.000]  就代表這個時間大概是七月八月甚至九月的時候
[00:06:36.000 --> 00:06:39.000]  這個時候正是夏季的時候
[00:06:39.000 --> 00:06:44.000]  全年最乾旱和最難捱的時候
[00:06:44.000 --> 00:06:48.000]  或者這裡說到耶穌誕生的時候
[00:06:48.000 --> 00:06:52.000]  神的加冕跟我們很有意思
[00:06:52.000 --> 00:06:54.000]  因為正是一個最難捱的時候
[00:06:54.000 --> 00:06:56.000]  耶穌來到我們中間
[00:06:56.000 --> 00:06:58.000]  天國就降臨
[00:06:58.000 --> 00:07:01.000]  可能在今年的聖誕裡
[00:07:01.000 --> 00:07:04.000]  大家都不是最歡喜
[00:07:04.000 --> 00:07:06.000]  相反可能是最孤獨
[00:07:06.000 --> 00:07:08.000]  最抑鬱的時候
[00:07:08.000 --> 00:07:12.000]  因為疫情或者因為政局的不利
[00:07:12.000 --> 00:07:13.000]  但是這個時候
[00:07:13.000 --> 00:07:16.000]  這個故事告訴我們
[00:07:16.000 --> 00:07:19.000]  主就是在最難捱
[00:07:19.000 --> 00:07:22.000]  最辛苦的時候就臨到我們
[00:07:22.000 --> 00:07:24.000]  或者另一方面
[00:07:24.000 --> 00:07:26.000]  這段經文裡面
[00:07:26.000 --> 00:07:28.000]  講到不是真的重點在時間那裡
[00:07:28.000 --> 00:07:31.000]  而是留意某一些字眼
[00:07:31.000 --> 00:07:35.000]  路加福音第二章開始記載聖誕的故事的時候
[00:07:35.000 --> 00:07:36.000]  他講到什麼呢?
[00:07:36.000 --> 00:07:38.000]  當那些日子
[00:07:38.000 --> 00:07:41.000]  凱撒奧古士都有旨意下來
[00:07:41.000 --> 00:07:44.000]  叫天下人民都報名上策
[00:07:44.000 --> 00:07:47.000]  就是居里樓作敘利亞巡撫的時候
[00:07:47.000 --> 00:07:50.000]  頭一次行報名上策的事
[00:07:50.000 --> 00:07:53.000]  所有人各歸各城報名上策
[00:07:53.000 --> 00:07:55.000]  留意到這裡的重點
[00:07:55.000 --> 00:07:59.000]  是講到天下所有的人
[00:07:59.000 --> 00:08:01.000]  全部的人
[00:08:01.000 --> 00:08:02.000]  眼前的現實
[00:08:02.000 --> 00:08:07.000]  就好像羅馬帝王凱撒說了算
[00:08:07.000 --> 00:08:10.000]  這是羅馬帝國的政治宣傳
[00:08:10.000 --> 00:08:12.000]  經常有的口號
[00:08:12.000 --> 00:08:16.000]  天下所有人都是受他嚇管的
[00:08:16.000 --> 00:08:18.000]  但是這個聖誕故事裡面
[00:08:18.000 --> 00:08:20.000]  告訴我們什麼呢?
[00:08:20.000 --> 00:08:21.000]  二章第十節
[00:08:21.000 --> 00:08:24.000]  那天使對他們說不要懼怕
[00:08:24.000 --> 00:08:26.000]  我報給你們大喜的訊息
[00:08:26.000 --> 00:08:27.000]  是關乎萬民的
[00:08:27.000 --> 00:08:30.000]  因為今天在大衛的城裡
[00:08:30.000 --> 00:08:32.000]  為你們生了救主就是主基督
[00:08:32.000 --> 00:08:37.000]  忽然有一大隊天兵和那天使讚美上帝說
[00:08:37.000 --> 00:08:39.000]  在至高之處榮耀歸於上帝
[00:08:39.000 --> 00:08:43.000]  在地上平安歸於他所喜悅的人
[00:08:43.000 --> 00:08:46.000]  留意到神在做什麼
[00:08:46.000 --> 00:08:48.000]  你怎麼解釋都好
[00:08:48.000 --> 00:08:50.000]  明事或暗事
[00:08:50.000 --> 00:08:55.000]  這裡也講到一種跟羅馬帝國相反的宣傳
[00:08:55.000 --> 00:08:57.000]  就是真正的救主
[00:08:57.000 --> 00:08:58.000]  真正的平安
[00:08:58.000 --> 00:09:01.000]  真正管治天下萬民的
[00:09:01.000 --> 00:09:03.000]  是耶穌
[00:09:03.000 --> 00:09:06.000]  祂才是全人類的救主
[00:09:06.000 --> 00:09:07.000]  這裡講到今天
[00:09:07.000 --> 00:09:09.000]  你說有什麼特別
[00:09:09.000 --> 00:09:11.000]  今天對第一代的讀者來說
[00:09:11.000 --> 00:09:13.000]  就是羅馬帝國的作主
[00:09:13.000 --> 00:09:15.000]  就是祂說了算
[00:09:15.000 --> 00:09:17.000]  一切都是在祂操控之下
[00:09:17.000 --> 00:09:20.000]  連耶路撒冷聖諜也是在祂操縱之下
[00:09:20.000 --> 00:09:22.000]  救主就是羅馬帝王
[00:09:22.000 --> 00:09:24.000]  就是靠祂才有平安
[00:09:24.000 --> 00:09:26.000]  能夠風山水起
[00:09:26.000 --> 00:09:28.000]  但是天使跟他說什麼
[00:09:28.000 --> 00:09:30.000]  真正的救主
[00:09:30.000 --> 00:09:31.000]  真正的王者
[00:09:31.000 --> 00:09:35.000]  是一個新的大衛君王
[00:09:35.000 --> 00:09:37.000]  真正祂出生的地方
[00:09:37.000 --> 00:09:38.000]  大衛城
[00:09:38.000 --> 00:09:41.000]  是原本的百里行
[00:09:41.000 --> 00:09:44.000]  大衛所出生的地方
[00:09:44.000 --> 00:09:47.000]  這個出生於靶槽的鷹孩
[00:09:47.000 --> 00:09:49.000]  才是王者
[00:09:49.000 --> 00:09:52.000]  今天不是明天
[00:09:52.000 --> 00:09:54.000]  老家說今天
[00:09:54.000 --> 00:09:56.000]  是神降臨
[00:09:56.000 --> 00:09:58.000]  神得醒的時候
[00:09:58.000 --> 00:10:00.000]  不是明天
[00:10:00.000 --> 00:10:03.000]  這是老家福音經常用的字眼
[00:10:03.000 --> 00:10:04.000]  就是告訴我們
[00:10:04.000 --> 00:10:07.000]  雖然眼前好像是帝國
[00:10:07.000 --> 00:10:09.000]  是黑暗掌權
[00:10:09.000 --> 00:10:10.000]  但是今天
[00:10:10.000 --> 00:10:13.000]  神在地上彰顯
[00:10:13.000 --> 00:10:16.000]  神在地上得聖作
[00:10:16.000 --> 00:10:17.000]  祂誕生
[00:10:17.000 --> 00:10:19.000]  因為整個歷史
[00:10:19.000 --> 00:10:21.000]  整個宗末
[00:10:21.000 --> 00:10:23.000]  都在上帝的手裏
[00:10:23.000 --> 00:10:26.000]  老家經常提到今天這個字眼
[00:10:26.000 --> 00:10:27.000]  有好幾次
[00:10:27.000 --> 00:10:28.000]  最後一次
[00:10:28.000 --> 00:10:31.000]  是在老家福音二十三章
[00:10:31.000 --> 00:10:34.000]  耶穌被釘在十字架上
[00:10:34.000 --> 00:10:37.000]  跟祂一起釘的強盜
[00:10:37.000 --> 00:10:39.000]  垂死的時候
[00:10:39.000 --> 00:10:41.000]  有一個這樣的對話
[00:10:41.000 --> 00:10:43.000]  耶穌對那個強盜說
[00:10:43.000 --> 00:10:45.000]  我實在告訴你
[00:10:45.000 --> 00:10:50.000]  今天你要和我在樂園裏
[00:10:50.000 --> 00:10:53.000]  眼前的現實
[00:10:53.000 --> 00:10:55.000]  好像是羅馬帝國玩弄了
[00:10:55.000 --> 00:11:01.000]  好像是它控制了所有的東西
[00:11:01.000 --> 00:11:05.000]  但是耶穌在十字架上宣告什麼
[00:11:05.000 --> 00:11:09.000]  祂說今天你要和我在天國裏
[00:11:09.000 --> 00:11:13.000]  或者這個就是聖誕的奧秘
[00:11:13.000 --> 00:11:15.000]  或者這個就是為什麼
[00:11:15.000 --> 00:11:17.000]  到了第四世紀的時候
[00:11:17.000 --> 00:11:21.000]  教會會選擇十二月夜五號
[00:11:21.000 --> 00:11:23.000]  來慶祝聖誕
[00:11:23.000 --> 00:11:24.000]  為什麼會有一個
[00:11:24.000 --> 00:11:27.000]  慶祝聖誕的傳統出現
[00:11:27.000 --> 00:11:30.000]  昔日去到定夏
[00:11:30.000 --> 00:11:32.000]  一個聖誕日期的時候
[00:11:32.000 --> 00:11:35.000]  不是因為他們查根究底
[00:11:35.000 --> 00:11:36.000]  明確地知道
[00:11:36.000 --> 00:11:38.000]  這個就是耶穌誕生的那一天
[00:11:38.000 --> 00:11:40.000]  而是當時的教會
[00:11:40.000 --> 00:11:44.000]  是取用了民間的宗教慶典
[00:11:44.000 --> 00:11:46.000]  當時是拜太陽神節
[00:11:46.000 --> 00:11:48.000]  是冬節的時候
[00:11:48.000 --> 00:11:50.000]  就是日光是最短
[00:11:50.000 --> 00:11:53.000]  重回日光最長的日子
[00:11:53.000 --> 00:11:56.000]  世人就在敬拜太陽神
[00:11:56.000 --> 00:11:59.000]  因為太陽神可以給他們有光明的盼望
[00:11:59.000 --> 00:12:02.000]  初期的教會
[00:12:02.000 --> 00:12:05.000]  就取用了這一天來慶祝
[00:12:05.000 --> 00:12:10.000]  耶穌可以得勝黑暗死亡的權勢
[00:12:10.000 --> 00:12:14.000]  能夠讓我們重見生命的光明
[00:12:14.000 --> 00:12:16.000]  黑暗好像是掌權
[00:12:16.000 --> 00:12:20.000]  眼前的現實好像是帝國主事
[00:12:20.000 --> 00:12:23.000]  但是耶穌的降臨
[00:12:23.000 --> 00:12:25.000]  就代表神的得勝
[00:12:25.000 --> 00:12:28.000]  代表上帝的勝利已經展開了
[00:12:28.000 --> 00:12:30.000]  今年的聖誕
[00:12:30.000 --> 00:12:33.000]  我們每一個人都會覺得失控
[00:12:33.000 --> 00:12:35.000]  原先的計劃
[00:12:35.000 --> 00:12:37.000]  可能要去哪一個地方
[00:12:37.000 --> 00:12:39.000]  我們要被打消
[00:12:39.000 --> 00:12:41.000]  心裡面可能記掛的人
[00:12:41.000 --> 00:12:43.000]  可能不在我們身邊
[00:12:43.000 --> 00:12:45.000]  或者可能是病危
[00:12:45.000 --> 00:12:47.000]  是ICU
[00:12:47.000 --> 00:12:49.000]  我們生命裡面家庭的問題
[00:12:49.000 --> 00:12:51.000]  經濟的問題
[00:12:51.000 --> 00:12:53.000]  很多時候都是揮之不去
[00:12:53.000 --> 00:12:55.000]  因為有什麼可以做
[00:12:55.000 --> 00:12:57.000]  在聖誕節裡面
[00:12:57.000 --> 00:12:59.000]  聖誕的故事
[00:12:59.000 --> 00:13:01.000]  可能要我們留意的
[00:13:01.000 --> 00:13:03.000]  耶穌誕生的時候
[00:13:03.000 --> 00:13:05.000]  牧羊人有什麼回應
[00:13:05.000 --> 00:13:07.000]  二章第十五節
[00:13:07.000 --> 00:13:09.000]  我們不妨再看
[00:13:09.000 --> 00:13:11.000]  眾天使離開他們
[00:13:11.000 --> 00:13:13.000]  升天去了
[00:13:13.000 --> 00:13:15.000]  牧羊人彼此說
[00:13:15.000 --> 00:13:17.000]  我們往伯利行去
[00:13:17.000 --> 00:13:19.000]  漢漢所成的事就是主所指示
[00:13:19.000 --> 00:13:21.000]  告訴我們的事
[00:13:21.000 --> 00:13:23.000]  他們急忙去了
[00:13:23.000 --> 00:13:25.000]  就尋見瑪利亞和約瑟
[00:13:25.000 --> 00:13:27.000]  又見到乃英孩臥在馬槽裡
[00:13:27.000 --> 00:13:29.000]  既然看見
[00:13:29.000 --> 00:13:31.000]  論者孩子的話全開了
[00:13:31.000 --> 00:13:33.000]  凡聽見的就察而牧羊之人
[00:13:33.000 --> 00:13:35.000]  對他們所說的話
[00:13:35.000 --> 00:13:37.000]  瑪利亞將這些事
[00:13:37.000 --> 00:13:39.000]  藏在心裡反覆思想
[00:13:39.000 --> 00:13:41.000]  牧羊人回去
[00:13:41.000 --> 00:13:43.000]  因所聽見所看見的一切事
[00:13:43.000 --> 00:13:45.000]  正如天使所說的
[00:13:45.000 --> 00:13:47.000]  就歸榮耀於上帝
[00:13:47.000 --> 00:13:49.000]  讚美他
[00:13:49.000 --> 00:13:51.000]  在路加
[00:13:51.000 --> 00:13:53.000]  和路加的第二集
[00:13:53.000 --> 00:13:55.000]  司徒陶傳
[00:13:55.000 --> 00:13:57.000]  經常會出現一個主題
[00:13:57.000 --> 00:13:59.000]  就是讚美、感謝
[00:13:59.000 --> 00:14:01.000]  讚頌上帝
[00:14:01.000 --> 00:14:03.000]  這次不是第一次
[00:14:03.000 --> 00:14:05.000]  之前瑪利亞
[00:14:05.000 --> 00:14:07.000]  已經有做過
[00:14:07.000 --> 00:14:09.000]  也不是最後一次
[00:14:09.000 --> 00:14:11.000]  總共在路加和司徒陶傳
[00:14:11.000 --> 00:14:13.000]  出現了二十八次
[00:14:13.000 --> 00:14:15.000]  很多時候
[00:14:15.000 --> 00:14:17.000]  這些讚美的說話
[00:14:17.000 --> 00:14:19.000]  讚美的聲音
[00:14:19.000 --> 00:14:21.000]  在迫害教會
[00:14:21.000 --> 00:14:23.000]  受打壓的時候
[00:14:23.000 --> 00:14:25.000]  他們見到上帝的工作
[00:14:25.000 --> 00:14:27.000]  在重重困難裡
[00:14:27.000 --> 00:14:29.000]  將上帝的道傳開的時候
[00:14:29.000 --> 00:14:31.000]  他們見到上帝仍然在作旺
[00:14:31.000 --> 00:14:33.000]  所以最後一次出現
[00:14:33.000 --> 00:14:35.000]  感謝讚美的說話
[00:14:35.000 --> 00:14:37.000]  並非偶然
[00:14:37.000 --> 00:14:39.000]  在司徒陶傳第二十八章十四節
[00:14:39.000 --> 00:14:41.000]  這裡說到
[00:14:41.000 --> 00:14:43.000]  保羅來到羅馬
[00:14:43.000 --> 00:14:45.000]  那裡有一些
[00:14:45.000 --> 00:14:47.000]  信主的弟兄來接待他們
[00:14:47.000 --> 00:14:49.000]  保羅見了他們
[00:14:49.000 --> 00:14:51.000]  就做了什麼呢?
[00:14:51.000 --> 00:14:53.000]  就感謝上帝
[00:14:53.000 --> 00:14:55.000]  並且放膽傳講上帝的國
[00:14:55.000 --> 00:14:57.000]  將主耶穌基督的事
[00:14:57.000 --> 00:14:59.000]  教導人
[00:14:59.000 --> 00:15:01.000]  並沒有人禁止
[00:15:01.000 --> 00:15:03.000]  好像每樣東西
[00:15:03.000 --> 00:15:05.000]  都有很多艱難
[00:15:05.000 --> 00:15:07.000]  好像黑暗的權勢
[00:15:07.000 --> 00:15:09.000]  是贏了
[00:15:09.000 --> 00:15:11.000]  但是他說今天
[00:15:11.000 --> 00:15:13.000]  仍然可以哼出讚美的歌
[00:15:13.000 --> 00:15:15.000]  請你留意
[00:15:15.000 --> 00:15:17.000]  讚美敬拜的歌
[00:15:17.000 --> 00:15:19.000]  不是自嗨
[00:15:19.000 --> 00:15:21.000]  不是自我感覺溫馨
[00:15:21.000 --> 00:15:23.000]  而是海歌
[00:15:23.000 --> 00:15:25.000]  是勝利的歌
[00:15:25.000 --> 00:15:27.000]  宣告主耶穌是得勝
[00:15:27.000 --> 00:15:29.000]  宣告這位王者
[00:15:29.000 --> 00:15:31.000]  是主耶穌基督
[00:15:31.000 --> 00:15:33.000]  不是羅馬帝國
[00:15:33.000 --> 00:15:35.000]  不是疫病
[00:15:35.000 --> 00:15:37.000]  不是苦難
[00:15:37.000 --> 00:15:39.000]  不是死亡
[00:15:39.000 --> 00:15:41.000]  這才是聖誕
[00:15:41.000 --> 00:15:43.000]  是聖誕
[00:15:43.000 --> 00:15:45.000]  聖誕有另一個名字
[00:15:45.000 --> 00:15:47.000]  叫做Event
[00:15:47.000 --> 00:15:49.000]  將臨節
[00:15:49.000 --> 00:15:51.000]  我們等候主的駕臨
[00:15:51.000 --> 00:15:53.000]  我們既知
[00:15:53.000 --> 00:15:55.000]  二千年前
[00:15:55.000 --> 00:15:57.000]  耶穌王者
[00:15:57.000 --> 00:15:59.000]  曾經駕臨
[00:15:59.000 --> 00:16:01.000]  死而復活成就救恩
[00:16:01.000 --> 00:16:03.000]  他坐在上帝的右邊
[00:16:03.000 --> 00:16:05.000]  他會審判死人活人
[00:16:05.000 --> 00:16:07.000]  他會再回來
[00:16:07.000 --> 00:16:09.000]  這個Event
[00:16:09.000 --> 00:16:11.000]  就是我們仰望耶穌
[00:16:11.000 --> 00:16:13.000]  再駕臨
[00:16:13.000 --> 00:16:17.000]  他會審判死人活人
[00:16:17.000 --> 00:16:19.000]  這位主宰的王者
[00:16:19.000 --> 00:16:21.000]  今天如何提醒我們
[00:16:21.000 --> 00:16:23.000]  當我們仍然鬆懈
[00:16:23.000 --> 00:16:25.000]  仍然與上帝的關係
[00:16:25.000 --> 00:16:27.000]  搞不清楚的時候
[00:16:27.000 --> 00:16:29.000]  這個聖誕節就是讓我們
[00:16:29.000 --> 00:16:31.000]  回轉到警城
[00:16:31.000 --> 00:16:33.000]  如果我們眼前有很多困境
[00:16:33.000 --> 00:16:35.000]  很多失望
[00:16:35.000 --> 00:16:37.000]  很多烏雲籠罩我們的時候
[00:16:37.000 --> 00:16:39.000]  今天
[00:16:39.000 --> 00:16:41.000]  讓我們看得通
[00:16:41.000 --> 00:16:43.000]  眼前的現實
[00:16:43.000 --> 00:16:45.000]  不可以決定我們生命的
[00:16:45.000 --> 00:16:47.000]  方向與狀態
[00:16:47.000 --> 00:16:49.000]  應該是主的駕臨
[00:16:49.000 --> 00:16:51.000]  主作王
[00:16:51.000 --> 00:16:53.000]  耶穌基督這位在馬槽裡
[00:16:53.000 --> 00:16:55.000]  誕生的主宰
[00:16:55.000 --> 00:16:57.000]  才是歷史的王者
[00:16:57.000 --> 00:16:59.000]  是我們值得信求
[00:16:59.000 --> 00:17:01.000]  求主幫助我們
[00:17:01.000 --> 00:17:03.000]  在這個章林節
[00:17:03.000 --> 00:17:05.000]  聖誕節裡
[00:17:05.000 --> 00:17:07.000]  讓我們轉向真正的主
[00:17:07.000 --> 00:17:09.000]  耶穌基督
[00:17:09.000 --> 00:17:11.000]  在祂裡找到盼望、找到光明
[00:17:11.000 --> 00:17:13.000]  我們同心大道祈禱
[00:17:13.000 --> 00:17:15.000]  上帝在聖誕節當中
[00:17:15.000 --> 00:17:17.000]  我們看到
[00:17:17.000 --> 00:17:19.000]  全地全球的人
[00:17:19.000 --> 00:17:21.000]  都被疫情所擺佈
[00:17:21.000 --> 00:17:23.000]  甚至可能在
[00:17:23.000 --> 00:17:25.000]  世界不同的角落
[00:17:25.000 --> 00:17:27.000]  不單止有疫情
[00:17:27.000 --> 00:17:29.000]  也有政治動盪
[00:17:29.000 --> 00:17:31.000]  甚至看到政權濫用疫情
[00:17:31.000 --> 00:17:33.000]  不顧人命
[00:17:33.000 --> 00:17:35.000]  神我們也仰望你
[00:17:35.000 --> 00:17:37.000]  因為你提醒我們
[00:17:37.000 --> 00:17:39.000]  耶穌基督
[00:17:39.000 --> 00:17:41.000]  誕生在馬槽裡
[00:17:41.000 --> 00:17:43.000]  這位主
[00:17:43.000 --> 00:17:45.000]  才是我們生命的主宰
[00:17:45.000 --> 00:17:47.000]  主我們感謝你
[00:17:47.000 --> 00:17:49.000]  曾經你駕臨
[00:17:49.000 --> 00:17:51.000]  曾經你將光明帶到這個世界
[00:17:51.000 --> 00:17:53.000]  並且你應許
[00:17:53.000 --> 00:17:55.000]  會再臨
[00:17:55.000 --> 00:17:57.000]  主讓我們來仰望你
[00:17:57.000 --> 00:17:59.000]  讓你會再回來
[00:17:59.000 --> 00:18:01.000]  會審判活人死人
[00:18:01.000 --> 00:18:03.000]  你是公義的主
[00:18:03.000 --> 00:18:05.000]  會降臨
[00:18:05.000 --> 00:18:07.000]  這個盼望、這個忠梅
