
[00:00:00.000 --> 00:00:03.740]  好 今天我們繼續看上帝的話語
[00:01:25.580 --> 00:01:29.580]  聖經裏面有易 亦有難
[00:01:29.580 --> 00:01:32.580]  但我們一直信主 久了的時候
[00:01:32.580 --> 00:01:35.580]  我們就去掌握 嘗試去理解
[00:01:35.580 --> 00:01:38.580]  所以在這個Back to basics
[00:01:38.580 --> 00:01:40.580]  即是回到我們基礎裏面
[00:01:40.580 --> 00:01:43.580]  我們希望能夠去想一下這些topic
[00:01:43.580 --> 00:01:45.580]  有什麼是重要的東西
[00:01:45.580 --> 00:01:48.580]  其中一個最重要的就是上帝的話語
[00:01:48.580 --> 00:01:50.580]  所以我在這裏想
[00:01:50.580 --> 00:01:52.580]  每一次講道的時候
[00:01:52.580 --> 00:01:54.580]  有一句所謂的金句
[00:01:54.580 --> 00:01:56.580]  有一句的經文
[00:01:56.580 --> 00:01:59.580]  是讓大家能夠在這星期裏面去裝載
[00:01:59.580 --> 00:02:02.580]  下載了 裝載了
[00:02:02.580 --> 00:02:04.580]  這個是上星期的
[00:02:04.580 --> 00:02:06.580]  記得嗎
[00:02:06.580 --> 00:02:08.580]  記得吧
[00:02:08.580 --> 00:02:09.580]  我們一起讀
[00:02:09.580 --> 00:02:12.580]  你要盡心盡性 盡義愛主你的神
[00:02:12.580 --> 00:02:16.580]  這是最大的 這是第一條誡明
[00:02:16.580 --> 00:02:19.580]  馬太福音第22章37至38節
[00:02:19.580 --> 00:02:21.580]  你要盡心盡性 盡義
[00:02:21.580 --> 00:02:25.580]  All your soul and all your heart and all your mind
[00:02:25.580 --> 00:02:29.580]  你的思想 都是需要去愛主你的神
[00:02:29.580 --> 00:02:34.580]  這個就是希望在上星期能夠大家裝載了
[00:02:34.580 --> 00:02:35.580]  這次我們繼續看
[00:02:35.580 --> 00:02:39.580]  我們其中一段很寶貴的一段聖經
[00:02:39.580 --> 00:02:42.580]  就是提摩太后書第三章
[00:02:42.580 --> 00:02:44.580]  提摩太后書你記得是什麼
[00:02:44.580 --> 00:02:46.580]  是所謂教牧書信
[00:02:46.580 --> 00:02:48.580]  即是寫給牧師的書信
[00:02:48.580 --> 00:02:52.580]  當時有個師傅叫做保羅
[00:02:52.580 --> 00:02:53.580]  他就寫給他的徒弟
[00:02:53.580 --> 00:02:55.580]  徒弟就是在所謂教會
[00:02:55.580 --> 00:02:57.580]  宗教會當中他在做牧羊的
[00:02:57.580 --> 00:02:59.580]  在做牧師的
[00:02:59.580 --> 00:03:01.580]  但是年青有為
[00:03:01.580 --> 00:03:04.580]  保羅作為一個師傅 作為一個導師
[00:03:04.580 --> 00:03:08.580]  就寫信給這位叫做提摩太
[00:03:08.580 --> 00:03:10.580]  就去告訴他
[00:03:10.580 --> 00:03:14.580]  到底有什麼需要去處理
[00:03:14.580 --> 00:03:17.580]  這個就是提摩太后書其中一段的經文
[00:03:17.580 --> 00:03:19.580]  三章十六至十七字
[00:03:19.580 --> 00:03:24.580]  這個就是這個星期的經文
[00:03:24.580 --> 00:03:26.580]  等下我們再講多一點
[00:03:26.580 --> 00:03:28.580]  在這裡講聖經有什麼特別
[00:03:28.580 --> 00:03:30.580]  聖經有什麼獨特的地方
[00:03:30.580 --> 00:03:32.580]  我們看回這個教牧書信的時候
[00:03:32.580 --> 00:03:35.580]  我們發現這個所謂第二 Timothy
[00:03:35.580 --> 00:03:38.580]  提后 提摩太后書
[00:03:38.580 --> 00:03:40.580]  是保羅寫給提摩太的
[00:03:40.580 --> 00:03:44.580]  起碼第二封的書信
[00:03:44.580 --> 00:03:47.580]  第二封寄給他的書信
[00:03:47.580 --> 00:03:50.580]  來告訴他到底在這個世代裡面
[00:03:50.580 --> 00:03:52.580]  他們怎樣去處理教會
[00:03:52.580 --> 00:03:54.580]  怎樣去領導教會
[00:03:54.580 --> 00:03:58.580]  怎樣去牧養教會
[00:03:58.580 --> 00:04:01.580]  去到這個提摩太后書第三章
[00:04:01.580 --> 00:04:05.580]  這裡整章就是一個很寶貴的經文
[00:04:05.580 --> 00:04:07.580]  頭一半講什麼
[00:04:07.580 --> 00:04:09.580]  保羅就告訴提摩太
[00:04:09.580 --> 00:04:11.580]  告訴牧師
[00:04:11.580 --> 00:04:16.580]  他說在末世當中非常多的危險
[00:04:16.580 --> 00:04:21.580]  有一個人忽視上帝的道的話
[00:04:21.580 --> 00:04:23.580]  就會帶來很多的危險
[00:04:23.580 --> 00:04:26.580]  然後下一半十至十七節
[00:04:26.580 --> 00:04:29.580]  他就講到需要去學習主的道
[00:04:29.580 --> 00:04:31.580]  學習主的道有很多益處
[00:04:31.580 --> 00:04:34.580]  你記得上次我們講到一至九節
[00:04:34.580 --> 00:04:35.580]  三章一至九節
[00:04:35.580 --> 00:04:36.580]  他講到末世的時候
[00:04:36.580 --> 00:04:38.580]  末世是什麼時候
[00:04:38.580 --> 00:04:40.580]  末世不是將來
[00:04:40.580 --> 00:04:42.580]  末世是現在
[00:04:42.580 --> 00:04:45.580]  因為按照聖經裡面的時間線
[00:04:45.580 --> 00:04:47.580]  上帝帶領人類歷史的時間線
[00:04:47.580 --> 00:04:51.580]  這個就是末後的最後一個時期
[00:04:51.580 --> 00:04:53.580]  而這個末世last date
[00:04:53.580 --> 00:04:55.580]  就是從基督的第一次來
[00:04:55.580 --> 00:04:57.580]  到基督的第二次來
[00:04:57.580 --> 00:05:00.580]  這一段時間就叫做last date
[00:05:00.580 --> 00:05:01.580]  末世
[00:05:01.580 --> 00:05:05.580]  末世裡面有很多不同的情況出現
[00:05:05.580 --> 00:05:06.580]  在一個這麼長
[00:05:06.580 --> 00:05:08.580]  我們人看為非常長的時間
[00:05:08.580 --> 00:05:11.580]  上帝當然不是看為一個很長的時間
[00:05:11.580 --> 00:05:13.580]  可能他眨眼之間對上帝
[00:05:13.580 --> 00:05:14.580]  因為上帝是timeless
[00:05:14.580 --> 00:05:18.580]  但是他見到人類的歷史最後一段時間
[00:05:18.580 --> 00:05:21.580]  是有很多恐慌
[00:05:21.580 --> 00:05:26.580]  很多的假道來傳播
[00:05:26.580 --> 00:05:28.580]  這是三章第一至第九節
[00:05:28.580 --> 00:05:29.580]  他就告訴提摩太太
[00:05:29.580 --> 00:05:30.580]  你要小心
[00:05:30.580 --> 00:05:33.580]  因為在末世裡面有很多危險的地方
[00:05:33.580 --> 00:05:34.580]  你記得他說什麼
[00:05:34.580 --> 00:05:36.580]  末世裡面的人
[00:05:36.580 --> 00:05:39.580]  是專顧自己
[00:05:39.580 --> 00:05:41.580]  是冷漠的
[00:05:41.580 --> 00:05:42.580]  沒有愛心的
[00:05:42.580 --> 00:05:45.580]  信一些謊言的東西等等
[00:05:45.580 --> 00:05:49.580]  如果是保羅時代能夠看到這樣的情況
[00:05:49.580 --> 00:05:52.580]  我們今天更加看到這樣的情況
[00:05:52.580 --> 00:05:55.580]  我們記得好幾年前
[00:05:55.580 --> 00:05:59.580]  一說起真的人都老了
[00:05:59.580 --> 00:06:01.580]  好幾年前疫情的時候
[00:06:01.580 --> 00:06:03.580]  疫情是什麼時候
[00:06:03.580 --> 00:06:05.580]  已經過了幾年了
[00:06:05.580 --> 00:06:08.580]  雖然有時候人的心境還在疫情裡面
[00:06:08.580 --> 00:06:11.580]  長久疫情還是一輩子的疫情
[00:06:11.580 --> 00:06:13.580]  已經過了疫情
[00:06:13.580 --> 00:06:15.580]  你還記得疫情的時候
[00:06:15.580 --> 00:06:16.580]  特別是開頭的時候
[00:06:16.580 --> 00:06:18.580]  真的非常混亂
[00:06:18.580 --> 00:06:21.580]  還有很多的假的信息
[00:06:21.580 --> 00:06:23.580]  很多的misinformation
[00:06:23.580 --> 00:06:26.580]  很多陰謀論
[00:06:26.580 --> 00:06:28.580]  有很多sensational的東西
[00:06:28.580 --> 00:06:30.580]  在網上傳播
[00:06:30.580 --> 00:06:33.580]  我經常提醒大英姐妹
[00:06:33.580 --> 00:06:35.580]  你不要只看一個source
[00:06:35.580 --> 00:06:38.580]  你看新聞 你看消息
[00:06:38.580 --> 00:06:41.580]  或者看某一些理論也好
[00:06:41.580 --> 00:06:44.580]  或者KOL說的話也好
[00:06:44.580 --> 00:06:46.580]  你不要只看那一樣
[00:06:46.580 --> 00:06:48.580]  我提醒大英姐妹
[00:06:48.580 --> 00:06:50.580]  你不要只用Wechat
[00:06:50.580 --> 00:06:54.580]  因為很多人只用Wechat
[00:06:54.580 --> 00:06:55.580]  Wechat播什麼給他
[00:06:55.580 --> 00:06:56.580]  或者送什麼給他
[00:06:56.580 --> 00:06:57.580]  他就相信了
[00:06:57.580 --> 00:07:00.580]  你需要雙重檢查
[00:07:00.580 --> 00:07:03.580]  你要雙重檢查到底發生什麼事
[00:07:03.580 --> 00:07:08.580]  但你可以了解恐慌或者恐懼的時候
[00:07:08.580 --> 00:07:11.580]  你會發現那些misinformation
[00:07:11.580 --> 00:07:15.580]  就是在餵養你的恐慌
[00:07:15.580 --> 00:07:18.580]  你收到很多假的消息
[00:07:18.580 --> 00:07:20.580]  或者一些未確定的消息
[00:07:20.580 --> 00:07:22.580]  這些falsehood
[00:07:22.580 --> 00:07:24.580]  正是因為你是恐慌的時候
[00:07:24.580 --> 00:07:27.580]  你就會很容易跳進去
[00:07:27.580 --> 00:07:30.580]  這個我認識很溫暖的
[00:07:30.580 --> 00:07:33.580]  已經是21世紀了
[00:07:33.580 --> 00:07:36.580]  我們不是在古代
[00:07:36.580 --> 00:07:39.580]  我們已經是資訊很發達
[00:07:39.580 --> 00:07:43.580]  但那個人不是因為資訊發達而成長
[00:07:43.580 --> 00:07:46.580]  是需要有判斷力
[00:07:46.580 --> 00:07:48.580]  本來就是說這個的時候
[00:07:48.580 --> 00:07:50.580]  末世的時候
[00:07:50.580 --> 00:07:53.580]  就會有很多人沒有了判斷力
[00:07:53.580 --> 00:07:55.580]  或者不想判斷
[00:07:55.580 --> 00:07:57.580]  不想用理性去想事情
[00:07:57.580 --> 00:07:59.580]  不想去reason
[00:07:59.580 --> 00:08:01.580]  就不斷被分化
[00:08:01.580 --> 00:08:03.580]  然後我們就活在恐慌裡面
[00:08:03.580 --> 00:08:08.580]  等於有時候被恐慌去hijack了你
[00:08:08.580 --> 00:08:10.580]  去騎劫了你
[00:08:10.580 --> 00:08:13.580]  本來就說我們需要小心
[00:08:13.580 --> 00:08:14.580]  忽視了主的道
[00:08:14.580 --> 00:08:16.580]  忽視真理的時候就會發生什麼事
[00:08:16.580 --> 00:08:18.580]  然後去到第二半
[00:08:18.580 --> 00:08:19.580]  或者下一半
[00:08:19.580 --> 00:08:21.580]  三章十字到十七字
[00:08:21.580 --> 00:08:24.580]  他就說我們需要學習主道
[00:08:24.580 --> 00:08:26.580]  去學習上帝的道
[00:08:26.580 --> 00:08:28.580]  學習真理
[00:08:28.580 --> 00:08:30.580]  我們看看有什麼經文
[00:08:30.580 --> 00:08:32.580]  這裡有什麼內容
[00:08:32.580 --> 00:08:34.580]  保羅是跟他的徒弟說
[00:08:34.580 --> 00:08:35.580]  第十節
[00:08:35.580 --> 00:08:38.580]  他跟他的徒弟提摩泰說什麼
[00:08:38.580 --> 00:08:40.580]  他說但你提摩泰
[00:08:40.580 --> 00:08:42.580]  你已經追隨我的教導行為
[00:08:42.580 --> 00:08:45.580]  自向信心、寬容、愛心、忍耐
[00:08:45.580 --> 00:08:49.580]  以及我在安提、阿爾戈、念路斯德
[00:08:49.580 --> 00:08:51.580]  這三個地方都是史唐傳裡面提過
[00:08:51.580 --> 00:08:54.580]  保羅宣教經過的一些城市
[00:08:54.580 --> 00:08:58.580]  他在那些城市遭遇了迫害和苦難
[00:08:58.580 --> 00:09:00.580]  如果你看史唐傳就知道
[00:09:00.580 --> 00:09:02.580]  他去到不同的地方
[00:09:02.580 --> 00:09:03.580]  傳耶穌的福音
[00:09:03.580 --> 00:09:05.580]  說耶穌才是王
[00:09:05.580 --> 00:09:07.580]  耶穌才是君主的時候
[00:09:07.580 --> 00:09:08.580]  那些人很憎恨他
[00:09:08.580 --> 00:09:10.580]  特別是猶太人
[00:09:10.580 --> 00:09:12.580]  在會堂那裡去到撫慰他
[00:09:12.580 --> 00:09:14.580]  甚至用石頭打他
[00:09:14.580 --> 00:09:15.580]  在一個城市裡面
[00:09:15.580 --> 00:09:16.580]  其中一個城市
[00:09:16.580 --> 00:09:18.580]  他甚至被人拖出城外
[00:09:18.580 --> 00:09:20.580]  差不多那些人都以為他死了
[00:09:20.580 --> 00:09:22.580]  誰知道他死不去
[00:09:22.580 --> 00:09:25.580]  他就跟提摩泰說這件事
[00:09:25.580 --> 00:09:30.580]  你看到我所經歷的遭遇的苦難和迫害的時候
[00:09:30.580 --> 00:09:32.580]  我忍受何等的迫害
[00:09:32.580 --> 00:09:36.580]  但是在這一切的苦難上面
[00:09:36.580 --> 00:09:38.580]  主耶穌救了我
[00:09:38.580 --> 00:09:39.580]  我經歷過苦難
[00:09:39.580 --> 00:09:41.580]  但是主耶穌救過我
[00:09:41.580 --> 00:09:46.580]  他說其實凡立志在基督耶穌裡面敬虔道逸的
[00:09:46.580 --> 00:09:49.580]  都會受到迫害
[00:09:49.580 --> 00:09:52.580]  只是作惡的、騙人的
[00:09:52.580 --> 00:09:54.580]  將會變本加厲
[00:09:54.580 --> 00:09:58.580]  迷惑人的也被人迷惑
[00:09:58.580 --> 00:10:02.580]  敬虔道逸的
[00:10:02.580 --> 00:10:05.580]  如果你立志要去做一個基督徒
[00:10:05.580 --> 00:10:07.580]  真真正正做一個基督徒
[00:10:07.580 --> 00:10:09.580]  將會受到迫害
[00:10:09.580 --> 00:10:11.580]  我們在美國當然已經很好了
[00:10:11.580 --> 00:10:13.580]  誰迫害你呢
[00:10:13.580 --> 00:10:15.580]  為什麼會迫害你呢
[00:10:15.580 --> 00:10:17.580]  通常都不是因為你做基督徒
[00:10:17.580 --> 00:10:19.580]  可能跟別人有爭執
[00:10:19.580 --> 00:10:21.580]  人家才迫害你
[00:10:21.580 --> 00:10:23.580]  或者你做錯事人家迫害你
[00:10:23.580 --> 00:10:24.580]  你有多少自由
[00:10:24.580 --> 00:10:26.580]  不過這裡告訴我們
[00:10:26.580 --> 00:10:32.580]  如果你想要過一個敬虔的人
[00:10:32.580 --> 00:10:34.580]  總會有困難的
[00:10:34.580 --> 00:10:35.580]  不容易的
[00:10:35.580 --> 00:10:36.580]  剛才我已經說了
[00:10:36.580 --> 00:10:38.580]  正經難不難明
[00:10:38.580 --> 00:10:39.580]  難明
[00:10:39.580 --> 00:10:41.580]  但是做基督徒難不難
[00:10:41.580 --> 00:10:43.580]  都難的
[00:10:43.580 --> 00:10:45.580]  特別是我們不同的處境
[00:10:45.580 --> 00:10:47.580]  可能有不同的試探
[00:10:47.580 --> 00:10:48.580]  試煉等等
[00:10:48.580 --> 00:10:50.580]  都是困難的
[00:10:50.580 --> 00:10:51.580]  第十三節說什麼
[00:10:51.580 --> 00:10:53.580]  作惡的和騙人的
[00:10:53.580 --> 00:10:55.580]  會變本加厲
[00:10:55.580 --> 00:10:57.580]  對嗎
[00:10:57.580 --> 00:10:59.580]  我很多時候聽到這些新聞
[00:10:59.580 --> 00:11:01.580]  我都真的
[00:11:01.580 --> 00:11:03.580]  因為我小時候的子女
[00:11:03.580 --> 00:11:06.580]  他們有一個代號叫SMH
[00:11:06.580 --> 00:11:08.580]  你知道什麼叫SMH嗎
[00:11:08.580 --> 00:11:10.580]  Shake my head
[00:11:10.580 --> 00:11:12.580]  Shake my head
[00:11:12.580 --> 00:11:14.580]  我聽到一些騙錢
[00:11:14.580 --> 00:11:16.580]  有些騙錢
[00:11:16.580 --> 00:11:20.580]  有些無論是以宗教之名
[00:11:20.580 --> 00:11:22.580]  以經濟之名
[00:11:22.580 --> 00:11:23.580]  金錢之名
[00:11:23.580 --> 00:11:25.580]  去騙人
[00:11:25.580 --> 00:11:27.580]  我沒想過可以這樣
[00:11:27.580 --> 00:11:29.580]  這樣都可以
[00:11:29.580 --> 00:11:31.580]  這樣都會有人掉下去
[00:11:31.580 --> 00:11:33.580]  對嗎
[00:11:33.580 --> 00:11:35.580]  Shake my head
[00:11:35.580 --> 00:11:37.580]  末世的時候
[00:11:37.580 --> 00:11:39.580]  就會這樣
[00:11:39.580 --> 00:11:42.580]  但是保羅就去吩咐他的徒弟
[00:11:42.580 --> 00:11:44.580]  他說你要醒目一點
[00:11:44.580 --> 00:11:46.580]  怎樣醒目一點
[00:11:46.580 --> 00:11:47.580]  他要學主的道
[00:11:47.580 --> 00:11:48.580]  首先學主的道要學什麼
[00:11:48.580 --> 00:11:50.580]  他說你要學我
[00:11:50.580 --> 00:11:53.580]  保羅說提摩太太你要學我
[00:11:53.580 --> 00:11:55.580]  他是他的mentor
[00:11:55.580 --> 00:11:58.580]  我不知道你生命裡面有沒有mentor
[00:11:58.580 --> 00:12:02.580]  在我過去這麼多年裡面
[00:12:02.580 --> 00:12:04.580]  我真的有很多好的mentor上帝
[00:12:04.580 --> 00:12:06.580]  去安排給我
[00:12:06.580 --> 00:12:07.580]  去猜排給我
[00:12:07.580 --> 00:12:09.580]  在我生命裡面跟我說話
[00:12:09.580 --> 00:12:12.580]  在我生命裡面給我不同的提醒
[00:12:12.580 --> 00:12:14.580]  我忘記了在剛剛開始神學院的時候
[00:12:14.580 --> 00:12:16.580]  那時候在90年代
[00:12:16.580 --> 00:12:18.580]  在神學院
[00:12:18.580 --> 00:12:20.580]  因為我們讀神學的時候
[00:12:20.580 --> 00:12:22.580]  我們做一個傳道人
[00:12:22.580 --> 00:12:23.580]  做一個牧師
[00:12:23.580 --> 00:12:25.580]  我們需要經過一個學位
[00:12:25.580 --> 00:12:27.580]  有一個curriculum
[00:12:27.580 --> 00:12:28.580]  有一個curriculum裡面
[00:12:28.580 --> 00:12:30.580]  其中一樣東西是require的
[00:12:30.580 --> 00:12:31.580]  是必須要做的
[00:12:31.580 --> 00:12:33.580]  就是叫做internship
[00:12:33.580 --> 00:12:35.580]  就是實習
[00:12:35.580 --> 00:12:37.580]  各行各業都要
[00:12:37.580 --> 00:12:39.580]  你讀accounting也好
[00:12:39.580 --> 00:12:41.580]  讀醫也好
[00:12:41.580 --> 00:12:42.580]  你都要有internship
[00:12:42.580 --> 00:12:44.580]  我還記得神學的program
[00:12:44.580 --> 00:12:46.580]  叫做M.Div. Master of Divinity
[00:12:46.580 --> 00:12:49.580]  都是需要做internship
[00:12:49.580 --> 00:12:52.580]  不過那時候最大的掙扎就是
[00:12:52.580 --> 00:12:56.580]  在神學院的課程裡面
[00:12:56.580 --> 00:13:00.580]  其實internship是footnote
[00:13:00.580 --> 00:13:02.580]  很多時候都是footnote
[00:13:02.580 --> 00:13:04.580]  就是一個註腳
[00:13:04.580 --> 00:13:08.580]  因為神學院的所謂field education
[00:13:08.580 --> 00:13:09.580]  internship
[00:13:09.580 --> 00:13:13.580]  通常都是pass or fail
[00:13:13.580 --> 00:13:15.580]  沒有grade的
[00:13:15.580 --> 00:13:17.580]  所以他require你做什麼
[00:13:17.580 --> 00:13:19.580]  你就去一個教會
[00:13:19.580 --> 00:13:20.580]  去一個教會
[00:13:20.580 --> 00:13:22.580]  總之那裡有個老總
[00:13:22.580 --> 00:13:24.580]  你哄他
[00:13:24.580 --> 00:13:25.580]  你幫他簽名
[00:13:25.580 --> 00:13:27.580]  搞定
[00:13:27.580 --> 00:13:30.580]  你field education是很少很少
[00:13:30.580 --> 00:13:33.580]  幾乎可以沒有的
[00:13:33.580 --> 00:13:35.580]  我覺得很sad
[00:13:35.580 --> 00:13:37.580]  你做一個傳道人
[00:13:37.580 --> 00:13:38.580]  做一個牧師
[00:13:38.580 --> 00:13:41.580]  你居然field education是搞不定
[00:13:41.580 --> 00:13:43.580]  有很多時候學的東西
[00:13:43.580 --> 00:13:44.580]  都是在課堂裡面學的
[00:13:44.580 --> 00:13:47.580]  這個不一定是神學院全錯的
[00:13:47.580 --> 00:13:48.580]  因為神學院裡面要
[00:13:48.580 --> 00:13:50.580]  一個M.Div.的program
[00:13:50.580 --> 00:13:51.580]  三年半
[00:13:51.580 --> 00:13:52.580]  full time讀三年半
[00:13:52.580 --> 00:13:55.580]  你要處理很多很多不同的項目
[00:13:55.580 --> 00:13:56.580]  不同的課程
[00:13:56.580 --> 00:13:57.580]  我都講過了
[00:13:57.580 --> 00:13:59.580]  聖經很難明白的
[00:13:59.580 --> 00:14:01.580]  因為只是讀聖經
[00:14:01.580 --> 00:14:02.580]  讀到你臉青
[00:14:02.580 --> 00:14:05.580]  還要搞這些field education
[00:14:05.580 --> 00:14:06.580]  所以有時候
[00:14:06.580 --> 00:14:09.580]  那個internship做得好不好
[00:14:09.580 --> 00:14:11.580]  是按照我的
[00:14:11.580 --> 00:14:13.580]  如果你隨隨便便做
[00:14:13.580 --> 00:14:15.580]  是過不了關的
[00:14:15.580 --> 00:14:16.580]  誰過不了關
[00:14:16.580 --> 00:14:17.580]  有什麼可以做
[00:14:17.580 --> 00:14:19.580]  我們教會有幾個intern
[00:14:19.580 --> 00:14:20.580]  做什麼
[00:14:20.580 --> 00:14:22.580]  你知道他們做什麼嗎
[00:14:22.580 --> 00:14:30.580]  不是很難
[00:14:30.580 --> 00:14:32.580]  如果你在教會裡面生活過
[00:14:32.580 --> 00:14:34.580]  你知道他們做什麼
[00:14:34.580 --> 00:14:36.580]  帶茶經
[00:14:36.580 --> 00:14:38.580]  可能有機會講道
[00:14:38.580 --> 00:14:39.580]  等等
[00:14:39.580 --> 00:14:41.580]  其實不是很重的東西
[00:14:41.580 --> 00:14:43.580]  所以你學不學到東西
[00:14:43.580 --> 00:14:45.580]  是你自己的
[00:14:45.580 --> 00:14:48.580]  你願不願意在mentor身上學東西
[00:14:48.580 --> 00:14:51.580]  保羅告訴Timothy
[00:14:51.580 --> 00:14:53.580]  你當教務書信
[00:14:53.580 --> 00:14:59.580]  可以是一個目的的進修版
[00:14:59.580 --> 00:15:03.580]  Timothy已經在役忽所去到木槿會
[00:15:03.580 --> 00:15:04.580]  保羅就去告訴他
[00:15:04.580 --> 00:15:05.580]  我是你師父
[00:15:05.580 --> 00:15:07.580]  你要學我
[00:15:07.580 --> 00:15:09.580]  你留意這段聖經
[00:15:09.580 --> 00:15:11.580]  最重要的字是什麼字
[00:15:11.580 --> 00:15:13.580]  中文不是很能翻譯出來
[00:15:13.580 --> 00:15:14.580]  奇怪
[00:15:14.580 --> 00:15:16.580]  可能因為太沉
[00:15:16.580 --> 00:15:18.580]  三章第十節
[00:15:18.580 --> 00:15:20.580]  Timothy你已經追隨我的教導
[00:15:20.580 --> 00:15:22.580]  行為自向信心
[00:15:22.580 --> 00:15:24.580]  寬容愛心忍耐
[00:15:24.580 --> 00:15:26.580]  你看英文是怎樣
[00:15:26.580 --> 00:15:29.580]  Timothy你已經追隨我的教導
[00:15:29.580 --> 00:15:31.580]  我的行為
[00:15:31.580 --> 00:15:32.580]  我的自向
[00:15:32.580 --> 00:15:33.580]  我的信心
[00:15:33.580 --> 00:15:34.580]  我的寬容我的愛心
[00:15:34.580 --> 00:15:35.580]  我的忍耐
[00:15:35.580 --> 00:15:37.580]  為什麼經常是我的
[00:15:37.580 --> 00:15:39.580]  因為你看到我的example
[00:15:39.580 --> 00:15:41.580]  你跟我的時候
[00:15:41.580 --> 00:15:42.580]  你在我身上學的東西
[00:15:42.580 --> 00:15:46.580]  就是一個生命的傳遞
[00:15:46.580 --> 00:15:49.580]  你一個人的生命裡面去學到東西
[00:15:49.580 --> 00:15:52.580]  我們在職場很多年的人
[00:15:52.580 --> 00:15:55.580]  真正學到東西的很多時候都是你老闆
[00:15:55.580 --> 00:15:57.580]  當你老闆是好老闆
[00:15:57.580 --> 00:15:59.580]  我知道有很多不好的老闆
[00:15:59.580 --> 00:16:01.580]  當你老闆是很好
[00:16:01.580 --> 00:16:03.580]  如果他真是好
[00:16:03.580 --> 00:16:05.580]  真是去叮嚀真是去教你的話
[00:16:05.580 --> 00:16:07.580]  你在他身上學東西
[00:16:07.580 --> 00:16:09.580]  對不對
[00:16:09.580 --> 00:16:11.580]  不是書本裡面學到
[00:16:11.580 --> 00:16:15.580]  你看他怎樣deal with不同的問題
[00:16:15.580 --> 00:16:18.580]  你看他那個知識上怎樣去應用出來
[00:16:18.580 --> 00:16:21.580]  特別當我們生命裡面有不同的境況
[00:16:21.580 --> 00:16:24.580]  他應該怎樣去處理等等
[00:16:24.580 --> 00:16:28.580]  是在mental身上才學到東西
[00:16:28.580 --> 00:16:30.580]  本來就是說我的
[00:16:30.580 --> 00:16:33.580]  在我的生命裡面見到我怎樣教東西
[00:16:33.580 --> 00:16:35.580]  我遇見有不同的困難有迫害的時候
[00:16:35.580 --> 00:16:37.580]  我怎樣去處理
[00:16:37.580 --> 00:16:40.580]  教會裡面有不同的人頂撞他
[00:16:40.580 --> 00:16:42.580]  他怎樣去寬容
[00:16:42.580 --> 00:16:46.580]  這些都是要在mental裡面身上學
[00:16:46.580 --> 00:16:49.580]  Again我問你
[00:16:49.580 --> 00:16:52.580]  你身上裡面有沒有mental
[00:16:52.580 --> 00:16:54.580]  在生命裡面有沒有mental
[00:16:54.580 --> 00:16:56.580]  可能是大聖主的人
[00:16:56.580 --> 00:16:59.580]  可能是你曾經有的導師等等
[00:16:59.580 --> 00:17:02.580]  這些都是你生命裡面需要去學習的
[00:17:02.580 --> 00:17:06.580]  學聖經原來不只是打開一本書
[00:17:06.580 --> 00:17:10.580]  學聖經是在人的生命裡面去學
[00:17:10.580 --> 00:17:12.580]  有什麼東西值得你去學習
[00:17:12.580 --> 00:17:15.580]  我們繼續看下去第十四節
