
[00:00:00.000 --> 00:00:03.000]  今天我們開始一個新的系列
[00:01:32.000 --> 00:01:36.000]  然後找出我們到底站在哪一個地方
[00:01:36.000 --> 00:01:37.000]  以致我們能夠明白
[00:01:37.000 --> 00:01:40.000]  神對我們的角色
[00:01:40.000 --> 00:01:43.000]  我想做一些新的東西
[00:01:43.000 --> 00:01:47.000]  我想做一些現場解答的環節
[00:01:47.000 --> 00:01:49.000]  如果你有電話的話
[00:01:49.000 --> 00:01:51.000]  你有QR Code的掃描器
[00:01:51.000 --> 00:01:52.000]  請你掃描它
[00:01:52.000 --> 00:01:55.000]  我們有張很簡單的上網的表格
[00:01:55.000 --> 00:01:57.000]  你可以隨時問問題
[00:01:57.000 --> 00:01:58.000]  你問了問題的時候
[00:01:58.000 --> 00:02:00.000]  就在我手機出現了
[00:02:00.000 --> 00:02:02.000]  我有時間的話
[00:02:02.000 --> 00:02:03.000]  最後的時候
[00:02:03.000 --> 00:02:06.000]  我們就會和你做一些解答
[00:02:06.000 --> 00:02:09.000]  我們想有些互動
[00:02:09.000 --> 00:02:13.000]  當然有答案的問題就會回答
[00:02:13.000 --> 00:02:15.000]  沒有答案的
[00:02:15.000 --> 00:02:18.000]  可能在門口和你聊一下
[00:02:18.000 --> 00:02:19.000]  但怎樣也好
[00:02:19.000 --> 00:02:21.000]  我們希望能夠有問有答
[00:02:21.000 --> 00:02:23.000]  所以請你掃描它
[00:02:23.000 --> 00:02:29.000]  或者你在我們Facebook群組那裡
[00:02:29.000 --> 00:02:31.000]  你也可以找到這條鏈接
[00:02:31.000 --> 00:02:33.000]  所以如果你有問題的話
[00:02:33.000 --> 00:02:35.000]  你隨時可以馬上問
[00:02:35.000 --> 00:02:37.000]  在我這裡彈出來的時候
[00:02:37.000 --> 00:02:39.000]  到底我有沒有時間回答
[00:02:39.000 --> 00:02:43.000]  就看我控制時間控制得怎樣
[00:02:43.000 --> 00:02:44.000]  但有問題的話
[00:02:44.000 --> 00:02:45.000]  我們都會累積下去
[00:02:45.000 --> 00:02:47.000]  下一次會再回答
[00:02:47.000 --> 00:02:48.000]  怎樣也好
[00:02:48.000 --> 00:02:51.000]  我想有好幾個方法去認識
[00:02:51.000 --> 00:02:53.000]  到底基督教信仰是一回事
[00:02:53.000 --> 00:02:57.000]  譬如我們有時候去一些聚會
[00:02:57.000 --> 00:02:59.000]  我們會聽一下別人的見證
[00:02:59.000 --> 00:03:01.000]  譬如藝人報道
[00:03:01.000 --> 00:03:03.000]  或者有些人的報道會
[00:03:03.000 --> 00:03:07.000]  我們去聽一下他信主的經歷等等
[00:03:07.000 --> 00:03:11.000]  或者我們可以去做一個study
[00:03:11.000 --> 00:03:15.000]  看看這個教會過去二千年
[00:03:15.000 --> 00:03:19.000]  裡面的教義有什麼發展等等
[00:03:19.000 --> 00:03:21.000]  我們都可以這樣做
[00:03:21.000 --> 00:03:23.000]  但有一樣東西不可以不做
[00:03:23.000 --> 00:03:27.000]  就是要去看一看
[00:03:27.000 --> 00:03:31.000]  基督教信仰一些所謂的foundation document
[00:03:31.000 --> 00:03:35.000]  一些很基本的文件
[00:03:35.000 --> 00:03:39.000]  這個一定不可以跳過這一步
[00:03:39.000 --> 00:03:42.000]  那個foundation document就是聖經
[00:03:42.000 --> 00:03:44.000]  聖經有六十六卷
[00:03:44.000 --> 00:03:47.000]  聖經的字是bible
[00:03:47.000 --> 00:03:49.000]  其實是book的意思
[00:03:49.000 --> 00:03:52.000]  聖經本身就是book of books
[00:03:52.000 --> 00:03:55.000]  裡面你打開目錄的時候
[00:03:55.000 --> 00:03:58.000]  你會找到有六十六本小一點的書
[00:03:58.000 --> 00:04:01.000]  這些書的長短各有不同
[00:04:01.000 --> 00:04:04.000]  有些可以去到幾十章
[00:04:04.000 --> 00:04:06.000]  有些只有一章這麼短
[00:04:06.000 --> 00:04:08.000]  一板紙這麼短
[00:04:08.000 --> 00:04:10.000]  六十六卷書
[00:04:10.000 --> 00:04:12.000]  三十九卷我們叫做舊約
[00:04:12.000 --> 00:04:15.000]  是耶穌基督來之前寫的
[00:04:15.000 --> 00:04:21.000]  二十七卷就是耶穌基督來之後所寫的
[00:04:21.000 --> 00:04:25.000]  你看到這些書卷的名字
[00:04:25.000 --> 00:04:26.000]  有些是地名
[00:04:26.000 --> 00:04:28.000]  有些是人名
[00:04:28.000 --> 00:04:34.000]  有些是書卷本身的主題的名字
[00:04:34.000 --> 00:04:37.000]  你看這些書的時候
[00:04:37.000 --> 00:04:38.000]  同樣你知道
[00:04:38.000 --> 00:04:42.000]  裡面所謂文學的題材
[00:04:42.000 --> 00:04:43.000]  type of literature
[00:04:43.000 --> 00:04:44.000]  genre
[00:04:44.000 --> 00:04:46.000]  是各有不同的
[00:04:46.000 --> 00:04:49.000]  有一些好像是詩歌
[00:04:49.000 --> 00:04:51.000]  詩詞歌賦
[00:04:51.000 --> 00:04:53.000]  有一些是歷史書
[00:04:53.000 --> 00:04:56.000]  有一些是我們現在的
[00:04:56.000 --> 00:04:58.000]  二十一世紀的人
[00:04:58.000 --> 00:05:01.000]  都不會再有的一些寫作的方法
[00:05:01.000 --> 00:05:03.000]  譬如最後那本《猶下國》
[00:05:03.000 --> 00:05:05.000]  就是啟示錄
[00:05:05.000 --> 00:05:07.000]  那些叫做天啟文學
[00:05:07.000 --> 00:05:09.000]  apocalyptic literature
[00:05:09.000 --> 00:05:12.000]  那些是很富有象徵性的語言
[00:05:12.000 --> 00:05:15.000]  意境寫出來的一本書
[00:05:15.000 --> 00:05:17.000]  所以你打開這本書的時候
[00:05:17.000 --> 00:05:19.000]  你會發現這本聖經
[00:05:19.000 --> 00:05:22.000]  裡面好像一本圖書館
[00:05:22.000 --> 00:05:24.000]  一個圖書館
[00:05:24.000 --> 00:05:26.000]  由第一本寫完
[00:05:26.000 --> 00:05:28.000]  到最後那本寫完
[00:05:28.000 --> 00:05:32.000]  大概中間有一千五百年左右的時間
[00:05:32.000 --> 00:05:35.000]  一路的搜集起來的時候
[00:05:35.000 --> 00:05:38.000]  就成為了這本所謂正典的聖經
[00:05:38.000 --> 00:05:40.000]  舊約三十九本
[00:05:40.000 --> 00:05:43.000]  新約有二十九本
[00:05:43.000 --> 00:05:45.000]  今天我們第一次開始的時候
[00:05:45.000 --> 00:05:47.000]  我想和大家看看
[00:05:47.000 --> 00:05:49.000]  或者仔細一點想一想
[00:05:49.000 --> 00:05:52.000]  到底第一本聖經
[00:05:52.000 --> 00:05:53.000]  第一章
[00:05:53.000 --> 00:05:54.000]  創世紀第一章
[00:05:54.000 --> 00:05:56.000]  到底想講些什麼
[00:05:56.000 --> 00:05:58.000]  我先讀好嗎
[00:05:58.000 --> 00:06:00.000]  創世紀第一章
[00:06:00.000 --> 00:06:01.000]  如果你有聖經的話
[00:06:01.000 --> 00:06:02.000]  我鼓勵你打開
[00:06:02.000 --> 00:06:04.000]  你的Bible App也好
[00:06:04.000 --> 00:06:06.000]  或者你有一本列印出來的聖經
[00:06:06.000 --> 00:06:08.000]  這個時候你拿出來
[00:06:08.000 --> 00:06:10.000]  我們PowerPoint當然會打出來
[00:06:10.000 --> 00:06:13.000]  創世紀第一章第一節
[00:06:13.000 --> 00:06:16.000]  他說起初神創造天地
[00:06:16.000 --> 00:06:18.000]  地是空虛混沌
[00:06:18.000 --> 00:06:19.000]  與棉行
[00:06:19.000 --> 00:06:22.000]  靈運行在水面上
[00:06:22.000 --> 00:06:24.000]  神說要有光
[00:06:24.000 --> 00:06:26.000]  就有了光
[00:06:26.000 --> 00:06:29.000]  上帝看光是好的
[00:06:29.000 --> 00:06:32.000]  就把光暗分開了
[00:06:32.000 --> 00:06:35.000]  上帝稱光為晝
[00:06:35.000 --> 00:06:38.000]  稱暗為夜
[00:06:38.000 --> 00:06:39.000]  有晚上
[00:06:39.000 --> 00:06:41.000]  有早晨
[00:06:41.000 --> 00:06:43.000]  這是頭一天
[00:06:43.000 --> 00:06:45.000]  當我們打開第一章的時候
[00:06:45.000 --> 00:06:47.000]  這幾句話
[00:06:47.000 --> 00:06:51.000]  我相信我們需要做一點說明
[00:06:51.000 --> 00:06:52.000]  為什麼呢
[00:06:52.000 --> 00:06:53.000]  二十一世紀的人
[00:06:53.000 --> 00:06:54.000]  我們拿著手機
[00:06:54.000 --> 00:06:55.000]  有QR Code
[00:06:55.000 --> 00:06:57.000]  科技很發達的人
[00:06:57.000 --> 00:06:59.000]  我們很多時候
[00:06:59.000 --> 00:07:01.000]  立刻會想起
[00:07:01.000 --> 00:07:03.000]  很多的爭論
[00:07:03.000 --> 00:07:06.000]  就是宗教信仰和科學之間
[00:07:06.000 --> 00:07:09.000]  到底兩個是不是像婆媳的關係
[00:07:09.000 --> 00:07:12.000]  永遠都是爭吵死的
[00:07:12.000 --> 00:07:14.000]  因為我們二十一世紀現代的人
[00:07:14.000 --> 00:07:16.000]  我們是預設了
[00:07:16.000 --> 00:07:17.000]  或者心裡面
[00:07:17.000 --> 00:07:19.000]  我們在想一件事
[00:07:19.000 --> 00:07:21.000]  就是所謂現代的科學
[00:07:21.000 --> 00:07:24.000]  和聖經一本這麼古舊的書
[00:07:24.000 --> 00:07:27.000]  一定是不合的
[00:07:27.000 --> 00:07:30.000]  一定是彼此的對立
[00:07:30.000 --> 00:07:32.000]  但是我想告訴你
[00:07:32.000 --> 00:07:34.000]  很多時候我看一些
[00:07:34.000 --> 00:07:37.000]  特別是非信徒
[00:07:37.000 --> 00:07:38.000]  不是信主的
[00:07:38.000 --> 00:07:40.000]  不信聖經的
[00:07:40.000 --> 00:07:42.000]  特別是科學家
[00:07:42.000 --> 00:07:44.000]  他們寫一些書
[00:07:44.000 --> 00:07:49.000]  是講到宇宙的浩瀚
[00:07:49.000 --> 00:07:52.000]  講到宇宙有多大的時候
[00:07:52.000 --> 00:07:53.000]  很多時候
[00:07:53.000 --> 00:07:54.000]  最後的時候
[00:07:54.000 --> 00:07:57.000]  我發現他們用一些語言
[00:07:57.000 --> 00:07:59.000]  或者一些語言
[00:07:59.000 --> 00:08:05.000]  幾乎去到我們基督教教會裡面
[00:08:05.000 --> 00:08:07.000]  唱詩歌那種語言
[00:08:07.000 --> 00:08:10.000]  一些worshipful的語言
[00:08:10.000 --> 00:08:13.000]  一些讚嘆的語言
[00:08:13.000 --> 00:08:17.000]  一些去到覺得很奇妙的語言
[00:08:17.000 --> 00:08:19.000]  這本書我記得我曾經提過
[00:08:19.000 --> 00:08:22.000]  叫做The Six Numbers
[00:08:22.000 --> 00:08:26.000]  這位科學家叫Martin Rees
[00:08:26.000 --> 00:08:27.000]  他說
[00:08:27.000 --> 00:08:29.000]  這本書很薄的
[00:08:29.000 --> 00:08:30.000]  不是很難看
[00:08:30.000 --> 00:08:32.000]  就算你沒有什麼科學背景
[00:08:32.000 --> 00:08:33.000]  好像我這樣
[00:08:33.000 --> 00:08:35.000]  你都應該可以看得明白
[00:08:35.000 --> 00:08:36.000]  他說
[00:08:36.000 --> 00:08:37.000]  這個整個宇宙
[00:08:37.000 --> 00:08:40.000]  原來是靠賴著六個數字
[00:08:40.000 --> 00:08:42.000]  六個常數constance
[00:08:42.000 --> 00:08:44.000]  這些constance不可以太大
[00:08:44.000 --> 00:08:45.000]  也不可以太小
[00:08:45.000 --> 00:08:48.000]  只要稍微有一點點轉變
[00:08:48.000 --> 00:08:51.000]  今天我們所有的生活
[00:08:51.000 --> 00:08:53.000]  我們有的宇宙
[00:08:53.000 --> 00:08:55.000]  四季氣候等等
[00:08:55.000 --> 00:08:58.000]  是不會產生出來的
[00:08:58.000 --> 00:09:01.000]  我不知道怎樣去
[00:09:01.000 --> 00:09:04.000]  我不知道這樣是不是恰當
[00:09:04.000 --> 00:09:07.000]  是不是可以用這六個常數
[00:09:07.000 --> 00:09:11.000]  來去證明
[00:09:11.000 --> 00:09:13.000]  去證明出
[00:09:13.000 --> 00:09:16.000]  上帝是存在的
[00:09:16.000 --> 00:09:19.000]  可不可以用這六個常數
[00:09:19.000 --> 00:09:21.000]  這麼奇妙的常數
[00:09:21.000 --> 00:09:23.000]  連作者都覺得很奇妙
[00:09:23.000 --> 00:09:26.000]  連學者都覺得很奇妙
[00:09:26.000 --> 00:09:27.000]  差一點點
[00:09:27.000 --> 00:09:28.000]  大一點點
[00:09:28.000 --> 00:09:30.000]  或者小一點點
[00:09:30.000 --> 00:09:32.000]  我們是不能夠生活的
[00:09:32.000 --> 00:09:35.000]  一個這麼fine-tune universe
[00:09:35.000 --> 00:09:38.000]  一個fine-tune的宇宙
[00:09:38.000 --> 00:09:41.000]  可不可以用這六個常數
[00:09:41.000 --> 00:09:42.000]  然後我們就說
[00:09:42.000 --> 00:09:44.000]  一步一步用邏輯
[00:09:44.000 --> 00:09:45.000]  用哲理
[00:09:45.000 --> 00:09:47.000]  來去有一個conclusion
[00:09:47.000 --> 00:09:49.000]  有一個結論
[00:09:49.000 --> 00:09:50.000]  然後我們就說
[00:09:50.000 --> 00:09:55.000]  上帝創造主是存在的
[00:09:55.000 --> 00:09:57.000]  我不知道這樣是不是很恰當
[00:09:57.000 --> 00:09:58.000]  為什麼呢
[00:09:58.000 --> 00:09:59.000]  因為我相信
[00:09:59.000 --> 00:10:01.000]  如果上帝真是上帝的話
[00:10:01.000 --> 00:10:03.000]  神真是神
[00:10:03.000 --> 00:10:05.000]  創造主本身
[00:10:05.000 --> 00:10:10.000]  就不應該是我們有限的邏輯
[00:10:10.000 --> 00:10:15.000]  來去辯證出來的結論
[00:10:15.000 --> 00:10:17.000]  如果神真是神的話
[00:10:17.000 --> 00:10:19.000]  就不應該是我們的邏輯
[00:10:19.000 --> 00:10:21.000]  辯論的步驟
[00:10:21.000 --> 00:10:24.000]  最後的conclusion
[00:10:24.000 --> 00:10:26.000]  如果神真是神的話
[00:10:26.000 --> 00:10:28.000]  應該是相反的
[00:10:28.000 --> 00:10:32.000]  上帝應該是我們一切的starting point
[00:10:32.000 --> 00:10:33.000]  是開始
[00:10:33.000 --> 00:10:37.000]  不是我們想法的結論
[00:10:37.000 --> 00:10:41.000]  正如聖經第一句所說
[00:10:41.000 --> 00:10:44.000]  起初上帝創造天地
[00:10:44.000 --> 00:10:46.000]  由神開始
[00:10:46.000 --> 00:10:49.000]  似乎聖經第一章第二章
[00:10:49.000 --> 00:10:51.000]  說到創世的時候
[00:10:51.000 --> 00:10:53.000]  就不是去解答科學的問題
[00:10:53.000 --> 00:10:55.000]  而是解答一些人生
[00:10:55.000 --> 00:10:58.000]  宇宙觀或世界觀的問題
[00:10:58.000 --> 00:11:00.000]  什麼叫世界觀呢
[00:11:00.000 --> 00:11:02.000]  世界觀我們每個人都有
[00:11:02.000 --> 00:11:05.000]  無論你是刻意地表明出來
[00:11:05.000 --> 00:11:07.000]  或者你背後有一點價值
[00:11:07.000 --> 00:11:10.000]  世界觀需要問什麼問題呢
[00:11:10.000 --> 00:11:12.000]  這本書不是很新的
[00:11:12.000 --> 00:11:13.000]  九幾年寫的
[00:11:13.000 --> 00:11:17.000]  但他寫了一些很有意思的東西
[00:11:17.000 --> 00:11:19.000]  這本書叫做
[00:11:19.000 --> 00:11:21.000]  Truth is stranger than it used to be
[00:11:21.000 --> 00:11:24.000]  他就說到world view到底是什麼
[00:11:24.000 --> 00:11:26.000]  世界觀人生觀是什麼
[00:11:26.000 --> 00:11:29.000]  所以你有沒有人生觀
[00:11:29.000 --> 00:11:31.000]  你有沒有世界觀
[00:11:31.000 --> 00:11:32.000]  請你點頭
[00:11:32.000 --> 00:11:33.000]  有的
[00:11:33.000 --> 00:11:38.000]  只不過你未必能夠用語言表達出來
[00:11:38.000 --> 00:11:40.000]  一個世界觀一個人生觀
[00:11:40.000 --> 00:11:42.000]  怎樣看世界宇宙和人生
[00:11:42.000 --> 00:11:44.000]  其實是回答五條問題
[00:11:44.000 --> 00:11:47.000]  這五條問題就是
[00:11:47.000 --> 00:11:49.000]  我在哪裡
[00:11:49.000 --> 00:11:51.000]  Where are we
[00:11:51.000 --> 00:11:53.000]  Where am I
[00:11:53.000 --> 00:11:55.000]  我是誰
[00:11:55.000 --> 00:11:57.000]  或者我們是誰
[00:11:57.000 --> 00:11:59.000]  Who are we
[00:11:59.000 --> 00:12:00.000]  第三
[00:12:00.000 --> 00:12:04.000]  世界有什麼問題
[00:12:04.000 --> 00:12:09.000]  今天我們看見網上的新聞等等
[00:12:09.000 --> 00:12:11.000]  一定我們會留意到
[00:12:11.000 --> 00:12:13.000]  Something is wrong
[00:12:13.000 --> 00:12:15.000]  當然有問題
[00:12:15.000 --> 00:12:17.000]  問題是什麼
[00:12:17.000 --> 00:12:18.000]  第四
[00:12:18.000 --> 00:12:20.000]  對於這個世界的問題
[00:12:20.000 --> 00:12:22.000]  有沒有終極的答案
[00:12:22.000 --> 00:12:25.000]  What is the solution
[00:12:25.000 --> 00:12:27.000]  The ultimate solution
[00:12:27.000 --> 00:12:30.000]  第五個世界觀要回答的問題
[00:12:30.000 --> 00:12:32.000]  What time is it
[00:12:32.000 --> 00:12:35.000]  現在是什麼時間
[00:12:35.000 --> 00:12:37.000]  我們處於這個世界宇宙歷史裡面
[00:12:37.000 --> 00:12:39.000]  是哪一點
[00:12:39.000 --> 00:12:40.000]  What time is it
[00:12:40.000 --> 00:12:42.000]  我們到底在哪裡
[00:12:42.000 --> 00:12:45.000]  我們人人都會回答這些問題
[00:12:45.000 --> 00:12:48.000]  無論你是很能夠articulate
[00:12:48.000 --> 00:12:50.000]  很能夠表明出來
[00:12:50.000 --> 00:12:54.000]  或者你心裡面其實都會有一點假設
[00:12:54.000 --> 00:12:56.000]  這個就是世界觀
[00:12:56.000 --> 00:12:59.000]  創世紀頭幾章似乎就是要回答這些問題
[00:12:59.000 --> 00:13:02.000]  不是去講科學
[00:13:02.000 --> 00:13:08.000]  因為你看看創世紀第一章
[00:13:08.000 --> 00:13:10.000]  你打開的時候
[00:13:10.000 --> 00:13:12.000]  你立刻應該領會到
[00:13:12.000 --> 00:13:15.000]  他用的用詞和語句
[00:13:15.000 --> 00:13:19.000]  不是科學報告
[00:13:19.000 --> 00:13:23.000]  不是科學報告
[00:13:23.000 --> 00:13:26.000]  起初上帝創造天地
[00:13:26.000 --> 00:13:28.000]  現在我們再讀一次
[00:13:28.000 --> 00:13:31.000]  我想用一點imagination
[00:13:31.000 --> 00:13:33.000]  當你聽到這些說話的時候
[00:13:33.000 --> 00:13:35.000]  聽到這些言辭的時候
[00:13:35.000 --> 00:13:38.000]  你會想起什麼圖畫
[00:13:38.000 --> 00:13:41.000]  起初神創造天地
[00:13:41.000 --> 00:13:43.000]  地是空虛混沌
[00:13:43.000 --> 00:13:45.000]  淵綿黑暗
[00:13:45.000 --> 00:13:47.000]  神的靈蘊行在水面上
[00:13:47.000 --> 00:13:50.000]  神說要有光就有了光
[00:13:50.000 --> 00:13:52.000]  神看光是好地
[00:13:52.000 --> 00:13:55.000]  就把光分開
[00:13:55.000 --> 00:13:58.000]  神稱光為晝
[00:13:58.000 --> 00:13:59.000]  稱暗為夜
[00:13:59.000 --> 00:14:01.000]  有晚上有早晨
[00:14:01.000 --> 00:14:03.000]  這是頭一天
[00:14:03.000 --> 00:14:09.000]  你想到什麼畫面
[00:14:09.000 --> 00:14:12.000]  地是有光出來
[00:14:12.000 --> 00:14:14.000]  還有呢
[00:14:14.000 --> 00:14:17.000]  有水
[00:14:17.000 --> 00:14:20.000]  有誰想到有個地球
[00:14:20.000 --> 00:14:22.000]  在黑暗裡面出現
[00:14:22.000 --> 00:14:25.000]  總之一塊好像啫喱一樣
[00:14:25.000 --> 00:14:26.000]  地是空虛混沌
[00:14:26.000 --> 00:14:28.000]  有誰想到這件事
[00:14:28.000 --> 00:14:30.000]  大概
[00:14:30.000 --> 00:14:34.000]  我想我們大部份的人都會這樣想
[00:14:34.000 --> 00:14:35.000]  大家想想
[00:14:35.000 --> 00:14:37.000]  我們想起地是空虛混沌
[00:14:37.000 --> 00:14:39.000]  想起創造天地
[00:14:39.000 --> 00:14:41.000]  淵綿黑暗
[00:14:41.000 --> 00:14:43.000]  有些水
[00:14:43.000 --> 00:14:44.000]  有東西在那裡
[00:14:44.000 --> 00:14:46.000]  空虛混沌
[00:14:46.000 --> 00:14:49.000]  然後有光出現
[00:14:49.000 --> 00:14:52.000]  我們自然會想起太空
[00:14:52.000 --> 00:14:55.000]  太空看到地球的一些景象
[00:14:55.000 --> 00:14:56.000]  但我想告訴你
[00:14:56.000 --> 00:14:58.000]  這種景象
[00:14:58.000 --> 00:15:02.000]  到底歷史有多悠久
[00:15:02.000 --> 00:15:05.000]  其實不是很久
[00:15:05.000 --> 00:15:08.000]  因為60年代開始
[00:15:08.000 --> 00:15:10.000]  才有電視可以看到
[00:15:10.000 --> 00:15:12.000]  相片可以看到
[00:15:12.000 --> 00:15:14.000]  就是一個這樣的畫面
[00:15:14.000 --> 00:15:16.000]  對嗎
[00:15:16.000 --> 00:15:18.000]  這是一個很近很近
[00:15:18.000 --> 00:15:22.000]  相對來說其實是很近的現象
[00:15:22.000 --> 00:15:24.000]  但你知道聖經
[00:15:24.000 --> 00:15:26.000]  是3000年之前寫的
[00:15:26.000 --> 00:15:28.000]  當時他們沒有火箭
[00:15:28.000 --> 00:15:29.000]  沒有穿梭機
[00:15:29.000 --> 00:15:32.000]  或者沒有太空的探索
[00:15:32.000 --> 00:15:36.000]  他們想起上帝創造天地的時候
[00:15:36.000 --> 00:15:37.000]  他們會想起什麼呢
[00:15:37.000 --> 00:15:40.000]  一定不會是這個景象
[00:15:40.000 --> 00:15:44.000]  一定不會是我們想的大爆炸等等
[00:15:44.000 --> 00:15:47.000]  因為上帝要和人溝通的時候
[00:15:47.000 --> 00:15:49.000]  就如他創世紀這麼多年前
[00:15:49.000 --> 00:15:51.000]  要與人溝通的時候
[00:15:51.000 --> 00:15:58.000]  是要用當時的人明白的語言
[00:15:58.000 --> 00:16:00.000]  或者一些觀念
[00:16:00.000 --> 00:16:02.000]  來與他們溝通
[00:16:02.000 --> 00:16:04.000]  否則就不可以溝通
[00:16:04.000 --> 00:16:07.000]  所以與以前的人溝通的時候
[00:16:07.000 --> 00:16:09.000]  你知道聖經是當時寫的
[00:16:09.000 --> 00:16:11.000]  甚至不是用現代語言寫的
[00:16:11.000 --> 00:16:12.000]  是用古希伯來文
[00:16:12.000 --> 00:16:14.000]  古希伯來文來寫的
[00:16:14.000 --> 00:16:16.000]  對於第一代的作者來說
[00:16:16.000 --> 00:16:17.000]  他們不會想起太空
[00:16:17.000 --> 00:16:19.000]  他們會想起什麼呢
[00:16:19.000 --> 00:16:20.000]  上帝創造天地的時候
[00:16:20.000 --> 00:16:22.000]  他們會想起什麼呢
[00:16:22.000 --> 00:16:24.000]  其實就是想起一樣
[00:16:24.000 --> 00:16:27.000]  天空和地下
[00:16:27.000 --> 00:16:30.000]  上帝創造天地
[00:16:30.000 --> 00:16:32.000]  踩著的地
[00:16:32.000 --> 00:16:34.000]  這張照片漂亮嗎
[00:16:34.000 --> 00:16:35.000]  漂亮嗎
[00:16:35.000 --> 00:16:37.000]  你知道是誰拍的嗎
[00:16:37.000 --> 00:16:40.000]  是我拍的
[00:16:40.000 --> 00:16:42.000]  我去加利利拍的
[00:16:42.000 --> 00:16:44.000]  加利利有一座很高的山
[00:16:44.000 --> 00:16:46.000]  上了山上面拍的
[00:16:46.000 --> 00:16:48.000]  上帝創造天地就是天空
[00:16:48.000 --> 00:16:50.000]  藍色的天空
[00:16:50.000 --> 00:16:52.000]  好像有水的天空
[00:16:52.000 --> 00:16:54.000]  還有土地
[00:16:54.000 --> 00:16:56.000]  Land
[00:16:56.000 --> 00:16:58.000]  Farmland
[00:16:58.000 --> 00:17:00.000]  所以你留意一下
[00:17:00.000 --> 00:17:02.000]  那個言詞的時候
[00:17:02.000 --> 00:17:03.000]  你就知道
[00:17:03.000 --> 00:17:05.000]  回到第一代的讀者
[00:17:05.000 --> 00:17:06.000]  他們是怎樣了解
[00:17:06.000 --> 00:17:10.000]  其實是一些很普通人的經歷
[00:17:10.000 --> 00:17:12.000]  有晚上有早晨
[00:17:12.000 --> 00:17:13.000]  換句話說
[00:17:13.000 --> 00:17:14.000]  有Sunset
[00:17:14.000 --> 00:17:16.000]  有Sunrise
[00:17:16.000 --> 00:17:17.000]  他們不會想到
[00:17:17.000 --> 00:17:21.000]  有個地球圍著太陽公轉
[00:17:21.000 --> 00:17:23.000]  等等這些科學的問題
[00:17:23.000 --> 00:17:27.000]  他們只知道太陽從東邊升起
[00:17:27.000 --> 00:17:29.000]  然後西邊下山
[00:17:29.000 --> 00:17:31.000]  然後有月亮出來
[00:17:31.000 --> 00:17:33.000]  黑暗裡面會有光
[00:17:33.000 --> 00:17:34.000]  那個光是什麼光呢
[00:17:34.000 --> 00:17:36.000]  不是我們想的那些光子
[00:17:36.000 --> 00:17:39.000]  就是太陽光
[00:17:39.000 --> 00:17:42.000]  也不是這些燈泡的光
[00:17:42.000 --> 00:17:44.000]  就是每天早上有太陽
[00:17:44.000 --> 00:17:47.000]  他們能夠生活
[00:17:47.000 --> 00:17:48.000]  能夠工作
[00:17:48.000 --> 00:17:51.000]  日落的時候他們就作息
[00:17:51.000 --> 00:17:52.000]  起初
[00:17:52.000 --> 00:17:54.000]  神創造天地
