
[00:00:00.000 --> 00:00:02.000]  是 Mark Sir 現在將時間交給他
[00:01:33.000 --> 00:01:36.000]  這樣就記載在這本所謂詩集
[00:01:36.000 --> 00:01:37.000]  詩篇裡面
[00:01:37.000 --> 00:01:39.000]  如果你找過聖經的話
[00:01:39.000 --> 00:01:41.000]  你知道詩篇大概在哪裡
[00:01:41.000 --> 00:01:43.000]  在聖經中間
[00:01:43.000 --> 00:01:45.000]  有150首的詩歌
[00:01:45.000 --> 00:01:48.000]  是以往歷史歷代神的子民
[00:01:48.000 --> 00:01:49.000]  他們有的禱告
[00:01:49.000 --> 00:01:50.000]  然後集合在一起
[00:01:50.000 --> 00:01:52.000]  放在聖經的中間
[00:01:52.000 --> 00:01:54.000]  所以這150首的詩篇
[00:01:54.000 --> 00:01:57.000]  是一些很真誠的說話
[00:01:57.000 --> 00:02:01.000]  就是詩人感覺到上帝的同在
[00:02:01.000 --> 00:02:03.000]  感覺到在此時此刻
[00:02:03.000 --> 00:02:05.000]  他需要怎樣去表達的時候
[00:02:05.000 --> 00:02:09.000]  他就將它寫成一個詩歌
[00:02:09.000 --> 00:02:14.000]  有一點像今天的作曲 作詞等等
[00:02:14.000 --> 00:02:17.000]  作者就將他所經歷的
[00:02:17.000 --> 00:02:20.000]  放在文字裡面
[00:02:20.000 --> 00:02:23.000]  所以有人說詩篇像什麼呢
[00:02:23.000 --> 00:02:26.000]  詩篇好像是小小的聖經
[00:02:26.000 --> 00:02:28.000]  一本很小的聖經
[00:02:28.000 --> 00:02:30.000]  聖經很大本 是不是
[00:02:30.000 --> 00:02:32.000]  聖經很厚 是不是
[00:02:32.000 --> 00:02:36.000]  你滾手機滾很久都還沒滾完
[00:02:36.000 --> 00:02:40.000]  但是詩篇150首的詩歌裡面
[00:02:40.000 --> 00:02:43.000]  就給我們一個所謂濃縮版
[00:02:43.000 --> 00:02:48.000]  就是那些金寶雞湯
[00:02:48.000 --> 00:02:50.000]  很濃縮 很 condensed
[00:02:50.000 --> 00:02:51.000]  你喝完之後
[00:02:51.000 --> 00:02:52.000]  你大概知道
[00:02:52.000 --> 00:02:54.000]  到底你和上帝之間的關係應該怎樣
[00:02:54.000 --> 00:02:57.000]  詩篇裡面的詩歌有很多種類
[00:02:57.000 --> 00:02:58.000]  有些是讚美詩
[00:02:58.000 --> 00:03:00.000]  有些是哀歌
[00:03:00.000 --> 00:03:02.000]  有些是紀念的詩歌
[00:03:02.000 --> 00:03:03.000]  等等等等
[00:03:03.000 --> 00:03:06.000]  這一首的詩歌是一首讚美的詩歌
[00:03:06.000 --> 00:03:08.000]  耶和華說我們的主
[00:03:08.000 --> 00:03:10.000]  你的名在全地何其美
[00:03:10.000 --> 00:03:12.000]  你將你的榮耀彰顯於天
[00:03:12.000 --> 00:03:14.000]  你看到詩人
[00:03:14.000 --> 00:03:16.000]  當是大衛詩篇 是不是
[00:03:16.000 --> 00:03:20.000]  他在這裡看到的意境是什麼
[00:03:20.000 --> 00:03:22.000]  天上有很多星星
[00:03:22.000 --> 00:03:25.000]  很多的天象等等
[00:03:25.000 --> 00:03:27.000]  他很讚歎
[00:03:27.000 --> 00:03:30.000]  很讚歎 很美麗
[00:03:30.000 --> 00:03:32.000]  然後他就說
[00:03:32.000 --> 00:03:33.000]  領略到一件事
[00:03:33.000 --> 00:03:36.000]  就是這位創造主是值得我們敬拜的
[00:03:36.000 --> 00:03:37.000]  頭一句他說
[00:03:37.000 --> 00:03:38.000]  我們的主
[00:03:38.000 --> 00:03:40.000]  你的名在全地
[00:03:40.000 --> 00:03:42.000]  全地
[00:03:42.000 --> 00:03:44.000]  Every single square feet
[00:03:44.000 --> 00:03:47.000]  全地是何其美
[00:03:47.000 --> 00:03:49.000]  最後那句也是說
[00:03:49.000 --> 00:03:51.000]  你的名在全地是何其美
[00:03:51.000 --> 00:03:53.000]  這是什麼心情
[00:03:53.000 --> 00:03:57.000]  這是一種讚歎和滿有敬畏的心情
[00:03:57.000 --> 00:03:59.000]  你看到天地萬象的時候
[00:03:59.000 --> 00:04:01.000]  你不能夠不這樣
[00:04:01.000 --> 00:04:02.000]  是不是
[00:04:02.000 --> 00:04:05.000]  宇宙多偉大 是不是
[00:04:05.000 --> 00:04:07.000]  我們現在還在探索
[00:04:07.000 --> 00:04:10.000]  這個真的很奇妙 是不是
[00:04:10.000 --> 00:04:12.000]  2026年
[00:04:12.000 --> 00:04:15.000]  你知道2025年所謂太空科學
[00:04:15.000 --> 00:04:19.000]  Astrophysics的新發現是什麼
[00:04:19.000 --> 00:04:20.000]  有好幾個新發現
[00:04:20.000 --> 00:04:21.000]  有新的Galaxy
[00:04:21.000 --> 00:04:24.000]  有新的星系等等
[00:04:24.000 --> 00:04:26.000]  其中一個發現就是說
[00:04:26.000 --> 00:04:27.000]  土星
[00:04:27.000 --> 00:04:29.000]  聽過土星沒有
[00:04:29.000 --> 00:04:31.000]  有沒有去過
[00:04:31.000 --> 00:04:32.000]  土星
[00:04:32.000 --> 00:04:35.000]  原來我們去年
[00:04:35.000 --> 00:04:37.000]  那些望遠鏡看到
[00:04:37.000 --> 00:04:39.000]  土星的月亮就多了
[00:04:39.000 --> 00:04:41.000]  發現多了128個
[00:04:41.000 --> 00:04:43.000]  所以總共土星7
[00:04:43.000 --> 00:04:46.000]  就有274個月亮
[00:04:46.000 --> 00:04:48.000]  如果你是土星人的話
[00:04:48.000 --> 00:04:49.000]  你想越機煩
[00:04:49.000 --> 00:04:51.000]  問題不是想不想越
[00:04:51.000 --> 00:04:52.000]  是想哪個月先
[00:04:52.000 --> 00:04:54.000]  200多個
[00:04:54.000 --> 00:04:56.000]  去年我們才開始去到
[00:04:56.000 --> 00:04:59.000]  再observe到更多更多的東西
[00:04:59.000 --> 00:05:02.000]  這個起不是私人所讚歎的東西
[00:05:02.000 --> 00:05:05.000]  你在全地整個宇宙是何其美
[00:05:05.000 --> 00:05:07.000]  有多少東西去探索
[00:05:07.000 --> 00:05:08.000]  和有多少東西
[00:05:08.000 --> 00:05:10.000]  給我們有All and wonder
[00:05:10.000 --> 00:05:13.000]  叫我們去讚歎上帝的權能
[00:05:13.000 --> 00:05:14.000]  第二節他說
[00:05:14.000 --> 00:05:16.000]  因受敵的緣故
[00:05:16.000 --> 00:05:20.000]  在BB的口中
[00:05:20.000 --> 00:05:22.000]  建立了能力或者榮耀
[00:05:22.000 --> 00:05:24.000]  使那些報仇的
[00:05:24.000 --> 00:05:27.000]  或者以敵黨上帝的閉口無言
[00:05:27.000 --> 00:05:29.000]  就是上帝去到申冤的時候
[00:05:29.000 --> 00:05:31.000]  上帝去到行公義的時候
[00:05:31.000 --> 00:05:34.000]  這些仇敵就閉口無言
[00:05:34.000 --> 00:05:40.000]  BB說到在古代的時候
[00:05:40.000 --> 00:05:42.000]  就是特別一些脆弱的生命
[00:05:42.000 --> 00:05:45.000]  今時今日和以前都是一樣
[00:05:45.000 --> 00:05:48.000]  是一些很脆弱的東西
[00:05:48.000 --> 00:05:50.000]  是無助的東西
[00:05:50.000 --> 00:05:52.000]  我預備的時候
[00:05:52.000 --> 00:05:54.000]  這篇詩篇雖然是很熟悉
[00:05:54.000 --> 00:05:56.000]  我記起有一次去
[00:05:56.000 --> 00:05:59.000]  芝加哥大學的博物館
[00:05:59.000 --> 00:06:00.000]  近東博物館
[00:06:00.000 --> 00:06:02.000]  是一個很好的博物館
[00:06:02.000 --> 00:06:04.000]  是世界級的博物館
[00:06:04.000 --> 00:06:05.000]  我記得有一次去的時候
[00:06:05.000 --> 00:06:07.000]  就是跟一個教授去
[00:06:07.000 --> 00:06:10.000]  就去近東博物館的後面
[00:06:10.000 --> 00:06:11.000]  如果去近東博物館
[00:06:11.000 --> 00:06:12.000]  你外面有很多東西看
[00:06:12.000 --> 00:06:13.000]  當然
[00:06:13.000 --> 00:06:15.000]  但裡面原來還有很多東西
[00:06:15.000 --> 00:06:16.000]  是收藏在一起的
[00:06:16.000 --> 00:06:17.000]  好像Home Depot
[00:06:17.000 --> 00:06:18.000]  收藏在一起的
[00:06:18.000 --> 00:06:19.000]  在一些架子上
[00:06:19.000 --> 00:06:21.000]  經過一個地方
[00:06:21.000 --> 00:06:22.000]  他就說
[00:06:22.000 --> 00:06:25.000]  這裡有一個很小的盒子
[00:06:25.000 --> 00:06:28.000]  是一個很小的木乃伊
[00:06:28.000 --> 00:06:32.000]  大概死者發現的
[00:06:32.000 --> 00:06:35.000]  只不過是十歲左右
[00:06:35.000 --> 00:06:37.000]  他不知道是因為什麼緣故
[00:06:37.000 --> 00:06:38.000]  所以他去世
[00:06:38.000 --> 00:06:41.000]  所以就把它弄成了木乃伊
[00:06:41.000 --> 00:06:42.000]  主管就說
[00:06:42.000 --> 00:06:43.000]  這些東西我們不能放出去
[00:06:43.000 --> 00:06:45.000]  因為不是很敏感
[00:06:45.000 --> 00:06:47.000]  放個小孩在這裡給人看
[00:06:47.000 --> 00:06:48.000]  大人就可以
[00:06:48.000 --> 00:06:49.000]  就像你這樣
[00:06:49.000 --> 00:06:51.000]  但如果小孩放出去
[00:06:51.000 --> 00:06:52.000]  就不太好看
[00:06:52.000 --> 00:06:53.000]  所以他就說
[00:06:53.000 --> 00:06:55.000]  這個我們只能放在貨倉
[00:06:55.000 --> 00:06:57.000]  一個十歲左右的小孩
[00:06:57.000 --> 00:06:59.000]  在近東的古代的世界
[00:06:59.000 --> 00:07:01.000]  因為沒有防疫
[00:07:01.000 --> 00:07:02.000]  醫藥不夠
[00:07:02.000 --> 00:07:05.000]  人很快就會過去
[00:07:05.000 --> 00:07:06.000]  但無論如何
[00:07:06.000 --> 00:07:07.000]  這裡說的是孩童
[00:07:07.000 --> 00:07:09.000]  就是一些沒有能力的人
[00:07:09.000 --> 00:07:10.000]  沒有能力的人
[00:07:10.000 --> 00:07:12.000]  上帝是怎麼對待他們的呢
[00:07:12.000 --> 00:07:13.000]  就是他去保護他們
[00:07:13.000 --> 00:07:15.000]  還有將能力建立在他們身上
[00:07:15.000 --> 00:07:17.000]  這裡說的是上帝的本性
[00:07:17.000 --> 00:07:20.000]  是一個保護卑微的人
[00:07:20.000 --> 00:07:22.000]  還有投靠他的人
[00:07:22.000 --> 00:07:23.000]  他會為他伸冤的
[00:07:23.000 --> 00:07:25.000]  這個是上帝由始至終
[00:07:25.000 --> 00:07:28.000]  整本聖經裡面所啟示的本性
[00:07:28.000 --> 00:07:29.000]  很多時候我們說到
[00:07:29.000 --> 00:07:31.000]  一些權力的時候
[00:07:31.000 --> 00:07:32.000]  說到偉大的時候
[00:07:32.000 --> 00:07:35.000]  我們都會想起一些大的國
[00:07:35.000 --> 00:07:37.000]  帝國
[00:07:37.000 --> 00:07:40.000]  我們的國家多有能力
[00:07:40.000 --> 00:07:42.000]  我們出兵的時候
[00:07:42.000 --> 00:07:43.000]  沒有人敢出聲
[00:07:43.000 --> 00:07:46.000]  我們想起權能power就是這個
[00:07:46.000 --> 00:07:47.000]  但詩篇裡面說
[00:07:47.000 --> 00:07:49.000]  整本聖經裡面所說
[00:07:49.000 --> 00:07:54.000]  上帝的權能往往相反
[00:07:54.000 --> 00:07:58.000]  他是在一些無能者的身上
[00:07:58.000 --> 00:08:00.000]  去建立能力
[00:08:00.000 --> 00:08:01.000]  去保護他們
[00:08:01.000 --> 00:08:03.000]  去捍衛他們
[00:08:03.000 --> 00:08:06.000]  詩篇有150篇我說過
[00:08:06.000 --> 00:08:08.000]  這篇第幾篇
[00:08:08.000 --> 00:08:10.000]  第八篇
[00:08:10.000 --> 00:08:13.000]  詩篇一至到150篇其實有一個編排
[00:08:13.000 --> 00:08:17.000]  大致上我們知道有一個所謂arrangement
[00:08:17.000 --> 00:08:20.000]  無論哪一個去安排都好
[00:08:20.000 --> 00:08:22.000]  哪一個最後去做編輯
[00:08:22.000 --> 00:08:24.000]  去將150首
[00:08:24.000 --> 00:08:25.000]  去到這樣放都好
[00:08:25.000 --> 00:08:26.000]  到底是哪一個都好
[00:08:26.000 --> 00:08:28.000]  或者那班人是哪一個都好
[00:08:28.000 --> 00:08:29.000]  大概應該是猶太人
[00:08:29.000 --> 00:08:30.000]  大概兩樣之間
[00:08:30.000 --> 00:08:32.000]  他們將150首詩歌
[00:08:32.000 --> 00:08:36.000]  齊集了然後這樣去排序
[00:08:36.000 --> 00:08:38.000]  大概我們知道
[00:08:38.000 --> 00:08:40.000]  那個排序其實是有心思的
[00:08:40.000 --> 00:08:42.000]  很多時候如果你留意的話
[00:08:42.000 --> 00:08:43.000]  那個心思在哪裡呢
[00:08:43.000 --> 00:08:44.000]  第八篇
[00:08:44.000 --> 00:08:45.000]  詩篇有150篇
[00:08:45.000 --> 00:08:47.000]  頭兩篇就是introduction
[00:08:47.000 --> 00:08:51.000]  所以兩篇就好像那些書
[00:08:51.000 --> 00:08:52.000]  preface
[00:08:52.000 --> 00:08:54.000]  即是開頭的前言等等
[00:08:54.000 --> 00:08:57.000]  到第三篇至第七篇
[00:08:57.000 --> 00:08:59.000]  即是第八篇
[00:08:59.000 --> 00:09:00.000]  三至七篇
[00:09:00.000 --> 00:09:05.000]  就是大衛作王的時候受的苦難
[00:09:05.000 --> 00:09:07.000]  即是被人追殺的時候
[00:09:07.000 --> 00:09:09.000]  他求助無門
[00:09:09.000 --> 00:09:11.000]  在苦難裡面他去呼求上帝的時候
[00:09:11.000 --> 00:09:13.000]  他去等候上帝的國
[00:09:13.000 --> 00:09:15.000]  因為他不是用political power
[00:09:15.000 --> 00:09:17.000]  拿他的王位
[00:09:17.000 --> 00:09:19.000]  他是等候上帝的旨意
[00:09:19.000 --> 00:09:23.000]  耐心等候上帝為他伸冤
[00:09:23.000 --> 00:09:25.000]  他不去報仇
[00:09:25.000 --> 00:09:27.000]  他可以去報仇
[00:09:27.000 --> 00:09:28.000]  他可以殺掃
[00:09:28.000 --> 00:09:30.000]  但在患難裡面
[00:09:30.000 --> 00:09:32.000]  他去專心等候上帝的國度來到
[00:09:32.000 --> 00:09:35.000]  一個謙卑的王去等候上帝的來到
[00:09:35.000 --> 00:09:37.000]  三至七篇
[00:09:37.000 --> 00:09:39.000]  然後九至十四篇
[00:09:39.000 --> 00:09:40.000]  九至十四篇
[00:09:40.000 --> 00:09:41.000]  這是第八篇
[00:09:41.000 --> 00:09:43.000]  第九至十四篇
[00:09:43.000 --> 00:09:45.000]  就是一些受苦的哀歌
[00:09:45.000 --> 00:09:47.000]  即是詩人
[00:09:47.000 --> 00:09:48.000]  有時候在大衛
[00:09:48.000 --> 00:09:50.000]  在軟弱無能的時候
[00:09:50.000 --> 00:09:51.000]  他信靠上帝
[00:09:51.000 --> 00:09:53.000]  知道上帝是揀選他的
[00:09:53.000 --> 00:09:54.000]  他謙卑的
[00:09:54.000 --> 00:09:56.000]  不是驕傲的一個人
[00:09:56.000 --> 00:09:58.000]  不是一個狂妄的人
[00:09:58.000 --> 00:10:00.000]  他是等候上帝的國度來到
[00:10:00.000 --> 00:10:02.000]  你看到三至七和八至十四篇
[00:10:02.000 --> 00:10:04.000]  就夾在中間這裡第八篇
[00:10:04.000 --> 00:10:06.000]  因仇敵的緣故
[00:10:06.000 --> 00:10:08.000]  耶和華你的能力
[00:10:08.000 --> 00:10:10.000]  是可以的
[00:10:10.000 --> 00:10:12.000]  可以去信靠這位的主
[00:10:12.000 --> 00:10:15.000]  第八篇的位置就在中間
[00:10:16.000 --> 00:10:18.000]  掌管全地的上帝
[00:10:18.000 --> 00:10:20.000]  他才是有power
[00:10:20.000 --> 00:10:22.000]  並且他power的本質和質地
[00:10:22.000 --> 00:10:27.000]  是不同我們今天眼見的權能
[00:10:27.000 --> 00:10:29.000]  不是飛機大爆
[00:10:29.000 --> 00:10:33.000]  而是上帝願意在謙卑人身上
[00:10:33.000 --> 00:10:36.000]  去幫助他們
[00:10:36.000 --> 00:10:38.000]  是寫給我們的
[00:10:38.000 --> 00:10:41.000]  我們每一個脆弱有軟弱的人
[00:10:41.000 --> 00:10:44.000]  上帝的能力怎樣能夠彰顯
[00:10:44.000 --> 00:10:47.000]  就是我們不作為一個狂妄的人
[00:10:47.000 --> 00:10:50.000]  我們謙卑在上帝面前
[00:10:50.000 --> 00:10:53.000]  我們承認我們需要上帝
[00:10:53.000 --> 00:10:56.000]  我們生命是很脆弱的
[00:10:56.000 --> 00:10:59.000]  你和我今天來到新的一年
[00:10:59.000 --> 00:11:01.000]  我們都老了
[00:11:01.000 --> 00:11:04.000]  不知道你生日了沒有
[00:11:04.000 --> 00:11:07.000]  未生日你肯定會生日
[00:11:07.000 --> 00:11:09.000]  你和我都會老
[00:11:09.000 --> 00:11:11.000]  包括我自己
[00:11:11.000 --> 00:11:14.000]  新的一年我自己
[00:11:14.000 --> 00:11:16.000]  都有些新的志向
[00:11:16.000 --> 00:11:18.000]  有些立志
[00:11:18.000 --> 00:11:20.000]  我自己因為兩個月前
[00:11:20.000 --> 00:11:22.000]  我腰痛得很厲害
[00:11:22.000 --> 00:11:24.000]  我腰痠
[00:11:24.000 --> 00:11:25.000]  我經常都有這些問題
[00:11:25.000 --> 00:11:29.000]  不過痛到一個地步我不能忍耐
[00:11:29.000 --> 00:11:32.000]  當然有些弟兄姊妹幫了我很多
[00:11:32.000 --> 00:11:37.000]  我決定要參加LA Fitness
[00:11:37.000 --> 00:11:40.000]  這是人生中未試過的
[00:11:40.000 --> 00:11:41.000]  人生中未試過
[00:11:41.000 --> 00:11:43.000]  我經常覺得為何要做這些事
[00:11:43.000 --> 00:11:47.000]  我自己在家做平板支撐就行了
[00:11:47.000 --> 00:11:49.000]  結果我自己都
[00:11:49.000 --> 00:11:51.000]  走進去LA Fitness
[00:11:51.000 --> 00:11:52.000]  我自己的心理
[00:11:52.000 --> 00:11:54.000]  這是我的問題
[00:11:54.000 --> 00:11:57.000]  我的心理可能有問題
[00:11:57.000 --> 00:12:00.000]  我掙扎了到底是否真的要參加
[00:12:00.000 --> 00:12:03.000]  不便宜的
[00:12:03.000 --> 00:12:07.000]  而且通常參加了之後就不去
[00:12:07.000 --> 00:12:10.000]  我很懷疑自己的能力
[00:12:10.000 --> 00:12:12.000]  到底我是否真的會
[00:12:12.000 --> 00:12:16.000]  所以我決定不如參加
[00:12:16.000 --> 00:12:17.000]  參加了
[00:12:17.000 --> 00:12:21.000]  立定心志去LA Fitness
[00:12:21.000 --> 00:12:24.000]  自己做一些適合我的運動
[00:12:24.000 --> 00:12:26.000]  我不是18、22歲
[00:12:26.000 --> 00:12:28.000]  雖然我看到18、22歲的身材
[00:12:28.000 --> 00:12:30.000]  我就很羨慕
[00:12:30.000 --> 00:12:33.000]  但我自己都堅持
[00:12:33.000 --> 00:12:36.000]  因為我是一個很脆弱的人
[00:12:36.000 --> 00:12:38.000]  我堅持了兩個多月
[00:12:38.000 --> 00:12:40.000]  不錯吧
[00:12:40.000 --> 00:12:42.000]  感謝主
[00:12:42.000 --> 00:12:46.000]  但股票完獎可能明天我不去
[00:12:46.000 --> 00:12:51.000]  我每天早上都去游泳和做運動
[00:12:51.000 --> 00:12:57.000]  因為了解到我會衰殘
[00:12:57.000 --> 00:12:59.000]  上帝才是我的力量
[00:12:59.000 --> 00:13:01.000]  這就是詩篇所說
[00:13:01.000 --> 00:13:04.000]  上帝的能力在哪裡彰顯出來
[00:13:04.000 --> 00:13:06.000]  第三節
[00:13:06.000 --> 00:13:11.000]  我觀看你手指所做的天
[00:13:11.000 --> 00:13:14.000]  並你所陳設的月亮星辰
[00:13:14.000 --> 00:13:17.000]  人算甚麼你竟眷顧他
[00:13:17.000 --> 00:13:21.000]  世人算甚麼你竟眷顧他
[00:13:21.000 --> 00:13:24.000]  你視他比神微小一點
[00:13:24.000 --> 00:13:28.000]  視他榮耀尊貴為冠冕
[00:13:28.000 --> 00:13:31.000]  你派他管理你手所做的萬物
[00:13:31.000 --> 00:13:33.000]  一切的牛羊、牲畜、海裡的魚
[00:13:33.000 --> 00:13:35.000]  空中的飛鳥等等
[00:13:35.000 --> 00:13:38.000]  都服在他的腳下
[00:13:38.000 --> 00:13:40.000]  這裡說到人的存在
[00:13:40.000 --> 00:13:42.000]  人的存在是一回甚麼事
[00:13:42.000 --> 00:13:46.000]  詩篇第八篇其實不只是讚美詩歌
[00:13:46.000 --> 00:13:50.000]  其實是一個神學的宣告
[00:13:50.000 --> 00:13:51.000]  宣告甚麼呢
[00:13:51.000 --> 00:13:53.000]  就是宣告人本性是怎樣
[00:13:53.000 --> 00:13:55.000]  我們的存在是怎樣
[00:13:55.000 --> 00:13:56.000]  這裡很有趣
[00:13:56.000 --> 00:13:57.000]  他說到人的存在
[00:13:57.000 --> 00:13:59.000]  即是你和我的存在
[00:13:59.000 --> 00:14:02.000]  是一種不能解除的張力
[00:14:02.000 --> 00:14:04.000]  有一個tension在我們裏面
[00:14:04.000 --> 00:14:09.000]  一方面我們覺得自己是很微小
[00:14:09.000 --> 00:14:11.000]  我們有如微塵一樣
[00:14:11.000 --> 00:14:13.000]  這裡說到人的時候
[00:14:13.000 --> 00:14:15.000]  就用了一個字
[00:14:15.000 --> 00:14:17.000]  在希伯來文是enose
[00:14:17.000 --> 00:14:20.000]  你不用懂得希伯來文
[00:14:20.000 --> 00:14:21.000]  你都知道甚麼意思
[00:14:21.000 --> 00:14:23.000]  enose 現在我解釋給你聽
[00:14:23.000 --> 00:14:28.000]  enose 就是死硬的人
[00:14:28.000 --> 00:14:31.000]  mortals
[00:14:31.000 --> 00:14:34.000]  必死的人
[00:14:34.000 --> 00:14:36.000]  我們是一班必死的人
[00:14:36.000 --> 00:14:38.000]  人算甚麼
[00:14:38.000 --> 00:14:41.000]  然後第二個字就是世人
[00:14:41.000 --> 00:14:43.000]  son of adam
[00:14:43.000 --> 00:14:46.000]  或者可以叫做人子
[00:14:46.000 --> 00:14:49.000]  即是耶穌經常都叫自己人子
[00:14:49.000 --> 00:14:51.000]  即我們只是一個人
[00:14:51.000 --> 00:14:52.000]  卑微的人
[00:14:52.000 --> 00:14:57.000]  代表我們是來自塵土
[00:14:57.000 --> 00:14:59.000]  希伯來文有些東西很有趣
[00:14:59.000 --> 00:15:01.000]  adam 人這個字
[00:15:01.000 --> 00:15:04.000]  和土地差不多音
[00:15:04.000 --> 00:15:06.000]  因為土地就是adam ma
[00:15:06.000 --> 00:15:08.000]  你加個ma字在後面
[00:15:08.000 --> 00:15:10.000]  你好ma的時候
[00:15:10.000 --> 00:15:13.000]  加個ma字的時候就變成另外一個字
[00:15:13.000 --> 00:15:16.000]  所以adam和adam ma就很相似
[00:15:16.000 --> 00:15:18.000]  其實就是在他的字眼裏面
[00:15:18.000 --> 00:15:20.000]  他想表達一樣東西
[00:15:20.000 --> 00:15:21.000]  就是一種概念
[00:15:21.000 --> 00:15:25.000]  我們和土地塵土其實是很有相關
[00:15:25.000 --> 00:15:27.000]  因為我們是同源的
[00:15:27.000 --> 00:15:28.000]  我們就是來自塵土
[00:15:28.000 --> 00:15:30.000]  我們就是塵土就是卑微
[00:15:30.000 --> 00:15:32.000]  這個一方面有張力
[00:15:32.000 --> 00:15:33.000]  我們很微小
[00:15:33.000 --> 00:15:34.000]  好像塵土一樣
[00:15:34.000 --> 00:15:37.000]  但另一方面詩篇講到人類的時候
[00:15:37.000 --> 00:15:39.000]  人的存在的時候
[00:15:39.000 --> 00:15:41.000]  他就講到你使他
[00:15:41.000 --> 00:15:43.000]  比甚麼
[00:15:43.000 --> 00:15:45.000]  比神微少一點
[00:15:45.000 --> 00:15:47.000]  或者舊有的翻譯就是天使
[00:15:47.000 --> 00:15:48.000]  無論是天使也好
[00:15:48.000 --> 00:15:49.000]  神也好
[00:15:49.000 --> 00:15:50.000]  這裡講到Elhim
[00:15:50.000 --> 00:15:52.000]  上帝
[00:15:52.000 --> 00:15:54.000]  比上帝微少一點
[00:15:54.000 --> 00:15:56.000]  我們雖則是塵土
[00:15:56.000 --> 00:15:59.000]  雖則是微小
[00:15:59.000 --> 00:16:01.000]  但是上帝創造我們的時候
[00:16:01.000 --> 00:16:02.000]  給我們的尊貴
[00:16:02.000 --> 00:16:04.000]  給我們的地位在宇宙裏面
[00:16:04.000 --> 00:16:06.000]  是你敢認第二
[00:16:06.000 --> 00:16:08.000]  沒有人敢認第一的
[00:16:08.000 --> 00:16:11.000]  比上帝微少一點
[00:16:11.000 --> 00:16:12.000]  上帝是冠軍
[00:16:12.000 --> 00:16:14.000]  我們就是亞軍
[00:16:14.000 --> 00:16:18.000]  我們就是一個這麼尊貴的人
[00:16:18.000 --> 00:16:20.000]  所以很多人會說
[00:16:20.000 --> 00:16:24.000]  詩篇第八篇是講人的弔詭性
[00:16:24.000 --> 00:16:27.000]  人類的弔詭性
[00:16:27.000 --> 00:16:33.000]  就是我們觀望宇宙浩瀚的偉大的時候
[00:16:33.000 --> 00:16:35.000]  我們發現
[00:16:35.000 --> 00:16:37.000]  不單止權能的彰顯
[00:16:37.000 --> 00:16:40.000]  也發現我們自己的存有
[00:16:40.000 --> 00:16:44.000]  是一個很微小的事
[00:16:44.000 --> 00:16:48.000]  真的沒有人會在乎你
[00:16:48.000 --> 00:16:52.000]  沒有人會在乎你
[00:16:52.000 --> 00:16:53.000]  在16世紀的時候
[00:16:53.000 --> 00:16:55.000]  有一個神學家
[00:16:55.000 --> 00:16:56.000]  當時他寫的東西
[00:16:56.000 --> 00:16:57.000]  現在還有人看
