
[00:00:00.000 --> 00:00:05.440]  (請看片段)
[00:03:19.840 --> 00:03:22.240]  Of course
[00:03:22.240 --> 00:03:26.480]  火警的時候當然不要坐電梯
[00:03:26.480 --> 00:03:28.200]  但如果你真的坐錯電梯的話
[00:03:28.200 --> 00:03:29.560]  那又怎樣
[00:03:29.560 --> 00:03:31.200]  你坐了Schochberg elevator
[00:03:31.200 --> 00:03:34.240]  可能生命有危險
[00:03:34.240 --> 00:03:38.760]  因為它可能會把你載上去
[00:03:38.760 --> 00:03:40.560]  這些都是很有趣的東西
[00:03:40.560 --> 00:03:43.600]  就是講到Schochberg停止
[00:03:43.600 --> 00:03:47.840]  聖經裡面用了很多動詞和名詞來形容
[00:03:47.840 --> 00:03:49.760]  什麼叫做安息
[00:03:49.760 --> 00:03:53.040]  我們看其中幾段經文
[00:03:53.040 --> 00:03:56.160]  《蒼世紀》第二章
[00:03:56.160 --> 00:03:59.680]  這裡第一次記載所謂和安息日有關
[00:03:59.680 --> 00:04:01.680]  《蒼世紀》第二章第一次
[00:04:01.680 --> 00:04:03.640]  天地的萬物已經做齊了
[00:04:03.640 --> 00:04:05.040]  到第七日
[00:04:05.040 --> 00:04:08.520]  上帝做物的工已經完畢
[00:04:08.520 --> 00:04:11.640]  就是在第七日
[00:04:11.640 --> 00:04:14.360]  揭了他一切的工
[00:04:14.360 --> 00:04:16.000]  安息了
[00:04:16.000 --> 00:04:18.200]  上帝似乎給第七日定為聖日
[00:04:18.200 --> 00:04:19.080]  因為在這一日
[00:04:19.080 --> 00:04:22.320]  他揭了他一切創造的工
[00:04:22.320 --> 00:04:24.520]  就安息了
[00:04:24.520 --> 00:04:26.200]  但這段聖經
[00:04:26.200 --> 00:04:28.240]  就是在六日
[00:04:28.240 --> 00:04:31.680]  蒼世之後記載的
[00:04:31.680 --> 00:04:33.040]  你記得有六日
[00:04:33.040 --> 00:04:35.840]  有晚上有早晨
[00:04:35.840 --> 00:04:37.600]  因為他們計算一日的開始
[00:04:37.600 --> 00:04:39.480]  那時候是晚上開始計算的
[00:04:39.480 --> 00:04:42.840]  由晚上安息到第二天的早晨
[00:04:42.840 --> 00:04:43.560]  就有六日
[00:04:43.560 --> 00:04:46.440]  上帝就創造了萬日
[00:04:46.440 --> 00:04:48.960]  一切都是非常美好的
[00:04:48.960 --> 00:04:51.320]  一切都是非常好的
[00:04:51.320 --> 00:04:53.520]  然後就記載第七日
[00:04:53.520 --> 00:04:55.560]  二章第一節
[00:04:55.560 --> 00:04:57.440]  他說一切都做成了
[00:04:57.440 --> 00:05:00.080]  然後呢
[00:05:00.080 --> 00:05:05.800]  上帝就停止了他的工作
[00:05:05.800 --> 00:05:08.360]  是不是他累了
[00:05:08.360 --> 00:05:10.240]  是不是他太過辛苦了
[00:05:10.240 --> 00:05:11.520]  所以就像我們這樣
[00:05:11.520 --> 00:05:12.720]  上了一星期的班
[00:05:12.720 --> 00:05:14.560]  終於可以休息一下
[00:05:14.560 --> 00:05:16.360]  終於可以停下來
[00:05:16.360 --> 00:05:18.200]  是不是這樣
[00:05:18.200 --> 00:05:19.400]  似乎又不是
[00:05:19.400 --> 00:05:24.760]  他說停了他之前一切的工作
[00:05:24.760 --> 00:05:26.840]  兩次提到
[00:05:26.840 --> 00:05:28.680]  停了他一切的工作
[00:05:28.680 --> 00:05:31.600]  就是之前六日的工作
[00:05:31.600 --> 00:05:33.360]  就是因為這樣的緣故
[00:05:33.360 --> 00:05:34.560]  停止了
[00:05:34.560 --> 00:05:36.640]  然後有第七日
[00:05:36.640 --> 00:05:38.600]  於是猶太人的文獻
[00:05:38.600 --> 00:05:40.800]  或者舊約裡面的經文
[00:05:40.800 --> 00:05:43.640]  就會用這個作為一個基礎
[00:05:43.640 --> 00:05:47.440]  來宣佈有安息日的誡命
[00:05:47.440 --> 00:05:50.280]  安息日誡命其中一個最熟悉的經文
[00:05:50.280 --> 00:05:53.160]  就是在《出亞給記》二十章第八節
[00:05:53.160 --> 00:05:54.520]  這裡說了十誡
[00:05:54.520 --> 00:05:57.480]  第四誡
[00:05:57.480 --> 00:05:59.760]  就是說到安息日的誡命
[00:05:59.760 --> 00:06:02.480]  他說當紀念安息日首為成日
[00:06:02.480 --> 00:06:05.520]  六日你要勞碌你一切的工
[00:06:05.520 --> 00:06:10.320]  但第七日是向耶和華你上帝當首安息日
[00:06:10.320 --> 00:06:11.320]  這一日
[00:06:11.320 --> 00:06:14.160]  你和你的兒女瀑被生畜
[00:06:14.160 --> 00:06:16.760]  和城裡面寄居的客女
[00:06:16.760 --> 00:06:19.200]  無論何工都不可作
[00:06:19.200 --> 00:06:20.840]  因為六日之內
[00:06:20.840 --> 00:06:24.080]  耶和華做天地海和其中的萬物
[00:06:24.080 --> 00:06:26.520]  第七日就停了
[00:06:26.520 --> 00:06:27.680]  安息了
[00:06:27.680 --> 00:06:31.080]  所以耶和華賜福與安息日
[00:06:31.080 --> 00:06:35.600]  定為成日
[00:06:35.600 --> 00:06:37.280]  第五
[00:06:37.280 --> 00:06:38.840]  星期五的晚上
[00:06:38.840 --> 00:06:40.720]  開始了這個安息日
[00:06:40.720 --> 00:06:42.240]  一切都停工了
[00:06:42.240 --> 00:06:46.400]  一切都是暫止著
[00:06:46.400 --> 00:06:49.520]  好像在一篇樂章
[00:06:49.520 --> 00:06:51.960]  你聽一首歌
[00:06:51.960 --> 00:06:53.920]  有丘子芙
[00:06:53.920 --> 00:06:57.320]  停下來
[00:06:57.320 --> 00:06:59.880]  安息日會不會就是提醒我們
[00:06:59.880 --> 00:07:03.720]  在生命裡面需要有這樣的律動
[00:07:03.720 --> 00:07:06.400]  一個這樣的韻律
[00:07:06.400 --> 00:07:07.960]  六日
[00:07:07.960 --> 00:07:09.240]  你不是偷懶
[00:07:09.240 --> 00:07:11.040]  你要作工
[00:07:11.040 --> 00:07:12.600]  但到第七日
[00:07:12.600 --> 00:07:14.720]  你就要停下來
[00:07:14.720 --> 00:07:19.800]  這個誡命寫的時候就是基於《創世紀》第二章所說的
[00:07:19.800 --> 00:07:22.560]  上帝就是這樣做事
[00:07:22.560 --> 00:07:24.120]  所以有這個誡命
[00:07:24.120 --> 00:07:25.960]  人就是怎樣
[00:07:25.960 --> 00:07:27.600]  好像上帝一樣
[00:07:27.600 --> 00:07:29.600]  就要去停止
[00:07:29.600 --> 00:07:32.160]  停工
[00:07:32.160 --> 00:07:34.120]  你再看回剛才那段經文
[00:07:34.120 --> 00:07:38.000]  第二章
[00:07:38.000 --> 00:07:41.840]  上帝停止了他一切的工作
[00:07:41.840 --> 00:07:45.080]  第七日安息了
[00:07:45.080 --> 00:07:47.080]  上帝就賜福給第七日
[00:07:47.080 --> 00:07:49.520]  定為成日
[00:07:49.520 --> 00:07:51.320]  祂祝福了那天
[00:07:51.320 --> 00:07:52.800]  然後
[00:07:52.800 --> 00:07:54.440]  Sanctify
[00:07:54.440 --> 00:07:55.960]  去將祂定為聖日
[00:07:55.960 --> 00:07:59.240]  就是將祂分別出來的意思
[00:07:59.240 --> 00:08:00.560]  很奇怪
[00:08:00.560 --> 00:08:02.360]  上帝開始做事
[00:08:02.360 --> 00:08:04.640]  創立萬有的時候
[00:08:04.640 --> 00:08:08.400]  祂沒有Sanctify任何東西
[00:08:08.400 --> 00:08:11.040]  沒有一個地方定為聖地
[00:08:11.040 --> 00:08:14.360]  沒有一個地點定為一個神聖的地點
[00:08:14.360 --> 00:08:18.360]  也沒有一個空間定為所謂Holy的
[00:08:18.360 --> 00:08:21.400]  第一樣東西 祂定為聖的是什麼
[00:08:21.400 --> 00:08:22.800]  Sanctify
[00:08:22.800 --> 00:08:24.800]  是時間
[00:08:24.800 --> 00:08:26.960]  不是Space
[00:08:26.960 --> 00:08:28.880]  而是Time
[00:08:28.880 --> 00:08:31.800]  Sacred Time
[00:08:31.800 --> 00:08:33.760]  什麼意思
[00:08:33.760 --> 00:08:35.120]  定為聖
[00:08:35.120 --> 00:08:37.200]  就是分別為聖
[00:08:37.200 --> 00:08:38.480]  Sanctify
[00:08:38.480 --> 00:08:40.200]  你知道這些字眼
[00:08:40.200 --> 00:08:44.000]  通常都是祭司的文件裡面出現的
[00:08:44.000 --> 00:08:46.400]  或者聖殿裡面的文件
[00:08:46.400 --> 00:08:50.120]  說到聖殿的器皿
[00:08:50.120 --> 00:08:51.920]  什麼金碗等等
[00:08:51.920 --> 00:08:53.480]  金燈台等等
[00:08:53.480 --> 00:08:54.920]  油啊
[00:08:54.920 --> 00:08:56.720]  全部都是物件
[00:08:56.720 --> 00:08:58.600]  就是將這些物件
[00:08:58.600 --> 00:09:00.240]  將這些東西
[00:09:00.240 --> 00:09:01.960]  所謂定為聖
[00:09:01.960 --> 00:09:03.400]  Sanctify
[00:09:03.400 --> 00:09:05.040]  將它Set apart
[00:09:05.040 --> 00:09:07.680]  就是說這些東西特別不同
[00:09:07.680 --> 00:09:10.240]  這些東西特別跟其他東西不同
[00:09:10.240 --> 00:09:13.240]  有聖與俗之分
[00:09:13.240 --> 00:09:14.640]  這個很奇怪
[00:09:14.640 --> 00:09:17.640]  上帝第一樣東西定為聖的
[00:09:17.640 --> 00:09:19.640]  是時間
[00:09:19.640 --> 00:09:22.640]  在生命裡面一段時間
[00:09:22.640 --> 00:09:24.640]  不是一些物品
[00:09:24.640 --> 00:09:28.640]  現代人有一個弊病
[00:09:28.640 --> 00:09:31.640]  就是我們沒有
[00:09:31.640 --> 00:09:34.640]  時間上沒有分別
[00:09:34.640 --> 00:09:36.640]  我們一個星期七天
[00:09:36.640 --> 00:09:38.640]  每天24小時
[00:09:38.640 --> 00:09:40.640]  我們都捍衛一樣的
[00:09:40.640 --> 00:09:42.640]  Sacred
[00:09:42.640 --> 00:09:44.640]  每樣東西都一模一樣
[00:09:44.640 --> 00:09:46.640]  每時每分都是一樣
[00:09:46.640 --> 00:09:48.640]  時間只不過是我們的工具
[00:09:48.640 --> 00:09:50.640]  我們的工具
[00:09:50.640 --> 00:09:52.640]  我們想達至某一個目的
[00:09:52.640 --> 00:09:54.640]  我們希望有生產
[00:09:54.640 --> 00:09:56.640]  我們就用時間
[00:09:56.640 --> 00:09:58.640]  來達到我們的目的
[00:09:58.640 --> 00:10:03.640]  我們希望能夠達到某一些的目標
[00:10:03.640 --> 00:10:06.640]  我們就用時間
[00:10:06.640 --> 00:10:09.640]  來成為一個途徑
[00:10:09.640 --> 00:10:14.640]  It's a means to some other end
[00:10:14.640 --> 00:10:16.640]  這個安息人
[00:10:16.640 --> 00:10:18.640]  就將它反過來
[00:10:18.640 --> 00:10:20.640]  原來時間不只是工具
[00:10:20.640 --> 00:10:23.640]  不是我們用的東西這麼簡單
[00:10:23.640 --> 00:10:25.640]  上帝定為聖
[00:10:25.640 --> 00:10:28.640]  在第七天捍衛神聖
[00:10:28.640 --> 00:10:31.640]  Sacred time
[00:10:31.640 --> 00:10:33.640]  在你生命裡面
[00:10:33.640 --> 00:10:36.640]  有沒有時間是Sacred的
[00:10:36.640 --> 00:10:38.640]  神聖的時間
[00:10:38.640 --> 00:10:40.640]  在這段時間
[00:10:40.640 --> 00:10:42.640]  跟其他時間是完全不同的
[00:10:42.640 --> 00:10:44.640]  這個時間
[00:10:44.640 --> 00:10:46.640]  這個period
[00:10:46.640 --> 00:10:48.640]  是完全跟其他東西不同的
[00:10:48.640 --> 00:10:50.640]  這個很有趣
[00:10:50.640 --> 00:10:53.640]  有一個很有名的猶太人的拉比叫做Abraham Herschel
[00:10:53.640 --> 00:10:55.640]  他寫了一本書
[00:10:55.640 --> 00:10:57.640]  幾乎是經典
[00:10:57.640 --> 00:10:58.640]  在猶太人的文獻
[00:10:58.640 --> 00:11:00.640]  甚至基督教的文獻
[00:11:00.640 --> 00:11:03.640]  是講Sabbath
[00:11:03.640 --> 00:11:06.640]  這個拉比是20世紀的時候
[00:11:06.640 --> 00:11:08.640]  很重要的拉比
[00:11:08.640 --> 00:11:10.640]  他寫Sabbath的時候
[00:11:10.640 --> 00:11:12.640]  是寫什麼呢
[00:11:12.640 --> 00:11:13.640]  他說
[00:11:13.640 --> 00:11:15.640]  There is a realm of time
[00:11:15.640 --> 00:11:19.640]  where the goal is not to have but to be
[00:11:19.640 --> 00:11:22.640]  not to own but to give
[00:11:22.640 --> 00:11:25.640]  not to control but to share
[00:11:25.640 --> 00:11:30.640]  not to subdue but to be in accord
[00:11:30.640 --> 00:11:33.640]  在生命裡面有很多不同的領域
[00:11:33.640 --> 00:11:35.640]  他說時間
[00:11:35.640 --> 00:11:37.640]  講到Sabbath的時候
[00:11:37.640 --> 00:11:39.640]  上帝定位性的東西
[00:11:39.640 --> 00:11:41.640]  那段時間
[00:11:41.640 --> 00:11:42.640]  那段sacred time
[00:11:42.640 --> 00:11:44.640]  不是要我們去佔領的
[00:11:44.640 --> 00:11:47.640]  也不是我們要去控制
[00:11:47.640 --> 00:11:49.640]  而是我們要去share
[00:11:49.640 --> 00:11:51.640]  在這段時間
[00:11:51.640 --> 00:11:53.640]  這段sacred time
[00:11:53.640 --> 00:11:55.640]  is to be
[00:11:55.640 --> 00:11:57.640]  在那裡存有
[00:11:57.640 --> 00:11:59.640]  不是佔有
[00:11:59.640 --> 00:12:02.640]  什麼意思
[00:12:02.640 --> 00:12:05.640]  妹妹在聖經裡面
[00:12:05.640 --> 00:12:07.640]  提到安息日的時候
[00:12:07.640 --> 00:12:10.640]  Sabbath
[00:12:10.640 --> 00:12:12.640]  當然是停工
[00:12:12.640 --> 00:12:14.640]  應該是跟我們之前那六天
[00:12:14.640 --> 00:12:17.640]  做的事情有所不同
[00:12:17.640 --> 00:12:19.640]  有什麼不同
[00:12:19.640 --> 00:12:21.640]  妹妹提到Sabbath的時候
[00:12:21.640 --> 00:12:24.640]  就是跟什麼有關
[00:12:24.640 --> 00:12:26.640]  譬如這段聖經
[00:12:26.640 --> 00:12:27.640]  尼米基
[00:12:27.640 --> 00:12:29.640]  23章第三頁
[00:12:29.640 --> 00:12:31.640]  他說六天你要作供
[00:12:31.640 --> 00:12:33.640]  第七天就是
[00:12:33.640 --> 00:12:35.640]  Sacred
[00:12:35.640 --> 00:12:37.640]  Sabbath
[00:12:37.640 --> 00:12:39.640]  聖安息日
[00:12:39.640 --> 00:12:41.640]  當有聖會
[00:12:41.640 --> 00:12:44.640]  Holy Assembly
[00:12:44.640 --> 00:12:46.640]  你們什麼供都不可作
[00:12:46.640 --> 00:12:49.640]  這是在你們一切的住處
[00:12:49.640 --> 00:12:52.640]  香燕華守安息日
[00:12:52.640 --> 00:12:53.640]  耶和華的節期
[00:12:53.640 --> 00:12:56.640]  就是你到了日期
[00:12:56.640 --> 00:12:59.640]  要宣告為聖會
[00:12:59.640 --> 00:13:01.640]  前後就說到一些
[00:13:01.640 --> 00:13:04.640]  Festival的時間
[00:13:04.640 --> 00:13:07.640]  一年裡面有不同的時間
[00:13:07.640 --> 00:13:09.640]  甚至一個星期
[00:13:09.640 --> 00:13:10.640]  有不同的時間
[00:13:10.640 --> 00:13:12.640]  就是定為聖的
[00:13:12.640 --> 00:13:13.640]  做什麼人
[00:13:13.640 --> 00:13:15.640]  聖會
[00:13:15.640 --> 00:13:17.640]  就是說他們聚集
[00:13:17.640 --> 00:13:19.640]  會去敬拜
[00:13:19.640 --> 00:13:22.640]  回到創世紀第二章
[00:13:22.640 --> 00:13:25.640]  到底說到Sabbath的時候
[00:13:25.640 --> 00:13:27.640]  說到安息日的時候
[00:13:27.640 --> 00:13:29.640]  是什麼意思
[00:13:29.640 --> 00:13:31.640]  很多時候我們
[00:13:31.640 --> 00:13:33.640]  現代人看的時候
[00:13:33.640 --> 00:13:34.640]  我們就覺得
[00:13:34.640 --> 00:13:35.640]  可能他做完事
[00:13:35.640 --> 00:13:36.640]  累了
[00:13:36.640 --> 00:13:38.640]  所以他們休息一下
[00:13:38.640 --> 00:13:39.640]  對不對
[00:13:39.640 --> 00:13:41.640]  好像我們六天做完事很辛苦
[00:13:41.640 --> 00:13:44.640]  我們就停下來
[00:13:44.640 --> 00:13:47.640]  絕對當然不是說上帝累了
[00:13:47.640 --> 00:13:49.640]  上帝不像我們
[00:13:49.640 --> 00:13:53.640]  你看回那個
[00:13:53.640 --> 00:13:56.640]  形容創造世界的時候
[00:13:56.640 --> 00:13:58.640]  那些字眼
[00:13:58.640 --> 00:14:00.640]  有什麼特別
[00:14:00.640 --> 00:14:03.640]  如果你換了你的角色
[00:14:03.640 --> 00:14:07.640]  你是當時的以色列人
[00:14:07.640 --> 00:14:10.640]  你是一個祭司
[00:14:10.640 --> 00:14:12.640]  你會聽到這些字眼的時候
[00:14:12.640 --> 00:14:14.640]  想到什麼
[00:14:14.640 --> 00:14:16.640]  上帝說什麼
[00:14:16.640 --> 00:14:18.640]  他一切都做起了
[00:14:18.640 --> 00:14:20.640]  如果你是一個祭司
[00:14:20.640 --> 00:14:21.640]  你就會想起
[00:14:21.640 --> 00:14:23.640]  做會望
[00:14:23.640 --> 00:14:26.640]  會望就是上帝住在我們中間
[00:14:26.640 --> 00:14:27.640]  上帝的同在
[00:14:27.640 --> 00:14:29.640]  是一個標記
[00:14:29.640 --> 00:14:31.640]  昭和禁忌39章這裡
[00:14:31.640 --> 00:14:33.640]  章望就是會望
[00:14:33.640 --> 00:14:37.640]  一切的工就這樣完了
[00:14:37.640 --> 00:14:39.640]  凡耶路亞話所吩咐摩西的
[00:14:39.640 --> 00:14:42.640]  以色列人就照樣做
[00:14:42.640 --> 00:14:44.640]  一切的工作都完了
[00:14:44.640 --> 00:14:46.640]  這句話一次又一次
[00:14:46.640 --> 00:14:49.640]  在建造會望的時候出現
[00:14:49.640 --> 00:14:50.640]  所以如果你用這樣的字眼
[00:14:50.640 --> 00:14:53.640]  去看回創世的第一章
[00:14:53.640 --> 00:14:55.640]  上帝創立這個世界的時候
[00:14:55.640 --> 00:14:56.640]  其實他就創立這個世界
[00:14:56.640 --> 00:14:58.640]  好像創立一個會望
[00:14:58.640 --> 00:15:00.640]  去到為自己建一個聖所
[00:15:00.640 --> 00:15:02.640]  一個聖殿
[00:15:02.640 --> 00:15:04.640]  你這樣看創世的第一章
[00:15:04.640 --> 00:15:06.640]  他就不是純粹說一些
[00:15:06.640 --> 00:15:08.640]  星球、九大行星
[00:15:08.640 --> 00:15:10.640]  全部放在一起
[00:15:10.640 --> 00:15:13.640]  不是一種純粹物理上
[00:15:13.640 --> 00:15:16.640]  物質上的擺設
[00:15:16.640 --> 00:15:18.640]  而是一個聖所
[00:15:18.640 --> 00:15:20.640]  整個宇宙
[00:15:20.640 --> 00:15:22.640]  整個的Cosmos
[00:15:22.640 --> 00:15:24.640]  Universe
[00:15:24.640 --> 00:15:26.640]  原來就是上帝的聖所
[00:15:26.640 --> 00:15:29.640]  宇宙就好像上帝的聖殿
[00:15:29.640 --> 00:15:32.640]  萬有上帝所安排的東西
[00:15:32.640 --> 00:15:36.640]  無論是天上的太陽、月亮
[00:15:36.640 --> 00:15:38.640]  地上的走獸等等
[00:15:38.640 --> 00:15:41.640]  都好像聖所裡面
[00:15:41.640 --> 00:15:43.640]  會望裡面的家具
[00:15:43.640 --> 00:15:45.640]  一個會望有的
[00:15:45.640 --> 00:15:47.640]  就是有很多不同的器具
[00:15:47.640 --> 00:15:50.640]  不只是一個空的場所
[00:15:50.640 --> 00:15:51.640]  裡面有什麼
[00:15:51.640 --> 00:15:52.640]  金燈台、陳設餅
[00:15:52.640 --> 00:15:55.640]  不同的擺設
[00:15:55.640 --> 00:15:56.640]  全部東西就像摩西他們
[00:15:56.640 --> 00:15:57.640]  做會望的時候
[00:15:57.640 --> 00:15:58.640]  做Temple的時候
[00:15:58.640 --> 00:15:59.640]  這個東西放在哪裡
[00:15:59.640 --> 00:16:00.640]  那個東西放在哪裡
[00:16:00.640 --> 00:16:02.640]  然後這個東西放在外面
[00:16:02.640 --> 00:16:03.640]  有些東西放在裡面
[00:16:03.640 --> 00:16:04.640]  就是這樣安排
[00:16:04.640 --> 00:16:06.640]  這樣Arrange了
[00:16:06.640 --> 00:16:08.640]  完了之後就怎麼樣
[00:16:08.640 --> 00:16:11.640]  上帝的榮耀就住在他們中間
[00:16:11.640 --> 00:16:15.640]  這個就是會望做的過程
[00:16:15.640 --> 00:16:17.640]  如果這樣看整個世界
[00:16:17.640 --> 00:16:18.640]  整個宇宙創世的第一章
[00:16:18.640 --> 00:16:20.640]  就是整個宇宙
[00:16:20.640 --> 00:16:23.640]  就是上帝擺設了所有的東西
[00:16:23.640 --> 00:16:26.640]  然後他就住在中間
[00:16:26.640 --> 00:16:29.640]  所以聖經裡面提到安息這件事
[00:16:29.640 --> 00:16:31.640]  不是因為累了就休息
[00:16:31.640 --> 00:16:33.640]  而是上帝擺設好所有東西的時候
[00:16:33.640 --> 00:16:35.640]  就要運作
[00:16:35.640 --> 00:16:36.640]  整個世界開始運作的時候
[00:16:36.640 --> 00:16:39.640]  他就住在裡面
[00:16:39.640 --> 00:16:40.640]  所以第七天
[00:16:40.640 --> 00:16:42.640]  其實就是登基的時候
[00:16:42.640 --> 00:16:44.640]  就是上帝真的作王、作主
[00:16:44.640 --> 00:16:46.640]  他要去運作
[00:16:46.640 --> 00:16:49.640]  Operate這個世界
[00:16:49.640 --> 00:16:51.640]  舉個例子
[00:16:51.640 --> 00:16:53.640]  疫情開始的時候
[00:16:53.640 --> 00:16:55.640]  大概三年前
[00:16:55.640 --> 00:16:57.640]  因為家裡要買一部新電腦
[00:16:57.640 --> 00:17:00.640]  因為要做那些Online的東西
[00:17:00.640 --> 00:17:05.640]  就買了一部Desktop
[00:17:05.640 --> 00:17:07.640]  然後有很多線
[00:17:07.640 --> 00:17:08.640]  有很多鍵盤
[00:17:08.640 --> 00:17:10.640]  或者有很多零件
[00:17:10.640 --> 00:17:11.640]  Hard Drive等等
[00:17:11.640 --> 00:17:13.640]  就要全部裝起來
[00:17:13.640 --> 00:17:15.640]  有鏡頭
[00:17:15.640 --> 00:17:18.640]  又有不同的Screen等等
[00:17:18.640 --> 00:17:20.640]  搞了我很久
[00:17:20.640 --> 00:17:22.640]  幾乎搞了幾天
[00:17:22.640 --> 00:17:25.640]  做完之後怎樣
[00:17:25.640 --> 00:17:27.640]  那些線全部駁好
[00:17:27.640 --> 00:17:29.640]  我會不會說
[00:17:29.640 --> 00:17:31.640]  我們可以打工了
[00:17:31.640 --> 00:17:33.640]  停工
[00:17:33.640 --> 00:17:34.640]  駁好所有東西的時候
[00:17:34.640 --> 00:17:36.640]  你就做什麼
[00:17:36.640 --> 00:17:38.640]  你就touch部機
[00:17:38.640 --> 00:17:40.640]  你就開始做什麼
[00:17:40.640 --> 00:17:41.640]  就是工作
