
[00:00:00.000 --> 00:00:01.780]  各位歡迎回來《智慧廚房》
[00:04:30.360 --> 00:04:33.360]  就先將他分了 99% 先
[00:04:33.360 --> 00:04:34.560]  他們吃光了
[00:04:34.560 --> 00:04:36.660]  然後剩下的 1%
[00:04:36.660 --> 00:04:40.460]  2% 就給那些貧苦大眾
[00:04:40.460 --> 00:04:42.760]  99% 的人口
[00:04:42.760 --> 00:04:44.360]  來分他一點點東西
[00:04:44.360 --> 00:04:47.260]  所以是一個很不均衡
[00:04:47.260 --> 00:04:48.760]  資源很不足
[00:04:48.760 --> 00:04:52.260]  很罕有的一個社會的狀況
[00:04:52.260 --> 00:04:53.660]  所以在聖經裡面
[00:04:53.660 --> 00:04:56.760]  經常聽到一些叫做仇富的話
[00:04:56.760 --> 00:04:59.660]  就是那些先知、雅各
[00:04:59.660 --> 00:05:02.560]  很不妥的那些有錢的人
[00:05:02.560 --> 00:05:03.760]  因為他們有權
[00:05:03.760 --> 00:05:04.760]  又有勢
[00:05:04.760 --> 00:05:05.760]  又有錢
[00:05:05.760 --> 00:05:08.660]  那麼就來欺壓當時的
[00:05:08.660 --> 00:05:10.360]  那麼這裡特別講到什麼呢?
[00:05:10.360 --> 00:05:12.960]  他說不僅他們這麼做是錯的
[00:05:12.960 --> 00:05:15.360]  他甚至說是末後的日子
[00:05:15.360 --> 00:05:16.660]  末後的日子是什麼呢?
[00:05:16.660 --> 00:05:19.160]  新約裡面這個 term(條件)是一個 technical term(技術性的條件)
[00:05:19.160 --> 00:05:20.560]  是耶穌第一次來
[00:05:20.560 --> 00:05:23.160]  跟耶穌第二次來中間的一段時間
[00:05:23.160 --> 00:05:26.260]  就是說在聖經的概念裡面
[00:05:26.260 --> 00:05:27.560]  這一段時間
[00:05:27.560 --> 00:05:29.460]  現在我們身處的這一段時間
[00:05:29.460 --> 00:05:33.360]  就是世界歷史裡面最後一段時間
[00:05:33.360 --> 00:05:35.260]  這個就叫做末後的日子
[00:05:35.260 --> 00:05:36.360]  last days(最後一天)
[00:05:36.360 --> 00:05:38.260]  之後上帝要做的事情是什麼呢?
[00:05:38.260 --> 00:05:40.260]  就是耶穌會回來
[00:05:40.260 --> 00:05:43.060]  然後會有最終的審判
[00:05:43.060 --> 00:05:43.760]  是不是?
[00:05:43.760 --> 00:05:45.860]  所以他在講這些富有的人
[00:05:45.860 --> 00:05:49.460]  不僅他們在倫理上是有邪惡的
[00:05:49.460 --> 00:05:54.360]  並且他們 doing this thing at the wrong time(做錯了事情)
[00:05:54.360 --> 00:05:55.760]  就是現在末後的日子
[00:05:55.760 --> 00:05:57.360]  他竟然不知道
[00:05:57.360 --> 00:05:59.860]  上帝會來審判
[00:05:59.860 --> 00:06:01.460]  他們逃走的日子
[00:06:01.460 --> 00:06:02.860]  會突然間來到的
[00:06:02.860 --> 00:06:06.560]  那麼這個是聖經裡面的末世觀 eschatology(末世觀)
[00:06:06.560 --> 00:06:07.760]  就是告訴我們
[00:06:07.760 --> 00:06:09.260]  因著現在這個末世
[00:06:09.260 --> 00:06:11.260]  我們現在的生活應該是怎麼樣的
[00:06:11.260 --> 00:06:13.560]  今天可能我們賺錢
[00:06:13.560 --> 00:06:15.360]  或者我們開發一些東西
[00:06:15.360 --> 00:06:16.760]  做生意等等
[00:06:16.760 --> 00:06:19.360]  就不會像以前那種看法了
[00:06:19.360 --> 00:06:21.960]  就是現在可能做生意開發
[00:06:21.960 --> 00:06:23.260]  是靠你自己的能力
[00:06:23.260 --> 00:06:25.560]  是一些正途可以做到的事情
[00:06:25.560 --> 00:06:28.860]  所以我們要做一點所謂 translation(翻譯)
[00:06:28.860 --> 00:06:30.260]  就是這段聖經
[00:06:30.260 --> 00:06:33.960]  雅各去警告有錢的人的時候
[00:06:33.960 --> 00:06:36.160]  我們應該怎麼去形容出來呢?
[00:06:36.160 --> 00:06:37.960]  那就不可以照字搬紙
[00:06:37.960 --> 00:06:40.060]  因為那個時代文化不同了
[00:06:40.060 --> 00:06:43.260]  但是那個屬靈的功課其實也在的
[00:06:43.260 --> 00:06:44.360]  那個信息是什麼呢?
[00:06:44.360 --> 00:06:47.360]  就是那種物質主義
[00:06:47.360 --> 00:06:49.660]  再大間一點的房子
[00:06:49.660 --> 00:06:51.660]  我們再有多一點東西
[00:06:51.660 --> 00:06:53.660]  我們再有多一點 gear(裝備)
[00:06:53.660 --> 00:06:56.660]  我們再有更加大的
[00:06:56.660 --> 00:06:57.960]  更加好的東西
[00:06:57.960 --> 00:06:59.760]  那麼我們心靈就會滿足了
[00:06:59.760 --> 00:07:02.060]  其實就是警告我們那種物質主義
[00:07:02.060 --> 00:07:04.160]  那種試探
[00:07:04.860 --> 00:07:06.360]  就是會侵蝕我們的心靈
[00:07:06.360 --> 00:07:10.160]  並且會將我們跟主的關係越來越拉遠
[00:07:10.160 --> 00:07:13.760]  使得我們好像當時富有的人
[00:07:13.760 --> 00:07:14.860]  我們不知道
[00:07:14.860 --> 00:07:17.260]  we are doing this at the wrong time(我們在做這件事在錯的時間)
[00:07:17.260 --> 00:07:19.460]  就是上帝的審判來到的時候
[00:07:19.460 --> 00:07:21.260]  我們怎麼去交賬呢?
[00:07:21.260 --> 00:07:22.760]  那麼也要提醒我們
[00:07:22.760 --> 00:07:26.360]  在我們這個比較富足的時代
[00:07:26.360 --> 00:07:30.060]  我們有沒有去實踐慷慨
[00:07:30.060 --> 00:07:30.960]  generosity(慷慨)
[00:07:30.960 --> 00:07:33.360]  我們有沒有實踐那種知足
[00:07:33.360 --> 00:07:34.260]  contentment(慷慨)
[00:07:34.560 --> 00:07:35.860]  就是我們現在有的東西
[00:07:35.860 --> 00:07:37.060]  其實已經很好了
[00:07:37.060 --> 00:07:39.360]  那麼這個是一個很大的提醒
[00:07:39.360 --> 00:07:41.360]  就是聖經裡面由始至終
[00:07:41.360 --> 00:07:42.460]  從舊弱到新弱
[00:07:42.460 --> 00:07:43.860]  都有一個原則
[00:07:43.860 --> 00:07:46.260]  所有我們的一分一毫
[00:07:46.260 --> 00:07:47.760]  都是屬於上帝的
[00:07:47.760 --> 00:07:51.160]  最終的把握權都是上帝的
[00:07:51.160 --> 00:07:53.260]  我們只不過是一個 bank manager(銀行經理)
[00:07:53.260 --> 00:07:56.060]  就是他放在我們的口袋裡面
[00:07:56.060 --> 00:07:57.560]  我們也去管理而已
[00:07:57.560 --> 00:07:59.660]  我們有一種很大的 condition(條件)就是
[00:07:59.660 --> 00:08:01.160]  我十一房獻了
[00:08:01.160 --> 00:08:03.160]  那麼其餘的十分之九
[00:08:03.160 --> 00:08:04.260]  就一定是我的了
[00:08:04.260 --> 00:08:05.760]  上帝是沒有 say(說)的
[00:08:05.760 --> 00:08:08.460]  上帝是不需要過問的
[00:08:08.460 --> 00:08:09.560]  我喜歡怎麼用就怎麼用
[00:08:09.560 --> 00:08:10.560]  那麼這個呢
[00:08:10.560 --> 00:08:13.760]  不是聖經裡面的財富的觀念
[00:08:13.760 --> 00:08:17.060]  這個不是上帝要我們做的管家
[00:08:17.060 --> 00:08:19.360]  其實百分之一百都是上帝的
[00:08:19.360 --> 00:08:21.360]  遲早我們會見主的
[00:08:21.360 --> 00:08:22.360]  我們怎麼交貨呢
[00:08:22.360 --> 00:08:24.460]  他其中一個問的問題就是
[00:08:24.460 --> 00:08:25.660]  我們的 worth(值)
[00:08:25.660 --> 00:08:28.360]  所以你說到跟隨主的時候
[00:08:28.360 --> 00:08:29.460]  做一個門徒
[00:08:29.460 --> 00:08:30.160]  decipher(記載)
[00:08:30.160 --> 00:08:31.760]  一定會 touch on(觸碰)
[00:08:31.760 --> 00:08:33.160]  我們的錢包
[00:08:33.460 --> 00:08:36.160]  一定會 touch on(觸碰)我們的錢財
[00:08:36.160 --> 00:08:37.760]  所以我們真的要想一下
[00:08:37.760 --> 00:08:39.160]  到底我們跟隨主的時候
[00:08:39.160 --> 00:08:40.460]  我們有沒有知足
[00:08:40.460 --> 00:08:43.760]  有沒有實踐慷慨這個原則
[00:08:43.760 --> 00:08:46.660]  所以真的簡簡單單有一頓飯
[00:08:46.660 --> 00:08:49.060]  其實真的是我們應該有的
[00:08:49.060 --> 00:08:50.260]  生活的原則
[00:08:50.260 --> 00:08:52.460]  大魚大肉我們感謝主
[00:08:52.460 --> 00:08:53.560]  是不是有這樣的時候
[00:08:53.560 --> 00:08:54.260]  不過
[00:08:54.260 --> 00:08:56.160]  大部分的時間
[00:08:56.160 --> 00:08:57.760]  我們應該是簡簡單單
[00:08:57.760 --> 00:08:59.260]  我們用剩了的東西
[00:08:59.260 --> 00:09:01.160]  或者我們有的財富
[00:09:01.160 --> 00:09:02.760]  我們怎麼去祝福其他人呢
[00:09:02.760 --> 00:09:05.060]  一個 art center(藝術中心)的世界觀
[00:09:05.060 --> 00:09:07.060]  每一個我們跟隨主的人
[00:09:07.060 --> 00:09:09.060]  我們不斷地需要去學習這件事
[00:09:09.060 --> 00:09:10.960]  所以今天我們煮什麼呢
[00:09:10.960 --> 00:09:12.060]  煮一些很簡單的東西
[00:09:12.060 --> 00:09:28.460]  有多簡單呢
[00:09:28.460 --> 00:09:30.760]  就是煮蛋了
[00:09:31.460 --> 00:09:33.060]  這次煮一個早餐
[00:09:33.060 --> 00:09:34.760]  平時不知道大家早餐吃什麼
[00:09:34.760 --> 00:09:36.260]  我的早餐是很簡單的
[00:09:36.260 --> 00:09:38.260]  我喝一杯咖啡
[00:09:38.260 --> 00:09:39.160]  黑咖啡
[00:09:39.160 --> 00:09:40.360]  不加任何東西的
[00:09:40.360 --> 00:09:41.660]  另外呢
[00:09:41.660 --> 00:09:42.660]  就吃一碗
[00:09:42.660 --> 00:09:43.660]  這麼大一碗的
[00:09:43.660 --> 00:09:44.660]  屋苗
[00:09:44.660 --> 00:09:46.360]  那些的麥片
[00:09:46.360 --> 00:09:47.960]  就這麼加水
[00:09:47.960 --> 00:09:49.860]  然後叮它一分鐘
[00:09:49.860 --> 00:09:50.860]  就是這麼簡單
[00:09:50.860 --> 00:09:51.860]  我真的很簡單
[00:09:51.860 --> 00:09:52.960]  一碗屋苗
[00:09:52.960 --> 00:09:54.860]  然後一杯咖啡
[00:09:54.860 --> 00:09:55.560]  有時候呢
[00:09:55.560 --> 00:09:56.960]  我會煎一隻蛋
[00:09:56.960 --> 00:09:57.960]  弄一隻蛋字
[00:09:57.960 --> 00:09:58.660]  這麼簡單
[00:09:59.060 --> 00:10:00.160]  這次呢
[00:10:00.160 --> 00:10:01.660]  就做一個比較特別的蛋
[00:10:01.660 --> 00:10:02.460]  想告訴你
[00:10:02.460 --> 00:10:04.560]  簡單的其實都可以很有趣
[00:10:04.560 --> 00:10:06.060]  可以很好吃的
[00:10:06.060 --> 00:10:07.760]  大家可能試過了
[00:10:07.760 --> 00:10:09.160]  叫做Sauvéé Omelette
[00:10:09.160 --> 00:10:13.060]  就是非常厚的煎蛋
[00:10:13.060 --> 00:10:13.660]  那麼
[00:10:13.660 --> 00:10:14.160]  不過呢
[00:10:14.160 --> 00:10:15.860]  我就看了不同的食譜
[00:10:15.860 --> 00:10:17.160]  有些是兩隻蛋
[00:10:17.160 --> 00:10:18.060]  有些是五隻蛋
[00:10:18.060 --> 00:10:18.860]  有些是七隻
[00:10:18.860 --> 00:10:19.560]  有些是十隻的
[00:10:19.560 --> 00:10:21.360]  就煮給一位的人的
[00:10:21.360 --> 00:10:23.260]  因為我想簡單嘛
[00:10:23.260 --> 00:10:25.760]  還有我想將那個食譜呢
[00:10:25.760 --> 00:10:27.660]  就教成是一隻蛋
[00:10:28.160 --> 00:10:29.260]  所以需要什麼呢
[00:10:29.260 --> 00:10:30.560]  需要蛋
[00:10:30.560 --> 00:10:31.260]  一隻
[00:10:31.260 --> 00:10:33.060]  那麼這些多了的
[00:10:33.060 --> 00:10:34.060]  一隻蛋
[00:10:34.060 --> 00:10:34.760]  然後呢
[00:10:34.760 --> 00:10:35.760]  我們呢
[00:10:35.760 --> 00:10:37.360]  需要一點點鹽
[00:10:37.360 --> 00:10:38.760]  那麼也呢
[00:10:38.760 --> 00:10:40.460]  是需要一些糖
[00:10:40.460 --> 00:10:41.760]  那麼到煎的時候呢
[00:10:41.760 --> 00:10:42.460]  我們需要呢
[00:10:42.460 --> 00:10:43.860]  牛油或者呢
[00:10:43.860 --> 00:10:45.460]  橄欖油
[00:10:45.460 --> 00:10:46.460]  那麼我選了橄欖油
[00:10:46.460 --> 00:10:46.960]  為什麼呢
[00:10:46.960 --> 00:10:47.860]  等一下告訴你
[00:10:47.860 --> 00:10:50.260]  蛋黃蛋白分開
[00:10:50.260 --> 00:10:52.860]  那麼原來就是這樣子而已
[00:10:52.860 --> 00:10:54.060]  就是這麼簡單
[00:10:54.060 --> 00:10:54.860]  倒來倒去
[00:10:54.860 --> 00:10:57.860]  那麼將蛋黃打發的時候呢
[00:10:58.160 --> 00:10:59.860]  我們加一點點鹽就夠了
[00:10:59.860 --> 00:11:00.360]  那麼
[00:11:00.360 --> 00:11:01.260]  吃多鹹呢
[00:11:01.260 --> 00:11:02.060]  你自己啦
[00:11:02.060 --> 00:11:03.560]  你自己決定
[00:11:03.560 --> 00:11:05.860]  那麼將蛋黃呢
[00:11:05.860 --> 00:11:06.760]  先打發掉
[00:11:06.760 --> 00:11:08.560]  然後蛋白呢
[00:11:08.560 --> 00:11:09.260]  我們再加呢
[00:11:09.260 --> 00:11:10.160]  糖呢
[00:11:10.160 --> 00:11:10.760]  一點點
[00:11:10.760 --> 00:11:11.860]  那麼然後呢
[00:11:11.860 --> 00:11:12.760]  我們就要
[00:11:12.760 --> 00:11:14.560]  將蛋白
[00:11:14.560 --> 00:11:15.260]  去打發
[00:11:15.260 --> 00:11:15.960]  打發掉
[00:11:15.960 --> 00:11:17.960]  打發到它變泡
[00:11:17.960 --> 00:11:19.960]  當然如果你用電的mixer
[00:11:19.960 --> 00:11:20.660]  就會快一點啦
[00:11:20.660 --> 00:11:21.160]  是不是
[00:11:21.160 --> 00:11:23.360]  但是這次我們考一下自己耐性
[00:11:23.360 --> 00:11:24.460]  為什麼要考耐性呢
[00:11:24.460 --> 00:11:26.060]  因為《雅各書》呢
[00:11:26.060 --> 00:11:27.460]  五章第七至十一節
[00:11:27.460 --> 00:11:28.160]  講什麼呢
[00:11:28.160 --> 00:11:29.660]  就是講忍耐了
[00:11:29.660 --> 00:11:31.660]  你記得第一章也是講到忍耐
[00:11:31.660 --> 00:11:32.360]  試探
[00:11:32.360 --> 00:11:34.360]  試煉來到的時候我們需要忍耐
[00:11:34.360 --> 00:11:36.260]  七至十一節這裡講什麼呢
[00:11:36.260 --> 00:11:36.860]  他說
[00:11:36.860 --> 00:11:38.960]  所以弟兄們你們應當忍耐
[00:11:38.960 --> 00:11:40.460]  直到主來下
[00:11:40.460 --> 00:11:41.160]  這裡呢
[00:11:41.160 --> 00:11:42.760]  他頭六節
[00:11:42.760 --> 00:11:45.960]  我想常文下里大概是警告當時一些
[00:11:45.960 --> 00:11:49.060]  可能甚至不是教會的權貴
[00:11:49.060 --> 00:11:51.260]  先知經常都做這件事情的
[00:11:51.260 --> 00:11:52.160]  去挑戰那些
[00:11:52.160 --> 00:11:55.060]  就算是教會以外的權貴
[00:11:55.060 --> 00:11:56.760]  那麼來到這裡第七節呢
[00:11:56.760 --> 00:11:58.360]  他就講弟兄們了
[00:11:58.360 --> 00:11:59.360]  就是弟兄姐妹
[00:11:59.360 --> 00:12:00.860]  講到教會裡面
[00:12:00.860 --> 00:12:04.660]  那些大部分可能是受欺壓的那些人
[00:12:04.660 --> 00:12:05.260]  他說
[00:12:05.260 --> 00:12:07.560]  所以弟兄們你們應當要忍耐
[00:12:07.560 --> 00:12:08.760]  直到主來
[00:12:08.760 --> 00:12:09.460]  看啊
[00:12:09.460 --> 00:12:12.860]  農夫等候著地裡寶貴的出產
[00:12:12.860 --> 00:12:14.760]  為他忍耐
[00:12:14.760 --> 00:12:17.160]  直到獲得秋林春雨
[00:12:17.160 --> 00:12:19.160]  你們也應當忍耐
[00:12:19.160 --> 00:12:20.360]  好像農夫那樣忍耐
[00:12:20.360 --> 00:12:22.160]  堅定自己的心
[00:12:22.160 --> 00:12:23.960]  因為主在內只近了
[00:12:23.960 --> 00:12:25.860]  弟兄們不要彼此的抱怨
[00:12:25.860 --> 00:12:27.360]  免得你們受審判
[00:12:27.360 --> 00:12:27.760]  看啊
[00:12:27.760 --> 00:12:30.260]  審判的主已經站在門前了
[00:12:30.260 --> 00:12:33.960]  弟兄們你們應當效法奉主的名說話的先知
[00:12:33.960 --> 00:12:37.060]  以他們為受苦忍耐的榜樣
[00:12:37.060 --> 00:12:37.560]  看啊
[00:12:37.560 --> 00:12:38.760]  那些忍耐的人
[00:12:38.760 --> 00:12:41.560]  我們稱他們為有福的
[00:12:41.560 --> 00:12:44.460]  你們聽過約伯的忍耐
[00:12:44.460 --> 00:12:47.260]  也看見了主賜給他的結果
[00:12:47.260 --> 00:12:50.960]  知道主是滿有憐憫和仁慈的
[00:12:50.960 --> 00:12:54.460]  那麼我們可能會覺得
[00:12:54.560 --> 00:12:56.860]  瓦國無緣無故轉了主題
[00:12:56.860 --> 00:12:57.560]  說忍耐
[00:12:57.560 --> 00:12:58.960]  之前就在說那些
[00:12:58.960 --> 00:13:01.660]  就是有權有勢的人
[00:13:01.660 --> 00:13:03.060]  他們是欺壓人等等
[00:13:03.060 --> 00:13:06.460]  其實這些都是猶太人的背景
[00:13:06.460 --> 00:13:10.060]  猶太人很多這些章節
[00:13:10.060 --> 00:13:11.660]  這些經文都是說到
[00:13:11.660 --> 00:13:12.960]  二人
[00:13:12.960 --> 00:13:15.260]  就是窮人受苦的時候
[00:13:15.260 --> 00:13:16.560]  他們可以做些什麼
[00:13:16.560 --> 00:13:19.860]  當時的窮人當然沒有勢力了
[00:13:19.860 --> 00:13:22.660]  他們就要去仰望主了
[00:13:22.860 --> 00:13:24.660]  那麼這裡主題的變化
[00:13:24.660 --> 00:13:27.060]  其實就是這些猶太人文學經常有的
[00:13:27.060 --> 00:13:28.860]  審判講完了
[00:13:28.860 --> 00:13:32.160]  然後就勸勉那些等待著的人
[00:13:32.160 --> 00:13:34.760]  他們要繼續堅定他們的心
[00:13:34.760 --> 00:13:36.760]  譬如詩篇37篇
[00:13:36.760 --> 00:13:38.360]  詩篇73篇
[00:13:38.360 --> 00:13:39.860]  如果你回去看一下的話
[00:13:39.860 --> 00:13:42.460]  你知道這兩篇詩篇都是講到
[00:13:42.460 --> 00:13:44.560]  不要心懷不平
[00:13:44.560 --> 00:13:46.460]  你要繼續去等候主
[00:13:46.460 --> 00:13:48.860]  因為有永恆的結局
[00:13:48.860 --> 00:13:50.960]  你才會有盼望
[00:13:50.960 --> 00:13:52.260]  那麼
[00:13:52.960 --> 00:13:54.260]  縱使你做不到什麼
[00:13:54.260 --> 00:13:55.560]  你還是可以等候主
[00:13:55.560 --> 00:13:57.560]  因為主永遠都是公義的
[00:13:57.560 --> 00:13:59.460]  那麼這裡又要講回
[00:13:59.460 --> 00:14:01.360]  我們不要斷章取義
[00:14:01.360 --> 00:14:03.560]  要留意當時的社會背景
[00:14:03.560 --> 00:14:05.860]  那些窮人沒有任何勢力的
[00:14:05.860 --> 00:14:08.260]  他們沒有任何的 opinion(意見)可以講出來
[00:14:08.260 --> 00:14:11.460]  所以聖經叫他們去忍耐
[00:14:11.460 --> 00:14:12.460]  不是叫他們去死忍
[00:14:12.460 --> 00:14:14.960]  因為當時他們確實真的沒有這樣的能力
[00:14:14.960 --> 00:14:16.460]  去反抗等等
[00:14:16.460 --> 00:14:18.560]  也不能夠照字搬字說
[00:14:18.560 --> 00:14:20.160]  哦!你今天就是總之就是死忍
[00:14:20.160 --> 00:14:21.960]  我們什麼都不要出聲
[00:14:21.960 --> 00:14:24.260]  我們就沉默不作聲
[00:14:24.260 --> 00:14:25.760]  不是這樣的意思
[00:14:25.760 --> 00:14:28.460]  而是當時的人確實真的沒有這樣的能力
[00:14:28.460 --> 00:14:30.760]  那麼這裡就讓我們想到
