
[00:00:00.000 --> 00:00:05.600]  大家好,我是很高興又和大家一起在這週的節目中與神的話一起跳進來,
[00:01:27.800 --> 00:01:29.800]  我們看到在街上的暴力,
[00:01:29.800 --> 00:01:31.800]  我們看到在街上的暴力,
[00:01:31.800 --> 00:01:33.800]  我們看到在街上的暴力,
[00:01:33.800 --> 00:01:35.800]  我們看到在街上的暴力,
[00:01:35.800 --> 00:01:37.800]  我們看到在街上的暴力,
[00:01:37.800 --> 00:01:39.800]  我們看到在街上的暴力,
[00:01:39.800 --> 00:01:41.800]  我們看到在街上的暴力,
[00:01:41.800 --> 00:01:43.800]  我們看到在街上的暴力,
[00:01:43.800 --> 00:01:45.800]  我們看到在街上的暴力,
[00:01:45.800 --> 00:01:47.800]  我們看到在街上的暴力,
[00:01:47.800 --> 00:01:49.800]  我們看到在街上的暴力,
[00:01:49.800 --> 00:01:51.800]  我們看到在街上的暴力,
[00:01:51.800 --> 00:01:53.800]  我們看到在街上的暴力,
[00:01:53.800 --> 00:01:55.800]  我們看到在街上的暴力,
[00:01:55.800 --> 00:01:57.800]  我們看到在街上的暴力,
[00:01:57.800 --> 00:01:59.800]  我們看到在街上的暴力,
[00:01:59.800 --> 00:02:01.800]  我們看到在街上的暴力,
[00:02:01.800 --> 00:02:03.800]  我們看到在街上的暴力,
[00:02:03.800 --> 00:02:05.800]  我們看到在街上的暴力,
[00:02:05.800 --> 00:02:07.800]  我們看到在街上的暴力,
[00:02:07.800 --> 00:02:09.800]  我們看到在街上的暴力,
[00:02:09.800 --> 00:02:11.800]  我們看到在街上的暴力,
[00:02:11.800 --> 00:02:13.800]  我們看到在街上的暴力,
[00:02:13.800 --> 00:02:15.800]  我們看到在街上的暴力,
[00:02:15.800 --> 00:02:17.800]  我們看到在街上的暴力,
[00:02:17.800 --> 00:02:19.800]  我們看到在街上的暴力,
[00:02:19.800 --> 00:02:21.800]  我們看到在街上的暴力,
[00:02:21.800 --> 00:02:23.800]  我們看到在街上的暴力,
[00:02:23.800 --> 00:02:25.800]  我們看到在街上的暴力,
[00:02:25.800 --> 00:02:27.800]  我們看到在街上的暴力,
[00:02:27.800 --> 00:02:29.800]  我們看到在街上的暴力,
[00:02:29.800 --> 00:02:31.800]  我們看到在街上的暴力,
[00:02:31.800 --> 00:02:33.800]  我們看到在街上的暴力,
[00:02:33.800 --> 00:02:35.800]  我們看到在街上的暴力,
[00:02:35.800 --> 00:02:37.800]  我們看到在街上的暴力,
[00:02:37.800 --> 00:02:39.800]  我們看到在街上的暴力,
[00:02:39.800 --> 00:02:41.800]  我們看到在街上的暴力,
[00:02:41.800 --> 00:02:43.800]  我們看到在街上的暴力,
[00:02:43.800 --> 00:02:45.800]  我們看到在街上的暴力,
[00:02:45.800 --> 00:02:47.800]  我們看到在街上的暴力,
[00:02:47.800 --> 00:02:49.800]  我們看到在街上的暴力,
[00:02:49.800 --> 00:02:51.800]  我們看到在街上的暴力,
[00:02:51.800 --> 00:02:53.800]  我們看到在街上的暴力,
[00:02:53.800 --> 00:02:55.800]  我們看到在街上的暴力,
[00:02:55.800 --> 00:02:57.800]  我們看到在街上的暴力,
[00:02:57.800 --> 00:02:59.800]  我們看到在街上的暴力,
[00:02:59.800 --> 00:03:01.800]  我們看到在街上的暴力,
[00:03:01.800 --> 00:03:03.800]  我們看到在街上的暴力,
[00:03:03.800 --> 00:03:05.800]  我們看到在街上的暴力,
[00:03:05.800 --> 00:03:07.800]  我們看到在街上的暴力,
[00:03:07.800 --> 00:03:09.800]  我們看到在街上的暴力,
[00:03:09.800 --> 00:03:11.800]  我們看到在街上的暴力,
[00:03:11.800 --> 00:03:13.800]  我們看到在街上的暴力,
[00:03:13.800 --> 00:03:15.800]  我們看到在街上的暴力,
[00:03:15.800 --> 00:03:17.800]  我們看到在街上的暴力,
[00:03:17.800 --> 00:03:19.800]  我們看到在街上的暴力,
[00:03:19.800 --> 00:03:21.800]  我們看到在街上的暴力,
[00:03:21.800 --> 00:03:23.800]  我們看到在街上的暴力,
[00:03:23.800 --> 00:03:25.800]  我們看到在街上的暴力,
[00:03:25.800 --> 00:03:27.800]  我們看到在街上的暴力,
[00:03:27.800 --> 00:03:29.800]  我們看到在街上的暴力,
[00:03:29.800 --> 00:03:31.800]  我們看到在街上的暴力,
[00:03:31.800 --> 00:03:33.800]  我們看到在街上的暴力,
[00:03:33.800 --> 00:03:35.800]  我們看到在街上的暴力,
[00:03:35.800 --> 00:03:37.800]  我們看到在街上的暴力,
[00:03:37.800 --> 00:03:39.800]  我們看到在街上的暴力,
[00:03:39.800 --> 00:03:41.800]  我們看到在街上的暴力,
[00:03:41.800 --> 00:03:43.800]  我們看到在街上的暴力,
[00:03:43.800 --> 00:03:45.800]  我們看到在街上的暴力,
[00:03:45.800 --> 00:03:47.800]  我們看到在街上的暴力,
[00:03:47.800 --> 00:03:49.800]  我們看到在街上的暴力,
[00:03:49.800 --> 00:03:51.800]  我們看到在街上的暴力,
[00:03:51.800 --> 00:03:53.800]  我們看到在街上的暴力,
[00:03:53.800 --> 00:03:55.800]  我們看到在街上的暴力,
[00:03:55.800 --> 00:03:57.800]  我們看到在街上的暴力,
[00:03:57.800 --> 00:03:59.800]  我們看到在街上的暴力,
[00:03:59.800 --> 00:04:01.800]  我們看到在街上的暴力,
[00:04:01.800 --> 00:04:03.800]  我們看到在街上的暴力,
[00:04:03.800 --> 00:04:05.800]  我們看到在街上的暴力,
[00:04:05.800 --> 00:04:07.800]  我們看到在街上的暴力,
[00:04:07.800 --> 00:04:09.800]  我們看到在街上的暴力,
[00:04:09.800 --> 00:04:11.800]  我們看到在街上的暴力,
[00:04:11.800 --> 00:04:13.800]  我們看到在街上的暴力,
[00:04:13.800 --> 00:04:15.800]  我們看到在街上的暴力,
[00:04:15.800 --> 00:04:17.800]  我們看到在街上的暴力,
[00:04:17.800 --> 00:04:19.800]  我們看到在街上的暴力,
[00:04:19.800 --> 00:04:21.800]  我們看到在街上的暴力,
[00:04:21.800 --> 00:04:23.800]  我們看到在街上的暴力,
[00:04:23.800 --> 00:04:25.800]  我們看到在街上的暴力,
[00:04:25.800 --> 00:04:27.800]  我們看到在街上的暴力,
[00:04:27.800 --> 00:04:29.800]  我們看到在街上的暴力,
[00:04:29.800 --> 00:04:31.800]  我們看到在街上的暴力,
[00:04:31.800 --> 00:04:33.800]  我們看到在街上的暴力,
[00:04:33.800 --> 00:04:35.800]  我們看到在街上的暴力,
[00:04:35.800 --> 00:04:37.800]  我們看到在街上的暴力,
[00:04:37.800 --> 00:04:39.800]  我們看到在街上的暴力,
[00:04:39.800 --> 00:04:41.800]  我們看到在街上的暴力,
[00:04:41.800 --> 00:04:43.800]  我們看到在街上的暴力,
[00:04:43.800 --> 00:04:45.800]  我們看到在街上的暴力,
[00:04:45.800 --> 00:04:47.800]  我們看到在街上的暴力,
[00:04:47.800 --> 00:04:49.800]  我們看到在街上的暴力,
[00:04:49.800 --> 00:04:51.800]  我們看到在街上的暴力,
[00:04:51.800 --> 00:04:53.800]  我們看到在街上的暴力,
[00:04:53.800 --> 00:04:55.800]  我們看到在街上的暴力,
[00:04:55.800 --> 00:04:57.800]  我們看到在街上的暴力,
[00:04:57.800 --> 00:04:59.800]  我們看到在街上的暴力,
[00:04:59.800 --> 00:05:01.800]  我們看到在街上的暴力,
[00:05:01.800 --> 00:05:03.800]  我們看到在街上的暴力,
[00:05:03.800 --> 00:05:05.800]  我們看到在街上的暴力,
[00:05:05.800 --> 00:05:07.800]  我們看到在街上的暴力,
[00:05:07.800 --> 00:05:09.800]  我們看到在街上的暴力,
[00:05:09.800 --> 00:05:11.800]  我們看到在街上的暴力,
[00:05:11.800 --> 00:05:13.800]  我們看到在街上的暴力,
[00:05:13.800 --> 00:05:15.800]  我們看到在街上的暴力,
[00:05:15.800 --> 00:05:17.800]  我們看到在街上的暴力,
[00:05:17.800 --> 00:05:19.800]  我們看到在街上的暴力,
[00:05:19.800 --> 00:05:21.800]  我們看到在街上的暴力,
[00:05:21.800 --> 00:05:23.800]  我們看到在街上的暴力,
[00:05:23.800 --> 00:05:25.800]  我們看到在街上的暴力,
[00:05:25.800 --> 00:05:27.800]  我們看到在街上的暴力,
[00:05:27.800 --> 00:05:29.800]  我們看到在街上的暴力,
[00:05:29.800 --> 00:05:31.800]  我們看到在街上的暴力,
[00:05:31.800 --> 00:05:33.800]  我們看到在街上的暴力,
[00:05:33.800 --> 00:05:35.800]  我們看到在街上的暴力,
[00:05:35.800 --> 00:05:37.800]  我們看到在街上的暴力,
[00:05:37.800 --> 00:05:39.800]  我們看到在街上的暴力,
[00:05:39.800 --> 00:05:41.800]  我們看到在街上的暴力,
[00:05:41.800 --> 00:05:43.800]  我們看到在街上的暴力,
[00:05:43.800 --> 00:05:45.800]  我們看到在街上的暴力,
[00:05:45.800 --> 00:05:47.800]  我們看到在街上的暴力,
[00:05:47.800 --> 00:05:49.800]  我們看到在街上的暴力,
[00:05:49.800 --> 00:05:51.800]  我們看到在街上的暴力,
[00:05:51.800 --> 00:05:53.800]  我們看到在街上的暴力,
[00:05:53.800 --> 00:05:55.800]  我們看到在街上的暴力,
[00:05:55.800 --> 00:05:57.800]  我們看到在街上的暴力,
[00:05:57.800 --> 00:05:59.800]  我們看到在街上的暴力,
[00:05:59.800 --> 00:06:01.800]  我們看到在街上的暴力,
[00:06:01.800 --> 00:06:03.800]  我們看到在街上的暴力,
[00:06:03.800 --> 00:06:05.800]  我們看到在街上的暴力,
[00:06:05.800 --> 00:06:07.800]  我們看到在街上的暴力,
[00:06:07.800 --> 00:06:09.800]  我們看到在街上的暴力,
[00:06:09.800 --> 00:06:11.800]  我們看到在街上的暴力,
[00:06:11.800 --> 00:06:13.800]  我們看到在街上的暴力,
[00:06:13.800 --> 00:06:15.800]  我們看到在街上的暴力,
[00:06:15.800 --> 00:06:17.800]  我們看到在街上的暴力,
[00:06:17.800 --> 00:06:19.800]  我們看到在街上的暴力,
[00:06:19.800 --> 00:06:21.800]  我們看到在街上的暴力,
[00:06:21.800 --> 00:06:23.800]  我們看到在街上的暴力,
[00:06:23.800 --> 00:06:25.800]  我們看到在街上的暴力,
[00:06:25.800 --> 00:06:27.800]  我們看到在街上的暴力,
[00:06:27.800 --> 00:06:29.800]  我們看到在街上的暴力,
[00:06:29.800 --> 00:06:31.800]  我們看到在街上的暴力,
[00:06:31.800 --> 00:06:33.800]  我們看到在街上的暴力,
[00:06:33.800 --> 00:06:35.800]  我們看到在街上的暴力,
[00:06:35.800 --> 00:06:37.800]  我們看到在街上的暴力,
[00:06:37.800 --> 00:06:39.800]  我們看到在街上的暴力,
[00:06:39.800 --> 00:06:41.800]  我們看到在街上的暴力,
[00:06:41.800 --> 00:06:43.800]  我們看到在街上的暴力,
[00:06:43.800 --> 00:06:45.800]  我們看到在街上的暴力,
[00:06:45.800 --> 00:06:47.800]  我們看到在街上的暴力,
[00:06:47.800 --> 00:06:49.800]  我們看到在街上的暴力,
[00:06:49.800 --> 00:06:51.800]  我們看到在街上的暴力,
[00:06:51.800 --> 00:06:53.800]  我們看到在街上的暴力,
[00:06:53.800 --> 00:06:55.800]  我們看到在街上的暴力,
[00:06:55.800 --> 00:06:57.800]  我們看到在街上的暴力,
[00:06:57.800 --> 00:06:59.800]  我們看到在街上的暴力,
[00:06:59.800 --> 00:07:01.800]  我們看到在街上的暴力,
[00:07:01.800 --> 00:07:03.800]  我們看到在街上的暴力,
[00:07:03.800 --> 00:07:05.800]  我們看到在街上的暴力,
[00:07:05.800 --> 00:07:07.800]  我們看到在街上的暴力,
[00:07:07.800 --> 00:07:09.800]  我們看到在街上的暴力,
[00:07:09.800 --> 00:07:11.800]  我們看到在街上的暴力,
[00:07:11.800 --> 00:07:13.800]  我們看到在街上的暴力,
[00:07:13.800 --> 00:07:15.800]  我們看到在街上的暴力,
[00:07:15.800 --> 00:07:17.800]  我們看到在街上的暴力,
[00:07:17.800 --> 00:07:19.800]  我們看到在街上的暴力,
[00:07:19.800 --> 00:07:21.800]  我們看到在街上的暴力,
[00:07:21.800 --> 00:07:23.800]  我們看到在街上的暴力,
[00:07:23.800 --> 00:07:25.800]  我們看到在街上的暴力,
[00:07:25.800 --> 00:07:27.800]  我們看到在街上的暴力,
[00:07:27.800 --> 00:07:29.800]  我們看到在街上的暴力,
[00:07:29.800 --> 00:07:31.800]  我們看到在街上的暴力,
[00:07:31.800 --> 00:07:33.800]  我們看到在街上的暴力,
[00:07:33.800 --> 00:07:35.800]  我們看到在街上的暴力,
[00:07:35.800 --> 00:07:37.800]  我們看到在街上的暴力,
[00:07:37.800 --> 00:07:39.800]  我們看到在街上的暴力,
[00:07:39.800 --> 00:07:41.800]  我們看到在街上的暴力,
[00:07:41.800 --> 00:07:43.800]  我們看到在街上的暴力,
[00:07:43.800 --> 00:07:45.800]  我們看到在街上的暴力,
[00:07:45.800 --> 00:07:47.800]  我們看到在街上的暴力,
[00:07:47.800 --> 00:07:49.800]  我們看到在街上的暴力,
[00:07:49.800 --> 00:07:51.800]  我們看到在街上的暴力,
[00:07:51.800 --> 00:07:53.800]  我們看到在街上的暴力,
[00:07:53.800 --> 00:07:55.800]  我們看到在街上的暴力,
[00:07:55.800 --> 00:07:57.800]  我們看到在街上的暴力,
[00:07:57.800 --> 00:07:59.800]  我們看到在街上的暴力,
[00:07:59.800 --> 00:08:01.800]  我們看到在街上的暴力,
[00:08:01.800 --> 00:08:03.800]  我們看到在街上的暴力,
[00:08:03.800 --> 00:08:05.800]  我們看到在街上的暴力,
[00:08:05.800 --> 00:08:07.800]  我們看到在街上的暴力,
[00:08:07.800 --> 00:08:09.800]  我們看到在街上的暴力,
[00:08:09.800 --> 00:08:11.800]  我們看到在街上的暴力,
[00:08:11.800 --> 00:08:13.800]  我們看到在街上的暴力,
[00:08:13.800 --> 00:08:15.800]  我們看到在街上的暴力,
[00:08:15.800 --> 00:08:17.800]  我們看到在街上的暴力,
[00:08:17.800 --> 00:08:19.800]  我們看到在街上的暴力,
[00:08:19.800 --> 00:08:21.800]  我們看到在街上的暴力,
[00:08:21.800 --> 00:08:23.800]  我們看到在街上的暴力,
[00:08:23.800 --> 00:08:25.800]  我們看到在街上的暴力,
[00:08:25.800 --> 00:08:27.800]  我們看到在街上的暴力,
[00:08:27.800 --> 00:08:29.800]  我們看到在街上的暴力,
[00:08:29.800 --> 00:08:31.800]  我們看到在街上的暴力,
[00:08:31.800 --> 00:08:33.800]  我們看到在街上的暴力,
[00:08:33.800 --> 00:08:35.800]  我們看到在街上的暴力,
[00:08:35.800 --> 00:08:37.800]  我們看到在街上的暴力,
[00:08:37.800 --> 00:08:39.800]  我們看到在街上的暴力,
[00:08:39.800 --> 00:08:41.800]  我們看到在街上的暴力,
[00:08:41.800 --> 00:08:43.800]  我們看到在街上的暴力,
[00:08:43.800 --> 00:08:45.800]  我們看到在街上的暴力,
[00:08:45.800 --> 00:08:47.800]  我們看到在街上的暴力,
[00:08:47.800 --> 00:08:49.800]  我們看到在街上的暴力,
[00:08:49.800 --> 00:08:51.800]  我們看到在街上的暴力,
[00:08:51.800 --> 00:08:53.800]  我們看到在街上的暴力,
[00:08:53.800 --> 00:08:55.800]  我們看到在街上的暴力,
[00:08:55.800 --> 00:08:57.800]  我們看到在街上的暴力,
[00:08:57.800 --> 00:08:59.800]  我們看到在街上的暴力,
[00:08:59.800 --> 00:09:01.800]  我們看到在街上的暴力,
[00:09:01.800 --> 00:09:03.800]  我們看到在街上的暴力,
[00:09:03.800 --> 00:09:05.800]  我們看到在街上的暴力,
[00:09:05.800 --> 00:09:07.800]  我們看到在街上的暴力,
[00:09:07.800 --> 00:09:09.800]  我們看到在街上的暴力,
[00:09:09.800 --> 00:09:11.800]  我們看到在街上的暴力,
[00:09:11.800 --> 00:09:13.800]  我們看到在街上的暴力,
[00:09:13.800 --> 00:09:15.800]  我們看到在街上的暴力,
[00:09:15.800 --> 00:09:17.800]  我們看到在街上的暴力,
[00:09:17.800 --> 00:09:19.800]  我們看到在街上的暴力,
[00:09:19.800 --> 00:09:21.800]  我們看到在街上的暴力,
[00:09:21.800 --> 00:09:23.800]  我們看到在街上的暴力,
[00:09:23.800 --> 00:09:25.800]  我們看到在街上的暴力,
[00:09:25.800 --> 00:09:27.800]  我們看到在街上的暴力,
[00:09:27.800 --> 00:09:29.800]  我們看到在街上的暴力,
[00:09:29.800 --> 00:09:31.800]  我們看到在街上的暴力,
[00:09:31.800 --> 00:09:33.800]  我們看到在街上的暴力,
[00:09:33.800 --> 00:09:35.800]  我們看到在街上的暴力,
[00:09:35.800 --> 00:09:37.800]  我們看到在街上的暴力,
[00:09:37.800 --> 00:09:39.800]  我們看到在街上的暴力,
[00:09:39.800 --> 00:09:41.800]  我們看到在街上的暴力,
[00:09:41.800 --> 00:09:43.800]  我們看到在街上的暴力,
[00:09:43.800 --> 00:09:45.800]  我們看到在街上的暴力,
[00:09:45.800 --> 00:09:47.800]  我們看到在街上的暴力,
[00:09:47.800 --> 00:09:49.800]  我們看到在街上的暴力,
[00:09:49.800 --> 00:09:51.800]  我們看到在街上的暴力,
[00:09:51.800 --> 00:09:53.800]  我們看到在街上的暴力,
[00:09:53.800 --> 00:09:55.800]  我們看到在街上的暴力,
[00:09:55.800 --> 00:09:57.800]  我們看到在街上的暴力,
[00:09:57.800 --> 00:09:59.800]  我們看到在街上的暴力,
[00:09:59.800 --> 00:10:01.800]  我們看到在街上的暴力,
[00:10:01.800 --> 00:10:03.800]  我們看到在街上的暴力,
[00:10:03.800 --> 00:10:05.800]  我們看到在街上的暴力,
[00:10:05.800 --> 00:10:07.800]  我們看到在街上的暴力,
[00:10:07.800 --> 00:10:09.800]  我們看到在街上的暴力,
[00:10:09.800 --> 00:10:11.800]  我們看到在街上的暴力,
[00:10:11.800 --> 00:10:13.800]  我們看到在街上的暴力,
[00:10:13.800 --> 00:10:15.800]  我們看到在街上的暴力,
[00:10:15.800 --> 00:10:17.800]  我們看到在街上的暴力,
[00:10:17.800 --> 00:10:19.800]  我們看到在街上的暴力,
[00:10:19.800 --> 00:10:21.800]  我們看到在街上的暴力,
[00:10:21.800 --> 00:10:23.800]  我們看到在街上的暴力,
[00:10:23.800 --> 00:10:25.800]  我們看到在街上的暴力,
[00:10:25.800 --> 00:10:27.800]  我們看到在街上的暴力,
[00:10:27.800 --> 00:10:29.800]  我們看到在街上的暴力,
[00:10:29.800 --> 00:10:31.800]  我們看到在街上的暴力,
[00:10:31.800 --> 00:10:33.800]  我們看到在街上的暴力,
[00:10:33.800 --> 00:10:35.800]  我們看到在街上的暴力,
[00:10:35.800 --> 00:10:37.800]  我們看到在街上的暴力,
[00:10:37.800 --> 00:10:39.800]  我們看到在街上的暴力,
[00:10:39.800 --> 00:10:41.800]  我們看到在街上的暴力,
[00:10:41.800 --> 00:10:43.800]  我們看到在街上的暴力,
[00:10:43.800 --> 00:10:45.800]  我們看到在街上的暴力,
[00:10:45.800 --> 00:10:47.800]  我們看到在街上的暴力,
[00:10:47.800 --> 00:10:49.800]  我們看到在街上的暴力,
[00:10:49.800 --> 00:10:51.800]  我們看到在街上的暴力,
[00:10:51.800 --> 00:10:53.800]  我們看到在街上的暴力,
[00:10:53.800 --> 00:10:55.800]  我們看到在街上的暴力,
[00:10:55.800 --> 00:10:57.800]  我們看到在街上的暴力,
[00:10:57.800 --> 00:10:59.800]  我們看到在街上的暴力,
[00:10:59.800 --> 00:11:01.800]  我們看到在街上的暴力,
[00:11:01.800 --> 00:11:03.800]  我們看到在街上的暴力,
[00:11:03.800 --> 00:11:05.800]  我們看到在街上的暴力,
[00:11:05.800 --> 00:11:07.800]  我們看到在街上的暴力,
[00:11:07.800 --> 00:11:09.800]  我們看到在街上的暴力,
[00:11:09.800 --> 00:11:11.800]  我們看到在街上的暴力,
[00:11:11.800 --> 00:11:13.800]  我們看到在街上的暴力,
[00:11:13.800 --> 00:11:15.800]  我們看到在街上的暴力,
[00:11:15.800 --> 00:11:17.800]  我們看到在街上的暴力,
[00:11:17.800 --> 00:11:19.800]  我們看到在街上的暴力,
[00:11:19.800 --> 00:11:21.800]  我們看到在街上的暴力,
[00:11:21.800 --> 00:11:23.800]  我們看到在街上的暴力,
[00:11:23.800 --> 00:11:25.800]  我們看到在街上的暴力,
[00:11:25.800 --> 00:11:27.800]  我們看到在街上的暴力,
[00:11:27.800 --> 00:11:29.800]  我們看到在街上的暴力,
[00:11:29.800 --> 00:11:31.800]  我們看到在街上的暴力,
[00:11:31.800 --> 00:11:33.800]  我們看到在街上的暴力,
[00:11:33.800 --> 00:11:35.800]  我們看到在街上的暴力,
[00:11:35.800 --> 00:11:37.800]  我們看到在街上的暴力,
[00:11:37.800 --> 00:11:39.800]  我們看到在街上的暴力,
[00:11:39.800 --> 00:11:41.800]  我們看到在街上的暴力,
[00:11:41.800 --> 00:11:43.800]  我們看到在街上的暴力,
[00:11:43.800 --> 00:11:45.800]  我們看到在街上的暴力,
[00:11:45.800 --> 00:11:47.800]  我們看到在街上的暴力,
[00:11:47.800 --> 00:11:49.800]  我們看到在街上的暴力,
[00:11:49.800 --> 00:11:51.800]  我們看到在街上的暴力,
[00:11:51.800 --> 00:11:53.800]  我們看到在街上的暴力,
[00:11:53.800 --> 00:11:55.800]  我們看到在街上的暴力,
[00:11:55.800 --> 00:11:57.800]  我們看到在街上的暴力,
[00:11:57.800 --> 00:11:59.800]  我們看到在街上的暴力,
[00:11:59.800 --> 00:12:01.800]  我們看到在街上的暴力,
[00:12:01.800 --> 00:12:03.800]  我們看到在街上的暴力,
[00:12:03.800 --> 00:12:05.800]  我們看到在街上的暴力,
[00:12:05.800 --> 00:12:07.800]  我們看到在街上的暴力,
[00:12:07.800 --> 00:12:09.800]  我們看到在街上的暴力,
[00:12:09.800 --> 00:12:11.800]  我們看到在街上的暴力,
[00:12:11.800 --> 00:12:13.800]  我們看到在街上的暴力,
[00:12:13.800 --> 00:12:15.800]  我們看到在街上的暴力,
[00:12:15.800 --> 00:12:17.800]  我們看到在街上的暴力,
[00:12:17.800 --> 00:12:19.800]  我們看到在街上的暴力,
[00:12:19.800 --> 00:12:21.800]  我們看到在街上的暴力,
[00:12:21.800 --> 00:12:23.800]  我們看到在街上的暴力,
[00:12:23.800 --> 00:12:25.800]  我們看到在街上的暴力,
[00:12:25.800 --> 00:12:27.800]  我們看到在街上的暴力,
[00:12:27.800 --> 00:12:29.800]  我們看到在街上的暴力,
[00:12:29.800 --> 00:12:31.800]  我們看到在街上的暴力,
[00:12:31.800 --> 00:12:33.800]  我們看到在街上的暴力,
[00:12:33.800 --> 00:12:35.800]  我們看到在街上的暴力,
[00:12:35.800 --> 00:12:37.800]  我們看到在街上的暴力,
[00:12:37.800 --> 00:12:39.800]  我們看到在街上的暴力,
[00:12:39.800 --> 00:12:41.800]  我們看到在街上的暴力,
[00:12:41.800 --> 00:12:43.800]  我們看到在街上的暴力,
[00:12:43.800 --> 00:12:45.800]  我們看到在街上的暴力,
[00:12:45.800 --> 00:12:47.800]  我們看到在街上的暴力,
[00:12:47.800 --> 00:12:49.800]  我們看到在街上的暴力,
[00:12:49.800 --> 00:12:51.800]  我們看到在街上的暴力,
[00:12:51.800 --> 00:12:53.800]  我們看到在街上的暴力,
[00:12:53.800 --> 00:12:55.800]  我們看到在街上的暴力,
[00:12:55.800 --> 00:12:57.800]  我們看到在街上的暴力,
[00:12:57.800 --> 00:12:59.800]  我們看到在街上的暴力,
[00:12:59.800 --> 00:13:01.800]  我們看到在街上的暴力,
[00:13:01.800 --> 00:13:03.800]  我們看到在街上的暴力,
[00:13:03.800 --> 00:13:05.800]  我們看到在街上的暴力,
[00:13:05.800 --> 00:13:07.800]  我們看到在街上的暴力,
[00:13:07.800 --> 00:13:09.800]  我們看到在街上的暴力,
[00:13:09.800 --> 00:13:11.800]  我們看到在街上的暴力,
[00:13:11.800 --> 00:13:13.800]  我們看到在街上的暴力,
[00:13:13.800 --> 00:13:15.800]  我們看到在街上的暴力,
[00:13:15.800 --> 00:13:17.800]  我們看到在街上的暴力,
[00:13:17.800 --> 00:13:19.800]  我們看到在街上的暴力,
[00:13:19.800 --> 00:13:21.800]  我們看到在街上的暴力,
[00:13:21.800 --> 00:13:23.800]  我們看到在街上的暴力,
[00:13:23.800 --> 00:13:25.800]  我們看到在街上的暴力,
[00:13:25.800 --> 00:13:27.800]  我們看到在街上的暴力,
[00:13:27.800 --> 00:13:29.800]  我們看到在街上的暴力,
[00:13:29.800 --> 00:13:31.800]  我們看到在街上的暴力,
[00:13:31.800 --> 00:13:33.800]  我們看到在街上的暴力,
[00:13:33.800 --> 00:13:35.800]  我們看到在街上的暴力,
[00:13:35.800 --> 00:13:37.800]  我們看到在街上的暴力,
[00:13:37.800 --> 00:13:39.800]  我們看到在街上的暴力,
[00:13:39.800 --> 00:13:41.800]  我們看到在街上的暴力,
[00:13:41.800 --> 00:13:43.800]  我們看到在街上的暴力,
[00:13:43.800 --> 00:13:45.800]  我們看到在街上的暴力,
[00:13:45.800 --> 00:13:47.800]  我們看到在街上的暴力,
[00:13:47.800 --> 00:13:49.800]  我們看到在街上的暴力,
[00:13:49.800 --> 00:13:51.800]  我們看到在街上的暴力,
[00:13:51.800 --> 00:13:53.800]  我們看到在街上的暴力,
[00:13:53.800 --> 00:13:55.800]  我們看到在街上的暴力,
[00:13:55.800 --> 00:13:57.800]  我們看到在街上的暴力,
[00:13:57.800 --> 00:13:59.800]  我們看到在街上的暴力,
