
[00:00:00.000 --> 00:00:02.000]  大兄姊妹早安
[00:02:04.000 --> 00:02:10.000]  有一個很紋身大漢,全身都是汗
[00:02:10.000 --> 00:02:15.000]  不停地自言自語,很暴躁
[00:02:15.000 --> 00:02:22.000]  你一直看著我,我就看著你,去吧
[00:02:22.000 --> 00:02:28.000]  大家都覺得這個男士有點難接觸
[00:02:28.000 --> 00:02:33.000]  表面上他很粗獷,很不可接觸
[00:02:33.000 --> 00:02:37.000]  也令我們覺得我們跟這個男士當中
[00:02:37.000 --> 00:02:39.000]  好像有一個很大的鴻溝
[00:02:39.000 --> 00:02:43.000]  好像很難攻破的界限
[00:02:43.000 --> 00:02:47.000]  我們也打消了接觸這個男士的念頭
[00:02:47.000 --> 00:02:52.000]  誰知有一組弟兄姊妹,我們分了不同的組
[00:02:52.000 --> 00:03:00.000]  竟然跟這個男士聊天,很支持地坐下來聊天
[00:03:00.000 --> 00:03:04.000]  起初那個男士也不太理會他
[00:03:04.000 --> 00:03:08.000]  可能我們說的國語不太好,不太理會他
[00:03:08.000 --> 00:03:15.000]  我們就算了,找其他人,去其他不同的地方聊天
[00:03:15.000 --> 00:03:19.000]  半小時後,我們回去,我們還看到
[00:03:19.000 --> 00:03:25.000]  竟然這一組弟兄姊妹跟紋身叔叔聊得很開心
[00:03:25.000 --> 00:03:31.000]  而那個紋身叔叔聊著聊著,竟然還流眼淚
[00:03:31.000 --> 00:03:34.000]  兩行眼淚不停地流
[00:03:34.000 --> 00:03:38.000]  後來我在beefing session聽那些組員說
[00:03:38.000 --> 00:03:41.000]  其實這個紋身叔叔遇到很多挫折
[00:03:41.000 --> 00:03:43.000]  以前也拜過很多不同的神
[00:03:43.000 --> 00:03:46.000]  你也知道台灣有很多不同的偶像
[00:03:46.000 --> 00:03:49.000]  最後他竟然決定要信耶穌
[00:03:49.000 --> 00:03:54.000]  這個例子說的是,我們有時一些自設的界限
[00:03:54.000 --> 00:03:59.000]  以為紋身叔叔不是一個可接觸的對象
[00:03:59.000 --> 00:04:02.000]  我們很自然就會劃了一條界
[00:04:02.000 --> 00:04:05.000]  他是不可接觸的
[00:04:05.000 --> 00:04:10.000]  我們很自然就會被自己腦裡的一些界限限制住
[00:04:10.000 --> 00:04:15.000]  以致我們不能見證上帝的恩典在人的身上
[00:04:15.000 --> 00:04:18.000]  最後那個叔叔也信了耶穌,是吧
[00:04:18.000 --> 00:04:26.000]  但是我們這一組人就沒辦法見證上帝的愛在人的身上
[00:04:26.000 --> 00:04:28.000]  另一組人也可以
[00:04:28.000 --> 00:04:31.000]  今天想說這個例子,做開頭想跟大家說
[00:04:31.000 --> 00:04:34.000]  有時有些界限是不必要的
[00:04:34.000 --> 00:04:39.000]  以致我們有些想法,甚至我們有些信仰
[00:04:39.000 --> 00:04:43.000]  我們的概念,我們覺得自己孤人一等
[00:04:43.000 --> 00:04:51.000]  我們沒辦法見證上帝在人身上的大能和愛
[00:04:51.000 --> 00:04:55.000]  這是一個反映的例子,反映著一些不必要的界限
[00:04:55.000 --> 00:04:58.000]  所以今天的題目我想跟大家說
[00:04:58.000 --> 00:05:03.000]  跨越界限的愛,希望我們聽完這篇導讀會知道三點
[00:05:03.000 --> 00:05:09.000]  第一點就是,一些不必要的界限是如何阻止我們見證上帝的
[00:05:09.000 --> 00:05:15.000]  第二,是為甚麼會有這些界限
[00:05:15.000 --> 00:05:20.000]  當知道這些界限之後,第三,我們如何跨越這些界限呢
[00:05:20.000 --> 00:05:24.000]  我們如何可以實踐上帝的愛呢
[00:05:24.000 --> 00:05:28.000]  如果準備好,我們就一起來
[00:05:28.000 --> 00:05:37.000]  想跟大家說,今天的經文是三馬里亞人的比喻
[00:05:37.000 --> 00:05:40.000]  三馬里亞人的比喻大家一聽就已經很熟悉
[00:05:40.000 --> 00:05:44.000]  其實它是聖經在《路加福音》裡面有獨有的記載
[00:05:44.000 --> 00:05:51.000]  開頭和馬太和馬賀有些相似,都有關於解命的真論
[00:05:51.000 --> 00:05:59.000]  馬太福音版本是記載著一個律法師要試探耶穌
[00:05:59.000 --> 00:06:05.000]  就說,夫子,律法書上的解命哪一條是最大的
[00:06:05.000 --> 00:06:09.000]  馬賀的版本就是文士聽到有關復活的真論
[00:06:09.000 --> 00:06:13.000]  就見耶穌答得好,就追問他
[00:06:13.000 --> 00:06:18.000]  究竟律法、解命哪一條是最重要的
[00:06:18.000 --> 00:06:22.000]  雖然對觀福音也有一個很相似的演繹
[00:06:22.000 --> 00:06:25.000]  但是《路加福音》最不同的一點是
[00:06:25.000 --> 00:06:31.000]  它用了三馬里亞人的比喻去詮釋整個律法的爭議
[00:06:31.000 --> 00:06:37.000]  所以我今天選的這段經文
[00:06:37.000 --> 00:06:41.000]  三馬里亞人的比喻是在說一個釋法的爭議
[00:06:41.000 --> 00:06:44.000]  在說耶穌利用這個比喻
[00:06:44.000 --> 00:06:47.000]  不單只是在說誰是誰,論社的問題
[00:06:47.000 --> 00:06:50.000]  而是進一步詮釋什麼叫愛人如己
[00:06:50.000 --> 00:06:53.000]  說出答案給大家聽
[00:06:53.000 --> 00:06:58.000]  愛人如己是要突破自己的界限
[00:06:58.000 --> 00:07:00.000]  我們一起來看看
[00:07:00.000 --> 00:07:08.000]  《路加福音》十章,25至28節是這樣說的
[00:07:08.000 --> 00:07:10.000]  有一個律法師起來試探耶穌
[00:07:10.000 --> 00:07:14.000]  他說,老師,我怎樣做才可以承受永生
[00:07:14.000 --> 00:07:18.000]  耶穌對他說,律法社是怎樣讀的
[00:07:18.000 --> 00:07:21.000]  他回答,你要盡心盡性盡力
[00:07:21.000 --> 00:07:24.000]  盡義愛主,愛主你的神
[00:07:24.000 --> 00:07:26.000]  又要愛論如己
[00:07:26.000 --> 00:07:28.000]  耶穌對他說,對,你讀得對
[00:07:28.000 --> 00:07:30.000]  你這樣做就是永生
[00:07:30.000 --> 00:07:32.000]  那個人就要證明自己有理
[00:07:32.000 --> 00:07:37.000]  對耶穌說,誰是我的論社呢
[00:07:37.000 --> 00:07:39.000]  律法師是什麼人呢
[00:07:39.000 --> 00:07:41.000]  律法師是述讀律法
[00:07:41.000 --> 00:07:43.000]  他不單止是讀律法
[00:07:43.000 --> 00:07:46.000]  他還要是全息教導律法
[00:07:46.000 --> 00:07:50.000]  身分就好像有些像實行醫老師教會顧問那樣
[00:07:50.000 --> 00:07:53.000]  他問承受永生的問題
[00:07:53.000 --> 00:07:56.000]  很明顯是想挑戰耶穌的權威
[00:07:56.000 --> 00:07:59.000]  他想挑戰一下,耶穌是否懂得這些律法呢
[00:07:59.000 --> 00:08:03.000]  所以耶穌就反問他,律法怎樣寫呢
[00:08:03.000 --> 00:08:06.000]  他又答不到兩段舊約
[00:08:06.000 --> 00:08:08.000]  生命記和利美記
[00:08:08.000 --> 00:08:11.000]  愛主你的神,又要愛論如己
[00:08:11.000 --> 00:08:15.000]  這種猶太串珠式的答案,一定是對的
[00:08:15.000 --> 00:08:17.000]  不過他要證明自己有理
[00:08:17.000 --> 00:08:20.000]  就問了一個問題,就是誰是我的論社
[00:08:20.000 --> 00:08:24.000]  就揭示了他根本不明白愛論如己是什麼
[00:08:24.000 --> 00:08:29.000]  更加不明白為什麼耶穌要用撒瑪利亞人的比喻
[00:08:29.000 --> 00:08:31.000]  去諷刺這個律法師
[00:08:31.000 --> 00:08:38.000]  你要盡心盡性盡力盡義愛主你的神
[00:08:38.000 --> 00:08:42.000]  其實是出自於生命記六章四節
[00:08:42.000 --> 00:08:44.000]  基本上是猶太人
[00:08:44.000 --> 00:08:48.000]  你問猶太人也好,他就會知道
[00:08:48.000 --> 00:08:51.000]  有時如果你看到他們在門尾
[00:08:51.000 --> 00:08:54.000]  可能還會弄了一個六章四節在那裡
[00:08:54.000 --> 00:08:58.000]  是一個遵行律法的大原則
[00:08:58.000 --> 00:09:02.000]  總之是做什麼都好
[00:09:02.000 --> 00:09:05.000]  你去到盡力盡力地愛主
[00:09:05.000 --> 00:09:08.000]  但實際上做什麼呢
[00:09:08.000 --> 00:09:10.000]  是做什麼呢
[00:09:10.000 --> 00:09:15.000]  是不是等於我們24小時不睡覺就叫做愛主
[00:09:15.000 --> 00:09:17.000]  很盡力吧
[00:09:17.000 --> 00:09:22.000]  所以又要愛論如己
[00:09:22.000 --> 00:09:25.000]  就說了一點具體的東西
[00:09:25.000 --> 00:09:27.000]  這裡又要其實是一個連接詞
[00:09:27.000 --> 00:09:31.000]  你可以翻譯為同賣或者就是
[00:09:31.000 --> 00:09:36.000]  我個人覺得如果律法師提出這個律法的大原則
[00:09:36.000 --> 00:09:44.000]  將愛論如己就等於愛主你的神的做法
[00:09:44.000 --> 00:09:46.000]  其實是合理的
[00:09:46.000 --> 00:09:49.000]  因為愛論如己是一個具體的做法
[00:09:49.000 --> 00:09:51.000]  所以我們可以這樣理解
[00:09:51.000 --> 00:09:57.000]  愛主你的神就等於愛論如己
[00:09:57.000 --> 00:10:00.000]  愛主你的神就等於愛論如己
[00:10:00.000 --> 00:10:02.000]  如果這樣看的話
[00:10:02.000 --> 00:10:04.000]  我們就要問一下
[00:10:04.000 --> 00:10:07.000]  究竟什麼叫做愛論如己
[00:10:07.000 --> 00:10:10.000]  愛論如己出自於利美記
[00:10:10.000 --> 00:10:13.000]  利美記這裡其實很長的
[00:10:13.000 --> 00:10:16.000]  講了很多律例典章
[00:10:16.000 --> 00:10:20.000]  不可恨你的弟兄要指責你的鄰舍
[00:10:20.000 --> 00:10:22.000]  免得他擔當罪過
[00:10:22.000 --> 00:10:25.000]  不可報仇也不可埋怨你本國的子民
[00:10:25.000 --> 00:10:26.000]  你要愛論如己
[00:10:26.000 --> 00:10:27.000]  我是耶和華
[00:10:27.000 --> 00:10:29.000]  你要愛他如己
[00:10:29.000 --> 00:10:30.000]  我是耶和華
[00:10:30.000 --> 00:10:32.000]  這裡很有趣
[00:10:32.000 --> 00:10:45.000]  為什麼要將愛論如己和我是耶和華放在一起
[00:10:45.000 --> 00:10:48.000]  為什麼
[00:10:48.000 --> 00:10:53.000]  不好意思 我的稿子沒了
[00:10:53.000 --> 00:11:03.000]  可不可以給我手機
[00:11:03.000 --> 00:11:05.000]  愛論
[00:11:05.000 --> 00:11:06.000]  謝謝
[00:11:06.000 --> 00:11:12.000]  為什麼要將愛論如己和耶和華放在一起
[00:11:12.000 --> 00:11:15.000]  其實其中一個原因就是因為
[00:11:15.000 --> 00:11:19.000]  愛論如己和我是耶和華
[00:11:19.000 --> 00:11:23.000]  在利美記的context裡面
[00:11:23.000 --> 00:11:30.000]  耶和華就是救你們出埃及的上帝
[00:11:30.000 --> 00:11:33.000]  當在埃及的境地裡面
[00:11:33.000 --> 00:11:37.000]  你會發現有很多人跟你一起是寄居
[00:11:37.000 --> 00:11:40.000]  也有做過奴隸
[00:11:40.000 --> 00:11:46.000]  所以當不同的人在你當中的時候
[00:11:46.000 --> 00:11:51.000]  你會發現以色列人不能只顧自己
[00:11:51.000 --> 00:11:54.000]  他要做好愛論
[00:11:54.000 --> 00:11:57.000]  做好你身邊不同的人
[00:11:57.000 --> 00:11:59.000]  你都當他是自己一樣
[00:11:59.000 --> 00:12:01.000]  就好像
[00:12:01.000 --> 00:12:11.000]  利美記的十九章是在一個神聖法典裡面
[00:12:11.000 --> 00:12:12.000]  目的是什麼呢
[00:12:12.000 --> 00:12:17.000]  目的是教導猶太人
[00:12:17.000 --> 00:12:21.000]  過一個如何奉獻給上帝
[00:12:21.000 --> 00:12:25.000]  做一個聖潔的民族的人生
[00:12:25.000 --> 00:12:27.000]  愛論如己第一個實踐是什麼
[00:12:27.000 --> 00:12:31.000]  就是將自己奉獻給上帝
[00:12:31.000 --> 00:12:33.000]  歸入了神的子民
[00:12:33.000 --> 00:12:35.000]  成為了神聖潔的一部分
[00:12:35.000 --> 00:12:39.000]  所以愛論如己第一個實踐是什麼
[00:12:39.000 --> 00:12:45.000]  實踐就是你要愛你身邊的不同族的人
[00:12:45.000 --> 00:12:47.000]  包括不同支派的弟兄
[00:12:47.000 --> 00:12:49.000]  大家知道有十二支派吧
[00:12:49.000 --> 00:12:52.000]  但是很可惜的是
[00:12:52.000 --> 00:12:54.000]  不知道大家看不看得到
[00:12:54.000 --> 00:12:56.000]  從創世之後
[00:12:56.000 --> 00:12:59.000]  人因為犯罪
[00:12:59.000 --> 00:13:04.000]  你會發現有很多兄弟相爭的事件
[00:13:04.000 --> 00:13:06.000]  是該因殺阿伯
[00:13:06.000 --> 00:13:10.000]  閃、阿忽、嘉楠的後裔相爭
[00:13:10.000 --> 00:13:14.000]  還是索多瑪、俄摩拉攻擊羅德
[00:13:14.000 --> 00:13:20.000]  阿哥欺騙哥哥的長子名分
[00:13:20.000 --> 00:13:24.000]  約瑟被哥哥賣到埃及
[00:13:24.000 --> 00:13:28.000]  含的後裔被埃及人奴役
[00:13:28.000 --> 00:13:29.000]  這些都是
[00:13:29.000 --> 00:13:30.000]  本身是什麼
[00:13:30.000 --> 00:13:32.000]  本身是同族人
[00:13:32.000 --> 00:13:33.000]  本身是兄弟
[00:13:33.000 --> 00:13:36.000]  卻兄弟相爭
[00:13:36.000 --> 00:13:38.000]  互相殘殺
[00:13:38.000 --> 00:13:42.000]  所以你會明白為什麼你沒叫我這樣說
[00:13:42.000 --> 00:13:43.000]  恨你的弟兄就有罪
[00:13:43.000 --> 00:13:45.000]  為什麼要當外人是自己人
[00:13:45.000 --> 00:13:49.000]  就因為本身
[00:13:49.000 --> 00:13:51.000]  大家都是來自同一個上帝
[00:13:51.000 --> 00:13:53.000]  大家都有責任
[00:13:53.000 --> 00:13:55.000]  去到和睦同居
[00:13:55.000 --> 00:13:56.000]  管理大地
[00:13:56.000 --> 00:13:58.000]  所以愛論如己的實踐就是
[00:13:58.000 --> 00:14:05.000]  我們願意回到創造一開始的起初
[00:14:05.000 --> 00:14:06.000]  告訴別人
[00:14:06.000 --> 00:14:10.000]  你和我都是來自同一個上帝
[00:14:10.000 --> 00:14:13.000]  大家就算有不同的支派
[00:14:13.000 --> 00:14:14.000]  不同的民族
[00:14:14.000 --> 00:14:19.000]  大家都是自己人
[00:14:19.000 --> 00:14:22.000]  這裡的螢幕可能有點小
[00:14:22.000 --> 00:14:26.000]  想和大家看的這件事就是
[00:14:26.000 --> 00:14:28.000]  《國家福音》這裡
[00:14:28.000 --> 00:14:30.000]  撒瑪利亞人的比喻
[00:14:30.000 --> 00:14:34.000]  不單止是比喻這麼簡單
[00:14:34.000 --> 00:14:39.000]  其實是在映射一個兄弟相爭的故事
[00:14:39.000 --> 00:14:42.000]  你會發現
[00:14:42.000 --> 00:14:45.000]  大家有不同的字眼
[00:14:45.000 --> 00:14:47.000]  我是highlight了的
[00:14:47.000 --> 00:14:49.000]  有共同的地點
[00:14:49.000 --> 00:14:51.000]  有共同的動作
[00:14:51.000 --> 00:14:54.000]  有共同的意志行為
[00:14:54.000 --> 00:14:56.000]  你就會發現
[00:14:56.000 --> 00:14:57.000]  在《國家福音》裡面
[00:14:57.000 --> 00:14:59.000]  我先讀一讀
[00:14:59.000 --> 00:15:00.000]  耶穌回答說
[00:15:00.000 --> 00:15:04.000]  有一個人從耶路撒冷下到耶利哥去
[00:15:04.000 --> 00:15:06.000]  落在強盜手中
[00:15:06.000 --> 00:15:09.000]  他們把他奪去衣裳
[00:15:09.000 --> 00:15:11.000]  把他打得半死
[00:15:11.000 --> 00:15:13.000]  雕下他走了
[00:15:13.000 --> 00:15:16.000]  有一個祭司從這條路下來
[00:15:16.000 --> 00:15:19.000]  看見他就另一邊去了
[00:15:19.000 --> 00:15:23.000]  有一個利美人來到這裡
[00:15:23.000 --> 00:15:26.000]  看見他照樣也從另一邊去了
[00:15:26.000 --> 00:15:30.000]  那時有一個撒瑪利亞人路過那裡
[00:15:30.000 --> 00:15:33.000]  看見他就動了慈心
[00:15:33.000 --> 00:15:36.000]  上前用油和酒倒在他的傷處
[00:15:36.000 --> 00:15:37.000]  包裹好尿
[00:15:37.000 --> 00:15:39.000]  扶他上自己的身後
[00:15:39.000 --> 00:15:42.000]  帶到旅店去照應他
[00:15:42.000 --> 00:15:44.000]  第二天拿出兩個錢幣來
[00:15:44.000 --> 00:15:46.000]  交給店主說
[00:15:46.000 --> 00:15:47.000]  請你照應他
[00:15:47.000 --> 00:15:50.000]  額外的費用我會來還給你
[00:15:50.000 --> 00:15:56.000]  你想這三個哪一個是落在強盜手中的呢?
[00:15:56.000 --> 00:15:58.000]  他說是憐憫他的
[00:15:58.000 --> 00:15:59.000]  耶穌對他說
[00:15:59.000 --> 00:16:01.000]  你去照樣做吧
[00:16:01.000 --> 00:16:06.000]  你會看見有同樣的人物
[00:16:06.000 --> 00:16:07.000]  撒瑪利亞人
[00:16:07.000 --> 00:16:09.000]  即是北國的以色列人
[00:16:09.000 --> 00:16:11.000]  亦有南國猶大人
[00:16:11.000 --> 00:16:13.000]  祭司和當時利美人
[00:16:13.000 --> 00:16:17.000]  跟著猶大人的利美人
[00:16:17.000 --> 00:16:20.000]  還有行動拿出衣服來
[00:16:20.000 --> 00:16:21.000]  讓他們吃喝
[00:16:21.000 --> 00:16:23.000]  上前包裹
[00:16:23.000 --> 00:16:26.000]  讓傷者得到照顧
[00:16:26.000 --> 00:16:32.000]  令他們回到原本的地方
[00:16:32.000 --> 00:16:33.000]  亦有共同的地點
[00:16:33.000 --> 00:16:35.000]  撒瑪利亞
[00:16:35.000 --> 00:16:37.000]  耶路撒冷和耶利哥
[00:16:37.000 --> 00:16:39.000]  所以大家會發現
[00:16:39.000 --> 00:16:42.000]  這件事不單只是一個比喻
[00:16:42.000 --> 00:16:44.000]  它是影射一個兄弟相殘
[00:16:44.000 --> 00:16:46.000]  在歷代之下的一個地方
[00:16:46.000 --> 00:16:48.000]  因為時間的問題
[00:16:48.000 --> 00:16:51.000]  我就不再讀另一篇經文了
[00:16:51.000 --> 00:16:53.000]  你就會發現無論
[00:16:53.000 --> 00:16:55.000]  以色列人
[00:16:55.000 --> 00:16:56.000]  北國的以色列人
[00:16:56.000 --> 00:16:58.000]  還是南國的猶大人
[00:16:58.000 --> 00:17:00.000]  聽到撒瑪利亞人的故事
[00:17:00.000 --> 00:17:02.000]  就會自然想起
[00:17:02.000 --> 00:17:07.000]  歷代之兄弟相殘的故事
[00:17:07.000 --> 00:17:09.000]  就好像大家會
[00:17:09.000 --> 00:17:13.000]  這句歌詞
[00:17:13.000 --> 00:17:17.000]  Thanks, thanks, thanks, thanks, Monica
[00:17:17.000 --> 00:17:19.000]  會想起什麼呢
[00:17:19.000 --> 00:17:22.000]  對,瑞蘭代替你的地位
[00:17:22.000 --> 00:17:25.000]  當時的猶太人
[00:17:25.000 --> 00:17:27.000]  一聽到耶利哥
[00:17:27.000 --> 00:17:30.000]  一聽到打傷他
[00:17:30.000 --> 00:17:33.000]  就會想起原來
[00:17:33.000 --> 00:17:35.000]  我們兄弟相殘的故事
[00:17:35.000 --> 00:17:38.000]  就像我們想起歌詞一樣
[00:17:38.000 --> 00:17:40.000]  代之很有趣
[00:17:40.000 --> 00:17:42.000]  他的主題是希望十二支派回歸
[00:17:42.000 --> 00:17:46.000]  希望南北國可以兄弟和睦共處
[00:17:46.000 --> 00:17:48.000]  回到創世的時候
[00:17:48.000 --> 00:17:51.000]  大家就好像
[00:17:51.000 --> 00:17:52.000]  創世的時候
[00:17:52.000 --> 00:17:53.000]  來到上帝的面前
[00:17:53.000 --> 00:17:55.000]  一同敬拜上帝
[00:17:55.000 --> 00:17:57.000]  但是很可惜的是
[00:17:57.000 --> 00:18:01.000]  南國的利美人和猶大人
[00:18:01.000 --> 00:18:02.000]  在耶路撒冷
[00:18:02.000 --> 00:18:03.000]  他們敬拜上帝
[00:18:03.000 --> 00:18:07.000]  覺得自己就是祭司的主理人
[00:18:07.000 --> 00:18:10.000]  九月九支就覺得自己才是名門正派
[00:18:10.000 --> 00:18:11.000]  跟其他人不同
[00:18:11.000 --> 00:18:16.000]  在頭腦上就有你猶大人
[00:18:16.000 --> 00:18:20.000]  我以色列人很不同的分別
[00:18:20.000 --> 00:18:22.000]  猶大人是優如蝶
[00:18:22.000 --> 00:18:24.000]  我們有整個祭司傳統
[00:18:24.000 --> 00:18:25.000]  我們有很好的敬拜
[00:18:25.000 --> 00:18:27.000]  我們有很好的聖殿
[00:18:27.000 --> 00:18:29.000]  是敬拜的中心
[00:18:29.000 --> 00:18:34.000]  唯有猶大人才可以去到上帝面前敬拜
[00:18:34.000 --> 00:18:35.000]  你們不過人
[00:18:35.000 --> 00:18:38.000]  只可以在休壇敬拜
[00:18:38.000 --> 00:18:41.000]  所以回到路加福音
[00:18:41.000 --> 00:18:43.000]  三瑪利人的比喻
[00:18:43.000 --> 00:18:44.000]  祭司和利美人
[00:18:44.000 --> 00:18:49.000]  兩個都是在聖殿裡面服侍的人
[00:18:49.000 --> 00:18:53.000]  他們很應該明白什麼叫愛倫如己
[00:18:53.000 --> 00:18:55.000]  就是要跨越自己的界限
[00:18:55.000 --> 00:19:00.000]  但是他們卻被自己所限制
[00:19:00.000 --> 00:19:03.000]  沒辦法做到上帝所託付的事
[00:19:03.000 --> 00:19:04.000]  很可能是
[00:19:04.000 --> 00:19:06.000]  聖經這裡沒有寫
[00:19:06.000 --> 00:19:11.000]  不過他很可能因為利美記的寄靜條例而受到限制
[00:19:11.000 --> 00:19:12.000]  為什麼呢
[00:19:12.000 --> 00:19:14.000]  留意
[00:19:14.000 --> 00:19:20.000]  落在強盜手中的人是怎樣
[00:19:20.000 --> 00:19:24.000]  被人打到半死
[00:19:24.000 --> 00:19:26.000]  即是說他即將死亡
[00:19:26.000 --> 00:19:28.000]  或者有機會
[00:19:28.000 --> 00:19:30.000]  祭司可能在想
[00:19:30.000 --> 00:19:31.000]  他們是不可以碰死屍的
[00:19:31.000 --> 00:19:32.000]  為什麼呢
[00:19:32.000 --> 00:19:35.000]  因為在寄靜條例裡面是這樣的
[00:19:35.000 --> 00:19:38.000]  不得因普通人的死屍而玷污自己
[00:19:38.000 --> 00:19:41.000]  只能為近親哀悼而接觸屍體
[00:19:41.000 --> 00:19:42.000]  即使如此
[00:19:42.000 --> 00:19:45.000]  接觸之後都仍然要結靜
[00:19:45.000 --> 00:19:49.000]  祭司可能是因為這條條例而有一個界限
[00:19:49.000 --> 00:19:50.000]  我不可以做這件事
[00:19:50.000 --> 00:19:51.000]  我不可以碰他
[00:19:51.000 --> 00:19:53.000]  我碰到這條死屍的話
[00:19:53.000 --> 00:19:55.000]  我就回不了聖殿
[00:19:55.000 --> 00:19:57.000]  我做不到事
[00:19:57.000 --> 00:20:00.000]  大家覺得祭司對不對
[00:20:00.000 --> 00:20:04.000]  其實很合理
[00:20:04.000 --> 00:20:06.000]  因為他要回聖殿工作
[00:20:06.000 --> 00:20:12.000]  大家還記得愛倫如紀的律法是怎樣
[00:20:12.000 --> 00:20:16.000]  要當對方是自己人
[00:20:16.000 --> 00:20:18.000]  自己人即是近親
[00:20:18.000 --> 00:20:22.000]  是兄弟姐妹
[00:20:22.000 --> 00:20:25.000]  所以如果那個人真的死了的話
[00:20:25.000 --> 00:20:29.000]  祭司仍然可以進入聖殿
[00:20:29.000 --> 00:20:31.000]  只需要做一些寄靜條例
[00:20:31.000 --> 00:20:34.000]  但他們沒有這樣做而是離開了
[00:20:34.000 --> 00:20:40.000]  但真正做到愛倫如紀的是誰呢
[00:20:40.000 --> 00:20:42.000]  是撒瑪利亞人
[00:20:42.000 --> 00:20:47.000]  是一個在猶太人眼中的混種
[00:20:47.000 --> 00:20:48.000]  不純正
[00:20:48.000 --> 00:20:50.000]  被人鄙視
[00:20:50.000 --> 00:20:53.000]  被人小看的一個撒瑪利亞人
[00:20:53.000 --> 00:20:56.000]  撒瑪利亞人竟然是他
[00:20:56.000 --> 00:20:58.000]  做到了整個祭司傳統的核心
[00:20:58.000 --> 00:21:00.000]  跨越了自己的界限
[00:21:00.000 --> 00:21:03.000]  當對方是自己人
[00:21:03.000 --> 00:21:07.000]  照顧他很細緻
[00:21:07.000 --> 00:21:10.000]  是不是很諷刺
[00:21:10.000 --> 00:21:13.000]  情況就好像我們基督徒信了久了
[00:21:13.000 --> 00:21:16.000]  都會有類似的憂鬱感
[00:21:16.000 --> 00:21:20.000]  就好像有些非信徒是比較次等的
[00:21:20.000 --> 00:21:22.000]  我們才是上帝的子民
[00:21:22.000 --> 00:21:24.000]  每個星期上教會
[00:21:24.000 --> 00:21:26.000]  上帝會愛我多一點
[00:21:29.000 --> 00:21:34.000]  覺得其他人在上帝眼中不值一提
[00:21:34.000 --> 00:21:37.000]  路加福音第九章也是這樣說的
[00:21:37.000 --> 00:21:39.000]  門徒都有這樣的心態
[00:21:39.000 --> 00:21:42.000]  當耶穌登山變相
[00:21:42.000 --> 00:21:44.000]  趕鬼之後
[00:21:44.000 --> 00:21:47.000]  門徒個個都搶著做大佬
[00:21:47.000 --> 00:21:50.000]  又是因為什麼呢
[00:21:50.000 --> 00:21:54.000]  撒瑪利亞人不肯接待門徒
[00:21:54.000 --> 00:21:57.000]  接著門徒想怎樣
[00:21:57.000 --> 00:22:00.000]  耶穌不如我們用火燒死他們
[00:22:00.000 --> 00:22:05.000]  門徒這種心態就是
[00:22:05.000 --> 00:22:07.000]  我們才是上帝的子民
[00:22:07.000 --> 00:22:10.000]  其他人都是不值一提
[00:22:10.000 --> 00:22:13.000]  燒死他們沒問題吧
[00:22:13.000 --> 00:22:15.000]  是不是很恐怖
