
[00:00:00.000 --> 00:00:02.240]  每當我們想起一些浩劫的時候
[00:01:35.240 --> 00:01:38.040]  耶和華的靈降在他身上
[00:01:38.040 --> 00:01:41.040]  很多先知書開始的時候
[00:01:41.040 --> 00:01:42.840]  他首先會提到幾樣東西
[00:01:42.840 --> 00:01:44.240]  第一是地點
[00:01:44.240 --> 00:01:46.040]  這裡提到以西傑
[00:01:46.040 --> 00:01:47.840]  他身處在加勒底人
[00:01:47.840 --> 00:01:49.440]  即是巴比倫人之地
[00:01:49.440 --> 00:01:50.840]  加巴魯河邊
[00:01:50.840 --> 00:01:54.040]  這個地方其實是位於今天的伊拉克
[00:01:54.440 --> 00:01:57.840]  尼泊爾尼泊爾的古城
[00:01:57.840 --> 00:02:01.040]  距離當時巴比倫帝國京城
[00:02:01.040 --> 00:02:03.440]  東南大概六十英里
[00:02:03.440 --> 00:02:05.440]  是一個外邦人的地方
[00:02:05.440 --> 00:02:09.440]  我們去看這個遭遇的時候
[00:02:09.440 --> 00:02:12.240]  我們要想起當時猶太人在想什麼
[00:02:12.240 --> 00:02:14.040]  對於以西傑來說
[00:02:14.040 --> 00:02:16.840]  猶太人認為一個外邦人的地方
[00:02:16.840 --> 00:02:18.640]  當然就是一個不潔的地方
[00:02:18.640 --> 00:02:21.040]  一個遠離上帝的地方
[00:02:21.040 --> 00:02:23.240]  當時發生什麼事呢
[00:02:23.840 --> 00:02:28.040]  猶太人經歷了一個國家個人的浩劫
[00:02:28.040 --> 00:02:33.440]  因為當時巴比倫軍隊來到他們的國家
[00:02:33.440 --> 00:02:35.840]  然後將他們打敗
[00:02:35.840 --> 00:02:38.440]  猶太人流亡到異鄉
[00:02:38.440 --> 00:02:41.440]  很多時候他們在異鄉當中
[00:02:41.440 --> 00:02:44.440]  就會去到河邊聚集
[00:02:44.440 --> 00:02:46.240]  因為既然沒有聖殿
[00:02:46.240 --> 00:02:48.640]  他們就去有活水的地方
[00:02:48.640 --> 00:02:50.040]  在那裡敬拜
[00:02:50.040 --> 00:02:51.040]  在那裡祈禱
[00:02:51.040 --> 00:02:53.440]  提到地點
[00:02:54.040 --> 00:02:55.040]  也提到時間
[00:02:55.040 --> 00:03:01.040]  當時的時間就是約瓦根王被擄的第五年
[00:03:01.040 --> 00:03:03.240]  我們運算出來的時候
[00:03:03.240 --> 00:03:06.040]  我們知道這是公元前593年
[00:03:06.040 --> 00:03:09.440]  這王記下最後那兩章
[00:03:09.440 --> 00:03:10.640]  二十四二十五章
[00:03:10.640 --> 00:03:12.440]  就提到這個事蹟
[00:03:12.440 --> 00:03:15.440]  猶大王約瓦根和他母親
[00:03:15.440 --> 00:03:18.440]  神僕領袖太監一同出城
[00:03:18.440 --> 00:03:20.840]  投降巴比倫王
[00:03:20.840 --> 00:03:23.240]  巴比倫王就拿著他
[00:03:23.840 --> 00:03:26.640]  那時是巴比倫王第八年
[00:03:26.640 --> 00:03:27.840]  被擄之後
[00:03:27.840 --> 00:03:32.440]  巴比倫王就另立一個人來做猶大王
[00:03:32.440 --> 00:03:35.040]  那個人叫做西底加
[00:03:35.040 --> 00:03:39.440]  這裡提到約瓦根王被擄第五年
[00:03:39.440 --> 00:03:41.040]  意思就是說
[00:03:41.040 --> 00:03:45.040]  以西傑是在那個被擄流亡的經歷裡面
[00:03:45.040 --> 00:03:46.440]  其中的一分子
[00:03:46.440 --> 00:03:51.640]  就是說他現在已經身處巴比倫有五年的時間
[00:03:52.840 --> 00:03:56.640]  當然也是非常近耶路撒冷被滅亡
[00:03:56.640 --> 00:03:58.240]  亡國的時候
[00:03:58.240 --> 00:04:00.040]  這裡也提到
[00:04:00.040 --> 00:04:01.240]  第三十年
[00:04:01.240 --> 00:04:04.440]  經文沒有詳細解釋
[00:04:04.440 --> 00:04:06.440]  到底這三十年是什麼意思
[00:04:06.440 --> 00:04:09.040]  或者這三十年
[00:04:09.040 --> 00:04:13.640]  倒數推翻前三十年的話
[00:04:13.640 --> 00:04:16.840]  大約是公元前632年
[00:04:16.840 --> 00:04:19.640]  當時是約西瓦王
[00:04:20.240 --> 00:04:20.840]  做西人
[00:04:20.840 --> 00:04:23.240]  去做宗教改革的時候
[00:04:23.240 --> 00:04:25.640]  是那段最輝煌的歷史
[00:04:25.640 --> 00:04:29.440]  也是最後一次去做宗教的改革
[00:04:29.440 --> 00:04:32.640]  希望能夠挽救上帝的國度
[00:04:32.640 --> 00:04:34.440]  挽救猶大國
[00:04:34.440 --> 00:04:37.040]  以至猶大國不會滅亡
[00:04:37.040 --> 00:04:39.840]  但當然我們知道最後是失敗的
[00:04:39.840 --> 00:04:42.040]  可能三十年是這樣的意思
[00:04:42.040 --> 00:04:44.840]  也可能三十年是指到
[00:04:44.840 --> 00:04:48.440]  當時近東的國際秩序
[00:04:49.040 --> 00:04:50.640]  因為如果運算的話
[00:04:50.640 --> 00:04:53.040]  公元前632年
[00:04:53.040 --> 00:04:55.640]  當時是亞述帝國
[00:04:55.640 --> 00:04:59.040]  最後一個大帝身亡的時候
[00:04:59.040 --> 00:05:03.240]  後世人稱艾什勃·貝爾尼波
[00:05:03.240 --> 00:05:05.840]  是亞述末代的大帝
[00:05:05.840 --> 00:05:07.640]  當他陣亡之後
[00:05:07.640 --> 00:05:11.640]  亞述的帝國就開始正式沒落
[00:05:11.640 --> 00:05:15.240]  然後後起來統治天下的
[00:05:15.240 --> 00:05:17.240]  就是巴比倫帝國
[00:05:18.440 --> 00:05:20.840]  可能三十年就是在說
[00:05:20.840 --> 00:05:23.840]  那種朝政上改朝換代
[00:05:23.840 --> 00:05:27.240]  天下大亂的之後三十年
[00:05:27.240 --> 00:05:29.640]  或者也有可能
[00:05:29.640 --> 00:05:33.840]  三十年是指到以西傑本身的年齡
[00:05:33.840 --> 00:05:36.440]  當時他只是三十歲
[00:05:36.440 --> 00:05:38.040]  為什麼這樣說呢
[00:05:38.040 --> 00:05:40.640]  因為按照文素記四章
[00:05:40.640 --> 00:05:43.640]  祭司在三十歲的時候
[00:05:43.640 --> 00:05:47.640]  開始在耶路撒冷聖殿去侍奉
[00:05:48.240 --> 00:05:50.640]  無論如何對以西傑來說
[00:05:50.640 --> 00:05:53.840]  國際的政局交錯
[00:05:53.840 --> 00:05:55.840]  民族的命途
[00:05:55.840 --> 00:05:57.440]  個人的前途
[00:05:57.440 --> 00:05:59.640]  都是在經歷翻天覆地
[00:05:59.640 --> 00:06:01.440]  在這個時候
[00:06:01.440 --> 00:06:03.840]  上帝的話就臨到他
[00:06:03.840 --> 00:06:06.640]  臨到一位本身是做祭司的
[00:06:06.640 --> 00:06:10.440]  他現在流亡於異地
[00:06:10.440 --> 00:06:12.440]  失去了聖殿
[00:06:12.440 --> 00:06:15.440]  失去了他本身應該侍奉的地方
[00:06:16.240 --> 00:06:18.840]  在這裡他就聽見上帝的話
[00:06:18.840 --> 00:06:21.440]  你可以看到四月初五日
[00:06:21.440 --> 00:06:25.440]  大概是今天西曆的七月八月
[00:06:25.440 --> 00:06:28.440]  我們知道在米索不達米亞巴比倫
[00:06:28.440 --> 00:06:30.040]  就是現在的伊拉克一帶
[00:06:30.040 --> 00:06:34.640]  夏天經常會有一些很大的沙漠風暴
[00:06:34.640 --> 00:06:36.640]  以下一個短片
[00:06:36.640 --> 00:06:38.240]  可以讓你感受一下
[00:06:38.240 --> 00:06:40.840]  這種沙漠風暴的情景
[00:06:41.040 --> 00:06:43.040]  (音樂)
[00:06:43.240 --> 00:06:45.240]  (音樂)
[00:06:45.440 --> 00:06:47.440]  (音樂)
[00:06:47.640 --> 00:06:49.640]  (音樂)
[00:07:16.640 --> 00:07:17.840]  無論怎樣也好
[00:07:17.840 --> 00:07:19.040]  以西傑告訴我們
[00:07:19.040 --> 00:07:21.040]  他當時身處的時代
[00:07:21.040 --> 00:07:24.440]  就是一個國際政局交錯的時候
[00:07:24.440 --> 00:07:28.840]  民族以至個人的命途都翻天覆地
[00:07:28.840 --> 00:07:30.240]  但在這個時候
[00:07:30.240 --> 00:07:33.440]  上帝的話就臨到他
[00:07:33.440 --> 00:07:35.040]  一個本身是祭司
[00:07:35.040 --> 00:07:37.240]  流亡異地的以西傑
[00:07:37.240 --> 00:07:39.240]  第一章四節
[00:07:39.240 --> 00:07:42.040]  我觀看
[00:07:42.040 --> 00:07:45.040]  見狂風從北邊刮來
[00:07:45.640 --> 00:07:49.040]  隨著一朵包括閃爍火的大雲
[00:07:49.040 --> 00:07:51.240]  從其中的火裡
[00:07:51.240 --> 00:07:54.040]  發出好像光耀的正感
[00:07:54.040 --> 00:07:57.440]  又從其中顯出四個活物的形狀
[00:07:57.440 --> 00:07:59.640]  他們的形狀是這樣
[00:07:59.640 --> 00:08:01.840]  有人的形象
[00:08:01.840 --> 00:08:04.640]  各有四個臉面
[00:08:04.640 --> 00:08:05.840]  四個翅膀
[00:08:05.840 --> 00:08:07.640]  他們的腿是直的
[00:08:07.640 --> 00:08:09.840]  腳掌好像牛獨肢體
[00:08:09.840 --> 00:08:12.240]  都燦爛如光明的銅
[00:08:12.240 --> 00:08:15.440]  這四個活物的臉和翅膀乃是這樣
[00:08:16.240 --> 00:08:17.640]  翅膀彼此相接
[00:08:17.640 --> 00:08:19.040]  行走並不轉身
[00:08:19.040 --> 00:08:21.040]  軀角直往前行
[00:08:21.040 --> 00:08:23.240]  至於臉的形象
[00:08:23.240 --> 00:08:24.840]  前面各有人的臉
[00:08:24.840 --> 00:08:26.840]  右面各有獅子的臉
[00:08:26.840 --> 00:08:29.040]  左面各有牛的臉
[00:08:29.040 --> 00:08:31.240]  後面各有鷹的臉
[00:08:31.240 --> 00:08:34.440]  他們軀角直往前行
[00:08:34.440 --> 00:08:36.440]  行走並不轉身
[00:08:36.440 --> 00:08:38.440]  至於四活物的形象
[00:08:38.440 --> 00:08:40.640]  就如燒著火炭的形狀
[00:08:40.640 --> 00:08:42.640]  火把的形狀
[00:08:42.640 --> 00:08:45.240]  火在四活物中間
[00:08:45.440 --> 00:08:46.640]  上去下來
[00:08:46.640 --> 00:08:48.640]  有火的光輝
[00:08:48.640 --> 00:08:50.640]  從火中發出閃電
[00:08:50.640 --> 00:08:53.240]  這活物往內奔走
[00:08:53.240 --> 00:08:54.840]  好像電光一閃
[00:08:54.840 --> 00:08:58.040]  我們看完這些描述的時候
[00:08:58.040 --> 00:08:59.640]  我們現代人會覺得
[00:08:59.640 --> 00:09:02.040]  是一種科幻電影
[00:09:02.040 --> 00:09:03.440]  是很難明白的
[00:09:03.440 --> 00:09:04.840]  其實對現代人
[00:09:04.840 --> 00:09:06.240]  甚至對古代人來說
[00:09:06.240 --> 00:09:08.040]  都是非常難明白的
[00:09:08.040 --> 00:09:11.040]  因為以前曾經有一些猶太人的拉比
[00:09:11.040 --> 00:09:13.040]  他說如果你未夠三十歲的話
[00:09:13.040 --> 00:09:14.840]  你就不可以讀以西傑書
[00:09:15.840 --> 00:09:17.040]  因為以西傑書裡面
[00:09:17.040 --> 00:09:20.640]  有記載了很多很難明白的異象
[00:09:20.640 --> 00:09:22.240]  所以我要解釋一下
[00:09:22.240 --> 00:09:25.240]  以西傑書提到的異象
[00:09:25.240 --> 00:09:26.840]  提到有四活物
[00:09:26.840 --> 00:09:29.440]  這些Living Creature
[00:09:29.440 --> 00:09:30.840]  這些活物
[00:09:30.840 --> 00:09:32.840]  各有四個臉
[00:09:32.840 --> 00:09:34.040]  有人
[00:09:34.040 --> 00:09:35.240]  獅子
[00:09:35.240 --> 00:09:36.040]  牛
[00:09:36.040 --> 00:09:37.240]  和鷹的臉
[00:09:37.240 --> 00:09:40.640]  我們想起就會覺得是一些怪獸
[00:09:40.640 --> 00:09:41.640]  一些怪物
[00:09:41.640 --> 00:09:44.440]  但是當時近東世界
[00:09:44.840 --> 00:09:46.840]  那種圖像的觀念
[00:09:46.840 --> 00:09:50.040]  很多時候會將不同地上的活物
[00:09:50.040 --> 00:09:51.240]  混雜在一起
[00:09:51.240 --> 00:09:53.240]  在這裡我們看到
[00:09:53.240 --> 00:09:55.440]  在敘利亞巴勒斯坦地所找到的
[00:09:55.440 --> 00:09:58.040]  皇宮裡面的象牙雕塑
[00:09:58.040 --> 00:09:59.840]  你看到有的活物
[00:09:59.840 --> 00:10:01.640]  就是有人的臉
[00:10:01.640 --> 00:10:03.240]  牛的身
[00:10:03.240 --> 00:10:04.440]  獅子
[00:10:04.440 --> 00:10:05.040]  牛
[00:10:05.040 --> 00:10:07.040]  不同的組合
[00:10:07.040 --> 00:10:08.640]  也有翅膀
[00:10:08.640 --> 00:10:10.440]  在這裡我們看到
[00:10:10.440 --> 00:10:13.040]  亞述帝國的皇宮門口
[00:10:13.240 --> 00:10:15.440]  很多時候有一些守門口的活物
[00:10:15.440 --> 00:10:16.440]  叫做Lamasu
[00:10:16.440 --> 00:10:18.640]  也有人的頭
[00:10:18.640 --> 00:10:20.240]  牛的身
[00:10:20.240 --> 00:10:21.640]  獅子的腳
[00:10:21.640 --> 00:10:23.440]  鷹的翅膀
[00:10:23.440 --> 00:10:26.640]  很多時候這些Lamasu
[00:10:26.640 --> 00:10:28.240]  也會有五隻腳
[00:10:28.240 --> 00:10:30.040]  在側面看的時候
[00:10:30.040 --> 00:10:32.240]  你會以為牠在行走
[00:10:32.240 --> 00:10:33.640]  在正面看
[00:10:33.640 --> 00:10:35.040]  你看到牠是直立
[00:10:35.040 --> 00:10:36.240]  牠也看守著
[00:10:36.240 --> 00:10:37.040]  守衛著
[00:10:37.040 --> 00:10:40.240]  很多時候近東的圖像
[00:10:40.240 --> 00:10:41.240]  圖畫
[00:10:41.440 --> 00:10:45.440]  他們會將這些不同國方的活物的能力
[00:10:45.440 --> 00:10:47.440]  混雜在一起
[00:10:47.440 --> 00:10:50.840]  就是想表達霸權的權威
[00:10:50.840 --> 00:10:54.840]  這裡看到四個活物的形狀
[00:10:54.840 --> 00:10:56.440]  四塊的臉
[00:10:56.440 --> 00:10:58.040]  首先有人
[00:10:58.040 --> 00:11:01.440]  人在近東的世界裡面
[00:11:01.440 --> 00:11:03.440]  甚至我們現今的世界裡面
[00:11:03.440 --> 00:11:06.640]  都是屬於世界裡面最高的活物
[00:11:06.640 --> 00:11:09.240]  所以我們叫他做萬物之靈
[00:11:09.240 --> 00:11:09.640]  是不是?
[00:11:11.040 --> 00:11:12.440]  另外有獅子的臉
[00:11:12.440 --> 00:11:16.440]  就是野獸裡面最高最大的
[00:11:16.440 --> 00:11:19.240]  另外有牛的臉
[00:11:19.240 --> 00:11:21.440]  就是家畜類裡面
[00:11:21.440 --> 00:11:22.840]  domesticated animal
[00:11:22.840 --> 00:11:25.040]  裡面是最高最有能力的
[00:11:25.040 --> 00:11:26.640]  最後就是鷹
[00:11:26.640 --> 00:11:29.240]  就是在鳥獸當中作王
[00:11:29.240 --> 00:11:32.840]  所以將這些臉面
[00:11:32.840 --> 00:11:36.240]  將這些形狀配合在一起的時候
[00:11:36.240 --> 00:11:38.040]  雖然我們覺得會很怪
[00:11:38.040 --> 00:11:40.440]  但其實他最主要想表達的
[00:11:40.840 --> 00:11:42.040]  就是那種能力
[00:11:42.040 --> 00:11:43.240]  那種權力
[00:11:43.240 --> 00:11:46.040]  以色列看到這個異象的時候
[00:11:46.040 --> 00:11:47.240]  他也嚇了一跳
[00:11:47.240 --> 00:11:49.440]  然後我們知道
[00:11:49.440 --> 00:11:51.040]  在以色列書繼續看下去
[00:11:51.040 --> 00:11:54.440]  他再看到類似的異象的時候
[00:11:54.440 --> 00:11:56.040]  他就澄清了
[00:11:56.040 --> 00:11:57.440]  他就明白
[00:11:57.440 --> 00:12:00.640]  原來這些活物是什麼呢?
[00:12:00.640 --> 00:12:02.040]  原來是基魯柏
[00:12:02.040 --> 00:12:05.440]  以色列書第十章第二十節
[00:12:05.440 --> 00:12:08.640]  他說我在加巴魯河邊所見的
[00:12:09.240 --> 00:12:12.440]  以色列神榮耀以下的活物
[00:12:12.440 --> 00:12:15.440]  我就知道他們是基魯柏
[00:12:15.440 --> 00:12:18.840]  四活物就是天使基魯柏
[00:12:18.840 --> 00:12:21.640]  你記得基魯柏在聖經裡面
[00:12:21.640 --> 00:12:26.040]  是看守守衛聖殿之聖所的
[00:12:26.040 --> 00:12:28.440]  他是守住約桂的
[00:12:28.440 --> 00:12:32.640]  而約桂就是耶和華神的王座
[00:12:32.640 --> 00:12:35.240]  歷代之箱第十八章十八節
[00:12:35.440 --> 00:12:39.040]  這裡是約桂的裝飾
[00:12:39.040 --> 00:12:40.640]  有精金
[00:12:40.640 --> 00:12:45.240]  然後有金紙做的基魯柏
[00:12:45.240 --> 00:12:48.240]  基魯柏的翅膀是張開的
[00:12:48.240 --> 00:12:52.440]  然後他們是遮蓋著耶和華的約桂
[00:12:52.440 --> 00:12:54.440]  其實這裡的原文意思
[00:12:54.440 --> 00:12:58.440]  就是說基魯柏的金箭射
[00:12:58.440 --> 00:13:00.240]  Golden Chariot
[00:13:00.240 --> 00:13:03.640]  就是約桂其實是神的寶座
[00:13:03.840 --> 00:13:06.440]  也是上帝的戰車
[00:13:06.440 --> 00:13:09.240]  原來以色列所見到的
[00:13:09.240 --> 00:13:12.040]  就是他作為祭司
[00:13:12.040 --> 00:13:16.840]  應該在耶路撒冷聖殿之聖所見到的約桂
[00:13:16.840 --> 00:13:20.040]  見到上帝的座駕
[00:13:20.040 --> 00:13:22.240]  見到上帝的戰車
[00:13:22.240 --> 00:13:26.440]  因為上帝是乘著基魯柏天使
[00:13:26.440 --> 00:13:28.640]  來出戰的一位神
[00:13:28.640 --> 00:13:30.440]  講完四活物之後
[00:13:30.440 --> 00:13:32.440]  他又繼續描述在這個意象裡面
[00:13:32.440 --> 00:13:33.840]  見到的戰車
[00:13:33.840 --> 00:13:35.440]  一章十十五節
[00:14:00.840 --> 00:14:03.440]  有一段很難明白的意境
[00:14:03.440 --> 00:14:06.640]  我相信這裡其中一句最難翻譯的
[00:14:06.640 --> 00:14:08.840]  就是輪中套論
[00:14:08.840 --> 00:14:11.840]  我相信NIV的譯法是最貼切
[00:14:11.840 --> 00:14:14.440]  Wheel intersecting wheel
[00:14:14.440 --> 00:14:16.840]  就是耶和華的戰車
[00:14:16.840 --> 00:14:18.840]  你可以想像是一個車輪
[00:14:18.840 --> 00:14:21.640]  然後在九十度的垂直
[00:14:21.640 --> 00:14:23.240]  又有另外一個車輪
[00:14:23.240 --> 00:14:26.440]  在輪裡面再包著另外一個車輪
[00:14:26.440 --> 00:14:28.240]  換句話說
[00:14:28.240 --> 00:14:29.440]  想表達的就是
[00:14:29.640 --> 00:14:33.440]  這個戰車是隨意前後左右上下
[00:14:33.440 --> 00:14:34.840]  是不需要調頭的
[00:14:34.840 --> 00:14:37.240]  一個輪中套論
[00:14:37.240 --> 00:14:39.840]  代表著耶和華的戰車
[00:14:39.840 --> 00:14:43.240]  耶和華自己是可以無所不在
[00:14:43.240 --> 00:14:46.440]  四個輪滿有眼睛
[00:14:46.440 --> 00:14:49.240]  這裡是在描述耶和華的戰車
[00:14:49.240 --> 00:14:52.440]  他的車輛是無所不知的
[00:14:52.440 --> 00:14:55.640]  就是說上帝知道了所有事情
[00:14:55.640 --> 00:14:57.640]  並且他是無處不在
[00:14:58.240 --> 00:15:00.240]  你是不能夠逃避的
[00:15:00.240 --> 00:15:04.040]  你留意在整段的意象裡面
[00:15:04.040 --> 00:15:06.240]  四字是經常出現的
[00:15:06.240 --> 00:15:08.840]  地的四極
[00:15:08.840 --> 00:15:12.440]  神是可以去到地的周圍
[00:15:12.440 --> 00:15:13.840]  不同的地方
[00:15:13.840 --> 00:15:18.240]  上帝不受任何的空間地理所限制
[00:15:18.240 --> 00:15:22.240]  形容完戰車了
[00:15:22.240 --> 00:15:24.440]  我們越來越清楚看到的
[00:15:24.440 --> 00:15:27.440]  就是車上到底有哪一個
[00:15:28.240 --> 00:15:29.240]  第二十二字
[00:15:29.240 --> 00:15:33.640]  活物的頭以上有窮倉的形象
[00:15:33.640 --> 00:15:36.640]  好像可畏的水晶
[00:15:36.640 --> 00:15:38.440]  活物行走的時候
[00:15:38.440 --> 00:15:40.440]  我聽見翅膀的響聲
[00:15:40.440 --> 00:15:42.240]  像大水的聲音
[00:15:42.240 --> 00:15:44.240]  像全能者的聲音
[00:15:44.240 --> 00:15:46.040]  有一像軍隊的聲音
[00:15:46.040 --> 00:15:48.640]  窮倉之上有寶座
[00:15:48.640 --> 00:15:52.240]  寶座以上有彷彿人的形狀
[00:15:52.240 --> 00:15:54.840]  我看到他腰下面
[00:15:54.840 --> 00:15:57.240]  好像晶金一樣的耀眼
[00:15:57.640 --> 00:15:58.440]  二十八字
[00:15:58.440 --> 00:15:59.640]  下雨的時候
[00:15:59.640 --> 00:16:02.640]  雲中彩虹的形狀怎樣
[00:16:02.640 --> 00:16:04.840]  這個形狀就是這樣
[00:16:04.840 --> 00:16:06.640]  然後他說得很清楚
[00:16:06.640 --> 00:16:10.840]  他說這就是耶和華榮耀的形象
[00:16:10.840 --> 00:16:13.040]  我一見到就俯伏在地
[00:16:13.040 --> 00:16:15.240]  又聽見說話的聲音
[00:16:15.240 --> 00:16:17.440]  越來越看清楚
[00:16:17.440 --> 00:16:20.840]  原來他見到的就是榮耀的神
[00:16:20.840 --> 00:16:23.040]  在寶座之上
[00:16:23.040 --> 00:16:25.040]  在他的座駕裡面
[00:16:25.240 --> 00:16:28.240]  他御駕親征來到他的宗教
[00:16:28.240 --> 00:16:31.240]  一個現代的比喻
[00:16:31.240 --> 00:16:34.440]  就是今天美國總統
[00:16:34.440 --> 00:16:36.240]  所乘搭的飛機
[00:16:36.240 --> 00:16:37.840]  空軍一號Air Force One
[00:16:37.840 --> 00:16:39.240]  大家知道
[00:16:39.240 --> 00:16:41.440]  總統上了那架飛機
[00:16:41.440 --> 00:16:45.040]  那架飛機就可以叫做空軍一號Air Force One
[00:16:45.040 --> 00:16:46.240]  換句話說
[00:16:46.240 --> 00:16:47.240]  這裡說的是耶和華
[00:16:47.240 --> 00:16:49.840]  他榮耀的出現
[00:16:49.840 --> 00:16:53.440]  他坐著他的戰車出戰
[00:16:54.440 --> 00:16:55.440]  如果比較一下
[00:16:55.440 --> 00:16:57.240]  舊約裡面經常提到
[00:16:57.240 --> 00:16:59.440]  上帝榮耀出現的意象
[00:16:59.440 --> 00:17:01.040]  你就可能會更加清楚
[00:17:01.040 --> 00:17:03.240]  譬如以賽亞
[00:17:03.240 --> 00:17:05.040]  在大六章的時候
[00:17:05.040 --> 00:17:07.440]  以賽亞在聖殿敬拜的時候
[00:17:07.440 --> 00:17:10.440]  他也見到上帝榮耀的意象
[00:17:10.440 --> 00:17:12.240]  讀章第一節
[00:17:12.240 --> 00:17:14.640]  他說當烏西亞黃崩那年
[00:17:14.640 --> 00:17:18.040]  我見到主坐在高高的寶座上
[00:17:18.040 --> 00:17:21.040]  他的衣裳睡下遮滿聖殿
[00:17:21.040 --> 00:17:22.840]  我們見到這個意象裡面
[00:17:22.840 --> 00:17:23.640]  以賽亞想像
[00:17:23.840 --> 00:17:27.640]  上帝是一個很大很大的形象
[00:17:27.640 --> 00:17:31.240]  他坐在寶座上來掌權
[00:17:31.240 --> 00:17:34.040]  又或者你可以比較一下
[00:17:34.040 --> 00:17:35.640]  所羅門王
[00:17:35.640 --> 00:17:37.640]  來到獻第一聖殿的時候
[00:17:37.640 --> 00:17:39.640]  神的榮耀也都降臨
[00:17:39.640 --> 00:17:42.040]  《耀王記》上第八章
[00:17:42.040 --> 00:17:46.440]  祭司將耶和華的約鬼
[00:17:46.440 --> 00:17:48.240]  抬進去內殿
[00:17:48.240 --> 00:17:49.440]  就是致勝所
[00:17:49.440 --> 00:17:50.640]  Holy of Holies
[00:17:50.640 --> 00:17:52.840]  放在兩個基督派
[00:17:52.840 --> 00:17:53.440]  Cherubim
[00:17:53.840 --> 00:17:55.640]  的翅膀底下
[00:17:55.640 --> 00:17:59.040]  祭司從聖殿出來之後
[00:17:59.040 --> 00:18:02.440]  有雲彩充滿耶和華的殿
[00:18:02.440 --> 00:18:05.440]  甚至祭司不能夠站立公職
[00:18:05.440 --> 00:18:07.840]  因為耶和華的榮光
[00:18:07.840 --> 00:18:09.240]  是充滿著這個殿
[00:18:09.240 --> 00:18:11.640]  寶座上的上帝
[00:18:11.640 --> 00:18:13.240]  是很威嚴
[00:18:13.240 --> 00:18:15.440]  非常榮耀的景象
[00:18:15.440 --> 00:18:17.840]  甚至今天的猶太人
[00:18:17.840 --> 00:18:19.840]  他們最嚮往的情景
[00:18:19.840 --> 00:18:21.240]  其實都是舊約裡面
[00:18:21.240 --> 00:18:23.240]  第一聖殿獻殿的時候
[00:18:23.440 --> 00:18:26.040]  神的榮耀充滿著他的殿
[00:18:26.040 --> 00:18:27.440]  在耶路撒冷裡面
[00:18:27.440 --> 00:18:30.040]  充滿著他自己的威榮
[00:18:30.040 --> 00:18:32.640]  如果你這樣比較的時候
[00:18:32.640 --> 00:18:34.440]  你就更加能夠知道
[00:18:34.440 --> 00:18:36.240]  以色列所見的榮耀
[00:18:36.240 --> 00:18:37.640]  是有多大
