
[00:00:00.000 --> 00:00:05.560]  耶穌和他的門徒吃完最後晚餐後
[00:07:07.120 --> 00:07:09.120]  耶穌對彼得說這句話的時候
[00:07:09.120 --> 00:07:10.120]  是黑夜
[00:07:10.120 --> 00:07:13.120]  意思是單憑血肉之軀
[00:07:13.120 --> 00:07:16.120]  你的信心不會捱過一個晚上
[00:07:16.120 --> 00:07:19.120]  當然我們知道彼得最後是三次不認主
[00:07:19.120 --> 00:07:22.120]  但經過一些考古的發現
[00:07:22.120 --> 00:07:26.120]  我們發現原來大祭司等等的家族
[00:07:26.120 --> 00:07:30.120]  他們應該在聖殿對面的上城
[00:07:30.120 --> 00:07:35.120]  上一集我們去過一個地庫的博物館
[00:07:35.120 --> 00:07:37.120]  叫做World Archaeological Museum
[00:07:37.120 --> 00:07:40.120]  那裡看到一個五千呎的豪宅
[00:07:40.120 --> 00:07:42.120]  裡面有很多的潔淨寺
[00:07:42.120 --> 00:07:47.120]  其實牆上也找到一個雕刻
[00:07:47.120 --> 00:07:50.120]  這個雕刻是一個聖殿的金燈台
[00:07:50.120 --> 00:07:57.120]  那些雕刻的圖像很仔細地刻畫到金燈台的一些細節
[00:07:57.120 --> 00:08:01.120]  換句話說,刻這個金燈台的人
[00:08:01.120 --> 00:08:07.120]  很清楚和親眼見過聖所裡面的金燈台
[00:08:07.120 --> 00:08:09.120]  這個豪宅裡面除了很多潔淨寺
[00:08:09.120 --> 00:08:12.120]  是祭司專用,有金燈台
[00:08:12.120 --> 00:08:16.120]  也很吻合當時文獻所說的大祭司的家族
[00:08:16.120 --> 00:08:19.120]  貪財、積財、暴力
[00:08:19.120 --> 00:08:23.120]  甚至控制聖殿的經濟等等
[00:08:23.120 --> 00:08:29.120]  這裡也有一個很大的羅馬式的大庭園被發掘出來
[00:08:29.120 --> 00:08:32.120]  面對著對面的聖殿
[00:08:32.120 --> 00:08:37.120]  這裡較有可能是大祭司家族的庭園
[00:08:37.120 --> 00:08:40.120]  耶穌被審問的地方
[00:08:40.120 --> 00:08:42.120]  耶穌的罪狀之一是什麼呢?
[00:08:42.120 --> 00:08:45.120]  就是這個人曾經說
[00:08:45.120 --> 00:08:49.120]  我能夠拆毀聖殿,三天之後建造起來
[00:08:49.120 --> 00:08:56.120]  對於大祭司來說,更加是挑戰聖殿的權威
[00:08:56.120 --> 00:09:01.120]  然後耶穌被帶到公會受審判
[00:09:01.120 --> 00:09:03.120]  路加福音第22章
[00:09:03.120 --> 00:09:08.120]  天一亮,民間的眾長老和祭司長
[00:09:08.120 --> 00:09:11.120]  帶著民事都聚會,開公會
[00:09:11.120 --> 00:09:14.120]  他問祂是不是基督
[00:09:14.120 --> 00:09:21.120]  耶穌回答他,從今以後,人只要在上帝權能的右邊
[00:09:21.120 --> 00:09:25.120]  他們說,耶穌不需要再作見證
[00:09:25.120 --> 00:09:28.120]  他犯了褻瀆,自稱為神
[00:09:28.120 --> 00:09:36.120]  於是他們把耶穌帶到羅馬的總督比拉多面前
[00:09:36.120 --> 00:09:38.120]  這裡是路加福音第23章
[00:09:38.120 --> 00:09:42.120]  眾人都起來把耶穌帶到比拉多面前
[00:09:42.120 --> 00:09:44.120]  告他什麼呢?
[00:09:44.120 --> 00:09:48.120]  告他誘惑國民,禁止納粹給亥薩
[00:09:48.120 --> 00:09:51.120]  又說自己是基督,是王
[00:09:51.120 --> 00:09:55.120]  所以之前告他的是宗教的罪,褻瀆
[00:09:55.120 --> 00:10:00.120]  現在告他是政治上的罪,顛覆羅馬帝國的罪
[00:10:00.120 --> 00:10:02.120]  因為說他自己是王
[00:10:02.120 --> 00:10:07.120]  比拉多本身駐守在海薩利亞的海港
[00:10:07.120 --> 00:10:10.120]  但每逢大時大節就會來到耶路撒冷
[00:10:10.120 --> 00:10:14.120]  看守人民,還會做巡迴的法官
[00:10:14.120 --> 00:10:17.120]  在不同的地方聽證
[00:10:17.120 --> 00:10:21.120]  比拉多剛剛在雨節的時候來到耶路撒冷
[00:10:21.120 --> 00:10:26.120]  他住的地方一定是大希律之前所建造的皇宮
[00:10:26.120 --> 00:10:30.120]  這是在城西的一個皇宮
[00:10:30.120 --> 00:10:34.120]  大約2000年的時候
[00:10:34.120 --> 00:10:40.120]  考官人員在已經在博物館的地底下發掘的時候
[00:10:40.120 --> 00:10:44.120]  發現了希律皇宮的遺跡
[00:10:44.120 --> 00:10:47.120]  這不是驚喜,因為我們文獻上一早知道
[00:10:47.120 --> 00:10:49.120]  皇宮就在這裡
[00:10:49.120 --> 00:10:56.120]  這裡就是比拉多去聽證,去審問耶穌的地方
[00:10:56.120 --> 00:11:00.120]  之後老加方案23章有說
[00:11:00.120 --> 00:11:04.120]  比拉多聽見耶穌原來是加利利人
[00:11:04.120 --> 00:11:11.120]  又知道耶穌是屬於希律王所管的
[00:11:11.120 --> 00:11:15.120]  所以就把他解去希律王的那裡
[00:11:15.120 --> 00:11:17.120]  希律是其中一個大希律的兒子
[00:11:17.120 --> 00:11:19.120]  他是守加利利省的
[00:11:19.120 --> 00:11:21.120]  你記得他是斬了斯大約翰
[00:11:21.120 --> 00:11:25.120]  守則的時候當然他就是來到耶路撒冷
[00:11:25.120 --> 00:11:27.120]  而他住的皇宮應該是按照文獻
[00:11:27.120 --> 00:11:30.120]  就是之前馬加比時代所建的皇宮
[00:11:30.120 --> 00:11:32.120]  都是在上城的樹下
[00:11:32.120 --> 00:11:35.120]  希律王氣憤耶穌一番的時候
[00:11:35.120 --> 00:11:38.120]  又把他解回比拉多的樹
[00:11:38.120 --> 00:11:40.120]  老加方案第23章繼續
[00:11:40.120 --> 00:11:43.120]  比拉多願意去釋放耶穌
[00:11:43.120 --> 00:11:46.120]  又勸解他們,即是猶太人
[00:11:46.120 --> 00:11:52.120]  慕內地猶太的貴族就喊著說
[00:11:52.120 --> 00:11:54.120]  釘他十字架
[00:11:54.120 --> 00:11:56.120]  比拉多第三次對他們說
[00:11:56.120 --> 00:11:59.120]  為什麼呢?這個人做了什麼惡事
[00:11:59.120 --> 00:12:01.120]  我查不到他有什麼該死的罪
[00:12:01.120 --> 00:12:04.120]  所以我要責打他,希望釋放他
[00:12:04.120 --> 00:12:07.120]  但是這些猶太的貴族
[00:12:07.120 --> 00:12:08.120]  大祭司等等
[00:12:08.120 --> 00:12:10.120]  他就催迫比拉多
[00:12:10.120 --> 00:12:13.120]  求他把耶穌釘在十字架上
[00:12:13.120 --> 00:12:16.120]  於是最後他們的聲音就得了聖
[00:12:16.120 --> 00:12:20.120]  剛才我們提到耶穌被捕到死而復活
[00:12:20.120 --> 00:12:23.120]  中間的過程有很多事跡和很多人物
[00:12:23.120 --> 00:12:26.120]  最重要的是有兩個人物一定要看
[00:12:26.120 --> 00:12:29.120]  第一個就是比拉多
[00:12:29.120 --> 00:12:34.120]  比拉多是猶太地的總督
[00:12:34.120 --> 00:12:37.120]  他是替羅馬帝國鎮守這個地方
[00:12:37.120 --> 00:12:41.120]  也是直接授權於羅馬帝王
[00:12:41.120 --> 00:12:46.120]  我們知道比拉多在這裡做了總督有十年
[00:12:46.120 --> 00:12:48.120]  公元後26至36年
[00:12:48.120 --> 00:12:50.120]  在猶太人的世界裡
[00:12:50.120 --> 00:12:52.120]  他就是最大權力
[00:12:52.120 --> 00:12:55.120]  並且我們知道比拉多的生性是很凶殘的
[00:12:55.120 --> 00:12:57.120]  他是很仇視猶太人的
[00:12:57.120 --> 00:13:00.120]  貪污不義,未審先殺
[00:13:00.120 --> 00:13:03.120]  很多次是和猶太人特意作對
[00:13:03.120 --> 00:13:07.120]  把偶像帶入耶路撒冷的聖殿
[00:13:07.120 --> 00:13:08.120]  激怒猶太人
[00:13:08.120 --> 00:13:13.120]  甚至濫用聖殿裡的錢去做引水道
[00:13:13.120 --> 00:13:18.120]  但是你看福音書審耶穌的過程
[00:13:18.120 --> 00:13:22.120]  比拉多不像是這麼仇視猶太人
[00:13:22.120 --> 00:13:24.120]  馬太方第17章
[00:13:24.120 --> 00:13:29.120]  比拉多見無濟於事,反要生亂
[00:13:29.120 --> 00:13:33.120]  他就拿盆水出來在猶太人面前洗手
[00:13:33.120 --> 00:13:35.120]  這個洗手一幕就很有名
[00:13:35.120 --> 00:13:38.120]  比拉多有些猶豫不決
[00:13:38.120 --> 00:13:40.120]  不想處死耶穌
[00:13:40.120 --> 00:13:45.120]  他就想洗脫自己的罪
[00:13:45.120 --> 00:13:49.120]  為什麼比拉多這麼猶豫呢?
[00:13:49.120 --> 00:13:52.120]  和他一向的作風很不同
[00:13:52.120 --> 00:13:55.120]  如何解釋他猶豫不決的行動呢?
[00:13:55.120 --> 00:14:00.120]  在這個時候我們可以知道背後發生什麼事
[00:14:00.120 --> 00:14:02.120]  在羅馬朝廷有一個高官
[00:14:02.120 --> 00:14:07.120]  他是羅馬帝王提比留的第二把交椅
[00:14:07.120 --> 00:14:11.120]  這個人叫做聖詹姆斯
[00:14:11.120 --> 00:14:15.120]  他和比拉多有很密切的關係
[00:14:15.120 --> 00:14:19.120]  誰知道他被懷疑謀朝篡位
[00:14:19.120 --> 00:14:25.120]  提比留決定立刻處決這個塞雅路斯
[00:14:25.120 --> 00:14:28.120]  並且我們知道他被處決的那一天是哪一天
[00:14:28.120 --> 00:14:32.120]  就是公元後31年10月19日
[00:14:32.120 --> 00:14:37.120]  他被處決後,他的同黨也全部被處決
[00:14:37.120 --> 00:14:41.120]  這就解釋了為什麼比拉多在這個時候這麼害怕
[00:14:41.120 --> 00:14:47.120]  突然間他對猶太人的仇視和作風改變
[00:14:47.120 --> 00:14:51.120]  不是因為他同情耶穌
[00:14:51.120 --> 00:14:55.120]  而是他在這個時候想自保
[00:14:55.120 --> 00:14:58.120]  約翰福音19章12節這樣記載
[00:14:58.120 --> 00:15:02.120]  有了這個背景,這裡的記載就很寫實
[00:15:02.120 --> 00:15:06.120]  他說從此比拉多想要釋放耶穌
[00:15:06.120 --> 00:15:08.120]  無奈猶太人哭著說
[00:15:08.120 --> 00:15:12.120]  你若釋放這個人,就不是凱撒的忠臣
[00:15:12.120 --> 00:15:18.120]  凡以自己為王的,就是背叛凱撒了
[00:15:18.120 --> 00:15:23.120]  似乎猶太人貴族大祭司等等都知道
[00:15:23.120 --> 00:15:28.120]  到底羅馬帝國在羅馬京城發生什麼事
[00:15:28.120 --> 00:15:32.120]  似乎捉到比拉多有些痛腳
[00:15:32.120 --> 00:15:36.120]  萬一民間生亂,他自己就人頭不保
[00:15:36.120 --> 00:15:41.120]  鮑爾根博士說得很對,他說這是人在江湖
[00:15:41.120 --> 00:15:48.120]  在政界裡面的遊戲,比拉多要討好他的老闆提比林
[00:15:48.120 --> 00:15:53.120]  結果就是不問真理,不問公義
[00:15:53.120 --> 00:15:58.120]  提到比拉多的時候,我們要提一提一個很出名的考古石碑
[00:15:58.120 --> 00:16:03.120]  後人叫他做比拉多石碑,Pilot inscription,Pilot stone
[00:16:03.120 --> 00:16:07.120]  發現的地方在凱撒尼亞海港,時間是1961年
[00:16:07.120 --> 00:16:13.120]  當時發掘的時候,人們在羅馬劇場的石級其中一塊
[00:16:13.120 --> 00:16:16.120]  找到這個石碑,上面找到一些刻文
[00:16:16.120 --> 00:16:22.120]  換句話說,在後人去裝修羅馬劇場的時候
[00:16:22.120 --> 00:16:26.120]  拿了這塊紀念碑,當成石級其中一塊
[00:16:26.120 --> 00:16:30.120]  雖然有一些文字已經拆去了
[00:16:30.120 --> 00:16:35.120]  但是大概知道說什麼,中文翻譯大致上是
[00:16:35.120 --> 00:16:40.120]  獻給神聖阿古斯督,此提比林大殿Tiberium
[00:16:40.120 --> 00:16:45.120]  本屌比拉多,猶大總督,Prefect of Judea
[00:16:45.120 --> 00:16:49.120]  獻此殿,這個建築物
[00:16:49.120 --> 00:16:55.120]  可能是一個神廟的大殿來Honor比拉多的老闆
[00:16:55.120 --> 00:16:58.120]  提比林大殿Tiberius
[00:16:58.120 --> 00:17:03.120]  發現的時候很轟動,因為這塊石是唯一一塊
[00:17:03.120 --> 00:17:09.120]  在文獻以外找到的考古實物,證明比拉多的歷史性
[00:17:09.120 --> 00:17:13.120]  但如果看清楚內容,其實不單單是說
[00:17:13.120 --> 00:17:16.120]  比拉多存在的證明這麼簡單
[00:17:16.120 --> 00:17:24.120]  這裡說得很清楚,是比拉多和羅馬帝王之間的政治關係
[00:17:24.120 --> 00:17:28.120]  Patron-Client的關係
[00:17:28.120 --> 00:17:32.120]  Patron的主堡當然是羅馬皇帝比林
[00:17:32.120 --> 00:17:37.120]  Client,即能夠拿到一官半職的,就是比拉多
[00:17:37.120 --> 00:17:41.120]  所以比拉多就討好他的主人
[00:17:41.120 --> 00:17:46.120]  建這個廟或建築物來尊榮他
[00:17:46.120 --> 00:17:50.120]  你看到這是一個政治的關係
[00:17:50.120 --> 00:17:54.120]  你是一個政客,你就要討好你的主堡
[00:17:54.120 --> 00:17:58.120]  你心裡面有什麼原則,這不是最重要
[00:17:58.120 --> 00:18:04.120]  最重要是主人說了算,誰是他的主,提比林
[00:18:04.120 --> 00:18:08.120]  如果你這樣看石碑,這樣看Patron-Client的關係
[00:18:08.120 --> 00:18:10.120]  看經文可能會有不同的味道
[00:18:10.120 --> 00:18:14.120]  又是第十八章,這裡提到比拉多審問耶穌的時候
[00:18:14.120 --> 00:18:18.120]  比拉多對耶穌說,這樣你是皇嗎?
[00:18:18.120 --> 00:18:24.120]  耶穌回答說,你說我是皇,我為此而生,也為此來到世間
[00:18:24.120 --> 00:18:27.120]  特為給真理作見證
[00:18:27.120 --> 00:18:29.120]  凡屬真理的人就聽我的話
[00:18:29.120 --> 00:18:33.120]  比拉多回答,真理是甚麼?
[00:18:33.120 --> 00:18:38.120]  當然他的語氣,肯定不是說我現在想尋道
[00:18:38.120 --> 00:18:41.120]  想知道真理是甚麼,耶穌你可不可以告訴我
[00:18:41.120 --> 00:18:46.120]  這裡的語氣,大概比拉多所說的是
[00:18:46.120 --> 00:18:53.120]  真理、公理可以當飯吃,是否可以保住我的位置
[00:18:53.120 --> 00:18:57.120]  我就是人在江湖,身不由己
[00:18:57.120 --> 00:19:01.120]  你想起歷世歷代有很多這個故事
[00:19:01.120 --> 00:19:07.120]  重症的人出賣自己,出賣公理
[00:19:07.120 --> 00:19:13.120]  為了眼前的利益,說甚麼真理,說甚麼公理
[00:19:13.120 --> 00:19:17.120]  這裡提醒我們,到底我們是否屬於耶穌的人
[00:19:17.120 --> 00:19:22.120]  耶穌是否我們唯一的主,唯一討好的主宰
[00:19:22.120 --> 00:19:45.120]  (音樂)
[00:19:45.120 --> 00:19:51.120]  另一個與比拉多相關的人物,就是大祭司戈爾法
[00:19:51.120 --> 00:19:53.120]  戈爾法是一個家族名
[00:19:53.120 --> 00:19:59.120]  這個大祭司的全名是約瑟戈爾法,Joseph Kyrvis
[00:19:59.120 --> 00:20:03.120]  我們對他的出身所知不多
[00:20:03.120 --> 00:20:08.120]  只知道後期他娶了一個大祭司叫做阿娜
[00:20:08.120 --> 00:20:12.120]  她的女兒,然後成為他的女婿新年郎
[00:20:12.120 --> 00:20:17.120]  進入了大祭司的家族
[00:20:17.120 --> 00:20:24.120]  在當時的處境,大祭司是由羅馬總督,好像比拉多那些直接委任
[00:20:24.120 --> 00:20:30.120]  而且大祭司的店舖也是由羅馬總督管理
[00:20:30.120 --> 00:20:34.120]  放在總督府裏面,大時大節才讓他穿著
[00:20:34.120 --> 00:20:37.120]  大祭司的工作,就像戈爾法所說
[00:20:37.120 --> 00:20:42.120]  就是在討好羅馬總督的大前提下
[00:20:42.120 --> 00:20:46.120]  維持聖殿和維持民間安定
[00:20:46.120 --> 00:20:53.120]  一世紀的大祭司,直至公元後70年聖殿被毀
[00:20:53.120 --> 00:20:58.120]  總共有19個,你想像一下,換了19次
[00:20:58.120 --> 00:21:02.120]  很多大祭司都是早一兩年之後就被革職
[00:21:02.120 --> 00:21:09.120]  戈爾法在公元後18年至36年,總共做了18年大祭司
[00:21:09.120 --> 00:21:13.120]  他是第一世紀任期最長的大祭司
[00:21:13.120 --> 00:21:18.120]  所以從這個角度看,他是最成功的
[00:21:18.120 --> 00:21:21.120]  但是不是因為他廉潔?
[00:21:21.120 --> 00:21:26.120]  很可能是因為他只懂得玩政治遊戲
[00:21:26.120 --> 00:21:33.120]  剛才我們提過比拉多濫用聖殿的公款去建引水道
[00:21:33.120 --> 00:21:38.120]  約瑟夫的記載裏面,都沒有提過大祭司有抗議
[00:21:38.120 --> 00:21:45.120]  所以你想到羅馬總督和猶太人的大祭司中間有多少利益
[00:21:45.120 --> 00:21:48.120]  中間有多少不見光的東西,大家可以想像
[00:21:48.120 --> 00:21:55.120]  1990年11月,當時工人在耶路撒冷那邊建公園
[00:21:55.120 --> 00:22:01.120]  突然間碰到一世紀的墳墓
[00:22:01.120 --> 00:22:05.120]  一打開墳墓,叫考古學家到場時
[00:22:05.120 --> 00:22:10.120]  發現裏面有12個骨盒,叫做Ossuary
[00:22:10.120 --> 00:22:16.120]  在一世紀的時候,猶太人特別的葬禮形式
[00:22:16.120 --> 00:22:20.120]  人死後將屍身放在墳墓裏面
[00:22:20.120 --> 00:22:24.120]  家人一年後會回到墳墓撿骨
[00:22:24.120 --> 00:22:27.120]  將骨放在骨盒裏面
[00:22:27.120 --> 00:22:33.120]  這12個骨盒裏面有兩個刻上文字
[00:22:33.120 --> 00:22:37.120]  其中一個骨盒裏面找到的骨
[00:22:37.120 --> 00:22:41.120]  有一個女人的骨頭,兩個小孩的骨頭
[00:22:41.120 --> 00:22:47.120]  兩個嬰孩的骨頭,還有一個大約60歲的老人家的骨頭
[00:22:47.120 --> 00:22:52.120]  如果是的話,很有可能是戈亞發的骸骨
[00:22:52.120 --> 00:23:00.120]  骨盒外刻上的銘文是Joseph Bar-Kyava
[00:23:00.120 --> 00:23:04.120]  即約瑟戈亞發之子
[00:23:04.120 --> 00:23:10.120]  在福音書記載,大祭司戈亞發決心剷除耶穌
[00:23:10.120 --> 00:23:14.120]  很明顯不是為了公義
[00:23:14.120 --> 00:23:16.120]  約翰福音第十一章
[00:23:16.120 --> 00:23:20.120]  祭司長和法利賽人聚集在公會時
[00:23:20.120 --> 00:23:24.120]  他說這個人耶穌,行了很多神蹟,我們怎樣辦呢?
[00:23:24.120 --> 00:23:28.120]  如果由他的話,人人都信耶穌的話
[00:23:28.120 --> 00:23:34.120]  羅馬人就會來奪我們的土地和百姓
