
[00:00:00.000 --> 00:00:03.160]  好 各位電視節目的觀眾 我們繼續今天的主題
[00:06:56.000 --> 00:06:59.000]  但聖經裡面所謂的預言
[00:06:59.000 --> 00:07:01.000]  其實是promises
[00:07:01.000 --> 00:07:03.000]  其實是應許
[00:07:03.000 --> 00:07:05.000]  或者是承諾
[00:07:05.000 --> 00:07:09.000]  舊約裡面有很多對將來的承諾
[00:07:09.000 --> 00:07:11.000]  對將來的應許
[00:07:11.000 --> 00:07:13.000]  是在歷史裡面發生的
[00:07:13.000 --> 00:07:15.000]  改朝換代
[00:07:15.000 --> 00:07:17.000]  或者地動山搖
[00:07:17.000 --> 00:07:18.000]  世事有變遷
[00:07:18.000 --> 00:07:23.000]  你去查一下舊約裡面的歷史和背景
[00:07:23.000 --> 00:07:25.000]  你就知道有很多重要的應許
[00:07:25.000 --> 00:07:27.000]  都已經實現了
[00:07:27.000 --> 00:07:29.000]  最重要的應許
[00:07:29.000 --> 00:07:31.000]  實現在誰身上呢?
[00:07:31.000 --> 00:07:33.000]  就是整個人類歷史中間這一段
[00:07:33.000 --> 00:07:38.000]  就是耶穌基督的來、死、復活和升天
[00:07:38.000 --> 00:07:40.000]  這些在舊約裡面有的promises
[00:07:40.000 --> 00:07:44.000]  都在耶穌基督的身上實現
[00:07:44.000 --> 00:07:47.000]  舊約、新約
[00:07:47.000 --> 00:07:49.000]  但在整本聖經裡面有一個預言
[00:07:49.000 --> 00:07:51.000]  或者一個應許
[00:07:51.000 --> 00:07:53.000]  是還沒有實現的
[00:07:53.000 --> 00:07:55.000]  並且一定會實現的
[00:07:55.000 --> 00:07:57.000]  那個是什麼應許?
[00:07:57.000 --> 00:08:00.000]  就是耶穌的再來
[00:08:00.000 --> 00:08:02.000]  耶穌的second coming
[00:08:02.000 --> 00:08:04.000]  將會實現
[00:08:04.000 --> 00:08:06.000]  並且必定會實現
[00:08:06.000 --> 00:08:08.000]  所以這裡說主的話
[00:08:08.000 --> 00:08:10.000]  去告訴你一件事
[00:08:10.000 --> 00:08:12.000]  這件事一定會發生
[00:08:12.000 --> 00:08:14.000]  將來一定會發生
[00:08:14.000 --> 00:08:16.000]  你怎麼知道?
[00:08:16.000 --> 00:08:18.000]  因為你看一下上帝有沒有承信
[00:08:18.000 --> 00:08:20.000]  你去查一查舊約至新約
[00:08:20.000 --> 00:08:24.000]  有沒有一些東西是上帝曾經說過
[00:08:24.000 --> 00:08:26.000]  所謂預言應許過的
[00:08:26.000 --> 00:08:28.000]  有發生過的
[00:08:28.000 --> 00:08:30.000]  所以上帝的character
[00:08:30.000 --> 00:08:32.000]  是可信的
[00:08:32.000 --> 00:08:34.000]  並且上帝的啟示告訴我們
[00:08:34.000 --> 00:08:36.000]  second coming
[00:08:36.000 --> 00:08:38.000]  耶穌的再來
[00:08:38.000 --> 00:08:40.000]  是必定會發生
[00:08:40.000 --> 00:08:42.000]  這個certain是肯定的
[00:08:42.000 --> 00:08:43.000]  這是第一點
[00:08:43.000 --> 00:08:45.000]  照著主的話告訴你一件事
[00:08:45.000 --> 00:08:47.000]  就是second coming的時候會發生什麼事
[00:08:47.000 --> 00:08:49.000]  我們看看他怎麼去描述
[00:08:49.000 --> 00:08:51.000]  這個所謂second coming是怎麼樣
[00:08:51.000 --> 00:08:53.000]  還有這個second coming
[00:08:53.000 --> 00:08:55.000]  是和我們之間有什麼關係
[00:08:55.000 --> 00:08:57.000]  這個描述主的再來的情況是怎麼樣
[00:08:57.000 --> 00:08:59.000]  他說末後的時刻
[00:08:59.000 --> 00:09:02.000]  就是說人類歷史的終結
[00:09:02.000 --> 00:09:04.000]  這個樂章的終結的時候
[00:09:04.000 --> 00:09:06.000]  到底會發生什麼事
[00:09:06.000 --> 00:09:09.000]  他說在基督裡面的人就會復活
[00:09:09.000 --> 00:09:11.000]  這裡有一個次序
[00:09:11.000 --> 00:09:13.000]  15節
[00:09:13.000 --> 00:09:21.000]  我們照著活著還存留到主來臨的人
[00:09:21.000 --> 00:09:24.000]  絕不會在那些睡了之人之先
[00:09:24.000 --> 00:09:26.000]  因為召集令一發
[00:09:26.000 --> 00:09:29.000]  天使掌的呼聲一響
[00:09:29.000 --> 00:09:32.000]  上帝的豪國一吹
[00:09:32.000 --> 00:09:34.000]  主必親自降臨
[00:09:34.000 --> 00:09:37.000]  那些在基督裡面死了的人必先復活
[00:09:37.000 --> 00:09:39.000]  然後我們這些活著還存留的人
[00:09:39.000 --> 00:09:42.000]  必和他們一同被提到魂裡面
[00:09:42.000 --> 00:09:44.000]  在空中與主相會
[00:09:44.000 --> 00:09:48.000]  這樣我們就會永遠與主同在
[00:09:48.000 --> 00:09:50.000]  這裡要搞清楚時間線
[00:09:50.000 --> 00:09:53.000]  誰會先復活
[00:09:53.000 --> 00:09:55.000]  睡了的人
[00:09:55.000 --> 00:09:58.000]  就是說那些已經離開了我們
[00:09:58.000 --> 00:10:00.000]  在教會離開了我們
[00:10:00.000 --> 00:10:03.000]  在基督裡面他們首先離開了
[00:10:03.000 --> 00:10:06.000]  這一班人就是所謂已睡了的人
[00:10:06.000 --> 00:10:08.000]  他們好像睡著了
[00:10:08.000 --> 00:10:10.000]  睡著了就會醒了
[00:10:10.000 --> 00:10:13.000]  他們好像暫時在睡覺
[00:10:13.000 --> 00:10:17.000]  所以首先要復活的就是那些已睡了的人
[00:10:17.000 --> 00:10:19.000]  就是已經安息主位的人
[00:10:19.000 --> 00:10:22.000]  然後第二班是什麼人
[00:10:22.000 --> 00:10:24.000]  就是我們還存留的人
[00:10:24.000 --> 00:10:27.000]  現在我們還活著的這班人
[00:10:27.000 --> 00:10:30.000]  還存留到主再來臨的時候
[00:10:30.000 --> 00:10:32.000]  但是誰先呢
[00:10:32.000 --> 00:10:34.000]  就是他們先
[00:10:34.000 --> 00:10:36.000]  然後我們是跟著的
[00:10:36.000 --> 00:10:39.000]  我們所謂第二組的人
[00:10:39.000 --> 00:10:41.000]  然後會有什麼事情發生呢
[00:10:41.000 --> 00:10:43.000]  就是豪國的聲音
[00:10:43.000 --> 00:10:46.000]  上帝皇者再來的德勝的聲音
[00:10:46.000 --> 00:10:50.000]  這些是打仗德勝的海歌
[00:10:50.000 --> 00:10:52.000]  就好像一隊軍隊打完仗之後
[00:10:52.000 --> 00:10:55.000]  海船回歸回到他們的京都的時候
[00:10:55.000 --> 00:10:59.000]  那種豪國聲和德勝的聲音
[00:10:59.000 --> 00:11:03.000]  主就會親自從天降臨
[00:11:03.000 --> 00:11:04.000]  發生什麼事呢
[00:11:04.000 --> 00:11:06.000]  當主來到的時候
[00:11:06.000 --> 00:11:10.000]  豪國聲德勝的聲音吹響的時候
[00:11:10.000 --> 00:11:12.000]  睡了的人起來
[00:11:12.000 --> 00:11:14.000]  然後我們活著的人
[00:11:14.000 --> 00:11:18.000]  也都會一同加入他們
[00:11:18.000 --> 00:11:20.000]  被提到雲裡面
[00:11:20.000 --> 00:11:23.000]  在空中與主相遇
[00:11:23.000 --> 00:11:27.000]  然後我們就與主永遠同在
[00:11:27.000 --> 00:11:30.000]  這兩句話我們需要解釋一下
[00:11:30.000 --> 00:11:33.000]  第一句就是被提到雲裡
[00:11:33.000 --> 00:11:38.000]  特別這裡有很多華人的信徒
[00:11:38.000 --> 00:11:40.000]  特別是老信徒
[00:11:40.000 --> 00:11:43.000]  我想我們以往年輕的時候
[00:11:43.000 --> 00:11:47.000]  我們都聽過所謂的災前被提論
[00:11:47.000 --> 00:11:49.000]  Pre-tribulational rapture
[00:11:49.000 --> 00:11:51.000]  被提的字就是Rapture
[00:11:51.000 --> 00:11:53.000]  在這段聖經裡出來的
[00:11:53.000 --> 00:11:55.000]  被提到雲裡
[00:11:55.000 --> 00:11:58.000]  大多數舊有的一套
[00:11:58.000 --> 00:12:01.000]  就是我們比較老一點的
[00:12:01.000 --> 00:12:03.000]  我們接受了這一套的觀念
[00:12:03.000 --> 00:12:05.000]  這一套觀念是什麼意思
[00:12:05.000 --> 00:12:06.000]  就是說基督再來的時候
[00:12:06.000 --> 00:12:08.000]  第一次他再來
[00:12:08.000 --> 00:12:10.000]  就是在說2000年以前
[00:12:10.000 --> 00:12:11.000]  人類歷史
[00:12:11.000 --> 00:12:13.000]  然後他再來第二次的時候
[00:12:13.000 --> 00:12:16.000]  首先有兩個階段
[00:12:16.000 --> 00:12:18.000]  有一個階段是沒有人知道的
[00:12:18.000 --> 00:12:19.000]  他來的時候
[00:12:19.000 --> 00:12:21.000]  被提的時候我們突然間就會消失
[00:12:21.000 --> 00:12:24.000]  所以這裡坐的全部都是信主的
[00:12:24.000 --> 00:12:26.000]  說一聲我們就不見了
[00:12:26.000 --> 00:12:29.000]  接著就會七年大災難降臨在世界上
[00:12:29.000 --> 00:12:31.000]  就是前所未有的大災難
[00:12:31.000 --> 00:12:34.000]  然後會非常慘痛
[00:12:34.000 --> 00:12:37.000]  到七年大災難完結之後
[00:12:37.000 --> 00:12:40.000]  主真正的再來就來了
[00:12:40.000 --> 00:12:42.000]  他就是榮耀的來到
[00:12:42.000 --> 00:12:45.000]  然後所謂收拾殘局
[00:12:45.000 --> 00:12:48.000]  然後帶來永恆的國度
[00:12:48.000 --> 00:12:50.000]  那些千禧年我們不鬥了
[00:12:50.000 --> 00:12:51.000]  我們不談了
[00:12:51.000 --> 00:12:53.000]  有一點複雜
[00:12:53.000 --> 00:12:56.000]  舊有的一套就是說這件事
[00:12:56.000 --> 00:12:58.000]  被提到雲裡面
[00:12:58.000 --> 00:13:00.000]  我們就是所謂脫苦海
[00:13:00.000 --> 00:13:02.000]  然後七年大災難才來到
[00:13:02.000 --> 00:13:05.000]  災前被提就是這件事
[00:13:05.000 --> 00:13:07.000]  In any case
[00:13:07.000 --> 00:13:10.000]  我想這段聖經是不是真的說這件事
[00:13:10.000 --> 00:13:12.000]  首先搞清楚
[00:13:12.000 --> 00:13:17.000]  這件事叫做在空中與主相會
[00:13:17.000 --> 00:13:19.000]  什麼意思被提
[00:13:19.000 --> 00:13:23.000]  然後在空中與主相會
[00:13:23.000 --> 00:13:25.000]  其實是一尊有名詞
[00:13:25.000 --> 00:13:28.000]  形容當時羅馬帝國
[00:13:28.000 --> 00:13:33.000]  那些軍隊將軍帝王帶著軍隊去打仗
[00:13:33.000 --> 00:13:35.000]  打完仗回來海船回歸的時候
[00:13:35.000 --> 00:13:38.000]  他進入京都之前
[00:13:38.000 --> 00:13:42.000]  京都的使鎮的長老
[00:13:42.000 --> 00:13:45.000]  他們就會組織一個歡迎的隊伍
[00:13:45.000 --> 00:13:47.000]  然後他們出城
[00:13:47.000 --> 00:13:51.000]  在路途中間與德勝的軍王迎接他
[00:13:51.000 --> 00:13:54.000]  所謂相會就是這個意思
[00:13:54.000 --> 00:13:56.000]  然後相會之後
[00:13:56.000 --> 00:13:57.000]  慶祝之後
[00:13:57.000 --> 00:14:01.000]  他就帶他回去京都
[00:14:01.000 --> 00:14:03.000]  所以那些城中的長老
[00:14:03.000 --> 00:14:06.000]  就會一出然後就回頭
[00:14:06.000 --> 00:14:08.000]  迎接一個軍王入城
[00:14:08.000 --> 00:14:10.000]  迎接一個德勝主
[00:14:10.000 --> 00:14:12.000]  一個王者入城
[00:14:12.000 --> 00:14:14.000]  是一種這樣的儀式
[00:14:14.000 --> 00:14:15.000]  一種這樣的習俗
[00:14:15.000 --> 00:14:16.000]  在羅馬帝國特別多
[00:14:16.000 --> 00:14:18.000]  剛才我說的貼薩萊加這個地方
[00:14:18.000 --> 00:14:20.000]  是一個大城
[00:14:20.000 --> 00:14:22.000]  是軍隊駐紮的地方
[00:14:22.000 --> 00:14:24.000]  所以他們應該很清楚
[00:14:24.000 --> 00:14:25.000]  保羅在這裡說的話
[00:14:25.000 --> 00:14:27.000]  與主相會
[00:14:27.000 --> 00:14:28.000]  一講到相會的時候
[00:14:28.000 --> 00:14:31.000]  就想起這種的習慣
[00:14:31.000 --> 00:14:33.000]  這樣的儀式
[00:14:33.000 --> 00:14:36.000]  如果你了解和想一想
[00:14:36.000 --> 00:14:38.000]  這些當時的儀式
[00:14:38.000 --> 00:14:39.000]  其實都很合理的
[00:14:39.000 --> 00:14:41.000]  有大官貴人
[00:14:41.000 --> 00:14:43.000]  或者有重要的人來到的時候
[00:14:43.000 --> 00:14:45.000]  你應該是走去迎接他的
[00:14:45.000 --> 00:14:48.000]  德勝我們教會請了一個特約的講員
[00:14:48.000 --> 00:14:52.000]  他飛到來我們芝加哥的時候
[00:14:52.000 --> 00:14:53.000]  我們會不會跟他說
[00:14:53.000 --> 00:14:57.000]  不如你自己坐車吧
[00:14:57.000 --> 00:14:59.000]  我們會在教會見你的
[00:14:59.000 --> 00:15:00.000]  你應該不會這樣
[00:15:00.000 --> 00:15:02.000]  禮貌上
[00:15:02.000 --> 00:15:03.000]  不想他來也好
[00:15:03.000 --> 00:15:05.000]  你都應該去迎接他
[00:15:05.000 --> 00:15:09.000]  上個星期我剛從加拿大回來
[00:15:09.000 --> 00:15:11.000]  上了一個星期課
[00:15:11.000 --> 00:15:13.000]  星期五我飛回來的時候
[00:15:13.000 --> 00:15:15.000]  你知道是誰來迎接我嗎
[00:15:15.000 --> 00:15:19.000]  是CTA來迎接我
[00:15:19.000 --> 00:15:22.000]  原因是因為我不重要
[00:15:22.000 --> 00:15:24.000]  電話都沒有通過
[00:15:24.000 --> 00:15:26.000]  總之你自己回來自己吃東西
[00:15:26.000 --> 00:15:28.000]  然後你繼續工作
[00:15:28.000 --> 00:15:30.000]  但如果你是大官貴人的話
[00:15:30.000 --> 00:15:31.000]  就不同了
[00:15:31.000 --> 00:15:33.000]  就是這種相會的儀式
[00:15:33.000 --> 00:15:34.000]  保羅在說
[00:15:34.000 --> 00:15:36.000]  Meeting together
[00:15:36.000 --> 00:15:40.000]  新約裡面另外兩處用了這個字
[00:15:40.000 --> 00:15:42.000]  整本新約翻譯了
[00:15:42.000 --> 00:15:45.000]  只有三次用了相會的字
[00:15:45.000 --> 00:15:46.000]  這是第一次
[00:15:46.000 --> 00:15:48.000]  第二次在哪裡呢
[00:15:48.000 --> 00:15:51.000]  就是史蘭傳第28章最後的時候
[00:15:51.000 --> 00:15:53.000]  那裡講到保羅
[00:15:53.000 --> 00:15:57.000]  他上京上告該殺的路途
[00:15:57.000 --> 00:15:58.000]  到最後
[00:15:58.000 --> 00:15:59.000]  conclusion的時候
[00:15:59.000 --> 00:16:01.000]  他快要去到羅馬
[00:16:01.000 --> 00:16:03.000]  那裡講什麼呢
[00:16:03.000 --> 00:16:08.000]  他說羅馬那裡的弟兄們一聽見我們快要來到的消息
[00:16:08.000 --> 00:16:10.000]  就到了哪裡呢
[00:16:10.000 --> 00:16:14.000]  阿比烏市和三館來到迎接我們
[00:16:14.000 --> 00:16:18.000]  保羅見了他們就感謝上帝
[00:16:18.000 --> 00:16:19.000]  愈發壯膽
[00:16:19.000 --> 00:16:23.000]  我們就進了京都羅馬城
[00:16:23.000 --> 00:16:26.000]  哪個字是和相會有關
[00:16:26.000 --> 00:16:28.000]  就是迎接
[00:16:28.000 --> 00:16:31.000]  迎接這個字就正是同一個字
[00:16:31.000 --> 00:16:33.000]  與主相會
[00:16:33.000 --> 00:16:35.000]  這幫人做什麼
[00:16:35.000 --> 00:16:37.000]  羅馬的教會弟兄
[00:16:37.000 --> 00:16:39.000]  他們就像接機一樣
[00:16:39.000 --> 00:16:41.000]  他們就離開羅馬的京城
[00:16:41.000 --> 00:16:43.000]  然後去到一個地方叫阿比烏市
[00:16:43.000 --> 00:16:47.000]  或者三館等等
[00:16:47.000 --> 00:16:50.000]  這個地方無論如何
[00:16:50.000 --> 00:16:52.000]  距離羅馬有多遠呢
[00:16:52.000 --> 00:16:54.000]  40個mile
[00:16:54.000 --> 00:16:56.000]  你今天開車
[00:16:56.000 --> 00:16:59.000]  高速公路都要45分鐘
[00:16:59.000 --> 00:17:02.000]  這幫羅馬的信徒聽見
[00:17:02.000 --> 00:17:06.000]  保羅和他的隊伍快要來到羅馬
[00:17:06.000 --> 00:17:08.000]  他們就特意有一個歡迎的
[00:17:08.000 --> 00:17:11.000]  接送的小組
[00:17:11.000 --> 00:17:13.000]  他們就出去
[00:17:13.000 --> 00:17:16.000]  羅馬城以外40多英里
[00:17:16.000 --> 00:17:17.000]  特意在那個地方
[00:17:17.000 --> 00:17:19.000]  去到相會
[00:17:19.000 --> 00:17:20.000]  去迎接他們
[00:17:20.000 --> 00:17:21.000]  然後呢
[00:17:21.000 --> 00:17:23.000]  迎接之後就去哪裡
[00:17:23.000 --> 00:17:25.000]  不是離開羅馬
[00:17:25.000 --> 00:17:29.000]  然後他們就帶著保羅回到羅馬
[00:17:29.000 --> 00:17:31.000]  這個是史林傳的結論
[00:17:31.000 --> 00:17:33.000]  其實是一個很妙的結論
[00:17:33.000 --> 00:17:35.000]  就像我講的一個惡章的一個coda
[00:17:35.000 --> 00:17:37.000]  最後最後的時候會發生什麼事
