
[00:00:00.000 --> 00:00:04.000]  好,各位大英姐妹,早安
[00:05:46.000 --> 00:05:47.000]  是你覺得
[00:05:47.000 --> 00:05:48.000]  你認知到自己
[00:05:48.000 --> 00:05:50.000]  或者自己所重視的人
[00:05:50.000 --> 00:05:52.000]  受到不公平的對待的時候
[00:05:52.000 --> 00:05:54.000]  當你認知到這件事的時候
[00:05:54.000 --> 00:05:57.000]  你有一種想報復的慾望的時候
[00:05:57.000 --> 00:05:58.000]  這一種就是憤怒
[00:05:58.000 --> 00:06:00.000]  這個就是亞里斯多德的定義
[00:06:00.000 --> 00:06:03.000]  他怎樣看我們怎樣處理憤怒呢?
[00:06:03.000 --> 00:06:05.000]  亞里斯多德很搞笑
[00:06:05.000 --> 00:06:06.000]  他就這樣說
[00:06:06.000 --> 00:06:07.000]  怎樣處理憤怒
[00:06:07.000 --> 00:06:08.000]  他就說
[00:06:08.000 --> 00:06:09.000]  任何人都懂得生氣
[00:06:09.000 --> 00:06:10.000]  這件事很簡單
[00:06:10.000 --> 00:06:12.000]  就好像花錢一樣
[00:06:12.000 --> 00:06:14.000]  我們當中的姐妹很明白
[00:06:14.000 --> 00:06:16.000]  花錢很簡單
[00:06:16.000 --> 00:06:18.000]  不過亞里斯多德這樣說
[00:06:18.000 --> 00:06:19.000]  但是
[00:06:19.000 --> 00:06:20.000]  但是有一個but
[00:06:20.000 --> 00:06:21.000]  很大的but
[00:06:21.000 --> 00:06:22.000]  但是
[00:06:22.000 --> 00:06:24.000]  要懂得對正確的人
[00:06:24.000 --> 00:06:26.000]  在正確的時間
[00:06:26.000 --> 00:06:28.000]  出於正確的目的
[00:06:28.000 --> 00:06:31.000]  以正確的方式去生氣和花錢
[00:06:31.000 --> 00:06:33.000]  不是很多人做得到
[00:06:33.000 --> 00:06:36.000]  也不容易做到
[00:06:36.000 --> 00:06:38.000]  所以正確地能夠做好
[00:06:38.000 --> 00:06:40.000]  這些事情是很罕見的
[00:06:40.000 --> 00:06:43.000]  是值得讚揚和高尚的
[00:06:43.000 --> 00:06:46.000]  亞里斯多德就將憤怒和花錢
[00:06:46.000 --> 00:06:47.000]  放在一起說
[00:06:47.000 --> 00:06:49.000]  大家是不是很明白
[00:06:49.000 --> 00:06:51.000]  馬上覺得這個哲學家很落地
[00:06:51.000 --> 00:06:53.000]  其實哲學家也很落地
[00:06:53.000 --> 00:06:55.000]  古典希臘哲學家很落地
[00:06:55.000 --> 00:06:57.000]  就是用花錢去比喻發怒
[00:06:57.000 --> 00:06:59.000]  我們每個人都懂得花錢
[00:06:59.000 --> 00:07:01.000]  我們每個人都懂得生氣
[00:07:01.000 --> 00:07:02.000]  但問題是
[00:07:02.000 --> 00:07:03.000]  不是你懂不懂得生氣
[00:07:03.000 --> 00:07:06.000]  而是你懂不懂得怎樣生氣
[00:07:06.000 --> 00:07:10.000]  亞里斯多德是強調怎樣生氣
[00:07:10.000 --> 00:07:12.000]  所以對於亞里斯多德來說
[00:07:12.000 --> 00:07:13.000]  憤怒是怎樣
[00:07:13.000 --> 00:07:15.000]  不一定是對的
[00:07:15.000 --> 00:07:17.000]  也不一定是錯的
[00:07:17.000 --> 00:07:19.000]  是要你正確地生氣
[00:07:19.000 --> 00:07:20.000]  就是對的
[00:07:20.000 --> 00:07:22.000]  錯誤地生氣就是錯的
[00:07:22.000 --> 00:07:24.000]  所以對亞里斯多德來說
[00:07:24.000 --> 00:07:26.000]  重點就在於你怎樣生氣
[00:07:26.000 --> 00:07:29.000]  我們又看看耶穌的時代
[00:07:29.000 --> 00:07:32.000]  到了希臘羅馬的時代
[00:07:32.000 --> 00:07:35.000]  他們的看法又和亞里斯多德不同了
[00:07:35.000 --> 00:07:37.000]  亞里斯多德是古典希臘的時代
[00:07:37.000 --> 00:07:39.000]  但到了耶穌的時代
[00:07:39.000 --> 00:07:40.000]  希臘羅馬的時代
[00:07:40.000 --> 00:07:41.000]  就有些東西不同了
[00:07:41.000 --> 00:07:43.000]  對於那時的人來說
[00:07:43.000 --> 00:07:46.000]  發怒是不道德的
[00:07:46.000 --> 00:07:49.000]  當時有很多不同的關於憤怒的理論
[00:07:49.000 --> 00:07:52.000]  但我們可以歸納到幾點的共通點
[00:07:52.000 --> 00:07:53.000]  第一點的共通點就是
[00:07:53.000 --> 00:07:55.000]  當時的人的文化就覺得
[00:07:55.000 --> 00:07:57.000]  發怒是不對的
[00:07:57.000 --> 00:07:59.000]  發怒是不道德的
[00:07:59.000 --> 00:08:01.000]  因為發怒是不道德的
[00:08:01.000 --> 00:08:02.000]  所以聖人
[00:08:02.000 --> 00:08:03.000]  聖人是甚麼
[00:08:03.000 --> 00:08:06.000]  道德高尚的人是不會發怒的
[00:08:06.000 --> 00:08:08.000]  這一點很重要
[00:08:08.000 --> 00:08:09.000]  跟我們現代不同
[00:08:09.000 --> 00:08:10.000]  在耶穌的時代
[00:08:10.000 --> 00:08:12.000]  希臘羅馬的時代
[00:08:12.000 --> 00:08:14.000]  道德高尚的人是要怎樣
[00:08:14.000 --> 00:08:16.000]  保持心平氣和
[00:08:16.000 --> 00:08:18.000]  不動心
[00:08:18.000 --> 00:08:19.000]  Aperfea
[00:08:19.000 --> 00:08:20.000]  我們希臘文叫
[00:08:20.000 --> 00:08:22.000]  就是你不會受到外來的刺激
[00:08:22.000 --> 00:08:24.000]  影響你的心情
[00:08:24.000 --> 00:08:26.000]  所以聖人任何時候都很平靜
[00:08:26.000 --> 00:08:28.000]  就像佛祖一樣
[00:08:28.000 --> 00:08:30.000]  沒有東西可以刺激到他
[00:08:30.000 --> 00:08:31.000]  不會生氣、不會哭
[00:08:31.000 --> 00:08:33.000]  不會不開心
[00:08:33.000 --> 00:08:35.000]  這就是聖人在那個時代
[00:08:35.000 --> 00:08:37.000]  所以對於那時的人來說
[00:08:37.000 --> 00:08:39.000]  生氣是不道德的
[00:08:39.000 --> 00:08:42.000]  跟你做得對不對是有關的
[00:08:42.000 --> 00:08:43.000]  你生氣就是做錯了
[00:08:43.000 --> 00:08:44.000]  是不道德的
[00:08:44.000 --> 00:08:45.000]  而且聖人是不會生氣的
[00:08:45.000 --> 00:08:47.000]  而且當時的聖人有很多種
[00:08:47.000 --> 00:08:49.000]  各種五花八門的
[00:08:49.000 --> 00:08:51.000]  自怒的理論
[00:08:51.000 --> 00:08:52.000]  即是你怎樣去控制
[00:08:52.000 --> 00:08:54.000]  或者你怎樣處理憤怒的理論
[00:08:54.000 --> 00:08:55.000]  有很多種的
[00:08:55.000 --> 00:08:56.000]  今天不夠時間說
[00:08:56.000 --> 00:08:58.000]  我只舉兩個例子
[00:08:58.000 --> 00:09:00.000]  第一種例子就是
[00:09:00.000 --> 00:09:02.000]  當時很流行的斯多亞主義
[00:09:02.000 --> 00:09:03.000]  Stoicism
[00:09:03.000 --> 00:09:05.000]  斯多亞的哲學認為
[00:09:05.000 --> 00:09:09.000]  人應該完全徹底地跟隨憤怒
[00:09:09.000 --> 00:09:11.000]  人是絕對不應該生氣的
[00:09:11.000 --> 00:09:13.000]  最理想的情況
[00:09:13.000 --> 00:09:15.000]  要徹底地跟隨他
[00:09:15.000 --> 00:09:17.000]  這就是斯多亞哲學的想法
[00:09:17.000 --> 00:09:20.000]  另一種哲學的想法就是
[00:09:20.000 --> 00:09:22.000]  Platonism
[00:09:22.000 --> 00:09:24.000]  我們叫它Middle Platonism
[00:09:24.000 --> 00:09:26.000]  中期的柏拉圖主義
[00:09:26.000 --> 00:09:27.000]  他們認為
[00:09:27.000 --> 00:09:30.000]  人的憤怒是無法避免的
[00:09:30.000 --> 00:09:33.000]  因為憤怒是控制不了的
[00:09:33.000 --> 00:09:34.000]  不是控制得到
[00:09:34.000 --> 00:09:36.000]  但憤怒是一定會有的
[00:09:36.000 --> 00:09:38.000]  但問題是你應該要控制他
[00:09:38.000 --> 00:09:40.000]  即是憤怒怎樣都是不好的
[00:09:40.000 --> 00:09:43.000]  但我們沒有辦法避免這樣不好的東西
[00:09:43.000 --> 00:09:46.000]  但我們要最大程度地控制他
[00:09:46.000 --> 00:09:48.000]  這就是柏拉圖主義
[00:09:48.000 --> 00:09:50.000]  Middle Platonism說的話
[00:09:50.000 --> 00:09:52.000]  他們兩個的分別是什麼呢
[00:09:52.000 --> 00:09:54.000]  他們兩個都認為憤怒是不好的
[00:09:54.000 --> 00:09:55.000]  這兩種哲學
[00:09:55.000 --> 00:09:57.000]  但分別就在於
[00:09:57.000 --> 00:10:00.000]  斯多亞哲學認為要完全徹底跟隨他
[00:10:00.000 --> 00:10:02.000]  而柏拉圖哲學認為
[00:10:02.000 --> 00:10:04.000]  我們要控制他
[00:10:04.000 --> 00:10:06.000]  明白分別了嗎
[00:10:06.000 --> 00:10:08.000]  我們又看看聖經怎樣說
[00:10:08.000 --> 00:10:10.000]  在聖經裏面
[00:10:10.000 --> 00:10:13.000]  基本上都反映到這兩種流派
[00:10:13.000 --> 00:10:14.000]  自怒的流派
[00:10:14.000 --> 00:10:17.000]  第一種就叫做跟隨憤怒的流派
[00:10:17.000 --> 00:10:19.000]  我找了四段經文
[00:10:19.000 --> 00:10:20.000]  這四段經文
[00:10:20.000 --> 00:10:22.000]  我們今天會比較看得多經文
[00:10:22.000 --> 00:10:24.000]  因為今天說新約中的憤怒
[00:10:24.000 --> 00:10:26.000]  這四段經文
[00:10:26.000 --> 00:10:27.000]  《馬太福音》
[00:10:27.000 --> 00:10:28.000]  《哥羅西書》
[00:10:28.000 --> 00:10:29.000]  《爾忽所書》
[00:10:29.000 --> 00:10:30.000]  和《提摩太前書》
[00:10:30.000 --> 00:10:34.000]  就反映了斯多亞哲學的那種精神
[00:10:34.000 --> 00:10:36.000]  就是跟隨憤怒
[00:10:36.000 --> 00:10:38.000]  例如
[00:10:38.000 --> 00:10:40.000]  《爾忽所書》就說
[00:10:40.000 --> 00:10:42.000]  一切的苦毒、怒氣、憤怒
[00:10:42.000 --> 00:10:44.000]  都要從你們當中
[00:10:44.000 --> 00:10:46.000]  跟隨、除掉
[00:10:46.000 --> 00:10:48.000]  要完全徹底地拿走
[00:10:48.000 --> 00:10:51.000]  例如《哥羅西書》就說
[00:10:51.000 --> 00:10:53.000]  現在你們要除掉這一切
[00:10:53.000 --> 00:10:54.000]  包括什麼?
[00:10:54.000 --> 00:10:56.000]  包括憤怒、怒氣等等
[00:10:56.000 --> 00:10:57.000]  要完全跟隨
[00:10:57.000 --> 00:10:58.000]  這一部分
[00:10:58.000 --> 00:10:59.000]  大家明白了
[00:10:59.000 --> 00:11:01.000]  就是跟隨
[00:11:01.000 --> 00:11:04.000]  在聖經裡面是有跟隨憤怒的一部分
[00:11:04.000 --> 00:11:07.000]  但同一時間我們也找到一些經文
[00:11:07.000 --> 00:11:09.000]  是反映另一種學派
[00:11:09.000 --> 00:11:10.000]  就是剛才說的
[00:11:10.000 --> 00:11:11.000]  Middle Patronism
[00:11:11.000 --> 00:11:12.000]  就是怎樣?
[00:11:12.000 --> 00:11:13.000]  控制憤怒
[00:11:13.000 --> 00:11:14.000]  例如《爾忽所書》
[00:11:14.000 --> 00:11:15.000]  又是《爾忽所書》
[00:11:15.000 --> 00:11:16.000]  《爾忽所書》
[00:11:16.000 --> 00:11:17.000]  《提多書》
[00:11:17.000 --> 00:11:18.000]  和《雅各書》
[00:11:18.000 --> 00:11:19.000]  這三段經文
[00:11:19.000 --> 00:11:21.000]  就說我們應該控制憤怒
[00:11:21.000 --> 00:11:22.000]  舉個例子
[00:11:22.000 --> 00:11:23.000]  《雅各書》
[00:11:23.000 --> 00:11:25.000]  《雅各書》就沒有說你要跟隨憤怒
[00:11:25.000 --> 00:11:26.000]  不過它就說
[00:11:26.000 --> 00:11:29.000]  我們每一個人都要敏銳地聽
[00:11:29.000 --> 00:11:31.000]  不要輕易地說話
[00:11:31.000 --> 00:11:32.000]  以及不要輕易憤怒
[00:11:32.000 --> 00:11:34.000]  不要輕易憤怒是什麼?
[00:11:34.000 --> 00:11:35.000]  就是你可以憤怒
[00:11:35.000 --> 00:11:37.000]  但不要那麼容易憤怒
[00:11:37.000 --> 00:11:39.000]  就是你要控制你的憤怒
[00:11:39.000 --> 00:11:40.000]  又或者
[00:11:40.000 --> 00:11:41.000]  《提多書》就是說
[00:11:41.000 --> 00:11:44.000]  做監督的人不要那麼容易發怒
[00:11:44.000 --> 00:11:46.000]  就是說發怒也是無可避免的
[00:11:46.000 --> 00:11:48.000]  不過你不要那麼容易發怒
[00:11:48.000 --> 00:11:50.000]  就是你要控制你的怒氣
[00:11:50.000 --> 00:11:51.000]  OK?
[00:11:51.000 --> 00:11:52.000]  所以就比較反映
[00:11:52.000 --> 00:11:53.000]  是Platonism的那種
[00:11:53.000 --> 00:11:55.000]  就是控制憤怒的精神
[00:11:55.000 --> 00:11:56.000]  好
[00:11:56.000 --> 00:11:57.000]  那麼
[00:11:57.000 --> 00:11:59.000]  引了那麼多經文
[00:11:59.000 --> 00:12:00.000]  簡單來說
[00:12:00.000 --> 00:12:01.000]  《聖經》的立場是什麼?
[00:12:01.000 --> 00:12:02.000]  控制憤怒
[00:12:02.000 --> 00:12:03.000]  不要生氣
[00:12:03.000 --> 00:12:04.000]  好
[00:12:04.000 --> 00:12:05.000]  我們今天的講道就講完了
[00:12:05.000 --> 00:12:06.000]  好
[00:12:06.000 --> 00:12:07.000]  跟你旁邊那個說
[00:12:07.000 --> 00:12:08.000]  你不要生氣
[00:12:08.000 --> 00:12:09.000]  快點說
[00:12:09.000 --> 00:12:10.000]  不說而已
[00:12:10.000 --> 00:12:12.000]  你跟你旁邊那個說
[00:12:12.000 --> 00:12:13.000]  不准生氣
[00:12:13.000 --> 00:12:14.000]  《聖經》說你不要生氣
[00:12:14.000 --> 00:12:15.000]  快點說
[00:12:15.000 --> 00:12:16.000]  對了
[00:12:16.000 --> 00:12:17.000]  不准生氣
[00:12:17.000 --> 00:12:18.000]  不要生氣
[00:12:18.000 --> 00:12:19.000]  控制憤怒
[00:12:19.000 --> 00:12:20.000]  OK?
[00:12:20.000 --> 00:12:21.000]  對了
[00:12:21.000 --> 00:12:22.000]  如果是這樣的話
[00:12:22.000 --> 00:12:24.000]  我今天的講道就講完了
[00:12:24.000 --> 00:12:25.000]  我可以下台了
[00:12:25.000 --> 00:12:28.000]  我這樣說當然不是
[00:12:28.000 --> 00:12:30.000]  我們就要問一個問題
[00:12:30.000 --> 00:12:32.000]  《聖經》是不是就這麼一面倒
[00:12:32.000 --> 00:12:34.000]  只是叫我們跟隨憤怒
[00:12:34.000 --> 00:12:35.000]  或者控制憤怒
[00:12:35.000 --> 00:12:36.000]  你不准生氣
[00:12:36.000 --> 00:12:38.000]  那當然不是
[00:12:38.000 --> 00:12:40.000]  我們要問一個問題就是
[00:12:40.000 --> 00:12:42.000]  究竟新約裡面
[00:12:42.000 --> 00:12:45.000]  有沒有一些正面的憤怒呢?
[00:12:45.000 --> 00:12:48.000]  我就選了一些經文
[00:12:48.000 --> 00:12:50.000]  大家都知道
[00:12:50.000 --> 00:12:51.000]  譬如在保羅裡面
[00:12:51.000 --> 00:12:53.000]  保羅其實在《迦太太書》
[00:12:53.000 --> 00:12:55.000]  或者《哥林多前書》是怎樣的呢?
[00:12:55.000 --> 00:13:01.000]  很憤怒地罵爆迦太和哥林多的信徒
[00:13:01.000 --> 00:13:03.000]  所以其實是有正面地用憤怒
[00:13:03.000 --> 00:13:07.000]  不過我今天想用一些更加明顯的例子
[00:13:07.000 --> 00:13:09.000]  是有憤怒這個字的例子
[00:13:09.000 --> 00:13:10.000]  就是哪裡呢?
[00:13:10.000 --> 00:13:11.000]  就是馬克福音
[00:13:11.000 --> 00:13:13.000]  馬克福音其實很明確地記載了
[00:13:13.000 --> 00:13:16.000]  耶穌有兩次很明確的憤怒
[00:13:16.000 --> 00:13:18.000]  我們就去看看這些經文
[00:13:18.000 --> 00:13:22.000]  首先就是馬克福音的第三章一至六節
[00:13:22.000 --> 00:13:25.000]  那裡就是說到耶穌走進會堂的時候
[00:13:25.000 --> 00:13:27.000]  就看到有一個人的手枯萎了
[00:13:27.000 --> 00:13:30.000]  但是那時候就有一些法利塞人
[00:13:30.000 --> 00:13:32.000]  文士就監視耶穌
[00:13:32.000 --> 00:13:34.000]  就想看看他會不會在安息日的時候
[00:13:34.000 --> 00:13:36.000]  就去醫好那個手枯萎的人
[00:13:36.000 --> 00:13:38.000]  就找把柄去控告他
[00:13:38.000 --> 00:13:42.000]  然後耶穌就跟那個手枯萎了的人說
[00:13:42.000 --> 00:13:44.000]  你站出來站在中間
[00:13:44.000 --> 00:13:47.000]  然後跟他們周圍監視他的人說
