
[00:00:00.000 --> 00:00:03.360]  今天中文堂的講演是Joyce傳道
[00:03:41.240 --> 00:03:43.240]  祢立刻給我一個方法
[00:03:43.240 --> 00:03:45.240]  可以教導我的女兒
[00:03:45.240 --> 00:03:49.240]  這句經文實在非常好用
[00:03:49.240 --> 00:03:51.240]  但問題是
[00:03:51.240 --> 00:03:54.240]  特別是我進神學院讀書的時候
[00:03:54.240 --> 00:03:57.240]  發覺很多時候
[00:03:57.240 --> 00:03:59.240]  我們都會把經文應用
[00:03:59.240 --> 00:04:02.240]  隨著我們自己的感覺
[00:04:02.240 --> 00:04:05.240]  或者表面的讀法來解經
[00:04:05.240 --> 00:04:06.240]  來應用
[00:04:06.240 --> 00:04:08.240]  我不能否定
[00:04:08.240 --> 00:04:10.240]  經文這樣看的時候
[00:04:10.240 --> 00:04:12.240]  對我們有幫助
[00:04:12.240 --> 00:04:14.240]  只不過問題是
[00:04:14.240 --> 00:04:16.240]  其實神是否藉著那段經文
[00:04:16.240 --> 00:04:20.240]  真的這樣跟我們說話
[00:04:20.240 --> 00:04:24.240]  正確明白神話語的方法
[00:04:24.240 --> 00:04:27.240]  看經文的時候我們要看文本
[00:04:27.240 --> 00:04:28.240]  我們要看看
[00:04:28.240 --> 00:04:30.240]  神在當時
[00:04:30.240 --> 00:04:33.240]  跟當時的人說什麼
[00:04:33.240 --> 00:04:35.240]  為什麼要跟他們說這些呢
[00:04:35.240 --> 00:04:37.240]  當時的全境
[00:04:37.240 --> 00:04:39.240]  神學的反思
[00:04:39.240 --> 00:04:43.240]  跟耶穌 跟風音有什麼關係呢
[00:04:43.240 --> 00:04:46.240]  跟我們或今時今日有什麼關係呢
[00:04:46.240 --> 00:04:49.240]  神藉著聖經讓人去認識祂
[00:04:49.240 --> 00:04:50.240]  彰顯祂自己
[00:04:50.240 --> 00:04:52.240]  人需要讀經文
[00:04:52.240 --> 00:04:54.240]  在祂的名義上
[00:04:54.240 --> 00:04:57.240]  按照聖經的原意去閱讀聖經
[00:04:57.240 --> 00:05:00.240]  如果我們不謹慎地花時間去閱讀的時候
[00:05:00.240 --> 00:05:02.240]  明白神到底藉著聖經
[00:05:02.240 --> 00:05:04.240]  要跟我們說什麼
[00:05:04.240 --> 00:05:06.240]  就會好像我當天這樣
[00:05:06.240 --> 00:05:09.240]  隨著我自己的心意去應用
[00:05:09.240 --> 00:05:12.240]  將神的話語基本上是降級的
[00:05:12.240 --> 00:05:16.240]  當作只是一個很小很容易的座右銘
[00:05:16.240 --> 00:05:19.240]  為什麼說這些呢
[00:05:19.240 --> 00:05:20.240]  因為我在想今天的經文
[00:05:20.240 --> 00:05:22.240]  我自己一邊看的時候
[00:05:22.240 --> 00:05:24.240]  我自己也很熟悉這段經文
[00:05:24.240 --> 00:05:28.240]  我覺得有時候因為我們太熟悉那段經文的時候
[00:05:28.240 --> 00:05:30.240]  就很容易掉以輕心
[00:05:30.240 --> 00:05:36.240]  所以我很想特別在講到之前提醒大家
[00:05:36.240 --> 00:05:39.240]  我們先做個低頭祈禱
[00:05:39.240 --> 00:06:02.240]  (低頭祈禱)
[00:06:02.240 --> 00:06:03.240]  首先呢
[00:06:03.240 --> 00:06:06.240]  我很想和大家總結一下
[00:06:06.240 --> 00:06:09.240]  《針研三章》是講什麼的
[00:06:09.240 --> 00:06:11.240]  《針研三章》的第一節
[00:06:11.240 --> 00:06:13.240]  十一節和二十一節
[00:06:13.240 --> 00:06:15.240]  都用「我而」來開始
[00:06:15.240 --> 00:06:19.240]  三個「我而」將三章分為三個段落
[00:06:19.240 --> 00:06:22.240]  第一個「我而」是一至十章
[00:06:22.240 --> 00:06:28.240]  回應《針研二章》所提到品格轉化之後的後果
[00:06:28.240 --> 00:06:32.240]  如果你有留意細心閱讀
[00:06:32.240 --> 00:06:38.240]  其實這段經文的一、三、五、七、九單數經文
[00:06:38.240 --> 00:06:42.240]  其實列出一些對神的孩子的忠告
[00:06:42.240 --> 00:06:43.240]  第一節
[00:06:43.240 --> 00:06:45.240]  「我而」不要忘記我的法則
[00:06:45.240 --> 00:06:48.240]  你心要謹守我的誡命
[00:06:48.240 --> 00:06:49.240]  第三節
[00:06:49.240 --> 00:06:52.240]  不可使慈愛誠實離開你
[00:06:52.240 --> 00:06:54.240]  要是在你頸項上
[00:06:54.240 --> 00:06:56.240]  刻在你心把上
[00:06:56.240 --> 00:06:57.240]  第五節
[00:06:57.240 --> 00:07:00.240]  你要專心養賴耶和華
[00:07:00.240 --> 00:07:02.240]  不可依靠自己的聰明
[00:07:02.240 --> 00:07:03.240]  第七節
[00:07:03.240 --> 00:07:06.240]  不要自以為有智慧
[00:07:06.240 --> 00:07:08.240]  要敬畏耶和華
[00:07:08.240 --> 00:07:09.240]  遠離惡事
[00:07:09.240 --> 00:07:11.240]  第九節
[00:07:11.240 --> 00:07:14.240]  你要以財物和一切初熟的土產
[00:07:14.240 --> 00:07:16.240]  尊榮耶和華
[00:07:16.240 --> 00:07:18.240]  兩個不要
[00:07:18.240 --> 00:07:20.240]  三個要
[00:07:20.240 --> 00:07:22.240]  兩個不可
[00:07:22.240 --> 00:07:23.240]  兩個你要
[00:07:23.240 --> 00:07:26.240]  一共有九個忠告
[00:07:29.240 --> 00:07:31.240]  雙數的經文
[00:07:31.240 --> 00:07:33.240]  二、四、六、八、十
[00:07:33.240 --> 00:07:35.240]  是說The Great I Am
[00:07:35.240 --> 00:07:38.240]  對孩子帶著鼓勵的條件
[00:07:38.240 --> 00:07:41.240]  因為祂必將長久的日子
[00:07:41.240 --> 00:07:44.240]  生命的年數與平安加給你
[00:07:44.240 --> 00:07:45.240]  第四節
[00:07:45.240 --> 00:07:49.240]  這樣你必在神和世人眼前蒙恩寵有聰明
[00:07:49.240 --> 00:07:50.240]  第六節
[00:07:50.240 --> 00:07:53.240]  在你一切所行的事上都要認定祂
[00:07:53.240 --> 00:07:55.240]  祂必指引你的路
[00:07:55.240 --> 00:07:56.240]  第八節
[00:07:56.240 --> 00:07:59.240]  祂必先醫治你的肚臍滋潤你的白骨
[00:07:59.240 --> 00:08:00.240]  第十節
[00:08:00.240 --> 00:08:03.240]  這樣你的艙房必充滿有餘
[00:08:03.240 --> 00:08:06.240]  你的酒窖有新酒盈日
[00:08:06.240 --> 00:08:08.240]  必生命長久
[00:08:08.240 --> 00:08:10.240]  必蒙恩
[00:08:10.240 --> 00:08:11.240]  必指引你的路
[00:08:11.240 --> 00:08:13.240]  必充滿有餘
[00:08:13.240 --> 00:08:14.240]  四個承諾
[00:08:14.240 --> 00:08:16.240]  九個應許
[00:08:16.240 --> 00:08:21.240]  第二個我兒在十一至二十節
[00:08:21.240 --> 00:08:23.240]  一開始就來一個很簡單的勸告
[00:08:23.240 --> 00:08:25.240]  提醒神的孩子
[00:08:25.240 --> 00:08:27.240]  管教當中的價值
[00:08:27.240 --> 00:08:32.240]  也再一次鞏固之前一至十節所提到的忠告
[00:08:32.240 --> 00:08:33.240]  第三個我兒
[00:08:33.240 --> 00:08:35.240]  二十一至三十五節
[00:08:35.240 --> 00:08:37.240]  被智慧塑造的品格
[00:08:37.240 --> 00:08:39.240]  生命有力不至跌倒
[00:08:39.240 --> 00:08:40.240]  不用怕
[00:08:40.240 --> 00:08:42.240]  晚上睡覺睡得好
[00:08:42.240 --> 00:08:43.240]  二十五至三十一節
[00:08:43.240 --> 00:08:46.240]  提到神的孩子不需要怕
[00:08:46.240 --> 00:08:47.240]  不要對人吝嗇
[00:08:47.240 --> 00:08:49.240]  若果你有能力的時候
[00:08:49.240 --> 00:08:51.240]  要盡能力去幫人
[00:08:51.240 --> 00:08:52.240]  不要推遲
[00:08:52.240 --> 00:08:53.240]  不要陷害人
[00:08:53.240 --> 00:08:54.240]  不要誣告人
[00:08:54.240 --> 00:08:56.240]  最後的三節
[00:08:56.240 --> 00:09:01.240]  就講到總結正直人和惡人最終的結果
[00:09:01.240 --> 00:09:02.240]  很快的
[00:09:02.240 --> 00:09:05.240]  剛才我跟大家總結了第三章
[00:09:05.240 --> 00:09:08.240]  經文所提醒
[00:09:08.240 --> 00:09:10.240]  我們再回來三章
[00:09:10.240 --> 00:09:12.240]  五至十二節
[00:09:12.240 --> 00:09:15.240]  再一次跟大家讀五至六節
[00:09:15.240 --> 00:09:18.240]  《真言三章》五至六節
[00:09:18.240 --> 00:09:20.240]  你要專心仰賴耶和華
[00:09:20.240 --> 00:09:23.240]  不可以靠自己的聰明
[00:09:23.240 --> 00:09:25.240]  在你一切所行的事上
[00:09:25.240 --> 00:09:27.240]  都要認定祂
[00:09:27.240 --> 00:09:29.240]  祂必指引你的路
[00:09:29.240 --> 00:09:33.240]  這兩節經文當中
[00:09:33.240 --> 00:09:36.240]  是講述三件事我們需要做的
[00:09:36.240 --> 00:09:38.240]  我都提及了
[00:09:38.240 --> 00:09:41.240]  我們要專心仰賴
[00:09:41.240 --> 00:09:43.240]  不可以靠自己的聰明
[00:09:43.240 --> 00:09:45.240]  要認定神
[00:09:45.240 --> 00:09:49.240]  很多時候我們做基督徒
[00:09:49.240 --> 00:09:53.240]  都會講很多基督徒的語言
[00:09:53.240 --> 00:09:55.240]  但其實
[00:09:55.240 --> 00:09:57.240]  你有沒有去想一下
[00:09:57.240 --> 00:09:59.240]  去研究一下
[00:09:59.240 --> 00:10:01.240]  究竟什麼叫專心仰賴神呢?
[00:10:01.240 --> 00:10:05.240]  什麼叫不可以靠自己的聰明?
[00:10:05.240 --> 00:10:07.240]  似乎應該是很容易的
[00:10:07.240 --> 00:10:09.240]  因為不靠自己聰明就是靠神
[00:10:09.240 --> 00:10:11.240]  但什麼叫靠神呢?
[00:10:11.240 --> 00:10:12.240]  認定神
[00:10:12.240 --> 00:10:14.240]  什麼叫認定神?
[00:10:14.240 --> 00:10:18.240]  一大堆基督徒時常掛在後面的詞彙
[00:10:18.240 --> 00:10:20.240]  其實是在說什麼呢?
[00:10:20.240 --> 00:10:22.240]  其實這兩節經文
[00:10:22.240 --> 00:10:24.240]  所講的這三件事
[00:10:24.240 --> 00:10:26.240]  要做的事
[00:10:26.240 --> 00:10:28.240]  答案是怎樣做呢?
[00:10:28.240 --> 00:10:30.240]  其實是在下面那幾節經文
[00:10:30.240 --> 00:10:33.240]  就是三章七至十二節
[00:10:33.240 --> 00:10:35.240]  不要自以為有智慧
[00:10:35.240 --> 00:10:37.240]  要敬畏耶和華
[00:10:37.240 --> 00:10:39.240]  遠離惡事
[00:10:39.240 --> 00:10:43.240]  這便醫治你的肚臍
[00:10:43.240 --> 00:10:45.240]  滋潤你的白骨
[00:10:45.240 --> 00:10:47.240]  你要以財物
[00:10:47.240 --> 00:10:49.240]  和一切初熟的土產
[00:10:49.240 --> 00:10:50.240]  尊榮耶和華
[00:10:50.240 --> 00:10:52.240]  這樣你的倉房必充滿有餘
[00:10:52.240 --> 00:10:54.240]  你的酒窖有新酒盈日
[00:10:54.240 --> 00:10:55.240]  我二
[00:10:55.240 --> 00:10:57.240]  你不可輕看耶和華的管教
[00:10:57.240 --> 00:11:00.240]  也不可厭煩他的責備
[00:11:00.240 --> 00:11:03.240]  因為耶和華所愛的他必責備
[00:11:03.240 --> 00:11:06.240]  正如父親責備所愛的兒子
[00:11:06.240 --> 00:11:09.240]  遠離惡事
[00:11:09.240 --> 00:11:10.240]  第二
[00:11:10.240 --> 00:11:13.240]  奉獻財物和一切初熟的土產
[00:11:13.240 --> 00:11:14.240]  三
[00:11:14.240 --> 00:11:16.240]  不輕看耶和華的管教
[00:11:16.240 --> 00:11:18.240]  不厭煩他的責備
[00:11:18.240 --> 00:11:23.240]  遠離惡事
[00:11:23.240 --> 00:11:26.240]  惡事在希伯來原文
[00:11:26.240 --> 00:11:30.240]  Raha是說有邪愛破壞或者傷害的意思
[00:11:30.240 --> 00:11:32.240]  針研十四章十六節
[00:11:32.240 --> 00:11:36.240]  智慧人懼怕就遠離惡事
[00:11:36.240 --> 00:11:39.240]  願望人卻旁傲至此
[00:11:39.240 --> 00:11:41.240]  表面看來遠離惡事
[00:11:41.240 --> 00:11:45.240]  就是在說一些不敬畏神的人
[00:11:46.240 --> 00:11:49.240]  不應該做出一些傷害別人的事
[00:11:49.240 --> 00:11:50.240]  不僅是在行為上
[00:11:50.240 --> 00:11:53.240]  也在言語上甚至思想上
[00:11:53.240 --> 00:11:56.240]  創世紀二十五章二十七至三十四節
[00:11:56.240 --> 00:11:59.240]  雅各趁著耳塑又累又肚餓
[00:11:59.240 --> 00:12:03.240]  就用這個熊頭湯換了他的名分和祝福
[00:12:03.240 --> 00:12:08.240]  這是一個很典型很容易明白的例子
[00:12:08.240 --> 00:12:12.240]  我想和你分享另一個見證
[00:12:12.240 --> 00:12:15.240]  我在亞利桑那認識一個太太
[00:12:15.240 --> 00:12:19.240]  她在十多年前被她丈夫拋棄
[00:12:19.240 --> 00:12:24.240]  他們分開之後她要匿躲
[00:12:24.240 --> 00:12:28.240]  當時她回教會很小
[00:12:28.240 --> 00:12:30.240]  她就祈禱求神
[00:12:30.240 --> 00:12:32.240]  讓我找到一間屋
[00:12:32.240 --> 00:12:34.240]  不僅是讓我自己住
[00:12:34.240 --> 00:12:37.240]  也可以開放給其他弟兄姊妹來聚會
[00:12:37.240 --> 00:12:41.240]  沒多久她真的找到一間合適的屋
[00:12:42.240 --> 00:12:47.240]  唯一的問題是那間屋的價錢超過了她的預算
[00:12:47.240 --> 00:12:51.240]  但她繼續祈禱反覆思想
[00:12:51.240 --> 00:12:55.240]  那間屋的位置和尺寸真的很適合
[00:12:55.240 --> 00:12:57.240]  她越看越喜歡
[00:12:57.240 --> 00:12:59.240]  雖然很掙扎
[00:12:59.240 --> 00:13:02.240]  但最後她也決定去前進
[00:13:02.240 --> 00:13:05.240]  去銀行封鎖那天
[00:13:05.240 --> 00:13:07.240]  她說去到門口
[00:13:07.240 --> 00:13:10.240]  突然間她的腦海出現了聲音
[00:13:11.240 --> 00:13:15.240]  問她是否真的願意為了這個夢想屋
[00:13:15.240 --> 00:13:19.240]  而放下她的一個熱誠
[00:13:19.240 --> 00:13:24.240]  這位太太是一個很有愛心
[00:13:24.240 --> 00:13:28.240]  很有善良招待恩賜的姐妹
[00:13:28.240 --> 00:13:31.240]  除了她想幫教會
[00:13:31.240 --> 00:13:34.240]  能夠買一間屋可以服侍弟兄姊妹
[00:13:34.240 --> 00:13:36.240]  她的另一個熱誠就是
[00:13:36.240 --> 00:13:39.240]  她很願意幫助一些有需要的人
[00:13:39.240 --> 00:13:42.240]  如果她用盡了她大部分的錢
[00:13:42.240 --> 00:13:44.240]  去買了這間屋
[00:13:44.240 --> 00:13:48.240]  其實她很難繼續去做招待或幫助其他人
[00:13:48.240 --> 00:13:52.240]  她站在門口反覆思量
[00:13:52.240 --> 00:13:55.240]  想來想去都覺得很不平安
[00:13:55.240 --> 00:13:57.240]  最後決定不買
[00:13:57.240 --> 00:14:01.240]  但決定不買之後
[00:14:01.240 --> 00:14:03.240]  她的心也很不安樂
[00:14:03.240 --> 00:14:04.240]  為何不安樂呢
[00:14:04.240 --> 00:14:07.240]  因為她想起如果不買這間屋
[00:14:07.240 --> 00:14:12.240]  賣屋的人又買不到她想買的屋
[00:14:12.240 --> 00:14:15.240]  第二她覺得在整個過程去找屋的時候
[00:14:15.240 --> 00:14:17.240]  代理人做了很多事
[00:14:17.240 --> 00:14:20.240]  她覺得這樣做對代理人很虧欠
[00:14:20.240 --> 00:14:23.240]  她就有個想法
[00:14:23.240 --> 00:14:25.240]  她就跟賣屋的人說
[00:14:25.240 --> 00:14:26.240]  不如這樣
[00:14:26.240 --> 00:14:29.240]  我把我本來買屋的錢借給你
[00:14:29.240 --> 00:14:31.240]  買你想買的屋
[00:14:31.240 --> 00:14:33.240]  你買到你的屋之後
[00:14:33.240 --> 00:14:36.240]  你才給我我的錢
[00:14:36.240 --> 00:14:38.240]  她也跟代理人說
[00:14:38.240 --> 00:14:40.240]  她說我真的不好意思
[00:14:40.240 --> 00:14:42.240]  你浪費了這麼多時間
[00:14:42.240 --> 00:14:43.240]  你有什麼損失
[00:14:43.240 --> 00:14:44.240]  用了什麼錢
[00:14:44.240 --> 00:14:45.240]  你讓我知道
[00:14:45.240 --> 00:14:46.240]  我願意還給你
[00:14:46.240 --> 00:14:48.240]  她跟我說
[00:14:48.240 --> 00:14:50.240]  Joyce
[00:14:50.240 --> 00:14:53.240]  其實我知道我是不需要這樣做
[00:14:53.240 --> 00:14:57.240]  也沒有什麼要求我這樣做
[00:14:57.240 --> 00:14:59.240]  她說但是
[00:14:59.240 --> 00:15:02.240]  我覺得這是對的事情
[00:15:02.240 --> 00:15:04.240]  是一件對的事情
[00:15:05.240 --> 00:15:06.240]  長話短說
[00:15:06.240 --> 00:15:11.240]  感謝神賣家很快就再找到賣家
[00:15:11.240 --> 00:15:14.240]  經紀也很快收到她的佣金
[00:15:14.240 --> 00:15:17.240]  事情有一個很圓滿的結果
[00:15:17.240 --> 00:15:19.240]  買不成屋
[00:15:19.240 --> 00:15:20.240]  沒有地方住
[00:15:20.240 --> 00:15:24.240]  這個太太就決定去參加短孫
[00:15:24.240 --> 00:15:26.240]  她參加了幾個短孫
[00:15:26.240 --> 00:15:29.240]  而在一個其中短孫的聚會裡
[00:15:29.240 --> 00:15:32.240]  她就認識了一個很好的弟兄
[00:15:32.240 --> 00:15:35.240]  今時今日這個弟兄就是她的丈夫
[00:15:35.240 --> 00:15:37.240]  他們結果在亞利桑那有一間
[00:15:37.240 --> 00:15:40.240]  我想比她之前想的夢幻屋更大
[00:15:40.240 --> 00:15:42.240]  還有一個客房
[00:15:42.240 --> 00:15:45.240]  他們家長期開放
[00:15:45.240 --> 00:15:47.240]  讓弟兄姊妹在那裡聚會
[00:15:47.240 --> 00:15:48.240]  而有很多人
[00:15:48.240 --> 00:15:50.240]  甚至不是基督徒
[00:15:50.240 --> 00:15:53.240]  都經常得到這兩夫婦的幫助
[00:15:53.240 --> 00:15:58.240]  根據經文原文的解釋
[00:15:58.240 --> 00:16:00.240]  遠離惡事
[00:16:00.240 --> 00:16:02.240]  其實不單止是說
[00:16:02.240 --> 00:16:04.240]  不做一些不好的事
[00:16:04.240 --> 00:16:05.240]  傷害人的事
[00:16:05.240 --> 00:16:07.240]  誣告人的事
[00:16:07.240 --> 00:16:10.240]  更加是說一個敬畏神
[00:16:10.240 --> 00:16:12.240]  尋求神心意
[00:16:12.240 --> 00:16:14.240]  聆聽神帶領
[00:16:14.240 --> 00:16:16.240]  信服神的人
[00:16:16.240 --> 00:16:19.240]  好像這位太太
[00:16:19.240 --> 00:16:22.240]  當她決定聆聽聖靈的聲音
[00:16:22.240 --> 00:16:24.240]  去作出決定
[00:16:24.240 --> 00:16:26.240]  甚至過程當中
[00:16:26.240 --> 00:16:28.240]  她自己是有吃虧的
[00:16:29.240 --> 00:16:31.240]  她甚至不知道
[00:16:31.240 --> 00:16:33.240]  之後沒有屋住的情況
[00:16:33.240 --> 00:16:35.240]  但她仍然選擇信服
[00:16:35.240 --> 00:16:38.240]  因為作為一個基督徒
[00:16:38.240 --> 00:16:42.240]  她知道她這樣做是對的
[00:16:42.240 --> 00:16:46.240]  第二
[00:16:46.240 --> 00:16:50.240]  奉獻財物和一切初熟的禱產
[00:16:50.240 --> 00:16:54.240]  很多年前
[00:16:54.240 --> 00:16:55.240]  我們在教會
[00:16:55.240 --> 00:16:57.240]  還跟弟兄姊妹
[00:16:57.240 --> 00:16:59.240]  有一個很深奧
[00:16:59.240 --> 00:17:05.240]  真的要把心心都投入
[00:17:05.240 --> 00:17:07.240]  分享的討論
[00:17:07.240 --> 00:17:09.240]  說的是奉獻
[00:17:09.240 --> 00:17:11.240]  其實應該是報稅前
[00:17:11.240 --> 00:17:13.240]  還是報稅後
[00:17:13.240 --> 00:17:16.240]  不知道你們有沒有曾經有過這樣的掙扎
[00:17:16.240 --> 00:17:17.240]  我們當時
[00:17:17.240 --> 00:17:19.240]  這個討論是很認真的
[00:17:19.240 --> 00:17:21.240]  現在聽起來好像很少
[00:17:21.240 --> 00:17:23.240]  但當時我們很認真地說了很久
[00:17:23.240 --> 00:17:25.240]  沒有答案
[00:17:25.240 --> 00:17:27.240]  但都挺有趣的
[00:17:27.240 --> 00:17:28.240]  回想起來
[00:17:28.240 --> 00:17:30.240]  到現在仍然歷歷在目
[00:17:30.240 --> 00:17:35.240]  當我去到神學院的時候
[00:17:35.240 --> 00:17:41.240]  我們也在課堂中討論
[00:17:41.240 --> 00:17:43.240]  大部分的神學生
[00:17:43.240 --> 00:17:45.240]  牧師、傳道人都沒有錢
[00:17:45.240 --> 00:17:47.240]  生活也很勉強
[00:17:47.240 --> 00:17:49.240]  我們都已經把我們的心門
[00:17:49.240 --> 00:17:51.240]  放上去奉獻給神
[00:17:51.240 --> 00:17:53.240]  去侍奉了
[00:17:53.240 --> 00:17:55.240]  其實可不可以不受奉獻呢
[00:17:55.240 --> 00:18:00.240]  可不可以當我們的服事就是奉獻呢
[00:18:00.240 --> 00:18:08.240]  聖經裏面說到寡婦的兩個小錢
[00:18:08.240 --> 00:18:11.240]  不知道你們怎麼看
[00:18:11.240 --> 00:18:13.240]  耶穌對著銀庫坐著
[00:18:13.240 --> 00:18:15.240]  看眾人怎樣投錢入庫
[00:18:15.240 --> 00:18:19.240]  有好色財主往裡投了若干的錢
[00:18:19.240 --> 00:18:21.240]  有一個窮寡婦來
[00:18:21.240 --> 00:18:23.240]  往裡投了兩個小錢
[00:18:23.240 --> 00:18:24.240]  就是一個大錢
[00:18:24.240 --> 00:18:26.240]  耶穌叫門徒來說
[00:18:26.240 --> 00:18:27.240]  我實在告訴你們
[00:18:27.240 --> 00:18:29.240]  這窮寡婦投入倉庫裡的
[00:18:29.240 --> 00:18:31.240]  比眾人所投的更多
[00:18:31.240 --> 00:18:33.240]  因為他們都是自己有餘
[00:18:33.240 --> 00:18:36.240]  拿出來投在裡頭
[00:18:36.240 --> 00:18:38.240]  但這寡婦是自己不足
[00:18:38.240 --> 00:18:42.240]  把得一切養生的都投上
[00:18:42.240 --> 00:18:49.240]  神起了窮寡婦的兩個小錢
[00:18:49.240 --> 00:18:52.240]  因為她是把她用來生活的錢
[00:18:52.240 --> 00:18:54.240]  資源
