
[00:00:00.000 --> 00:00:02.960]  我們都會覺得是一篇讚美詩
[00:02:07.800 --> 00:02:10.800]  你已經完全知道了
[00:02:10.800 --> 00:02:13.800]  你在我前後環繞著我
[00:02:13.800 --> 00:02:16.800]  你的手按在我身上
[00:02:16.800 --> 00:02:18.800]  這樣的知識奇妙
[00:02:18.800 --> 00:02:19.800]  是我不能理解的
[00:02:19.800 --> 00:02:22.800]  高超是我不能達到的
[00:02:22.800 --> 00:02:25.800]  這首頭六節告訴我們
[00:02:25.800 --> 00:02:27.800]  這篇詩篇經常出現一個字
[00:02:27.800 --> 00:02:32.800]  叫做知道熟悉或者深知
[00:02:32.800 --> 00:02:34.800]  這裡說到神的全知
[00:02:34.800 --> 00:02:37.800]  說到上帝知道我們一切的行動
[00:02:37.800 --> 00:02:40.800]  知道我們心裡面的思想
[00:02:40.800 --> 00:02:44.800]  幾天前在我的飯廳
[00:02:44.800 --> 00:02:46.800]  我突然說了一句話
[00:02:46.800 --> 00:02:48.800]  我說Oh my god
[00:02:48.800 --> 00:02:53.800]  然後突然電話的Google Assistant
[00:02:53.800 --> 00:02:56.800]  它就說How can I help you
[00:02:56.800 --> 00:02:57.800]  我就覺得很奇怪
[00:02:57.800 --> 00:03:00.800]  原來它一直在聽我說話
[00:03:00.800 --> 00:03:02.800]  我說Oh my god的時候
[00:03:02.800 --> 00:03:04.800]  好像在求救一樣
[00:03:04.800 --> 00:03:07.800]  Google Assistant馬上來問
[00:03:07.800 --> 00:03:09.800]  到底我有什麼需要
[00:03:09.800 --> 00:03:11.800]  我不是很喜歡這樣的東西
[00:03:11.800 --> 00:03:12.800]  但是你會發現
[00:03:12.800 --> 00:03:16.800]  今天很多時候電話不斷聽我們說話
[00:03:16.800 --> 00:03:18.800]  或者周圍很多的監察
[00:03:18.800 --> 00:03:20.800]  監察著我們
[00:03:20.800 --> 00:03:21.800]  但是無論如何
[00:03:21.800 --> 00:03:23.800]  我說的話它都可以聽到
[00:03:23.800 --> 00:03:27.800]  我的行動鏡頭可能可以看得到
[00:03:27.800 --> 00:03:28.800]  可以偵查得到
[00:03:28.800 --> 00:03:30.800]  但是一樣東西
[00:03:30.800 --> 00:03:33.800]  這些鏡頭是不能夠知道的
[00:03:33.800 --> 00:03:35.800]  就是我心裡面所想的東西
[00:03:35.800 --> 00:03:36.800]  我心裡面的思想
[00:03:36.800 --> 00:03:39.800]  我心裡面每一天煩擾的東西
[00:03:39.800 --> 00:03:41.800]  每一天我想起的東西
[00:03:41.800 --> 00:03:43.800]  這些是不能夠見到
[00:03:43.800 --> 00:03:45.800]  不能夠說不出來
[00:03:45.800 --> 00:03:48.800]  但是這篇詩篇就說
[00:03:48.800 --> 00:03:50.800]  神是很清楚
[00:03:50.800 --> 00:03:51.800]  是很熟知的
[00:03:51.800 --> 00:03:55.800]  知道我心裡面最深深處
[00:03:55.800 --> 00:03:56.800]  在想什麼
[00:03:56.800 --> 00:03:59.800]  這些全部都不能夠逃避
[00:03:59.800 --> 00:04:03.800]  這位全知的上帝對我的熟知
[00:04:03.800 --> 00:04:05.800]  詩篇139篇
[00:04:05.800 --> 00:04:08.800]  這個詩人就在生活裡面
[00:04:08.800 --> 00:04:09.800]  很多壓迫
[00:04:09.800 --> 00:04:11.800]  很多不安的當中
[00:04:11.800 --> 00:04:13.800]  他就想起神學的信念
[00:04:13.800 --> 00:04:16.800]  他說原來上帝什麼都知道
[00:04:16.800 --> 00:04:18.800]  什麼都看察
[00:04:18.800 --> 00:04:20.800]  我經過什麼
[00:04:20.800 --> 00:04:22.800]  或者現在體會的是什麼
[00:04:22.800 --> 00:04:25.800]  神其實是很清楚
[00:04:25.800 --> 00:04:27.800]  並且很緊張想知道
[00:04:27.800 --> 00:04:29.800]  在現在隔離的日子
[00:04:29.800 --> 00:04:32.800]  有時候真的有辣有不辣
[00:04:32.800 --> 00:04:35.800]  沒錯我們多了時間和家人一起
[00:04:35.800 --> 00:04:38.800]  但是同樣我們也多了很多機會
[00:04:38.800 --> 00:04:39.800]  去到有爭執
[00:04:39.800 --> 00:04:41.800]  因為在隔離的日子
[00:04:41.800 --> 00:04:43.800]  大家困在家裡
[00:04:43.800 --> 00:04:46.800]  生活的空間又少了很多
[00:04:46.800 --> 00:04:48.800]  當然我們在美國
[00:04:48.800 --> 00:04:49.800]  芝加哥這個地方
[00:04:49.800 --> 00:04:50.800]  我們怎樣也好
[00:04:50.800 --> 00:04:51.800]  我們的生活空間
[00:04:51.800 --> 00:04:53.800]  其實也比很多其他城市
[00:04:53.800 --> 00:04:56.800]  其他地方更加廣闊一點
[00:04:56.800 --> 00:04:58.800]  不過大家困在一起的時候
[00:04:58.800 --> 00:05:00.800]  難免有很多爭執
[00:05:00.800 --> 00:05:02.800]  意見不同
[00:05:02.800 --> 00:05:04.800]  所以有辣有不辣
[00:05:04.800 --> 00:05:06.800]  但是在這些情況當中
[00:05:06.800 --> 00:05:10.800]  詩人說原來上帝很熟悉
[00:05:10.800 --> 00:05:12.800]  還有上帝很想知道
[00:05:12.800 --> 00:05:15.800]  並且不斷地來觀察
[00:05:15.800 --> 00:05:17.800]  我們坐在這裡
[00:05:17.800 --> 00:05:19.800]  或者我們走路
[00:05:19.800 --> 00:05:21.800]  我們睡覺躺在這裡
[00:05:21.800 --> 00:05:23.800]  在我們家居的日子當中
[00:05:23.800 --> 00:05:26.800]  原來上帝一直和我們同在
[00:05:26.800 --> 00:05:28.800]  詩人不單單說
[00:05:28.800 --> 00:05:31.800]  在他生活的壓迫和不安裡面
[00:05:31.800 --> 00:05:33.800]  認定神是全知
[00:05:33.800 --> 00:05:35.800]  是很清楚的
[00:05:35.800 --> 00:05:38.800]  他在七至十二節怎麼說呢
[00:05:38.800 --> 00:05:41.800]  他說我往哪裡去逃避你的靈
[00:05:41.800 --> 00:05:43.800]  我往哪裡躲避你的念
[00:05:43.800 --> 00:05:46.800]  我若升到天上你在哪裡
[00:05:46.800 --> 00:05:49.800]  我若在陰間下榻你也在哪裡
[00:05:49.800 --> 00:05:51.800]  我若展開清晨的翅膀
[00:05:51.800 --> 00:05:53.800]  飛到海極居住
[00:05:53.800 --> 00:05:56.800]  就是在哪裡你的手必引導我
[00:05:56.800 --> 00:05:59.800]  你的右手也必扶持我
[00:05:59.800 --> 00:06:02.800]  我若說黑暗必定遮蔽我
[00:06:02.800 --> 00:06:06.800]  我周圍的亮光必成為黑夜
[00:06:06.800 --> 00:06:08.800]  黑暗也不能遮蔽我
[00:06:08.800 --> 00:06:10.800]  使你不見
[00:06:10.800 --> 00:06:13.800]  黑夜卻如白晝發亮
[00:06:13.800 --> 00:06:17.800]  黑暗和光明在你看到時一樣
[00:06:17.800 --> 00:06:22.800]  他說就算他展開清晨的翅膀
[00:06:22.800 --> 00:06:24.800]  這個神
[00:06:24.800 --> 00:06:28.800]  全知的神都會不斷來和他同在
[00:06:28.800 --> 00:06:32.800]  他說直到海極之處
[00:06:32.800 --> 00:06:33.800]  去到海邊
[00:06:33.800 --> 00:06:41.800]  這個上帝都會來看見他所經歷的
[00:06:41.800 --> 00:06:45.800]  展開清晨的翅膀對於一個古代的以色列人來說
[00:06:45.800 --> 00:06:46.800]  是東邊的意思
[00:06:46.800 --> 00:06:48.800]  就是日出之處
[00:06:48.800 --> 00:06:50.800]  到海極的地方
[00:06:50.800 --> 00:06:53.800]  對於一個住在巴勒斯坦地區的人
[00:06:53.800 --> 00:06:55.800]  海極的地方就是西邊
[00:06:55.800 --> 00:06:57.800]  就是由東到西
[00:06:57.800 --> 00:06:59.800]  無論他在哪一個地方
[00:06:59.800 --> 00:07:01.800]  整個地面上
[00:07:01.800 --> 00:07:04.800]  神都會來監察著
[00:07:04.800 --> 00:07:05.800]  認識著他
[00:07:05.800 --> 00:07:09.800]  知道他一切所行所經歷
[00:07:09.800 --> 00:07:11.800]  在古代的神
[00:07:11.800 --> 00:07:13.800]  很多時候有一個是管上晝
[00:07:13.800 --> 00:07:15.800]  一個是管夜間
[00:07:15.800 --> 00:07:17.800]  日出到日落
[00:07:17.800 --> 00:07:20.800]  是一個神靈來管理
[00:07:20.800 --> 00:07:24.800]  另外夜間當中就是另外一個神靈
[00:07:24.800 --> 00:07:25.800]  這裡告訴我們
[00:07:25.800 --> 00:07:28.800]  耶和華24小時
[00:07:28.800 --> 00:07:30.800]  都是來看著我們
[00:07:30.800 --> 00:07:32.800]  監察著我們
[00:07:32.800 --> 00:07:34.800]  每一天留在家裡
[00:07:34.800 --> 00:07:37.800]  活動的空間越來越小的時候
[00:07:37.800 --> 00:07:41.800]  心裡面的心情可能都會有很多很煩擾的事
[00:07:41.800 --> 00:07:44.800]  特別當你覺得有些事你想做但做不到
[00:07:44.800 --> 00:07:47.800]  有些人你想見但見不到的時候
[00:07:47.800 --> 00:07:50.800]  我不知道你的心思意念會有多混亂
[00:07:50.800 --> 00:07:52.800]  我相信這個詩人都是同樣
[00:07:52.800 --> 00:07:55.800]  有一種這樣的感覺
[00:07:55.800 --> 00:07:58.800]  被遺棄或者被壓迫
[00:07:58.800 --> 00:08:02.800]  或者被一種很無形的壓力
[00:08:02.800 --> 00:08:05.800]  使他喘不過氣
[00:08:05.800 --> 00:08:09.800]  但是他去到仰望上帝
[00:08:09.800 --> 00:08:12.800]  他說這個上帝原來是全知
[00:08:12.800 --> 00:08:13.800]  是很明白的
[00:08:13.800 --> 00:08:19.800]  這個上帝沒有背面來利器他
[00:08:19.800 --> 00:08:22.800]  當他發現有很多事情
[00:08:22.800 --> 00:08:24.800]  令他失控的時候
[00:08:24.800 --> 00:08:30.800]  原來這個上帝一直來清楚知道他所受的是什麼
[00:08:30.800 --> 00:08:33.800]  第十三節
[00:08:33.800 --> 00:08:35.800]  他說我的肺腑是你所做的
[00:08:35.800 --> 00:08:38.800]  我在模糊之中你已經覆蔽我
[00:08:38.800 --> 00:08:40.800]  然後他說我要稱謝你
[00:08:40.800 --> 00:08:42.800]  因為我受造
[00:08:42.800 --> 00:08:44.800]  奇妙可為
[00:08:44.800 --> 00:08:46.800]  你的作為奇妙
[00:08:46.800 --> 00:08:48.800]  是我深深知道的
[00:08:48.800 --> 00:08:50.800]  我就暗中受造
[00:08:50.800 --> 00:08:52.800]  在地的深處被聯絡
[00:08:52.800 --> 00:08:55.800]  那時我的形體並不向你隱藏
[00:08:55.800 --> 00:08:58.800]  我未成形的體質
[00:08:58.800 --> 00:09:00.800]  你的眼早已經看見
[00:09:00.800 --> 00:09:02.800]  你所定的日子
[00:09:02.800 --> 00:09:05.800]  我尚未到一日你都寫在你的冊上
[00:09:05.800 --> 00:09:08.800]  上帝啊你的意念是何等寶貴
[00:09:08.800 --> 00:09:10.800]  奇數何等眾多
[00:09:10.800 --> 00:09:12.800]  我若數點比海沙更多
[00:09:12.800 --> 00:09:14.800]  我睡醒的時候
[00:09:14.800 --> 00:09:16.800]  仍和你同在
[00:09:16.800 --> 00:09:18.800]  這裡說到我們的肺腑
[00:09:18.800 --> 00:09:20.800]  我們的身體
[00:09:20.800 --> 00:09:22.800]  所有的我們的存有
[00:09:22.800 --> 00:09:24.800]  神都已經知道
[00:09:24.800 --> 00:09:30.800]  這些都是一些很典型的近東的詩歌會說到的
[00:09:30.800 --> 00:09:36.800]  有什麼人會說自己是神去保守著他
[00:09:36.800 --> 00:09:40.800]  他未出生之前已經得到上帝的福備
[00:09:40.800 --> 00:09:44.800]  就是那些亞述王啊
[00:09:44.800 --> 00:09:46.800]  埃及王啊
[00:09:46.800 --> 00:09:49.800]  那些在當時古代的社會裡面
[00:09:49.800 --> 00:09:52.800]  他們是有權有勢的人
[00:09:52.800 --> 00:09:54.800]  他們的詩歌經常說
[00:09:54.800 --> 00:09:57.800]  讚嘆那位神去到不斷的保守著他
[00:09:57.800 --> 00:09:59.800]  就算他未出生之前
[00:09:59.800 --> 00:10:01.800]  神已經和他同在
[00:10:01.800 --> 00:10:05.800]  讓我們想起在疫情當中
[00:10:05.800 --> 00:10:07.800]  很多時候有些有權有勢的人
[00:10:07.800 --> 00:10:10.800]  他們就有很多福利
[00:10:10.800 --> 00:10:15.800]  他們可以首先得到醫療的照料
[00:10:15.800 --> 00:10:21.800]  然後有時候他們會有更好的照顧
[00:10:21.800 --> 00:10:23.800]  你想一下現在這個疫情當中
[00:10:23.800 --> 00:10:25.800]  有些有權有勢的人
[00:10:25.800 --> 00:10:29.800]  他們有特別好的醫療服務
[00:10:29.800 --> 00:10:31.800]  平民百姓就沒有了
[00:10:31.800 --> 00:10:36.800]  平民百姓很多時候我們甚至想去測試
[00:10:36.800 --> 00:10:38.800]  想診斷一下都未必有
[00:10:38.800 --> 00:10:42.800]  近這兩天我們 McKinney Park 有一個家庭
[00:10:42.800 --> 00:10:45.800]  其中一個成員確診了
[00:10:45.800 --> 00:10:47.800]  然後有很多病徵出現
[00:10:47.800 --> 00:10:51.800]  他就帶著整個家庭去醫院
[00:10:51.800 --> 00:10:55.800]  想說可不可以讓我們做一點確診
[00:10:55.800 --> 00:10:57.800]  誰知道醫院就關掉了他們
[00:10:57.800 --> 00:10:59.800]  就說不好意思
[00:10:59.800 --> 00:11:02.800]  因為你暫時先留在家裡
[00:11:02.800 --> 00:11:04.800]  我們做不到確診
[00:11:04.800 --> 00:11:07.800]  當然了因為測試套件都不夠
[00:11:07.800 --> 00:11:10.800]  使得這個家庭很大掙扎
[00:11:10.800 --> 00:11:12.800]  很無助
[00:11:12.800 --> 00:11:16.800]  這篇詩篇就將這件事反過來
[00:11:16.800 --> 00:11:24.800]  他就說不只是有權有勢的軍王官員才能夠有神來保守
[00:11:24.800 --> 00:11:26.800]  他說原來全部的人
[00:11:26.800 --> 00:11:28.800]  我們平民百姓每一個人
[00:11:28.800 --> 00:11:31.800]  我們的體質
[00:11:31.800 --> 00:11:33.800]  我們的肺腑
[00:11:33.800 --> 00:11:34.800]  我們的受造
[00:11:34.800 --> 00:11:36.800]  都是奇妙可為
[00:11:36.800 --> 00:11:38.800]  都是有上帝與我們同在
[00:11:38.800 --> 00:11:41.800]  這不是給我們很大的安慰嗎?
[00:11:41.800 --> 00:11:44.800]  這位上帝創造了我們的神
[00:11:44.800 --> 00:11:45.800]  這位醫治了我們的主
[00:11:45.800 --> 00:11:47.800]  帶領了我們心靈的主
[00:11:47.800 --> 00:11:53.800]  原來每一個細節都在祂的保守下
[00:11:53.800 --> 00:11:55.800]  第十九節
[00:11:55.800 --> 00:11:58.800]  祂說:神啊,你必要殺六惡人
[00:11:58.800 --> 00:12:01.800]  所以你們好流人血的,你開我去吧
[00:12:01.800 --> 00:12:05.800]  因為他們說惡言頂撞你
[00:12:05.800 --> 00:12:08.800]  你的仇敵也罔稱你的名
[00:12:08.800 --> 00:12:12.800]  耶和華說:恨惡你的,我豈不恨惡他們嗎?
[00:12:12.800 --> 00:12:16.800]  攻擊你的,我豈不憎厭他們嗎?
[00:12:16.800 --> 00:12:20.800]  我切切的恨惡他們,以他們為仇敵
[00:12:20.800 --> 00:12:23.800]  這幾段話不是我們平時崇拜
[00:12:23.800 --> 00:12:26.800]  或者平時茶經的時候經常會看的
[00:12:26.800 --> 00:12:28.800]  但是正如我所說
[00:12:28.800 --> 00:12:30.800]  這篇詩篇是一篇愛國
[00:12:30.800 --> 00:12:33.800]  上帝在很多不安、壓迫下
[00:12:33.800 --> 00:12:35.800]  有很多仇敵
[00:12:35.800 --> 00:12:38.800]  去頂撞上帝,也頂撞他
[00:12:38.800 --> 00:12:40.800]  他就去求上帝伸冤
[00:12:40.800 --> 00:12:42.800]  在逆境裡面
[00:12:42.800 --> 00:12:44.800]  我們很容易就會想起
[00:12:44.800 --> 00:12:46.800]  什麼是我們的仇敵
[00:12:46.800 --> 00:12:49.800]  還有一些什麼是面對著的欺壓
[00:12:49.800 --> 00:12:51.800]  一些不滿
[00:12:51.800 --> 00:12:53.800]  有很多我們覺得是仇敵的東西
[00:12:53.800 --> 00:12:56.800]  病毒是無處不在
[00:12:56.800 --> 00:12:59.800]  有很多時候
[00:12:59.800 --> 00:13:01.800]  各難當前
[00:13:01.800 --> 00:13:03.800]  很多人就親火打劫
[00:13:03.800 --> 00:13:07.800]  或者說一些風涼話等等
[00:13:07.800 --> 00:13:12.800]  正如詩篇這個詩人
[00:13:12.800 --> 00:13:13.800]  作為一個義人
[00:13:13.800 --> 00:13:15.800]  他受到很多無情的壓迫
[00:13:15.800 --> 00:13:19.800]  無情的待遇的時候
[00:13:19.800 --> 00:13:23.800]  他去上帝的面前伸訴
[00:13:23.800 --> 00:13:26.800]  在他生命裡面覺得很失控的時候
[00:13:26.800 --> 00:13:28.800]  他就去仰望上帝
[00:13:28.800 --> 00:13:31.800]  求上帝伸張正義
[00:13:31.800 --> 00:13:34.800]  在逆境當中我們很多時候會很生氣
[00:13:34.800 --> 00:13:37.800]  我們在很多疫情裡面會覺得
[00:13:37.800 --> 00:13:39.800]  有沒有搞錯
[00:13:39.800 --> 00:13:41.800]  國家居然這樣做
[00:13:41.800 --> 00:13:46.800]  或者在上掌權者說一些不負責任的話
[00:13:46.800 --> 00:13:49.800]  這些都會令我們心煩意亂
[00:13:49.800 --> 00:13:51.800]  就像這個詩人這樣說
[00:13:51.800 --> 00:13:53.800]  他面對著很多亂說話
[00:13:53.800 --> 00:13:55.800]  頂撞上帝
[00:13:55.800 --> 00:13:56.800]  不說真理的人
[00:13:56.800 --> 00:13:58.800]  令他非常心煩
[00:13:58.800 --> 00:14:01.800]  他求上帝來他身怨
[00:14:01.800 --> 00:14:05.800]  他也深信上帝不單止是全知
[00:14:05.800 --> 00:14:08.800]  也是一個公義的審判處
[00:14:08.800 --> 00:14:11.800]  所以他可以以信心來仰望他
[00:14:11.800 --> 00:14:14.800]  縱使在生活裡面他很多事情不能控制
[00:14:14.800 --> 00:14:18.800]  他知道神會伸張公義
[00:14:18.800 --> 00:14:20.800]  最後這個詩歌這個祈禱
[00:14:20.800 --> 00:14:22.800]  這個伸訴是這麼結束的
[00:14:22.800 --> 00:14:24.800]  神啊求你監察我
[00:14:24.800 --> 00:14:26.800]  知道我的心思
[00:14:26.800 --> 00:14:28.800]  思念我知道我的意念
[00:14:28.800 --> 00:14:31.800]  看在我裡面有什麼惡行沒有
[00:14:31.800 --> 00:14:34.800]  引導我走永生的道路
[00:14:34.800 --> 00:14:38.800]  這篇詩篇最後是一個詩人伸訴的時候
[00:14:38.800 --> 00:14:40.800]  他去到仰望上帝
[00:14:40.800 --> 00:14:43.800]  他知道上帝是會伸張公義的
[00:14:43.800 --> 00:14:45.800]  並且他願意立志
[00:14:45.800 --> 00:14:47.800]  去告訴上帝
[00:14:47.800 --> 00:14:48.800]  我一定會跟他
[00:14:48.800 --> 00:14:49.800]  跟到底
[00:14:49.800 --> 00:14:52.800]  縱使現在有多少不安的遭遇
[00:14:52.800 --> 00:14:54.800]  縱使他面對多少的仇敵也好
[00:14:54.800 --> 00:14:57.800]  他相信這位上帝會繼續去引導他
[00:14:57.800 --> 00:15:00.800]  也都決意來跟隨這位上帝
[00:15:00.800 --> 00:15:02.800]  在這個逆境當中
[00:15:02.800 --> 00:15:04.800]  我們的生活裡面有很多失控
[00:15:04.800 --> 00:15:06.800]  有很多本身有的計劃
[00:15:06.800 --> 00:15:09.800]  不能夠盡前盡尾來殺人出來
[00:15:09.800 --> 00:15:11.800]  或者今天不知道明天的事
[00:15:11.800 --> 00:15:14.800]  但是這個禱告這個立志
[00:15:14.800 --> 00:15:17.800]  也是應該我們的立志
[00:15:17.800 --> 00:15:19.800]  就像這個詩人所說
[00:15:19.800 --> 00:15:23.800]  無論生活有多不穩定
[00:15:23.800 --> 00:15:25.800]  有多少未知之數也好
[00:15:25.800 --> 00:15:28.800]  我們知道這位上帝會繼續引導我們
[00:15:28.800 --> 00:15:29.800]  但是我們需要立志
[00:15:29.800 --> 00:15:31.800]  我們需要告訴這位主
[00:15:31.800 --> 00:15:33.800]  你是全知的
[00:15:33.800 --> 00:15:35.800]  我們要在你面前
[00:15:35.800 --> 00:15:37.800]  來求你引導
[00:15:37.800 --> 00:15:40.800]  在我們心思意念當中我們去跟隨上帝
[00:15:40.800 --> 00:15:43.800]  在我們的
[00:15:43.800 --> 00:15:45.800]  在我們心思意念當中
[00:15:45.800 --> 00:15:47.800]  我們也要討上帝的喜悅
[00:15:47.800 --> 00:15:51.800]  求上帝來引導我們走前面的道路
[00:15:51.800 --> 00:15:55.800]  在詩集詩篇
[00:15:55.800 --> 00:15:57.800]  150首的詩歌當中
[00:15:57.800 --> 00:16:00.800]  有三分之一都是哀歌
[00:16:00.800 --> 00:16:03.800]  這些哀歌都是一些詩詞
[00:16:03.800 --> 00:16:05.800]  是聖經的作者詩人
[00:16:05.800 --> 00:16:07.800]  他們遇見一些苦難
[00:16:07.800 --> 00:16:08.800]  遇見一些逆勢當中
[00:16:08.800 --> 00:16:10.800]  他們向上帝申訴
[00:16:10.800 --> 00:16:11.800]  向上帝的呼求
[00:16:11.800 --> 00:16:13.800]  很多時候這些Lament
[00:16:13.800 --> 00:16:17.800]  這些哀歌就能夠帶領我們來到上帝的面前
[00:16:17.800 --> 00:16:19.800]  很多時候我們
[00:16:19.800 --> 00:16:21.800]  每件事都很順利
[00:16:21.800 --> 00:16:23.800]  每件事都很平穩的時候
[00:16:23.800 --> 00:16:27.800]  我們未必聽到上帝跟我們說話
[00:16:27.800 --> 00:16:30.800]  很多時候只是一些逆勢裡面
[00:16:30.800 --> 00:16:32.800]  逆境當中
[00:16:32.800 --> 00:16:36.800]  上帝去到向我們呼喊提醒我們
[00:16:36.800 --> 00:16:40.800]  人的脆弱和上帝自己的榮幸
[00:16:40.800 --> 00:16:42.800]  有一個作家
[00:16:42.800 --> 00:16:44.800]  已故的一個基督教學者
[00:16:44.800 --> 00:16:46.800]  叫做C.S. Lewis
[00:16:46.800 --> 00:16:49.800]  他曾經說過一段說話很有意思
[00:16:49.800 --> 00:16:52.800]  他說在我們平靜安穩的時候
[00:16:52.800 --> 00:16:54.800]  在我們快樂的時候
[00:16:54.800 --> 00:16:57.800]  上帝向我們在耳邊
[00:16:57.800 --> 00:16:58.800]  施施細語
[00:16:58.800 --> 00:17:00.800]  去到告訴我們
[00:17:00.800 --> 00:17:01.800]  我在這裡
[00:17:01.800 --> 00:17:03.800]  但是在逆勢裡面
[00:17:03.800 --> 00:17:05.800]  在我們痛苦當中
[00:17:05.800 --> 00:17:07.800]  上帝向我們呼喊
[00:17:07.800 --> 00:17:09.800]  去到告訴我們提醒我們
[00:17:09.800 --> 00:17:14.800]  他說在這個已經對他耳聾的世界當中
[00:17:14.800 --> 00:17:16.800]  神藉著苦難
[00:17:16.800 --> 00:17:18.800]  好像一個大聲公
[00:17:18.800 --> 00:17:20.800]  來告訴我們
[00:17:20.800 --> 00:17:22.800]  神自己的永恆
[00:17:22.800 --> 00:17:24.800]  神的真實
[00:17:24.800 --> 00:17:26.800]  神真的同在
[00:17:26.800 --> 00:17:30.800]  我們有苦難和軟弱的人
[00:17:30.800 --> 00:17:33.800]  我們才會體會到原來上帝
[00:17:33.800 --> 00:17:35.800]  真的需要去依靠他
[00:17:35.800 --> 00:17:40.800]  真的需要去親近這位創造的主
[00:17:40.800 --> 00:17:43.800]  剛才提到詩篇139篇的時候
[00:17:43.800 --> 00:17:45.800]  我就一直想起一首詩歌
[00:17:45.800 --> 00:17:48.800]  叫做《展開清晨的翅膀》
[00:17:48.800 --> 00:17:50.800]  這首國語的詩歌
[00:17:50.800 --> 00:17:53.800]  都是出自詩篇139篇
[00:17:53.800 --> 00:17:55.800]  我希望這首詩歌能夠帶領我們
[00:17:55.800 --> 00:17:57.800]  來到神的面前
[00:17:57.800 --> 00:17:58.800]  我們繼續去敬拜他
[00:17:58.800 --> 00:18:00.800]  繼續去依靠他
[00:18:01.800 --> 00:18:05.800]  《展開清晨的翅膀》
[00:18:06.800 --> 00:18:13.800]  初夜過後 你已經檢查了我
[00:18:13.800 --> 00:18:21.800]  我坐下 我起來 你都已曉得
