
[00:00:00.000 --> 00:00:01.000]   Good morning.
[00:04:32.000 --> 00:04:39.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:04:39.000 --> 00:04:44.000]   of God, the glory of Jesus.
[00:04:44.000 --> 00:04:51.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:04:51.000 --> 00:04:56.000]   of God, the glory of Jesus.
[00:04:56.000 --> 00:05:03.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:05:03.000 --> 00:05:08.000]   of God, the glory of Jesus.
[00:05:08.000 --> 00:05:13.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:05:13.000 --> 00:05:18.000]   of God, the glory of Jesus.
[00:05:18.000 --> 00:05:23.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:05:23.000 --> 00:05:28.000]   of God, the glory of Jesus.
[00:05:28.000 --> 00:05:33.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:05:33.000 --> 00:05:39.000]   of God, the glory of Jesus.
[00:05:39.000 --> 00:05:45.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:05:45.000 --> 00:05:51.000]   of God, the glory of Jesus.
[00:05:51.000 --> 00:05:58.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:05:58.000 --> 00:06:03.000]   of God, the glory of Jesus.
[00:06:03.000 --> 00:06:10.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:06:10.000 --> 00:06:15.000]   of God, the glory of Jesus.
[00:06:15.000 --> 00:06:22.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:06:22.000 --> 00:06:28.000]   of God, the glory of Jesus.
[00:06:28.000 --> 00:06:34.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:06:34.000 --> 00:06:40.000]   of God, the glory of Jesus.
[00:06:40.000 --> 00:06:47.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:06:47.000 --> 00:06:53.000]   of God, the glory of Jesus.
[00:06:53.000 --> 00:06:59.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:06:59.000 --> 00:07:05.000]   of God, the glory of Jesus.
[00:07:05.000 --> 00:07:11.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:07:11.000 --> 00:07:17.000]   of God, the glory of Jesus.
[00:07:17.000 --> 00:07:23.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:07:23.000 --> 00:07:29.000]   of God, the glory of Jesus.
[00:07:29.000 --> 00:07:35.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:07:35.000 --> 00:07:40.000]   of God, the glory of Jesus.
[00:07:40.000 --> 00:07:46.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:07:46.000 --> 00:07:52.000]   of God, the glory of Jesus.
[00:07:52.000 --> 00:07:58.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:07:58.000 --> 00:08:04.000]   of God, the glory of Jesus.
[00:08:04.000 --> 00:08:10.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:08:10.000 --> 00:08:16.000]   of God, the glory of Jesus.
[00:08:16.000 --> 00:08:22.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:08:22.000 --> 00:08:28.000]   of God, the glory of Jesus.
[00:08:28.000 --> 00:08:34.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:08:34.000 --> 00:08:40.000]   of God, the glory of Jesus.
[00:08:40.000 --> 00:08:46.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:08:46.000 --> 00:08:52.000]   of God, the glory of Jesus.
[00:08:52.000 --> 00:08:58.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:08:58.000 --> 00:09:04.000]   of God, the glory of Jesus.
[00:09:04.000 --> 00:09:10.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:09:10.000 --> 00:09:16.000]   of God, the glory of Jesus.
[00:09:16.000 --> 00:09:22.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:09:22.000 --> 00:09:28.000]   of God, the glory of Jesus.
[00:09:28.000 --> 00:09:34.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:09:34.000 --> 00:09:40.000]   of God, the glory of Jesus.
[00:09:40.000 --> 00:09:46.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:09:46.000 --> 00:09:52.000]   of God, the glory of Jesus.
[00:09:52.000 --> 00:09:58.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:09:58.000 --> 00:10:04.000]   of God, the glory of Jesus.
[00:10:04.000 --> 00:10:10.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:10:10.000 --> 00:10:16.000]   of God, the glory of Jesus.
[00:10:16.000 --> 00:10:22.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:10:22.000 --> 00:10:28.000]   of God, the glory of Jesus.
[00:10:28.000 --> 00:10:34.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:10:34.000 --> 00:10:40.000]   of God, the glory of Jesus.
[00:10:40.000 --> 00:10:46.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:10:46.000 --> 00:10:52.000]   of God, the glory of Jesus.
[00:10:52.000 --> 00:10:58.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:10:58.000 --> 00:11:04.000]   of God, the glory of Jesus.
[00:11:04.000 --> 00:11:10.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:11:10.000 --> 00:11:16.000]   of God, the glory of Jesus.
[00:11:16.000 --> 00:11:22.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:11:22.000 --> 00:11:28.000]   of God, the glory of Jesus.
[00:11:28.000 --> 00:11:34.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:11:34.000 --> 00:11:40.000]   of God, the glory of Jesus.
[00:11:40.000 --> 00:11:46.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:11:46.000 --> 00:11:52.000]   of God, the glory of Jesus.
[00:11:52.000 --> 00:11:58.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:11:58.000 --> 00:12:04.000]   of God, the glory of Jesus.
[00:12:04.000 --> 00:12:10.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:12:10.000 --> 00:12:16.000]   of God, the glory of Jesus.
[00:12:16.000 --> 00:12:22.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:12:22.000 --> 00:12:28.000]   of God, the glory of Jesus.
[00:12:28.000 --> 00:12:34.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:12:34.000 --> 00:12:40.000]   of God, the glory of Jesus.
[00:12:40.000 --> 00:12:46.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:12:46.000 --> 00:12:52.000]   of God, the glory of Jesus.
[00:12:52.000 --> 00:12:58.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:12:58.000 --> 00:13:04.000]   of God, the glory of Jesus.
[00:13:04.000 --> 00:13:10.000]   And I love that a lot of the songs we sang this morning were centered around the glory
[00:13:10.000 --> 00:13:16.000]   of God, the glory of Jesus.
[00:13:16.000 --> 00:13:22.000]   Most minds of fiction on the planet can't even begin to comprehend or understand how
[00:13:22.000 --> 00:13:28.000]   great things are going to be, how glorious our future is, our hope in heaven is, where
[00:13:28.000 --> 00:13:34.000]   our bodies and minds are perfected, the heavens and the earth perfect, perfect justice, perfect
[00:13:34.000 --> 00:13:38.000]   peace, perfect love, utter perfection.
[00:13:38.000 --> 00:13:42.000]   And according to Paul, all of this is utterly glorious.
[00:13:42.000 --> 00:13:48.000]   And therefore, our present sufferings are nothing but a mere drop in an infinite ocean
[00:13:48.000 --> 00:13:51.000]   of glory and perfection.
[00:13:51.000 --> 00:13:57.000]   And so that right there is why he can endure suffering and why he can say it's only temporary
[00:13:57.000 --> 00:14:03.000]   and it's only light, because he knows something is coming that is so much greater.
[00:14:03.000 --> 00:14:06.000]   And then Paul continues.
[00:14:06.000 --> 00:14:11.000]   He doesn't stop there, although he could, but he continues to explain how great this
[00:14:11.000 --> 00:14:17.000]   future glory is that allows us to persevere through suffering.
[00:14:17.000 --> 00:14:20.000]   The next two verses, Paul says this.
[00:14:20.000 --> 00:14:27.000]   "For the creation waits with eager expectation for the children of God to be revealed.
[00:14:27.000 --> 00:14:33.000]   For the creation was subjected to frustration, not by its own choice, but by the will of
[00:14:33.000 --> 00:14:36.000]   the one who subjected it in hope."
[00:14:36.000 --> 00:14:42.000]   So, Paul continues by painting this picture, he gives us this analogy that all of creation,
[00:14:42.000 --> 00:14:49.000]   the sun, the moon, the stars, the mountains, the hills, the oceans, everything is waiting
[00:14:49.000 --> 00:14:53.000]   for this coming moment in anticipation.
[00:14:53.000 --> 00:14:59.000]   And the reason that it's waiting is because it has been subjected to frustration, it says.
[00:14:59.000 --> 00:15:06.000]   And the reason that all of creation, as good as it is, has been subjected to frustration,
[00:15:06.000 --> 00:15:11.000]   we see all the way back in the beginning, in the opening chapters of Genesis, when God
[00:15:11.000 --> 00:15:13.000]   subjected creation.
[00:15:13.000 --> 00:15:19.000]   You see that when the fall of man happened, when sin entered the world through Adam and
[00:15:19.000 --> 00:15:23.000]   what him and Eve did in the garden, God not only cursed Adam and Eve, but he also cursed
[00:15:23.000 --> 00:15:24.000]   the ground.
[00:15:24.000 --> 00:15:26.000]   He cursed creation.
[00:15:26.000 --> 00:15:32.000]   And the reality that creation has been subjected, it's evident everywhere you look in a lot
[00:15:32.000 --> 00:15:33.000]   of different ways.
[00:15:33.000 --> 00:15:38.000]   Like I said before, our bodies are always breaking down, but the earth itself, all of
[00:15:38.000 --> 00:15:43.000]   creation is also breaking down and things are not right, they're not as they should
[00:15:43.000 --> 00:15:44.000]   be.
[00:15:44.000 --> 00:15:48.000]   And so you can think in creation, what examples of this do we see in nature?
[00:15:48.000 --> 00:15:52.000]   Earthquakes and tsunamis that destroy so much.
[00:15:52.000 --> 00:15:58.000]   Forest fires and droughts where you have whole nations burning for days, weeks on end.
[00:15:58.000 --> 00:16:03.000]   Those things, we call them natural disasters, but they're not really natural.
[00:16:03.000 --> 00:16:06.000]   That's not the original way God created the earth.
[00:16:06.000 --> 00:16:11.000]   That came when sin came, when God subjected the world.
[00:16:11.000 --> 00:16:15.000]   You can also see this, if any of you guys in here are like into physics, maybe you're
[00:16:15.000 --> 00:16:20.000]   a little bit nerdy like me, you know about the second law of thermodynamics?
[00:16:20.000 --> 00:16:23.000]   Anybody know what I'm talking about?
[00:16:23.000 --> 00:16:27.000]   Okay, okay, I'll break it down for you guys, I'll break it down for you guys, okay?
[00:16:27.000 --> 00:16:34.000]   So the second law of thermodynamics, simply put is that everything is winding down.
[00:16:34.000 --> 00:16:38.000]   Everything is going from a state of order to disorder.
[00:16:38.000 --> 00:16:41.000]   So things are always breaking down.
[00:16:41.000 --> 00:16:47.000]   As soon as you buy a car, you drive it off the lot, immediately loses its value.
[00:16:47.000 --> 00:16:52.000]   You buy a house, over time it breaks down, the pipes, they're leaky, the roof needs
[00:16:52.000 --> 00:16:55.000]   to be replaced, everything is always breaking down.
[00:16:55.000 --> 00:17:00.000]   And this is true even in our own lives, I'll give you guys a little bit of an example
[00:17:00.000 --> 00:17:02.000]   for myself, I'll be honest.
[00:17:02.000 --> 00:17:08.000]   As the years go by and I look back at pictures of myself from college or from high school,
[00:17:08.000 --> 00:17:12.000]   I'll always ask my wife, Kiamia, just be honest with me, Kiamia, you know, look, is
[00:17:12.000 --> 00:17:15.000]   my hairline falling back, okay?
[00:17:15.000 --> 00:17:20.000]   I have to wonder, because everything is winding down, eventually all these beautiful locks
[00:17:20.000 --> 00:17:21.000]   will be gone.
[00:17:21.000 --> 00:17:25.000]   My dad is bald, my grandpa's bald, it's coming for me one day.
[00:17:25.000 --> 00:17:29.000]   That's just the reality, and it's goofy, it's kind of silly, but it's true.
[00:17:29.000 --> 00:17:33.000]   Everything in creation is winding down.
[00:17:33.000 --> 00:17:38.000]   But even in this frustration, there is a hope.
[00:17:38.000 --> 00:17:41.000]   Even for creation, there is a hope.
[00:17:41.000 --> 00:17:44.000]   And so what is that hope?
[00:17:44.000 --> 00:17:46.000]   Paul explains in the next verse.
[00:17:46.000 --> 00:17:52.000]   That the creation itself will be liberated from its bondage to decay and brought into
[00:17:52.000 --> 00:17:56.000]   the freedom and glory of the children of God.
[00:17:56.000 --> 00:18:03.000]   And so this hope, even for creation, is the emancipation of all creation from the bondage
[00:18:03.000 --> 00:18:04.000]   to corruption.
[00:18:04.000 --> 00:18:10.000]   That there is a certain glory that all of creation, like the children of God, will freely
[00:18:10.000 --> 00:18:14.000]   receive when God makes all things new.
[00:18:14.000 --> 00:18:19.000]   And it is this beautiful new creation that you can see in Revelation chapter 21, chapter
[00:18:19.000 --> 00:18:25.000]   22, when the universe will no longer trend in the direction of death, disease, and decay.
[00:18:25.000 --> 00:18:27.000]   There will be no more disorder.
[00:18:27.000 --> 00:18:30.000]   All things will be restored to perfect order.
[00:18:30.000 --> 00:18:38.000]   And this future is so great that Paul gives us this picture of all creation waiting, anticipating
[00:18:38.000 --> 00:18:44.000]   to see what is brought about when that glorious future comes to fruition.
[00:18:44.000 --> 00:18:50.000]   And again, Paul just continues building upon this picture, building this metaphor to underscore
[00:18:50.000 --> 00:18:53.000]   the greatness of the glory to come.
[00:18:53.000 --> 00:18:56.000]   And I want to explain here the reason that Paul is doing this.
[00:18:56.000 --> 00:19:01.000]   He's explaining how great it is and the glory to come and that creation is growing.
[00:19:01.000 --> 00:19:05.000]   And because this is all building into that very first point of how we can deal with our
[00:19:05.000 --> 00:19:08.000]   suffering is by looking to a future hope.
[00:19:08.000 --> 00:19:13.000]   So I want you guys to kind of get a sense of this weight of the future glory, how awesome
[00:19:13.000 --> 00:19:14.000]   it is.
[00:19:14.000 --> 00:19:18.000]   Paul really, really goes to great lengths to get his readers to understand how great
[00:19:18.000 --> 00:19:22.000]   it's going to be because that will help us deal with suffering.
[00:19:22.000 --> 00:19:29.000]   And so he says in verse 22 and 23, "We know that the whole creation has been groaning as
[00:19:29.000 --> 00:19:32.000]   in the pains of childbirth right up to the present time.
[00:19:32.000 --> 00:19:38.000]   Not only so, but we ourselves who have the first fruits of the Spirit grown inwardly
[00:19:38.000 --> 00:19:43.000]   as we wait eagerly for the adoption to sonship, the redemption of our bodies."
[00:19:43.000 --> 00:19:49.000]   So Paul gives us this, and I think this is like the perfect metaphor for what he's teaching
[00:19:49.000 --> 00:19:52.000]   here about suffering, is the metaphor of childbirth.
[00:19:52.000 --> 00:19:58.000]   And as I mentioned before, my wife, 38 weeks pregnant, we've been doing these childbirth
[00:19:58.000 --> 00:20:00.000]   education classes once a week.
[00:20:00.000 --> 00:20:06.000]   And we go to the class, and we have to learn how to prepare, what labor is like, how to
[00:20:06.000 --> 00:20:11.000]   get ready, make sure your bag is packed, make sure you have the car seat in the car.
[00:20:11.000 --> 00:20:16.000]   And one of the things that I've had to watch is childbirth videos.
[00:20:16.000 --> 00:20:22.000]   And, okay, if there's any moms, fathers in here, even if you're not a mom or a father,
[00:20:22.000 --> 00:20:23.000]   you know a mom, okay?
[00:20:23.000 --> 00:20:29.000]   And so there's just something about childbirth that if I were to describe it, I would say
[00:20:29.000 --> 00:20:31.000]   that it's not a quiet situation.
[00:20:31.000 --> 00:20:35.000]   It's not the most peaceful, serene, quiet environment.
[00:20:35.000 --> 00:20:37.000]   It's kind of a noisy thing.
[00:20:37.000 --> 00:20:41.000]   And a lot of these videos I've seen, these women when they're in labor, they're just
[00:20:41.000 --> 00:20:43.000]   groaning is the best word you can say.
[00:20:43.000 --> 00:20:45.000]   They're not really saying words.
[00:20:45.000 --> 00:20:48.000]   They're just groaning in anticipation.
[00:20:48.000 --> 00:20:52.000]   And I was thinking that maybe I would give you an example, but I'm not going to do that.
[00:20:52.000 --> 00:20:54.000]   I'm not going to, you know, that's loud.
[00:20:54.000 --> 00:20:56.000]   But you get the idea.
[00:20:56.000 --> 00:21:01.000]   It's just this groaning and it's wordless, but they're just longing and waiting for this
[00:21:01.000 --> 00:21:03.000]   baby to come into the world.
[00:21:03.000 --> 00:21:10.000]   And so we can learn from childbirth some beautiful truths about our own suffering.
[00:21:10.000 --> 00:21:17.000]   And months and months of pain and sickness and suffering, it teaches us something that's
[00:21:17.000 --> 00:21:18.000]   true for everyone.
[00:21:18.000 --> 00:21:23.000]   And so when we think about childbirth, we think about this beautiful way in which God
[00:21:23.000 --> 00:21:26.000]   has designed us to bring life into the world.
[00:21:26.000 --> 00:21:30.000]   There's three things we can learn from this about our own suffering.
[00:21:30.000 --> 00:21:33.000]   The first is that it is absolutely temporary.
[00:21:33.000 --> 00:21:39.000]   So for all the moms out there, could you imagine living in a world where you did not know that
[00:21:39.000 --> 00:21:41.000]   nine months was like the limit?
[00:21:41.000 --> 00:21:45.000]   Imagine living in a world where you could be pregnant for nine months, but you could
[00:21:45.000 --> 00:21:49.000]   also be pregnant for nine years, and you just didn't know.
[00:21:49.000 --> 00:21:50.000]   Okay?
[00:21:50.000 --> 00:21:52.000]   You just did not know when it was going to come to an end.
[00:21:52.000 --> 00:21:54.000]   Imagine how hard that would be.
[00:21:54.000 --> 00:21:55.000]   Okay?
[00:21:55.000 --> 00:21:59.000]   And as tough as those nine months are, you always have this thought in the back of your
[00:21:59.000 --> 00:22:01.000]   head, "Okay, 40 weeks.
[00:22:01.000 --> 00:22:05.000]   Okay, if I can get to 40 weeks, okay, I can handle it.
[00:22:05.000 --> 00:22:06.000]   I got two weeks left.
[00:22:06.000 --> 00:22:07.000]   I got one week left.
[00:22:07.000 --> 00:22:08.000]   I can do this."
[00:22:08.000 --> 00:22:09.000]   Right?
[00:22:09.000 --> 00:22:13.000]   And so the fact that the suffering is temporary, it gives you some peace as you bear it.
[00:22:13.000 --> 00:22:16.000]   It gives you some hope and some encouragement.
[00:22:16.000 --> 00:22:20.000]   And the second thing is that suffering is absolutely purposeful.
[00:22:20.000 --> 00:22:28.000]   When a woman is pregnant, all that, the sickness and the aching and the pains, it's not pointless.
[00:22:28.000 --> 00:22:33.000]   All of it is a part of God's beautiful process of bringing life into this world.
[00:22:33.000 --> 00:22:36.000]   And so all of that pain is purposeful.
[00:22:36.000 --> 00:22:42.000]   And so it just, it allows you to suffer it and bear it a little more because you know
[00:22:42.000 --> 00:22:46.000]   God is using all of this for a beautiful and glorious purpose.
[00:22:46.000 --> 00:22:50.000]   And that none of my suffering is purposeless.
[00:22:50.000 --> 00:22:55.000]   And the last thing, and I think the most beautiful thing, is that all that suffering is absolutely
[00:22:55.000 --> 00:22:56.000]   worth it.
[00:22:56.000 --> 00:23:01.000]   I've talked to so many moms over the past few months, getting advice and asking them
[00:23:01.000 --> 00:23:02.000]   about their experience.
[00:23:02.000 --> 00:23:05.000]   And the one thing they'll always tell me, well, two things.
[00:23:05.000 --> 00:23:09.000]   The first thing, they'll always agree that it is difficult, that it is not easy.
[00:23:09.000 --> 00:23:14.000]   But the second thing they always say is that that moment when they first saw their little
[00:23:14.000 --> 00:23:20.000]   baby girl, or they first held their baby boy to their chest, all the pain, all the suffering,
[00:23:20.000 --> 00:23:21.000]   it just melts away.
[00:23:21.000 --> 00:23:24.000]   It becomes one of the happiest moments of their life.
[00:23:24.000 --> 00:23:28.000]   And the pain is replaced with pure joy, right?
[00:23:28.000 --> 00:23:32.000]   And so all of that suffering is absolutely worth it.
[00:23:32.000 --> 00:23:36.000]   And so this is true in childbearing, but it's also true in creation.
[00:23:36.000 --> 00:23:43.000]   And it's true for us that suffering in this fallen world is only temporary and it's not
[00:23:43.000 --> 00:23:47.000]   purposeless, but it will be absolutely worth it.
[00:23:47.000 --> 00:23:53.000]   And so we can know confidently that this future day of glory is coming, not just for creation,
[00:23:53.000 --> 00:23:54.000]   but for us also.
[00:23:54.000 --> 00:23:59.000]   And we can know that, Paul says, because God has given us a guarantee.
[00:23:59.000 --> 00:24:04.000]   He has given us a down payment, and that's the Holy Spirit.
[00:24:04.000 --> 00:24:06.000]   He says that the Holy Spirit is the first fruits.
[00:24:06.000 --> 00:24:12.000]   And this is a concept we get from Scripture where when the produce came, when it was time
[00:24:12.000 --> 00:24:17.000]   for the harvest, the Israelites would give a first fruit offering to God, knowing that
[00:24:17.000 --> 00:24:22.000]   He would make sure that their crops came in again during the next harvest and they had
[00:24:22.000 --> 00:24:23.000]   enough food to eat.
[00:24:23.000 --> 00:24:29.000]   And so that first fruit offering, it was like this trusting in God, this guarantee of what
[00:24:29.000 --> 00:24:30.000]   is to come.
[00:24:30.000 --> 00:24:33.000]   And so the Holy Spirit serves a similar purpose for us.
[00:24:33.000 --> 00:24:35.000]   He is a guaranteed down payment.
[00:24:35.000 --> 00:24:40.000]   He is a promised portion of a coming fullness.
[00:24:40.000 --> 00:24:45.000]   And again, that fullness, that glory, that future hope allows us to persevere when we
[00:24:45.000 --> 00:24:48.000]   suffer in this life.
[00:24:48.000 --> 00:24:56.000]   Paul continues, verse 24 and 25, "For in this hope we were saved, but hope that is seen
[00:24:56.000 --> 00:24:57.000]   is no hope at all.
[00:24:57.000 --> 00:24:59.000]   Who hopes for what they already have?
[00:24:59.000 --> 00:25:04.000]   But if we hope for what we do not yet have, we wait for it patiently."
[00:25:04.000 --> 00:25:07.000]   So we're hoping, we're waiting for this future glory.
[00:25:07.000 --> 00:25:08.000]   We may not have it yet.
[00:25:08.000 --> 00:25:13.000]   We may not see it yet, but we know it's coming and we have the confident assurance that it
[00:25:13.000 --> 00:25:14.000]   will come.
[00:25:14.000 --> 00:25:19.000]   And I want to make a point to explain that when you read in the Bible about hope, that
[00:25:19.000 --> 00:25:25.000]   biblical hope, true hope, as Paul is talking about here, it is not just like a regular
[00:25:25.000 --> 00:25:26.000]   sense of hope.
[00:25:26.000 --> 00:25:32.000]   It's not like a kid who writes a Christmas letter and is hoping to get his favorite toy
[00:25:32.000 --> 00:25:34.000]   and he might get it, but he might not.
[00:25:34.000 --> 00:25:36.000]   That's not the kind of hope we have.
[00:25:36.000 --> 00:25:42.000]   We have a hope that is grounded in the promises of God, a God who doesn't lie, who doesn't
[00:25:42.000 --> 00:25:43.000]   change his mind.
[00:25:43.000 --> 00:25:47.000]   And so we have a hope that is assured, that we know will come to pass.
[00:25:47.000 --> 00:25:50.000]   It's a confident assurance that we have.
[00:25:50.000 --> 00:25:55.000]   And it's because of that confident assurance of the future glory to come that we can eagerly
[00:25:55.000 --> 00:25:59.000]   and patiently wait through our sufferings.
[00:25:59.000 --> 00:26:07.000]   So, all of that metaphor and analogy and word picture Paul gives us leads us to our first
[00:26:07.000 --> 00:26:12.000]   answer, our first answer to the question of suffering, how can we deal with suffering?
[00:26:12.000 --> 00:26:18.000]   It is by knowing and believing in this future hope to come, this glory that's unimaginable,
[00:26:18.000 --> 00:26:21.000]   that outweighs any suffering you can experience in this life.
[00:26:21.000 --> 00:26:28.000]   That coming glory is so great we can bear under any suffering and difficult circumstances
[00:26:28.000 --> 00:26:29.000]   in this life.
[00:26:29.000 --> 00:26:36.000]   But Paul continues, and we're going to see now a second reason how we can endure suffering
[00:26:36.000 --> 00:26:37.000]   in this life.
[00:26:37.000 --> 00:26:44.000]   Verses 26 to 27 says, "In the same way, the Spirit helps us in our weakness.
[00:26:44.000 --> 00:26:50.000]   We do not know what we ought to pray for, but the Spirit himself intercedes for us through
[00:26:50.000 --> 00:26:51.000]   wordless groans.
[00:26:51.000 --> 00:26:56.000]   And he who searches our hearts knows the mind of the Spirit, because the Spirit intercedes
[00:26:56.000 --> 00:26:59.000]   for God's people in accordance with the will of God."
[00:26:59.000 --> 00:27:03.000]   And the beautiful thing about this is that we do not suffer alone.
[00:27:03.000 --> 00:27:09.000]   A lot of people have this, a lot of people in the world who reject the idea of God.
[00:27:09.000 --> 00:27:13.000]   They say things like, "I just can't believe in a God who allows suffering.
[00:27:13.000 --> 00:27:18.000]   I can't believe in a God who just sits back and does nothing while people suffer."
[00:27:18.000 --> 00:27:22.000]   And the truth is, I would not believe in that kind of God either, because that is not the
[00:27:22.000 --> 00:27:23.000]   kind of God we have.
[00:27:23.000 --> 00:27:30.000]   We have a God who, one, not only entered into the world to suffer as the world suffers,
[00:27:30.000 --> 00:27:36.000]   but we have a God who in the Holy Spirit is with us in our weakness, in the midst of our
[00:27:36.000 --> 00:27:39.000]   suffering, so that we don't have to be alone.
