
[00:00:00.000 --> 00:00:05.320]  各位好,歡迎各位來到我們廣風之谷的另一個論壇
[00:12:23.760 --> 00:12:25.600]  未必可以全部涵蓋在一起
[00:12:25.600 --> 00:12:30.080]  至於剛才提到的神樂院的課程
[00:12:30.080 --> 00:12:32.960]  我覺得胡牧提到
[00:12:32.960 --> 00:12:39.200]  其實會不會比那些留在香港的更好呢?
[00:12:39.200 --> 00:12:45.280]  但其實海外走的人可能未必一定像剛才所描述的
[00:12:45.280 --> 00:12:49.600]  他們是帶著一定的目標或者使命感離開的
[00:12:49.600 --> 00:12:52.960]  可能他們都需要這種education(教育)
[00:12:52.960 --> 00:12:55.680]  如果撇開這些內涵來講
[00:12:55.680 --> 00:12:58.320]  從課程的設計來說
[00:12:58.320 --> 00:13:01.440]  如果你說他成不成一個課程呢?
[00:13:01.440 --> 00:13:05.760]  如果我覺得有四分之一的科目是和這些有關的
[00:13:05.760 --> 00:13:06.560]  直接有關的
[00:13:06.560 --> 00:13:11.040]  其實他是在某個意義上可以成立的
[00:13:11.040 --> 00:13:12.800]  除了他的動機
[00:13:12.800 --> 00:13:13.840]  我不懷疑動機
[00:13:13.840 --> 00:13:15.920]  因為我們很難懷疑別人的動機
[00:13:15.920 --> 00:13:17.760]  但是在這個角度來講
[00:13:17.760 --> 00:13:19.040]  是不是完全不合理呢?
[00:13:19.040 --> 00:13:20.800]  不好意思
[00:13:20.800 --> 00:13:23.840]  和胡牧好像有一點不同的看法
[00:13:23.840 --> 00:13:26.240]  不過我覺得這個正好是一個很好的討論機會
[00:13:26.240 --> 00:13:29.200]  多謝黃牧師的補充
[00:13:29.200 --> 00:13:31.360]  我想不同看法是可以的
[00:13:31.360 --> 00:13:36.000]  這個會幫我們在思考的過程裡面
[00:13:36.000 --> 00:13:42.080]  對問題會更加豐富
[00:13:42.080 --> 00:13:43.520]  我也有思想
[00:13:43.520 --> 00:13:45.280]  其實有些時候是重疊的
[00:13:45.280 --> 00:13:48.960]  我會看史林卷路加的敘事
[00:13:48.960 --> 00:13:52.000]  是多一些從一個流散的角度
[00:13:52.000 --> 00:13:54.560]  所以你看到後來
[00:13:54.560 --> 00:13:56.080]  比起早期的時候
[00:13:56.080 --> 00:13:58.480]  剛剛去世的廉澤傑牧師
[00:13:58.480 --> 00:14:03.120]  那個論文就是在講紫赤宣教
[00:14:03.120 --> 00:14:08.000]  其實他就是在講一種流散式的宣教學
[00:14:08.000 --> 00:14:10.320]  所以如果用流散的角度
[00:14:10.320 --> 00:14:13.200]  就是在講神的子民
[00:14:13.200 --> 00:14:18.320]  他們是帶著使命去做一些上帝的工作
[00:14:18.320 --> 00:14:20.560]  但是流放其實是沒有的
[00:14:20.560 --> 00:14:24.400]  就好像剛剛黃牧師提出來的討論
[00:14:24.400 --> 00:14:25.440]  這個是對的
[00:14:25.440 --> 00:14:29.760]  根本他是因為形勢而離開的
[00:14:29.760 --> 00:14:32.720]  根本他不是有一種像阿伯拉罕那種
[00:14:32.720 --> 00:14:37.520]  現在叫他要離開他原來的地方
[00:14:37.520 --> 00:14:39.920]  離開巴比倫
[00:14:39.920 --> 00:14:43.680]  現在神要指示他去的那個地方
[00:14:43.680 --> 00:14:45.680]  他不是帶著那種使命感
[00:14:45.680 --> 00:14:47.920]  所以我會看流放
[00:14:47.920 --> 00:14:51.920]  但是流放和流散的不同就是流放者
[00:14:51.920 --> 00:14:55.840]  他是有意識
[00:14:55.840 --> 00:15:01.840]  他有一種意識就是我的身份
[00:15:01.840 --> 00:15:05.040]  是和其他人有所不同的
[00:15:05.040 --> 00:15:08.480]  於是當他有這種意識的時候
[00:15:08.480 --> 00:15:09.680]  他有他的論述
[00:15:09.680 --> 00:15:13.520]  比方說我看早期賣豬仔的苦工
[00:15:13.520 --> 00:15:16.240]  如果他講他的故事
[00:15:16.240 --> 00:15:19.200]  或者他的故事有這個論述的時候
[00:15:19.200 --> 00:15:23.760]  他建構一些黑人的奴隸
[00:15:23.760 --> 00:15:27.280]  他建構黑人的神學一樣
[00:15:27.280 --> 00:15:28.560]  是可以的
[00:15:28.560 --> 00:15:29.840]  這個就是第二代了
[00:15:29.840 --> 00:15:32.560]  那些上流的經濟移民
[00:15:32.560 --> 00:15:36.960]  如果他下一代又建構他們這種中產的
[00:15:36.960 --> 00:15:38.160]  然後去批判
[00:15:38.160 --> 00:15:39.200]  那是可以的
[00:15:39.200 --> 00:15:41.760]  我就會
[00:15:41.760 --> 00:15:44.000]  這些不同的向度
[00:15:44.000 --> 00:15:47.760]  只不過是讓我們對整個現象
[00:15:47.760 --> 00:15:50.560]  對那個context有一個更加豐富的了解
[00:15:50.560 --> 00:15:54.080]  我看不到有任何的衝突
[00:15:54.080 --> 00:15:56.240]  我想回應一下
[00:15:56.240 --> 00:15:59.680]  我們的起點是在講某神學院
[00:15:59.680 --> 00:16:01.680]  剛才黃牧師說
[00:16:01.680 --> 00:16:03.680]  會不會有四分一的內容
[00:16:03.680 --> 00:16:06.720]  是講到這個的內容流散呢?
[00:16:06.720 --> 00:16:09.920]  我想這件事出來的時候
[00:16:09.920 --> 00:16:12.160]  很多主內同道
[00:16:12.160 --> 00:16:14.560]  包括各位可能都有不同的看法
[00:16:14.560 --> 00:16:18.000]  很多人都會問一個問題
[00:16:18.000 --> 00:16:21.600]  就是可不可以搞到一個碩士課程
[00:16:21.600 --> 00:16:24.480]  我想我們不會說不好的
[00:16:24.480 --> 00:16:26.320]  不可以這樣說的
[00:16:26.320 --> 00:16:29.760]  但是要一個碩士課程
[00:16:29.760 --> 00:16:33.920]  而大部分的都是像普通讀神學的科
[00:16:33.920 --> 00:16:38.720]  只不過多一兩科是在講流散的
[00:16:38.720 --> 00:16:40.320]  或者是這些題目
[00:16:40.320 --> 00:16:43.280]  但是我想我們這次這樣談
[00:16:43.280 --> 00:16:46.400]  就是想搞清楚究竟流散
[00:16:46.400 --> 00:16:47.760]  或者是很好
[00:16:47.760 --> 00:16:50.720]  剛才黃牧師說的
[00:16:50.720 --> 00:16:54.400]  那個都是一個很好的introduction和summary
[00:16:54.400 --> 00:16:56.000]  就是在講什麼
[00:16:56.000 --> 00:16:57.120]  涉及這麼多東西
[00:16:57.120 --> 00:17:00.160]  其實如果我們要講這個題目
[00:17:00.160 --> 00:17:02.720]  我覺得不要留於
[00:17:02.720 --> 00:17:04.800]  又是一個留字
[00:17:04.800 --> 00:17:08.160]  就像古老一代的色經
[00:17:08.160 --> 00:17:09.520]  一個留字
[00:17:09.520 --> 00:17:10.480]  第一點流散
[00:17:10.480 --> 00:17:11.520]  第二點流浪
[00:17:11.520 --> 00:17:13.520]  第三點流放
[00:17:13.520 --> 00:17:15.360]  這樣的形式
[00:17:15.360 --> 00:17:17.680]  我覺得可能是太快
[00:17:17.680 --> 00:17:18.880]  好像有一個conclusion
[00:17:18.880 --> 00:17:20.320]  我們有東西要講
[00:17:20.320 --> 00:17:21.920]  流散神學
[00:17:21.920 --> 00:17:24.080]  其實是很闊的
[00:17:24.080 --> 00:17:26.400]  亦都層面很深
[00:17:26.400 --> 00:17:26.960]  很簡單
[00:17:27.040 --> 00:17:29.040]  譬如說你現在看烏克蘭
[00:17:29.040 --> 00:17:30.160]  俄羅斯
[00:17:30.160 --> 00:17:31.920]  其實那些人都是在流動的
[00:17:31.920 --> 00:17:32.880]  流散流動
[00:17:32.880 --> 00:17:33.920]  因為他可能要打仗
[00:17:33.920 --> 00:17:34.960]  可能要避難
[00:17:34.960 --> 00:17:41.440]  又數回在歷史這麼多的情況
[00:17:41.440 --> 00:17:43.280]  那些人流來流去
[00:17:43.280 --> 00:17:46.640]  我是問一個問題
[00:17:46.640 --> 00:17:52.560]  就是這樣是否值得去探討多一點
[00:17:52.560 --> 00:17:55.120]  還是我們因為香港人燒到近身
[00:17:55.120 --> 00:17:57.680]  所以我們才aware到
[00:17:57.680 --> 00:18:02.560]  其實根本已經有很多人去探討過這些題目
[00:18:02.560 --> 00:18:05.360]  我問究竟for what
[00:18:05.360 --> 00:18:10.160]  我們可不可以在歷史上拿一些體會
[00:18:10.160 --> 00:18:13.680]  很多人比我們的經歷更加深
[00:18:13.680 --> 00:18:15.920]  其實回答這個問題
[00:18:15.920 --> 00:18:17.920]  我會這樣說
[00:18:17.920 --> 00:18:20.480]  其實開科目不是一個問題
[00:18:20.480 --> 00:18:22.960]  問題就是有沒有這樣的人可以教
[00:18:22.960 --> 00:18:26.320]  這個才是最關鍵的問題
[00:18:26.320 --> 00:18:30.960]  因為其實比方說現在在歐美不同的國家裡面
[00:18:30.960 --> 00:18:34.240]  比方說migration studies是一個master
[00:18:34.240 --> 00:18:39.280]  現在已經有很多這方面的研究
[00:18:39.280 --> 00:18:41.680]  因為他不單單是講地理學
[00:18:41.680 --> 00:18:43.200]  或者文化學
[00:18:43.200 --> 00:18:44.240]  或者人類學
[00:18:44.240 --> 00:18:47.120]  而是一個跨科目的項目
[00:18:47.120 --> 00:18:48.560]  在英國
[00:18:48.560 --> 00:18:51.520]  我有時間當然要講錢
[00:18:51.520 --> 00:18:53.520]  你可以讀一個migration studies
[00:18:53.520 --> 00:18:58.240]  這裡其實是牽涉到很多不同的discipline
[00:18:58.240 --> 00:19:01.280]  是一個跨科目的項目
[00:19:01.280 --> 00:19:03.520]  有政治學、經濟學、人類學
[00:19:03.520 --> 00:19:07.200]  再加上我們所謂的神學在裡面的時候
[00:19:07.200 --> 00:19:08.960]  問題就是
[00:19:08.960 --> 00:19:12.000]  是否需要經過很多的study
[00:19:12.000 --> 00:19:15.680]  然後才可以教出來
[00:19:15.680 --> 00:19:17.680]  這個就是關鍵的問題
[00:19:17.680 --> 00:19:20.960]  比方說我思考這個題目也有幾年的時間
[00:19:20.960 --> 00:19:22.960]  我也會陸續寫一些文章
[00:19:22.960 --> 00:19:26.240]  我也不可以說我已經是這方面的expert
[00:19:26.240 --> 00:19:28.240]  我仍然是一個學習的階段
[00:19:28.240 --> 00:19:30.560]  可能我的看法會錯的
[00:19:30.560 --> 00:19:31.840]  可以修正的
[00:19:31.840 --> 00:19:33.840]  我就會這樣提出來
[00:19:33.840 --> 00:19:37.120]  你一定是要一些很具體、很solid的
[00:19:37.120 --> 00:19:40.320]  才可以去教那些學生
[00:19:40.320 --> 00:19:41.520]  給他們一些
[00:19:41.520 --> 00:19:42.560]  如果不是的話
[00:19:42.560 --> 00:19:45.280]  我想這個也是一個考量名目
[00:19:45.280 --> 00:19:50.080]  為了吸收多一些學生的市場技巧
[00:19:50.080 --> 00:19:52.080]  還有網上教
[00:19:52.080 --> 00:19:56.320]  我想阿胡說得很對
[00:19:56.320 --> 00:19:59.520]  特別是在現在這個migration上
[00:19:59.520 --> 00:20:01.520]  全球的migration
[00:20:01.520 --> 00:20:03.520]  不只是香港一部分
[00:20:03.520 --> 00:20:09.440]  那種複雜性和自身性的考慮
[00:20:09.440 --> 00:20:12.960]  特別是你想說的interdisciplinary
[00:20:12.960 --> 00:20:16.240]  不只是單單聖經、神學那麼簡單
[00:20:16.240 --> 00:20:19.680]  還有很多其他的科目我們需要去接觸
[00:20:19.680 --> 00:20:25.200]  如果你要對這方面有深入的討論和思考
[00:20:25.200 --> 00:20:26.960]  不可以單單單向
[00:20:26.960 --> 00:20:28.240]  只有一件事
[00:20:28.240 --> 00:20:30.240]  或者像阿鄺木那樣
[00:20:30.240 --> 00:20:34.400]  只搜尋一個exile或者流放
[00:20:34.400 --> 00:20:37.440]  我們就把聖經混在一起就算了
[00:20:37.440 --> 00:20:39.440]  不可以這樣做
[00:20:39.440 --> 00:20:42.080]  我聽聞有一個這樣的課程
[00:20:42.080 --> 00:20:46.160]  仔細的內容是怎樣也不好知道
[00:20:46.160 --> 00:20:52.240]  剛才胡木所提的也是值得留意的地方
[00:20:52.240 --> 00:20:56.240]  當然總是有一個開始
[00:20:56.240 --> 00:20:58.800]  究竟他怎樣做是另一個問題
[00:20:58.800 --> 00:21:04.080]  反而我覺得在現在的階段
[00:21:04.080 --> 00:21:08.480]  說真的流放或流散的問題是存在已久
[00:21:08.480 --> 00:21:10.000]  如果嚴謹來說
[00:21:10.000 --> 00:21:13.840]  你追上去當被抓出獄的時候
[00:21:13.840 --> 00:21:17.440]  你都已經是流放中
[00:21:17.440 --> 00:21:21.520]  如果岔開一點容許我
[00:21:21.520 --> 00:21:24.240]  我在這個問題想的那一下
[00:21:24.240 --> 00:21:30.800]  其實流散、流放是人類常態多於特殊的狀況
[00:21:30.800 --> 00:21:36.080]  我們不去區分流放或流散
