
[00:00:00.000 --> 00:00:05.240]  所以我們不需要怕這些事情,正如我們之前說過
[00:03:09.840 --> 00:03:16.920]  幫助我們知道敏銳於其他古代的文化
[00:03:16.920 --> 00:03:19.160]  曾經第一次兩次的時候
[00:03:19.160 --> 00:03:20.080]  我用了一個比喻
[00:03:20.080 --> 00:03:22.560]  我們看聖經的時候就像去旅遊一樣
[00:03:22.560 --> 00:03:24.720]  去一個從來沒有去過的地方
[00:03:24.720 --> 00:03:26.240]  從來沒有接觸過的文化
[00:03:26.240 --> 00:03:30.040]  你去那裡看看風土人情
[00:03:30.040 --> 00:03:32.640]  要一個旅遊有意義的話
[00:03:32.640 --> 00:03:35.360]  就一定要放下我們自己的一些成見
[00:03:35.360 --> 00:03:41.240]  放下我們一些現代人有的社會習俗、語言等等
[00:03:41.240 --> 00:03:42.560]  我們去到另一個地方的時候
[00:03:42.560 --> 00:03:44.000]  我們就要學習去聽
[00:03:44.000 --> 00:03:45.440]  到底他們在做什麼
[00:03:45.440 --> 00:03:50.240]  然後我們才明白他們發生了什麼事
[00:03:50.240 --> 00:03:53.400]  如果不是的話,我們就以為我們自己很厲害
[00:03:53.400 --> 00:03:54.720]  我們自己是superior
[00:03:54.720 --> 00:03:57.440]  這些其實是文化帝國主義
[00:03:57.440 --> 00:04:01.040]  所以比對研究或者甚至讀經這個動作
[00:04:01.040 --> 00:04:04.080]  本身就是放下我們自己的議程
[00:04:04.080 --> 00:04:06.600]  來進入聖經的世界
[00:04:06.600 --> 00:04:07.960]  在聖經的世界裡面
[00:04:07.960 --> 00:04:12.280]  我們聽清楚神對當時初代的讀者講什麼
[00:04:12.280 --> 00:04:14.160]  怎樣以正視聽也好
[00:04:14.160 --> 00:04:17.560]  那些神學的訊息才能夠應用在我們身上
[00:04:17.560 --> 00:04:19.800]  我們大茶經、主日學
[00:04:19.800 --> 00:04:21.720]  我們一向都是在做這件事
[00:04:21.720 --> 00:04:24.640]  不過我們更加刻意去做
[00:04:24.640 --> 00:04:27.600]  所以我們看到Gilgamesh Epic的時候
[00:04:27.600 --> 00:04:29.000]  我們不妨去看看
[00:04:29.000 --> 00:04:31.760]  到底這個Gilgamesh Epic是講些什麼
[00:04:31.760 --> 00:04:35.720]  我就將Gilgamesh Epic很粗略地翻譯了
[00:04:35.720 --> 00:04:38.080]  就是這個十一塊泥板
[00:04:38.080 --> 00:04:40.280]  整個故事翻譯了
[00:04:40.280 --> 00:04:41.400]  為什麼是十一塊泥板呢?
[00:04:41.400 --> 00:04:46.840]  因為是由第一塊泥板開始Gilgamesh Epic的史詩
[00:04:46.840 --> 00:04:49.000]  就是講到烏魯克王
[00:04:49.000 --> 00:04:50.640]  就是南米索不達米亞
[00:04:50.640 --> 00:04:54.280]  大概三千四千BC的一個皇帝
[00:04:54.280 --> 00:04:56.400]  一部所謂小說
[00:04:56.400 --> 00:04:58.480]  一部史詩
[00:04:58.480 --> 00:05:01.360]  就是讚揚他多少豐功偉績
[00:05:01.360 --> 00:05:03.400]  做了多少冒險
[00:05:03.400 --> 00:05:05.920]  探險的一些故事
[00:05:05.920 --> 00:05:07.600]  很刺激的一些故事
[00:05:07.600 --> 00:05:10.120]  其中有一些故事好像上次提過的
[00:05:10.120 --> 00:05:15.040]  就是他去黎巴嫩的森林採木頭
[00:05:15.040 --> 00:05:23.560]  去打贏守住黎巴嫩森林的神靈胡阿華
[00:05:23.560 --> 00:05:25.840]  他和他的摯友在那裡
[00:05:25.840 --> 00:05:30.240]  有一場很精彩的爭戰
[00:05:30.240 --> 00:05:31.440]  然後打贏了他
[00:05:31.440 --> 00:05:33.080]  然後回到這裡
[00:05:33.080 --> 00:05:35.840]  這些古代的史詩經常都會講這些事情
[00:05:35.840 --> 00:05:38.280]  因為在歌頌一些英雄的時候
[00:05:38.280 --> 00:05:39.760]  除了講他的戰績
[00:05:39.760 --> 00:05:41.200]  他有多大力
[00:05:41.200 --> 00:05:43.600]  有多神奇之外
[00:05:43.600 --> 00:05:45.440]  或者甚至講到他
[00:05:45.440 --> 00:05:47.360]  Gilgamesh epic裡面講到
[00:05:47.360 --> 00:05:48.720]  Gilgamesh這個王的時候
[00:05:48.720 --> 00:05:50.400]  三分二是人
[00:05:50.400 --> 00:05:52.800]  三分一是神
[00:05:52.800 --> 00:05:55.040]  三分一是人性
[00:05:55.040 --> 00:05:57.000]  講到他有一些神聖之外
[00:05:57.000 --> 00:06:00.160]  也都會講很多這些所謂的旅行故事
[00:06:00.160 --> 00:06:01.960]  就是他去了哪裡遠行
[00:06:01.960 --> 00:06:03.200]  然後回來
[00:06:03.200 --> 00:06:05.760]  因為古代的人很少會遠行
[00:06:05.760 --> 00:06:08.040]  是那些偉大的人才會去遠行
[00:06:08.040 --> 00:06:10.160]  去了哪裡有旅行
[00:06:10.160 --> 00:06:11.160]  有一些探險
[00:06:11.160 --> 00:06:11.880]  有一些冒險
[00:06:11.880 --> 00:06:13.560]  然後回來這裡
[00:06:13.560 --> 00:06:15.120]  所以這個Gilgamesh epic
[00:06:15.120 --> 00:06:16.760]  就是由第一塊泥板
[00:06:16.760 --> 00:06:19.160]  一直講Gilgamesh
[00:06:19.160 --> 00:06:22.880]  他的一些經歷等等
[00:06:22.880 --> 00:06:26.560]  然後在不同學者有不同看法
[00:06:26.560 --> 00:06:29.440]  在歷史裡面某一個階段
[00:06:29.440 --> 00:06:31.040]  這個Gilgamesh epic的故事
[00:06:31.040 --> 00:06:33.320]  就繼續擴大
[00:06:33.320 --> 00:06:36.960]  然後有些文字加了第十一塊泥板
[00:06:36.960 --> 00:06:39.640]  不同學者有不同的意見
[00:06:39.640 --> 00:06:40.640]  認為這塊泥板
[00:06:40.640 --> 00:06:42.640]  這個洪水的故事
[00:06:42.640 --> 00:06:44.000]  第十一塊泥板
[00:06:44.000 --> 00:06:45.240]  是什麼時候加進去的呢
[00:06:45.240 --> 00:06:47.080]  有些人說是Old Babylonian的時候
[00:06:47.080 --> 00:06:49.000]  大概1800-2000BC左右
[00:06:49.000 --> 00:06:51.440]  有些人說是New Babylonian的時候
[00:06:51.440 --> 00:06:53.120]  新巴比倫帝國的時候
[00:06:53.120 --> 00:06:54.920]  就是舊約聖經裡面的那個
[00:06:54.920 --> 00:06:56.800]  利物浦格尼撒王那段時間
[00:06:56.800 --> 00:06:58.320]  主持六世紀
[00:06:58.320 --> 00:07:00.320]  無論如何
[00:07:00.320 --> 00:07:03.120]  在這個故事的發展裡面
[00:07:03.120 --> 00:07:07.360]  這個史詩繼續多了內容
[00:07:07.360 --> 00:07:11.120]  然後是一種家傳戶曉的史詩
[00:07:11.120 --> 00:07:15.120]  等於我們今天問一些坊間上的人
[00:07:15.120 --> 00:07:16.640]  不同的文化不同的社會
[00:07:16.640 --> 00:07:20.160]  他都有一些家傳戶曉的小說故事
[00:07:20.160 --> 00:07:22.960]  一些民間的傳說等等
[00:07:22.960 --> 00:07:24.520]  歷史的故事等等
[00:07:24.520 --> 00:07:25.320]  都會有的
[00:07:25.320 --> 00:07:29.320]  所以在以前近通的社會裡面
[00:07:29.320 --> 00:07:31.880]  有這樣的動態
[00:07:31.880 --> 00:07:33.720]  文化的動態
[00:07:33.720 --> 00:07:35.160]  其實是很自然的
[00:07:35.160 --> 00:07:36.960]  我們在比對研究裡面
[00:07:36.960 --> 00:07:39.560]  希望給大家
[00:07:39.560 --> 00:07:43.400]  起碼有一個品嘗
[00:07:43.400 --> 00:07:45.600]  起碼知道古代的世界
[00:07:45.600 --> 00:07:47.560]  不是很多時候我們現代人這樣想的
[00:07:47.560 --> 00:07:48.800]  是很悶的
[00:07:48.800 --> 00:07:51.240]  我們覺得古代的世界
[00:07:51.240 --> 00:07:52.760]  是什麼都沒有的
[00:07:52.760 --> 00:07:54.960]  沒有我們這麼精彩的
[00:07:54.960 --> 00:07:57.440]  其實他們古代的世界都很精彩的
[00:07:57.440 --> 00:07:58.960]  在他們的語言上面
[00:07:58.960 --> 00:08:06.280]  有不同的語言多元語言的語境
[00:08:06.280 --> 00:08:08.960]  有不同的人可能會不同的語言
[00:08:08.960 --> 00:08:13.520]  阿卡利安 埃及文等等
[00:08:13.520 --> 00:08:15.240]  有不同的文化
[00:08:15.240 --> 00:08:17.000]  也有不同的動態
[00:08:17.000 --> 00:08:20.680]  大家會互相的去影響
[00:08:20.680 --> 00:08:22.800]  或者互相的去對話等等
[00:08:22.800 --> 00:08:25.880]  所以是一個很熱鬧的世界
[00:08:25.880 --> 00:08:28.080]  聖經的世界其實就是一個很熱鬧的世界
[00:08:28.080 --> 00:08:29.920]  不是我們現代人一定這樣想的
[00:08:29.920 --> 00:08:30.800]  我們才是精彩的
[00:08:30.800 --> 00:08:33.080]  他們很沉悶 沒什麼可以做的
[00:08:33.080 --> 00:08:34.960]  他們有很多的文學著作
[00:08:34.960 --> 00:08:38.480]  還有很多的學術的思潮
[00:08:38.480 --> 00:08:40.960]  世界的觀念等等
[00:08:40.960 --> 00:08:43.160]  有很多的衝擊在那裡
[00:08:43.160 --> 00:08:46.560]  聖經就是在這種環境裡面去寫成的
[00:08:46.560 --> 00:08:48.480]  它的context是這樣的
[00:08:48.480 --> 00:08:52.840]  所以我們看基亞美修史詩的時候
[00:08:52.840 --> 00:08:55.120]  特別看到這個洪水的故事的時候
[00:08:55.120 --> 00:08:58.680]  這只是眾多洪水的故事
[00:08:58.680 --> 00:09:00.680]  其中的一個版本
[00:09:00.680 --> 00:09:05.680]  我們知道聖經 創世紀就是其中一個版本
[00:09:05.680 --> 00:09:07.280]  所以我們看看
[00:09:07.280 --> 00:09:09.600]  我將它粗略的中文翻譯出來
[00:09:09.600 --> 00:09:13.000]  希望這次我們一口氣
[00:09:13.000 --> 00:09:18.920]  一兩個的課堂裡面
[00:09:18.920 --> 00:09:23.120]  我們可以看完這個Tablet 11
[00:09:23.120 --> 00:09:24.800]  Gilgamesh Epic
[00:09:24.800 --> 00:09:28.200]  我們看的時候 我想問一個問題
[00:09:28.200 --> 00:09:31.040]  到底裡面的神學是怎樣的
[00:09:31.040 --> 00:09:33.240]  裡面怎樣去描述神
[00:09:33.240 --> 00:09:39.440]  當然 巴比倫或者近東的世界
[00:09:39.440 --> 00:09:41.080]  就是多神
[00:09:41.080 --> 00:09:44.200]  你就問一下 他們都有他們的神論
[00:09:44.200 --> 00:09:48.440]  不只是基督教 聖經才會有它的theology
[00:09:48.440 --> 00:09:51.680]  到底這些巴比倫的宗教有什麼神論呢
[00:09:51.680 --> 00:09:55.520]  他們民間信仰裡面所信的那些所謂的神靈
[00:09:55.520 --> 00:09:58.200]  到底他們的本性是怎樣的呢
[00:09:58.200 --> 00:10:03.040]  所以我們希望花一段時間去看
[00:10:03.040 --> 00:10:04.800]  這個是Tablet 11
[00:10:04.800 --> 00:10:07.360]  本身第十一法例版
[00:10:07.360 --> 00:10:13.640]  都已經是一個可以自立的文學單元
[00:10:13.640 --> 00:10:16.440]  這個是一個故事
[00:10:16.440 --> 00:10:20.280]  講到一個洪水生還的英雄
[00:10:20.280 --> 00:10:25.400]  叫做Unapishtim
[00:10:25.400 --> 00:10:28.920]  我把它譯成Udapishtim
[00:10:28.920 --> 00:10:30.680]  名字很長
[00:10:30.680 --> 00:10:33.800]  意思就是說
[00:10:33.800 --> 00:10:36.560]  He who finds life
[00:10:36.560 --> 00:10:39.600]  就是那個找到永生者
[00:10:39.600 --> 00:10:45.880]  為什麼會在Gilgamesh Epic裡面提到Unapishtim
[00:10:45.880 --> 00:10:47.880]  有這樣的一個名字呢
[00:10:47.880 --> 00:10:51.320]  因為整個Gilgamesh Epic
[00:10:51.320 --> 00:10:54.040]  由第一到第十二法例版
[00:10:54.040 --> 00:10:56.560]  都是在講烏魯克王
[00:10:56.560 --> 00:10:59.160]  去找到長生不老之藥
[00:10:59.160 --> 00:11:02.200]  我們以前也有懷疑文化
[00:11:02.200 --> 00:11:06.520]  遠古的時候也有這樣的傳記式的故事
[00:11:06.520 --> 00:11:08.160]  人要面對死
[00:11:08.160 --> 00:11:11.880]  這是遠古以來到現在
[00:11:11.880 --> 00:11:16.760]  都是在面對的存在的問題
[00:11:16.760 --> 00:11:18.360]  我們都要面對死亡
[00:11:18.360 --> 00:11:20.720]  所以Gilgamesh Epic為什麼這麼出名呢
[00:11:20.720 --> 00:11:22.600]  就是一個很精彩的故事
[00:11:22.600 --> 00:11:24.840]  在講Gilgamesh
[00:11:24.840 --> 00:11:28.120]  去很多地方征討
[00:11:28.120 --> 00:11:29.120]  去很多地方探險
[00:11:29.120 --> 00:11:31.400]  就是要找到不死
[00:11:31.400 --> 00:11:32.600]  想不死
[00:11:32.600 --> 00:11:34.720]  怎樣才可以不死
[00:11:34.720 --> 00:11:36.960]  怎樣才可以繼續活下去
[00:11:36.960 --> 00:11:39.680]  因為面對死亡的時候很辛苦很慘
[00:11:39.680 --> 00:11:43.360]  因為死了一切都化為烏有
[00:11:43.360 --> 00:11:49.000]  所以這個洪水故事為什麼插入Gilgamesh Epic
[00:11:49.000 --> 00:11:52.280]  因為這個烏納匹斯
[00:11:52.280 --> 00:11:54.960]  他就是生還了這個洪水
[00:11:54.960 --> 00:11:56.920]  然後得到永生
[00:11:56.920 --> 00:11:58.480]  很奇怪
[00:11:58.480 --> 00:12:01.000]  我們看看這個故事
[00:12:01.000 --> 00:12:03.200]  這裡話說之前
[00:12:03.200 --> 00:12:05.320]  十一塊泥板
[00:12:05.320 --> 00:12:06.320]  之前有十塊泥板
[00:12:06.320 --> 00:12:07.440]  這塊是第十一
[00:12:07.440 --> 00:12:08.640]  這裡是第十一
[00:12:09.200 --> 00:12:13.480]  之前Gilgamesh已經走到地的極處
[00:12:13.480 --> 00:12:17.640]  他都還沒有找到不死之虞
[00:12:17.640 --> 00:12:19.280]  仍然要面對死亡
[00:12:19.280 --> 00:12:21.280]  死亡非常真實
[00:12:21.280 --> 00:12:23.560]  他就去到一個地方
[00:12:23.560 --> 00:12:24.960]  他就見到一個人
[00:12:24.960 --> 00:12:26.960]  叫做烏納匹斯
[00:12:26.960 --> 00:12:30.320]  他就見到這個人是不死的
[00:12:30.320 --> 00:12:32.520]  和眾神並列
[00:12:32.520 --> 00:12:34.520]  為什麼他可以這樣做
[00:12:34.520 --> 00:12:37.600]  於是就在第十一塊泥板這個故事裡面
[00:12:37.600 --> 00:12:43.120]  Gilgamesh就問這個洪水生還的英雄
[00:12:43.120 --> 00:12:44.720]  叫做烏納匹斯
[00:12:44.720 --> 00:12:46.400]  問他到底有什麼秘訣
[00:12:46.400 --> 00:12:49.760]  他居然可以得到永生
[00:12:49.760 --> 00:12:51.600]  然後他就講了一大輪
[00:12:51.600 --> 00:12:54.400]  講到他為什麼可以得到永生
[00:12:54.400 --> 00:12:55.840]  這裡我們首先開始讀
[00:12:55.840 --> 00:12:57.080]  雖然比較長一點
[00:12:57.080 --> 00:13:00.680]  但是我們分開兩三次這樣看
[00:13:00.680 --> 00:13:04.080]  基加美修就對這個烏納匹斯說
[00:13:04.080 --> 00:13:09.640]  就是對這個遠居於世界極處的烏納匹斯
[00:13:09.640 --> 00:13:11.880]  他說我見到你烏納匹斯
[00:13:11.880 --> 00:13:13.600]  你的四肢沒有什麼奇特
[00:13:13.600 --> 00:13:14.600]  和我一樣
[00:13:14.600 --> 00:13:16.200]  你一點都不是奇特的
[00:13:16.200 --> 00:13:17.200]  你和我一樣
[00:13:17.200 --> 00:13:19.000]  你和我一樣善戰
[00:13:19.000 --> 00:13:21.280]  Gilgamesh在頭一兩塊泥板
[00:13:21.280 --> 00:13:24.560]  就講到Gilgamesh是多麼善戰
[00:13:24.560 --> 00:13:27.200]  他的力量多大等等
[00:13:27.200 --> 00:13:28.800]  他見到這個烏納匹斯
[00:13:28.800 --> 00:13:31.160]  和他差不多都是一樣
[00:13:31.160 --> 00:13:33.160]  但是你看到他們兩個人有什麼分別
[00:13:33.160 --> 00:13:35.520]  烏納匹斯就是和眾神並列
[00:13:35.520 --> 00:13:36.720]  但是Gilgamesh就不是
[00:13:36.720 --> 00:13:40.720]  他在找這個不死之羊
[00:13:40.720 --> 00:13:42.480]  他就說
[00:13:42.480 --> 00:13:45.200]  當然這裡有很多細節
[00:13:45.200 --> 00:13:47.000]  那些泥板斷了
[00:13:47.000 --> 00:13:50.520]  學者會爭論到底那些字眼是什麼
[00:13:50.520 --> 00:13:53.240]  有時候我們看一兩行一兩句
[00:13:53.240 --> 00:13:54.520]  不是那麼清楚的時候
[00:13:54.520 --> 00:13:55.400]  不要緊的
[00:13:55.400 --> 00:13:58.080]  最重要是看到一個大體的故事
[00:13:58.080 --> 00:13:59.520]  然後看這個故事的時候
[00:13:59.520 --> 00:14:01.280]  看看它的神學是什麼
[00:14:01.280 --> 00:14:04.520]  還有他們是怎麼解釋世界的事
[00:14:04.520 --> 00:14:07.240]  特別是為什麼會有洪水發生
[00:14:07.240 --> 00:14:10.360]  這個世界的命令到底是怎麼樣的
[00:14:10.360 --> 00:14:12.720]  所以他就和烏納匹斯說
[00:14:12.720 --> 00:14:14.720]  請告訴我
[00:14:14.720 --> 00:14:16.000]  當你求永生的時候
[00:14:16.000 --> 00:14:17.440]  你為什麼會呢
[00:14:17.440 --> 00:14:18.840]  你尋找生命的時候
[00:14:18.840 --> 00:14:22.440]  為什麼你會加入了這個
[00:14:22.440 --> 00:14:24.320]  Ranks of Gods
[00:14:24.320 --> 00:14:25.760]  眾神的行列
[00:14:25.760 --> 00:14:27.320]  就是你現在有如神一樣
[00:14:27.320 --> 00:14:28.880]  為什麼呢
[00:14:28.880 --> 00:14:30.680]  烏納匹斯就回答他
[00:14:30.680 --> 00:14:32.680]  對基加美修說
[00:14:32.680 --> 00:14:34.680]  基加美斯就說
[00:14:34.680 --> 00:14:39.520]  讓我告訴你一個秘密
[00:14:39.520 --> 00:14:42.800]  就是眾神的秘密
[00:14:42.800 --> 00:14:44.800]  讓我告訴你
[00:14:44.800 --> 00:14:48.280]  他就說到一個地方叫做Sarupa
[00:14:48.280 --> 00:14:51.280]  Sarupa是一座你都知道的城
[00:14:51.280 --> 00:14:53.920]  在右法拉底河的河邊
[00:14:53.920 --> 00:14:56.360]  那個城是一個亂古的城
[00:14:56.360 --> 00:14:58.360]  眾神也是住在這個
[00:14:58.360 --> 00:15:01.680]  Sarupa這個地方
[00:15:01.680 --> 00:15:04.960]  就說回往事
[00:15:04.960 --> 00:15:08.160]  歷史曾經這些大神
[00:15:08.160 --> 00:15:11.920]  就決意來降下大洪水
[00:15:11.920 --> 00:15:13.920]  Sarupa在哪裡
[00:15:13.920 --> 00:15:18.200]  說到烏納匹斯團隊本身作王的地方
[00:15:18.200 --> 00:15:20.200]  就是這個地方
[00:15:20.200 --> 00:15:21.480]  Sarupa
[00:15:21.480 --> 00:15:25.640]  現在也是一個考古的徒幼
[00:15:25.640 --> 00:15:28.680]  曾經有少少的法律工作
[00:15:28.680 --> 00:15:30.680]  烏納匹斯就在下面
[00:15:30.680 --> 00:15:35.720]  所以也是南米索不達米亞的城邦
[00:15:35.720 --> 00:15:37.720]  說到這個烏納匹斯團隊
[00:15:37.720 --> 00:15:40.560]  就是一個王在Sarupa作王
[00:15:40.560 --> 00:15:44.360]  他就說眾神曾經決定
[00:15:44.360 --> 00:15:46.360]  降下大洪水
[00:15:46.360 --> 00:15:48.360]  為什麼呢
[00:15:48.360 --> 00:15:54.200]  說到眾神
[00:15:54.200 --> 00:15:58.040]  眾神曾經向他們的父神
[00:15:58.040 --> 00:16:00.040]  叫做Father God
[00:16:00.040 --> 00:16:02.040]  就是阿魯
[00:16:02.040 --> 00:16:05.960]  和他們的謀士的戰神Eli
[00:16:05.960 --> 00:16:07.960]  你知道多神
[00:16:07.960 --> 00:16:10.840]  不同神就管不同的東西
[00:16:10.840 --> 00:16:12.840]  等於我們民間信仰華人的
[00:16:12.840 --> 00:16:14.840]  土地就管土地
[00:16:14.840 --> 00:16:19.640]  修成的就管修成等等
[00:16:19.640 --> 00:16:21.640]  月亮的就管月亮等等
[00:16:21.640 --> 00:16:23.640]  他們也是這樣的
[00:16:23.640 --> 00:16:25.640]  另外一些的神
[00:16:25.640 --> 00:16:27.640]  管運河的
[00:16:27.640 --> 00:16:29.640]  Enlugi
[00:16:29.640 --> 00:16:31.640]  其中一個的首領
[00:16:31.640 --> 00:16:33.640]  叫做Ia
[00:16:33.640 --> 00:16:37.640]  Ia也和這些眾神一起起誓
[00:16:37.640 --> 00:16:41.640]  他就將
[00:16:41.640 --> 00:16:43.640]  向著一間茅屋
[00:16:43.640 --> 00:16:45.640]  去複述他們的計劃
[00:16:45.640 --> 00:16:47.640]  他們這些大神的計劃
[00:16:47.640 --> 00:16:49.640]  Ia就是
[00:16:49.640 --> 00:16:51.640]  其中一個所謂的厭子
[00:16:51.640 --> 00:16:55.640]  就是他透露的秘密
[00:16:55.640 --> 00:16:57.640]  眾神一起誓
[00:16:57.640 --> 00:16:59.640]  我們一定要消滅人類
[00:16:59.640 --> 00:17:01.640]  為什麼呢?
[00:17:01.640 --> 00:17:03.640]  通常在米索不達的神話裡面
[00:17:03.640 --> 00:17:05.640]  眾神想要毀滅人類
[00:17:05.640 --> 00:17:07.640]  原因就是
[00:17:07.640 --> 00:17:09.640]  人太多
[00:17:09.640 --> 00:17:11.640]  生養太多
[00:17:11.640 --> 00:17:13.640]  然後他們太吵
[00:17:13.640 --> 00:17:15.640]  令眾神不能睡覺
[00:17:15.640 --> 00:17:17.640]  我曾經說過
[00:17:17.640 --> 00:17:19.640]  都是同一個術語
[00:17:19.640 --> 00:17:21.640]  表達的方法
[00:17:21.640 --> 00:17:23.640]  眾神不能睡覺
[00:17:23.640 --> 00:17:25.640]  他們就很生氣
[00:17:25.640 --> 00:17:27.640]  發脾氣想殺人
[00:17:27.640 --> 00:17:29.640]  Ia就很有趣
[00:17:29.640 --> 00:17:33.640]  他就去複述眾神的計劃
[00:17:33.640 --> 00:17:35.640]  他怎麼複述呢?
[00:17:35.640 --> 00:17:37.640]  他不是直接跟那個人說
[00:17:37.640 --> 00:17:39.640]  因為直接跟那個人說
[00:17:39.640 --> 00:17:41.640]  就是犯了他的起誓的約
[00:17:41.640 --> 00:17:43.640]  出爾反爾
[00:17:43.640 --> 00:17:45.640]  但他就不是直接說
[00:17:45.640 --> 00:17:47.640]  他對一間茅屋說
[00:17:47.640 --> 00:17:49.640]  茅屋茅屋
[00:17:49.640 --> 00:17:51.640]  長長的
[00:17:51.640 --> 00:17:53.640]  叫他留心聽
[00:17:53.640 --> 00:17:55.640]  聽什麼呢?
[00:17:55.640 --> 00:17:57.640]  聽什麼呢?
[00:17:57.640 --> 00:17:59.640]  他就說
[00:17:59.640 --> 00:18:01.640]  他就對著一面牆說
[00:18:01.640 --> 00:18:03.640]  大聲到一個地步
[00:18:03.640 --> 00:18:05.640]  屋裡面的人都可以聽到
[00:18:05.640 --> 00:18:07.640]  又不是真的所謂的爆竄
[00:18:07.640 --> 00:18:09.640]  洩露秘密
[00:18:09.640 --> 00:18:11.640]  但又給了拜他那個
[00:18:11.640 --> 00:18:13.640]  拜伊雅的那個
[00:18:13.640 --> 00:18:15.640]  他說書魯柏的人
[00:18:15.640 --> 00:18:17.640]  Man of Sleeper
[00:18:17.640 --> 00:18:19.640]  這個烏巴圖圖的義子
[00:18:19.640 --> 00:18:21.640]  這個作王的
[00:18:21.640 --> 00:18:23.640]  Lunar Pitch
[00:18:23.640 --> 00:18:25.640]  他說你要拆掉這個
[00:18:25.640 --> 00:18:27.640]  這個房子
[00:18:27.640 --> 00:18:29.640]  就做一艘船
[00:18:29.640 --> 00:18:31.640]  所謂做一艘方舟
