
[00:00:00.000 --> 00:00:02.000]  很感謝麗仙的介紹
[00:02:01.640 --> 00:02:03.400]  為什麼寫這些《針研》呢?
[00:02:03.400 --> 00:02:06.600]  是因為要人得智慧和分晦
[00:02:06.600 --> 00:02:08.480]  分辨通達的言語
[00:02:08.480 --> 00:02:12.560]  使人處事領受智慧、仁義、公平、正直的分晦
[00:02:12.560 --> 00:02:14.440]  使愚人靈明
[00:02:14.440 --> 00:02:18.560]  使少年人有知識無略
[00:02:18.560 --> 00:02:19.640]  我不讀了
[00:02:19.640 --> 00:02:20.720]  很長的經文
[00:02:20.720 --> 00:02:23.200]  大家可以回去繼續讀《針研》這段
[00:02:23.200 --> 00:02:25.800]  但是它說到的就是智慧的用處
[00:02:25.800 --> 00:02:28.800]  使人學問增長等等
[00:02:28.800 --> 00:02:30.960]  最重要的是
[00:02:30.960 --> 00:02:32.200]  在一切事上
[00:02:32.200 --> 00:02:33.840]  智慧是第一的
[00:02:33.840 --> 00:02:35.400]  智慧為首
[00:02:35.400 --> 00:02:37.920]  我們首先要有智慧
[00:02:37.920 --> 00:02:40.120]  才可以有聰明
[00:02:40.120 --> 00:02:41.600]  所以做父母的
[00:02:41.600 --> 00:02:45.160]  我想我們每一個人都希望子女得到智慧
[00:02:45.160 --> 00:02:47.040]  我們到底有什麼方法
[00:02:47.040 --> 00:02:48.040]  或者有什麼
[00:02:48.040 --> 00:02:50.040]  當我們在尋求智慧中
[00:02:50.040 --> 00:02:51.480]  是值得注意的呢?
[00:02:51.480 --> 00:02:52.880]  今天就想跟大家
[00:02:52.880 --> 00:02:54.320]  講一下這個題目
[00:02:54.320 --> 00:02:58.120]  首先我們會問第一個問題
[00:02:58.120 --> 00:03:00.120]  我們為什麼要有智慧?
[00:03:00.120 --> 00:03:01.360]  傻傻的
[00:03:01.360 --> 00:03:03.360]  不是其實挺好的嗎?
[00:03:03.360 --> 00:03:05.000]  十下十下
[00:03:05.000 --> 00:03:06.440]  可能是不錯的
[00:03:06.440 --> 00:03:07.200]  嘻嘻
[00:03:07.200 --> 00:03:08.040]  嘻嘻嘻嘻
[00:03:08.040 --> 00:03:09.040]  這樣就一輩子了
[00:03:09.040 --> 00:03:11.440]  現在
[00:03:11.440 --> 00:03:14.640]  我們的制度可以保障我們
[00:03:14.640 --> 00:03:16.000]  起碼不會餓死
[00:03:16.000 --> 00:03:17.040]  不會凍死
[00:03:17.040 --> 00:03:19.040]  是不是這樣就
[00:03:19.040 --> 00:03:20.040]  這樣就行了呢?
[00:03:20.040 --> 00:03:22.880]  不用去想這麼多東西
[00:03:22.880 --> 00:03:25.080]  其實智慧可能都挺煩的
[00:03:25.080 --> 00:03:26.600]  有時候
[00:03:26.600 --> 00:03:27.760]  你要想很多東西
[00:03:27.760 --> 00:03:29.160]  令你很煩也說不定
[00:03:29.160 --> 00:03:30.320]  是不是呢?
[00:03:30.320 --> 00:03:31.880]  為什麼我們要
[00:03:31.880 --> 00:03:33.880]  尋求智慧呢?
[00:03:33.880 --> 00:03:34.880]  其實
[00:03:34.880 --> 00:03:36.120]  我會覺得
[00:03:36.120 --> 00:03:38.120]  智慧有兩個功效
[00:03:38.120 --> 00:03:40.560]  它有一個消極的功效
[00:03:40.560 --> 00:03:42.080]  passive的功效
[00:03:42.080 --> 00:03:44.080]  有一個積極的功效
[00:03:45.320 --> 00:03:47.720]  這兩個功效都是我們人生中
[00:03:47.720 --> 00:03:49.720]  必須的
[00:03:49.720 --> 00:03:51.720]  智慧不是讓我們賺大錢
[00:03:51.720 --> 00:03:53.000]  不是讓我們發達
[00:03:53.000 --> 00:03:53.640]  但是
[00:03:53.640 --> 00:03:56.640]  它是讓我們怎樣過我們必須的生活
[00:03:56.640 --> 00:03:59.600]  第一個是消極的功效
[00:03:59.600 --> 00:04:02.360]  這個是一個保護性的功效
[00:04:02.360 --> 00:04:04.800]  《聖經》裏面告訴我們
[00:04:04.800 --> 00:04:07.160]  智慧的作用就是保護我們
[00:04:07.160 --> 00:04:11.320]  它救我們脫離淫婦
[00:04:11.320 --> 00:04:14.400]  就是那些油嘴滑舌的外侶
[00:04:14.400 --> 00:04:16.840]  它是叫我們不要被人騙
[00:04:16.840 --> 00:04:19.400]  我說的不要被人騙
[00:04:19.400 --> 00:04:21.000]  不單是說那些
[00:04:21.000 --> 00:04:22.960]  電騙
[00:04:22.960 --> 00:04:23.960]  spam
[00:04:23.960 --> 00:04:25.160]  告訴你
[00:04:25.160 --> 00:04:26.280]  近來經常收到的
[00:04:26.280 --> 00:04:29.160]  就是說你的車過了那些
[00:04:29.160 --> 00:04:30.160]  兜兜費
[00:04:30.160 --> 00:04:31.040]  沒有交錢
[00:04:31.040 --> 00:04:33.960]  就叫你快點去登記交錢
[00:04:33.960 --> 00:04:35.240]  也不是說叫你
[00:04:35.240 --> 00:04:37.000]  或者是緬甸什麼KK園
[00:04:37.000 --> 00:04:38.680]  弄個電話來告訴你
[00:04:38.680 --> 00:04:41.080]  做什麼那些
[00:04:41.080 --> 00:04:43.360]  智慧會保護我們
[00:04:43.360 --> 00:04:45.640]  但是更加重要的是
[00:04:45.640 --> 00:04:49.040]  智慧在我們的信仰裏
[00:04:49.040 --> 00:04:50.440]  是會保護我們
[00:04:50.440 --> 00:04:55.720]  不要被那些披著羊皮的狼騙到
[00:04:55.720 --> 00:04:58.320]  因為在現在這個世界上
[00:04:58.320 --> 00:05:00.320]  撒旦攻擊教會
[00:05:00.320 --> 00:05:04.480]  不是明刀明槍的來跟我們打
[00:05:04.480 --> 00:05:09.640]  而是他們很會裝模作樣的來騙我們
[00:05:09.640 --> 00:05:10.760]  很多信徒
[00:05:10.760 --> 00:05:12.280]  如果沒有智慧的話
[00:05:12.280 --> 00:05:17.680]  就很容易被這些假宗教
[00:05:17.680 --> 00:05:19.280]  假教使壓到
[00:05:19.280 --> 00:05:20.760]  有朋友問過我
[00:05:20.760 --> 00:05:21.920]  城會裏面的朋友
[00:05:21.920 --> 00:05:24.520]  或者是其他的朋友都問過我
[00:05:24.520 --> 00:05:28.240]  這裏沒有了那個screen
[00:05:28.240 --> 00:05:30.360]  沒有了我的powerpoint
[00:05:30.360 --> 00:05:31.440]  有些技術問題
[00:05:31.440 --> 00:05:33.640]  不過先說個故事
[00:05:33.640 --> 00:05:34.720]  我怎麼認識Mark Sir呢
[00:05:34.720 --> 00:05:36.480]  剛才利先說過
[00:05:36.480 --> 00:05:38.400]  我來了你們教會不是很久
[00:05:38.400 --> 00:05:40.160]  其實我之前來過一兩次
[00:05:40.160 --> 00:05:42.640]  不過沒有什麼特別介紹
[00:05:42.640 --> 00:05:43.720]  我也上網
[00:05:43.720 --> 00:05:44.520]  在你們教會
[00:05:44.520 --> 00:05:46.400]  很多時候都會在你們教會崇拜
[00:05:46.400 --> 00:05:48.240]  所以其實我覺得這裏
[00:05:48.240 --> 00:05:50.000]  我不覺得陌生
[00:05:50.000 --> 00:05:51.360]  但是有朋友問過我
[00:05:51.360 --> 00:05:52.400]  我怎麼認識Mark Sir
[00:05:52.400 --> 00:05:54.120]  我認識Mark Sir十幾年了
[00:05:54.120 --> 00:05:56.240]  我最初認識他是怎樣的呢
[00:05:56.240 --> 00:05:57.000]  原來呢
[00:05:57.000 --> 00:05:57.960]  如果大家還記得
[00:05:57.960 --> 00:05:59.760]  十幾年前有一個機構
[00:05:59.760 --> 00:06:02.560]  就說他們發現了方舟
[00:06:02.560 --> 00:06:04.400]  於是就叫人捐錢
[00:06:04.400 --> 00:06:06.160]  很多錢
[00:06:06.160 --> 00:06:07.560]  但是呢
[00:06:07.560 --> 00:06:09.440]  那時候我自己就覺得
[00:06:09.440 --> 00:06:10.400]  不太妥
[00:06:10.400 --> 00:06:11.160]  他講的東西
[00:06:11.160 --> 00:06:12.360]  勾我的頭
[00:06:12.360 --> 00:06:13.720]  聖經好像不是
[00:06:13.720 --> 00:06:16.120]  跟聖經講的東西不是很對
[00:06:16.120 --> 00:06:17.320]  那時候我還沒有認識Mark Sir
[00:06:17.320 --> 00:06:19.600]  Mark Sir是考古的專家
[00:06:19.600 --> 00:06:20.520]  大家也都知道
[00:06:20.520 --> 00:06:22.880]  他講過很多這方面的東西
[00:06:22.880 --> 00:06:23.800]  這樣
[00:06:23.800 --> 00:06:25.480]  他也都寫過很多文章
[00:06:25.480 --> 00:06:27.240]  講這件事有什麼不妥
[00:06:27.240 --> 00:06:29.400]  那時候我是用另外一個角度
[00:06:29.400 --> 00:06:30.760]  就是一個讀科學的人
[00:06:30.760 --> 00:06:33.120]  也是一個讀法律的人的角度
[00:06:33.120 --> 00:06:34.640]  說這個機構講的東西
[00:06:34.640 --> 00:06:36.120]  不太make sense
[00:06:36.120 --> 00:06:38.560]  經不起考驗的
[00:06:38.560 --> 00:06:41.560]  於是我就寫了一些文章去反駁他們
[00:06:41.560 --> 00:06:44.160]  那Mark Sir又寫文章來反駁他們
[00:06:44.160 --> 00:06:45.640]  後來有一班教務
[00:06:45.640 --> 00:06:46.960]  就是
[00:06:46.960 --> 00:06:48.840]  會出了一個聯署
[00:06:48.840 --> 00:06:49.760]  也出了一本書
[00:06:49.760 --> 00:06:51.560]  可能大家也都見過
[00:06:51.560 --> 00:06:53.960]  收集了一些文章
[00:06:53.960 --> 00:06:54.960]  是說
[00:06:54.960 --> 00:06:57.200]  這個講法不妥
[00:06:57.200 --> 00:06:58.520]  不科學
[00:06:58.520 --> 00:07:00.120]  也都是不合理
[00:07:00.120 --> 00:07:01.960]  叫信徒小心
[00:07:01.960 --> 00:07:04.560]  最近兩年前這個機構又出來
[00:07:04.560 --> 00:07:08.640]  講話的Mark Sir也是在網上反駁過他們
[00:07:08.640 --> 00:07:11.280]  但是十幾年前Mark Sir做
[00:07:11.280 --> 00:07:15.920]  《腎思明辨》這本書的時候
[00:07:15.920 --> 00:07:20.040]  就想將我一些文章收集在裡面
[00:07:20.040 --> 00:07:21.080]  於是就和我聯絡
[00:07:21.080 --> 00:07:23.320]  我就在那時候認識了Mark Sir
[00:07:23.320 --> 00:07:26.200]  就有十幾年一直和他聯絡
[00:07:26.200 --> 00:07:28.120]  這件事
[00:07:28.120 --> 00:07:30.240]  可以說是很幸運
[00:07:30.240 --> 00:07:31.960]  也可以說是很生氣
[00:07:31.960 --> 00:07:33.960]  幸運的就是也有一班教務
[00:07:33.960 --> 00:07:35.440]  願意出來
[00:07:35.440 --> 00:07:37.320]  是為了我們的真理
[00:07:37.320 --> 00:07:41.040]  反駁這些似是而非的教導
[00:07:41.040 --> 00:07:42.680]  但是很生氣的是
[00:07:42.680 --> 00:07:45.080]  還有信徒繼續被他們迷惑
[00:07:45.080 --> 00:07:47.640]  甚至在一兩年前他們繼續出來
[00:07:47.640 --> 00:07:49.400]  又叫人給錢
[00:07:49.400 --> 00:07:53.160]  依然是百足之蟲死而不僵
[00:07:53.160 --> 00:07:54.960]  始終都不可以令到他們
[00:07:54.960 --> 00:07:57.360]  真的乖乖地做好
[00:07:57.360 --> 00:08:03.080]  不要靠教會來尋求個人的利益
[00:08:03.080 --> 00:08:06.080]  這就是智慧給了我們第一個功效
[00:08:06.080 --> 00:08:09.160]  可以保護我們如何去分辨一些
[00:08:09.160 --> 00:08:11.760]  似是而非的教訓
[00:08:11.760 --> 00:08:13.520]  上星期Mark Sir說到
[00:08:13.520 --> 00:08:16.000]  我們每個人都是牧師、祭師
[00:08:16.000 --> 00:08:17.400]  我今天想加多一件事
[00:08:17.400 --> 00:08:19.880]  我們每個人都要做神學家
[00:08:19.880 --> 00:08:22.800]  因為我們需要一些基本的知識
[00:08:22.800 --> 00:08:26.400]  才可以幫助我們
[00:08:26.400 --> 00:08:29.600]  去分辨到什麼是真的神學
[00:08:29.600 --> 00:08:32.240]  什麼是一些偽的教導
[00:08:32.240 --> 00:08:33.800]  一些假的教導
[00:08:33.800 --> 00:08:35.880]  我們需要智慧
[00:08:35.880 --> 00:08:37.640]  智慧給了我們第一個功效
[00:08:37.640 --> 00:08:38.840]  就是保護我們
[00:08:38.840 --> 00:08:40.080]  我們教子女的時候
[00:08:40.080 --> 00:08:40.720]  第一件事
[00:08:40.720 --> 00:08:42.480]  也不是教他們一些教條
[00:08:42.480 --> 00:08:44.120]  而是教他們一些智慧
[00:08:44.120 --> 00:08:45.600]  希望他們有智慧
[00:08:45.600 --> 00:08:48.640]  可以分辨到什麼教導是真的
[00:08:48.640 --> 00:08:51.440]  什麼教導是假的
[00:08:51.440 --> 00:08:53.760]  這是智慧消極方面的功能
[00:08:53.760 --> 00:08:55.720]  是保護我們
[00:08:55.720 --> 00:08:58.360]  第二個智慧的功能就是Enable
[00:08:58.360 --> 00:09:03.040]  是積極地可以幫助我們做事
[00:09:03.040 --> 00:09:05.440]  就是智慧必是你行善人的道
[00:09:05.440 --> 00:09:06.960]  守義人的路
[00:09:06.960 --> 00:09:08.760]  因為智慧有很多好處
[00:09:08.760 --> 00:09:10.440]  這裡智慧給了我們的
[00:09:10.440 --> 00:09:13.120]  也不是給了我們有能力去賺錢
[00:09:13.120 --> 00:09:17.480]  有能力去做到某間公司的CEO
[00:09:17.480 --> 00:09:20.560]  或者很高的收入
[00:09:20.560 --> 00:09:22.240]  智慧可能可以這樣做
[00:09:22.240 --> 00:09:23.160]  但不一定這樣做
[00:09:23.160 --> 00:09:24.920]  因為智慧會告訴我們
[00:09:24.920 --> 00:09:28.880]  賺錢其實不是人生最高的目標
[00:09:28.880 --> 00:09:31.480]  我們人生最高的目標是行善的道
[00:09:31.480 --> 00:09:33.680]  但是智慧可以幫助我們
[00:09:33.680 --> 00:09:38.680]  在很多問題上做到需要做的取捨
[00:09:38.680 --> 00:09:42.240]  我在大家當中分享過兩次醫療方面的問題
[00:09:42.240 --> 00:09:44.560]  大家可能也會聽到我說的
[00:09:44.560 --> 00:09:46.320]  很多時候在醫療方面的問題
[00:09:46.320 --> 00:09:48.520]  不是黑白分明的
[00:09:48.520 --> 00:09:50.800]  事實上在很多宗教的問題上
[00:09:50.800 --> 00:09:52.720]  在很多道德性的問題上
[00:09:52.720 --> 00:09:56.480]  也不是這麼簡單黑白分明的背教條就夠了
[00:09:56.480 --> 00:09:58.560]  譬如你有一個親人
[00:09:58.560 --> 00:09:59.680]  插了喉睡在那裡
[00:09:59.680 --> 00:10:01.920]  你應不應該幫他拔掉呢
[00:10:01.920 --> 00:10:06.280]  這個是怎樣處理死亡善終的問題
[00:10:06.280 --> 00:10:09.200]  不是背著教條說
[00:10:09.200 --> 00:10:10.520]  生命是神掌管的
[00:10:10.520 --> 00:10:11.600]  那就神掌管吧
[00:10:11.600 --> 00:10:12.520]  那就甚麼都不做
[00:10:12.520 --> 00:10:13.960]  或者不可以做甚麼
[00:10:13.960 --> 00:10:15.360]  或者一定要做甚麼
[00:10:15.360 --> 00:10:17.160]  這些是一些兩難的問題
[00:10:17.160 --> 00:10:19.480]  是需要有智慧去處理的
[00:10:19.480 --> 00:10:21.920]  上個星期跟大家分享的時候說過
[00:10:21.920 --> 00:10:23.360]  如果你想拿Medicaid
[00:10:23.360 --> 00:10:26.480]  有一個方法可以保障你配偶
[00:10:26.480 --> 00:10:28.160]  還有一些生活的
[00:10:28.160 --> 00:10:30.360]  就是Medicaid離婚
[00:10:30.360 --> 00:10:32.720]  但離婚教會說是不行的
[00:10:32.720 --> 00:10:35.840]  但為了拿Medicaid而離婚
[00:10:35.840 --> 00:10:37.160]  那是不是離婚呢
[00:10:37.160 --> 00:10:37.960]  我沒有答案的
[00:10:37.960 --> 00:10:39.880]  我絕對不是叫大家做或者不做
[00:10:39.880 --> 00:10:42.160]  我只是說這是一個兩難問題
[00:10:42.160 --> 00:10:43.560]  道德上的難題
[00:10:43.560 --> 00:10:45.400]  我們需要智慧去處理
[00:10:45.400 --> 00:10:47.040]  而不是背教條
[00:10:47.040 --> 00:10:49.240]  背了就說可以或不行
[00:10:49.240 --> 00:10:51.000]  就可以解決的
[00:10:51.000 --> 00:10:53.760]  我們需要智慧去enable
[00:10:53.760 --> 00:10:56.320]  去賦予能力我們去做這些決定
[00:10:56.320 --> 00:10:59.200]  這就是智慧的功效
[00:10:59.200 --> 00:11:01.720]  去保護我們不要被人騙
[00:11:01.720 --> 00:11:05.880]  特別是不要被一些假的宗教術語騙到
[00:11:05.880 --> 00:11:07.120]  去enable
[00:11:07.120 --> 00:11:10.320]  給我們能力去做一些應該做的事
[00:11:10.320 --> 00:11:13.680]  特別是在一些道德上兩難的問題上
[00:11:13.680 --> 00:11:17.240]  我們需要智慧幫助我們做這些事
[00:11:20.680 --> 00:11:23.400]  好,說說我們做父母的
[00:11:23.400 --> 00:11:27.160]  我們可以怎樣幫助我們的子女有智慧
[00:11:27.160 --> 00:11:31.280]  首先我想說兩個父母經常犯的錯誤
[00:11:31.280 --> 00:11:33.480]  希望大家留心
[00:11:33.480 --> 00:11:36.800]  第一個錯誤就是
[00:11:36.800 --> 00:11:38.680]  父母有兩個極端的
[00:11:38.680 --> 00:11:41.880]  這個在華人文化裏是更加常見的
[00:11:41.880 --> 00:11:44.640]  我們要贏在起跑線
[00:11:44.640 --> 00:11:48.560]  於是不斷地補習
[00:11:48.560 --> 00:11:52.120]  學琴,學畫畫
[00:11:52.120 --> 00:11:55.640]  打球,打跆拳道
[00:11:55.640 --> 00:12:01.560]  去做演講
[00:12:01.560 --> 00:12:06.160]  去做社會服務
[00:12:06.160 --> 00:12:09.960]  去醫院做觀察
[00:12:09.960 --> 00:12:12.280]  去做辯論
[00:12:12.280 --> 00:12:15.480]  總之那個日程表要排得滿滿的
[00:12:15.480 --> 00:12:17.080]  我不是說做這些事不好
[00:12:17.080 --> 00:12:18.720]  千萬不要誤會
[00:12:18.720 --> 00:12:20.360]  我不是說這些事不應該做
[00:12:20.360 --> 00:12:24.320]  我是說不應該為了贏在起跑線
[00:12:24.320 --> 00:12:25.680]  而監你的子女
[00:12:25.680 --> 00:12:28.800]  把日程表排得滿滿的去做這些事
[00:12:28.800 --> 00:12:31.720]  為了拿一張證書
[00:12:31.720 --> 00:12:33.120]  為了拿一個證書
[00:12:33.120 --> 00:12:34.640]  讓他們報讀學校的時候
[00:12:34.640 --> 00:12:36.520]  那個應用程式寫得好看一點
[00:12:36.520 --> 00:12:40.520]  這樣做是絕對不會幫他們有智慧
[00:12:40.520 --> 00:12:43.560]  甚至不會幫他們得到什麼
[00:12:43.560 --> 00:12:45.080]  這些都是好事
[00:12:46.360 --> 00:12:47.280]  打球是好事
[00:12:47.280 --> 00:12:48.360]  做運動是好事
[00:12:48.360 --> 00:12:50.000]  學琴是好事
[00:12:50.000 --> 00:12:51.040]  學畫畫
[00:12:51.040 --> 00:12:53.200]  去做義工
[00:12:53.200 --> 00:12:54.400]  去學跆拳道
[00:12:54.400 --> 00:12:55.080]  去學辯論
[00:12:55.080 --> 00:12:57.080]  這些全部都是好事
[00:12:57.080 --> 00:12:59.640]  但千萬不要為了贏在起跑線
[00:12:59.640 --> 00:13:01.840]  想拿多一張證書
[00:13:01.840 --> 00:13:04.400]  就監你的子女去做這些事
[00:13:04.400 --> 00:13:06.920]  這樣真的會害了他們
[00:13:06.920 --> 00:13:08.800]  說起來有很多人問我
[00:13:08.800 --> 00:13:10.320]  做什麼運動最好
[00:13:10.320 --> 00:13:12.160]  這是我的偏見
[00:13:12.160 --> 00:13:14.080]  如果你是成年人
[00:13:14.080 --> 00:13:15.640]  已經四五十歲
[00:13:15.640 --> 00:13:17.200]  或者五十歲以上
[00:13:17.200 --> 00:13:18.800]  六十歲左右
[00:13:18.800 --> 00:13:21.200]  學跆拳道是一個很好的運動
[00:13:21.200 --> 00:13:22.400]  為什麼呢
[00:13:22.400 --> 00:13:23.600]  不是開玩笑的
[00:13:23.600 --> 00:13:24.800]  我不是什麼高手
[00:13:24.800 --> 00:13:25.760]  千萬不要誤會
[00:13:25.760 --> 00:13:26.960]  我不能打的
[00:13:26.960 --> 00:13:28.880]  只不過在一個小時裡面
[00:13:28.880 --> 00:13:31.720]  你會將你最需要的四項運動做齊
[00:13:31.720 --> 00:13:33.320]  就是伸展式的拉筋
[00:13:33.320 --> 00:13:34.480]  伸展式的那些
[00:13:34.480 --> 00:13:36.800]  你的卡地令你心肺
[00:13:36.800 --> 00:13:38.400]  你的重量抵抗
[00:13:38.400 --> 00:13:39.280]  因為你要打拳
[00:13:39.280 --> 00:13:39.800]  你要踢
[00:13:39.800 --> 00:13:41.760]  令你的肌肉發力
[00:13:41.760 --> 00:13:43.040]  還有你的平衡式
[00:13:43.040 --> 00:13:44.080]  因為你要踢
[00:13:44.080 --> 00:13:44.600]  你要踢
[00:13:44.600 --> 00:13:45.360]  你要轉身
[00:13:45.360 --> 00:13:46.640]  你要轉來轉去
[00:13:46.640 --> 00:13:47.800]  跳來跳去
[00:13:47.800 --> 00:13:49.240]  令到你是很平衡的
[00:13:49.240 --> 00:13:51.120]  你可以在一個小時裡面做齊四項
[00:13:51.120 --> 00:13:53.440]  所以那個運動是很好的
[00:13:53.440 --> 00:13:55.960]  不過我說的就是
[00:13:55.960 --> 00:13:57.840]  我不是什麼高手
[00:13:57.840 --> 00:13:59.240]  千萬不要誤會
[00:13:59.240 --> 00:14:02.560]  我們要記住
[00:14:02.560 --> 00:14:04.520]  智慧不代表
[00:14:04.520 --> 00:14:06.240]  是你全部都懂得那些東西
[00:14:06.240 --> 00:14:08.120]  智慧是更加深層一點
[00:14:08.120 --> 00:14:09.560]  那些東西都是好事
[00:14:09.560 --> 00:14:11.240]  但不要因為
[00:14:11.240 --> 00:14:14.840]  你想去拿一張好的證書
[00:14:14.840 --> 00:14:16.440]  就監去做那些東西
[00:14:16.440 --> 00:14:17.440]  不是說那些東西不做
[00:14:17.440 --> 00:14:19.200]  待會我會再詳細一點
[00:14:19.200 --> 00:14:21.720]  說中間的關係
[00:14:21.720 --> 00:14:24.880]  但不要是因為想贏在起跑線
[00:14:24.880 --> 00:14:26.480]  就監去做那些東西
[00:14:26.480 --> 00:14:28.880]  最後你只會令到他燒脾氣
[00:14:28.880 --> 00:14:31.480]  另一個極端
[00:14:31.480 --> 00:14:33.280]  這個近來比較少見
[00:14:33.280 --> 00:14:34.920]  但也有一些教會
[00:14:34.920 --> 00:14:37.120]  或者一些人裡面
[00:14:37.120 --> 00:14:39.120]  尤其是一些基要的教會
[00:14:39.120 --> 00:14:40.960]  是會聽到這個說法
[00:14:40.960 --> 00:14:43.000]  就是樣東西都不要
[00:14:43.000 --> 00:14:45.120]  這些是反智的小學
[00:14:45.120 --> 00:14:47.240]  最常引用的聖經
[00:14:47.240 --> 00:14:48.720]  就是哥羅西書中說
[00:14:48.720 --> 00:14:52.760]  用他的理學和虛空的妄言
[00:14:52.760 --> 00:14:53.760]  不照著基督
[00:14:53.760 --> 00:14:55.160]  照人間的遺傳
[00:14:55.160 --> 00:14:57.560]  世上的小學就將來老去
[00:14:57.560 --> 00:14:58.760]  認識了神
[00:14:58.760 --> 00:15:00.520]  就不用要世上小學的東西了
[00:15:00.520 --> 00:15:02.720]  於是我們這些東西就不用懂了
[00:15:02.720 --> 00:15:04.200]  我們只懂得聖經
[00:15:04.200 --> 00:15:07.920]  懂得教會教的東西就夠了
[00:15:07.920 --> 00:15:09.080]  不要學外面的東西
[00:15:09.080 --> 00:15:10.560]  什麼進化論
[00:15:10.560 --> 00:15:11.560]  科學
[00:15:11.560 --> 00:15:12.880]  哲學那些
[00:15:12.880 --> 00:15:14.240]  通通都不要學
[00:15:14.240 --> 00:15:15.040]  不要懂
[00:15:15.040 --> 00:15:17.760]  總之在家裡就可以了
[00:15:17.760 --> 00:15:20.240]  我真的有認識傳道人教子女
[00:15:20.240 --> 00:15:22.880]  不要去讀書
[00:15:22.880 --> 00:15:24.320]  不用去讀書
[00:15:24.320 --> 00:15:25.120]  不用讀厲害的
[00:15:25.120 --> 00:15:27.120]  總之你不要懂那些東西
[00:15:27.120 --> 00:15:28.400]  在環教會裡面
[00:15:28.400 --> 00:15:30.000]  現在比較少見
[00:15:30.000 --> 00:15:30.800]  但還有
[00:15:30.800 --> 00:15:32.240]  我知道你們教會不是這樣
[00:15:32.240 --> 00:15:34.160]  因為昨天我才聽Mark Sir的
[00:15:34.160 --> 00:15:35.040]  講方舟
[00:15:35.040 --> 00:15:36.800]  我確保我講的東西
[00:15:36.800 --> 00:15:38.000]  和他沒有衝突
[00:15:38.000 --> 00:15:40.960]  於是我就再聽他講方舟
[00:15:40.960 --> 00:15:42.720]  和另一個朋友
[00:15:42.720 --> 00:15:46.640]  郝牧師的訪問那裡講方舟的東西
[00:15:46.640 --> 00:15:49.360]  Mark Sir對這種反智的態度是很反感的
[00:15:49.360 --> 00:15:53.040]  所以我和他是完全同一頁面的
[00:15:53.040 --> 00:15:55.120]  但是我要再問一下
[00:15:55.120 --> 00:15:57.680]  什麼是反智的小學
[00:15:57.680 --> 00:16:00.080]  是不是不用學哲學
[00:16:00.080 --> 00:16:02.480]  不用學進化論
