
[00:00:00.000 --> 00:00:01.760]  我們繼續看《史徒行傳》
[00:01:59.600 --> 00:02:00.760]  南邊走不到
[00:02:00.760 --> 00:02:01.720]  北邊走不到
[00:02:01.720 --> 00:02:04.000]  就走去二那裏
[00:02:04.000 --> 00:02:06.600]  就是特羅亞這個地方
[00:02:06.600 --> 00:02:09.760]  就是今天土耳其西邊的一個海灣
[00:02:09.760 --> 00:02:13.000]  這個海灣是通往歐洲的
[00:02:13.000 --> 00:02:14.760]  所以逼了他們去了這個地方
[00:02:14.760 --> 00:02:15.760]  No.2
[00:02:15.760 --> 00:02:17.040]  去了特羅亞
[00:02:17.040 --> 00:02:19.040]  Taurus這個地方
[00:02:19.040 --> 00:02:21.760]  然後他們在那裏見到一個異象
[00:02:21.760 --> 00:02:23.520]  那個異象叫做馬其頓的異象
[00:02:23.520 --> 00:02:24.200]  記得嗎
[00:02:24.200 --> 00:02:26.120]  Macedonian Vision
[00:02:26.120 --> 00:02:28.120]  在那裏見到對岸有一個人
[00:02:28.120 --> 00:02:29.480]  馬其頓的人
[00:02:29.480 --> 00:02:31.840]  說你過來幫我好嗎
[00:02:31.840 --> 00:02:34.200]  於是他們就帶著他們的團隊成員
[00:02:34.200 --> 00:02:36.720]  他們覺得上帝就是帶領他們
[00:02:36.720 --> 00:02:37.800]  去到歐洲
[00:02:37.800 --> 00:02:40.400]  於是他們由特羅亞上船
[00:02:40.400 --> 00:02:43.200]  去到對面的是哪個地方
[00:02:43.200 --> 00:02:45.840]  經過不同的地方去了菲勒比
[00:02:45.840 --> 00:02:47.040]  菲勒比
[00:02:47.040 --> 00:02:48.640]  接著我們去到No.3
[00:02:48.640 --> 00:02:50.600]  菲勒比傳完福音之後
[00:02:50.600 --> 00:02:52.000]  那裏當然有Big Bar
[00:02:52.000 --> 00:03:00.640]  然後他們就移步去到另一個城市叫做提薩羅尼加
[00:03:00.640 --> 00:03:02.920]  在那裏亦有不同的紛爭
[00:03:02.920 --> 00:03:04.800]  因為傳福音的緣故
[00:03:04.800 --> 00:03:12.600]  於是他們又上路去到比利亞
[00:03:12.600 --> 00:03:15.680]  在那裏他們有一些故事說了
[00:03:15.680 --> 00:03:18.880]  然後他們就繼續向南
[00:03:18.880 --> 00:03:21.640]  去到希臘半島下面
[00:03:21.640 --> 00:03:23.320]  一個地方很重要的
[00:03:23.320 --> 00:03:25.320]  叫做雅典
[00:03:25.320 --> 00:03:26.840]  可以嗎 我們看到這裏
[00:03:26.840 --> 00:03:27.600]  1、2、3、4
[00:03:27.600 --> 00:03:27.960]  可以嗎
[00:03:27.960 --> 00:03:31.040]  這個是保羅的第幾次宣教旅程
[00:03:31.040 --> 00:03:32.040]  第二次
[00:03:32.040 --> 00:03:32.880]  OK
[00:03:32.880 --> 00:03:37.920]  在這裏我們看到保羅在比利亞
[00:03:37.920 --> 00:03:40.600]  應該是乘船去雅典的
[00:03:40.600 --> 00:03:41.800]  Ethnos
[00:03:41.800 --> 00:03:47.040]  在那裏他示範了另一個傳福音的範例
[00:03:47.040 --> 00:03:48.720]  如何去傳福音
[00:03:48.720 --> 00:03:51.560]  不單止我們需要有勇氣
[00:03:51.560 --> 00:03:53.720]  不單止我們需要有動力去傳福音
[00:03:53.720 --> 00:03:54.720]  亦都需要有智慧
[00:03:54.720 --> 00:03:59.160]  這裏在雅典保羅很能表揚
[00:03:59.160 --> 00:04:01.440]  表達到到底如何有智慧的
[00:04:01.440 --> 00:04:04.360]  來跟別人去傳福音去探討
[00:04:04.360 --> 00:04:10.240]  所以在經文第十七章
[00:04:10.240 --> 00:04:13.760]  我們有三點想留意的
[00:04:13.760 --> 00:04:16.320]  第一點就是他如何從心開始
[00:04:16.320 --> 00:04:17.840]  從他的生命開始
[00:04:17.840 --> 00:04:20.200]  從他的內心開始來傳福音
[00:04:20.200 --> 00:04:22.120]  先看經文
[00:04:22.120 --> 00:04:25.200]  第十七章第十六節
[00:04:25.200 --> 00:04:29.240]  保羅在雅典等候其他團隊成員來到時
[00:04:29.240 --> 00:04:31.360]  他看到滿城都是偶像
[00:04:31.360 --> 00:04:33.720]  心裏非常難過
[00:04:33.720 --> 00:04:35.600]  於是他在猶太人的會堂
[00:04:35.600 --> 00:04:38.520]  和猶太人和敬虔的人來傳福音
[00:04:38.520 --> 00:04:41.680]  以及每天在市場裏面
[00:04:41.680 --> 00:04:44.560]  會堂那些公眾的地方
[00:04:44.560 --> 00:04:46.960]  所遇見的人來辯論
[00:04:46.960 --> 00:04:52.040]  還有Epicurean和Stoic兩派的哲學家
[00:04:52.040 --> 00:04:54.840]  亦都和他和保羅一起爭辯
[00:04:54.840 --> 00:04:57.800]  有些哲學家和學者
[00:04:57.800 --> 00:05:00.640]  就會覺得保羅是胡言亂語的
[00:05:00.640 --> 00:05:02.040]  要說甚麼呢
[00:05:02.040 --> 00:05:08.480]  有的說他似乎在宣講外邦的鬼神祠
[00:05:08.480 --> 00:05:08.960]  為甚麼呢
[00:05:08.960 --> 00:05:11.720]  因為保羅是在跟他們說耶穌的福音
[00:05:11.720 --> 00:05:14.240]  以及復活的福音
[00:05:14.240 --> 00:05:16.160]  雅典是一個怎樣的地方呢
[00:05:16.160 --> 00:05:16.840]  Ethnos
[00:05:16.840 --> 00:05:19.120]  當然今天亦是一個Capital的地方
[00:05:19.120 --> 00:05:20.600]  一個很重要的地方
[00:05:20.600 --> 00:05:22.240]  在第一世紀
[00:05:22.240 --> 00:05:23.800]  當時保羅的時候
[00:05:23.800 --> 00:05:28.520]  雅典有少少像我們今天美國的
[00:05:28.520 --> 00:05:31.000]  不像美國的甚麼呢
[00:05:31.000 --> 00:05:36.080]  不像美國的Texas
[00:05:36.080 --> 00:05:39.280]  不像美國的芝加哥
[00:05:39.280 --> 00:05:41.280]  像美國的甚麼呢
[00:05:41.280 --> 00:05:43.080]  Boston
[00:05:43.080 --> 00:05:44.360]  Boston
[00:05:44.360 --> 00:05:47.000]  為甚麼呢
[00:05:47.000 --> 00:05:48.160]  因為最大的學府
[00:05:48.160 --> 00:05:49.720]  最高的學府
[00:05:49.720 --> 00:05:52.000]  就在Boston
[00:05:52.000 --> 00:05:53.560]  世界在美國
[00:05:53.560 --> 00:05:57.200]  有些最出名的學府都在那裏
[00:05:57.200 --> 00:05:59.040]  雅典就是一個這樣的地方
[00:05:59.040 --> 00:06:00.960]  一個學術的地方
[00:06:00.960 --> 00:06:03.320]  一個最高學府所在的地方
[00:06:03.320 --> 00:06:04.720]  出名的就是甚麼
[00:06:04.720 --> 00:06:07.160]  出名的就是哲學家或思想家
[00:06:07.160 --> 00:06:11.360]  或者他們帶領著西方希臘羅馬的文化
[00:06:11.360 --> 00:06:15.280]  是一個出產學者的地方
[00:06:15.280 --> 00:06:17.080]  對於保羅來說
[00:06:17.080 --> 00:06:19.800]  這是一個外邦異地的世界
[00:06:19.800 --> 00:06:22.920]  當然保羅是一個有學之士
[00:06:22.920 --> 00:06:26.200]  他是大肆成長的一個人
[00:06:26.200 --> 00:06:29.120]  大肆剛才你看地圖的時候
[00:06:29.120 --> 00:06:31.840]  都是一個很重要的城市
[00:06:31.840 --> 00:06:33.080]  但他作為一個猶太人
[00:06:33.080 --> 00:06:36.720]  他跟外邦人不是有太多打交道
[00:06:36.720 --> 00:06:38.440]  但這個第二個宣教旅程
[00:06:38.440 --> 00:06:40.680]  就帶了保羅和他的Team Member
[00:06:40.680 --> 00:06:42.960]  去了一個外邦學術的世界
[00:06:42.960 --> 00:06:44.920]  就是雅典Evans這個地方
[00:06:44.920 --> 00:06:46.040]  是一個大都會
[00:06:46.040 --> 00:06:47.240]  然後他看到甚麼
[00:06:47.240 --> 00:06:51.240]  他看到滿城都是偶像
[00:06:51.240 --> 00:06:54.040]  這些偶像都代表不同的意識形態
[00:06:54.040 --> 00:06:57.160]  不同的ideology
[00:06:57.160 --> 00:06:58.640]  我想保羅是想到
[00:06:58.640 --> 00:07:03.720]  人們在尋找一些很終極的意義
[00:07:03.720 --> 00:07:07.560]  我們人和動物是不同的
[00:07:07.560 --> 00:07:10.560]  我們是meaning seeking being
[00:07:10.560 --> 00:07:13.240]  我們想找一些ultimate的meaning
[00:07:13.240 --> 00:07:17.280]  我們人生裏面最終的定義是甚麼
[00:07:17.280 --> 00:07:20.440]  為誰而活 為甚麼而活
[00:07:20.440 --> 00:07:22.800]  最終極的是甚麼
[00:07:22.800 --> 00:07:24.080]  保羅想感受到這件事
[00:07:24.080 --> 00:07:26.880]  他在雅典見到這麼多的意識形態
[00:07:26.880 --> 00:07:28.760]  和偶像的時候
[00:07:28.760 --> 00:07:32.280]  他心裏面就非常難過
[00:07:32.280 --> 00:07:33.760]  我應該可以這樣形容
[00:07:33.760 --> 00:07:36.240]  心裏面有一種掙扎
[00:07:36.240 --> 00:07:37.640]  然後這種掙扎會令到他
[00:07:37.640 --> 00:07:38.760]  不只是哀傷
[00:07:38.760 --> 00:07:40.000]  而是會令到他有一個動力
[00:07:40.000 --> 00:07:41.880]  他想做一些事
[00:07:41.880 --> 00:07:46.640]  你有沒有曾經試過有這樣的感覺
[00:07:46.640 --> 00:07:48.720]  你感受到一些事
[00:07:48.720 --> 00:07:49.880]  然後你覺得
[00:07:49.880 --> 00:07:53.200]  我想做一些事
[00:07:53.200 --> 00:07:55.720]  我想做一些事
[00:07:55.720 --> 00:07:56.800]  無論是侍奉也好
[00:07:56.800 --> 00:07:59.920]  或者為主作見證也好等等
[00:07:59.920 --> 00:08:00.920]  是被他推動的
[00:08:00.920 --> 00:08:02.600]  非常難過就是這個意思
[00:08:02.600 --> 00:08:04.400]  這個值得留意的
[00:08:04.400 --> 00:08:07.640]  就是保羅見到整個雅典城
[00:08:07.640 --> 00:08:09.160]  滿有偶像
[00:08:09.160 --> 00:08:12.520]  很多不同的意識形態
[00:08:12.520 --> 00:08:15.040]  保羅沒有做甚麼
[00:08:15.040 --> 00:08:18.840]  保羅沒有那種潔癖
[00:08:18.840 --> 00:08:21.960]  大家有沒有潔癖
[00:08:21.960 --> 00:08:23.120]  潔癖
[00:08:23.120 --> 00:08:25.400]  我指的是屬靈的潔癖
[00:08:25.400 --> 00:08:26.840]  屬靈的潔癖
[00:08:26.840 --> 00:08:29.400]  即是很潔身自愛
[00:08:29.400 --> 00:08:32.000]  我在教會長大
[00:08:32.000 --> 00:08:33.280]  上一代的基督徒
[00:08:33.280 --> 00:08:38.200]  特別有一種這樣的氣味
[00:08:38.200 --> 00:08:40.560]  以往因為那種保守
[00:08:40.560 --> 00:08:45.920]  很守規矩的框架
[00:08:45.920 --> 00:08:47.120]  上一代的信徒
[00:08:47.120 --> 00:08:51.560]  譬如我的上一代
[00:08:51.560 --> 00:08:55.320]  很多時候說不可以看電影
[00:08:55.320 --> 00:08:59.880]  連走過電影院門口都不想
[00:08:59.880 --> 00:09:05.280]  當然有些電影不應該看
[00:09:05.280 --> 00:09:06.560]  他們有種潔癖
[00:09:06.560 --> 00:09:07.920]  就是覺得這些世俗的東西
[00:09:07.920 --> 00:09:09.720]  我們不鬥
[00:09:09.720 --> 00:09:11.280]  流行的東西
[00:09:11.280 --> 00:09:12.560]  即是pop culture的東西
[00:09:12.560 --> 00:09:14.120]  我們不鬥
[00:09:14.120 --> 00:09:15.240]  酒
[00:09:15.240 --> 00:09:15.960]  喝酒
[00:09:15.960 --> 00:09:18.120]  是滴酒不沾的
[00:09:18.120 --> 00:09:20.760]  有種這樣的動向
[00:09:20.760 --> 00:09:21.960]  這些可以了解
[00:09:21.960 --> 00:09:23.800]  因為當時那一代
[00:09:23.800 --> 00:09:25.880]  可能是這樣的模式
[00:09:25.880 --> 00:09:30.200]  來走出一個基督徒的生活
[00:09:30.200 --> 00:09:34.680]  這是上一代的背景
[00:09:34.680 --> 00:09:37.000]  但今時今日的背景是有點不同
[00:09:37.000 --> 00:09:41.480]  對吧
[00:09:41.480 --> 00:09:43.480]  怎樣去integrate
[00:09:43.480 --> 00:09:44.880]  怎樣去對話
[00:09:44.880 --> 00:09:47.880]  怎樣去engage
[00:09:47.880 --> 00:09:49.840]  怎樣去融入
[00:09:49.840 --> 00:09:51.600]  這些都是我們需要學的
[00:09:51.600 --> 00:09:53.120]  不可以單單是潔癖
[00:09:53.120 --> 00:09:55.840]  保羅沒有做的就是沒有潔癖
[00:09:55.840 --> 00:09:58.120]  第二樣他沒有做的是甚麼
[00:09:58.120 --> 00:10:01.240]  就是沒有站在道德的高地
[00:10:01.240 --> 00:10:04.760]  來批判人
[00:10:04.760 --> 00:10:06.160]  留意雅典的故事
[00:10:06.160 --> 00:10:07.560]  他完全沒有說
[00:10:07.560 --> 00:10:09.480]  你們是拜偶像的
[00:10:09.480 --> 00:10:11.360]  或者你們是不信的
[00:10:11.360 --> 00:10:12.840]  我高人一等
[00:10:12.840 --> 00:10:15.160]  你們是不行的
[00:10:15.160 --> 00:10:16.240]  他沒有這種氣味
[00:10:16.240 --> 00:10:18.520]  沒有這種語氣
[00:10:18.520 --> 00:10:21.120]  他心裏難過
[00:10:21.120 --> 00:10:23.040]  心裏難過
[00:10:23.040 --> 00:10:25.480]  他亦沒有hard sell
[00:10:25.480 --> 00:10:30.680]  沒有硬銷甚麼
[00:10:30.680 --> 00:10:34.640]  有一次我認識一個微信主的朋友
[00:10:34.640 --> 00:10:37.000]  他跟我說
[00:10:37.000 --> 00:10:38.480]  因為大家相識了
[00:10:38.480 --> 00:10:40.760]  說幾句小說之後
[00:10:40.760 --> 00:10:43.400]  他通常都是問甚麼
[00:10:43.400 --> 00:10:44.440]  除了問名字
[00:10:44.440 --> 00:10:45.080]  你從哪裏來
[00:10:45.080 --> 00:10:46.680]  來了多久
[00:10:46.680 --> 00:10:49.680]  是男是女都看到
[00:10:49.680 --> 00:10:51.920]  他問你做哪一行
[00:10:51.920 --> 00:10:53.040]  我沒有辦法
[00:10:53.040 --> 00:10:54.120]  我不可以騙他
[00:10:54.120 --> 00:10:58.320]  我不可以說我是彈結他的
[00:10:58.320 --> 00:10:59.560]  不可以的
[00:10:59.560 --> 00:11:00.920]  我職業不是這樣
[00:11:00.920 --> 00:11:02.640]  我跟他說牧師
[00:11:02.640 --> 00:11:04.080]  我一說牧師的時候
[00:11:04.080 --> 00:11:05.360]  他就說
[00:11:05.360 --> 00:11:08.920]  我認識兩個教會的人
[00:11:08.920 --> 00:11:10.160]  經常見到我的時候
[00:11:10.160 --> 00:11:12.200]  就跟我講福音
[00:11:12.200 --> 00:11:18.000]  我覺得他們很煩
[00:11:18.000 --> 00:11:20.320]  可能是他講福音的方法
[00:11:20.320 --> 00:11:21.800]  不是很對
[00:11:21.800 --> 00:11:25.200]  他講福音和傳福音是很對的
[00:11:25.200 --> 00:11:25.720]  是很對的
[00:11:25.720 --> 00:11:26.880]  應該鼓勵的
[00:11:26.880 --> 00:11:27.920]  但對他來說
[00:11:27.920 --> 00:11:29.680]  他覺得很煩
[00:11:29.680 --> 00:11:32.200]  經常要硬銷
[00:11:32.200 --> 00:11:34.000]  他的印象很不好
[00:11:34.000 --> 00:11:36.880]  我花了一段時間跟他解釋
[00:11:36.880 --> 00:11:41.160]  希望能夠放鬆肚子
[00:11:41.160 --> 00:11:43.360]  保羅在做甚麼
[00:11:43.360 --> 00:11:46.240]  有沒有一些confrontational
[00:11:46.240 --> 00:11:48.200]  直接傳福音的故事
[00:11:48.200 --> 00:11:49.920]  死亡主大白
[00:11:49.920 --> 00:11:53.360]  特別是猶太人會堂裡面
[00:11:53.360 --> 00:11:56.040]  因為那個背景是容許你這樣做
[00:11:56.040 --> 00:11:57.800]  但在保羅的雅典故事
[00:11:57.800 --> 00:11:59.240]  他卻沒有這樣做
[00:11:59.240 --> 00:12:00.880]  你留意他宣教的策略
[00:12:00.880 --> 00:12:02.960]  通常保羅去到不同的大城市
[00:12:02.960 --> 00:12:04.240]  不同的市鎮的時候
[00:12:04.240 --> 00:12:05.480]  他第一件事去哪裏
[00:12:05.480 --> 00:12:07.040]  就是猶太人的會堂
[00:12:07.040 --> 00:12:08.160]  在雅典
[00:12:08.160 --> 00:12:09.720]  他真的去了會堂
[00:12:09.720 --> 00:12:11.160]  跟那些猶太人
[00:12:11.160 --> 00:12:13.360]  和那些外邦皈信主的
[00:12:13.360 --> 00:12:15.640]  那些外邦皈信猶太教的
[00:12:15.640 --> 00:12:21.160]  所謂God-fear的人
[00:12:21.160 --> 00:12:22.560]  他先去會堂
[00:12:22.560 --> 00:12:24.600]  但在這裏有個宣教策略的改變
[00:12:24.600 --> 00:12:25.080]  就是甚麼
[00:12:25.080 --> 00:12:28.360]  以及每天在市場上
[00:12:28.360 --> 00:12:31.320]  和所遇見的人來辯論
[00:12:31.320 --> 00:12:33.120]  所以他兩件事一起做
[00:12:33.120 --> 00:12:34.280]  Parallel一起做
[00:12:34.280 --> 00:12:35.880]  跟他以往的做法有些不同
[00:12:35.880 --> 00:12:36.880]  他先去會堂
[00:12:36.880 --> 00:12:38.880]  然後搞好會堂的事情
[00:12:38.880 --> 00:12:41.480]  然後他才可能會找到一些
[00:12:41.480 --> 00:12:44.400]  皈信猶太教的那班外邦人等等
[00:12:44.400 --> 00:12:46.400]  這裏他的策略是不同的
[00:12:46.400 --> 00:12:49.920]  他走到公眾的地方
[00:12:49.920 --> 00:12:52.880]  機場、食堂、咖啡店等等
[00:12:52.880 --> 00:12:55.520]  他就去跟那些人溝通
[00:12:55.520 --> 00:12:59.600]  那些全部都是外邦人
[00:12:59.600 --> 00:13:04.880]  教會在今時今日
[00:13:04.880 --> 00:13:06.200]  我們遇見的背景
[00:13:06.200 --> 00:13:10.360]  都有少許像在雅典
[00:13:10.360 --> 00:13:12.720]  就是滿城偶像
[00:13:12.720 --> 00:13:15.120]  偶像不一定是雕出來的
[00:13:15.120 --> 00:13:16.520]  偶像正如我所說
[00:13:16.520 --> 00:13:19.280]  是代表我們一些意識形態
[00:13:19.280 --> 00:13:21.160]  代表我們一些追求
[00:13:21.160 --> 00:13:22.640]  或者膜拜一些東西
[00:13:22.640 --> 00:13:24.240]  沉迷一些東西等等
[00:13:24.240 --> 00:13:27.040]  無論你說的是金錢、成就等等
[00:13:27.040 --> 00:13:31.640]  但教會應該有甚麼情緒的反應
[00:13:31.640 --> 00:13:33.200]  不是潔癖
[00:13:33.200 --> 00:13:34.800]  也不是硬銷
[00:13:34.800 --> 00:13:35.960]  保羅是怎樣
[00:13:35.960 --> 00:13:37.840]  心裏面難過
[00:13:37.840 --> 00:13:39.320]  然後他說
[00:13:39.320 --> 00:13:41.320]  我想做些甚麼
[00:13:41.320 --> 00:13:42.720]  這是第一點
[00:13:42.720 --> 00:13:44.760]  第二點
[00:13:44.760 --> 00:13:46.120]  他從心開始之外
[00:13:46.120 --> 00:13:49.400]  他是以對話來做基礎的
[00:13:49.400 --> 00:13:51.400]  第十六節十七章
[00:13:51.400 --> 00:13:53.440]  保羅在雅典等候他們的時候
[00:13:53.440 --> 00:13:54.720]  他在做甚麼
[00:13:54.720 --> 00:13:57.440]  他與市場裏面的人辯論
[00:13:57.440 --> 00:13:59.520]  然後跟那些Stuart
[00:13:59.520 --> 00:14:01.400]  Epicurean的philosophers
[00:14:01.400 --> 00:14:04.200]  去到爭辯
[00:14:04.200 --> 00:14:07.440]  然後他們有不同的反應等等
[00:14:07.440 --> 00:14:09.560]  Epicurean
[00:14:09.560 --> 00:14:12.720]  是甚麼哲學的派別
[00:14:12.720 --> 00:14:15.920]  他們認為人生只是追求快樂
[00:14:15.920 --> 00:14:17.200]  簡單來說
[00:14:17.200 --> 00:14:19.280]  Stuart或者Stuartism
[00:14:19.280 --> 00:14:21.320]  其實就是人生裏面有很多苦難
[00:14:21.320 --> 00:14:23.640]  我們要堅忍等等
[00:14:23.640 --> 00:14:26.240]  就是其中兩個最大的學派
[00:14:26.240 --> 00:14:27.520]  跟他們辯論
[00:14:27.520 --> 00:14:29.440]  中文是辯論
[00:14:29.440 --> 00:14:31.720]  或者爭辯等等
[00:14:31.720 --> 00:14:35.400]  我們想起的印象就是一些很激烈的
[00:14:35.400 --> 00:14:38.320]  confrontational的debate
[00:14:38.320 --> 00:14:40.320]  一說到debate的時候
[00:14:40.320 --> 00:14:45.400]  我們就在說那些爭辯的情緒
[00:14:45.400 --> 00:14:47.480]  爭辯的語氣等等
[00:14:47.480 --> 00:14:50.480]  其實不一定的
[00:14:50.480 --> 00:14:53.000]  有一個現代的英文翻譯
[00:14:53.000 --> 00:14:54.160]  叫做message
[00:14:54.160 --> 00:14:56.720]  以前是Eugene Peterson做的
[00:14:56.720 --> 00:14:59.680]  90年代2000年左右的時候
[00:14:59.680 --> 00:15:02.440]  他完成了整本的message
[00:15:02.440 --> 00:15:04.280]  message就是一些paraphrase
[00:15:04.280 --> 00:15:06.280]  即是怎樣說呢
[00:15:06.280 --> 00:15:07.560]  即是意譯
[00:15:07.560 --> 00:15:09.560]  將事竟意譯
[00:15:09.560 --> 00:15:10.600]  他就譯成怎樣呢
[00:15:10.600 --> 00:15:12.280]  我覺得譯得不錯
[00:15:12.280 --> 00:15:15.320]  他說Paul discussed with
[00:15:15.320 --> 00:15:18.200]  the Jews and other like-minded people
[00:15:18.200 --> 00:15:20.280]  at the meeting place
[00:15:20.280 --> 00:15:22.040]  on the street
[00:15:22.040 --> 00:15:26.240]  he talked with anyone who happened along
[00:15:26.240 --> 00:15:28.920]  he got to know some of them
[00:15:28.920 --> 00:15:30.440]  pretty well
[00:15:30.440 --> 00:15:33.400]  through these conversations
[00:15:33.400 --> 00:15:35.280]  你留意到他用什麼動詞
[00:15:35.280 --> 00:15:37.440]  是忠誠的動詞
[00:15:37.440 --> 00:15:40.800]  discussion
[00:15:40.800 --> 00:15:42.400]  討論
[00:15:42.400 --> 00:15:43.880]  talk with
[00:15:43.880 --> 00:15:45.520]  跟他們談話
[00:15:45.520 --> 00:15:47.440]  然後conversation
[00:15:47.440 --> 00:15:51.120]  是對話
[00:15:51.120 --> 00:15:52.440]  你看見保羅在做什麼
[00:15:52.440 --> 00:15:54.800]  不是咬到臉紅耳熱
[00:15:54.800 --> 00:15:55.720]  很重要的一件事
[00:15:55.720 --> 00:15:59.200]  他就是進入他們的世界
[00:15:59.200 --> 00:16:01.400]  為什麼他進入他們的世界
[00:16:01.400 --> 00:16:03.680]  因為他觀察了一些東西
[00:16:03.680 --> 00:16:06.480]  你看他的講道你就知道了
[00:16:06.480 --> 00:16:09.000]  跟他們有些discussion之後
[00:16:09.000 --> 00:16:10.280]  22節
[00:16:10.280 --> 00:16:11.920]  保羅在做什麼呢
[00:16:11.920 --> 00:16:13.960]  保羅站在
[00:16:13.960 --> 00:16:15.480]  阿勒古巴
[00:16:15.480 --> 00:16:17.840]  Erico Pagus
[00:16:17.840 --> 00:16:20.000]  或者今天叫做Mars Hill
[00:16:20.000 --> 00:16:21.320]  這個地方
[00:16:21.320 --> 00:16:26.320]  在Athens有一個突出來的山
[00:16:26.320 --> 00:16:28.640]  突然間突出來
[00:16:28.640 --> 00:16:29.600]  不是上城那個
[00:16:29.600 --> 00:16:30.280]  是另外一個
[00:16:30.280 --> 00:16:33.680]  這個就叫做阿勒古巴
[00:16:33.680 --> 00:16:34.760]  阿勒古巴
[00:16:34.760 --> 00:16:36.440]  在那時
[00:16:36.440 --> 00:16:41.280]  有一個歷史悠久的法院
[00:16:41.280 --> 00:16:42.520]  就是一個法院
[00:16:42.520 --> 00:16:45.760]  或者一些
[00:16:45.760 --> 00:16:46.880]  我們今天叫做
[00:16:46.880 --> 00:16:48.760]  public discourse的地方
[00:16:48.760 --> 00:16:50.480]  就是一些公眾對話的地方
[00:16:50.480 --> 00:16:53.840]  公眾決策的地方
[00:16:53.840 --> 00:16:55.800]  他就在那裡被人帶去
[00:16:55.800 --> 00:16:56.600]  這個地方
[00:16:56.600 --> 00:17:00.520]  然後就跟那些雅典人來談話
[00:17:00.520 --> 00:17:02.720]  一個阿勒古巴
[00:17:02.720 --> 00:17:04.320]  阿勒巴古
[00:17:04.320 --> 00:17:04.920]  sorry
[00:17:04.920 --> 00:17:06.480]  阿勒巴古
[00:17:06.480 --> 00:17:09.760]  有一點像今天的
[00:17:09.760 --> 00:17:11.680]  譬如seminar
