
[00:00:00.000 --> 00:00:01.160]  頂節目早晨
[00:07:49.160 --> 00:07:50.320]  馬可福音
[00:07:50.320 --> 00:07:53.440]  耶穌和門徒快到耶路撒冷
[00:07:53.440 --> 00:07:57.400]  來到伯伐奇和伯大利
[00:07:57.400 --> 00:07:59.400]  在鑒欖山那裡
[00:07:59.400 --> 00:08:01.760]  耶穌打發兩個門徒對他們說
[00:08:01.760 --> 00:08:03.840]  你們往對面的村莊去
[00:08:03.840 --> 00:08:04.840]  一進去的時候
[00:08:04.840 --> 00:08:06.360]  就會看到一匹的驢
[00:08:06.360 --> 00:08:07.960]  綁在那裡
[00:08:07.960 --> 00:08:09.880]  從來沒有人騎過的
[00:08:09.880 --> 00:08:11.520]  將他解離牽來
[00:08:11.520 --> 00:08:13.240]  若有人對你說
[00:08:13.440 --> 00:08:14.840]  為什麼做這件事
[00:08:14.840 --> 00:08:15.880]  你們就跟他說
[00:08:15.880 --> 00:08:17.240]  有個密碼
[00:08:17.240 --> 00:08:18.360]  有個password
[00:08:18.360 --> 00:08:20.160]  主要用他
[00:08:20.160 --> 00:08:22.520]  便立刻
[00:08:22.520 --> 00:08:24.400]  牽回到這裡
[00:08:24.400 --> 00:08:25.800]  用完之後就會還給你
[00:08:25.800 --> 00:08:26.560]  第四節
[00:08:26.560 --> 00:08:27.720]  他們去了
[00:08:27.720 --> 00:08:28.640]  看見
[00:08:28.640 --> 00:08:30.000]  果然是一匹驢
[00:08:30.000 --> 00:08:31.080]  在街上
[00:08:31.080 --> 00:08:32.960]  然後他們將他解去
[00:08:32.960 --> 00:08:34.600]  然後幾個人問他
[00:08:34.600 --> 00:08:36.120]  你解這匹驢做什麼
[00:08:36.120 --> 00:08:38.920]  門徒就照耶穌的說話說
[00:08:38.920 --> 00:08:40.280]  用那個密碼
[00:08:40.280 --> 00:08:41.760]  然後那些人就
[00:08:41.760 --> 00:08:42.760]  任憑他
[00:08:42.960 --> 00:08:43.480]  牽來
[00:08:43.480 --> 00:08:45.000]  他們把驢驅
[00:08:45.000 --> 00:08:46.280]  牽到耶穌那裡
[00:08:46.280 --> 00:08:47.600]  把自己的衣服搭上去
[00:08:47.600 --> 00:08:48.640]  耶穌就騎上了
[00:08:48.640 --> 00:08:50.360]  有很多人把衣服
[00:08:50.360 --> 00:08:51.640]  鋪在路上
[00:08:51.640 --> 00:08:53.480]  有人將田間的樹枝
[00:08:53.480 --> 00:08:54.800]  撞下來鋪上
[00:08:54.800 --> 00:08:57.840]  前呼後擁的都喊著說
[00:08:57.840 --> 00:08:58.880]  和撒拿
[00:08:58.880 --> 00:08:59.480]  意思就是說
[00:08:59.480 --> 00:09:00.000]  save
[00:09:00.000 --> 00:09:00.440]  save
[00:09:00.440 --> 00:09:01.080]  salvation
[00:09:01.080 --> 00:09:03.320]  奉主明來的
[00:09:03.320 --> 00:09:04.680]  是應當稱頌的
[00:09:04.680 --> 00:09:05.800]  那將來
[00:09:05.800 --> 00:09:08.600]  的我祖大位之國
[00:09:08.600 --> 00:09:10.400]  是應當稱頌的
[00:09:10.400 --> 00:09:12.480]  至高無上的和撒拿
[00:09:12.480 --> 00:09:13.480]  save us save us
[00:09:13.480 --> 00:09:16.680]  就是歡迎王者進入京都
[00:09:16.680 --> 00:09:18.160]  耶穌進了
[00:09:18.160 --> 00:09:19.920]  耶路撒冷進入聖殿
[00:09:19.920 --> 00:09:21.240]  看了周圍的一切
[00:09:21.240 --> 00:09:22.200]  天色已晚了
[00:09:22.200 --> 00:09:24.120]  他就和十二個門徒出城
[00:09:24.120 --> 00:09:25.920]  返回塞浦爾
[00:09:25.920 --> 00:09:28.280]  這個伯大利的地方
[00:09:28.280 --> 00:09:29.960]  這是頭一段
[00:09:29.960 --> 00:09:31.720]  說到這個Palm Sunday
[00:09:31.720 --> 00:09:32.240]  Right?
[00:09:32.240 --> 00:09:33.600]  我們看地圖
[00:09:33.600 --> 00:09:36.160]  大家一定要看地圖
[00:09:36.160 --> 00:09:37.640]  因為在右邊
[00:09:37.640 --> 00:09:38.440]  就是東面
[00:09:38.440 --> 00:09:41.000]  是那個峽谷的地方
[00:09:41.000 --> 00:09:42.120]  死海峽谷的地方
[00:09:42.720 --> 00:09:44.720]  耶穌就是從加里尼北面一直下來
[00:09:44.720 --> 00:09:45.800]  經過這個峽谷
[00:09:45.800 --> 00:09:48.200]  然後在右邊東面一直上山
[00:09:48.200 --> 00:09:49.760]  因為耶路撒冷在高山上面
[00:09:49.760 --> 00:09:51.680]  他一直爬上山
[00:09:51.680 --> 00:09:54.800]  一直上到一個村莊叫什麼名字
[00:09:54.800 --> 00:09:56.960]  伯大利
[00:09:56.960 --> 00:09:58.400]  Bethlehem
[00:09:58.400 --> 00:10:00.120]  然後呢
[00:10:00.120 --> 00:10:01.960]  去到伯大利
[00:10:01.960 --> 00:10:03.040]  再上一點
[00:10:03.040 --> 00:10:05.000]  就是這個Bethphage這個地方
[00:10:05.000 --> 00:10:07.160]  就是百發奇這個地方
[00:10:07.160 --> 00:10:09.280]  在那裡做了什麼
[00:10:09.280 --> 00:10:11.680]  就是安排那條路過來
[00:10:11.880 --> 00:10:13.720]  突然叫了一個Uber過來
[00:10:13.720 --> 00:10:16.000]  他說你帶一條路過來
[00:10:16.000 --> 00:10:17.040]  我預備好了
[00:10:17.040 --> 00:10:18.200]  有埋密碼
[00:10:18.200 --> 00:10:20.440]  將這條路帶到來的時候
[00:10:20.440 --> 00:10:21.600]  他就騎上
[00:10:21.600 --> 00:10:25.400]  然後跨過這個橄欖山
[00:10:25.400 --> 00:10:26.480]  看到嗎
[00:10:26.480 --> 00:10:28.200]  橄欖山山頂
[00:10:28.200 --> 00:10:30.000]  上到去的時候
[00:10:30.000 --> 00:10:32.520]  向西看或者向左邊看
[00:10:32.520 --> 00:10:34.480]  就看到聖城耶路撒冷
[00:10:34.480 --> 00:10:36.360]  他就下山
[00:10:36.360 --> 00:10:38.880]  經過紅色那條線
[00:10:38.880 --> 00:10:40.040]  吸倫谷
[00:10:41.240 --> 00:10:42.640]  去到吸倫谷再上一點
[00:10:42.640 --> 00:10:44.560]  就是進入耶路撒冷
[00:10:44.560 --> 00:10:47.720]  這個就是那個路線
[00:10:47.720 --> 00:10:51.680]  那個距離其實只是
[00:10:51.680 --> 00:10:53.960]  一英里半而已
[00:10:53.960 --> 00:10:55.600]  一英里半
[00:10:55.600 --> 00:10:58.160]  他在這個地方就騎上路
[00:10:58.160 --> 00:10:59.320]  借用一條路
[00:10:59.320 --> 00:11:01.640]  在這裡看到他很intent
[00:11:01.640 --> 00:11:03.240]  是想做一件事
[00:11:03.240 --> 00:11:05.920]  在經文裡面有一些交代
[00:11:05.920 --> 00:11:08.240]  譬如百發奇
[00:11:08.240 --> 00:11:11.080]  為什麼會提到Bethphage這個地方
[00:11:11.600 --> 00:11:12.600]  馬太福音又提到
[00:11:12.600 --> 00:11:13.600]  馬可福音又提到
[00:11:13.600 --> 00:11:19.160]  這個小村莊在新約裡面出現過三次
[00:11:19.160 --> 00:11:20.160]  三次都是說
[00:11:20.160 --> 00:11:22.000]  耶穌詠進耶路撒冷
[00:11:22.000 --> 00:11:23.320]  Bethphage
[00:11:23.320 --> 00:11:25.320]  但是在經外
[00:11:25.320 --> 00:11:26.440]  在新約意外
[00:11:26.440 --> 00:11:28.000]  特別是拉比的文獻
[00:11:28.000 --> 00:11:31.040]  就有時候會提到百發奇Bethphage這個地方
[00:11:31.040 --> 00:11:32.880]  你說有什麼特別
[00:11:32.880 --> 00:11:36.080]  你知道那些猶太人拉比很緊張
[00:11:36.080 --> 00:11:39.680]  就是你帶到耶路撒冷聖殿裡面奉獻的東西
[00:11:40.480 --> 00:11:42.640]  一定要在耶路撒冷的城市限制裡面做
[00:11:42.640 --> 00:11:45.080]  譬如你奉獻那些陳設餅
[00:11:45.080 --> 00:11:46.360]  你燒過餅的
[00:11:46.360 --> 00:11:53.160]  你一定要在耶路撒冷的城市限制裡面去燒那些餅才算數
[00:11:53.160 --> 00:11:55.800]  你出去了就不算數
[00:11:55.800 --> 00:11:57.880]  所以你奉獻進去聖殿的東西
[00:11:57.880 --> 00:11:59.800]  都是要在城市限制裡面做的
[00:11:59.800 --> 00:12:02.720]  包括你搓的麵粉和做的那些餅
[00:12:02.720 --> 00:12:05.880]  拉比的文獻就很緊張這件事
[00:12:05.880 --> 00:12:06.400]  他們就說
[00:12:06.400 --> 00:12:08.680]  先定耶路撒冷的界限
[00:12:09.440 --> 00:12:11.800]  耶路撒冷都要延長到什麼時候才算是耶路撒冷
[00:12:11.800 --> 00:12:13.120]  就像我們住芝加哥那樣
[00:12:13.120 --> 00:12:15.920]  有很多住Support那些人其實他們不是住芝加哥的
[00:12:15.920 --> 00:12:17.720]  他們說他們住芝加哥的
[00:12:17.720 --> 00:12:19.120]  如果你在Frankford
[00:12:19.120 --> 00:12:20.880]  有時候那些Support那些人
[00:12:20.880 --> 00:12:23.040]  我們有時候在區會裡面開會的
[00:12:23.040 --> 00:12:24.200]  有時候來這裡開會
[00:12:24.200 --> 00:12:26.000]  大家介紹一下
[00:12:26.000 --> 00:12:27.520]  他們住哪裡
[00:12:27.520 --> 00:12:28.160]  住Rockford
[00:12:28.160 --> 00:12:30.000]  他們說我們是芝加哥來的
[00:12:30.000 --> 00:12:31.320]  我說什麼芝加哥來的
[00:12:31.320 --> 00:12:33.480]  Rockford和芝加哥差多遠
[00:12:33.480 --> 00:12:36.400]  但他們用了大城市來做一個座標
[00:12:36.400 --> 00:12:38.840]  你知道City Limit of Chicago
[00:12:39.720 --> 00:12:41.080]  沒有去到Rockford那麼遠
[00:12:41.080 --> 00:12:42.920]  沒有去到那麼遠
[00:12:42.920 --> 00:12:45.480]  所以拉比就很緊張
[00:12:45.480 --> 00:12:46.920]  耶路撒冷的City Limit去哪裡
[00:12:46.920 --> 00:12:49.080]  所以拉比的文學裡面就說
[00:12:49.080 --> 00:12:49.920]  八法旗
[00:12:49.920 --> 00:12:51.640]  就是東邊的界限
[00:12:51.640 --> 00:12:54.200]  所以八法旗那裡做的那些餅
[00:12:54.200 --> 00:12:56.640]  就可以獻在聖殿
[00:12:56.640 --> 00:12:57.960]  是合格的
[00:12:57.960 --> 00:13:00.280]  所以耶穌就在那裡
[00:13:00.280 --> 00:13:01.880]  帶一條路來
[00:13:01.880 --> 00:13:03.680]  在八法旗
[00:13:03.680 --> 00:13:06.480]  騎路進入耶路撒冷
[00:13:06.480 --> 00:13:08.360]  大家可以看到是刻意的
[00:13:09.360 --> 00:13:10.360]  十字架的道路
[00:13:10.360 --> 00:13:12.120]  他獻上他自己是刻意的
[00:13:12.120 --> 00:13:14.200]  為罪人獻上的祭
[00:13:14.200 --> 00:13:15.240]  他就是完美的祭
[00:13:15.240 --> 00:13:18.480]  他在那裡騎上路
[00:13:18.480 --> 00:13:21.040]  當然這段聖經也提到
[00:13:21.040 --> 00:13:23.360]  舊約一個所謂預言
[00:13:23.360 --> 00:13:24.760]  或者Promise
[00:13:24.760 --> 00:13:27.200]  就是撒加利亞書
[00:13:27.200 --> 00:13:29.640]  撒加利亞書第九章那裡說到
[00:13:29.640 --> 00:13:31.600]  將來會來到的王者
[00:13:31.600 --> 00:13:32.520]  帶來平安
[00:13:32.520 --> 00:13:34.200]  這位王者
[00:13:34.200 --> 00:13:36.600]  是騎著路進來的
[00:13:37.440 --> 00:13:40.040]  謙謙和和的騎著路進來
[00:13:40.040 --> 00:13:45.040]  所以耶穌是知道這些的應許
[00:13:45.040 --> 00:13:48.400]  知道這些的習慣
[00:13:48.400 --> 00:13:50.640]  他就預備好
[00:13:50.640 --> 00:13:52.080]  將路預備好
[00:13:52.080 --> 00:13:54.120]  有密碼
[00:13:54.120 --> 00:13:56.360]  將路預備好
[00:13:56.360 --> 00:13:57.280]  騎上去
[00:13:57.280 --> 00:13:58.960]  知道舊約裡面
[00:13:58.960 --> 00:14:01.320]  一直有對王者的應許
[00:14:01.320 --> 00:14:03.440]  他就騎上去
[00:14:03.440 --> 00:14:07.400]  他就是這樣進入耶路撒冷
[00:14:08.360 --> 00:14:08.960]  是刻意的
