
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:01:48.280 --> 00:01:52.260]   when I could run four different things versus one thing.
[00:01:52.260 --> 00:01:54.820]   And all of us are wired differently.
[00:01:54.820 --> 00:01:57.060]   All of us are in a journey.
[00:01:57.060 --> 00:01:59.700]   I think from what I heard from James last week,
[00:01:59.700 --> 00:02:02.220]   the speaker talked about what does it mean
[00:02:02.220 --> 00:02:05.200]   to give of your life, to give of your treasures,
[00:02:05.200 --> 00:02:07.920]   both financially as well as your time.
[00:02:07.920 --> 00:02:09.940]   Today, we're gonna talk about a story
[00:02:09.940 --> 00:02:13.600]   that I have loved and I've come to love,
[00:02:13.600 --> 00:02:18.140]   and it's the story of Gideon in Judges chapter six.
[00:02:18.140 --> 00:02:20.380]   I hope that you guys have not heard
[00:02:20.380 --> 00:02:23.740]   about this passage recently, and I'm repeating again,
[00:02:23.740 --> 00:02:26.740]   but man, I love diving in this story
[00:02:26.740 --> 00:02:31.420]   because it's a reminder of how God uses ordinary people
[00:02:31.420 --> 00:02:35.900]   like you and me to do extraordinary things.
[00:02:35.900 --> 00:02:38.380]   So let's dive in the story of Gideon.
[00:02:38.380 --> 00:02:42.940]   In Judges chapter six, verse one,
[00:02:42.940 --> 00:02:45.180]   it begins in verse one, "The people of Israel
[00:02:45.180 --> 00:02:48.340]   "did what was evil in the sight of the Lord."
[00:02:48.340 --> 00:02:51.060]   And you're gonna find in the book of Judges,
[00:02:51.060 --> 00:02:54.980]   that's a theme over and over again.
[00:02:54.980 --> 00:02:57.740]   The Israelites are always doing what was evil
[00:02:57.740 --> 00:02:58.660]   in the eyes of the Lord.
[00:02:58.660 --> 00:03:01.020]   They're always getting in trouble.
[00:03:01.020 --> 00:03:03.860]   They're always doing something that forces,
[00:03:03.860 --> 00:03:05.980]   no matter what God has done to them,
[00:03:05.980 --> 00:03:08.980]   from the days of Moses to the days of Joshua,
[00:03:08.980 --> 00:03:12.440]   and judge after judge, you see the same theme
[00:03:12.440 --> 00:03:16.780]   over and over again, that the people of Israel
[00:03:16.780 --> 00:03:19.420]   did what was evil in the sight of the Lord.
[00:03:19.420 --> 00:03:23.060]   "And the Lord gave them into the hand of Midian
[00:03:23.060 --> 00:03:26.660]   "for seven years," I'm reading out the ESV.
[00:03:26.660 --> 00:03:30.020]   "And the hand of Midian overpowered Israel.
[00:03:30.020 --> 00:03:33.620]   "And because of Midian, the people of Israel
[00:03:33.620 --> 00:03:37.220]   "made for themselves the dens that are in the mountains
[00:03:37.220 --> 00:03:39.100]   "and the caves and the strongholds."
[00:03:39.100 --> 00:03:41.500]   They had nowhere to turn, they just hid there.
[00:03:41.500 --> 00:03:43.820]   "For whenever the Israelite planted crops,"
[00:03:43.820 --> 00:03:45.220]   whenever it was harvest time,
[00:03:45.220 --> 00:03:47.900]   whenever they knew it was harvest time,
[00:03:47.900 --> 00:03:50.180]   "the Midianites and the Amalekites,"
[00:03:50.180 --> 00:03:51.340]   not just the Midianites,
[00:03:51.340 --> 00:03:53.060]   but they brought along the Amalekites,
[00:03:53.060 --> 00:03:57.300]   "and the people of the east will come up against them."
[00:03:57.300 --> 00:04:00.380]   So already they're scared, already they're hiding in caves,
[00:04:00.380 --> 00:04:03.060]   already they're hiding in all of these different things.
[00:04:03.060 --> 00:04:06.340]   Harvest time, they're invaded by the Midianites,
[00:04:06.340 --> 00:04:09.120]   the Amalekites, and all the people in the east.
[00:04:09.120 --> 00:04:11.840]   "They would encamp against them
[00:04:11.840 --> 00:04:16.740]   "and devour the produce of the land as far as Gaza,
[00:04:16.740 --> 00:04:19.940]   "and leave no sustenance in Israel,
[00:04:19.940 --> 00:04:23.160]   "and no sheep or ox or donkey.
[00:04:23.160 --> 00:04:26.500]   "For they would come up with their livestock in their tents.
[00:04:26.500 --> 00:04:28.740]   "They would," I love this description,
[00:04:28.740 --> 00:04:31.660]   "come like locusts in number,
[00:04:31.660 --> 00:04:35.380]   "both they and their camels could not be counted,
[00:04:35.380 --> 00:04:39.480]   "so that they laid waste the land as they came in.
[00:04:39.480 --> 00:04:43.460]   "And Israel was brought very low because of Midian,
[00:04:43.460 --> 00:04:48.460]   "and the people of Israel cried out for help to the Lord."
[00:04:48.460 --> 00:04:53.220]   In today's culture, we see a little bit of that, don't we?
[00:04:53.220 --> 00:04:55.900]   We see recently a lot of times the terror
[00:04:55.900 --> 00:04:57.860]   or the violence that's happening,
[00:04:57.860 --> 00:05:03.180]   and I am, here we go, in Russia and the Ukraine.
[00:05:03.180 --> 00:05:08.140]   You see the huge city or huge country that we see in Russia.
[00:05:08.140 --> 00:05:11.380]   You see tiny Ukraine that was once a part
[00:05:11.380 --> 00:05:15.100]   of the Soviet Union, the USSR back in the '80s.
[00:05:15.100 --> 00:05:17.740]   You see Russia trying to put together
[00:05:17.740 --> 00:05:22.340]   the former Soviet Union and trying to exert their power.
[00:05:22.340 --> 00:05:27.340]   They are already overrun and captured Georgia quietly.
[00:05:27.340 --> 00:05:30.420]   And now here, Ukraine, right before they became,
[00:05:30.420 --> 00:05:32.860]   they applied to be members of NATO.
[00:05:32.860 --> 00:05:35.340]   Here they are, and for the last month,
[00:05:35.340 --> 00:05:38.080]   they're bombing, they're bombarding all of these things.
[00:05:38.080 --> 00:05:40.080]   Take a look at this map here and there.
[00:05:41.100 --> 00:05:43.460]   Look at what they're trying to do.
[00:05:43.460 --> 00:05:46.740]   And for them, it's a show of power.
[00:05:46.740 --> 00:05:48.620]   And it reminds me of the Midianites.
[00:05:48.620 --> 00:05:50.540]   Here the Israelites are sitting there,
[00:05:50.540 --> 00:05:54.720]   hiding in their strongholds, hiding in their caves,
[00:05:54.720 --> 00:05:59.720]   and they are overrun by an enemy that's far larger to them.
[00:05:59.720 --> 00:06:03.020]   It is a show of power.
[00:06:03.020 --> 00:06:04.900]   We see this clearly here in Russia
[00:06:04.900 --> 00:06:06.780]   with these pictures here and there.
[00:06:08.860 --> 00:06:11.940]   It is Putin, their president,
[00:06:11.940 --> 00:06:16.740]   and that big table symbolizes how he perceives power,
[00:06:16.740 --> 00:06:20.500]   that there is a distance to how he sees power.
[00:06:20.500 --> 00:06:23.380]   And it shows that I am in charge
[00:06:23.380 --> 00:06:25.100]   and you have to submit to me.
[00:06:25.100 --> 00:06:28.380]   And when we look at this particular thing,
[00:06:28.380 --> 00:06:33.380]   God gave the Israelites into the hands of the Midianites.
[00:06:33.380 --> 00:06:34.640]   And why is that?
[00:06:35.740 --> 00:06:40.740]   Because God uses events in our lives to get our attention.
[00:06:40.740 --> 00:06:44.980]   There's sometimes in the midst of God calling us
[00:06:44.980 --> 00:06:49.200]   in our lives, we go in a misdirection, we get distracted.
[00:06:49.200 --> 00:06:52.740]   We start giving into our own personal agenda.
[00:06:52.740 --> 00:06:57.740]   We start doing the things we wanna do because it's my life.
[00:06:57.740 --> 00:06:59.740]   I've worked hard, it's my decision.
[00:06:59.740 --> 00:07:01.220]   No one could tell me what to do.
[00:07:01.220 --> 00:07:04.180]   I dictate, it's all about me.
[00:07:04.180 --> 00:07:06.340]   But when we become Christ followers,
[00:07:06.340 --> 00:07:08.100]   that rule is out the window.
[00:07:08.100 --> 00:07:10.860]   Our life is no longer ours.
[00:07:10.860 --> 00:07:15.300]   Our decisions are no longer ours.
[00:07:15.300 --> 00:07:18.860]   But we submitted to the gospel, we submitted to the cross.
[00:07:18.860 --> 00:07:22.180]   And along the way, God uses events in our life
[00:07:22.180 --> 00:07:25.180]   in order to get our attention, to bring us back to him.
[00:07:25.180 --> 00:07:29.100]   And we see this clearly when he gives them
[00:07:29.100 --> 00:07:31.700]   to the hands of the Midianites
[00:07:31.700 --> 00:07:34.140]   because they keep turning their life to the Lord.
[00:07:34.140 --> 00:07:37.220]   And sometimes in the midst of our life,
[00:07:37.220 --> 00:07:41.100]   God loves you so much.
[00:07:41.100 --> 00:07:44.100]   God loves and wants the best for you
[00:07:44.100 --> 00:07:49.100]   that he will use hard times and trials in your life
[00:07:49.100 --> 00:07:51.960]   to turn you over to him.
[00:07:51.960 --> 00:07:55.660]   All of us will deal with trials in our life.
[00:07:55.660 --> 00:08:00.100]   It is not a matter of if, but rather a matter of when
[00:08:00.100 --> 00:08:03.740]   that God uses those trials to turn our life.
[00:08:03.740 --> 00:08:07.460]   And for the Israelites, it had gotten to the point
[00:08:07.460 --> 00:08:09.860]   that they were so low because of Midian
[00:08:09.860 --> 00:08:15.660]   and the people of Israel cried out for help in the Lord.
[00:08:15.660 --> 00:08:18.780]   When the people of Israel cried out to the Lord
[00:08:18.780 --> 00:08:21.060]   on the count of the Midianites,
[00:08:21.060 --> 00:08:25.020]   the Lord sent a prophet to the people of Israel.
[00:08:25.020 --> 00:08:28.900]   And he said to them, "Thus says the Lord, the God of Israel.
[00:08:29.900 --> 00:08:32.100]   "I led you up from Egypt."
[00:08:32.100 --> 00:08:33.940]   This is what I did from you.
[00:08:33.940 --> 00:08:37.100]   "I brought you out of the house of bondage.
[00:08:37.100 --> 00:08:39.740]   "And I delivered you from the hands of the Egyptians
[00:08:39.740 --> 00:08:41.960]   "and from the hands who had oppressed you
[00:08:41.960 --> 00:08:46.960]   "and drove them out before you and gave you their land.
[00:08:46.960 --> 00:08:51.000]   "And I said to you, I am the Lord, your God.
[00:08:51.000 --> 00:08:53.300]   "You shall not fear the gods of the Amorites
[00:08:53.300 --> 00:08:55.420]   "in whose land you dwell,
[00:08:56.480 --> 00:09:01.400]   "but you have not obeyed my voice."
[00:09:01.400 --> 00:09:03.760]   Here's a key one, verse 11.
[00:09:03.760 --> 00:09:04.840]   Pay attention to this one
[00:09:04.840 --> 00:09:06.640]   because I really want you to focus on this.
[00:09:06.640 --> 00:09:10.960]   "Now the angel of the Lord came and sat
[00:09:10.960 --> 00:09:13.560]   "under the terebinth at Opera,
[00:09:13.560 --> 00:09:17.860]   "which belonged to Joash the Abysserite,
[00:09:17.860 --> 00:09:21.640]   "while his son Gideon was beating out by impress
[00:09:21.640 --> 00:09:24.200]   "to hide it from the Midianites.
[00:09:24.200 --> 00:09:27.900]   "And the angel of the Lord appeared to him
[00:09:27.900 --> 00:09:30.800]   "and said to him, the Lord is with you.
[00:09:30.800 --> 00:09:34.720]   "Oh, mighty man of valor."
[00:09:34.720 --> 00:09:39.720]   If you have the NIV, it says mighty warrior.
[00:09:39.720 --> 00:09:43.440]   If you have a pen, if you highlight things in your Bible,
[00:09:43.440 --> 00:09:47.400]   you take this right away and you highlight it.
[00:09:47.400 --> 00:09:50.680]   And you remember this verse because when you look at this
[00:09:50.680 --> 00:09:53.560]   and God calls him a mighty man of valor,
[00:09:53.560 --> 00:09:55.680]   already you're sitting there,
[00:09:55.680 --> 00:09:58.780]   wait, what in the world is this?
[00:09:58.780 --> 00:10:01.620]   That doesn't make any sense.
[00:10:01.620 --> 00:10:02.520]   Why is that?
[00:10:02.520 --> 00:10:04.160]   Let me show you something.
[00:10:04.160 --> 00:10:05.600]   Pastor Mark, let me just say this.
[00:10:05.600 --> 00:10:07.600]   You teach this class, right?
[00:10:07.600 --> 00:10:09.520]   All right, mighty warrior, look at this.
[00:10:09.520 --> 00:10:13.680]   When the angel of the Lord, NIV says mighty warrior.
[00:10:13.680 --> 00:10:15.220]   Take a look at this.
[00:10:15.220 --> 00:10:17.640]   Pastor Mark, you teach a class on archeology.
[00:10:17.640 --> 00:10:19.240]   He probably knows this a lot more.
[00:10:19.240 --> 00:10:22.160]   I've been to Israel once in my life,
[00:10:22.160 --> 00:10:23.500]   but it was through that experience,
[00:10:23.500 --> 00:10:25.440]   I learned so much.
[00:10:25.440 --> 00:10:27.800]   So let me explain to you the situation
[00:10:27.800 --> 00:10:29.520]   that is happening, right?
[00:10:29.520 --> 00:10:31.760]   It is harvest time.
[00:10:31.760 --> 00:10:34.120]   And now when the wheat and grain
[00:10:34.120 --> 00:10:35.720]   and everything's ready to be harvested,
[00:10:35.720 --> 00:10:38.920]   you bring all of that, you use your sickle
[00:10:38.920 --> 00:10:41.040]   and you cut out all of the wheat
[00:10:41.040 --> 00:10:46.040]   and you bring it to what they call as a threshing floor.
[00:10:46.040 --> 00:10:50.600]   As you could see, it is out in open air.
[00:10:50.600 --> 00:10:53.120]   It is usually on top of a hill.
[00:10:53.120 --> 00:10:55.840]   It's usually in an open area,
[00:10:55.840 --> 00:10:59.620]   in like a little hill area where the wind can blow
[00:10:59.620 --> 00:11:02.240]   and you lay everything out.
[00:11:02.240 --> 00:11:05.420]   If you look at the picture, you see some of the oxen
[00:11:05.420 --> 00:11:08.840]   or some people will use a little hammer called flail.
[00:11:08.840 --> 00:11:10.460]   And you're sitting there knocking
[00:11:10.460 --> 00:11:14.700]   or you have your oxen, your horses step all over it.
[00:11:14.700 --> 00:11:18.460]   At that point in time, it separates the husk
[00:11:18.460 --> 00:11:21.860]   as well as the grain and it just separates it.
[00:11:21.860 --> 00:11:23.140]   Then from that point on,
[00:11:23.140 --> 00:11:26.720]   you use what they call a windowing fork.
[00:11:26.720 --> 00:11:28.080]   It's a big rake.
[00:11:28.080 --> 00:11:29.520]   And you've seen pictures of this.
[00:11:29.520 --> 00:11:33.560]   You take it and you lift it up as high as you can.
[00:11:33.560 --> 00:11:35.280]   It's hard work.
[00:11:35.280 --> 00:11:38.900]   The chaff is blown from the wind and everything like that
[00:11:38.900 --> 00:11:41.340]   and it blows in the air.
[00:11:41.340 --> 00:11:44.820]   The husk, which is heavier, fall in one pile.
[00:11:44.820 --> 00:11:47.940]   The grain falls in another pile.
[00:11:47.940 --> 00:11:49.660]   And so as a result, you have to understand
[00:11:49.660 --> 00:11:54.300]   the threshing floor has to be out in the open air.
[00:11:54.300 --> 00:11:55.760]   But where is Gideon?
[00:11:55.760 --> 00:11:59.840]   Gideon is in a wine press.
[00:11:59.840 --> 00:12:02.280]   You're wondering, so what's wrong with that?
[00:12:02.280 --> 00:12:06.140]   Let me show you a picture of what the wine press looks like.
[00:12:06.140 --> 00:12:07.620]   This is the wine press.
[00:12:07.620 --> 00:12:10.540]   I get to the Garden of Gethsemane, right?
[00:12:10.540 --> 00:12:13.540]   And it's a garden, no, it is a tomb.
[00:12:13.540 --> 00:12:14.740]   The tomb where Jesus is buried.
[00:12:14.740 --> 00:12:18.860]   And there right in front is this wine press.
[00:12:18.860 --> 00:12:21.380]   And I didn't understand what a wine press is
[00:12:21.380 --> 00:12:23.860]   until I saw this picture.
[00:12:23.860 --> 00:12:28.700]   And the story of Gideon made so much sense.
[00:12:28.700 --> 00:12:30.600]   Here's what happens in the wine press.
[00:12:30.600 --> 00:12:36.660]   Right there on the top, they lay out all of the grapes.
[00:12:36.660 --> 00:12:38.700]   From that point on, you see that hole
[00:12:38.700 --> 00:12:40.580]   that leads all the way to the bottom.
[00:12:40.580 --> 00:12:43.420]   And that path then leads to another hole,
[00:12:43.420 --> 00:12:47.060]   which there's a bunch of jars or what they called cisterns.
[00:12:47.060 --> 00:12:50.900]   Once you lay out all the grapes, it's about waist high.
[00:12:50.900 --> 00:12:52.780]   Mark, I hope you're gonna have to correct me
[00:12:52.780 --> 00:12:54.740]   and let me know if I'm wrong later on.
[00:12:54.740 --> 00:12:56.860]   And from that point, you lay out all the grapes
[00:12:56.860 --> 00:12:58.380]   and you step on it.
[00:12:58.380 --> 00:13:01.460]   I've seen pictures where there's a contraption on top
[00:13:01.460 --> 00:13:02.300]   and you hold onto it,
[00:13:02.300 --> 00:13:05.860]   and you just keep stepping on all of the grapes.
[00:13:05.860 --> 00:13:08.660]   And then eventually all of the juice flows
[00:13:08.660 --> 00:13:13.420]   from down that corridor and into what they call a cistern.
[00:13:13.420 --> 00:13:16.480]   And so what's the picture of this?
[00:13:16.480 --> 00:13:18.340]   It is this.
[00:13:18.340 --> 00:13:22.300]   The angel of the Lord calls him a mighty warrior.
[00:13:22.300 --> 00:13:26.900]   He is not a mighty warrior.
[00:13:26.900 --> 00:13:29.180]   Because when you read this passage, you're sitting there,
[00:13:29.180 --> 00:13:34.180]   Lord, are you sure you have the right picture correct?
[00:13:34.180 --> 00:13:38.460]   Do you not know where Gideon is?
[00:13:38.460 --> 00:13:43.460]   He's threshing wheat, not on the threshing floor,
[00:13:43.460 --> 00:13:45.700]   but in the wine press.
[00:13:45.700 --> 00:13:49.460]   And you know why he's in the wine press?
[00:13:49.460 --> 00:13:51.480]   Because he's afraid.
[00:13:51.480 --> 00:13:54.300]   Because he's a coward.
[00:13:54.300 --> 00:13:56.620]   Because he's running away from the Midianites
[00:13:56.620 --> 00:13:58.620]   so that no one sees him.
[00:13:58.620 --> 00:14:03.820]   Are you sure you have the right person, Lord?
[00:14:03.820 --> 00:14:07.580]   Mighty warrior?
[00:14:07.580 --> 00:14:10.560]   Mighty man of valor?
[00:14:10.560 --> 00:14:13.440]   I'm seeing a coward here.
[00:14:13.440 --> 00:14:14.660]   And why is that?
[00:14:15.620 --> 00:14:19.660]   God's picture of me is different than the picture
[00:14:19.660 --> 00:14:24.660]   I have of myself or that others have of me.
[00:14:24.660 --> 00:14:28.600]   God's picture of me is different than the picture
[00:14:28.600 --> 00:14:31.320]   that sometimes I have of myself
[00:14:31.320 --> 00:14:34.680]   or the picture that I have, that others have of me.
[00:14:34.680 --> 00:14:36.640]   Let me give you an example of what I mean by this.
[00:14:36.640 --> 00:14:39.940]   All of you guys have probably watched this movie, right?
[00:14:39.940 --> 00:14:42.560]   All of us are familiar, Avengers Endgame,
[00:14:42.560 --> 00:14:45.040]   and we're sitting there and they go meet Thor
[00:14:45.040 --> 00:14:48.000]   and we're expecting the God of Thunder,
[00:14:48.000 --> 00:14:50.640]   the one that we were familiar with all of the movies
[00:14:50.640 --> 00:14:53.000]   coming out and what do we see?
[00:14:53.000 --> 00:14:56.160]   Fat Thor playing video games.
[00:14:56.160 --> 00:14:58.760]   And you're sitting there, what in the world happened?
[00:14:58.760 --> 00:15:01.600]   Because he had given up hope.
[00:15:01.600 --> 00:15:03.080]   He was done.
[00:15:03.080 --> 00:15:09.840]   But something saw Thor as the adventure that he was,
[00:15:09.840 --> 00:15:12.440]   the hero that he was.
[00:15:12.440 --> 00:15:15.520]   Because deep inside, and you saw that encounter
[00:15:15.520 --> 00:15:18.620]   with his mother, there was a hero,
[00:15:18.620 --> 00:15:20.760]   despite a person who gave up hope.
[00:15:20.760 --> 00:15:26.260]   Sometimes we do feel like a fat Thor.
[00:15:26.260 --> 00:15:29.280]   Sometimes we are scared.
[00:15:29.280 --> 00:15:33.320]   Sometimes how we perceive ourselves
[00:15:33.320 --> 00:15:35.840]   is different than how others perceive us.
[00:15:35.840 --> 00:15:39.160]   Sometimes how others perceive us is different
[00:15:39.160 --> 00:15:41.240]   than how God perceives us.
[00:15:42.280 --> 00:15:44.020]   For us, we see fat Thor.
[00:15:44.020 --> 00:15:48.080]   God sees a mighty man of valor.
[00:15:48.080 --> 00:15:52.600]   God sees in Gideon, not someone who's scared,
[00:15:52.600 --> 00:15:54.520]   not someone who's a coward,
[00:15:54.520 --> 00:15:57.000]   not someone who's trying to escape.
[00:15:57.000 --> 00:16:02.800]   What he sees in Gideon is a mighty warrior,
[00:16:02.800 --> 00:16:05.640]   the one who's gonna lead his people there,
[00:16:05.640 --> 00:16:08.560]   the one who's gonna battle against him.
[00:16:08.560 --> 00:16:10.320]   Let's keep going on.
[00:16:10.320 --> 00:16:13.880]   And so he calls them, and here's the next part that I love.
[00:16:13.880 --> 00:16:16.680]   And the angel of the Lord appeared to him and says to him,
[00:16:16.680 --> 00:16:19.400]   Lord is with you, almighty man of valor.
[00:16:19.400 --> 00:16:22.160]   And Gideon said to him, please serve.
[00:16:22.160 --> 00:16:24.040]   If the Lord is with us,
[00:16:24.040 --> 00:16:27.240]   then why then has all of this happened to us?
[00:16:27.240 --> 00:16:31.000]   And where are all his wonderful deeds
[00:16:31.000 --> 00:16:33.800]   that our fathers recounted to us saying,
[00:16:33.800 --> 00:16:37.000]   did not the Lord bring us up out of Egypt?
[00:16:37.000 --> 00:16:39.640]   But now the Lord has forsaken us
[00:16:39.640 --> 00:16:42.160]   and given us into the hands of Midian.
[00:16:42.160 --> 00:16:47.120]   Underline this one as well too, verse 14.
[00:16:47.120 --> 00:16:50.440]   And the Lord turned to him and said,
[00:16:50.440 --> 00:16:53.480]   go in this might of yours,
[00:16:53.480 --> 00:16:57.480]   and Gideon, I want you to save Israel
[00:16:57.480 --> 00:16:59.600]   from the hand of Midian.
[00:16:59.600 --> 00:17:02.320]   Do not I send you.
[00:17:02.320 --> 00:17:07.120]   And he said to him, please, Lord, how can I save Israel?
[00:17:07.120 --> 00:17:10.120]   But behold, my clan is the weakest in man's sight.
[00:17:10.120 --> 00:17:14.360]   So out of all the clans, Lord, my clan is the weakest.
[00:17:14.360 --> 00:17:18.720]   And I am the least in my father's house.
[00:17:18.720 --> 00:17:21.360]   So pretty much what you're telling me, Gideon,
[00:17:21.360 --> 00:17:26.360]   is out of all the clans, your clan is the weakest,
[00:17:26.360 --> 00:17:29.600]   and you're the weakest one in your clan.
[00:17:29.600 --> 00:17:31.640]   That's what you're telling me, right?
[00:17:31.640 --> 00:17:34.360]   So you know where that makes Gideon?
[00:17:34.360 --> 00:17:36.440]   Dead last.
[00:17:36.440 --> 00:17:40.440]   He's the weakest person in the weakest clan.
[00:17:40.440 --> 00:17:41.280]   Not very good.
[00:17:41.280 --> 00:17:45.000]   And you're using him to lead the charge
[00:17:45.000 --> 00:17:47.600]   to battle the Midianites.
[00:17:47.600 --> 00:17:51.080]   Powerful statement, next thing.
[00:17:51.080 --> 00:17:56.080]   And the Lord said to him, but I will be with you.
[00:17:56.080 --> 00:18:01.020]   And you shall strike the Midianites as one man.
[00:18:01.020 --> 00:18:06.020]   And he said to him, if now I have found favor in your eyes,
[00:18:06.360 --> 00:18:09.360]   oh wait, and I am the least in my father's house,
[00:18:09.360 --> 00:18:12.680]   and the Lord said to him, but I will be with you,
[00:18:12.680 --> 00:18:17.160]   and you shall strike the Midianites as one man.
[00:18:17.160 --> 00:18:19.120]   So what the Lord is saying is,
[00:18:19.120 --> 00:18:22.960]   he comes to him and he says, okay, I am the weakest clan,
[00:18:22.960 --> 00:18:25.200]   and I am the weakest in the weakest clan.
[00:18:25.200 --> 00:18:28.920]   And you know what the Lord says to him?
[00:18:28.920 --> 00:18:31.280]   He doesn't disagree with him.
[00:18:31.280 --> 00:18:34.760]   He doesn't tell him, you know,
[00:18:34.760 --> 00:18:36.600]   no, you're not the weakest clan.
[00:18:36.600 --> 00:18:38.680]   So-and-so is weaker than you.
[00:18:38.680 --> 00:18:39.840]   Here's what you have.
[00:18:39.840 --> 00:18:42.000]   Well, your clan's not the weakest clan.
[00:18:42.000 --> 00:18:43.720]   Your clan's pretty good.
[00:18:43.720 --> 00:18:48.720]   No, he doesn't disagree with him.
[00:18:48.720 --> 00:18:52.100]   In fact, he actually kind of agrees with him.
[00:18:52.100 --> 00:18:54.280]   It's like you and I are saying, right?
[00:18:54.280 --> 00:18:56.660]   A lot of times is we talk, you guys talked last week
[00:18:56.660 --> 00:18:59.760]   about what it means to give God our time and our treasures.
[00:18:59.760 --> 00:19:01.480]   It's like when you and I are sitting there,
[00:19:01.480 --> 00:19:03.800]   Lord, I'm not sure if I could serve you
[00:19:03.800 --> 00:19:06.720]   because I'm not smart enough.
[00:19:06.720 --> 00:19:08.760]   That sometimes is our excuse.
[00:19:08.760 --> 00:19:11.880]   I'm not talented enough, right?
[00:19:11.880 --> 00:19:14.320]   I'm not as strong as that particular person.
[00:19:14.320 --> 00:19:16.360]   I can't be as charismatic.
[00:19:16.360 --> 00:19:18.840]   I'm not very good in public like that.
[00:19:18.840 --> 00:19:20.300]   I'm very shy.
[00:19:20.300 --> 00:19:24.480]   And it's, God is saying, I know.
[00:19:24.480 --> 00:19:27.720]   I'm not disagreeing with you, I know.
[00:19:27.720 --> 00:19:31.200]   I know you're probably not the smartest person in the room.
[00:19:31.200 --> 00:19:33.480]   I know probably you're not the most talented person
[00:19:33.480 --> 00:19:34.320]   in the room.
[00:19:34.320 --> 00:19:38.400]   I know so-and-so probably is better up front than you.
[00:19:38.400 --> 00:19:40.320]   I know you're probably shy.
[00:19:40.320 --> 00:19:41.400]   I know.
[00:19:41.400 --> 00:19:42.240]   I know all these things.
[00:19:42.240 --> 00:19:43.800]   You know why?
[00:19:43.800 --> 00:19:44.960]   Because I created you.
[00:19:44.960 --> 00:19:51.120]   And when I created you, I gave you those skills.
[00:19:51.120 --> 00:19:53.960]   And when I created you, I made you different.
[00:19:53.960 --> 00:19:56.080]   I made you unique.
[00:19:56.080 --> 00:19:57.640]   I know.
[00:19:57.640 --> 00:19:59.960]   Get in, I know you're the weakest clan.
[00:19:59.960 --> 00:20:01.880]   I know you're the weakest of the weakest clan.
