
[00:00:00.000 --> 00:00:05.680]  各位好,我們今天來到第四集,我們繼續聖地望上行
[00:04:01.920 --> 00:04:03.920]  路加方第四章十四節
[00:04:03.920 --> 00:04:07.200]  耶穌滿了聖靈的能力回到加里尼
[00:04:07.200 --> 00:04:09.200]  他的名聲就全遍四方
[00:04:09.200 --> 00:04:12.880]  他就在加里尼各個會堂教訓人
[00:04:12.880 --> 00:04:14.880]  眾人就稱讚他
[00:04:14.880 --> 00:04:19.280]  加里尼當然有很多猶太人的城鎮鄉村都有會堂
[00:04:19.280 --> 00:04:24.800]  當然其中一個有猶太人會堂的地方就是耶穌長大的拿撒勒城
[00:04:24.800 --> 00:04:27.840]  我們來過拿撒勒村
[00:04:27.840 --> 00:04:31.760]  我們說這裡有一個猶太人的會堂重建了出來
[00:04:31.760 --> 00:04:35.920]  仿照一世紀猶太人會堂格式重建
[00:04:35.920 --> 00:04:38.880]  你在門口進去的時候
[00:04:38.880 --> 00:04:44.320]  你就會發現這個會堂有羅馬式長方形的大廳
[00:04:44.320 --> 00:04:48.240]  這些會堂是猶太人社群的中心
[00:04:48.240 --> 00:04:51.440]  門口很多時候是面向耶路撒冷的
[00:04:51.440 --> 00:04:55.280]  大堂周圍三面有長石凳圍著
[00:04:55.280 --> 00:04:58.960]  人們坐下來聽道聽律法書等等
[00:04:58.960 --> 00:05:03.760]  中間有一張小的桌子或是一個講台或是一個座位
[00:05:03.760 --> 00:05:06.480]  是給主席用的
[00:05:06.480 --> 00:05:10.080]  當時的聖經是寫在被卷上的
[00:05:10.080 --> 00:05:16.560]  所以讀經的人就會捲開書卷然後供讀出來
[00:05:16.560 --> 00:05:18.080]  這個就很寫實
[00:05:18.080 --> 00:05:20.080]  路加福音四章這樣記載
[00:05:20.080 --> 00:05:22.400]  耶穌來到拿撒勒自己長大的地方
[00:05:22.400 --> 00:05:24.640]  照著習慣進入會堂
[00:05:24.640 --> 00:05:27.600]  在安石的時候他就起來讀經
[00:05:27.600 --> 00:05:30.800]  有人把以賽亞先知的書卷遞給他
[00:05:30.800 --> 00:05:33.360]  他剪開了書卷找到一個地方
[00:05:33.360 --> 00:05:34.960]  上面就記載了什麼呢
[00:05:34.960 --> 00:05:36.560]  他說主的靈在我身上
[00:05:36.560 --> 00:05:40.240]  因為祂告我去傳福音給貧窮人
[00:05:40.240 --> 00:05:44.000]  差遣我去宣告秘魯的得食房
[00:05:44.000 --> 00:05:45.280]  黑眼的得漢奸
[00:05:45.280 --> 00:05:47.760]  受壓抑的得自由
[00:05:47.760 --> 00:05:50.960]  又宣告主月立的希年
[00:05:50.960 --> 00:05:52.560]  他就把書卷捲好
[00:05:52.560 --> 00:05:54.800]  然後交給侍從
[00:05:54.800 --> 00:05:56.000]  坐下來
[00:05:56.000 --> 00:05:59.040]  然後眾會堂的人就注視他
[00:05:59.040 --> 00:06:00.000]  他就跟他們說
[00:06:00.000 --> 00:06:02.960]  這一段聖經今天仍然在你們中間
[00:06:02.960 --> 00:06:05.680]  就是說他就是那個救主以賽亞
[00:06:05.680 --> 00:06:09.680]  來到成就以賽亞眾先知的應許
[00:06:09.680 --> 00:06:11.680]  救主到了
[00:06:11.680 --> 00:06:16.800]  耶穌打開的地方就是以賽亞書61章58章等等
[00:06:16.800 --> 00:06:20.240]  那裡應許受苦的猶太人神的子民
[00:06:20.240 --> 00:06:22.240]  終會有救恩來到
[00:06:22.240 --> 00:06:24.240]  四章十九節這裡也說
[00:06:24.240 --> 00:06:26.240]  主月立的希年
[00:06:26.240 --> 00:06:27.440]  這個jubilee
[00:06:27.440 --> 00:06:31.120]  這裡引用利美記二十五章的jubilee
[00:06:31.120 --> 00:06:32.560]  律法書說到什麼呢
[00:06:32.560 --> 00:06:35.200]  就是說到一個社會社群的願景
[00:06:35.200 --> 00:06:36.160]  一個vision
[00:06:36.160 --> 00:06:39.360]  就是每逢五十年的時候就要取消債項
[00:06:39.360 --> 00:06:42.320]  這些是上帝很喜歡看到的事情
[00:06:42.320 --> 00:06:44.960]  是上帝所月立所接納的事情
[00:06:44.960 --> 00:06:49.200]  所以我們看耶穌這一段拿撒勒的講道
[00:06:49.200 --> 00:06:52.000]  我們就不要這麼快將它私有化
[00:06:52.000 --> 00:06:54.000]  這裡其實是在講律法書裡面
[00:06:54.000 --> 00:06:57.520]  是去啟示出一個新的社群
[00:06:57.520 --> 00:06:59.120]  新的國度
[00:06:59.120 --> 00:07:02.720]  那個奴僕是得釋放受壓的能夠得到自由
[00:07:02.720 --> 00:07:05.120]  那個社會是有一個希年來到
[00:07:05.120 --> 00:07:06.960]  就是貧者不會越貧
[00:07:06.960 --> 00:07:08.480]  富者不會越富
[00:07:08.480 --> 00:07:10.160]  是一個均勻了的社會
[00:07:10.160 --> 00:07:13.680]  一個按照上帝的律法來行出來的一個社群
[00:07:13.680 --> 00:07:16.560]  其實這個就是希望教會能夠做到的
[00:07:16.560 --> 00:07:19.680]  這些拿撒勒人他們聽見耶穌所講的事情
[00:07:19.680 --> 00:07:22.400]  他們就不接納上帝所月立的
[00:07:22.400 --> 00:07:24.720]  這個很諷刺
[00:07:24.720 --> 00:07:26.240]  這個情節大家可能很熟悉
[00:07:26.240 --> 00:07:28.160]  路加福音第四章二十八節
[00:07:28.160 --> 00:07:29.840]  會堂裡面的人聽到就很生氣
[00:07:29.840 --> 00:07:31.120]  然後趕耶穌出城
[00:07:31.120 --> 00:07:34.240]  帶他在山上拉他到山崖
[00:07:34.240 --> 00:07:35.280]  想推他下去
[00:07:35.280 --> 00:07:37.200]  耶穌就在他們中間走了
[00:07:37.200 --> 00:07:38.400]  離開了
[00:07:38.400 --> 00:07:40.400]  當地的傳統
[00:07:40.400 --> 00:07:45.760]  就是將這個事蹟放在拿撒勒南面一個山崖上
[00:07:45.760 --> 00:07:47.760]  這個是唯一一個山崖
[00:07:47.760 --> 00:07:50.240]  這裡叫做跳崖山
[00:07:50.240 --> 00:07:53.120]  我們大概可以想到當時會堂裡面的人
[00:07:53.120 --> 00:07:56.000]  可能都是有權有勢
[00:07:56.000 --> 00:07:59.600]  他們覺得這個神國要來到地上
[00:07:59.600 --> 00:08:01.360]  又說要有欺憐等等
[00:08:01.360 --> 00:08:03.680]  其實是在威脅他們自己的地位
[00:08:03.680 --> 00:08:05.680]  或者不想便宜別人
[00:08:05.680 --> 00:08:07.680]  不想得到改變
[00:08:07.680 --> 00:08:09.680]  我們會不會是這樣呢?
[00:08:09.680 --> 00:08:11.040]  神國來到的時候
[00:08:11.040 --> 00:08:14.240]  不只是我們罪得赦免就罷了
[00:08:14.240 --> 00:08:16.240]  我們有永生就算了
[00:08:16.240 --> 00:08:19.360]  而是需要我們在生活上作改變
[00:08:19.360 --> 00:08:20.880]  我們作為基督的門徒
[00:08:20.880 --> 00:08:23.520]  我們不可以只求保持原狀
[00:08:23.520 --> 00:08:25.920]  但又希望天國來到地上
[00:08:25.920 --> 00:08:27.920]  我們又不想慷慨
[00:08:27.920 --> 00:08:29.920]  我們又不想祝福有需要的人
[00:08:29.920 --> 00:08:31.920]  又不想行公義
[00:08:31.920 --> 00:08:33.920]  又不想關心身邊的人
[00:08:33.920 --> 00:08:37.920]  我們只顧自己私有化的得到祝福
[00:08:37.920 --> 00:08:39.920]  這個不是天國的意思
[00:08:39.920 --> 00:08:42.880]  所以這裡告訴我們
[00:08:42.880 --> 00:08:45.520]  到底我們是哪一班人
[00:08:45.520 --> 00:08:47.520]  到底我們是接受主
[00:08:47.520 --> 00:08:49.520]  還是拒絕耶穌
[00:09:16.000 --> 00:09:18.000]  我們跟著耶穌的腳踏
[00:09:18.000 --> 00:09:20.000]  我們離開了拿撒勒來到加伯隆
[00:09:20.000 --> 00:09:24.000]  這個地方是屬於天主教聖方濟各所管的
[00:09:24.000 --> 00:09:26.000]  Franciscans
[00:09:26.000 --> 00:09:28.000]  這裡一世紀有很多遺跡
[00:09:28.000 --> 00:09:30.000]  來到門口的時候有個牌很清楚
[00:09:30.000 --> 00:09:32.000]  Capernaum, hometown of Jesus
[00:09:32.000 --> 00:09:34.000]  加伯隆,耶穌的城鎮
[00:09:34.000 --> 00:09:36.000]  我們想一想
[00:09:36.000 --> 00:09:38.000]  不是拿撒勒才是他的城鎮嗎?
[00:09:38.000 --> 00:09:40.000]  因為他長大花了那麼多年
[00:09:40.000 --> 00:09:42.000]  聖經有沒有說
[00:09:42.000 --> 00:09:44.000]  這個真是耶穌的家
[00:09:44.000 --> 00:09:46.000]  耶穌的城鎮
[00:09:46.000 --> 00:09:48.000]  馬太福音第九章第一節
[00:09:48.000 --> 00:09:50.000]  耶穌從另一個地方坐船
[00:09:50.000 --> 00:09:53.000]  回來到自己的城
[00:09:53.000 --> 00:09:55.000]  His own town
[00:09:55.000 --> 00:09:57.000]  His own city
[00:09:57.000 --> 00:09:59.000]  加伯隆這個字
[00:09:59.000 --> 00:10:01.000]  英文是Capernaum
[00:10:01.000 --> 00:10:03.000]  是兩個字組成的
[00:10:03.000 --> 00:10:05.000]  村和安慰的意思
[00:10:05.000 --> 00:10:07.000]  安慰之村
[00:10:07.000 --> 00:10:09.000]  安慰的意思
[00:10:09.000 --> 00:10:11.000]  你記得舊約有一本書叫拿紅書
[00:10:11.000 --> 00:10:14.000]  那個名字其實是安慰的意思
[00:10:14.000 --> 00:10:17.000]  我們從上面看加利利湖的時候
[00:10:17.000 --> 00:10:20.000]  我們發現其實有很多漁港
[00:10:20.000 --> 00:10:22.000]  在當時第一世紀
[00:10:22.000 --> 00:10:25.000]  至少有15個漁港碼頭
[00:10:25.000 --> 00:10:28.000]  圍著湖的每一個海岸
[00:10:28.000 --> 00:10:30.000]  其中一個很出名的就是莫大拉
[00:10:30.000 --> 00:10:32.000]  Madeira
[00:10:32.000 --> 00:10:34.000]  你記得莫大拉馬尼亞就是從那裡出來
[00:10:34.000 --> 00:10:36.000]  加伯隆就是那麼多漁港裡面
[00:10:36.000 --> 00:10:38.000]  最大的漁港
[00:10:38.000 --> 00:10:40.000]  考古的人員去到古代
[00:10:40.000 --> 00:10:42.000]  當時加伯隆的人口
[00:10:42.000 --> 00:10:44.000]  大概千多人
[00:10:44.000 --> 00:10:47.000]  雖然對我們今天現代的尺度來說比較小
[00:10:47.000 --> 00:10:51.000]  但是一個很繁盛的小漁村
[00:10:51.000 --> 00:10:53.000]  來到加伯隆的時候
[00:10:53.000 --> 00:10:55.000]  有兩樣東西值得看
[00:10:55.000 --> 00:10:57.000]  第一就是進到左邊
[00:10:57.000 --> 00:11:00.000]  有一個白色的加伯隆會堂
[00:11:00.000 --> 00:11:04.000]  是用白色很漂亮的石頭來造的
[00:11:04.000 --> 00:11:06.000]  我們要講一講石頭
[00:11:06.000 --> 00:11:08.000]  這裡附近的地質
[00:11:08.000 --> 00:11:10.000]  是以色列北面一帶
[00:11:10.000 --> 00:11:12.000]  本地的石頭全部都是黑色的
[00:11:12.000 --> 00:11:14.000]  這些黑色叫做Besot
[00:11:14.000 --> 00:11:16.000]  玄武岩
[00:11:16.000 --> 00:11:19.000]  以前很遠古時代留下來的火山岩
[00:11:19.000 --> 00:11:21.000]  都算是很硬的
[00:11:21.000 --> 00:11:23.000]  是不差的建築材料
[00:11:23.000 --> 00:11:25.000]  所以大部分的房屋
[00:11:25.000 --> 00:11:28.000]  都是由這些本地的黑色的Besot來造的
[00:11:28.000 --> 00:11:30.000]  你看到這個會堂是用白灰石
[00:11:30.000 --> 00:11:32.000]  White limestone去造的
[00:11:32.000 --> 00:11:35.000]  你知道是一項很大的投資
[00:11:35.000 --> 00:11:37.000]  因為要從很遠的地方
[00:11:37.000 --> 00:11:42.000]  搬這些石塊來建築這麼大的會堂
[00:11:42.000 --> 00:11:45.000]  這個會堂入口有三個大門
[00:11:45.000 --> 00:11:47.000]  進到大廳
[00:11:47.000 --> 00:11:49.000]  大門向南
[00:11:49.000 --> 00:11:52.000]  向著耶路撒冷的方向
[00:11:52.000 --> 00:11:56.000]  大堂三邊有石凳
[00:11:56.000 --> 00:11:58.000]  你看到有些很高的
[00:11:58.000 --> 00:12:01.000]  哥倫多式的石柱
[00:12:01.000 --> 00:12:03.000]  頂著上面二樓
[00:12:03.000 --> 00:12:06.000]  兩邊都有另一個大的房間
[00:12:06.000 --> 00:12:09.000]  所以容納了很多人在這裏
[00:12:09.000 --> 00:12:11.000]  馬科科一章二十一節
[00:12:11.000 --> 00:12:13.000]  他們來到加伯隆
[00:12:13.000 --> 00:12:17.000]  耶穌隨即在安息日進入會堂教導人
[00:12:17.000 --> 00:12:22.000]  這個會堂會不會就是耶穌在加伯隆教導人的會堂呢?
[00:12:22.000 --> 00:12:24.000]  不過大家都知道這個會堂
[00:12:24.000 --> 00:12:28.000]  其實是建於公元後四五世紀
[00:12:28.000 --> 00:12:31.000]  所以一定不是耶穌當時建的會堂
[00:12:31.000 --> 00:12:34.000]  不過我們來到聖地做旅客的時候
[00:12:34.000 --> 00:12:35.000]  我們要學習一件事
[00:12:35.000 --> 00:12:38.000]  每個地點都是一個考古的土幽
[00:12:38.000 --> 00:12:42.000]  即是說是一種人造的山幽
[00:12:42.000 --> 00:12:43.000]  怎樣人造的山幽呢?
[00:12:43.000 --> 00:12:45.000]  因為人類隨著不同的世代
[00:12:45.000 --> 00:12:47.000]  隨著不同的年日
[00:12:47.000 --> 00:12:50.000]  不同的人在上面不斷來建築
[00:12:50.000 --> 00:12:52.000]  來拆毀
[00:12:52.000 --> 00:12:53.000]  然後再重建
[00:12:53.000 --> 00:12:54.000]  又再拆毀
[00:12:54.000 --> 00:12:57.000]  所以一層一層的土層的遺跡
[00:12:57.000 --> 00:12:58.000]  疊在一起
[00:12:58.000 --> 00:13:00.000]  好像一個蛋糕一層一層
[00:13:00.000 --> 00:13:02.000]  我們來到這個地方的時候
[00:13:02.000 --> 00:13:05.000]  我們需要知道其實要揭去下面
[00:13:05.000 --> 00:13:07.000]  到底下面發生了什麼事呢?
[00:13:07.000 --> 00:13:09.000]  所以考古人員來到這裡的時候
[00:13:09.000 --> 00:13:13.000]  沒錯這個白色的會堂是四世紀末或五世紀所建的
[00:13:13.000 --> 00:13:18.000]  但是他們發現下面有一個一世紀的石的地基
[00:13:18.000 --> 00:13:21.000]  而這個一世紀的地基是由黑色的玄武岩
[00:13:21.000 --> 00:13:23.000]  這些Bazooka來建的
[00:13:23.000 --> 00:13:26.000]  所以大概這個地方
[00:13:26.000 --> 00:13:29.000]  同樣都是一世紀的會堂地方所在
[00:13:29.000 --> 00:13:31.000]  雖然只剩下一個地基
[00:13:31.000 --> 00:13:35.000]  但這個就是加伯隆當時一世紀的猶太人會堂
[00:13:35.000 --> 00:13:40.000]  加伯隆第二樣值得去看的就是離這個會堂不遠的
[00:13:40.000 --> 00:13:42.000]  只是隔一條街
[00:13:42.000 --> 00:13:44.000]  就好像這個現代教堂
[00:13:44.000 --> 00:13:46.000]  好像太空船一樣
[00:13:46.000 --> 00:13:49.000]  他蓋著一個八角形的遺跡
[00:13:49.000 --> 00:13:51.000]  這個八角形的遺跡
[00:13:51.000 --> 00:13:55.000]  就屬於四五世紀的拜占庭時期的古教堂
[00:13:55.000 --> 00:14:00.000]  當聖方濟各的人來到這裡買了這個地物業的時候
[00:14:00.000 --> 00:14:02.000]  他們開始發掘的時候
[00:14:02.000 --> 00:14:06.000]  他們發現這個四世紀的古教堂之下
[00:14:06.000 --> 00:14:09.000]  就有更加早期的遺跡
[00:14:09.000 --> 00:14:11.000]  這裡特別的地方就是
[00:14:11.000 --> 00:14:17.000]  這個地點是經過好幾個階段的加建
[00:14:17.000 --> 00:14:20.000]  最初的階段就是一世紀的上半葉
[00:14:20.000 --> 00:14:22.000]  這裡只是一個很簡單的房屋
[00:14:22.000 --> 00:14:25.000]  有兩個天井
[00:14:25.000 --> 00:14:27.000]  以前的房屋就是這樣的
[00:14:27.000 --> 00:14:29.000]  一個家庭貼著另一個家庭
[00:14:29.000 --> 00:14:33.000]  每個家庭就圍著一個天井一個階層
[00:14:33.000 --> 00:14:35.000]  我們在地圖上看到
[00:14:35.000 --> 00:14:37.000]  我們看到有一個大房
[00:14:37.000 --> 00:14:42.000]  但到了一世紀的下半葉
[00:14:42.000 --> 00:14:47.000]  這個大房就成為了一個家庭教會聚會的房間
[00:14:47.000 --> 00:14:49.000]  然後進入第四世紀的時候
[00:14:49.000 --> 00:14:53.000]  這個大房兩邊就加了兩條柱
[00:14:53.000 --> 00:14:55.000]  頂著一個房頂
[00:14:55.000 --> 00:14:57.000]  一個拱門一個大門
[00:14:57.000 --> 00:15:01.000]  房屋四周就加了圍牆
[00:15:01.000 --> 00:15:07.000]  牆上又引上了白灰
[00:15:07.000 --> 00:15:09.000]  很罕有的
[00:15:09.000 --> 00:15:11.000]  因為這裡沒有一個建築物是這樣的
[00:15:11.000 --> 00:15:13.000]  牆上刻了很多的字
[00:15:13.000 --> 00:15:17.000]  就是一些基督教的字句字眼
[00:15:17.000 --> 00:15:19.000]  譬如基督等等
[00:15:19.000 --> 00:15:23.000]  很可能是早期的朝聖者
[00:15:23.000 --> 00:15:25.000]  來到這個地方
[00:15:25.000 --> 00:15:27.000]  觀察到一個教堂
[00:15:27.000 --> 00:15:30.000]  他說這是彼得之家
[00:15:30.000 --> 00:15:32.000]  變成了教堂
[00:15:32.000 --> 00:15:34.000]  到了第五世紀
[00:15:34.000 --> 00:15:38.000]  這個地方就蓋上了三角八角形的建築
[00:15:38.000 --> 00:15:40.000]  當時拜占庭時期的教堂特色
[00:15:40.000 --> 00:15:44.000]  就是用一個八角形來標籤
[00:15:44.000 --> 00:15:47.000]  某些耶穌的事蹟或聖經的事蹟
[00:15:47.000 --> 00:15:51.000]  所以從早期的文件或基督教的傳統下來
[00:15:51.000 --> 00:15:55.000]  這個很可能就是彼得的家
[00:15:55.000 --> 00:15:58.000]  馬科音第一章二十九節
[00:15:58.000 --> 00:16:00.000]  耶穌和門徒一出會堂
[00:16:00.000 --> 00:16:02.000]  就從雅各和約翰
[00:16:02.000 --> 00:16:05.000]  到了西門和安德烈的家裡面
[00:16:05.000 --> 00:16:07.000]  就是用會堂一出去
[00:16:07.000 --> 00:16:10.000]  他們就到了會堂
[00:16:10.000 --> 00:16:11.000]  這個值得留意的
[00:16:11.000 --> 00:16:14.000]  就是會堂和彼得的家是非常近的
[00:16:14.000 --> 00:16:16.000]  彼得和安德烈是兩兄弟
[00:16:16.000 --> 00:16:17.000]  兩個家庭
[00:16:17.000 --> 00:16:19.000]  你留意那個房屋
[00:16:19.000 --> 00:16:22.000]  最初的時候是有兩個天井
[00:16:22.000 --> 00:16:25.000]  三十節西門的惡母正在發燒躺著
[00:16:25.000 --> 00:16:26.000]  他們立刻告訴耶穌
[00:16:26.000 --> 00:16:28.000]  耶穌走到他們面前
[00:16:28.000 --> 00:16:30.000]  他拉著他的手扶起他們
[00:16:30.000 --> 00:16:31.000]  熱就退了
[00:16:31.000 --> 00:16:33.000]  他就服侍他們
[00:16:33.000 --> 00:16:34.000]  到了黃昏的時候
[00:16:34.000 --> 00:16:37.000]  不斷有人帶有病或被鬼附的人
[00:16:37.000 --> 00:16:39.000]  帶到耶穌面前
[00:16:39.000 --> 00:16:41.000]  全城的人聚集在門外
[00:16:41.000 --> 00:16:43.000]  耶穌就醫好他們各樣的病
[00:16:43.000 --> 00:16:45.000]  趕出很多的鬼
[00:16:45.000 --> 00:16:47.000]  並且不許鬼說話
[00:16:47.000 --> 00:16:49.000]  因為鬼認識他們
[00:16:49.000 --> 00:16:52.000]  如果進入天主教的教堂
[00:16:52.000 --> 00:16:54.000]  這是一個很特別的設計
[00:16:54.000 --> 00:16:56.000]  因為中間是玻璃
[00:16:56.000 --> 00:16:59.000]  讓你在上面可以看下去
[00:16:59.000 --> 00:17:01.000]  所謂彼得的家
[00:17:01.000 --> 00:17:05.000]  如果留意到兩邊是有拱門的柱
[00:17:05.000 --> 00:17:07.000]  加建了一個大的屋頂
[00:17:07.000 --> 00:17:11.000]  把這個地方本身是家庭房間
[00:17:11.000 --> 00:17:14.000]  成為教堂聚會的地方
[00:17:14.000 --> 00:17:36.000]  為什麼耶穌會選擇加白龍
[00:17:36.000 --> 00:17:38.000]  為祂的傳道基地呢?
[00:17:38.000 --> 00:17:40.000]  馬太福音第四章十二節
[00:17:40.000 --> 00:17:43.000]  耶穌聽見施主約翰下了監就退到加利利
[00:17:43.000 --> 00:17:46.000]  後又離開拿撒拿往加白龍去
[00:17:46.000 --> 00:17:48.000]  住在那裡?
[00:17:48.000 --> 00:17:53.000]  那地靠海在西布倫拿弗塔利的邊界上
[00:17:53.000 --> 00:17:56.000]  這是要應驗才知道以塞亞所說的
[00:17:56.000 --> 00:17:58.000]  西布倫地拿弗塔利
[00:17:58.000 --> 00:18:01.000]  就是沿海的路約旦河外
[00:18:01.000 --> 00:18:03.000]  外邦人的加利利地
[00:18:03.000 --> 00:18:06.000]  那在黑暗裡面的百姓看見了大光
[00:18:06.000 --> 00:18:10.000]  在死刃之地的有光發現照著他們
[00:18:10.000 --> 00:18:13.000]  從那時開始耶穌就傳到這裡來
[00:18:13.000 --> 00:18:15.000]  天國近了你們應當悔改
[00:18:15.000 --> 00:18:18.000]  如果馬太要依書直說的話
[00:18:18.000 --> 00:18:20.000]  直接交代就是他來到加白龍
[00:18:20.000 --> 00:18:22.000]  耶穌就開始傳道就行了
[00:18:22.000 --> 00:18:24.000]  為什麼要加中間那一節呢?
[00:18:24.000 --> 00:18:25.000]  十四至十六節
[00:18:25.000 --> 00:18:28.000]  其實就是引用以塞亞書第九章
[00:18:28.000 --> 00:18:31.000]  這裡提到西布倫地和拿弗塔利地
[00:18:31.000 --> 00:18:33.000]  是黑暗的地方
[00:18:33.000 --> 00:18:35.000]  以色列人在舊約分地的時候
[00:18:35.000 --> 00:18:38.000]  兩個支派西布倫和拿弗塔利
[00:18:38.000 --> 00:18:43.000]  分了以色列北邊的加利利附近的地方
[00:18:43.000 --> 00:18:45.000]  為什麼說他們是黑暗的地方呢?
[00:18:45.000 --> 00:18:48.000]  因為在舊約的以色列歷史裡面
[00:18:48.000 --> 00:18:52.000]  這個地方是第一次被外邦人
[00:18:52.000 --> 00:18:55.000]  亞述帝國入侵的地方
[00:18:55.000 --> 00:18:57.000]  就是西布倫和拿弗塔利
[00:18:57.000 --> 00:18:59.000]  當時是公元前732年
[00:18:59.000 --> 00:19:03.000]  有個亞述王叫做提拉帕利茲
[00:19:03.000 --> 00:19:06.000]  他入侵北國以色列
[00:19:06.000 --> 00:19:08.000]  以色列人第一次大敗
