
[00:00:00.000 --> 00:00:00.720]  交畀佢
[00:01:31.520 --> 00:01:34.360]  所以第一個point係復活嘅真實性
[00:01:34.360 --> 00:01:37.440]  呢度好明顯講到復活嘅時候
[00:01:37.440 --> 00:01:40.640]  其中一段最長嘅經文就係哥林多前書第十五章
[00:01:40.640 --> 00:01:43.240]  你知道哥林多前書由頭到尾
[00:01:43.240 --> 00:01:44.680]  有十六章成經
[00:01:44.680 --> 00:01:46.720]  裏面處理好多教會嘅問題
[00:01:46.720 --> 00:01:49.160]  或者教會對保羅嘅提問
[00:01:49.160 --> 00:01:51.720]  所以保羅就寫信作為一個目者
[00:01:51.720 --> 00:01:54.520]  嚟到話畀佢聽唔同嘅事情應該點樣處理
[00:01:54.520 --> 00:01:56.840]  譬如婚姻點樣處理
[00:01:57.280 --> 00:01:58.640]  單身嘅點樣處理
[00:01:58.640 --> 00:02:01.000]  性倫理點樣處理
[00:02:01.000 --> 00:02:04.000]  佢哋中間有分黨或者有不和
[00:02:04.000 --> 00:02:08.320]  甚至有啲上到去法庭嗰度互相去告狀等等
[00:02:08.320 --> 00:02:10.680]  呢啲全部都喺哥林多前書
[00:02:10.680 --> 00:02:13.280]  前面嘅章節一路嚟到去討論
[00:02:13.280 --> 00:02:17.960]  所以保羅喺所謂哥林多前書
[00:02:17.960 --> 00:02:19.520]  其實係一個Q&A嚟
[00:02:19.520 --> 00:02:22.360]  到最尾嘅時候佢似乎佢佈局
[00:02:22.360 --> 00:02:24.640]  就係提到
[00:02:24.640 --> 00:02:27.120]  或者討論到一個最重要嘅嘢
[00:02:27.600 --> 00:02:30.040]  最尾時候通常都係講啲最重要嘅嘢
[00:02:30.040 --> 00:02:31.640]  十五十六章
[00:02:31.640 --> 00:02:32.640]  最尾兩章
[00:02:32.640 --> 00:02:37.520]  十五章佢就整章長嘅篇幅嚟到去討論呢個問題
[00:02:37.520 --> 00:02:39.880]  呢度其中一節十二節
[00:02:39.880 --> 00:02:41.640]  好清楚話畀我哋聽
[00:02:41.640 --> 00:02:43.240]  保羅可能聽到
[00:02:43.240 --> 00:02:45.240]  或者有啲人向佢詢問
[00:02:45.240 --> 00:02:48.480]  就係喺哥林多教會裏面有一啲信徒
[00:02:48.480 --> 00:02:51.640]  佢哋係唔信基督復活嘅
[00:02:51.640 --> 00:02:54.080]  沒有死人復活的事
[00:02:55.040 --> 00:02:57.760]  你知道哥林多處於一個咩地方
[00:02:57.760 --> 00:02:59.600]  喺希臘半島
[00:02:59.600 --> 00:03:04.520]  所以佢哋好受當時世界裏面
[00:03:04.520 --> 00:03:08.040]  文化裏面嘅希臘思想影響
[00:03:08.040 --> 00:03:11.280]  其中一個嘅希臘思想就係柏拉圖主義
[00:03:11.280 --> 00:03:14.400]  柏拉圖係早前五六八年
[00:03:14.400 --> 00:03:16.480]  一個好出色嘅哲學家
[00:03:16.480 --> 00:03:17.160]  大家聽過啦
[00:03:17.160 --> 00:03:19.560]  蘇格拉底、柏拉圖同埋亞歷斯多德
[00:03:19.560 --> 00:03:22.600]  呢啲咁嘅希臘哲學有一個共通點
[00:03:22.600 --> 00:03:23.360]  特別柏拉圖
[00:03:23.840 --> 00:03:25.320]  柏拉圖就係話
[00:03:25.320 --> 00:03:28.160]  呢個世上我哋捉到摸到嘅嘢
[00:03:28.160 --> 00:03:31.080]  包括我哋物質上嘅肉身呢啲嘢
[00:03:31.080 --> 00:03:33.360]  都係唔會永恆嘅
[00:03:33.360 --> 00:03:36.440]  呢啲嘢甚至可以係邪惡嘅
[00:03:36.440 --> 00:03:38.080]  係唔好嘅嘢嚟嘅
[00:03:38.080 --> 00:03:39.120]  Metal
[00:03:39.120 --> 00:03:40.520]  Body
[00:03:40.520 --> 00:03:41.920]  唔係好嘅嘢
[00:03:41.920 --> 00:03:45.200]  Someday我哋就會喺一個監獄裏面
[00:03:45.200 --> 00:03:46.400]  被釋放出嚟
[00:03:46.400 --> 00:03:48.760]  因為希臘人嘅思想
[00:03:48.760 --> 00:03:50.080]  就係靈魂
[00:03:50.080 --> 00:03:52.280]  係永遠嘅
[00:03:53.720 --> 00:03:55.120]  靈魂係永遠會落去嘅
[00:03:55.120 --> 00:03:56.320]  肉身呢
[00:03:56.320 --> 00:03:57.360]  就係唔好嘅嘢
[00:03:57.360 --> 00:03:59.720]  咁所以呢喺
[00:03:59.720 --> 00:04:01.800]  福音去到哥倫多嘅時候
[00:04:01.800 --> 00:04:03.320]  就對佢哋有一啲嘅衝擊
[00:04:03.320 --> 00:04:06.440]  呢個柏拉圖主義就係保羅去到想
[00:04:06.440 --> 00:04:09.840]  去改正或者去到
[00:04:09.840 --> 00:04:12.040]  挑戰嘅一個嘅思想
[00:04:12.040 --> 00:04:13.880]  呢個柏拉圖主義
[00:04:13.880 --> 00:04:17.600]  我想講呢啲嘢唔係話啲好心嘅嘢係咪
[00:04:17.600 --> 00:04:20.360]  以前你讀大學嘅時候讀Philosophy 101
[00:04:20.360 --> 00:04:21.520]  都講到呢啲嘢係咪
[00:04:21.520 --> 00:04:23.560]  而家就係Philosophy 101
[00:04:24.560 --> 00:04:26.280]  呢柏拉圖主義之後
[00:04:26.280 --> 00:04:27.240]  演變成乜嘢呢
[00:04:27.240 --> 00:04:28.120]  就係洛斯底主義
[00:04:28.120 --> 00:04:29.280]  你話咩嚟㗎
[00:04:29.280 --> 00:04:30.760]  以前我大學冇讀過
[00:04:30.760 --> 00:04:32.360]  確實你真係冇讀過
[00:04:32.360 --> 00:04:34.600]  呢個其實係初期教會
[00:04:34.600 --> 00:04:36.000]  面對一個最大嘅
[00:04:36.000 --> 00:04:37.480]  第一個最大嘅異端
[00:04:37.480 --> 00:04:38.720]  就係洛斯底主義
[00:04:38.720 --> 00:04:40.320]  其實係點樣嚟嘅呢
[00:04:40.320 --> 00:04:42.960]  就係從柏拉圖主義呢一個嘅
[00:04:42.960 --> 00:04:45.720]  主流嗰度分支出嚟嘅
[00:04:45.720 --> 00:04:47.120]  洛斯底主義就係話
[00:04:47.120 --> 00:04:48.640]  我哋信咗耶穌嘅時候
[00:04:48.640 --> 00:04:51.120]  我哋都唔需要理呢啲咁嘅所謂body嘅嘢
[00:04:51.120 --> 00:04:52.960]  呢啲matter嘅嘢
[00:04:53.200 --> 00:04:54.640]  因為我哋最終
[00:04:54.640 --> 00:04:56.160]  真係得救嘅係點樣
[00:04:56.160 --> 00:04:57.600]  我哋脫離呢一個
[00:04:57.600 --> 00:04:58.760]  取死嘅身體
[00:04:58.760 --> 00:04:59.960]  掉走佢
[00:04:59.960 --> 00:05:00.480]  係咪
[00:05:00.480 --> 00:05:02.480]  信仰呢就係脫苦海
[00:05:02.480 --> 00:05:03.000]  係咪
[00:05:03.000 --> 00:05:05.120]  脫離呢一個嘅
[00:05:05.120 --> 00:05:07.360]  物質嘅環境
[00:05:07.360 --> 00:05:08.960]  呢個邪惡嘅世界等等
[00:05:08.960 --> 00:05:10.760]  然之後我哋去到somewhere
[00:05:10.760 --> 00:05:12.120]  呢個就叫做
[00:05:12.120 --> 00:05:12.760]  救恩
[00:05:12.760 --> 00:05:15.080]  保羅就去抗衡呢樣嘢
[00:05:15.080 --> 00:05:16.360]  如果睇下新約嘅書信
[00:05:16.360 --> 00:05:18.000]  有好多都係受呢啲咁嘅
[00:05:18.000 --> 00:05:19.800]  思想嘅洪潮嚟影響
[00:05:19.800 --> 00:05:21.320]  其實甚至今日都係一樣
[00:05:21.320 --> 00:05:22.160]  係咪
[00:05:22.320 --> 00:05:23.320]  今日喺唔同嘅
[00:05:23.320 --> 00:05:25.320]  一啲所謂cultural ideas
[00:05:25.320 --> 00:05:27.040]  喺美國也好
[00:05:27.040 --> 00:05:28.280]  喺唔同嘅地方也好
[00:05:28.280 --> 00:05:31.040]  喺我哋嘅文化裏面就話畀我聽
[00:05:31.040 --> 00:05:31.960]  body
[00:05:31.960 --> 00:05:32.760]  有乜所謂
[00:05:32.760 --> 00:05:34.240]  我哋咪亂嚟
[00:05:34.240 --> 00:05:34.760]  係咪
[00:05:34.760 --> 00:05:36.400]  隨便去定義
[00:05:36.400 --> 00:05:37.560]  或者
[00:05:37.560 --> 00:05:39.280]  我哋唔覺得呢樣嘢
[00:05:39.280 --> 00:05:39.880]  係
[00:05:39.880 --> 00:05:43.840]  係俾我哋identity嘅
[00:05:43.840 --> 00:05:45.440]  唔係我哋身份嘅一部分嘅
[00:05:45.440 --> 00:05:47.760]  我哋可以隨意嚟到去將佢定義
[00:05:47.760 --> 00:05:49.760]  呢啲其實都係
[00:05:49.760 --> 00:05:51.960]  其實好巧好得意
[00:05:51.960 --> 00:05:53.040]  所以我就
[00:05:53.040 --> 00:05:54.160]  同啲人講
[00:05:54.160 --> 00:05:55.160]  特別啲神學生
[00:05:55.160 --> 00:05:56.960]  點解要讀教會歷史
[00:05:56.960 --> 00:05:58.080]  雖然教會歷史好悶
[00:05:58.080 --> 00:05:58.680]  係咪
[00:05:58.680 --> 00:06:01.360]  有好多嘢其實係翻炒
[00:06:01.360 --> 00:06:03.360]  係當時翻炒
[00:06:03.360 --> 00:06:04.560]  你諗吓2000年
[00:06:04.560 --> 00:06:05.520]  都冇點變過
[00:06:05.520 --> 00:06:06.000]  係咪
[00:06:06.000 --> 00:06:08.600]  律師主義影響當時嘅教會
[00:06:08.600 --> 00:06:09.960]  亦都影響我哋今日
[00:06:09.960 --> 00:06:11.240]  好多時唔小心嘅時候
[00:06:11.240 --> 00:06:12.000]  我哋就會諗
[00:06:12.000 --> 00:06:13.880]  信耶穌係一回咩事
[00:06:13.880 --> 00:06:16.240]  攞個護照上天堂咋嘛
[00:06:16.240 --> 00:06:16.840]  係咪
[00:06:16.840 --> 00:06:18.640]  我哋係靈魂咁樣
[00:06:18.640 --> 00:06:19.560]  我哋走咗
[00:06:19.560 --> 00:06:21.280]  跟住我哋就坐喺舊魂上面
[00:06:21.280 --> 00:06:23.000]  然後喺度默想
[00:06:23.000 --> 00:06:24.800]  呢個就係叫救恩
[00:06:24.800 --> 00:06:27.160]  呢個唔係基督教嘅信仰
[00:06:27.160 --> 00:06:30.000]  所以點解保羅喺十五章嗰度
[00:06:30.000 --> 00:06:31.680]  就好著名嘅
[00:06:31.680 --> 00:06:33.080]  好詳細嘅
[00:06:33.080 --> 00:06:34.160]  嚟到去交代
[00:06:34.160 --> 00:06:36.480]  甚至去同佢哋作一啲嘅爭辯
[00:06:36.480 --> 00:06:38.160]  話基督嘅復活
[00:06:38.160 --> 00:06:39.080]  係實在嘅
[00:06:39.080 --> 00:06:40.480]  十五章第一節
[00:06:40.480 --> 00:06:41.360]  佢話大宣節目
[00:06:41.360 --> 00:06:44.040]  我希望你記住所傳畀你哋嘅福音
[00:06:44.040 --> 00:06:46.600]  所領袖嘅要堅持嘅福音
[00:06:46.600 --> 00:06:49.680]  你哋如果持守呢個福音嘅話
[00:06:49.800 --> 00:06:52.680]  必因福音而最終能夠得救
[00:06:52.680 --> 00:06:55.000]  佢講緊嘅得救唔係就係靈魂出竅
[00:06:55.000 --> 00:06:56.920]  然後去到天堂就算數
[00:06:56.920 --> 00:06:58.720]  佢講緊我哋嘅身
[00:06:58.720 --> 00:07:00.120]  與我哋嘅心
[00:07:00.120 --> 00:07:01.840]  都會得救
[00:07:01.840 --> 00:07:03.560]  心靈與身體
[00:07:03.560 --> 00:07:04.640]  都會得救
[00:07:04.640 --> 00:07:08.080]  呢個就係基督死而復活嘅福音
[00:07:08.080 --> 00:07:09.440]  佢話我所領袖嘅
[00:07:09.440 --> 00:07:10.680]  並傳畀你哋嘅
[00:07:10.680 --> 00:07:11.200]  乜嘢
[00:07:11.200 --> 00:07:13.920]  最重要嘅訊息
[00:07:13.920 --> 00:07:17.120]  保羅你諗下可以講好多教義
[00:07:17.120 --> 00:07:18.480]  可以講好多嘅道理
[00:07:18.880 --> 00:07:20.360]  可以教你點做好人
[00:07:20.360 --> 00:07:21.880]  點樣做善行等等
[00:07:21.880 --> 00:07:23.640]  但係佢話最重要
[00:07:23.640 --> 00:07:26.280]  the most important嘅訊息係乜嘢
[00:07:26.280 --> 00:07:29.600]  基督照聖經記載
[00:07:29.600 --> 00:07:30.800]  為我哋死了
[00:07:30.800 --> 00:07:32.120]  然後被埋葬了
[00:07:32.120 --> 00:07:33.600]  又照聖經嘅記載
[00:07:33.600 --> 00:07:36.840]  又照聖經嘅記載
[00:07:36.840 --> 00:07:39.080]  第三天復活了
[00:07:39.080 --> 00:07:41.680]  又向彼得顯現
[00:07:41.680 --> 00:07:42.880]  向十二使徒顯現
[00:07:42.880 --> 00:07:46.640]  後來一次向五百位嘅大兄姐妹顯現
[00:07:46.640 --> 00:07:49.320]  其中許多依舊仍然健在
[00:07:49.320 --> 00:07:50.760]  有些已經安息了
[00:07:50.760 --> 00:07:53.120]  隨後佢向亞國顯現
[00:07:53.120 --> 00:07:54.160]  向眾使徒顯現
[00:07:54.160 --> 00:07:55.000]  到最後
[00:07:55.000 --> 00:07:56.000]  就向我
[00:07:56.000 --> 00:07:58.840]  我就是一個未夠產期出世的
[00:07:58.840 --> 00:08:03.400]  即係一個早產嘅一個英雄
[00:08:03.400 --> 00:08:04.200]  點解呢
[00:08:04.200 --> 00:08:08.000]  因為其他跟過耶穌幾年的門徒
[00:08:08.000 --> 00:08:10.120]  幾年先能夠成為使徒
[00:08:10.120 --> 00:08:11.200]  三年
[00:08:11.200 --> 00:08:12.560]  而家我哋十月懷胎
[00:08:12.560 --> 00:08:14.840]  其實三年懷胎
[00:08:15.080 --> 00:08:17.480]  三年先搞到一個門徒出來
[00:08:17.480 --> 00:08:18.840]  佢哋就做使徒
[00:08:18.840 --> 00:08:20.200]  保羅沒有跟過耶穌
[00:08:20.200 --> 00:08:21.360]  所以佢就說
[00:08:21.360 --> 00:08:22.760]  我見到復活嘅基督
[00:08:22.760 --> 00:08:24.080]  我見證到福音
[00:08:24.080 --> 00:08:26.160]  但我又不像佢哋跟過
[00:08:26.160 --> 00:08:28.240]  所以我就是未夠產期
[00:08:28.240 --> 00:08:28.880]  我就出世
[00:08:28.880 --> 00:08:30.040]  不過上帝給我恩典
[00:08:30.040 --> 00:08:31.720]  我能夠成為使徒
[00:08:31.720 --> 00:08:32.320]  其實呢
[00:08:32.320 --> 00:08:33.880]  我就不配
[00:08:33.880 --> 00:08:36.560]  因為我曾經迫害過教會
[00:08:36.560 --> 00:08:38.840]  保羅講了一大堆講什麼
[00:08:38.840 --> 00:08:42.000]  其實講出一個當時的信經
[00:08:42.560 --> 00:08:45.240]  當時初期教會
[00:08:45.240 --> 00:08:46.160]  有一些信經
[00:08:46.160 --> 00:08:47.280]  他們在崇拜裡面用
[00:08:47.280 --> 00:08:48.800]  或者他們在聚會裡面會用
[00:08:48.800 --> 00:08:51.000]  佢就將這個信經
[00:08:51.000 --> 00:08:52.800]  再一次講出來
[00:08:52.800 --> 00:08:54.560]  這個就是最重要的信息
[00:08:54.560 --> 00:08:56.360]  所以你想想上一個星期
[00:08:56.360 --> 00:08:57.200]  我不是講過話
[00:08:57.200 --> 00:08:59.840]  第一個見證耶穌復活的是什麼人
[00:08:59.840 --> 00:09:01.520]  莫大拉的什麼
[00:09:01.520 --> 00:09:02.960]  瑪麗亞
[00:09:02.960 --> 00:09:04.080]  還有誰呢
[00:09:04.080 --> 00:09:05.640]  還有另一個女人
[00:09:05.640 --> 00:09:06.640]  叫什麼名
[00:09:06.640 --> 00:09:07.680]  瑪麗亞
[00:09:07.680 --> 00:09:09.560]  還有另一個女人叫什麼名
[00:09:09.560 --> 00:09:10.880]  瑪麗亞
[00:09:10.880 --> 00:09:11.360]  是的
[00:09:11.360 --> 00:09:12.120]  沒錯
[00:09:12.520 --> 00:09:13.520]  為什麼在這裡不講
[00:09:13.520 --> 00:09:17.720]  因為他在這裡講的是一個公信力的信條
[00:09:17.720 --> 00:09:20.440]  當時的文化來講
[00:09:20.440 --> 00:09:23.360]  就是主要是男人
[00:09:23.360 --> 00:09:26.400]  做一個法庭上的見證人
[00:09:26.400 --> 00:09:26.920]  是不是
[00:09:26.920 --> 00:09:28.640]  所以這裡講的和四方講的
[00:09:28.640 --> 00:09:29.720]  就有一點點分別
[00:09:29.720 --> 00:09:31.040]  但是其實都是一樣
[00:09:31.040 --> 00:09:32.280]  就是復活的真實
[00:09:32.280 --> 00:09:34.840]  到他交代了這個之後
[00:09:34.840 --> 00:09:37.320]  他就去到第二個的要點
[00:09:37.320 --> 00:09:40.200]  你可能會問
[00:09:40.200 --> 00:09:40.880]  喂
[00:09:40.880 --> 00:09:41.680]  家裡是復活的
[00:09:41.920 --> 00:09:42.320]  是不是
[00:09:42.320 --> 00:09:43.040]  基督的復活
[00:09:43.040 --> 00:09:44.280]  基督的復活
[00:09:44.280 --> 00:09:46.240]  然後代表我們身體會有復活
[00:09:46.240 --> 00:09:48.760]  那麼到底我們身體復活會怎麼樣
[00:09:48.760 --> 00:09:52.960]  其實這個也是哥倫多教會人所問的問題
[00:09:52.960 --> 00:09:54.560]  保羅已經預先講了
[00:09:54.560 --> 00:09:57.440]  他說或許有人會問
[00:09:57.440 --> 00:10:00.320]  死人怎樣復活呢
[00:10:00.320 --> 00:10:01.560]  死了
[00:10:01.560 --> 00:10:04.880]  復活之後有什麼身體呢
[00:10:04.880 --> 00:10:06.200]  怎樣的身體
[00:10:06.200 --> 00:10:07.960]  想一想
[00:10:07.960 --> 00:10:09.800]  到底復活的身體是怎麼樣的
[00:10:09.800 --> 00:10:10.440]  喂
[00:10:10.440 --> 00:10:13.240]  聖經裡面
[00:10:13.240 --> 00:10:15.120]  基督復活之後
[00:10:15.120 --> 00:10:16.520]  有些少記載
[00:10:16.520 --> 00:10:21.320]  講到基督復活了榮耀的身體是怎麼樣的
[00:10:21.320 --> 00:10:23.720]  這是一個很有趣的問題
[00:10:23.720 --> 00:10:24.160]  是不是
[00:10:24.160 --> 00:10:26.360]  我相信不單止當時的人會問
[00:10:26.360 --> 00:10:28.200]  今時今日我們都可能會問
[00:10:28.200 --> 00:10:29.280]  這麼神奇
[00:10:29.280 --> 00:10:31.760]  這裡是大家想像力
[00:10:31.760 --> 00:10:32.360]  是不是
[00:10:32.360 --> 00:10:34.680]  我們有時候講到所謂的終末論的時候
[00:10:34.680 --> 00:10:35.880]  我們就會想
[00:10:35.880 --> 00:10:37.800]  到底復活的身體會是怎麼樣的
[00:10:37.800 --> 00:10:39.240]  我問你
[00:10:39.800 --> 00:10:40.520]  你想像一下
[00:10:40.520 --> 00:10:42.080]  到底將來復活的身體
[00:10:42.080 --> 00:10:43.080]  如果你是基督裡面
[00:10:43.080 --> 00:10:44.440]  復活的身體
[00:10:44.440 --> 00:10:48.040]  不是靈魂出去了
[00:10:48.040 --> 00:10:49.840]  然後就永遠永遠在天堂
[00:10:49.840 --> 00:10:51.960]  在上面浮浮浮
[00:10:51.960 --> 00:10:53.920]  新天新地來到的時候
[00:10:53.920 --> 00:10:55.000]  基督再來的時候
[00:10:55.000 --> 00:10:56.760]  我們就有一個榮耀復活的身體
[00:10:56.760 --> 00:10:58.280]  一個榮耀的身體
[00:10:58.280 --> 00:10:59.760]  那個身體應該是怎麼樣的呢
[00:10:59.760 --> 00:11:01.960]  你覺得會怎麼樣
[00:11:01.960 --> 00:11:05.120]  你覺得會有咒文嗎
[00:11:05.120 --> 00:11:07.720]  你今天有沒有咒文
[00:11:08.760 --> 00:11:10.040]  你想不想復活身體有咒文
[00:11:10.040 --> 00:11:12.160]  不想
[00:11:12.160 --> 00:11:12.640]  OK
[00:11:12.640 --> 00:11:13.120]  Alright
[00:11:13.120 --> 00:11:17.040]  我以前去以色列的時候
[00:11:17.040 --> 00:11:18.920]  經常去一些店鋪
[00:11:18.920 --> 00:11:23.280]  人們經常會介紹一種商品
[00:11:23.280 --> 00:11:23.960]  就是 Ahava
[00:11:23.960 --> 00:11:28.680]  就是以色列裡面最出名的護膚用品
[00:11:28.680 --> 00:11:30.000]  護膚用品
[00:11:30.000 --> 00:11:31.040]  有沒有用過
[00:11:31.040 --> 00:11:32.640]  聽說挺好用的
[00:11:32.640 --> 00:11:34.080]  OK
[00:11:34.080 --> 00:11:35.120]  我當然沒有用
[00:11:35.120 --> 00:11:37.920]  所以人們經常問我
[00:11:37.920 --> 00:11:41.240]  會不會有些人用了會好一點
[00:11:41.240 --> 00:11:41.560]  不知道
[00:11:41.560 --> 00:11:42.000]  你試一下
[00:11:42.000 --> 00:11:43.600]  可能日本那些好一點
[00:11:43.600 --> 00:11:47.960]  不過聽說那些死海產品都是很好的
[00:11:47.960 --> 00:11:51.120]  你想象一下
[00:11:51.120 --> 00:11:53.120]  那些護膚品
[00:11:53.120 --> 00:11:54.640]  其實就是在做一件什麼
[00:11:54.640 --> 00:11:58.280]  去減慢我們的 decay
[00:11:58.280 --> 00:11:58.520]  Right
[00:11:58.520 --> 00:12:01.160]  咒文肯定會有的
[00:12:01.160 --> 00:12:04.160]  咒文永遠都會繼續少還是繼續多
[00:12:04.160 --> 00:12:06.880]  有沒有人會繼續少的
[00:12:07.720 --> 00:12:09.240]  千年樹人
[00:12:09.240 --> 00:12:11.600]  一定會繼續多的
[00:12:11.600 --> 00:12:14.280]  殘缺的地方一定會繼續多的
[00:12:14.280 --> 00:12:15.880]  衰壞的東西一定會繼續多的
[00:12:15.880 --> 00:12:20.520]  其實那些護膚品就是將過程減慢而已
[00:12:20.520 --> 00:12:21.080]  Right
[00:12:21.080 --> 00:12:21.440]  是不是
[00:12:21.440 --> 00:12:22.880]  無論如何都會多的
[00:12:22.880 --> 00:12:23.280]  Right
[00:12:23.280 --> 00:12:26.200]  希望將它減慢
[00:12:26.200 --> 00:12:28.080]  復活身體沒有咒文是不是
[00:12:28.080 --> 00:12:29.840]  OK
[00:12:29.840 --> 00:12:31.800]  你說譬如
[00:12:31.800 --> 00:12:34.280]  我們到了這個年紀
[00:12:34.280 --> 00:12:35.760]  我們開始沒有頭髮
[00:12:36.400 --> 00:12:37.880]  你那個復活的身體會不會有頭髮
[00:12:37.880 --> 00:12:40.840]  會不會復活的時候突然間頭髮都彈出來
[00:12:40.840 --> 00:12:44.080]  那你以後就要帶一把梳子了
[00:12:44.080 --> 00:12:45.640]  煮菜的時候
[00:12:45.640 --> 00:12:49.320]  想象一下到底什麼是一個復活身體
[00:12:49.320 --> 00:12:51.840]  整段的聖經這裡
[00:12:51.840 --> 00:12:53.480]  三十五節開始
[00:12:53.480 --> 00:12:55.680]  保羅就是去到交代復活
[00:12:55.680 --> 00:12:57.800]  不是復甦
[00:12:57.800 --> 00:13:00.000]  不是 resuscitation
[00:13:00.000 --> 00:13:03.240]  大家記得有一樣東西叫做DNR
[00:13:03.240 --> 00:13:03.480]  是嗎
[00:13:03.480 --> 00:13:05.160]  Do not resuscitate
[00:13:05.160 --> 00:13:06.120]  Right
[00:13:06.840 --> 00:13:08.560]  就是到你很不濟的時候
[00:13:08.560 --> 00:13:09.480]  Do not resuscitate
[00:13:09.480 --> 00:13:10.400]  不要再救我了
[00:13:10.400 --> 00:13:12.680]  讓我舒舒服服
[00:13:12.680 --> 00:13:12.920]  Right
[00:13:12.920 --> 00:13:14.320]  不要再電我了
[00:13:14.320 --> 00:13:15.320]  因為充電了又電我
[00:13:15.320 --> 00:13:16.000]  充電了又電我
[00:13:16.000 --> 00:13:18.240]  不要吊著我的命
[00:13:18.240 --> 00:13:19.360]  Do not resuscitate
[00:13:19.360 --> 00:13:20.240]  保羅就是說
[00:13:20.240 --> 00:13:22.120]  It's not resuscitation
[00:13:22.120 --> 00:13:23.320]  Resurrection
[00:13:23.320 --> 00:13:24.480]  不是 resuscitation
[00:13:24.480 --> 00:13:26.160]  他用了這個比喻
[00:13:26.160 --> 00:13:27.720]  當時人明白
[00:13:27.720 --> 00:13:29.440]  現在也有人明白
[00:13:29.440 --> 00:13:30.640]  他說無知的人
[00:13:30.640 --> 00:13:31.640]  你們想一下
[00:13:31.640 --> 00:13:32.720]  你復活的身體會是怎樣
[00:13:35.080 --> 00:13:37.240]  你們所種下的種子必須要死
[00:13:37.240 --> 00:13:39.560]  然後再會生出來
[00:13:39.560 --> 00:13:41.360]  你們種下的
[00:13:41.360 --> 00:13:44.080]  並不是那將來長成的形體
[00:13:44.080 --> 00:13:45.640]  僅僅是種子
[00:13:45.640 --> 00:13:48.760]  種下去的僅僅是麥子或其他的種子
[00:13:48.760 --> 00:13:49.640]  有沒有種過東西
[00:13:49.640 --> 00:13:51.920]  你種了麥子下去
[00:13:51.920 --> 00:13:53.440]  或者種了種子下去的時候
[00:13:53.440 --> 00:13:55.120]  譬如你種橙樹
[00:13:55.120 --> 00:13:57.240]  你將橙裡面的核
[00:13:57.240 --> 00:13:57.920]  是嗎
[00:13:57.920 --> 00:13:58.680]  種子
[00:13:58.680 --> 00:14:00.360]  你放進泥土裡面
[00:14:00.360 --> 00:14:01.200]  就等於死了
[00:14:01.200 --> 00:14:03.000]  然後生出來的是什麼
