
[00:00:00.000 --> 00:00:05.000]  每年大概是在這個日子
[00:04:47.000 --> 00:04:49.000]  我是講道創世紀
[00:04:49.000 --> 00:04:51.000]  講道地是空虛混沌
[00:04:51.000 --> 00:04:53.000]  冤冤黑暗竟未答
[00:04:53.000 --> 00:04:56.000]  的確創世紀的頭幾章
[00:04:56.000 --> 00:05:01.000]  有很多精彩和濃縮的創世故事
[00:05:01.000 --> 00:05:02.000]  告訴我們
[00:05:02.000 --> 00:05:07.000]  神創造人因為神的命令而失落
[00:05:07.000 --> 00:05:09.000]  你讀的時候
[00:05:09.000 --> 00:05:11.000]  有沒有留意到創世紀
[00:05:11.000 --> 00:05:12.000]  在這幾章
[00:05:12.000 --> 00:05:14.000]  這一棵生命樹呢
[00:05:15.000 --> 00:05:18.000]  我們看這一節聖經
[00:05:18.000 --> 00:05:21.000]  創世紀第二章第九節說
[00:05:21.000 --> 00:05:23.000]  耶和華神使各樣的樹
[00:05:23.000 --> 00:05:25.000]  從地裡長出來
[00:05:25.000 --> 00:05:28.000]  可以為人眼目
[00:05:28.000 --> 00:05:30.000]  其上的果子好作食物
[00:05:30.000 --> 00:05:38.000]  原子當中又有生命樹和分辨善惡的樹
[00:05:38.000 --> 00:05:40.000]  生命樹在這裡出現
[00:05:40.000 --> 00:05:42.000]  我們很清楚
[00:05:42.000 --> 00:05:45.000]  接下來的故事
[00:05:45.000 --> 00:05:48.000]  就是亞當及瑪夏娃被蛇引誘
[00:05:48.000 --> 00:05:50.000]  他們違背了神的命令
[00:05:50.000 --> 00:05:54.000]  所以他們吃了分辨善惡的果子
[00:05:54.000 --> 00:05:58.000]  結果就是被港族醫電完
[00:05:58.000 --> 00:06:00.000]  在這個時候
[00:06:00.000 --> 00:06:03.000]  在這個港族裡面
[00:06:03.000 --> 00:06:05.000]  我們不要忽略了
[00:06:05.000 --> 00:06:06.000]  不要看漏了
[00:06:06.000 --> 00:06:09.000]  聖經記載給我們的一個細節
[00:06:09.000 --> 00:06:12.000]  就在創世紀第三章二十四節說
[00:06:12.000 --> 00:06:15.000]  於是把他趕出去了
[00:06:15.000 --> 00:06:17.000]  又在醫電員的東邊
[00:06:17.000 --> 00:06:22.000]  安設基路伯和四面轉動發火焰的劍
[00:06:22.000 --> 00:06:25.000]  要把守生命樹的道路
[00:06:25.000 --> 00:06:27.000]  原來不單止趕走
[00:06:27.000 --> 00:06:30.000]  神還要天使基路伯
[00:06:30.000 --> 00:06:36.000]  在門那裡把守著生命樹
[00:06:36.000 --> 00:06:40.000]  用火焰的劍把守著生命樹
[00:06:40.000 --> 00:06:43.000]  其實是非常嚴密的保安措施
[00:06:43.000 --> 00:06:45.000]  不讓人回來
[00:06:45.000 --> 00:06:48.000]  不讓人回來再接近生命樹
[00:06:48.000 --> 00:06:51.000]  神很嚴厲地說
[00:06:51.000 --> 00:06:54.000]  你們不可以接近生命樹
[00:06:54.000 --> 00:06:57.000]  你們是失落了這個生命樹
[00:06:57.000 --> 00:06:59.000]  不再關你們的事
[00:06:59.000 --> 00:07:01.000]  切斷了
[00:07:01.000 --> 00:07:03.000]  人失去生命樹
[00:07:03.000 --> 00:07:07.000]  就好像人失落天堂一樣
[00:07:07.000 --> 00:07:10.000]  Paradise Lost
[00:07:10.000 --> 00:07:13.000]  失去了之後怎樣
[00:07:13.000 --> 00:07:18.000]  結果我們看到的就是
[00:07:18.000 --> 00:07:26.000]  人類落在一個因罪而殘缺敗壞的局面
[00:07:26.000 --> 00:07:33.000]  每一天我們都體會到很多很多的問題
[00:07:33.000 --> 00:07:39.000]  人不斷在罪的惡果裡面受到傷害
[00:07:39.000 --> 00:07:43.000]  而且災害是沒完沒了的
[00:07:43.000 --> 00:07:46.000]  遠一點我們看到戰爭
[00:07:46.000 --> 00:07:48.000]  政權的壓迫
[00:07:48.000 --> 00:07:49.000]  飢餓
[00:07:49.000 --> 00:07:51.000]  逼迫
[00:07:51.000 --> 00:07:52.000]  廝殺
[00:07:52.000 --> 00:07:54.000]  強姦
[00:07:54.000 --> 00:07:55.000]  色情
[00:07:55.000 --> 00:07:56.000]  毒品
[00:07:56.000 --> 00:07:58.000]  我說得有沒有過分了
[00:07:58.000 --> 00:07:59.000]  沒有
[00:07:59.000 --> 00:08:02.000]  因為你每天看新聞都有這些事
[00:08:02.000 --> 00:08:04.000]  貼身一點
[00:08:04.000 --> 00:08:06.000]  關係破碎
[00:08:06.000 --> 00:08:07.000]  疾病
[00:08:07.000 --> 00:08:09.000]  衰老
[00:08:09.000 --> 00:08:17.000]  人在試探引誘之下那種掙扎和跌滑
[00:08:17.000 --> 00:08:20.000]  而承受到其中的惡果
[00:08:20.000 --> 00:08:31.000]  這些一切一切都是因為人失去了生命樹之後的病徵
[00:08:31.000 --> 00:08:33.000]  而我沒有誇張
[00:08:33.000 --> 00:08:37.000]  因為你和我都絕對體會到
[00:08:37.000 --> 00:08:40.000]  而且是時時體會到
[00:08:40.000 --> 00:08:42.000]  即使不是每天體會到
[00:08:42.000 --> 00:08:44.000]  都經常體會到
[00:08:44.000 --> 00:08:47.000]  受傷醫不到
[00:08:47.000 --> 00:08:52.000]  無奈很多時候衝不破
[00:08:52.000 --> 00:08:58.000]  難怪你和我都會感受到
[00:08:58.000 --> 00:09:01.000]  生命的冬天
[00:09:01.000 --> 00:09:03.000]  樹木的枯萎
[00:09:03.000 --> 00:09:07.000]  蒼涼無助
[00:09:07.000 --> 00:09:13.000]  這個是人在生命樹失落的景象
[00:09:13.000 --> 00:09:15.000]  但是聖經告訴我們
[00:09:15.000 --> 00:09:17.000]  不是沒有盼望的
[00:09:17.000 --> 00:09:20.000]  我帶大家看第二幅圖畫
[00:09:20.000 --> 00:09:23.000]  就是生命樹重獲
[00:09:23.000 --> 00:09:24.000]  怎樣重獲呢
[00:09:24.000 --> 00:09:26.000]  怎樣可以重獲這棵生命樹呢
[00:09:26.000 --> 00:09:27.000]  我先不說
[00:09:27.000 --> 00:09:30.000]  我想和你談一談一部電影
[00:09:30.000 --> 00:09:32.000]  又是叫做生命樹
[00:09:32.000 --> 00:09:37.000]  在2011年曾經提名奧斯卡最佳影片
[00:09:37.000 --> 00:09:38.000]  我想問哪一位看過
[00:09:38.000 --> 00:09:39.000]  舉手給我看
[00:09:39.000 --> 00:09:40.000]  舉高一點
[00:09:40.000 --> 00:09:41.000]  Tree of Life
[00:09:41.000 --> 00:09:43.000]  有幾個
[00:09:43.000 --> 00:09:45.000]  這套電影叫做甚麼呢
[00:09:45.000 --> 00:09:47.000]  Tree of Life
[00:09:47.000 --> 00:09:49.000]  Brad Pitt
[00:09:49.000 --> 00:09:50.000]  Sean Penn
[00:09:50.000 --> 00:09:52.000]  Jessica Chastain
[00:09:52.000 --> 00:09:54.000]  這些都是很出名的明星
[00:09:54.000 --> 00:09:57.000]  一部很出名的電影
[00:09:57.000 --> 00:10:02.000]  有人看了十分鐘就想離開
[00:10:02.000 --> 00:10:04.000]  告訴你都是這樣的電影
[00:10:04.000 --> 00:10:07.000]  但有些人從頭到尾都拍手掌
[00:10:07.000 --> 00:10:10.000]  感覺到很精彩
[00:10:10.000 --> 00:10:14.000]  這部電影很明顯是另類的電影
[00:10:14.000 --> 00:10:18.000]  頭十幾分鐘說甚麼呢
[00:10:18.000 --> 00:10:20.000]  你坐下來看吧
[00:10:20.000 --> 00:10:22.000]  星球體系的出現
[00:10:22.000 --> 00:10:23.000]  生命的起源
[00:10:23.000 --> 00:10:24.000]  嬰孩出生
[00:10:24.000 --> 00:10:28.000]  魚、爬蟲、恐龍的出現
[00:10:28.000 --> 00:10:29.000]  之後隕石墜落
[00:10:29.000 --> 00:10:30.000]  宇宙大爆炸
[00:10:30.000 --> 00:10:32.000]  生命怎樣進化
[00:10:32.000 --> 00:10:35.000]  經歷千數百年之後
[00:10:35.000 --> 00:10:37.000]  分子變成今天的你和我
[00:10:37.000 --> 00:10:41.000]  這套電影的頭十幾分鐘都是說這些
[00:10:41.000 --> 00:10:43.000]  一句說話都沒有說
[00:10:43.000 --> 00:10:45.000]  全部都是經典音樂
[00:10:45.000 --> 00:10:48.000]  或者是一些很特別的音效
[00:10:48.000 --> 00:10:52.000]  還有很精彩、很美的畫面
[00:10:52.000 --> 00:10:54.000]  一幕又一幕
[00:10:54.000 --> 00:10:56.000]  一個接一個
[00:10:56.000 --> 00:10:58.000]  很壯觀、很藝術
[00:10:58.000 --> 00:11:00.000]  其實是很好看的
[00:11:00.000 --> 00:11:06.000]  看得你呼吸不到
[00:11:06.000 --> 00:11:08.000]  很好看
[00:11:08.000 --> 00:11:10.000]  但你也可以覺得很沉悶
[00:11:10.000 --> 00:11:11.000]  為甚麼呢
[00:11:11.000 --> 00:11:12.000]  我不是打算看
[00:11:12.000 --> 00:11:14.000]  我看電影當然是看劇情
[00:11:14.000 --> 00:11:16.000]  十幾十分鐘都是做這些
[00:11:16.000 --> 00:11:20.000]  有些人覺得這十分鐘
[00:11:20.000 --> 00:11:22.000]  二十分鐘很享受
[00:11:22.000 --> 00:11:24.000]  有些人已經起床走了
[00:11:24.000 --> 00:11:25.000]  不過我告訴你
[00:11:25.000 --> 00:11:26.000]  這套電影不是沒有劇情的
[00:11:26.000 --> 00:11:28.000]  是有劇情的
[00:11:28.000 --> 00:11:32.000]  是一個在Waco,Texas的家庭
[00:11:32.000 --> 00:11:35.000]  有爸爸、媽媽和他的子女
[00:11:35.000 --> 00:11:36.000]  不過我告訴你
[00:11:36.000 --> 00:11:40.000]  這套電影幾乎像默片
[00:11:40.000 --> 00:11:42.000]  不是很多句說話
[00:11:42.000 --> 00:11:45.000]  數起來不知道有沒有幾十句
[00:11:45.000 --> 00:11:52.000]  是50、50年代、60年代的背景電影
[00:11:52.000 --> 00:11:57.000]  爸爸是非常重規矩
[00:11:57.000 --> 00:11:59.000]  是一個很嚴厲的人
[00:11:59.000 --> 00:12:01.000]  他不是壞人
[00:12:01.000 --> 00:12:04.000]  規矩很重要
[00:12:04.000 --> 00:12:07.000]  媽媽很重愛、很重恩典
[00:12:07.000 --> 00:12:10.000]  爸爸是象徵大自然的紀律
[00:12:10.000 --> 00:12:13.000]  你不做事、不勤力就餓死了
[00:12:13.000 --> 00:12:15.000]  你做錯事就受罰了
[00:12:15.000 --> 00:12:17.000]  媽媽是象徵恩典
[00:12:17.000 --> 00:12:20.000]  做錯事都應該以愛相待
[00:12:20.000 --> 00:12:22.000]  就是這樣,不同的角色
[00:12:22.000 --> 00:12:26.000]  好像很多家庭一樣
[00:12:26.000 --> 00:12:30.000]  這個家庭是經歷很緊張的關係
[00:12:30.000 --> 00:12:33.000]  爸爸因為這麼嚴厲
[00:12:33.000 --> 00:12:35.000]  跟子女沒有話說
[00:12:35.000 --> 00:12:37.000]  幾個兒子
[00:12:37.000 --> 00:12:39.000]  所以關係很僵
[00:12:39.000 --> 00:12:40.000]  沒有話說
[00:12:40.000 --> 00:12:43.000]  我長子特別生爸爸的氣
[00:12:43.000 --> 00:12:45.000]  爸爸很嚴厲、無情
[00:12:45.000 --> 00:12:47.000]  罵就打
[00:12:47.000 --> 00:12:50.000]  當他們受傷的時候
[00:12:50.000 --> 00:12:53.000]  去到媽媽那裡得到安慰
[00:12:53.000 --> 00:12:56.000]  又好像這個家庭一樣
[00:12:56.000 --> 00:12:59.000]  又好像很多家庭一樣
[00:12:59.000 --> 00:13:03.000]  這個家庭是經歷了痛苦和打擊
[00:13:03.000 --> 00:13:08.000]  特別是爸爸原本有一份很安定、很收入的工作
[00:13:08.000 --> 00:13:11.000]  突然間中年的時候失業
[00:13:11.000 --> 00:13:13.000]  家人有點徬徨
[00:13:13.000 --> 00:13:16.000]  爸爸在這個時候有很多生命的反省
[00:13:16.000 --> 00:13:19.000]  另外更加是一件大的慘劇
[00:13:19.000 --> 00:13:22.000]  就是小兒子去當兵
[00:13:22.000 --> 00:13:24.000]  誰知在戰場裡面死了
[00:13:24.000 --> 00:13:30.000]  由這個時候全家人陷入極度的痛苦和失落
[00:13:30.000 --> 00:13:38.000]  雖然是一套劇情不是很激昂的戲
[00:13:38.000 --> 00:13:41.000]  但是這個家庭所面對的問題
[00:13:41.000 --> 00:13:44.000]  其實很多家庭都會面對
[00:13:44.000 --> 00:13:47.000]  跳到這個電影的最後的部分
[00:13:47.000 --> 00:13:49.000]  也是最重要的部分
[00:13:49.000 --> 00:13:51.000]  就是大兒子人到中年
[00:13:51.000 --> 00:13:53.000]  是一個很成功的建築師
[00:13:53.000 --> 00:13:57.000]  但是他每一天的心裡面
[00:13:57.000 --> 00:14:02.000]  都是很悲痛的懷念在戰場裡死去的小孩
[00:14:02.000 --> 00:14:06.000]  終於有一天他有一個幻象
[00:14:06.000 --> 00:14:08.000]  有一個幻象
[00:14:08.000 --> 00:14:11.000]  他看到在一個海邊
[00:14:11.000 --> 00:14:13.000]  他和爸爸媽媽
[00:14:13.000 --> 00:14:17.000]  還有很多其他失去家人的人
[00:14:17.000 --> 00:14:19.000]  他們在這個海邊
[00:14:19.000 --> 00:14:24.000]  和死去的家人重逢
[00:14:24.000 --> 00:14:28.000]  是一個很安靜、安詳的景象
[00:14:28.000 --> 00:14:30.000]  家人重逢
[00:14:30.000 --> 00:14:32.000]  是好的
[00:14:32.000 --> 00:14:34.000]  是好,應該是好
[00:14:34.000 --> 00:14:36.000]  是喜樂的事
[00:14:36.000 --> 00:14:38.000]  很安靜、安詳
[00:14:38.000 --> 00:14:40.000]  這部戲在這裡結束
[00:14:40.000 --> 00:14:43.000]  而這個景象
[00:14:43.000 --> 00:14:45.000]  這個盼望
[00:14:45.000 --> 00:14:50.000]  就是這部戲所呈現給世人的盼望
[00:14:50.000 --> 00:14:55.000]  原來到最後我們可以和家人見面
[00:14:55.000 --> 00:14:57.000]  但是
[00:14:57.000 --> 00:15:00.000]  不見得他們非常的喜樂
[00:15:00.000 --> 00:15:02.000]  因為似乎
[00:15:02.000 --> 00:15:06.000]  在人的生裡面面對的很多問題
[00:15:06.000 --> 00:15:08.000]  他們還沒有得到解決
[00:15:08.000 --> 00:15:10.000]  他們並不是有一種
[00:15:10.000 --> 00:15:14.000]  可以克服這些問題的盼望
[00:15:14.000 --> 00:15:16.000]  家人再走在一起
[00:15:16.000 --> 00:15:20.000]  但是沒有再進一步的盼望
[00:15:20.000 --> 00:15:21.000]  說了這麼久
[00:15:21.000 --> 00:15:23.000]  我不知道你們想不想看這部戲
[00:15:23.000 --> 00:15:24.000]  如果你們想看
[00:15:24.000 --> 00:15:26.000]  可以在YouTube那裡看
[00:15:26.000 --> 00:15:28.000]  好像可以給幾塊錢看
[00:15:28.000 --> 00:15:30.000]  如果你看了之後
[00:15:30.000 --> 00:15:32.000]  請你們回來跟我分享
[00:15:32.000 --> 00:15:35.000]  但是你們喜不喜歡看都好
[00:15:35.000 --> 00:15:41.000]  我們都體會到這個家庭的人性的緊張
[00:15:41.000 --> 00:15:42.000]  張力
[00:15:42.000 --> 00:15:46.000]  體會到這個家庭的高低起跌
[00:15:46.000 --> 00:15:51.000]  也有時候會體會到這個家庭遇到的慘劇
[00:15:51.000 --> 00:15:55.000]  我們很希望
[00:15:55.000 --> 00:15:59.000]  有一天如果是到世界末日的時候
[00:15:59.000 --> 00:16:02.000]  或者是再來生見到家人的時候
[00:16:02.000 --> 00:16:04.000]  我們希望那個時候
[00:16:04.000 --> 00:16:06.000]  過去的一切破碎
[00:16:06.000 --> 00:16:08.000]  不復再有
[00:16:08.000 --> 00:16:10.000]  不再只是這麼低調
[00:16:10.000 --> 00:16:12.000]  這麼安詳
[00:16:12.000 --> 00:16:13.000]  那就算了
[00:16:13.000 --> 00:16:15.000]  我們實在希望
[00:16:15.000 --> 00:16:17.000]  這個世界有新天新地
[00:16:17.000 --> 00:16:19.000]  不再有眼淚
[00:16:19.000 --> 00:16:21.000]  不再有悲傷破碎
[00:16:21.000 --> 00:16:24.000]  但是這部戲沒有提供給我們這個盼望
[00:16:24.000 --> 00:16:30.000]  這部戲《Tree of Life》沒有提供給我們這個安慰
[00:16:30.000 --> 00:16:33.000]  雖然在這部電影開始的時候
[00:16:33.000 --> 00:16:36.000]  都引用了約伯記的一句話
[00:16:36.000 --> 00:16:38.000]  就是神對約伯說
[00:16:38.000 --> 00:16:39.000]  我納大地根基的時候
[00:16:39.000 --> 00:16:40.000]  你在哪裡呢
[00:16:40.000 --> 00:16:42.000]  你若有聰明你說吧
[00:16:42.000 --> 00:16:45.000]  那個時候神聲一同歌唱
[00:16:45.000 --> 00:16:47.000]  神的眾子也都歡呼
[00:16:47.000 --> 00:16:52.000]  好像是一個由神為開始的電影
[00:16:52.000 --> 00:16:54.000]  但是電影一直發展下去
[00:16:54.000 --> 00:16:57.000]  神並沒有角色
[00:16:57.000 --> 00:17:04.000]  而且神並沒有從神而帶來的盼望
[00:17:04.000 --> 00:17:07.000]  事實上不單止是這部電影
[00:17:07.000 --> 00:17:10.000]  有很多電影或電視劇
[00:17:10.000 --> 00:17:12.000]  很創意
[00:17:12.000 --> 00:17:15.000]  很新鮮地探討人死了之後
[00:17:15.000 --> 00:17:17.000]  來生是怎樣的呢
[00:17:17.000 --> 00:17:19.000]  末日是怎樣的呢
[00:17:19.000 --> 00:17:22.000]  可惜越探就越亂
[00:17:22.000 --> 00:17:23.000]  有時你會覺得
[00:17:23.000 --> 00:17:24.000]  如果這樣來生
[00:17:24.000 --> 00:17:28.000]  我寧願沒有來生就算了
[00:17:28.000 --> 00:17:32.000]  甚至有很多宗教所宣告的天堂
[00:17:32.000 --> 00:17:36.000]  都沒有提供給我們人生最初的盼望
[00:17:36.000 --> 00:17:39.000]  就是希望這個世界不再有罪
[00:17:39.000 --> 00:17:41.000]  不再有破碎
[00:17:41.000 --> 00:17:48.000]  我們能夠恢復當初創造美滿的樂園
[00:17:48.000 --> 00:17:50.000]  沒有電影
[00:17:50.000 --> 00:17:52.000]  沒有宗教
[00:17:52.000 --> 00:17:54.000]  給我們真正的盼望
[00:17:54.000 --> 00:17:57.000]  但是和電影相反
[00:17:57.000 --> 00:18:00.000]  聖經一直針對這個問題
[00:18:00.000 --> 00:18:03.000]  當人們在創世上失落的時候
[00:18:03.000 --> 00:18:05.000]  我們去到聖經最後那一段
[00:18:05.000 --> 00:18:06.000]  啟示錄那一段
[00:18:06.000 --> 00:18:09.000]  給我們看到一個重新而來的盼望
[00:18:09.000 --> 00:18:12.000]  清清楚楚地告訴我們
[00:18:12.000 --> 00:18:14.000]  和電影相反
[00:18:14.000 --> 00:18:17.000]  聖經告訴我們的生命樹
[00:18:17.000 --> 00:18:21.000]  是帶給我們絕大的盼望
[00:18:21.000 --> 00:18:23.000]  或者我們一起來看
[00:18:23.000 --> 00:18:25.000]  啟示錄第22章1到6節
[00:18:25.000 --> 00:18:27.000]  我們一起讀好嗎
[00:18:27.000 --> 00:18:29.000]  天使由子時樂
[00:18:29.000 --> 00:18:34.000]  在城內街道當中一道生命水的河
[00:18:34.000 --> 00:18:36.000]  明亮如水晶
[00:18:36.000 --> 00:18:40.000]  從神和羔羊的寶座流出來
[00:18:40.000 --> 00:18:43.000]  在河這邊和那邊有生命樹
[00:18:43.000 --> 00:18:45.000]  結十二月講子
[00:18:45.000 --> 00:18:48.000]  每月都結果子
[00:18:48.000 --> 00:18:51.000]  樹上的葉子乃為以至萬民
[00:18:51.000 --> 00:18:54.000]  以後再沒有就早
[00:18:54.000 --> 00:18:57.000]  在城裡有神和羔羊的寶座
[00:18:57.000 --> 00:19:00.000]  他的僕人都要侍奉他
[00:19:00.000 --> 00:19:02.000]  也要見他的面
[00:19:02.000 --> 00:19:05.000]  他的名字必寫在他們的額上
[00:19:05.000 --> 00:19:07.000]  不再有黑夜
[00:19:07.000 --> 00:19:10.000]  他們也不用燈光、日光
[00:19:10.000 --> 00:19:13.000]  因為主神要光照他們
[00:19:13.000 --> 00:19:17.000]  他們要作王直到永永遠遠
[00:19:17.000 --> 00:19:19.000]  天使又對我說
[00:19:19.000 --> 00:19:23.000]  這些話是真實可信的
[00:19:23.000 --> 00:19:24.000]  我相信在座的兄弟姐妹
[00:19:24.000 --> 00:19:26.000]  很多都不是第一次讀這段聖經
[00:19:26.000 --> 00:19:29.000]  你也知道這段聖經是誰寫的
[00:19:29.000 --> 00:19:33.000]  是耶穌的使徒約翰所寫的
[00:19:33.000 --> 00:19:39.000]  約翰見到一個異象
[00:19:39.000 --> 00:19:42.000]  那時候耶穌已經死了
[00:19:42.000 --> 00:19:45.000]  使徒約翰見到異象
[00:19:45.000 --> 00:19:47.000]  他見到天使
