
[00:00:00.000 --> 00:00:03.000]  歡迎來到聖地網上行的第五集
[00:02:29.400 --> 00:02:30.400]  猶太人的社會裏面
[00:02:30.400 --> 00:02:32.400]  特別是猶太人律法的拉比
[00:02:32.400 --> 00:02:35.400]  他們教學的姿勢是坐下來的
[00:02:35.400 --> 00:02:38.400]  海邊當然是指加利利湖邊
[00:02:38.400 --> 00:02:40.400]  有很多人來到他聽到
[00:02:40.400 --> 00:02:44.400]  你可以想像耶穌就把小艇撐出去
[00:02:44.400 --> 00:02:48.400]  他就面對著岸上的群眾
[00:02:48.400 --> 00:02:53.400]  這個很實體的形容加利利湖的地理
[00:02:53.400 --> 00:02:56.400]  如果我們畫一條橫切面的話
[00:02:56.400 --> 00:02:58.400]  由左至右、由西至東
[00:02:58.400 --> 00:03:00.400]  畫在加利利湖上
[00:03:00.400 --> 00:03:05.400]  你就會發現湖的四周都是斜的山坡
[00:03:05.400 --> 00:03:08.400]  這些加利利湖的湖岸
[00:03:08.400 --> 00:03:10.400]  自然天然的山坡
[00:03:10.400 --> 00:03:13.400]  就變成了天然的劇場
[00:03:13.400 --> 00:03:16.400]  耶穌活躍的地方就是加伯隆
[00:03:16.400 --> 00:03:18.400]  就是湖的西北岸
[00:03:18.400 --> 00:03:20.400]  就是西邊猶太人的地方
[00:03:20.400 --> 00:03:24.400]  只要我們在加伯隆步行南面
[00:03:24.400 --> 00:03:26.400]  大概15分鐘左右
[00:03:26.400 --> 00:03:29.400]  就會發現一個小湖灣
[00:03:29.400 --> 00:03:31.400]  你看看這裡的地景
[00:03:31.400 --> 00:03:33.400]  環境有什麼特別呢?
[00:03:33.400 --> 00:03:35.400]  你看到半圓形的湖灣
[00:03:35.400 --> 00:03:38.400]  然後背後當然是斜的山坡
[00:03:38.400 --> 00:03:41.400]  這個小的山坡就好像成為了一個
[00:03:41.400 --> 00:03:44.400]  天然的羅馬的劇場
[00:03:44.400 --> 00:03:49.400]  事實上有些人來過這個地方實體做研究
[00:03:49.400 --> 00:03:51.400]  做一些聲學上的研究
[00:03:51.400 --> 00:03:52.400]  Acoustic的研究
[00:03:52.400 --> 00:03:55.400]  顯示這個湖灣上的山坡
[00:03:55.400 --> 00:03:58.400]  其實馬路以下可以坐到5000至7000人
[00:03:58.400 --> 00:04:00.400]  加上馬路上的山坡
[00:04:00.400 --> 00:04:05.400]  其實坐了可以有1萬至1萬4千、1萬5千人
[00:04:05.400 --> 00:04:09.400]  比較一些在地中海世界裡面
[00:04:09.400 --> 00:04:12.400]  找到著名的希臘劇場
[00:04:12.400 --> 00:04:15.400]  那些劇場可以坐到1萬4千人
[00:04:15.400 --> 00:04:17.400]  其實相比之下
[00:04:17.400 --> 00:04:20.400]  加里里湖是一個天然的劇場
[00:04:20.400 --> 00:04:22.400]  絕對是不遜色的
[00:04:22.400 --> 00:04:24.400]  你可以想像一下這個地景
[00:04:24.400 --> 00:04:28.400]  耶穌在小船艇上撐出去一點
[00:04:28.400 --> 00:04:31.400]  所有山坡上的群眾都會看到他
[00:04:31.400 --> 00:04:38.400]  並且在山坡上距離耶穌大概100多米的山上
[00:04:38.400 --> 00:04:40.400]  都可以聽得清楚他所說的話
[00:04:40.400 --> 00:04:44.400]  你想一想聖經裡面重要的宗教聚集的地方
[00:04:44.400 --> 00:04:47.400]  例如西乃山羅十界、班布十界
[00:04:47.400 --> 00:04:50.400]  士劍的基利森山
[00:04:50.400 --> 00:04:54.400]  還有士羅、庭柏舊約的回望地方
[00:04:54.400 --> 00:04:57.400]  耶路撒亞等等的地方
[00:04:57.400 --> 00:04:59.400]  其實之所以成為宗教的中心
[00:04:59.400 --> 00:05:02.400]  其中的原因當然是神學上的原因
[00:05:02.400 --> 00:05:04.400]  歷史上的原因
[00:05:04.400 --> 00:05:07.400]  但最重要的原因其實是一些很實際的因素
[00:05:07.400 --> 00:05:10.400]  就是這些地方都有山與谷
[00:05:10.400 --> 00:05:13.400]  成為了一些天然的劇場
[00:05:13.400 --> 00:05:16.400]  人群可以聚集並且聽到
[00:05:16.400 --> 00:05:19.400]  所以有些人說這個加里里湖的小湖灣
[00:05:19.400 --> 00:05:21.400]  叫做殺種者的湖灣
[00:05:21.400 --> 00:05:26.400]  是耶穌說的一個比喻的處境
[00:05:26.400 --> 00:05:28.400]  當然是不是真的在這裡
[00:05:28.400 --> 00:05:29.400]  這個不是重點
[00:05:29.400 --> 00:05:32.400]  因為整個加里里湖的湖邊
[00:05:32.400 --> 00:05:35.400]  全部都是一些天然的劇場
[00:05:35.400 --> 00:05:37.400]  更加重要的是有一個處境
[00:05:37.400 --> 00:05:39.400]  你就會看到比喻裡面說什麼
[00:05:39.400 --> 00:05:41.400]  講道的第一句是耶穌說什麼
[00:05:41.400 --> 00:05:43.400]  他說你們聽
[00:05:43.400 --> 00:05:47.400]  他跟天然劇場上的聽眾說
[00:05:47.400 --> 00:05:48.400]  你們要聽
[00:05:48.400 --> 00:05:50.400]  比喻裡面說到的種子
[00:05:50.400 --> 00:05:53.400]  就是殺在路邊
[00:05:53.400 --> 00:05:55.400]  有些是土淺的石地
[00:05:55.400 --> 00:05:57.400]  有些是荊棘裡面
[00:05:57.400 --> 00:05:58.400]  有些是好的土壤
[00:05:58.400 --> 00:06:00.400]  所以在天然山坡上
[00:06:00.400 --> 00:06:02.400]  劇場上的群眾
[00:06:02.400 --> 00:06:04.400]  他們一看就看到
[00:06:04.400 --> 00:06:06.400]  在常生活中觀察到的東西
[00:06:06.400 --> 00:06:08.400]  路邊土淺的石地
[00:06:08.400 --> 00:06:10.400]  荊棘
[00:06:10.400 --> 00:06:12.400]  好的土壤等等
[00:06:12.400 --> 00:06:15.400]  耶穌是用當時的天時地利
[00:06:15.400 --> 00:06:17.400]  用當時的科技
[00:06:17.400 --> 00:06:19.400]  用當時人們見到
[00:06:19.400 --> 00:06:22.400]  捉到摸到的東西來講道
[00:06:22.400 --> 00:06:24.400]  殺種的比喻有什麼特別地方呢?
[00:06:24.400 --> 00:06:26.400]  特別是在馬後福音
[00:06:26.400 --> 00:06:28.400]  就是耶穌第一個比喻
[00:06:28.400 --> 00:06:30.400]  第一個parable
[00:06:30.400 --> 00:06:32.400]  這個比喻就是挑戰我們
[00:06:32.400 --> 00:06:36.400]  你願不願意成為一個願意聽到
[00:06:36.400 --> 00:06:38.400]  並且願意接受的人
[00:06:38.400 --> 00:06:42.400]  不是再挑戰一些外界的環境因素
[00:06:42.400 --> 00:06:44.400]  在劇場裡面沒理由看不到
[00:06:44.400 --> 00:06:46.400]  沒理由聽不到
[00:06:46.400 --> 00:06:48.400]  留意馬可方的上文
[00:06:48.400 --> 00:06:52.400]  馬可刻意將一些不聽到的人說出來
[00:06:52.400 --> 00:06:55.400]  他刻意將法利塞人
[00:06:55.400 --> 00:06:57.400]  就是當時宗教的權貴
[00:06:57.400 --> 00:07:01.400]  他們的耳朵是聽到耶穌所說的話
[00:07:01.400 --> 00:07:03.400]  眼睛是看到耶穌所做的
[00:07:03.400 --> 00:07:06.400]  但是他們不願意接受
[00:07:06.400 --> 00:07:08.400]  不願意去承認
[00:07:08.400 --> 00:07:11.400]  甚至想去除滅耶穌
[00:07:11.400 --> 00:07:13.400]  第一個比喻就是問我們
[00:07:13.400 --> 00:07:17.400]  到底我們心裡面是否願意去接受主的道
[00:07:17.400 --> 00:07:20.400]  我們的心是否一個好的土壤
[00:07:20.400 --> 00:07:21.400]  好的泥土
[00:07:21.400 --> 00:07:23.400]  願意讓這些道
[00:07:23.400 --> 00:07:25.400]  塞在我們的心裡面
[00:07:25.400 --> 00:07:27.400]  能夠去成長
[00:07:27.400 --> 00:07:28.400]  所以最後的時候
[00:07:28.400 --> 00:07:31.400]  有意可停的就應當停
[00:07:31.400 --> 00:07:36.400]  (音樂)
[00:07:36.400 --> 00:08:05.400]  (音樂)
[00:08:05.400 --> 00:08:09.400]  我們再次出發到湖灣的山上
[00:08:09.400 --> 00:08:11.400]  這個地方上次提過了
[00:08:11.400 --> 00:08:13.400]  就是叫做八福山
[00:08:13.400 --> 00:08:15.400]  Mount of Beatitudes
[00:08:15.400 --> 00:08:17.400]  這裡紀念耶穌最著名的港島
[00:08:17.400 --> 00:08:21.400]  登山部分Sermon on the Mount的地方
[00:08:21.400 --> 00:08:23.400]  這裡天主教的教堂
[00:08:23.400 --> 00:08:25.400]  環境是非常優靜
[00:08:25.400 --> 00:08:28.400]  下面就看到很漂亮的加利利湖
[00:08:28.400 --> 00:08:31.400]  這個現代教堂是1936年建造的
[00:08:31.400 --> 00:08:33.400]  它的設計是很簡樸
[00:08:33.400 --> 00:08:35.400]  一點都不浮誇
[00:08:35.400 --> 00:08:38.400]  我覺得與登山部分所講
[00:08:38.400 --> 00:08:40.400]  與世不同的價值
[00:08:40.400 --> 00:08:43.400]  那種教導的精神其實都很符合
[00:08:43.400 --> 00:08:46.400]  過去一千六百多年
[00:08:46.400 --> 00:08:49.400]  初期的信徒特別拜占庭時期
[00:08:49.400 --> 00:08:51.400]  他們來到這個地方
[00:08:51.400 --> 00:08:54.400]  他們就要去讀耶穌的八福
[00:08:54.400 --> 00:08:56.400]  讀耶穌的登山部分
[00:08:56.400 --> 00:08:58.400]  到底是不是這個地方
[00:08:58.400 --> 00:09:00.400]  耶穌就站在這裡講登山部分呢?
[00:09:00.400 --> 00:09:02.400]  當然我們無從稽考
[00:09:02.400 --> 00:09:04.400]  但是二千年前
[00:09:04.400 --> 00:09:07.400]  耶穌和門徒所見到的景色
[00:09:07.400 --> 00:09:11.400]  山與水其實與今天相似
[00:09:11.400 --> 00:09:14.400]  我們欣賞這個教堂之餘
[00:09:14.400 --> 00:09:16.400]  我們不如就去讀讀
[00:09:16.400 --> 00:09:19.400]  登山部分的頭一段八福
[00:09:19.400 --> 00:09:21.400]  這是新日本的翻譯
[00:09:21.400 --> 00:09:23.400]  馬太福音第五章
[00:09:23.400 --> 00:09:27.400]  耶穌看見群眾就上了山
[00:09:27.400 --> 00:09:31.400]  他坐下之後門徒來到他跟前
[00:09:31.400 --> 00:09:34.400]  他就開口教訓他們
[00:09:34.400 --> 00:09:36.400]  心靈疲乏的人有福了
[00:09:36.400 --> 00:09:38.400]  因為天國是他們的
[00:09:38.400 --> 00:09:40.400]  哀痛的人有福了
[00:09:40.400 --> 00:09:43.400]  因為他們必得安慰
[00:09:43.400 --> 00:09:45.400]  溫柔的人有福了
[00:09:45.400 --> 00:09:47.400]  因為他們必承受地土
[00:09:47.400 --> 00:09:50.400]  愛慕公義如基如學的人有福了
[00:09:50.400 --> 00:09:53.400]  因為他們必得飽足
[00:09:53.400 --> 00:09:55.400]  憐憫人的人有福了
[00:09:55.400 --> 00:09:57.400]  因為他們必蒙憐憫
[00:09:57.400 --> 00:09:59.400]  內心清潔的人有福了
[00:09:59.400 --> 00:10:02.400]  因為他們必看見神
[00:10:02.400 --> 00:10:04.400]  使人和平的人有福了
[00:10:04.400 --> 00:10:07.400]  因為他們必稱為神的兒子
[00:10:07.400 --> 00:10:09.400]  為義遭受迫害的人有福了
[00:10:09.400 --> 00:10:12.400]  因為天國是他們的
[00:10:12.400 --> 00:10:15.400]  人若因我的緣故辱罵你們
[00:10:15.400 --> 00:10:18.400]  迫害你們並且捏造各樣壞話
[00:10:18.400 --> 00:10:21.400]  誹謗你們你們就有福了
[00:10:21.400 --> 00:10:24.400]  你們應該歡喜快樂
[00:10:24.400 --> 00:10:27.400]  因為在天上的賞賜是大的
[00:10:27.400 --> 00:10:30.400]  在你們以前的先知
[00:10:30.400 --> 00:10:33.400]  他們也曾這樣迫害
[00:10:33.400 --> 00:10:35.400]  這裡提到福、Blessing
[00:10:35.400 --> 00:10:38.400]  不是我們華人想像的那種
[00:10:38.400 --> 00:10:40.400]  有錢現在可以發達
[00:10:40.400 --> 00:10:42.400]  而在聖經裡面說有福
[00:10:42.400 --> 00:10:44.400]  是最終得賞賜的意思
[00:10:44.400 --> 00:10:47.400]  雖然現在未必是順境
[00:10:47.400 --> 00:10:49.400]  但他們知道有盼望
[00:10:49.400 --> 00:10:52.400]  將來一定上帝會賞賜他們
[00:10:52.400 --> 00:10:54.400]  所以他們現在就能夠
[00:10:54.400 --> 00:10:57.400]  繼續忍耐和相信
[00:10:57.400 --> 00:11:00.400]  這裡提到的動作也很重要
[00:11:00.400 --> 00:11:04.400]  這裡提到耶穌上山去講登山部分
[00:11:04.400 --> 00:11:06.400]  猶太人一想起的時候
[00:11:06.400 --> 00:11:08.400]  就會想起舊約裡面
[00:11:08.400 --> 00:11:10.400]  很多時候都會上山
[00:11:10.400 --> 00:11:12.400]  摩西上西乃山
[00:11:12.400 --> 00:11:14.400]  他就拿上帝的律法
[00:11:14.400 --> 00:11:19.400]  頒佈律法的條文給神的子民
[00:11:19.400 --> 00:11:22.400]  所以馬太福音也特意將耶穌的講道
[00:11:22.400 --> 00:11:27.400]  看成是摩西上山拿律法的一樣
[00:11:27.400 --> 00:11:30.400]  馬太福音由開始到現在
[00:11:30.400 --> 00:11:33.400]  五章聖經都形容到耶穌
[00:11:33.400 --> 00:11:35.400]  好像另一個摩西
[00:11:35.400 --> 00:11:36.400]  新的摩西
[00:11:36.400 --> 00:11:39.400]  甚至比摩西更大的救主
[00:11:39.400 --> 00:11:41.400]  耶穌出生的時候
[00:11:41.400 --> 00:11:43.400]  摩西的出生也是一樣
[00:11:43.400 --> 00:11:45.400]  摩西出生被暴君法路追殺
[00:11:45.400 --> 00:11:47.400]  耶穌出生也是一樣
[00:11:47.400 --> 00:11:49.400]  摩西從埃及出來
[00:11:49.400 --> 00:11:51.400]  經過曠野才進入迦南地
[00:11:51.400 --> 00:11:53.400]  耶穌也是一樣
[00:11:53.400 --> 00:11:54.400]  下了埃及
[00:11:54.400 --> 00:11:56.400]  然後上帝帶他出來
[00:11:56.400 --> 00:11:58.400]  然後來到以色列這個地方
[00:11:58.400 --> 00:12:00.400]  並且四十天受他試探
[00:12:00.400 --> 00:12:03.400]  耶穌在這裡一樣上山
[00:12:03.400 --> 00:12:05.400]  他就去頒佈天國的律法
[00:12:05.400 --> 00:12:10.400]  就是說聽了又願意遵循神話語的人
[00:12:10.400 --> 00:12:12.400]  這些才是真正天國的子民
[00:12:12.400 --> 00:12:14.400]  真正他的門徒
[00:12:14.400 --> 00:12:18.400]  到底我們是不是真正耶穌的門徒呢?
[00:12:18.400 --> 00:12:20.400]  在這個地方
[00:12:20.400 --> 00:12:22.400]  我們可以看到
[00:12:22.400 --> 00:12:24.400]  耶穌的律法
[00:12:24.400 --> 00:12:26.400]  在這個地方
[00:12:26.400 --> 00:12:28.400]  我們可以看到
[00:12:28.400 --> 00:12:30.400]  耶穌的律法
[00:12:30.400 --> 00:12:32.400]  在這個地方
[00:12:32.400 --> 00:12:34.400]  我們可以看到
[00:12:34.400 --> 00:12:36.400]  耶穌的律法
[00:12:36.400 --> 00:12:38.400]  在這個地方
[00:12:38.400 --> 00:12:40.400]  我們可以看到
[00:12:40.400 --> 00:12:42.400]  耶穌的律法
[00:12:42.400 --> 00:12:44.400]  在這個地方
[00:12:44.400 --> 00:12:46.400]  我們可以看到
[00:12:46.400 --> 00:12:48.400]  耶穌的律法
[00:12:48.400 --> 00:12:50.400]  在這個地方
[00:12:50.400 --> 00:12:52.400]  我們可以看到
[00:12:52.400 --> 00:12:54.400]  耶穌的律法
[00:12:54.400 --> 00:12:56.400]  在這個地方
[00:12:56.400 --> 00:12:58.400]  我們可以看到
[00:12:58.400 --> 00:13:00.400]  耶穌的律法
[00:13:00.400 --> 00:13:02.400]  在這個地方
[00:13:02.400 --> 00:13:04.400]  我們可以看到
[00:13:04.400 --> 00:13:06.400]  耶穌的律法
[00:13:06.400 --> 00:13:08.400]  在這個地方
[00:13:08.400 --> 00:13:10.400]  我們可以看到
[00:13:10.400 --> 00:13:12.400]  耶穌的律法
[00:13:12.400 --> 00:13:14.400]  在這個地方
[00:13:14.400 --> 00:13:16.400]  在這個地方
[00:13:16.400 --> 00:13:18.400]  我們可以看到
[00:13:18.400 --> 00:13:20.400]  耶穌的律法
[00:13:20.400 --> 00:13:22.400]  在這個地方
[00:13:22.400 --> 00:13:24.400]  我們可以看到
[00:13:24.400 --> 00:13:26.400]  耶穌的律法
[00:13:26.400 --> 00:13:28.400]  在這個地方
[00:13:28.400 --> 00:13:30.400]  我們可以看到
[00:13:30.400 --> 00:13:32.400]  耶穌的律法
[00:13:32.400 --> 00:13:34.400]  在這個地方
[00:13:34.400 --> 00:13:36.400]  我們可以看到
[00:13:36.400 --> 00:13:38.400]  耶穌的律法
[00:13:38.400 --> 00:13:40.400]  在這個地方
[00:13:40.400 --> 00:13:42.400]  我們可以看到
[00:13:42.400 --> 00:13:44.400]  耶穌的律法
[00:13:44.400 --> 00:13:46.400]  在這個地方
[00:13:46.400 --> 00:13:48.400]  我們可以看到
[00:13:48.400 --> 00:13:50.400]  耶穌的律法
[00:13:50.400 --> 00:13:52.400]  在這個地方
[00:13:52.400 --> 00:13:54.400]  我們可以看到
[00:13:54.400 --> 00:13:56.400]  耶穌的律法
[00:13:56.400 --> 00:13:58.400]  在這個地方
[00:13:58.400 --> 00:14:00.400]  我們可以看到
[00:14:00.400 --> 00:14:02.400]  耶穌的律法
[00:14:02.400 --> 00:14:04.400]  在這個地方
[00:14:04.400 --> 00:14:06.400]  我們可以看到
[00:14:06.400 --> 00:14:08.400]  耶穌的律法
[00:14:08.400 --> 00:14:10.400]  在這個地方
[00:14:10.400 --> 00:14:12.400]  我們可以看到
[00:14:12.400 --> 00:14:14.400]  耶穌的律法
[00:14:14.400 --> 00:14:16.400]  在這個地方
[00:14:16.400 --> 00:14:18.400]  我們可以看到
[00:14:18.400 --> 00:14:20.400]  耶穌的律法
[00:14:20.400 --> 00:14:22.400]  在這個地方
[00:14:22.400 --> 00:14:24.400]  我們可以看到
[00:14:24.400 --> 00:14:26.400]  耶穌的律法
[00:14:26.400 --> 00:14:28.400]  在這個地方
[00:14:28.400 --> 00:14:30.400]  我們可以看到
[00:14:30.400 --> 00:14:32.400]  耶穌的律法
[00:14:32.400 --> 00:14:34.400]  在這個地方
[00:14:34.400 --> 00:14:36.400]  我們可以看到
[00:14:36.400 --> 00:14:38.400]  耶穌的律法
[00:14:38.400 --> 00:14:40.400]  在這個地方
[00:14:40.400 --> 00:14:42.400]  所以麥當勞的莫大拉
[00:14:42.400 --> 00:14:44.400]  是盛產鹹魚
[00:14:44.400 --> 00:14:46.400]  並且釀製過的魚
[00:14:46.400 --> 00:14:48.400]  並且釀製過的魚
[00:14:48.400 --> 00:14:50.400]  用鹽醃過的魚
[00:14:50.400 --> 00:14:52.400]  是馳名海外的
[00:14:52.400 --> 00:14:54.400]  甚至一些羅馬
[00:14:54.400 --> 00:14:56.400]  希臘的地理學家
[00:14:56.400 --> 00:14:58.400]  都說這個地方
[00:14:58.400 --> 00:15:00.400]  是很出名的
[00:15:00.400 --> 00:15:02.400]  譬如其中一個地理學家
[00:15:02.400 --> 00:15:04.400]  叫做Strabo
[00:15:04.400 --> 00:15:06.400]  他提過莫大拉這個地方
[00:15:06.400 --> 00:15:08.400]  他提過莫大拉這個地方
[00:15:08.400 --> 00:15:10.400]  是一個名叫Tarachia的地方
[00:15:10.400 --> 00:15:12.400]  是一個名叫Tarachia的地方
[00:15:12.400 --> 00:15:14.400]  那裡的湖供應上好的魚
[00:15:14.400 --> 00:15:16.400]  用鹽醃過的
[00:15:16.400 --> 00:15:18.400]  然後岸上有不同的果樹
[00:15:18.400 --> 00:15:20.400]  所以看到莫大拉的時候
[00:15:20.400 --> 00:15:22.400]  會想起鹽和用鹽醃過的魚
[00:15:22.400 --> 00:15:24.400]  會想起鹽和用鹽醃過的魚
[00:15:24.400 --> 00:15:26.400]  這些鹹魚是馳名海外的
[00:15:26.400 --> 00:15:28.400]  莫大拉的麥當勞
[00:15:28.400 --> 00:15:30.400]  過去十年有很多新的發現
[00:15:30.400 --> 00:15:32.400]  其中一個最重要的
[00:15:32.400 --> 00:15:34.400]  就是一個一世紀的猶太人會堂
[00:15:34.400 --> 00:15:36.400]  這個對大家來說
[00:15:36.400 --> 00:15:38.400]  絕對不陌生
[00:15:38.400 --> 00:15:40.400]  你看過之前的幾集
[00:15:40.400 --> 00:15:42.400]  我們看過多少個會堂
[00:15:42.400 --> 00:15:44.400]  加伯隆有一個很大的
[00:15:44.400 --> 00:15:46.400]  那撒勒有一個重建的
[00:15:46.400 --> 00:15:48.400]  你知道這些猶太人的會堂
[00:15:48.400 --> 00:15:50.400]  有一個格式
[00:15:50.400 --> 00:15:52.400]  三面可以坐人
[00:15:52.400 --> 00:15:54.400]  中間就是港台的地方
[00:15:54.400 --> 00:15:56.400]  這個會堂特別的地方
[00:15:56.400 --> 00:15:58.400]  就是發現一個方塊的石
[00:15:58.400 --> 00:16:00.400]  有裝飾的
[00:16:00.400 --> 00:16:02.400]  學者叫做莫大拉石
[00:16:02.400 --> 00:16:04.400]  這個莫大拉石
[00:16:04.400 --> 00:16:06.400]  幾邊就有裝飾
[00:16:06.400 --> 00:16:08.400]  我們簡單說說
[00:16:08.400 --> 00:16:10.400]  有兩個大的水瓶
[00:16:10.400 --> 00:16:12.400]  封城的水
[00:16:12.400 --> 00:16:14.400]  而且刻上一個三腳的
[00:16:14.400 --> 00:16:16.400]  七燈台
[00:16:16.400 --> 00:16:18.400]  大家不知道能不能看到
[00:16:18.400 --> 00:16:20.400]  這個很特別
[00:16:20.400 --> 00:16:22.400]  這個七燈台的雕刻
[00:16:22.400 --> 00:16:24.400]  至今是最古舊的
[00:16:24.400 --> 00:16:26.400]  最早期的七燈台的石刻圖
[00:16:26.400 --> 00:16:28.400]  畫出這個燈台的人
[00:16:28.400 --> 00:16:30.400]  很可能都是親眼見過
[00:16:30.400 --> 00:16:32.400]  可能是祭司
[00:16:32.400 --> 00:16:34.400]  在聖殿裏面見過七燈台
[00:16:34.400 --> 00:16:36.400]  這個古漁港
[00:16:36.400 --> 00:16:38.400]  另一邊就是一個很蓬勃的漁市場
[00:16:38.400 --> 00:16:40.400]  一個市場
[00:16:40.400 --> 00:16:42.400]  裏面有很多的水池
[00:16:42.400 --> 00:16:44.400]  當然有些不是養魚的
[00:16:44.400 --> 00:16:46.400]  有些是猶太人的潔淨池
[00:16:46.400 --> 00:16:48.400]  但也有一些是塑膠的
[00:16:48.400 --> 00:16:50.400]  一些是魚池
[00:16:50.400 --> 00:16:52.400]  那些漁民捕捉了的魚
[00:16:52.400 --> 00:16:54.400]  就會放在魚池上面
[00:16:54.400 --> 00:16:56.400]  暫時不可以
[00:16:56.400 --> 00:16:58.400]  因為魚池是很大
[00:16:58.400 --> 00:17:00.400]  所以就放在漁池上面
[00:17:00.400 --> 00:17:02.400]  暫時養著牠們
[00:17:02.400 --> 00:17:04.400]  這個就考考大家
[00:17:04.400 --> 00:17:06.400]  看到這個圖的時候
[00:17:06.400 --> 00:17:08.400]  不知道大家能不能找到一個石碼頭
[00:17:08.400 --> 00:17:10.400]  和一些停船用的石
[00:17:10.400 --> 00:17:14.400]  當時的水當然比現在多
[00:17:14.400 --> 00:17:16.400]  所以已經浸到上來
[00:17:16.400 --> 00:17:18.400]  這個地方
[00:17:18.400 --> 00:17:20.400]  細心一點看看
[00:17:20.400 --> 00:17:22.400]  這裏一排的石
[00:17:22.400 --> 00:17:24.400]  其實就是一個碼頭
[00:17:24.400 --> 00:17:26.400]  碼頭的邊上凸出來的
[00:17:26.400 --> 00:17:28.400]  幾塊石
[00:17:28.400 --> 00:17:30.400]  石上面有洞
[00:17:30.400 --> 00:17:34.400]  那些洞就可以給繩綁在上面
[00:17:34.400 --> 00:17:36.400]  小的漁船就可以
[00:17:36.400 --> 00:17:38.400]  停泊在岸邊
[00:17:38.400 --> 00:17:40.400]  所以不同的漁港
[00:17:40.400 --> 00:17:42.400]  捕捉到的魚就會運到這裏
[00:17:42.400 --> 00:17:44.400]  然後養著牠們
