
[00:00:00.000 --> 00:00:16.120]  今天我們想來強調一個主題
[00:04:56.440 --> 00:05:00.440]  是需要我們明白當時發生了什麼事
[00:05:00.440 --> 00:05:02.440]  他在這裏說什麼呢
[00:05:02.440 --> 00:05:06.440]  他說他們只是向猶太人港島
[00:05:06.440 --> 00:05:09.440]  其他人他們都不說
[00:05:09.440 --> 00:05:10.440]  為什麼呢
[00:05:10.440 --> 00:05:12.440]  原來安提柯這個地方
[00:05:12.440 --> 00:05:16.440]  如果你查一下當時的新聞的歷史
[00:05:16.440 --> 00:05:18.440]  你就知道幾年前
[00:05:18.440 --> 00:05:19.440]  這件事發生幾年前
[00:05:19.440 --> 00:05:23.440]  就有猶太人和希臘人或者羅馬人
[00:05:23.440 --> 00:05:25.440]  有一個很大的衝突
[00:05:25.440 --> 00:05:27.440]  死了很多的猶太人
[00:05:27.440 --> 00:05:29.440]  因為種族歧視的問題
[00:05:29.440 --> 00:05:33.440]  耶路撒冷總部的大祭司
[00:05:33.440 --> 00:05:36.440]  就派了三千個男丁上去安提柯
[00:05:36.440 --> 00:05:40.440]  然後就將那裏的愛邦人又殺了很多
[00:05:40.440 --> 00:05:42.440]  這些叫做劈友
[00:05:42.440 --> 00:05:44.440]  這些真正的劈友
[00:05:44.440 --> 00:05:48.440]  就是愛邦人和猶太人
[00:05:48.440 --> 00:05:51.440]  希臘人和猶太人是河水不犯井水
[00:05:51.440 --> 00:05:53.440]  所以那些猶太人基督徒
[00:05:53.440 --> 00:05:55.440]  之前上到安提柯的時候
[00:05:55.440 --> 00:05:58.440]  只是和自己同聲同氣的人來港島
[00:05:58.440 --> 00:06:00.440]  自己種族的人就說
[00:06:00.440 --> 00:06:02.440]  但是這裏第一個突破是什麼呢
[00:06:02.440 --> 00:06:04.440]  居然有這樣的信徒
[00:06:04.440 --> 00:06:06.440]  來到安提柯的時候
[00:06:06.440 --> 00:06:10.440]  他們不單止向自己的種族的人來港島
[00:06:10.440 --> 00:06:12.440]  甚至向希臘人
[00:06:12.440 --> 00:06:15.440]  即是愛邦人來傳講耶穌基督
[00:06:15.440 --> 00:06:20.440]  這個是第一個革命
[00:06:20.440 --> 00:06:24.440]  打破了這個僵局
[00:06:24.440 --> 00:06:28.440]  然後有一些愛邦人來信署
[00:06:28.440 --> 00:06:33.440]  我想問你福音是為什麼人而設的
[00:06:33.440 --> 00:06:37.440]  是不是只是為和我們同聲同氣的人而設
[00:06:37.440 --> 00:06:40.440]  我們講廣東話的
[00:06:40.440 --> 00:06:42.440]  我們大粵語民族的
[00:06:42.440 --> 00:06:44.440]  只是為我們而設的
[00:06:44.440 --> 00:06:46.440]  當然不是
[00:06:46.440 --> 00:06:48.440]  是為所有人而設的
[00:06:48.440 --> 00:06:50.440]  無論他講什麼話
[00:06:50.440 --> 00:06:52.440]  他是什麼種族都好
[00:06:52.440 --> 00:06:54.440]  我們其實都有這樣的機會
[00:06:54.440 --> 00:06:56.440]  或者有這樣的推動力
[00:06:56.440 --> 00:06:59.440]  我們應該要向他們傳講耶穌基督
[00:06:59.440 --> 00:07:01.440]  教會應該是這樣
[00:07:01.440 --> 00:07:03.440]  因為我們教會也是這樣
[00:07:03.440 --> 00:07:06.440]  不只是我們同聲同氣的人走在一起就算了
[00:07:06.440 --> 00:07:10.440]  安提柯的信徒就是有這樣的心智
[00:07:10.440 --> 00:07:14.440]  原來帶著這個福音是一個普世的福音
[00:07:14.440 --> 00:07:16.440]  任何人都適合聽
[00:07:16.440 --> 00:07:18.440]  任何人都應該要知道
[00:07:18.440 --> 00:07:20.440]  他裏面講到
[00:07:20.440 --> 00:07:25.440]  那些因屍體犯的人遭患難四散的門徒
[00:07:25.440 --> 00:07:27.440]  那些人沒有名字
[00:07:27.440 --> 00:07:29.440]  可能當中沒有誰出名
[00:07:29.440 --> 00:07:32.440]  屍體犯殉道之後
[00:07:32.440 --> 00:07:35.440]  這些信徒被四散到不同地方
[00:07:35.440 --> 00:07:37.440]  他們其實帶著福音到處去
[00:07:37.440 --> 00:07:40.440]  其實你看小行傳這本書
[00:07:40.440 --> 00:07:45.440]  那些因迫害而四散的門徒
[00:07:45.440 --> 00:07:47.440]  其實這是第二次出現
[00:07:47.440 --> 00:07:50.440]  第一次出現是什麼時候呢?第八章
[00:07:50.440 --> 00:07:52.440]  第八章發生什麼事呢?
[00:07:52.440 --> 00:07:53.440]  之前發生什麼事呢?
[00:07:53.440 --> 00:07:56.440]  屍體犯被害之後
[00:07:56.440 --> 00:07:57.440]  門徒四散
[00:07:57.440 --> 00:08:01.440]  然後教會的領袖也有被四散
[00:08:01.440 --> 00:08:03.440]  肥力是其中一個
[00:08:03.440 --> 00:08:04.440]  或者Peter
[00:08:04.440 --> 00:08:08.440]  這兩個人就去了有意外的地方傳福音
[00:08:08.440 --> 00:08:09.440]  然後有人信了主
[00:08:09.440 --> 00:08:12.440]  甚至有埃及的人信了主
[00:08:12.440 --> 00:08:14.440]  現在小行傳十一章十九節
[00:08:14.440 --> 00:08:16.440]  又講門徒又四散
[00:08:16.440 --> 00:08:19.440]  他們散到安提柯的地方
[00:08:19.440 --> 00:08:23.440]  然後他們又將福音傳到更遠的地方
[00:08:23.440 --> 00:08:26.440]  其實兩件事是平行的
[00:08:26.440 --> 00:08:28.440]  就是告訴我們
[00:08:28.440 --> 00:08:31.440]  縱使我們不一定是教會的領袖
[00:08:31.440 --> 00:08:35.440]  什麼牧師什麼有title的宣教士
[00:08:35.440 --> 00:08:38.440]  不是肥力我們不是彼得
[00:08:38.440 --> 00:08:41.440]  但是我們四散到周圍的地方的時候
[00:08:41.440 --> 00:08:43.440]  我們就等於他們一樣
[00:08:43.440 --> 00:08:48.440]  並且我們將福音傳到更遠的地方
[00:08:48.440 --> 00:08:50.440]  兩個故事平行就是告訴我們
[00:08:50.440 --> 00:08:52.440]  所謂普通的信徒
[00:08:52.440 --> 00:08:55.440]  我們覺得我們是Late Christians
[00:08:55.440 --> 00:08:57.440]  或者我們是平信徒
[00:08:57.440 --> 00:08:59.440]  其實我們和教會的領袖宣教士
[00:08:59.440 --> 00:09:01.440]  其實在做同一件事
[00:09:01.440 --> 00:09:05.440]  就是我們將福音傳到更遠的地方
[00:09:05.440 --> 00:09:08.440]  我們教會很多時候
[00:09:08.440 --> 00:09:11.440]  有一個迷
[00:09:11.440 --> 00:09:13.440]  就是明星迷
[00:09:13.440 --> 00:09:15.440]  我覺得如果有些藝人
[00:09:15.440 --> 00:09:16.440]  是基督徒的藝人
[00:09:16.440 --> 00:09:19.440]  請他來這裡傳福音就好了
[00:09:19.440 --> 00:09:21.440]  因為他賣座
[00:09:21.440 --> 00:09:23.440]  如果印海報
[00:09:23.440 --> 00:09:27.440]  Mark Sir有個分享會
[00:09:27.440 --> 00:09:29.440]  分享他自己的見證和經歷
[00:09:29.440 --> 00:09:31.440]  有沒有人來?沒有人來
[00:09:31.440 --> 00:09:35.440]  關心賢就不同了
[00:09:35.440 --> 00:09:37.440]  如果關心賢來就幾百人來
[00:09:37.440 --> 00:09:39.440]  號召力夠
[00:09:39.440 --> 00:09:41.440]  但這裡想告訴你什麼呢?
[00:09:41.440 --> 00:09:43.440]  原來我們每一個信徒
[00:09:43.440 --> 00:09:46.440]  我們都是宣教士
[00:09:46.440 --> 00:09:48.440]  他們是什麼人
[00:09:48.440 --> 00:09:51.440]  他們只不過是普通的基督徒
[00:09:51.440 --> 00:09:53.440]  所以每一個人都是宣教士
[00:09:53.440 --> 00:09:55.440]  你去歐洲玩的時候
[00:09:55.440 --> 00:09:57.440]  有沒有想過當地教會的需要
[00:09:57.440 --> 00:09:59.440]  你去日本玩的時候
[00:09:59.440 --> 00:10:01.440]  有沒有想過當地教會的需要
[00:10:01.440 --> 00:10:03.440]  有很多宣教士需要我們支持
[00:10:03.440 --> 00:10:05.440]  需要我們祈禱
[00:10:05.440 --> 00:10:07.440]  需要我們和他們同工
[00:10:07.440 --> 00:10:09.440]  我記得有一次我自己一個人
[00:10:09.440 --> 00:10:11.440]  去到埃及的開羅
[00:10:11.440 --> 00:10:15.440]  我擠了很久的巴士和的士
[00:10:15.440 --> 00:10:17.440]  我才去到那個地方
[00:10:17.440 --> 00:10:19.440]  因為有一個牧師我認識的
[00:10:19.440 --> 00:10:21.440]  那裡有一個宣教士
[00:10:21.440 --> 00:10:23.440]  不如去探望他
[00:10:23.440 --> 00:10:26.440]  我約了他去餐廳等
[00:10:26.440 --> 00:10:29.440]  等了一個小時因為他有遲到
[00:10:29.440 --> 00:10:31.440]  大家談了一晚
[00:10:31.440 --> 00:10:34.440]  他一個人在那裡做阿拉伯的服務工作
[00:10:34.440 --> 00:10:36.440]  很孤單
[00:10:36.440 --> 00:10:38.440]  很孤單
[00:10:38.440 --> 00:10:40.440]  所以有人為他祈禱
[00:10:40.440 --> 00:10:41.440]  所以去支持他
[00:10:41.440 --> 00:10:43.440]  我們每一個人去到哪一處
[00:10:43.440 --> 00:10:47.440]  其實我們都是被四散的信徒
[00:10:47.440 --> 00:10:49.440]  第二點我想和你說的
[00:10:49.440 --> 00:10:51.440]  就是我們每一個基督徒都是牧者
[00:10:51.440 --> 00:10:53.440]  11章22字
[00:10:53.440 --> 00:10:56.440]  他說這個風聲傳到耶路撒冷教會的耳中的時候
[00:10:56.440 --> 00:10:59.440]  總部耶路撒冷教會的總部
[00:10:59.440 --> 00:11:03.440]  他打發一個人去探索一下到底發生什麼事
[00:11:03.440 --> 00:11:05.440]  他打發了一個人叫巴拿巴
[00:11:05.440 --> 00:11:08.440]  巴拿巴去到安提河
[00:11:08.440 --> 00:11:10.440]  他去到那裡的時候
[00:11:10.440 --> 00:11:13.440]  他見到上帝所賜的恩就歡喜
[00:11:13.440 --> 00:11:16.440]  並且勸勉眾人立定心志
[00:11:16.440 --> 00:11:18.440]  恆久靠主
[00:11:18.440 --> 00:11:21.440]  這個巴拿巴原本是一個好人
[00:11:21.440 --> 00:11:23.440]  被聖靈充滿大有信心
[00:11:23.440 --> 00:11:28.440]  於是有很多人來去歸服了主
[00:11:28.440 --> 00:11:31.440]  巴拿巴作為一個猶太人的信徒
[00:11:31.440 --> 00:11:35.440]  去到安提河一個比較多愛幫人的教會
[00:11:35.440 --> 00:11:36.440]  他做什麼?
[00:11:36.440 --> 00:11:38.440]  他不是潑冷水
[00:11:38.440 --> 00:11:40.440]  他去支持他們
[00:11:40.440 --> 00:11:42.440]  去鼓勵他們
[00:11:42.440 --> 00:11:48.440]  不是隨便你們自己做
[00:11:48.440 --> 00:11:50.440]  他是幫助他們然後牧養他們
[00:11:50.440 --> 00:11:52.440]  見到新的一代開始
[00:11:52.440 --> 00:11:54.440]  見到新的教會開始
[00:11:54.440 --> 00:11:56.440]  見到新的宣教的工作
[00:11:56.440 --> 00:11:57.440]  是值得歡喜的
[00:11:57.440 --> 00:12:00.440]  值得去鼓勵的
[00:12:00.440 --> 00:12:01.440]  事實上這個巴拿巴
[00:12:01.440 --> 00:12:04.440]  由小林傳開始介紹他的時候
[00:12:04.440 --> 00:12:06.440]  他就是願意奉獻
[00:12:06.440 --> 00:12:08.440]  願意出錢出力
[00:12:08.440 --> 00:12:10.440]  來推動教會方面的工作
[00:12:10.440 --> 00:12:12.440]  就是因為這個緣故
[00:12:12.440 --> 00:12:16.440]  所以安提河教會就能夠被建立出來
[00:12:16.440 --> 00:12:20.440]  於是我們其實就是巴拿巴
[00:12:20.440 --> 00:12:23.440]  我們就是帶著我們的使命來到教會
[00:12:23.440 --> 00:12:27.440]  我們去到堅強的教會
[00:12:27.440 --> 00:12:31.440]  使教會能夠得到更多好處
[00:12:31.440 --> 00:12:33.440]  短孫也好
[00:12:33.440 --> 00:12:35.440]  留下的我們在社區裡面
[00:12:35.440 --> 00:12:37.440]  不同的工作崗位不同的地方
[00:12:37.440 --> 00:12:39.440]  其實我們就帶著這個使命
[00:12:39.440 --> 00:12:42.440]  使教會能夠得以建立
[00:12:42.440 --> 00:12:44.440]  25節
[00:12:44.440 --> 00:12:46.440]  還有一樣東西巴拿巴做了
[00:12:46.440 --> 00:12:47.440]  就是什麼呢
[00:12:47.440 --> 00:12:51.440]  他又往大掃城來找蘇羅
[00:12:51.440 --> 00:12:55.440]  找到了就帶他到安提河去
[00:12:55.440 --> 00:12:57.440]  他們足有一年的功夫
[00:12:57.440 --> 00:12:59.440]  和教會一同聚集
[00:12:59.440 --> 00:13:01.440]  教訓許多人
[00:13:01.440 --> 00:13:05.440]  門徒稱為基督徒是從安提河起手
[00:13:05.440 --> 00:13:08.440]  安提河是羅馬帝國
[00:13:08.440 --> 00:13:10.440]  第三大城市
[00:13:10.440 --> 00:13:12.440]  不小的
[00:13:12.440 --> 00:13:14.440]  那裡有很多的外邦人
[00:13:14.440 --> 00:13:16.440]  很多的多元的文化
[00:13:16.440 --> 00:13:19.440]  巴拿巴作為一個前輩
[00:13:19.440 --> 00:13:22.440]  他就知道如果他繼續建立教會
[00:13:22.440 --> 00:13:24.440]  繼續建立福音的教會
[00:13:24.440 --> 00:13:26.440]  繼續建立宣教的工作的話
[00:13:26.440 --> 00:13:28.440]  他就需要有幫手
[00:13:28.440 --> 00:13:30.440]  他就找了一個人叫蘇羅
[00:13:30.440 --> 00:13:32.440]  蘇羅就是保羅
[00:13:32.440 --> 00:13:34.440]  猶太人的名字或者羅馬的名字
[00:13:34.440 --> 00:13:36.440]  同一個人
[00:13:36.440 --> 00:13:38.440]  找了他 為什麼呢
[00:13:38.440 --> 00:13:40.440]  找蘇羅就最適合了
[00:13:40.440 --> 00:13:42.440]  因為大掃城在安提河附近
[00:13:42.440 --> 00:13:46.440]  大掃城也是一些金融的中心
[00:13:46.440 --> 00:13:48.440]  商貿的中心
[00:13:48.440 --> 00:13:50.440]  保羅在那裡從小到大
[00:13:50.440 --> 00:13:53.440]  他就聽了很多羅馬希臘的字號
[00:13:53.440 --> 00:13:57.440]  所以這個人是三大文化都熟悉的
[00:13:57.440 --> 00:13:59.440]  保羅熟悉什麼文化
[00:13:59.440 --> 00:14:00.440]  熟悉猶太人自己的文化
[00:14:00.440 --> 00:14:01.440]  因為他自己本身是希臘
[00:14:01.440 --> 00:14:03.440]  希伯來人 是猶太人
[00:14:03.440 --> 00:14:05.440]  他也讀過律法書
[00:14:05.440 --> 00:14:09.440]  保羅也知道希臘人的字號的思想
[00:14:09.440 --> 00:14:11.440]  所以他的雅典去到愛邦人的地方
[00:14:11.440 --> 00:14:13.440]  沒有什麼問題
[00:14:13.440 --> 00:14:15.440]  保羅也是羅馬的公民
[00:14:15.440 --> 00:14:19.440]  所以按照他的文化來說
[00:14:19.440 --> 00:14:21.440]  按照哲學來說
[00:14:21.440 --> 00:14:25.440]  按照政治來說
[00:14:25.440 --> 00:14:27.440]  保羅就最適合了
[00:14:27.440 --> 00:14:31.440]  所以巴拿巴就去找了蘇羅
[00:14:31.440 --> 00:14:36.440]  以致能夠將福音做得更加好和更加大
[00:14:36.440 --> 00:14:38.440]  更多人來認識
[00:14:38.440 --> 00:14:41.440]  教會就需要有新舊的體會
[00:14:41.440 --> 00:14:46.440]  安提安教會就是第一個打破這個僵局
[00:14:46.440 --> 00:14:48.440]  不只是舊人做
[00:14:48.440 --> 00:14:50.440]  而是有新的人來做
[00:14:50.440 --> 00:14:53.440]  繼續宣教 繼續有福音的工作
[00:14:53.440 --> 00:14:56.440]  教會其實也是一樣
[00:14:57.440 --> 00:15:00.440]  香港建築學院那裡畢業
[00:15:00.440 --> 00:15:03.440]  梁家倫院長
[00:15:03.440 --> 00:15:05.440]  今年他退休
[00:15:05.440 --> 00:15:07.440]  退休的致詞裡面說什麼呢
[00:15:07.440 --> 00:15:09.440]  退休的講道
[00:15:09.440 --> 00:15:13.440]  他說不阻人上位
[00:15:13.440 --> 00:15:15.440]  是我最大的貢獻
[00:15:15.440 --> 00:15:19.440]  梁家倫
[00:15:19.440 --> 00:15:21.440]  我從小到大受他影響很多
[00:15:21.440 --> 00:15:23.440]  因為他著書等身
[00:15:23.440 --> 00:15:25.440]  一個這樣的學者
[00:15:25.440 --> 00:15:27.440]  他有很好的識經書
[00:15:27.440 --> 00:15:29.440]  很好的基督教的書籍
[00:15:29.440 --> 00:15:31.440]  他退休的時候說什麼呢
[00:15:31.440 --> 00:15:35.440]  不阻人上位是他最大的貢獻
[00:15:35.440 --> 00:15:37.440]  很坦然的說
[00:15:37.440 --> 00:15:39.440]  我們這些老餅
[00:15:39.440 --> 00:15:41.440]  這些死老鬼
[00:15:41.440 --> 00:15:45.440]  是年輕人不會接受到的方法
[00:15:45.440 --> 00:15:47.440]  讓年輕人用他們自己的方法
[00:15:47.440 --> 00:15:50.440]  去表揚耶穌基督的愛
[00:15:50.440 --> 00:15:52.440]  不用我們老餅的方法
[00:15:52.440 --> 00:15:54.440]  用年輕人的方法
[00:15:54.440 --> 00:15:56.440]  使教會
[00:15:56.440 --> 00:15:58.440]  使這樣的工作
[00:15:58.440 --> 00:16:00.440]  使神學院可以年輕化
[00:16:00.440 --> 00:16:02.440]  其實我們教會也是一樣
[00:16:02.440 --> 00:16:04.440]  我們成立了兩年
[00:16:04.440 --> 00:16:06.440]  今年年底我們要改選
[00:16:06.440 --> 00:16:08.440]  所謂老餅
[00:16:08.440 --> 00:16:10.440]  有些要走
[00:16:10.440 --> 00:16:12.440]  有些要走
[00:16:12.440 --> 00:16:14.440]  我不是說只有年輕人才做
[00:16:14.440 --> 00:16:16.440]  不是
[00:16:16.440 --> 00:16:18.440]  但我們應該要給年輕人多一點空間
[00:16:18.440 --> 00:16:20.440]  這麼多代跨代的
[00:16:20.440 --> 00:16:22.440]  我們一起來領導教會
[00:16:22.440 --> 00:16:24.440]  最重要的是新一代
[00:16:24.440 --> 00:16:26.440]  安提拉教會就是做了這個
[00:16:26.440 --> 00:16:30.440]  史瑭珠寫下了一個故事
[00:16:30.440 --> 00:16:32.440]  其實就是挑戰每一代的教會
[00:16:32.440 --> 00:16:34.440]  甚至今天的教會
[00:16:34.440 --> 00:16:36.440]  到底我們是不是這樣
[00:16:36.440 --> 00:16:40.440]  他說門徒稱為基督徒是從安提拉起手
[00:16:40.440 --> 00:16:42.440]  你知道新約聖經裡面
[00:16:42.440 --> 00:16:44.440]  叫做基督徒的人
[00:16:44.440 --> 00:16:46.440]  都不會用這個Christian
[00:16:46.440 --> 00:16:48.440]  Christian基督徒這個名字
[00:16:48.440 --> 00:16:50.440]  在新約的文件裡面你查一下
[00:16:50.440 --> 00:16:52.440]  大部分的名字都是叫弟兄姊妹的
[00:16:52.440 --> 00:16:54.440]  家人
[00:16:54.440 --> 00:16:56.440]  信徒
[00:16:56.440 --> 00:16:58.440]  門徒
[00:16:58.440 --> 00:17:00.440]  當時沒有人叫基督徒
[00:17:00.440 --> 00:17:02.440]  基督徒是哪些人叫他們的呢
[00:17:02.440 --> 00:17:04.440]  就是那些不信主的人
[00:17:04.440 --> 00:17:06.440]  看到那些人
[00:17:06.440 --> 00:17:08.440]  他們說他們就是Christian
[00:17:08.440 --> 00:17:10.440]  為什麼呢
[00:17:10.440 --> 00:17:12.440]  因為他們經常提的就是基督
[00:17:12.440 --> 00:17:14.440]  是Christ
[00:17:14.440 --> 00:17:16.440]  所以加個人就叫基督人
[00:17:16.440 --> 00:17:18.440]  其實原文就是這個意思
[00:17:18.440 --> 00:17:20.440]  原文希臘文就是基督的人
[00:17:20.440 --> 00:17:22.440]  講基督的人
[00:17:22.440 --> 00:17:26.440]  或者身上有基督名字的人
[00:17:26.440 --> 00:17:28.440]  到第二世紀的時候
[00:17:28.440 --> 00:17:30.440]  就是AD 200的時候
[00:17:30.440 --> 00:17:32.440]  教會
[00:17:32.440 --> 00:17:34.440]  開始被茁壯建立起來
[00:17:34.440 --> 00:17:36.440]  他們就用了這個名字
[00:17:36.440 --> 00:17:38.440]  不如我們就叫我們自己做基督徒
[00:17:38.440 --> 00:17:40.440]  其實這樣是最適合
[00:17:40.440 --> 00:17:42.440]  因為我們每一個說自己信耶穌的人
[00:17:42.440 --> 00:17:46.440]  其實就是基督的人
[00:17:46.440 --> 00:17:48.440]  我們就是帶著耶穌基督在我們身上
