
[00:00:00.000 --> 00:00:04.840]  有了這些地理知識就可以去解經
[00:02:34.000 --> 00:02:36.000]  與他們相近的東西
[00:02:36.000 --> 00:02:38.000]  我們的神
[00:02:38.000 --> 00:02:40.000]  在我們求告他的時候
[00:02:40.000 --> 00:02:42.000]  與我們相似的東西
[00:02:42.000 --> 00:02:44.000]  我們就說我們是神
[00:02:44.000 --> 00:02:46.000]  我們是神
[00:02:46.000 --> 00:02:48.000]  在我們求告他的時候
[00:02:48.000 --> 00:02:50.000]  與我們相近
[00:02:50.000 --> 00:02:52.000]  哪一個大國有公義的律法典章
[00:02:52.000 --> 00:02:54.000]  就像我們今天在你們面前
[00:02:54.000 --> 00:02:56.000]  所頒布的這一切的律例
[00:02:56.000 --> 00:03:00.000]  沒有一個神會這樣做的
[00:03:00.000 --> 00:03:02.000]  跟你講清講楚
[00:03:02.000 --> 00:03:04.000]  他的心意
[00:03:04.000 --> 00:03:06.000]  只有一個會說是這樣的
[00:03:06.000 --> 00:03:08.000]  如果你跟手進行的話
[00:03:08.000 --> 00:03:10.000]  你就成為萬國的見證
[00:03:10.000 --> 00:03:12.000]  因為你就是在世界的地橋上面
[00:03:12.000 --> 00:03:14.000]  中間之地
[00:03:14.000 --> 00:03:18.000]  去見證著神的律法是多麼奇妙
[00:03:18.000 --> 00:03:20.000]  萬國眼前
[00:03:20.000 --> 00:03:22.000]  所以你這樣明白
[00:03:22.000 --> 00:03:24.000]  這個就真的在講
[00:03:24.000 --> 00:03:30.000]  宣教的見證的地理的現實
[00:03:30.000 --> 00:03:32.000]  你站在中間之地
[00:03:32.000 --> 00:03:34.000]  就在萬民的面前
[00:03:34.000 --> 00:03:36.000]  然後以西傑書第五章
[00:03:36.000 --> 00:03:40.000]  這裡就先知去罵以色列人
[00:03:40.000 --> 00:03:42.000]  這個耶路撒冷的居民
[00:03:42.000 --> 00:03:44.000]  說他們背道
[00:03:44.000 --> 00:03:46.000]  背約背道
[00:03:46.000 --> 00:03:48.000]  就是耶路撒冷
[00:03:48.000 --> 00:03:50.000]  我曾將耶路撒冷安置在列國之中
[00:03:50.000 --> 00:03:54.000]  列邦都在他的四周
[00:03:54.000 --> 00:03:58.000]  這個又是一個地理現實
[00:03:58.000 --> 00:04:02.000]  地理的現實
[00:04:02.000 --> 00:04:06.000]  他們確實就在列邦的四周
[00:04:06.000 --> 00:04:08.000]  四周就是列邦
[00:04:08.000 --> 00:04:10.000]  埃及在下面
[00:04:10.000 --> 00:04:12.000]  然後米索不達米亞
[00:04:12.000 --> 00:04:14.000]  亞述
[00:04:14.000 --> 00:04:16.000]  黑人
[00:04:16.000 --> 00:04:18.000]  今天的土耳其是黑人帝國
[00:04:18.000 --> 00:04:20.000]  巴比倫等等
[00:04:20.000 --> 00:04:22.000]  這些大國都是環繞著他們四周
[00:04:22.000 --> 00:04:26.000]  他們就在世界的中央
[00:04:26.000 --> 00:04:28.000]  再看下去
[00:04:28.000 --> 00:04:32.000]  以西傑書第38章第12節
[00:04:32.000 --> 00:04:34.000]  這裡講到以色列的受敵
[00:04:34.000 --> 00:04:36.000]  就是哥格
[00:04:36.000 --> 00:04:38.000]  與馬國等等
[00:04:38.000 --> 00:04:40.000]  他們不詳細解釋
[00:04:40.000 --> 00:04:44.000]  以色列民住在地的高處的百姓
[00:04:44.000 --> 00:04:46.000]  他們就是住在地的高處的百姓
[00:04:46.000 --> 00:04:48.000]  因為中文不能翻譯出來
[00:04:48.000 --> 00:04:50.000]  我就不明白
[00:04:50.000 --> 00:04:52.000]  為什麼中文會翻譯成地的高處
[00:04:52.000 --> 00:04:54.000]  因為Tabu Ha'ales
[00:04:54.000 --> 00:04:56.000]  什麼叫Tabu Ha'ales
[00:04:56.000 --> 00:05:00.000]  Tabu其實就是土耳其的意思
[00:05:00.000 --> 00:05:04.000]  人的中心就是土耳其的地方
[00:05:04.000 --> 00:05:06.000]  地的中心
[00:05:06.000 --> 00:05:12.000]  應該是翻譯成住在地的中心中間
[00:05:12.000 --> 00:05:14.000]  所以新譯本就翻譯出來了
[00:05:14.000 --> 00:05:16.000]  住在世界中心的人民
[00:05:16.000 --> 00:05:18.000]  以色列民住在耶路撒冷
[00:05:18.000 --> 00:05:20.000]  住在迦南地
[00:05:20.000 --> 00:05:22.000]  就是世界的中心
[00:05:22.000 --> 00:05:26.000]  Naval or Center of the World
[00:05:26.000 --> 00:05:28.000]  是不是
[00:05:28.000 --> 00:05:30.000]  英文翻譯出來了
[00:05:30.000 --> 00:05:32.000]  和學本就翻譯成高處
[00:05:32.000 --> 00:05:34.000]  不是很對
[00:05:34.000 --> 00:05:38.000]  有了地理知識就明白了
[00:05:38.000 --> 00:05:40.000]  在做什麼
[00:05:40.000 --> 00:05:42.000]  以色列民就是萬國的見證
[00:05:42.000 --> 00:05:44.000]  萬國的光
[00:05:44.000 --> 00:05:48.000]  在十六世紀
[00:05:48.000 --> 00:05:50.000]  一五幾年的時候
[00:05:50.000 --> 00:05:52.000]  這幅畫很有名
[00:05:52.000 --> 00:05:54.000]  你去以色列某些博物館
[00:05:54.000 --> 00:05:58.000]  都會解釋耶路撒冷在世界的位置
[00:05:58.000 --> 00:06:02.000]  都會用這幅畫來解釋
[00:06:02.000 --> 00:06:06.000]  這幅畫就像一朵花
[00:06:06.000 --> 00:06:08.000]  然後有三塊花瓣
[00:06:08.000 --> 00:06:12.000]  然後就解釋這三塊花瓣是什麼
[00:06:12.000 --> 00:06:14.000]  周圍就是海
[00:06:14.000 --> 00:06:16.000]  有船等等
[00:06:16.000 --> 00:06:18.000]  這裡就是Europe
[00:06:18.000 --> 00:06:20.000]  紅色這塊就是Europe
[00:06:20.000 --> 00:06:24.000]  綠色這塊就是亞洲
[00:06:24.000 --> 00:06:26.000]  Asia
[00:06:26.000 --> 00:06:30.000]  然後下面這塊黃的啡的就是非洲
[00:06:30.000 --> 00:06:34.000]  中間如果你看得清楚的話
[00:06:34.000 --> 00:06:36.000]  就是Jerusalem
[00:06:36.000 --> 00:06:38.000]  寫著耶路撒冷
[00:06:38.000 --> 00:06:40.000]  耶路撒冷整個畫出來
[00:06:40.000 --> 00:06:42.000]  這裡就告訴你
[00:06:42.000 --> 00:06:44.000]  在中世紀
[00:06:44.000 --> 00:06:46.000]  或者有史以來
[00:06:46.000 --> 00:06:48.000]  以色列
[00:06:48.000 --> 00:06:50.000]  耶路撒冷
[00:06:50.000 --> 00:06:52.000]  就是世界的中心
[00:06:52.000 --> 00:06:54.000]  救恩就是從這裡出來
[00:06:54.000 --> 00:06:56.000]  直到地極
[00:06:56.000 --> 00:06:58.000]  耶路撒冷直到地極
[00:06:58.000 --> 00:07:00.000]  亞洲從亞洲開始直到地極
[00:07:00.000 --> 00:07:02.000]  美洲在左下角
[00:07:02.000 --> 00:07:04.000]  又說古代的世界
[00:07:04.000 --> 00:07:06.000]  人類開始的地方
[00:07:06.000 --> 00:07:08.000]  文明開始的地方
[00:07:08.000 --> 00:07:10.000]  就是在這個地方
[00:07:10.000 --> 00:07:12.000]  然後這個地方的中間
[00:07:12.000 --> 00:07:14.000]  地橋
[00:07:14.000 --> 00:07:18.000]  也是耶路撒冷的交通地
[00:07:18.000 --> 00:07:22.000]  創世紀十二章
[00:07:22.000 --> 00:07:24.000]  我們看看
[00:07:24.000 --> 00:07:26.000]  這個很熟悉的經文
[00:07:26.000 --> 00:07:28.000]  對亞伯蘭人說
[00:07:28.000 --> 00:07:30.000]  你要離開本地本族
[00:07:30.000 --> 00:07:32.000]  即是米索不達米亞
[00:07:32.000 --> 00:07:34.000]  米索不達米亞
[00:07:34.000 --> 00:07:36.000]  他離開了不爾
[00:07:36.000 --> 00:07:38.000]  不爾就在這裡
[00:07:38.000 --> 00:07:40.000]  南米索不達米亞
[00:07:40.000 --> 00:07:42.000]  當時文明最富庶的地方
[00:07:42.000 --> 00:07:44.000]  有河水
[00:07:44.000 --> 00:07:46.000]  有耕種
[00:07:46.000 --> 00:07:48.000]  有很多平地
[00:07:48.000 --> 00:07:50.000]  有很大的麥田
[00:07:50.000 --> 00:07:52.000]  很大的米田
[00:07:52.000 --> 00:07:54.000]  這些就是古史會升的地方
[00:07:54.000 --> 00:07:56.000]  一定會升的地方
[00:07:56.000 --> 00:07:58.000]  他就說要離開本地本族
[00:07:58.000 --> 00:08:00.000]  本家
[00:08:00.000 --> 00:08:02.000]  他就先去了哈蘭
[00:08:02.000 --> 00:08:04.000]  然後就去了加拿大
[00:08:04.000 --> 00:08:06.000]  往我指示你的地方去
[00:08:06.000 --> 00:08:08.000]  是不是
[00:08:08.000 --> 00:08:10.000]  他知道要去加拿大
[00:08:10.000 --> 00:08:12.000]  為什麼要去加拿大
[00:08:12.000 --> 00:08:14.000]  他還說在這裡
[00:08:14.000 --> 00:08:16.000]  使你成為大國
[00:08:16.000 --> 00:08:18.000]  必賜福給你 使你名為大
[00:08:18.000 --> 00:08:20.000]  你要使別人得福
[00:08:20.000 --> 00:08:22.000]  為你祝福的我必賜福給你
[00:08:22.000 --> 00:08:24.000]  我必去咒助你
[00:08:24.000 --> 00:08:26.000]  這是納粹的語言
[00:08:26.000 --> 00:08:28.000]  說我一定要保護你
[00:08:28.000 --> 00:08:30.000]  地上的萬族都要因你得福
[00:08:30.000 --> 00:08:32.000]  這句說話就有意思
[00:08:32.000 --> 00:08:34.000]  你看完地圖就知道
[00:08:34.000 --> 00:08:36.000]  是不是
[00:08:36.000 --> 00:08:38.000]  因為地上的萬族就是要經過這個地方
[00:08:38.000 --> 00:08:40.000]  對不對
[00:08:40.000 --> 00:08:42.000]  加南地
[00:08:42.000 --> 00:08:44.000]  再看下去
[00:08:44.000 --> 00:08:46.000]  史唐傳
[00:08:46.000 --> 00:08:48.000]  在五秦節的時候
[00:08:48.000 --> 00:08:50.000]  五秦節的時候
[00:08:50.000 --> 00:08:52.000]  就說什麼呢
[00:08:52.000 --> 00:08:54.000]  就是聖靈降臨
[00:08:54.000 --> 00:08:56.000]  然後在耶路撒冷居住的
[00:08:56.000 --> 00:08:58.000]  這些歸信耶路撒冷
[00:08:58.000 --> 00:09:00.000]  歸信猶太教的人
[00:09:00.000 --> 00:09:02.000]  他們上了聖殿敬拜
[00:09:02.000 --> 00:09:04.000]  他們做什麼
[00:09:04.000 --> 00:09:06.000]  他們就聽見
[00:09:06.000 --> 00:09:08.000]  聖靈的降臨
[00:09:08.000 --> 00:09:10.000]  然後使徒就用他們的說話
[00:09:10.000 --> 00:09:12.000]  來跟他們傳道
[00:09:12.000 --> 00:09:14.000]  他們說什麼
[00:09:14.000 --> 00:09:16.000]  這些猶太人
[00:09:16.000 --> 00:09:18.000]  他們就說
[00:09:18.000 --> 00:09:20.000]  帕提亞人
[00:09:20.000 --> 00:09:22.000]  馬代人 以蘭人
[00:09:22.000 --> 00:09:24.000]  和住在米索不達米亞的人
[00:09:24.000 --> 00:09:26.000]  這些人是什麼人
[00:09:26.000 --> 00:09:28.000]  米索不達米亞的人
[00:09:28.000 --> 00:09:30.000]  帕提亞
[00:09:30.000 --> 00:09:32.000]  帕提亞
[00:09:32.000 --> 00:09:34.000]  就是在這個地方
[00:09:34.000 --> 00:09:36.000]  米索不達米亞上面
[00:09:36.000 --> 00:09:38.000]  這個地方
[00:09:38.000 --> 00:09:40.000]  馬代人也在這裡
[00:09:40.000 --> 00:09:42.000]  以蘭人就在米索不達米亞
[00:09:42.000 --> 00:09:44.000]  波斯灣的右邊
[00:09:44.000 --> 00:09:46.000]  這個地方
[00:09:46.000 --> 00:09:48.000]  還有住在米索不達米亞的人
[00:09:48.000 --> 00:09:50.000]  他們就回到
[00:09:50.000 --> 00:09:52.000]  耶路撒冷朝聖的時候
[00:09:52.000 --> 00:09:54.000]  聖靈降臨
[00:09:54.000 --> 00:09:56.000]  他們就知道
[00:09:56.000 --> 00:09:58.000]  東方這邊的人代表著
[00:09:58.000 --> 00:10:00.000]  他們就來到耶路撒冷
[00:10:00.000 --> 00:10:02.000]  聽見聖靈降臨
[00:10:02.000 --> 00:10:04.000]  然後就回到猶太
[00:10:04.000 --> 00:10:06.000]  猶太就是耶路撒冷這個地方
[00:10:06.000 --> 00:10:10.000]  還有什麼人
[00:10:10.000 --> 00:10:12.000]  猶太人
[00:10:12.000 --> 00:10:14.000]  然後加帕多加
[00:10:14.000 --> 00:10:16.000]  本都
[00:10:16.000 --> 00:10:18.000]  亞細亞
[00:10:18.000 --> 00:10:20.000]  佛雷加 龐菲利亞
[00:10:20.000 --> 00:10:22.000]  這些人在哪裡來
[00:10:22.000 --> 00:10:24.000]  在地圖上
[00:10:24.000 --> 00:10:26.000]  今天土耳其的地方
[00:10:26.000 --> 00:10:28.000]  龐菲利亞 本都
[00:10:28.000 --> 00:10:30.000]  亞細亞
[00:10:30.000 --> 00:10:32.000]  亞洲大陸
[00:10:32.000 --> 00:10:34.000]  他們又來到耶路撒冷
[00:10:34.000 --> 00:10:36.000]  去守節 然後聖靈降臨
[00:10:36.000 --> 00:10:38.000]  然後他繼續說
[00:10:38.000 --> 00:10:40.000]  埃及的人
[00:10:40.000 --> 00:10:42.000]  並靠近古利內
[00:10:42.000 --> 00:10:44.000]  利比亞一帶地方的人
[00:10:44.000 --> 00:10:46.000]  咦
[00:10:46.000 --> 00:10:48.000]  他說的是什麼 埃及
[00:10:48.000 --> 00:10:50.000]  利比亞就在這裡
[00:10:50.000 --> 00:10:52.000]  古利內
[00:10:52.000 --> 00:10:56.000]  你記得古利內人西門被迫去背耶穌的十字架
[00:10:56.000 --> 00:10:58.000]  他在哪裡來
[00:10:58.000 --> 00:11:00.000]  在利比亞的古利內
[00:11:00.000 --> 00:11:02.000]  就是埃及的
[00:11:02.000 --> 00:11:04.000]  左邊 西邊
[00:11:04.000 --> 00:11:06.000]  然後他繼續說什麼
[00:11:06.000 --> 00:11:08.000]  僑居的羅馬人
[00:11:08.000 --> 00:11:10.000]  他就說到
[00:11:10.000 --> 00:11:12.000]  這對人
[00:11:12.000 --> 00:11:14.000]  這裡 意大利
[00:11:14.000 --> 00:11:16.000]  羅馬
[00:11:16.000 --> 00:11:18.000]  來朝聖的人
[00:11:18.000 --> 00:11:20.000]  說了十五種人
[00:11:20.000 --> 00:11:22.000]  這裡繼續說下去
[00:11:22.000 --> 00:11:24.000]  就是克里特島
[00:11:24.000 --> 00:11:26.000]  克里特島
[00:11:26.000 --> 00:11:30.000]  還有阿拉伯人 南邊
[00:11:30.000 --> 00:11:32.000]  沙地阿拉伯人
[00:11:32.000 --> 00:11:34.000]  這些人做什麼
[00:11:34.000 --> 00:11:36.000]  他們都聽見
[00:11:36.000 --> 00:11:38.000]  用我們的
[00:11:38.000 --> 00:11:40.000]  香談
[00:11:40.000 --> 00:11:42.000]  講論上帝的大座
[00:11:42.000 --> 00:11:44.000]  你看到那個圖畫是怎樣
[00:11:44.000 --> 00:11:46.000]  是整個地球的人
[00:11:46.000 --> 00:11:48.000]  當時的
[00:11:48.000 --> 00:11:50.000]  世界的人
[00:11:50.000 --> 00:11:52.000]  都聚集在耶路撒冷
[00:11:52.000 --> 00:11:54.000]  這些就是那些
[00:11:54.000 --> 00:11:56.000]  猶太教去到朝聖的人
[00:11:56.000 --> 00:11:58.000]  代表著世界的萬國
[00:11:58.000 --> 00:12:00.000]  十五種人
[00:12:00.000 --> 00:12:02.000]  他們來到耶路撒冷
[00:12:02.000 --> 00:12:04.000]  這裡就是福音
[00:12:04.000 --> 00:12:06.000]  發源的地方
[00:12:06.000 --> 00:12:08.000]  由耶路撒冷到猶太
[00:12:08.000 --> 00:12:10.000]  然後到撒瑪利亞
[00:12:10.000 --> 00:12:12.000]  直到地極
[00:12:12.000 --> 00:12:14.000]  今天就去到世界各地不同的地方
[00:12:14.000 --> 00:12:16.000]  美國 中國等等不同的地方
[00:12:16.000 --> 00:12:18.000]  福音繼續擴散出去
[00:12:18.000 --> 00:12:20.000]  就是從這個地方開始
[00:12:20.000 --> 00:12:22.000]  這個不單止是一個使命
[00:12:22.000 --> 00:12:24.000]  一個宣教的現實
[00:12:24.000 --> 00:12:26.000]  也是一個地理的現實
[00:12:26.000 --> 00:12:28.000]  由這裡開始
[00:12:28.000 --> 00:12:30.000]  所以我們看到
[00:12:30.000 --> 00:12:32.000]  以色列是中間之地
[00:12:32.000 --> 00:12:34.000]  其實就是一個世界的
[00:12:34.000 --> 00:12:36.000]  匯點
[00:12:36.000 --> 00:12:38.000]  等於大城市
[00:12:38.000 --> 00:12:40.000]  不同的公路
[00:12:40.000 --> 00:12:42.000]  轉折的地方
[00:12:42.000 --> 00:12:44.000]  不同的公路
[00:12:44.000 --> 00:12:46.000]  交叉的地方
[00:12:46.000 --> 00:12:48.000]  匯點的地方
[00:12:48.000 --> 00:12:50.000]  交換的地方
[00:12:50.000 --> 00:12:52.000]  匯聚的地方
[00:12:52.000 --> 00:12:54.000]  這是交通的中心
[00:12:54.000 --> 00:12:56.000]  無論是行軍
[00:12:56.000 --> 00:12:58.000]  或者是商貿
[00:12:58.000 --> 00:13:00.000]  不同的人來人往的地方
[00:13:00.000 --> 00:13:02.000]  就是迦南地
[00:13:02.000 --> 00:13:04.000]  就是以色列這個地方
[00:13:04.000 --> 00:13:06.000]  世界的中心
[00:13:06.000 --> 00:13:08.000]  所以有一個聖經地理學者說得很對
[00:13:08.000 --> 00:13:10.000]  他說在
[00:13:10.000 --> 00:13:12.000]  這個以色列的地方
[00:13:12.000 --> 00:13:14.000]  最好做些什麼呢
[00:13:14.000 --> 00:13:16.000]  就不是建地上的國度
[00:13:16.000 --> 00:13:18.000]  因為你看看以色列
[00:13:18.000 --> 00:13:20.000]  由頭到尾
[00:13:20.000 --> 00:13:22.000]  古代至現代的歷史
[00:13:22.000 --> 00:13:24.000]  很少有一個時窗
[00:13:24.000 --> 00:13:26.000]  好像有一個小小的時間
[00:13:26.000 --> 00:13:28.000]  是有獨立的國度
[00:13:28.000 --> 00:13:30.000]  你記得舊約裏面
[00:13:30.000 --> 00:13:32.000]  曾經有沒有
[00:13:32.000 --> 00:13:34.000]  有 為什麼
[00:13:34.000 --> 00:13:36.000]  因為是所羅門
[00:13:36.000 --> 00:13:38.000]  但是不夠八年
[00:13:38.000 --> 00:13:40.000]  他就敗家
[00:13:40.000 --> 00:13:42.000]  國度就沒有了
[00:13:42.000 --> 00:13:44.000]  所以只是一段很短的時間
[00:13:44.000 --> 00:13:46.000]  能夠曾經獨立過
[00:13:46.000 --> 00:13:48.000]  地上的國度
[00:13:48.000 --> 00:13:50.000]  然後到耶穌之前
[00:13:50.000 --> 00:13:52.000]  瑪加比的時代
[00:13:52.000 --> 00:13:54.000]  大概167BC
[00:13:54.000 --> 00:13:56.000]  到60多BC
[00:13:56.000 --> 00:13:58.000]  一百年左右
[00:13:58.000 --> 00:14:00.000]  瑪加比的國度
[00:14:00.000 --> 00:14:02.000]  又是大概只有一百年的歷史
[00:14:02.000 --> 00:14:04.000]  是他們獨立
[00:14:04.000 --> 00:14:06.000]  自己有自己的國度
[00:14:06.000 --> 00:14:08.000]  到今時今日
[00:14:08.000 --> 00:14:10.000]  現代的以色列國
[00:14:10.000 --> 00:14:12.000]  1948年復國
[00:14:12.000 --> 00:14:14.000]  到現在大概70多年
[00:14:14.000 --> 00:14:16.000]  在這麼悠長的歷史裏面
[00:14:16.000 --> 00:14:18.000]  很少機會
[00:14:18.000 --> 00:14:20.000]  這個地方有自己獨立的國度
[00:14:20.000 --> 00:14:22.000]  因為通常都是
[00:14:22.000 --> 00:14:24.000]  埃及的現身
[00:14:24.000 --> 00:14:26.000]  因為埃及霸這個地方
[00:14:26.000 --> 00:14:28.000]  希望能夠霸佔
[00:14:28.000 --> 00:14:30.000]  其他更好的地方
[00:14:30.000 --> 00:14:32.000]  所以是一個踏腳石之地
[00:14:32.000 --> 00:14:36.000]  在米索不達米亞的政權
[00:14:36.000 --> 00:14:38.000]  亞述
[00:14:38.000 --> 00:14:40.000]  巴比倫
[00:14:40.000 --> 00:14:42.000]  他們想拿這個
[00:14:42.000 --> 00:14:44.000]  中間之地
[00:14:44.000 --> 00:14:46.000]  為什麼 因為他們想要落埃及
[00:14:46.000 --> 00:14:48.000]  要攻佔埃及
[00:14:48.000 --> 00:14:50.000]  最好的地方都是這兩個
[00:14:50.000 --> 00:14:52.000]  甚至上面
[00:14:52.000 --> 00:14:54.000]  土耳其
[00:14:54.000 --> 00:14:56.000]  和印度
[00:14:56.000 --> 00:14:58.000]  和埃及的帝國
[00:14:58.000 --> 00:15:00.000]  彼此相爭在哪裏相爭
[00:15:00.000 --> 00:15:02.000]  就是爭這一塊地
[00:15:02.000 --> 00:15:04.000]  兵家之爭的地方
[00:15:04.000 --> 00:15:06.000]  就是這個地方
[00:15:06.000 --> 00:15:08.000]  因為這是世界流通商貿最發達的地方
[00:15:08.000 --> 00:15:10.000]  人來人往最好做什麼呢
[00:15:10.000 --> 00:15:12.000]  聖經地理學家說
[00:15:12.000 --> 00:15:14.000]  最好建造的不是地上的國度
[00:15:14.000 --> 00:15:16.000]  所以神都不是要建一個地上的國度
[00:15:16.000 --> 00:15:18.000]  是由這個地上的國度
[00:15:18.000 --> 00:15:20.000]  建一個無界限的天國
[00:15:22.000 --> 00:15:24.000]  所以最好在這裏建造的是什麼呢
[00:15:24.000 --> 00:15:26.000]  他就說
[00:15:26.000 --> 00:15:28.000]  是港台
[00:15:28.000 --> 00:15:30.000]  是一個傳播信息的地方
[00:15:30.000 --> 00:15:32.000]  傳福音的地方
[00:15:32.000 --> 00:15:34.000]  這個就是中間之地
[00:15:34.000 --> 00:15:36.000]  有的地理
[00:15:36.000 --> 00:15:42.000]  有它的
[00:15:42.000 --> 00:15:44.000]  strategic的地方
[00:15:44.000 --> 00:15:46.000]  有它的策略性的地方
[00:15:46.000 --> 00:15:48.000]  你這樣看
[00:15:48.000 --> 00:15:50.000]  其實屬命上都是一樣
[00:15:50.000 --> 00:15:52.000]  上帝在這個地方成就舊人
[00:15:52.000 --> 00:15:54.000]  然後差派他的門徒
[00:15:54.000 --> 00:15:56.000]  去到地極
[00:15:56.000 --> 00:15:58.000]  有了地理
[00:15:58.000 --> 00:16:00.000]  就幫到我們了解很多
[00:16:00.000 --> 00:16:02.000]  這些聖經的章節

