
[00:00:00.000 --> 00:00:02.000]  (第一節)
[00:01:54.800 --> 00:01:56.880]  去喝你的咖啡
[00:01:56.880 --> 00:01:59.200]  在中國當然有客人之道,對吧
[00:01:59.200 --> 00:02:00.240]  喝茶,對吧
[00:02:00.240 --> 00:02:01.840]  你經常請人喝茶,對吧
[00:02:01.840 --> 00:02:05.040]  茶杯,特別是右上角
[00:02:05.040 --> 00:02:08.000]  或左上角的紫砂茶杯
[00:02:08.000 --> 00:02:10.560]  是茶道中的核心
[00:02:10.560 --> 00:02:13.840]  因為它可以吸收茶的味道
[00:02:13.840 --> 00:02:16.520]  然後每次沖的茶
[00:02:16.520 --> 00:02:19.800]  都令每次喝的茶更豐富
[00:02:19.880 --> 00:02:23.080]  這象徵著寧靜和分享
[00:02:23.080 --> 00:02:26.440]  很多人還會儲存不同的杯子
[00:02:26.440 --> 00:02:28.440]  家中可能有很多不同的杯子
[00:02:28.440 --> 00:02:31.560]  喝茶時也有很多不同的風味
[00:02:31.560 --> 00:02:33.200]  在韓國更是
[00:02:33.200 --> 00:02:38.120]  韓國人把酒杯視為社交
[00:02:38.120 --> 00:02:39.360]  很重要的一環
[00:02:39.360 --> 00:02:42.440]  很少會被別人的杯子阻擋
[00:02:42.440 --> 00:02:45.240]  基本上要倒到滿,滿到滿血
[00:02:46.600 --> 00:02:49.760]  倒完後還要這樣
[00:02:49.760 --> 00:02:52.480]  要很恭敬地給別人
[00:02:52.480 --> 00:02:58.280]  因為他們受到儒家的影響
[00:02:58.280 --> 00:03:01.360]  好客和尊重是很重要的
[00:03:01.360 --> 00:03:03.720]  所以他們要用杯子來表達
[00:03:03.720 --> 00:03:08.840]  這是我朋友特意從日本買回來的咖啡杯
[00:03:08.840 --> 00:03:09.880]  Alice第一次看到
[00:03:09.880 --> 00:03:11.400]  她說這是骨灰鑼
[00:03:11.400 --> 00:03:13.400]  其實我覺得不像
[00:03:13.480 --> 00:03:18.320]  我覺得像觀音擺竹的小杯
[00:03:18.320 --> 00:03:19.160]  其實它是甚麼
[00:03:19.160 --> 00:03:21.680]  它是一個品香杯
[00:03:21.680 --> 00:03:25.520]  你看到這裡有個握位
[00:03:25.520 --> 00:03:26.960]  它會困住香味
[00:03:26.960 --> 00:03:31.160]  你嗅起來時是特別不同的咖啡
[00:03:31.160 --> 00:03:34.200]  所以你喝下去的咖啡會覺得特別甜
[00:03:34.200 --> 00:03:35.720]  你有機會可以試試
[00:03:35.720 --> 00:03:40.840]  為何我會用這個杯子作為開頭
[00:03:40.920 --> 00:03:44.720]  其實在儒家福音的晚餐裡
[00:03:44.720 --> 00:03:48.680]  杯子同樣扮演著一個很重要的角色
[00:03:48.680 --> 00:03:49.480]  我們稍後會看看
[00:03:49.480 --> 00:03:51.960]  究竟耶穌如何用這個杯子
[00:03:51.960 --> 00:03:56.160]  把整個聖餐的環節推到高峰
[00:03:56.160 --> 00:03:58.760]  可以給我下一個方法嗎
[00:03:58.760 --> 00:04:01.560]  說完後我們會得著三件事
[00:04:01.560 --> 00:04:02.760]  聽完這篇講道
[00:04:02.760 --> 00:04:05.920]  我們會知道我們應該用甚麼心態
[00:04:05.920 --> 00:04:07.920]  去領受聖餐
[00:04:07.920 --> 00:04:10.680]  第二,就是領受聖餐
[00:04:10.760 --> 00:04:12.080]  需要甚麼資格
[00:04:12.080 --> 00:04:13.840]  第三,就是思考題
[00:04:13.840 --> 00:04:16.000]  當領受聖餐的時候
[00:04:16.000 --> 00:04:18.040]  你會想起甚麼
[00:04:18.040 --> 00:04:20.280]  如果準備好,就下一篇經文
[00:04:20.280 --> 00:04:23.080]  「時有到了」
[00:04:23.080 --> 00:04:26.720]  儒家福音22章15至23節
[00:04:26.720 --> 00:04:28.480]  「時有到了耶穌坐直」
[00:04:28.480 --> 00:04:30.520]  「使徒們也和他同坐」
[00:04:30.520 --> 00:04:32.440]  「耶穌對他們說」
[00:04:32.440 --> 00:04:35.160]  「我非常渴望在受害以先和你們」
[00:04:35.160 --> 00:04:37.080]  「吃者如子的現值」
[00:04:37.080 --> 00:04:39.880]  「我告訴你們我不再學者現值」
[00:04:39.960 --> 00:04:42.920]  「直等到他實現在上帝的國內」
[00:04:42.920 --> 00:04:45.440]  「耶穌接過杯來,捉著鳥說」
[00:04:45.440 --> 00:04:48.000]  「你們拿著杯,分著喝」
[00:04:48.000 --> 00:04:50.280]  「我告訴你們從今以後」
[00:04:50.280 --> 00:04:52.200]  「我不再喝這葡萄汁」
[00:04:52.200 --> 00:04:54.240]  「直等到上帝的國內」
[00:04:54.240 --> 00:04:58.360]  「他又拿起餅來,捉著鳥」
[00:04:58.360 --> 00:05:00.200]  「就張開了,遞給他說」
[00:05:00.200 --> 00:05:02.080]  「這是我的身體為你們捨的」
[00:05:02.080 --> 00:05:04.480]  「你們應當如此行為的是紀念我」
[00:05:04.480 --> 00:05:07.600]  「反後,他照樣拿起杯來說」
[00:05:07.680 --> 00:05:10.080]  「這杯是用我血所立的新約」
[00:05:10.080 --> 00:05:11.520]  「為你們流出來的」
[00:05:11.520 --> 00:05:15.200]  「但是看那出賣我人的手」
[00:05:15.200 --> 00:05:17.400]  「跟我一同在桌子上」
[00:05:17.400 --> 00:05:19.920]  「人子固然要按預定的離去」
[00:05:19.920 --> 00:05:22.720]  「但那出賣人子的就有禍了」
[00:05:22.720 --> 00:05:24.880]  「於是他們就互相追問」
[00:05:24.880 --> 00:05:27.600]  「他們中間哪一個會做這事」
[00:05:27.600 --> 00:05:30.640]  通常…請下一個客人
[00:05:30.640 --> 00:05:33.440]  教會在守聖餐的時候
[00:05:33.440 --> 00:05:35.880]  都會用哥林多前書的經文
[00:05:35.880 --> 00:05:36.920]  十一章
[00:05:37.000 --> 00:05:40.320]  很可能的原因就是有程序
[00:05:40.320 --> 00:05:43.240]  還有解釋煮的餅和煮的杯
[00:05:43.240 --> 00:05:45.280]  跟律法之間的關係
[00:05:45.280 --> 00:05:48.480]  如果有人不按規矩吃聖餐
[00:05:48.480 --> 00:05:51.680]  就等於怎樣?吃喝自己的罪
[00:05:51.680 --> 00:05:54.680]  聽起來好像很嚴重和很嚴肅
[00:05:54.680 --> 00:05:57.920]  以前有大英姐妹都會跟我說
[00:05:57.920 --> 00:06:00.200]  她說她拿起聖餐杯的時候會手震
[00:06:00.200 --> 00:06:04.040]  她會發冷和手心冒汗
[00:06:04.120 --> 00:06:08.520]  心想會否做了一些不守規矩的事
[00:06:08.520 --> 00:06:10.480]  吃喝自己的罪
[00:06:10.480 --> 00:06:14.640]  所以…下一個重點
[00:06:14.640 --> 00:06:15.960]  路加福音這裡
[00:06:15.960 --> 00:06:20.040]  耶穌似乎有一點不守規矩
[00:06:20.040 --> 00:06:21.560]  為甚麼呢
[00:06:21.560 --> 00:06:27.360]  耶穌竟然兩次拿起杯子
[00:06:27.360 --> 00:06:31.080]  這是在哥林多前書
[00:06:31.080 --> 00:06:33.160]  以及其他福音書沒有記載
[00:06:33.240 --> 00:06:36.320]  是路加福音獨有的記載
[00:06:36.320 --> 00:06:38.320]  我們就要問
[00:06:38.320 --> 00:06:40.400]  這個獨有的記載
[00:06:40.400 --> 00:06:42.200]  耶穌是表達甚麼
[00:06:42.200 --> 00:06:44.400]  如果大家留意到的話
[00:06:44.400 --> 00:06:48.840]  耶穌手持聖餐在甚麼節日裡
[00:06:48.840 --> 00:06:51.200]  是在禹節
[00:06:51.200 --> 00:06:54.640]  在一個禹節的筵席裡
[00:06:54.640 --> 00:06:57.440]  禹節對猶太人來說是甚麼
[00:06:57.440 --> 00:06:59.560]  是一個非常重要的節日
[00:06:59.640 --> 00:07:03.480]  象徵著上帝帶領以色列人出埃及
[00:07:03.480 --> 00:07:06.880]  帶領他們離開了埃及的奴役
[00:07:06.880 --> 00:07:07.920]  拯救他們出來
[00:07:07.920 --> 00:07:09.360]  所以每一年
[00:07:09.360 --> 00:07:11.920]  以色列人都很重視這個日子
[00:07:11.920 --> 00:07:16.800]  他們會去吃祝福羊
[00:07:16.800 --> 00:07:22.720]  紀念耶和華在這裡帶領他們出來
[00:07:22.720 --> 00:07:26.280]  所以猶太人的禹節傳統裡
[00:07:26.280 --> 00:07:28.640]  其實都很重視杯子
[00:07:29.640 --> 00:07:31.840]  禹節的晚餐裡有四個杯子
[00:07:31.840 --> 00:07:34.400]  四個杯子都代表著不同的東西
[00:07:34.400 --> 00:07:36.160]  請看這個PowerPoint
[00:07:36.160 --> 00:07:38.440]  在路加福音裡
[00:07:38.440 --> 00:07:40.080]  你看到只有兩個杯子
[00:07:40.080 --> 00:07:41.520]  這裡有四個杯子
[00:07:41.520 --> 00:07:42.640]  第一個杯子是聖傑的杯子
[00:07:42.640 --> 00:07:46.120]  象徵著神帶領以色列人出埃及
[00:07:46.120 --> 00:07:48.040]  第二是審判的杯子
[00:07:48.040 --> 00:07:50.080]  第三是救贖的杯子
[00:07:50.080 --> 00:07:52.640]  第四是讚美的杯子
[00:07:52.640 --> 00:07:55.200]  所以…請看這個PowerPoint
[00:07:55.200 --> 00:07:57.040]  在路加福音裡
[00:07:57.120 --> 00:07:59.840]  耶穌拿著第一個杯子
[00:07:59.840 --> 00:08:00.680]  祝謝了
[00:08:00.680 --> 00:08:02.560]  說「你們拿著這個杯子」
[00:08:02.560 --> 00:08:03.560]  「分開喝吧」
[00:08:03.560 --> 00:08:05.360]  「從今以後我就不再喝了」
[00:08:05.360 --> 00:08:07.760]  這個杯子很可能是對應著
[00:08:07.760 --> 00:08:10.200]  禹節的第二和第三個杯子
[00:08:10.200 --> 00:08:14.560]  強調神國的盼望和神國的來臨
[00:08:14.560 --> 00:08:16.760]  這個行動是在提醒耶穌
[00:08:16.760 --> 00:08:18.280]  祂在用祂的生命
[00:08:18.280 --> 00:08:19.920]  祂明知自己受害
[00:08:19.920 --> 00:08:22.440]  仍然堅持要吃這個筵席
[00:08:22.440 --> 00:08:24.440]  耶穌是這樣說的
[00:08:24.560 --> 00:08:29.640]  「我非常渴望在受害之先」
[00:08:29.640 --> 00:08:32.680]  「和你們吃這餐禹節的晚餐」
[00:08:32.680 --> 00:08:36.440]  耶穌用祂的生命成就上帝的國
[00:08:36.440 --> 00:08:40.040]  而第二個杯子是飯後的杯子
[00:08:40.040 --> 00:08:40.800]  耶穌說
[00:08:40.800 --> 00:08:42.800]  「這個杯子是我用我的血」
[00:08:42.800 --> 00:08:45.240]  「所納的新藥為你們流出來」
[00:08:45.240 --> 00:08:49.400]  「這個杯子是整個聖餐設立的核心」
[00:08:49.400 --> 00:08:52.760]  「對應的是禹節的第三個杯子」
[00:08:52.840 --> 00:08:58.480]  「象徵著耶穌的犧牲和新藥的成立」
[00:08:58.480 --> 00:09:00.560]  這樣看來好像很簡單
[00:09:00.560 --> 00:09:03.480]  其實就是耶穌為我們死
[00:09:03.480 --> 00:09:04.600]  為我們復活
[00:09:04.600 --> 00:09:06.560]  我們經常在教會說
[00:09:06.560 --> 00:09:10.920]  我們在傳福音報道時
[00:09:10.920 --> 00:09:13.240]  也會說耶穌為我們死、為我們流血
[00:09:13.240 --> 00:09:15.160]  耶穌的血洗淨我們
[00:09:15.160 --> 00:09:17.200]  但這個杯子不是那麼簡單
[00:09:17.280 --> 00:09:21.360]  耶穌明顯要把這個杯子
[00:09:21.360 --> 00:09:25.760]  和出賣祂的人放在一起
[00:09:25.760 --> 00:09:28.000]  留意,耶穌在第20節是這樣說的
[00:09:28.000 --> 00:09:31.480]  「這個杯子是用我血所納的新藥」
[00:09:31.480 --> 00:09:32.800]  「為你們流出」
[00:09:32.800 --> 00:09:34.160]  21節
[00:09:34.160 --> 00:09:42.000]  「但是那出賣我的人的手和我一起」
[00:09:42.000 --> 00:09:44.600]  這是《路加福音》獨立的記載
[00:09:44.600 --> 00:09:45.920]  即是說甚麼
[00:09:46.000 --> 00:09:51.360]  是說耶穌專門在禹節晚餐中
[00:09:51.360 --> 00:09:54.800]  在傳說中彌賽亞的筵席中
[00:09:54.800 --> 00:09:58.000]  用一種被出賣、被犧牲
[00:09:58.000 --> 00:10:00.360]  作為救恩的核心
[00:10:00.360 --> 00:10:03.080]  亦是為何要納新藥
[00:10:03.080 --> 00:10:06.960]  因為新藥和以往的盟約很不同
[00:10:06.960 --> 00:10:08.520]  以往是甚麼呢
[00:10:08.520 --> 00:10:10.280]  以往彌賽亞的筵席
[00:10:10.280 --> 00:10:13.080]  只可以讓二人參加
[00:10:13.080 --> 00:10:15.160]  以往的彌賽亞筵席就是
[00:10:15.240 --> 00:10:17.720]  那些跟足了猶太律法的人
[00:10:17.720 --> 00:10:20.200]  才可以成為二人
[00:10:20.200 --> 00:10:23.120]  才有資格成為彌賽亞筵席
[00:10:23.120 --> 00:10:26.880]  跟耶穌彌賽亞一起吃飯
[00:10:26.880 --> 00:10:30.240]  我們說說以色列人
[00:10:30.240 --> 00:10:32.880]  對於彌賽亞筵席的期待
[00:10:32.880 --> 00:10:34.920]  總括而言,你看到有很多字
[00:10:34.920 --> 00:10:37.640]  很多人…很多,我也不讀太多
[00:10:37.640 --> 00:10:39.320]  其實是二人才有資格
[00:10:39.320 --> 00:10:42.560]  在《以色列四書》中
[00:10:42.640 --> 00:10:45.960]  當時猶太人正在經歷秘魯
[00:10:45.960 --> 00:10:48.360]  沒有聖殿堂和耶路撒冷
[00:10:48.360 --> 00:10:51.640]  他們很渴望傳說中的彌賽亞來臨
[00:10:51.640 --> 00:10:53.280]  但同一時間還未等到
[00:10:53.280 --> 00:10:55.680]  那怎麼辦?就創作一些東西
[00:10:55.680 --> 00:10:58.520]  他們創作了一些像舊約的識經書
[00:10:58.520 --> 00:11:01.800]  當彌賽亞回來時
[00:11:01.800 --> 00:11:03.240]  我們就可以跟她一起吃飯
[00:11:03.240 --> 00:11:06.640]  我們可以分享她的權力和榮耀
[00:11:06.640 --> 00:11:07.760]  類似是這樣
[00:11:07.760 --> 00:11:10.320]  所以你看到那些書有點像舊約
[00:11:10.400 --> 00:11:12.120]  例如《以色列四書》、《巴洛伊書》
[00:11:12.120 --> 00:11:13.320]  《以洛伊書》
[00:11:13.320 --> 00:11:16.040]  都是在模仿舊約
[00:11:16.040 --> 00:11:19.280]  那些是我們稱為法國雜誌
[00:11:19.280 --> 00:11:21.840]  它是聖經版本的法國雜誌
[00:11:21.840 --> 00:11:22.480]  它說的是甚麼?
[00:11:22.480 --> 00:11:26.440]  它說的是在以色列人準備的筵席中
[00:11:26.440 --> 00:11:29.240]  它將力威亞探和比希莫斯
[00:11:29.240 --> 00:11:31.280]  即是這兩個海怪
[00:11:31.280 --> 00:11:33.680]  成為了二人的點心
[00:11:33.680 --> 00:11:34.800]  即是吃掉了它
[00:11:34.800 --> 00:11:38.080]  在《以洛伊書》中說
[00:11:38.160 --> 00:11:43.160]  這個筵席只可以讓以色列二人參加
[00:11:43.160 --> 00:11:45.840]  所以我們會知道
[00:11:45.840 --> 00:11:48.440]  在兩天之間猶太傳統中
[00:11:48.440 --> 00:11:54.080]  彌賽亞筵席從來只對二人開放
[00:11:54.080 --> 00:11:55.880]  從來
[00:11:55.880 --> 00:11:57.200]  所以甚麼是二人
[00:11:57.200 --> 00:12:00.560]  就是那些在苦難中守法
[00:12:00.560 --> 00:12:02.680]  堅持到最後的人
[00:12:02.680 --> 00:12:05.760]  才可以跟彌賽亞一起吃飯
[00:12:05.760 --> 00:12:07.080]  分享權力
[00:12:07.160 --> 00:12:08.840]  可以給我下一個力量嗎
[00:12:08.840 --> 00:12:12.200]  就像這個加冕大會
[00:12:12.200 --> 00:12:14.000]  大家都看過這部
[00:12:14.000 --> 00:12:17.000]  應該是二十多年前的電影
[00:12:17.000 --> 00:12:18.280]  「濟公」
[00:12:18.280 --> 00:12:21.160]  周星馳飾演濟公,對吧
[00:12:21.160 --> 00:12:22.720]  還記得那個故事嗎
[00:12:22.720 --> 00:12:25.080]  就是他經歷了人世的苦難
[00:12:25.080 --> 00:12:28.840]  其實他一開始就跟神仙爭論
[00:12:28.840 --> 00:12:33.120]  「我不相信外人不會悔改」
[00:12:33.120 --> 00:12:34.600]  「我希望外人會悔改」
[00:12:34.680 --> 00:12:39.320]  他去了世間跟外人一起經歷苦難
[00:12:39.320 --> 00:12:42.880]  經歷了苦難後,外人竟然悔改
[00:12:42.880 --> 00:12:46.840]  最後在天堂的加冕大會
[00:12:46.840 --> 00:12:50.200]  獎勵他升級成為一名降龍專者
[00:12:50.200 --> 00:12:53.200]  這就是猶太人所想的事情
[00:12:53.200 --> 00:12:56.600]  彌賽亞是要來獎勵他們
[00:12:56.600 --> 00:13:02.080]  獎勵這群堅持到最後的二人
[00:13:03.400 --> 00:13:05.240]  是這群二人才有資格
[00:13:05.240 --> 00:13:08.200]  吃這個加冕大餐
[00:13:08.200 --> 00:13:11.680]  最近跟一群弟兄姐妹吃飯
[00:13:11.680 --> 00:13:13.720]  談起Joyce傳道的課堂
[00:13:13.720 --> 00:13:14.880]  Anger Management
[00:13:14.880 --> 00:13:16.960]  他們談起這個課堂很有得著
[00:13:16.960 --> 00:13:20.400]  提醒他們如何面對自己的憤怒
[00:13:20.400 --> 00:13:23.040]  如何拆解自己因為一些憤怒
[00:13:23.040 --> 00:13:26.720]  而作出令人後悔的決定和行為
[00:13:26.720 --> 00:13:31.120]  以致夫妻之間可以相處得更好
[00:13:31.200 --> 00:13:33.280]  彼此體諒更多
[00:13:33.280 --> 00:13:37.600]  很感謝Joyce傳道願意服侍弟兄姐妹
[00:13:37.600 --> 00:13:38.520]  有件事很有趣
[00:13:38.520 --> 00:13:42.760]  原來大家上課時有個期望
[00:13:42.760 --> 00:13:49.040]  就是期望學習對付旁邊的人
[00:13:49.040 --> 00:13:50.080]  而不是自己
[00:13:50.080 --> 00:13:54.440]  這個憤怒的背後
[00:13:54.440 --> 00:13:56.760]  其實可能帶著一些東西
[00:13:56.760 --> 00:14:00.080]  就是我們很希望旁邊的人
[00:14:00.160 --> 00:14:01.720]  可以管理好我們的脾氣
[00:14:01.720 --> 00:14:05.080]  管理好我們的憤怒,對吧
[00:14:05.080 --> 00:14:08.280]  大家也帶著不少憤怒吧
[00:14:08.280 --> 00:14:09.880]  大家都會生氣吧
[00:14:09.880 --> 00:14:12.960]  我生氣他不懂得做那件事
[00:14:12.960 --> 00:14:14.480]  我生氣他自以為是
[00:14:14.480 --> 00:14:17.160]  我生氣他經常不聽我的話
[00:14:17.160 --> 00:14:18.720]  其實這些生氣
[00:14:18.720 --> 00:14:23.040]  背後都代表著一些願望或期望
[00:14:23.040 --> 00:14:27.920]  例如Alice經常生我的氣
[00:14:28.000 --> 00:14:32.800]  她生我的氣,我不聽她的話
[00:14:32.800 --> 00:14:35.600]  其實背後可能是說
[00:14:35.600 --> 00:14:38.320]  她很想我多點留意她
[00:14:38.320 --> 00:14:40.800]  有些願望,多點留意她
[00:14:40.800 --> 00:14:43.440]  甚至我重視她
[00:14:43.440 --> 00:14:48.680]  將她放在一個較早、較先的優先位置
[00:14:48.680 --> 00:14:52.600]  這就是憤怒背後的期望或願望
[00:14:52.600 --> 00:14:57.280]  所以憤怒背後帶著這些期望
[00:14:57.360 --> 00:14:59.320]  和願望其實很普遍,對吧
[00:14:59.320 --> 00:15:01.280]  正常人也會有
[00:15:01.280 --> 00:15:02.440]  猶太人就是這樣
[00:15:02.440 --> 00:15:04.760]  在聖殿被毀後
[00:15:04.760 --> 00:15:07.360]  你可以想像到他們多憤怒
[00:15:07.360 --> 00:15:09.360]  他們家園盡毀
[00:15:09.360 --> 00:15:14.880]  他們期待著尼塞亞利林加冕他們
[00:15:14.880 --> 00:15:18.000]  但他們一直受苦、被人殺、打壓
[00:15:18.000 --> 00:15:21.080]  所以猶太人期待
[00:15:21.080 --> 00:15:24.080]  尼塞亞利林直至屬於他們
[00:15:24.080 --> 00:15:26.520]  是多麼正常的一件事
[00:15:26.600 --> 00:15:30.440]  只有義人才可以跟他們吃飯
[00:15:30.440 --> 00:15:33.600]  我還問了一個問題
[00:15:33.600 --> 00:15:35.720]  就是其他人憑甚麼
[00:15:35.720 --> 00:15:38.960]  憑甚麼分享尼塞亞的賢值
[00:15:38.960 --> 00:15:42.720]  有點像是你上班工作了八小時
[00:15:42.720 --> 00:15:47.160]  最後同事在最後一分鐘才打卡
[00:15:47.160 --> 00:15:50.000]  但你跟同事收同樣的工資
[00:15:50.000 --> 00:15:52.680]  你是否很生氣
[00:15:52.680 --> 00:15:54.880]  有一點這樣的事
[00:15:54.960 --> 00:15:57.000]  所以…請下一個泡沫
[00:15:57.000 --> 00:16:01.520]  耶穌竟然在這個加冕大會裡
[00:16:01.520 --> 00:16:04.560]  把這個象徵著救恩的杯
[00:16:04.560 --> 00:16:06.960]  遞給了罪人
[00:16:06.960 --> 00:16:09.960]  把這個杯遞給了罪人
[00:16:09.960 --> 00:16:12.680]  耶穌透過他的生命
[00:16:12.680 --> 00:16:16.200]  重新定義甚麼是尼塞亞賢值
[00:16:16.200 --> 00:16:18.960]  就是挑戰這種排他的觀念
[00:16:18.960 --> 00:16:20.880]  在猶太人的期望裡
[00:16:20.880 --> 00:16:23.680]  唯有受到律法最多
[00:16:23.760 --> 00:16:25.880]  在苦難裡最堅持的信徒
[00:16:25.880 --> 00:16:28.720]  才有機會吃尼塞亞賢值
[00:16:28.720 --> 00:16:32.720]  但耶穌做了一件完全反轉的事
[00:16:32.720 --> 00:16:35.560]  他明知道門徒會出賣他
[00:16:35.560 --> 00:16:36.760]  他也照樣吃這頓飯
[00:16:36.760 --> 00:16:41.200]  他說「看吧,那出賣我的人的手」
[00:16:41.200 --> 00:16:44.240]  「已經跟我同在桌子上」
[00:16:44.240 --> 00:16:46.600]  「還有之後再給三次不認主」
[00:16:47.200 --> 00:16:48.840]  這件事是他自己做的
[00:16:48.840 --> 00:16:50.480]  他自己做的,他自己做的
[00:16:50.480 --> 00:16:52.320]  他自己做的,他自己做的
[00:16:52.320 --> 00:16:53.960]  他自己做的,他自己做的
[00:16:53.960 --> 00:16:55.600]  他自己做的,他自己做的
[00:16:55.600 --> 00:16:57.280]  他自己做的,他自己做的
[00:16:57.280 --> 00:16:59.040]  他自己做的,他自己做的
[00:16:59.040 --> 00:17:00.680]  他自己做的,他自己做的
[00:17:00.680 --> 00:17:02.560]  他自己做的,他自己做的
[00:17:02.560 --> 00:17:04.080]  他自己做的,他自己做的
[00:17:04.080 --> 00:17:06.000]  他自己做的,他自己做的
[00:17:06.000 --> 00:17:07.760]  他自己做的,他自己做的
[00:17:07.760 --> 00:17:09.640]  他自己做的,他自己做的
[00:17:09.640 --> 00:17:11.280]  他自己做的,他自己做的
[00:17:11.280 --> 00:17:12.800]  他自己做的,他自己做的
[00:17:12.800 --> 00:17:13.880]  他自己做的,他自己做的
[00:17:13.880 --> 00:17:15.160]  出賣耶穌這件事之後
[00:17:15.240 --> 00:17:17.520]  然後就沒有人理會,沒有人在乎
[00:17:17.520 --> 00:17:19.680]  他們可能在乎是誰造樣
[00:17:19.680 --> 00:17:20.760]  因為耶穌說過
[00:17:20.760 --> 00:17:22.640]  出賣他的人有禍而已
[00:17:22.640 --> 00:17:24.720]  然後,如果你看之後
[00:17:24.720 --> 00:17:25.680]  《路加福音》下面的經文
[00:17:25.680 --> 00:17:26.800]  你就會看見
[00:17:26.800 --> 00:17:29.320]  他們在做甚麼
[00:17:29.320 --> 00:17:30.440]  他們是爭奪偉大
[00:17:30.440 --> 00:17:32.120]  他們是爭奪誰做大佬
[00:17:32.120 --> 00:17:41.160]  他們只是希望分享尼塞亞賢直的權力
[00:17:41.160 --> 00:17:43.680]  所以這頓飯,如果你是耶穌
[00:17:44.920 --> 00:17:45.920]  你捨不捨得下
[00:17:45.920 --> 00:17:48.560]  你捨不捨得下
[00:17:48.560 --> 00:17:51.720]  每個人都過懷鬼胎
[00:17:51.720 --> 00:17:55.120]  只想利用耶穌達到自己的目的
[00:17:55.120 --> 00:17:56.640]  這個尼塞亞的賢直
[00:17:56.640 --> 00:17:59.880]  其實是眾多賢直當中的高潮
[00:17:59.880 --> 00:18:02.720]  耶穌一直用他的生命轉化
[00:18:02.720 --> 00:18:08.280]  跟不同人關於尼塞亞賢直的概念
[00:18:08.280 --> 00:18:09.880]  可以下一節再說嗎
[00:18:09.880 --> 00:18:11.080]  謝謝
[00:18:11.080 --> 00:18:12.280]  在《路加福音》中,你會看見
[00:18:12.400 --> 00:18:17.680]  其實有四個在尼塞亞
[00:18:17.680 --> 00:18:20.080]  最後晚餐之前的賢直
[00:18:20.080 --> 00:18:21.720]  《路加福音》七章
[00:18:21.720 --> 00:18:24.520]  在法利賽人的故事中
[00:18:24.520 --> 00:18:27.160]  一個罪人在法利賽人的飯局出現
[00:18:27.160 --> 00:18:29.520]  用香膏抹耶穌的腳
[00:18:29.520 --> 00:18:31.520]  法利賽人西門覺得有點不妥
[00:18:31.520 --> 00:18:35.000]  為何耶穌會接受這個罪人的服侍
[00:18:35.000 --> 00:18:37.480]  耶穌說,這個女人因為愛多
[00:18:37.480 --> 00:18:39.840]  所以她的罪得赦免
[00:18:40.800 --> 00:18:42.080]  這表明尼塞亞賢直
[00:18:42.080 --> 00:18:45.280]  不只是以人的尊利
[00:18:45.280 --> 00:18:48.960]  罪人也是因為信心和愛
[00:18:48.960 --> 00:18:51.760]  可以成為賢直的一部分
