
[00:00:00.000 --> 00:00:02.000]  大家好,大英姐妹平安!
[00:03:11.000 --> 00:03:22.000]  因為我遭遇患難,他必暗暗地保守我,在他亭子裡,把我藏在他帳幕的隱密處,將我高舉在盤石上。
[00:03:22.000 --> 00:03:33.000]  我現在得以昂首高過四面的仇敵,我要在他的帳幕裡歡言獻祭,我要唱詩歌頌耶和華。
[00:03:33.000 --> 00:03:40.000]  耶和華,我用聲音呼籲的時候,求祢垂聽,並求祢連率我,應運我。
[00:03:40.000 --> 00:03:48.000]  你說,你們當尋求我的面,那時我心向你說,耶和華,你的面我正要尋求。
[00:03:48.000 --> 00:03:57.000]  不要向我掩面,不要發怒趕逐僕人,你向來是幫助我的,救我的神,不要丟掉我,也不要離棄我。
[00:03:57.000 --> 00:04:07.000]  我父母離棄我,耶和華必收留我。耶和華,求祢將你的道指教我,因我仇敵的緣故引導我走平坦的路。
[00:04:07.000 --> 00:04:17.000]  求祢不要把我交給敵人遂其所願,因為妄作見證和口吐空言的起來攻擊我。
[00:04:17.000 --> 00:04:23.000]  我若不信在活人之地得見耶和華的恩惠,就早已喪膽了。
[00:04:23.000 --> 00:04:30.000]  要等候耶和華,當壯膽,堅固你的心。我再說,要等候耶和華。
[00:04:30.000 --> 00:04:38.000]  基督徒都很喜歡詩篇,但是我們讀詩篇往往會面對兩個問題。
[00:04:38.000 --> 00:04:54.000]  第一,內容的方面,儘管我們都很愛詩篇,但是可能因為它是詩歌的題材,不及敘事文有故事性,或者一些議論文有邏輯性。
[00:04:54.000 --> 00:05:02.000]  所以讀詩篇我們往往會怎樣呢?斬儉食,有些金句很得我的心的,我就記住它,
[00:05:02.000 --> 00:05:09.000]  但是就把它忽略了上下文的關係。
[00:05:09.000 --> 00:05:16.000]  但這樣閱讀的話,有時我們會錯過了作者的重點。
[00:05:16.000 --> 00:05:22.000]  第二方面,我們讀詩篇的時候會面對的問題是應用的問題。
[00:05:22.000 --> 00:05:30.000]  怎樣將詩篇應用在生活上呢?特別是詩篇經常提到敵人這個元素。
[00:05:30.000 --> 00:05:35.000]  誰作為現代人呢?誰是我的敵人呢?
[00:05:35.000 --> 00:05:47.000]  所以我們今天嘗試從這兩方面一起去解讀,嘗試去理解詩篇27篇對今時今日我們生活的處境有什麼提醒。
[00:05:47.000 --> 00:05:55.000]  我們先講應用。這首詩一開始在第一節開宗明義已經告訴你什麼呢?
[00:05:55.000 --> 00:06:03.000]  第一節,他在講恐懼。第一節,我還怕誰呢?我還懼誰呢?
[00:06:03.000 --> 00:06:10.000]  當然有讀經的經驗的都知道這是什麼呢?是反問句,Rhetorical Question,
[00:06:10.000 --> 00:06:14.000]  他自問自答,其實代表什麼呢?他在面對恐懼。
[00:06:14.000 --> 00:06:21.000]  第三節又提到,我的心也不害怕,我必營救安穩。
[00:06:21.000 --> 00:06:26.000]  他從正面和反面在講同一樣東西,就是什麼呢?恐懼。
[00:06:26.000 --> 00:06:32.000]  到最後14節又說,當壯膽,當堅固。
[00:06:32.000 --> 00:06:39.000]  所以似乎整篇詩有一個主題,就是怎樣去面對恐懼。
[00:06:39.000 --> 00:06:43.000]  恐懼什麼呢?我們看第二節。
[00:06:43.000 --> 00:06:48.000]  如果直譯,將第二節直譯,會怎樣譯呢?可以這樣譯。
[00:06:48.000 --> 00:06:59.000]  那作惡的Evil Doers攻擊我,就是我的對手和我的仇敵,前來吃我肉的時候,半跌,撲倒。
[00:06:59.000 --> 00:07:08.000]  第三節,雖有軍兵,Army,安營攻擊我,雖然興起刀兵,War,攻擊我。
[00:07:08.000 --> 00:07:21.000]  看不看到,詩人用詩篇,詩歌體裁是其中一個特色,他用很豐富的詞彙來形容他在面對什麼。
[00:07:21.000 --> 00:07:31.000]  Evil Doers, Army, War,留意到什麼?很多軍事上的用詞來形容敵人。
[00:07:31.000 --> 00:07:38.000]  而且,其實攻擊我這個字是重覆了幾次,所以是很針對性的。
[00:07:38.000 --> 00:07:42.000]  再加上什麼?攻擊的對象是什麼?是我呀!
[00:07:42.000 --> 00:07:48.000]  我恐懼,詩人去恐懼,是當然的,面對這些事情。
[00:07:48.000 --> 00:07:56.000]  所以我們讀詩篇的時候,我們很多時候會嘗試去想一個context,或者一個occasion,即是一個場景。
[00:07:56.000 --> 00:08:06.000]  這裡一開始有提到作者是大衛,而且又用這麼多的軍事用詞,我們很容易就會聯想到是什麼呢?
[00:08:06.000 --> 00:08:16.000]  會不會是在某一個occasion裡面,大衛面對這些的真戰的時候,以至他寫的這樣的一篇詩呢?
[00:08:16.000 --> 00:08:31.000]  問題是,怎樣去應用呢?真戰似乎離我們很遙遠,至少在現在,戰爭對我們大部分來說仍然是很遙遠的。
[00:08:31.000 --> 00:08:40.000]  而且是不是一定要好像大衛經歷這些的場面,我們才能夠認同他所說的感受呢?
[00:08:40.000 --> 00:08:48.000]  所以當我們應用詩篇的時候,我們會發覺有一個困難,我們identify不到敵人是誰。
[00:08:48.000 --> 00:08:53.000]  作為現代人,我們怎樣relay到呢?
[00:08:53.000 --> 00:09:01.000]  難道說同事攻擊我,或者在工作的場景,同事來攻擊我,或者給我們什麼?
[00:09:01.000 --> 00:09:09.000]  老闆壓迫我們,朋友說我們壞話,或者股市跌穿了多少點,驗身報告不理想等等。
[00:09:09.000 --> 00:09:14.000]  但我們都不會形容這些為敵人的,是不是?
[00:09:14.000 --> 00:09:22.000]  但是這幾年在疫情的期間,我們發覺有一個特殊的現象,特別是在香港。
[00:09:22.000 --> 00:09:27.000]  因為香港大部分都是高樓大廈,我們出出入入都要搭電梯,是不是?
[00:09:27.000 --> 00:09:35.000]  以前在香港,你搭電梯,通常最喜歡站的位置是什麼呢?就是靠近電梯門,或者是按電梯的位置。
[00:09:35.000 --> 00:09:42.000]  因為你通常不想一進去,到最進去,到時你要出來的時候,就要「麻煩借借,麻煩借借」這樣出來。
[00:09:42.000 --> 00:09:57.000]  但是因為疫情的時候,我們發覺有個有趣的現象,就是那些人反過來,不是喜歡站近電梯門,不喜歡按電梯,喜歡站在裡面一點。
[00:09:57.000 --> 00:10:05.000]  為什麼呢?避免按電梯,避免有機會接觸到一些病毒。
[00:10:05.000 --> 00:10:13.000]  所以這件這樣的小事,其實已經證明了恐懼其實離我們不是很遠的。
[00:10:13.000 --> 00:10:24.000]  而的確,這種恐懼,這種害怕是很實在的,因為敵人,病毒是無處不在的。
[00:10:24.000 --> 00:10:34.000]  所以在這幾年,我們再讀這些詩篇的時候,我們發覺可能當恐懼變成我們日常生活的一部分的時候,
[00:10:34.000 --> 00:10:41.000]  大家生活在美國的時候,你現在開車經過油站,會不會看一看那個價錢?
[00:10:41.000 --> 00:10:50.000]  其實你未需要入油的,但是今天那個油價沒有那麼高,快點去入先這樣。
[00:10:50.000 --> 00:10:59.000]  或者因為疫情,我們多留在家裡,大家會不會怕要磅重啊?等等等等。
[00:10:59.000 --> 00:11:10.000]  原來最大的敵人不只是無形的病毒,很多時候在我們日常生活裡面,我們面對那個壓迫,
[00:11:10.000 --> 00:11:24.000]  無論是社會,或者我們的衣食住行,甚至我們的家人,或者我們身邊的朋友,我們身處的community,都會帶給我們很多的壓迫。
[00:11:24.000 --> 00:11:30.000]  原來我們突然間發現,原來這類的詩篇不是離我們很遠。
[00:11:30.000 --> 00:11:38.000]  問題來了,詩人有個modal answer,他說我不害怕,面對那麼多的恐懼。
[00:11:38.000 --> 00:11:48.000]  詩人說我不害怕,為什麼呢?我們來嘗試整篇詩這樣去看,去理解這篇詩的內容。
[00:11:48.000 --> 00:11:57.000]  我們剛才大概講了一至三節,我們去到第四節,你會留意到詩人的筆鋒是轉了的。
[00:11:57.000 --> 00:12:07.000]  無端端第四節提一些無關痛癢的事,第四節,有一件事,我尋求耶和華,我仍要尋求,
[00:12:07.000 --> 00:12:13.000]  就是一生一世住在耶和華的殿中,瞻仰他的榮美,在他的殿裡求民。
[00:12:13.000 --> 00:12:22.000]  無端端提聖殿,好像一個平行時空一樣,前面講的是打仗,講的是一些兵凶戰危,
[00:12:22.000 --> 00:12:34.000]  是要和敵人對峙的危險場面,第四節突然間非常靜態,彷彿有些聖詩在後面響起。
[00:12:34.000 --> 00:12:43.000]  所以有些解經家嘗試這樣解釋,會不會第一到第三節是講一些過去的經歷,
[00:12:43.000 --> 00:12:56.000]  詩人已經面對戰勝,已經經過了這些戰役,所以現在是得勝,在聖殿裡敬拜,去感恩。
[00:12:56.000 --> 00:13:04.000]  但奇怪的是,如果我們再讀下去,我們會發現敵人又再出現,所以到底是怎樣去理解呢?
[00:13:04.000 --> 00:13:11.000]  亦都有人理解為在危機裡,在一個很大的危險裡,詩人怎樣呢?
[00:13:11.000 --> 00:13:20.000]  躲藏在聖殿,去到第四節,躲藏在聖殿尋求保護,有些人這樣說,聖殿很躲藏的,
[00:13:20.000 --> 00:13:26.000]  是不是純粹是躲藏在聖殿,所以第四節這樣寫呢?
[00:13:26.000 --> 00:13:34.000]  我們再仔細去看第四節,第四節開宗明義是這樣說,
[00:13:34.000 --> 00:13:45.000]  「有一件事」,或者可以這樣譯,「唯有這一件事」,將焦點聚焦在一件事身上,
[00:13:45.000 --> 00:13:57.000]  「一件」是什麼事呢?「尋求」,仍要尋求,從過去到現在都沒有間斷地渴求尋求一件事,
[00:13:57.000 --> 00:14:05.000]  是不是兵凶戰危,所以要尋求保護,是不是希望祭司將我收起來,
[00:14:05.000 --> 00:14:10.000]  以致我不需要面對敵人的威嚇呢?是不是這麼簡單呢?
[00:14:10.000 --> 00:14:15.000]  不是,這裡說有一件事,那件事是什麼呢?
[00:14:15.000 --> 00:14:27.000]  是一生一世住在耶和華的殿裏面,有兩個目的,去瞻仰,去保護神的榮美,
[00:14:27.000 --> 00:14:32.000]  雖然我們不明白,其實怎樣看神的榮美在聖殿裏面,
[00:14:32.000 --> 00:14:40.000]  如果你熟悉聖經的話,你知道在聖殿裏面是沒有聖像的,
[00:14:40.000 --> 00:14:53.000]  不像我們在教堂裏面,我們會看到很多的石瓶,很多的雕像,很多的像藝術品一樣的畫等等,
[00:14:53.000 --> 00:14:58.000]  但是在聖殿裏面是沒有的,所以要看什麼呢?
[00:14:58.000 --> 00:15:04.000]  但是要保護,要看神的榮美,第二樣東西,在聖殿裏面的目的,
[00:15:04.000 --> 00:15:09.000]  在他的殿裏面求問,而且那種形容是怎樣呢?
[00:15:09.000 --> 00:15:18.000]  形容得好像祭司檢查祭物是否合乎標準,那麼小心求證地去尋求神,
[00:15:18.000 --> 00:15:26.000]  所以簡單來說,這裏說的是什麼呢?就是他極度,斯人極度渴求得到神,
[00:15:26.000 --> 00:15:34.000]  要尋求神,要尋求神的面,他的榮美可以是他的說話,可以是他的作為,
[00:15:34.000 --> 00:15:41.000]  總之最重要是什麼?神是我需要去尋求的對象,
[00:15:41.000 --> 00:15:51.000]  所以有一件事,面對恐懼,面對甚至無孔不入的一種恐懼,
[00:15:51.000 --> 00:15:58.000]  最需要的是什麼呢?不是求神去消滅敵人,不是求神來保護,
[00:15:58.000 --> 00:16:03.000]  不是說這些不重要,但是有一件事更加重要的是什麼呢?
[00:16:03.000 --> 00:16:09.000]  是懼怕應該懼怕的,和尋求應該尋求的,
[00:16:09.000 --> 00:16:16.000]  我們要fear the right fear,我們要找出什麼是最重要呢?
[00:16:16.000 --> 00:16:23.000]  這裏告訴我們,原來尋求神,懼怕神是應該最重要的,
[00:16:23.000 --> 00:16:28.000]  所以懼怕應該懼怕的,尋求應該尋求的,
[00:16:28.000 --> 00:16:34.000]  是斯人告訴我們面對恐懼的不義法門。
[00:16:34.000 --> 00:16:36.000]  我們繼續看下去第五節:
[00:16:36.000 --> 00:16:40.000]  「因為我遭遇患難,他必暗暗地保守我,
[00:16:40.000 --> 00:16:46.000]  在他亭子裡把我藏在他帳幕的隱密處,將我高舉在盤石上。」
[00:16:46.000 --> 00:16:50.000]  我再說,當遭遇患難,其實我們期望什麼呢?
[00:16:50.000 --> 00:16:55.000]  我們期望神橫掃千軍,宣告我們勝利,
[00:16:55.000 --> 00:17:00.000]  我們希望神清除敵人,那些惡人遭報,
[00:17:00.000 --> 00:17:04.000]  但起碼在詩篇27篇不是這樣說,
[00:17:04.000 --> 00:17:11.000]  他反而是求你暗暗地保守我,將我藏在帳幕的隱密處,
[00:17:11.000 --> 00:17:15.000]  這裏「亭子」是很有意思的一個字,
[00:17:15.000 --> 00:17:18.000]  這個「亭子」是比較特別的字,
[00:17:18.000 --> 00:17:23.000]  一方面它平衡帳幕的隱密處,即是強調那種安全,
[00:17:23.000 --> 00:17:25.000]  但更加有趣的是什麼呢?
[00:17:25.000 --> 00:17:32.000]  「亭子」的相關字是住棚節的棚,
[00:17:32.000 --> 00:17:38.000]  住棚節有印象的話,是猶太人非常非常重要的節日,
[00:17:38.000 --> 00:17:40.000]  而住棚節的特色是什麼呢?
[00:17:40.000 --> 00:17:47.000]  儘管可能已經進入迦南地,或者已經安定在英許地,
[00:17:47.000 --> 00:17:52.000]  在住棚節的時候,他們要住帳幕,住棚,
[00:17:52.000 --> 00:17:59.000]  在住棚節住七天,紀念出埃及的日子,
[00:17:59.000 --> 00:18:04.000]  一方面當然是紀念神怎樣帶領他們出埃及,
[00:18:04.000 --> 00:18:10.000]  怎樣成功擊敗當時的霸權法老,
[00:18:10.000 --> 00:18:12.000]  讓他們能夠成功出埃及,
[00:18:12.000 --> 00:18:19.000]  但這個模式是紀念他們曾經遭遇的困苦,
[00:18:19.000 --> 00:18:23.000]  來讓他們提醒神的勝利,
[00:18:23.000 --> 00:18:26.000]  這是一個很特別的模式,
[00:18:26.000 --> 00:18:32.000]  所以不是完全撇除了患難,
[00:18:32.000 --> 00:18:34.000]  反而我們要記得那個患難,
[00:18:34.000 --> 00:18:38.000]  以致我們記得神的特性。
[00:18:38.000 --> 00:18:39.000]  第六節:
[00:18:39.000 --> 00:18:42.000]  「現在我得以昂首高過四面的仇敵,
[00:18:42.000 --> 00:18:45.000]  我要在他的帳幕裡歡言獻祭,
[00:18:45.000 --> 00:18:47.000]  我要唱詩歌頌耶和華。」
[00:18:47.000 --> 00:18:51.000]  不是說仇敵全軍覆滅,
[00:18:51.000 --> 00:18:53.000]  還怎樣形容仇敵?
[00:18:53.000 --> 00:18:56.000]  那些仇敵是四面的仇敵,
[00:18:56.000 --> 00:18:59.000]  是被包圍的,
[00:18:59.000 --> 00:19:05.000]  但重點不是那些四面包圍我的仇敵,
[00:19:05.000 --> 00:19:09.000]  重點是我得以昂首,
[00:19:09.000 --> 00:19:13.000]  是很典型在古代裡的Honor and Shame,
[00:19:13.000 --> 00:19:21.000]  無論敵人的數字、形勢是多麼險峻、多麼多,
[00:19:21.000 --> 00:19:24.000]  但他們不能夠包圍我,
[00:19:24.000 --> 00:19:27.000]  因為我仍然能夠昂首,
[00:19:27.000 --> 00:19:31.000]  反過來我昂首即是他們降臂,
[00:19:31.000 --> 00:19:33.000]  我是被圍困,
[00:19:33.000 --> 00:19:36.000]  但我的頭部是最高的,
[00:19:36.000 --> 00:19:39.000]  我仍然可以昂首。
[00:19:39.000 --> 00:19:41.000]  我覺得這是一個很重要的,
[00:19:41.000 --> 00:19:42.000]  基督徒需要知道,
[00:19:42.000 --> 00:19:44.000]  基督徒不是鴕鳥,
[00:19:44.000 --> 00:19:46.000]  我們不是阿Q,
[00:19:46.000 --> 00:19:50.000]  我們不是一定要正能量,
[00:19:50.000 --> 00:19:52.000]  或者我們一定要盲目地樂觀,
[00:19:52.000 --> 00:19:55.000]  總之我躲在聖殿裡一切安好,
[00:19:55.000 --> 00:19:57.000]  其他東西什麼都看不到,
[00:19:57.000 --> 00:19:59.000]  不是這樣的。
[00:19:59.000 --> 00:20:02.000]  最近這幾年香港很多的一些研究,
[00:20:02.000 --> 00:20:08.000]  或者是世界性的一些民調,
[00:20:08.000 --> 00:20:12.000]  都形容香港是一個很悲觀的城市,
[00:20:12.000 --> 00:20:16.000]  香港人都活在很多的失望,
[00:20:16.000 --> 00:20:18.000]  很多的絕望裡面,
[00:20:18.000 --> 00:20:20.000]  甚至其中一個民調,
[00:20:20.000 --> 00:20:22.000]  在2021年前是這樣做的,
[00:20:22.000 --> 00:20:28.000]  就說香港是全球第二最悲觀的城市,
[00:20:28.000 --> 00:20:31.000]  我生活在一個這樣的環境,
[00:20:31.000 --> 00:20:33.000]  一個這樣的城市裡面,
[00:20:33.000 --> 00:20:37.000]  我不去悲觀,
[00:20:37.000 --> 00:20:39.000]  或者不去對前景有疑慮,
[00:20:39.000 --> 00:20:41.000]  是很奇怪的事情,
[00:20:41.000 --> 00:20:45.000]  基督徒都不能夠倖免去面對這些事情,
[00:20:45.000 --> 00:20:49.000]  但是基督徒需要知道的是什麼呢?
[00:20:49.000 --> 00:20:51.000]  我可以昂首,
[00:20:51.000 --> 00:20:53.000]  還未完的,
[00:20:53.000 --> 00:20:55.000]  我可以在他的帳幕裡面,
[00:20:55.000 --> 00:20:57.000]  寬然獻祭,
[00:20:57.000 --> 00:20:59.000]  那個寬然是什麼呢?
[00:20:59.000 --> 00:21:01.000]  是摧國那種的寬然,
[00:21:01.000 --> 00:21:03.000]  是慶典,
[00:21:03.000 --> 00:21:06.000]  是打聖像才會有Trumpet,
[00:21:06.000 --> 00:21:10.000]  那種的寬然來獻祭,
[00:21:10.000 --> 00:21:12.000]  所以我再說,
[00:21:12.000 --> 00:21:14.000]  受敵仍然在這裡,
[00:21:14.000 --> 00:21:17.000]  但是我的態度,
[00:21:17.000 --> 00:21:19.000]  我怎樣去面對,
[00:21:19.000 --> 00:21:21.000]  已經不同了,
[00:21:21.000 --> 00:21:23.000]  為什麼要提聖殿呢?
[00:21:23.000 --> 00:21:30.000]  除了你說聖殿是象徵神的同在等等,
[00:21:30.000 --> 00:21:34.000]  為什麼要提聖殿在一個對壘的形式裡面,
[00:21:34.000 --> 00:21:38.000]  我和敵人在一個對壘的場景裡面,
[00:21:38.000 --> 00:21:41.000]  為什麼無端端要提聖殿呢?
[00:21:41.000 --> 00:21:45.000]  我相信Urban Voice的UV的大家,
[00:21:45.000 --> 00:21:47.000]  應該都不會陌生,
[00:21:47.000 --> 00:21:49.000]  因為Mark Sir這方面的專家,
[00:21:49.000 --> 00:21:51.000]  可能都會有提過,
[00:21:51.000 --> 00:21:54.000]  在舊約的場景,
[00:21:54.000 --> 00:21:56.000]  在Asia Near East,
[00:21:56.000 --> 00:22:01.000]  在東亞的歷史文化背景下,
[00:22:01.000 --> 00:22:08.000]  雙方對戰的勝利取決於什麼呢?
[00:22:08.000 --> 00:22:11.000]  不是取決於他們有多大的兵力,
[00:22:11.000 --> 00:22:13.000]  或者武器有多厲害,
[00:22:13.000 --> 00:22:16.000]  或者他們的策略有多厲害,
[00:22:16.000 --> 00:22:20.000]  取決於他們背後的神明,
[00:22:20.000 --> 00:22:23.000]  哪一個更加有能力,
[00:22:23.000 --> 00:22:25.000]  所以當對戰的時候,
[00:22:25.000 --> 00:22:26.000]  他們贏的時候,
[00:22:26.000 --> 00:22:27.000]  是代表什麼呢?
[00:22:27.000 --> 00:22:29.000]  是代表他們背後的神明,
[00:22:29.000 --> 00:22:33.000]  比對方的神明更加有能力,
[00:22:33.000 --> 00:22:39.000]  更加可以賜給他所守護的對象,
[00:22:39.000 --> 00:22:40.000]  有勝利。
[00:22:40.000 --> 00:22:42.000]  其實有一個例子,
[00:22:42.000 --> 00:22:43.000]  大家可能會更加熟悉的,
[00:22:43.000 --> 00:22:45.000]  在《撒慕爾記》上提過,
[00:22:45.000 --> 00:22:48.000]  當時以色列人和肥里士人爭戰,
[00:22:48.000 --> 00:22:50.000]  結果肥里士人贏了是怎樣呢?
[00:22:50.000 --> 00:22:52.000]  是將約桂魯去,
[00:22:52.000 --> 00:22:53.000]  然後擠在哪裡呢?
[00:22:53.000 --> 00:22:57.000]  擠在肥里士人所敬拜的大滾廟裡面,
[00:22:57.000 --> 00:22:59.000]  去宣告勝利。
[00:22:59.000 --> 00:23:02.000]  所以其實是一種神明的對決。
[00:23:02.000 --> 00:23:05.000]  為什麼這裡要提聖殿呢?
[00:23:05.000 --> 00:23:07.000]  沒錯,
[00:23:07.000 --> 00:23:11.000]  受敵固然是值得恐懼的,
[00:23:11.000 --> 00:23:13.000]  我無意去降低,
[00:23:13.000 --> 00:23:15.000]  我們面對現在各種狀況,
[00:23:15.000 --> 00:23:17.000]  帶給我們的恐懼,
[00:23:17.000 --> 00:23:18.000]  不是不斷說不要怕,
[00:23:18.000 --> 00:23:19.000]  不要怕,
[00:23:19.000 --> 00:23:20.000]  其實是有用的,
[00:23:20.000 --> 00:23:23.000]  但是我們需要知道的是什麼呢?
[00:23:23.000 --> 00:23:25.000]  我們需要知道的是,
[00:23:25.000 --> 00:23:26.000]  是懼怕,
[00:23:26.000 --> 00:23:27.000]  應該懼怕的,
[00:23:27.000 --> 00:23:31.000]  不要因為四面的仇敵,
[00:23:31.000 --> 00:23:35.000]  我們被四面的仇敵所圍繞,
[00:23:35.000 --> 00:23:36.000]  被環視,
[00:23:36.000 --> 00:23:38.000]  然後我們就忘記了,
[00:23:38.000 --> 00:23:42.000]  其實神有祂的保護和祂的特性,
[00:23:42.000 --> 00:23:44.000]  更大的恐懼是什麼呢?
[00:23:44.000 --> 00:23:47.000]  更值得我們害怕的是什麼呢?
[00:23:47.000 --> 00:23:50.000]  當我們面對每一天的各種壓迫的時候,
[00:23:50.000 --> 00:23:52.000]  我們忘記了我們背後的神,
[00:23:52.000 --> 00:23:55.000]  其實比一切都大,
[00:23:55.000 --> 00:23:58.000]  我們忘記了我們最需要尋求的是什麼呢?
[00:23:58.000 --> 00:24:00.000]  是耶穌,
[00:24:00.000 --> 00:24:02.000]  或者我們所信奉的上帝,
[00:24:02.000 --> 00:24:03.000]  祂的特性,
[00:24:03.000 --> 00:24:04.000]  因為這場仗,
[00:24:04.000 --> 00:24:07.000]  關祂事的,
[00:24:07.000 --> 00:24:10.000]  是屬於祂自己的征戰來的,
[00:24:10.000 --> 00:24:12.000]  所以為什麼要提聖殿呢?
[00:24:12.000 --> 00:24:15.000]  因為征戰屬乎耶和華,
[00:24:15.000 --> 00:24:17.000]  而這種征戰,
[00:24:17.000 --> 00:24:19.000]  也是在我們每一天生活裡面,
[00:24:19.000 --> 00:24:21.000]  當我們每一天面對各種各樣
[00:24:21.000 --> 00:24:24.000]  無以名狀的恐懼的時候,
[00:24:24.000 --> 00:24:28.000]  到底誰比較大?
[00:24:28.000 --> 00:24:31.000]  我們需要恐懼的到底是誰?
[00:24:31.000 --> 00:24:32.000]  如果是這樣的話,
[00:24:32.000 --> 00:24:34.000]  我們讀下去七至十二節,
[00:24:34.000 --> 00:24:37.000]  我們就會明白私人的重點,
[00:24:37.000 --> 00:24:42.000]  我們就會明白為什麼前面好像已經有特性,
[00:24:42.000 --> 00:24:46.000]  後面又再出現祈求的片段呢?
[00:24:46.000 --> 00:24:48.000]  因為私人是用另一個角度,
[00:24:48.000 --> 00:24:50.000]  再一次強調我們要懼怕,
[00:24:50.000 --> 00:24:52.000]  應該懼怕的,
[00:24:52.000 --> 00:24:53.000]  我們要尋求,
[00:24:53.000 --> 00:24:54.000]  應該尋求的,
[00:24:54.000 --> 00:24:55.000]  第七節,
[00:24:55.000 --> 00:24:57.000]  「耶和華,我用聲音呼籲的時候,
[00:24:57.000 --> 00:24:58.000]  求你垂聽,
[00:24:58.000 --> 00:25:00.000]  並求你連率我,
[00:25:00.000 --> 00:25:01.000]  應允我,
[00:25:01.000 --> 00:25:04.000]  你說你們當尋求我的面,」
[00:25:04.000 --> 00:25:05.000]  重複前面所說的話,
[00:25:05.000 --> 00:25:07.000]  「那時我心向你說,耶和華,
[00:25:07.000 --> 00:25:10.000]  你的面我正要尋求。」
[00:25:10.000 --> 00:25:12.000]  這裡轉了一個角度,
[00:25:12.000 --> 00:25:15.000]  前面是用第三個人的,
[00:25:15.000 --> 00:25:17.000]  是用「他」,
[00:25:17.000 --> 00:25:18.000]  現在是第二個人的,
[00:25:18.000 --> 00:25:20.000]  是「你」,
[00:25:20.000 --> 00:25:22.000]  所以我要尋求你的面,
[00:25:22.000 --> 00:25:23.000]  直接向神說,
[00:25:23.000 --> 00:25:28.000]  「我求你讓我尋求你的面。」
[00:25:28.000 --> 00:25:30.000]  第九到第十節,
[00:25:30.000 --> 00:25:31.000]  「不要向我掩面,
[00:25:31.000 --> 00:25:33.000]  不要發怒趕逐僕人,
[00:25:33.000 --> 00:25:34.000]  你向來是幫助我的,
[00:25:34.000 --> 00:25:35.000]  救我的神,
[00:25:35.000 --> 00:25:36.000]  不要刁棄我,
[00:25:36.000 --> 00:25:38.000]  不要離棄我。」
[00:25:38.000 --> 00:25:40.000]  四個「不要」,
[00:25:40.000 --> 00:25:42.000]  但其實說同一樣東西的,
[00:25:42.000 --> 00:25:45.000]  就是「不要讓我找不到你,
[00:25:45.000 --> 00:25:47.000]  不要離開我,
[00:25:47.000 --> 00:25:49.000]  我要找到你,
[00:25:49.000 --> 00:25:51.000]  我要黏著你。」
[00:25:51.000 --> 00:25:52.000]  甚至第十節說什麼?
[00:25:52.000 --> 00:25:54.000]  「我父母離棄我,
[00:25:54.000 --> 00:25:56.000]  耶和華必收留我。」
[00:25:56.000 --> 00:25:58.000]  即是人世間最重要的關係,
