
[00:00:00.000 --> 00:00:03.000]  各位成會的弟兄姊妹好
[00:01:59.000 --> 00:02:02.000]  馴服神是不是等於回教會就等於馴服神呢
[00:02:02.000 --> 00:02:04.000]  究竟什麼叫做馴服神呢
[00:02:04.000 --> 00:02:06.000]  還有一樣東西就是
[00:02:06.000 --> 00:02:08.000]  不知道是我熟悉的傳統
[00:02:08.000 --> 00:02:10.000]  還是在我的經歷當中
[00:02:10.000 --> 00:02:12.000]  在我初順主義的時候
[00:02:12.000 --> 00:02:15.000]  覺得馴服這個字很沉重的
[00:02:15.000 --> 00:02:19.000]  好像就是無可奈何被迫要跟隨神
[00:02:19.000 --> 00:02:20.000]  就好像爸爸叫你做一樣東西
[00:02:20.000 --> 00:02:21.000]  你沒得不做
[00:02:21.000 --> 00:02:24.000]  你反抗後果會很嚴重
[00:02:24.000 --> 00:02:31.000]  好像馴服神是一種無可奈何的體會
[00:02:31.000 --> 00:02:33.000]  但三十幾年想住這麼久
[00:02:33.000 --> 00:02:35.000]  是不是真的這樣呢
[00:02:35.000 --> 00:02:37.000]  是不是呢
[00:02:37.000 --> 00:02:41.000]  我們一起看看聖經好不好
[00:02:41.000 --> 00:02:42.000]  如果可以的話
[00:02:42.000 --> 00:02:46.000]  我們一起翻開今天的聖經
[00:02:46.000 --> 00:02:49.000]  就是希伯龍書的第十一章
[00:02:49.000 --> 00:02:51.000]  第八至十字
[00:02:51.000 --> 00:02:55.000]  這段經文其實是寫給一班
[00:02:55.000 --> 00:02:58.000]  有猶太背景的基督徒
[00:02:58.000 --> 00:03:01.000]  讓他們在一個羅馬的
[00:03:01.000 --> 00:03:04.000]  大約在一個羅馬的位置的
[00:03:04.000 --> 00:03:05.000]  教會信徒當中
[00:03:05.000 --> 00:03:07.000]  給他們一些鼓勵和探望
[00:03:07.000 --> 00:03:09.000]  為什麼需要鼓勵和探望呢
[00:03:09.000 --> 00:03:12.000]  因為在他講的時候已經感受到
[00:03:12.000 --> 00:03:15.000]  外來都有很多的壓力
[00:03:15.000 --> 00:03:18.000]  外來就是羅馬的所謂的
[00:03:18.000 --> 00:03:20.000]  面信主義的幫人
[00:03:20.000 --> 00:03:21.000]  面信主義的幫人
[00:03:21.000 --> 00:03:22.000]  有些外邦人給他
[00:03:22.000 --> 00:03:24.000]  有些外邦政權給他一些壓力
[00:03:24.000 --> 00:03:26.000]  就算是猶太人
[00:03:26.000 --> 00:03:28.000]  他原本的弟兄
[00:03:28.000 --> 00:03:29.000]  他這個猶太教
[00:03:29.000 --> 00:03:30.000]  相信猶太教的人
[00:03:30.000 --> 00:03:32.000]  都因為他們的一班人信耶穌
[00:03:32.000 --> 00:03:34.000]  就把他們推起了
[00:03:34.000 --> 00:03:35.000]  很多的壓力
[00:03:35.000 --> 00:03:38.000]  他們很想放棄這個教信的
[00:03:38.000 --> 00:03:40.000]  在這樣的情況之下
[00:03:40.000 --> 00:03:42.000]  希伯龍書的作者
[00:03:42.000 --> 00:03:43.000]  有人說不如可以叫他
[00:03:43.000 --> 00:03:45.000]  希伯龍書的
[00:03:45.000 --> 00:03:46.000]  好像一個牧者那樣
[00:03:46.000 --> 00:03:47.000]  寫一封信
[00:03:47.000 --> 00:03:49.000]  傳給當時
[00:03:49.000 --> 00:03:54.000]  位處於羅馬一帶的教會
[00:03:54.000 --> 00:03:55.000]  當時沒有MP4
[00:03:55.000 --> 00:03:56.000]  沒有現在那樣的
[00:03:56.000 --> 00:03:58.000]  那麼先進的科技
[00:03:58.000 --> 00:04:00.000]  所以就有一篇講章
[00:04:00.000 --> 00:04:01.000]  他用每一個小朋友看
[00:04:01.000 --> 00:04:03.000]  大約十多二十人左右
[00:04:03.000 --> 00:04:04.000]  就讀出來
[00:04:04.000 --> 00:04:05.000]  就成為鼓勵
[00:04:05.000 --> 00:04:07.000]  就是今天的希伯龍書
[00:04:07.000 --> 00:04:09.000]  而在今天我們所讀的希伯龍書
[00:04:09.000 --> 00:04:10.000]  特別是希伯龍書的作者
[00:04:10.000 --> 00:04:12.000]  是透過第十一章
[00:04:12.000 --> 00:04:15.000]  引用了很多舊約斯汀的人物
[00:04:15.000 --> 00:04:17.000]  去鼓勵當時的讀者
[00:04:17.000 --> 00:04:19.000]  能夠對神有信心
[00:04:19.000 --> 00:04:22.000]  活出跟從神的生命
[00:04:22.000 --> 00:04:24.000]  然後我們透過今天的經文
[00:04:24.000 --> 00:04:29.000]  幫助我們去回想兩個問題
[00:04:29.000 --> 00:04:30.000]  第一個問題
[00:04:30.000 --> 00:04:33.000]  究竟什麼是推動信徒
[00:04:33.000 --> 00:04:36.000]  信服神的動力
[00:04:36.000 --> 00:04:37.000]  第二個問題
[00:04:37.000 --> 00:04:40.000]  我們要怎樣去信服神
[00:04:40.000 --> 00:04:42.000]  使這個信服
[00:04:42.000 --> 00:04:44.000]  不是成為一個強迫
[00:04:44.000 --> 00:04:48.000]  又或者是一個空洞的屬靈口號呢
[00:04:48.000 --> 00:04:51.000]  當我們看完經文的時候
[00:04:51.000 --> 00:04:54.000]  我們發現希伯龍書的作者
[00:04:54.000 --> 00:04:56.000]  是引用了阿伯拉罕
[00:04:56.000 --> 00:05:01.000]  作為一個信靠信服上帝的例子
[00:05:01.000 --> 00:05:02.000]  在經文中說
[00:05:02.000 --> 00:05:06.000]  阿伯拉罕因著信
[00:05:06.000 --> 00:05:10.000]  蒙召的時候就遵命出去
[00:05:10.000 --> 00:05:14.000]  往將來要得遺孽的地方去
[00:05:14.000 --> 00:05:18.000]  出去的時候還不至往那裡去
[00:05:18.000 --> 00:05:20.000]  經文所說的蒙召
[00:05:20.000 --> 00:05:24.000]  是說阿伯拉罕蒙上帝的呼召
[00:05:24.000 --> 00:05:28.000]  上帝要指示他一家人去到新的地方
[00:05:28.000 --> 00:05:30.000]  在《創世紀》第十二章
[00:05:30.000 --> 00:05:32.000]  第一至第三節說得很清楚
[00:05:32.000 --> 00:05:33.000]  是這麼說的
[00:05:33.000 --> 00:05:35.000]  上帝叫阿伯拉罕
[00:05:35.000 --> 00:05:36.000]  當時還沒改名
[00:05:36.000 --> 00:05:37.000]  阿伯拉罕就說
[00:05:37.000 --> 00:05:41.000]  你要離開本地本族父家
[00:05:41.000 --> 00:05:44.000]  往我所指示你的地區
[00:05:44.000 --> 00:05:46.000]  我必叫你成為大國
[00:05:46.000 --> 00:05:48.000]  我必賜福給你
[00:05:48.000 --> 00:05:50.000]  叫你的名為大
[00:05:50.000 --> 00:05:53.000]  你也要叫別人得福
[00:05:53.000 --> 00:05:54.000]  為你祝福的
[00:05:54.000 --> 00:05:58.000]  我必賜福於他
[00:05:58.000 --> 00:05:59.000]  那救助你的
[00:05:59.000 --> 00:06:02.000]  我必救助他
[00:06:02.000 --> 00:06:07.000]  地上的萬族都要因你得福
[00:06:07.000 --> 00:06:08.000]  阿伯拉罕
[00:06:08.000 --> 00:06:10.000]  因著上帝的呼召
[00:06:10.000 --> 00:06:13.000]  他的一家就成為了一列
[00:06:13.000 --> 00:06:16.000]  萬族因他們從神而來的福
[00:06:16.000 --> 00:06:19.000]  而得到福氣的一群
[00:06:19.000 --> 00:06:21.000]  祝福他人的人
[00:06:21.000 --> 00:06:24.000]  他們擁有了一個新的身份
[00:06:24.000 --> 00:06:25.000]  和新的使命
[00:06:25.000 --> 00:06:28.000]  阿伯拉罕聽到神的呼召的時候
[00:06:28.000 --> 00:06:31.000]  他就用信心而靠神
[00:06:31.000 --> 00:06:33.000]  信服神
[00:06:33.000 --> 00:06:37.000]  就遵命地踏上這條信心的旅程
[00:06:37.000 --> 00:06:41.000]  就算一家都不知道自己將要去到哪裏的時候
[00:06:41.000 --> 00:06:45.000]  他們都願意跟隨神引領而往前走
[00:06:45.000 --> 00:06:47.000]  其實對於我們來說
[00:06:47.000 --> 00:06:49.000]  這已經是一個很難的事實
[00:06:49.000 --> 00:06:51.000]  明白的事實
[00:06:51.000 --> 00:06:55.000]  如果我今天我要去航空公司
[00:06:55.000 --> 00:06:57.000]  買一張機票
[00:06:57.000 --> 00:06:59.000]  要去一個地方
[00:06:59.000 --> 00:07:02.000]  櫃口的人一定會很自然地問我
[00:07:02.000 --> 00:07:06.000]  先生請問你打算去哪裏
[00:07:06.000 --> 00:07:08.000]  如果我告訴你
[00:07:08.000 --> 00:07:09.000]  我不知道
[00:07:09.000 --> 00:07:11.000]  你隨便跟我買吧
[00:07:11.000 --> 00:07:13.000]  那個人跟我買機票
[00:07:13.000 --> 00:07:14.000]  他都覺得很頭痛
[00:07:14.000 --> 00:07:16.000]  那你真的去哪裏
[00:07:16.000 --> 00:07:18.000]  又或者當我們去計劃
[00:07:18.000 --> 00:07:21.000]  我們自己的將來的時候
[00:07:21.000 --> 00:07:22.000]  譬如我想搬屋
[00:07:22.000 --> 00:07:24.000]  我都會認定
[00:07:24.000 --> 00:07:27.000]  我要住在哪一個區份
[00:07:27.000 --> 00:07:29.000]  認定了
[00:07:29.000 --> 00:07:30.000]  然後怎樣
[00:07:30.000 --> 00:07:31.000]  去找屋
[00:07:31.000 --> 00:07:32.000]  找了屋之後
[00:07:32.000 --> 00:07:35.000]  我就在這裏買屋或者租屋住
[00:07:35.000 --> 00:07:37.000]  怎會有一個人這樣
[00:07:37.000 --> 00:07:39.000]  走在這裏的屋地
[00:07:39.000 --> 00:07:40.000]  然後又去紮營
[00:07:40.000 --> 00:07:41.000]  這裏就是我家
[00:07:41.000 --> 00:07:42.000]  然後又走到別處
[00:07:42.000 --> 00:07:43.000]  又去紮營
[00:07:43.000 --> 00:07:44.000]  這裏就是我家
[00:07:44.000 --> 00:07:45.000]  對於我們來說
[00:07:45.000 --> 00:07:48.000]  這是匪夷所思的一種想法
[00:07:48.000 --> 00:07:52.000]  但是阿伯拉罕
[00:07:52.000 --> 00:07:56.000]  因著聽到上帝的聲音
[00:07:56.000 --> 00:07:58.000]  他信服上帝的聲音
[00:07:58.000 --> 00:08:00.000]  信服上帝的引領
[00:08:00.000 --> 00:08:02.000]  跟著他去做一些
[00:08:02.000 --> 00:08:05.000]  你和我有些想不通的事情
[00:08:05.000 --> 00:08:09.000]  從希伯來書的作者的角度來說
[00:08:09.000 --> 00:08:12.000]  他認為阿伯拉罕和他的家人
[00:08:12.000 --> 00:08:15.000]  可以去到地獄的那一天的時候
[00:08:15.000 --> 00:08:17.000]  真是神引導他們的
[00:08:17.000 --> 00:08:19.000]  而且在引導他們的時候
[00:08:19.000 --> 00:08:21.000]  他們還有一件事
[00:08:21.000 --> 00:08:24.000]  就是他們不投身當地的文化
[00:08:24.000 --> 00:08:25.000]  成為當地的人
[00:08:25.000 --> 00:08:28.000]  他們沒有接受到嘉南的宗教
[00:08:28.000 --> 00:08:32.000]  他們沒有取嘉南的女子為妻
[00:08:32.000 --> 00:08:37.000]  他們卻是要成為一個寄居者
[00:08:37.000 --> 00:08:41.000]  就好像在異地居住象棚一樣
[00:08:41.000 --> 00:08:44.000]  我稱他們為異鄉客
[00:08:44.000 --> 00:08:48.000]  即是說他們來到這個城市當中
[00:08:48.000 --> 00:08:50.000]  擁有著一個特殊的身份
[00:08:50.000 --> 00:08:51.000]  這個特殊的身份就是
[00:08:51.000 --> 00:08:53.000]  祝福他人的身份
[00:08:53.000 --> 00:08:55.000]  他們祝福他人的身份
[00:08:55.000 --> 00:08:56.000]  因著這個身份的時候
[00:08:56.000 --> 00:08:58.000]  來到一個新的地方
[00:08:58.000 --> 00:09:02.000]  他沒有放棄上帝給他的身份
[00:09:02.000 --> 00:09:06.000]  投入成為一個異族當中
[00:09:06.000 --> 00:09:10.000]  他要成為一個異族當中的異鄉客
[00:09:10.000 --> 00:09:13.000]  我們這樣說
[00:09:13.000 --> 00:09:17.000]  阿伯拉罕和他的子孫
[00:09:17.000 --> 00:09:19.000]  都沒有容許自己安頓在那些
[00:09:19.000 --> 00:09:22.000]  安慰世俗的城市
[00:09:22.000 --> 00:09:23.000]  繁華的城市
[00:09:23.000 --> 00:09:25.000]  大家還記得
[00:09:25.000 --> 00:09:30.000]  阿伯拉罕當初的侄子羅德跟著他
[00:09:30.000 --> 00:09:34.000]  最後羅德和阿伯拉罕分家去了哪裡
[00:09:34.000 --> 00:09:37.000]  索多瑪 蒙哥拉
[00:09:37.000 --> 00:09:40.000]  對於我們熟悉經歷的人來說
[00:09:40.000 --> 00:09:42.000]  知道這兩個是一個罪惡之城
[00:09:42.000 --> 00:09:44.000]  但是這樣
[00:09:44.000 --> 00:09:46.000]  它也是一個很繁華的城市
[00:09:48.000 --> 00:09:50.000]  你可以說
[00:09:50.000 --> 00:09:53.000]  阿伯拉罕沒有去到
[00:09:53.000 --> 00:09:57.000]  這個世俗的城市
[00:09:57.000 --> 00:10:00.000]  他卻是選擇等候
[00:10:00.000 --> 00:10:02.000]  那個上帝永恆的城
[00:10:02.000 --> 00:10:04.000]  臨在來到
[00:10:04.000 --> 00:10:07.000]  他等候的那個有根基城
[00:10:07.000 --> 00:10:09.000]  是神所經營的
[00:10:09.000 --> 00:10:11.000]  神所建造的
[00:10:11.000 --> 00:10:12.000]  你可以說
[00:10:12.000 --> 00:10:14.000]  他們雖然會在一個充滿著
[00:10:14.000 --> 00:10:17.000]  外邦神的嘉南文化當中
[00:10:17.000 --> 00:10:19.000]  但是他們
[00:10:19.000 --> 00:10:21.000]  卻繼承著獨一真神呼召他們
[00:10:21.000 --> 00:10:23.000]  去領受從神而來的福氣
[00:10:23.000 --> 00:10:26.000]  又將這個福氣帶給他人的時候
[00:10:26.000 --> 00:10:28.000]  擁有出一個新的身份
[00:10:28.000 --> 00:10:31.000]  就是一個祝福他人的異鄉客的身份的時候
[00:10:31.000 --> 00:10:36.000]  所以他們願意離開一切世俗的大城
[00:10:36.000 --> 00:10:40.000]  卻一心等候神所設計
[00:10:40.000 --> 00:10:42.000]  所建造的城
[00:10:42.000 --> 00:10:45.000]  看到這裡我們有沒有發現到呢
[00:10:45.000 --> 00:10:48.000]  希伯來書的作者是透過
[00:10:48.000 --> 00:10:52.000]  引用阿伯拉罕的生平
[00:10:52.000 --> 00:10:56.000]  來嘗試提醒多其時的信徒
[00:10:56.000 --> 00:11:00.000]  他們要以阿伯拉罕作為榜樣
[00:11:00.000 --> 00:11:04.000]  阿伯拉罕是因著信教神的恩召
[00:11:04.000 --> 00:11:06.000]  人神的呼召
[00:11:06.000 --> 00:11:12.000]  而信服地活出一種在世而不屬世的生活
[00:11:12.000 --> 00:11:15.000]  好使自己經歷從神而來的福
[00:11:15.000 --> 00:11:18.000]  又將這份福氣祝福他人
[00:11:18.000 --> 00:11:22.000]  其實希伯來書的作者
[00:11:22.000 --> 00:11:28.000]  他這個提醒我們在其他新約的經文當中都找到
[00:11:28.000 --> 00:11:30.000]  這個就是什麼教導呢
[00:11:30.000 --> 00:11:32.000]  就是一個在世而不屬世的教導
[00:11:32.000 --> 00:11:34.000]  是在這裡的
[00:11:34.000 --> 00:11:35.000]  如果可以這樣說
[00:11:35.000 --> 00:11:38.000]  信徒是因著聽到神對他們的呼召
[00:11:38.000 --> 00:11:40.000]  呼召有幾個層面
[00:11:40.000 --> 00:11:45.000]  第一層的呼召就是神呼召我們得到救恩
[00:11:45.000 --> 00:11:47.000]  第二層呼召
[00:11:47.000 --> 00:11:51.000]  神呼召我們成為聖別成為神的子民
[00:11:51.000 --> 00:11:53.000]  熟齡的生命
[00:11:53.000 --> 00:11:56.000]  第三層的呼召就是我們一般所說的神
[00:11:56.000 --> 00:12:01.000]  在一些處境當中呼召我們成為某種的人
[00:12:01.000 --> 00:12:03.000]  為了成就某種的事
[00:12:03.000 --> 00:12:05.000]  第三層呼召可以包括
[00:12:05.000 --> 00:12:09.000]  我們可以是職場的身份
[00:12:09.000 --> 00:12:11.000]  或者是教育的身份
[00:12:11.000 --> 00:12:15.000]  又或者是可以在家庭當中
[00:12:15.000 --> 00:12:19.000]  作為父母作為兒女的身份
[00:12:19.000 --> 00:12:22.000]  這些身份是神給我們的
[00:12:22.000 --> 00:12:24.000]  每個人都有些不同的
[00:12:24.000 --> 00:12:26.000]  不會每個人都做牧師傳道
[00:12:26.000 --> 00:12:28.000]  也不會每個人都做基督徒會計師
[00:12:28.000 --> 00:12:31.000]  也不是每個人都會結婚生子
[00:12:31.000 --> 00:12:34.000]  但是因著有著上帝給我們的
[00:12:34.000 --> 00:12:36.000]  召命和身份的時候
[00:12:36.000 --> 00:12:38.000]  我們就按著這個召命
[00:12:38.000 --> 00:12:40.000]  去活出上帝的生命
[00:12:40.000 --> 00:12:41.000]  我這樣說的時候
[00:12:41.000 --> 00:12:42.000]  就好像不太有意義
[00:12:42.000 --> 00:12:45.000]  所以當上頭聽到神的召命的時候
[00:12:45.000 --> 00:12:48.000]  神召我們成為祂子民的時候
[00:12:48.000 --> 00:12:49.000]  當祂召我們的時候
[00:12:49.000 --> 00:12:53.000]  不單是神召我們出於祂的愛
[00:12:53.000 --> 00:12:54.000]  我們本為罪人
[00:12:54.000 --> 00:12:56.000]  但是神的愛的緣故
[00:12:56.000 --> 00:12:58.000]  呼召我們領受這個救恩
[00:12:58.000 --> 00:12:59.000]  成為祂的兒女
[00:12:59.000 --> 00:13:00.000]  蒙祂所愛
[00:13:00.000 --> 00:13:04.000]  也同時領受了祂要透過我們
[00:13:04.000 --> 00:13:07.000]  使萬人經過我們
[00:13:07.000 --> 00:13:10.000]  能夠體會到上帝的福氣
[00:13:10.000 --> 00:13:11.000]  那個使命
[00:13:11.000 --> 00:13:14.000]  使人能夠體會到神的愛
[00:13:14.000 --> 00:13:16.000]  正因為這樣
[00:13:16.000 --> 00:13:20.000]  我們願意信服神的召命
[00:13:20.000 --> 00:13:23.000]  這個召命因為出自於
[00:13:23.000 --> 00:13:25.000]  是神親自叫我們
[00:13:25.000 --> 00:13:27.000]  是一個愛的呼喚
[00:13:27.000 --> 00:13:30.000]  不單是叫我們接受這個救恩
[00:13:30.000 --> 00:13:32.000]  同時也透過我們的見證
[00:13:32.000 --> 00:13:34.000]  使世上的人
[00:13:34.000 --> 00:13:36.000]  能夠因著我們
[00:13:36.000 --> 00:13:38.000]  可以得到福音的好處
[00:13:38.000 --> 00:13:42.000]  所以我們生活的方向
[00:13:42.000 --> 00:13:43.000]  因著這樣的時候
[00:13:43.000 --> 00:13:46.000]  就不再安頓自己
[00:13:46.000 --> 00:13:48.000]  在世俗的思想上
[00:13:48.000 --> 00:13:50.000]  安頓的意思是什麼呢
[00:13:50.000 --> 00:13:52.000]  安心立命
[00:13:52.000 --> 00:13:54.000]  就是說我不是叫大家
[00:13:54.000 --> 00:13:55.000]  不要打工
[00:13:55.000 --> 00:13:56.000]  不要結婚
[00:13:56.000 --> 00:13:58.000]  不要帶孩子
[00:13:58.000 --> 00:13:59.000]  不要讀書
[00:13:59.000 --> 00:14:01.000]  我不是這個意思
[00:14:01.000 --> 00:14:02.000]  而是說
[00:14:02.000 --> 00:14:05.000]  如果我剛才所說的各種事情
[00:14:05.000 --> 00:14:06.000]  賺錢也好
[00:14:06.000 --> 00:14:08.000]  又賺健康也好
[00:14:08.000 --> 00:14:09.000]  這些都不是錯
[00:14:09.000 --> 00:14:11.000]  但是如果我們的心念
[00:14:11.000 --> 00:14:12.000]  只是為了追求這件事
[00:14:12.000 --> 00:14:14.000]  就以為得到的時候
[00:14:14.000 --> 00:14:15.000]  我的心安頓的時候
[00:14:15.000 --> 00:14:16.000]  這樣就錯了
[00:14:16.000 --> 00:14:20.000]  因為那些事物是短暫
[00:14:20.000 --> 00:14:22.000]  就好像索多瑪摩拉一樣
[00:14:22.000 --> 00:14:23.000]  可以沒有了
[00:14:23.000 --> 00:14:28.000]  但是上帝要我們
[00:14:28.000 --> 00:14:32.000]  不要將自己安頓在這些事情上
[00:14:32.000 --> 00:14:36.000]  也不要在世俗上的邪惡當中
[00:14:36.000 --> 00:14:38.000]  受到煎熬
[00:14:38.000 --> 00:14:41.000]  在這個世界上有邪惡的價值觀
[00:14:41.000 --> 00:14:44.000]  教義諫論就好像在彼得慈書面
[00:14:44.000 --> 00:14:47.000]  二章十一到十二節所說
[00:14:47.000 --> 00:14:49.000]  親愛的弟兄呀
[00:14:49.000 --> 00:14:51.000]  你們是黑女
[00:14:51.000 --> 00:14:52.000]  是忌拒敵
[00:14:52.000 --> 00:14:54.000]  不是以黑客眼
[00:14:54.000 --> 00:14:57.000]  我勸你們要禁戒肉體的私慾
[00:14:57.000 --> 00:15:00.000]  這私慾是與靈魂爭戰的
[00:15:00.000 --> 00:15:02.000]  你們在外邦人中
[00:15:02.000 --> 00:15:03.000]  應該品行端正
[00:15:03.000 --> 00:15:08.000]  叫那些誹謗你們是作惡的
[00:15:08.000 --> 00:15:11.000]  因看見你們的好行為
[00:15:11.000 --> 00:15:16.000]  便在監察的日子歸榮耀吉神
[00:15:16.000 --> 00:15:21.000]  當基督徒願意放下世俗的價值觀
[00:15:21.000 --> 00:15:23.000]  和不安頓自己
[00:15:23.000 --> 00:15:27.000]  在世俗當中所給予的權力
[00:15:27.000 --> 00:15:30.000]  金錢名譽和短暫的健康上
[00:15:30.000 --> 00:15:34.000]  來求生命的滿足的時候
[00:15:34.000 --> 00:15:40.000]  當我們願意不去跟這些事情的時候
[00:15:40.000 --> 00:15:43.000]  這些都是為什麼會發生
[00:15:43.000 --> 00:15:46.000]  因為我們願意聽到
[00:15:46.000 --> 00:15:50.000]  聽到耶穌基督對我們的呼召
[00:15:50.000 --> 00:15:54.000]  來跟從我們跟從耶穌
[00:15:54.000 --> 00:16:00.000]  等候上帝將來所經營所建造的城
[00:16:00.000 --> 00:16:02.000]  即是我們在世當中
[00:16:02.000 --> 00:16:04.000]  我們在異鄉下
[00:16:04.000 --> 00:16:06.000]  我們等待一個城
[00:16:06.000 --> 00:16:09.000]  地上我們有生活應然
[00:16:09.000 --> 00:16:10.000]  會過不同的生活
[00:16:10.000 --> 00:16:11.000]  但我們等待一個城
[00:16:11.000 --> 00:16:12.000]  是什麼城呢
[00:16:12.000 --> 00:16:15.000]  就是在世俗的21章1至4節
[00:16:15.000 --> 00:16:17.000]  因為我看希伯來書
[00:16:17.000 --> 00:16:18.000]  我看了很久
[00:16:18.000 --> 00:16:19.000]  我想了很久
[00:16:19.000 --> 00:16:21.000]  究竟一個城是指什麼
[00:16:21.000 --> 00:16:24.000]  當我再想想的時候
[00:16:24.000 --> 00:16:27.000]  可能在差不多時期
[00:16:27.000 --> 00:16:29.000]  或是在後一點時期
[00:16:29.000 --> 00:16:30.000]  有一個城
[00:16:30.000 --> 00:16:33.000]  真是在新的聖經裡說得很清楚
[00:16:33.000 --> 00:16:35.000]  就是在世俗剛才所說的
[00:16:35.000 --> 00:16:37.000]  21章1至4節
[00:16:37.000 --> 00:16:41.000]  在新天新地當中的新耶路撒冷
[00:16:41.000 --> 00:16:42.000]  經文說
[00:16:42.000 --> 00:16:44.000]  我又看見一個新天新地
[00:16:44.000 --> 00:16:47.000]  因為先前的天地已經過了
[00:16:47.000 --> 00:16:48.000]  海也不再有了
[00:16:48.000 --> 00:16:50.000]  我又看見新城
[00:16:50.000 --> 00:16:51.000]  聖城
[00:16:51.000 --> 00:16:53.000]  新耶路撒冷
[00:16:53.000 --> 00:16:56.000]  由神那裡從天而降
[00:16:56.000 --> 00:16:58.000]  預備好了就如新褲裝飾
[00:16:58.000 --> 00:17:01.000]  整齊等候丈夫
[00:17:01.000 --> 00:17:04.000]  我聽見有大聲音從寶座出來
[00:17:04.000 --> 00:17:08.000]  說:看那神的障目在人間
[00:17:08.000 --> 00:17:10.000]  他要與人同住
[00:17:10.000 --> 00:17:13.000]  他們要做他的子民
[00:17:13.000 --> 00:17:15.000]  神要親自與他們同在
[00:17:15.000 --> 00:17:17.000]  做他們的神
[00:17:17.000 --> 00:17:20.000]  神要擦去他們一切的眼淚
[00:17:20.000 --> 00:17:21.000]  不再有死亡
[00:17:21.000 --> 00:17:24.000]  也不再有悲傷
[00:17:24.000 --> 00:17:25.000]  悲哀
[00:17:25.000 --> 00:17:26.000]  哭耗
[00:17:26.000 --> 00:17:27.000]  疼痛
[00:17:27.000 --> 00:17:30.000]  因為以前的事都過去了
[00:17:30.000 --> 00:17:32.000]  這個聖經挺好的
[00:17:32.000 --> 00:17:35.000]  就是說基督徒在這個在世當中
[00:17:35.000 --> 00:17:37.000]  我們一直都等待什麼
[00:17:37.000 --> 00:17:41.000]  我們以為財產
[00:17:41.000 --> 00:17:42.000]  資源
