
[00:00:00.000 --> 00:00:02.000]  我們一起打開去
[00:03:14.000 --> 00:03:16.000]  是公元後
[00:03:16.000 --> 00:03:18.000]  主後
[00:03:18.000 --> 00:03:20.000]  60年代的時候
[00:03:20.000 --> 00:03:22.000]  才開始執筆去寫
[00:03:22.000 --> 00:03:24.000]  這很合理的,為什麼呢
[00:03:24.000 --> 00:03:26.000]  因為第一代的目擊證人
[00:03:26.000 --> 00:03:28.000]  那些的眼見證人
[00:03:28.000 --> 00:03:30.000]  那些跟隨耶穌的門徒
[00:03:30.000 --> 00:03:32.000]  他們就快要離開這個世界了
[00:03:32.000 --> 00:03:34.000]  大概主後AD
[00:03:34.000 --> 00:03:36.000]  60年代的時候
[00:03:36.000 --> 00:03:38.000]  很合理的,他們就要將這些
[00:03:38.000 --> 00:03:40.000]  眼見證人的帳號
[00:03:40.000 --> 00:03:42.000]  這些見證人,目擊證人的帳號
[00:03:42.000 --> 00:03:44.000]  就要寫下
[00:03:44.000 --> 00:03:46.000]  記載下
[00:03:46.000 --> 00:03:48.000]  以致第二代第三代以後
[00:03:48.000 --> 00:03:50.000]  所有的教會他們能夠明白
[00:03:50.000 --> 00:03:52.000]  到底耶穌是一個怎樣的人
[00:03:52.000 --> 00:03:54.000]  所以很合理的
[00:03:54.000 --> 00:03:56.000]  就好像今天那些猶太人
[00:03:56.000 --> 00:03:58.000]  他們現在
[00:03:58.000 --> 00:04:00.000]  到2020年
[00:04:00.000 --> 00:04:02.000]  那些
[00:04:02.000 --> 00:04:04.000]  所謂經歷過二次大戰
[00:04:04.000 --> 00:04:06.000]  在納粹黨
[00:04:06.000 --> 00:04:08.000]  底下他們受到大屠殺
[00:04:08.000 --> 00:04:10.000]  的殘害
[00:04:10.000 --> 00:04:12.000]  他們是生還者
[00:04:12.000 --> 00:04:14.000]  他們很多做一些
[00:04:14.000 --> 00:04:16.000]  所謂眼見證人的
[00:04:16.000 --> 00:04:18.000]  面試,留下一些
[00:04:18.000 --> 00:04:20.000]  重要的
[00:04:20.000 --> 00:04:22.000]  記載,或者記錄
[00:04:22.000 --> 00:04:24.000]  告訴下一代
[00:04:24.000 --> 00:04:26.000]  到底曾經
[00:04:26.000 --> 00:04:28.000]  發生過什麼事
[00:04:28.000 --> 00:04:30.000]  所以我們打開福音書的時候
[00:04:30.000 --> 00:04:32.000]  我們發現不是開頭寫的
[00:04:32.000 --> 00:04:34.000]  而最開頭寫,最早期寫
[00:04:34.000 --> 00:04:36.000]  對於基督徒
[00:04:36.000 --> 00:04:38.000]  或者教會裡面
[00:04:38.000 --> 00:04:40.000]  所看的聖經,所看的經文
[00:04:40.000 --> 00:04:42.000]  到底是什麼呢
[00:04:42.000 --> 00:04:44.000]  肯定不是福音書裡面的內容
[00:04:44.000 --> 00:04:46.000]  肯定是
[00:04:46.000 --> 00:04:48.000]  一些保羅的書信
[00:04:48.000 --> 00:04:50.000]  保羅是當時的一個牧者
[00:04:50.000 --> 00:04:52.000]  一個仕徒
[00:04:52.000 --> 00:04:54.000]  他去周圍羅馬帝國
[00:04:54.000 --> 00:04:56.000]  不同的城市裡面建立教會的時候
[00:04:56.000 --> 00:04:58.000]  他就會寫一些書信
[00:04:58.000 --> 00:05:00.000]  來指導教會
[00:05:00.000 --> 00:05:02.000]  或者去教導他們
[00:05:02.000 --> 00:05:04.000]  或者去改正他們
[00:05:04.000 --> 00:05:06.000]  某一些的思想,某一些的概念
[00:05:06.000 --> 00:05:08.000]  告訴他們福音
[00:05:08.000 --> 00:05:10.000]  是什麼
[00:05:10.000 --> 00:05:12.000]  我們在心靈裡面
[00:05:12.000 --> 00:05:14.000]  去運用福音
[00:05:14.000 --> 00:05:16.000]  去應用福音的時候
[00:05:16.000 --> 00:05:18.000]  到底應該是怎麼樣的呢
[00:05:18.000 --> 00:05:20.000]  所以在這些最早期的文件裡面
[00:05:20.000 --> 00:05:22.000]  我們大概知道
[00:05:22.000 --> 00:05:24.000]  幾乎追溯到
[00:05:24.000 --> 00:05:26.000]  第一代的信徒,到底他們在想什麼
[00:05:26.000 --> 00:05:28.000]  他們怎樣體會
[00:05:28.000 --> 00:05:30.000]  到底耶穌是怎樣的
[00:05:30.000 --> 00:05:32.000]  我們上個星期開始看
[00:05:32.000 --> 00:05:34.000]  這個肥立比書
[00:05:34.000 --> 00:05:36.000]  肥立比書就是保羅
[00:05:36.000 --> 00:05:38.000]  寫的一些書信
[00:05:38.000 --> 00:05:40.000]  我們說這本書信
[00:05:40.000 --> 00:05:42.000]  是說很多的所謂榜樣
[00:05:42.000 --> 00:05:44.000]  一些
[00:05:44.000 --> 00:05:46.000]  跟隨耶穌基督應有的
[00:05:46.000 --> 00:05:48.000]  生命的榜樣
[00:05:48.000 --> 00:05:50.000]  那些例子
[00:05:50.000 --> 00:05:52.000]  所以這本書信很短,也很簡單
[00:05:52.000 --> 00:05:54.000]  他就告訴肥立比
[00:05:54.000 --> 00:05:56.000]  的信徒
[00:05:56.000 --> 00:05:58.000]  是他自己生的教會
[00:05:58.000 --> 00:06:00.000]  是他自己所建立的教會
[00:06:00.000 --> 00:06:02.000]  他現在正在坐牢
[00:06:02.000 --> 00:06:04.000]  為了傳道的緣故,他受打壓
[00:06:04.000 --> 00:06:06.000]  然後他現在坐牢
[00:06:06.000 --> 00:06:08.000]  他寫這封書信,去感謝這個教會
[00:06:08.000 --> 00:06:10.000]  去跟他們同心
[00:06:10.000 --> 00:06:12.000]  去供應他們一切的需要
[00:06:12.000 --> 00:06:14.000]  在監獄裡面去看他們
[00:06:14.000 --> 00:06:16.000]  或者去供應他們所缺乏的東西
[00:06:16.000 --> 00:06:18.000]  這是第一章
[00:06:18.000 --> 00:06:20.000]  第二章呢,保羅就說
[00:06:20.000 --> 00:06:22.000]  我們需要學校的榜樣
[00:06:22.000 --> 00:06:24.000]  所以他就說了兩個跟他一起
[00:06:24.000 --> 00:06:26.000]  致死忠心的同工
[00:06:26.000 --> 00:06:28.000]  一個叫提摩泰,一個叫
[00:06:28.000 --> 00:06:30.000]  爾巴弗提
[00:06:30.000 --> 00:06:32.000]  然後最後呢,他就說到
[00:06:32.000 --> 00:06:34.000]  一個他自己的榜樣
[00:06:34.000 --> 00:06:36.000]  那個榜樣就是
[00:06:36.000 --> 00:06:38.000]  他好像耶穌基督
[00:06:38.000 --> 00:06:40.000]  的僕人的身份
[00:06:40.000 --> 00:06:42.000]  他去服侍
[00:06:42.000 --> 00:06:44.000]  最後就是結語
[00:06:44.000 --> 00:06:46.000]  呼籲教會謙卑的
[00:06:46.000 --> 00:06:48.000]  來同心
[00:06:48.000 --> 00:06:50.000]  在整本書信中間夾著的餡
[00:06:50.000 --> 00:06:52.000]  就說到
[00:06:52.000 --> 00:06:54.000]  基督是怎樣偉大
[00:06:54.000 --> 00:06:56.000]  這一首的詩歌
[00:06:56.000 --> 00:06:58.000]  大概應該不是
[00:06:58.000 --> 00:07:00.000]  保羅自己親手寫的
[00:07:00.000 --> 00:07:02.000]  因為我們知道那些字眼
[00:07:02.000 --> 00:07:04.000]  或者他用的一些用語
[00:07:04.000 --> 00:07:06.000]  不會是保羅平時
[00:07:06.000 --> 00:07:08.000]  一些書信所用的
[00:07:08.000 --> 00:07:10.000]  並且這首
[00:07:10.000 --> 00:07:12.000]  的詩歌
[00:07:12.000 --> 00:07:14.000]  是保羅引用的
[00:07:14.000 --> 00:07:16.000]  換句話說
[00:07:16.000 --> 00:07:18.000]  他寫這一段的
[00:07:18.000 --> 00:07:20.000]  書信的時候
[00:07:20.000 --> 00:07:22.000]  他是在引用
[00:07:22.000 --> 00:07:24.000]  初期教會,初代教會
[00:07:24.000 --> 00:07:26.000]  在敬拜裡面
[00:07:26.000 --> 00:07:28.000]  在用的一首詩歌
[00:07:28.000 --> 00:07:30.000]  或者他們
[00:07:30.000 --> 00:07:32.000]  初期教會走在一起的時候
[00:07:32.000 --> 00:07:34.000]  他們去教導大家
[00:07:34.000 --> 00:07:36.000]  去講述耶穌基督的時候
[00:07:36.000 --> 00:07:38.000]  他們就會提到
[00:07:38.000 --> 00:07:40.000]  這一首的詩歌叫
[00:07:40.000 --> 00:07:42.000]  Christ Him
[00:07:42.000 --> 00:07:44.000]  這一首的詩歌
[00:07:44.000 --> 00:07:46.000]  大概就是去
[00:07:46.000 --> 00:07:48.000]  告訴基督徒
[00:07:48.000 --> 00:07:50.000]  告訴教會
[00:07:50.000 --> 00:07:52.000]  我們的身份
[00:07:52.000 --> 00:07:54.000]  是怎樣的
[00:07:54.000 --> 00:07:56.000]  上個禮拜你記得我說過
[00:07:56.000 --> 00:07:58.000]  在寫這本書的時候
[00:07:58.000 --> 00:08:00.000]  有一處,兩處的地方
[00:08:00.000 --> 00:08:02.000]  保羅說我們的身份
[00:08:02.000 --> 00:08:04.000]  就是天國的公民
[00:08:04.000 --> 00:08:06.000]  是用羅馬帝國的
[00:08:06.000 --> 00:08:08.000]  用語去告訴我們
[00:08:08.000 --> 00:08:10.000]  我們是天國的公民
[00:08:10.000 --> 00:08:12.000]  這個比我們羅馬帝國
[00:08:12.000 --> 00:08:14.000]  比我們在地上
[00:08:14.000 --> 00:08:16.000]  帝國的身份
[00:08:16.000 --> 00:08:18.000]  更加重要
[00:08:18.000 --> 00:08:20.000]  這裡大致上應該是告訴我們
[00:08:20.000 --> 00:08:22.000]  我們作為一個僕人的身份
[00:08:22.000 --> 00:08:24.000]  如果你問保羅的話
[00:08:24.000 --> 00:08:26.000]  當他寫信的時候
[00:08:26.000 --> 00:08:28.000]  很多時候會自己介紹自己
[00:08:28.000 --> 00:08:30.000]  你覺得他最多時
[00:08:30.000 --> 00:08:32.000]  或者最喜歡
[00:08:32.000 --> 00:08:34.000]  介紹自己
[00:08:34.000 --> 00:08:36.000]  是用什麼名銜去介紹自己
[00:08:36.000 --> 00:08:38.000]  保羅有時會用
[00:08:38.000 --> 00:08:40.000]  使徒
[00:08:40.000 --> 00:08:42.000]  這個稱呼來介紹自己
[00:08:42.000 --> 00:08:44.000]  但我相信
[00:08:44.000 --> 00:08:46.000]  最多時
[00:08:46.000 --> 00:08:48.000]  或者他最喜歡用的
[00:08:48.000 --> 00:08:50.000]  就是僕人,servant
[00:08:50.000 --> 00:08:52.000]  所以在菲律賓書第一章第一節
[00:08:52.000 --> 00:08:54.000]  如果你有聖經
[00:08:54.000 --> 00:08:56.000]  你自己翻開看看
[00:08:56.000 --> 00:08:58.000]  他也是這樣介紹自己
[00:08:58.000 --> 00:09:00.000]  他說我是基督耶穌的僕人
[00:09:00.000 --> 00:09:02.000]  現在我寫信給
[00:09:02.000 --> 00:09:04.000]  菲律賓的教會
[00:09:04.000 --> 00:09:06.000]  servant
[00:09:06.000 --> 00:09:08.000]  或者servant
[00:09:08.000 --> 00:09:10.000]  我們聽見servant的時候
[00:09:10.000 --> 00:09:12.000]  我們想起什麼呢
[00:09:12.000 --> 00:09:14.000]  我們想起可能是菲傭
[00:09:14.000 --> 00:09:16.000]  我們想起可能是nanny
[00:09:16.000 --> 00:09:18.000]  我們想起可能是我們請的人
[00:09:18.000 --> 00:09:20.000]  清潔工人等等
[00:09:20.000 --> 00:09:22.000]  在羅馬帝國的社會階層裡面
[00:09:22.000 --> 00:09:24.000]  這是最低的社會階層
[00:09:24.000 --> 00:09:26.000]  在羅馬帝國的聽眾
[00:09:26.000 --> 00:09:28.000]  聽見servant
[00:09:28.000 --> 00:09:30.000]  或者bond servant
[00:09:30.000 --> 00:09:32.000]  僕人的時候
[00:09:32.000 --> 00:09:34.000]  他們會想起什麼呢
[00:09:34.000 --> 00:09:36.000]  就是想起社會學家所說的
[00:09:36.000 --> 00:09:38.000]  social death
[00:09:38.000 --> 00:09:40.000]  就是說在社會裡面
[00:09:40.000 --> 00:09:42.000]  你去到
[00:09:42.000 --> 00:09:44.000]  自殺的一個階段
[00:09:44.000 --> 00:09:46.000]  或者是
[00:09:46.000 --> 00:09:48.000]  你去到
[00:09:48.000 --> 00:09:50.000]  自殺的一個稱號
[00:09:50.000 --> 00:09:54.000]  因為每一個在羅馬帝國裡面的人
[00:09:54.000 --> 00:09:56.000]  他們希望攀爬
[00:09:56.000 --> 00:09:58.000]  那個
[00:09:58.000 --> 00:10:00.000]  corporate ladder
[00:10:00.000 --> 00:10:02.000]  那個樓梯的時候
[00:10:02.000 --> 00:10:04.000]  他們希望能夠脫離
[00:10:04.000 --> 00:10:06.000]  這個servant的身份
[00:10:06.000 --> 00:10:08.000]  成為一個freeman
[00:10:08.000 --> 00:10:10.000]  或者甚至到上面
[00:10:10.000 --> 00:10:12.000]  成為一些的貴族
[00:10:12.000 --> 00:10:14.000]  最大的那個當然就是
[00:10:14.000 --> 00:10:16.000]  羅馬帝王
[00:10:16.000 --> 00:10:18.000]  沒有人喜歡
[00:10:18.000 --> 00:10:20.000]  做一個servant
[00:10:20.000 --> 00:10:22.000]  他們希望能夠攀爬到
[00:10:22.000 --> 00:10:24.000]  到帝國上面
[00:10:24.000 --> 00:10:26.000]  令到他自己引以為傲的
[00:10:26.000 --> 00:10:28.000]  一個社會的地位
[00:10:28.000 --> 00:10:30.000]  所以
[00:10:30.000 --> 00:10:32.000]  你用一個第一世紀
[00:10:32.000 --> 00:10:34.000]  羅馬人的
[00:10:34.000 --> 00:10:36.000]  耳朵
[00:10:36.000 --> 00:10:38.000]  去聽一聽
[00:10:38.000 --> 00:10:40.000]  這些書信所說的話
[00:10:40.000 --> 00:10:42.000]  你就知道那種震撼是多大
[00:10:42.000 --> 00:10:44.000]  居然一個
[00:10:44.000 --> 00:10:46.000]  一個
[00:10:46.000 --> 00:10:48.000]  仕途
[00:10:48.000 --> 00:10:50.000]  他最喜歡去介紹自己
[00:10:50.000 --> 00:10:52.000]  他說我就是一個
[00:10:52.000 --> 00:10:54.000]  servant
[00:10:54.000 --> 00:10:56.000]  我們說過
[00:10:56.000 --> 00:10:58.000]  羅馬帝國有很多的殖民地
[00:10:58.000 --> 00:11:00.000]  這些殖民地
[00:11:00.000 --> 00:11:02.000]  就有著一種這樣的文化
[00:11:02.000 --> 00:11:04.000]  菲律賓就是其中一個這樣的city
[00:11:04.000 --> 00:11:06.000]  在每一個殖民地裡面
[00:11:06.000 --> 00:11:08.000]  都會有一些的
[00:11:08.000 --> 00:11:10.000]  政治的宣傳
[00:11:10.000 --> 00:11:12.000]  當時那些羅馬帝國的官媒
[00:11:12.000 --> 00:11:14.000]  那些中央的電視台
[00:11:14.000 --> 00:11:16.000]  他們就會用不同的方法
[00:11:16.000 --> 00:11:18.000]  在不同的殖民地的城市裡面
[00:11:18.000 --> 00:11:20.000]  告訴大家
[00:11:20.000 --> 00:11:22.000]  到底什麼才是最大
[00:11:22.000 --> 00:11:24.000]  哪一個才是最大
[00:11:24.000 --> 00:11:26.000]  哪一個是值得你們去景仰
[00:11:26.000 --> 00:11:28.000]  在每一個的羅馬的
[00:11:28.000 --> 00:11:30.000]  這些
[00:11:30.000 --> 00:11:32.000]  殖民地的地方
[00:11:32.000 --> 00:11:34.000]  就是要去宣揚
[00:11:34.000 --> 00:11:36.000]  羅馬帝國的好處
[00:11:36.000 --> 00:11:38.000]  和羅馬帝國的文明
[00:11:38.000 --> 00:11:40.000]  你告訴別人
[00:11:40.000 --> 00:11:42.000]  你告訴別人
[00:11:42.000 --> 00:11:44.000]  多麼仁義為傲
[00:11:44.000 --> 00:11:46.000]  那個統治者叫做凱撒
[00:11:46.000 --> 00:11:48.000]  Caesar
[00:11:48.000 --> 00:11:50.000]  Caesar會在不同的地方
[00:11:50.000 --> 00:11:52.000]  不同的羅馬帝國
[00:11:52.000 --> 00:11:54.000]  所征服的城市
[00:11:54.000 --> 00:11:56.000]  殖民地那裡
[00:11:56.000 --> 00:11:58.000]  他就會建立他的官媒
[00:11:58.000 --> 00:12:00.000]  當時當然是沒有電視
[00:12:00.000 --> 00:12:02.000]  也沒有smartphone
[00:12:02.000 --> 00:12:04.000]  官媒在哪裡呢?
[00:12:04.000 --> 00:12:06.000]  在每一個城市的中間的市中心
[00:12:06.000 --> 00:12:08.000]  他一定會樹立很多的神像
[00:12:08.000 --> 00:12:10.000]  這個神像就是要告訴
[00:12:10.000 --> 00:12:12.000]  那裡的平民百姓
[00:12:12.000 --> 00:12:14.000]  或者那個戰敗的民族
[00:12:14.000 --> 00:12:16.000]  聽什麼
[00:12:16.000 --> 00:12:18.000]  哪一個
[00:12:18.000 --> 00:12:20.000]  是主宰的
[00:12:20.000 --> 00:12:22.000]  哪一個是lord
[00:12:22.000 --> 00:12:24.000]  哪一個是統治
[00:12:24.000 --> 00:12:26.000]  天下的
[00:12:26.000 --> 00:12:28.000]  哪一個是萬口要
[00:12:28.000 --> 00:12:30.000]  敬拜他
[00:12:30.000 --> 00:12:32.000]  或者萬口要稱他為主的
[00:12:32.000 --> 00:12:34.000]  這個是阿古士都
[00:12:34.000 --> 00:12:36.000]  Augustus
[00:12:36.000 --> 00:12:38.000]  是一個羅馬帝王的神像
[00:12:38.000 --> 00:12:42.000]  特別在地中海的東邊
[00:12:42.000 --> 00:12:44.000]  很多的羅馬的
[00:12:44.000 --> 00:12:46.000]  殖民地的城市
[00:12:46.000 --> 00:12:48.000]  是找到這一類的神像
[00:12:48.000 --> 00:12:50.000]  你看看這些神像
[00:12:50.000 --> 00:12:52.000]  你就知道不單單是
[00:12:52.000 --> 00:12:54.000]  博物館裡面的雕塑
[00:12:54.000 --> 00:12:56.000]  很漂亮的東西
[00:12:56.000 --> 00:12:58.000]  其實是一些政治宣傳的手段
[00:12:58.000 --> 00:13:00.000]  你看看這個
[00:13:00.000 --> 00:13:02.000]  人像
[00:13:02.000 --> 00:13:04.000]  是一個當時希羅的人像的雕塑
[00:13:04.000 --> 00:13:06.000]  是一個當時希羅的人像的雕塑
[00:13:06.000 --> 00:13:08.000]  是最完美的身材
[00:13:08.000 --> 00:13:10.000]  各位看看
[00:13:10.000 --> 00:13:12.000]  你有沒有這樣的身材
[00:13:12.000 --> 00:13:14.000]  這是一些很標準的
[00:13:14.000 --> 00:13:16.000]  Greco-Roman的雕塑
[00:13:16.000 --> 00:13:18.000]  他就是要告訴你
[00:13:18.000 --> 00:13:20.000]  這個Augustus
[00:13:20.000 --> 00:13:22.000]  是一個多麼的威風的人
[00:13:22.000 --> 00:13:24.000]  是一個多麼的威風的人
[00:13:24.000 --> 00:13:26.000]  並且他雕塑這個神像的時候
[00:13:26.000 --> 00:13:28.000]  Augustus已經不是一個青春的人
[00:13:28.000 --> 00:13:30.000]  Augustus已經不是一個青春的人
[00:13:30.000 --> 00:13:32.000]  但是他雕出來的形象
[00:13:32.000 --> 00:13:34.000]  就是一個很青春的身材
[00:13:34.000 --> 00:13:36.000]  就是一個很青春的身材
[00:13:36.000 --> 00:13:38.000]  就是一個很青春的身材
[00:13:38.000 --> 00:13:40.000]  還有他的高度等等
[00:13:40.000 --> 00:13:42.000]  三維
[00:13:42.000 --> 00:13:44.000]  是當時Greco-Roman最標準
[00:13:44.000 --> 00:13:46.000]  最完美的一個比例
[00:13:46.000 --> 00:13:48.000]  最標準最完美的一個比例
[00:13:48.000 --> 00:13:50.000]  這東西有多高呢?兩米高
[00:13:50.000 --> 00:13:52.000]  六尺六吋
[00:13:52.000 --> 00:13:54.000]  你有沒有六尺六吋高?
[00:13:54.000 --> 00:13:56.000]  我也希望我有六尺高
[00:13:56.000 --> 00:13:58.000]  我也希望我有六尺高
[00:13:58.000 --> 00:14:00.000]  我知道我永遠不會有
[00:14:00.000 --> 00:14:02.000]  六尺六吋高
[00:14:02.000 --> 00:14:04.000]  並且有一個戰士的風格
[00:14:04.000 --> 00:14:06.000]  你看到他舉起右手
[00:14:06.000 --> 00:14:08.000]  是他指揮他的羅馬軍隊
[00:14:08.000 --> 00:14:10.000]  來征服天下
[00:14:10.000 --> 00:14:12.000]  還有
[00:14:12.000 --> 00:14:14.000]  在他右腳的底下
[00:14:14.000 --> 00:14:16.000]  如果你近鏡去看的話
[00:14:16.000 --> 00:14:18.000]  就有一隻
[00:14:18.000 --> 00:14:20.000]  就有一隻
[00:14:20.000 --> 00:14:22.000]  海豚
[00:14:22.000 --> 00:14:24.000]  海豚
[00:14:24.000 --> 00:14:26.000]  海豚象徵什麼?在羅馬帝國裡面
[00:14:26.000 --> 00:14:28.000]  海豚象徵什麼?在羅馬帝國裡面
[00:14:28.000 --> 00:14:30.000]  他們的海軍
[00:14:30.000 --> 00:14:32.000]  他們能夠
[00:14:32.000 --> 00:14:34.000]  有最好的戰艦
[00:14:34.000 --> 00:14:36.000]  有最好的戰艦
[00:14:36.000 --> 00:14:38.000]  最強的戰艦
[00:14:38.000 --> 00:14:40.000]  並且打遍天下無敵手
[00:14:40.000 --> 00:14:42.000]  很多時候都是在海戰上贏
[00:14:42.000 --> 00:14:44.000]  很多時候都是在海戰上贏
[00:14:44.000 --> 00:14:46.000]  在Dauphin上面
[00:14:46.000 --> 00:14:48.000]  在Dauphin上面
[00:14:48.000 --> 00:14:50.000]  有一個女神
[00:14:50.000 --> 00:14:52.000]  那個叫Venus
[00:14:52.000 --> 00:14:54.000]  為什麼呢?因為Augustus領養
[00:14:54.000 --> 00:14:56.000]  那個之前的皇帝
[00:14:56.000 --> 00:14:58.000]  叫做Julius Caesar
[00:14:58.000 --> 00:15:00.000]  他說他自己是神
[00:15:00.000 --> 00:15:02.000]  Julius Caesar說
[00:15:02.000 --> 00:15:04.000]  他是女神生他出來的
[00:15:04.000 --> 00:15:06.000]  那個就是Venus
[00:15:06.000 --> 00:15:08.000]  所以他就將這個Venus
[00:15:08.000 --> 00:15:10.000]  放在他腳下
[00:15:10.000 --> 00:15:12.000]  他說他自己也是
[00:15:12.000 --> 00:15:14.000]  神聖的後代
[00:15:14.000 --> 00:15:16.000]  在胸口上面的
[00:15:16.000 --> 00:15:18.000]  所謂護心牌
[00:15:18.000 --> 00:15:20.000]  護心鏡
[00:15:20.000 --> 00:15:22.000]  你記得在
[00:15:22.000 --> 00:15:24.000]  以弗所書第六章
