
[00:00:00.000 --> 00:00:10.720]  大家好,歡迎回來第四集的經緯線
[00:04:34.080 --> 00:04:36.960]  剛才Joyce也說到24章裏面都有
[00:04:36.960 --> 00:04:40.960]  不過在24章裏面看上去只有幾句
[00:04:40.960 --> 00:04:46.880]  而且內容也沒有25章的三個那麼豐富
[00:04:46.880 --> 00:04:52.640]  25章的比喻裏面再加上24章整章的教導
[00:04:52.640 --> 00:04:58.400]  其實耶穌也是在回應門徒問的一條問題
[00:04:58.400 --> 00:05:02.160]  就是在第24章的第三節
[00:05:02.160 --> 00:05:04.160]  這條問題不停地問
[00:05:04.160 --> 00:05:08.080]  就是他們問主耶穌究竟何時回來
[00:05:08.080 --> 00:05:10.800]  這條就是24章第三節問的問題
[00:05:10.800 --> 00:05:14.240]  然後我們看到在24章的36節
[00:05:14.240 --> 00:05:16.560]  到25章的第48節
[00:05:16.560 --> 00:05:19.920]  都是圍繞著門徒問的這條問題
[00:05:19.920 --> 00:05:22.480]  就是主回來的時候是何時
[00:05:22.480 --> 00:05:25.840]  不過我們在看的時候發現了一件很有趣的事情
[00:05:25.840 --> 00:05:27.360]  就是主的答案
[00:05:27.360 --> 00:05:28.800]  我們通常問主耶穌的事情
[00:05:28.800 --> 00:05:31.040]  主耶穌也不是給我們想要的答案
[00:05:31.040 --> 00:05:32.800]  這裏也不例外
[00:05:32.800 --> 00:05:38.000]  主的答案不是告訴門徒祂何時回來
[00:05:38.000 --> 00:05:42.560]  主的答案是在比喻裏面重覆重覆地說
[00:05:42.560 --> 00:05:44.560]  重覆重覆地說
[00:05:44.560 --> 00:05:46.560]  24章是36節
[00:05:46.560 --> 00:05:47.840]  42節是44節
[00:05:47.840 --> 00:05:49.200]  25章是13節
[00:05:49.200 --> 00:05:53.360]  都是說主耶穌回來的日子是不知道的
[00:05:53.360 --> 00:05:54.480]  是突然的
[00:05:54.480 --> 00:05:58.000]  所以主就說你們不要再問
[00:05:58.000 --> 00:06:01.360]  不要再糾纏我何時回來
[00:06:01.360 --> 00:06:03.840]  不過主耶穌說了一件很重要的事情
[00:06:03.840 --> 00:06:05.840]  就是在這個比喻裏面
[00:06:05.840 --> 00:06:10.320]  我們可以為那一天做好準備
[00:06:10.320 --> 00:06:13.520]  所以做好準備是很重要的
[00:06:13.520 --> 00:06:16.560]  其實有一點也很特別
[00:06:16.560 --> 00:06:19.680]  如果你看回24章的尾章的比喻
[00:06:19.680 --> 00:06:23.120]  是一個忠心還是不忠心的僕人
[00:06:23.120 --> 00:06:27.440]  那個是說他們以為主人會遲來
[00:06:27.440 --> 00:06:30.480]  先開派對玩玩
[00:06:30.480 --> 00:06:32.240]  反過來
[00:06:32.240 --> 00:06:33.680]  今天我們看這個
[00:06:33.680 --> 00:06:36.080]  他以為他會早來
[00:06:36.080 --> 00:06:38.080]  誰不知他就睡著了
[00:06:38.080 --> 00:06:38.880]  他還沒來
[00:06:38.880 --> 00:06:41.200]  他就道出一個重點
[00:06:41.200 --> 00:06:43.760]  無論他是遲來還是早來
[00:06:43.760 --> 00:06:45.520]  剛才說的其實沒有人知道
[00:06:45.520 --> 00:06:46.400]  耶穌自己也說
[00:06:46.400 --> 00:06:48.400]  他連他自己也不知道
[00:06:48.400 --> 00:06:49.520]  在這樣的情況下
[00:06:49.520 --> 00:06:51.520]  你是否準備好是很重要的
[00:06:51.520 --> 00:06:55.280]  其實還有一樣東西是值得提一提的
[00:06:55.280 --> 00:06:56.720]  大家不要忘記
[00:06:56.720 --> 00:07:01.760]  馬太福音是寫給第一世紀的一班信徒
[00:07:01.760 --> 00:07:03.120]  寫給他們的時候
[00:07:03.120 --> 00:07:05.280]  一定有原因的
[00:07:05.280 --> 00:07:08.400]  馬太用這麼長的篇幅
[00:07:08.400 --> 00:07:11.520]  來到24、25章也在說這件事的時候
[00:07:11.520 --> 00:07:13.280]  其實很明顯地告訴我們
[00:07:13.280 --> 00:07:16.000]  第一世紀的信徒當時是很渴望
[00:07:16.000 --> 00:07:17.040]  很迫切
[00:07:17.040 --> 00:07:18.640]  也希望耶穌回來
[00:07:18.640 --> 00:07:20.160]  我們也可能聽過
[00:07:20.160 --> 00:07:23.200]  在很多早期教會的書信裡面
[00:07:23.200 --> 00:07:24.320]  我們也看到
[00:07:24.320 --> 00:07:26.240]  在保羅的書信裡面
[00:07:26.240 --> 00:07:28.640]  在彼得後書當中
[00:07:28.640 --> 00:07:31.600]  也看到保羅和彼得也說
[00:07:31.600 --> 00:07:33.600]  主耶穌的回來你們是不知道的
[00:07:33.600 --> 00:07:35.040]  不過你們要警醒
[00:07:35.040 --> 00:07:36.240]  你們要警醒等候
[00:07:36.240 --> 00:07:38.240]  所以在當時來說
[00:07:38.240 --> 00:07:40.400]  真的好像剛才Selvin說的
[00:07:40.400 --> 00:07:42.640]  有些信徒真的很渴望著回來
[00:07:42.640 --> 00:07:46.560]  甚至可能有些已經渴望到想放棄的心態
[00:07:46.560 --> 00:07:49.520]  有些甚至已經離開了真道
[00:07:49.520 --> 00:07:50.800]  在這些比喻裡面
[00:07:50.800 --> 00:07:54.160]  正正提醒當時的信徒
[00:07:54.160 --> 00:07:55.840]  記不記得我們說過
[00:07:55.840 --> 00:07:57.040]  主耶穌是會回來的
[00:07:57.040 --> 00:07:59.040]  所以你們要警醒
[00:07:59.040 --> 00:07:59.760]  要警醒
[00:07:59.760 --> 00:08:01.120]  就是這樣
[00:08:01.120 --> 00:08:03.120]  所以對我們來說也很迫切
[00:08:03.120 --> 00:08:05.120]  其實我們跟第一世紀的信徒
[00:08:05.120 --> 00:08:07.120]  心態也可能是這樣
[00:08:07.120 --> 00:08:09.120]  有些很想他回來
[00:08:09.120 --> 00:08:11.120]  現在回來
[00:08:11.120 --> 00:08:13.120]  有些已經等到放棄了
[00:08:13.120 --> 00:08:15.120]  尤其是現在疫情
[00:08:15.120 --> 00:08:17.120]  放棄了
[00:08:17.120 --> 00:08:19.120]  我們看數據
[00:08:19.120 --> 00:08:21.120]  人們也說將來教會重開的時候
[00:08:21.120 --> 00:08:23.120]  一定少了人
[00:08:23.120 --> 00:08:25.120]  如果是這樣的話
[00:08:25.120 --> 00:08:27.120]  究竟怎樣為之聰明
[00:08:27.120 --> 00:08:29.120]  怎樣為之蠢
[00:08:29.120 --> 00:08:31.120]  我們現在可以開燈
[00:08:31.120 --> 00:08:33.120]  關燈按個鍵就行了
[00:08:33.120 --> 00:08:35.120]  不用準備游泳
[00:08:35.120 --> 00:08:37.120]  究竟他在說
[00:08:37.120 --> 00:08:39.120]  跟有一個準備好的心態
[00:08:39.120 --> 00:08:41.120]  有什麼關係呢
[00:08:41.120 --> 00:08:43.120]  其實這裡說的有沒有智慧
[00:08:43.120 --> 00:08:45.120]  其實跟準不準備好
[00:08:45.120 --> 00:08:47.120]  很有關連
[00:08:47.120 --> 00:08:49.120]  很多時候我們以為有沒有智慧
[00:08:49.120 --> 00:08:51.120]  純粹是地上的智慧
[00:08:51.120 --> 00:08:53.120]  或者
[00:08:53.120 --> 00:08:55.120]  他很聰明
[00:08:55.120 --> 00:08:57.120]  但是
[00:08:57.120 --> 00:08:59.120]  這裡說的智慧
[00:08:59.120 --> 00:09:01.120]  其實是一個
[00:09:01.120 --> 00:09:03.120]  很關乎到
[00:09:03.120 --> 00:09:05.120]  英文叫ascaton
[00:09:05.120 --> 00:09:07.120]  希臘文
[00:09:07.120 --> 00:09:09.120]  那個末日
[00:09:09.120 --> 00:09:11.120]  是不是你已經準備好
[00:09:11.120 --> 00:09:15.120]  你有沒有在你的
[00:09:15.120 --> 00:09:17.120]  心態上
[00:09:17.120 --> 00:09:19.120]  在你每天的
[00:09:19.120 --> 00:09:21.120]  行徑上
[00:09:21.120 --> 00:09:23.120]  其實有那個末日
[00:09:23.120 --> 00:09:25.120]  在你的心中
[00:09:25.120 --> 00:09:27.120]  這個很重要
[00:09:27.120 --> 00:09:29.120]  這裡說的這個比喻就是
[00:09:29.120 --> 00:09:31.120]  如果你知道耶穌會回來
[00:09:31.120 --> 00:09:33.120]  不單止會回來
[00:09:33.120 --> 00:09:35.120]  還要在你不知道的日子
[00:09:35.120 --> 00:09:37.120]  回來
[00:09:37.120 --> 00:09:39.120]  所以你要準備好
[00:09:39.120 --> 00:09:41.120]  那就是有智慧
[00:09:41.120 --> 00:09:43.120]  所以說的是一個心態
[00:09:43.120 --> 00:09:45.120]  一個的毁身
[00:09:45.120 --> 00:09:47.120]  甚至是說
[00:09:47.120 --> 00:09:49.120]  整個的生活
[00:09:49.120 --> 00:09:51.120]  不是某一刻
[00:09:51.120 --> 00:09:53.120]  我有準備好游泳
[00:09:53.120 --> 00:09:55.120]  我加油的時候
[00:09:55.120 --> 00:09:57.120]  有下車的時候有很多桶油
[00:09:57.120 --> 00:09:59.120]  不是關於這個
[00:09:59.120 --> 00:10:01.120]  而是關於你整個的生命
[00:10:01.120 --> 00:10:03.120]  以致到你
[00:10:03.120 --> 00:10:05.120]  get yourself prepared
[00:10:05.120 --> 00:10:07.120]  and fit for
[00:10:07.120 --> 00:10:09.120]  上帝的國度
[00:10:09.120 --> 00:10:11.120]  上帝的管治
[00:10:11.120 --> 00:10:13.120]  隨時臨到
[00:10:13.120 --> 00:10:15.120]  其實現在都在
[00:10:15.120 --> 00:10:17.120]  但是
[00:10:17.120 --> 00:10:19.120]  你準備好沒有,這件事很重要
[00:10:19.120 --> 00:10:21.120]  所以
[00:10:21.120 --> 00:10:23.120]  有一個quote
[00:10:23.120 --> 00:10:25.120]  有人說是馬丁路德說的
[00:10:25.120 --> 00:10:27.120]  他說
[00:10:27.120 --> 00:10:29.120]  只有兩個日子
[00:10:29.120 --> 00:10:31.120]  就是今天和那一天
[00:10:31.120 --> 00:10:33.120]  那一天就是剛才正正是Selvan你說
[00:10:33.120 --> 00:10:35.120]  煮回來的那一天
[00:10:35.120 --> 00:10:37.120]  他就說用那一天的心態
[00:10:37.120 --> 00:10:39.120]  去過每一天
[00:10:39.120 --> 00:10:41.120]  去過每一天的今天
[00:10:41.120 --> 00:10:43.120]  明白,那我們如果要學
[00:10:43.120 --> 00:10:45.120]  像聰明的童女
[00:10:45.120 --> 00:10:47.120]  是不是要準備夠很多油
[00:10:47.120 --> 00:10:49.120]  別人問我都說
[00:10:49.120 --> 00:10:51.120]  因為不是的話就不夠用
[00:10:51.120 --> 00:10:53.120]  這些都是我們查比喻
[00:10:53.120 --> 00:10:55.120]  會引申出來的問題
[00:10:55.120 --> 00:10:57.120]  或者會很容易跌落去
[00:10:57.120 --> 00:10:59.120]  就是我們覺得有些什麼moral
[00:10:59.120 --> 00:11:01.120]  有些什麼
[00:11:01.120 --> 00:11:03.120]  好像醫學語言那樣有些什麼可以學習
[00:11:03.120 --> 00:11:05.120]  這裡就好像教你
[00:11:05.120 --> 00:11:07.120]  去學那五個聰明的自私一點
[00:11:07.120 --> 00:11:09.120]  是這意思
[00:11:09.120 --> 00:11:11.120]  所以好像Justin一開始這樣說
[00:11:11.120 --> 00:11:13.120]  我想不是
[00:11:13.120 --> 00:11:15.120]  只是去拿那些
[00:11:15.120 --> 00:11:17.120]  bit and bits
[00:11:17.120 --> 00:11:19.120]  要看一個比較整全的圖畫
[00:11:19.120 --> 00:11:21.120]  特別是上下文
[00:11:21.120 --> 00:11:23.120]  所以他在這裡說
[00:11:23.120 --> 00:11:25.120]  你們要警醒
[00:11:25.120 --> 00:11:27.120]  那一天的時刻
[00:11:27.120 --> 00:11:29.120]  是你們不知道的
[00:11:29.120 --> 00:11:31.120]  這是一個很大的hints
[00:11:31.120 --> 00:11:33.120]  你需要去之前
[00:11:33.120 --> 00:11:35.120]  和之後說過這個相關
[00:11:35.120 --> 00:11:37.120]  說話的地方去看
[00:11:37.120 --> 00:11:39.120]  如果說到這裡的時候
[00:11:39.120 --> 00:11:41.120]  有一個keyword就是馬太科
[00:11:41.120 --> 00:11:43.120]  就是主呀主呀
[00:11:43.120 --> 00:11:45.120]  這個比喻裡面
[00:11:45.120 --> 00:11:47.120]  主人就和那些同類說
[00:11:47.120 --> 00:11:49.120]  我實在告訴你們我不認識你們
[00:11:49.120 --> 00:11:51.120]  這句話聽過馬太科
[00:11:51.120 --> 00:11:53.120]  也有一點印象
[00:11:53.120 --> 00:11:55.120]  你記得登山補訓
[00:11:55.120 --> 00:11:57.120]  第一個block
[00:11:57.120 --> 00:11:59.120]  就是耶穌的教導五至七章
[00:11:59.120 --> 00:12:01.120]  七章最後的時候說什麼
[00:12:01.120 --> 00:12:03.120]  也是耶穌說這句話
[00:12:03.120 --> 00:12:05.120]  不是每個人叫我主呀主呀
[00:12:05.120 --> 00:12:07.120]  就能進入天國
[00:12:07.120 --> 00:12:09.120]  因為我是不認識你們從來都不認識你們
[00:12:09.120 --> 00:12:11.120]  你說有行乘職有路
[00:12:11.120 --> 00:12:13.120]  按我的名做很多事
[00:12:13.120 --> 00:12:15.120]  我根本不認識你們
[00:12:15.120 --> 00:12:17.120]  登山補訓也出現
[00:12:17.120 --> 00:12:19.120]  最後的時候就是聰明
[00:12:19.120 --> 00:12:21.120]  和愚蠢的
[00:12:21.120 --> 00:12:23.120]  建房屋
[00:12:23.120 --> 00:12:25.120]  最後結束的時候
[00:12:25.120 --> 00:12:27.120]  聽了我的道有遵行的
[00:12:27.120 --> 00:12:29.120]  有kingdom lifestyle
[00:12:29.120 --> 00:12:31.120]  這些人才是屬於我的門徒
[00:12:31.120 --> 00:12:33.120]  回到這裡
[00:12:33.120 --> 00:12:35.120]  再提醒你
[00:12:35.120 --> 00:12:37.120]  如何預備呢
[00:12:37.120 --> 00:12:39.120]  這個首尾呼應很有趣
[00:12:39.120 --> 00:12:41.120]  因為我們也在去馬太福音的結束
[00:12:41.120 --> 00:12:43.120]  第七章開頭
[00:12:43.120 --> 00:12:45.120]  接著就到第25章
[00:12:45.120 --> 00:12:47.120]  其實這個問題也問得很好
[00:12:47.120 --> 00:12:49.120]  就是你發覺
[00:12:49.120 --> 00:12:51.120]  耶穌說我不認識你們
[00:12:51.120 --> 00:12:53.120]  當我再想想這個比喻的時候
[00:12:53.120 --> 00:12:55.120]  你發現一件事很有趣
[00:12:55.120 --> 00:12:57.120]  就是如果這些童女
[00:12:57.120 --> 00:12:59.120]  她們對主人
[00:12:59.120 --> 00:13:01.120]  對新郎有心的時候
[00:13:01.120 --> 00:13:03.120]  他們就真的會有準備
[00:13:03.120 --> 00:13:05.120]  他們也知道那個culture
[00:13:05.120 --> 00:13:07.120]  會知道各方面
[00:13:07.120 --> 00:13:09.120]  可能會遲
[00:13:09.120 --> 00:13:11.120]  可能會遲
[00:13:11.120 --> 00:13:13.120]  玩到瘋了
[00:13:13.120 --> 00:13:15.120]  他們連準備都不去
[00:13:15.120 --> 00:13:17.120]  其實你看到他們根本就沒有心
[00:13:17.120 --> 00:13:19.120]  對主人的關係也不是一般
[00:13:19.120 --> 00:13:21.120]  我們發覺這個和主人的關係
[00:13:21.120 --> 00:13:23.120]  一般般
[00:13:23.120 --> 00:13:25.120]  也是貫穿著我們幾個的比喻
[00:13:25.120 --> 00:13:27.120]  我們會看到的
[00:13:27.120 --> 00:13:29.120]  接著下一集
[00:13:29.120 --> 00:13:31.120]  我們又是看到同一樣東西
[00:13:31.120 --> 00:13:33.120]  就是那個人和主人的關係
[00:13:33.120 --> 00:13:35.120]  也是一般般
[00:13:35.120 --> 00:13:37.120]  還要賴主人一會
[00:13:37.120 --> 00:13:39.120]  所以換句話說
[00:13:39.120 --> 00:13:41.120]  其實你和上帝
[00:13:41.120 --> 00:13:43.120]  或者在天國裡的關係
[00:13:43.120 --> 00:13:45.120]  其實是沒有一般的
[00:13:45.120 --> 00:13:47.120]  有時候
[00:13:47.120 --> 00:13:49.120]  剛才Joyce也說過
[00:13:49.120 --> 00:13:51.120]  是不是
[00:13:51.120 --> 00:13:53.120]  可以
[00:13:53.120 --> 00:13:55.120]  這樣的時候
[00:13:55.120 --> 00:13:57.120]  我都信了耶穌
[00:13:57.120 --> 00:13:59.120]  沒有問題,夠不夠油
[00:13:59.120 --> 00:14:01.120]  是不是最後
[00:14:01.120 --> 00:14:03.120]  連天堂也不能去
[00:14:03.120 --> 00:14:05.120]  很多時候我們會想
[00:14:05.120 --> 00:14:07.120]  問這些問題
[00:14:07.120 --> 00:14:09.120]  如果真的很認真進入
[00:14:09.120 --> 00:14:11.120]  這個問題的核心
[00:14:11.120 --> 00:14:13.120]  其實
[00:14:13.120 --> 00:14:15.120]  如果純粹想找一個shortcut
[00:14:15.120 --> 00:14:17.120]  you ask the wrong question
[00:14:17.120 --> 00:14:19.120]  剛才Mark Sir也說
[00:14:19.120 --> 00:14:21.120]  這是一個心態
[00:14:21.120 --> 00:14:23.120]  一個生命
[00:14:23.120 --> 00:14:25.120]  一個你和上主的
[00:14:25.120 --> 00:14:27.120]  一個長遠的關係
[00:14:27.120 --> 00:14:29.120]  不是一刻的
[00:14:29.120 --> 00:14:31.120]  沒有辦法
[00:14:31.120 --> 00:14:33.120]  我想這件事
[00:14:33.120 --> 00:14:35.120]  就是一線之差
[00:14:35.120 --> 00:14:37.120]  如果我們不是
[00:14:37.120 --> 00:14:39.120]  斟酌一些很細的細節
[00:14:39.120 --> 00:14:41.120]  來看應用的話
[00:14:41.120 --> 00:14:43.120]  整個比喻
[00:14:43.120 --> 00:14:45.120]  放回今天的處境
[00:14:45.120 --> 00:14:47.120]  我們又應該怎樣
[00:14:47.120 --> 00:14:49.120]  理解這段比喻來應用呢
[00:14:49.120 --> 00:14:51.120]  我想一個很重要的
[00:14:51.120 --> 00:14:53.120]  就是肯定
[00:14:53.120 --> 00:14:55.120]  主耶穌的回來
[00:14:55.120 --> 00:14:57.120]  剛才Justin也說
[00:14:57.120 --> 00:14:59.120]  特別是現在的pandemic
[00:14:59.120 --> 00:15:01.120]  有些可能就會
[00:15:01.120 --> 00:15:03.120]  很灰心
[00:15:03.120 --> 00:15:05.120]  遲些可能連教會也不想再回來
[00:15:05.120 --> 00:15:07.120]  有些可能
[00:15:07.120 --> 00:15:09.120]  很渴望耶穌
[00:15:09.120 --> 00:15:11.120]  回來,但是
[00:15:11.120 --> 00:15:13.120]  也好像
[00:15:13.120 --> 00:15:15.120]  在那裏待不住
[00:15:15.120 --> 00:15:17.120]  我想回到
[00:15:17.120 --> 00:15:19.120]  核心
[00:15:19.120 --> 00:15:21.120]  這個耶穌的
[00:15:21.120 --> 00:15:23.120]  回來,這個天國的
[00:15:23.120 --> 00:15:25.120]  臨在,其實是
[00:15:25.120 --> 00:15:27.120]  事實來的
[00:15:27.120 --> 00:15:29.120]  這個acknowledgement是很重要
[00:15:29.120 --> 00:15:31.120]  我想當有這個
[00:15:31.120 --> 00:15:33.120]  你就要知道
[00:15:33.120 --> 00:15:35.120]  這個天國,就是耶穌自己說
[00:15:35.120 --> 00:15:37.120]  已經在我們當中
[00:15:37.120 --> 00:15:39.120]  但又未完全來到
[00:15:39.120 --> 00:15:41.120]  already but not yet
[00:15:41.120 --> 00:15:43.120]  我們就要持守著一個
[00:15:43.120 --> 00:15:45.120]  心態去準備好
[00:15:45.120 --> 00:15:47.120]  我們既已知道
[00:15:47.120 --> 00:15:49.120]  有這個現實
[00:15:49.120 --> 00:15:51.120]  甚至有人說
[00:15:51.120 --> 00:15:53.120]  用現實可能不是最正確
[00:15:53.120 --> 00:15:55.120]  這是將來
[00:15:55.120 --> 00:15:57.120]  一個future,但是
[00:15:57.120 --> 00:15:59.120]  插入了
[00:15:59.120 --> 00:16:01.120]  我們今時的時刻
[00:16:01.120 --> 00:16:03.120]  在這樣的情況下
[00:16:03.120 --> 00:16:05.120]  我們就應該活出將來
[00:16:05.120 --> 00:16:07.120]  不會發生的事
[00:16:07.120 --> 00:16:09.120]  這樣的心態,這個就要準備好
[00:16:09.120 --> 00:16:11.120]  我想這件事是很重要
[00:16:11.120 --> 00:16:13.120]  是時刻
[00:16:13.120 --> 00:16:15.120]  在我們所做的事情
[00:16:15.120 --> 00:16:17.120]  在我們怎樣去活每一天
[00:16:17.120 --> 00:16:19.120]  都相關
[00:16:19.120 --> 00:16:21.120]  就不是只靠雙手
[00:16:21.120 --> 00:16:23.120]  等一天,其實是等死
[00:16:23.120 --> 00:16:25.120]  等天堂來
[00:16:25.120 --> 00:16:27.120]  而是你知道
[00:16:27.120 --> 00:16:29.120]  上帝的國度
[00:16:29.120 --> 00:16:31.120]  是已經臨在
[00:16:31.120 --> 00:16:33.120]  又要將來
[00:16:33.120 --> 00:16:35.120]  完成的
[00:16:35.120 --> 00:16:37.120]  我們今天怎樣活呢?
[00:16:37.120 --> 00:16:39.120]  當然是說可不可以more specific
[00:16:39.120 --> 00:16:41.120]  有時很難,因為其實
[00:16:41.120 --> 00:16:43.120]  這就相關到每個人
[00:16:43.120 --> 00:16:45.120]  在自己的處境裏面怎樣去活
[00:16:45.120 --> 00:16:47.120]  剛才我講到那個今天和
[00:16:47.120 --> 00:16:49.120]  那天,即是quote
[00:16:49.120 --> 00:16:51.120]  應該是馬丁路德講的
[00:16:51.120 --> 00:16:53.120]  那時我都講過這篇道
[00:16:53.120 --> 00:16:55.120]  在這篇道裏面,我最後
[00:16:55.120 --> 00:16:57.120]  自己有一個反省
[00:16:57.120 --> 00:16:59.120]  對一班信徒來說
[00:16:59.120 --> 00:17:01.120]  我們經常說將來要得到主的
[00:17:01.120 --> 00:17:03.120]  稱讚,得到主的賞賜
[00:17:03.120 --> 00:17:05.120]  我們現在這個比喻都是圍繞著這些
[00:17:05.120 --> 00:17:07.120]  在第二
[00:17:07.120 --> 00:17:09.120]  第三
[00:17:09.120 --> 00:17:11.120]  其實將來我們都會和主一齊
[00:17:11.120 --> 00:17:13.120]  歡樂慶祝,特別在這個比喻當中
[00:17:13.120 --> 00:17:15.120]  結論
[00:17:15.120 --> 00:17:17.120]  原因是因為我們今生的努力
[00:17:17.120 --> 00:17:19.120]  結論原因
[00:17:19.120 --> 00:17:21.120]  是因為我們今生現在的忠心
[00:17:21.120 --> 00:17:23.120]  所以將來就可以得到主的
[00:17:23.120 --> 00:17:25.120]  稱讚,所以將來就可以
[00:17:25.120 --> 00:17:27.120]  主一同來到他的歡樂
[00:17:27.120 --> 00:17:29.120]  希望看完這個比喻
[00:17:29.120 --> 00:17:31.120]  之後,大家都會可以
[00:17:31.120 --> 00:17:33.120]  重新審視自己和神的
[00:17:33.120 --> 00:17:35.120]  關係,警醒準備好
