
[00:00:00.000 --> 00:00:03.000]   Thank you.
[00:01:20.480 --> 00:01:23.280]   where we recognize and look back,
[00:01:23.280 --> 00:01:27.320]   celebrating the first coming of our Lord into this world,
[00:01:27.320 --> 00:01:29.860]   and we look forward in anticipation
[00:01:29.860 --> 00:01:33.220]   to His second coming into this world.
[00:01:33.220 --> 00:01:35.700]   So for many reasons, Christmas time
[00:01:35.700 --> 00:01:38.060]   should be a time of great cheer,
[00:01:38.060 --> 00:01:41.760]   a time of joy, and a time of hope.
[00:01:41.760 --> 00:01:45.200]   But unfortunately for many people, this isn't the case.
[00:01:45.200 --> 00:01:46.800]   For many people, the holiday season
[00:01:46.800 --> 00:01:51.300]   is actually a time of stress, a time of sadness.
[00:01:51.300 --> 00:01:53.220]   So I did a little looking into this,
[00:01:53.220 --> 00:01:56.620]   and in a recent study done by the National Alliance
[00:01:56.620 --> 00:01:59.120]   on Mental Illness, researchers found
[00:01:59.120 --> 00:02:01.880]   that three out of five Americans
[00:02:01.880 --> 00:02:05.200]   feel their mental health is negatively impacted
[00:02:05.200 --> 00:02:07.260]   during this Christmas season.
[00:02:07.260 --> 00:02:11.740]   Another study done by the American Psychological Association
[00:02:11.740 --> 00:02:15.260]   finds that 88% of people in America
[00:02:15.260 --> 00:02:17.840]   struggle with stress during the holidays.
[00:02:17.840 --> 00:02:19.440]   And there were many other studies done,
[00:02:19.440 --> 00:02:21.580]   and maybe some of you, people you know,
[00:02:21.580 --> 00:02:24.840]   have experiences that lead us to this conclusion
[00:02:24.840 --> 00:02:27.640]   that for some people, the holidays
[00:02:27.640 --> 00:02:30.820]   are actually a very tough, difficult time.
[00:02:30.820 --> 00:02:33.920]   But I wanna talk a little about why is it.
[00:02:33.920 --> 00:02:36.420]   Why is it that during what is supposed to be
[00:02:36.420 --> 00:02:38.500]   the most wonderful time of the year,
[00:02:38.500 --> 00:02:41.920]   people seem to feel anything but wonderful?
[00:02:41.920 --> 00:02:44.300]   Why during this season, which is a time
[00:02:44.300 --> 00:02:47.700]   that should be full of good tidings of great joy,
[00:02:47.700 --> 00:02:50.640]   are there so many people who don't feel that joy,
[00:02:50.640 --> 00:02:54.440]   who don't feel that cheer, and don't have that hope?
[00:02:54.440 --> 00:02:57.880]   For some, this could be caused by financial concern,
[00:02:57.880 --> 00:02:59.580]   worrying about making ends meet
[00:02:59.580 --> 00:03:01.980]   while you're finding gifts for family and friends,
[00:03:01.980 --> 00:03:03.760]   while you plan for the year ahead.
[00:03:03.760 --> 00:03:05.680]   That could be a source of stress.
[00:03:05.680 --> 00:03:08.020]   For other people, it's a time of loneliness.
[00:03:08.020 --> 00:03:10.920]   The distance between us and our family and friends,
[00:03:10.920 --> 00:03:12.660]   it feels a little extra distant.
[00:03:12.660 --> 00:03:14.300]   It feels a little extra heavy
[00:03:14.300 --> 00:03:16.500]   when we're not together during the holidays.
[00:03:16.500 --> 00:03:20.400]   As you mentioned, the weather also plays a part
[00:03:20.400 --> 00:03:23.540]   in this kind of dampened mood.
[00:03:23.540 --> 00:03:26.580]   It gets colder, nights are longer, days are shorter.
[00:03:26.580 --> 00:03:30.220]   Here in Chicago, the sun doesn't shine past 4 p.m.
[00:03:30.220 --> 00:03:32.620]   And that's honestly a little bit depressing
[00:03:32.620 --> 00:03:35.660]   because it's only getting colder and darker from here.
[00:03:35.660 --> 00:03:38.380]   And for some people, the cold weather
[00:03:38.380 --> 00:03:40.920]   can bring about aches and pains,
[00:03:40.920 --> 00:03:45.260]   kind of sort of triggers this flare up,
[00:03:45.260 --> 00:03:47.900]   you know, of maybe arthritis or something in your body.
[00:03:47.900 --> 00:03:50.960]   So the cold and the darkness certainly has an effect
[00:03:50.960 --> 00:03:52.340]   on people's mental health.
[00:03:53.260 --> 00:03:55.000]   But while this holiday hopelessness
[00:03:55.000 --> 00:03:58.440]   can be caused by a number of varying factors,
[00:03:58.440 --> 00:04:00.740]   there's ultimately one reason behind it all,
[00:04:00.740 --> 00:04:05.740]   one source behind this lack of joy, peace, and hope.
[00:04:05.740 --> 00:04:09.520]   And it's sin, it's the reality that we live
[00:04:09.520 --> 00:04:14.460]   in a fallen world, a world stained by sin.
[00:04:14.460 --> 00:04:17.320]   Sin is the source of all human suffering,
[00:04:17.320 --> 00:04:20.100]   sadness, and sorrow.
[00:04:20.100 --> 00:04:21.760]   And this is the unfortunate reality
[00:04:21.760 --> 00:04:25.460]   that we all face on a daily basis.
[00:04:25.460 --> 00:04:27.360]   We live in a sin-stained world,
[00:04:27.360 --> 00:04:30.580]   and in this world, even the most beautiful things
[00:04:30.580 --> 00:04:34.500]   that should bring us the most joy and wonder
[00:04:34.500 --> 00:04:36.980]   can be corrupted by sin.
[00:04:36.980 --> 00:04:39.020]   That's why it's no surprise to see that
[00:04:39.020 --> 00:04:41.540]   during a time of year that should be filled
[00:04:41.540 --> 00:04:44.260]   with joy, peace, and happiness,
[00:04:44.260 --> 00:04:45.780]   many are suffering.
[00:04:45.780 --> 00:04:48.960]   We see something beautiful corrupted by sin,
[00:04:48.960 --> 00:04:53.800]   pain instead of peace, strife instead of serenity,
[00:04:53.800 --> 00:04:57.000]   hopelessness instead of happiness.
[00:04:57.000 --> 00:05:02.000]   Yet in the same way that we see this exchange
[00:05:02.000 --> 00:05:05.040]   of pain in the place of peace,
[00:05:05.040 --> 00:05:06.640]   something beautiful corrupted by sin,
[00:05:06.640 --> 00:05:08.940]   it's not just something that affects us.
[00:05:08.940 --> 00:05:12.120]   We can actually trace this pattern all the way back
[00:05:12.120 --> 00:05:15.080]   through the history of humankind to the beginning
[00:05:15.080 --> 00:05:17.380]   when we see that exchange take place.
[00:05:18.660 --> 00:05:22.120]   But in the same way that we can trace the problem,
[00:05:22.120 --> 00:05:24.620]   sin, back to the beginning,
[00:05:24.620 --> 00:05:27.900]   we can also find the solution to that problem
[00:05:27.900 --> 00:05:29.500]   from the very beginning.
[00:05:29.500 --> 00:05:33.000]   And so that's something that I wanna talk about today
[00:05:33.000 --> 00:05:35.540]   is how God from the very beginning
[00:05:35.540 --> 00:05:37.580]   has offered his people hope.
[00:05:37.580 --> 00:05:40.780]   And it was this hope, this promise of God
[00:05:40.780 --> 00:05:43.220]   that the people of God have looked to,
[00:05:43.220 --> 00:05:45.940]   have held onto for thousands of years,
[00:05:46.000 --> 00:05:49.240]   and it is this hope that has kept God's people
[00:05:49.240 --> 00:05:52.800]   even in the midst of great suffering, troubles, and trials.
[00:05:52.800 --> 00:05:56.480]   And so it's this very same hope that we can look to today,
[00:05:56.480 --> 00:05:57.700]   whether it's Christmas time,
[00:05:57.700 --> 00:06:00.540]   whether it's after Christmas time, in between,
[00:06:00.540 --> 00:06:02.280]   we look to this hope as a solution
[00:06:02.280 --> 00:06:04.440]   for our own sorrows and troubles.
[00:06:04.440 --> 00:06:09.420]   And so I wanna look together at Genesis chapter three.
[00:06:09.420 --> 00:06:10.660]   So we're gonna get into the text
[00:06:10.660 --> 00:06:12.620]   and I can stop just ranting.
[00:06:12.620 --> 00:06:15.500]   Well, actually, no, I'm gonna talk a little bit more
[00:06:15.500 --> 00:06:16.560]   then we'll get into the text
[00:06:16.560 --> 00:06:18.600]   because I wanna set the scene a little bit, right?
[00:06:18.600 --> 00:06:20.860]   I wanna give you guys some context
[00:06:20.860 --> 00:06:23.740]   for what is going on when we see here Genesis chapter three.
[00:06:23.740 --> 00:06:26.080]   So allow me to set the scene.
[00:06:26.080 --> 00:06:28.040]   So if you want, this is your thing,
[00:06:28.040 --> 00:06:29.940]   close your eyes, imagine it.
[00:06:29.940 --> 00:06:31.580]   You don't have to if you don't want to,
[00:06:31.580 --> 00:06:33.060]   but just picture it.
[00:06:33.060 --> 00:06:36.400]   There's total darkness, nothingness.
[00:06:36.400 --> 00:06:38.100]   The world is empty and blank.
[00:06:38.100 --> 00:06:39.700]   It's void of anything.
[00:06:39.700 --> 00:06:42.620]   And then a voice calls out into this nothingness,
[00:06:42.620 --> 00:06:44.900]   let there be light.
[00:06:44.900 --> 00:06:46.100]   And there was light.
[00:06:46.100 --> 00:06:49.700]   And then God creates the heavens and the earth.
[00:06:49.700 --> 00:06:52.380]   He puts all the galaxies, the solar systems,
[00:06:52.380 --> 00:06:55.620]   the stars in their place, the sun and the moon.
[00:06:55.620 --> 00:07:00.320]   He creates the earth and he takes all the water on the earth
[00:07:00.320 --> 00:07:03.620]   and he divides it and separates it and brings up the land.
[00:07:03.620 --> 00:07:06.080]   Well, then he plants seeds, trees,
[00:07:06.080 --> 00:07:08.860]   fruit bearing trees on the land.
[00:07:08.860 --> 00:07:12.340]   He fills the land with all kind of animal life, plant life.
[00:07:12.340 --> 00:07:16.140]   He fills the water with all kind of fish and wildlife.
[00:07:16.140 --> 00:07:19.860]   And you see God is building, designing step by step,
[00:07:19.860 --> 00:07:22.640]   day by day, this beautiful creation.
[00:07:22.640 --> 00:07:25.020]   And all of this creation that he made,
[00:07:25.020 --> 00:07:30.020]   that he powerfully, wisely, perfectly spoke into existence
[00:07:30.020 --> 00:07:32.840]   is doing something.
[00:07:32.840 --> 00:07:36.060]   The sun, the moon, the stars, the earth,
[00:07:36.060 --> 00:07:38.980]   the animals, the trees, the mountains,
[00:07:38.980 --> 00:07:42.140]   even the smallest grain of sand on the beach
[00:07:42.140 --> 00:07:45.700]   is declaring the glory of God.
[00:07:45.700 --> 00:07:46.980]   And we see all this happening,
[00:07:46.980 --> 00:07:50.140]   declaring the infinite glory of God as we go day one,
[00:07:50.140 --> 00:07:51.460]   day two, day three.
[00:07:51.460 --> 00:07:54.940]   And it's as if it's all leading up to a point, a climax,
[00:07:54.940 --> 00:07:59.940]   the pinnacle of creation on day six when God creates man.
[00:07:59.940 --> 00:08:04.780]   And so God takes from the earth the dirt and he forms a man.
[00:08:04.780 --> 00:08:07.640]   He forms him and designs him, the scripture says,
[00:08:07.640 --> 00:08:09.840]   and he breathes into him the breath of life.
[00:08:09.840 --> 00:08:14.260]   And in that we see something that God creates mankind
[00:08:14.260 --> 00:08:15.500]   in his own image.
[00:08:15.500 --> 00:08:19.080]   Nothing in all of creation can say that they are made
[00:08:19.080 --> 00:08:21.660]   or it is made in the image of God.
[00:08:21.660 --> 00:08:24.200]   But this one man is made in his image
[00:08:24.200 --> 00:08:27.140]   and all of his descendants made in the image of God.
[00:08:27.140 --> 00:08:31.060]   And so all of creation, all this perfection,
[00:08:31.060 --> 00:08:34.340]   all this beauty we just imagined, God gives to the man.
[00:08:34.340 --> 00:08:36.720]   And even amongst the perfect world,
[00:08:36.720 --> 00:08:38.800]   God sets aside a perfect garden
[00:08:38.800 --> 00:08:41.620]   and he places the man in the garden to keep it,
[00:08:41.620 --> 00:08:44.220]   to tend it, to live off of the fruit
[00:08:44.220 --> 00:08:46.460]   and all the bounty that God has given the man,
[00:08:46.460 --> 00:08:48.700]   everything he could possibly need.
[00:08:48.700 --> 00:08:51.980]   And then we see as the man is giving names
[00:08:51.980 --> 00:08:54.340]   to all the creatures, all the animals,
[00:08:54.340 --> 00:08:57.140]   he has a realization because when he,
[00:08:57.140 --> 00:09:01.180]   I'm imagining this, when he names the giraffe,
[00:09:01.180 --> 00:09:04.320]   he sees a daddy giraffe and a mommy giraffe.
[00:09:04.320 --> 00:09:06.980]   And he names a tiger, he sees the boy tiger
[00:09:06.980 --> 00:09:08.440]   and the girl tiger.
[00:09:08.440 --> 00:09:10.840]   Well, he realizes that all these animals
[00:09:10.840 --> 00:09:13.780]   have their pair and their mate, but I'm alone.
[00:09:13.780 --> 00:09:16.440]   That as good as these animals are,
[00:09:16.440 --> 00:09:17.780]   there's none that matches me,
[00:09:17.780 --> 00:09:19.540]   there's none that is perfect for me.
[00:09:19.540 --> 00:09:21.420]   I don't have a companion.
[00:09:21.420 --> 00:09:25.180]   And so God creates for him, he puts him to sleep
[00:09:25.180 --> 00:09:28.420]   and takes from his own side, his own flesh and bones
[00:09:28.420 --> 00:09:32.860]   and creates a perfect, suitable companion for this man.
[00:09:32.860 --> 00:09:35.920]   He creates the first woman and he gives her,
[00:09:35.920 --> 00:09:38.820]   like a husband giving his daughter in marriage,
[00:09:38.820 --> 00:09:41.060]   he brings her and gives her to the man.
[00:09:41.060 --> 00:09:43.180]   And the man sings out this praise,
[00:09:43.180 --> 00:09:45.100]   I think you could say it's the first psalm
[00:09:45.100 --> 00:09:47.020]   that we see in the scriptures when he thanks God
[00:09:47.020 --> 00:09:49.300]   and praises him for this woman he's given him,
[00:09:49.300 --> 00:09:52.300]   this helper, flesh of my flesh, bone of my bone.
[00:09:52.300 --> 00:09:54.740]   And we see that after this happens,
[00:09:54.740 --> 00:09:58.420]   it's almost as if God stops and he looks at the man
[00:09:58.420 --> 00:10:01.140]   and the woman and all the animals and all the trees
[00:10:01.140 --> 00:10:03.220]   and the plants and the waters and the stars
[00:10:03.220 --> 00:10:05.380]   and the sun and the moon, and he declares
[00:10:05.380 --> 00:10:07.780]   that it is very good.
[00:10:07.780 --> 00:10:11.860]   Absolute paradise, total perfection,
[00:10:11.860 --> 00:10:16.820]   no sin, no death, no pain, no toil, no suffering or sadness.
[00:10:16.820 --> 00:10:20.460]   In the garden of Eden, Adam and Eve had everything
[00:10:20.460 --> 00:10:23.560]   they could ever need and everything they could ever want.
[00:10:23.560 --> 00:10:25.760]   And this is where we begin chapter three.
[00:10:25.760 --> 00:10:29.440]   So I'll be reading from Genesis chapter three,
[00:10:29.440 --> 00:10:32.360]   verses one through 15, if you wanna follow along.
[00:10:33.520 --> 00:10:35.680]   Now the serpent was more crafty
[00:10:35.680 --> 00:10:38.400]   than any of the other beasts of the field
[00:10:38.400 --> 00:10:40.280]   that the Lord God had made.
[00:10:40.280 --> 00:10:44.040]   He said to the woman, did God actually say
[00:10:44.040 --> 00:10:47.240]   you shall not eat of any tree in the garden?
[00:10:47.240 --> 00:10:49.360]   And so I wanna stop a few places here
[00:10:49.360 --> 00:10:51.440]   as I read through this passage to point out
[00:10:51.440 --> 00:10:54.040]   some of these things that I think we can really
[00:10:54.040 --> 00:10:56.360]   gain a lot of wisdom from in seeing
[00:10:56.360 --> 00:10:59.160]   how did this first temptation take place?
[00:10:59.160 --> 00:11:01.640]   Because I believe that the tactics of the enemy
[00:11:01.640 --> 00:11:02.800]   have not really changed.
[00:11:02.800 --> 00:11:04.200]   There's nothing new under the sun.
[00:11:04.200 --> 00:11:06.680]   And so this form of temptation that we see
[00:11:06.680 --> 00:11:10.040]   come against the man and the woman and their response,
[00:11:10.040 --> 00:11:11.920]   we can experience those same things.
[00:11:11.920 --> 00:11:13.200]   And so we should learn from this.
[00:11:13.200 --> 00:11:16.000]   And so the first thing we see, the very first temptation,
[00:11:16.000 --> 00:11:19.120]   this first inkling of sin entering the world,
[00:11:19.120 --> 00:11:22.560]   it is a questioning and a doubting the word of God.
[00:11:22.560 --> 00:11:26.480]   When the serpent says to Eve, did God actually say this?
[00:11:26.480 --> 00:11:28.560]   What he's doing is he's questioning,
[00:11:28.560 --> 00:11:31.160]   creating doubt within the woman's mind
[00:11:31.160 --> 00:11:33.880]   of whether or not God's word is trustworthy,
[00:11:33.880 --> 00:11:37.360]   whether or not God is credible and reliable or authoritative.
[00:11:37.360 --> 00:11:38.880]   Did he actually say that?
[00:11:38.880 --> 00:11:40.600]   Do you really have to follow that?
[00:11:40.600 --> 00:11:42.120]   Are you sure you heard that correctly?
[00:11:42.120 --> 00:11:44.080]   There's that seed of doubt.
[00:11:44.080 --> 00:11:46.680]   And the woman responds and rightly corrects him.
[00:11:46.680 --> 00:11:50.040]   And she says, we may eat of the fruit
[00:11:50.040 --> 00:11:52.480]   of the trees in the garden, but God said,
[00:11:52.480 --> 00:11:54.360]   you shall not eat of the fruit of the tree
[00:11:54.360 --> 00:11:56.120]   that is in the midst of the garden.
[00:11:56.120 --> 00:11:58.520]   Neither shall you touch it lest you die.
[00:11:58.520 --> 00:12:00.540]   And so two things we see in Eve's response
[00:12:00.540 --> 00:12:02.480]   that are a little curious is that
[00:12:02.480 --> 00:12:04.120]   when you look at the previous chapter,
[00:12:04.120 --> 00:12:06.240]   God never said they couldn't touch the fruit
[00:12:06.240 --> 00:12:07.440]   or touch the tree.
[00:12:07.440 --> 00:12:10.040]   Somehow Adam and Eve, I don't know if they misheard
[00:12:10.040 --> 00:12:12.240]   or added it maybe for their own protection,
[00:12:12.240 --> 00:12:15.040]   but they added something to what God had said.
[00:12:15.040 --> 00:12:18.280]   What's more, we see that Satan,
[00:12:18.280 --> 00:12:21.280]   and this is, I believe, still one of his tactics today.
[00:12:21.280 --> 00:12:22.880]   He flips what God says.
[00:12:22.880 --> 00:12:27.100]   And so when we see God spoke to Adam that all the trees,
[00:12:27.100 --> 00:12:30.160]   all the fruit you can eat from, but not this one.
[00:12:30.160 --> 00:12:34.380]   What Satan does is he minimizes what God has given Adam
[00:12:34.380 --> 00:12:36.320]   and he maximizes that restriction.
[00:12:36.320 --> 00:12:40.040]   It says, did God say you couldn't eat from any tree?
[00:12:40.040 --> 00:12:42.740]   And so what Satan does is he wants the woman
[00:12:42.740 --> 00:12:46.080]   and the man to focus on the one thing God said
[00:12:46.080 --> 00:12:48.340]   wasn't for them that they shouldn't have.
[00:12:48.340 --> 00:12:51.820]   Instead of focusing on all that God had given them,
[00:12:51.820 --> 00:12:53.620]   I'm somebody who loves fruit.
[00:12:53.620 --> 00:12:55.740]   You can ask my wife, you can ask Rachel.
[00:12:55.740 --> 00:12:58.020]   I love fruit, I'm always looking for new fruit.
[00:12:58.020 --> 00:13:00.160]   There's so many fruit in the world,
[00:13:00.160 --> 00:13:02.460]   and they had all of it, and I can't believe it.
[00:13:02.460 --> 00:13:04.820]   They allow the devil to tempt them to only focus
[00:13:04.820 --> 00:13:07.060]   on that one tree they couldn't have.
[00:13:07.060 --> 00:13:10.180]   But as much as I have a hard time understanding
[00:13:10.180 --> 00:13:12.820]   why they would do that, we do the same thing.
[00:13:12.820 --> 00:13:16.540]   God has given us so much goodness in the world,
[00:13:16.540 --> 00:13:20.180]   and yet we're often tempted to focus on those things
[00:13:20.180 --> 00:13:23.400]   that we can't have because there's something in human pride
[00:13:23.400 --> 00:13:26.460]   that doesn't like God telling us what we can't do,
[00:13:26.460 --> 00:13:29.260]   what we can't say, what we can't have.
[00:13:29.260 --> 00:13:30.340]   We don't like that.
[00:13:30.340 --> 00:13:32.900]   And so instead of rejoicing and enjoying
[00:13:32.900 --> 00:13:35.820]   all the good things God has given us when we sin,
[00:13:35.820 --> 00:13:38.160]   we choose to instead enjoy the few things
[00:13:38.160 --> 00:13:40.300]   that God says, this isn't good for you.
[00:13:40.300 --> 00:13:42.660]   I don't want this for you, don't have that.
[00:13:42.660 --> 00:13:44.820]   And we rebel against God just as Adam and Eve did.
[00:13:44.820 --> 00:13:47.780]   And so my first thing is that we should learn from this.
[00:13:47.780 --> 00:13:49.500]   The first thing we can gain from this
[00:13:49.500 --> 00:13:51.920]   is to focus on the good God has given us,
[00:13:51.920 --> 00:13:54.100]   to overcome the temptation towards the bad
[00:13:54.100 --> 00:13:55.740]   that is not good for us.
[00:13:56.620 --> 00:14:01.340]   I'll continue from verse four.
[00:14:01.340 --> 00:14:02.980]   But the serpent said to the woman,
[00:14:02.980 --> 00:14:06.020]   you will not surely die, for God knows
[00:14:06.020 --> 00:14:08.500]   that when you eat of it, your eyes will be opened,
[00:14:08.500 --> 00:14:12.380]   and you will be like God, knowing good and evil.
[00:14:12.380 --> 00:14:15.500]   Again, further doubting, now outright denying.
[00:14:15.500 --> 00:14:18.160]   At first it started with questioning,
[00:14:18.160 --> 00:14:19.860]   did God really say that?
[00:14:19.860 --> 00:14:21.480]   To outright denying, that's not true.
[00:14:21.480 --> 00:14:23.660]   Okay, God said that, but it's not true.
[00:14:23.660 --> 00:14:27.060]   And I think today we should also be aware of
[00:14:27.060 --> 00:14:29.880]   and on guard against similar temptations
[00:14:29.880 --> 00:14:34.760]   to mistrust or outright deny the word of God,
[00:14:34.760 --> 00:14:37.200]   that he's graciously given us for our good.
[00:14:37.200 --> 00:14:39.820]   So the temptation comes in verse six,
[00:14:39.820 --> 00:14:43.260]   says that when the woman saw the tree was good for food,
[00:14:43.260 --> 00:14:45.660]   and that it was a delight to the eyes,
[00:14:45.660 --> 00:14:48.760]   and that the tree was to be desired to make one wise,
[00:14:48.760 --> 00:14:50.520]   she took of its fruit and ate,
[00:14:50.520 --> 00:14:54.140]   and she also gave some to her husband who was with her,
[00:14:54.140 --> 00:14:55.220]   and he ate.
[00:14:55.220 --> 00:14:57.100]   Then the eyes of both were opened,
[00:14:57.100 --> 00:14:59.300]   and they knew that they were naked,
[00:14:59.300 --> 00:15:01.040]   and they sewed fig leaves together
[00:15:01.040 --> 00:15:03.380]   and made themselves loincloths.
[00:15:03.380 --> 00:15:07.140]   Adam and Eve had been naked from the beginning.
[00:15:07.140 --> 00:15:12.060]   Nothing new happened except this loss of innocence,
[00:15:12.060 --> 00:15:14.100]   where they realized they were naked.
[00:15:14.100 --> 00:15:15.460]   But the thing with that is that
[00:15:15.460 --> 00:15:17.100]   there was nothing wrong with nakedness.
[00:15:17.100 --> 00:15:19.660]   God had made them naked, and it was good.
[00:15:19.660 --> 00:15:20.940]   But we see what happens here
[00:15:20.940 --> 00:15:22.800]   when they took and ate of that fruit,
[00:15:22.800 --> 00:15:25.700]   their morality, their minds, their conscience was corrupted.
[00:15:25.700 --> 00:15:27.860]   They had lost their sense of innocence.
[00:15:27.860 --> 00:15:31.640]   And we see that entrance of sin,
[00:15:31.640 --> 00:15:33.960]   guilt, and shame into the world,
[00:15:33.960 --> 00:15:36.220]   to the point they tried to cover themselves with leaves,
[00:15:36.220 --> 00:15:38.180]   which you'll see later in the chapter,
[00:15:38.180 --> 00:15:40.100]   it was not sufficient.
[00:15:40.100 --> 00:15:42.500]   That's another sermon that I could,
[00:15:42.500 --> 00:15:44.660]   there's so many sermons you can get from this passage,
[00:15:44.660 --> 00:15:46.100]   but just remember that.
[00:15:46.100 --> 00:15:48.920]   They tried to cover themselves, but it wasn't sufficient.
[00:15:48.920 --> 00:15:52.860]   So, verse eight.
[00:15:52.860 --> 00:15:54.700]   They heard the sound of the Lord God
[00:15:54.700 --> 00:15:56.980]   walking in the garden in the cool of the day,
[00:15:56.980 --> 00:15:58.820]   and the man and his wife hid themselves
[00:15:58.820 --> 00:16:00.700]   from the presence of the Lord God
[00:16:00.700 --> 00:16:02.340]   among the trees of the garden.
[00:16:02.340 --> 00:16:04.860]   But the Lord God called to the man and said to him,
[00:16:04.860 --> 00:16:06.460]   "Where are you?"
[00:16:06.460 --> 00:16:08.140]   Now, I wanna make a point here
[00:16:08.140 --> 00:16:10.300]   that when God asked this question,
[00:16:10.300 --> 00:16:13.140]   he wasn't asking questions the way we ask questions.
[00:16:13.140 --> 00:16:15.820]   We ask questions because we wanna learn something.
[00:16:15.820 --> 00:16:17.860]   There's some piece of knowledge we don't have,
[00:16:17.860 --> 00:16:19.640]   and we want to get it.
[00:16:19.640 --> 00:16:20.860]   That's not how it works with God.
[00:16:20.860 --> 00:16:22.940]   God already knows everything.
[00:16:22.940 --> 00:16:26.520]   There was never a time where God learned something,
[00:16:26.520 --> 00:16:28.920]   because God already knows everything.
[00:16:28.920 --> 00:16:31.200]   So, when he asked Adam, "Where are you?"
[00:16:31.200 --> 00:16:33.960]   It wasn't because he didn't know where Adam was.
[00:16:33.960 --> 00:16:36.920]   It's because he wanted to prick the conscience of Adam,
[00:16:36.920 --> 00:16:39.600]   so Adam would reflect, "What am I doing?
[00:16:39.600 --> 00:16:40.440]   "Where am I?
[00:16:40.440 --> 00:16:41.680]   "I'm hiding from God."
[00:16:41.680 --> 00:16:44.000]   Which doesn't even, how can you hide from the God
[00:16:44.000 --> 00:16:45.520]   who knows all things?
[00:16:45.520 --> 00:16:48.460]   Whose eyes are everywhere, who sees everything?
[00:16:48.460 --> 00:16:49.700]   That was the point of this question,
[00:16:49.700 --> 00:16:51.620]   was to prick Adam's conscience.
[00:16:51.620 --> 00:16:56.580]   And Adam says this, "I heard the sound of you in the garden,
[00:16:56.580 --> 00:17:00.940]   "and I was afraid, because I was naked and I hid myself."
[00:17:00.940 --> 00:17:02.100]   So Adam hid.
[00:17:02.100 --> 00:17:05.280]   He hid himself from God because of his guilt and shame,
[00:17:05.280 --> 00:17:06.420]   which we already know.
[00:17:06.420 --> 00:17:10.980]   I mentioned before, there's no logic in hiding from God.
[00:17:10.980 --> 00:17:12.780]   But we tend to do the same thing
[00:17:12.780 --> 00:17:15.060]   in a slightly different way,
[00:17:15.060 --> 00:17:16.620]   but it's the same thing at the heart of it,
[00:17:16.620 --> 00:17:20.100]   that when we sin against God and our conscience is pricked,
[00:17:20.100 --> 00:17:23.000]   we tend to feel that we ought to distance ourselves from God.
[00:17:23.000 --> 00:17:26.520]   Maybe we feel like, "Whatever I did this weekend,
[00:17:26.520 --> 00:17:27.560]   "I know it wasn't right.
[00:17:27.560 --> 00:17:28.680]   "I shouldn't go to church.
[00:17:28.680 --> 00:17:29.800]   "I can't fellowship.
[00:17:29.800 --> 00:17:30.620]   "I'm too guilty.
[00:17:30.620 --> 00:17:33.000]   "I'm not right the way others are right."
[00:17:33.000 --> 00:17:35.320]   Or we feel like, "I can't pray right now.
[00:17:35.320 --> 00:17:36.220]   "I can't go to God.
[00:17:36.220 --> 00:17:38.460]   "He's angry with me, 'cause he knows what I just did,
[00:17:38.460 --> 00:17:39.800]   "what I just said."
