
[00:00:00.000 --> 00:00:05.320]  我們由一月開始,每一個月的主日
[00:07:00.100 --> 00:07:02.900]  你就找到位置來服侍別人
[00:07:02.900 --> 00:07:04.100]  用你自己的技能
[00:07:04.100 --> 00:07:05.780]  用你自己的態度
[00:07:05.780 --> 00:07:07.940]  甚至你的嗜好
[00:07:07.940 --> 00:07:09.980]  甚至你的品性
[00:07:09.980 --> 00:07:12.220]  就用來洗其他人
[00:07:12.220 --> 00:07:13.500]  洗教會
[00:07:13.500 --> 00:07:14.700]  洗神國裡面的人
[00:07:14.700 --> 00:07:16.100]  能夠得到益處
[00:07:16.100 --> 00:07:18.340]  所以這個就叫做恩賜
[00:07:18.340 --> 00:07:20.980]  就是聖靈在你生命當中
[00:07:20.980 --> 00:07:23.780]  工作的彰顯
[00:07:23.780 --> 00:07:25.180]  的manifestation
[00:07:25.180 --> 00:07:28.300]  active manifestation
[00:07:28.300 --> 00:07:29.140]  你想一想
[00:07:29.140 --> 00:07:30.340]  你信了主
[00:07:30.340 --> 00:07:31.940]  到現在
[00:07:31.940 --> 00:07:35.380]  是不是有所改變呢
[00:07:35.380 --> 00:07:36.380]  是不是有些事情
[00:07:36.380 --> 00:07:39.620]  上帝去到擴闊了你的視野
[00:07:39.620 --> 00:07:42.860]  或者擴闊了你的角色
[00:07:42.860 --> 00:07:44.860]  弄大了你的崗位
[00:07:44.860 --> 00:07:47.380]  或者影響的範圍呢
[00:07:47.380 --> 00:07:49.780]  這就是聖靈所做的工作
[00:07:49.780 --> 00:07:53.860]  聖靈的恩賜
[00:07:53.860 --> 00:07:56.140]  第八節繼續說
[00:07:56.140 --> 00:07:58.540]  保羅在哥倫多前書裡面說
[00:07:58.540 --> 00:08:00.700]  原來聖靈在教會當中
[00:08:00.700 --> 00:08:05.900]  賜下很多各種多元化的恩賜
[00:08:05.900 --> 00:08:07.500]  不同的能力
[00:08:07.500 --> 00:08:13.260]  他說:這人蒙聖靈賜他智慧的言語
[00:08:13.260 --> 00:08:15.300]  那人也蒙這位聖靈
[00:08:15.300 --> 00:08:16.500]  是同一位聖靈
[00:08:16.500 --> 00:08:19.420]  賜給他智慧的言語
[00:08:19.420 --> 00:08:21.100]  知識的言語
[00:08:21.100 --> 00:08:22.500]  又有一個
[00:08:22.500 --> 00:08:25.580]  蒙這位聖靈賜他信心
[00:08:25.580 --> 00:08:30.100]  還有一位蒙這位聖靈賜給他醫病的恩賜
[00:08:30.100 --> 00:08:32.140]  這裡說的不是做醫生
[00:08:32.140 --> 00:08:33.180]  可能是一些人
[00:08:33.180 --> 00:08:35.420]  上帝特別經過他
[00:08:35.420 --> 00:08:38.380]  去做一些醫治的工作
[00:08:38.380 --> 00:08:41.500]  又叫一人能行二能
[00:08:41.500 --> 00:08:44.660]  又叫一人能作先知
[00:08:44.660 --> 00:08:47.900]  又叫一人能辨別諸靈
[00:08:47.900 --> 00:08:49.500]  分辨是非
[00:08:49.500 --> 00:08:51.500]  一些真與假的道
[00:08:51.500 --> 00:08:54.180]  又叫一人能說方言
[00:08:54.180 --> 00:08:57.180]  一些天國裡面的奧秘
[00:08:57.180 --> 00:08:59.700]  用一些言語表達出來
[00:08:59.700 --> 00:09:02.220]  又叫一人能夠翻方言
[00:09:02.220 --> 00:09:04.580]  這裡我們不能夠逐個逐個說
[00:09:04.580 --> 00:09:06.980]  但這是其中一個新約聖經裡面說的
[00:09:06.980 --> 00:09:11.380]  屬靈恩賜的列表之一
[00:09:11.380 --> 00:09:13.780]  整本新約聖經裡面有好幾次
[00:09:13.780 --> 00:09:16.180]  有五次是有這樣的列表
[00:09:16.180 --> 00:09:20.180]  我只是想將這個列表告訴你
[00:09:20.180 --> 00:09:21.380]  讓你有種感覺
[00:09:21.380 --> 00:09:24.180]  到底上帝在教會裡面做過什麼
[00:09:24.180 --> 00:09:25.500]  以下這個列表
[00:09:25.500 --> 00:09:31.620]  就是將五個屬靈恩賜的列表
[00:09:31.620 --> 00:09:33.180]  我將它放出來
[00:09:33.180 --> 00:09:35.180]  剛才我們看第一個 column A
[00:09:35.180 --> 00:09:36.700]  第一個最左的 column
[00:09:36.700 --> 00:09:39.020]  就是哥倫多前書十二章
[00:09:39.020 --> 00:09:41.620]  列了好幾個的恩賜
[00:09:41.620 --> 00:09:43.020]  然後另外那四個 column
[00:09:43.020 --> 00:09:44.620]  另外那四段聖經
[00:09:44.620 --> 00:09:49.300]  就說出不同的恩賜
[00:09:49.300 --> 00:09:51.500]  就是神原來在教會當中
[00:09:51.500 --> 00:09:53.260]  在我們基督徒的生命裡面
[00:09:53.260 --> 00:09:54.500]  有不同的顯現
[00:09:54.500 --> 00:09:56.700]  這些顯現你的感覺就知道
[00:09:56.700 --> 00:09:58.860]  是很 diverse(多元)的
[00:09:58.860 --> 00:10:00.580]  是很多元化的
[00:10:00.580 --> 00:10:03.980]  沒有一個是一樣的
[00:10:03.980 --> 00:10:06.180]  用一個現代的比喻來說
[00:10:06.180 --> 00:10:09.380]  其實就像一個工具箱
[00:10:09.380 --> 00:10:13.860]  教會就是上帝的工具箱
[00:10:13.860 --> 00:10:15.780]  你知道我們做這件東西
[00:10:15.780 --> 00:10:18.380]  這件三角的東西
[00:10:18.380 --> 00:10:21.980]  你知道用了多少種工具嗎
[00:10:21.980 --> 00:10:22.580]  我數一數
[00:10:22.580 --> 00:10:26.380]  買了二十種工具
[00:10:26.380 --> 00:10:28.860]  你猜是不是要二十種工具才做得到
[00:10:28.860 --> 00:10:30.860]  要尺子
[00:10:30.860 --> 00:10:33.060]  然後要三角形的那個角尺
[00:10:33.060 --> 00:10:35.460]  就是鑿著九十度的那個
[00:10:35.460 --> 00:10:37.460]  然後要一把鋸
[00:10:37.460 --> 00:10:39.060]  鋸要用電的
[00:10:39.060 --> 00:10:41.060]  要用電又怎樣
[00:10:41.060 --> 00:10:43.260]  就要充電
[00:10:43.260 --> 00:10:45.660]  我們做事的那班人
[00:10:45.660 --> 00:10:47.060]  我們要戴手套
[00:10:47.060 --> 00:10:48.460]  已經六樣了
[00:10:48.460 --> 00:10:49.860]  要釘子
[00:10:49.860 --> 00:10:52.460]  要鑽釘又要有pre-drill
[00:10:52.460 --> 00:10:54.660]  不然木頭就會裂開
[00:10:54.660 --> 00:10:56.260]  那就要鑽嘴
[00:10:56.260 --> 00:10:59.460]  要鑽嘴就要鑽那把東西
[00:10:59.460 --> 00:11:02.460]  鑽那把東西要上螺絲
[00:11:02.460 --> 00:11:05.460]  又要另一把又要上螺絲
[00:11:05.460 --> 00:11:08.860]  數一數 買了十幾樣
[00:11:08.860 --> 00:11:12.260]  原來教會就是上帝的工具箱
[00:11:12.260 --> 00:11:15.060]  每個人都好像不同的工具一樣
[00:11:15.060 --> 00:11:18.660]  你都去做成上帝自己的工作
[00:11:18.660 --> 00:11:20.260]  上帝原來做我們
[00:11:20.260 --> 00:11:22.260]  帶領我們都不一樣
[00:11:22.260 --> 00:11:24.060]  你有你的獨特之處
[00:11:24.060 --> 00:11:25.260]  我也有我的獨特之處
[00:11:25.260 --> 00:11:26.460]  但是我們的能力
[00:11:26.460 --> 00:11:27.460]  我們的技能
[00:11:27.460 --> 00:11:29.460]  我們的品性
[00:11:29.460 --> 00:11:30.860]  我們不同的興趣
[00:11:30.860 --> 00:11:32.260]  加起來的時候
[00:11:32.260 --> 00:11:33.860]  就能夠配合到
[00:11:33.860 --> 00:11:36.460]  做成上帝要的工作
[00:11:36.460 --> 00:11:38.060]  所以你看一看
[00:11:38.060 --> 00:11:40.260]  我們就有不同的工具在這裡
[00:11:40.260 --> 00:11:42.460]  有些人好像士巴拿
[00:11:42.460 --> 00:11:45.460]  有些人好像尖尖的
[00:11:45.460 --> 00:11:49.660]  可能是螺絲批
[00:11:49.660 --> 00:11:51.660]  有些人是很粗重的
[00:11:51.660 --> 00:11:54.060]  他是鋸
[00:11:54.060 --> 00:11:57.260]  每個人都是上帝的工具
[00:11:57.260 --> 00:11:59.460]  所以今天在這個時候
[00:11:59.460 --> 00:12:02.260]  我想你做一件事
[00:12:02.260 --> 00:12:04.660]  跟著那張紗有三個人在這裡
[00:12:04.660 --> 00:12:07.460]  那三個人中間那個是你
[00:12:07.460 --> 00:12:10.660]  你就是上帝的工具
[00:12:10.660 --> 00:12:12.860]  左邊一個人右邊一個人
[00:12:12.860 --> 00:12:15.860]  你先跟右邊的人說一件事
[00:12:15.860 --> 00:12:17.060]  說什麼呢
[00:12:17.060 --> 00:12:18.860]  你說感謝主
[00:12:18.860 --> 00:12:21.860]  幸好我不像你
[00:12:21.860 --> 00:12:23.860]  現在你跟右邊的人說
[00:12:23.860 --> 00:12:24.860]  感謝上帝
[00:12:24.860 --> 00:12:27.860]  幸好我不像你
[00:12:27.860 --> 00:12:34.860]  因為每個人都是獨特的
[00:12:34.860 --> 00:12:37.460]  你跟右邊的人說感謝上帝
[00:12:37.460 --> 00:12:39.260]  現在你跟左邊的人說什麼呢
[00:12:39.260 --> 00:12:41.860]  感謝主一個就夠了
[00:12:41.860 --> 00:12:48.460]  你不要說錯
[00:12:48.460 --> 00:12:49.860]  不是的
[00:12:49.860 --> 00:12:52.460]  一個而不多
[00:12:52.460 --> 00:12:53.860]  他很重要
[00:12:53.860 --> 00:12:56.260]  你右邊那個也很重要
[00:12:56.260 --> 00:12:58.060]  一個就夠了
[00:12:58.060 --> 00:13:00.660]  沒有人是多過一個
[00:13:00.660 --> 00:13:02.860]  因為每個人都是獨特的人
[00:13:02.860 --> 00:13:05.860]  每個人都是獨特的工具
[00:13:05.860 --> 00:13:07.660]  十二章第十一節說什麼呢
[00:13:07.660 --> 00:13:09.060]  他說這一切
[00:13:09.060 --> 00:13:10.860]  原來我們每個人不同
[00:13:10.860 --> 00:13:12.260]  每個人都是獨特
[00:13:12.260 --> 00:13:16.460]  每個人都是獨特的工具
[00:13:16.460 --> 00:13:18.460]  以至於去做成上帝的工作
[00:13:18.460 --> 00:13:21.860]  他說這一切都是這位獨一的聖靈
[00:13:21.860 --> 00:13:23.860]  一位的聖靈所運行
[00:13:23.860 --> 00:13:26.660]  隨己而隨主的意思
[00:13:26.660 --> 00:13:28.060]  隨神的意思
[00:13:28.060 --> 00:13:29.860]  來分給我們的
[00:13:29.860 --> 00:13:31.660]  就如身子是一個
[00:13:31.660 --> 00:13:33.660]  它有許多的肢體
[00:13:33.660 --> 00:13:35.460]  而且肢體雖多
[00:13:35.460 --> 00:13:37.660]  仍是一個身子
[00:13:37.660 --> 00:13:40.060]  基督也是這樣
[00:13:40.060 --> 00:13:43.260]  他用一個很有機的概念
[00:13:43.260 --> 00:13:45.060]  例子就是我們的身體
[00:13:45.060 --> 00:13:46.460]  看看我們的身體
[00:13:46.460 --> 00:13:49.460]  這個身體就像基督復活的榮耀的身體一樣
[00:13:49.460 --> 00:13:50.860]  教會一樣
[00:13:50.860 --> 00:13:52.060]  有不同的器官
[00:13:52.060 --> 00:13:54.060]  有不同的部分
[00:13:54.060 --> 00:13:55.460]  每個部分都不同
[00:13:55.460 --> 00:13:56.460]  手和腳不同
[00:13:56.460 --> 00:13:57.860]  眼和耳是不同的
[00:13:57.860 --> 00:13:59.460]  但大家不需要去比較
[00:13:59.460 --> 00:14:01.460]  因為這個比方就是告訴我們
[00:14:01.460 --> 00:14:05.260]  每個人都需要彼此的幫助
[00:14:05.260 --> 00:14:07.460]  大家試過病的人都知道
[00:14:07.460 --> 00:14:09.060]  有一樣東西壞了
[00:14:09.060 --> 00:14:10.260]  很嚴重的事情
[00:14:10.260 --> 00:14:11.260]  是不是
[00:14:11.260 --> 00:14:12.660]  你什麼都生
[00:14:12.660 --> 00:14:15.260]  突然生腎石就很煩
[00:14:16.260 --> 00:14:20.260]  這是我們這幾個月的佳話
[00:14:20.260 --> 00:14:22.260]  不是開玩笑的
[00:14:22.260 --> 00:14:24.260]  (笑)
[00:14:24.260 --> 00:14:26.260]  不是開玩笑的
[00:14:26.260 --> 00:14:28.260]  不是關天的
[00:14:28.260 --> 00:14:30.260]  就是你有一樣東西壞了
[00:14:30.260 --> 00:14:32.260]  其他東西還不行
[00:14:32.260 --> 00:14:35.260]  你知道我們上星期電腦壞了
[00:14:35.260 --> 00:14:38.260]  我們有些很有技能的IT專業人士
[00:14:38.260 --> 00:14:39.260]  看過之後
[00:14:39.260 --> 00:14:40.260]  原來什麼事
[00:14:40.260 --> 00:14:42.260]  原來風扇壞了
[00:14:42.260 --> 00:14:45.260]  就是CPU的晶片
[00:14:45.260 --> 00:14:46.260]  上面有風扇
[00:14:46.260 --> 00:14:48.260]  我想是這個意思
[00:14:48.260 --> 00:14:50.260]  我不懂那些東西
[00:14:50.260 --> 00:14:52.260]  風扇散熱
[00:14:52.260 --> 00:14:55.260]  壞了電腦就常常關掉
[00:14:55.260 --> 00:14:56.260]  就不做事
[00:14:56.260 --> 00:14:58.260]  就是因為風扇
[00:14:58.260 --> 00:15:00.260]  早就出聲了
[00:15:00.260 --> 00:15:02.260]  我家裡有很多風扇
[00:15:02.260 --> 00:15:04.260]  我拿來放在上面就OK了
[00:15:04.260 --> 00:15:08.260]  教會也是一樣
[00:15:08.260 --> 00:15:11.260]  如果某一個部分不行
[00:15:11.260 --> 00:15:14.260]  或者不願意投身的話
[00:15:14.260 --> 00:15:16.260]  就會常常失靈
[00:15:16.260 --> 00:15:18.260]  教會很多時候會關掉
[00:15:18.260 --> 00:15:19.260]  然後再重新開機
[00:15:19.260 --> 00:15:21.260]  然後就壞機
[00:15:21.260 --> 00:15:24.260]  所以我們每一個有屬靈恩賜的人
[00:15:24.260 --> 00:15:25.260]  上帝原來就告訴我們
[00:15:25.260 --> 00:15:27.260]  我們有工作要做
[00:15:27.260 --> 00:15:30.260]  我們有工作要做
[00:15:30.260 --> 00:15:32.260]  說到屬靈的不同方面
[00:15:32.260 --> 00:15:34.260]  很多元化之外
[00:15:34.260 --> 00:15:35.260]  這段聖經也說到
[00:15:35.260 --> 00:15:39.260]  如何去運用我們屬靈的恩賜
[00:15:39.260 --> 00:15:40.260]  上帝給了你
[00:15:40.260 --> 00:15:44.260]  你的崗位是其中一個工具
[00:15:44.260 --> 00:15:46.260]  你就要知道你如何去運用
[00:15:46.260 --> 00:15:50.260]  如何去發展你自己的才幹
[00:15:50.260 --> 00:15:52.260]  以至能夠繼續作成上帝的工作
[00:15:52.260 --> 00:15:54.260]  在哥林多前書
[00:15:54.260 --> 00:15:55.260]  這本書信裡面
[00:15:55.260 --> 00:15:56.260]  這幾章我講過了
[00:15:56.260 --> 00:15:59.260]  三章講到屬靈的恩賜
[00:15:59.260 --> 00:16:01.260]  其實他很詳盡地講到
[00:16:01.260 --> 00:16:03.260]  十二章
[00:16:03.260 --> 00:16:06.260]  他就解釋什麼是屬靈恩賜
[00:16:06.260 --> 00:16:08.260]  然後十三章就講到
[00:16:08.260 --> 00:16:10.260]  最大的恩賜是什麼
[00:16:10.260 --> 00:16:12.260]  就是愛
[00:16:12.260 --> 00:16:14.260]  就是為了其他人著想
[00:16:14.260 --> 00:16:16.260]  不是為了我自己著想
[00:16:16.260 --> 00:16:17.260]  大家很熟悉
[00:16:17.260 --> 00:16:19.260]  愛篇經常在婚禮裡面用
[00:16:19.260 --> 00:16:22.260]  其實就是在屬靈恩賜上下文裡面用
[00:16:22.260 --> 00:16:24.260]  不是在婚禮裡面用
[00:16:24.260 --> 00:16:25.260]  OK 你婚禮用
[00:16:25.260 --> 00:16:28.260]  都好都沒問題
[00:16:28.260 --> 00:16:30.260]  但最主要是講屬靈恩賜如何運用
[00:16:30.260 --> 00:16:33.260]  在愛的中間運用
[00:16:33.260 --> 00:16:35.260]  愛不是feel good這麼簡單
[00:16:35.260 --> 00:16:38.260]  愛是一種commitment to others
[00:16:38.260 --> 00:16:41.260]  不是commitment to我自己
[00:16:41.260 --> 00:16:43.260]  不只是自己開心
[00:16:43.260 --> 00:16:45.260]  self happiness
[00:16:45.260 --> 00:16:47.260]  self fulfillment
[00:16:47.260 --> 00:16:48.260]  而是對於對方
[00:16:48.260 --> 00:16:51.260]  對於所謂大我的群體
[00:16:51.260 --> 00:16:53.260]  我有什麼貢獻
[00:16:53.260 --> 00:16:55.260]  有任何屬靈恩賜都好
[00:16:55.260 --> 00:16:56.260]  如果沒有了愛
[00:16:56.260 --> 00:16:59.260]  保羅說一切都沒用
