
[00:00:00.000 --> 00:00:02.580]  大家早晨 聽到嗎?
[00:13:29.160 --> 00:13:31.160]  Xenos這個字
[00:13:31.160 --> 00:13:34.160]  其實可以解作外人
[00:13:34.160 --> 00:13:36.160]  或者局外人
[00:13:36.160 --> 00:13:37.160]  就是沒有你的份
[00:13:37.160 --> 00:13:39.160]  一個人不關你的事
[00:13:39.160 --> 00:13:42.160]  可能這個人是在這個地方
[00:13:42.160 --> 00:13:44.160]  到時時出現的
[00:13:44.160 --> 00:13:46.160]  但是他是局外人
[00:13:46.160 --> 00:13:48.160]  他是外人
[00:13:48.160 --> 00:13:51.160]  他跟那些人是沒有這種聯繫的
[00:13:51.160 --> 00:13:53.160]  有些什麼人會是
[00:13:53.160 --> 00:13:55.160]  完全沒有聯繫的人
[00:13:55.160 --> 00:13:59.160]  在關係上都沒有侵略你
[00:13:59.160 --> 00:14:01.160]  那你就是那些人
[00:14:01.160 --> 00:14:02.160]  好了
[00:14:02.160 --> 00:14:04.160]  客女就講完了
[00:14:04.160 --> 00:14:05.160]  寄居
[00:14:05.160 --> 00:14:08.160]  寄居也是翻譯成Foreigner
[00:14:08.160 --> 00:14:10.160]  但是有一個翻譯是Sojourner
[00:14:10.160 --> 00:14:12.160]  就是住來講
[00:14:12.160 --> 00:14:15.160]  就是說在外地來到本城
[00:14:15.160 --> 00:14:17.160]  本鄉來居住的
[00:14:17.160 --> 00:14:20.160]  在我們本地人中間
[00:14:20.160 --> 00:14:22.160]  我也記得
[00:14:22.160 --> 00:14:24.160]  其實拿了綠卡
[00:14:24.160 --> 00:14:26.160]  你知道你的身份是什麼嗎
[00:14:26.160 --> 00:14:30.160]  有些人拿綠卡就應該很什麼
[00:14:30.160 --> 00:14:31.160]  他不知道
[00:14:31.160 --> 00:14:32.160]  美國喜歡用什麼
[00:14:32.160 --> 00:14:34.160]  叫Resident Alien
[00:14:34.160 --> 00:14:36.160]  以前不知道
[00:14:36.160 --> 00:14:38.160]  我什麼外星人
[00:14:38.160 --> 00:14:40.160]  外星人
[00:14:40.160 --> 00:14:41.160]  不是
[00:14:41.160 --> 00:14:45.160]  他是有別於你是本地
[00:14:45.160 --> 00:14:48.160]  這個國家的人
[00:14:48.160 --> 00:14:50.160]  你還是外面的人
[00:14:50.160 --> 00:14:52.160]  從外地來居住
[00:14:52.160 --> 00:14:54.160]  那這個人包括什麼呢
[00:14:54.160 --> 00:14:56.160]  那個人當然是不同這個國家
[00:14:56.160 --> 00:14:58.160]  不同這個文化 語言的
[00:14:58.160 --> 00:15:00.160]  他就專門來到這裡居住
[00:15:00.160 --> 00:15:02.160]  這些就是寄居的
[00:15:02.160 --> 00:15:04.160]  簡單來講就是
[00:15:04.160 --> 00:15:05.160]  這一類人
[00:15:05.160 --> 00:15:09.160]  不是慣常是我們中間這樣的人
[00:15:09.160 --> 00:15:10.160]  弟兄姊妹
[00:15:10.160 --> 00:15:11.160]  那是什麼意思呢
[00:15:11.160 --> 00:15:13.160]  我們明明是芝加哥人
[00:15:13.160 --> 00:15:16.160]  或者我明明是在德薩斯州住
[00:15:16.160 --> 00:15:17.160]  或者我在加州住
[00:15:17.160 --> 00:15:19.160]  我是美國人
[00:15:19.160 --> 00:15:22.160]  我這個是什麼身份呢
[00:15:22.160 --> 00:15:24.160]  聖經就告訴你
[00:15:24.160 --> 00:15:26.160]  這個身份
[00:15:26.160 --> 00:15:29.160]  就是你不以這個世界
[00:15:29.160 --> 00:15:32.160]  你所身處的這個世界
[00:15:32.160 --> 00:15:35.160]  為你最終的家鄉
[00:15:35.160 --> 00:15:37.160]  為你的原居地
[00:15:37.160 --> 00:15:40.160]  原來你所屬的地方
[00:15:40.160 --> 00:15:41.160]  也就是說
[00:15:41.160 --> 00:15:44.160]  你效忠的地區地方是什麼呢
[00:15:44.160 --> 00:15:46.160]  不是這個世界
[00:15:46.160 --> 00:15:47.160]  就好像主耶穌說的
[00:15:47.160 --> 00:15:50.160]  他的國不屬於這個世界
[00:15:50.160 --> 00:15:52.160]  就是他這樣講法
[00:15:52.160 --> 00:15:53.160]  很權威
[00:15:53.160 --> 00:15:55.160]  就好像他有個國
[00:15:55.160 --> 00:15:58.160]  我的國不是這個世界
[00:15:58.160 --> 00:16:00.160]  就令到周圍的人都很驚訝
[00:16:00.160 --> 00:16:01.160]  有些人抓他的時候
[00:16:01.160 --> 00:16:04.160]  他說他大權柄到什麼地步
[00:16:04.160 --> 00:16:06.160]  如果他不想被人抓
[00:16:06.160 --> 00:16:07.160]  他可以求父
[00:16:07.160 --> 00:16:09.160]  叫十二營多個天使
[00:16:09.160 --> 00:16:10.160]  猶太人的編制
[00:16:10.160 --> 00:16:16.160]  十二營可以是過千人的編制
[00:16:16.160 --> 00:16:17.160]  有些人的講法
[00:16:17.160 --> 00:16:18.160]  可能是有五六千人
[00:16:18.160 --> 00:16:19.160]  就是一個營
[00:16:19.160 --> 00:16:21.160]  十二營可以有很多很多天使
[00:16:21.160 --> 00:16:23.160]  就是說他有很大的權柄
[00:16:23.160 --> 00:16:25.160]  因為他的主是屬於天上的
[00:16:25.160 --> 00:16:29.160]  那我們屬於他的人
[00:16:29.160 --> 00:16:31.160]  在這個世界來講
[00:16:31.160 --> 00:16:34.160]  我們看自己是客類和妓女
[00:16:34.160 --> 00:16:36.160]  明明我們是地球人
[00:16:36.160 --> 00:16:38.160]  現在就因為這樣
[00:16:38.160 --> 00:16:39.160]  我們相信了主
[00:16:39.160 --> 00:16:40.160]  原來我們身份
[00:16:40.160 --> 00:16:43.160]  對這個世界來講是局外人
[00:16:43.160 --> 00:16:45.160]  我們對這個地球來講
[00:16:45.160 --> 00:16:49.160]  我們是這個地球以外的屬神
[00:16:49.160 --> 00:16:50.160]  天上的人
[00:16:50.160 --> 00:16:52.160]  關鍵在哪裡呢
[00:16:52.160 --> 00:16:54.160]  我們雖然身處在這個地方
